Gene stable ID	Oryza barthii gene stable ID	% identity	Oryza barthii % identity	Orthology confidence [0 low, 1 high]
OS02G0784100	OBART02G35080	68	15	1
OS02G0784400	OBART02G35090	96	77	1
OS02G0784700	OBART02G35110	100	44	1
OS02G0785900	OBART02G35150	90	16	0
OS02G0786000	OBART02G35160	80	100	1
OS02G0786200	OBART02G35170	100	70	0
OS02G0786400	OBART02G35180	48	40	0
OS02G0786500	OBART02G35190	73	41	0
OS02G0786900	OBART02G35220	74	77	0
OS02G0787000	OBART02G35230	100	100	1
OS02G0787100	OBART02G35240	77	95	0
OS02G0787200	OBART02G35250	83	98	0
OS02G0787250	OBART03G00190	14	24	0
OS02G0787300	OBART02G35260	58	100	1
OS02G0787600	OBART02G35280	97	97	1
OS02G0787800	OBART02G35290	94	99	1
OS02G0788300	OBART02G35310	93	97	0
OS02G0788400	OBART02G35320	100	100	1
OS02G0788500	OBART02G35330	93	97	1
OS02G0788600	OBART02G35340	79	72	0
OS02G0788800	OBART02G35350	94	56	1
OS02G0789100	OBART02G35360	100	100	1
OS02G0789400	OBART02G35370	100	100	1
OS02G0789600	OBART02G35380	92	98	0
OS02G0789700	OBART02G30540	96	72	1
OS02G0789700	OBART02G35390	78	77	1
OS02G0790500	OBART02G35410	99	59	1
OS02G0790600	OBART02G35430	86	93	0
OS02G0791200	OBART02G35460	100	100	1
OS02G0791300	OBART02G35470	100	100	0
OS02G0791400	OBART02G35480	95	99	1
OS02G0791500	OBART02G35500	79	94	1
OS02G0791700	OBART02G35510	93	82	1
OS02G0791800	OBART02G35520	99	99	1
OS02G0792000	OBART02G35530	85	47	0
OS02G0792500	OBART02G35570	99	99	1
OS02G0792600	OBART02G35590	97	69	0
OS02G0792800	OBART02G35600	86	96	1
OS02G0792900	OBART02G35610	100	100	1
OS02G0793000	OBART02G35620	99	99	0
OS02G0793100	OBART02G35630	96	99	1
OS02G0793200	OBART02G35640	80	98	1
OS02G0793300	OBART02G35650	96	100	1
OS02G0793500	OBART02G35660	96	93	0
OS02G0793700	OBART02G35670	99	99	1
OS02G0793800	OBART02G35680	93	55	1
OS02G0793900	OBART02G35690	100	100	1
OS02G0794000	OBART02G35700	99	99	1
OS02G0794300	OBART02G35720	76	9	1
OS02G0794400	OBART02G35730	100	45	1
OS02G0794500	OBART02G35750	99	100	1
OS02G0794700	OBART02G35760	100	59	1
OS02G0794900	OBART02G35770	33	98	1
OS02G0794900	OBART02G35790	27	87	1
OS02G0795000	OBART02G35800	99	99	0
OS02G0795200	OBART02G35810	95	96	1
OS02G0795300	OBART02G35820	92	52	0
OS02G0795666	OBART05G28250	16	18	1
OS02G0795800	OBART02G35840	54	40	0
OS02G0795900	OBART02G35850	67	98	0
OS02G0796300	OBART02G35870	80	99	1
OS02G0796400	OBART02G35880	100	100	1
OS02G0796500	OBART02G35890	96	99	0
OS02G0796600	OBART02G35900	100	88	0
OS02G0796700	OBART02G35910	100	33	1
OS02G0796900	OBART02G35940	100	98	1
OS02G0797100	OBART02G35950	84	100	1
OS02G0797200	OBART02G35960	100	100	1
OS02G0797300	OBART02G35970	99	93	1
OS02G0797400	OBART02G35980	94	99	0
OS02G0797500	OBART02G35990	100	100	1
OS02G0797600	OBART02G36000	99	99	1
OS02G0797700	OBART02G36010	87	100	1
OS02G0798100	OBART02G36020	66	100	0
OS02G0798200	OBART02G36030	80	93	0
OS02G0798400	OBART02G36040	100	100	1
OS02G0798501	OBART02G36040	100	100	1
OS02G0798600	OBART02G36050	99	87	1
OS02G0798700	OBART02G36060	69	95	0
OS02G0798800	OBART02G36070	98	54	1
OS02G0798900	OBART02G36070	90	37	1
OS02G0799000	OBART02G36080	99	99	1
OS02G0799100	OBART02G36090	94	96	1
OS02G0799300	OBART02G36120	100	100	1
OS02G0800000	OBART02G36140	69	86	0
OS02G0800300	OBART02G36170	95	95	0
OS02G0800400	OBART02G36170	95	95	0
OS02G0800500	OBART02G36180	65	24	0
OS02G0800700	OBART02G36170	95	95	0
OS02G0800900	OBART02G36170	95	95	0
OS02G0801000	OBART02G36170	95	95	0
OS02G0801100	OBART02G36170	95	95	0
OS02G0801200	OBART02G36150	87	73	1
OS02G0801300	OBART02G36180	65	24	0
OS02G0801600	OBART02G36170	94	94	0
OS02G0802200	OBART02G36230	100	100	0
OS02G0802400	OBART02G36240	85	99	1
OS02G0802500	OBART02G36250	100	100	1
OS02G0802700	OBART02G36270	84	67	1
OS02G0803200	OBART02G36310	74	97	1
OS02G0803250	OBART02G36320	85	70	1
OS02G0803300	OBART02G36330	99	100	1
OS02G0803400	OBART02G36340	99	99	1
OS02G0803600	OBART02G36350	90	74	1
OS02G0803700	OBART02G36360	100	100	1
OS02G0803900	OBART02G36370	77	90	1
OS02G0804100	OBART02G36380	100	100	1
OS02G0804300	OBART02G36390	100	76	1
OS02G0804400	OBART02G36400	100	100	1
OS02G0804500	OBART02G36410	99	99	1
OS02G0804600	OBART02G36420	94	99	1
OS02G0804900	OBART02G36440	100	100	1
OS02G0805000	OBART02G36460	99	55	1
OS02G0805100	OBART02G36470	96	97	1
OS02G0805200	OBART02G36480	100	100	1
OS02G0805250	OBART02G36490	91	93	1
OS02G0805500	OBART02G36510	78	100	1
OS02G0805600	OBART02G36520	79	96	1
OS02G0805700	OBART02G36530	76	100	1
OS02G0805800	OBART02G36540	97	73	1
OS02G0806000	OBART02G36550	99	86	1
OS02G0806500	OBART02G36560	89	100	1
OS02G0806600	OBART02G36570	99	98	1
OS02G0806700	OBART02G36580	100	100	1
OS02G0806900	OBART02G36590	99	99	0
OS02G0807000	OBART02G36600	98	98	0
OS02G0807100	OBART02G36610	91	41	0
OS02G0807200	OBART02G36620	60	44	0
OS02G0807700	OBART07G13980	69	15	0
OS02G0808100	OBART02G36650	90	54	1
OS02G0808800	OBART02G36670	98	98	0
OS02G0809500	OBART02G36720	91	93	1
OS02G0809800	OBART02G36740	85	97	0
OS02G0809900	OBART02G36750	100	33	0
OS02G0810100	OBART02G36760	85	98	1
OS02G0810200	OBART02G36770	98	23	0
OS02G0810300	OBART02G36780	100	100	1
OS02G0810400	OBART02G36790	100	39	1
OS02G0810500	OBART02G36800	92	99	0
OS02G0810600	OBART02G36810	24	29	0
OS02G0810900	OBART02G36830	96	95	1
OS02G0811101	OBART02G36840	45	69	1
OS02G0811101	OBART02G36860	45	69	1
OS02G0811200	OBART02G36880	90	87	0
OS02G0811800	OBART02G36890	80	20	0
OS02G0812400	OBART02G36920	100	100	1
OS02G0812500	OBART02G36930	98	97	1
OS02G0812600	OBART02G36980	32	32	0
OS02G0813000	OBART02G36980	39	19	0
OS02G0813166	OBART02G36970	38	57	0
OS02G0813350	OBART02G36990	99	99	1
OS02G0813500	OBART02G37000	99	99	1
OS02G0813600	OBART02G37010	84	98	1
OS02G0813800	OBART02G37030	100	92	1
OS02G0814000	OBART02G37040	99	99	1
OS02G0814100	OBART02G37050	72	22	0
OS02G0814200	OBART02G37060	94	99	0
OS02G0814300	OBART02G37070	95	86	0
OS02G0814800	OBART02G37090	64	66	0
OS02G0814900	OBART02G37100	90	71	1
OS02G0815000	OBART02G37110	94	99	1
OS02G0815100	OBART02G37120	52	98	1
OS02G0815200	OBART02G37130	98	99	1
OS02G0815300	OBART02G37140	64	97	1
OS02G0815400	OBART02G37150	97	99	0
OS02G0815500	OBART02G37160	100	86	1
OS02G0815600	OBART02G37170	71	93	0
OS02G0815800	OBART02G37190	99	99	1
OS02G0815900	OBART02G37200	100	99	1
OS02G0816000	OBART02G37210	93	98	1
OS02G0816100	OBART02G37220	88	99	1
OS02G0816200	OBART02G37230	99	99	0
OS02G0816300	OBART02G37240	96	97	1
OS02G0816400	OBART02G37250	99	91	1
OS02G0816500	OBART02G37260	90	72	0
OS02G0816600	OBART02G37270	100	37	1
OS02G0816700	OBART02G37280	100	100	1
OS02G0816800	OBART02G37290	100	100	1
OS02G0816900	OBART02G37300	99	80	0
OS02G0817000	OBART02G37310	99	99	1
OS02G0817200	OBART02G37330	100	86	1
OS02G0817500	OBART02G37340	100	100	0
OS02G0817600	OBART02G37350	76	73	0
OS02G0817700	OBART02G37360	100	100	1
OS02G0817800	OBART02G37370	91	37	1
OS02G0817900	OBART02G37380	95	86	0
OS02G0818000	OBART02G37390	91	99	1
OS02G0818450	OBART02G37400	96	22	1
OS02G0818500	OBART02G37400	77	17	1
OS02G0818700	OBART02G37410	79	97	1
OS02G0818800	OBART02G37420	93	80	1
OS02G0818900	OBART02G37430	99	99	0
OS02G0819000	OBART02G37440	93	41	1
OS02G0819100	OBART02G37450	97	97	0
OS02G0819300	OBART02G37470	99	72	1
OS02G0819400	OBART02G37480	97	24	1
OS02G0819500	OBART02G37490	98	83	1
OS02G0819600	OBART02G37500	100	95	1
OS02G0819700	OBART02G37510	99	99	1
OS02G0819900	OBART02G37520	100	100	1
OS02G0820000	OBART02G37530	98	95	1
OS02G0820200	OBART02G37540	99	77	1
OS02G0820300	OBART02G37550	87	97	1
OS02G0820500	OBART02G37570	84	97	1
OS02G0820600	OBART02G37580	77	97	0
OS02G0820700	OBART02G37590	96	77	0
OS02G0820900	OBART02G37600	99	99	1
OS02G0821200	OBART02G37610	100	63	0
OS02G0821400	OBART02G37630	97	100	1
OS02G0821600	OBART02G37640	89	82	0
OS02G0821900	OBART02G37650	100	86	1
OS02G0822000	OBART02G37660	100	96	0
OS02G0822100	OBART02G37670	86	94	1
OS02G0822200	OBART02G37680	100	100	1
OS02G0822300	OBART02G37690	88	99	1
OS02G0822400	OBART02G37700	87	99	1
OS02G0822500	OBART02G37710	100	100	1
OS02G0822600	OBART02G37720	91	86	0
OS02G0822800	OBART02G37740	96	98	1
OS02G0822900	OBART02G37750	92	99	1
OS02G0823000	OBART02G37760	99	100	1
OS02G0823100	OBART02G37770	90	99	1
OS02G0823200	OBART02G37780	83	92	1
OS02G0823300	OBART02G37790	90	91	0
OS02G0823400	OBART02G37810	92	100	0
OS02G0823700	OBART02G37820	90	100	1
OS02G0823800	OBART02G37830	98	99	1
OS02G0824000	OBART02G37840	85	89	1
OS02G0824100	OBART02G37850	91	83	1
OS02G0824300	OBART02G37860	82	82	0
OS02G0824400	OBART02G37870	99	96	1
OS02G0824500	OBART02G37880	90	69	1
OS02G0824700	OBART02G37900	100	100	1
OS02G0825301	OBART02G37910	86	25	1
OS02G0825600	OBART02G14000	39	14	1
OS02G0826100	OBART02G37920	64	86	0
OS02G0826200	OBART02G37930	99	99	0
OS02G0826300	OBART02G37940	96	96	0
OS02G0826500	OBART02G37960	99	88	1
OS02G0826600	OBART02G37970	42	20	0
OS02G0826675	OBART07G24120	1	0	1
OS02G0827200	OBART02G38000	75	36	0
OS02G0827300	OBART02G38010	100	55	1
OS02G0827400	OBART02G38020	99	52	1
OS02G0827500	OBART02G38030	97	77	1
OS02G0827600	OBART02G38040	86	94	1
OS02G0827900	OBART02G38050	93	71	1
OS02G0828100	OBART02G38060	98	70	1
OS02G0828200	OBART02G38070	99	99	1
OS02G0828400	OBART01G22330	28	57	0
OS02G0828400	OBART02G31800	29	58	0
OS02G0828400	OBART08G08360	31	60	0
OS02G0828400	OBART11G16030	30	57	0
OS02G0828500	OBART02G38080	99	97	1
OS02G0828800	OBART02G38090	88	100	0
OS02G0828900	OBART02G38100	98	99	1
OS02G0829100	OBART02G38110	100	100	1
OS02G0829200	OBART02G38120	97	77	1
OS02G0829400	OBART02G38130	76	100	1
OS02G0829500	OBART02G38140	88	81	0
OS02G0829600	OBART02G38170	96	94	1
OS02G0829800	OBART02G38190	95	100	1
OS02G0829900	OBART02G38210	100	100	1
OS02G0830000	OBART02G38220	99	100	1
OS02G0830100	OBART02G38230	99	97	1
OS02G0830200	OBART02G38240	100	100	1
OS02G0830300	OBART02G38250	92	87	0
OS02G0830801	OBART02G38290	97	35	1
OS02G0830900	OBART02G38290	99	17	1
OS02G0831100	OBART02G38300	99	63	1
OS02G0831200	OBART02G38310	53	99	1
OS02G0831300	OBART02G38320	94	96	0
OS02G0831400	OBART02G38330	99	77	1
OS02G0831500	OBART02G38340	95	93	1
OS02G0831600	OBART02G38350	93	92	1
OS02G0831700	OBART02G38360	99	88	1
OS02G0832000	OBART02G38370	100	100	1
OS02G0832100	OBART02G38380	85	63	1
OS02G0832150	OBART02G38390	97	98	1
OS02G0832200	OBART02G38400	97	88	0
OS02G0832400	OBART02G38420	100	48	1
OS02G0832500	OBART02G38420	100	16	1
OS02G0832600	OBART02G38430	78	87	0
OS02G0832700	OBART02G38440	73	56	0
OS02G0832800	OBART02G38450	86	87	0
OS02G0833000	OBART02G38470	95	95	1
OS02G0833050	OBART02G38480	95	61	0
OS02G0833300	OBART02G38490	76	99	0
OS02G0833400	OBART02G38500	98	98	1
OS02G0833500	OBART02G38510	100	100	1
OS02G0833600	OBART02G38520	100	100	1
OS02G0834000	OBART02G38550	97	99	1
OS02G0834300	OBART02G38560	100	100	1
OS02G0834700	OBART02G38570	99	99	1
OS03G0100010	OBART03G00010	38	30	1
OS03G0100020	OBART03G00020	100	100	1
OS03G0100030	OBART03G00030	99	99	1
OS03G0100040	OBART03G00040	100	100	1
OS03G0100050	OBART03G00050	84	30	1
OS03G0100100	OBART03G00060	100	100	1
OS03G0100200	OBART03G00070	100	89	1
OS03G0100300	OBART03G00080	99	99	1
OS03G0100400	OBART03G00100	95	100	1
OS03G0100500	OBART03G00110	100	12	1
OS03G0100800	OBART03G00130	96	100	1
OS03G0100900	OBART03G00150	99	99	1
OS03G0101000	OBART03G00160	97	97	1
OS03G0101100	OBART03G00170	88	92	0
OS03G0101200	OBART03G00180	85	89	0
OS03G0101300	OBART03G00200	96	96	1
OS03G0101500	OBART03G00210	98	97	1
OS03G0101600	OBART03G00220	95	100	0
OS03G0101800	OBART03G00230	96	97	1
OS03G0101900	OBART03G00240	83	62	1
OS03G0102000	OBART03G00250	98	41	1
OS03G0102200	OBART03G00260	99	73	1
OS03G0102400	OBART03G00280	99	88	1
OS03G0102500	OBART03G00290	100	100	1
OS03G0102600	OBART03G00300	95	95	0
OS03G0102600	OBART10G04860	91	54	0
OS03G0102700	OBART03G00310	92	79	1
OS03G0103000	OBART03G00330	99	99	1
OS03G0103300	OBART03G00340	100	32	1
OS03G0103400	OBART03G00350	99	99	1
OS03G0103600	OBART03G37700	57	73	1
OS03G0103900	OBART04G07960	9	17	1
OS03G0103950	OBART10G10410	94	30	0
OS03G0104400	OBART09G16240	37	55	0
OS03G0104901	OBART06G07800	9	10	1
OS03G0105300	OBART03G03710	37	21	0
OS03G0105300	OBART05G10550	39	50	0
OS03G0105500	OBART07G10240	69	69	0
OS03G0105600	OBART03G00370	100	100	1
OS03G0105700	OBART03G00380	99	92	1
OS03G0105800	OBART03G00390	94	85	1
OS03G0106000	OBART03G00410	90	95	0
OS03G0106200	OBART03G00430	96	96	0
OS03G0106300	OBART03G00440	99	99	1
OS03G0106400	OBART03G00450	92	72	1
OS03G0106500	OBART03G00460	100	100	1
OS03G0106700	OBART03G00500	74	76	0
OS03G0106800	OBART03G00490	99	99	1
OS03G0106900	OBART03G00460	100	100	1
OS03G0107000	OBART03G00510	90	53	0
OS03G0107100	OBART03G06070	11	22	1
OS03G0107300	OBART03G00530	100	100	1
OS03G0107400	OBART03G00540	99	69	1
OS03G0107600	OBART03G00560	100	91	1
OS03G0107700	OBART03G00570	100	100	1
OS03G0107900	OBART03G00590	100	94	1
OS03G0108000	OBART03G00600	98	73	0
OS03G0108200	OBART03G00620	68	31	0
OS03G0108300	OBART03G00630	100	100	1
OS03G0108400	OBART03G00640	97	90	0
OS03G0108500	OBART03G00650	99	99	1
OS03G0108600	OBART03G00660	99	94	1
OS03G0108700	OBART03G00670	97	99	1
OS03G0109000	OBART03G00700	81	81	0
OS03G0109300	OBART03G00710	100	95	1
OS03G0109400	OBART03G00720	100	97	0
OS03G0109500	OBART03G00730	99	99	0
OS03G0109600	OBART03G00740	91	18	0
OS03G0109900	OBART06G02710	57	40	0
OS03G0110300	OBART03G00780	99	94	0
OS03G0110400	OBART03G00790	96	100	1
OS03G0110500	OBART03G00800	100	100	0
OS03G0110800	OBART03G00820	99	99	1
OS03G0110900	OBART03G00830	76	86	0
OS03G0111100	OBART03G00840	87	98	0
OS03G0111200	OBART03G00860	100	100	1
OS03G0111300	OBART03G00870	63	94	1
OS03G0111400	OBART03G00890	97	97	0
OS03G0111500	OBART03G00900	96	28	1
OS03G0111600	OBART03G00910	94	99	1
OS03G0111800	OBART03G00940	98	99	1
OS03G0112101	OBART03G00950	94	38	0
OS03G0112600	OBART03G00960	82	18	1
OS03G0112800	OBART03G00970	94	99	0
OS03G0112900	OBART03G00990	72	93	0
OS03G0113000	OBART03G01000	79	95	0
OS03G0113100	OBART03G01010	97	99	1
OS03G0113200	OBART03G01020	94	93	0
OS03G0113700	OBART03G01050	100	100	1
OS03G0113800	OBART03G01060	100	100	1
OS03G0114000	OBART03G01070	99	62	0
OS03G0114200	OBART03G01080	99	91	0
OS03G0114300	OBART03G01090	91	98	0
OS03G0114800	OBART03G01140	100	100	1
OS03G0114900	OBART03G01150	100	100	1
OS03G0115000	OBART03G01160	99	98	1
OS03G0115100	OBART03G01180	87	100	1
OS03G0115300	OBART03G01190	53	48	0
OS03G0115400	OBART03G01200	99	95	1
OS03G0115500	OBART03G01210	84	99	1
OS03G0115700	OBART03G01230	99	99	1
OS03G0115800	OBART06G10140	64	89	1
OS03G0116000	OBART03G01250	100	100	1
OS03G0116300	OBART03G01260	100	100	1
OS03G0116500	OBART03G01280	100	100	1
OS03G0116600	OBART03G01290	91	85	1
OS03G0116700	OBART03G01300	99	99	0
OS03G0116800	OBART03G01310	100	100	1
OS03G0116900	OBART03G01330	92	100	1
OS03G0117000	OBART03G01320	56	45	0
OS03G0117100	OBART03G01340	100	74	1
OS03G0117200	OBART03G01350	99	99	1
OS03G0117300	OBART03G01360	99	99	1
OS03G0117800	OBART03G01370	99	99	1
OS03G0118100	OBART03G01390	98	98	1
OS03G0118200	OBART03G01400	96	96	1
OS03G0118600	OBART03G01430	87	92	0
OS03G0118700	OBART03G01450	43	58	1
OS03G0118800	OBART03G01460	100	100	1
OS03G0118900	OBART03G01470	100	100	1
OS03G0119000	OBART03G01480	95	99	1
OS03G0119100	OBART03G01490	100	92	1
OS03G0119300	OBART03G01500	99	99	1
OS03G0119500	OBART03G01530	95	32	0
OS03G0119700	OBART03G01540	96	99	1
OS03G0119800	OBART03G01550	79	61	1
OS03G0119966	OBART03G01580	100	100	1
OS03G0120100	OBART03G01590	68	97	0
OS03G0120200	OBART03G01600	94	93	0
OS03G0120300	OBART03G01610	100	100	1
OS03G0120400	OBART03G01620	89	100	1
OS03G0120900	OBART03G01650	99	100	1
OS03G0121200	OBART03G01690	53	53	0
OS03G0121300	OBART03G01690	52	50	0
OS03G0121700	OBART03G01700	100	100	1
OS03G0121800	OBART03G01710	99	13	0
OS03G0122000	OBART03G01720	99	98	1
OS03G0122100	OBART03G01740	59	99	0
OS03G0122200	OBART03G01750	93	100	1
OS03G0122300	OBART03G01760	100	100	1
OS03G0123100	OBART03G01810	100	100	1
OS03G0123200	OBART03G01820	100	99	1
OS03G0123300	OBART03G01830	44	100	1
OS03G0123500	OBART03G01840	62	100	1
OS03G0123600	OBART03G01850	100	100	1
OS03G0123800	OBART03G01870	99	99	1
OS03G0124000	OBART03G01880	91	98	1
OS03G0124100	OBART03G01890	55	89	1
OS03G0124200	OBART10G16860	98	93	1
OS03G0124300	OBART10G16850	99	99	1
OS03G0124500	OBART03G01910	98	80	0
OS03G0124900	OBART03G01930	100	100	1
OS03G0125000	OBART03G01950	100	100	1
OS03G0125100	OBART03G01960	99	89	0
OS03G0125400	OBART03G01970	88	43	0
OS03G0125600	OBART03G01980	93	99	0
OS03G0125800	OBART03G02010	43	94	0
OS03G0125900	OBART03G02020	100	100	1
OS03G0126000	OBART03G02030	97	92	0
OS03G0126100	OBART03G02040	99	68	1
OS03G0126300	OBART03G02050	92	83	0
OS03G0126450	OBART03G02060	64	89	0
OS03G0126700	OBART03G02070	96	92	0
OS03G0126800	OBART03G02150	85	83	0
OS03G0126900	OBART03G02160	94	53	0
OS03G0127000	OBART03G02170	98	76	0
OS03G0127500	OBART03G02190	49	100	1
OS03G0127600	OBART03G02200	100	100	1
OS03G0127700	OBART03G02210	58	99	1
OS03G0127900	OBART03G02220	79	33	0
OS03G0128000	OBART03G02230	67	92	0
OS03G0128100	OBART03G02240	80	29	0
OS03G0128200	OBART03G02240	86	27	0
OS03G0128300	OBART03G02260	89	95	1
OS03G0128400	OBART03G02270	100	92	1
OS03G0128500	OBART03G02280	96	95	0
OS03G0128700	OBART03G02290	100	98	1
OS03G0128800	OBART03G02300	92	96	0
OS03G0128932	OBART03G02310	65	44	0
OS03G0129100	OBART03G02320	97	91	1
OS03G0129200	OBART03G02330	92	45	1
OS03G0129300	OBART03G02340	100	100	1
OS03G0129400	OBART03G02350	66	41	1
OS03G0129800	OBART03G02360	74	89	1
OS03G0129900	OBART03G02380	59	100	0
OS03G0130100	OBART03G02390	60	99	1
OS03G0130200	OBART03G02400	18	97	1
OS03G0130300	OBART03G02410	100	100	1
OS03G0130400	OBART03G02420	44	86	1
OS03G0130500	OBART03G02430	99	99	1
OS03G0130700	OBART03G02450	96	72	1
OS03G0130800	OBART03G02460	78	99	1
OS03G0131100	OBART03G02480	89	98	1
OS03G0131200	OBART03G02490	100	100	1
OS03G0131300	OBART03G02500	84	100	1
OS03G0131400	OBART03G02510	92	99	1
OS03G0131500	OBART03G02520	99	99	1
OS03G0131800	OBART05G13710	98	98	1
OS03G0131900	OBART03G02530	44	96	0
OS03G0132000	OBART03G02550	56	94	0
OS03G0132200	OBART03G02570	100	100	1
OS03G0132300	OBART03G02580	98	98	0
OS03G0132800	OBART03G02600	100	100	1
OS03G0132900	OBART03G02610	96	96	1
OS03G0133000	OBART03G02620	100	100	1
OS03G0133000	OBART03G02630	100	100	1
OS03G0133100	OBART03G02640	100	100	1
OS03G0133300	OBART03G02660	96	78	0
OS03G0133400	OBART03G02680	75	91	1
OS03G0133500	OBART03G02670	99	46	1
OS03G0133900	OBART03G02710	85	90	1
OS03G0134300	OBART03G02730	100	100	1
OS03G0134500	OBART03G02740	76	95	0
OS03G0134800	OBART03G02750	99	99	1
OS03G0134900	OBART03G02760	100	100	1
OS03G0134900	OBART03G02780	100	100	1
OS03G0135100	OBART03G02790	100	100	1
OS03G0135300	OBART03G02810	97	51	1
OS03G0135400	OBART03G02800	98	57	1
OS03G0135400	OBART03G02820	100	100	1
OS03G0135600	OBART03G02830	88	94	0
OS03G0135700	OBART03G02840	83	81	1
OS03G0135800	OBART03G02850	74	40	0
OS03G0136200	OBART03G02860	100	100	1
OS03G0136400	OBART03G02870	90	98	1
OS03G0136500	OBART03G02880	99	99	1
OS03G0136600	OBART03G02890	100	100	0
OS03G0136800	OBART03G02910	84	99	1
OS03G0136900	OBART03G02920	91	98	0
OS03G0137200	OBART03G02940	99	99	1
OS03G0137300	OBART03G02950	100	73	0
OS03G0137400	OBART03G02960	94	62	0
OS03G0137700	OBART03G02970	88	86	1
OS03G0137800	OBART03G02980	100	100	0
OS03G0138100	OBART03G03000	88	59	0
OS03G0138200	OBART03G03020	98	99	1
OS03G0138400	OBART03G03040	83	93	1
OS03G0138500	OBART03G03050	91	89	0
OS03G0138600	OBART03G03060	77	85	1
OS03G0138700	OBART03G03070	97	99	1
OS03G0138900	OBART03G03080	100	100	1
OS03G0139100	OBART03G03090	95	100	1
OS03G0139200	OBART03G03100	100	96	1
OS03G0139400	OBART03G03110	69	100	0
OS03G0139500	OBART03G03120	98	93	0
OS03G0139600	OBART03G03130	72	38	0
OS03G0140100	OBART03G03140	99	99	1
OS03G0140200	OBART03G03160	100	44	1
OS03G0140500	OBART03G03180	100	100	1
OS03G0140650	OBART03G03190	42	14	0
OS03G0140700	OBART03G03200	92	91	0
OS03G0140900	OBART03G03210	96	88	1
OS03G0141000	OBART03G03220	100	49	0
OS03G0141200	OBART03G03230	79	98	1
OS03G0141700	OBART03G03260	86	85	1
OS03G0141800	OBART03G03270	100	98	1
OS03G0142200	OBART03G03280	100	36	1
OS03G0142500	OBART03G03290	98	99	0
OS03G0142500	OBART03G03310	90	96	0
OS03G0142800	OBART03G03330	91	99	1
OS03G0143100	OBART03G03350	89	95	1
OS03G0143300	OBART03G03370	64	17	0
OS03G0143400	OBART03G03380	93	99	0
OS03G0143600	OBART03G03390	72	98	0
OS03G0143700	OBART03G03400	98	98	1
OS03G0143900	OBART03G03410	87	17	0
OS03G0144000	OBART03G03430	93	59	0
OS03G0144500	OBART03G03440	95	45	0
OS03G0144700	OBART03G03450	68	98	1
OS03G0144800	OBART03G03460	97	100	1
OS03G0144951	OBART03G03470	25	11	0
OS03G0145102	OBART03G03480	86	83	1
OS03G0145500	OBART03G03540	91	93	1
OS03G0145600	OBART03G03550	99	99	1
OS03G0145700	OBART03G03560	75	60	0
OS03G0145775	OBART03G03570	63	34	0
OS03G0145800	OBART03G03580	97	73	1
OS03G0145900	OBART03G03590	50	16	0
OS03G0146000	OBART03G03600	94	92	0
OS03G0146100	OBART03G03620	100	100	1
OS03G0146400	OBART03G03640	100	81	1
OS03G0146500	OBART03G03650	100	100	1
OS03G0146600	OBART03G03690	98	43	1
OS03G0147150	OBART03G03700	27	32	0
OS03G0147400	OBART03G03720	99	98	0
OS03G0147700	OBART03G03730	97	83	0
OS03G0147900	OBART03G03750	54	94	0
OS03G0148000	OBART03G03760	97	97	1
OS03G0148300	OBART03G03770	82	94	1
OS03G0148400	OBART03G03780	67	100	1
OS03G0148700	OBART03G03790	100	100	1
OS03G0148800	OBART03G03800	99	98	1
OS03G0149000	OBART03G03820	50	89	0
OS03G0149100	OBART03G03830	100	100	1
OS03G0149200	OBART03G03850	100	100	1
OS03G0149300	OBART03G03860	98	89	1
OS03G0149400	OBART03G03870	100	89	1
OS03G0150200	OBART03G03890	99	99	1
OS03G0150500	OBART03G03910	93	99	1
OS03G0150500	OBART03G03930	93	99	1
OS03G0150500	OBART04G22780	93	99	1
OS03G0150600	OBART03G03940	100	100	1
OS03G0150700	OBART03G03950	53	79	0
OS03G0150800	OBART03G03960	100	100	1
OS03G0151100	OBART03G03970	68	58	0
OS03G0151300	OBART03G03980	96	23	1
OS03G0151500	OBART03G03990	92	100	1
OS03G0151600	OBART03G04000	77	99	1
OS03G0151700	OBART03G04010	99	99	1
OS03G0151800	OBART03G04020	100	100	1
OS03G0151900	OBART03G04030	99	99	1
OS03G0152000	OBART03G04050	98	97	1
OS03G0152100	OBART03G04060	88	25	0
OS03G0152400	OBART03G04080	58	90	1
OS03G0152600	OBART03G04090	99	99	1
OS03G0152700	OBART03G04100	70	90	0
OS03G0152800	OBART03G04110	93	89	1
OS03G0152900	OBART03G04120	85	100	1
OS03G0153000	OBART03G04130	100	14	1
OS03G0153400	OBART03G04150	99	63	1
OS03G0155000	OBART03G04200	79	76	1
OS03G0155500	OBART03G04220	95	43	0
OS03G0155900	OBART03G04210	100	97	1
OS03G0156300	OBART03G04230	98	95	1
OS03G0156500	OBART03G04240	88	100	1
OS03G0156600	OBART03G04250	99	99	1
OS03G0156700	OBART03G04260	76	92	0
OS03G0157400	OBART03G04270	100	100	1
OS03G0157500	OBART03G04280	100	93	1
OS03G0157600	OBART03G04290	85	99	1
OS03G0157700	OBART03G04300	98	100	1
OS03G0157800	OBART03G04310	87	99	1
OS03G0157900	OBART03G04320	87	98	1
OS03G0158200	OBART03G04330	100	88	1
OS03G0158300	OBART03G04340	99	99	1
OS03G0158500	OBART03G04350	87	98	1
OS03G0158700	OBART03G04370	97	96	1
OS03G0158900	OBART03G04380	63	99	1
OS03G0159100	OBART03G04390	100	100	1
