Gene stable ID	Oryza nivara gene stable ID	% identity	Oryza nivara % identity	Orthology confidence [0 low, 1 high]
OS02G0710900	ONIVA02G32620	98	98	0
OS02G0711100	ONIVA02G32640	100	100	1
OS02G0711200	ONIVA02G32650	94	43	0
OS02G0711300	ONIVA02G32660	99	92	1
OS02G0711400	ONIVA02G32670	100	100	1
OS02G0711900	ONIVA02G32700	99	100	1
OS02G0712000	ONIVA02G32710	77	90	1
OS02G0712500	ONIVA02G32730	100	100	1
OS02G0712700	ONIVA02G32740	92	48	0
OS02G0712800	ONIVA02G32750	42	87	1
OS02G0713250	ONIVA02G32760	99	99	1
OS02G0713400	ONIVA02G32770	100	100	1
OS02G0713500	ONIVA02G32780	85	86	0
OS02G0713700	ONIVA02G32790	100	100	1
OS02G0713900	ONIVA02G32800	91	52	1
OS02G0714000	ONIVA02G32810	91	72	0
OS02G0714100	ONIVA02G32820	89	100	1
OS02G0714200	ONIVA02G32830	94	100	0
OS02G0714300	ONIVA02G32840	100	99	1
OS02G0714500	ONIVA02G32850	100	62	1
OS02G0714600	ONIVA02G32860	100	100	1
OS02G0714700	ONIVA02G32870	91	25	1
OS02G0715000	ONIVA02G32910	99	99	1
OS02G0715200	ONIVA02G32920	98	92	1
OS02G0715300	ONIVA02G32930	99	100	1
OS02G0715400	ONIVA02G32940	100	100	1
OS02G0716500	ONIVA02G33000	100	100	1
OS02G0716800	ONIVA02G33010	95	87	0
OS02G0717100	ONIVA02G33020	100	100	1
OS02G0717200	ONIVA02G33030	100	95	0
OS02G0717300	ONIVA02G33040	99	99	1
OS02G0717400	ONIVA02G33050	94	98	0
OS02G0717500	ONIVA02G33060	99	99	1
OS02G0717600	ONIVA02G33070	100	94	1
OS02G0717700	ONIVA02G33080	99	92	1
OS02G0717900	ONIVA02G33100	100	100	0
OS02G0718000	ONIVA02G33110	100	100	1
OS02G0718900	ONIVA02G33160	100	100	1
OS02G0719000	ONIVA02G33170	66	98	1
OS02G0719100	ONIVA02G33180	88	100	1
OS02G0719600	ONIVA02G33210	100	100	1
OS02G0719700	ONIVA02G33220	97	99	1
OS02G0719800	ONIVA02G33230	100	100	1
OS02G0720000	ONIVA02G33240	100	42	1
OS02G0720100	ONIVA02G33250	99	99	1
OS02G0720300	ONIVA02G33260	99	63	1
OS02G0720400	ONIVA02G33270	67	77	0
OS02G0720500	ONIVA02G33280	98	36	0
OS02G0720600	ONIVA02G33290	99	99	1
OS02G0720700	ONIVA02G33300	93	91	0
OS02G0720900	ONIVA02G33310	100	100	1
OS02G0721100	ONIVA02G33320	99	99	1
OS02G0721200	ONIVA02G33330	75	87	0
OS02G0721600	ONIVA02G33370	97	100	1
OS02G0721700	ONIVA02G33380	100	100	1
OS02G0721800	ONIVA02G33390	98	76	1
OS02G0722001	ONIVA02G33700	50	92	1
OS02G0722300	ONIVA02G33720	100	98	1
OS02G0722400	ONIVA02G33730	83	91	0
OS02G0722500	ONIVA02G33740	88	81	0
OS02G0722700	ONIVA02G33760	100	100	1
OS02G0722800	ONIVA02G33770	98	97	0
OS02G0723200	ONIVA02G33780	94	100	1
OS02G0723300	ONIVA02G33790	96	91	1
OS02G0723400	ONIVA02G33800	54	38	0
OS02G0723600	ONIVA02G33810	100	83	1
OS02G0724000	ONIVA02G33840	99	85	1
OS02G0724100	ONIVA02G33850	92	99	1
OS02G0724500	ONIVA02G33870	100	100	1
OS02G0724600	ONIVA02G33880	99	99	1
OS02G0725000	ONIVA02G33900	100	100	1
OS02G0725100	ONIVA02G33910	100	100	1
OS02G0725300	ONIVA02G33920	100	99	1
OS02G0725500	ONIVA02G33940	100	100	0
OS02G0725600	ONIVA02G33950	100	55	1
OS02G0725700	ONIVA02G33960	76	76	0
OS02G0725900	ONIVA02G34000	99	99	1
OS02G0726000	ONIVA02G34010	98	98	1
OS02G0726300	ONIVA02G34030	100	100	1
OS02G0726400	ONIVA02G34040	100	100	1
OS02G0726500	ONIVA02G34050	100	100	0
OS02G0726600	ONIVA02G34060	100	60	1
OS02G0726700	ONIVA02G34070	98	67	1
OS02G0727100	ONIVA02G34080	100	100	1
OS02G0727300	ONIVA02G34100	96	92	1
OS02G0727500	ONIVA02G34120	45	79	0
OS02G0727700	ONIVA02G34140	96	100	1
OS02G0728001	ONIVA02G34180	100	100	1
OS02G0728100	ONIVA02G34170	99	90	1
OS02G0728300	ONIVA02G34200	80	100	1
OS02G0728500	ONIVA02G34210	88	45	1
OS02G0728600	ONIVA02G34220	74	55	0
OS02G0728700	ONIVA02G34230	100	100	1
OS02G0729100	ONIVA02G34270	99	80	1
OS02G0729200	ONIVA02G34280	99	99	1
OS02G0729350	ONIVA02G34300	83	61	1
OS02G0729400	ONIVA02G34310	100	85	1
OS02G0729700	ONIVA02G34350	100	99	1
OS02G0730000	ONIVA02G34370	100	100	1
OS02G0730050	ONIVA02G34360	32	22	0
OS02G0730100	ONIVA02G34380	91	40	0
OS02G0730300	ONIVA02G34390	99	99	1
OS02G0730400	ONIVA02G34400	100	80	1
OS02G0730500	ONIVA02G34410	99	99	0
OS02G0730600	ONIVA02G34420	100	100	1
OS02G0730700	ONIVA02G34430	100	100	1
OS02G0730800	ONIVA02G34450	100	100	1
OS02G0730900	ONIVA02G34460	100	100	1
OS02G0730900	ONIVA02G34770	100	100	1
OS02G0731200	ONIVA02G34790	93	98	1
OS02G0731400	ONIVA02G34810	99	99	1
OS02G0731500	ONIVA02G34820	99	61	1
OS02G0731600	ONIVA02G34830	96	32	1
OS02G0731700	ONIVA02G34840	98	98	1
OS02G0731900	ONIVA02G34480	97	100	1
OS02G0732200	ONIVA02G34490	100	100	1
OS02G0732300	ONIVA02G34500	70	39	0
OS02G0732400	ONIVA02G34510	45	28	0
OS02G0732500	ONIVA02G34520	100	100	1
OS02G0732700	ONIVA02G34550	100	97	1
OS02G0732800	ONIVA02G34560	94	98	0
OS02G0732900	ONIVA02G34570	100	100	1
OS02G0733001	ONIVA02G34580	99	99	1
OS02G0733200	ONIVA01G39240	61	43	0
OS02G0733300	ONIVA02G34610	99	99	1
OS02G0733400	ONIVA02G34620	100	99	1
OS02G0733500	ONIVA02G34630	100	100	1
OS02G0733800	ONIVA02G34660	99	100	0
OS02G0733900	ONIVA02G34670	99	99	1
OS02G0734400	ONIVA02G34690	81	90	0
OS02G0734500	ONIVA10G10140	44	68	0
OS02G0734600	ONIVA01G37920	51	71	0
OS02G0734800	ONIVA01G37910	100	100	1
OS02G0734900	ONIVA10G03220	55	56	0
OS02G0735100	ONIVA01G37880	98	95	0
OS02G0735200	ONIVA01G37870	100	100	1
OS02G0735700	ONIVA01G37850	100	100	1
OS02G0735800	ONIVA01G37840	99	99	1
OS02G0735900	ONIVA01G37830	100	40	1
OS02G0736100	ONIVA01G37810	97	99	1
OS02G0736300	ONIVA01G37790	100	100	1
OS02G0736400	ONIVA01G37780	100	100	1
OS02G0736500	ONIVA01G37770	99	93	1
OS02G0736600	ONIVA01G37740	94	81	1
OS02G0736700	ONIVA01G37750	78	65	1
OS02G0736900	ONIVA01G37720	100	71	1
OS02G0737200	ONIVA01G37710	99	99	1
OS02G0738100	ONIVA01G37650	96	100	1
OS02G0738200	ONIVA01G37640	100	100	1
OS02G0738400	ONIVA01G37620	97	99	1
OS02G0738600	ONIVA01G37610	100	100	1
OS02G0738900	ONIVA01G37600	100	98	1
OS02G0739000	ONIVA01G37590	97	97	0
OS02G0739400	ONIVA01G37560	99	99	1
OS02G0739600	ONIVA06G05120	100	100	1
OS02G0739700	ONIVA06G05110	95	100	1
OS02G0739900	ONIVA06G05100	95	97	0
OS02G0740300	ONIVA06G05090	75	42	0
OS02G0740400	ONIVA01G07430	22	88	0
OS02G0740500	ONIVA06G05070	87	52	0
OS02G0740600	ONIVA06G05060	100	100	1
OS02G0740700	ONIVA06G05050	100	100	1
OS02G0740900	ONIVA06G05040	99	100	1
OS02G0741000	ONIVA06G05030	56	45	1
OS02G0741100	ONIVA06G05020	100	100	1
OS02G0741300	ONIVA06G05000	100	100	1
OS02G0741400	ONIVA06G04990	99	25	0
OS02G0741500	ONIVA06G04990	100	25	0
OS02G0741700	ONIVA06G04980	81	81	1
OS02G0741800	ONIVA06G04970	100	100	1
OS02G0741900	ONIVA06G04960	99	91	1
OS02G0742000	ONIVA06G04950	98	97	1
OS02G0742100	ONIVA06G04930	100	49	1
OS02G0742200	ONIVA06G04920	100	100	1
OS02G0742500	ONIVA06G04910	82	11	0
OS02G0742700	ONIVA06G04890	100	100	1
OS02G0742800	ONIVA06G04880	100	43	1
OS02G0742900	ONIVA06G04880	100	24	1
OS02G0743100	ONIVA06G04870	100	100	1
OS02G0743200	ONIVA06G04860	91	95	0
OS02G0743400	ONIVA06G04840	100	100	1
OS02G0743500	ONIVA06G04830	100	99	1
OS02G0743600	ONIVA06G04820	76	59	1
OS02G0743700	ONIVA06G04810	74	65	0
OS02G0743800	ONIVA06G04800	81	83	0
OS02G0743900	ONIVA06G04790	100	100	1
OS02G0744000	ONIVA06G04780	94	100	0
OS02G0744100	ONIVA06G04760	100	100	1
OS02G0744200	ONIVA06G04750	98	93	1
OS02G0744501	ONIVA06G04730	70	22	0
OS02G0744650	ONIVA06G04740	99	70	0
OS02G0744700	ONIVA06G04720	98	89	0
OS02G0744900	ONIVA06G04710	100	100	1
OS02G0745000	ONIVA06G04690	100	67	1
OS02G0745100	ONIVA06G04670	100	100	1
OS02G0745200	ONIVA06G04650	86	29	1
OS02G0745250	ONIVA06G04660	82	40	1
OS02G0745400	ONIVA06G04640	100	100	0
OS02G0745600	ONIVA06G04630	81	99	1
OS02G0745700	ONIVA06G04620	100	100	1
OS02G0746000	ONIVA06G04600	100	100	1
OS02G0747400	ONIVA06G04580	100	100	1
OS02G0747500	ONIVA06G04570	99	99	1
OS02G0747600	ONIVA06G04560	92	79	0
OS02G0747900	ONIVA06G04530	100	100	1
OS02G0748100	ONIVA06G04520	100	100	1
OS02G0748300	ONIVA06G04510	99	99	1
OS02G0748800	ONIVA06G04500	100	100	1
OS02G0749000	ONIVA06G04480	90	52	1
OS02G0749150	ONIVA06G04450	99	28	0
OS02G0749300	ONIVA06G04440	91	57	1
OS02G0749500	ONIVA06G04410	58	9	0
OS02G0749700	ONIVA06G04400	98	98	1
OS02G0749800	ONIVA06G04390	99	99	1
OS02G0749900	ONIVA06G04380	100	85	1
OS02G0750400	ONIVA06G04360	100	43	0
OS02G0750500	ONIVA06G04350	98	57	1
OS02G0750800	ONIVA06G04340	99	99	1
OS02G0751100	ONIVA06G04330	100	100	0
OS02G0751300	ONIVA06G04310	91	91	1
OS02G0751600	ONIVA06G04300	100	76	0
OS02G0751800	ONIVA06G04280	100	100	1
OS02G0751900	ONIVA06G04270	96	95	1
OS02G0752000	ONIVA06G04260	100	100	1
OS02G0752200	ONIVA06G04250	100	100	1
OS02G0752300	ONIVA02G34700	99	99	1
OS02G0752600	ONIVA02G34710	99	100	1
OS02G0752800	ONIVA02G34720	90	90	1
OS02G0753000	ONIVA02G34730	98	82	0
OS02G0753200	ONIVA02G34740	100	97	1
OS02G0753300	ONIVA02G34750	100	100	1
OS02G0753400	ONIVA02G34980	100	100	1
OS02G0753500	ONIVA02G34990	100	49	1
OS02G0753700	ONIVA02G35000	97	59	1
OS02G0753800	ONIVA02G35010	100	100	1
OS02G0753900	ONIVA02G35020	100	40	1
OS02G0754100	ONIVA02G35030	99	100	1
OS02G0754300	ONIVA02G35040	99	99	1
OS02G0754400	ONIVA11G01720	13	8	1
OS02G0754500	ONIVA02G35060	99	99	1
OS02G0754700	ONIVA02G35070	100	100	1
OS02G0754800	ONIVA02G35080	98	71	1
OS02G0754900	ONIVA02G35090	100	74	1
OS02G0755000	ONIVA02G35100	100	100	1
OS02G0755200	ONIVA02G35120	100	100	1
OS02G0755400	ONIVA02G35130	99	57	0
OS02G0755500	ONIVA02G35140	99	99	1
OS02G0755600	ONIVA02G35150	100	93	1
OS02G0755900	ONIVA02G35170	98	92	1
OS02G0756100	ONIVA02G35180	100	100	0
OS02G0756600	ONIVA02G35190	98	51	1
OS02G0756800	ONIVA02G35200	98	98	1
OS02G0757100	ONIVA02G35220	100	100	1
OS02G0757700	ONIVA02G35720	100	100	1
OS02G0757900	ONIVA02G35730	100	95	1
OS02G0758000	ONIVA02G35740	100	100	0
OS02G0758100	ONIVA02G35760	100	84	1
OS02G0758200	ONIVA02G35770	99	99	1
OS02G0758800	ONIVA02G35780	99	99	1
OS02G0759000	ONIVA02G35790	99	45	1
OS02G0759500	ONIVA02G35810	98	90	1
OS02G0759700	ONIVA02G35820	99	86	1
OS02G0759800	ONIVA02G35830	100	100	1
OS02G0759900	ONIVA02G35840	99	99	1
OS02G0760000	ONIVA02G35850	48	69	0
OS02G0760200	ONIVA02G35860	89	79	0
OS02G0760300	ONIVA02G35870	100	100	1
OS02G0760400	ONIVA02G35880	99	99	1
OS02G0760500	ONIVA02G35890	100	100	1
OS02G0760600	ONIVA02G35900	100	100	1
OS02G0761000	ONIVA02G35910	100	99	1
OS02G0761100	ONIVA02G35930	100	96	1
OS02G0761200	ONIVA02G35940	100	100	1
OS02G0761300	ONIVA02G35950	100	99	1
OS02G0761400	ONIVA02G35960	100	11	1
OS02G0761500	ONIVA02G35970	100	98	0
OS02G0761600	ONIVA02G35980	100	100	1
OS02G0761700	ONIVA02G35990	100	90	1
OS02G0761900	ONIVA02G36000	99	56	1
OS02G0762200	ONIVA02G36020	98	60	1
OS02G0762300	ONIVA02G36030	98	77	0
OS02G0762400	ONIVA02G36040	100	100	1
OS02G0762800	ONIVA02G36050	82	70	0
OS02G0763000	ONIVA02G36070	100	100	1
OS02G0764100	ONIVA01G02990	58	40	0
OS02G0764400	ONIVA02G33400	100	99	1
OS02G0764500	ONIVA02G33410	100	92	1
OS02G0764700	ONIVA02G33420	99	99	1
OS02G0765400	ONIVA02G33430	97	99	1
OS02G0765600	ONIVA02G33440	62	99	1
OS02G0765800	ONIVA02G33450	100	100	1
OS02G0765900	ONIVA01G17600	95	33	1
OS02G0766600	ONIVA02G33480	100	100	1
OS02G0766700	ONIVA02G33490	100	96	1
OS02G0766900	ONIVA02G33520	53	56	0
OS02G0767000	ONIVA02G33530	100	86	1
OS02G0767100	ONIVA02G33540	99	60	1
OS02G0767200	ONIVA02G33550	98	99	1
OS02G0767300	ONIVA02G33560	100	100	1
OS02G0767400	ONIVA02G33570	99	99	1
OS02G0767500	ONIVA02G33580	100	100	1
OS02G0767600	ONIVA02G33590	44	68	1
OS02G0767700	ONIVA02G33600	92	51	0
OS02G0767800	ONIVA06G08290	41	45	0
OS02G0767900	ONIVA02G33620	97	70	0
OS02G0768000	ONIVA02G33630	100	100	1
OS02G0768200	ONIVA02G33640	99	99	1
OS02G0768300	ONIVA02G33650	94	94	1
OS02G0768600	ONIVA02G33670	89	92	0
OS02G0768700	ONIVA05G25820	16	77	1
OS02G0769100	ONIVA01G15620	98	98	1
OS02G0769200	ONIVA01G15630	91	53	1
OS02G0769700	ONIVA01G15650	94	59	1
OS02G0769900	ONIVA01G15580	100	100	0
OS02G0770000	ONIVA01G15590	100	100	1
OS02G0770100	ONIVA01G15600	88	98	0
OS02G0770300	ONIVA02G38520	8	3	0
OS02G0770500	ONIVA02G36110	96	59	1
OS02G0770700	ONIVA02G36120	27	33	0
OS02G0770800	ONIVA02G36130	99	99	1
OS02G0771100	ONIVA02G36140	100	100	1
OS02G0771200	ONIVA02G36150	98	97	1
OS02G0771400	ONIVA02G36160	100	100	1
OS02G0771600	ONIVA02G36190	100	98	1
OS02G0771700	ONIVA02G36200	100	100	1
OS02G0771800	ONIVA02G36210	97	95	1
OS02G0772000	ONIVA02G36230	98	62	1
OS02G0772150	ONIVA02G36240	52	79	1
OS02G0772200	ONIVA02G36250	99	99	1
OS02G0772300	ONIVA02G36260	89	81	1
OS02G0772500	ONIVA02G36270	99	100	1
OS02G0773200	ONIVA02G36320	99	99	1
OS02G0773300	ONIVA02G36330	100	90	1
OS02G0773400	ONIVA02G36340	100	97	0
OS02G0773500	ONIVA02G36350	99	99	1
OS02G0773600	ONIVA02G36360	73	85	0
OS02G0773732	ONIVA02G36370	99	99	1
OS02G0773800	ONIVA02G36380	92	61	0
OS02G0774100	ONIVA02G36390	92	84	0
OS02G0774200	ONIVA02G36400	99	99	1
OS02G0774300	ONIVA02G36410	100	100	1
OS02G0774500	ONIVA02G36420	85	86	0
OS02G0774800	ONIVA07G22530	13	12	0
OS02G0774800	ONIVA07G22600	23	19	0
OS02G0775100	ONIVA02G36460	100	50	1
OS02G0775200	ONIVA02G36470	100	97	1
OS02G0775300	ONIVA02G36480	100	100	1
OS02G0775400	ONIVA02G36490	82	45	1
OS02G0775600	ONIVA02G36500	98	99	1
OS02G0775900	ONIVA02G36520	97	97	1
OS02G0776400	ONIVA02G36550	94	83	0
OS02G0776600	ONIVA02G36560	99	99	1
OS02G0776700	ONIVA02G36570	99	94	1
OS02G0776800	ONIVA02G36580	100	99	1
OS02G0776900	ONIVA02G36590	79	100	1
OS02G0777100	ONIVA02G36600	97	87	0
OS02G0777400	ONIVA02G36620	99	44	1
OS02G0778200	ONIVA02G36680	97	100	1
OS02G0778300	ONIVA02G36690	99	99	1
OS02G0778400	ONIVA02G36700	86	95	1
OS02G0778500	ONIVA02G36720	96	100	1
OS02G0778600	ONIVA02G36730	100	100	1
OS02G0778700	ONIVA02G36740	100	100	1
OS02G0778801	ONIVA02G36750	67	43	1
OS02G0779200	ONIVA02G36770	97	98	1
OS02G0779300	ONIVA02G36780	100	100	1
OS02G0779400	ONIVA02G36790	63	97	1
OS02G0779900	ONIVA02G36800	93	90	1
OS02G0780200	ONIVA02G36830	97	99	1
OS02G0780500	ONIVA02G36840	85	93	0
OS02G0780550	ONIVA02G36850	91	86	0
OS02G0780600	ONIVA02G36860	97	93	1
OS02G0780700	ONIVA02G36870	99	100	1
OS02G0780800	ONIVA02G36880	78	39	1
OS02G0781000	ONIVA02G36890	98	51	1
OS02G0781300	ONIVA02G36910	97	97	0
OS02G0781400	ONIVA02G36920	100	100	1
OS02G0781600	ONIVA02G36930	99	97	1
OS02G0781700	ONIVA02G36940	83	94	1
OS02G0781800	ONIVA02G36950	95	47	0
OS02G0781900	ONIVA02G36960	68	81	0
OS02G0781900	ONIVA10G05430	11	38	0
OS02G0782100	ONIVA02G36970	89	100	1
OS02G0782500	ONIVA02G37040	99	99	1
OS02G0782600	ONIVA02G37050	100	47	0
OS02G0782700	ONIVA02G37060	100	100	0
OS02G0782800	ONIVA02G37070	100	35	0
OS02G0782900	ONIVA02G37080	98	82	0
OS02G0783000	ONIVA02G37090	71	99	1
OS02G0783100	ONIVA02G37110	98	83	1
OS02G0783625	ONIVA01G18810	99	43	1
OS02G0783700	ONIVA01G18810	98	20	1
OS02G0784100	ONIVA02G37190	0	0	0
OS02G0784400	ONIVA02G37210	100	74	1
OS02G0784700	ONIVA02G37230	100	44	1
OS02G0784900	ONIVA02G37250	100	100	1
OS02G0786000	ONIVA02G37280	100	100	0
OS02G0786200	ONIVA02G37290	100	72	1
OS02G0786400	ONIVA02G37300	60	46	1
OS02G0786500	ONIVA02G37310	86	41	0
OS02G0786900	ONIVA02G37340	99	99	1
OS02G0787000	ONIVA02G37350	97	97	0
OS02G0787100	ONIVA02G37360	92	97	0
OS02G0787200	ONIVA02G37370	96	97	0
OS02G0787300	ONIVA02G37380	100	100	1
OS02G0787600	ONIVA02G37400	100	100	1
OS02G0787800	ONIVA02G37410	94	100	1
OS02G0788300	ONIVA02G37430	93	98	0
OS02G0788400	ONIVA02G37440	100	100	1
OS02G0788500	ONIVA02G37450	96	100	1
OS02G0788600	ONIVA02G37460	90	75	1
OS02G0788800	ONIVA02G37470	86	53	1
OS02G0789100	ONIVA02G37480	100	100	1
OS02G0789600	ONIVA02G37510	99	99	1
OS02G0789700	ONIVA02G33350	97	40	1
OS02G0789700	ONIVA02G37520	57	55	1
OS02G0790500	ONIVA02G37560	98	59	1
OS02G0790600	ONIVA02G37570	99	99	1
OS02G0791200	ONIVA02G37590	100	100	1
OS02G0791300	ONIVA02G37600	92	96	1
OS02G0791400	ONIVA02G37610	92	88	1
OS02G0791500	ONIVA02G37630	100	100	1
OS02G0791700	ONIVA02G37640	94	88	1
OS02G0791800	ONIVA02G37650	100	100	1
OS02G0792000	ONIVA02G37660	85	36	0
OS02G0792500	ONIVA01G32670	73	100	1
OS02G0792600	ONIVA02G37670	98	70	0
OS02G0792800	ONIVA02G37680	100	100	1
OS02G0792900	ONIVA02G37690	99	91	0
OS02G0793000	ONIVA02G37700	100	100	1
OS02G0793100	ONIVA02G37710	100	100	1
OS02G0793300	ONIVA02G37720	89	100	1
OS02G0793500	ONIVA02G37730	97	97	0
OS02G0793700	ONIVA02G37740	100	100	1
OS02G0793800	ONIVA02G37750	93	55	1
OS02G0793900	ONIVA02G37760	100	100	1
OS02G0794000	ONIVA02G37770	99	99	1
OS02G0794300	ONIVA02G37780	100	12	1
OS02G0794400	ONIVA02G37790	100	70	1
OS02G0794500	ONIVA02G37800	99	99	0
OS02G0794700	ONIVA02G37810	100	53	1
OS02G0794900	ONIVA02G37820	34	99	1
OS02G0794900	ONIVA02G37840	27	98	1
OS02G0795000	ONIVA02G37850	96	99	1
OS02G0795200	ONIVA02G37860	96	97	0
OS02G0795300	ONIVA02G37870	100	28	1
OS02G0795800	ONIVA02G37880	58	39	0
OS02G0795900	ONIVA02G37890	99	98	1
OS02G0796100	ONIVA02G37900	40	18	0
OS02G0796300	ONIVA02G37930	99	100	1
OS02G0796400	ONIVA02G37940	99	99	1
OS02G0796500	ONIVA02G37950	96	99	0
OS02G0796600	ONIVA02G37960	100	87	0
OS02G0796700	ONIVA02G37970	100	33	1
OS02G0796900	ONIVA02G38000	100	50	1
OS02G0797100	ONIVA02G37990	100	100	0
OS02G0797300	ONIVA02G38010	96	93	1
OS02G0797400	ONIVA02G38020	94	99	0
OS02G0797500	ONIVA02G38030	100	100	1
OS02G0797600	ONIVA02G38040	100	100	1
OS02G0797700	ONIVA02G38050	100	100	1
OS02G0798000	ONIVA02G38060	35	38	1
OS02G0798100	ONIVA02G38070	97	92	0
OS02G0798400	ONIVA02G38090	98	98	1
OS02G0798501	ONIVA02G38090	98	98	1
OS02G0798600	ONIVA02G38110	100	77	1
OS02G0798700	ONIVA02G38120	92	96	0
OS02G0799000	ONIVA02G38130	99	99	1
OS02G0799100	ONIVA02G38140	94	97	1
OS02G0799300	ONIVA02G38160	100	100	1
OS02G0799600	ONIVA02G38170	100	100	1
OS02G0799700	ONIVA02G38180	99	99	1
OS02G0800000	ONIVA03G25780	92	92	1
OS02G0800300	ONIVA02G38210	99	99	1
OS02G0800300	ONIVA03G25770	99	99	1
OS02G0800400	ONIVA02G38210	99	99	1
OS02G0800400	ONIVA03G25770	99	99	1
OS02G0800700	ONIVA02G38210	99	99	1
OS02G0800700	ONIVA03G25770	99	99	1
OS02G0800900	ONIVA02G38210	99	99	1
OS02G0800900	ONIVA03G25770	99	99	1
OS02G0801000	ONIVA02G38210	99	99	1
OS02G0801000	ONIVA03G25770	99	99	1
OS02G0801100	ONIVA02G38210	99	99	1
OS02G0801100	ONIVA03G25770	99	99	1
OS02G0801300	ONIVA03G25760	85	24	1
OS02G0801600	ONIVA02G38210	98	98	1
OS02G0801600	ONIVA03G25770	98	98	1
OS02G0801900	ONIVA02G38230	95	94	1
OS02G0802200	ONIVA02G38250	100	100	0
OS02G0802400	ONIVA02G38270	100	100	1
OS02G0802500	ONIVA02G38280	100	100	1
OS02G0802700	ONIVA02G38300	84	67	1
OS02G0803200	ONIVA02G38320	100	87	1
OS02G0803250	ONIVA02G38330	86	71	1
OS02G0803300	ONIVA02G38340	100	100	1
OS02G0803400	ONIVA02G38350	81	57	1
OS02G0803600	ONIVA02G38360	100	100	1
OS02G0803700	ONIVA02G38370	100	100	0
OS02G0803900	ONIVA02G38380	84	91	0
OS02G0804100	ONIVA02G38400	100	100	1
OS02G0804300	ONIVA02G38410	99	72	1
OS02G0804500	ONIVA02G38430	100	100	1
OS02G0804600	ONIVA02G38440	93	99	1
OS02G0804800	ONIVA02G38450	61	83	1
OS02G0804900	ONIVA02G38460	100	100	1
OS02G0805000	ONIVA02G38480	99	55	1
OS02G0805100	ONIVA02G38490	97	97	1
OS02G0805200	ONIVA02G38500	100	100	0
OS02G0805250	ONIVA02G38510	96	78	1
OS02G0805400	ONIVA02G38930	98	22	1
OS02G0805500	ONIVA02G38940	85	88	1
OS02G0805600	ONIVA02G38950	94	100	1
OS02G0805700	ONIVA02G38960	99	98	1
OS02G0805800	ONIVA02G38970	97	73	1
OS02G0806000	ONIVA02G38980	97	85	1
OS02G0806400	ONIVA02G38990	71	49	0
OS02G0806500	ONIVA02G39000	97	100	1
OS02G0806600	ONIVA02G39010	100	100	1
OS02G0806700	ONIVA02G39030	100	100	1
OS02G0806900	ONIVA02G39050	99	99	0
OS02G0807000	ONIVA02G39060	99	99	0
OS02G0807100	ONIVA02G39070	92	40	0
OS02G0807200	ONIVA02G39080	74	71	0
OS02G0807700	ONIVA07G11960	24	5	0
OS02G0807900	ONIVA02G39430	67	12	0
OS02G0809300	ONIVA02G39520	89	85	1
OS02G0809500	ONIVA02G39540	80	98	1
OS02G0809800	ONIVA02G39570	94	98	0
OS02G0809900	ONIVA02G39580	99	29	0
OS02G0810100	ONIVA02G39590	94	94	0
OS02G0810200	ONIVA02G39600	95	21	0
OS02G0810300	ONIVA02G39610	99	99	1
OS02G0810400	ONIVA02G39620	100	39	1
OS02G0810500	ONIVA02G39630	100	70	1
OS02G0810900	ONIVA02G39640	99	98	1
OS02G0811000	ONIVA02G39650	100	100	1
OS02G0811101	ONIVA02G39660	50	24	1
OS02G0811200	ONIVA02G39680	87	52	0
OS02G0811400	ONIVA02G39490	97	96	0
OS02G0811800	ONIVA02G39690	80	20	0
OS02G0811902	ONIVA11G04220	31	62	1
OS02G0812400	ONIVA02G39700	98	90	1
OS02G0813200	ONIVA09G04390	43	81	0
OS02G0813350	ONIVA02G39710	95	17	1
OS02G0813500	ONIVA02G39720	100	100	1
OS02G0813600	ONIVA02G39740	100	100	1
OS02G0813800	ONIVA02G39760	99	99	1
OS02G0814000	ONIVA02G39770	98	98	0
OS02G0814100	ONIVA02G39780	72	22	0
OS02G0814200	ONIVA02G39800	95	100	1
OS02G0814300	ONIVA02G39810	96	85	0
OS02G0814800	ONIVA02G39830	90	90	0
OS02G0814900	ONIVA02G39840	91	75	1
OS02G0815000	ONIVA02G39850	78	81	1
OS02G0815200	ONIVA02G39860	99	98	1
OS02G0815300	ONIVA02G39870	86	99	1
OS02G0815400	ONIVA02G39880	97	99	0
OS02G0815500	ONIVA02G39890	100	86	1
OS02G0815600	ONIVA02G39900	97	97	0
OS02G0815800	ONIVA02G39920	73	95	0
OS02G0815900	ONIVA02G39930	100	100	1
OS02G0816000	ONIVA02G39940	100	100	1
OS02G0816100	ONIVA02G39950	98	98	1
OS02G0816200	ONIVA02G39970	100	100	1
OS02G0816300	ONIVA02G39990	96	91	1
OS02G0816400	ONIVA02G40000	99	91	1
OS02G0816600	ONIVA02G40030	100	37	1
OS02G0816700	ONIVA02G40040	100	100	1
OS02G0816800	ONIVA02G40050	99	99	1
OS02G0816900	ONIVA02G40060	95	75	0
OS02G0817000	ONIVA02G40070	99	99	1
OS02G0817200	ONIVA02G40090	100	86	1
OS02G0817500	ONIVA02G40100	100	100	1
OS02G0817600	ONIVA02G40110	75	83	0
OS02G0817700	ONIVA02G40120	91	100	1
OS02G0817800	ONIVA02G40130	97	44	1
OS02G0817900	ONIVA02G40150	99	82	1
OS02G0818000	ONIVA02G40140	92	100	1
OS02G0818450	ONIVA02G40180	66	16	0
OS02G0818450	ONIVA02G40190	5	2	0
