Gene stable ID	Selaginella moellendorffii gene stable ID	% identity	Selaginella moellendorffii % identity	Orthology confidence [0 low, 1 high]
OS02G0139500	SELMODRAFT_160256	64	29	1
OS02G0139500	SELMODRAFT_266790	65	30	1
OS02G0139500	SELMODRAFT_269539	64	30	1
OS02G0139500	SELMODRAFT_81943	64	30	1
OS02G0139600	SELMODRAFT_117697	54	36	1
OS02G0139600	SELMODRAFT_409103	1	5	1
OS02G0139600	SELMODRAFT_84215	53	36	1
OS02G0139700	SELMODRAFT_129950	67	65	1
OS02G0139700	SELMODRAFT_160256	66	64	1
OS02G0139700	SELMODRAFT_266790	68	67	1
OS02G0139700	SELMODRAFT_269539	67	67	1
OS02G0139700	SELMODRAFT_81943	65	65	1
OS02G0140200	SELMODRAFT_129950	50	32	1
OS02G0140200	SELMODRAFT_160256	50	32	1
OS02G0140200	SELMODRAFT_266790	50	33	1
OS02G0140200	SELMODRAFT_269539	50	32	1
OS02G0140200	SELMODRAFT_81943	50	32	1
OS02G0140300	SELMODRAFT_104759	45	56	1
OS02G0140300	SELMODRAFT_89901	45	56	1
OS02G0140400	SELMODRAFT_129950	52	29	1
OS02G0140400	SELMODRAFT_160256	52	28	1
OS02G0140400	SELMODRAFT_266790	53	30	1
OS02G0140400	SELMODRAFT_269539	52	29	1
OS02G0140400	SELMODRAFT_81943	52	29	1
OS02G0140500	SELMODRAFT_129950	40	5	1
OS02G0140500	SELMODRAFT_160256	38	4	1
OS02G0140500	SELMODRAFT_266790	40	5	1
OS02G0140500	SELMODRAFT_269539	38	4	1
OS02G0140500	SELMODRAFT_81943	31	4	1
OS02G0141000	SELMODRAFT_107410	40	38	1
OS02G0141000	SELMODRAFT_110984	39	41	1
OS02G0141300	SELMODRAFT_105380	65	67	0
OS02G0141300	SELMODRAFT_98990	65	67	0
OS02G0142500	SELMODRAFT_425033	24	4	0
OS02G0142500	SELMODRAFT_445056	34	6	0
OS02G0142950	SELMODRAFT_425033	18	2	0
OS02G0142950	SELMODRAFT_445056	35	3	0
OS02G0143100	SELMODRAFT_121516	49	50	1
OS02G0143100	SELMODRAFT_182236	50	50	1
OS02G0143100	SELMODRAFT_236983	26	32	1
OS02G0143200	SELMODRAFT_443103	31	34	0
OS02G0143200	SELMODRAFT_90004	29	35	0
OS02G0143400	SELMODRAFT_38512	26	52	1
OS02G0143400	SELMODRAFT_38713	25	52	1
OS02G0143400	SELMODRAFT_49700	27	53	1
OS02G0143400	SELMODRAFT_90384	30	28	1
OS02G0146400	SELMODRAFT_402965	3	7	0
OS02G0146600	SELMODRAFT_116103	87	88	1
OS02G0146600	SELMODRAFT_143895	86	86	1
OS02G0146600	SELMODRAFT_228839	86	87	1
OS02G0146600	SELMODRAFT_85554	87	88	1
OS02G0146700	SELMODRAFT_228162	66	67	0
OS02G0146700	SELMODRAFT_271706	66	67	0
OS02G0147300	SELMODRAFT_402965	0	0	0
OS02G0147800	SELMODRAFT_438630	23	27	1
OS02G0147800	SELMODRAFT_447253	24	28	1
OS02G0148100	SELMODRAFT_450112	63	62	1
OS02G0148100	SELMODRAFT_450113	63	62	1
OS02G0148400	SELMODRAFT_77203	45	68	1
OS02G0148400	SELMODRAFT_83236	45	68	1
OS02G0148500	SELMODRAFT_409922	27	30	0
OS02G0148500	SELMODRAFT_442360	28	31	0
OS02G0148600	SELMODRAFT_428715	25	8	1
OS02G0148600	SELMODRAFT_437797	26	9	1
OS02G0149600	SELMODRAFT_130620	31	42	1
OS02G0149600	SELMODRAFT_90313	30	42	1
OS02G0149800	SELMODRAFT_146683	49	60	1
OS02G0149800	SELMODRAFT_178013	50	62	1
OS02G0149800	SELMODRAFT_178894	49	60	1
OS02G0149800	SELMODRAFT_235288	50	62	1
OS02G0150100	SELMODRAFT_132834	81	62	0
OS02G0150100	SELMODRAFT_236355	81	64	0
OS02G0150300	SELMODRAFT_187463	49	45	1
OS02G0150700	SELMODRAFT_447294	22	20	1
OS02G0150700	SELMODRAFT_448412	20	25	1
OS02G0150800	SELMODRAFT_174189	63	67	1
OS02G0150800	SELMODRAFT_185596	63	67	1
OS02G0150900	SELMODRAFT_107224	27	41	1
OS02G0150900	SELMODRAFT_57798	26	45	1
OS02G0150900	SELMODRAFT_57817	26	45	1
OS02G0150900	SELMODRAFT_96486	27	41	1
OS02G0151501	SELMODRAFT_424772	53	20	1
OS02G0151600	SELMODRAFT_157966	82	15	1
OS02G0151600	SELMODRAFT_159622	82	15	1
OS02G0152300	SELMODRAFT_133410	20	37	1
OS02G0152300	SELMODRAFT_138945	15	36	1
OS02G0152300	SELMODRAFT_23109	18	40	1
OS02G0152300	SELMODRAFT_33560	18	40	1
OS02G0152400	SELMODRAFT_147927	40	42	1
OS02G0152400	SELMODRAFT_17395	43	60	1
OS02G0152400	SELMODRAFT_186173	42	43	1
OS02G0152400	SELMODRAFT_236158	44	50	1
OS02G0152500	SELMODRAFT_442479	25	15	1
OS02G0152500	SELMODRAFT_442814	26	22	1
OS02G0152500	SELMODRAFT_448182	26	18	1
OS02G0152700	SELMODRAFT_29281	6	34	1
OS02G0152700	SELMODRAFT_404272	9	19	1
OS02G0152700	SELMODRAFT_448611	12	16	1
OS02G0152800	SELMODRAFT_413061	32	11	1
OS02G0152800	SELMODRAFT_441655	31	11	1
OS02G0153000	SELMODRAFT_121495	38	40	1
OS02G0153000	SELMODRAFT_123650	38	39	1
OS02G0153000	SELMODRAFT_135932	37	43	1
OS02G0153000	SELMODRAFT_79158	37	43	1
OS02G0154600	SELMODRAFT_103042	52	55	1
OS02G0154600	SELMODRAFT_82176	52	55	1
OS02G0156000	SELMODRAFT_135805	27	21	1
OS02G0156000	SELMODRAFT_137448	27	21	1
OS02G0156633	SELMODRAFT_121260	32	21	1
OS02G0156633	SELMODRAFT_40531	30	21	1
OS02G0156633	SELMODRAFT_40560	32	22	1
OS02G0156633	SELMODRAFT_60568	30	21	1
OS02G0156800	SELMODRAFT_121260	31	4	1
OS02G0156800	SELMODRAFT_40531	26	4	1
OS02G0156800	SELMODRAFT_40560	24	4	1
OS02G0156800	SELMODRAFT_60568	26	4	1
OS02G0157200	SELMODRAFT_121260	32	22	1
OS02G0157200	SELMODRAFT_40531	30	22	1
OS02G0157200	SELMODRAFT_40560	30	22	1
OS02G0157200	SELMODRAFT_60568	29	22	1
OS02G0157400	SELMODRAFT_121260	31	4	1
OS02G0157400	SELMODRAFT_40531	26	4	1
OS02G0157400	SELMODRAFT_40560	24	4	1
OS02G0157400	SELMODRAFT_60568	26	4	1
OS02G0157600	SELMODRAFT_402869	38	39	1
OS02G0157900	SELMODRAFT_406603	20	14	0
OS02G0157900	SELMODRAFT_75352	22	16	0
OS02G0157900	SELMODRAFT_92001	22	16	0
OS02G0158100	SELMODRAFT_121714	72	71	0
OS02G0158100	SELMODRAFT_122705	69	67	0
OS02G0158100	SELMODRAFT_414547	69	69	0
OS02G0158100	SELMODRAFT_92582	73	72	0
OS02G0158300	SELMODRAFT_75684	59	62	1
OS02G0158300	SELMODRAFT_86704	59	62	1
OS02G0158400	SELMODRAFT_117665	36	36	1
OS02G0158400	SELMODRAFT_84708	36	36	1
OS02G0158500	SELMODRAFT_47472	24	43	1
OS02G0158500	SELMODRAFT_47473	24	41	1
OS02G0158500	SELMODRAFT_47575	23	46	1
OS02G0158500	SELMODRAFT_57632	23	46	1
OS02G0158800	SELMODRAFT_100522	58	72	1
OS02G0158800	SELMODRAFT_90475	58	72	1
OS02G0158900	SELMODRAFT_127987	39	45	1
OS02G0158900	SELMODRAFT_233423	39	45	1
OS02G0159400	SELMODRAFT_144814	7	5	1
OS02G0159400	SELMODRAFT_270172	7	5	1
OS02G0159900	SELMODRAFT_267596	72	71	1
OS02G0159900	SELMODRAFT_426754	72	71	1
OS02G0160250	SELMODRAFT_407593	13	20	1
OS02G0160250	SELMODRAFT_421713	21	24	1
OS02G0160250	SELMODRAFT_421767	14	15	1
OS02G0160250	SELMODRAFT_439556	21	24	1
OS02G0161200	SELMODRAFT_405518	19	28	1
OS02G0161200	SELMODRAFT_408900	19	29	1
OS02G0161500	SELMODRAFT_402057	21	11	1
OS02G0161800	SELMODRAFT_232728	42	50	1
OS02G0161800	SELMODRAFT_235209	42	50	1
OS02G0161800	SELMODRAFT_407109	43	45	1
OS02G0161800	SELMODRAFT_409154	43	45	1
OS02G0161900	SELMODRAFT_138728	46	98	0
OS02G0161900	SELMODRAFT_162003	62	98	0
OS02G0161900	SELMODRAFT_162680	78	98	0
OS02G0161900	SELMODRAFT_163447	78	98	0
OS02G0161900	SELMODRAFT_173723	93	98	0
OS02G0161900	SELMODRAFT_187148	46	98	0
OS02G0161900	SELMODRAFT_227280	93	66	0
OS02G0161900	SELMODRAFT_228943	77	98	0
OS02G0161900	SELMODRAFT_270468	93	84	0
OS02G0161900	SELMODRAFT_271198	77	98	0
OS02G0161900	SELMODRAFT_271419	62	98	0
OS02G0162200	SELMODRAFT_19117	15	42	1
OS02G0162200	SELMODRAFT_19307	13	38	1
OS02G0162200	SELMODRAFT_27468	15	42	1
OS02G0162200	SELMODRAFT_27471	15	42	1
OS02G0162200	SELMODRAFT_27488	17	39	1
OS02G0162200	SELMODRAFT_39173	11	38	1
OS02G0162200	SELMODRAFT_429219	19	27	1
OS02G0162200	SELMODRAFT_69033	17	34	1
OS02G0162200	SELMODRAFT_76299	19	27	1
OS02G0162500	SELMODRAFT_183051	86	85	1
OS02G0162500	SELMODRAFT_184401	86	85	1
OS02G0162733	SELMODRAFT_110788	67	5	1
OS02G0162766	SELMODRAFT_110788	12	3	1
OS02G0164300	SELMODRAFT_88830	64	43	1
OS02G0164600	SELMODRAFT_70599	10	35	1
OS02G0164600	SELMODRAFT_71673	12	39	1
OS02G0164600	SELMODRAFT_71836	11	34	1
OS02G0164800	SELMODRAFT_181660	61	24	1
OS02G0164800	SELMODRAFT_444262	61	24	1
OS02G0164900	SELMODRAFT_179736	44	49	1
OS02G0164900	SELMODRAFT_181404	46	43	1
OS02G0164900	SELMODRAFT_182255	46	44	1
OS02G0164900	SELMODRAFT_451392	44	49	1
OS02G0164900	SELMODRAFT_451395	43	47	1
OS02G0164900	SELMODRAFT_451397	43	48	1
OS02G0165000	SELMODRAFT_163014	11	28	1
OS02G0165100	SELMODRAFT_180094	47	31	0
OS02G0166800	SELMODRAFT_36559	60	75	1
OS02G0166800	SELMODRAFT_36560	60	75	1
OS02G0166800	SELMODRAFT_58613	62	68	1
OS02G0166800	SELMODRAFT_68566	62	68	1
OS02G0167000	SELMODRAFT_80973	35	46	1
OS02G0167000	SELMODRAFT_88773	34	46	1
OS02G0167100	SELMODRAFT_232646	53	53	1
OS02G0167100	SELMODRAFT_89723	52	53	1
OS02G0167300	SELMODRAFT_164404	94	95	1
OS02G0167300	SELMODRAFT_170592	94	94	1
OS02G0167300	SELMODRAFT_186992	95	95	1
OS02G0167300	SELMODRAFT_23468	89	98	1
OS02G0167300	SELMODRAFT_402668	94	95	1
OS02G0167300	SELMODRAFT_408201	94	95	1
OS02G0167500	SELMODRAFT_402018	32	41	0
OS02G0167500	SELMODRAFT_407112	30	39	0
OS02G0167500	SELMODRAFT_423280	32	41	0
OS02G0167500	SELMODRAFT_440257	30	39	0
OS02G0167700	SELMODRAFT_142797	69	69	0
OS02G0167700	SELMODRAFT_165037	69	69	0
OS02G0168000	SELMODRAFT_96579	42	53	1
OS02G0168000	SELMODRAFT_97029	42	53	1
OS02G0168100	SELMODRAFT_161008	49	29	0
OS02G0168100	SELMODRAFT_165961	62	30	0
OS02G0168100	SELMODRAFT_174278	62	30	0
OS02G0168100	SELMODRAFT_91092	49	25	0
OS02G0168300	SELMODRAFT_426892	12	18	1
OS02G0168300	SELMODRAFT_427719	18	16	1
OS02G0168300	SELMODRAFT_438603	13	19	1
OS02G0168400	SELMODRAFT_413195	30	13	1
OS02G0168400	SELMODRAFT_418457	24	12	1
OS02G0168400	SELMODRAFT_423775	24	12	1
OS02G0168400	SELMODRAFT_426843	29	12	1
OS02G0168500	SELMODRAFT_130392	44	51	1
OS02G0168600	SELMODRAFT_144487	51	49	1
OS02G0168700	SELMODRAFT_123709	24	75	0
OS02G0168700	SELMODRAFT_16793	50	72	0
OS02G0168800	SELMODRAFT_164683	67	68	1
OS02G0168800	SELMODRAFT_447969	68	69	1
OS02G0168900	SELMODRAFT_17712	35	47	1
OS02G0168900	SELMODRAFT_27860	35	47	1
OS02G0169300	SELMODRAFT_107116	76	76	0
OS02G0169300	SELMODRAFT_231942	80	78	0
OS02G0169300	SELMODRAFT_267533	79	67	0
OS02G0169300	SELMODRAFT_96742	76	76	0
OS02G0169400	SELMODRAFT_109987	51	48	1
OS02G0169400	SELMODRAFT_110151	53	48	1
OS02G0169400	SELMODRAFT_181346	53	48	1
OS02G0169400	SELMODRAFT_232189	48	42	1
OS02G0169400	SELMODRAFT_234268	52	49	1
OS02G0169400	SELMODRAFT_446086	49	46	1
OS02G0169700	SELMODRAFT_113331	47	41	1
OS02G0169700	SELMODRAFT_129640	46	40	1
OS02G0169800	SELMODRAFT_142797	59	15	0
OS02G0169800	SELMODRAFT_165037	59	15	0
OS02G0169900	SELMODRAFT_104473	53	55	1
OS02G0169900	SELMODRAFT_167524	55	57	1
OS02G0170000	SELMODRAFT_109632	39	35	1
OS02G0170000	SELMODRAFT_138846	39	36	1
OS02G0170100	SELMODRAFT_113331	51	49	1
OS02G0170100	SELMODRAFT_129640	51	48	1
OS02G0170200	SELMODRAFT_413886	40	17	1
OS02G0170200	SELMODRAFT_442887	41	15	1
OS02G0170500	SELMODRAFT_69578	32	72	1
OS02G0170500	SELMODRAFT_69579	32	72	1
OS02G0171100	SELMODRAFT_234134	59	65	1
OS02G0171100	SELMODRAFT_439282	69	55	1
OS02G0172600	SELMODRAFT_122320	56	55	1
OS02G0172600	SELMODRAFT_233397	51	63	1
OS02G0172800	SELMODRAFT_425306	36	33	0
OS02G0172800	SELMODRAFT_427354	36	33	0
OS02G0172800	SELMODRAFT_4756	35	44	0
OS02G0172800	SELMODRAFT_4832	35	44	0
OS02G0173000	SELMODRAFT_131376	28	14	1
OS02G0173000	SELMODRAFT_177626	28	14	1
OS02G0173100	SELMODRAFT_145597	64	65	1
OS02G0173100	SELMODRAFT_175360	64	68	1
OS02G0173600	SELMODRAFT_167838	56	21	1
OS02G0173600	SELMODRAFT_269499	56	21	1
OS02G0173700	SELMODRAFT_103822	56	50	1
OS02G0173700	SELMODRAFT_99851	56	50	1
OS02G0173800	SELMODRAFT_102130	53	50	1
OS02G0173800	SELMODRAFT_80059	52	49	1
OS02G0173900	SELMODRAFT_230009	60	37	1
OS02G0173900	SELMODRAFT_94736	60	37	1
OS02G0174000	SELMODRAFT_423505	20	21	1
OS02G0174100	SELMODRAFT_49502	19	65	1
OS02G0174100	SELMODRAFT_59543	19	65	1
OS02G0174200	SELMODRAFT_146897	61	63	1
OS02G0174200	SELMODRAFT_271762	61	63	1
OS02G0175000	SELMODRAFT_1751	23	29	0
OS02G0175000	SELMODRAFT_22409	26	32	0
OS02G0175000	SELMODRAFT_32516	28	30	0
OS02G0175000	SELMODRAFT_449866	28	28	0
OS02G0175000	SELMODRAFT_449883	28	20	0
OS02G0175000	SELMODRAFT_54024	26	32	0
OS02G0175000	SELMODRAFT_79151	28	28	0
OS02G0175000	SELMODRAFT_97685	24	26	0
OS02G0175400	SELMODRAFT_167777	79	83	1
OS02G0175400	SELMODRAFT_169650	83	82	1
OS02G0175500	SELMODRAFT_34087	42	56	1
OS02G0175500	SELMODRAFT_88057	46	46	1
OS02G0175600	SELMODRAFT_165371	74	72	1
OS02G0175600	SELMODRAFT_165513	73	71	1
OS02G0175700	SELMODRAFT_230819	51	54	0
OS02G0175700	SELMODRAFT_268581	52	54	0
OS02G0175800	SELMODRAFT_78322	38	36	1
OS02G0175900	SELMODRAFT_270529	27	34	1
OS02G0175900	SELMODRAFT_404148	27	18	1
OS02G0175900	SELMODRAFT_4917	4	12	1
OS02G0176100	SELMODRAFT_83207	7	37	0
OS02G0176400	SELMODRAFT_116365	54	55	1
OS02G0176400	SELMODRAFT_130333	58	60	1
OS02G0176400	SELMODRAFT_236791	58	60	1
OS02G0176400	SELMODRAFT_86306	54	55	1
OS02G0176700	SELMODRAFT_118764	51	49	1
OS02G0176700	SELMODRAFT_451372	59	49	1
OS02G0176700	SELMODRAFT_451597	53	46	1
OS02G0176700	SELMODRAFT_451600	59	50	1
OS02G0176900	SELMODRAFT_135984	58	58	1
OS02G0176900	SELMODRAFT_166129	58	58	1
OS02G0176900	SELMODRAFT_235298	58	58	1
OS02G0176900	SELMODRAFT_267799	58	58	1
OS02G0177300	SELMODRAFT_28629	12	75	1
OS02G0177300	SELMODRAFT_59884	12	75	1
OS02G0177500	SELMODRAFT_228181	80	82	1
OS02G0177500	SELMODRAFT_228413	80	82	1
OS02G0177800	SELMODRAFT_166784	53	55	1
OS02G0177800	SELMODRAFT_187271	53	56	1
OS02G0177800	SELMODRAFT_42312	41	66	1
OS02G0177800	SELMODRAFT_43458	41	66	1
OS02G0177900	SELMODRAFT_233836	58	48	1
OS02G0177900	SELMODRAFT_234124	58	48	1
OS02G0178000	SELMODRAFT_135824	40	41	1
OS02G0178000	SELMODRAFT_137499	40	41	1
OS02G0178000	SELMODRAFT_232364	43	42	1
OS02G0178000	SELMODRAFT_79434	43	42	1
OS02G0178100	SELMODRAFT_141010	5	5	1
OS02G0178100	SELMODRAFT_438224	6	8	1
OS02G0178400	SELMODRAFT_228208	83	83	1
OS02G0178400	SELMODRAFT_271159	83	83	1
OS02G0178500	SELMODRAFT_154156	49	61	0
OS02G0178500	SELMODRAFT_272060	48	62	0
OS02G0178800	SELMODRAFT_103982	49	49	1
OS02G0178800	SELMODRAFT_137211	14	62	1
OS02G0178800	SELMODRAFT_164680	48	48	1
OS02G0178800	SELMODRAFT_185167	48	48	1
OS02G0178800	SELMODRAFT_408343	48	48	1
OS02G0178800	SELMODRAFT_437448	47	48	1
OS02G0179000	SELMODRAFT_42395	47	52	1
OS02G0179000	SELMODRAFT_62369	47	52	1
OS02G0179100	SELMODRAFT_124866	53	56	1
OS02G0179100	SELMODRAFT_91657	53	56	1
OS02G0179200	SELMODRAFT_110438	38	43	0
OS02G0179200	SELMODRAFT_128284	37	41	0
OS02G0179300	SELMODRAFT_77427	59	60	1
OS02G0179300	SELMODRAFT_82644	57	54	1
OS02G0179400	SELMODRAFT_33756	23	35	1
OS02G0179400	SELMODRAFT_450562	25	28	1
OS02G0179500	SELMODRAFT_174455	44	28	1
OS02G0179500	SELMODRAFT_79950	44	28	1
OS02G0179600	SELMODRAFT_112999	48	49	1
OS02G0179600	SELMODRAFT_420109	47	47	1
OS02G0179600	SELMODRAFT_423699	40	44	1
OS02G0179600	SELMODRAFT_423700	47	48	1
OS02G0179800	SELMODRAFT_141195	37	43	1
OS02G0179800	SELMODRAFT_182539	42	45	1
OS02G0179800	SELMODRAFT_185518	42	46	1
OS02G0179800	SELMODRAFT_79145	37	43	1
OS02G0179900	SELMODRAFT_116086	60	16	1
OS02G0179900	SELMODRAFT_85327	60	16	1
OS02G0180100	SELMODRAFT_231325	61	62	1
OS02G0180100	SELMODRAFT_94540	63	64	1
OS02G0180200	SELMODRAFT_76950	48	80	1
OS02G0180200	SELMODRAFT_82830	48	80	1
OS02G0180400	SELMODRAFT_104443	32	33	1
OS02G0180400	SELMODRAFT_231183	32	35	1
OS02G0180500	SELMODRAFT_77309	47	46	1
OS02G0180500	SELMODRAFT_83369	47	45	1
OS02G0180700	SELMODRAFT_450549	48	51	1
OS02G0180700	SELMODRAFT_450552	48	51	1
OS02G0181800	SELMODRAFT_119522	63	65	1
OS02G0181800	SELMODRAFT_74563	62	65	1
OS02G0181900	SELMODRAFT_176984	63	71	1
OS02G0181900	SELMODRAFT_231598	62	70	1
OS02G0181900	SELMODRAFT_411118	63	59	1
OS02G0181900	SELMODRAFT_411212	38	50	1
OS02G0181900	SELMODRAFT_418378	31	58	1
OS02G0181900	SELMODRAFT_418380	63	65	1
OS02G0182300	SELMODRAFT_405785	28	12	1
OS02G0182300	SELMODRAFT_409409	28	13	1
OS02G0182300	SELMODRAFT_450813	22	14	1
OS02G0182300	SELMODRAFT_450814	26	14	1
OS02G0182300	SELMODRAFT_450816	26	15	1
OS02G0182300	SELMODRAFT_450832	26	19	1
OS02G0182300	SELMODRAFT_450839	25	15	1
OS02G0182500	SELMODRAFT_266913	75	75	1
OS02G0182500	SELMODRAFT_272317	75	75	1
OS02G0182800	SELMODRAFT_173857	59	51	1
OS02G0182800	SELMODRAFT_450988	58	60	1
OS02G0182800	SELMODRAFT_451277	58	62	1
OS02G0182800	SELMODRAFT_451281	58	60	1
OS02G0182900	SELMODRAFT_227454	37	29	1
OS02G0182900	SELMODRAFT_227743	38	29	1
OS02G0182900	SELMODRAFT_403400	49	33	1
OS02G0182900	SELMODRAFT_441438	49	33	1
OS02G0183000	SELMODRAFT_425306	38	35	0
OS02G0183000	SELMODRAFT_427354	38	35	0
OS02G0183000	SELMODRAFT_4756	38	47	0
OS02G0183000	SELMODRAFT_4832	38	47	0
OS02G0183500	SELMODRAFT_42903	24	27	1
OS02G0183500	SELMODRAFT_96467	24	25	1
OS02G0183900	SELMODRAFT_153639	64	14	1
OS02G0183900	SELMODRAFT_269269	64	13	1
OS02G0183900	SELMODRAFT_426245	3	2	1
OS02G0184000	SELMODRAFT_140081	32	48	1
OS02G0184000	SELMODRAFT_35692	21	58	1
OS02G0184200	SELMODRAFT_233486	0	0	0
OS02G0184400	SELMODRAFT_148419	49	45	0
OS02G0184400	SELMODRAFT_81492	44	42	0
OS02G0184400	SELMODRAFT_91988	48	47	0
OS02G0184500	SELMODRAFT_184158	45	35	0
OS02G0184500	SELMODRAFT_266783	46	40	0
OS02G0186100	SELMODRAFT_15275	23	27	1
OS02G0186400	SELMODRAFT_422937	24	26	1
OS02G0186400	SELMODRAFT_428960	25	26	1
OS02G0186500	SELMODRAFT_114199	51	63	1
OS02G0186500	SELMODRAFT_118274	58	65	1
OS02G0186500	SELMODRAFT_146686	52	60	1
OS02G0186500	SELMODRAFT_149289	59	62	1
OS02G0187100	SELMODRAFT_110653	28	33	1
OS02G0187100	SELMODRAFT_135102	28	33	1
OS02G0187100	SELMODRAFT_267900	27	29	1
OS02G0187100	SELMODRAFT_84519	26	31	1
OS02G0187200	SELMODRAFT_106537	60	71	1
OS02G0187200	SELMODRAFT_134783	61	72	1
OS02G0187200	SELMODRAFT_136816	48	54	1
OS02G0187200	SELMODRAFT_137613	47	54	1
OS02G0187400	SELMODRAFT_100702	36	36	1
OS02G0187400	SELMODRAFT_118548	36	36	1
OS02G0187500	SELMODRAFT_133145	76	76	1
OS02G0187500	SELMODRAFT_236221	75	75	1
OS02G0187600	SELMODRAFT_57414	41	62	0
OS02G0187600	SELMODRAFT_67251	41	62	0
OS02G0187800	SELMODRAFT_187673	58	59	1
OS02G0187800	SELMODRAFT_450958	58	59	1
OS02G0189000	SELMODRAFT_444102	32	26	1
OS02G0189000	SELMODRAFT_446607	32	26	1
OS02G0189100	SELMODRAFT_111765	53	51	1
OS02G0189100	SELMODRAFT_126111	51	50	1
OS02G0189800	SELMODRAFT_419448	18	48	1
OS02G0190000	SELMODRAFT_103646	48	49	0
OS02G0190000	SELMODRAFT_117838	52	49	0
OS02G0190000	SELMODRAFT_229984	50	54	0
OS02G0190000	SELMODRAFT_231714	37	42	0
OS02G0190000	SELMODRAFT_233433	48	49	0
OS02G0190000	SELMODRAFT_235518	45	48	0
OS02G0190000	SELMODRAFT_408755	43	45	0
OS02G0190000	SELMODRAFT_421121	43	45	0
OS02G0190000	SELMODRAFT_429505	39	40	0
OS02G0190000	SELMODRAFT_99885	48	49	0
OS02G0190300	SELMODRAFT_103646	48	49	0
OS02G0190300	SELMODRAFT_117838	52	50	0
OS02G0190300	SELMODRAFT_229984	50	54	0
OS02G0190300	SELMODRAFT_231714	38	42	0
OS02G0190300	SELMODRAFT_233433	48	49	0
OS02G0190300	SELMODRAFT_235518	45	48	0
OS02G0190300	SELMODRAFT_408755	44	46	0
OS02G0190300	SELMODRAFT_421121	44	46	0
OS02G0190300	SELMODRAFT_429505	40	41	0
OS02G0190300	SELMODRAFT_99885	48	49	0
OS02G0190500	SELMODRAFT_76873	51	55	1
OS02G0190500	SELMODRAFT_83158	33	65	1
OS02G0190600	SELMODRAFT_147622	59	64	0
OS02G0190600	SELMODRAFT_266613	59	64	0
OS02G0190900	SELMODRAFT_405169	37	44	1
OS02G0190900	SELMODRAFT_442593	39	38	1
OS02G0191300	SELMODRAFT_164943	51	49	1
OS02G0191300	SELMODRAFT_230448	51	49	1
OS02G0191600	SELMODRAFT_17884	18	38	1
OS02G0191600	SELMODRAFT_17886	18	38	1
OS02G0191700	SELMODRAFT_152267	58	62	0
OS02G0191700	SELMODRAFT_85336	59	60	0
OS02G0192100	SELMODRAFT_414635	24	13	1
OS02G0192100	SELMODRAFT_446372	24	13	1
OS02G0192500	SELMODRAFT_178995	62	61	1
OS02G0192500	SELMODRAFT_230176	62	61	1
OS02G0192700	SELMODRAFT_128676	29	72	1
OS02G0192700	SELMODRAFT_28066	48	68	1
OS02G0193600	SELMODRAFT_404118	31	34	1
OS02G0193600	SELMODRAFT_404289	32	35	1
OS02G0193900	SELMODRAFT_115735	59	59	1
OS02G0193900	SELMODRAFT_162215	60	57	1
OS02G0193900	SELMODRAFT_48457	39	55	1
OS02G0193900	SELMODRAFT_58563	40	54	1
OS02G0194000	SELMODRAFT_442222	22	17	1
OS02G0194000	SELMODRAFT_445586	22	17	1
OS02G0194100	SELMODRAFT_146083	68	68	1
OS02G0194100	SELMODRAFT_228235	68	68	1
OS02G0194200	SELMODRAFT_75886	33	47	0
OS02G0194200	SELMODRAFT_86553	33	47	0
OS02G0194400	SELMODRAFT_138277	32	13	1
OS02G0194400	SELMODRAFT_406794	26	12	1
OS02G0194600	SELMODRAFT_110362	20	35	1
OS02G0194600	SELMODRAFT_21917	20	40	1
OS02G0194700	SELMODRAFT_168576	40	41	0
OS02G0194700	SELMODRAFT_437605	41	27	0
OS02G0194800	SELMODRAFT_182480	47	48	0
OS02G0194800	SELMODRAFT_439144	47	45	0
OS02G0195000	SELMODRAFT_235364	63	65	0
OS02G0195000	SELMODRAFT_236489	63	65	0
OS02G0195300	SELMODRAFT_100291	49	54	1
OS02G0195300	SELMODRAFT_90481	49	54	1
OS02G0195500	SELMODRAFT_104205	45	50	0
OS02G0195500	SELMODRAFT_20509	46	54	0
OS02G0195500	SELMODRAFT_30650	46	54	0
OS02G0195500	SELMODRAFT_429245	12	47	0
OS02G0195500	SELMODRAFT_89765	45	50	0
OS02G0195800	SELMODRAFT_103368	49	56	1
OS02G0195800	SELMODRAFT_136470	45	53	1
OS02G0196000	SELMODRAFT_227629	69	70	1
OS02G0196000	SELMODRAFT_228832	69	70	1
OS02G0196100	SELMODRAFT_36986	52	67	1
OS02G0196100	SELMODRAFT_36987	52	67	1
OS02G0196300	SELMODRAFT_84522	60	53	1
OS02G0196300	SELMODRAFT_89668	61	53	1
OS02G0196600	SELMODRAFT_114297	57	59	1
OS02G0196600	SELMODRAFT_150817	56	59	1
OS02G0196600	SELMODRAFT_231359	57	60	1
OS02G0196600	SELMODRAFT_431418	33	47	1
OS02G0196600	SELMODRAFT_84115	56	57	1
OS02G0196600	SELMODRAFT_92276	56	58	1
OS02G0196800	SELMODRAFT_172914	60	61	1
OS02G0196800	SELMODRAFT_96969	60	60	1
OS02G0196900	SELMODRAFT_131460	70	39	0
OS02G0196900	SELMODRAFT_233330	70	36	0
OS02G0197200	SELMODRAFT_406192	32	29	1
OS02G0197200	SELMODRAFT_77273	41	39	1
OS02G0197200	SELMODRAFT_81494	45	47	1
