Gene stable ID	Brachypodium distachyon gene stable ID	% identity	Brachypodium distachyon % identity	Orthology confidence [0 low, 1 high]
OS02G0607700	BRADI3G48290	84	85	1
OS02G0608100	BRADI3G48310	80	80	1
OS02G0608300	BRADI3G48330	84	84	1
OS02G0608400	BRADI2G26300	85	85	0
OS02G0608400	BRADI3G48350	87	87	0
OS02G0608500	BRADI3G48360	79	82	1
OS02G0608700	BRADI3G48390	76	59	1
OS02G0608801	BRADI3G47810	67	64	1
OS02G0608900	BRADI3G48410	78	78	1
OS02G0609400	BRADI3G48430	77	77	1
OS02G0610500	BRADI3G48447	63	65	1
OS02G0610600	BRADI3G48460	81	69	1
OS02G0610700	BRADI3G48470	69	72	1
OS02G0610800	BRADI3G48480	84	84	1
OS02G0611200	BRADI3G48490	83	82	1
OS02G0611400	BRADI3G48510	75	75	1
OS02G0611450	BRADI3G48520	72	42	0
OS02G0611800	BRADI3G48530	86	86	1
OS02G0612000	BRADI3G48540	76	69	1
OS02G0612100	BRADI3G48550	84	84	1
OS02G0612300	BRADI3G48560	85	86	1
OS02G0612700	BRADI3G48567	78	77	1
OS02G0612800	BRADI3G48580	50	45	1
OS02G0612900	BRADI3G48590	82	83	1
OS02G0613000	BRADI3G48610	74	77	1
OS02G0613100	BRADI3G48620	63	65	1
OS02G0613200	BRADI3G48630	84	84	1
OS02G0613400	BRADI3G48647	57	10	0
OS02G0613600	BRADI3G48660	93	93	1
OS02G0613900	BRADI3G48670	75	79	1
OS02G0614100	BRADI3G48680	92	92	1
OS02G0614200	BRADI3G48690	85	88	1
OS02G0614300	BRADI3G48697	77	36	1
OS02G0614400	BRADI3G48710	75	71	1
OS02G0614500	BRADI3G48720	43	43	1
OS02G0614600	BRADI3G48730	55	57	1
OS02G0614700	BRADI3G48740	76	24	1
OS02G0614966	BRADI4G42020	49	29	0
OS02G0615500	BRADI3G48790	53	52	0
OS02G0616100	BRADI3G48770	56	58	1
OS02G0616100	BRADI3G48780	29	65	1
OS02G0616100	BRADI3G48800	55	45	1
OS02G0617100	BRADI3G48807	40	76	1
OS02G0617300	BRADI3G48820	84	44	1
OS02G0617400	BRADI3G48830	72	79	1
OS02G0617500	BRADI3G48850	90	43	1
OS02G0617700	BRADI3G48860	72	24	1
OS02G0618200	BRADI3G48880	77	77	1
OS02G0618700	BRADI3G48890	73	71	1
OS02G0619600	BRADI3G48920	85	85	1
OS02G0620100	BRADI3G48930	57	55	1
OS02G0620200	BRADI3G48935	70	42	1
OS02G0620400	BRADI3G48940	88	90	1
OS02G0620500	BRADI5G15360	76	77	1
OS02G0620600	BRADI3G48950	90	88	1
OS02G0621100	BRADI1G64870	54	56	1
OS02G0621100	BRADI3G48970	51	50	1
OS02G0621100	BRADI3G48980	55	60	1
OS02G0621300	BRADI3G48997	85	85	1
OS02G0621500	BRADI3G49030	67	69	1
OS02G0621600	BRADI2G25720	48	53	1
OS02G0621600	BRADI3G49050	51	54	1
OS02G0621700	BRADI3G49070	95	95	1
OS02G0621800	BRADI3G49085	75	76	1
OS02G0622100	BRADI3G49100	91	91	1
OS02G0622200	BRADI3G49110	87	86	1
OS02G0622400	BRADI3G49120	94	94	1
OS02G0622500	BRADI3G49130	78	41	1
OS02G0623500	BRADI3G49150	84	85	0
OS02G0624300	BRADI3G49180	65	68	1
OS02G0624300	BRADI3G49190	61	62	1
OS02G0624400	BRADI3G49197	84	85	1
OS02G0625000	BRADI3G49204	78	80	1
OS02G0625100	BRADI3G49211	72	72	1
OS02G0625300	BRADI3G49220	80	84	1
OS02G0625500	BRADI3G49230	86	94	1
OS02G0625900	BRADI3G49240	42	30	1
OS02G0626100	BRADI3G49250	92	91	1
OS02G0626400	BRADI3G49260	92	93	1
OS02G0626600	BRADI3G47110	84	85	1
OS02G0626600	BRADI3G47120	84	84	1
OS02G0626600	BRADI3G48840	86	87	1
OS02G0626600	BRADI3G49270	85	86	1
OS02G0626600	BRADI3G49280	86	87	1
OS02G0627100	BRADI3G47110	90	90	1
OS02G0627100	BRADI3G47120	90	90	1
OS02G0627100	BRADI3G48840	92	92	1
OS02G0627100	BRADI3G49270	91	92	1
OS02G0627100	BRADI3G49280	92	92	1
OS02G0627700	BRADI3G47900	78	68	0
OS02G0627700	BRADI3G49290	85	77	0
OS02G0627800	BRADI2G10890	57	56	1
OS02G0627900	BRADI2G48467	35	38	0
OS02G0628000	BRADI3G49300	77	77	1
OS02G0628200	BRADI3G49310	89	90	1
OS02G0628600	BRADI3G49320	75	73	1
OS02G0628800	BRADI3G49330	62	93	0
OS02G0628800	BRADI4G42980	63	95	0
OS02G0629000	BRADI3G49350	62	46	1
OS02G0629200	BRADI3G49360	91	91	1
OS02G0629400	BRADI3G49370	81	81	1
OS02G0629800	BRADI3G49380	81	81	1
OS02G0630250	BRADI1G33060	53	48	1
OS02G0630300	BRADI3G49390	69	58	1
OS02G0631000	BRADI3G49400	80	80	1
OS02G0631100	BRADI3G49410	64	64	1
OS02G0631200	BRADI3G49420	71	60	1
OS02G0631500	BRADI3G49427	81	24	1
OS02G0631601	BRADI3G49427	67	12	1
OS02G0631700	BRADI3G49440	87	90	1
OS02G0632100	BRADI2G60530	69	37	1
OS02G0632100	BRADI4G42350	66	35	1
OS02G0632100	BRADI4G42360	69	40	1
OS02G0632100	BRADI4G42385	68	36	1
OS02G0632500	BRADI3G49447	84	81	1
OS02G0633100	BRADI3G49467	70	71	1
OS02G0633200	BRADI3G49480	71	69	1
OS02G0633300	BRADI3G49520	93	30	1
OS02G0633400	BRADI3G49530	56	57	1
OS02G0633700	BRADI3G49540	48	42	1
OS02G0633900	BRADI1G36330	44	45	1
OS02G0633900	BRADI1G36690	47	48	1
OS02G0633900	BRADI1G37500	48	48	1
OS02G0633900	BRADI1G37530	48	48	1
OS02G0633900	BRADI3G46160	39	46	1
OS02G0634100	BRADI3G49560	37	42	0
OS02G0634500	BRADI3G49570	77	76	1
OS02G0634600	BRADI3G49580	81	82	1
OS02G0634700	BRADI3G49590	78	79	1
OS02G0634800	BRADI4G13871	89	90	1
OS02G0634900	BRADI3G49610	94	89	1
OS02G0635000	BRADI3G49620	84	88	1
OS02G0635200	BRADI3G49630	93	93	1
OS02G0635700	BRADI3G49650	84	84	1
OS02G0635800	BRADI3G49660	69	73	1
OS02G0636300	BRADI3G49680	87	87	1
OS02G0636400	BRADI3G49687	80	45	1
OS02G0636600	BRADI3G49700	86	86	1
OS02G0636700	BRADI3G49710	74	74	1
OS02G0637200	BRADI3G49720	74	77	1
OS02G0637700	BRADI3G49740	91	91	1
OS02G0637800	BRADI3G49747	79	80	1
OS02G0637900	BRADI4G10720	80	79	1
OS02G0638000	BRADI3G49760	30	39	1
OS02G0638200	BRADI3G49780	51	20	1
OS02G0638300	BRADI3G49790	77	74	1
OS02G0638400	BRADI3G49797	79	81	1
OS02G0638650	BRADI3G49810	45	48	1
OS02G0638900	BRADI3G49817	70	52	1
OS02G0639000	BRADI3G49830	83	83	1
OS02G0639500	BRADI3G49850	80	77	1
OS02G0639600	BRADI5G16510	90	90	1
OS02G0639700	BRADI3G49860	69	67	1
OS02G0639800	BRADI3G49870	49	55	1
OS02G0639900	BRADI3G49877	70	68	1
OS02G0640000	BRADI3G49890	92	92	1
OS02G0640500	BRADI3G49930	75	77	1
OS02G0640700	BRADI3G49920	32	32	1
OS02G0640800	BRADI5G16660	56	57	0
OS02G0641000	BRADI3G49950	64	47	1
OS02G0641800	BRADI3G49980	58	83	0
OS02G0641900	BRADI3G49987	69	72	1
OS02G0642200	BRADI3G50000	62	65	1
OS02G0642300	BRADI3G50010	86	38	1
OS02G0642600	BRADI3G50020	65	68	0
OS02G0642700	BRADI3G50030	86	76	1
OS02G0643000	BRADI3G50040	68	78	1
OS02G0643200	BRADI3G50050	81	81	1
OS02G0643500	BRADI3G50060	81	83	1
OS02G0643600	BRADI3G50067	75	80	1
OS02G0643800	BRADI3G50080	64	61	1
OS02G0643900	BRADI3G50090	52	57	1
OS02G0644000	BRADI3G50100	83	84	1
OS02G0644100	BRADI3G50110	87	88	1
OS02G0644200	BRADI3G50120	73	42	1
OS02G0644400	BRADI3G50150	80	58	1
OS02G0644500	BRADI3G50130	78	79	1
OS02G0644600	BRADI4G41767	75	76	0
OS02G0644900	BRADI4G11050	4	6	0
OS02G0645000	BRADI3G50140	53	56	1
OS02G0645100	BRADI3G50150	83	85	1
OS02G0645600	BRADI3G50160	60	63	0
OS02G0646200	BRADI3G50166	72	74	1
OS02G0646400	BRADI3G50172	73	75	1
OS02G0646500	BRADI3G50180	77	78	1
OS02G0647300	BRADI3G50190	68	69	1
OS02G0647900	BRADI3G50200	75	76	1
OS02G0648100	BRADI3G50210	71	72	1
OS02G0649300	BRADI3G50220	39	46	1
OS02G0649700	BRADI3G50240	85	87	1
OS02G0649800	BRADI3G50250	69	70	1
OS02G0649900	BRADI3G50260	85	84	1
OS02G0650300	BRADI3G50267	75	74	1
OS02G0650500	BRADI3G50280	72	76	1
OS02G0650800	BRADI2G43500	60	46	1
OS02G0651000	BRADI3G50320	81	55	1
OS02G0651300	BRADI3G50330	84	87	1
OS02G0651900	BRADI2G01450	39	49	1
OS02G0652000	BRADI3G50350	72	70	1
OS02G0652100	BRADI5G17395	51	42	0
OS02G0652300	BRADI3G50370	89	89	1
OS02G0652550	BRADI3G50377	75	86	0
OS02G0652600	BRADI3G50390	64	68	1
OS02G0652800	BRADI3G50397	81	82	1
OS02G0653200	BRADI3G50410	62	51	1
OS02G0653400	BRADI3G50420	59	63	1
OS02G0653800	BRADI1G27157	93	93	0
OS02G0653900	BRADI3G50430	65	67	1
OS02G0654100	BRADI3G50440	86	85	1
OS02G0654300	BRADI3G50450	81	81	1
OS02G0654400	BRADI3G50457	70	64	1
OS02G0654500	BRADI3G50470	86	62	1
OS02G0654600	BRADI3G50480	70	73	1
OS02G0654700	BRADI3G50490	75	77	1
OS02G0655100	BRADI3G50497	65	71	1
OS02G0655300	BRADI3G50520	79	83	1
OS02G0655500	BRADI3G50530	87	88	1
OS02G0655600	BRADI3G50540	54	21	1
OS02G0655700	BRADI3G50560	82	82	1
OS02G0655800	BRADI3G50570	73	71	1
OS02G0656100	BRADI3G50580	47	45	1
OS02G0656200	BRADI3G50590	73	46	1
OS02G0656300	BRADI3G50600	90	90	1
OS02G0656500	BRADI3G50610	89	84	1
OS02G0656600	BRADI3G50620	50	55	1
OS02G0657000	BRADI3G50630	62	59	1
OS02G0657600	BRADI3G50660	89	74	1
OS02G0657700	BRADI3G50647	69	70	1
OS02G0658200	BRADI3G50700	47	48	1
OS02G0658300	BRADI3G50710	88	85	1
OS02G0658400	BRADI3G50716	74	73	1
OS02G0658500	BRADI3G50722	79	65	1
OS02G0658600	BRADI4G41110	62	63	1
OS02G0658600	BRADI4G41117	58	63	1
OS02G0658800	BRADI3G50740	63	64	1
OS02G0658800	BRADI3G50750	71	71	1
OS02G0658900	BRADI2G33020	87	88	1
OS02G0658900	BRADI2G33030	32	67	1
OS02G0658900	BRADI3G50770	66	84	1
OS02G0659100	BRADI3G50780	54	53	1
OS02G0659500	BRADI3G50790	59	63	1
OS02G0659700	BRADI1G28810	58	37	1
OS02G0660800	BRADI1G28810	57	40	1
OS02G0661000	BRADI3G50800	80	85	1
OS02G0661100	BRADI3G50810	83	83	1
OS02G0661300	BRADI3G50820	83	86	0
OS02G0661400	BRADI3G50830	68	75	1
OS02G0661600	BRADI3G50840	56	62	1
OS02G0661800	BRADI3G50850	84	84	1
OS02G0661900	BRADI3G50857	75	34	1
OS02G0662100	BRADI3G50900	70	72	1
OS02G0662200	BRADI3G50910	83	84	1
OS02G0662300	BRADI3G50917	52	48	1
OS02G0662700	BRADI3G50930	81	79	1
OS02G0663100	BRADI3G50930	82	81	1
OS02G0663800	BRADI3G50967	95	95	1
OS02G0663900	BRADI3G50990	72	72	0
OS02G0664100	BRADI3G28605	84	28	1
OS02G0664200	BRADI3G28605	93	14	1
OS02G0664300	BRADI3G51020	85	86	1
OS02G0664400	BRADI3G51030	49	48	1
OS02G0664700	BRADI3G51040	52	45	1
OS02G0665200	BRADI3G51060	66	68	1
OS02G0665300	BRADI3G51070	65	66	1
OS02G0665500	BRADI3G51397	81	37	1
OS02G0666200	BRADI3G51387	89	92	1
OS02G0666300	BRADI3G51380	79	79	1
OS02G0666500	BRADI3G51370	91	90	1
OS02G0666600	BRADI3G51360	47	46	1
OS02G0666700	BRADI3G51350	88	88	1
OS02G0666800	BRADI3G51340	78	75	1
OS02G0666900	BRADI3G51330	64	67	1
OS02G0667000	BRADI3G51310	94	94	1
OS02G0667100	BRADI3G51300	73	79	1
OS02G0667300	BRADI3G51290	76	71	1
OS02G0667500	BRADI3G51280	79	56	1
OS02G0667600	BRADI3G51270	79	77	0
OS02G0668000	BRADI3G51250	69	70	1
OS02G0668100	BRADI3G51245	89	88	0
OS02G0668400	BRADI3G51240	71	70	1
OS02G0668500	BRADI3G51230	46	51	1
OS02G0668900	BRADI3G51217	48	48	1
OS02G0669000	BRADI3G51207	77	80	1
OS02G0669100	BRADI3G51200	68	78	1
OS02G0669100	BRADI5G10860	66	76	1
OS02G0669500	BRADI5G18350	41	12	0
OS02G0669500	BRADI5G20250	13	8	0
OS02G0669700	BRADI5G27270	70	70	1
OS02G0669900	BRADI3G51170	78	44	1
OS02G0670100	BRADI3G51160	69	71	1
OS02G0670400	BRADI3G51140	74	75	1
OS02G0670500	BRADI2G12770	70	73	1
OS02G0670900	BRADI3G51130	73	84	1
OS02G0671200	BRADI3G51120	74	58	1
OS02G0671300	BRADI3G51100	61	75	1
OS02G0671800	BRADI2G30840	8	24	0
OS02G0672100	BRADI3G51090	51	52	0
OS02G0672200	BRADI3G51077	79	81	1
OS02G0672400	BRADI3G51420	73	74	1
OS02G0672500	BRADI3G51430	48	54	1
OS02G0672600	BRADI3G51437	75	75	1
OS02G0672700	BRADI3G51450	45	31	1
OS02G0672800	BRADI3G51457	70	69	1
OS02G0673000	BRADI3G51470	42	19	1
OS02G0673100	BRADI3G51480	70	73	1
OS02G0673500	BRADI3G51490	69	70	1
OS02G0673600	BRADI3G51500	92	92	1
OS02G0673700	BRADI3G51510	67	70	0
OS02G0673700	BRADI5G18640	55	58	0
OS02G0674233	BRADI3G51520	64	61	1
OS02G0674700	BRADI3G51530	86	87	1
OS02G0674700	BRADI3G51535	85	87	1
OS02G0674800	BRADI3G51540	86	87	1
OS02G0675400	BRADI3G51550	85	85	1
OS02G0675700	BRADI3G51560	86	87	1
OS02G0675800	BRADI3G51570	75	75	1
OS02G0676000	BRADI3G51577	69	89	1
OS02G0676400	BRADI3G51590	79	74	1
OS02G0676500	BRADI3G51600	75	75	1
OS02G0676800	BRADI3G51610	62	57	1
OS02G0677300	BRADI3G51630	79	78	1
OS02G0677600	BRADI3G51640	71	69	1
OS02G0677700	BRADI3G51650	87	68	1
OS02G0678200	BRADI3G51660	88	88	1
OS02G0678300	BRADI3G51670	84	85	1
OS02G0678400	BRADI3G51680	89	92	1
OS02G0678800	BRADI3G51685	75	74	1
OS02G0679200	BRADI3G51690	83	82	1
OS02G0679500	BRADI3G51700	57	62	1
OS02G0679700	BRADI3G51707	58	57	1
OS02G0680400	BRADI3G51730	91	91	1
OS02G0680500	BRADI3G51740	75	44	1
OS02G0680600	BRADI3G51750	71	88	1
OS02G0680700	BRADI3G51757	85	89	0
OS02G0681100	BRADI3G51770	78	69	1
OS02G0681200	BRADI3G51777	64	62	1
OS02G0681700	BRADI3G51790	83	32	1
OS02G0682200	BRADI3G51800	82	76	1
OS02G0682300	BRADI3G51810	52	49	1
OS02G0682500	BRADI3G51820	83	84	1
OS02G0682600	BRADI3G51830	94	44	1
OS02G0682700	BRADI1G47580	58	35	1
OS02G0683900	BRADI3G51850	85	84	1
OS02G0684000	BRADI3G51860	63	60	1
OS02G0684100	BRADI3G51880	58	67	1
OS02G0684150	BRADI3G51900	66	60	1
OS02G0684300	BRADI3G51910	91	46	1
OS02G0684400	BRADI3G51920	61	61	1
OS02G0684500	BRADI4G37340	100	100	1
OS02G0685200	BRADI3G51960	66	68	1
OS02G0685600	BRADI5G19410	77	76	0
OS02G0685900	BRADI3G51970	91	90	1
OS02G0686100	BRADI3G51980	68	66	1
OS02G0686300	BRADI3G51990	77	78	1
OS02G0686400	BRADI4G43390	89	87	1
OS02G0686500	BRADI3G52000	83	28	0
OS02G0686600	BRADI3G52006	90	83	0
OS02G0686800	BRADI3G52012	55	55	1
OS02G0687200	BRADI3G52020	62	62	1
OS02G0687500	BRADI3G52030	79	70	1
OS02G0688200	BRADI1G03230	29	20	1
OS02G0688200	BRADI1G03240	29	19	1
OS02G0688200	BRADI2G03220	28	34	1
OS02G0688200	BRADI2G03230	28	35	1
OS02G0688200	BRADI3G07250	24	19	1
OS02G0688500	BRADI3G52040	84	84	1
OS02G0688900	BRADI1G22170	87	86	1
OS02G0689000	BRADI3G52060	66	64	1
OS02G0689066	BRADI3G21640	76	7	1
OS02G0689200	BRADI3G52070	86	87	1
OS02G0689500	BRADI3G52080	75	72	1
OS02G0689700	BRADI3G52090	74	72	1
OS02G0689800	BRADI1G57637	74	74	1
OS02G0689800	BRADI2G42327	67	67	1
OS02G0689900	BRADI3G52096	82	81	1
OS02G0690200	BRADI3G52102	60	62	1
OS02G0690500	BRADI3G52110	87	87	1
OS02G0690600	BRADI3G52120	78	75	1
OS02G0690700	BRADI3G52130	98	98	1
OS02G0690800	BRADI3G52140	89	89	1
OS02G0691500	BRADI3G52150	51	54	1
OS02G0692000	BRADI3G52160	57	58	1
OS02G0692700	BRADI3G52170	71	73	1
OS02G0693000	BRADI3G52180	72	74	1
OS02G0693200	BRADI3G52190	86	86	1
OS02G0693700	BRADI3G52220	89	89	1
OS02G0694100	BRADI3G52230	75	75	1
OS02G0694201	BRADI3G52240	84	42	1
OS02G0694700	BRADI5G20107	10	8	1
OS02G0694800	BRADI3G52250	84	85	1
OS02G0695200	BRADI3G52260	47	53	1
OS02G0695600	BRADI5G20140	34	38	0
OS02G0695700	BRADI3G52277	92	92	1
OS02G0695800	BRADI3G52290	85	57	0
OS02G0695900	BRADI3G52290	89	24	0
OS02G0696500	BRADI3G52307	81	82	1
OS02G0696900	BRADI3G52320	47	47	1
OS02G0697200	BRADI3G52330	66	62	1
OS02G0697300	BRADI3G52340	90	90	1
OS02G0697300	BRADI5G01350	91	91	1
OS02G0697400	BRADI3G52350	85	84	1
OS02G0697500	BRADI3G52360	87	45	1
OS02G0697600	BRADI3G52367	77	77	1
OS02G0697700	BRADI3G52380	86	70	1
OS02G0697800	BRADI3G52390	81	83	1
OS02G0698000	BRADI3G52400	93	92	1
OS02G0698100	BRADI1G72670	45	41	1
OS02G0698100	BRADI3G52410	66	68	1
OS02G0698800	BRADI3G52420	55	61	1
OS02G0699000	BRADI3G52427	79	80	1
OS02G0699400	BRADI3G52437	71	43	1
OS02G0699433	BRADI3G52447	59	18	1
OS02G0699466	BRADI3G52447	29	8	1
OS02G0699600	BRADI3G52460	92	92	0
OS02G0699600	BRADI5G20330	94	94	0
OS02G0700000	BRADI3G52480	71	72	1
OS02G0700100	BRADI3G52490	93	93	1
OS02G0700100	BRADI4G20910	92	92	1
OS02G0700300	BRADI3G52500	63	81	1
OS02G0700400	BRADI3G52505	75	76	1
OS02G0700500	BRADI3G52510	75	75	0
OS02G0700600	BRADI3G52530	85	85	1
OS02G0700700	BRADI3G52537	56	64	1
OS02G0701600	BRADI3G52560	77	81	1
OS02G0701900	BRADI3G52570	86	86	1
OS02G0702000	BRADI3G52580	81	81	1
OS02G0702100	BRADI3G52590	67	69	1
OS02G0702400	BRADI3G52600	78	78	1
OS02G0702500	BRADI3G52607	69	72	1
OS02G0702600	BRADI3G52620	79	79	1
OS02G0702800	BRADI3G52640	83	83	1
OS02G0703300	BRADI3G52650	80	77	1
OS02G0703600	BRADI3G52660	85	75	1
OS02G0703900	BRADI3G52670	75	76	1
OS02G0704000	BRADI3G52680	72	72	1
OS02G0704300	BRADI3G52690	87	30	1
OS02G0704500	BRADI3G52697	50	62	1
OS02G0704500	BRADI3G52710	45	51	1
OS02G0704600	BRADI3G52720	75	77	1
OS02G0704800	BRADI3G52727	87	87	1
OS02G0704900	BRADI3G52740	92	91	1
OS02G0704966	BRADI3G52745	16	92	1
OS02G0705000	BRADI3G52750	78	77	1
OS02G0705100	BRADI3G52760	64	70	1
OS02G0705300	BRADI3G52767	87	87	1
OS02G0705400	BRADI3G52780	90	92	1
OS02G0705500	BRADI3G52790	45	45	1
OS02G0705600	BRADI3G52800	76	75	1
OS02G0706400	BRADI3G52807	58	61	1
OS02G0706500	BRADI3G52830	71	69	1
OS02G0706600	BRADI3G52837	47	44	1
OS02G0706900	BRADI3G52850	75	70	1
OS02G0707000	BRADI3G52856	66	42	1
OS02G0707100	BRADI3G52862	88	87	1
OS02G0707200	BRADI3G52880	68	62	1
OS02G0708000	BRADI3G52890	69	76	1
OS02G0708100	BRADI3G05360	72	78	0
OS02G0708200	BRADI3G52910	89	89	1
OS02G0708200	BRADI4G42410	15	83	1
OS02G0708300	BRADI3G52920	66	44	0
OS02G0708400	BRADI3G52930	92	92	1
OS02G0708500	BRADI3G52940	25	23	1
OS02G0708600	BRADI3G52950	58	29	1
OS02G0709000	BRADI3G52960	87	88	1
OS02G0709100	BRADI3G52970	70	78	1
OS02G0709200	BRADI3G52980	86	87	1
OS02G0709300	BRADI3G52990	60	59	1
OS02G0709350	BRADI3G53010	45	42	1
OS02G0709400	BRADI3G53020	89	68	0
OS02G0709600	BRADI3G53030	64	63	1
OS02G0709800	BRADI3G53040	84	84	1
OS02G0710102	BRADI3G53047	77	11	1
OS02G0710300	BRADI3G53060	57	61	1
OS02G0710500	BRADI3G53070	83	84	1
OS02G0710700	BRADI3G53080	68	72	1
OS02G0710800	BRADI3G53090	87	38	1
OS02G0710900	BRADI3G53100	85	87	1
OS02G0711100	BRADI3G53120	82	82	1
OS02G0711200	BRADI3G53130	84	42	1
OS02G0711400	BRADI3G53140	64	63	0
OS02G0711900	BRADI3G53147	58	57	1
OS02G0712000	BRADI3G53160	81	80	1
OS02G0712500	BRADI3G53170	76	74	1
OS02G0712600	BRADI3G34960	34	39	1
OS02G0712600	BRADI3G53180	62	61	1
OS02G0712700	BRADI3G34960	35	41	1
OS02G0712700	BRADI3G53180	69	69	1
OS02G0713250	BRADI3G53190	47	53	1
OS02G0713400	BRADI3G53200	92	92	1
OS02G0713500	BRADI1G58410	43	54	1
OS02G0713500	BRADI2G43850	34	39	1
OS02G0713500	BRADI3G20780	37	52	1
OS02G0713500	BRADI3G56087	52	52	1
OS02G0713500	BRADI4G02960	39	51	1
OS02G0713700	BRADI3G53220	70	69	1
OS02G0713900	BRADI3G53227	69	39	1
OS02G0714000	BRADI3G53240	86	86	1
OS02G0714100	BRADI3G53247	84	85	1
OS02G0714200	BRADI4G27010	13	38	0
OS02G0714300	BRADI3G53270	68	69	1
OS02G0714500	BRADI3G53280	80	49	1
OS02G0714600	BRADI3G53290	91	91	1
OS02G0714801	BRADI3G51120	53	22	1
OS02G0715000	BRADI3G53300	79	81	1
OS02G0715200	BRADI3G53310	85	85	1
OS02G0715300	BRADI3G53320	73	72	1
OS02G0715400	BRADI3G53330	66	53	1
OS02G0716500	BRADI2G23130	61	43	1
OS02G0716500	BRADI3G53370	89	89	1
OS02G0716800	BRADI3G53380	91	90	1
OS02G0717100	BRADI3G53390	89	90	1
OS02G0717200	BRADI3G53400	64	67	1
OS02G0717300	BRADI3G53410	80	81	1
OS02G0717400	BRADI3G53420	76	79	1
OS02G0717500	BRADI3G53430	91	91	1
OS02G0717600	BRADI3G53440	71	76	1
OS02G0717700	BRADI3G53450	85	82	1
OS02G0717900	BRADI3G53470	90	90	1
OS02G0718000	BRADI3G53480	82	75	1
OS02G0718900	BRADI3G53520	90	89	1
OS02G0719000	BRADI3G53540	47	71	1
OS02G0719100	BRADI3G53550	89	89	1
OS02G0719700	BRADI3G53560	71	76	1
OS02G0719800	BRADI1G52280	85	85	1
OS02G0720000	BRADI3G53567	40	18	1
OS02G0720200	BRADI3G53580	76	75	1
OS02G0720300	BRADI3G53590	43	54	1
OS02G0720500	BRADI3G53610	72	26	1
OS02G0720600	BRADI3G53620	61	62	1
OS02G0720600	BRADI3G56700	51	43	1
OS02G0720700	BRADI3G56670	81	83	1
OS02G0720900	BRADI3G56660	76	76	1
OS02G0721100	BRADI3G56650	43	47	1
OS02G0721200	BRADI3G56650	33	38	1
OS02G0721600	BRADI3G56640	88	88	0
OS02G0721700	BRADI3G56630	73	73	1
OS02G0721800	BRADI3G56617	84	83	1
OS02G0722001	BRADI2G20490	59	44	0
OS02G0722300	BRADI3G56610	93	93	1
OS02G0722400	BRADI3G56567	69	67	1
OS02G0722400	BRADI3G56580	69	74	1
OS02G0722400	BRADI3G56587	70	74	1
OS02G0722500	BRADI3G56560	83	84	1
OS02G0722700	BRADI3G56540	77	69	1
OS02G0722800	BRADI3G56517	79	77	1
OS02G0722800	BRADI4G25640	31	57	1
OS02G0723200	BRADI3G56507	68	73	1
OS02G0723300	BRADI3G56497	61	59	1
OS02G0723600	BRADI1G15810	76	63	1
OS02G0723700	BRADI2G36760	84	80	1
OS02G0724000	BRADI3G56490	77	80	1
OS02G0724500	BRADI3G56480	90	89	1
OS02G0724600	BRADI3G56470	61	54	1
OS02G0725100	BRADI3G56460	70	75	1
OS02G0725200	BRADI3G56450	79	78	1
OS02G0725300	BRADI3G56440	76	77	1
OS02G0725600	BRADI3G56410	65	37	1
OS02G0725700	BRADI3G56400	56	56	0
OS02G0725900	BRADI3G17350	15	22	0
OS02G0726000	BRADI3G56390	60	40	0
OS02G0726300	BRADI3G56380	68	71	0
OS02G0726400	BRADI3G56370	85	85	1
OS02G0726500	BRADI3G56360	86	87	1
OS02G0726600	BRADI3G56350	87	53	1
OS02G0726700	BRADI3G56340	50	41	1
OS02G0727100	BRADI3G56330	78	78	1
OS02G0727300	BRADI3G56317	72	72	1
OS02G0727500	BRADI3G56310	60	83	1
OS02G0727700	BRADI3G56300	45	45	1
OS02G0728001	BRADI3G56290	80	80	1
OS02G0728100	BRADI3G56280	88	90	1
OS02G0728300	BRADI4G29210	53	63	0
OS02G0728500	BRADI3G56250	76	39	1
OS02G0728600	BRADI3G56240	78	90	1
OS02G0728700	BRADI3G56230	64	63	0
OS02G0729100	BRADI3G56217	75	74	0
OS02G0729200	BRADI3G56210	76	74	1
OS02G0729300	BRADI1G47670	9	4	1
OS02G0729300	BRADI3G38130	3	3	1
OS02G0729350	BRADI1G68220	53	25	1
OS02G0729400	BRADI3G56190	81	69	1
OS02G0729700	BRADI3G56180	63	64	1
OS02G0730050	BRADI3G56140	31	46	0
OS02G0730050	BRADI3G56150	29	42	0
OS02G0730050	BRADI3G56160	31	47	0
OS02G0730100	BRADI1G58180	58	18	0
OS02G0730300	BRADI3G57080	87	85	1
OS02G0730400	BRADI3G57070	84	87	1
OS02G0730500	BRADI3G57060	82	81	1
OS02G0730600	BRADI3G57050	46	65	1
OS02G0730700	BRADI3G57040	82	83	1
OS02G0730800	BRADI3G57027	59	60	1
OS02G0730900	BRADI4G07750	78	78	1
OS02G0731200	BRADI3G57017	76	75	1
OS02G0731400	BRADI3G57010	60	66	1
OS02G0731700	BRADI3G57000	48	48	1
OS02G0731900	BRADI3G56970	85	88	1
OS02G0732200	BRADI3G56960	80	79	1
OS02G0732300	BRADI3G56950	60	32	1
OS02G0732400	BRADI3G56940	14	10	1
OS02G0732500	BRADI3G56930	90	88	1
OS02G0732600	BRADI3G56917	56	55	1
OS02G0732700	BRADI3G56910	90	91	1
OS02G0732800	BRADI3G56897	73	73	1
OS02G0732900	BRADI3G56890	78	77	1
OS02G0733001	BRADI3G56877	73	73	1
