Gene stable ID	Brassica rapa gene stable ID	% identity	Brassica rapa % identity	Orthology confidence [0 low, 1 high]
OS03G0424500	Bra035939	71	73	1
OS03G0424500	Bra039150	69	71	1
OS03G0424800	Bra001028	69	71	1
OS03G0424800	Bra012980	71	73	1
OS03G0424800	Bra021478	68	70	1
OS03G0424800	Bra029331	60	72	1
OS03G0424800	Bra035939	71	73	1
OS03G0424800	Bra039150	69	71	1
OS03G0425200	Bra030616	72	72	1
OS03G0425200	Bra032458	71	71	1
OS03G0425300	Bra005961	49	29	0
OS03G0425300	Bra028679	49	29	0
OS03G0425600	Bra006303	85	86	0
OS03G0425600	Bra008695	85	86	0
OS03G0425600	Bra023520	83	65	0
OS03G0425600	Bra024708	79	79	0
OS03G0425600	Bra026264	42	82	0
OS03G0425600	Bra028234	82	82	0
OS03G0425600	Bra028430	82	82	0
OS03G0425800	Bra012453	15	31	1
OS03G0425800	Bra016277	20	26	1
OS03G0425800	Bra016722	18	25	1
OS03G0425800	Bra024707	22	28	1
OS03G0425800	Bra026876	17	23	1
OS03G0425800	Bra041096	22	19	1
OS03G0425900	Bra012450	21	21	0
OS03G0425900	Bra012452	16	20	0
OS03G0425900	Bra016278	18	23	0
OS03G0425900	Bra016280	20	20	0
OS03G0425900	Bra024704	21	19	0
OS03G0425900	Bra024706	17	21	0
OS03G0426300	Bra001432	2	1	0
OS03G0426300	Bra004129	6	2	0
OS03G0426300	Bra004179	4	1	0
OS03G0426300	Bra004182	4	2	0
OS03G0426300	Bra038635	3	2	0
OS03G0426300	Bra038767	3	1	0
OS03G0426800	Bra001024	46	47	1
OS03G0426800	Bra006300	47	47	1
OS03G0426800	Bra021479	50	50	1
OS03G0426900	Bra008698	78	79	1
OS03G0426900	Bra023518	79	80	1
OS03G0427000	Bra006299	70	58	1
OS03G0427000	Bra028238	72	71	1
OS03G0427100	Bra004373	43	48	1
OS03G0427100	Bra033093	55	60	1
OS03G0427300	Bra010363	35	35	1
OS03G0427300	Bra011036	34	34	1
OS03G0427300	Bra015275	33	35	1
OS03G0427300	Bra032538	32	32	1
OS03G0427300	Bra033721	35	36	1
OS03G0427300	Bra036011	35	36	1
OS03G0427900	Bra008700	62	62	1
OS03G0427900	Bra023516	63	62	1
OS03G0428000	Bra031225	49	4	1
OS03G0428700	Bra012218	57	58	1
OS03G0428800	Bra025213	60	34	1
OS03G0429000	Bra017357	31	32	0
OS03G0429000	Bra017358	29	17	0
OS03G0429000	Bra017478	33	36	0
OS03G0429000	Bra022141	30	31	0
OS03G0429000	Bra024935	32	33	0
OS03G0429800	Bra011570	69	69	1
OS03G0429800	Bra036289	67	68	1
OS03G0430000	Bra024435	36	36	1
OS03G0430400	Bra000934	1	4	0
OS03G0430400	Bra037395	15	42	0
OS03G0431200	Bra011778	10	8	0
OS03G0431200	Bra017844	10	9	0
OS03G0431800	Bra036391	39	39	1
OS03G0432000	Bra018453	19	22	1
OS03G0432000	Bra019954	20	23	1
OS03G0432000	Bra027849	20	24	1
OS03G0432000	Bra035435	22	25	1
OS03G0432900	Bra006064	27	11	0
OS03G0432900	Bra009028	29	11	0
OS03G0432900	Bra035459	24	10	0
OS03G0433200	Bra010606	41	53	1
OS03G0433200	Bra011777	44	50	1
OS03G0433200	Bra017842	44	50	1
OS03G0434400	Bra000858	41	41	1
OS03G0434400	Bra000859	41	42	1
OS03G0434400	Bra017184	43	44	1
OS03G0434400	Bra018526	44	46	1
OS03G0434400	Bra025623	12	51	1
OS03G0434400	Bra025624	39	35	1
OS03G0434400	Bra033379	44	46	1
OS03G0435200	Bra036937	35	36	1
OS03G0435300	Bra001006	35	40	0
OS03G0435300	Bra020360	36	40	0
OS03G0435300	Bra040513	33	50	0
OS03G0435800	Bra003829	21	40	1
OS03G0435800	Bra015965	20	38	1
OS03G0435900	Bra003829	40	59	1
OS03G0435900	Bra015965	39	57	1
OS03G0436300	Bra010099	35	44	1
OS03G0436400	Bra010499	58	58	1
OS03G0436400	Bra013777	59	60	1
OS03G0436400	Bra019241	54	57	1
OS03G0437100	Bra009464	32	28	0
OS03G0437100	Bra010922	35	30	0
OS03G0437100	Bra032845	33	28	0
OS03G0437100	Bra033666	29	31	0
OS03G0437200	Bra009464	36	35	0
OS03G0437200	Bra010922	37	35	0
OS03G0437200	Bra032845	35	33	0
OS03G0437200	Bra033666	31	37	0
OS03G0437600	Bra004765	75	75	1
OS03G0437600	Bra010600	76	76	1
OS03G0437600	Bra017826	75	75	1
OS03G0438100	Bra016735	49	47	1
OS03G0438100	Bra017350	55	52	1
OS03G0438100	Bra017351	52	49	1
OS03G0438100	Bra025160	47	62	1
OS03G0439700	Bra036805	63	62	1
OS03G0440200	Bra009095	46	50	1
OS03G0440200	Bra033497	46	49	1
OS03G0441000	Bra030061	24	25	0
OS03G0441000	Bra033662	35	37	0
OS03G0441000	Bra035961	34	36	0
OS03G0441400	Bra008845	45	47	1
OS03G0441500	Bra007079	69	69	0
OS03G0441500	Bra009760	13	77	0
OS03G0441500	Bra014809	59	71	0
OS03G0444900	Bra016716	34	28	1
OS03G0444900	Bra019697	35	27	1
OS03G0444900	Bra024780	32	25	1
OS03G0444900	Bra026554	34	27	1
OS03G0444900	Bra026869	34	27	1
OS03G0445700	Bra011772	53	46	1
OS03G0445700	Bra012164	57	45	1
OS03G0445700	Bra012913	58	49	1
OS03G0445700	Bra017831	49	43	1
OS03G0445700	Bra031833	58	49	1
OS03G0445700	Bra036040	58	49	1
OS03G0445700	Bra037847	58	50	1
OS03G0448200	Bra001305	26	23	1
OS03G0448200	Bra002537	26	23	1
OS03G0448200	Bra005044	22	21	1
OS03G0448200	Bra005045	24	21	1
OS03G0448200	Bra005046	24	20	1
OS03G0448200	Bra006696	27	24	1
OS03G0448200	Bra007146	25	22	1
OS03G0448200	Bra014771	26	23	1
OS03G0448200	Bra017078	23	23	1
OS03G0448200	Bra018685	27	26	1
OS03G0448200	Bra020294	26	24	1
OS03G0448200	Bra029772	27	24	1
OS03G0448200	Bra034072	26	24	1
OS03G0448200	Bra035682	27	25	1
OS03G0448600	Bra014226	80	81	1
OS03G0448600	Bra038220	82	83	1
OS03G0448700	Bra010918	38	40	1
OS03G0448700	Bra032849	41	41	1
OS03G0449200	Bra003999	53	57	1
OS03G0452300	Bra021879	48	52	0
OS03G0454100	Bra020763	67	68	1
OS03G0554900	Bra001163	27	7	0
OS03G0554950	Bra001163	35	4	0
OS03G0556600	Bra000261	43	47	1
OS03G0556600	Bra004130	36	46	1
OS03G0556600	Bra004131	43	47	1
OS03G0556600	Bra013522	45	46	1
OS03G0556600	Bra017016	40	30	1
OS03G0556600	Bra032392	40	19	1
OS03G0556600	Bra033474	42	47	1
OS03G0556600	Bra040589	43	44	1
OS03G0563100	Bra002814	51	54	0
OS03G0563100	Bra004510	52	54	0
OS03G0563100	Bra004511	53	53	0
OS03G0563100	Bra004512	53	55	0
OS03G0563100	Bra035623	49	57	0
OS03G0563300	Bra012595	76	74	0
OS03G0563300	Bra013314	77	75	0
OS03G0563300	Bra022000	56	69	0
OS03G0563400	Bra001964	11	27	1
OS03G0563600	Bra008715	49	41	1
OS03G0563600	Bra015402	41	45	1
OS03G0563600	Bra015403	40	44	1
OS03G0563600	Bra021488	48	52	1
OS03G0563600	Bra023509	48	51	1
OS03G0563600	Bra030606	41	42	1
OS03G0563600	Bra030607	42	44	1
OS03G0563600	Bra032475	39	42	1
OS03G0563600	Bra032476	44	48	1
OS03G0563600	Bra032477	41	45	1
OS03G0563600	Bra039137	48	53	1
OS03G0564200	Bra000909	52	54	1
OS03G0564600	Bra001849	20	19	1
OS03G0564600	Bra001850	20	19	1
OS03G0564600	Bra001851	20	19	1
OS03G0564600	Bra005516	19	9	1
OS03G0564600	Bra005517	22	23	1
OS03G0564600	Bra005519	22	21	1
OS03G0564600	Bra009666	26	25	1
OS03G0564600	Bra013666	22	27	1
OS03G0564600	Bra023854	24	22	1
OS03G0564600	Bra023855	24	22	1
OS03G0564600	Bra029094	22	21	1
OS03G0564600	Bra031316	22	21	1
OS03G0564600	Bra031318	17	18	1
OS03G0564600	Bra031319	11	16	1
OS03G0564600	Bra031320	22	21	1
OS03G0564600	Bra031321	30	29	1
OS03G0564600	Bra033915	20	19	1
OS03G0565100	Bra016832	46	46	1
OS03G0565100	Bra031396	61	59	1
OS03G0565100	Bra031397	61	59	1
OS03G0565200	Bra018062	65	65	1
OS03G0565200	Bra019543	47	64	1
OS03G0565300	Bra005330	15	21	0
OS03G0565300	Bra018879	16	22	0
OS03G0565300	Bra018880	15	23	0
OS03G0565300	Bra018913	17	13	0
OS03G0565300	Bra018914	16	20	0
OS03G0565300	Bra023240	17	21	0
OS03G0565300	Bra038047	14	24	0
OS03G0565500	Bra004884	79	79	0
OS03G0565600	Bra013560	40	45	1
OS03G0565600	Bra013561	65	56	1
OS03G0565600	Bra038754	61	57	1
OS03G0565900	Bra005330	26	16	0
OS03G0565900	Bra018879	27	17	0
OS03G0565900	Bra018880	26	17	0
OS03G0565900	Bra018913	27	9	0
OS03G0565900	Bra018914	25	14	0
OS03G0565900	Bra023240	27	14	0
OS03G0565900	Bra038047	25	18	0
OS03G0566500	Bra001733	39	37	1
OS03G0566500	Bra022387	39	38	1
OS03G0566600	Bra034387	56	57	1
OS03G0566800	Bra014267	72	72	1
OS03G0566800	Bra022449	85	85	1
OS03G0566800	Bra032127	85	84	1
OS03G0566800	Bra038231	85	84	1
OS03G0567600	Bra021298	32	34	1
OS03G0567600	Bra022290	26	46	1
OS03G0567600	Bra022291	34	36	1
OS03G0568400	Bra016908	28	17	0
OS03G0568400	Bra032734	28	17	0
OS03G0568400	Bra034941	33	21	0
OS03G0568500	Bra018873	64	62	1
OS03G0568600	Bra035542	17	59	1
OS03G0568800	Bra007915	44	45	1
OS03G0568800	Bra016218	44	39	1
OS03G0568800	Bra016342	41	42	1
OS03G0568800	Bra018431	37	35	1
OS03G0568800	Bra019913	40	37	1
OS03G0568800	Bra024608	42	41	1
OS03G0568900	Bra035776	63	68	1
OS03G0570100	Bra005400	42	43	1
OS03G0570100	Bra009100	45	46	1
OS03G0570100	Bra010644	46	48	1
OS03G0570100	Bra011821	46	48	1
OS03G0570100	Bra016907	41	43	1
OS03G0570100	Bra017871	46	47	1
OS03G0570100	Bra026058	40	41	1
OS03G0570100	Bra028764	43	44	1
OS03G0570100	Bra029048	38	44	1
OS03G0570100	Bra030246	47	47	1
OS03G0570100	Bra032926	25	39	1
OS03G0570200	Bra002672	54	15	1
OS03G0570300	Bra011917	61	67	1
OS03G0570300	Bra030860	63	70	1
OS03G0570800	Bra001840	62	68	1
OS03G0570800	Bra023866	64	66	1
OS03G0570800	Bra023867	64	64	1
OS03G0570800	Bra031296	67	66	1
OS03G0570800	Bra031297	65	65	1
OS03G0571700	Bra001840	59	47	1
OS03G0571700	Bra023866	61	46	1
OS03G0571700	Bra023867	61	45	1
OS03G0571700	Bra031296	66	49	1
OS03G0571700	Bra031297	63	47	1
OS03G0571900	Bra001840	64	73	1
OS03G0571900	Bra023866	64	68	1
OS03G0571900	Bra023867	64	67	1
OS03G0571900	Bra031296	68	70	1
OS03G0571900	Bra031297	67	70	1
OS03G0572300	Bra005253	53	56	1
OS03G0572300	Bra040688	54	54	1
OS03G0572900	Bra001840	65	71	1
OS03G0572900	Bra023866	66	68	1
OS03G0572900	Bra023867	66	66	1
OS03G0572900	Bra031296	70	69	1
OS03G0572900	Bra031297	68	68	1
OS03G0574900	Bra003195	42	48	0
OS03G0575200	Bra003195	42	48	0
OS03G0576200	Bra003195	45	50	0
OS03G0576400	Bra010849	55	14	0
OS03G0576400	Bra032291	55	14	0
OS03G0576600	Bra023206	41	71	0
OS03G0576600	Bra033875	43	73	0
OS03G0576600	Bra038439	44	74	0
OS03G0576700	Bra018017	84	85	0
OS03G0576700	Bra019574	84	85	0
OS03G0576700	Bra026477	77	78	0
OS03G0576700	Bra029931	84	84	0
OS03G0576900	Bra009122	52	59	1
OS03G0576900	Bra023209	51	62	1
OS03G0576900	Bra023210	59	65	1
OS03G0577000	Bra018226	87	80	0
OS03G0577000	Bra018233	36	66	0
OS03G0577000	Bra021722	86	79	0
OS03G0577000	Bra021724	86	79	0
OS03G0577000	Bra022851	86	78	0
OS03G0577000	Bra022859	86	79	0
OS03G0577000	Bra027914	20	68	0
OS03G0577100	Bra000094	27	30	1
OS03G0577200	Bra017601	93	93	1
OS03G0577500	Bra005595	72	71	0
OS03G0577500	Bra010422	67	67	0
OS03G0577500	Bra015395	70	67	0
OS03G0577500	Bra019081	61	65	0
OS03G0578900	Bra000531	19	23	0
OS03G0578900	Bra002042	21	24	0
OS03G0578900	Bra002938	24	22	0
OS03G0578900	Bra005597	23	25	0
OS03G0578900	Bra021791	23	31	0
OS03G0578900	Bra022888	22	26	0
OS03G0578900	Bra028997	23	22	0
OS03G0578900	Bra034842	22	23	0
OS03G0578900	Bra035547	23	22	0
OS03G0579000	Bra005598	55	52	0
OS03G0579000	Bra015391	54	53	0
OS03G0579200	Bra027333	21	19	1
OS03G0579300	Bra022177	65	64	0
OS03G0580200	Bra002936	35	15	0
OS03G0580200	Bra002937	38	16	0
OS03G0580200	Bra028994	19	10	0
OS03G0580200	Bra028995	37	16	0
OS03G0580200	Bra028996	37	16	0
OS03G0580200	Bra035548	4	4	0
OS03G0580200	Bra035549	37	16	0
OS03G0580800	Bra002936	34	34	0
OS03G0580800	Bra002937	36	37	0
OS03G0580800	Bra028994	30	37	0
OS03G0580800	Bra028995	37	37	0
OS03G0580800	Bra028996	36	36	0
OS03G0580800	Bra035548	16	37	0
OS03G0580800	Bra035549	35	36	0
OS03G0581400	Bra002936	34	35	0
OS03G0581400	Bra002937	37	38	0
OS03G0581400	Bra028994	29	36	0
OS03G0581400	Bra028995	37	37	0
OS03G0581400	Bra028996	37	37	0
OS03G0581400	Bra035548	16	37	0
OS03G0581400	Bra035549	35	36	0
OS03G0581600	Bra001218	38	62	0
OS03G0581600	Bra040292	61	57	0
OS03G0581800	Bra005739	40	24	1
OS03G0581800	Bra031139	45	45	1
OS03G0581800	Bra036503	38	21	1
OS03G0582000	Bra031140	39	42	0
OS03G0582000	Bra036506	31	31	0
OS03G0582100	Bra025139	32	32	0
OS03G0583700	Bra004098	48	48	0
OS03G0583700	Bra004211	48	48	0
OS03G0583700	Bra034011	50	50	0
OS03G0583800	Bra000826	52	49	0
OS03G0583800	Bra018995	60	58	0
OS03G0583900	Bra031999	41	45	1
OS03G0585600	Bra002504	6	3	0
OS03G0585600	Bra006675	7	3	0
OS03G0585600	Bra012277	7	3	0
OS03G0585600	Bra017906	6	3	0
OS03G0585600	Bra020261	5	3	0
OS03G0585600	Bra035696	5	2	0
OS03G0586300	Bra005325	57	32	1
OS03G0586300	Bra017310	56	31	1
OS03G0586500	Bra001608	56	57	1
OS03G0586500	Bra027204	55	56	1
OS03G0586600	Bra025617	77	76	1
OS03G0586600	Bra039057	79	78	1
OS03G0586700	Bra007651	65	66	1
OS03G0586700	Bra038886	46	58	1
OS03G0586800	Bra001416	71	59	0
OS03G0586800	Bra009193	61	66	0
OS03G0586800	Bra038675	70	68	0
OS03G0586900	Bra017392	72	73	1
OS03G0587000	Bra040607	69	31	1
OS03G0587100	Bra018858	50	56	1
OS03G0587200	Bra001776	37	34	1
OS03G0588400	Bra027048	47	43	1
OS03G0588400	Bra036661	47	43	1
OS03G0589300	Bra009473	23	31	0
OS03G0590700	Bra004843	70	29	1
OS03G0590700	Bra014509	65	28	1
OS03G0591300	Bra010806	34	38	1
OS03G0591300	Bra030184	35	41	1
OS03G0591600	Bra021423	34	37	1
OS03G0592500	Bra013183	85	84	0
OS03G0592500	Bra025297	85	84	0
OS03G0592500	Bra033022	80	81	0
OS03G0592500	Bra039070	85	84	0
OS03G0593200	Bra001487	60	58	0
OS03G0593200	Bra034708	61	59	0
OS03G0594400	Bra013529	57	58	1
OS03G0594400	Bra019870	57	57	1
OS03G0594400	Bra031762	57	57	1
OS03G0594700	Bra007278	20	21	1
OS03G0595200	Bra002884	45	44	1
OS03G0595300	Bra015164	59	56	1
OS03G0596900	Bra002880	29	24	1
OS03G0596900	Bra010432	27	17	1
OS03G0596900	Bra026415	29	24	1
OS03G0596900	Bra027748	8	30	1
OS03G0596900	Bra035582	31	27	1
OS03G0597200	Bra039811	51	50	1
OS03G0597600	Bra009319	70	70	0
OS03G0598100	Bra004357	60	60	1
OS03G0598100	Bra025129	57	58	1
OS03G0598100	Bra026542	58	59	1
OS03G0598100	Bra038330	58	58	1
OS03G0598200	Bra038327	50	51	1
OS03G0598700	Bra004008	21	33	1
OS03G0598800	Bra012667	77	79	0
OS03G0598800	Bra012694	77	58	0
OS03G0598800	Bra038503	77	79	0
OS03G0598800	Bra040747	77	79	0
OS03G0598900	Bra028423	40	59	1
OS03G0599600	Bra039169	61	24	1
OS03G0599800	Bra001037	84	85	0
OS03G0599800	Bra006315	85	85	0
OS03G0599800	Bra008683	84	86	0
OS03G0599800	Bra021473	85	86	0
OS03G0599800	Bra023530	79	85	0
OS03G0599800	Bra039165	85	87	0
OS03G0600400	Bra040722	56	17	1
OS03G0601500	Bra025407	48	53	0
OS03G0602300	Bra020747	60	61	1
OS03G0602300	Bra025409	60	60	1
OS03G0602300	Bra025427	60	60	1
OS03G0602300	Bra036203	58	59	1
OS03G0602600	Bra004365	46	44	1
OS03G0603300	Bra001033	23	17	1
OS03G0603300	Bra008690	24	19	1
OS03G0603300	Bra011521	32	26	1
OS03G0603300	Bra023525	25	19	1
OS03G0603300	Bra039159	26	19	1
OS03G0603500	Bra005963	42	41	1
OS03G0603500	Bra028674	38	37	1
OS03G0603800	Bra018354	45	53	1
OS03G0604200	Bra006303	82	82	0
OS03G0604200	Bra008695	82	82	0
OS03G0604200	Bra023520	81	63	0
OS03G0604200	Bra024708	76	77	0
OS03G0604200	Bra026264	43	85	0
OS03G0604200	Bra028234	81	81	0
OS03G0604200	Bra028430	81	81	0
OS03G0604566	Bra012162	23	30	1
OS03G0604566	Bra031831	23	29	1
OS03G0604566	Bra037111	22	28	1
OS03G0604600	Bra014222	34	25	1
OS03G0605300	Bra012157	64	65	1
OS03G0605300	Bra021614	61	62	1
OS03G0605300	Bra033113	54	61	1
OS03G0605300	Bra037112	61	61	1
OS03G0605300	Bra037113	58	62	1
OS03G0605300	Bra037115	60	60	1
OS03G0605300	Bra039051	56	58	1
OS03G0606100	Bra010924	59	48	0
OS03G0606100	Bra014219	61	55	0
OS03G0606100	Bra022430	65	61	0
OS03G0606100	Bra038214	64	61	0
OS03G0606200	Bra002547	76	80	1
OS03G0606200	Bra006702	76	80	1
OS03G0606200	Bra020305	74	78	1
OS03G0606600	Bra000573	51	22	0
OS03G0606600	Bra012154	53	22	0
OS03G0606600	Bra012577	49	20	0
OS03G0606600	Bra039185	52	9	0
OS03G0606600	Bra040711	52	21	0
OS03G0606600	Bra040791	52	21	0
OS03G0607400	Bra000573	55	23	0
OS03G0607400	Bra012154	52	22	0
OS03G0607400	Bra012577	50	20	0
OS03G0607400	Bra039185	54	9	0
OS03G0607400	Bra040711	55	22	0
OS03G0607400	Bra040791	55	23	0
OS03G0607500	Bra039831	62	30	1
OS03G0607600	Bra032220	27	46	1
OS03G0607600	Bra033658	29	50	1
OS03G0607600	Bra040710	28	47	1
OS03G0607600	Bra040753	27	46	1
OS03G0607600	Bra040792	28	47	1
OS03G0607600	Bra040793	27	46	1
OS03G0609200	Bra030662	27	14	1
OS03G0609200	Bra031538	24	13	1
OS03G0609800	Bra010603	46	51	1
OS03G0609800	Bra012166	47	53	1
OS03G0609800	Bra017837	46	51	1
OS03G0609800	Bra032187	41	54	1
OS03G0609800	Bra037846	44	53	1
OS03G0609800	Bra039820	50	51	1
OS03G0610400	Bra009464	34	36	0
OS03G0610400	Bra010922	33	34	0
OS03G0610400	Bra032845	34	36	0
OS03G0610400	Bra033666	29	37	0
OS03G0610650	Bra015607	56	56	0
OS03G0610700	Bra015607	60	33	0
OS03G0610800	Bra015607	52	54	0
OS03G0610900	Bra012113	78	79	1
OS03G0610900	Bra012897	76	76	1
OS03G0611200	Bra015315	63	61	0
OS03G0611700	Bra014089	25	9	1
OS03G0612400	Bra030013	18	39	0
OS03G0612600	Bra012111	45	31	1
OS03G0612600	Bra037144	30	27	1
OS03G0616300	Bra018821	52	47	1
OS03G0616400	Bra010605	66	67	1
OS03G0616400	Bra010917	66	67	1
OS03G0616400	Bra017841	67	68	1
OS03G0616400	Bra039940	66	67	1
OS03G0616500	Bra004100	38	27	1
OS03G0616700	Bra009163	69	41	0
OS03G0616700	Bra028743	72	41	0
OS03G0617500	Bra017840	26	28	1
OS03G0617900	Bra027810	66	70	1
OS03G0618300	Bra022377	52	52	1
OS03G0618300	Bra022378	49	49	1
OS03G0619400	Bra002337	88	88	1
OS03G0619400	Bra006584	88	62	1
OS03G0619400	Bra020134	86	89	1
OS03G0620800	Bra032934	23	46	1
OS03G0622700	Bra006092	29	39	1
OS03G0622700	Bra007795	29	39	1
OS03G0622700	Bra008981	29	39	1
OS03G0622700	Bra009838	29	40	1
OS03G0622700	Bra011343	29	38	1
OS03G0622700	Bra020498	29	40	1
OS03G0622700	Bra034256	29	39	1
OS03G0624000	Bra035311	36	10	1
OS03G0624600	Bra001705	42	46	1
OS03G0624600	Bra022319	41	43	1
OS03G0624600	Bra037585	42	45	1
OS03G0624800	Bra012076	37	31	1
OS03G0625300	Bra001728	35	41	0
OS03G0625300	Bra007751	32	38	0
OS03G0625300	Bra011525	35	39	0
OS03G0625300	Bra012903	33	38	0
OS03G0625300	Bra014189	33	37	0
OS03G0625300	Bra015611	32	47	0
OS03G0625300	Bra017646	35	37	0
OS03G0625300	Bra022372	34	38	0
OS03G0625300	Bra034310	33	38	0
OS03G0625300	Bra034622	34	37	0
OS03G0625300	Bra036080	34	39	0
OS03G0625300	Bra037545	34	48	0
OS03G0625700	Bra015612	69	20	1
OS03G0625800	Bra001960	44	40	1
OS03G0625800	Bra011524	43	39	1
OS03G0625800	Bra033024	37	38	1
OS03G0625800	Bra039068	38	39	1
OS03G0625900	Bra000814	50	52	1
OS03G0625900	Bra014236	13	34	1
OS03G0625900	Bra029576	49	51	1
OS03G0625933	Bra001960	40	23	1
OS03G0625933	Bra011524	42	23	1
OS03G0625933	Bra033024	34	21	1
OS03G0625933	Bra039068	35	22	1
OS03G0626100	Bra001960	37	36	1
OS03G0626100	Bra011524	37	36	1
OS03G0626100	Bra033024	32	34	1
OS03G0626100	Bra039068	33	36	1
OS03G0626500	Bra015615	53	50	1
OS03G0626600	Bra037159	39	37	1
OS03G0626600	Bra037160	37	46	1
OS03G0626700	Bra025214	44	50	0
OS03G0626700	Bra026945	44	44	0
OS03G0627300	Bra013401	51	25	1
OS03G0627300	Bra020960	53	26	1
OS03G0627500	Bra001111	42	55	1
OS03G0628800	Bra015300	51	52	1
OS03G0628800	Bra018300	51	53	1
OS03G0628800	Bra021655	52	48	1
OS03G0628800	Bra022810	12	46	1
OS03G0628800	Bra030562	50	57	1
OS03G0628800	Bra031536	52	57	1
OS03G0628900	Bra018601	72	71	1
OS03G0628900	Bra030740	77	74	1
OS03G0632800	Bra001901	17	16	0
OS03G0632800	Bra015525	23	24	0
OS03G0632800	Bra015526	21	37	0
OS03G0632800	Bra018304	36	36	0
OS03G0632800	Bra021651	25	31	0
OS03G0632800	Bra022807	0	1	0
OS03G0633100	Bra007086	32	11	1
OS03G0633100	Bra014802	35	9	1
OS03G0633400	Bra007086	56	33	1
OS03G0633400	Bra014802	57	25	1
OS03G0633500	Bra001598	27	37	0
OS03G0633500	Bra001899	29	45	0
OS03G0633500	Bra015297	30	44	0
OS03G0633500	Bra018993	25	33	0
OS03G0633500	Bra021117	26	36	0
OS03G0633500	Bra023771	28	44	0
OS03G0633500	Bra026755	27	46	0
OS03G0633500	Bra027232	25	35	0
OS03G0633500	Bra027504	31	44	0
OS03G0633500	Bra032521	30	45	0
OS03G0633500	Bra033890	28	44	0
OS03G0633500	Bra035185	24	35	0
OS03G0633500	Bra039732	27	42	0
OS03G0633500	Bra040122	36	43	0
OS03G0633500	Bra040398	36	42	0
OS03G0633800	Bra010338	22	42	1
OS03G0633800	Bra011082	43	34	1
OS03G0634000	Bra010009	36	42	1
OS03G0634000	Bra036128	36	43	1
OS03G0634400	Bra023777	46	50	1
OS03G0634400	Bra033893	47	50	1
OS03G0634400	Bra036868	44	40	1
OS03G0634400	Bra036869	11	29	1
OS03G0634400	Bra036870	33	54	1
OS03G0635000	Bra004731	43	41	1
OS03G0635100	Bra007741	52	54	1
OS03G0635800	Bra023803	48	39	1
OS03G0635800	Bra033702	49	44	1
OS03G0635800	Bra036001	51	42	1
OS03G0635800	Bra036892	52	42	1
OS03G0635800	Bra039719	53	43	1
OS03G0635800	Bra040444	53	41	1
OS03G0636700	Bra036898	25	31	0
OS03G0636700	Bra039715	27	32	0
OS03G0637600	Bra023805	47	42	1
OS03G0637600	Bra033914	48	41	1
OS03G0637800	Bra007448	59	59	1
OS03G0638300	Bra001884	47	4	1
OS03G0638300	Bra023810	52	10	1
OS03G0638300	Bra033919	52	8	1
OS03G0638300	Bra033920	50	10	1
OS03G0638300	Bra036900	50	9	1
OS03G0639600	Bra013460	56	54	1
OS03G0639600	Bra020924	35	52	1
OS03G0639600	Bra038804	58	56	1
OS03G0639700	Bra003623	71	71	1
OS03G0639700	Bra008393	71	71	1
OS03G0639800	Bra013459	65	75	1
OS03G0639800	Bra020925	79	81	1
OS03G0639800	Bra027559	76	78	1
OS03G0639800	Bra033752	70	77	1
OS03G0640000	Bra000125	40	37	0
OS03G0640000	Bra003202	41	38	0
OS03G0640000	Bra005058	41	37	0
OS03G0640000	Bra007119	40	36	0
OS03G0640100	Bra002667	77	77	1
OS03G0640100	Bra020379	73	75	1
OS03G0640300	Bra005040	40	21	1
OS03G0640300	Bra017072	30	19	1
OS03G0640300	Bra017074	36	19	1
OS03G0640400	Bra025377	55	39	1
OS03G0640800	Bra005398	73	74	1
OS03G0640800	Bra021926	73	74	1
OS03G0640800	Bra032394	71	73	1
OS03G0641200	Bra026688	43	9	0
OS03G0641700	Bra002239	50	51	1
OS03G0641700	Bra006148	57	57	1
OS03G0641700	Bra008906	55	55	1
OS03G0642300	Bra005403	48	51	1
OS03G0642300	Bra021925	49	51	1
OS03G0642900	Bra000818	57	49	1
OS03G0642900	Bra005509	30	30	1
OS03G0642900	Bra010779	59	51	1
OS03G0642900	Bra031194	18	32	1
OS03G0642900	Bra032379	59	50	1
OS03G0642900	Bra034224	57	48	1
OS03G0643000	Bra000818	49	19	1
OS03G0643000	Bra005509	33	14	1
OS03G0643000	Bra010779	47	18	1
OS03G0643000	Bra031194	2	1	1
OS03G0643000	Bra032379	47	18	1
OS03G0643000	Bra034224	50	19	1
OS03G0643050	Bra025453	34	24	1
OS03G0643250	Bra000818	61	59	1
OS03G0643250	Bra005509	32	36	1
OS03G0643250	Bra010779	64	62	1
OS03G0643250	Bra031194	21	42	1
OS03G0643250	Bra032379	64	63	1
OS03G0643250	Bra034224	61	59	1
OS03G0643300	Bra017570	37	60	1
OS03G0643300	Bra025033	69	69	1
OS03G0643700	Bra003644	47	50	0
OS03G0643700	Bra003645	41	46	0
OS03G0643700	Bra003646	43	45	0
OS03G0643700	Bra003647	41	43	0
OS03G0643700	Bra003648	23	36	0
OS03G0643700	Bra008357	19	39	0
OS03G0643700	Bra016615	41	43	0
OS03G0643700	Bra025993	40	42	0
OS03G0643700	Bra025994	43	45	0
OS03G0643700	Bra025995	44	47	0
OS03G0643700	Bra026679	44	46	0
OS03G0643700	Bra026680	43	46	0
OS03G0643700	Bra026681	41	43	0
OS03G0643700	Bra026684	41	44	0
OS03G0643700	Bra034977	39	40	0
