Gene stable ID	Prunus persica gene stable ID	% identity	Prunus persica % identity	Orthology confidence [0 low, 1 high]
OS02G0725300	PRUPE_ppa001952mg	51	51	0
OS02G0725300	PRUPE_ppa018204mg	50	50	0
OS02G0725700	PRUPE_ppa012143mg	36	50	0
OS02G0726000	PRUPE_ppa006726mg	29	19	0
OS02G0726000	PRUPE_ppa007675mg	30	22	0
OS02G0726000	PRUPE_ppa025122mg	3	5	0
OS02G0726300	PRUPE_ppa008568mg	32	27	1
OS02G0726400	PRUPE_ppa020847mg	39	45	1
OS02G0726500	PRUPE_ppa026241mg	74	73	1
OS02G0726600	PRUPE_ppa022924mg	46	42	0
OS02G0726700	PRUPE_ppa003436mg	27	16	1
OS02G0726700	PRUPE_ppa008387mg	19	20	1
OS02G0726700	PRUPE_ppa008856mg	18	20	1
OS02G0727100	PRUPE_ppa005008mg	59	55	1
OS02G0727100	PRUPE_ppa005464mg	65	64	1
OS02G0727100	PRUPE_ppa019428mg	51	52	1
OS02G0727100	PRUPE_ppa021437mg	52	52	1
OS02G0727300	PRUPE_ppa026397mg	39	39	1
OS02G0727500	PRUPE_ppa016413mg	35	51	0
OS02G0727700	PRUPE_ppa005133mg	24	16	0
OS02G0727700	PRUPE_ppa007129mg	22	18	0
OS02G0727966	PRUPE_ppa020228mg	56	25	1
OS02G0728001	PRUPE_ppa011589mg	34	28	1
OS02G0728001	PRUPE_ppa011644mg	37	31	1
OS02G0728100	PRUPE_ppa002273mg	64	62	1
OS02G0728300	PRUPE_ppa008526mg	55	63	1
OS02G0728300	PRUPE_ppa008886mg	47	56	1
OS02G0728500	PRUPE_ppa002873mg	53	28	1
OS02G0728500	PRUPE_ppa002897mg	57	30	1
OS02G0728600	PRUPE_ppa012736mg	69	75	1
OS02G0728700	PRUPE_ppa013243mg	26	72	1
OS02G0728700	PRUPE_ppa026222mg	24	53	1
OS02G0729400	PRUPE_ppa006717mg	60	50	0
OS02G0729700	PRUPE_ppa009747mg	32	39	0
OS02G0730000	PRUPE_ppa003869mg	72	73	0
OS02G0730000	PRUPE_ppa004036mg	71	74	0
OS02G0730050	PRUPE_ppa015162mg	19	29	1
OS02G0730050	PRUPE_ppa016567mg	18	23	1
OS02G0730100	PRUPE_ppa004930mg	56	17	1
OS02G0730100	PRUPE_ppa005579mg	56	18	1
OS02G0730300	PRUPE_ppa001724mg	69	69	1
OS02G0730300	PRUPE_ppa003114mg	56	72	1
OS02G0730400	PRUPE_ppa004055mg	58	55	1
OS02G0730400	PRUPE_ppa005840mg	53	61	1
OS02G0730500	PRUPE_ppa011775mg	58	58	1
OS02G0730600	PRUPE_ppa006417mg	40	57	1
OS02G0730800	PRUPE_ppa006586mg	39	38	0
OS02G0731600	PRUPE_ppa011635mg	74	40	1
OS02G0731700	PRUPE_ppa005713mg	34	34	1
OS02G0731700	PRUPE_ppa017267mg	33	34	1
OS02G0731900	PRUPE_ppa006758mg	50	64	0
OS02G0732200	PRUPE_ppa002756mg	50	50	1
OS02G0732300	PRUPE_ppa010741mg	18	11	1
OS02G0732300	PRUPE_ppa021996mg	15	13	1
OS02G0732500	PRUPE_ppa012069mg	88	88	1
OS02G0732600	PRUPE_ppa009966mg	49	46	1
OS02G0732700	PRUPE_ppa000154mg	68	69	1
OS02G0732800	PRUPE_ppa025674mg	54	57	1
OS02G0732900	PRUPE_ppa005668mg	55	55	1
OS02G0733001	PRUPE_ppa013334mg	48	59	1
OS02G0733300	PRUPE_ppa004644mg	69	71	1
OS02G0733400	PRUPE_ppa015800mg	38	36	1
OS02G0733800	PRUPE_ppa005021mg	56	57	1
OS02G0734300	PRUPE_ppa011552mg	54	42	1
OS02G0734300	PRUPE_ppa011832mg	56	46	1
OS02G0734300	PRUPE_ppa016570mg	58	53	1
OS02G0734400	PRUPE_ppa011722mg	36	43	1
OS02G0734500	PRUPE_ppa011722mg	30	32	1
OS02G0734600	PRUPE_ppa011722mg	23	43	1
OS02G0734900	PRUPE_ppa013297mg	74	75	1
OS02G0735100	PRUPE_ppa005730mg	47	47	1
OS02G0735700	PRUPE_ppa020662mg	59	61	1
OS02G0735900	PRUPE_ppa007296mg	71	30	1
OS02G0736100	PRUPE_ppa002899mg	72	69	0
OS02G0736200	PRUPE_ppa018831mg	27	38	1
OS02G0736200	PRUPE_ppa022322m2g	17	37	1
OS02G0736300	PRUPE_ppa002921mg	52	52	1
OS02G0736400	PRUPE_ppa006144mg	80	78	1
OS02G0736500	PRUPE_ppa002463mg	57	57	0
OS02G0736600	PRUPE_ppa015943mg	37	52	1
OS02G0736600	PRUPE_ppa023627mg	49	45	1
OS02G0738200	PRUPE_ppa005659mg	41	41	1
OS02G0738200	PRUPE_ppa005711mg	39	40	1
OS02G0738200	PRUPE_ppa024359mg	43	44	1
OS02G0738400	PRUPE_ppa000804mg	57	58	1
OS02G0738600	PRUPE_ppa004172mg	62	65	1
OS02G0738600	PRUPE_ppa016852mg	60	65	1
OS02G0738900	PRUPE_ppa001002mg	73	72	1
OS02G0739000	PRUPE_ppa000444mg	63	63	1
OS02G0739400	PRUPE_ppa006911mg	58	56	1
OS02G0739400	PRUPE_ppa007162mg	53	53	1
OS02G0739600	PRUPE_ppa006652mg	81	78	0
OS02G0739700	PRUPE_ppa015063mg	43	53	1
OS02G0739900	PRUPE_ppa002954mg	32	32	1
OS02G0739900	PRUPE_ppa004023mg	32	37	1
OS02G0740300	PRUPE_ppa003074mg	48	48	1
OS02G0740300	PRUPE_ppa015790mg	41	44	1
OS02G0740700	PRUPE_ppa007227mg	45	44	1
OS02G0740900	PRUPE_ppa023323mg	47	47	1
OS02G0740900	PRUPE_ppa027192mg	45	48	1
OS02G0741100	PRUPE_ppa006463mg	63	68	1
OS02G0741200	PRUPE_ppa008577mg	38	52	1
OS02G0741200	PRUPE_ppa010109mg	32	55	1
OS02G0741200	PRUPE_ppa021596mg	38	52	1
OS02G0741200	PRUPE_ppa021819mg	38	51	1
OS02G0741300	PRUPE_ppa003534mg	65	67	0
OS02G0741400	PRUPE_ppa000061mg	24	6	1
OS02G0741500	PRUPE_ppa000061mg	55	13	1
OS02G0741700	PRUPE_ppa011668mg	37	30	1
OS02G0741700	PRUPE_ppa012084mg	38	34	1
OS02G0741800	PRUPE_ppa003999mg	79	79	0
OS02G0741800	PRUPE_ppa004044mg	79	80	0
OS02G0741900	PRUPE_ppa010406mg	65	47	1
OS02G0742000	PRUPE_ppa000147mg	39	41	1
OS02G0742000	PRUPE_ppa000152mg	40	41	1
OS02G0742100	PRUPE_ppa000147mg	32	16	1
OS02G0742100	PRUPE_ppa000152mg	32	17	1
OS02G0742200	PRUPE_ppa011421mg	85	86	1
OS02G0742500	PRUPE_ppa003383mg	86	11	1
OS02G0742500	PRUPE_ppa003679mg	36	5	1
OS02G0742500	PRUPE_ppa021785mg	77	11	1
OS02G0742700	PRUPE_ppa021606mg	56	51	1
OS02G0742800	PRUPE_ppa000347mg	49	22	1
OS02G0742900	PRUPE_ppa000347mg	72	17	1
OS02G0743100	PRUPE_ppa007384mg	40	42	1
OS02G0743100	PRUPE_ppa007393mg	45	48	1
OS02G0743100	PRUPE_ppa020409mg	42	45	1
OS02G0743200	PRUPE_ppa012215mg	34	32	1
OS02G0743200	PRUPE_ppa022058mg	36	45	1
OS02G0743400	PRUPE_ppa002944mg	72	69	0
OS02G0743500	PRUPE_ppa000689mg	48	52	1
OS02G0743600	PRUPE_ppa005604mg	38	13	1
OS02G0743600	PRUPE_ppb013941mg	23	18	1
OS02G0743800	PRUPE_ppa009349mg	29	34	1
OS02G0743900	PRUPE_ppa011955mg	55	58	0
OS02G0744000	PRUPE_ppa011948mg	50	47	1
OS02G0744100	PRUPE_ppa009078mg	51	49	1
OS02G0744700	PRUPE_ppa001734mg	58	51	0
OS02G0744900	PRUPE_ppa005324mg	75	74	0
OS02G0745000	PRUPE_ppa006421mg	86	55	1
OS02G0745100	PRUPE_ppa016771mg	50	51	1
OS02G0745250	PRUPE_ppa022278mg	68	27	1
OS02G0745400	PRUPE_ppa005253mg	37	38	1
OS02G0745600	PRUPE_ppa006802mg	22	28	1
OS02G0745600	PRUPE_ppa020703mg	20	22	1
OS02G0746000	PRUPE_ppa001982mg	83	83	1
OS02G0746000	PRUPE_ppa001991mg	82	82	1
OS02G0747400	PRUPE_ppa006389mg	44	44	1
OS02G0747400	PRUPE_ppa017864mg	43	42	1
OS02G0747500	PRUPE_ppa007894mg	8	5	1
OS02G0747500	PRUPE_ppa012222mg	50	54	1
OS02G0747500	PRUPE_ppa012417mg	53	60	1
OS02G0747500	PRUPE_ppa020101mg	33	13	1
OS02G0747500	PRUPE_ppa020644mg	30	38	1
OS02G0747500	PRUPE_ppa024479mg	27	24	1
OS02G0747500	PRUPE_ppa024704mg	26	37	1
OS02G0747900	PRUPE_ppa022186mg	25	24	1
OS02G0748100	PRUPE_ppa001570mg	53	52	1
OS02G0748300	PRUPE_ppa005415mg	60	55	1
OS02G0748300	PRUPE_ppa005856mg	59	57	1
OS02G0748800	PRUPE_ppa005587mg	37	30	1
OS02G0749150	PRUPE_ppb015805mg	68	53	0
OS02G0749300	PRUPE_ppa009120mg	46	29	1
OS02G0749450	PRUPE_ppa013743mg	71	59	1
OS02G0749500	PRUPE_ppa001849mg	50	8	0
OS02G0749700	PRUPE_ppa003489mg	50	51	1
OS02G0749700	PRUPE_ppa003529mg	50	51	1
OS02G0749700	PRUPE_ppa003546mg	50	51	1
OS02G0749700	PRUPE_ppa003580mg	49	50	1
OS02G0749700	PRUPE_ppa003583mg	49	50	1
OS02G0749700	PRUPE_ppa003663mg	47	49	1
OS02G0749700	PRUPE_ppa014804mg	49	49	1
OS02G0749700	PRUPE_ppa015996mg	49	49	1
OS02G0749700	PRUPE_ppa016123mg	50	51	1
OS02G0749700	PRUPE_ppa016865mg	47	48	1
OS02G0749700	PRUPE_ppa025087mg	50	52	1
OS02G0749700	PRUPE_ppa025323mg	49	50	1
OS02G0750100	PRUPE_ppa010263mg	61	24	1
OS02G0750400	PRUPE_ppa004899mg	53	23	1
OS02G0750500	PRUPE_ppa007908mg	63	66	1
OS02G0750600	PRUPE_ppa013501mg	68	68	0
OS02G0751100	PRUPE_ppa003982mg	53	51	1
OS02G0751100	PRUPE_ppa004428mg	46	47	1
OS02G0751300	PRUPE_ppa012051mg	36	29	1
OS02G0751300	PRUPE_ppa012701mg	35	32	1
OS02G0751600	PRUPE_ppa016560mg	47	67	0
OS02G0751800	PRUPE_ppa008103mg	71	68	1
OS02G0751800	PRUPE_ppa008354mg	65	65	1
OS02G0751900	PRUPE_ppa018098mg	57	57	1
OS02G0752000	PRUPE_ppa008296mg	47	53	1
OS02G0752200	PRUPE_ppa001675mg	60	60	1
OS02G0752300	PRUPE_ppa007752mg	24	22	1
OS02G0752600	PRUPE_ppa005657mg	47	47	1
OS02G0752800	PRUPE_ppa007193mg	40	36	0
OS02G0752800	PRUPE_ppa008234mg	38	38	0
OS02G0752800	PRUPE_ppa020676mg	23	52	0
OS02G0753000	PRUPE_ppa007221mg	62	60	0
OS02G0753000	PRUPE_ppa020645mg	60	59	0
OS02G0753200	PRUPE_ppa010631mg	49	51	0
OS02G0753300	PRUPE_ppa011989mg	48	49	0
OS02G0753400	PRUPE_ppa016976mg	37	32	1
OS02G0753500	PRUPE_ppa002048mg	52	21	1
OS02G0753500	PRUPE_ppa014673mg	50	24	1
OS02G0753800	PRUPE_ppa008881mg	62	62	1
OS02G0753800	PRUPE_ppa008882mg	65	64	1
OS02G0753800	PRUPE_ppa020747mg	16	70	1
OS02G0753800	PRUPE_ppa022090mg	61	60	1
OS02G0754000	PRUPE_ppa009224mg	37	45	1
OS02G0754100	PRUPE_ppa015523mg	45	44	1
OS02G0754300	PRUPE_ppa011999mg	42	37	0
OS02G0754500	PRUPE_ppa003071mg	56	57	1
OS02G0754600	PRUPE_ppa006716mg	36	35	1
OS02G0754700	PRUPE_ppa006593mg	59	71	0
OS02G0754800	PRUPE_ppa011930mg	39	33	1
OS02G0754900	PRUPE_ppa008937mg	57	42	1
OS02G0755000	PRUPE_ppa002227mg	60	56	1
OS02G0755200	PRUPE_ppa001504mg	54	57	1
OS02G0755500	PRUPE_ppa017055mg	52	52	1
OS02G0755500	PRUPE_ppa018343mg	52	53	1
OS02G0755500	PRUPE_ppa020820mg	48	50	1
OS02G0755500	PRUPE_ppa021414mg	52	53	1
OS02G0755500	PRUPE_ppa026557mg	53	53	1
OS02G0755600	PRUPE_ppa017055mg	50	52	1
OS02G0755600	PRUPE_ppa018343mg	51	54	1
OS02G0755600	PRUPE_ppa020820mg	49	52	1
OS02G0755600	PRUPE_ppa021414mg	51	53	1
OS02G0755600	PRUPE_ppa026557mg	50	52	1
OS02G0756100	PRUPE_ppa021241mg	34	44	1
OS02G0757100	PRUPE_ppa008424mg	60	56	1
OS02G0757100	PRUPE_ppa008439mg	61	57	1
OS02G0757100	PRUPE_ppa008769mg	55	53	1
OS02G0757700	PRUPE_ppa008530mg	56	55	1
OS02G0757700	PRUPE_ppa008872mg	50	51	1
OS02G0757900	PRUPE_ppa011157mg	73	71	1
OS02G0758000	PRUPE_ppa011466mg	37	39	1
OS02G0758100	PRUPE_ppa001992mg	76	64	1
OS02G0758800	PRUPE_ppa023338mg	27	40	1
OS02G0759000	PRUPE_ppa009461mg	50	26	1
OS02G0759000	PRUPE_ppa011095mg	49	33	1
OS02G0759000	PRUPE_ppa020862mg	47	22	1
OS02G0759400	PRUPE_ppa006365mg	27	28	0
OS02G0759400	PRUPE_ppa008615mg	23	31	0
OS02G0759400	PRUPE_ppa025826mg	25	31	0
OS02G0759500	PRUPE_ppa003620mg	45	44	1
OS02G0759700	PRUPE_ppa003137mg	60	64	1
OS02G0759800	PRUPE_ppa003079mg	74	74	1
OS02G0759800	PRUPE_ppa015893mg	66	67	1
OS02G0760000	PRUPE_ppa011196mg	38	41	1
OS02G0760200	PRUPE_ppa000370mg	64	55	1
OS02G0760200	PRUPE_ppa016087mg	50	55	1
OS02G0760300	PRUPE_ppa013624mg	74	74	0
OS02G0760500	PRUPE_ppa012379mg	77	73	1
OS02G0761000	PRUPE_ppa010714mg	44	42	1
OS02G0761000	PRUPE_ppa010758mg	43	42	1
OS02G0761000	PRUPE_ppa010822mg	43	42	1
OS02G0761000	PRUPE_ppa011063mg	55	56	1
OS02G0761000	PRUPE_ppa011123mg	40	41	1
OS02G0761000	PRUPE_ppa017809mg	23	37	1
OS02G0761000	PRUPE_ppa018667mg	20	42	1
OS02G0761000	PRUPE_ppa022274mg	21	47	1
OS02G0761000	PRUPE_ppb017585mg	18	45	1
OS02G0761100	PRUPE_ppa007583mg	67	74	0
OS02G0761100	PRUPE_ppa007635mg	66	73	0
OS02G0761200	PRUPE_ppa005336mg	57	56	1
OS02G0761400	PRUPE_ppa019970mg	57	6	0
OS02G0761400	PRUPE_ppa025698mg	73	9	0
OS02G0761500	PRUPE_ppa013309mg	33	38	1
OS02G0761600	PRUPE_ppa008511mg	56	57	1
OS02G0761600	PRUPE_ppa027086mg	28	46	1
OS02G0761900	PRUPE_ppa012512mg	83	84	0
OS02G0762200	PRUPE_ppa009221mg	46	50	1
OS02G0762300	PRUPE_ppa007715mg	80	82	0
OS02G0762600	PRUPE_ppa011991mg	28	23	1
OS02G0762600	PRUPE_ppa016895mg	33	27	1
OS02G0762800	PRUPE_ppa024484mg	51	57	1
OS02G0763000	PRUPE_ppa023567mg	50	47	1
OS02G0764100	PRUPE_ppa006243mg	32	19	0
OS02G0764100	PRUPE_ppa026046mg	30	24	0
OS02G0764400	PRUPE_ppa003476mg	57	56	1
OS02G0764400	PRUPE_ppa003874mg	56	58	1
OS02G0764500	PRUPE_ppa010039mg	62	61	0
OS02G0764700	PRUPE_ppa017002mg	26	24	1
OS02G0764700	PRUPE_ppa023235mg	27	24	1
OS02G0765400	PRUPE_ppa006152mg	61	63	1
OS02G0765400	PRUPE_ppa006160mg	54	56	1
OS02G0765400	PRUPE_ppa014615mg	8	49	1
OS02G0765600	PRUPE_ppa006152mg	62	63	1
OS02G0765600	PRUPE_ppa006160mg	54	56	1
OS02G0765600	PRUPE_ppa014615mg	8	47	1
OS02G0765800	PRUPE_ppa013415mg	64	63	0
OS02G0765900	PRUPE_ppa003315mg	80	38	1
OS02G0766600	PRUPE_ppa011847mg	38	37	1
OS02G0766600	PRUPE_ppa014870mg	29	45	1
OS02G0766700	PRUPE_ppa006752mg	48	43	0
OS02G0766900	PRUPE_ppa020168mg	31	34	1
OS02G0767000	PRUPE_ppa006694mg	38	48	1
OS02G0767000	PRUPE_ppa017377mg	31	41	1
OS02G0767100	PRUPE_ppa001502mg	62	37	1
OS02G0767200	PRUPE_ppa005157mg	48	49	0
OS02G0767200	PRUPE_ppa005172mg	47	48	0
OS02G0767200	PRUPE_ppa005260mg	48	49	0
OS02G0767200	PRUPE_ppa016063mg	47	46	0
OS02G0767200	PRUPE_ppa022003mg	46	47	0
OS02G0767200	PRUPE_ppa027133mg	12	38	0
OS02G0767300	PRUPE_ppa008322mg	54	53	1
OS02G0767400	PRUPE_ppa000659mg	44	38	1
OS02G0767600	PRUPE_ppa020945mg	30	28	1
OS02G0767600	PRUPE_ppa024978mg	20	24	1
OS02G0767700	PRUPE_ppa008690mg	52	52	1
OS02G0767800	PRUPE_ppa010649mg	29	36	1
OS02G0767900	PRUPE_ppa013233mg	52	54	1
OS02G0768000	PRUPE_ppa005868mg	31	29	1
OS02G0768200	PRUPE_ppa010284mg	60	51	1
OS02G0768200	PRUPE_ppa011369mg	60	62	1
OS02G0768300	PRUPE_ppa007061mg	45	45	1
OS02G0768300	PRUPE_ppa007123mg	48	48	1
OS02G0768300	PRUPE_ppa007333mg	44	45	1
OS02G0768300	PRUPE_ppa007464mg	48	50	1
OS02G0768300	PRUPE_ppa008064mg	45	49	1
OS02G0768300	PRUPE_ppa025780mg	38	39	1
OS02G0768600	PRUPE_ppa009335mg	71	70	0
OS02G0768750	PRUPE_ppa000193mg	31	17	1
OS02G0769100	PRUPE_ppa010986mg	28	16	0
OS02G0769100	PRUPE_ppa013301mg	29	28	0
OS02G0769200	PRUPE_ppa006147mg	51	30	1
OS02G0769800	PRUPE_ppa016074mg	35	29	1
OS02G0769900	PRUPE_ppa025803mg	24	46	1
OS02G0770000	PRUPE_ppa010747mg	74	76	0
OS02G0770000	PRUPE_ppa010791mg	72	75	0
OS02G0770100	PRUPE_ppa006196mg	29	37	1
OS02G0770500	PRUPE_ppa016401mg	31	36	0
OS02G0770600	PRUPE_ppa007591mg	45	44	1
OS02G0770600	PRUPE_ppa008102mg	40	41	1
OS02G0770700	PRUPE_ppa000043mg	36	18	1
OS02G0770800	PRUPE_ppa001113mg	67	66	0
OS02G0771100	PRUPE_ppa002554m1g	21	38	1
OS02G0771100	PRUPE_ppa002635mg	63	67	1
OS02G0771400	PRUPE_ppa011399mg	60	58	0
OS02G0771400	PRUPE_ppa011767mg	57	59	0
OS02G0771600	PRUPE_ppa008791mg	65	65	1
OS02G0771600	PRUPE_ppa008813mg	66	66	1
OS02G0771600	PRUPE_ppa022135mg	33	62	1
OS02G0771700	PRUPE_ppa005206mg	58	60	0
OS02G0771700	PRUPE_ppa005210mg	57	58	0
OS02G0771800	PRUPE_ppa001823mg	51	46	1
OS02G0772000	PRUPE_ppa000668mg	57	19	0
OS02G0772000	PRUPE_ppa014591mg	50	32	0
OS02G0772300	PRUPE_ppa010100mg	45	44	1
OS02G0772500	PRUPE_ppa000464mg	48	48	1
OS02G0773200	PRUPE_ppa024511mg	45	53	1
OS02G0773300	PRUPE_ppa006016mg	74	66	0
OS02G0773300	PRUPE_ppa017238mg	26	68	0
OS02G0773400	PRUPE_ppa001680mg	62	61	1
OS02G0773400	PRUPE_ppa023711mg	54	61	1
OS02G0773600	PRUPE_ppa016277mg	22	16	1
OS02G0773732	PRUPE_ppa002919mg	40	45	1
OS02G0773732	PRUPE_ppa003027mg	36	41	1
OS02G0773732	PRUPE_ppa023743mg	37	48	1
OS02G0774100	PRUPE_ppa012043mg	39	36	1
OS02G0774200	PRUPE_ppa013922mg	36	38	1
OS02G0774200	PRUPE_ppa021944mg	38	43	1
OS02G0774300	PRUPE_ppa001973mg	85	79	1
OS02G0774300	PRUPE_ppa002402mg	80	80	1
OS02G0774500	PRUPE_ppa009882mg	61	64	1
OS02G0775200	PRUPE_ppa009195mg	61	73	1
OS02G0775400	PRUPE_ppa000677mg	66	35	0
OS02G0775600	PRUPE_ppa018057mg	28	29	1
OS02G0776400	PRUPE_ppa016008mg	34	28	1
OS02G0776400	PRUPE_ppa020977mg	34	26	1
OS02G0776700	PRUPE_ppa003052mg	35	36	1
OS02G0776800	PRUPE_ppa002611mg	57	57	1
OS02G0776900	PRUPE_ppa015791mg	36	38	0
OS02G0776900	PRUPE_ppa017593mg	37	41	0
OS02G0777100	PRUPE_ppa001531mg	55	57	1
OS02G0777400	PRUPE_ppa000847mg	72	33	1
OS02G0778200	PRUPE_ppa000564mg	70	68	1
OS02G0778300	PRUPE_ppa007773mg	62	62	1
OS02G0778400	PRUPE_ppa011471mg	79	80	1
OS02G0778500	PRUPE_ppa006153mg	44	44	1
OS02G0778600	PRUPE_ppa004970mg	61	64	1
OS02G0778900	PRUPE_ppa023719mg	20	8	1
OS02G0779000	PRUPE_ppa001739mg	43	36	1
OS02G0779200	PRUPE_ppa001739mg	58	59	1
OS02G0779900	PRUPE_ppa001739mg	49	44	1
OS02G0780200	PRUPE_ppa001739mg	46	47	1
OS02G0780500	PRUPE_ppa000649mg	50	48	1
OS02G0780500	PRUPE_ppa000725mg	51	50	1
OS02G0780500	PRUPE_ppa018106mg	27	44	1
OS02G0780600	PRUPE_ppa007690mg	63	60	1
OS02G0780700	PRUPE_ppa002466mg	63	62	1
OS02G0780800	PRUPE_ppa002026mg	73	32	1
OS02G0781000	PRUPE_ppa004793mg	69	40	1
OS02G0781300	PRUPE_ppa011336mg	34	33	1
OS02G0781400	PRUPE_ppa010359mg	63	64	0
OS02G0781600	PRUPE_ppa015757mg	50	51	1
OS02G0781700	PRUPE_ppa007977mg	43	38	0
OS02G0782100	PRUPE_ppa000360mg	48	44	0
OS02G0782100	PRUPE_ppa001822mg	29	44	0
OS02G0782100	PRUPE_ppa019214mg	42	41	0
OS02G0782100	PRUPE_ppa024238mg	46	43	0
OS02G0782200	PRUPE_ppa002794m2g	55	61	1
OS02G0782500	PRUPE_ppa012616mg	47	50	0
OS02G0782800	PRUPE_ppa022714mg	51	19	1
OS02G0783000	PRUPE_ppa003433mg	44	45	1
OS02G0783100	PRUPE_ppa005819mg	59	65	0
OS02G0783625	PRUPE_ppa000657mg	58	30	0
OS02G0783625	PRUPE_ppa013671mg	12	60	0
OS02G0783625	PRUPE_ppa025092mg	12	60	0
OS02G0783700	PRUPE_ppa000657mg	75	18	0
OS02G0783700	PRUPE_ppa013671mg	0	0	0
OS02G0783700	PRUPE_ppa025092mg	0	0	0
OS02G0784100	PRUPE_ppa022714mg	57	11	1
OS02G0784700	PRUPE_ppa006145mg	99	44	0
OS02G0784900	PRUPE_ppa013006mg	46	50	1
OS02G0785000	PRUPE_ppa022137mg	45	46	1
OS02G0785000	PRUPE_ppa025342mg	43	43	1
OS02G0785200	PRUPE_ppa022137mg	27	35	1
OS02G0785200	PRUPE_ppa025342mg	27	33	1
OS02G0785700	PRUPE_ppa022137mg	37	36	1
OS02G0785700	PRUPE_ppa025342mg	37	35	1
OS02G0785800	PRUPE_ppa013629mg	80	80	1
OS02G0785800	PRUPE_ppa013635mg	78	78	1
OS02G0785900	PRUPE_ppa001703mg	61	11	1
OS02G0786000	PRUPE_ppa000597mg	67	70	0
OS02G0786200	PRUPE_ppa000590mg	29	21	1
OS02G0786400	PRUPE_ppa023431mg	32	36	1
OS02G0786900	PRUPE_ppa013440mg	39	64	0
OS02G0787000	PRUPE_ppb010244mg	27	27	0
OS02G0787100	PRUPE_ppa009677mg	36	59	1
OS02G0787200	PRUPE_ppa001920mg	56	58	1
OS02G0787200	PRUPE_ppa025268mg	51	51	1
OS02G0787300	PRUPE_ppa007850mg	57	60	1
OS02G0787600	PRUPE_ppa014655mg	18	28	1
OS02G0787600	PRUPE_ppa016169mg	20	23	1
OS02G0787600	PRUPE_ppa016897mg	21	25	1
OS02G0787600	PRUPE_ppa020480mg	21	26	1
OS02G0787600	PRUPE_ppa024348mg	22	26	1
OS02G0787600	PRUPE_ppa025893mg	22	25	1
OS02G0787800	PRUPE_ppa004883mg	63	63	1
OS02G0788300	PRUPE_ppa009390mg	56	56	0
OS02G0788400	PRUPE_ppa009390mg	76	74	0
OS02G0788500	PRUPE_ppa010425mg	31	30	1
OS02G0788600	PRUPE_ppa000630mg	40	28	1
OS02G0788800	PRUPE_ppa003922mg	47	28	1
OS02G0789400	PRUPE_ppa012147mg	66	68	1
OS02G0789600	PRUPE_ppa002777mg	62	60	1
OS02G0790500	PRUPE_ppa001301mg	67	39	0
OS02G0790600	PRUPE_ppa004734mg	35	31	0
OS02G0791200	PRUPE_ppa004480mg	60	62	1
OS02G0791300	PRUPE_ppa012167mg	29	32	1
OS02G0791500	PRUPE_ppa006006mg	84	84	0
OS02G0791700	PRUPE_ppa018841mg	50	53	1
OS02G0791800	PRUPE_ppa007369mg	52	52	1
OS02G0792500	PRUPE_ppa016676mg	19	20	0
OS02G0792800	PRUPE_ppa003695mg	63	61	1
OS02G0792800	PRUPE_ppa003700mg	59	57	1
OS02G0792900	PRUPE_ppa006404mg	79	79	1
OS02G0793000	PRUPE_ppa004892mg	59	61	1
OS02G0793100	PRUPE_ppa000449mg	71	71	1
OS02G0793200	PRUPE_ppa005509mg	44	46	1
OS02G0793200	PRUPE_ppa005519mg	46	48	1
OS02G0793300	PRUPE_ppa001658mg	71	70	0
OS02G0793700	PRUPE_ppa013839mg	62	63	0
OS02G0793800	PRUPE_ppa003793mg	46	24	1
OS02G0793800	PRUPE_ppa005301mg	39	24	1
OS02G0793900	PRUPE_ppa011418mg	55	55	1
OS02G0794300	PRUPE_ppa002975mg	54	14	1
OS02G0794400	PRUPE_ppa009761mg	52	42	1
OS02G0794500	PRUPE_ppa019210mg	65	70	1
OS02G0794600	PRUPE_ppa021425mg	61	59	0
OS02G0794700	PRUPE_ppa003434mg	90	49	0
OS02G0795000	PRUPE_ppa000932mg	28	35	1
OS02G0795300	PRUPE_ppa007956mg	60	63	1
OS02G0795732	PRUPE_ppa016676mg	13	8	0
OS02G0795800	PRUPE_ppa005254mg	37	22	1
OS02G0795800	PRUPE_ppb024778mg	5	9	1
OS02G0795900	PRUPE_ppa004455mg	61	63	1
OS02G0796000	PRUPE_ppa005647mg	36	34	1
OS02G0796100	PRUPE_ppa005647mg	19	14	1
OS02G0796300	PRUPE_ppa009376mg	61	61	0
OS02G0796300	PRUPE_ppa009848mg	64	69	0
OS02G0796300	PRUPE_ppa009874mg	66	72	0
OS02G0796400	PRUPE_ppa023558mg	41	52	1
OS02G0796500	PRUPE_ppa018934mg	34	34	1
OS02G0796500	PRUPE_ppa024819mg	35	36	1
OS02G0796600	PRUPE_ppa009428mg	78	70	0
OS02G0796700	PRUPE_ppa000174mg	58	19	1
OS02G0797100	PRUPE_ppa011795mg	53	47	1
OS02G0797100	PRUPE_ppa016477mg	53	43	1
OS02G0797300	PRUPE_ppa000965mg	82	76	1
OS02G0797400	PRUPE_ppa001974mg	74	74	1
OS02G0797500	PRUPE_ppa005369mg	78	77	1
OS02G0797700	PRUPE_ppa002569mg	80	81	1
OS02G0798100	PRUPE_ppa007646mg	57	69	1
OS02G0798200	PRUPE_ppa011840mg	39	42	1
OS02G0798600	PRUPE_ppa003827mg	37	27	1
OS02G0798700	PRUPE_ppa004130mg	38	49	1
OS02G0798700	PRUPE_ppb022760mg	5	34	1
