Gene stable ID	Populus trichocarpa gene stable ID	% identity	Populus trichocarpa % identity	Orthology confidence [0 low, 1 high]
OS01G0375500	POPTR_1875s00200	33	33	1
OS01G0376700	POPTR_0006s21420	65	65	0
OS01G0376700	POPTR_0008s01390	61	61	0
OS01G0376700	POPTR_0016s06640	64	63	0
OS01G0377500	POPTR_0008s04320	59	60	0
OS01G0377700	POPTR_0002s22770	44	56	1
OS01G0377700	POPTR_0002s22780	14	67	1
OS01G0377700	POPTR_0014s13110	11	70	1
OS01G0377700	POPTR_0014s13120	45	52	1
OS01G0382200	POPTR_0002s03350	47	46	1
OS01G0382200	POPTR_0005s25250	46	45	1
OS01G0382700	POPTR_0005s04270	10	29	1
OS01G0383900	POPTR_0001s45750	28	16	1
OS01G0383900	POPTR_0011s15180	28	17	1
OS01G0384300	POPTR_0005s04200	38	51	1
OS01G0384300	POPTR_0013s02910	36	49	1
OS01G0384300	POPTR_0014s13220	50	47	1
OS01G0384300	POPTR_1388s00210	49	46	1
OS01G0388000	POPTR_0014s17870	36	32	0
OS01G0388500	POPTR_0002s22910	19	66	1
OS01G0388500	POPTR_0020s00480	17	53	1
OS01G0388700	POPTR_0013s02820	38	43	1
OS01G0389200	POPTR_0013s02820	30	39	1
OS01G0389700	POPTR_0013s02820	35	43	1
OS01G0390400	POPTR_0011s12780	37	67	0
OS01G0390600	POPTR_0010s03090	48	44	1
OS01G0390900	POPTR_0010s03980	48	55	1
OS01G0393100	POPTR_0013s05110	41	34	1
OS01G0393100	POPTR_0019s04710	42	35	1
OS01G0393300	POPTR_0491s00200	33	41	1
OS01G0495900	POPTR_0024s00430	42	40	1
OS01G0497400	POPTR_0001s28410	56	39	1
OS01G0497400	POPTR_0003s19970	54	40	1
OS01G0498200	POPTR_0001s06240	35	15	1
OS01G0498200	POPTR_0003s19860	32	28	1
OS01G0498200	POPTR_0003s19890	27	32	1
OS01G0498200	POPTR_0003s19940	27	32	1
OS01G0498200	POPTR_0003s19960	12	8	1
OS01G0498200	POPTR_0178s00200	36	28	1
OS01G0498200	POPTR_0178s00220	18	29	1
OS01G0498300	POPTR_0006s04710	43	56	0
OS01G0498300	POPTR_0016s05740	46	55	0
OS01G0499300	POPTR_0010s15100	52	53	0
OS01G0500500	POPTR_0001s18130	43	49	1
OS01G0500500	POPTR_0003s05350	28	48	1
OS01G0500500	POPTR_0003s05360	15	46	1
OS01G0500500	POPTR_0006s26050	43	44	1
OS01G0500500	POPTR_0018s00880	43	45	1
OS01G0500900	POPTR_0014s13650	49	74	1
OS01G0501000	POPTR_0003s04510	47	37	1
OS01G0501700	POPTR_0010s12740	62	79	0
OS01G0501800	POPTR_0005s13860	82	82	0
OS01G0501800	POPTR_0007s12070	82	82	0
OS01G0502300	POPTR_0012s04850	58	45	1
OS01G0502400	POPTR_0006s11160	15	43	1
OS01G0502400	POPTR_0008s12470	58	61	1
OS01G0502400	POPTR_0012s04870	59	59	1
OS01G0502400	POPTR_0015s04110	60	60	1
OS01G0502700	POPTR_0006s08230	50	87	0
OS01G0502800	POPTR_0001s24300	70	31	1
OS01G0503400	POPTR_0002s08090	48	48	1
OS01G0503400	POPTR_0002s08100	49	50	1
OS01G0503400	POPTR_0005s20310	10	61	1
OS01G0503400	POPTR_0005s20320	49	47	1
OS01G0503400	POPTR_0005s20350	49	46	1
OS01G0504100	POPTR_0001s12370	45	49	1
OS01G0504100	POPTR_0003s15560	45	49	1
OS01G0504500	POPTR_0004s09220	41	52	1
OS01G0504500	POPTR_0004s09380	45	47	1
OS01G0504500	POPTR_0004s09390	43	45	1
OS01G0504500	POPTR_0005s15040	43	43	1
OS01G0504500	POPTR_0005s15050	44	46	1
OS01G0504500	POPTR_0005s15060	38	41	1
OS01G0504500	POPTR_0008s12540	40	51	1
OS01G0504500	POPTR_0010s12710	49	51	1
OS01G0504500	POPTR_0010s12720	46	48	1
OS01G0504500	POPTR_0019s10450	38	47	1
OS01G0504500	POPTR_0229s00230	46	52	1
OS01G0504500	POPTR_0229s00240	44	47	1
OS01G0504500	POPTR_0229s00260	35	46	1
OS01G0504500	POPTR_0793s00200	33	48	1
OS01G0504500	POPTR_0793s00210	16	50	1
OS01G0505400	POPTR_0004s09350	72	72	0
OS01G0505400	POPTR_0004s09360	0	2	0
OS01G0505400	POPTR_0229s00200	35	85	0
OS01G0505400	POPTR_0229s00210	0	2	0
OS01G0505500	POPTR_0010s12490	47	52	1
OS01G0505600	POPTR_0001s02050	60	77	0
OS01G0505600	POPTR_0003s09450	61	78	0
OS01G0505700	POPTR_0004s09340	44	38	1
OS01G0505700	POPTR_0005s15000	46	37	1
OS01G0506100	POPTR_0006s26360	40	36	1
OS01G0506200	POPTR_0010s12640	62	61	1
OS01G0507300	POPTR_0018s06330	30	66	1
OS01G0507300	POPTR_0018s06340	35	56	1
OS01G0507300	POPTR_1476s00200	16	69	1
OS01G0507500	POPTR_0004s09120	50	47	1
OS01G0507500	POPTR_0008s12680	52	54	1
OS01G0507500	POPTR_0010s12520	53	50	1
OS01G0507700	POPTR_0005s14720	58	60	0
OS01G0507900	POPTR_0004s09110	57	53	0
OS01G0508000	POPTR_0012s04670	65	62	1
OS01G0508000	POPTR_0015s04280	67	67	1
OS01G0510100	POPTR_0018s06810	75	75	1
OS01G0510600	POPTR_0001s16620	52	52	1
OS01G0510800	POPTR_0001s37010	62	64	1
OS01G0510800	POPTR_0014s15930	34	73	1
OS01G0510800	POPTR_0014s15940	28	53	1
OS01G0511000	POPTR_0004s09920	56	48	0
OS01G0511000	POPTR_0005s15670	56	35	0
OS01G0511000	POPTR_0012s05340	48	33	0
OS01G0511100	POPTR_0008s12110	50	52	1
OS01G0511100	POPTR_0010s13310	50	52	1
OS01G0511100	POPTR_0010s13320	38	38	1
OS01G0511100	POPTR_0010s13330	43	42	1
OS01G0511100	POPTR_0013s11670	38	37	1
OS01G0511200	POPTR_0011s10030	44	49	1
OS01G0511300	POPTR_0001s01760	78	78	1
OS01G0511300	POPTR_0003s09720	77	77	1
OS01G0511600	POPTR_0003s09870	39	26	1
OS01G0512100	POPTR_0010s04560	22	45	0
OS01G0512100	POPTR_0010s04570	30	60	0
OS01G0512200	POPTR_0012s05130	37	37	1
OS01G0512200	POPTR_0015s03830	38	39	1
OS01G0512800	POPTR_0004s06940	48	31	0
OS01G0512800	POPTR_0017s00870	50	32	0
OS01G0513100	POPTR_0008s12270	72	25	0
OS01G0513100	POPTR_0010s13130	70	25	0
OS01G0513700	POPTR_0017s00860	67	72	1
OS01G0513800	POPTR_0015s10010	68	67	1
OS01G0513900	POPTR_0006s13890	58	59	1
OS01G0513900	POPTR_0012s05060	66	65	1
OS01G0513900	POPTR_0015s03900	66	65	1
OS01G0514000	POPTR_0004s19930	68	66	1
OS01G0514000	POPTR_0009s15070	68	67	1
OS01G0514300	POPTR_0004s09500	49	60	0
OS01G0514450	POPTR_0007s13130	42	24	1
OS01G0514600	POPTR_0002s25290	66	70	1
OS01G0514700	POPTR_0004s09480	50	50	1
OS01G0514700	POPTR_0005s15180	48	49	1
OS01G0514700	POPTR_0008s12340	61	60	1
OS01G0514700	POPTR_0010s13000	62	61	1
OS01G0515300	POPTR_0019s14770	18	27	0
OS01G0515300	POPTR_1834s00200	26	43	0
OS01G0516200	POPTR_0010s16030	18	20	1
OS01G0516200	POPTR_0010s16050	13	14	1
OS01G0516200	POPTR_0010s16060	13	15	1
OS01G0516200	POPTR_0010s16100	20	23	1
OS01G0516600	POPTR_0010s16030	42	44	1
OS01G0516600	POPTR_0010s16050	27	27	1
OS01G0516600	POPTR_0010s16060	32	34	1
OS01G0516600	POPTR_0010s16100	42	44	1
OS01G0516700	POPTR_0012s04980	40	33	1
OS01G0517800	POPTR_0001s21990	49	40	1
OS01G0517800	POPTR_0006s12100	50	43	1
OS01G0517800	POPTR_0009s00830	50	32	1
OS01G0517800	POPTR_0016s10920	49	42	1
OS01G0518000	POPTR_0001s21990	43	45	1
OS01G0518000	POPTR_0006s12100	44	47	1
OS01G0518000	POPTR_0009s00830	45	36	1
OS01G0518000	POPTR_0016s10920	44	47	1
OS01G0518400	POPTR_0003s02610	39	40	1
OS01G0518400	POPTR_0004s12760	39	31	1
OS01G0518400	POPTR_0004s12810	39	31	1
OS01G0518400	POPTR_0018s12680	38	36	1
OS01G0518400	POPTR_0018s12690	41	42	1
OS01G0518500	POPTR_0008s18920	47	48	0
OS01G0518500	POPTR_0010s05830	33	44	0
OS01G0518500	POPTR_0010s05840	50	50	0
OS01G0520600	POPTR_0001s06650	29	20	1
OS01G0520600	POPTR_0001s07040	25	22	1
OS01G0520600	POPTR_0001s38870	29	21	1
OS01G0520600	POPTR_0003s05430	27	21	1
OS01G0520600	POPTR_0003s19850	28	18	1
OS01G0520600	POPTR_0003s19870	27	17	1
OS01G0520600	POPTR_0003s19910	28	18	1
OS01G0520600	POPTR_0003s19920	21	21	1
OS01G0520600	POPTR_0003s19930	27	20	1
OS01G0520600	POPTR_0003s19950	27	18	1
OS01G0520600	POPTR_0003s19980	29	19	1
OS01G0520600	POPTR_0003s20080	25	25	1
OS01G0520600	POPTR_0003s20090	24	21	1
OS01G0520600	POPTR_0005s00880	28	21	1
OS01G0520600	POPTR_0007s01210	28	20	1
OS01G0520600	POPTR_0017s00550	21	26	1
OS01G0520600	POPTR_0017s00560	28	17	1
OS01G0520600	POPTR_0017s00570	27	16	1
OS01G0520600	POPTR_0017s01360	23	15	1
OS01G0520600	POPTR_0017s04670	19	34	1
OS01G0520600	POPTR_0017s04690	26	23	1
OS01G0520600	POPTR_0017s04700	28	17	1
OS01G0520600	POPTR_0178s00230	27	21	1
OS01G0520600	POPTR_0178s00240	27	20	1
OS01G0520600	POPTR_1634s00200	20	21	1
OS01G0520600	POPTR_2553s00200	12	33	1
OS01G0521400	POPTR_0012s05750	66	44	1
OS01G0521500	POPTR_0013s11750	20	35	1
OS01G0521500	POPTR_0019s11340	51	52	1
OS01G0524700	POPTR_0008s13120	46	49	1
OS01G0524700	POPTR_0010s12040	37	48	1
OS01G0526100	POPTR_0001s11120	32	63	0
OS01G0526100	POPTR_0001s38150	63	63	0
OS01G0526100	POPTR_0007s05610	35	64	0
OS01G0526100	POPTR_0008s05730	32	57	0
OS01G0526100	POPTR_0008s22040	27	66	0
OS01G0526100	POPTR_0011s10040	48	59	0
OS01G0526100	POPTR_0011s10050	22	75	0
OS01G0526100	POPTR_0012s06270	35	65	0
OS01G0526100	POPTR_0436s00220	36	64	0
OS01G0526200	POPTR_0019s11490	51	51	1
OS01G0527400	POPTR_0001s09380	44	47	1
OS01G0527400	POPTR_0003s12740	15	49	1
OS01G0527400	POPTR_0003s12750	44	47	1
OS01G0527600	POPTR_0006s26980	65	21	1
OS01G0527600	POPTR_0018s01670	66	21	1
OS01G0527700	POPTR_0002s22440	57	55	1
OS01G0528000	POPTR_0007s00430	41	12	1
OS01G0528000	POPTR_0017s04000	43	12	1
OS01G0528800	POPTR_0001s26360	72	74	1
OS01G0528800	POPTR_0009s05670	73	75	1
OS01G0528800	POPTR_0009s06260	61	63	1
OS01G0528800	POPTR_0009s06270	64	66	1
OS01G0528800	POPTR_0009s06290	60	62	1
OS01G0529800	POPTR_0008s11920	53	51	0
OS01G0529800	POPTR_0010s13510	53	51	0
OS01G0530366	POPTR_0011s14790	58	48	0
OS01G0530400	POPTR_0003s05940	45	49	1
OS01G0531000	POPTR_0003s12730	22	21	1
OS01G0531300	POPTR_0011s04530	45	10	1
OS01G0531400	POPTR_0011s08980	71	62	0
OS01G0531500	POPTR_0002s21320	14	56	1
OS01G0531500	POPTR_0014s15330	67	77	1
OS01G0532200	POPTR_0014s01350	2	3	1
OS01G0532200	POPTR_0014s01360	63	39	1
OS01G0532300	POPTR_0011s08730	34	41	1
OS01G0532300	POPTR_0040s00200	34	41	1
OS01G0532800	POPTR_0014s15400	10	37	1
OS01G0532800	POPTR_0014s15410	41	20	1
OS01G0533000	POPTR_0002s05970	79	26	0
OS01G0533000	POPTR_0005s22510	81	30	0
OS01G0533000	POPTR_0005s22520	0	0	0
OS01G0533100	POPTR_0002s05970	52	12	0
OS01G0533100	POPTR_0005s22510	34	9	0
OS01G0533100	POPTR_0005s22520	14	63	0
OS01G0533400	POPTR_0001s06300	41	54	0
OS01G0533400	POPTR_0001s06310	51	52	0
OS01G0533400	POPTR_0006s14130	52	52	0
OS01G0533400	POPTR_0018s07470	46	48	0
OS01G0533500	POPTR_0002s05970	63	18	0
OS01G0533500	POPTR_0005s22510	65	20	0
OS01G0533500	POPTR_0005s22520	0	1	0
OS01G0534700	POPTR_0001s34280	60	53	1
OS01G0534800	POPTR_0014s15450	63	63	1
OS01G0534900	POPTR_0002s21480	72	72	0
OS01G0534900	POPTR_0004s00750	69	66	0
OS01G0534900	POPTR_0004s00760	70	69	0
OS01G0534900	POPTR_0011s01450	33	64	0
OS01G0534900	POPTR_0011s01460	68	70	0
OS01G0534900	POPTR_0014s15430	73	73	0
OS01G0534900	POPTR_0796s00200	13	61	0
OS01G0534900	POPTR_0796s00210	63	70	0
OS01G0535900	POPTR_0013s06800	14	27	1
OS01G0535900	POPTR_0013s06810	33	51	1
OS01G0535900	POPTR_0013s06820	19	60	1
OS01G0536000	POPTR_0002s10970	75	75	1
OS01G0536466	POPTR_0005s03160	1	0	1
OS01G0540300	POPTR_0018s09020	70	30	1
OS01G0541600	POPTR_0003s12730	25	30	1
OS01G0541800	POPTR_0001s39200	49	54	0
OS01G0541800	POPTR_0011s10470	54	56	0
OS01G0541900	POPTR_0016s03060	67	66	1
OS01G0542000	POPTR_0005s05220	58	55	1
OS01G0542000	POPTR_0013s03480	18	41	1
OS01G0542700	POPTR_0002s19720	25	32	0
OS01G0542700	POPTR_0014s11590	25	32	0
OS01G0543100	POPTR_0005s12070	65	66	1
OS01G0543100	POPTR_0007s13420	67	68	1
OS01G0544450	POPTR_0009s12440	67	70	1
OS01G0545900	POPTR_0015s09390	41	28	1
OS01G0546000	POPTR_0008s19170	44	28	1
OS01G0546000	POPTR_0015s09350	44	28	1
OS01G0546100	POPTR_0015s08450	21	28	1
OS01G0546250	POPTR_0002s08740	45	24	0
OS01G0546250	POPTR_0004s17840	52	25	0
OS01G0546250	POPTR_0005s15990	46	23	0
OS01G0546250	POPTR_0009s13460	50	29	0
OS01G0546400	POPTR_0015s08450	6	8	1
OS01G0546500	POPTR_0004s21920	41	37	1
OS01G0546700	POPTR_0007s08370	6	36	1
OS01G0546800	POPTR_0006s23090	59	56	0
OS01G0546800	POPTR_0008s04850	59	65	0
OS01G0546800	POPTR_0016s08140	59	55	0
OS01G0546900	POPTR_0015s09200	51	37	1
OS01G0547133	POPTR_0012s09020	41	51	1
OS01G0547133	POPTR_0015s09190	41	46	1
OS01G0547200	POPTR_0017s10880	2	2	1
OS01G0547200	POPTR_0017s10890	9	7	1
OS01G0547600	POPTR_0001s35020	12	44	1
OS01G0547600	POPTR_0001s35030	29	25	1
OS01G0548600	POPTR_0007s09760	42	18	0
OS01G0548600	POPTR_0008s19270	16	40	0
OS01G0548600	POPTR_0010s05360	41	15	0
OS01G0548600	POPTR_0010s05370	42	16	0
OS01G0548750	POPTR_0007s09760	25	14	0
OS01G0548750	POPTR_0008s19270	0	0	0
OS01G0548750	POPTR_0010s05360	34	16	0
OS01G0548750	POPTR_0010s05370	34	16	0
OS01G0549000	POPTR_0008s19250	56	34	1
OS01G0549000	POPTR_0010s05390	57	35	1
OS01G0549200	POPTR_0012s09080	45	24	1
OS01G0549200	POPTR_0015s09070	44	32	1
OS01G0549400	POPTR_0001s35150	52	52	1
OS01G0549400	POPTR_0017s10760	51	56	1
OS01G0549500	POPTR_0012s08420	48	30	1
OS01G0549500	POPTR_0015s08940	47	31	1
OS01G0549700	POPTR_0006s26940	88	89	1
OS01G0549700	POPTR_0018s01620	88	88	1
OS01G0550000	POPTR_0006s26940	89	89	1
OS01G0550000	POPTR_0018s01620	88	89	1
OS01G0550100	POPTR_0001s20420	19	68	1
OS01G0550200	POPTR_0001s10800	51	49	1
OS01G0550200	POPTR_0003s14150	51	50	1
OS01G0550300	POPTR_0001s10880	52	47	1
OS01G0550300	POPTR_0003s14180	51	46	1
OS01G0550600	POPTR_0012s02370	30	28	1
OS01G0550600	POPTR_0015s01430	29	27	1
OS01G0551100	POPTR_0011s08700	36	27	1
OS01G0551800	POPTR_0001s10950	36	38	1
OS01G0551800	POPTR_0003s14280	33	40	1
OS01G0551800	POPTR_0012s02400	41	38	1
OS01G0551900	POPTR_0002s17400	50	13	0
OS01G0552000	POPTR_0002s17400	29	3	0
OS01G0552300	POPTR_0015s01290	56	56	1
OS01G0553400	POPTR_0016s11570	21	24	1
OS01G0553400	POPTR_0091s00230	13	25	1
OS01G0555100	POPTR_0006s15440	42	43	1
OS01G0555100	POPTR_0018s06970	42	40	1
OS01G0555200	POPTR_0003s06030	43	43	1
OS01G0555300	POPTR_0006s26780	52	58	1
OS01G0555600	POPTR_0015s07910	34	23	0
OS01G0555800	POPTR_0001s17170	74	30	1
OS01G0556400	POPTR_0006s15850	49	53	1
OS01G0556800	POPTR_0002s19300	17	13	0
OS01G0556800	POPTR_0014s11310	17	13	0
OS01G0557500	POPTR_0001s25830	60	60	1
OS01G0557500	POPTR_0006s10080	64	65	1
OS01G0557500	POPTR_0009s05040	57	64	1
OS01G0557500	POPTR_0016s12290	65	65	1
OS01G0558200	POPTR_0001s19430	18	50	1
OS01G0558200	POPTR_0001s20670	62	67	1
OS01G0558300	POPTR_0001s19450	49	70	1
OS01G0558300	POPTR_0001s20660	70	68	1
OS01G0558500	POPTR_0001s19480	22	24	1
OS01G0558500	POPTR_0003s03970	22	24	1
OS01G0558700	POPTR_0001s19500	27	28	1
OS01G0558800	POPTR_0002s23620	21	31	1
OS01G0559000	POPTR_0018s04960	78	78	1
OS01G0559100	POPTR_0005s09720	70	66	0
OS01G0559100	POPTR_0007s07870	43	67	0
OS01G0559200	POPTR_0006s24890	38	43	1
OS01G0559200	POPTR_0018s04630	20	42	1
OS01G0559300	POPTR_0006s15860	13	52	1
OS01G0559300	POPTR_0006s15870	37	44	1
OS01G0559500	POPTR_0001s21880	55	53	1
OS01G0559500	POPTR_0003s01320	14	58	1
OS01G0559500	POPTR_0003s01330	34	58	1
OS01G0559600	POPTR_0006s24900	68	69	0
OS01G0559600	POPTR_0008s00410	52	53	0
OS01G0559600	POPTR_0008s00820	10	46	0
OS01G0559600	POPTR_0018s04650	67	69	0
OS01G0560000	POPTR_0003s04010	48	75	1
OS01G0560000	POPTR_0003s04020	23	54	1
OS01G0560200	POPTR_0004s11470	63	64	0
OS01G0560200	POPTR_0008s09050	57	57	0
OS01G0560200	POPTR_0010s17150	58	57	0
OS01G0560200	POPTR_0017s12360	64	64	0
OS01G0562600	POPTR_0004s19640	27	28	1
OS01G0562600	POPTR_0004s19830	29	25	1
OS01G0562600	POPTR_0004s19870	25	25	1
OS01G0562600	POPTR_0005s11820	30	28	1
OS01G0562600	POPTR_0007s13970	32	31	1
OS01G0564600	POPTR_0006s04070	26	23	1
OS01G0564600	POPTR_0006s04090	26	23	1
OS01G0564600	POPTR_0006s04110	12	30	1
OS01G0564600	POPTR_0006s04120	26	21	1
OS01G0564600	POPTR_0006s04130	24	21	1
OS01G0564600	POPTR_0006s04140	23	24	1
OS01G0564600	POPTR_0006s04150	24	23	1
OS01G0564600	POPTR_0015s00200	22	23	1
OS01G0564600	POPTR_0015s02080	23	23	1
OS01G0564600	POPTR_0016s03870	22	24	1
OS01G0564600	POPTR_0016s03880	25	23	1
OS01G0564600	POPTR_0016s03890	26	22	1
OS01G0564600	POPTR_0016s03900	24	21	1
OS01G0564600	POPTR_0016s03910	23	24	1
OS01G0564600	POPTR_0016s03920	25	19	1
OS01G0564600	POPTR_0016s03940	25	21	1
OS01G0564600	POPTR_0016s03950	24	21	1
OS01G0564600	POPTR_0016s03960	14	26	1
OS01G0564600	POPTR_0016s03970	15	22	1
OS01G0564600	POPTR_0856s00200	12	21	1
OS01G0564600	POPTR_0993s00200	25	21	1
OS01G0564600	POPTR_1528s00200	19	21	1
OS01G0564600	POPTR_1686s00200	22	20	1
OS01G0564600	POPTR_2419s00200	20	22	1
OS01G0565600	POPTR_0006s24980	38	55	1
OS01G0565800	POPTR_0006s10490	68	68	1
OS01G0565800	POPTR_0016s13310	67	67	1
OS01G0565900	POPTR_0002s14410	68	64	1
OS01G0565900	POPTR_0014s05810	65	63	1
OS01G0566050	POPTR_0003s04030	33	23	1
OS01G0566050	POPTR_0003s04040	0	0	1
OS01G0566050	POPTR_0006s25010	30	21	1
OS01G0566050	POPTR_0006s25030	1	1	1
OS01G0566100	POPTR_0003s04030	2	2	1
OS01G0566100	POPTR_0003s04040	24	23	1
OS01G0566100	POPTR_0006s25010	2	2	1
OS01G0566100	POPTR_0006s25030	23	24	1
OS01G0566500	POPTR_0006s25490	61	60	1
OS01G0566500	POPTR_0018s08010	59	61	1
OS01G0566800	POPTR_0001s19250	19	20	0
OS01G0566900	POPTR_0006s25040	68	60	1
OS01G0566900	POPTR_0018s04700	69	69	1
OS01G0567400	POPTR_0001s20460	29	37	0
OS01G0567400	POPTR_0003s04160	27	34	0
OS01G0567400	POPTR_0006s14990	34	39	0
OS01G0567400	POPTR_0667s00200	30	37	0
OS01G0567500	POPTR_0001s08750	58	57	1
OS01G0567500	POPTR_0003s12130	57	57	1
OS01G0567500	POPTR_0004s03360	64	63	1
OS01G0567500	POPTR_0004s10150	60	60	1
OS01G0567500	POPTR_0004s10160	60	60	1
OS01G0567500	POPTR_0004s10910	60	60	1
OS01G0567500	POPTR_0011s04170	62	61	1
OS01G0567600	POPTR_0001s08750	56	56	1
OS01G0567600	POPTR_0003s12130	55	55	1
OS01G0567600	POPTR_0004s03360	63	62	1
OS01G0567600	POPTR_0004s10150	60	60	1
OS01G0567600	POPTR_0004s10160	60	60	1
OS01G0567600	POPTR_0004s10910	60	60	1
OS01G0567600	POPTR_0011s04170	62	60	1
OS01G0568400	POPTR_0011s13070	40	33	0
OS01G0568400	POPTR_0011s13080	40	17	0
OS01G0568400	POPTR_0011s13090	37	31	0
OS01G0568400	POPTR_0011s13100	40	14	0
OS01G0568400	POPTR_0011s13110	37	16	0
OS01G0568400	POPTR_0018s11990	40	12	0
OS01G0568800	POPTR_0011s13070	15	30	0
OS01G0568800	POPTR_0011s13080	24	25	0
OS01G0568800	POPTR_0011s13090	15	29	0
OS01G0568800	POPTR_0011s13100	24	21	0
OS01G0568800	POPTR_0011s13110	21	20	0
OS01G0568800	POPTR_0018s11990	24	17	0
OS01G0570500	POPTR_0001s20450	76	77	1
OS01G0570500	POPTR_0003s04170	75	77	1
OS01G0570500	POPTR_0006s15000	75	74	1
OS01G0570500	POPTR_0018s07090	76	76	1
OS01G0570700	POPTR_0008s22670	63	33	1
OS01G0570700	POPTR_0010s02380	72	20	1
OS01G0570800	POPTR_0003s04230	30	50	1
OS01G0570800	POPTR_0006s15020	46	49	1
OS01G0570800	POPTR_0006s24290	46	45	1
OS01G0570800	POPTR_0006s24300	47	49	1
OS01G0570800	POPTR_0018s07560	46	50	1
OS01G0571000	POPTR_0006s24280	67	67	1
OS01G0571200	POPTR_0003s04310	42	45	1
OS01G0572100	POPTR_0006s15080	25	6	1
OS01G0572300	POPTR_0006s13130	34	36	0
OS01G0572300	POPTR_0016s08990	32	42	0
OS01G0574400	POPTR_0006s24420	75	73	1
OS01G0574500	POPTR_0006s24420	79	78	1
OS01G0574600	POPTR_0003s04380	28	78	1
OS01G0574600	POPTR_0003s04410	23	80	1
OS01G0574600	POPTR_0004s06860	28	78	1
OS01G0574800	POPTR_0006s24500	23	24	1
OS01G0574800	POPTR_0018s05260	23	24	1
OS01G0575000	POPTR_0001s20820	71	71	1
OS01G0575000	POPTR_0003s03120	73	72	1
OS01G0575200	POPTR_0006s15310	20	23	1
OS01G0575500	POPTR_0012s05780	74	74	0
OS01G0575500	POPTR_0015s03420	75	76	0
OS01G0576100	POPTR_0001s09450	26	13	1
OS01G0576100	POPTR_0002s16080	24	11	1
OS01G0576100	POPTR_0003s12810	28	14	1
OS01G0576100	POPTR_0014s07960	22	11	1
OS01G0577600	POPTR_0001s07930	49	40	1
OS01G0577600	POPTR_0002s14800	50	42	1
OS01G0577600	POPTR_0003s11460	47	42	1
OS01G0577600	POPTR_0012s14430	51	42	1
OS01G0577600	POPTR_0014s06430	50	43	1
OS01G0577600	POPTR_0015s14480	51	52	1
OS01G0578000	POPTR_0014s06360	50	61	1
OS01G0578200	POPTR_0002s20230	46	19	1
OS01G0579600	POPTR_0003s03000	44	39	1
OS01G0579600	POPTR_0006s24630	45	38	1
OS01G0579600	POPTR_0016s11550	10	8	1
OS01G0579600	POPTR_0091s00260	8	24	1
OS01G0579800	POPTR_0001s20730	29	39	0
OS01G0579800	POPTR_0006s15570	35	35	0
OS01G0579900	POPTR_0013s03280	55	56	1
OS01G0579900	POPTR_0018s06860	55	48	1
OS01G0580000	POPTR_0013s03280	45	53	1
OS01G0580000	POPTR_0018s06860	45	46	1
OS01G0580100	POPTR_0006s19100	10	51	1
OS01G0580100	POPTR_0018s10780	59	60	1
OS01G0580200	POPTR_0001s20760	67	66	1
OS01G0580200	POPTR_0003s03060	69	67	1
OS01G0580200	POPTR_0006s14680	68	67	1
OS01G0580400	POPTR_0005s15090	8	23	0
OS01G0580500	POPTR_0006s15610	49	52	1
OS01G0580800	POPTR_0001s19210	17	20	1
OS01G0580800	POPTR_0032s00230	18	22	1
OS01G0581300	POPTR_0006s14930	58	62	1
OS01G0581400	POPTR_0001s20560	42	45	1
OS01G0581400	POPTR_0006s24180	32	70	1
OS01G0581400	POPTR_0018s07600	48	51	1
OS01G0581900	POPTR_0006s29510	17	11	1
OS01G0581900	POPTR_0018s04230	11	8	1
OS01G0582400	POPTR_0006s24170	37	52	1
OS01G0582400	POPTR_0018s07590	60	59	1
OS01G0582600	POPTR_0005s26390	51	54	1
OS01G0582600	POPTR_0006s24160	54	58	1
OS01G0582600	POPTR_0018s04560	55	59	1
OS01G0582600	POPTR_0018s07790	53	56	1
OS01G0583100	POPTR_0001s20570	28	28	1
OS01G0583200	POPTR_0006s14820	50	47	1
OS01G0584800	POPTR_0001s32620	53	1	0
OS01G0585100	POPTR_0006s14780	73	72	1
OS01G0585100	POPTR_0018s05390	72	70	1
OS01G0585300	POPTR_0012s07240	60	57	0
OS01G0585300	POPTR_0015s07630	61	58	0
OS01G0585700	POPTR_0004s22110	44	24	0
OS01G0585700	POPTR_0009s02010	44	24	0
OS01G0586000	POPTR_0004s22110	67	8	0
OS01G0586000	POPTR_0009s02010	67	8	0
OS01G0586600	POPTR_0017s08070	66	33	1
OS01G0586800	POPTR_0001s03620	29	18	1
OS01G0586800	POPTR_0003s18060	25	16	1
OS01G0586800	POPTR_0006s27950	26	16	1
OS01G0586800	POPTR_0018s02470	26	16	1
OS01G0587000	POPTR_0017s11530	47	93	0
OS01G0587000	POPTR_0017s11540	44	84	0
OS01G0587300	POPTR_0006s09960	60	63	1
OS01G0587300	POPTR_0016s12120	59	61	1
OS01G0588100	POPTR_0012s07230	53	58	0
OS01G0588100	POPTR_0015s07620	35	49	0
OS01G0588200	POPTR_0008s19940	63	63	1
OS01G0588200	POPTR_0010s04240	63	63	1
OS01G0588200	POPTR_0017s11430	60	60	1
OS01G0588500	POPTR_0004s12270	69	71	1
OS01G0588500	POPTR_0004s13410	66	69	1
OS01G0588500	POPTR_0008s19920	70	73	1
OS01G0588500	POPTR_0010s04270	70	72	1
OS01G0588500	POPTR_0017s11370	69	71	1
OS01G0588700	POPTR_0001s38700	58	58	0
OS01G0588700	POPTR_0011s09840	55	56	0
OS01G0588800	POPTR_0001s34650	13	66	1
