Gene stable ID	Zea mays gene stable ID	% identity	Zea mays % identity	Orthology confidence [0 low, 1 high]
OS02G0170100	Zm00001d053800	82.9114	71.1957	1
OS02G0170200	Zm00001d015379	72.2222	60.9375	1
OS02G0170300	Zm00001d015381	77.6923	77.6923	1
OS02G0170500	Zm00001d024230	79.1506	81.6733	0
OS02G0170701	Zm00001d046966	27.3256	44.3396	1
OS02G0171100	Zm00001d015383	92.7007	90.9308	1
OS02G0171100	Zm00001d053798	86.8613	86.0241	1
OS02G0172000	Zm00001d053784	38.806	20.155	1
OS02G0172000	Zm00001d053785	38.806	22.6087	1
OS02G0172300	Zm00001d053784	39.3617	28.6822	1
OS02G0172300	Zm00001d053785	36.1702	29.5652	1
OS02G0172600	Zm00001d053783	87.013	87.2746	1
OS02G0172800	Zm00001d015394	74.2739	67.803	1
OS02G0173000	Zm00001d015395	35.9155	23.8318	0
OS02G0173100	Zm00001d053782	81.2609	76.4415	1
OS02G0173200	Zm00001d015397	61.1354	59.8291	1
OS02G0173200	Zm00001d053781	48.4716	58.1152	1
OS02G0173500	Zm00001d015399	80.9524	78.2209	1
OS02G0173600	Zm00001d053779	48.9583	35.6061	1
OS02G0173700	Zm00001d015400	78.7466	68	1
OS02G0173800	Zm00001d015401	77.4286	77.6504	1
OS02G0173800	Zm00001d053778	76	76.2178	1
OS02G0173900	Zm00001d053776	89.3548	52.5617	1
OS02G0174200	Zm00001d053770	71.9715	85.8357	1
OS02G0174300	Zm00001d015412	42.2043	52.1595	1
OS02G0174400	Zm00001d015414	50.266	57.4468	1
OS02G0174400	Zm00001d053769	49.734	56.8389	1
OS02G0174800	Zm00001d015420	66.5138	66.5138	1
OS02G0175100	Zm00001d015421	68.231	57.0997	1
OS02G0175200	Zm00001d053766	69.2064	34.88	1
OS02G0175301	Zm00001d053766	58.1333	34.88	1
OS02G0175400	Zm00001d015426	76.3285	94.2346	1
OS02G0175400	Zm00001d053765	94.0419	94.0419	1
OS02G0175500	Zm00001d015429	87.4359	90.4509	1
OS02G0175500	Zm00001d053763	89.4872	89.9485	1
OS02G0175700	Zm00001d015430	71.5266	72.2704	1
OS02G0175800	Zm00001d015431	69.4737	72.5275	0
OS02G0175900	Zm00001d015433	65.6471	63.4091	1
OS02G0175900	Zm00001d053762	66.5882	63.311	1
OS02G0176000	Zm00001d015434	61.2613	60.177	1
OS02G0176100	Zm00001d015435	81.0063	81.519	1
OS02G0176100	Zm00001d039097	15.9748	48.289	1
OS02G0176100	Zm00001d053761	76.1006	77.6637	1
OS02G0176400	Zm00001d009033	42.7184	26.1905	1
OS02G0176400	Zm00001d015440	64.0777	40.4908	1
OS02G0176400	Zm00001d053759	94.1748	94.1748	1
OS02G0176700	Zm00001d015446	77.7898	63.879	1
OS02G0176900	Zm00001d053757	74.6835	77.3771	1
OS02G0177300	Zm00001d015451	53.4188	56.6893	1
OS02G0177300	Zm00001d053756	44.8718	51.7241	1
OS02G0177400	Zm00001d015457	41.6842	36.4641	1
OS02G0177500	Zm00001d015460	93.0233	40.404	0
OS02G0177500	Zm00001d053754	96.5116	96.5116	0
OS02G0177600	Zm00001d015459	86.8093	82.9642	1
OS02G0177700	Zm00001d015463	64.6154	69.2308	1
OS02G0177800	Zm00001d007147	29.0064	88.7255	1
OS02G0177800	Zm00001d015464	85.0962	81.317	1
OS02G0177800	Zm00001d053753	85.0962	86.7647	1
OS02G0177900	Zm00001d002135	68.5484	59.8592	1
OS02G0178100	Zm00001d015468	70.3927	62.4665	1
OS02G0178400	Zm00001d015473	97.1014	97.1014	1
OS02G0178400	Zm00001d053731	95.6522	95.6522	1
OS02G0178500	Zm00001d015474	88.5978	88.5978	1
OS02G0178500	Zm00001d053732	88.2897	87.4809	1
OS02G0178600	Zm00001d015475	72	20	1
OS02G0178600	Zm00001d053734	78	20.5263	1
OS02G0178700	Zm00001d015476	45.2381	44.8113	1
OS02G0178800	Zm00001d015477	82.4841	82.6156	1
OS02G0179000	Zm00001d040037	11.8072	42.9825	1
OS02G0179000	Zm00001d053735	72.2892	54.9451	1
OS02G0179100	Zm00001d015484	76.3158	70.7317	1
OS02G0179200	Zm00001d053736	59.1973	55.4859	1
OS02G0179300	Zm00001d053738	77.7778	77.9891	0
OS02G0179400	Zm00001d015485	45.7627	47.0149	1
OS02G0179500	Zm00001d015491	73.7991	87.5648	0
OS02G0179500	Zm00001d053739	85.5895	55.8405	0
OS02G0179600	Zm00001d045614	8.23171	59.3407	1
OS02G0179800	Zm00001d015493	78.2456	78.0402	1
OS02G0179800	Zm00001d015575	9.64912	75.8621	1
OS02G0179800	Zm00001d018368	17.5439	61.9195	1
OS02G0179800	Zm00001d048078	7.36842	82.3529	1
OS02G0179800	Zm00001d053741	77.2807	77.3485	1
OS02G0179900	Zm00001d015495	66.25	15.8209	1
OS02G0179900	Zm00001d015499	70.4167	17.7521	1
OS02G0180000	Zm00001d015504	84.2541	76.0599	1
OS02G0180100	Zm00001d031894	83.8906	77.7465	1
OS02G0180100	Zm00001d049911	76.8997	81.0897	1
OS02G0180200	Zm00001d015505	89.1892	55.7432	1
OS02G0180200	Zm00001d053743	89.7297	75.1131	1
OS02G0180400	Zm00001d015508	71.2589	69.2841	1
OS02G0180400	Zm00001d053745	71.9715	68.3973	1
OS02G0180500	Zm00001d015509	77.2549	69.8582	1
OS02G0180500	Zm00001d035769	23.1373	62.1053	1
OS02G0180700	Zm00001d015513	82.8488	82.3699	1
OS02G0181400	Zm00001d003374	21.5278	38.0368	1
OS02G0181800	Zm00001d053747	79.0123	68.0851	1
OS02G0181900	Zm00001d015520	91.6582	91.1943	1
OS02G0182100	Zm00001d015521	75.8786	75.2773	1
OS02G0182300	Zm00001d015525	36.5979	40.5714	1
OS02G0182500	Zm00001d015526	95.098	91.5094	1
OS02G0182600	Zm00001d015527	84.8837	14.2023	0
OS02G0182700	Zm00001d015546	56.6265	59.4937	1
OS02G0182700	Zm00001d053748	58.2329	55.5556	1
OS02G0182800	Zm00001d015549	89.7764	86.4615	1
OS02G0182800	Zm00001d053749	88.4984	86.8339	1
OS02G0182850	Zm00001d015550	50.4854	51.4851	1
OS02G0182850	Zm00001d053750	52.4272	52.9412	1
OS02G0182900	Zm00001d015566	76.087	50.8299	1
OS02G0183000	Zm00001d015560	95.3587	95.3587	1
OS02G0183500	Zm00001d015559	39.9614	38.4758	1
OS02G0184000	Zm00001d015556	35.0153	82.6715	0
OS02G0184000	Zm00001d015557	27.0642	57.4675	0
OS02G0184200	Zm00001d007132	34.7134	94.7826	1
OS02G0184200	Zm00001d015569	98.4076	40.3394	1
OS02G0184200	Zm00001d021760	76.4331	77.1704	1
OS02G0184200	Zm00001d023416	75.7962	74.1433	1
OS02G0184200	Zm00001d041315	85.6688	37.5174	1
OS02G0184200	Zm00001d053727	98.4076	35.9721	1
OS02G0184400	Zm00001d015570	88.5262	92.8423	1
OS02G0184500	Zm00001d015571	79.2453	60.6498	1
OS02G0184700	Zm00001d015578	57.8035	74.6269	1
OS02G0184900	Zm00001d015579	65.9533	66.2109	1
OS02G0185200	Zm00001d015579	65.3697	65.625	1
OS02G0185300	Zm00001d015579	65.8349	66.9922	1
OS02G0185400	Zm00001d040219	24.8466	55.8621	1
OS02G0186100	Zm00001d040219	22.7612	42.069	1
OS02G0186400	Zm00001d053726	65.5308	64.8508	1
OS02G0186500	Zm00001d015581	81.1671	81.1671	1
OS02G0186700	Zm00001d015586	65.7534	80	1
OS02G0186700	Zm00001d053724	67.5799	83.1461	1
OS02G0186800	Zm00001d015589	68.9587	72.0739	1
OS02G0187200	Zm00001d015600	89.801	89.5782	1
OS02G0187200	Zm00001d053719	89.0547	88.8337	1
OS02G0187400	Zm00001d015609	68.8478	63.6005	1
OS02G0187400	Zm00001d025670	8.25036	37.9085	1
OS02G0187500	Zm00001d015612	91.6667	91.6667	1
OS02G0187600	Zm00001d015613	75	71.5789	1
OS02G0187600	Zm00001d053716	74.6324	74.0876	1
OS02G0187700	Zm00001d015614	79.7342	78.9474	1
OS02G0187800	Zm00001d015618	88.7052	87.7384	1
OS02G0188000	Zm00001d015623	75.2336	65.5804	1
OS02G0188000	Zm00001d053715	75.7009	64.8	1
OS02G0188500	Zm00001d015627	41.0494	50	1
OS02G0189000	Zm00001d015628	76.0274	79.8561	1
OS02G0189000	Zm00001d053713	76.7123	80.5755	1
OS02G0189100	Zm00001d015635	76.5217	76.5217	1
OS02G0189100	Zm00001d035436	62.6087	24.4898	1
OS02G0189100	Zm00001d053709	77.3913	77.3913	1
OS02G0189200	Zm00001d015636	74.2706	77.5623	1
OS02G0189300	Zm00001d015637	77.1978	78.273	1
OS02G0189400	Zm00001d015638	48.2877	39.7183	1
OS02G0190000	Zm00001d053706	86.3234	86.3234	1
OS02G0190300	Zm00001d053706	90.3614	90.5068	1
OS02G0190500	Zm00001d015649	86.6295	86.7504	1
OS02G0190600	Zm00001d015651	85.4806	85.3061	1
OS02G0190700	Zm00001d015654	44.2623	44.6281	1
OS02G0190800	Zm00001d015656	85.347	76.8519	1
OS02G0190800	Zm00001d053705	37.2751	67.1296	1
OS02G0190900	Zm00001d015657	80.1653	74.0458	1
OS02G0191200	Zm00001d014719	64.1129	60.8418	1
OS02G0191300	Zm00001d015658	84.9673	86.4745	1
OS02G0191500	Zm00001d053704	22.6667	23.8764	1
OS02G0191600	Zm00001d015664	37.1859	44.0476	1
OS02G0191700	Zm00001d015665	81.8841	77.3973	1
OS02G0191700	Zm00001d053702	81.7029	82.4497	1
OS02G0191800	Zm00001d015670	50.6757	52.4476	1
OS02G0192400	Zm00001d053697	65.5026	28.8309	1
OS02G0192500	Zm00001d053696	88.4837	81.162	1
OS02G0193200	Zm00001d015867	64.5	60.2804	1
OS02G0193300	Zm00001d015867	63.0208	56.5421	1
OS02G0193500	Zm00001d015865	61.6438	55.5556	1
OS02G0193600	Zm00001d015863	59.5477	61.2403	1
OS02G0193732	Zm00001d015862	42.9752	54.7368	1
OS02G0193732	Zm00001d053689	49.5868	52.6316	1
OS02G0193800	Zm00001d053688	74.8936	10.3957	1
OS02G0193900	Zm00001d015861	89.0909	90.3226	1
OS02G0194000	Zm00001d052590	22.2772	42.8571	1
OS02G0194000	Zm00001d053687	65.099	52.495	1
OS02G0194100	Zm00001d015856	85.1695	82.3771	1
OS02G0194100	Zm00001d053684	88.1356	85.9504	1
OS02G0194100	Zm00001d053685	94.2797	94.2797	1
OS02G0194200	Zm00001d053682	63.3333	53.0726	1
OS02G0194400	Zm00001d015853	53.3482	18.5992	1
OS02G0194600	Zm00001d053676	68.1887	55.377	1
OS02G0194700	Zm00001d015852	70.0864	71.2404	1
OS02G0194700	Zm00001d053675	70.5184	72.1547	1
OS02G0194800	Zm00001d010143	25.2159	61.6034	0
OS02G0194800	Zm00001d015851	78.7565	71.6981	0
OS02G0194800	Zm00001d019521	20.0345	67.8363	0
OS02G0194800	Zm00001d053674	71.848	64.8986	0
OS02G0194900	Zm00001d015845	45.3083	62.8253	1
OS02G0194900	Zm00001d015846	8.57909	15.8416	1
OS02G0194900	Zm00001d045823	22.7882	28.1457	1
OS02G0195000	Zm00001d015844	92.8962	92.8962	1
OS02G0195300	Zm00001d011767	84.0336	84.7458	1
OS02G0195500	Zm00001d053672	78.1145	79.1809	1
OS02G0195600	Zm00001d015842	82.659	83.6257	1
OS02G0195600	Zm00001d053671	65.896	80.2817	1
OS02G0195800	Zm00001d005763	29.4326	65.873	1
OS02G0195800	Zm00001d015050	55.6738	54.3253	1
OS02G0195800	Zm00001d015839	82.9787	82.3944	1
OS02G0195800	Zm00001d025250	15.6028	29.1391	1
OS02G0195800	Zm00001d025295	14.539	21.0256	1
OS02G0195800	Zm00001d030684	18.7943	44.5378	1
OS02G0195800	Zm00001d048591	19.1489	31.3953	1
OS02G0195800	Zm00001d049645	24.4681	40.1163	1
OS02G0195800	Zm00001d049646	2.12766	7.79221	1
OS02G0195800	Zm00001d049992	19.1489	60	1
OS02G0195800	Zm00001d051154	19.5035	31.9767	1
OS02G0195800	Zm00001d052902	52.1277	39.3048	1
OS02G0195800	Zm00001d053667	80.4965	79.3706	1
OS02G0196000	Zm00001d053665	81.8841	80.7143	1
OS02G0196300	Zm00001d015837	88.2353	83.9637	1
OS02G0196300	Zm00001d053664	88.2353	84.4749	1
OS02G0196600	Zm00001d015829	90.6953	90.5102	1
OS02G0196700	Zm00001d053662	36.2173	40.1786	1
OS02G0196800	Zm00001d053663	86.4802	82.6281	1
OS02G0196900	Zm00001d015816	90.3766	43.8134	1
OS02G0197300	Zm00001d015815	63.0045	67.5481	1
OS02G0197400	Zm00001d053661	81.9672	84.7458	1
OS02G0197500	Zm00001d053660	76.9231	33.9367	1
OS02G0197600	Zm00001d046786	82.5279	83.1461	1
OS02G0197800	Zm00001d042469	85.8156	75.1553	1
OS02G0197900	Zm00001d015810	44.5274	64.8551	1
OS02G0197900	Zm00001d015811	12.6866	57.9545	1
OS02G0197900	Zm00001d039813	16.1692	61.3208	1
OS02G0198200	Zm00001d000256	86.8421	78.8845	1
OS02G0198200	Zm00001d053659	87.7193	88.8889	1
OS02G0198300	Zm00001d015804	85.625	85.0932	1
OS02G0198400	Zm00001d015538	10.5893	77.1812	1
OS02G0198400	Zm00001d015802	79.558	75.1304	1
OS02G0198500	Zm00001d015799	64.7059	62.5	1
OS02G0198600	Zm00001d053658	85.3012	86.7647	1
OS02G0198700	Zm00001d015798	71.965	69.6126	1
OS02G0198800	Zm00001d015796	34.4086	66.6667	1
OS02G0198800	Zm00001d053654	52.957	66.5541	1
OS02G0198900	Zm00001d015795	86.5285	86.9792	1
OS02G0199300	Zm00001d017007	25.5924	48.2143	1
OS02G0199300	Zm00001d024654	31.7536	54.0323	1
OS02G0199300	Zm00001d053652	65.8768	54.9407	1
OS02G0199500	Zm00001d053650	48.6239	49.6487	1
OS02G0199600	Zm00001d015791	59.4595	19.2982	1
OS02G0199800	Zm00001d015789	68.3168	69.5055	1
OS02G0199900	Zm00001d015788	98	98	1
OS02G0199900	Zm00001d053649	98.25	98.25	1
OS02G0200000	Zm00001d015625	24.4648	61.5385	1
OS02G0200000	Zm00001d015785	87.7676	87.7676	1
OS02G0200000	Zm00001d019834	17.737	56.8627	1
OS02G0200000	Zm00001d020031	14.9847	31.2102	1
OS02G0200000	Zm00001d023995	25.9939	36.0169	1
OS02G0200000	Zm00001d024390	24.7706	63.2812	1
OS02G0200000	Zm00001d050144	22.9358	43.3526	1
OS02G0200000	Zm00001d051318	21.4067	36.8421	1
OS02G0200000	Zm00001d053333	24.7706	66.3934	1
OS02G0200000	Zm00001d053648	75.2294	71.3043	1
OS02G0200300	Zm00001d015783	71.6981	72.7273	1
OS02G0200800	Zm00001d015780	49.6203	48.3951	1
OS02G0200800	Zm00001d053643	42.7848	42.5693	1
OS02G0200900	Zm00001d015778	80.7576	82.8927	1
OS02G0200900	Zm00001d053642	81.8182	82.9493	1
OS02G0201000	Zm00001d015777	52.0548	54.0284	1
OS02G0201300	Zm00001d015767	64.2336	55.3459	1
OS02G0201300	Zm00001d053639	63.5037	61.2676	1
OS02G0201500	Zm00001d053640	74.3103	81.4745	1
OS02G0201900	Zm00001d015758	83.0224	79.0409	1
OS02G0202000	Zm00001d046501	58.2031	68.6636	1
OS02G0202200	Zm00001d053626	60.7143	57.6271	1
OS02G0202400	Zm00001d015746	72.9412	70.9382	1
OS02G0202500	Zm00001d053625	76.8116	38.1295	1
OS02G0202600	Zm00001d053624	87.3684	87.6761	1
OS02G0202900	Zm00001d015744	73.1651	76.3158	1
OS02G0203000	Zm00001d015743	65.3266	71.8232	1
OS02G0203500	Zm00001d052092	40	64.2857	1
OS02G0203500	Zm00001d053623	80.5556	27.8578	1
OS02G0203700	Zm00001d015737	65.6627	65.6627	1
OS02G0203700	Zm00001d053622	84.9398	77.9006	1
OS02G0204000	Zm00001d015741	80.1653	83.6207	1
OS02G0204400	Zm00001d015724	53.902	81.5934	1
OS02G0204700	Zm00001d015721	80.9695	79.2619	1
OS02G0204700	Zm00001d053617	80.7899	80.7899	1
OS02G0205200	Zm00001d015715	81.6438	50.8532	1
OS02G0205300	Zm00001d016439	98.1132	98.5782	1
OS02G0205300	Zm00001d053616	98.3491	98.8152	1
OS02G0205500	Zm00001d016438	82.2736	82.5919	1
OS02G0206700	Zm00001d016435	40.9182	74.2754	1
OS02G0207100	Zm00001d016435	25.9582	53.9855	1
OS02G0207400	Zm00001d016435	37.2659	72.1014	1
OS02G0208100	Zm00001d039684	8.09524	46.3636	1
OS02G0208200	Zm00001d016410	52.1127	11.2462	1
OS02G0208200	Zm00001d053613	52.1127	11.3497	1
OS02G0208500	Zm00001d016408	81.6667	79.0323	1
OS02G0208600	Zm00001d003790	25.8489	61.7801	0
OS02G0208600	Zm00001d005212	30.5586	62.5561	0
OS02G0208600	Zm00001d016407	67.3604	54.5697	0
OS02G0208600	Zm00001d053611	66.7032	56.3889	0
OS02G0208900	Zm00001d016406	68.4066	70.339	1
OS02G0208900	Zm00001d053610	64.4231	66.1495	1
OS02G0209000	Zm00001d016402	88.9356	68.133	1
OS02G0209000	Zm00001d053609	89.0756	64.9642	1
OS02G0209100	Zm00001d016402	87.7617	58.4764	1
OS02G0209100	Zm00001d053609	88.0837	55.8733	1
OS02G0209400	Zm00001d016400	32.7778	51.7544	1
OS02G0209900	Zm00001d053607	78.135	77.6358	1
OS02G0210800	Zm00001d016397	62.5668	20.9677	0
OS02G0210900	Zm00001d053605	59.4406	61.1511	1
OS02G0214300	Zm00001d011251	19.5364	83.0986	1
OS02G0214300	Zm00001d013248	39.7351	83.3333	1
OS02G0214300	Zm00001d038279	28.8079	62.5899	1
OS02G0214300	Zm00001d042071	29.8013	61.6438	1
OS02G0214300	Zm00001d049568	34.106	60.9467	1
OS02G0214300	Zm00001d053351	78.8079	78.8079	1
OS02G0214766	Zm00001d018345	38.6139	35.1351	1
OS02G0214900	Zm00001d014076	13.5294	71.134	0
OS02G0214900	Zm00001d018346	19.2157	44.3439	0
OS02G0214900	Zm00001d039202	15.4902	47.5904	0
OS02G0215000	Zm00001d016382	64.8501	64.9386	1
OS02G0215200	Zm00001d014076	13.9489	73.1959	0
OS02G0215200	Zm00001d018346	20.4322	47.0588	0
OS02G0215200	Zm00001d039202	16.6994	51.2048	0
OS02G0215300	Zm00001d018345	39.604	36.036	1
OS02G0215700	Zm00001d023470	59.4949	53.3998	1
OS02G0216300	Zm00001d053593	42.654	58.8235	1
OS02G0217400	Zm00001d029613	72.8346	69.8113	1
OS02G0217400	Zm00001d047316	66.7323	65.9533	1
OS02G0217500	Zm00001d053591	87.7315	86.3326	1
OS02G0217600	Zm00001d016378	96.7427	87.8698	1
OS02G0217600	Zm00001d053589	64.8208	63.1746	1
OS02G0217800	Zm00001d016374	72.6733	73.6948	1
OS02G0218200	Zm00001d016373	84.9658	84.8692	1
OS02G0218400	Zm00001d053588	83.9726	85.0208	1
OS02G0218600	Zm00001d053587	68.8705	33.8753	1
OS02G0218700	Zm00001d053586	74.4	73.0845	1
OS02G0218800	Zm00001d053586	71.9608	72.1022	1
OS02G0219200	Zm00001d053585	86.4	52.111	1
OS02G0219400	Zm00001d053627	83.6634	82.0388	1
OS02G0219800	Zm00001d016364	86.2963	86.2963	1
OS02G0219900	Zm00001d016363	54.2289	59.8901	1
OS02G0220000	Zm00001d053578	69.4497	66.3043	1
OS02G0220000	Zm00001d053579	62.9981	67.2065	1
OS02G0220100	Zm00001d053578	45.2128	46.1957	1
OS02G0220100	Zm00001d053579	39.539	45.1417	1
OS02G0220400	Zm00001d016361	60.3399	57.5676	1
OS02G0220500	Zm00001d016358	89.1304	87.0283	1
OS02G0220500	Zm00001d053576	89.1304	84.4394	1
OS02G0220600	Zm00001d016358	86.6029	85.3774	1
OS02G0220600	Zm00001d053576	86.3636	82.6087	1
OS02G0220700	Zm00001d053575	68.805	64.5047	1
OS02G0221100	Zm00001d016354	45.9042	51.5625	1
OS02G0221300	Zm00001d016350	17.5936	30.754	1
OS02G0221300	Zm00001d016351	44.9489	44.3946	1
OS02G0221500	Zm00001d016349	80.3526	83.0729	1
OS02G0221500	Zm00001d053572	80.8564	58.4699	1
OS02G0221600	Zm00001d028676	76.1702	56.4669	1
OS02G0221600	Zm00001d047777	82.9787	70.9091	1
OS02G0221800	Zm00001d016347	72.3112	78.607	1
OS02G0221900	Zm00001d053569	76.8248	75.1786	1
OS02G0223700	Zm00001d016342	53.0172	61.194	1
OS02G0223700	Zm00001d053568	46.5517	53.7313	1
OS02G0224100	Zm00001d016332	72.4936	74.8011	1
OS02G0224100	Zm00001d053566	68.3805	58.5903	1
OS02G0224200	Zm00001d053565	80.7619	78.5185	1
OS02G0224300	Zm00001d003043	1.42518	4.61538	0
OS02G0224300	Zm00001d010059	0.950119	3.00752	0
OS02G0224300	Zm00001d012130	1.42518	2.28137	0
OS02G0224300	Zm00001d016326	48.6936	29.7101	0
OS02G0224300	Zm00001d019621	1.18765	3.16456	0
OS02G0224300	Zm00001d047295	1.18765	3.28947	0
OS02G0224300	Zm00001d052251	0.950119	4.34783	0
OS02G0224300	Zm00001d052579	1.18765	3.37838	0
OS02G0224300	Zm00001d053564	54.3943	29.6248	0
OS02G0224400	Zm00001d016311	84.7826	84.2829	1
OS02G0224800	Zm00001d016308	93.6782	93.6782	1
OS02G0224800	Zm00001d053563	91.3793	90.8571	1
OS02G0224900	Zm00001d029673	45.9916	36.8243	1
OS02G0225000	Zm00001d010908	85.9504	81.6754	1
OS02G0225300	Zm00001d030087	56	25.1497	1
OS02G0225900	Zm00001d016306	65.5172	64.1892	1
OS02G0225900	Zm00001d016307	57.4713	57.0776	1
OS02G0225900	Zm00001d053562	65.2874	64.8402	1
OS02G0226000	Zm00001d016305	88.2927	89.1626	1
OS02G0226200	Zm00001d016301	59.4595	54.1538	1
OS02G0226300	Zm00001d016299	70.8683	75.5224	1
OS02G0226600	Zm00001d002249	33.2096	50.8523	1
OS02G0226600	Zm00001d016298	58.8126	57.8467	1
OS02G0226801	Zm00001d016294	74.2857	82.9787	1
OS02G0226900	Zm00001d053561	81.4757	81.9905	1
OS02G0227000	Zm00001d016286	69.4291	70.3358	1
OS02G0227100	Zm00001d016287	45.1327	51.5152	1
OS02G0227200	Zm00001d053560	80.2083	79.3814	0
OS02G0227400	Zm00001d053559	72.7869	64.8175	1
OS02G0227700	Zm00001d016285	59.2629	57.4324	1
OS02G0227700	Zm00001d053424	60.8566	62.2834	1
OS02G0228300	Zm00001d016285	65.3582	64.2857	1
OS02G0228300	Zm00001d053424	57.0167	59.2253	1
OS02G0228900	Zm00001d016277	63.3333	63.5452	1
OS02G0229000	Zm00001d036985	88.4058	89.0511	1
OS02G0229000	Zm00001d039246	76.087	87.5	1
OS02G0229200	Zm00001d027597	39.4904	19.8083	1
OS02G0229400	Zm00001d016274	88.3378	88.4564	1
OS02G0229600	Zm00001d016273	83.0054	34.8087	1
OS02G0229800	Zm00001d016271	39.322	36.8254	1
OS02G0229900	Zm00001d016269	56.3158	52.1951	1
OS02G0230000	Zm00001d053556	79.3103	78.4091	1
OS02G0230100	Zm00001d053555	80.7808	76.4205	1
OS02G0230200	Zm00001d053522	75.5682	74.3017	1
OS02G0230300	Zm00001d016256	82.0513	31.8408	1
OS02G0231700	Zm00001d030981	49.6762	49.2661	1
OS02G0232000	Zm00001d016255	61.0738	70.8171	1
OS02G0232100	Zm00001d008797	35.6436	70.5882	1
OS02G0232100	Zm00001d012082	40.5941	30.6733	1
OS02G0232100	Zm00001d016254	80.198	80.198	1
OS02G0232100	Zm00001d029893	27.3927	60.5839	1
OS02G0232300	Zm00001d004010	37.8378	67.3077	1
OS02G0232300	Zm00001d016253	48.6486	48.913	1
OS02G0232400	Zm00001d016248	88.2	87.674	1
OS02G0232500	Zm00001d016242	59.1099	48.2955	1
OS02G0232900	Zm00001d016237	84.1549	84.7518	1
OS02G0233100	Zm00001d016234	71.5888	71.8574	1
OS02G0233100	Zm00001d053541	72.5234	74.4722	1
OS02G0233333	Zm00001d013122	81.9444	26.5169	1
OS02G0234200	Zm00001d016228	77.0791	73.7864	1
OS02G0234300	Zm00001d016225	84.3373	67.2154	1
OS02G0234300	Zm00001d053544	79.346	65.3901	1
OS02G0234450	Zm00001d016223	73.6842	75.5828	1
OS02G0234500	Zm00001d053545	86.0307	85.5932	1
OS02G0234700	Zm00001d016216	63.9175	59.0476	1
OS02G0235000	Zm00001d000364	80.2721	57.8431	1
OS02G0235000	Zm00001d000366	80.2721	57.8431	1
OS02G0235000	Zm00001d016203	80.2721	53.3937	1
OS02G0235000	Zm00001d016207	80.2721	57.8431	1
OS02G0235000	Zm00001d019042	59.8639	60.6897	1
OS02G0235000	Zm00001d043215	79.5918	65	1
OS02G0235600	Zm00001d000159	2.74725	10.4167	0
OS02G0235600	Zm00001d009311	22.5275	37.2727	0
OS02G0235600	Zm00001d016011	36.2637	84.6154	0
OS02G0235600	Zm00001d040878	54.9451	32.2581	0
OS02G0235900	Zm00001d016199	72.8395	73.6185	1
OS02G0236000	Zm00001d016198	88.1944	88.6047	1
OS02G0236100	Zm00001d016197	84.1936	83.52	1
OS02G0236100	Zm00001d036887	37.2581	84.3066	1
OS02G0236100	Zm00001d037840	49.3548	87.1795	1
OS02G0236200	Zm00001d016188	92.02	89.5631	1
OS02G0236200	Zm00001d053548	93.7656	88.8889	1
OS02G0236600	Zm00001d016185	83.4891	83.4891	1
OS02G0236800	Zm00001d016182	72.6994	73.6025	1
OS02G0238500	Zm00001d002444	47.557	40.7821	1
OS02G0238500	Zm00001d026235	35.1792	85.7143	1
OS02G0238500	Zm00001d026236	16.6124	48.5714	1
OS02G0240100	Zm00001d053554	80.4281	81.1728	1
OS02G0240300	Zm00001d053554	71.6511	70.9877	1
OS02G0241100	Zm00001d053518	61.7691	62.7093	1
OS02G0241200	Zm00001d016175	47.7064	48.1481	1
OS02G0241300	Zm00001d012004	13.941	17.5676	0
OS02G0241300	Zm00001d016448	26.0054	19.2843	0
OS02G0241300	Zm00001d016796	23.3244	25.2907	0
OS02G0241300	Zm00001d019889	24.933	22.6277	0
OS02G0241300	Zm00001d024716	22.5201	24.4186	0
OS02G0241300	Zm00001d030392	24.3968	35.5469	0
OS02G0241300	Zm00001d040738	25.7373	19.1235	0
OS02G0241300	Zm00001d041786	24.933	18.4891	0
OS02G0241300	Zm00001d046202	24.6649	22.3844	0
OS02G0241300	Zm00001d047138	24.6649	22.3844	0
OS02G0241600	Zm00001d053515	81.3924	75.8255	1
OS02G0242100	Zm00001d053514	65.2893	65.1546	1
OS02G0242600	Zm00001d035700	45.2906	46.7909	1
OS02G0244000	Zm00001d053447	38.9831	42.2018	1
OS02G0244100	Zm00001d016164	82.5059	80.4147	1
OS02G0244100	Zm00001d053448	84.1608	82.5986	1
OS02G0244300	Zm00001d016165	80.1026	77.6342	1
OS02G0244300	Zm00001d053450	78.7692	79.1753	1
OS02G0244600	Zm00001d053452	69.3593	65.0131	1
OS02G0244700	Zm00001d016166	94.5248	95.3125	1
OS02G0244700	Zm00001d053453	94.7314	95.5208	1
OS02G0245000	Zm00001d008293	82.9545	81.5136	1
OS02G0245000	Zm00001d040343	82.3232	80.7931	1
OS02G0245100	Zm00001d016170	90.6832	91.536	1
OS02G0245800	Zm00001d016160	74.9546	59.3391	1
OS02G0245800	Zm00001d053446	81.4882	59.2348	1
OS02G0246300	Zm00001d009796	91.0448	92.4242	1
OS02G0246300	Zm00001d016158	91.0448	92.4242	1
OS02G0246300	Zm00001d016159	91.0448	92.4242	1
OS02G0247000	Zm00001d016155	3.06122	0.821918	0
OS02G0247100	Zm00001d016154	69.6	34.5238	0
OS02G0247100	Zm00001d053442	67.2	32.5581	0
OS02G0247800	Zm00001d008911	43.4524	58.871	0
