Gene stable ID	Oryza meridionalis gene stable ID	%id. target Oryza meridionalis gene identical to query gene	%id. query gene identical to target Oryza meridionalis gene
Os02g0143400	OMERI02G04270	100	100
Os02g0144800	OMERI02G04430	98.0501	84.6154
Os02g0145200	OMERI09G07090	83.871	32.7044
Os02g0145600	OMERI02G04490	8.55856	5.79268
Os02g0146400	OMERI02G04520	99.7207	27.2936
Os02g0146600	OMERI02G04530	100	100
Os02g0146700	OMERI02G04540	99.6659	96.8615
Os02g0146900	OMERI02G04550	83.7838	99.359
Os02g0147800	OMERI02G04560	88.1057	80.5369
Os02g0148000	OMERI02G04580	99.7877	99.7877
Os02g0148100	OMERI02G04590	99.7297	98.6631
Os02g0148300	OMERI02G04600	93.1596	10.916
Os02g0148500	OMERI02G04610	99.6951	91.0863
Os02g0148600	OMERI02G04620	100	100
Os02g0149500	OMERI02G04680	76.6234	39.0728
Os02g0149600	OMERI02G04690	99.6997	99.6997
Os02g0149700	OMERI02G04700	99.2806	83.1325
Os02g0149800	OMERI02G04710	97.1264	99.1202
Os02g0149900	OMERI02G04720	97.1774	94.5098
Os02g0150000	OMERI02G04730	99.422	99.422
Os02g0150100	OMERI02G04740	98.913	64.4476
Os02g0150300	OMERI02G04760	98.1763	90.4762
Os02g0150700	OMERI02G04780	90.3276	99.8276
Os02g0150800	OMERI02G04790	96.7897	96.1722
Os02g0150900	OMERI02G04800	98.4375	80.3571
Os02g0151100	OMERI02G04820	54.0113	92.278
Os02g0151300	OMERI02G04830	84.6442	96.5812
Os02g0151400	OMERI02G04850	93.8424	89.2272
Os02g0151600	OMERI02G04860	100	100
Os02g0152300	OMERI02G04880	98.5806	98.5806
Os02g0152400	OMERI02G04900	98.9071	77.3504
Os02g0152500	OMERI02G04890	99.466	99.466
Os02g0152600	OMERI02G04910	79.3594	64.6377
Os02g0152800	OMERI02G04920	99.7951	25.0902
Os02g0152900	OMERI02G04930	97.5758	97.5758
Os02g0153000	OMERI02G04940	92.511	64.3185
Os02g0153300	OMERI02G04970	87.156	49.8688
Os02g0153900	OMERI02G05140	36.3463	59.5944
Os02g0154000	OMERI02G04990	37.3805	97.75
Os02g0154600	OMERI02G05010	36.5979	58.6777
Os02g0155000	OMERI02G05030	78.2609	81.203
Os02g0155300	OMERI02G05050	80.5556	50.5814
Os02g0155400	OMERI02G05060	96.1486	98.5896
Os02g0155600	OMERI02G05070	87.2945	32.6439
Os02g0155900	OMERI02G05040	45.9916	47.3913
Os02g0156000	OMERI02G05090	98.8417	78.7692
Os02g0156100	OMERI02G05100	29.7297	72.1311
Os02g0156200	OMERI02G05110	88.1868	83.2685
Os02g0156300	OMERI02G05080	87.6106	69.7183
Os02g0156300	OMERI02G05120	95.5752	32.9268
Os02g0156500	OMERI02G05130	94.898	77.5
Os02g0157900	OMERI02G05180	94.3445	97.3475
Os02g0158100	OMERI02G05200	99.2634	91.9795
Os02g0158300	OMERI02G05280	99.1279	99.1279
Os02g0158500	OMERI02G05290	85.4592	97.9532
Os02g0158800	OMERI02G05300	96.1606	95.6597
Os02g0158900	OMERI02G05310	93.5867	94.4844
Os02g0159200	OMERI02G05320	97.4815	97.4815
Os02g0159250	OMERI02G05330	93.6508	95.1613
Os02g0159400	OMERI02G05350	12.6667	7.15631
Os02g0159800	OMERI02G05360	89.1566	94.6292
Os02g0159900	OMERI02G05380	98.1524	97.7011
Os02g0160000	OMERI02G05390	97.6744	3.04348
Os02g0160200	OMERI02G05410	99.1919	98.7928
Os02g0160250	OMERI02G05420	82.3708	95.2548
Os02g0160300	OMERI02G05430	74.4444	57.7586
Os02g0160400	OMERI02G05450	65.3846	99.7067
Os02g0160900	OMERI02G05460	92.0455	92.0455
Os02g0161000	OMERI02G05470	99.1886	99.1886
Os02g0161100	OMERI02G05480	95.6867	95.7955
Os02g0161300	OMERI02G05490	99.4129	20.5835
Os02g0161500	OMERI02G05500	67.2014	30.0878
Os02g0162000	OMERI02G05580	100	100
Os02g0162500	OMERI02G05610	100	100
Os02g0162600	OMERI02G05630	94.5205	96.5035
Os02g0162733	OMERI02G05620	81.25	5.27466
Os02g0162766	OMERI02G05620	89.9248	18.6642
Os02g0163300	OMERI02G05650	97.931	97.2603
Os02g0163400	OMERI02G05660	74.0741	100
Os02g0163500	OMERI02G05670	100	63.3166
Os02g0163533	OMERI02G05680	100	100
Os02g0163600	OMERI02G05690	98.8024	98.8024
Os02g0164000	OMERI02G05710	91.8012	71.2633
Os02g0164300	OMERI02G05730	100	45.5
Os02g0164400	OMERI02G05740	94.4444	95.9677
Os02g0164600	OMERI02G05760	94.5378	82.7206
Os02g0164800	OMERI02G05770	96.3855	38.4615
Os02g0164900	OMERI02G05780	98.6784	98.6784
Os02g0165000	OMERI02G05790	96.9199	97.3196
Os02g0165100	OMERI02G05800	98.1959	76.9697
Os02g0166800	OMERI02G05930	95.8115	54.3027
Os02g0167100	OMERI02G05940	97.7199	97.7199
Os02g0167200	OMERI02G05950	97.1483	63.6364
Os02g0167300	OMERI02G05960	99.5526	96.9499
Os02g0167500	OMERI02G05970	93.6259	74.7913
Os02g0167700	OMERI02G05990	99.4253	99.507
Os02g0168000	OMERI02G06010	85.9589	97.6654
Os02g0168100	OMERI02G06000	100	54.4419
Os02g0168200	OMERI02G06020	76.5957	77.9221
Os02g0168300	OMERI02G06030	96.401	88.0282
Os02g0168400	OMERI02G06040	95.515	54.7619
Os02g0168500	OMERI02G06060	98.1859	98.1859
Os02g0168600	OMERI02G06050	100	78.3217
Os02g0168700	OMERI02G06070	97.1831	98.1043
Os02g0168800	OMERI02G06080	98.6034	95.1482
Os02g0168800	OMERI02G06110	98.6034	95.1482
Os02g0168900	OMERI02G06090	70.8075	93.4426
Os02g0168900	OMERI02G06120	70.8075	93.4426
Os02g0169000	OMERI02G06100	90.6417	90.1596
Os02g0169000	OMERI02G06130	90.6417	90.1596
Os02g0169300	OMERI02G06140	99.5025	91.1162
Os02g0169400	OMERI02G06160	88.9269	95.116
Os02g0169700	OMERI02G06190	84.2466	22.6103
Os02g0169800	OMERI02G06200	90.7643	38.358
Os02g0169900	OMERI02G06210	96.1538	95.6284
Os02g0170000	OMERI02G06220	68.4435	98.7692
Os02g0170100	OMERI02G06230	100	59.8485
Os02g0170200	OMERI02G06240	95.0617	95.0617
Os02g0170300	OMERI02G06250	97.6923	100
Os02g0170500	OMERI02G06270	97.6834	98.8281
Os02g0170701	OMERI02G06280	67.4419	85.9259
Os02g0173000	OMERI02G06330	48.5915	21.4286
Os02g0173200	OMERI02G06350	93.8865	94.2982
Os02g0173500	OMERI02G06360	48.5714	90
Os02g0173700	OMERI02G06370	98.3651	78.1385
Os02g0173800	OMERI02G06380	90.5714	94.9102
Os02g0173900	OMERI02G06390	88.0645	51.5094
Os02g0174100	OMERI02G06420	88.8446	67.5758
Os02g0174200	OMERI02G06410	99.7625	99.7625
Os02g0174400	OMERI02G06430	66.3564	70.0843
Os02g0174800	OMERI02G06440	89.4495	89.0411
Os02g0175000	OMERI02G06460	94.7269	91.4545
Os02g0175100	OMERI02G06470	96.7509	94.3662
Os02g0175200	OMERI02G06480	65.0794	33.5516
Os02g0175301	OMERI02G06480	87.2	53.5188
Os02g0175400	OMERI02G06490	100	100
Os02g0175500	OMERI02G06560	99.4872	97.9798
Os02g0175600	OMERI02G06580	96.5278	93.9189
Os02g0175700	OMERI02G06570	97.5986	97.5986
Os02g0175750	OMERI02G06590	65.3846	94.4444
Os02g0175800	OMERI02G06600	97.8947	98.9362
Os02g0175900	OMERI02G06610	97.4118	96.2791
Os02g0176000	OMERI02G06630	93.2432	91.5929
Os02g0176100	OMERI02G06640	98.8679	99.1173
Os02g0176400	OMERI02G06660	100	100
Os02g0176700	OMERI02G06690	94.1495	71.8776
Os02g0176900	OMERI02G06710	76.5823	97.1888
Os02g0177300	OMERI02G06720	96.5812	96.788
Os02g0177400	OMERI02G06730	85.8947	85.5346
Os02g0177500	OMERI02G06740	100	100
Os02g0177600	OMERI02G06750	98.556	98.0251
Os02g0177700	OMERI02G06760	84.1026	93.7143
Os02g0177800	OMERI02G06770	98.7179	99.0354
Os02g0177900	OMERI02G06780	91.3979	61.4828
Os02g0178000	OMERI02G06790	94.0367	95.7944
Os02g0178100	OMERI02G06800	94.8641	60.2687
Os02g0178500	OMERI02G06840	98.3051	98.0031
Os02g0178600	OMERI02G06850	96	27.4286
Os02g0178700	OMERI02G06870	76.6667	80.0995
Os02g0178800	OMERI02G06880	98.7261	92.9535
Os02g0179000	OMERI02G06890	98.5542	73.1664
Os02g0179100	OMERI02G06900	96.9298	94.4444
Os02g0179200	OMERI02G06910	93.6455	93.9597
Os02g0179300	OMERI02G06920	45.2575	87.4346
Os02g0179400	OMERI02G06930	71.1864	70.6731
Os02g0179500	OMERI02G06940	99.1266	65.7971
Os02g0179600	OMERI02G06950	96.7988	96.9466
Os02g0179800	OMERI02G06960	98.2456	95.8904
Os02g0179900	OMERI02G06970	81.25	20.4403
Os02g0180000	OMERI02G06980	98.3425	93.4383
Os02g0180100	OMERI02G06990	83.5866	98.2143
Os02g0180200	OMERI02G07000	86.4865	84.6561
Os02g0180400	OMERI02G07010	94.7743	96.1446
Os02g0180500	OMERI02G07030	96.4706	95.7198
Os02g0180700	OMERI02G07040	98.2558	98.2558
Os02g0181300	OMERI02G07060	97.1264	96.5714
Os02g0181800	OMERI02G07100	85.1852	99.2806
Os02g0181900	OMERI02G07110	98.5758	94.4444
Os02g0182100	OMERI02G07120	98.2428	98.0861
Os02g0182300	OMERI02G07130	91.2371	88.0597
Os02g0182500	OMERI02G07140	89.2157	54.9849
Os02g0182600	OMERI02G07150	98.8372	17.0341
Os02g0182700	OMERI02G07160	96.3855	95.6175
Os02g0182900	OMERI02G07180	86.8644	74.5455
Os02g0183000	OMERI02G07200	80.1688	100
Os02g0183500	OMERI02G07210	57.529	54.3796
Os02g0183900	OMERI02G07230	13.7097	3.15107
Os02g0184000	OMERI02G07240	89.4495	96.8543
Os02g0184100	OMERI02G07260	97.076	72.4891
Os02g0184200	OMERI02G07250	98.7261	39.6927
Os02g0184400	OMERI02G07270	87.7349	92.6855
Os02g0184500	OMERI02G07280	88.2076	67.2662
Os02g0184600	OMERI02G07290	94.375	65.7952
Os02g0184700	OMERI02G07300	97.8805	98.0695
Os02g0185200	OMERI02G07360	97.8599	93.1481
Os02g0185500	OMERI02G22600	65.2977	31.7682
Os02g0186400	OMERI02G07380	95.675	96.0526
Os02g0186500	OMERI02G07390	83.0239	99.3651
Os02g0186700	OMERI02G07590	84.0183	98.9247
Os02g0187100	OMERI02G07620	70.1818	70.9559
Os02g0187200	OMERI02G07660	97.5124	50.7772
Os02g0187400	OMERI02G07670	90.3272	82.7901
Os02g0187500	OMERI02G07680	97.2222	66.9856
Os02g0187600	OMERI02G07690	98.8971	98.8971
Os02g0187700	OMERI02G07700	97.6744	95.1456
Os02g0187800	OMERI02G07710	99.7245	99.7245
Os02g0188000	OMERI02G07730	97.8972	88.5835
Os02g0188500	OMERI02G07750	80.5556	68.1462
Os02g0188600	OMERI02G07760	95.4955	95.4955
Os02g0189000	OMERI02G07790	93.1507	93.7931
Os02g0189100	OMERI02G07800	100	100
Os02g0189200	OMERI02G07810	96.817	67.9702
Os02g0189300	OMERI02G07820	97.8022	98.615
Os02g0189400	OMERI02G07830	80.4795	91.7969
Os02g0189800	OMERI02G07850	78.2086	91.8367
Os02g0189900	OMERI02G07870	45.7143	29.4479
Os02g0190100	OMERI02G07890	53.2468	32.0312
Os02g0190300	OMERI02G07880	96.6265	98.5258
Os02g0190500	OMERI02G07920	89.415	86.7568
Os02g0190600	OMERI02G07930	96.728	97.1253
Os02g0190700	OMERI02G07940	98.3607	98.3607
Os02g0190800	OMERI02G07950	93.5733	96.2963
Os02g0190900	OMERI02G07960	98.3471	95.2
Os02g0191300	OMERI02G07990	86.0566	96.8137
Os02g0191500	OMERI02G08000	94.6667	92.2078
Os02g0191600	OMERI02G08010	81.407	96.4286
Os02g0191700	OMERI02G08020	96.9203	97.6277
Os02g0191800	OMERI02G08030	85.8108	90.0709
Os02g0192001	OMERI02G08040	95.4023	89.2473
Os02g0192100	OMERI02G08060	95.6	49.8956
Os02g0192400	OMERI02G08070	98.836	48.3687
Os02g0192500	OMERI02G08080	99.6161	99.4253
Os02g0192700	OMERI02G08090	88	84.9785
Os02g0193100	OMERI02G08110	96.1722	93.4884
Os02g0193200	OMERI02G08120	88.5	88.0597
Os02g0193200	OMERI02G08130	88	89.7959
Os02g0193300	OMERI02G08120	95.8333	91.5423
Os02g0193300	OMERI02G08130	95.8333	93.8775
Os02g0193600	OMERI02G08160	95.9799	92.0482
Os02g0193732	OMERI02G08170	95.8678	32.312
Os02g0193800	OMERI02G08190	99.1489	13.8279
Os02g0193900	OMERI02G08200	98.6364	95.1754
Os02g0194000	OMERI02G08210	87.8713	67.4905
Os02g0194100	OMERI02G08220	99.3644	99.3644
Os02g0194200	OMERI02G08230	98.3333	98.3333
Os02g0194400	OMERI02G08260	92.7813	92.7813
Os02g0194600	OMERI02G08270	91.7808	82.2647
Os02g0194700	OMERI02G08280	96.4363	95.7128
Os02g0194800	OMERI02G08290	98.2729	97.9346
Os02g0194900	OMERI02G08300	15.0134	20.8178
Os02g0194900	OMERI02G08310	38.874	84.3023
Os02g0195000	OMERI02G08320	99.1803	94.2857
Os02g0195300	OMERI02G08340	71.8487	99.1304
Os02g0195500	OMERI02G08350	93.6027	93.9189
Os02g0195600	OMERI02G08360	99.422	99.422
Os02g0195800	OMERI02G08370	88.2979	89.2473
Os02g0195900	OMERI02G08380	96.5517	95.7265
Os02g0196000	OMERI02G08390	100	100
Os02g0196100	OMERI02G08400	93.1818	66.9935
Os02g0196300	OMERI02G08410	95.2305	90.3469
Os02g0196800	OMERI02G08430	98.3683	94.4072
Os02g0196900	OMERI02G08440	62.3431	44.8795
Os02g0197200	OMERI02G08450	94.0415	72.8916
Os02g0197300	OMERI02G08460	88.565	94.0476
Os02g0197400	OMERI02G08470	100	100
Os02g0197600	OMERI02G08480	100	100
Os02g0197700	OMERI02G08490	87.1324	80.8874
Os02g0197750	OMERI02G08510	82.7273	31.8182
Os02g0197800	OMERI02G08520	97.8723	97.8723
Os02g0197900	OMERI02G08530	97.7612	80.6982
Os02g0198000	OMERI02G08540	90	86.1461
Os02g0198300	OMERI02G08550	78.75	92.9889
Os02g0198400	OMERI02G08560	76.6114	86.757
Os02g0198500	OMERI02G08570	96.4706	92.1348
Os02g0198600	OMERI02G08580	99.759	99.759
Os02g0198700	OMERI02G08590	97.3717	98.2323
Os02g0199200	OMERI02G08620	95.534	95.7198
Os02g0199300	OMERI02G08610	95.2607	96.6346
Os02g0199500	OMERI02G08630	81.1927	69.0059
Os02g0199600	OMERI02G08640	96.6216	33.2558
Os02g0199800	OMERI02G08650	98.9199	98.2127
Os02g0199900	OMERI02G08660	99.75	99.75
Os02g0200000	OMERI02G08670	98.7768	98.7768
Os02g0200300	OMERI02G08680	95.0472	93.7209
Os02g0200800	OMERI02G08690	96.4557	97.1939
Os02g0200900	OMERI02G08700	97.8788	98.3257
Os02g0202800	OMERI11G06450	16.2275	19.598
Os02g0205000	OMERI02G08710	95.9459	66.7712
Os02g0205200	OMERI02G08720	95.8904	92.3483
Os02g0205300	OMERI02G08730	99.0566	98.5916
Os02g0205400	OMERI02G08740	92.3977	92.3977
Os02g0205500	OMERI02G08750	97.6879	96.7557
Os02g0206100	OMERI02G08770	95.9267	91.6342
Os02g0206700	OMERI02G08780	96.2076	96.4
Os02g0207100	OMERI02G08810	40.2439	33.2374
Os02g0207400	OMERI02G08810	90.2622	69.3525
Os02g0207900	OMERI02G08850	95.6268	98.2036
Os02g0208100	OMERI02G08860	95.7143	92.4847
Os02g0208200	OMERI02G08870	66.1972	13.7427
Os02g0208500	OMERI02G08890	96.6667	96.6667
Os02g0208600	OMERI02G08900	96.9332	79.0179
Os02g0208700	OMERI02G08910	94.4625	75.718
Os02g0208900	OMERI02G08920	98.0769	98.892
Os02g0209000	OMERI02G08930	94.8179	47.3427
Os02g0209300	OMERI02G08940	94.1176	92.3077
Os02g0209400	OMERI02G08950	92.2222	94.3182
Os02g0209900	OMERI02G08970	99.6785	99.6785
Os02g0210700	OMERI02G08990	98.951	96.3404
Os02g0210800	OMERI02G09000	55.0802	22.2944
Os02g0210900	OMERI02G09010	86.7133	90.5109
Os02g0211800	OMERI02G09630	98.384	91.4311
Os02g0211900	OMERI02G09640	35.8519	97.9757
Os02g0212100	OMERI02G09660	83.6957	87.5
Os02g0212400	OMERI02G09670	87.0588	93.6709
Os02g0212500	OMERI02G09680	97.619	97.619
Os02g0213100	OMERI02G09730	83.3333	82.3529
Os02g0214300	OMERI02G09780	93.7086	93.7086
Os02g0214400	OMERI02G09790	99.1031	96.7177
Os02g0214500	OMERI02G09800	89.2857	89.2857
Os02g0214900	OMERI02G09820	95.8824	76.7661
Os02g0215000	OMERI02G09830	93.4605	94.1015
Os02g0215200	OMERI02G09860	84.4794	99.537
Os02g0215600	OMERI11G16010	46.9388	10.6977
Os02g0215900	OMERI02G09930	97.2644	27.61
Os02g0215950	OMERI02G09950	52.9412	61.3636
Os02g0216000	OMERI02G09940	86.3285	96.7245
Os02g0216300	OMERI06G19610	42.1801	56.6879
Os02g0216300	OMERI06G19630	36.019	36.8932
Os02g0217400	OMERI02G10040	56.1024	72.5191
Os02g0217400	OMERI02G10050	80.5118	40.2559
Os02g0217500	OMERI02G10070	97.6852	99.2941
Os02g0217600	OMERI02G10080	100	100
Os02g0217800	OMERI02G10090	94.8515	95.8
Os02g0217900	OMERI02G10100	94.2857	93.75
Os02g0218200	OMERI02G10110	98.861	98.4127
Os02g0218400	OMERI02G10130	98.4931	98.7637
Os02g0218600	OMERI02G10140	89.8072	37.5576
Os02g0218800	OMERI02G10150	90.5882	89.3617
Os02g0219000	OMERI02G10160	92.7195	92.3241
Os02g0219050	OMERI02G10170	78.9144	86.6973
Os02g0219200	OMERI02G10190	99.2	62.7054
Os02g0219400	OMERI02G10200	97.2772	93.3492
Os02g0219800	OMERI02G10210	99.6296	88.4868
Os02g0219900	OMERI02G10230	91.0448	92.4242
Os02g0220000	OMERI02G10240	96.0152	48.4674
Os02g0220400	OMERI02G10250	95.1841	96.83
Os02g0220500	OMERI02G10270	98.7923	95.1163
Os02g0220700	OMERI02G10280	95.0943	86.9966
Os02g0221100	OMERI02G10300	82.6893	76.5379
Os02g0221300	OMERI02G10340	86.1521	71.2008
Os02g0221500	OMERI02G10350	99.7481	99.2481
Os02g0221600	OMERI02G10360	86.383	100
Os02g0221800	OMERI02G10370	82.8375	51.4936
Os02g0221900	OMERI02G10380	96.3504	96.3504
Os02g0222100	OMERI02G10390	92.8571	34.4371
Os02g0223300	OMERI12G01690	33.0317	46.4968
Os02g0223700	OMERI02G10470	93.5345	94.3478
Os02g0224100	OMERI02G10480	97.6864	98.7013
Os02g0224200	OMERI02G10490	98.2857	98.6616
Os02g0224300	OMERI02G10500	92.1615	55.6671
Os02g0224400	OMERI02G10520	95.8498	96.2302
Os02g0224800	OMERI02G10530	99.1379	99.1379
Os02g0224900	OMERI10G12730	51.8987	19.2188
Os02g0225000	OMERI02G10540	94.7658	87.0886
Os02g0225100	OMERI02G10550	93.4343	91.5842
Os02g0225300	OMERI02G10590	78.6667	29.6482
Os02g0226000	OMERI02G10610	75.6098	89.0805
Os02g0226200	OMERI02G10620	96.9595	96.633
Os02g0226300	OMERI02G10640	79.8319	84.8214
Os02g0226600	OMERI02G10650	97.0315	90.3282
Os02g0226801	OMERI02G10670	87.619	91.0891
Os02g0227100	OMERI02G10690	93.8053	90.2128
Os02g0227400	OMERI02G10700	99.3443	88.7262
Os02g0227500	OMERI02G10710	95.6522	92.3885
Os02g0227600	OMERI02G10720	92.3372	33.4722
Os02g0227700	OMERI02G10750	97.4104	97.4104
Os02g0227900	OMERI02G10790	43.2292	73.7778
Os02g0228300	OMERI02G10820	94.1119	79.4532
Os02g0228900	OMERI02G10830	92	85.1852
Os02g0229000	OMERI02G10840	100	100
Os02g0229200	OMERI03G03050	46.4968	28.7402
Os02g0229400	OMERI02G10860	100	90.8648
Os02g0229600	OMERI02G10870	97.4955	40.3106
Os02g0229800	OMERI02G10880	65.0847	63.7874
Os02g0229900	OMERI02G10900	89.4737	89.0052
Os02g0230000	OMERI02G10890	97.7011	68.5484
Os02g0230100	OMERI02G10910	97.2973	96.1424
Os02g0230200	OMERI02G10920	96.5909	97.1429
Os02g0230300	OMERI02G10930	97.4359	31.6667
Os02g0230875	OMERI08G00510	40	24.7012
Os02g0231700	OMERI02G10990	75.3932	95.9953
Os02g0232000	OMERI02G11000	87.2483	90.5923
Os02g0232100	OMERI02G11010	93.0693	67.1429
Os02g0232400	OMERI02G11020	97.2	97.7867
Os02g0232900	OMERI02G11040	98.5916	98.5916
Os02g0233100	OMERI02G11050	98.3178	98.5019
Os02g0233200	OMERI02G11060	98.0057	98.2857
Os02g0233333	OMERI02G11080	99.3056	74.8691
Os02g0234051	OMERI03G17980	46.7742	46.0317
Os02g0234200	OMERI02G11100	89.858	85.0288
Os02g0234300	OMERI02G11110	99.3115	78.933
Os02g0234400	OMERI02G11120	84.5238	33.6493
Os02g0234450	OMERI02G11130	95.6938	58.6941
Os02g0234700	OMERI02G11140	91.7526	94.6809
Os02g0234800	OMERI02G11150	98.5916	98.5916
Os02g0235000	OMERI02G11160	85.7143	72.4138
Os02g0235900	OMERI03G32460	94.3563	69.0323
Os02g0238500	OMERI04G19840	70.3583	66.4615
Os02g0241300	OMERI10G00300	80.6971	60.2
Os02g0242600	OMERI02G11180	95.5912	95.4
Os02g0242900	OMERI02G11200	94.4591	72.3232
Os02g0243300	OMERI02G11230	93.047	94.5946
Os02g0244100	OMERI02G11260	99.2908	98.8235
Os02g0244300	OMERI02G11270	95.8974	95.8974
Os02g0244600	OMERI02G11290	98.8858	97.2603
Os02g0244700	OMERI01G12820	99.6901	99.6901
Os02g0245000	OMERI02G11300	98.4848	98.7342
Os02g0245100	OMERI02G11310	99.3789	99.3789
Os02g0245200	OMERI07G06170	17.9104	53.7313
Os02g0245301	OMERI07G03520	57.8125	42.7746
Os02g0245800	OMERI02G11360	98.8858	95.0469
Os02g0246300	OMERI02G11370	71.6418	80
Os02g0246900	OMERI02G11390	91.7098	94.1489
Os02g0247000	OMERI02G11400	98.6395	16.3013
Os02g0247200	OMERI02G11420	83.542	94.5344
Os02g0248200	OMERI02G11490	48.7923	87.8261
Os02g0248440	OMERI02G11510	27.6995	57.2816
Os02g0248440	OMERI02G11530	82.1596	81.7757
Os02g0249000	OMERI02G11550	85.9504	38.7698
Os02g0249200	OMERI02G11570	93.9759	93.9759
Os02g0249300	OMERI02G11590	84.9246	87.5648
Os02g0249300	OMERI06G14760	55.2764	73.8255
Os02g0249500	OMERI02G11610	6.66667	10.5882
Os02g0249500	OMERI02G11650	4.69136	6.33333
Os02g0249600	OMERI02G11620	82.0202	97.1292
Os02g0249700	OMERI02G11630	82.4601	80.9843
Os02g0249800	OMERI02G11640	98.7976	98.6
Os02g0249900	OMERI02G11640	98.7976	98.6
Os02g0250300	OMERI02G11670	98.6281	98.7786
Os02g0250600	OMERI02G11690	81.9533	86.5471
Os02g0251700	OMERI02G11710	97.4093	95.4315
Os02g0251800	OMERI02G11720	93.1034	91.5254
Os02g0252100	OMERI02G11740	54.717	50.8772
Os02g0252100	OMERI08G15900	59.2453	61.0895
Os02g0252600	OMERI06G07010	82.906	60.0619
Os02g0253601	OMERI03G17980	53.8462	44.4444
Os02g0254366	OMERI03G17980	53.8462	44.4444
Os02g0254600	OMERI06G06940	81.6327	62.5
Os02g0254700	OMERI06G06930	89.0625	29.0076
Os02g0255000	OMERI01G05550	98.3158	64.9513
Os02g0255100	OMERI01G05560	99.1736	99.1736
Os02g0255200	OMERI01G05570	100	100
Os02g0255300	OMERI01G05580	89.4444	88.9503
Os02g0255500	OMERI02G11750	99.5098	99.0244
Os02g0255700	OMERI02G11760	97.6744	35.533
Os02g0256100	OMERI02G11790	97.5169	97.0787
Os02g0256200	OMERI02G11800	87.1345	85.6322
Os02g0257100	OMERI02G11820	46.7213	95
Os02g0257200	OMERI02G11830	97.3684	97.3684
Os02g0257300	OMERI02G11840	89.6774	70.202
Os02g0257500	OMERI02G11850	94.6988	96.5602
Os02g0258000	OMERI02G11880	96.3768	91.7241
Os02g0258200	OMERI02G11890	93.609	49.8998
Os02g0258250	OMERI02G11890	98.4127	37.2745
Os02g0258300	OMERI02G11900	95.6057	96.7548
Os02g0258800	OMERI02G11920	86.1702	84.375
Os02g0258900	OMERI02G11910	93.401	95.0904
Os02g0259100	OMERI02G11930	99.0491	99.0491
Os02g0259600	OMERI02G11940	85.0467	85.8491
Os02g0259850	OMERI02G11950	93.2271	18.3673
Os02g0259900	OMERI02G11950	85.553	29.7488
Os02g0260200	OMERI02G11960	99.5098	99.5098
Os02g0260400	OMERI02G11970	94.5455	80
Os02g0260500	OMERI02G11990	96.9819	70.9867
Os02g0260700	OMERI02G12000	99.4624	98.9305
Os02g0261000	OMERI02G12010	80.8696	94.898
Os02g0261100	OMERI02G12030	79.7297	99.1597
Os02g0261400	OMERI04G21330	3.18627	0.588235
Os02g0261800	OMERI04G21330	25.5245	3.30317
Os02g0262800	OMERI02G12040	79.627	95.1973
Os02g0263432	OMERI02G12090	97.741	54.0383
Os02g0264300	OMERI02G12100	92.2262	92.8826
Os02g0264800	OMERI02G12130	98.6301	94.7368
Os02g0265200	OMERI02G12140	95.8449	94.5355
Os02g0265400	OMERI02G12150	100	97.9167
Os02g0265700	OMERI02G12160	67.6136	17.0732
Os02g0266000	OMERI02G12180	97.482	97.1326
Os02g0266300	OMERI02G12190	96.0825	99.3603
Os02g0266500	OMERI02G12210	88.6364	24.4898
Os02g0266800	OMERI02G12230	96.6443	87.0091
Os02g0267000	OMERI02G12240	42.2819	71.1864
Os02g0267200	OMERI02G12250	96.5649	96.5649
Os02g0267700	OMERI02G12270	96.4286	92.7481
Os02g0267900	OMERI02G12280	93.8849	92.8826
Os02g0269000	OMERI02G12290	97.2509	97.9239
Os02g0269200	OMERI02G12300	98.9899	86.7257
Os02g0269600	OMERI02G12320	36.5964	72.1068
Os02g0270800	OMERI02G12330	97.9592	51.2
Os02g0270900	OMERI02G12340	85.327	36.5188
Os02g0271900	OMERI02G12630	88.8483	87.4101
Os02g0272200	OMERI02G12660	94.0104	95.5026
Os02g0272300	OMERI02G12670	99.6101	99.6101
Os02g0272400	OMERI02G12680	96.0396	99.6575
Os02g0272600	OMERI02G12700	98.7952	98.7952
Os02g0272850	OMERI03G16220	6.66667	0.972447
Os02g0273100	OMERI02G12730	90.7455	90.7455
Os02g0273700	OMERI02G12780	96.6877	99.1909
Os02g0273800	OMERI02G12870	89.847	88.3721
Os02g0273900	OMERI02G12880	90.3614	78.9474
Os02g0274000	OMERI02G12890	97.3684	56.2738
Os02g0274100	OMERI02G12900	99.5868	75.0779
Os02g0274600	OMERI01G33760	56.5217	83.165
Os02g0274600	OMERI02G12920	56.5217	83.165
Os02g0274600	OMERI02G12930	55.1487	96.7871
Os02g0274700	OMERI02G12960	97.0845	69.958
Os02g0274900	OMERI02G12970	89.1892	58.288
Os02g0276200	OMERI02G13020	21.3483	54.2857
Os02g0276400	OMERI02G13040	88.5572	74.1667
Os02g0276500	OMERI02G13050	51.9149	91.7293
Os02g0276900	OMERI02G13100	91.0194	97.6562
Os02g0277600	OMERI02G13110	97.1944	96.6135
Os02g0277700	OMERI02G13120	18.0937	32.8446
Os02g0278400	OMERI02G13130	86.1217	88.8235
Os02g0278700	OMERI02G13150	90.7728	90.1489
Os02g0279600	OMERI02G13170	97.6923	96.9466
