Gene stable ID	Brassica rapa gene stable ID	%id. target Brassica rapa gene identical to query gene	%id. query gene identical to target Brassica rapa gene
Os02g0657000	Bra007539	40.4444	36.6936
Os02g0657000	Bra040333	42.2222	34.296
Os02g0657600	Bra007337	67.0103	56.8513
Os02g0657600	Bra014618	68.3849	57.8488
Os02g0657700	Bra012951	11.9266	28.2609
Os02g0657700	Bra013869	28.1346	26.4368
Os02g0658000	Bra012669	42.8571	10.9489
Os02g0658000	Bra024944	45.7143	11.8519
Os02g0658000	Bra026246	41.9048	10.9181
Os02g0658000	Bra038497	31.4286	7.65661
Os02g0658100	Bra022131	75.7282	76.4706
Os02g0658100	Bra024943	74.7573	61.3546
Os02g0658100	Bra026245	78.1553	64.4
Os02g0658200	Bra003418	33.6	32.5581
Os02g0658200	Bra007541	32.8	31.7829
Os02g0658200	Bra032663	37.6	34.058
Os02g0658300	Bra022132	53.9326	46.1538
Os02g0658300	Bra024942	48.3146	44.3299
Os02g0658500	Bra009247	40.2985	35.141
Os02g0658500	Bra015193	38.0597	31.8087
Os02g0658500	Bra028686	38.3085	34.5291
Os02g0658500	Bra029176	38.806	31.9018
Os02g0658500	Bra037307	29.3532	29.8734
Os02g0658900	Bra001943	39.576	55.4455
Os02g0658900	Bra015032	57.9505	55.5932
Os02g0659100	Bra032661	14.0549	33.7209
Os02g0659100	Bra033220	15.6704	13.6428
Os02g0659500	Bra012701	19.9413	31.7757
Os02g0659500	Bra038491	19.3548	16.9666
Os02g0659500	Bra040741	20.2346	33.0144
Os02g0659700	Bra004293	33.5616	24.5
Os02g0660800	Bra004293	28.6624	22.5
Os02g0661000	Bra001079	50	53.2787
Os02g0661000	Bra013969	49.6154	52.2267
Os02g0661300	Bra013629	33.6207	28.4672
Os02g0661300	Bra019371	22.8448	14.9296
Os02g0661300	Bra019372	21.9828	10.303
Os02g0661300	Bra019373	23.2759	15.7434
Os02g0661600	Bra020842	33.0065	39.1473
Os02g0661600	Bra027038	32.6797	37.8788
Os02g0661600	Bra029455	34.6405	38.1295
Os02g0661800	Bra013625	41.9512	40.7583
Os02g0661900	Bra000978	60.3774	27.1186
Os02g0662000	Bra000775	54.1353	43.3735
Os02g0662000	Bra000777	53.3835	53.3835
Os02g0662000	Bra000778	54.1353	54.1353
Os02g0662000	Bra029456	54.8872	43.1953
Os02g0662100	Bra000775	51.5625	39.759
Os02g0662100	Bra000777	50.7812	48.8722
Os02g0662100	Bra000778	51.5625	49.6241
Os02g0662100	Bra029456	49.2188	37.2781
Os02g0662200	Bra040736	62.6087	64.2857
Os02g0662700	Bra000375	25.952	30.313
Os02g0662700	Bra003311	24.1185	33.7945
Os02g0662700	Bra014479	9.44993	36.8132
Os02g0662700	Bra037319	27.2214	34.3416
Os02g0663100	Bra000375	25.3147	29.8188
Os02g0663100	Bra003311	22.9371	32.4111
Os02g0663100	Bra014479	9.23077	36.2637
Os02g0663100	Bra037319	26.4336	33.6299
Os02g0663300	Bra004920	55.0336	47.3345
Os02g0663300	Bra007570	51.5989	46.4134
Os02g0663300	Bra014463	50.6119	46.1483
Os02g0663800	Bra033236	78.4173	77.8571
Os02g0663800	Bra037352	73.3813	36.2989
Os02g0664000	Bra033140	65.5462	68.1223
Os02g0664000	Bra035211	59.2437	82.4561
Os02g0664100	Bra003933	0	0
Os02g0664100	Bra016154	57.6994	19.5721
Os02g0664200	Bra003933	23.5537	59.375
Os02g0664200	Bra016154	81.8182	12.4607
Os02g0664300	Bra013477	61.4422	63.3536
Os02g0664300	Bra038797	61.8837	63.9544
Os02g0664400	Bra011791	19.7802	27.1903
Os02g0664400	Bra030215	27.2527	23.7548
Os02g0664400	Bra039923	26.3736	22.2222
Os02g0664700	Bra032648	22.488	26.1111
Os02g0665000	Bra003738	55.3763	16.2205
Os02g0665000	Bra006107	68.2796	21.5986
Os02g0665000	Bra009866	69.8925	22.1088
Os02g0665000	Bra023336	68.8172	21.7687
Os02g0665000	Bra039029	68.2796	21.8213
Os02g0665200	Bra033144	31.877	40.9563
Os02g0665500	Bra004947	51.3064	26.9663
Os02g0665500	Bra018013	40.1425	21.0461
Os02g0665500	Bra019576	40.38	27.3312
Os02g0665500	Bra039305	54.6318	27.7443
Os02g0665800	Bra004947	20.5776	14.2322
Os02g0665800	Bra018013	15.1625	10.4608
Os02g0665800	Bra019576	8.66426	7.71704
Os02g0665800	Bra039305	20.2166	13.5103
Os02g0666300	Bra027792	52.2371	53.1891
Os02g0666500	Bra004951	65.7895	65.0558
Os02g0666500	Bra008519	69.1729	66.3063
Os02g0666500	Bra032642	66.9173	66.4179
Os02g0666500	Bra033251	68.0451	65.2252
Os02g0666500	Bra037336	68.609	65.2952
Os02g0666600	Bra018649	24.8731	23.6715
Os02g0666600	Bra019682	25.8883	24.6377
Os02g0666600	Bra020222	19.2893	28.7879
Os02g0666600	Bra030714	25.3807	24.0385
Os02g0666600	Bra031615	23.8579	22.7053
Os02g0666700	Bra005769	57.0632	40.7703
Os02g0666800	Bra011198	60.3448	47.7273
Os02g0666800	Bra024071	59.7701	60.1156
Os02g0667000	Bra033108	45.122	44.5783
Os02g0667000	Bra035515	62.1951	49.0385
Os02g0667050	Bra033108	11.0092	14.4578
Os02g0667050	Bra035515	11.9266	12.5
Os02g0667500	Bra002012	0.917431	3.22581
Os02g0667500	Bra013037	33.0275	26.087
Os02g0667500	Bra037285	20.4893	17.8191
Os02g0667600	Bra000589	35.3116	38.8889
Os02g0667600	Bra017701	28.1899	33.5689
Os02g0668000	Bra001565	44.2505	51.1876
Os02g0668000	Bra002015	44.9692	48.7751
Os02g0668000	Bra008372	10.1643	48.2927
Os02g0668000	Bra013036	44.6612	25.4684
Os02g0668000	Bra030934	45.1745	50.7497
Os02g0668000	Bra035052	45.5852	51.8692
Os02g0668000	Bra039673	42.5051	49.6403
Os02g0668100	Bra011898	48.2456	51.2422
Os02g0668400	Bra015786	44.5783	58.5973
Os02g0668400	Bra025814	44.4062	49.5202
Os02g0668500	Bra010519	30.0429	34.6535
Os02g0669100	Bra003732	28.9655	43.299
Os02g0669100	Bra008242	30	44.8454
Os02g0669100	Bra012230	26.5517	35
Os02g0669100	Bra015779	29.6552	44.1026
Os02g0669100	Bra025819	28.6207	30.6273
Os02g0669500	Bra015774	29.9065	10.4918
Os02g0669700	Bra015467	37.3134	28.5171
Os02g0669900	Bra009665	40.7494	24.611
Os02g0669900	Bra011597	42.8571	21.89
Os02g0669900	Bra020807	42.1546	23.5911
Os02g0670000	Bra033552	17.6842	15.5556
Os02g0670000	Bra040786	28.4211	37.8151
Os02g0670100	Bra002031	51.2987	57.8049
Os02g0670100	Bra003724	45.8874	47.4273
Os02g0670100	Bra008255	42.8571	46.5882
Os02g0670100	Bra010529	39.6104	49.8638
Os02g0670100	Bra010530	46.1039	50.4739
Os02g0670100	Bra011627	45.671	52.2277
Os02g0670100	Bra015757	39.3939	44.8276
Os02g0670100	Bra017724	48.4848	51.4943
Os02g0670100	Bra017725	44.5887	52.9563
Os02g0670100	Bra037280	49.5671	55.8537
Os02g0670400	Bra002073	46.2069	42.6752
Os02g0670400	Bra011624	48.2759	49.6454
Os02g0670400	Bra017723	44.8276	30.6604
Os02g0670400	Bra025838	44.1379	46.7153
Os02g0670400	Bra037266	44.1379	26.6667
Os02g0670500	Bra001149	36.1345	36.4407
Os02g0670500	Bra001636	41.1765	36.8421
Os02g0670500	Bra012764	40.3361	43.2432
Os02g0670500	Bra022168	39.4958	37.0079
Os02g0670500	Bra030513	34.4538	33.8843
Os02g0670500	Bra033357	34.4538	33.6066
Os02g0670500	Bra036617	35.2941	36.2069
Os02g0670500	Bra040217	35.2941	35.2941
Os02g0670900	Bra000591	50.5133	60.8911
Os02g0670900	Bra029326	50.7187	57.7103
Os02g0670900	Bra033558	41.8891	56.9832
Os02g0671300	Bra023158	13.4809	47.1831
Os02g0672100	Bra016694	30.2439	20.9224
Os02g0672100	Bra023223	25.6911	32.9167
Os02g0672100	Bra024833	30.8943	37.037
Os02g0672100	Bra024834	33.4959	37.3188
Os02g0672100	Bra026203	26.3415	34.9138
Os02g0672100	Bra026204	27.4797	37.5556
Os02g0672100	Bra026616	30.7317	36.9863
Os02g0672100	Bra026617	33.4959	34.9153
Os02g0672100	Bra026819	29.5935	38.9722
Os02g0672100	Bra040974	34.1463	35.8974
Os02g0672200	Bra014136	73.5675	73.772
Os02g0672200	Bra032254	72.2736	70.387
Os02g0672400	Bra030766	40.9836	44.5104
Os02g0672500	Bra008046	39.0135	46.2766
Os02g0672500	Bra016036	37.2197	43.4555
Os02g0672500	Bra016597	36.7713	44.3243
Os02g0672500	Bra025966	36.3229	44.0217
Os02g0672600	Bra035280	50.9915	67.6692
Os02g0672700	Bra006662	43.6364	46.6019
Os02g0672700	Bra024774	44.5455	47.5728
Os02g0672700	Bra032625	43.6364	28.5714
Os02g0672800	Bra028518	43.6275	48.1081
Os02g0673000	Bra000933	31.8584	13.6364
Os02g0673000	Bra008542	28.3186	14.128
Os02g0673000	Bra037402	28.3186	13.5881
Os02g0673100	Bra000933	46.5753	45.0758
Os02g0673100	Bra008542	41.0959	46.3576
Os02g0673100	Bra037402	42.8571	46.4968
Os02g0673500	Bra027711	18.5606	29.878
Os02g0673500	Bra027718	20.7071	31.2977
Os02g0673600	Bra027719	77.0701	78.5714
Os02g0673600	Bra028519	77.0701	78.5714
Os02g0673600	Bra032628	71.3376	77.7778
Os02g0673600	Bra033276	80.8917	70.9497
Os02g0674700	Bra004935	50.6596	52.7473
Os02g0674700	Bra007580	53.0343	55.9889
Os02g0674700	Bra016759	59.3668	57.8406
Os02g0674700	Bra019784	59.1029	56
Os02g0674700	Bra026955	60.1583	59.6859
Os02g0674700	Bra027625	57.5198	63.3721
Os02g0674700	Bra038463	21.1082	41.2371
Os02g0674700	Bra039317	44.0633	48.2659
Os02g0674700	Bra039318	50.9235	50
Os02g0674700	Bra040966	59.8945	55.2311
Os02g0675400	Bra019782	62.2917	62.8151
Os02g0675400	Bra026956	40.625	58.5586
Os02g0675700	Bra004933	59.1331	60.443
Os02g0675700	Bra008529	58.6687	61.0306
Os02g0675700	Bra039319	58.0495	59.3354
Os02g0675800	Bra014456	51.5152	53.4965
Os02g0675800	Bra019781	51.8519	53.6585
Os02g0675800	Bra027000	49.1582	50.3448
Os02g0675800	Bra027618	51.8519	53.1034
Os02g0675800	Bra029137	48.4848	49.6552
Os02g0676000	Bra019778	69.281	68.2403
Os02g0676000	Bra027001	70.3704	69.1649
Os02g0676400	Bra002339	18.3971	38.1132
Os02g0676400	Bra013671	53.0055	57.0588
Os02g0676400	Bra018789	38.6157	47.216
Os02g0676400	Bra019339	44.4444	56.092
Os02g0676400	Bra022576	47.1767	50.9843
Os02g0676400	Bra028302	43.898	46.4355
Os02g0676400	Bra029145	48.0874	52.071
Os02g0676800	Bra016761	35.249	48.9362
Os02g0676800	Bra022573	39.4636	45.9821
Os02g0676800	Bra027615	36.7816	38.4
Os02g0676800	Bra027616	36.3985	38
Os02g0676800	Bra028291	40.613	44.7257
Os02g0676800	Bra029147	37.5479	46.2264
Os02g0677300	Bra010460	43.3036	35.2727
Os02g0677300	Bra010461	41.5179	36.0465
Os02g0677300	Bra010463	34.8214	34.8214
Os02g0677300	Bra016763	40.625	45.0495
Os02g0677300	Bra019162	41.9643	43.9252
Os02g0677300	Bra019777	39.2857	42.7184
Os02g0677300	Bra022770	41.9643	43.9252
Os02g0677300	Bra026963	39.2857	42.9268
Os02g0677300	Bra027612	37.0536	44.8649
Os02g0677300	Bra028290	42.8571	43.6364
Os02g0677600	Bra029285	43.75	46.473
Os02g0677700	Bra013894	51.6129	41.4118
Os02g0677700	Bra025586	35.4839	28.2051
Os02g0677700	Bra028289	50.1466	31.6667
Os02g0677700	Bra029149	53.6657	41.7808
Os02g0677800	Bra003427	42.7273	31.1258
Os02g0677800	Bra004901	41.8182	30.4636
Os02g0677800	Bra007556	42.7273	31.1258
Os02g0677800	Bra014472	42.7273	31.1258
Os02g0677800	Bra040316	41.8182	30.4636
Os02g0678200	Bra013668	67.7188	67.4286
Os02g0678200	Bra014869	68.5796	68.5796
Os02g0678200	Bra027004	67.2884	67.2884
Os02g0678200	Bra034426	62.4103	64.3491
Os02g0678200	Bra036635	68.5796	68.0912
Os02g0678300	Bra016766	56.6038	57.8947
Os02g0678400	Bra019776	78.4566	76.0125
Os02g0678400	Bra027005	77.492	81.1448
Os02g0679200	Bra015884	48.8798	49.896
Os02g0679500	Bra004514	44.9275	48.6547
Os02g0679500	Bra039262	43.8923	48.5126
Os02g0679700	Bra005303	18.5053	27.957
Os02g0679700	Bra017266	18.8612	28.4946
Os02g0680400	Bra000954	80.2353	80.4245
Os02g0680400	Bra037363	78.5882	81.068
Os02g0680600	Bra027672	56.3636	66.5236
Os02g0680600	Bra027770	56.3636	66.5236
Os02g0681100	Bra008516	47.093	48.503
Os02g0681100	Bra033253	46.5116	47.3373
Os02g0681100	Bra037328	45.7364	53.8813
Os02g0681200	Bra000742	25	17.2078
Os02g0681200	Bra003450	31.6038	38.7283
Os02g0681200	Bra007606	32.5472	39.8844
Os02g0681200	Bra008518	18.3962	30.9524
Os02g0681200	Bra014435	33.4906	40.8046
Os02g0681200	Bra021618	23.5849	31.4465
Os02g0681200	Bra027664	29.717	38.4146
Os02g0681200	Bra027782	32.5472	41.0714
Os02g0681200	Bra035230	19.8113	30.8824
Os02g0681900	Bra022596	34.9515	37.3057
Os02g0681900	Bra028312	30.2589	41.1894
Os02g0682200	Bra000392	54	52.5292
Os02g0682200	Bra004927	55.2	57.0248
Os02g0682200	Bra014454	46.4	50.4348
Os02g0682500	Bra009770	59.7183	62.908
Os02g0682500	Bra029411	18.8732	55.8333
Os02g0682600	Bra003766	66.6667	63.6364
Os02g0682700	Bra015225	19.2308	12.8866
Os02g0684100	Bra003726	26.4935	35.1724
Os02g0684100	Bra003817	26.7532	31.8885
Os02g0684100	Bra003818	30.3896	34.0116
Os02g0684100	Bra004046	31.9481	37.7301
Os02g0684100	Bra004349	32.4675	38.2263
Os02g0684100	Bra005876	34.026	40.184
Os02g0684100	Bra005878	32.2078	38.1538
Os02g0684100	Bra005879	31.1688	38.0952
Os02g0684100	Bra005921	34.2857	36.6667
Os02g0684100	Bra008132	31.4286	35.6932
Os02g0684100	Bra009164	31.1688	39.3443
Os02g0684100	Bra009300	34.026	37.3219
Os02g0684100	Bra010899	32.4675	38.4615
Os02g0684100	Bra015935	19.7403	40.8602
Os02g0684100	Bra015936	29.6104	32.948
Os02g0684100	Bra015938	30.3896	34.0116
Os02g0684100	Bra016726	32.7273	38.6503
Os02g0684100	Bra025668	30.6494	35.0148
Os02g0684100	Bra026450	31.4286	36.7781
Os02g0684100	Bra026540	32.4675	39.3082
Os02g0684100	Bra027117	30.6494	33.3333
Os02g0684100	Bra027118	31.6883	33.1522
Os02g0684100	Bra027623	30.9091	33.8068
Os02g0684100	Bra027666	24.4156	32.1918
Os02g0684100	Bra027880	29.6104	33.6283
Os02g0684100	Bra027963	34.026	38.9881
Os02g0684100	Bra028711	34.2857	36.2637
Os02g0684100	Bra031476	27.7922	33.8608
Os02g0684100	Bra034065	34.8052	41.875
Os02g0684100	Bra034066	35.0649	41.0334
Os02g0684100	Bra034521	30.1299	19.8971
Os02g0684100	Bra036913	35.0649	40.2985
Os02g0684100	Bra041015	30.1299	35.2584
Os02g0684150	Bra004128	34.6939	28.4729
Os02g0684150	Bra028111	35.6543	34.7368
Os02g0684150	Bra029475	36.0144	34.8028
Os02g0684150	Bra033957	36.8547	34.0733
Os02g0684150	Bra034062	31.3325	25.1445
Os02g0684300	Bra016009	48.4127	24.0631
Os02g0685200	Bra006394	26.0692	35.1648
Os02g0685200	Bra008563	27.0876	37.4648
Os02g0685200	Bra023610	27.2912	36.1186
Os02g0685200	Bra039503	21.1813	31.2312
Os02g0685600	Bra009224	57.1059	64.058
Os02g0685600	Bra028720	65.3747	65.8854
Os02g0686100	Bra002061	42.8571	43.0851
Os02g0686100	Bra003720	43.9153	44.8649
Os02g0686100	Bra008257	43.9153	44.6237
Os02g0686100	Bra010532	40.7407	39.8964
Os02g0686100	Bra011618	40.7407	39.8964
Os02g0686100	Bra012251	43.9153	42.3469
Os02g0686100	Bra015751	47.0899	46.3542
Os02g0686100	Bra016449	45.5026	43.6548
Os02g0686100	Bra017713	40.2116	40
Os02g0686100	Bra024512	40.7407	41.1765
Os02g0686100	Bra025846	45.5026	42.5743
Os02g0686300	Bra012524	40.7125	44.4444
Os02g0686300	Bra013434	35.6234	37.6344
Os02g0686300	Bra014901	28.4987	17.6101
Os02g0686300	Bra021946	12.4682	42.2414
Os02g0686300	Bra024835	46.056	45.25
Os02g0686300	Bra025100	38.6768	45.6456
Os02g0686300	Bra025101	40.7125	45.4545
Os02g0686300	Bra027575	31.5522	44.2857
Os02g0686300	Bra038406	36.3868	38.0319
Os02g0686400	Bra007014	19.8543	61.9318
Os02g0686400	Bra011251	61.2022	61.2022
Os02g0686400	Bra024018	58.8342	58.5145
Os02g0686600	Bra019591	63.6364	63.2768
Os02g0686600	Bra025454	73.8636	23.0292
Os02g0686600	Bra028517	74.1477	45.7093
Os02g0686700	Bra000358	40.2174	39.3617
Os02g0686700	Bra004855	39.1304	39.5604
Os02g0686700	Bra007517	33.6957	35.2273
Os02g0686700	Bra037639	39.1304	38.2979
Os02g0686800	Bra000358	24.6575	38.2979
Os02g0686800	Bra004855	23.2877	37.3626
Os02g0686800	Bra007517	23.2877	38.6364
Os02g0686800	Bra037639	22.6027	35.1064
Os02g0687200	Bra000358	33.0189	37.234
Os02g0687200	Bra004855	33.9623	39.5604
Os02g0687200	Bra007517	31.1321	37.5
Os02g0687200	Bra037639	32.0755	36.1702
Os02g0687500	Bra012650	31.1321	28.3668
Os02g0687500	Bra017511	33.0189	34.7682
Os02g0687500	Bra022093	19.8113	28.6364
Os02g0687500	Bra024967	31.1321	40.081
Os02g0687900	Bra000576	19.8661	34.902
Os02g0687900	Bra001440	38.1696	40.5213
Os02g0687900	Bra003849	31.4732	21.5267
Os02g0687900	Bra006362	37.7232	41.7284
Os02g0687900	Bra009394	30.5804	42.8125
Os02g0687900	Bra009395	36.8304	39.8551
Os02g0687900	Bra012153	39.5089	40.2273
Os02g0687900	Bra016001	40.8482	43.7799
Os02g0687900	Bra023128	40.1786	41.2844
Os02g0687900	Bra023233	39.0625	39.1499
Os02g0687900	Bra025601	35.9375	40.9669
Os02g0687900	Bra025640	40.4018	37.0902
Os02g0687900	Bra028627	34.375	41.7344
Os02g0687900	Bra029842	41.7411	45.0602
Os02g0687900	Bra032189	38.8393	40.8451
Os02g0687900	Bra038704	38.1696	27.7147
Os02g0687900	Bra039936	35.7143	42.1053
Os02g0688500	Bra004854	59.0291	60.3175
Os02g0688900	Bra026998	61.8102	58.7002
Os02g0689066	Bra021967	58.209	6.72414
Os02g0689066	Bra021968	0	0
Os02g0689066	Bra027607	62.6866	5.96591
Os02g0689132	Bra003831	38.9831	12.5
Os02g0689132	Bra008110	40.113	13.1725
Os02g0689132	Bra015970	39.548	11.925
Os02g0689200	Bra036955	54.2857	50.3614
Os02g0689200	Bra037874	44.9351	51.7964
Os02g0689500	Bra003403	26.5517	31.3008
Os02g0689500	Bra004849	31.0345	32.0285
Os02g0689500	Bra007514	32.4138	34.4322
Os02g0689500	Bra014506	31.0345	30.9278
Os02g0689500	Bra037642	23.4483	27.6423
Os02g0689700	Bra035802	62.4309	60.1064
Os02g0689800	Bra034727	49.1557	25.9534
Os02g0689900	Bra010165	56.8852	57.4503
Os02g0689900	Bra013547	55.082	57.6329
Os02g0689900	Bra023267	56.5574	56.5574
Os02g0689900	Bra038763	55.5738	58.1475
Os02g0690500	Bra005350	50.5034	40.4027
Os02g0690500	Bra017322	51.3423	41.4634
Os02g0690700	Bra017537	94.2922	94.2922
Os02g0690700	Bra022052	93.8356	93.8356
Os02g0690700	Bra025009	94.2922	94.2922
Os02g0690800	Bra012637	72.912	73.913
Os02g0690800	Bra013258	72.4605	74.3056
Os02g0691500	Bra017533	27.0777	34.9481
Os02g0691500	Bra025007	27.3458	37.2263
Os02g0692000	Bra009037	20.3085	27.1478
Os02g0692700	Bra012632	55.642	66.8224
Os02g0692700	Bra013266	57.5875	65.1982
Os02g0692700	Bra017531	53.6965	60.262
Os02g0692700	Bra021029	55.2529	63.3929
Os02g0692700	Bra022055	49.0272	56.5022
Os02g0692700	Bra022058	47.4708	53.2751
Os02g0692700	Bra023280	57.5875	52.2968
Os02g0692700	Bra025003	51.751	58.8496
Os02g0692700	Bra035494	57.1984	67.1233
Os02g0693000	Bra005360	27.7778	30.3867
Os02g0693000	Bra010181	29.798	30.8901
Os02g0693200	Bra006363	60.3306	50.6944
Os02g0693200	Bra008607	61.9835	66.9643
Os02g0693200	Bra021405	63.6364	52.381
Os02g0693500	Bra012640	65.098	79.0476
Os02g0693500	Bra040182	71.7647	71.2062
Os02g0693700	Bra019135	70.174	71.4746
Os02g0693700	Bra019907	69.7785	72
Os02g0693700	Bra027825	11.3924	64
Os02g0694201	Bra006371	40.4762	19.1011
Os02g0694201	Bra008594	38.8889	19.0661
Os02g0694201	Bra032024	41.2698	20.8835
Os02g0694800	Bra023583	55.7178	55.0481
Os02g0694900	Bra023257	34.321	45.1299
Os02g0695050	Bra007811	18.0769	13.4286
Os02g0695050	Bra008998	18.8462	12.6289
Os02g0695050	Bra028555	17.3077	13.1195
Os02g0695700	Bra004231	47.191	36.2069
Os02g0695800	Bra031919	0	0
Os02g0695800	Bra031920	71.7694	66.2385
Os02g0695900	Bra031919	69.6078	73.9583
Os02g0695900	Bra031920	1.47059	0.550459
Os02g0696500	Bra012559	49.5727	50.1441
Os02g0696500	Bra013367	49.5727	49.5727
Os02g0696500	Bra035513	52.1368	53.5088
Os02g0696700	Bra017516	27.6956	16.9032
Os02g0696900	Bra023254	35.2304	35.5191
Os02g0696900	Bra033844	35.5014	33.4184
Os02g0697300	Bra006377	71.4286	68.9655
Os02g0697300	Bra008585	72.1939	69.1932
Os02g0697400	Bra004109	65.3779	66.9065
Os02g0697500	Bra033866	53.271	32.5714
Os02g0697600	Bra008582	60.9375	66.8954
Os02g0697600	Bra021376	64.375	69.8305
Os02g0697600	Bra023590	64.0625	64.6688
Os02g0697600	Bra032021	63.75	70.3448
Os02g0697700	Bra005327	43.5897	44.1558
Os02g0697700	Bra017312	47.4359	46.25
Os02g0697700	Bra023226	50	50.9804
Os02g0697700	Bra033863	51.2821	52.6316
Os02g0697800	Bra005329	62.2776	59.9315
Os02g0697800	Bra015178	12.4555	30.7018
Os02g0697800	Bra033862	60.1423	61.9048
Os02g0697800	Bra035517	62.9893	59.396
Os02g0698000	Bra023235	82.134	83.3753
Os02g0698000	Bra033861	82.134	83.7975
Os02g0698000	Bra035516	43.4243	91.623
Os02g0698800	Bra041029	31.4229	39.0663
Os02g0699433	Bra006390	9.23913	2.93103
Os02g0699433	Bra021370	13.0435	5.42986
Os02g0699433	Bra023596	13.587	3.83436
Os02g0699466	Bra006390	12.2699	3.44828
Os02g0699466	Bra021370	11.6564	4.29864
Os02g0699466	Bra023596	12.8834	3.22086
Os02g0699600	Bra002460	85.5422	85.5422
Os02g0699600	Bra003134	87.3494	87.3494
Os02g0699600	Bra005214	22.8916	45.7831
Os02g0699600	Bra006998	87.9518	87.9518
Os02g0699600	Bra017204	88.5542	88.5542
Os02g0699600	Bra023104	88.5542	88.5542
Os02g0699600	Bra039782	88.5542	88.5542
Os02g0699600	Bra039787	88.5542	88.5542
Os02g0699700	Bra011071	72.4895	49.0793
Os02g0699900	Bra023170	24.2678	20.9386
Os02g0700000	Bra021369	26.7231	30.8659
Os02g0700000	Bra032014	26.3603	29.4197
Os02g0700100	Bra005544	63.9659	68.3371
Os02g0700100	Bra008327	55.2239	60.514
Os02g0700100	Bra011430	69.936	45.8741
Os02g0700100	Bra034555	55.6503	68.8654
Os02g0700100	Bra037011	63.5394	71.1217
Os02g0700100	Bra037054	9.8081	73.0159
Os02g0700300	Bra025071	43.4028	44.6429
Os02g0700400	Bra001865	62.029	61.8497
Os02g0700400	Bra010153	53.913	58.3072
Os02g0700400	Bra023835	61.1594	65.1235
Os02g0700400	Bra031351	63.4783	60.8333
Os02g0700500	Bra009122	56.8738	61.5071
Os02g0700500	Bra023209	53.1073	62.3894
Os02g0700500	Bra023210	61.9586	66.0643
Os02g0700600	Bra012558	55.7734	19.3208
Os02g0700600	Bra017602	52.7233	42.6808
Os02g0700600	Bra020977	56.6449	56.3991
Os02g0700600	Bra021977	34.6405	44.7887
Os02g0700600	Bra025077	52.2876	55.5556
Os02g0700700	Bra005326	42.0925	51.6418
Os02g0700700	Bra017311	40.8759	50.1493
Os02g0700700	Bra023219	40.3893	48.6804
Os02g0700700	Bra033869	35.5231	45.0617
Os02g0700700	Bra035521	38.4428	46.8843
Os02g0701600	Bra008507	57.4586	67.5325
Os02g0701600	Bra022503	54.1436	74.2424
Os02g0701900	Bra020781	56.2691	56.9659
Os02g0702000	Bra015241	40.8861	41.1465
Os02g0702400	Bra013394	52.8967	53.7084
Os02g0702400	Bra020963	52.8967	53.7084
Os02g0702400	Bra021961	53.9043	54.7315
Os02g0702500	Bra035364	45.3674	47.0199
Os02g0702500	Bra039487	46.0064	46.0064
Os02g0702600	Bra005322	32.2284	44.6429
Os02g0702600	Bra005323	44.0147	47.7046
Os02g0702600	Bra023198	47.698	27.5239
Os02g0703300	Bra013390	25.2475	23.6111
Os02g0703300	Bra038434	30.198	33.1522
Os02g0703600	Bra012551	64.6919	58.4582
Os02g0703600	Bra013386	64.9289	59.3074
Os02g0703600	Bra021965	58.2938	56.0364
Os02g0703600	Bra025083	63.5071	57.0213
Os02g0703600	Bra027602	64.218	58.1545
Os02g0703900	Bra013380	54.0404	51.816
Os02g0703900	Bra020969	55.303	55.0251
Os02g0703900	Bra027604	54.0404	55.7292
Os02g0703900	Bra027605	52.5253	54.3081
Os02g0703900	Bra038272	55.303	58.7131
Os02g0704000	Bra013378	52.8213	66.8651
Os02g0704000	Bra020970	50.3135	56.6138
Os02g0704300	Bra023234	25.0755	26.0188
Os02g0704300	Bra035365	74.0181	29.4826
Os02g0704500	Bra005332	14.1818	50
Os02g0704500	Bra006653	13.8182	38.7755
Os02g0704500	Bra012072	37.0909	46.1538
Os02g0704500	Bra012879	34.1818	20.4793
Os02g0704500	Bra028216	14.1818	49.3671
Os02g0704500	Bra031812	32.3636	40.0901
Os02g0704500	Bra036849	22.5455	26.4957
Os02g0704500	Bra037170	34.1818	43.1193
Os02g0704600	Bra012880	34.8684	38.9706
Os02g0704600	Bra036850	37.2807	40.9639
Os02g0704600	Bra037167	17.7632	38.3886
Os02g0704800	Bra003758	68.6648	66.8435
Os02g0704800	Bra008189	14.9864	73.3333
Os02g0704900	Bra037229	72.8972	71.2329
Os02g0704900	Bra039627	73.3645	23.0205
Os02g0705000	Bra011541	59.4771	58.3333
Os02g0705100	Bra011689	53.1707	58.445
Os02g0705300	Bra015624	51.8692	55.0868
Os02g0705300	Bra039620	53.271	60.3175
Os02g0705300	Bra040862	51.6355	55.8081
Os02g0705400	Bra031205	70.1087	68.617
Os02g0705500	Bra010558	23.5457	28.3333
Os02g0705500	Bra011540	25.7618	28.3537
Os02g0705500	Bra017765	21.8837	29.4776
Os02g0705500	Bra024474	26.0388	28.0597
