Gene stable ID	Oryza punctata gene stable ID	%id. target Oryza punctata gene identical to query gene	%id. query gene identical to target Oryza punctata gene
Os02g0543100	OPUNC02G17630	95.0673	96.3636
Os02g0543200	OPUNC02G17640	81.3387	58.2849
Os02g0543300	OPUNC02G17650	86.3682	89.7622
Os02g0543400	OPUNC02G17660	96.6777	97.3244
Os02g0543800	OPUNC02G11660	5.55556	9.87654
Os02g0543800	OPUNC04G03680	6.25	14.7541
Os02g0543800	OPUNC04G09820	6.25	12.1622
Os02g0543800	OPUNC05G02590	4.86111	8.97436
Os02g0543800	OPUNC08G09250	9.72222	7.44681
Os02g0543800	OPUNC08G14940	5.55556	10.6667
Os02g0546600	OPUNC02G17880	47.3684	53.4247
Os02g0546600	OPUNC02G17900	43.7247	51.6746
Os02g0548100	OPUNC02G17920	54.7945	86.2069
Os02g0548700	OPUNC02G17930	76.259	94.6429
Os02g0548900	OPUNC02G30650	57.8431	28.7805
Os02g0549200	OPUNC02G17950	96.0474	89.8336
Os02g0549600	OPUNC02G17960	98.9071	98.9071
Os02g0549900	OPUNC02G17990	73.3728	22.1231
Os02g0550000	OPUNC02G18000	90.7178	87.3659
Os02g0550100	OPUNC02G18010	99.4012	99.4012
Os02g0550300	OPUNC02G18020	95.283	94.8357
Os02g0550400	OPUNC02G18030	90.303	92.2601
Os02g0550500	OPUNC11G07720	87.7193	30.1205
Os02g0550600	OPUNC02G18040	98.7544	98.9305
Os02g0550700	OPUNC02G18050	96.7089	94.5545
Os02g0550800	OPUNC02G18060	98.5417	95.171
Os02g0551100	OPUNC02G18080	98.3562	98.6264
Os02g0551400	OPUNC02G18090	95.9666	95.0413
Os02g0551600	OPUNC02G18100	70.3704	75.2475
Os02g0551700	OPUNC02G18110	88.6243	48.6919
Os02g0551900	OPUNC02G18120	96.793	96.5116
Os02g0552000	OPUNC02G18130	96.2712	86.3222
Os02g0552200	OPUNC02G18150	82.5959	89.7436
Os02g0553000	OPUNC02G18170	61.5741	31.0023
Os02g0553200	OPUNC02G18180	95.6067	97.8587
Os02g0553500	OPUNC02G18190	86.5613	59.5109
Os02g0554000	OPUNC02G18200	94.5428	29.5528
Os02g0554100	OPUNC02G18210	96.0265	97.973
Os02g0554200	OPUNC02G18220	82.243	83.8095
Os02g0554300	OPUNC02G18230	95.4774	92.3825
Os02g0554500	OPUNC02G18260	93.0233	30.303
Os02g0554500	OPUNC02G18300	55.814	27.2727
Os02g0554800	OPUNC02G18310	67.382	74.7619
Os02g0554900	OPUNC02G18320	86.9725	58.231
Os02g0555100	OPUNC02G18330	93.4564	92.8333
Os02g0555300	OPUNC02G18340	94.6078	94.6078
Os02g0555600	OPUNC02G18360	92.3077	79.2857
Os02g0555700	OPUNC02G18370	97.6127	99.4595
Os02g0555900	OPUNC02G18390	86.4714	87.8187
Os02g0556000	OPUNC02G18400	88.7048	89.9237
Os02g0556100	OPUNC02G18420	93.1507	96.4539
Os02g0556400	OPUNC02G18430	97.2917	88.1132
Os02g0556600	OPUNC02G18440	96.5885	97.8402
Os02g0556700	OPUNC02G18450	94.3396	93.6968
Os02g0556800	OPUNC02G18460	85.4772	86.1925
Os02g0556900	OPUNC02G18470	95.624	87.7976
Os02g0557000	OPUNC02G18480	89.2045	92.6254
Os02g0557100	OPUNC02G18490	45.1515	68.0365
Os02g0557200	OPUNC02G18520	87.9056	92.4031
Os02g0557300	OPUNC02G18530	92.2747	92.2747
Os02g0557500	OPUNC02G18540	88.5645	49.863
Os02g0557600	OPUNC02G18550	90.5473	97.6744
Os02g0557700	OPUNC02G18560	96	89.6266
Os02g0557800	OPUNC02G18570	82.5397	91.2281
Os02g0558100	OPUNC02G18580	99.1294	94.7681
Os02g0558300	OPUNC02G18590	65.0794	68.3333
Os02g0558500	OPUNC02G18610	76.4873	64.7482
Os02g0558600	OPUNC02G18620	91.231	87.9675
Os02g0558700	OPUNC02G18630	94.0217	95.0549
Os02g0559300	OPUNC02G18650	90.8093	89.3387
Os02g0559400	OPUNC02G18660	83.9902	93.4247
Os02g0559800	OPUNC02G18710	54.1538	90.7216
Os02g0560200	OPUNC02G18710	54.1538	90.7216
Os02g0560450	OPUNC02G18680	92.1348	100
Os02g0560600	OPUNC02G18710	54.1538	90.7216
Os02g0561000	OPUNC02G18710	54.1538	90.7216
Os02g0561400	OPUNC02G18710	54.1538	90.7216
Os02g0561500	OPUNC02G18690	86.692	32.5714
Os02g0561800	OPUNC02G18710	54.1538	90.7216
Os02g0561900	OPUNC02G18720	34.9544	73.7179
Os02g0562100	OPUNC02G18730	92.7586	93.0796
Os02g0562300	OPUNC02G18750	98.6196	98.4686
Os02g0562400	OPUNC02G18760	98.125	62.7164
Os02g0562700	OPUNC02G18780	98.6348	98.6348
Os02g0562700	OPUNC02G18800	49.4881	97.973
Os02g0563000	OPUNC02G18790	63.4271	81.0458
Os02g0563800	OPUNC02G18870	92.6387	82.2111
Os02g0564000	OPUNC02G18850	88.1857	91.2664
Os02g0564100	OPUNC02G18840	97.7528	90.3114
Os02g0564200	OPUNC02G18890	98.4848	98.4848
Os02g0564300	OPUNC02G18900	86.8254	85.7367
Os02g0564400	OPUNC02G18920	87.1318	87.1318
Os02g0564500	OPUNC02G18930	91.8129	97.5155
Os02g0564600	OPUNC08G14670	40.6593	35.2381
Os02g0564700	OPUNC02G18940	88.3588	90.6067
Os02g0565000	OPUNC02G18950	93.7947	94.9275
Os02g0565100	OPUNC02G18960	91.1602	93.2203
Os02g0565150	OPUNC02G18970	90.1639	91.6667
Os02g0565200	OPUNC02G18980	92.1466	92.1466
Os02g0565300	OPUNC02G18990	42.4028	69.3642
Os02g0565400	OPUNC02G19000	96.5704	96.0503
Os02g0565500	OPUNC02G19020	99.449	99.449
Os02g0565600	OPUNC02G19040	90.8309	47.3134
Os02g0566400	OPUNC02G19050	93.7639	85.2227
Os02g0566500	OPUNC02G19060	96.9613	96.9613
Os02g0566500	OPUNC02G19080	96.9613	96.9613
Os02g0566700	OPUNC02G19090	86.9102	85.479
Os02g0566800	OPUNC02G19100	94.8586	72.2113
Os02g0566900	OPUNC02G19110	87.3239	41.4716
Os02g0567100	OPUNC02G19120	83.6449	71.8876
Os02g0567200	OPUNC02G19130	97.5113	82.7255
Os02g0567800	OPUNC02G19150	89.0625	87.963
Os02g0567900	OPUNC02G19160	98.8417	60.3774
Os02g0568200	OPUNC02G19170	88.9764	91.129
Os02g0568600	OPUNC02G19180	73.7705	78.0347
Os02g0569000	OPUNC02G19190	89.022	87.9684
Os02g0569400	OPUNC02G19200	93.8	93.8
Os02g0572200	OPUNC02G19220	87.9656	87.4644
Os02g0572300	OPUNC02G19230	67.4641	82.4561
Os02g0572400	OPUNC02G19260	96.3834	96.3834
Os02g0572600	OPUNC02G19280	88.4848	90.1235
Os02g0572900	OPUNC02G19290	92.9688	92.7273
Os02g0573200	OPUNC02G19300	96.6574	96.7922
Os02g0573300	OPUNC02G19310	89.8089	40.1709
Os02g0573400	OPUNC02G19320	86.506	96.5054
Os02g0574000	OPUNC02G19330	84.7826	39.1468
Os02g0574100	OPUNC02G19330	91.1197	59.2221
Os02g0574500	OPUNC02G19350	90.0243	93.9086
Os02g0574600	OPUNC02G19360	95.4839	95.7929
Os02g0574900	OPUNC02G19380	96.7391	78.6219
Os02g0575000	OPUNC02G19390	75	74.1573
Os02g0575200	OPUNC02G19400	96.8847	98.1073
Os02g0575500	OPUNC02G19410	97.903	98.5488
Os02g0575700	OPUNC02G19430	89.313	94.8136
Os02g0575800	OPUNC02G19440	90.7407	93.4605
Os02g0575900	OPUNC01G17060	90.5714	90.701
Os02g0576400	OPUNC02G19450	84.0336	83.3333
Os02g0576600	OPUNC02G19470	96.8224	96.6418
Os02g0576700	OPUNC02G19480	98.8095	99.2032
Os02g0576900	OPUNC02G19490	90.9091	96.1538
Os02g0577100	OPUNC02G19500	98.8	96.1089
Os02g0577300	OPUNC02G19510	93.1419	90.1235
Os02g0577501	OPUNC02G19520	92.1986	93.5252
Os02g0577700	OPUNC02G19530	86.3179	21.8766
Os02g0578366	OPUNC02G19540	89.5522	82.9493
Os02g0578400	OPUNC02G19550	86.2222	64.8829
Os02g0578800	OPUNC02G19570	96.7914	98.3696
Os02g0579000	OPUNC02G19580	92.1739	84.3501
Os02g0579600	OPUNC02G19600	96.6667	98.7234
Os02g0579800	OPUNC02G19610	88.2716	89.375
Os02g0580100	OPUNC02G19620	90.0574	83.0688
Os02g0580300	OPUNC02G19630	100	54.4699
Os02g0580400	OPUNC02G19650	85.9296	92.4324
Os02g0580500	OPUNC02G19660	96.8085	96.8085
Os02g0580600	OPUNC02G19680	90.8316	83.5294
Os02g0580700	OPUNC02G19690	92.9553	92.1635
Os02g0580800	OPUNC02G19700	87.4214	75.1351
Os02g0580900	OPUNC02G19710	95.7307	95.2614
Os02g0581000	OPUNC02G19720	74.5484	57.4684
Os02g0581100	OPUNC02G19730	72.2689	70.4918
Os02g0581200	OPUNC02G19740	87.5	87.5
Os02g0581300	OPUNC02G19750	84.1424	98.1132
Os02g0581300	OPUNC02G19760	99.3528	99.3528
Os02g0581400	OPUNC02G19770	74.3202	14.6953
Os02g0581500	OPUNC02G19770	83.7134	15.3524
Os02g0581800	OPUNC02G19780	93.3333	97.0297
Os02g0582100	OPUNC02G19790	93.3761	92.7813
Os02g0582200	OPUNC02G19800	94.7214	81.7721
Os02g0582300	OPUNC02G19810	90.7692	93.0825
Os02g0582400	OPUNC02G19820	94.4915	94.8936
Os02g0582600	OPUNC02G19850	72.7642	75.5274
Os02g0582800	OPUNC02G19860	78.4091	77.9661
Os02g0582900	OPUNC02G19870	76.9911	84.466
Os02g0583500	OPUNC08G09120	61.194	44.6461
Os02g0583700	OPUNC02G19890	88.4058	81.3333
Os02g0584200	OPUNC02G19890	83.5616	81.3333
Os02g0584700	OPUNC02G19900	88.8889	83.871
Os02g0584800	OPUNC02G19910	90.9091	89.4309
Os02g0585200	OPUNC02G19920	90.9774	66.8508
Os02g0586000	OPUNC02G19930	89.3617	89.3617
Os02g0586400	OPUNC02G19950	99.5238	99.5238
Os02g0586500	OPUNC02G19960	99.1228	99.1228
Os02g0586600	OPUNC02G19970	77.8481	60.8158
Os02g0586800	OPUNC02G19980	89.3417	89.9054
Os02g0586900	OPUNC02G19990	84.6154	85.4369
Os02g0587000	OPUNC02G20000	85.8333	90.3509
Os02g0587300	OPUNC02G20020	82.7869	90.1786
Os02g0587600	OPUNC02G20030	74.359	73.8854
Os02g0587800	OPUNC02G20040	76.259	84.8
Os02g0588300	OPUNC02G20050	92.8678	92.1829
Os02g0588500	OPUNC02G20070	77.1696	77.6882
Os02g0588600	OPUNC02G20080	83.4395	60.6481
Os02g0588700	OPUNC02G20090	90.678	91.453
Os02g0589000	OPUNC02G20150	71.954	71.1364
Os02g0589700	OPUNC02G20160	81.2308	60.5505
Os02g0590000	OPUNC02G20250	0	0
Os02g0590200	OPUNC02G20250	54.8611	55.6338
Os02g0590400	OPUNC02G20250	21.5909	66.9014
Os02g0590800	OPUNC02G20270	81.4114	93.4783
Os02g0591500	OPUNC02G20320	88.9362	78.5714
Os02g0591600	OPUNC02G20330	75	86.3636
Os02g0591600	OPUNC03G25760	78.5714	78.8679
Os02g0591700	OPUNC02G20340	98.6301	87.4494
Os02g0591800	OPUNC02G20350	92.7492	93.0303
Os02g0591900	OPUNC02G20360	95.6522	95.7958
Os02g0592000	OPUNC02G20370	81.5436	96.8128
Os02g0592000	OPUNC02G20380	95.302	95.302
Os02g0592200	OPUNC02G20390	93.8326	94.0397
Os02g0592300	OPUNC02G20400	88.8407	94.579
Os02g0592400	OPUNC02G20410	91.5888	98.9899
Os02g0592500	OPUNC02G20420	93.266	86.5625
Os02g0592600	OPUNC01G15120	50.953	89.1111
Os02g0592833	OPUNC02G20440	87.3016	83.9695
Os02g0593100	OPUNC02G20450	7.08154	21.8543
Os02g0593100	OPUNC02G20460	27.0386	79.7468
Os02g0593400	OPUNC02G20500	100	100
Os02g0593500	OPUNC02G20490	97.9021	97.9021
Os02g0593600	OPUNC02G20510	96.6068	93.0769
Os02g0593700	OPUNC02G20520	95.1479	93.4884
Os02g0593900	OPUNC02G20530	95.5479	96.875
Os02g0594100	OPUNC02G20540	99.1477	99.1477
Os02g0594166	OPUNC03G38630	61.2245	48.3871
Os02g0594166	OPUNC04G05950	85.7143	22.9508
Os02g0594300	OPUNC02G20550	90.1449	90.9357
Os02g0594800	OPUNC02G20570	96.4377	96.4377
Os02g0594900	OPUNC02G20590	55.7545	89.7119
Os02g0594900	OPUNC02G20600	69.3095	97.1326
Os02g0595100	OPUNC02G20580	24.5946	23.3933
Os02g0595100	OPUNC02G20610	96.2162	53.1343
Os02g0595200	OPUNC02G20620	77.1429	78.0347
Os02g0595300	OPUNC02G20630	89.3204	85.5814
Os02g0595400	OPUNC02G20640	95.0495	94.5813
Os02g0595500	OPUNC02G20650	98.1481	98.6702
Os02g0595700	OPUNC02G20660	92.9336	92.735
Os02g0595800	OPUNC02G20670	93.4489	93.0902
Os02g0595900	OPUNC02G20680	95.1456	94.686
Os02g0596000	OPUNC02G20690	94.1781	94.8276
Os02g0596100	OPUNC02G20710	86.7508	88.2825
Os02g0596200	OPUNC02G20720	85.5234	66.2069
Os02g0596300	OPUNC02G20730	93.8272	83.5165
Os02g0596500	OPUNC02G20740	72.103	70
Os02g0596700	OPUNC02G20750	30.8725	25.6983
Os02g0596900	OPUNC02G20780	95.0935	99.511
Os02g0597000	OPUNC02G20790	92.5512	83.5294
Os02g0597300	OPUNC02G20800	88.5073	58.669
Os02g0597700	OPUNC02G20810	96.4286	97.006
Os02g0597800	OPUNC02G20820	93.8462	94.3299
Os02g0597900	OPUNC02G20830	98.3607	18.4615
Os02g0598200	OPUNC02G20840	77.2901	85.8961
Os02g0598300	OPUNC02G20850	94.4625	16.3749
Os02g0598400	OPUNC02G20860	82.5036	60.4167
Os02g0598600	OPUNC02G20900	83.5544	83.3333
Os02g0598600	OPUNC02G20950	78.2493	78.4574
Os02g0598800	OPUNC02G20860	89.726	95.5208
Os02g0598900	OPUNC02G20900	83.5544	83.3333
Os02g0598900	OPUNC02G20950	78.2493	78.4574
Os02g0599100	OPUNC02G20860	81.7923	59.8958
Os02g0599500	OPUNC02G21540	87.1622	81.6456
Os02g0600000	OPUNC02G20860	67.8571	3.95833
Os02g0600200	OPUNC02G20960	95.8647	96.2264
Os02g0600400	OPUNC02G20980	98.2592	98.2592
Os02g0601100	OPUNC02G20990	94.0678	31.5341
Os02g0601300	OPUNC02G21010	98.8131	98.8131
Os02g0601600	OPUNC02G21040	94.2	94.2
Os02g0601700	OPUNC02G21050	96.5133	96.2448
Os02g0601800	OPUNC02G21060	97.3389	93.6658
Os02g0602000	OPUNC02G21070	90.2941	87.7143
Os02g0602100	OPUNC02G21080	93.0736	45.3587
Os02g0602500	OPUNC02G21090	100	100
Os02g0602600	OPUNC02G21100	90.6736	81.2065
Os02g0602800	OPUNC02G21120	97.037	97.037
Os02g0602900	OPUNC02G21130	18.5714	11.9266
Os02g0603000	OPUNC02G21140	91.9463	89.3478
Os02g0603100	OPUNC02G21160	78.3522	96.4215
Os02g0603600	OPUNC02G21170	84.1808	50.3378
Os02g0603800	OPUNC02G21180	99.5968	75.8444
Os02g0603800	OPUNC02G21210	75	97.0435
Os02g0604100	OPUNC02G21190	47.2868	88.4058
Os02g0604300	OPUNC02G21220	96.0494	99.4885
Os02g0604600	OPUNC02G21230	69.0808	74.2515
Os02g0604600	OPUNC02G21410	73.8162	13.7734
Os02g0604700	OPUNC02G21230	47.4537	61.3772
Os02g0604700	OPUNC02G21410	58.1019	13.0457
Os02g0604800	OPUNC02G21230	64.191	72.4551
Os02g0604800	OPUNC02G21410	75.8621	14.8649
Os02g0605400	OPUNC02G21390	89.8734	12.6335
Os02g0605500	OPUNC02G21380	89.0141	76.1446
Os02g0605600	OPUNC02G21360	85.4067	81.5069
Os02g0605900	OPUNC02G21330	95.572	95.2206
Os02g0606000	OPUNC02G21320	98.8	79.4212
Os02g0606100	OPUNC02G21310	91.3043	21.3415
Os02g0606200	OPUNC02G21300	87.8229	94.4444
Os02g0606300	OPUNC02G21290	47.3684	21.9027
Os02g0606600	OPUNC02G21270	78.8732	75.6757
Os02g0606700	OPUNC02G21260	73.6626	96.7568
Os02g0606800	OPUNC02G21250	94.4444	93.7008
Os02g0606900	OPUNC02G21240	91.7647	88.1356
Os02g0607100	OPUNC02G21230	73.4286	76.9461
Os02g0607100	OPUNC02G21410	83.1429	15.1247
Os02g0607400	OPUNC02G21230	65.1715	73.9521
Os02g0607400	OPUNC02G21410	74.1425	14.605
Os02g0607700	OPUNC02G21420	96.9799	95.3795
Os02g0608000	OPUNC02G21430	62.5984	49.0741
Os02g0608000	OPUNC02G21440	62.5984	49.0741
Os02g0608200	OPUNC12G08000	67.4699	58.3333
Os02g0608500	OPUNC02G21470	85.8566	34.4524
Os02g0608550	OPUNC02G21480	37.8205	15.0127
Os02g0608600	OPUNC02G21480	95.8824	82.9517
Os02g0608801	OPUNC02G21200	93.7965	94.2643
Os02g0608801	OPUNC02G21500	94.0447	94.5137
Os02g0608900	OPUNC02G21510	91.8919	91.6442
Os02g0609200	OPUNC02G21530	97.5309	61.2403
Os02g0609400	OPUNC02G21540	98.1013	98.1013
Os02g0609800	OPUNC06G24000	24.8227	43.75
Os02g0610000	OPUNC02G21550	14.3939	68.4685
Os02g0610400	OPUNC02G21560	89.7216	89.339
Os02g0610600	OPUNC02G21580	100	70.4225
Os02g0610700	OPUNC02G21590	52.5641	71.9298
Os02g0610800	OPUNC02G21600	94.6429	95.8656
Os02g0611200	OPUNC02G21640	79.7468	90.5172
Os02g0611400	OPUNC02G21660	91.0688	91.3363
Os02g0611500	OPUNC02G21680	96.0256	96.0256
Os02g0611800	OPUNC02G21690	97.7376	84.8723
Os02g0612000	OPUNC02G21700	87.1186	77.1772
Os02g0612100	OPUNC02G21710	94.0476	94.6108
Os02g0612200	OPUNC02G21720	26.195	43.3544
Os02g0612300	OPUNC02G21730	89.7119	97.7579
Os02g0612700	OPUNC02G21750	94.9782	95.815
Os02g0612800	OPUNC02G21760	94.702	96.6216
Os02g0612900	OPUNC02G21770	93.8462	95.8115
Os02g0613000	OPUNC02G21790	79.7071	76.9697
Os02g0613100	OPUNC02G21800	89.0438	72.8013
Os02g0613150	OPUNC01G24150	15.5963	32.6923
Os02g0613200	OPUNC02G21810	97.079	90.5449
Os02g0613400	OPUNC02G21820	92.8814	16.4663
Os02g0613600	OPUNC02G21830	81.4815	62.1469
Os02g0613900	OPUNC02G21850	81.9328	52.4194
Os02g0614100	OPUNC02G21870	97.6879	91.5989
Os02g0614200	OPUNC02G21880	91.6667	55.6962
Os02g0614400	OPUNC02G21900	94.5525	84.083
Os02g0614400	OPUNC02G21920	94.5525	56.3805
Os02g0614500	OPUNC02G21910	98.4894	44.6575
Os02g0614600	OPUNC02G21930	89.6203	90.653
Os02g0614700	OPUNC02G21940	97.546	31.1155
Os02g0614966	OPUNC02G21970	61	24.3028
Os02g0615800	OPUNC02G21980	61.5385	61.1718
Os02g0616100	OPUNC02G21990	66.895	66.5909
Os02g0616199	OPUNC02G22000	79.0476	43.4555
Os02g0616300	OPUNC02G22050	2.71903	2.47934
Os02g0617000	OPUNC02G22070	90.8654	39.1304
Os02g0617100	OPUNC02G22080	93.0159	31.1371
Os02g0617200	OPUNC02G22090	66.6667	12.9794
Os02g0617300	OPUNC02G22100	88.3444	48.4035
Os02g0617500	OPUNC02G22120	86.5169	45.4086
Os02g0617600	OPUNC02G22130	75.8197	33.8828
Os02g0617700	OPUNC02G22140	89.1304	28.8732
Os02g0618100	OPUNC02G22170	79.6875	95.3271
Os02g0618200	OPUNC02G22180	96.332	97.271
Os02g0618250	OPUNC02G22190	100	100
Os02g0618400	OPUNC02G22200	92.7336	94.6996
Os02g0618700	OPUNC02G22210	94.181	94.181
Os02g0619600	OPUNC02G22290	96.4739	96.6102
Os02g0620100	OPUNC02G22300	92.0168	91.25
Os02g0620200	OPUNC02G22310	98.5714	55.6452
Os02g0620400	OPUNC02G22320	90.2655	89.4737
Os02g0620500	OPUNC02G22330	96.7871	96.9819
Os02g0620600	OPUNC02G22340	99.1936	99.1936
Os02g0621100	OPUNC02G22370	86.5047	93.7134
Os02g0621300	OPUNC02G22380	97.4152	97.4152
Os02g0621500	OPUNC02G22390	92.402	93.3168
Os02g0623400	OPUNC09G04700	95.6938	96.6184
Os02g0623500	OPUNC02G22400	24.744	92.9487
Os02g0623500	OPUNC09G04710	63.1399	84.4749
Os02g0624400	OPUNC02G22440	94.3327	97.7273
Os02g0625000	OPUNC02G22450	95.0845	93.5045
Os02g0625100	OPUNC02G22460	93.3063	92.5553
Os02g0625300	OPUNC02G22470	98.6885	97.7273
Os02g0625500	OPUNC02G22480	89.6277	98.827
Os02g0625900	OPUNC02G22500	91.0067	91.9946
Os02g0626100	OPUNC02G22510	99.572	99.572
Os02g0626400	OPUNC02G22530	99.4429	99.3046
Os02g0626600	OPUNC02G22540	90.9091	91.1641
Os02g0626600	OPUNC02G22550	90.9091	91.1641
Os02g0627100	OPUNC02G22560	98.4572	98.4572
Os02g0627700	OPUNC02G22570	97.9528	90.2758
Os02g0627800	OPUNC01G11330	77.2727	41.9178
Os02g0627900	OPUNC02G22580	60.4317	70.7368
Os02g0628000	OPUNC02G22590	98.3607	98.7654
Os02g0628200	OPUNC02G22600	97.0675	98.806
Os02g0628600	OPUNC02G22610	97.7974	96.3821
Os02g0628800	OPUNC02G22630	66.9725	100
Os02g0628900	OPUNC02G22650	80	45.1613
Os02g0629000	OPUNC02G22660	87.6471	88.1657
Os02g0629200	OPUNC02G22680	99.3056	99.3056
Os02g0629400	OPUNC02G22700	97.0532	97.4237
Os02g0629800	OPUNC02G22710	98.75	98.75
Os02g0630300	OPUNC02G22740	90.301	68.5279
Os02g0631000	OPUNC02G22750	93.3162	74.6914
Os02g0631100	OPUNC02G22760	93.2773	93.2773
Os02g0631200	OPUNC02G22770	22.069	100
Os02g0631500	OPUNC02G22780	93.4659	27.6471
Os02g0631601	OPUNC02G22780	79.4393	14.2857
Os02g0632500	OPUNC02G22830	79.8684	97.7456
Os02g0633066	OPUNC02G22860	80.7399	40.5908
Os02g0633100	OPUNC02G13820	67.8022	92.7122
Os02g0633100	OPUNC02G22870	93.4615	94.3951
Os02g0633200	OPUNC02G13810	37.1429	91.8478
Os02g0633200	OPUNC02G22880	93.4066	93.819
Os02g0633300	OPUNC02G22890	99.5745	31.9236
Os02g0633400	OPUNC02G22900	90.9396	91.5541
Os02g0633900	OPUNC02G22910	87.9365	43.2812
Os02g0634100	OPUNC02G22920	53.6972	60.1578
Os02g0634500	OPUNC02G22930	96.9799	96.9799
Os02g0634600	OPUNC02G22940	96.5432	96.5432
Os02g0634700	OPUNC02G22950	85.7732	83.0339
Os02g0634800	OPUNC02G22960	96.8153	71.6981
Os02g0634900	OPUNC02G22970	100	100
Os02g0635200	OPUNC02G22980	98.3425	98.3425
Os02g0635600	OPUNC02G22990	57.4575	72.8426
Os02g0635700	OPUNC02G23000	91.0714	75.3695
Os02g0635800	OPUNC02G23010	98.5782	97.1963
Os02g0636300	OPUNC02G23040	97.7312	97.7312
Os02g0636400	OPUNC02G23050	97	46.4115
Os02g0636600	OPUNC02G23070	97.8166	97.8166
Os02g0636700	OPUNC02G23080	94.3966	95.2174
Os02g0637000	OPUNC02G23110	96.2264	79.6875
Os02g0637200	OPUNC02G23130	95.0617	93.9024
Os02g0637700	OPUNC02G23140	96.8504	32.5397
Os02g0637900	OPUNC02G23150	92.093	96.1165
Os02g0638000	OPUNC02G23160	93.6102	93.6102
Os02g0638200	OPUNC02G23170	89.916	35.082
Os02g0638300	OPUNC02G23180	93.2886	94.5578
Os02g0638400	OPUNC10G17110	1.41643	6.0241
Os02g0638650	OPUNC02G23190	87.5264	52.0755
Os02g0638900	OPUNC02G23200	83.4179	62.7226
Os02g0639000	OPUNC02G23210	98.4043	98.2997
Os02g0639100	OPUNC02G23220	91.3279	85.7506
Os02g0639500	OPUNC02G23250	98.8506	94.8529
Os02g0639600	OPUNC02G23260	96.6463	95.7704
Os02g0639700	OPUNC02G23270	92.418	87.5728
Os02g0639800	OPUNC02G23280	90.9091	92.8571
Os02g0639900	OPUNC02G23290	93.6416	94.7368
Os02g0640000	OPUNC02G23300	100	100
Os02g0640100	OPUNC02G23310	85.0575	83.1461
Os02g0640200	OPUNC02G23320	94.4649	76.6467
Os02g0640300	OPUNC02G23330	60.6607	78.5992
Os02g0640500	OPUNC02G23340	54.8961	91.5842
Os02g0640700	OPUNC02G23350	77.2031	37.4188
Os02g0641800	OPUNC02G23430	91.1417	90.6067
Os02g0642200	OPUNC02G23450	95.0739	97.4747
Os02g0642300	OPUNC02G23460	99.0291	43.5897
Os02g0642600	OPUNC02G23480	89.8576	93.869
Os02g0642700	OPUNC02G23500	73.2067	97.1989
Os02g0643000	OPUNC02G23510	93.8224	93.8224
Os02g0643200	OPUNC02G23520	96.0938	96.8504
Os02g0643500	OPUNC02G23540	94.9458	94.9458
Os02g0643600	OPUNC02G23550	93.2432	96.6387
Os02g0643800	OPUNC02G23560	96.3158	97.861
Os02g0643900	OPUNC02G23570	81.2081	85.8156
Os02g0644000	OPUNC02G23580	96.371	97.7505
Os02g0644100	OPUNC02G23590	97.5779	97.4093
Os02g0644200	OPUNC02G23610	35.9375	30.2632
Os02g0644400	OPUNC02G23640	96.5079	68.7006
Os02g0644500	OPUNC02G23620	86.7647	96.1303
Os02g0644600	OPUNC11G18360	95.8175	61.4634
Os02g0644700	OPUNC11G18370	98.3222	68.9412
Os02g0644900	OPUNC11G18390	84.141	34.6014
Os02g0645000	OPUNC02G23630	86.802	89.0625
Os02g0645100	OPUNC02G23640	97.3982	97.2881
Os02g0645600	OPUNC02G23650	94.832	86.5566
Os02g0646200	OPUNC02G23670	92.5651	95.0382
Os02g0646400	OPUNC02G23680	95.4198	93.985
Os02g0646500	OPUNC02G23690	84.8049	93.228
Os02g0647300	OPUNC02G23700	84.7727	94.9109
Os02g0647900	OPUNC02G23710	95.9267	96.1225
Os02g0648100	OPUNC02G23720	92.6027	94.4134
Os02g0648300	OPUNC02G23730	89.5692	64.1234
Os02g0649300	OPUNC02G23740	92.7203	95.6522
Os02g0649700	OPUNC02G23760	99.1484	98.7879
Os02g0649800	OPUNC02G23770	93.4783	93.4783
Os02g0649900	OPUNC02G23780	95.4006	93.0535
Os02g0650300	OPUNC02G23790	95.6845	97.4242
Os02g0650500	OPUNC02G23800	95.914	96.7462
Os02g0650800	OPUNC02G23810	93.9168	57.0687
Os02g0650900	OPUNC02G23820	98.2968	98.2968
Os02g0651000	OPUNC02G23830	96.2766	66.3004
Os02g0651300	OPUNC02G23850	82.2289	88.3495
Os02g0651900	OPUNC02G23870	84.5794	87.4396
Os02g0652000	OPUNC02G23890	92.9245	95.1691
Os02g0652100	OPUNC04G18180	48.4663	31.7269
Os02g0652300	OPUNC02G23910	81.7844	99.0991
Os02g0652550	OPUNC02G23920	83.5206	95.7082
Os02g0652600	OPUNC02G23930	94.0171	93.2203
Os02g0652800	OPUNC02G23940	97.9757	96.8
Os02g0653200	OPUNC02G23950	85.4545	68.4466
Os02g0653400	OPUNC02G23960	89.6104	83.7379
Os02g0653400	OPUNC02G23970	25.7143	83.8983
Os02g0653800	OPUNC02G23980	100	100
Os02g0653900	OPUNC02G24010	97.6103	65.7993
Os02g0654000	OPUNC02G24000	94.898	32.7465
Os02g0654100	OPUNC02G24020	96	92.0128
Os02g0654300	OPUNC02G24030	95.6522	95.9302
Os02g0654400	OPUNC02G24040	95.467	86.5504
Os02g0654500	OPUNC02G24050	82.5328	67.0213
