Gene stable ID	Oryza longistaminata gene stable ID	%id. target Oryza longistaminata gene identical to query gene	%id. query gene identical to target Oryza longistaminata gene
Os03g0611200	KN539835.1_FG007	99.2593	99.2593
Os03g0611700	KN539835.1_FG003	33.5526	23.5023
Os03g0612600	KN539835.1_FG002	34.8571	23.5521
Os03g0616400	AMDW01039392.1_FG001	20.1355	98.5782
Os03g0616400	AMDW01135657.1_FG001	23.6205	98.3871
Os03g0616400	KN542335.1_FG001	94.1917	60.8505
Os03g0616500	AMDW01038343.1_FG001	17.6403	99.3548
Os03g0616500	AMDW01039868.1_FG001	0.229095	0.647249
Os03g0616500	AMDW01040422.1_FG001	40.8935	97.0109
Os03g0616500	KN538861.1_FG029	15.1203	100
Os03g0616700	KN538861.1_FG026	93.3657	53.9757
Os03g0617900	KN538861.1_FG002	95.9036	99.5
Os03g0618300	KN538861.1_FG011	42.6136	97.4026
Os03g0619400	KN538861.1_FG004	99.2381	89.2123
Os03g0619600	KN538861.1_FG001	71.6418	41.3793
Os03g0619850	KN538861.1_FG012	90.1186	63.8655
Os03g0620400	KN538861.1_FG009	86.3057	52.2158
Os03g0620500	KN538861.1_FG003	99.0991	19.0972
Os03g0620800	KN538861.1_FG006	78.1701	99.3878
Os03g0621400	KN538861.1_FG010	85.8942	89.9736
Os03g0621600	KN539105.1_FG011	89.9452	54.9107
Os03g0621650	KN539105.1_FG011	93.3333	17.1875
Os03g0621900	KN539105.1_FG011	49.6503	7.92411
Os03g0622100	KN539105.1_FG007	87.4346	95.702
Os03g0622200	KN539105.1_FG012	71.6931	93.1272
Os03g0622200	KN544911.1_FG001	67.1958	91.0394
Os03g0622700	KN541942.1_FG003	46.5116	51.5222
Os03g0623100	KN538704.1_FG058	67.7419	90
Os03g0624600	KN538704.1_FG038	77.709	85.6655
Os03g0624800	KN538704.1_FG035	98.441	98.441
Os03g0625700	KN538704.1_FG033	75.9146	30.2552
Os03g0625800	KN538704.1_FG042	90.5556	96.2598
Os03g0625900	KN538704.1_FG040	82.1918	97.9021
Os03g0626000	AMDW01139487.1_FG001	13.9013	75.6098
Os03g0626100	KN538704.1_FG008	39.8246	87.9845
Os03g0626500	KN538704.1_FG009	85.443	35.8566
Os03g0626700	KN538704.1_FG015	85.325	99.511
Os03g0626800	KN538704.1_FG002	69.7778	91.2791
Os03g0627100	KN539545.1_FG005	90.5109	58.216
Os03g0627300	KN538704.1_FG005	78.5714	50.4167
Os03g0627500	KN538704.1_FG010	98.2353	92.9499
Os03g0628800	KN538704.1_FG001	64.2336	94.8787
Os03g0628900	KN538704.1_FG016	69.0476	87
Os03g0632200	KN540330.1_FG002	71.6129	28.6082
Os03g0632800	KN538704.1_FG003	67.8241	63.5575
Os03g0633100	KN538704.1_FG007	1.94175	1.07239
Os03g0633400	KN538704.1_FG007	79.7619	71.8499
Os03g0633500	KN538704.1_FG012	69.5279	94.7368
Os03g0633900	KN540187.1_FG006	62.701	89.8617
Os03g0635800	KN541111.1_FG001	37.8307	58.3673
Os03g0636800	KN538706.1_FG006	90.1503	95.9147
Os03g0637600	KN538706.1_FG003	35.7868	100
Os03g0637800	KN538706.1_FG001	99.778	99.778
Os03g0637900	KN538706.1_FG009	99.7674	28.5809
Os03g0637900	KN538706.1_FG057	17.6744	6.62598
Os03g0638000	AMDW01034270.1_FG001	34.5992	70.0855
Os03g0638200	KN538706.1_FG002	97.2917	81.6434
Os03g0638300	KN538706.1_FG005	84.9557	12.1673
Os03g0638800	KN538706.1_FG049	99.7361	90.8654
Os03g0639300	AMDW01136750.1_FG001	0	0
Os03g0639300	KN540132.1_FG004	0	0
Os03g0639400	KN538706.1_FG056	81.3278	87.5
Os03g0639600	KN538706.1_FG032	76.3441	98.6111
Os03g0639700	KN538706.1_FG025	54.3981	78.5953
Os03g0639800	KN538706.1_FG020	78.6026	92.7835
Os03g0640000	KN538706.1_FG031	23.8095	93.75
Os03g0640100	KN538706.1_FG023	83.8785	67.3546
Os03g0640300	KN538706.1_FG022	97.8022	48.6339
Os03g0640800	KN538706.1_FG019	99.3015	99.3015
Os03g0641200	KN538706.1_FG029	62.1849	98.6667
Os03g0641500	KN538706.1_FG024	87.218	90.625
Os03g0641700	KN538706.1_FG030	96.8182	87.2951
Os03g0642900	KN538843.1_FG006	78.5455	93.913
Os03g0643000	KN538843.1_FG003	69.9187	26.875
Os03g0643100	AMDW01040733.1_FG001	70.9443	99.322
Os03g0643300	KN538843.1_FG013	83.7209	76.3006
Os03g0643522	KN538757.1_FG010	94.5205	94.5205
Os03g0644200	KN538843.1_FG004	76.2987	98.7395
Os03g0644400	KN538843.1_FG008	90.9091	99.768
Os03g0644600	KN538843.1_FG005	67.3759	91.3462
Os03g0645000	KN538843.1_FG002	93.6102	72.8856
Os03g0645100	KN538843.1_FG007	96.9419	88.3008
Os03g0645200	KN538843.1_FG012	99.3333	26.8468
Os03g0645900	KN538843.1_FG035	44.4079	89.404
Os03g0646100	KN538843.1_FG029	90.9292	89.154
Os03g0646200	KN538843.1_FG032	67.9372	96.4968
Os03g0646300	KN538843.1_FG030	87.069	96.8051
Os03g0646400	AMDW01036504.1_FG001	45.1807	79.7872
Os03g0646900	KN538972.1_FG007	93.8931	45.4433
Os03g0647400	KN538972.1_FG002	42.8571	73.0435
Os03g0647500	KN538972.1_FG011	86.4111	89.8551
Os03g0647575	KN538955.1_FG003	50.5618	26.7857
Os03g0648300	KN538972.1_FG004	98.4091	98.4091
Os03g0648400	KN538972.1_FG001	78.4173	99.0909
Os03g0648500	KN538972.1_FG013	99.2958	99.2958
Os03g0648900	KN538972.1_FG009	95.4802	92.6027
Os03g0649000	KN538972.1_FG003	83.2908	99.2401
Os03g0650200	AMDW01058671.1_FG001	4.93197	36.7089
Os03g0650400	KN540985.1_FG001	92.6525	70.3879
Os03g0650700	KN540985.1_FG002	99.6113	99.6113
Os03g0650800	KN539920.1_FG002	77	96.4912
Os03g0650900	KN539920.1_FG005	98.2301	97.9412
Os03g0651000	KN539920.1_FG003	39.2157	23.2558
Os03g0651100	KN539920.1_FG006	6.75676	5.76923
Os03g0651300	KN539920.1_FG001	91.3043	94.6352
Os03g0652000	KN538871.1_FG030	60.9005	41.7886
Os03g0652100	KN538871.1_FG027	92.9907	86.3341
Os03g0652400	KN538871.1_FG025	92.8571	39.7959
Os03g0652400	KN538871.1_FG032	93.6508	49.3724
Os03g0653100	KN538871.1_FG025	97.5247	33.5034
Os03g0653100	KN538871.1_FG032	98.5149	41.6318
Os03g0653900	KN538871.1_FG028	52.381	94.0789
Os03g0654400	KN538871.1_FG006	81.5336	98.6742
Os03g0654500	AMDW01079671.1_FG001	16.8831	89.2157
Os03g0654500	KN538871.1_FG003	90.9091	46.0094
Os03g0655100	KN538871.1_FG009	68.4385	82.0717
Os03g0655200	KN538871.1_FG012	60.2459	71.7073
Os03g0655300	KN538871.1_FG001	94.3396	97.4026
Os03g0655400	KN538871.1_FG004	98.913	90.099
Os03g0655600	KN538871.1_FG005	78.7054	73.7258
Os03g0656000	KN538871.1_FG002	67.4658	88.3408
Os03g0656201	KN538871.1_FG007	60.8108	30.7167
Os03g0656800	KN539146.1_FG005	73.9837	72.0792
Os03g0657000	KN539146.1_FG001	100	76.03
Os03g0657100	KN539146.1_FG007	67.3544	98.9305
Os03g0658000	AMDW01038622.1_FG001	16.0494	21.1957
Os03g0658800	KN539146.1_FG004	80	98.7531
Os03g0659200	KN539146.1_FG002	40.8163	100
Os03g0659400	KN541767.1_FG002	65.5667	70.743
Os03g0659900	KN541957.1_FG001	92.6205	67.806
Os03g0660300	KN542090.1_FG001	86.7924	87.619
Os03g0661300	KN539815.1_FG006	67.0404	99.3355
Os03g0661500	KN539815.1_FG003	74.2389	94.6269
Os03g0661600	KN539815.1_FG004	54.8043	99.3548
Os03g0662000	KN540750.1_FG003	73.1707	14.3541
Os03g0663100	KN539815.1_FG005	68.8406	97.4359
Os03g0663400	KN539815.1_FG002	57.6577	98.4615
Os03g0663500	AMDW01023329.1_FG001	26.0274	60.6383
Os03g0663700	KN542179.1_FG001	87.2852	48.9403
Os03g0663800	KN542861.1_FG001	46.4	21.6822
Os03g0664300	KN542657.1_FG001	89.5299	75.2244
Os03g0664600	KN542657.1_FG003	48.954	52.2321
Os03g0664700	KN542657.1_FG002	92.5333	98.3003
Os03g0665000	KN538878.1_FG033	94.3925	96.1905
Os03g0665200	KN538878.1_FG031	61.5894	99.4652
Os03g0665700	KN538878.1_FG038	96.6102	99.1304
Os03g0666100	AMDW01040926.1_FG001	72.8324	99.661
Os03g0666100	KN538878.1_FG044	96.2841	99.6581
Os03g0666200	KN538878.1_FG047	91.4	98.9177
Os03g0666300	KN538878.1_FG037	30.179	78.1457
Os03g0666500	KN538878.1_FG030	100	100
Os03g0666700	KN538878.1_FG043	80.4511	95.5357
Os03g0667100	KN538878.1_FG039	52.292	99.0354
Os03g0667300	KN538878.1_FG045	39.4595	98.6487
Os03g0667400	KN538878.1_FG006	100	48.6111
Os03g0667500	AMDW01016907.1_FG001	22.7273	97.7011
Os03g0667500	KN538878.1_FG003	45.4545	97.1429
Os03g0667700	KN538878.1_FG010	90.7162	99.1304
Os03g0668000	KN538878.1_FG004	65.0443	92.7445
Os03g0668100	KN540911.1_FG003	29.6443	16.1987
Os03g0668400	KN538878.1_FG012	55.2288	68.1452
Os03g0669000	KN538878.1_FG013	87.5	99.7585
Os03g0669100	KN538878.1_FG008	83.5897	95.8824
Os03g0669100	KN542272.1_FG002	83.5897	95.8824
Os03g0669200	KN542272.1_FG003	70.2632	99.2565
Os03g0669300	KN542272.1_FG004	79.5259	78.0127
Os03g0669800	KN539201.1_FG007	84.9785	71.159
Os03g0669900	KN539201.1_FG003	66.2	72.4289
Os03g0670100	KN539201.1_FG011	91.5014	98.7768
Os03g0670200	KN539201.1_FG016	18.4685	98.7952
Os03g0671800	KN539001.1_FG011	17.6623	51.9084
Os03g0672300	KN539201.1_FG002	84.3066	98.5075
Os03g0672400	KN539201.1_FG006	83.1388	96.2462
Os03g0672500	KN539201.1_FG015	55.0296	72.6562
Os03g0672700	KN539201.1_FG009	89.8936	13.6621
Os03g0673000	KN540822.1_FG001	100	53.4722
Os03g0673000	KN540822.1_FG003	0	0
Os03g0673500	KN540822.1_FG002	51.4535	93.1579
Os03g0673600	AMDW01022902.1_FG001	3.63636	7.01754
Os03g0673600	KN539312.1_FG006	0	0
Os03g0673800	KN539376.1_FG005	99.4505	48.6559
Os03g0674300	KN539376.1_FG002	99.4681	44.5238
Os03g0674700	KN539376.1_FG003	97.6526	99.7602
Os03g0675300	KN539376.1_FG004	26.6355	30
Os03g0675600	KN539376.1_FG001	58.6667	83.0189
Os03g0678400	KN539177.1_FG010	99.5708	99.5708
Os03g0678800	KN539177.1_FG003	20.8333	93.75
Os03g0678950	KN539177.1_FG009	89.4309	79.7101
Os03g0679000	AMDW01037570.1_FG001	48.6239	92.9825
Os03g0679000	KN539177.1_FG013	93.1193	81.2
Os03g0679100	KN545379.1_FG001	89.6552	64.1975
Os03g0679700	KN539177.1_FG005	90.1408	97.9592
Os03g0679800	KN539177.1_FG002	0	0
Os03g0679800	KN539177.1_FG007	41.5842	22.8883
Os03g0679800	KN539177.1_FG011	82.4257	58.7302
Os03g0679800	KN539177.1_FG012	32.9208	20
Os03g0680100	KN539954.1_FG001	69.0821	25
Os03g0680200	KN539954.1_FG001	1.90931	1.3986
Os03g0680300	KN539954.1_FG001	23.8411	12.5874
Os03g0680400	KN545782.1_FG001	14.9284	86.9048
Os03g0680566	KN545782.1_FG001	21.2658	100
Os03g0680600	KN542264.1_FG002	52.3077	80.6324
Os03g0680800	KN538788.1_FG004	35.2593	97.541
Os03g0680800	KN542264.1_FG001	51.4074	96.1219
Os03g0681000	AMDW01038355.1_FG001	54.0816	84.127
Os03g0681400	KN538788.1_FG003	100	100
Os03g0681700	KN538788.1_FG001	82.2785	99.6169
Os03g0681900	KN538788.1_FG008	79.8701	37.1601
Os03g0682200	KN538788.1_FG005	80.4301	51.4443
Os03g0683700	KN538788.1_FG031	76.9231	16.2206
Os03g0683866	KN538788.1_FG023	97.6032	50.7618
Os03g0684100	KN538788.1_FG028	65	79.9603
Os03g0684300	KN538788.1_FG022	98.8571	98.2955
Os03g0684500	KN538788.1_FG019	88.529	61.2512
Os03g0684700	KN538788.1_FG033	59.2	93.0818
Os03g0685100	KN538788.1_FG029	80	83.9506
Os03g0685300	KN538788.1_FG021	95.2218	88.8535
Os03g0685500	KN538788.1_FG024	100	100
Os03g0685600	KN538788.1_FG030	98.9848	94.8905
Os03g0685750	KN539773.1_FG001	97.9798	10.3743
Os03g0686300	KN539773.1_FG004	86.7485	97.8134
Os03g0686900	KN539773.1_FG003	43.4783	69.2771
Os03g0687000	KN539773.1_FG002	79.046	98.7234
Os03g0688200	KN538858.1_FG028	54.0773	79.2453
Os03g0688300	KN538858.1_FG024	51.9164	99.0033
Os03g0689100	KN538858.1_FG002	76.1494	97.6658
Os03g0689100	KN538858.1_FG025	99.8084	95.7721
Os03g0689300	KN538858.1_FG010	74.1632	94.0318
Os03g0689833	KN538749.1_FG044	26.616	27.8884
Os03g0689900	KN538858.1_FG005	72.956	84.8781
Os03g0690000	KN538858.1_FG007	98.8506	74.7826
Os03g0690600	KN538858.1_FG004	98.7688	98.7688
Os03g0691400	KN538858.1_FG008	97.561	96.9697
Os03g0691500	KN538858.1_FG003	88.4683	99.1124
Os03g0691800	KN538858.1_FG009	41.5473	92.6518
Os03g0692000	KN543086.1_FG001	48.9978	98.6547
Os03g0692100	KN539362.1_FG012	38.0282	70.1299
Os03g0692300	KN539362.1_FG007	33.9967	97.1564
Os03g0692400	KN539362.1_FG002	99.2322	99.2322
Os03g0692700	KN539362.1_FG005	89.0805	68.8889
Os03g0693000	KN539362.1_FG008	84.73	95.7895
Os03g0693800	KN539362.1_FG001	55.8952	92.7536
Os03g0693800	KN539362.1_FG003	95.6332	96.0526
Os03g0693900	KN539362.1_FG009	99.5595	99.5595
Os03g0694000	KN539362.1_FG001	56.3319	93.4783
Os03g0694000	KN539362.1_FG003	96.9432	97.3684
Os03g0694500	KN539362.1_FG006	87.0968	90.8911
Os03g0694700	AMDW01036858.1_FG001	55.2381	100
Os03g0694800	AMDW01040656.1_FG001	94.7368	99.0826
Os03g0694800	KN539362.1_FG010	99.1228	99.1228
Os03g0694900	AMDW01055297.1_FG001	93.833	98.408
Os03g0695400	KN539086.1_FG012	43.2099	94.5946
Os03g0695700	KN542832.1_FG001	92.9368	31.6056
Os03g0696300	KN539716.1_FG007	93.8462	34.1737
Os03g0697833	KN539716.1_FG004	89.0499	64.4522
Os03g0698350	KN539716.1_FG002	90.6179	79.6781
Os03g0698800	KN539239.1_FG009	54.9738	99.2908
Os03g0698900	KN539239.1_FG006	99.6109	99.6109
Os03g0699100	KN539239.1_FG003	84.0816	50.2439
Os03g0699200	KN539239.1_FG008	96.5232	58.3584
Os03g0699400	AMDW01039665.1_FG001	27.0115	87.037
Os03g0699400	KN539239.1_FG011	83.908	100
Os03g0699700	KN539239.1_FG001	98.2619	83.9604
Os03g0700200	KN539239.1_FG004	91.7526	93.6842
Os03g0700700	KN539239.1_FG010	98.1756	99.4226
Os03g0700800	KN539239.1_FG002	89.8383	54.7887
Os03g0701100	KN541503.1_FG001	18.239	31.8681
Os03g0701100	KN544417.1_FG001	2.20126	5.38462
Os03g0701200	KN541503.1_FG004	81.1594	96.9697
Os03g0701400	KN541503.1_FG003	93.7738	85.7143
Os03g0701600	AMDW01038088.1_FG001	38.7597	98.0392
Os03g0701600	KN540620.1_FG004	72.093	96.875
Os03g0701600	KN541503.1_FG005	62.4031	41.3882
Os03g0701700	KN540620.1_FG007	97.956	99.0461
Os03g0701800	KN540620.1_FG005	97.9094	40.4317
Os03g0701900	KN540620.1_FG003	63.9847	51.8634
Os03g0702000	KN540620.1_FG002	95.2381	98.2143
Os03g0702500	KN540620.1_FG001	98.0932	98.0932
Os03g0702600	AMDW01011299.1_FG001	35.6784	97.2603
Os03g0702700	KN539133.1_FG008	99.2064	65.9631
Os03g0702800	KN539133.1_FG014	99.7712	99.7712
Os03g0703000	KN539133.1_FG007	82.9365	99.5238
Os03g0703100	KN539133.1_FG002	88.0282	99.8004
Os03g0703400	KN539133.1_FG005	65.5963	87.7301
Os03g0703900	KN539133.1_FG001	68.9531	93.1707
Os03g0704100	KN539133.1_FG015	66.7883	55.6231
Os03g0704200	KN539133.1_FG011	1.14943	0.823045
Os03g0704400	KN539133.1_FG003	99.0553	99.0553
Os03g0705300	KN539133.1_FG012	81.2586	96.4286
Os03g0706500	KN538973.1_FG003	48.7113	72.4138
Os03g0706900	KN538973.1_FG009	59.1966	76.087
Os03g0707200	KN538973.1_FG013	60.3912	80.9836
Os03g0707300	KN538973.1_FG001	80.8905	91.9831
Os03g0707600	KN538973.1_FG004	90.56	98.7784
Os03g0707900	KN538973.1_FG008	89.4198	91.1304
Os03g0708000	KN538973.1_FG005	87.1166	88.75
Os03g0708100	KN538973.1_FG011	67.2598	98.4375
Os03g0708400	KN538973.1_FG002	99.3127	99.3127
Os03g0708600	KN538973.1_FG007	78.8043	99.3151
Os03g0708700	KN538973.1_FG012	99.3135	55.5698
Os03g0708800	KN539094.1_FG003	33.8667	98.4496
Os03g0708900	KN539094.1_FG010	74.4048	61.4754
Os03g0709000	KN539094.1_FG016	83.1081	85.4167
Os03g0709100	KN539094.1_FG019	99.2366	99.2366
Os03g0709200	AMDW01043803.1_FG001	64.4421	95.5178
Os03g0709200	KN539094.1_FG009	92.9093	93.2984
Os03g0709300	KN539094.1_FG002	99.2248	99.2248
Os03g0710000	KN539094.1_FG015	74.9296	97.0803
Os03g0710100	KN539094.1_FG017	81.738	77.17
Os03g0710600	KN539094.1_FG012	46.7337	100
Os03g0710700	KN539094.1_FG008	78.4483	100
Os03g0710800	KN539094.1_FG013	99.6154	99.6154
Os03g0710900	KN539094.1_FG014	84.5714	93.0818
Os03g0711100	KN539094.1_FG007	47.7435	82.0408
Os03g0711300	KN539094.1_FG004	97.4178	17.9343
Os03g0711500	AMDW01029883.1_FG001	17.3913	100
Os03g0711700	KN539753.1_FG002	98.4127	98.4127
Os03g0711800	KN539753.1_FG008	79.558	99.802
Os03g0712100	KN539753.1_FG009	70.3704	55
Os03g0712200	KN539753.1_FG001	83.174	98.4163
Os03g0712300	KN539753.1_FG003	63.354	96.2264
Os03g0712700	KN539753.1_FG004	80.2405	89.8077
Os03g0712800	KN541558.1_FG002	96.4865	89.9244
Os03g0712800	KN542224.1_FG001	30	99.1071
Os03g0712900	KN543985.1_FG001	93.75	47.8261
Os03g0713000	AMDW01040363.1_FG001	15.6146	98.9474
Os03g0713000	KN542068.1_FG002	76.412	96.0334
Os03g0713100	KN542068.1_FG003	91.9804	100
Os03g0713400	KN542068.1_FG001	92.3695	95.1724
Os03g0713600	KN541697.1_FG001	100	93.1148
Os03g0714400	KN540329.1_FG001	99.2481	99.2481
Os03g0715332	KN540329.1_FG002	66.1765	11.4796
Os03g0715332	KN540601.1_FG002	86.7647	14.532
Os03g0715400	KN540329.1_FG002	48.8281	63.7755
Os03g0715400	KN540601.1_FG002	48.8281	61.5764
Os03g0715500	KN540601.1_FG003	75.7114	98.1555
Os03g0715600	KN540601.1_FG001	90.7801	86.1953
Os03g0716200	KN541009.1_FG002	77.9053	86.465
Os03g0717000	KN541009.1_FG001	88.2423	99.0667
Os03g0717600	KN538930.1_FG005	99.211	99.211
Os03g0717700	KN538930.1_FG003	99.3035	98.5192
Os03g0717900	KN538930.1_FG010	71.8681	99.6951
Os03g0718000	KN538930.1_FG016	84.9817	88.2129
Os03g0718100	KN538930.1_FG019	80.3714	98.0583
Os03g0718200	KN538930.1_FG009	99.262	44.1708
Os03g0718600	KN538930.1_FG002	56.5574	96.5035
Os03g0718800	KN538930.1_FG015	99.187	99.187
Os03g0719000	KN538930.1_FG011	74.3644	80.6897
Os03g0719100	KN538930.1_FG017	98.401	93.0233
Os03g0719300	KN538930.1_FG001	92.7609	98.3929
Os03g0719400	KN538930.1_FG012	62.5	99.1903
Os03g0719500	KN538930.1_FG008	99.7024	60.0897
Os03g0719800	KN538930.1_FG013	99.2908	99.2908
Os03g0719850	KN538930.1_FG014	71.2329	99.2366
Os03g0719900	KN538930.1_FG007	96.6273	99.8258
Os03g0720300	KN538930.1_FG004	66.8699	87.2679
Os03g0720400	AMDW01037452.1_FG001	45.7265	98.6175
Os03g0720800	KN539441.1_FG011	70.2041	99.422
Os03g0721200	KN539441.1_FG005	93.3386	48.1982
Os03g0721300	KN539441.1_FG008	88.7153	99.4163
Os03g0721400	KN539441.1_FG004	99.0431	99.0431
Os03g0722000	KN539441.1_FG006	48.368	99.3902
Os03g0722400	KN539441.1_FG010	68.1979	43.0804
Os03g0722400	KN540230.1_FG002	16.2544	97.1831
Os03g0722600	KN545206.1_FG001	44.5122	99.5455
Os03g0722700	KN542034.1_FG003	91.623	74.31
Os03g0722800	KN542034.1_FG001	89.6104	90
Os03g0723000	KN539243.1_FG005	58.6505	89.9204
Os03g0723400	KN539243.1_FG002	58.9595	99.0291
Os03g0723600	KN539243.1_FG007	99.5816	99.1667
Os03g0724100	KN538988.1_FG005	76.5886	86.0902
Os03g0724300	KN538988.1_FG003	71.199	95.0495
Os03g0724500	KN538988.1_FG009	94.1748	47.3171
Os03g0724700	KN538988.1_FG015	59.0062	90.0474
Os03g0725000	KN538988.1_FG002	100	100
Os03g0725300	KN538988.1_FG014	92.629	23.7256
Os03g0725400	KN538988.1_FG010	84.2593	100
Os03g0725800	KN538988.1_FG001	59.8886	96.4126
Os03g0726100	KN538988.1_FG007	93.3481	87.3444
Os03g0726200	KN538988.1_FG012	81.2325	73.7914
Os03g0726300	KN538988.1_FG013	74.9664	99.1103
Os03g0726400	KN538988.1_FG006	96.8293	96.8293
Os03g0726500	KN538988.1_FG004	78.7368	99.2042
Os03g0726700	KN539211.1_FG009	76.9737	87.9699
Os03g0726800	KN539211.1_FG006	68.5714	97.7778
Os03g0726900	KN539211.1_FG008	32	65.2174
Os03g0727000	KN539211.1_FG011	90.5817	91.0863
Os03g0727100	KN539211.1_FG001	67.9245	91.7197
Os03g0727200	KN539211.1_FG004	35.0685	57.9186
Os03g0727600	KN539211.1_FG007	56.4682	91.3621
Os03g0727600	KN548630.1_FG001	20.3285	98.0198
Os03g0727800	KN539211.1_FG005	69.3002	92.7492
Os03g0727900	KN539211.1_FG010	85.7394	97.012
Os03g0728200	KN539211.1_FG002	73.2909	69.5324
Os03g0728600	AMDW01040357.1_FG001	9.80392	7.19424
Os03g0728800	KN541998.1_FG002	79.8507	85.327
Os03g0728900	KN541998.1_FG001	98.8889	70.4485
Os03g0729000	AMDW01019517.1_FG001	12.7986	100
Os03g0729000	AMDW01032008.1_FG001	22.6962	99.2537
Os03g0729000	KN539008.1_FG018	51.7065	78.0928
Os03g0729100	AMDW01040679.1_FG001	92.6941	98.0676
Os03g0729100	KN539008.1_FG006	72.1461	80.203
Os03g0729200	KN539008.1_FG004	82.9457	59.116
Os03g0729500	KN539008.1_FG007	81.3596	93.6869
Os03g0729700	KN539008.1_FG014	69.697	65.3409
Os03g0729800	KN539008.1_FG013	53.8745	96.3696
Os03g0729900	KN539008.1_FG008	71.7349	77.4737
Os03g0730000	KN539008.1_FG012	41.5054	88.5321
Os03g0730400	KN539008.1_FG017	59.5533	70.3812
Os03g0730500	KN539008.1_FG011	92.5729	74.8927
Os03g0730700	KN539008.1_FG015	89.9023	62.1622
Os03g0730800	KN539008.1_FG002	91.25	46.5339
Os03g0731050	KN539008.1_FG009	68.2243	98.983
Os03g0731100	KN539008.1_FG019	99.1936	94.6154
Os03g0731500	KN539008.1_FG010	70.0592	64.3478
Os03g0731900	KN539008.1_FG003	98.4749	98.0477
Os03g0732000	KN539008.1_FG005	96.473	94.898
Os03g0732200	AMDW01079994.1_FG001	62.6263	96.875
Os03g0733900	AMDW01031181.1_FG001	100	100
Os03g0734300	AMDW01023545.1_FG001	63.4146	78.7879
Os03g0734400	KN543399.1_FG001	40	100
Os03g0734400	KN543897.1_FG001	40	100
Os03g0734900	AMDW01040699.1_FG001	53.5055	100
Os03g0734900	KN539195.1_FG013	79.3358	83.6576
Os03g0735000	KN539195.1_FG019	89.2368	82.9091
Os03g0735100	KN539195.1_FG006	83.3953	97.114
Os03g0735300	KN539195.1_FG007	83.7838	76.5432
Os03g0735800	KN539195.1_FG015	100	28.0255
Os03g0735900	KN539195.1_FG014	29.7552	98.1366
Os03g0736000	KN539195.1_FG008	84.9315	50.571
Os03g0736200	KN539195.1_FG012	52.2167	99.5305
Os03g0736300	KN539195.1_FG001	94.3548	99.8294
Os03g0736400	KN539195.1_FG018	56.5916	69.8413
Os03g0736500	KN539195.1_FG011	95.4984	99.6644
Os03g0736600	AMDW01017261.1_FG001	30.1435	100
Os03g0736700	KN539195.1_FG016	37.6518	98.9362
Os03g0737000	AMDW01036268.1_FG001	21.256	100
Os03g0737000	AMDW01039365.1_FG001	53.6232	85.3846
Os03g0737200	KN539195.1_FG002	83.5456	76.2597
Os03g0737400	KN539195.1_FG009	94.7977	46.9914
Os03g0737600	KN539195.1_FG020	71.2121	79.661
Os03g0737701	KN539195.1_FG017	51.8892	97.1698
Os03g0737800	KN539195.1_FG010	88.1423	92.6593
Os03g0737900	KN539195.1_FG003	72.8745	93.2643
Os03g0738000	KN539195.1_FG005	75.3117	99.0164
Os03g0738200	KN538836.1_FG009	96.9163	6.0423
Os03g0738400	KN538836.1_FG006	95.7115	98.5944
Os03g0738600	KN538836.1_FG003	90.3448	99.3679
Os03g0738700	KN538836.1_FG008	78.5276	95.2854
Os03g0739700	KN538836.1_FG001	53.1977	91.9598
Os03g0740600	KN538836.1_FG004	88	25.2874
Os03g0741000	AMDW01027028.1_FG001	8.33333	23.8095
Os03g0741100	KN538836.1_FG007	55.5184	99.4012
Os03g0741400	KN538836.1_FG005	93.5401	76.5328
Os03g0741500	KN538836.1_FG010	74.4745	55.8559
Os03g0741700	KN538836.1_FG002	78.125	34.1686
Os03g0742300	KN538836.1_FG032	97.6378	97.6378
Os03g0742400	KN538836.1_FG023	90.3614	69.8758
Os03g0742800	KN538836.1_FG025	73.9762	99.2908
Os03g0743200	KN538836.1_FG026	80.1997	98.7705
Os03g0743500	KN538836.1_FG031	100	44.1261
Os03g0743800	KN539506.1_FG004	89.1325	93.265
Os03g0743900	KN539506.1_FG007	62.6834	96.4516
Os03g0744300	KN539506.1_FG005	96.7851	44.204
Os03g0744650	KN539506.1_FG003	98.615	9.83425
Os03g0744675	KN539506.1_FG003	88.6578	25.9116
Os03g0744700	KN539506.1_FG008	96.0145	85.209
Os03g0744800	KN539506.1_FG002	69.5238	30.9979
Os03g0745000	KN543736.1_FG001	37.3134	71.4286
Os03g0745600	AMDW01017667.1_FG001	29.7189	100
Os03g0745600	KN541149.1_FG004	91.1647	99.1266
Os03g0745700	KN541149.1_FG003	71.0074	96.0133
Os03g0746400	KN538684.1_FG192	87.7651	97.2875
Os03g0746500	KN538684.1_FG189	91.8826	89.4118
Os03g0746600	KN538684.1_FG201	98.8258	99.2141
Os03g0746800	KN538684.1_FG208	52.4138	66.2791
Os03g0746900	KN538684.1_FG212	84.5588	51.8018
Os03g0747200	KN538684.1_FG199	97.7876	55.5975
Os03g0747300	AMDW01033385.1_FG001	14.8936	100
Os03g0747300	KN538684.1_FG187	98.9362	94.5763
Os03g0747600	KN538684.1_FG202	99.085	49.9012
Os03g0747800	KN538684.1_FG210	98.7692	98.7692
Os03g0747900	KN538684.1_FG203	92.3659	86.5335
Os03g0748000	KN538684.1_FG194	98.941	93.6963
Os03g0748200	KN538684.1_FG195	87.747	97.7974
Os03g0748300	KN538684.1_FG190	20.438	100
