Gene stable ID	Medicago truncatula gene stable ID	%id. target Medicago truncatula gene identical to query gene	%id. query gene identical to target Medicago truncatula gene
Os02g0682200	MTR_6g464720	43.6	43.6
Os02g0682200	MTR_7g075850	62.8	62.8
Os02g0682200	MTR_8g033270	66.8	66.5339
Os02g0682500	MTR_3g092830	14.9296	56.383
Os02g0682500	MTR_3g092840	60.2817	62.5731
Os02g0682600	MTR_3g080670	69.0476	66.6667
Os02g0682700	MTR_2g461020	25.3846	17.4603
Os02g0684100	MTR_0071s0010	35.0649	40.5405
Os02g0684100	MTR_3g013500	32.987	37.3529
Os02g0684100	MTR_3g046670	35.0649	40.5405
Os02g0684100	MTR_3g435130	33.2468	38.3234
Os02g0684100	MTR_7g007680	32.4675	33.0688
Os02g0684100	MTR_7g007710	34.2857	39.2857
Os02g0684100	MTR_8g014380	26.7532	36.5248
Os02g0684100	MTR_8g035720	33.2468	31.2195
Os02g0684100	MTR_8g040250	26.7532	34.2193
Os02g0684100	MTR_8g040430	32.7273	36.1032
Os02g0684100	MTR_8g040490	32.2078	31.8766
Os02g0684100	MTR_8g040520	29.6104	32.5714
Os02g0684100	MTR_8g040820	32.4675	35.9195
Os02g0684100	MTR_8g041790	31.6883	37.0821
Os02g0684100	MTR_8g066210	35.0649	42.4528
Os02g0684100	MTR_8g066220	35.8442	41.4414
Os02g0684150	MTR_3g064190	36.6146	33.6645
Os02g0684150	MTR_3g064210	38.7755	29.0207
Os02g0684150	MTR_5g076300	36.1345	33.5563
Os02g0684150	MTR_5g076310	35.1741	34.0698
Os02g0684150	MTR_5g076320	34.934	32.9186
Os02g0684150	MTR_5g076330	35.8944	33.2962
Os02g0684150	MTR_5g076380	35.054	32.9944
Os02g0684150	MTR_5g076440	35.7743	32.4973
Os02g0684150	MTR_5g076500	33.7335	32.7888
Os02g0684300	MTR_0199s0020	17.4603	24.3094
Os02g0684300	MTR_2g018830	50.7937	25.9109
Os02g0684300	MTR_8g007575	7.93651	26.3158
Os02g0684300	MTR_8g007580	43.6508	23.3546
Os02g0684300	MTR_8g008810	48.8095	40.5941
Os02g0684300	MTR_8g008813	29.3651	34.4186
Os02g0684400	MTR_3g064350	33.7143	28.7805
Os02g0684500	MTR_7g099610	100	100
Os02g0685200	MTR_3g064500	23.0143	32.0113
Os02g0685200	MTR_5g076960	26.8839	31.4286
Os02g0685600	MTR_0015s0140	66.6667	66.6667
Os02g0686100	MTR_3g116000	42.8571	41.9689
Os02g0686100	MTR_5g024730	42.328	37.2093
Os02g0686100	MTR_8g073120	41.7989	38.9163
Os02g0686300	MTR_0223s0010	49.6183	49.4924
Os02g0686300	MTR_1g112300	48.855	52.7473
Os02g0686300	MTR_6g081060	39.9491	41.4248
Os02g0686400	MTR_1g014140	66.6667	67.6525
Os02g0686400	MTR_5g028360	58.6521	54.6689
Os02g0686500	MTR_3g092020	62.5	30.8642
Os02g0686600	MTR_0373s0010	20.4545	63.7168
Os02g0686600	MTR_3g092050	59.9432	61.1594
Os02g0686600	MTR_4g021175	73.8636	68.6016
Os02g0686700	MTR_8g008840	40.2174	32.1739
Os02g0686800	MTR_8g008840	23.9726	30.4348
Os02g0687200	MTR_8g008840	36.7925	33.913
Os02g0687500	MTR_4g099060	38.3648	36.858
Os02g0687500	MTR_5g013690	34.9057	33.1343
Os02g0687900	MTR_2g009200	33.9286	34.6241
Os02g0687900	MTR_2g018590	42.4107	40.5117
Os02g0687900	MTR_2g018600	41.9643	40.0853
Os02g0687900	MTR_2g018630	42.8571	41.2903
Os02g0687900	MTR_3g045770	36.3839	35.9031
Os02g0687900	MTR_3g100420	42.6339	38.5081
Os02g0687900	MTR_4g021490	42.1875	40.2128
Os02g0687900	MTR_4g021500	42.4107	20.9945
Os02g0687900	MTR_4g021510	42.6339	40.7249
Os02g0687900	MTR_4g021520	43.75	41.7021
Os02g0687900	MTR_4g021530	41.5179	39.5745
Os02g0687900	MTR_4g021535	41.5179	39.9142
Os02g0688500	MTR_5g077540	56.5049	56.5049
Os02g0688900	MTR_4g102820	64.4592	60.8333
Os02g0689066	MTR_5g026640	67.1642	6.32911
Os02g0689132	MTR_2g098470	39.548	11.3086
Os02g0689200	MTR_7g080750	54.026	59.0909
Os02g0689700	MTR_4g032660	59.6685	54.2714
Os02g0689800	MTR_1g053955	51.0319	26.6145
Os02g0689900	MTR_4g098800	57.0492	52.968
Os02g0689900	MTR_5g014150	56.7213	57.1901
Os02g0689900	MTR_7g010820	55.7377	57.725
Os02g0690500	MTR_4g098650	55.5369	42.4904
Os02g0690700	MTR_5g014330	94.0639	94.0639
Os02g0690800	MTR_5g014410	69.526	70.1595
Os02g0691500	MTR_8g066770	35.3887	42.3077
Os02g0692700	MTR_4g078170	57.5875	68.5185
Os02g0692700	MTR_5g007230	55.2529	66.6667
Os02g0692700	MTR_5g030130	62.6459	67.0833
Os02g0692700	MTR_8g066820	63.4241	69.3617
Os02g0693000	MTR_5g030210	34.8485	29.8701
Os02g0693000	MTR_5g430370	34.8485	29.8701
Os02g0693500	MTR_5g029890	70.1961	68.8462
Os02g0693700	MTR_8g066690	28.6392	74.1803
Os02g0693700	MTR_8g066710	42.0095	69.9605
Os02g0694201	MTR_5g007400	48.4127	23.7354
Os02g0694800	MTR_5g006230	55.4745	59.0674
Os02g0694900	MTR_5g029670	17.5309	35.3234
Os02g0695050	MTR_1g013100	15.3846	12.1951
Os02g0695050	MTR_3g106250	17.6923	13.2948
Os02g0695700	MTR_4g078485	61.7978	26.3158
Os02g0695800	MTR_2g009980	72.5646	50.0686
Os02g0695800	MTR_4g092960	66.4016	46.5181
Os02g0695900	MTR_2g009980	69.6078	19.4787
Os02g0695900	MTR_4g092960	71.5686	20.3343
Os02g0696500	MTR_5g029100	52.1368	52.4355
Os02g0696500	MTR_8g090100	41.0256	44.7205
Os02g0696700	MTR_1g038370	20.7188	17.5
Os02g0696700	MTR_1g038400	19.2389	15.937
Os02g0696700	MTR_5g029370	34.2495	19.1716
Os02g0696700	MTR_7g407000	6.97674	21.4286
Os02g0696900	MTR_8g066310	33.0623	34.3662
Os02g0697200	MTR_5g029310	25.1445	30.2083
Os02g0697300	MTR_4g077940	57.9082	51.4739
Os02g0697300	MTR_5g007480	69.898	68.6717
Os02g0697400	MTR_5g007640	65.7293	63.7138
Os02g0697500	MTR_5g027980	53.5826	38.565
Os02g0697600	MTR_4g077880	63.75	66.5579
Os02g0697600	MTR_6g005760	64.375	68.2119
Os02g0697700	MTR_5g027940	50	52.349
Os02g0697800	MTR_5g027790	65.4804	68.9139
Os02g0698000	MTR_5g027530	80.6452	79.0754
Os02g0698800	MTR_2g032030	35.7708	37.4741
Os02g0699300	MTR_5g007820	57.2581	37.766
Os02g0699300	MTR_5g007840	50	30.2439
Os02g0699400	MTR_5g007870	58.8235	35.9955
Os02g0699433	MTR_4g077590	10.8696	3.003
Os02g0699466	MTR_4g077590	14.1104	3.45345
Os02g0699600	MTR_2g094300	81.3253	81.3253
Os02g0699700	MTR_3g031040	69.8745	44.4149
Os02g0699700	MTR_3g085840	59.8326	42.5279
Os02g0699900	MTR_3g080510	22.1757	16.6667
Os02g0700000	MTR_4g077550	26.4813	29.7554
Os02g0700000	MTR_5g007980	26.2394	34.9436
Os02g0700100	MTR_2g100460	42.0043	51.0363
Os02g0700100	MTR_2g100540	46.9083	55.4156
Os02g0700100	MTR_7g034625	48.8273	68.1548
Os02g0700100	MTR_7g047640	57.5693	62.645
Os02g0700100	MTR_7g053100	57.7825	62.156
Os02g0700100	MTR_7g055590	56.0768	53.0242
Os02g0700100	MTR_7g057540	56.29	61.9718
Os02g0700100	MTR_7g106870	65.2452	66.9584
Os02g0700100	MTR_7g451830	57.5693	62.645
Os02g0700300	MTR_5g027440	45.1389	46.7626
Os02g0700400	MTR_5g026620	59.7101	62.4242
Os02g0700500	MTR_0031s0060	56.3088	44.7605
Os02g0700500	MTR_1g112950	59.322	68.1818
Os02g0700500	MTR_5g026780	61.9586	67.0061
Os02g0700600	MTR_5g026960	57.2985	58.5746
Os02g0700600	MTR_8g071230	55.7734	56.7627
Os02g0700700	MTR_5g026970	32.6034	40.2402
Os02g0700700	MTR_8g071220	42.8224	52.8529
Os02g0701600	MTR_1g014690	61.0497	62.2535
Os02g0701900	MTR_0103s0010	13.1498	30.7143
Os02g0701900	MTR_2g022600	60.8563	53.7838
Os02g0701900	MTR_3g098750	56.8807	40.5229
Os02g0701900	MTR_6g009130	13.1498	22.1649
Os02g0702000	MTR_0381s0010	33.4177	45.993
Os02g0702000	MTR_1g026035	44.6835	44.797
Os02g0702100	MTR_5g026540	49.5413	17.8808
Os02g0702400	MTR_5g042650	58.9421	59.3909
Os02g0702400	MTR_8g072000	61.2091	57.3113
Os02g0702400	MTR_8g072010	60.4534	59.1133
Os02g0702500	MTR_8g070930	47.4973	46.7505
Os02g0702600	MTR_5g025960	51.5654	50.1792
Os02g0703300	MTR_5g025640	27.2277	30.0546
Os02g0703300	MTR_8g072220	24.7525	25.9067
Os02g0703600	MTR_5g025610	63.7441	57.9741
Os02g0703600	MTR_8g072260	62.0853	56.2232
Os02g0703900	MTR_5g025290	53.2828	51.2136
Os02g0703900	MTR_5g025330	51.5152	35.7895
Os02g0703900	MTR_5g025340	49.4949	50.646
Os02g0703900	MTR_5g025370	49.4949	51.4436
Os02g0703900	MTR_5g025400	48.4848	49.2308
Os02g0703900	MTR_8g072350	55.8081	58.0052
Os02g0704000	MTR_5g025230	49.0596	54.1522
Os02g0704000	MTR_5g025250	48.5893	53.5406
Os02g0704000	MTR_5g025270	49.8433	54.7332
Os02g0704300	MTR_1g040155	72.8097	26.3676
Os02g0704500	MTR_8g077115	35.2727	34.2756
Os02g0704500	MTR_8g077120	30.1818	33.2
Os02g0704600	MTR_5g020870	37.7193	39.18
Os02g0704600	MTR_8g077135	37.0614	37.6392
Os02g0704800	MTR_1g022420	63.4877	63.4877
Os02g0704800	MTR_3g112050	70.5722	70.1897
Os02g0704900	MTR_5g020840	77.5701	77.9343
Os02g0704900	MTR_8g077180	78.0374	73.8938
Os02g0704966	MTR_5g020810	34.2033	32.893
Os02g0705000	MTR_4g070360	57.1895	56.6343
Os02g0705100	MTR_8g077185	55.122	60.4278
Os02g0705300	MTR_0210s0010	13.0841	52.8302
Os02g0705300	MTR_0479s0040	9.34579	51.9481
Os02g0705300	MTR_1g022370	60.7477	61.6114
Os02g0705300	MTR_1g023800	21.2617	57.2327
Os02g0705300	MTR_5g020580	63.3178	65.1442
Os02g0705300	MTR_8g077195	62.1495	64.5631
Os02g0705300	MTR_8g077620	46.2617	51.0309
Os02g0705300	MTR_8g077640	39.2523	43.4109
Os02g0705300	MTR_8g077650	37.8505	48.6486
Os02g0705300	MTR_8g077675	45.7944	49
Os02g0705400	MTR_3g116830	67.9348	70.2247
Os02g0705500	MTR_3g116770	31.0249	28.1407
Os02g0705500	MTR_4g070320	30.4709	31.9767
Os02g0705600	MTR_5g020570	32.5974	32.0972
Os02g0705600	MTR_8g077205	31.5584	31.9737
Os02g0706500	MTR_5g020530	63.6364	62.2222
Os02g0706900	MTR_5g020250	44.8378	47.7987
Os02g0706900	MTR_5g020260	42.1829	45.1104
Os02g0706900	MTR_5g020320	43.6578	48.5246
Os02g0706900	MTR_8g077290	53.3923	57.6433
Os02g0707000	MTR_7g034715	56.7742	36.4389
Os02g0707100	MTR_7g034715	69.5378	68.53
Os02g0707200	MTR_2g014060	22.2222	19.0476
Os02g0707200	MTR_3g077750	39.2361	33.631
Os02g0708100	MTR_3g095490	61.7336	70.024
Os02g0708100	MTR_4g103830	64.482	70.7657
Os02g0708200	MTR_4g112790	70.8589	69.4737
Os02g0708300	MTR_2g088570	54.5455	35.5932
Os02g0708300	MTR_4g046877	55.8442	36.7521
Os02g0708400	MTR_3g077950	61.1814	54.717
Os02g0708400	MTR_4g106900	53.4459	56.5476
Os02g0708400	MTR_6g007110	60.0563	61
Os02g0708500	MTR_1g048950	0.458716	0.35524
Os02g0708600	MTR_1g048950	17.5844	17.5844
Os02g0709000	MTR_2g061690	67.6558	65.1429
Os02g0709200	MTR_6g033540	73.6471	75.6039
Os02g0709200	MTR_6g033600	52	68.8474
Os02g0709400	MTR_8g088520	68.4307	52.2042
Os02g0709600	MTR_2g054380	40	42.963
Os02g0709600	MTR_2g055990	41.7241	46.7181
Os02g0709600	MTR_4g112370	40.6897	45.3846
Os02g0709800	MTR_4g115090	58.6156	59.7598
Os02g0710102	MTR_6g015285	31.5476	4.40565
Os02g0710102	MTR_7g018610	42.2619	6.03229
Os02g0710300	MTR_5g079500	33.3333	32.1543
Os02g0710700	MTR_0110s0010	31.4121	32.4405
Os02g0710700	MTR_8g106870	29.9712	31.0448
Os02g0710800	MTR_1g031140	71.2589	30.4878
Os02g0710800	MTR_3g079900	63.1829	68.5567
Os02g0710800	MTR_3g079915	2.85036	6.89655
Os02g0710900	MTR_3g081170	62.6386	63.914
Os02g0711100	MTR_3g067670	42.7403	43.7239
Os02g0711200	MTR_5g053280	47.3934	22.7273
Os02g0711400	MTR_0077s0010	24.6377	23.9437
Os02g0711400	MTR_1g067620	26.087	23.5294
Os02g0711400	MTR_1g093840	23.1884	28.8288
Os02g0711400	MTR_4g077777	26.087	29.2683
Os02g0711400	MTR_4g111840	24.6377	22.2222
Os02g0711400	MTR_8g035940	21.7391	27.7778
Os02g0712000	MTR_3g067690	63.8373	64.9865
Os02g0712000	MTR_3g067695	60.4775	61.7886
Os02g0712600	MTR_5g025020	43.8692	46.1318
Os02g0712700	MTR_5g025020	45.2477	48.4241
Os02g0713400	MTR_5g024900	75.2266	66.2234
Os02g0714000	MTR_3g116130	51.9164	40.0538
Os02g0714100	MTR_1g036110	47.6331	51.2739
Os02g0714100	MTR_5g024990	55.3254	58.2555
Os02g0714100	MTR_8g072540	45.858	48.8959
Os02g0714100	MTR_8g072550	57.3965	57.9104
Os02g0714300	MTR_3g116200	38.0658	49.7312
Os02g0714300	MTR_5g024920	32.3045	24.6855
Os02g0714500	MTR_3g103480	0	0
Os02g0714500	MTR_4g115410	0	0
Os02g0714500	MTR_8g072710	49.7253	30.2423
Os02g0714600	MTR_5g075540	76.3077	77.2586
Os02g0715200	MTR_1g026540	66.318	66.1795
Os02g0715300	MTR_5g099250	28.4153	34.4371
Os02g0716500	MTR_1g054035	69.5876	70.3125
Os02g0716500	MTR_1g111880	60.567	64.2076
Os02g0716500	MTR_7g093200	70.8763	63.3641
Os02g0716800	MTR_1g116930	58.5616	58.0645
Os02g0716800	MTR_7g005930	59.7603	59.6581
Os02g0716800	MTR_7g013270	59.4178	53.6321
Os02g0717100	MTR_8g092560	66.3677	64.6288
Os02g0717200	MTR_2g098560	39.2593	39.5522
Os02g0717200	MTR_7g092970	34.8148	34.5588
Os02g0717400	MTR_0321s0030	22.7209	54.2714
Os02g0717400	MTR_3g027610	60.7293	59.8066
Os02g0717500	MTR_8g036165	72.067	73.2955
Os02g0717600	MTR_2g098340	47.9779	54.1494
Os02g0717600	MTR_4g065980	45.7721	50.9202
Os02g0717700	MTR_7g104610	48.4076	49.6732
Os02g0717900	MTR_1g058050	52.0408	39.3822
Os02g0717900	MTR_2g017985	52.0408	55.7377
Os02g0717900	MTR_2g098170	51.0204	54.6448
Os02g0717900	MTR_8g096810	51.0204	54.6448
Os02g0718000	MTR_8g036520	38.806	30.2326
Os02g0718900	MTR_3g028590	78.534	76.3359
Os02g0718900	MTR_8g036880	77.4869	74.1855
Os02g0719000	MTR_2g025740	36.6048	59.2275
Os02g0719000	MTR_3g082970	36.0743	60.177
Os02g0719000	MTR_4g133060	31.8302	53.8117
Os02g0719100	MTR_5g094160	62.4646	63.4532
Os02g0719100	MTR_5g098130	65.5807	69.5195
Os02g0719600	MTR_3g117060	38.9474	40.1084
Os02g0719600	MTR_3g467270	41.3158	42.5474
Os02g0719600	MTR_3g467560	39.4737	38.5604
Os02g0719600	MTR_4g018820	42.6316	45.1253
Os02g0719600	MTR_5g020940	40.7895	40.6824
Os02g0719600	MTR_6g056070	39.2105	41.7367
Os02g0719600	MTR_7g084330	30.5263	34.8348
Os02g0719600	MTR_7g084350	36.8421	38.3562
Os02g0719600	MTR_7g084620	37.1053	38.6301
Os02g0719600	MTR_8g020690	39.2105	41.3889
Os02g0719600	MTR_8g020700	38.4211	40.8964
Os02g0719600	MTR_8g076900	41.0526	43.0939
Os02g0719600	MTR_8g077040	42.8947	44.0541
Os02g0719700	MTR_2g025690	25.3521	28.877
Os02g0719800	MTR_2g049640	55.0708	53.9884
Os02g0719800	MTR_3g448370	55.0708	53.3105
Os02g0719800	MTR_5g058270	11.6745	70.2128
Os02g0719800	MTR_5g068540	13.3255	30.6233
Os02g0720000	MTR_5g093940	12.3167	4.96454
Os02g0720100	MTR_2g025580	29.8165	38.0117
Os02g0720200	MTR_5g093860	60.4414	61.1684
Os02g0720300	MTR_5g084720	55.9701	55.5556
Os02g0720400	MTR_2g025520	22.9607	23.676
Os02g0720400	MTR_4g132940	24.1692	28.169
Os02g0720400	MTR_4g132963	24.1692	28.169
Os02g0720400	MTR_4g132970	23.2628	25.2459
Os02g0720600	MTR_3g053710	35.2052	34.9036
Os02g0720600	MTR_3g053980	36.933	35.1852
Os02g0720700	MTR_3g009530	62.4521	64.5971
Os02g0720900	MTR_2g028190	47.3799	48.0089
Os02g0721600	MTR_2g028050	67.713	67.5615
Os02g0721600	MTR_3g010010	67.4888	61.5542
Os02g0721600	MTR_3g010110	39.0135	58.9831
Os02g0721700	MTR_3g010180	50.8982	50
Os02g0721700	MTR_6g011010	40.1198	50.7576
Os02g0721700	MTR_6g018540	43.7126	41.0112
Os02g0721700	MTR_6g025620	45.509	48.7179
Os02g0721700	MTR_6g025670	43.7126	41.0112
Os02g0721800	MTR_3g010190	41.1765	48.3685
Os02g0721800	MTR_8g071000	45.7516	46.3576
Os02g0722001	MTR_1g007325	25.4144	38.9831
Os02g0722001	MTR_1g007340	40.3315	30.1031
Os02g0722001	MTR_1g053270	43.6464	41.1458
Os02g0722300	MTR_3g082140	79.0199	78.3005
Os02g0722300	MTR_5g098730	77.3354	75.9398
Os02g0722400	MTR_3g461480	50.4425	49.0323
Os02g0722400	MTR_5g096850	46.4602	45.3564
Os02g0722500	MTR_2g030230	56.3253	56.8389
Os02g0722500	MTR_8g088320	55.7229	57.4534
Os02g0722700	MTR_3g010220	73.0769	71.3311
Os02g0722800	MTR_2g027690	48.6931	47.3149
Os02g0722800	MTR_3g061160	48.3196	46.7824
Os02g0723200	MTR_4g097230	41.6107	44.0758
Os02g0723200	MTR_4g097240	47.4273	48.4018
Os02g0723200	MTR_5g015260	51.2304	51.3453
Os02g0723300	MTR_2g027530	29.7071	35.3234
Os02g0723400	MTR_1g085750	32.1951	37.5
Os02g0723400	MTR_4g124300	39.0244	43.4783
Os02g0723400	MTR_7g110790	35.122	44.7205
Os02g0723600	MTR_3g060690	54.6667	41.1028
Os02g0723700	MTR_4g124260	61.6379	59.5833
Os02g0724000	MTR_3g082630	53.8084	53.2847
Os02g0724000	MTR_5g069480	53.8084	53.4146
Os02g0724500	MTR_5g096310	65.6566	67.5325
Os02g0724600	MTR_3g460700	48.4848	51.1416
Os02g0725000	MTR_2g027240	68.5374	66.7219
Os02g0725100	MTR_3g007930	46.7593	46.9767
Os02g0725100	MTR_5g096090	46.9907	47.2093
Os02g0725200	MTR_3g082690	64.9402	65.5936
Os02g0725300	MTR_3g060220	50.2013	51.0232
Os02g0725300	MTR_3g060240	49.9329	50.5435
Os02g0725300	MTR_3g060280	49.9329	49.7992
Os02g0725600	MTR_2g027010	45.2489	29.3255
Os02g0725700	MTR_1g039040	36.2205	48.4211
Os02g0725700	MTR_4g133952	44.4882	47.0833
Os02g0725900	MTR_1g028480	14.5161	24.3243
Os02g0725900	MTR_1g029070	20.9677	22.6744
Os02g0725900	MTR_1g029100	12.3656	25.5556
Os02g0725900	MTR_5g095860	17.2043	18.8235
Os02g0725900	MTR_5g095900	20.4301	20.765
Os02g0725900	MTR_5g095920	9.13978	13.2812
Os02g0726300	MTR_4g109980	27.6596	24.375
Os02g0726400	MTR_4g110020	36.3036	48.2456
Os02g0726400	MTR_5g048180	44.8845	45.0331
Os02g0726500	MTR_2g059350	71.1765	69.8077
Os02g0726500	MTR_4g110030	71.7647	70.6564
Os02g0726500	MTR_6g016015	68.4314	68.0312
Os02g0726600	MTR_5g095770	59.5588	37.6744
Os02g0727100	MTR_0658s0030	15.4018	55.2
Os02g0727100	MTR_1396s0010	34.1518	61.9433
Os02g0727100	MTR_6g016245	59.8214	57.7586
Os02g0727100	MTR_6g016270	57.8125	55.9395
Os02g0727100	MTR_6g016275	57.3661	55.8696
Os02g0727100	MTR_6g016295	57.5893	56.5789
Os02g0727100	MTR_6g024240	30.3571	53.9683
Os02g0727100	MTR_7g017630	60.9375	58.4582
Os02g0727100	MTR_8g065630	22.7679	46.3636
Os02g0727500	MTR_4g005440	44.5652	60.2941
Os02g0727700	MTR_4g110100	21.865	16.0756
Os02g0727700	MTR_6g016350	19.9357	16.3588
Os02g0727966	MTR_2g104240	65.8537	34.6154
Os02g0728100	MTR_2g058970	61.4243	61.791
Os02g0728300	MTR_5g049230	52.1164	63.961
Os02g0728300	MTR_5g049240	50.7937	51.2
Os02g0728300	MTR_8g069850	55.0265	67.9739
Os02g0728600	MTR_4g112780	65.1163	73.2026
Os02g0728700	MTR_1g090650	25.1366	48.9362
Os02g0728700	MTR_4g051625	36.0656	35.0133
Os02g0728700	MTR_8g085800	34.9727	38.3234
Os02g0728700	MTR_8g085830	13.388	67.1233
Os02g0729100	MTR_2g016060	37.0192	38.0247
Os02g0729100	MTR_6g016875	37.7404	37.0283
Os02g0729100	MTR_6g016880	42.5481	40.7834
Os02g0729100	MTR_7g019120	40.3846	38.3562
Os02g0729200	MTR_2g016060	33.9759	34.8148
Os02g0729200	MTR_6g016875	36.8675	36.0849
Os02g0729200	MTR_6g016880	41.4458	39.6313
Os02g0729200	MTR_7g019120	40	37.8995
Os02g0729400	MTR_4g111880	11.1782	22.4242
Os02g0729400	MTR_4g112530	55.5891	46.9388
Os02g0729700	MTR_6g007647	44.6064	53.3101
Os02g0730000	MTR_0002s0820	8.67993	29.8137
Os02g0730000	MTR_1690s0010	28.0289	43.9093
Os02g0730000	MTR_3g078170	69.2586	70.6642
Os02g0730000	MTR_4g107040	70.8861	72.0588
Os02g0730000	MTR_8g064170	70.7052	72.2736
Os02g0730050	MTR_1g026070	15.8371	26.5152
Os02g0730050	MTR_3g114500	17.6471	30.7087
Os02g0730100	MTR_7g037560	61.9048	18.8017
Os02g0730300	MTR_5g034500	66.4935	65.4731
Os02g0730300	MTR_6g007697	69.3506	68.8144
Os02g0730500	MTR_5g081850	57.9487	56.5
Os02g0730600	MTR_6g084680	50.1712	48.9149
Os02g0730600	MTR_8g104110	52.5685	53.1142
Os02g0730600	MTR_8g104120	52.0548	52.7778
Os02g0730600	MTR_8g104130	50.1712	51.5845
Os02g0730700	MTR_6g084710	43.4555	43.761
Os02g0730800	MTR_1g092860	36.8421	51.7606
Os02g0731400	MTR_3g089005	38.0597	40.4762
Os02g0731400	MTR_3g089035	38.0597	40.4762
Os02g0731400	MTR_8g088830	41.791	45.9016
Os02g0731400	MTR_8g089110	42.5373	47.1074
Os02g0731900	MTR_1g110930	59.6806	60.2823
Os02g0731900	MTR_5g056510	57.8842	58.4677
Os02g0732200	MTR_4g485520	51.4914	50.3067
Os02g0732500	MTR_5g078090	92.3913	92.3913
Os02g0732700	MTR_1g031910	65.1852	65.387
Os02g0732800	MTR_5g078210	52.957	55.8074
Os02g0732900	MTR_2g067610	47.8842	65.3495
Os02g0732900	MTR_2g088390	55.0111	55.2573
Os02g0733001	MTR_1g031880	43.125	47.2603
Os02g0733001	MTR_8g104900	45	54.1353
Os02g0733300	MTR_8g104820	69.8819	71.8624
Os02g0733400	MTR_6g069830	35.7895	36.9565
Os02g0733800	MTR_2g067520	9.0535	48.3517
Os02g0733800	MTR_5g010630	12.7572	59.6154
Os02g0733800	MTR_8g105200	56.7901	57.2614
Os02g0734300	MTR_1g032290	56.25	54.5455
Os02g0734300	MTR_3g065330	58.125	47.6923
Os02g0734300	MTR_5g078020	54.375	45.5497
Os02g0734300	MTR_6g070920	55.625	38.6957
Os02g0734300	MTR_8g105140	57.5	56.0976
Os02g0734400	MTR_1g032160	38.7234	43.5407
Os02g0734400	MTR_1g032190	38.2979	39.3013
Os02g0734500	MTR_1g032160	32.8571	33.0144
Os02g0734500	MTR_1g032190	31.9048	29.2576
Os02g0734600	MTR_1g032160	25.4692	45.4545
Os02g0734600	MTR_1g032190	27.0777	44.1048
Os02g0734800	MTR_3g065370	32.3741	32.6087
Os02g0734800	MTR_5g078030	36.3309	36.3309
Os02g0734800	MTR_8g104990	34.5324	33.8028
Os02g0734900	MTR_8g104980	73.4848	74.6154
Os02g0735100	MTR_1g012010	14.0625	26.25
Os02g0735100	MTR_1g012015	9.82143	42.7184
Os02g0735100	MTR_1g014390	24.5536	37.415
Os02g0735100	MTR_1g029560	17.1875	38.1188
Os02g0735100	MTR_3g006860	44.1964	37.3585
Os02g0735100	MTR_6g006710	18.75	28.6689
Os02g0735100	MTR_6g006850	21.875	31.9218
Os02g0735100	MTR_6g061650	30.5804	43.2177
Os02g0735100	MTR_6g079410	31.6964	30.6034
Os02g0735100	MTR_6g080120	6.47321	43.9394
Os02g0735100	MTR_6g463380	44.4196	37.2659
Os02g0735100	MTR_7g025575	11.1607	43.8596
Os02g0735200	MTR_6g071070	87.9213	87.9213
Os02g0735700	MTR_1g032100	59.5057	58.9454
Os02g0735700	MTR_8g105260	60.8365	59.4796
Os02g0735900	MTR_1g032440	67.5159	30.2857
Os02g0735900	MTR_8g105330	68.7898	32.1429
Os02g0736200	MTR_1g032590	58.3784	37.8947
Os02g0736200	MTR_1g032610	62.4324	41.3608
Os02g0736200	MTR_1g032630	64.4595	42.8187
Os02g0736200	MTR_1g032710	47.2973	63.1769
Os02g0736200	MTR_1g032720	63.3784	27.1727
Os02g0736300	MTR_8g105700	48.2258	53.777
Os02g0736400	MTR_6g071210	81.6425	79.717
Os02g0736500	MTR_3g065110	56.4829	56.9069
Os02g0736600	MTR_3g070430	13.1289	33.6016
Os02g0736600	MTR_4g023590	48.8994	46.7318
Os02g0736600	MTR_4g120070	41.4308	41.9586
Os02g0738200	MTR_3g065080	36.1842	37.5854
Os02g0738200	MTR_5g048050	38.8158	40.411
Os02g0738200	MTR_5g077510	37.9386	39.1403
Os02g0738200	MTR_6g071340	38.5965	42.1053
Os02g0738400	MTR_2g067240	16.7984	66.6667
Os02g0738400	MTR_8g106150	56.3241	56.8295
Os02g0738600	MTR_5g093590	57.8662	63.4921
Os02g0738900	MTR_4g022340	19.935	63.2302
Os02g0738900	MTR_4g030140	73.4561	73.5358
Os02g0738900	MTR_4g134680	69.8808	70.6462
Os02g0739000	MTR_5g036660	62.4258	63.7229
Os02g0739400	MTR_4g071620	52.0107	52.2911
Os02g0739400	MTR_5g036580	56.0322	52.9114
Os02g0739400	MTR_6g008900	52.0107	52.2911
Os02g0739600	MTR_5g036600	78.4615	77.4684
Os02g0739600	MTR_8g062670	77.1795	76.2025
Os02g0739700	MTR_4g106540	42.4036	48.5714
Os02g0739900	MTR_4g107110	40.0327	40.6977
Os02g0739900	MTR_5g036950	34.8039	28.4
Os02g0740300	MTR_2g024440	46.6448	49.3934
Os02g0740600	MTR_3g078420	33.6957	43.662
Os02g0740600	MTR_4g106500	34.7826	39.0244
Os02g0740700	MTR_2g079050	15.5914	10.7607
Os02g0740700	MTR_5g036080	29.0323	33.5404
Os02g0740700	MTR_5g036083	24.1935	28.3019
Os02g0740700	MTR_5g036087	26.6129	28.0453
