Gene stable ID	Oryza brachyantha gene stable ID	%id. target Oryza brachyantha gene identical to query gene	%id. query gene identical to target Oryza brachyantha gene
Os02g0733300	OB02G38490	72.6378	95.8442
Os02g0733500	OB02G38510	74.7126	61.0329
Os02g0733800	OB02G38520	95.8848	95.8848
Os02g0733900	OB02G38530	85	68
Os02g0734300	OB02G38540	92.5	93.6709
Os02g0734400	OB02G38560	51.0638	68.1818
Os02g0734500	OB02G38560	44.2857	52.8409
Os02g0734600	OB02G38580	44.2359	76.0369
Os02g0734900	OB02G38610	99.2424	48.8806
Os02g0735100	OB02G38620	74.7768	67.8138
Os02g0735200	OB02G38630	96.6292	96.6292
Os02g0735700	OB02G38640	62.9278	98.5119
Os02g0735800	OB02G38650	68.8372	89.5161
Os02g0735900	OB01G20910	3.82166	5.40541
Os02g0735900	OB02G38660	97.4522	58.6207
Os02g0736100	OB02G38680	94.9917	95.1505
Os02g0736200	OB02G38690	90.6757	60.2875
Os02g0736300	OB02G38700	78.5484	84.8432
Os02g0736400	OB02G38710	96.8599	96.1631
Os02g0736500	OB02G38720	93.4426	93.4426
Os02g0736600	OB02G38740	89.544	89.544
Os02g0736700	OB02G38750	53.5354	77.9412
Os02g0736900	OB02G38760	41.3462	24.2938
Os02g0737200	OB02G38780	76.3158	73.4177
Os02g0737300	OB02G38780	78.9474	75.9494
Os02g0737950	OB02G38800	44.3182	49.3671
Os02g0738100	OB02G38800	60	60.7595
Os02g0738200	OB02G38810	85.9649	86.918
Os02g0738400	OB02G38830	86.4624	94.7996
Os02g0738600	OB02G38850	91.6817	91.3513
Os02g0738900	OB02G38860	89.5991	89.3089
Os02g0739000	OB02G38870	91.8575	91.6244
Os02g0739400	OB02G38890	75.3351	93.3555
Os02g0739600	OB02G38910	97.9487	97.9487
Os02g0739650	OB02G38900	91.7647	93.9759
Os02g0739700	OB02G38920	87.5283	86.3535
Os02g0739900	OB02G38950	70.4248	93.6957
Os02g0740300	OB02G38960	84.7791	86.6221
Os02g0740400	OB02G38970	69.7128	79.7015
Os02g0740500	OB02G38980	77.6	43.3036
Os02g0740600	OB02G39000	86.9565	89.8876
Os02g0740700	OB02G39010	92.4731	92.2252
Os02g0740900	OB02G39020	88.4521	77.4194
Os02g0741100	OB02G39030	97.2851	97.2851
Os02g0741200	OB02G39040	60.4444	80.4734
Os02g0741300	OB02G39050	93.8462	93.8462
Os02g0741400	OB02G39060	85.0195	19.1164
Os02g0741500	OB02G39060	92.8144	20.3412
Os02g0741800	OB02G39070	98.8848	99.0689
Os02g0741900	OB02G39080	93.9227	95.5056
Os02g0742000	OB02G39100	80.7899	84.4278
Os02g0742200	OB02G39120	96.2617	96.2617
Os02g0742500	OB02G39130	97.4026	16.1638
Os02g0742700	OB02G39140	54.7619	85.1852
Os02g0743100	OB02G39160	91.4141	91.4141
Os02g0743400	OB02G39190	92.605	94.5111
Os02g0743500	OB02G39210	92.7993	92.3835
Os02g0743700	OB02G39220	69.2	40.4206
Os02g0743800	OB02G39230	43.6975	52.1739
Os02g0744000	OB02G39250	88.9503	88.9503
Os02g0744100	OB02G39260	72.6962	96.3801
Os02g0744200	OB02G39270	67.6976	92.9245
Os02g0744650	OB02G39280	74.3142	20.2446
Os02g0744900	OB02G39290	68.8985	98.1538
Os02g0745000	OB02G39320	95.8333	64.2132
Os02g0745000	OB0302G10010	95.8333	62.4691
Os02g0745100	OB02G39330	96.9799	96.9799
Os02g0745250	OB02G39340	88.7701	42.8941
Os02g0745400	OB02G39360	91.8864	92.638
Os02g0745600	OB02G39370	74.3852	77.897
Os02g0745700	OB02G39380	83.3962	61.3889
Os02g0746000	OB02G39400	90.2174	98.3704
Os02g0747400	OB02G39410	88.5366	95.0262
Os02g0747500	OB02G39420	95.3125	95.3125
Os02g0747600	OB02G39430	88.4615	81.4714
Os02g0747900	OB02G39450	97.7273	97.7273
Os02g0748100	OB02G39460	90.0256	90.1408
Os02g0748300	OB02G39470	96.2441	96.2441
Os02g0748800	OB02G39480	93.7669	94.5355
Os02g0749100	OB02G39490	63.2653	80.5195
Os02g0749150	OB02G39500	96.2687	26.2729
Os02g0749300	OB02G39510	79.4872	54.007
Os02g0749450	OB09G22820	84.2697	84.2697
Os02g0749500	OB11G14000	11.9048	3.7037
Os02g0749700	OB02G39540	83.5924	83.1615
Os02g0749800	OB02G39550	88.4712	89.1414
Os02g0750100	OB02G39570	94	49.7355
Os02g0750400	OB02G39580	91.0377	50.1299
Os02g0750500	OB02G39590	92.0981	91.5989
Os02g0750600	OB02G39600	100	47.6
Os02g0750701	OB02G39610	67.0391	71.8563
Os02g0750800	OB02G39620	59.4714	60.5381
Os02g0751100	OB02G39630	90	91.0506
Os02g0751300	OB02G39640	72.7891	67.7215
Os02g0751600	OB02G39660	90	92.4107
Os02g0751800	OB02G39670	93.6747	66.7382
Os02g0751900	OB02G39680	93.8163	94.1489
Os02g0752000	OB02G39690	88.3598	85.8612
Os02g0752200	OB02G39700	95	95
Os02g0752300	OB02G39710	84.8024	84.8024
Os02g0752600	OB02G39720	56.5996	81.3505
Os02g0752600	OB12G17390	15.66	74.4681
Os02g0752600	OB12G17400	16.5548	64.3478
Os02g0753000	OB02G39760	89.9183	92.9577
Os02g0753200	OB02G39790	92.3695	93.4959
Os02g0753300	OB02G39800	78.7565	81.2834
Os02g0753400	OB02G39810	83.3333	80.9969
Os02g0753500	OB02G39820	94.863	46.8697
Os02g0753700	OB02G39830	31.5789	68.1818
Os02g0753800	OB02G39840	59.5541	95.8974
Os02g0753900	OB02G39850	86.5385	34.8837
Os02g0754000	OB02G39860	94.7802	94.7802
Os02g0754100	OB02G39870	86.4105	86.7357
Os02g0754300	OB02G39880	92.1212	92.1212
Os02g0754500	OB02G39900	74.7145	92.7125
Os02g0754600	OB02G39910	35.5263	87.6623
Os02g0754700	OB02G39920	94.0452	93.8525
Os02g0754800	OB02G39930	85.7143	58.2278
Os02g0754900	OB02G39940	94.3723	90.8333
Os02g0755000	OB02G39950	66.3636	97.3333
Os02g0755200	OB02G39960	94.4641	86.3294
Os02g0755400	OB02G39970	81.8182	47.2131
Os02g0755600	OB02G39980	87.9208	91.7355
Os02g0755900	OB02G39990	86.8885	91.7355
Os02g0756100	OB02G40000	92.7273	60.7143
Os02g0756200	OB02G40010	90.9091	90.9091
Os02g0756600	OB02G40030	92.0128	91.7197
Os02g0756800	OB02G40050	21.6463	28.1746
Os02g0756850	OB02G40020	27.1739	46.2963
Os02g0757100	OB02G40070	93.5691	93.5691
Os02g0757700	OB02G40080	27.4691	65.9259
Os02g0757800	OB02G40090	83.6735	86.3158
Os02g0757900	OB02G40110	97.6852	99.5283
Os02g0758000	OB02G40120	85.4545	56.4565
Os02g0758100	OB02G40130	97.8964	82.5375
Os02g0758200	OB02G40150	33.871	87.5
Os02g0758800	OB02G40160	85.3659	74.4681
Os02g0759000	OB02G40170	14.4737	7.77385
Os02g0759400	OB02G40190	62.2426	86.6242
Os02g0759500	OB02G40210	91.1712	91.833
Os02g0759700	OB02G40230	93.8775	95.68
Os02g0759800	OB02G40250	95.3872	93.3871
Os02g0759900	OB02G40290	80.4878	76.3889
Os02g0760000	OB02G40300	51.0549	91.6667
Os02g0760200	OB02G40310	89.1714	80.6644
Os02g0760300	OB02G40320	92.8571	92.8571
Os02g0760400	OB02G40330	49.1349	78.8889
Os02g0760500	OB02G40340	98.1481	98.1481
Os02g0761000	OB02G40350	71.0526	95.2941
Os02g0761100	OB02G40360	89.8263	91.6456
Os02g0761200	OB02G40370	91.1447	91.1447
Os02g0761300	OB02G40380	84.6512	84.2593
Os02g0761400	OB02G40390	95.935	10.9564
Os02g0761600	OB02G40410	16.9697	54.902
Os02g0761700	OB02G40420	86.2162	92.1965
Os02g0761900	OB02G40440	97.0238	97.0238
Os02g0762100	OB02G40450	86.3095	86.3095
Os02g0762100	OB02G40460	81.5476	81.5476
Os02g0762200	OB02G40470	84.8765	86.2069
Os02g0762400	OB02G40490	75.9542	63.5783
Os02g0762600	OB02G40510	84.3137	82.1656
Os02g0762800	OB02G40520	89.7959	91.954
Os02g0763200	OB02G40550	92	59.5051
Os02g0763800	OB02G40550	1.1236	0.56243
Os02g0763900	OB02G40550	41.651	24.9719
Os02g0764200	OB02G40570	86.1842	85.2033
Os02g0764400	OB02G40580	62.8975	91.0486
Os02g0764500	OB02G40590	91.1877	71.6867
Os02g0764700	OB02G40600	69.8347	73.1602
Os02g0765400	OB02G40630	88.3562	90.6323
Os02g0765600	OB02G40630	88.2488	89.6955
Os02g0765800	OB02G40640	93.4426	93.4426
Os02g0765900	OB02G40650	91.7266	38.9313
Os02g0766600	OB02G40670	76.7568	93.4211
Os02g0766700	OB02G40680	48.4594	93.0107
Os02g0766900	OB02G40700	48.4778	49.2857
Os02g0767000	OB02G40710	90.1381	83.5466
Os02g0767100	OB02G40720	93.1959	56.4295
Os02g0767150	OB02G40730	91.1504	62.8049
Os02g0767200	OB02G40740	88.7967	89.5397
Os02g0767400	OB0216G10020	83.3149	86.7664
Os02g0767500	OB0216G10010	97.0109	97.8082
Os02g0767700	OB0180G10020	90.6542	90.3727
Os02g0767900	OB02G40750	28.5714	66.6667
Os02g0768000	OB02G40770	75.5556	77.0781
Os02g0768200	OB02G40780	92.6606	93.9535
Os02g0768300	OB02G40790	86.9792	86.3049
Os02g0768600	OB02G40800	86.3946	73.6232
Os02g0768700	OB02G40810	38.0952	94.9153
Os02g0768750	OB02G40820	69.0331	38.1081
Os02g0769200	OB02G40840	70.8661	46.6321
Os02g0769700	OB02G40860	65.9091	36.0697
Os02g0769900	OB02G40880	75.5218	91.0755
Os02g0770000	OB02G40890	97.1545	97.1545
Os02g0770100	OB02G40900	77.2059	81.3953
Os02g0770300	OB02G43140	56.1644	5.68655
Os02g0770500	OB02G40910	74.7304	86.1456
Os02g0770600	OB02G40920	88.0556	91.6185
Os02g0770600	OB07G29110	85.8333	88.5387
Os02g0770700	OB02G40930	84.1667	42.5363
Os02g0770800	OB02G40940	88.6389	88.3408
Os02g0771100	OB02G40960	90.6569	98.1043
Os02g0771200	OB0164G10010	54.4304	58.7031
Os02g0771200	OB02G40970	61.076	63.6964
Os02g0771400	OB02G40980	80.8824	77.1028
Os02g0771600	OB02G40990	94.081	92.9231
Os02g0771700	OB02G41000	94.8771	90.0778
Os02g0771800	OB02G41030	92.3188	92.4528
Os02g0772200	OB02G41040	62.0253	62.8205
Os02g0772300	OB02G41050	68.3594	72.314
Os02g0772500	OB02G41060	89.8625	89.4782
Os02g0773200	OB02G41090	92.7273	92.7273
Os02g0773300	OB02G41100	94.2857	94.2857
Os02g0773400	OB02G41110	92.0984	93.1848
Os02g0773500	OB02G41130	41.1168	68.6441
Os02g0773600	OB02G41140	38.1944	44
Os02g0773700	OB02G41160	59.7015	65.9341
Os02g0773732	OB02G41150	85.8571	86.3506
Os02g0774100	OB02G41170	42.6901	65.1786
Os02g0774200	OB02G41180	73.2673	75.5102
Os02g0774300	OB02G41190	97.4963	97.4963
Os02g0774500	OB02G41200	78.6713	87.2093
Os02g0774800	OB04G37360	44.1463	30.9932
Os02g0775100	OB02G41210	91.1765	58.125
Os02g0775200	OB02G41220	96.1219	95.8564
Os02g0775400	OB02G41240	79.7075	44.3089
Os02g0775600	OB02G41260	86.3799	88.2784
Os02g0776400	OB02G41320	88.5185	86.5942
Os02g0776600	OB02G41340	84.1584	86.4407
Os02g0776700	OB02G41350	82.1256	82.658
Os02g0776800	OB02G41360	88.7195	89.1271
Os02g0776900	OB02G41370	90.4282	92.0513
Os02g0777100	OB02G41380	94.4712	94.4712
Os02g0777400	OB02G41390	96.4206	43.1431
Os02g0777700	OB02G41400	91.2208	43.6925
Os02g0777800	OB02G41410	83.8889	33.8565
Os02g0778200	OB02G41430	96.2193	96.1284
Os02g0778400	OB02G41440	97.1963	97.1963
Os02g0778500	OB02G41450	90.1639	92.5481
Os02g0778600	OB02G41460	84.4311	94
Os02g0778700	OB02G41470	85.9922	73.913
Os02g0778700	OB02G41480	57.1984	70
Os02g0778900	OB02G41500	62.8571	55
Os02g0779200	OB02G41530	64.8338	95.8412
Os02g0779300	OB02G41540	80.4688	83.7398
Os02g0779400	OB02G41550	69.9029	74.2268
Os02g0779850	OB03G11470	2.69231	3.33333
Os02g0780000	OB02G41550	72.2222	80.4124
Os02g0780500	OB02G41560	88.9669	88.9669
Os02g0780550	OB02G41570	72.7835	74.7881
Os02g0780600	OB02G41580	90.2655	89.7361
Os02g0780700	OB02G41590	94.3683	93.3735
Os02g0780800	OB02G41610	95.3416	40.6085
Os02g0781000	OB02G41630	94.0351	53.7074
Os02g0781400	OB02G41660	89.4118	89.7638
Os02g0781600	OB02G41670	86.5927	89.3861
Os02g0781700	OB02G41680	68.9103	81.4394
Os02g0781800	OB02G41690	86.6667	94.0426
Os02g0781900	OB02G41700	40.4	52.7875
Os02g0782100	OB02G41720	94.2054	88.3128
Os02g0782200	OB02G41730	87.6206	89.3443
Os02g0782300	OB02G41750	87.4251	54.2751
Os02g0782500	OB02G41760	76.1628	87.3333
Os02g0782600	OB02G41780	87.2973	39.9258
Os02g0782700	OB02G41790	90.6849	90.9341
Os02g0782800	OB02G41800	73.9583	26.7521
Os02g0783100	OB02G41810	95.4639	94.8771
Os02g0783100	OB12G19760	20.6186	82.6446
Os02g0783625	OB02G41830	92.7644	47.081
Os02g0783650	OB02G41840	86.5672	92.8
Os02g0783700	OB02G41830	95.1417	22.1281
Os02g0784100	OB02G41800	82.7869	15.2223
Os02g0784900	OB02G41880	81.6456	83.2258
Os02g0785000	OB02G41890	89.6341	85.2174
Os02g0785200	OB02G41900	59.1133	77.1704
Os02g0785700	OB02G41920	76.6773	76.1905
Os02g0785700	OB08G28850	39.2971	45.8955
Os02g0785800	OB02G41930	98.2143	98.2143
Os02g0785800	OB06G15470	87.5	83.7607
Os02g0785900	OB02G41940	86.2069	15.4512
Os02g0786000	OB02G41950	95.9929	96.1641
Os02g0786200	OB02G41980	90.3061	63.6691
Os02g0786400	OB02G41990	33.2569	51.4184
Os02g0786900	OB02G42010	57.2864	65.896
Os02g0787000	OB02G42020	41.0112	51.049
Os02g0787100	OB02G42030	63.9309	91.358
Os02g0787250	OB02G42050	38.4434	69.9571
Os02g0787300	OB02G42070	66.3957	82.2148
Os02g0787600	OB02G42100	86.6397	85.8576
Os02g0787800	OB02G42110	87.5	96.6063
Os02g0788400	OB02G42120	94.1176	93.7931
Os02g0788400	OB02G45100	95.1557	94.5017
Os02g0788500	OB02G42130	74.5833	94.2105
Os02g0788600	OB02G42140	69.3136	65.5216
Os02g0788800	OB02G42170	87.9257	52.5926
Os02g0789100	OB02G42180	90.896	91.0275
Os02g0789400	OB02G42210	96.7568	95.7219
Os02g0789600	OB02G42220	89.7893	92.6421
Os02g0790500	OB02G42240	94.8819	56.3084
Os02g0790600	OB02G42250	86.4486	74.1483
Os02g0791200	OB02G42270	89.8305	96.1694
Os02g0791300	OB02G42310	59.6059	61.1111
Os02g0791400	OB02G42320	88.3721	87.3563
Os02g0791450	OB02G42340	12.8463	21.3389
Os02g0791500	OB02G42330	99.3135	99.3135
Os02g0791700	OB02G42350	84.4675	87.5767
Os02g0791800	OB02G42360	87.4332	87.9032
Os02g0792800	OB02G42390	44.3414	90.1887
Os02g0792900	OB02G42400	85.0242	97.5069
Os02g0793000	OB02G42410	56.3492	90.4459
Os02g0793000	OB02G42420	94.0476	94.0476
Os02g0793200	OB02G42430	91.3319	83.7209
Os02g0793300	OB02G42440	93.8144	93.0946
Os02g0793400	OB02G42450	66.5753	56.9087
Os02g0793800	OB02G42500	60	35.1515
Os02g0793900	OB02G42510	90.4762	91.3462
Os02g0794000	OB02G42520	78.0769	77.6291
Os02g0794300	OB02G42530	95.625	11.1273
Os02g0794400	OB02G42550	81.6964	89.7059
Os02g0794500	OB02G42560	79.2812	95.4198
Os02g0794600	OB02G42570	92.4051	93.5897
Os02g0794700	OB02G42580	97.4684	58.2231
Os02g0794900	OB02G42590	86.3669	85.8069
Os02g0795200	OB02G42610	64.9425	57.9487
Os02g0795300	OB01G10280	84.5528	86.4266
Os02g0795666	OB04G13180	3.8961	1.52284
Os02g0795800	OB09G16940	32.5	18.7629
Os02g0795850	OB02G42640	68.1818	91.4634
Os02g0795900	OB02G42650	92.7063	93.2432
Os02g0796000	OB02G42660	59.0476	60.9337
Os02g0796300	OB0129G10010	89.1525	87.6667
Os02g0796300	OB02G42680	90.5085	89.899
Os02g0796300	OB04G13410	53.5593	85.8696
Os02g0796400	OB02G42690	82.0116	83.6292
Os02g0796500	OB02G42700	88.3721	89.4118
Os02g0796600	OB02G42720	95.8333	85.1852
Os02g0796700	OB02G42730	91.3306	32.4034
Os02g0796900	OB02G42750	100	98.0392
Os02g0797100	OB02G42740	63.3721	82.5758
Os02g0797200	OB02G42750	100	100
Os02g0797300	OB02G42760	97.6244	90.8421
Os02g0797400	OB02G42770	98.3539	98.3539
Os02g0797425	OB02G42780	87.037	87.8505
Os02g0797500	OB02G42790	97.1616	96.3203
Os02g0797600	OB02G42800	79.3578	72.0833
Os02g0797700	OB02G42810	93.985	95.2744
Os02g0798100	OB02G42820	93.6073	93.8215
Os02g0798200	OB02G42830	43.8095	30.7692
Os02g0798600	OB02G42840	91	79.8246
Os02g0798700	OB02G42850	81.8047	85.4714
Os02g0799000	OB02G42860	92.9379	93.2011
Os02g0799100	OB02G42870	45.491	61.3514
Os02g0799300	OB02G42890	91.5751	91.5751
Os02g0800000	OB02G42910	82.3266	82.6966
Os02g0801700	OB05G21120	7.23684	16.9231
Os02g0802200	OB02G42930	94.085	92.714
Os02g0802400	OB02G42940	97.7143	97.7143
Os02g0802500	OB02G42950	97.3753	96.114
Os02g0802575	OB01G23820	51.8987	22.7147
Os02g0802700	OB02G42960	83.4975	67.3956
Os02g0803200	OB02G42980	50.1119	71.5655
Os02g0803250	OB02G42990	80.9859	63.5359
Os02g0803300	OB02G43000	87.6977	89.5871
Os02g0803400	OB02G43010	94.8529	93.4783
Os02g0803700	OB02G43030	96.2704	98.8038
Os02g0804300	OB02G43050	98.3051	98.3051
Os02g0804400	OB02G43060	67.2131	65.0794
Os02g0804500	OB02G43070	94.0452	93.6605
Os02g0804900	OB02G43090	95.9259	93.5018
Os02g0805000	OB02G43100	96.5235	52.3862
Os02g0805100	OB02G43110	75.2747	77.8409
Os02g0805200	OB02G43120	98.0989	98.0989
Os02g0805250	OB02G43130	88.2143	83.165
Os02g0805400	OB02G43150	70.7865	35.7955
Os02g0805500	OB02G43160	73.5849	94.1019
Os02g0805600	OB02G43170	57.0122	96.8912
Os02g0805700	OB02G43180	75	92.3077
Os02g0805800	OB02G43190	84.2872	63.9305
Os02g0806000	OB02G43200	89.6679	90.6716
Os02g0806400	OB02G43220	68.8581	61.4198
Os02g0806500	OB02G43230	92.6724	93.2755
Os02g0806600	OB02G43240	86.9841	86.9841
Os02g0806700	OB02G43270	97.2337	96.6988
Os02g0806900	OB02G43280	95.6341	93.8775
Os02g0807000	OB02G43290	72.3183	84.9594
Os02g0807100	OB02G43300	77.0968	32.9201
Os02g0807800	OB02G43320	81.2169	81.0026
Os02g0808000	OB02G43330	23.9617	33.0396
Os02g0808350	OB02G43330	54.0323	29.5154
Os02g0808800	OB02G43540	92.8994	91.2791
Os02g0809100	OB02G43520	41.2429	91.6318
Os02g0809500	OB02G43500	89.5548	89.7084
Os02g0809700	OB02G43480	76.25	86.5248
Os02g0809800	OB02G43470	70.1841	97.9452
Os02g0809900	OB02G43460	95.082	28.5433
Os02g0810100	OB02G43450	83.7283	97.2477
Os02g0810200	OB02G43440	77.6699	20.202
Os02g0810300	OB02G43430	95.8904	93.9597
Os02g0810450	OB02G43410	90.1774	90.5479
Os02g0810600	OB02G43390	64.9485	59.7156
Os02g0810900	OB02G43380	78.5499	81.25
Os02g0811000	OB02G43370	96.371	98.7603
Os02g0811200	OB02G43350	78.0105	77.6042
Os02g0811400	OB02G43540	93.4718	91.5698
Os02g0812000	OB02G43570	79.0419	32.6733
Os02g0812000	OB02G43580	83.5329	80.4035
Os02g0812400	OB02G43590	95.3552	95.2251
Os02g0812500	OB02G43600	79.5181	70.5882
Os02g0813500	OB02G43610	93.5484	48.283
Os02g0813600	OB02G43630	62.203	92.6045
Os02g0814000	OB02G43660	86.5079	85.8268
Os02g0814100	OB02G43680	65.7303	22.0339
Os02g0814200	OB02G43700	86.1417	86.4139
Os02g0814300	OB02G43710	58.2734	67.5
Os02g0814400	OB02G43720	80.1527	80.1527
Os02g0814600	OB02G43740	66.0044	66.2971
Os02g0814700	OB02G43750	92.1053	100
Os02g0814800	OB02G43760	81.6832	82.0896
Os02g0814900	OB02G43770	62.2881	59.2742
Os02g0815000	OB02G43780	65.2482	52.8736
Os02g0815100	OB02G43790	38.9474	38.4083
Os02g0815200	OB02G43800	65.5063	88.0851
Os02g0815400	OB02G43810	89.9023	90.7895
Os02g0815500	OB02G43820	93.9633	93.9633
Os02g0815600	OB02G43840	58.6498	93.2886
Os02g0815800	OB02G43860	92.8934	91.9598
Os02g0815900	OB02G43870	92.1516	95.2448
Os02g0816000	OB02G43890	73.1732	98.7838
Os02g0816100	OB02G23960	18.6047	44.8598
Os02g0816100	OB02G43900	74.8062	96.5
Os02g0816300	OB02G43920	89.9317	83.8504
Os02g0816400	OB02G43930	89.9358	90.6149
Os02g0816500	OB02G43950	90	72.3214
Os02g0816600	OB02G43960	97.5945	40.6295
Os02g0816700	OB02G43970	87.7419	88.3117
Os02g0816800	OB02G43980	94.1176	94.3489
Os02g0816900	OB02G43990	97.4783	81.9205
Os02g0817000	OB02G44000	83.7156	83.6197
Os02g0817200	OB02G44020	96	96
Os02g0817500	OB02G44030	97.2561	97.2561
Os02g0817600	OB02G44040	91.8149	74.5665
Os02g0817700	OB02G44050	96.4286	96.2138
Os02g0817800	OB02G44060	83.8863	84.2857
Os02g0817900	OB02G44100	86.7807	84.0361
Os02g0818000	OB02G44090	85.2174	92.891
Os02g0818700	OB02G44110	60.443	87.2146
Os02g0818800	OB02G44120	80.2426	69.9396
Os02g0818900	OB02G44140	37.3134	38.4615
Os02g0819000	OB02G44150	74.5098	47.6987
Os02g0819100	OB02G44190	95.5882	95.5882
Os02g0819200	OB02G44200	60.6383	67.4556
Os02g0819300	OB02G44210	90.625	66.6334
Os02g0819400	OB02G44220	90.8029	87.7292
Os02g0819500	OB02G44240	95.6667	95.6667
Os02g0819600	OB02G44260	97.8923	97.8923
Os02g0819700	OB02G44270	80.8511	77.9487
Os02g0819900	OB02G44280	61.7925	79.8781
Os02g0820000	OB02G44290	99.0506	99.0506
Os02g0820200	OB02G44300	85	85.5346
Os02g0820300	OB02G44310	89.694	90.8646
Os02g0820400	OB02G44320	42.3841	56.6372
Os02g0820500	OB02G44330	93.0556	91.7808
Os02g0820600	OB02G44340	72.6392	90.6344
Os02g0820700	OB02G44360	96.7213	96.7213
Os02g0820900	OB02G44410	79.4258	87.3684
Os02g0821200	OB02G44420	95.6522	59.8639
Os02g0821400	OB02G44440	85.8051	83.5052
Os02g0821900	OB02G44490	83.5052	80.7309
Os02g0822000	OB02G44500	95.3271	95.3271
Os02g0822100	OB02G44510	87.9245	89.4434
Os02g0822200	OB02G44520	96.6767	96.6767
Os02g0822300	OB02G44530	69.8864	96.8504
Os02g0822400	OB02G44540	89.7152	89.1509
Os02g0822500	OB02G44550	95.0243	95.0243
Os02g0822600	OB02G44570	85.0267	75
Os02g0822600	OB06G10620	52.4064	96.0784
Os02g0822800	OB02G44590	91.9075	91.5547
Os02g0822900	OB02G44600	82.5635	81.4351
Os02g0823000	OB02G44610	97.4312	97.6103
Os02g0823100	OB02G44620	63.5417	94.3299
Os02g0823100	OB02G44630	34.0278	100
Os02g0823200	OB04G11940	81.25	87.8378
Os02g0823300	OB02G44640	70.8223	75.3173
Os02g0823600	OB02G44650	78.8235	80.7229
Os02g0823700	OB02G44660	44.9541	64.4737
Os02g0823800	OB02G44670	88.3016	88.6087
Os02g0824000	OB02G44700	76.7417	88.1773
Os02g0824100	OB02G44710	86.4407	86.9318
Os02g0824300	OB02G44730	93.6548	93.6548
Os02g0824400	OB02G44750	92.4051	91.25
Os02g0824500	OB02G44760	72.067	77.2455
Os02g0824700	OB02G44790	100	100
Os02g0826100	OB02G44800	89.3958	90.2864
Os02g0826200	OB02G44810	67.8233	97.2851
Os02g0826300	OB02G44820	78.6517	76.087
Os02g0826500	OB02G44850	95.3757	91.5395
Os02g0826566	OB02G44860	40.0943	17.4538
Os02g0826600	OB02G44880	91.4676	91.6239
Os02g0826675	OB02G44900	1.0929	0.662252
Os02g0826700	OB02G44880	0	0
Os02g0827100	OB04G14760	75	14.218
Os02g0827200	OB02G44910	87.8049	43.1507
Os02g0827300	OB02G44920	89.3471	90.4348
Os02g0827400	OB02G44930	84.0764	43.2787
Os02g0827500	OB02G44940	90.1771	68.7117
Os02g0827600	OB02G44950	93.1159	93.1159
Os02g0827900	OB02G44960	68.4483	89.2135
Os02g0828100	OB02G44980	92.1127	79.7561
Os02g0828200	OB02G44990	86.1575	84.7418
Os02g0828566	OB04G26360	27.9661	29.3333
Os02g0828800	OB02G45010	72.2892	85.7143
Os02g0828900	OB02G45020	83.3166	83.4844
Os02g0829100	OB02G45050	83.871	83.871
Os02g0829200	OB02G45060	94.3089	69.9849
Os02g0829400	OB02G45070	72.1461	93.2704
Os02g0829500	OB02G45080	83.4356	82.4242
Os02g0829600	OB02G45090	68.1992	90.1266
Os02g0829800	OB02G45120	91.7258	91.9431
Os02g0830000	OB02G45140	85	84.493
Os02g0830100	OB02G45150	92.2078	86.4799
Os02g0830200	OB02G45160	93.8931	68.3333
Os02g0830300	OB02G45170	60.5245	64.9819
Os02g0830801	OB02G45220	96.6879	35.2368
Os02g0830900	OB02G45220	95.4787	16.6667
Os02g0831100	OB02G45230	73.5219	44.2724
Os02g0831300	OB02G45240	91.4729	54.6296
Os02g0831400	OB02G45250	85.5721	52.1212
Os02g0831500	OB02G45260	94.208	94.208
Os02g0831600	OB02G45270	92.5816	93.6937
Os02g0831700	OB02G45300	92.029	91.3669
Os02g0831800	OB02G45310	62.6984	57.8049
Os02g0832000	OB02G45320	82.0183	82.3204
Os02g0832100	OB02G45330	77.2523	54.6178
Os02g0832150	OB02G45350	61.413	72.4359
Os02g0832200	OB02G45370	80.5405	84.1808
Os02g0832400	OB02G45380	95.0053	45.7992
Os02g0832500	OB02G45380	98.3923	15.6762
Os02g0832600	OB02G45390	65.812	61.9303
Os02g0832700	OB02G45400	73.913	58.2857
Os02g0832800	OB02G45410	94.3439	94.3439
Os02g0833000	OB02G45430	75.5435	73.1579
Os02g0833050	OB02G45440	77.9917	50.4448
Os02g0833300	OB02G45450	92.7861	94.4304
Os02g0833400	OB02G45460	91.6667	91.3947
Os02g0833500	OB02G45480	82.4096	83.7209
Os02g0833600	OB02G45490	88.0282	88.6525
Os02g0833900	OB02G45500	91.411	91.1315
Os02g0834300	OB02G45510	76.087	79.1855
Os02g0834700	OB02G45520	83.0084	81.1989
Os03g0100010	OB07G10120	33.9233	22.7273
Os03g0100020	OB03G10020	86.8613	88.1481
Os03g0100030	OB0168G10040	85.2632	87.8049
Os03g0100030	OB08G10020	86.3158	89.863
Os03g0100040	OB03G10030	91.3613	90.1809
Os03g0100050	OB03G10040	60.274	23.3422
Os03g0100100	OB03G10060	31.0345	52.5
Os03g0100200	OB03G10070	73.399	71.6346
Os03g0100300	OB03G10090	73.716	84.4291
Os03g0100400	OB03G10100	91.4573	87.6686
Os03g0100500	OB03G10110	92.2727	11.1661
Os03g0100900	OB03G10140	83.2653	88.3117
Os03g0101100	OB03G10160	86.262	84.375
Os03g0101300	OB03G10170	90.9441	88.8889
Os03g0101500	OB03G10180	76.4479	71.7391
