Gene stable ID	Helianthus annuus gene stable ID	%id. target Helianthus annuus gene identical to query gene	%id. query gene identical to target Helianthus annuus gene
Os01g0219600	HannXRQ_Chr02g0047901	59.5312	62.0521
Os01g0219600	HannXRQ_Chr03g0083561	54.6875	60.0343
Os01g0219600	HannXRQ_Chr07g0190921	59.2188	61.626
Os01g0219600	HannXRQ_Chr13g0415141	60.7812	62.5402
Os01g0219600	HannXRQ_Chr17g0535261	58.125	59.6154
Os01g0220100	HannXRQ_Chr02g0047901	61.4062	64.0065
Os01g0220100	HannXRQ_Chr03g0083561	57.8125	63.4648
Os01g0220100	HannXRQ_Chr07g0190921	60.9375	63.4146
Os01g0220100	HannXRQ_Chr13g0415141	62.6562	64.4695
Os01g0220100	HannXRQ_Chr17g0535261	60.625	62.1795
Os01g0220200	HannXRQ_Chr05g0159941	54.5455	18.5915
Os01g0220200	HannXRQ_Chr11g0334041	56.1983	18.7845
Os01g0220300	HannXRQ_Chr10g0314501	56.8493	60.1449
Os01g0220500	HannXRQ_Chr06g0166541	19.6429	22.6804
Os01g0220500	HannXRQ_Chr17g0535191	16.0714	18.9474
Os01g0221300	HannXRQ_Chr09g0253061	22.093	19.3878
Os01g0221300	HannXRQ_Chr09g0253071	16.4729	16.2214
Os01g0221300	HannXRQ_Chr09g0253081	21.124	30.5322
Os01g0221300	HannXRQ_Chr09g0253091	23.062	24.7401
Os01g0221400	HannXRQ_Chr04g0120981	44.3038	33.3333
Os01g0221400	HannXRQ_Chr09g0250011	46.8354	31.8966
Os01g0221400	HannXRQ_Chr13g0415881	49.3671	44.3182
Os01g0221600	HannXRQ_Chr02g0046351	55.1527	61.8844
Os01g0221600	HannXRQ_Chr07g0188741	43.5115	67.2566
Os01g0221700	HannXRQ_Chr17g0533941	53.2738	48.7738
Os01g0221900	HannXRQ_Chr17g0535521	32.7273	10.1124
Os01g0222300	HannXRQ_Chr01g0031161	29.7994	10.9937
Os01g0222300	HannXRQ_Chr11g0353671	30.9456	11.5261
Os01g0222500	HannXRQ_Chr03g0084971	64.9351	64.3777
Os01g0222500	HannXRQ_Chr13g0415961	66.6667	66.0944
Os01g0222700	HannXRQ_Chr05g0144091	55.0578	52.1204
Os01g0222800	HannXRQ_Chr01g0019951	16.9811	20.9302
Os01g0222900	HannXRQ_Chr01g0019951	1.91571	3.87597
Os01g0223000	HannXRQ_Chr04g0116631	38.0208	40.1099
Os01g0223200	HannXRQ_Chr04g0116631	38.5224	40.1099
Os01g0223500	HannXRQ_Chr04g0116631	40.2299	19.2308
Os01g0223600	HannXRQ_Chr03g0085071	57.7236	45.44
Os01g0223600	HannXRQ_Chr07g0207141	57.1138	44.252
Os01g0223600	HannXRQ_Chr13g0392991	51.8293	42.5
Os01g0223600	HannXRQ_Chr13g0415951	56.0976	44.0895
Os01g0223700	HannXRQ_Chr01g0019951	1.08696	2.32558
Os01g0223800	HannXRQ_Chr01g0019951	6.08273	38.7597
Os01g0223900	HannXRQ_Chr01g0019951	6.27306	39.5349
Os01g0224000	HannXRQ_Chr01g0019951	6.58385	41.0853
Os01g0224100	HannXRQ_Chr02g0048251	19.2105	28.6275
Os01g0224100	HannXRQ_Chr07g0191121	26.5789	32.4759
Os01g0224100	HannXRQ_Chr07g0207151	30.2632	29.9479
Os01g0224100	HannXRQ_Chr10g0292681	27.3684	33.7662
Os01g0224100	HannXRQ_Chr13g0392851	30.5263	27.8846
Os01g0224100	HannXRQ_Chr14g0462771	29.7368	28.7532
Os01g0224100	HannXRQ_Chr17g0535351	27.1053	31.0241
Os01g0224200	HannXRQ_Chr14g0462811	36.8627	34.8148
Os01g0224300	HannXRQ_Chr07g0191091	27.1429	30.1587
Os01g0224400	HannXRQ_Chr04g0121011	1.08696	0.917431
Os01g0224400	HannXRQ_Chr04g0121021	44.5652	18.4685
Os01g0224400	HannXRQ_Chr07g0207161	47.8261	12.0548
Os01g0224400	HannXRQ_Chr14g0462821	52.1739	11.6223
Os01g0224500	HannXRQ_Chr08g0217181	34.4037	26.4085
Os01g0224500	HannXRQ_Chr10g0315331	30.7339	30.1802
Os01g0224500	HannXRQ_Chr17g0569331	17.4312	15.8996
Os01g0224700	HannXRQ_Chr01g0029551	57.1754	58.7822
Os01g0224700	HannXRQ_Chr05g0131891	54.4419	56.9048
Os01g0224700	HannXRQ_Chr05g0143151	52.164	53.8824
Os01g0224700	HannXRQ_Chr12g0355641	52.164	46.9262
Os01g0224700	HannXRQ_Chr14g0450851	55.5809	57.4118
Os01g0224700	HannXRQ_Chr17g0539371	56.7198	56.3348
Os01g0225000	HannXRQ_Chr04g0096091	52.795	56.8562
Os01g0225000	HannXRQ_Chr09g0275191	61.4907	64.2857
Os01g0225100	HannXRQ_Chr08g0229401	18.7943	10.2317
Os01g0225300	HannXRQ_Chr00c0486g0575011	48.4642	25.5856
Os01g0225300	HannXRQ_Chr15g0494171	44.0273	25.1462
Os01g0225400	HannXRQ_Chr15g0474641	1.44928	1.86916
Os01g0225400	HannXRQ_Chr17g0562171	76.087	29.4118
Os01g0225500	HannXRQ_Chr15g0474641	0.75188	2.80374
Os01g0225500	HannXRQ_Chr17g0562171	8.27068	9.2437
Os01g0226200	HannXRQ_Chr02g0046321	22.7053	23.9186
Os01g0226200	HannXRQ_Chr07g0188691	26.8116	27.6119
Os01g0226200	HannXRQ_Chr14g0462631	16.9082	24.6479
Os01g0226200	HannXRQ_Chr15g0493361	18.1159	27.6753
Os01g0226300	HannXRQ_Chr04g0120871	65.7303	43.3333
Os01g0226300	HannXRQ_Chr05g0130971	50.5618	39.6476
Os01g0226300	HannXRQ_Chr06g0166251	63.4831	45.2
Os01g0226300	HannXRQ_Chr06g0166981	69.1011	46.2406
Os01g0226300	HannXRQ_Chr10g0296541	53.3708	25.266
Os01g0226300	HannXRQ_Chr10g0301591	33.7079	34.4828
Os01g0226300	HannXRQ_Chr13g0392391	55.0562	39.5161
Os01g0226300	HannXRQ_Chr14g0448951	64.0449	44.0154
Os01g0226300	HannXRQ_Chr17g0533901	61.7978	43.4783
Os01g0226400	HannXRQ_Chr03g0085531	62.7381	68
Os01g0226400	HannXRQ_Chr06g0166261	65.119	67.4476
Os01g0226500	HannXRQ_Chr04g0107751	14.9425	63.7255
Os01g0226500	HannXRQ_Chr17g0562291	45.5172	48.4108
Os01g0226600	HannXRQ_Chr05g0144411	46.3415	49.1909
Os01g0226600	HannXRQ_Chr07g0207091	43.75	50.5282
Os01g0226600	HannXRQ_Chr10g0301321	17.0732	69.5652
Os01g0226600	HannXRQ_Chr13g0392291	46.4939	51.9591
Os01g0226700	HannXRQ_Chr05g0138801	16	18.9573
Os01g0226700	HannXRQ_Chr09g0239691	18.4	19.0083
Os01g0226700	HannXRQ_Chr10g0318571	19.6	17.6259
Os01g0226700	HannXRQ_Chr12g0355601	18	17.5097
Os01g0227100	HannXRQ_Chr06g0179981	67.4603	68.6869
Os01g0227100	HannXRQ_Chr10g0317921	67.2619	66.996
Os01g0227200	HannXRQ_Chr05g0143111	34.3384	60.8309
Os01g0227200	HannXRQ_Chr06g0179991	53.4338	66.7364
Os01g0227200	HannXRQ_Chr10g0317911	62.3116	57.1429
Os01g0227200	HannXRQ_Chr12g0355571	63.9866	60.443
Os01g0227200	HannXRQ_Chr12g0360741	44.3886	49.4403
Os01g0227200	HannXRQ_Chr12g0376831	46.5662	50.1805
Os01g0227300	HannXRQ_Chr12g0376841	88.8889	88.8889
Os01g0227500	HannXRQ_Chr02g0032891	36.3636	40.396
Os01g0227500	HannXRQ_Chr02g0032911	36.1854	39.8039
Os01g0227500	HannXRQ_Chr02g0035401	38.3244	42.5743
Os01g0227500	HannXRQ_Chr02g0035441	36.5419	21.8317
Os01g0227500	HannXRQ_Chr02g0035451	35.2941	40
Os01g0227500	HannXRQ_Chr02g0035461	34.9376	39.9185
Os01g0227500	HannXRQ_Chr02g0035481	36.8984	40.9901
Os01g0227500	HannXRQ_Chr02g0035501	36.5419	41
Os01g0227500	HannXRQ_Chr02g0036431	34.9376	39.4366
Os01g0227500	HannXRQ_Chr04g0100101	34.5811	38.6454
Os01g0227500	HannXRQ_Chr04g0100121	34.7594	38.7674
Os01g0227500	HannXRQ_Chr04g0100911	39.5722	43.5294
Os01g0227500	HannXRQ_Chr04g0101261	35.1159	39.4
Os01g0227500	HannXRQ_Chr04g0101881	32.9768	37.9098
Os01g0227500	HannXRQ_Chr04g0101901	33.8681	35.1852
Os01g0227500	HannXRQ_Chr04g0101921	32.9768	39.112
Os01g0227500	HannXRQ_Chr05g0145551	36.3636	41.0463
Os01g0227500	HannXRQ_Chr05g0147991	35.6506	39.0625
Os01g0227500	HannXRQ_Chr05g0154021	34.5811	39.8357
Os01g0227500	HannXRQ_Chr05g0154051	37.0766	40.7045
Os01g0227500	HannXRQ_Chr05g0154101	36.0071	41.1405
Os01g0227500	HannXRQ_Chr05g0154221	37.0766	41.9355
Os01g0227500	HannXRQ_Chr05g0156181	34.9376	39.3574
Os01g0227500	HannXRQ_Chr08g0208061	35.8289	41.0204
Os01g0227500	HannXRQ_Chr08g0231441	34.9376	39.1218
Os01g0227500	HannXRQ_Chr08g0235351	36.1854	41.3442
Os01g0227500	HannXRQ_Chr09g0272621	36.1854	41.1765
Os01g0227500	HannXRQ_Chr11g0326481	34.9376	36.5672
Os01g0227500	HannXRQ_Chr13g0397551	32.0856	34.0265
Os01g0227500	HannXRQ_Chr14g0437471	37.2549	40.5825
Os01g0227500	HannXRQ_Chr16g0504851	34.9376	39.0438
Os01g0227700	HannXRQ_Chr02g0032891	37.2913	39.802
Os01g0227700	HannXRQ_Chr02g0032911	37.2913	39.4118
Os01g0227700	HannXRQ_Chr02g0035401	40.8163	43.5644
Os01g0227700	HannXRQ_Chr02g0035441	37.2913	21.4058
Os01g0227700	HannXRQ_Chr02g0035451	38.7755	42.2222
Os01g0227700	HannXRQ_Chr02g0035461	38.59	42.3625
Os01g0227700	HannXRQ_Chr02g0035481	38.7755	41.3861
Os01g0227700	HannXRQ_Chr02g0035501	37.4768	40.4
Os01g0227700	HannXRQ_Chr02g0036431	35.436	38.4306
Os01g0227700	HannXRQ_Chr04g0100101	35.6215	38.247
Os01g0227700	HannXRQ_Chr04g0100121	36.3636	38.9662
Os01g0227700	HannXRQ_Chr04g0100911	40.2597	42.549
Os01g0227700	HannXRQ_Chr04g0101261	36.1781	39
Os01g0227700	HannXRQ_Chr04g0101881	34.6939	38.3197
Os01g0227700	HannXRQ_Chr04g0101901	35.807	35.7407
Os01g0227700	HannXRQ_Chr04g0101921	33.9518	38.6892
Os01g0227700	HannXRQ_Chr05g0145551	38.7755	42.0523
Os01g0227700	HannXRQ_Chr05g0147991	37.2913	39.2578
Os01g0227700	HannXRQ_Chr05g0154021	36.9202	40.8624
Os01g0227700	HannXRQ_Chr05g0154051	38.0334	40.1174
Os01g0227700	HannXRQ_Chr05g0154101	38.0334	41.7515
Os01g0227700	HannXRQ_Chr05g0154221	38.2189	41.5323
Os01g0227700	HannXRQ_Chr05g0156181	36.5492	39.5582
Os01g0227700	HannXRQ_Chr08g0208061	38.7755	42.6531
Os01g0227700	HannXRQ_Chr08g0231441	38.2189	41.1178
Os01g0227700	HannXRQ_Chr08g0235351	39.5176	43.3809
Os01g0227700	HannXRQ_Chr09g0272621	39.8887	43.6105
Os01g0227700	HannXRQ_Chr11g0326481	37.4768	37.6866
Os01g0227700	HannXRQ_Chr13g0397551	33.7662	34.4045
Os01g0227700	HannXRQ_Chr14g0437471	40.0742	41.9417
Os01g0227700	HannXRQ_Chr16g0504851	38.961	41.8327
Os01g0227800	HannXRQ_Chr02g0032891	37.2222	39.802
Os01g0227800	HannXRQ_Chr02g0032911	37.037	39.2157
Os01g0227800	HannXRQ_Chr02g0035401	40.3704	43.1683
Os01g0227800	HannXRQ_Chr02g0035441	38.8889	22.3642
Os01g0227800	HannXRQ_Chr02g0035451	38.1481	41.6162
Os01g0227800	HannXRQ_Chr02g0035461	39.0741	42.9735
Os01g0227800	HannXRQ_Chr02g0035481	38.5185	41.1881
Os01g0227800	HannXRQ_Chr02g0035501	36.8519	39.8
Os01g0227800	HannXRQ_Chr02g0036431	35.7407	38.833
Os01g0227800	HannXRQ_Chr04g0100101	35.3704	38.0478
Os01g0227800	HannXRQ_Chr04g0100121	35.9259	38.5686
Os01g0227800	HannXRQ_Chr04g0100911	40.7407	43.1373
Os01g0227800	HannXRQ_Chr04g0101261	38.3333	41.4
Os01g0227800	HannXRQ_Chr04g0101881	34.6296	38.3197
Os01g0227800	HannXRQ_Chr04g0101901	35.1852	35.1852
Os01g0227800	HannXRQ_Chr04g0101921	33.7037	38.4778
Os01g0227800	HannXRQ_Chr05g0145551	37.4074	40.6439
Os01g0227800	HannXRQ_Chr05g0147991	36.2963	38.2812
Os01g0227800	HannXRQ_Chr05g0154021	35.9259	39.8357
Os01g0227800	HannXRQ_Chr05g0154051	37.4074	39.5303
Os01g0227800	HannXRQ_Chr05g0154101	37.037	40.7332
Os01g0227800	HannXRQ_Chr05g0154221	38.1481	41.5323
Os01g0227800	HannXRQ_Chr05g0156181	37.2222	40.3614
Os01g0227800	HannXRQ_Chr08g0208061	38.8889	42.8571
Os01g0227800	HannXRQ_Chr08g0231441	37.963	40.9182
Os01g0227800	HannXRQ_Chr08g0235351	38.5185	42.3625
Os01g0227800	HannXRQ_Chr09g0272621	37.7778	41.3793
Os01g0227800	HannXRQ_Chr11g0326481	36.8519	37.1269
Os01g0227800	HannXRQ_Chr13g0397551	34.0741	34.7826
Os01g0227800	HannXRQ_Chr14g0437471	39.2593	41.165
Os01g0227800	HannXRQ_Chr16g0504851	36.6667	39.4422
Os01g0228300	HannXRQ_Chr01g0029581	60.8108	47.0383
Os01g0228300	HannXRQ_Chr02g0048081	57.2072	58.5253
Os01g0228300	HannXRQ_Chr10g0313001	58.1081	58.9041
Os01g0228400	HannXRQ_Chr06g0180011	42.2956	43.3172
Os01g0228500	HannXRQ_Chr03g0061851	38.7879	42.8094
Os01g0228500	HannXRQ_Chr09g0239641	37.8788	41.2541
Os01g0228500	HannXRQ_Chr09g0275161	47.8788	50.9677
Os01g0228500	HannXRQ_Chr16g0500901	47.2727	50.3226
Os01g0228600	HannXRQ_Chr10g0313431	59.4937	60.0639
Os01g0228600	HannXRQ_Chr12g0360761	64.2405	64.8562
Os01g0228600	HannXRQ_Chr16g0500881	56.0127	56.3694
Os01g0229000	HannXRQ_Chr09g0265161	0.560224	1.00503
Os01g0229100	HannXRQ_Chr06g0165631	28.7908	36.1446
Os01g0229100	HannXRQ_Chr06g0165701	27.2553	38.4824
Os01g0229100	HannXRQ_Chr08g0236271	69.8656	70.8171
Os01g0229200	HannXRQ_Chr01g0029611	42.0534	46.4286
Os01g0229200	HannXRQ_Chr04g0105881	39.6624	42.0896
Os01g0229200	HannXRQ_Chr11g0351721	38.3966	40.1471
Os01g0229400	HannXRQ_Chr09g0239361	76.6355	78.0952
Os01g0229400	HannXRQ_Chr10g0318691	73.8318	74.8815
Os01g0229500	HannXRQ_Chr02g0032311	31.1377	34.2105
Os01g0229700	HannXRQ_Chr09g0239381	36.7089	16.2769
Os01g0229700	HannXRQ_Chr10g0318721	36.076	18.3871
Os01g0229800	HannXRQ_Chr10g0318731	59.7403	24.6649
Os01g0229900	HannXRQ_Chr03g0065131	21.6912	14.0476
Os01g0229900	HannXRQ_Chr03g0067271	15.4412	16.6667
Os01g0229900	HannXRQ_Chr06g0170631	19.4853	16.5625
Os01g0229900	HannXRQ_Chr10g0302781	25.3676	13.9676
Os01g0229900	HannXRQ_Chr12g0361491	18.3824	36.7647
Os01g0229900	HannXRQ_Chr12g0361501	26.1029	10.3348
Os01g0229900	HannXRQ_Chr12g0361511	27.9412	13.7432
Os01g0229900	HannXRQ_Chr13g0407011	11.3971	35.6322
Os01g0229900	HannXRQ_Chr13g0424271	24.2647	12.2677
Os01g0229900	HannXRQ_Chr17g0555131	22.7941	14.1553
Os01g0229900	HannXRQ_Chr17g0558371	9.19118	10.0806
Os01g0231000	HannXRQ_Chr03g0061401	45.6274	45.1128
Os01g0231000	HannXRQ_Chr06g0179221	52.0913	46.5986
Os01g0231000	HannXRQ_Chr09g0239391	48.289	48.8462
Os01g0231000	HannXRQ_Chr09g0276001	50.5703	47.331
Os01g0231000	HannXRQ_Chr12g0360841	50.9506	48.5507
Os01g0231000	HannXRQ_Chr16g0501151	50.5703	44.7811
Os01g0231500	HannXRQ_Chr11g0332391	22.3256	72.1805
Os01g0231500	HannXRQ_Chr16g0508371	64.186	71.6883
Os01g0231500	HannXRQ_Chr16g0510971	60.9302	62.8297
Os01g0231600	HannXRQ_Chr12g0380011	1.0989	0.31348
Os01g0231700	HannXRQ_Chr10g0297881	70.5882	70
Os01g0231800	HannXRQ_Chr04g0096261	47.7178	26.3158
Os01g0231800	HannXRQ_Chr04g0096271	43.9834	31.5476
Os01g0231900	HannXRQ_Chr04g0096261	36.5503	40.7323
Os01g0231900	HannXRQ_Chr04g0096271	31.8275	46.131
Os01g0232000	HannXRQ_Chr13g0401911	60.9562	61.6936
Os01g0232100	HannXRQ_Chr13g0401911	50.7812	52.4194
Os01g0232300	HannXRQ_Chr09g0275951	48.0114	18.2309
Os01g0232300	HannXRQ_Chr16g0501281	35.2273	15.9794
Os01g0232400	HannXRQ_Chr01g0017801	47.4747	49.6229
Os01g0232400	HannXRQ_Chr10g0310971	11.8326	48.2353
Os01g0232400	HannXRQ_Chr14g0434431	47.3304	47.7438
Os01g0232500	HannXRQ_Chr03g0065131	24.1237	27.8571
Os01g0232500	HannXRQ_Chr03g0067271	19.7938	38.0952
Os01g0232500	HannXRQ_Chr06g0170631	23.7113	35.9375
Os01g0232500	HannXRQ_Chr10g0302781	35.6701	35.0202
Os01g0232500	HannXRQ_Chr12g0361491	18.3505	65.4412
Os01g0232500	HannXRQ_Chr12g0361501	34.8454	24.5997
Os01g0232500	HannXRQ_Chr12g0361511	33.4021	29.2948
Os01g0232500	HannXRQ_Chr13g0407011	8.45361	47.1264
Os01g0232500	HannXRQ_Chr13g0424271	35.2577	31.7844
Os01g0232500	HannXRQ_Chr17g0555131	34.2268	37.8995
Os01g0232500	HannXRQ_Chr17g0558371	15.4639	30.2419
Os01g0232700	HannXRQ_Chr17g0545961	8.66808	24.1176
Os01g0232800	HannXRQ_Chr01g0020851	66.087	58.2375
Os01g0233000	HannXRQ_Chr09g0257711	40.6863	38.6047
Os01g0233000	HannXRQ_Chr14g0439031	39.7059	45
Os01g0233000	HannXRQ_Chr15g0487481	36.7647	37.6884
Os01g0233100	HannXRQ_Chr05g0149071	53.9715	56.2633
Os01g0233400	HannXRQ_Chr03g0091411	61.9048	65.4088
Os01g0233500	HannXRQ_Chr05g0149071	52.3622	56.4756
Os01g0233800	HannXRQ_Chr15g0484701	55.2632	60
Os01g0233900	HannXRQ_Chr03g0065131	24.7312	27.381
Os01g0233900	HannXRQ_Chr03g0067271	20.8602	38.4921
Os01g0233900	HannXRQ_Chr06g0170631	24.3011	35.3125
Os01g0233900	HannXRQ_Chr10g0302781	34.4086	32.3887
Os01g0233900	HannXRQ_Chr12g0361491	19.5699	66.9118
Os01g0233900	HannXRQ_Chr12g0361501	35.914	24.3086
Os01g0233900	HannXRQ_Chr12g0361511	36.129	30.3797
Os01g0233900	HannXRQ_Chr13g0407011	8.17204	43.6782
Os01g0233900	HannXRQ_Chr13g0424271	33.3333	28.8104
Os01g0233900	HannXRQ_Chr17g0555131	32.4731	34.4749
Os01g0233900	HannXRQ_Chr17g0558371	15.0538	28.2258
Os01g0234100	HannXRQ_Chr04g0128231	28.0808	29.2632
Os01g0234100	HannXRQ_Chr04g0128251	26.0606	37.9412
Os01g0234100	HannXRQ_Chr07g0191551	23.4343	26.9142
Os01g0234100	HannXRQ_Chr07g0191561	25.6566	26.078
Os01g0234100	HannXRQ_Chr07g0191571	26.4646	26.572
Os01g0234100	HannXRQ_Chr10g0289021	12.9293	21.843
Os01g0234100	HannXRQ_Chr10g0301711	9.89899	37.1212
Os01g0234100	HannXRQ_Chr12g0378961	17.9798	26.6467
Os01g0234100	HannXRQ_Chr12g0378971	25.4545	25.8727
Os01g0234100	HannXRQ_Chr15g0490441	23.6364	30.7087
Os01g0234100	HannXRQ_Chr15g0490451	24.4444	25.1559
Os01g0234100	HannXRQ_Chr16g0508461	13.3333	18.9655
Os01g0234100	HannXRQ_Chr16g0508471	24.6465	37.6543
Os01g0234200	HannXRQ_Chr01g0016471	47.5059	13.3422
Os01g0234200	HannXRQ_Chr14g0447821	47.7435	13.5081
Os01g0234300	HannXRQ_Chr04g0100531	38.0829	24.8731
Os01g0234300	HannXRQ_Chr05g0137551	39.6373	25.082
Os01g0234300	HannXRQ_Chr07g0206511	38.8601	25.8176
Os01g0234700	HannXRQ_Chr05g0137521	23.5521	37.6543
Os01g0234700	HannXRQ_Chr13g0415381	25.0965	34.0314
Os01g0234800	HannXRQ_Chr04g0094431	84.9315	56.8807
Os01g0234800	HannXRQ_Chr10g0311891	87.6712	58.7156
Os01g0234850	HannXRQ_Chr03g0083381	44.1758	37.1534
Os01g0234850	HannXRQ_Chr04g0120561	45.2747	35.7639
Os01g0234850	HannXRQ_Chr06g0170711	44.6154	35.2431
Os01g0234850	HannXRQ_Chr07g0190821	45.2747	37.5228
Os01g0234850	HannXRQ_Chr11g0347121	16.044	54.8872
Os01g0234850	HannXRQ_Chr13g0415391	44.1758	36.9485
Os01g0234900	HannXRQ_Chr04g0120551	70.0288	73.4139
Os01g0234900	HannXRQ_Chr06g0170721	70.8934	73.6527
Os01g0234900	HannXRQ_Chr07g0191901	51.2968	69.8039
Os01g0234900	HannXRQ_Chr13g0392631	72.3343	77.709
Os01g0235100	HannXRQ_Chr17g0534961	42.1348	42.3729
Os01g0235200	HannXRQ_Chr03g0071171	19.1388	62.9921
Os01g0235200	HannXRQ_Chr04g0100491	42.3445	43.1707
Os01g0235200	HannXRQ_Chr08g0225261	44.2584	42.8241
Os01g0235300	HannXRQ_Chr11g0348301	56.5421	58.1731
Os01g0235350	HannXRQ_Chr07g0200081	14.5714	24.6377
Os01g0235350	HannXRQ_Chr07g0200091	23.5714	28.7958
Os01g0235350	HannXRQ_Chr14g0447971	16.8571	25.5411
Os01g0235400	HannXRQ_Chr04g0120491	49.8155	27.163
Os01g0235700	HannXRQ_Chr16g0524231	38.4117	46.1988
Os01g0235800	HannXRQ_Chr01g0001751	44.8718	32.8125
Os01g0235900	HannXRQ_Chr17g0534991	35.0384	37.2283
Os01g0236300	HannXRQ_Chr06g0166341	43.0615	47.5513
Os01g0236300	HannXRQ_Chr07g0190781	41.917	47.0305
Os01g0236300	HannXRQ_Chr13g0414871	45.3505	48.3969
Os01g0236300	HannXRQ_Chr17g0535011	42.2031	45.107
Os01g0236400	HannXRQ_Chr03g0083741	28.3912	30.1003
Os01g0236400	HannXRQ_Chr05g0144191	36.5931	36.1371
Os01g0236400	HannXRQ_Chr07g0205121	38.1703	39.5425
Os01g0236400	HannXRQ_Chr15g0485711	39.7476	38.6503
Os01g0236400	HannXRQ_Chr17g0534651	28.7066	32.2695
Os01g0236700	HannXRQ_Chr02g0047821	32.7292	42.6389
Os01g0236700	HannXRQ_Chr05g0133711	17.5906	43.0809
Os01g0236700	HannXRQ_Chr05g0133731	44.6695	50.3001
Os01g0236700	HannXRQ_Chr07g0189401	46.162	49.2605
Os01g0236700	HannXRQ_Chr14g0459131	10.7676	61.9632
Os01g0237000	HannXRQ_Chr04g0124291	37.6543	37.8882
Os01g0237100	HannXRQ_Chr16g0517701	57.7558	60.5536
Os01g0237366	HannXRQ_Chr09g0261361	35.6725	19.8052
Os01g0238500	HannXRQ_Chr03g0070591	60.5422	67.9054
Os01g0238500	HannXRQ_Chr13g0389501	26.2048	48.6034
Os01g0238800	HannXRQ_Chr01g0003851	41.0526	30.4688
Os01g0238800	HannXRQ_Chr01g0014411	41.0526	38.6139
Os01g0238800	HannXRQ_Chr01g0027921	44.2105	44.2105
Os01g0238800	HannXRQ_Chr02g0052161	44.2105	46.1538
Os01g0238800	HannXRQ_Chr03g0093701	38.9474	42.5287
Os01g0238800	HannXRQ_Chr08g0221051	35.7895	35.0515
Os01g0238800	HannXRQ_Chr13g0399871	45.2632	47.2527
Os01g0238800	HannXRQ_Chr17g0541751	34.7368	37.0787
Os01g0238800	HannXRQ_Chr17g0554581	44.2105	42.4242
Os01g0238900	HannXRQ_Chr05g0140561	71.8412	43.9294
Os01g0239000	HannXRQ_Chr05g0140571	36.3636	47.0024
Os01g0239100	HannXRQ_Chr09g0272471	12.894	57.6923
Os01g0239200	HannXRQ_Chr11g0342581	72.4221	74.938
Os01g0239200	HannXRQ_Chr11g0342591	71.223	73.6973
Os01g0239200	HannXRQ_Chr11g0342621	70.7434	73.201
Os01g0239700	HannXRQ_Chr04g0116821	58.2834	58.1673
Os01g0239700	HannXRQ_Chr12g0378761	57.8842	57.7114
Os01g0239700	HannXRQ_Chr17g0555021	50.998	51.5641
Os01g0241100	HannXRQ_Chr04g0111151	24.307	30.0792
Os01g0241100	HannXRQ_Chr13g0396251	40.9382	41.8301
Os01g0241400	HannXRQ_Chr15g0481401	36.0294	26.6304
Os01g0241400	HannXRQ_Chr17g0554931	44.1176	43.1655
Os01g0242200	HannXRQ_Chr05g0140401	44.8193	40.4348
Os01g0242400	HannXRQ_Chr16g0526371	16.0643	17.9372
Os01g0242400	HannXRQ_Chr17g0565281	17.2691	26.3804
Os01g0242500	HannXRQ_Chr01g0008471	64.9717	56.6502
Os01g0242600	HannXRQ_Chr03g0072701	42.5816	41
Os01g0242600	HannXRQ_Chr07g0206481	12.7596	38.7387
Os01g0242600	HannXRQ_Chr10g0305681	42.8783	39.3733
Os01g0242600	HannXRQ_Chr12g0373531	40.8012	42.9688
Os01g0242900	HannXRQ_Chr10g0305661	45.5128	49.6503
Os01g0242900	HannXRQ_Chr12g0373341	45.5128	45.8064
Os01g0242900	HannXRQ_Chr14g0427011	46.1538	45.5696
Os01g0242900	HannXRQ_Chr15g0495291	51.2821	54.0541
Os01g0243000	HannXRQ_Chr15g0484671	54.8747	52.6738
Os01g0243000	HannXRQ_Chr15g0496391	54.3175	51.8617
Os01g0243100	HannXRQ_Chr10g0283351	43.129	22.3195
Os01g0243200	HannXRQ_Chr08g0220661	57.2093	50.1018
Os01g0243200	HannXRQ_Chr11g0336311	51.8605	46.7505
Os01g0243600	HannXRQ_Chr17g0565011	32.1888	36.9458
Os01g0243700	HannXRQ_Chr03g0072791	41.3223	45.4545
Os01g0243700	HannXRQ_Chr13g0389761	41.3223	45.4545
Os01g0243700	HannXRQ_Chr15g0495301	45.4545	48.2456
Os01g0246100	HannXRQ_Chr10g0283761	25	27.5713
Os01g0246100	HannXRQ_Chr14g0452331	4.78056	30.0493
Os01g0246100	HannXRQ_Chr14g0452371	26.9592	22.3087
Os01g0246400	HannXRQ_Chr03g0083821	41.0891	50
Os01g0246400	HannXRQ_Chr03g0083841	44.5545	50.5618
Os01g0246400	HannXRQ_Chr03g0083881	44.0594	51.7442
Os01g0246400	HannXRQ_Chr03g0083901	42.5743	53.4161
Os01g0246400	HannXRQ_Chr03g0083921	44.0594	49.1713
Os01g0246400	HannXRQ_Chr03g0085331	35.1485	43.0303
Os01g0246400	HannXRQ_Chr03g0085361	42.0792	50.2959
Os01g0246400	HannXRQ_Chr03g0085411	30.198	20.4698
Os01g0246400	HannXRQ_Chr03g0085421	42.5743	54.0881
Os01g0246400	HannXRQ_Chr03g0085431	44.0594	50.2825
Os01g0246400	HannXRQ_Chr08g0221991	42.0792	50.2959
Os01g0246400	HannXRQ_Chr11g0336061	44.5545	53.8922
Os01g0246400	HannXRQ_Chr11g0336411	44.5545	53.8922
