Gene stable ID	Galdieria sulphuraria gene stable ID	%id. target Galdieria sulphuraria gene identical to query gene	%id. query gene identical to target Galdieria sulphuraria gene
Os03g0145300	Gasu_48630	11.3553	6.63812
Os03g0145300	Gasu_53640	9.89011	4.95413
Os03g0146300	Gasu_19980	71.1111	63.3663
Os03g0147150	Gasu_50150	27.8689	13.963
Os03g0147150	Gasu_58190	28.6885	14.7368
Os03g0147900	Gasu_63690	22.7642	27.7228
Os03g0151600	Gasu_23800	23.348	30.4598
Os03g0151700	Gasu_14080	27.5532	29.4653
Os03g0151800	Gasu_41710	77.9975	78.5803
Os03g0152100	Gasu_02560	30.8411	10.6109
Os03g0152100	Gasu_07000	16.8224	8.69565
Os03g0152100	Gasu_42570	19.6262	5.19802
Os03g0152700	Gasu_49760	17.5904	23.8562
Os03g0153000	Gasu_50650	48.7179	6.37584
Os03g0153100	Gasu_17470	27.4939	24.3534
Os03g0153400	Gasu_55390	27.5	13.4557
Os03g0153500	Gasu_17470	26.8608	17.8879
Os03g0153900	Gasu_17470	28.5012	25
Os03g0154000	Gasu_17470	26.6827	23.9224
Os03g0154100	Gasu_17470	29.3103	25.6466
Os03g0154700	Gasu_07200	68.7179	69.4301
Os03g0155000	Gasu_17470	24.8619	9.69828
Os03g0157400	Gasu_08900	27.6265	32.0301
Os03g0157400	Gasu_48360	27.8859	31.0245
Os03g0157800	Gasu_19420	26.1667	21.3315
Os03g0158200	Gasu_34010	34.0594	41.0501
Os03g0160600	Gasu_32740	25.3472	17.697
Os03g0161200	Gasu_23310	25.3333	27.057
Os03g0161200	Gasu_35600	21.9259	25.2991
Os03g0163300	Gasu_10030	40.5405	40.7609
Os03g0165000	Gasu_29590	24.3719	15.0155
Os03g0165800	Gasu_06340	35.426	33.617
Os03g0165800	Gasu_11670	36.7713	31.1787
Os03g0166000	Gasu_49780	33.0097	40.9639
Os03g0166800	Gasu_52400	31.9605	30.6477
Os03g0167700	Gasu_32010	77.707	73.2733
Os03g0169100	Gasu_18200	60.219	56.8966
Os03g0169800	Gasu_37350	30.4813	28.6432
Os03g0170500	Gasu_01960	21.0811	22.1591
Os03g0170900	Gasu_08920	27.5093	23.1975
Os03g0170900	Gasu_18190	24.3494	26.8994
Os03g0170900	Gasu_29860	26.2082	26.8061
Os03g0170900	Gasu_34550	22.6766	22.3443
Os03g0170900	Gasu_56570	19.8885	24.8837
Os03g0172200	Gasu_44580	29.3296	27.7045
Os03g0174500	Gasu_55490	49.1803	56.4706
Os03g0174600	Gasu_55970	34.2213	30.0901
Os03g0175600	Gasu_14460	45.4839	41.349
Os03g0176100	Gasu_32940	14.5833	18.3406
Os03g0177400	Gasu_19840	75.6152	74.7788
Os03g0177500	Gasu_63900	11.8568	16.5109
Os03g0177900	Gasu_19840	75.6152	74.7788
Os03g0178000	Gasu_19840	75.6152	74.7788
Os03g0178200	Gasu_39520	22.6891	34.3949
Os03g0180400	Gasu_54410	61.3821	61.1336
Os03g0180700	Gasu_12290	33.8266	33.6134
Os03g0181500	Gasu_26960	42.0664	41.9118
Os03g0181750	Gasu_09670	6.5285	8.98716
Os03g0182700	Gasu_25100	33.1858	34.5622
Os03g0183600	Gasu_03270	45.679	43.2749
Os03g0184000	Gasu_46720	50.346	53.9889
Os03g0184700	Gasu_59760	26.9129	20.5231
Os03g0185000	Gasu_43310	41.8605	36.6279
Os03g0185000	Gasu_48740	40.5316	37.7709
Os03g0185500	Gasu_50640	24.1445	17.6144
Os03g0186100	Gasu_13390	22.1854	36.2162
Os03g0186950	Gasu_29990	34.0909	28.0374
Os03g0187300	Gasu_53430	25.8065	12.828
Os03g0190800	Gasu_29390	57.377	47.2973
Os03g0191100	Gasu_13170	18.2898	6.99364
Os03g0191400	Gasu_01430	55.3488	66.8539
Os03g0191700	Gasu_34960	22.8814	19.1038
Os03g0191700	Gasu_42760	13.5593	20.3822
Os03g0192400	Gasu_57150	34.507	32.6667
Os03g0192500	Gasu_12560	16.3445	30.2932
Os03g0192500	Gasu_42380	15.6415	31.6726
Os03g0192700	Gasu_30560	50.7843	47.698
Os03g0192800	Gasu_34170	23.1511	6.85714
Os03g0193075	Gasu_45230	54.5455	53.0973
Os03g0193600	Gasu_26550	29.8701	27.7108
Os03g0193700	Gasu_31590	23.8532	8.3871
Os03g0194400	Gasu_33900	30.2326	15.2225
Os03g0195100	Gasu_26260	53.1818	50.9804
Os03g0195200	Gasu_08340	38.6029	38.1818
Os03g0195300	Gasu_23310	23.628	24.5253
Os03g0195300	Gasu_35600	22.561	25.2991
Os03g0195450	Gasu_23310	10.7527	1.58228
Os03g0195450	Gasu_35600	20.4301	3.24786
Os03g0195500	Gasu_23310	23.3216	10.443
Os03g0195500	Gasu_35600	21.5548	10.4274
Os03g0195800	Gasu_23310	28.7009	30.0633
Os03g0195800	Gasu_35600	22.0544	24.9573
Os03g0196000	Gasu_23310	26.0736	26.8987
Os03g0196000	Gasu_35600	20.7055	23.0769
Os03g0196600	Gasu_43310	41.5873	38.0814
Os03g0196600	Gasu_48740	41.2698	40.2477
Os03g0196900	Gasu_26550	9.83051	8.73494
Os03g0197400	Gasu_14620	32.8321	32.6683
Os03g0198300	Gasu_53260	13.3443	10.5058
Os03g0198400	Gasu_28990	57.3034	49.8047
Os03g0198500	Gasu_58890	30.7692	29.4574
Os03g0200000	Gasu_33960	27.7045	25.3623
Os03g0200500	Gasu_18730	63.3588	63.1179
Os03g0200700	Gasu_42950	20.6997	28.2869
Os03g0200800	Gasu_03620	60.3261	56.3452
Os03g0201100	Gasu_53560	3.3557	1.20482
Os03g0201600	Gasu_65100	20.073	15.3203
Os03g0202001	Gasu_42650	18.9091	41.9355
Os03g0202200	Gasu_24570	26.7148	21.3873
Os03g0204100	Gasu_54420	10.9865	14.939
Os03g0205400	Gasu_15910	21.2451	29.4181
Os03g0205500	Gasu_33500	16.4557	8.60927
Os03g0206300	Gasu_42010	16.3934	10.6383
Os03g0207250	Gasu_21020	35.2941	22.4599
Os03g0207300	Gasu_59750	65.6627	62.4642
Os03g0207900	Gasu_15310	27.0175	23.0885
Os03g0208700	Gasu_18690	22.0049	24.3243
Os03g0208800	Gasu_18690	7.55667	8.10811
Os03g0208900	Gasu_21890	46.506	45.0935
Os03g0209400	Gasu_57360	37.1429	38.806
Os03g0209600	Gasu_48340	48.0066	46.24
Os03g0210800	Gasu_22070	3.51317	1.983
Os03g0212700	Gasu_55770	48.9681	50
Os03g0213100	Gasu_55610	65.0526	65.1899
Os03g0213400	Gasu_21970	43.4592	22.2572
Os03g0213700	Gasu_19060	26.9737	11.8497
Os03g0213900	Gasu_50900	10.9661	10.0239
Os03g0214000	Gasu_29970	18.5366	21.1896
Os03g0214000	Gasu_43490	19.3496	21.6364
Os03g0214600	Gasu_05640	30.1299	30.2872
Os03g0216600	Gasu_05550	39.4432	35.9788
Os03g0216700	Gasu_44330	21.0158	25.4237
Os03g0219100	Gasu_51800	11.6438	11.4607
Os03g0219300	Gasu_42100	79.51	79.8658
Os03g0219500	Gasu_55390	43.1373	13.4557
Os03g0219700	Gasu_16230	23.3857	23.3857
Os03g0219800	Gasu_51520	2.94118	3.94089
Os03g0219900	Gasu_62980	29.6578	30
Os03g0220100	Gasu_26960	48.3806	43.9338
Os03g0221200	Gasu_25460	41.1348	37.4194
Os03g0223200	Gasu_53790	32.9843	36.9501
Os03g0223400	Gasu_37790	55.4622	53.2258
Os03g0223800	Gasu_53070	6.75676	0.379939
Os03g0223900	Gasu_03310	21.8069	18.3727
Os03g0224200	Gasu_46530	13.1693	16.4855
Os03g0224300	Gasu_10960	42.328	32.5866
Os03g0225600	Gasu_26680	25.4386	4.39394
Os03g0227000	Gasu_36000	43.3668	41.9633
Os03g0227300	Gasu_17190	23.9905	9.61905
Os03g0228400	Gasu_48470	41.5663	34.6734
Os03g0229500	Gasu_05050	22.7575	26.9155
Os03g0229600	Gasu_60800	45	2.66075
Os03g0231600	Gasu_03710	33.012	34.4221
Os03g0231700	Gasu_30550	44.6565	47.0825
Os03g0231800	Gasu_30550	44.1509	47.0825
Os03g0232500	Gasu_09500	21.3836	14.0787
Os03g0232900	Gasu_33960	26.5509	25.8454
Os03g0233800	Gasu_42980	13.8889	17.0341
Os03g0234200	Gasu_10140	77.551	29.6875
Os03g0235100	Gasu_53660	50	53.9474
Os03g0236200	Gasu_16100	56.5041	52.9524
Os03g0236966	Gasu_42110	24.1796	25.0896
Os03g0237000	Gasu_55700	32.605	34.955
Os03g0238300	Gasu_32740	30.5051	18.303
Os03g0238600	Gasu_46670	28.6136	25.1295
Os03g0240500	Gasu_44000	21.4067	15.9453
Os03g0240800	Gasu_32670	50	52.8
Os03g0241200	Gasu_50730	81.25	80.6202
Os03g0243100	Gasu_59680	31.4685	29.6053
Os03g0243300	Gasu_55750	39.0547	46.0411
Os03g0243600	Gasu_17970	5.79965	13.3603
Os03g0244000	Gasu_43060	29.2208	29.6053
Os03g0245100	Gasu_11580	36.9231	43.4783
Os03g0245700	Gasu_26960	44.9248	43.9338
Os03g0248250	Gasu_60460	18.7134	12.9032
Os03g0248600	Gasu_21490	64.4944	65.5251
Os03g0249400	Gasu_58960	52.7559	54.918
Os03g0249500	Gasu_34330	34.7107	42.4242
Os03g0251500	Gasu_19610	41.2195	39.9527
Os03g0251500	Gasu_28510	41.8293	40.0701
Os03g0252800	Gasu_30970	36.9072	32.844
Os03g0253100	Gasu_11440	30.8594	34.4227
Os03g0253200	Gasu_15820	24.8032	28.4424
Os03g0253200	Gasu_38210	26.7717	31.7757
Os03g0254800	Gasu_21930	57.0776	54.3478
Os03g0254900	Gasu_03330	13.0977	17.4515
Os03g0254900	Gasu_12370	17.2557	23.6467
Os03g0254900	Gasu_28090	13.0977	19.6262
Os03g0255500	Gasu_48040	33.9367	41.9776
Os03g0256400	Gasu_40470	12.1479	39.4286
Os03g0257500	Gasu_42080	24.3523	19.5021
Os03g0257600	Gasu_42080	10.5556	23.6515
Os03g0259300	Gasu_18040	24.3516	17.7149
Os03g0259700	Gasu_55450	19.1824	3.58507
Os03g0262000	Gasu_33320	31.9635	21.8409
Os03g0263500	Gasu_38900	45.1713	58.4677
Os03g0264000	Gasu_14250	27.4648	24.375
Os03g0264000	Gasu_30160	26.0563	22.9814
Os03g0264400	Gasu_16620	44.0594	42.7885
Os03g0265100	Gasu_23580	39.759	29.4118
Os03g0265100	Gasu_35100	38.7952	37.0968
Os03g0265100	Gasu_62250	20.4819	27.5081
Os03g0265400	Gasu_51820	19.8142	12.9817
Os03g0265400	Gasu_63710	18.5759	21.5054
Os03g0266000	Gasu_24300	27.6786	31.7949
Os03g0267300	Gasu_54210	49.5074	48.5507
Os03g0267300	Gasu_54930	45.0739	42.4594
Os03g0268000	Gasu_50270	74.8447	67.507
Os03g0268400	Gasu_27870	60.1108	60.6145
Os03g0268900	Gasu_56930	27.4074	28.4615
Os03g0269000	Gasu_56930	26.7606	21.9231
Os03g0269100	Gasu_56930	23.0519	27.3077
Os03g0270200	Gasu_09310	11.3095	27.2206
Os03g0271100	Gasu_28760	24.2593	21.797
Os03g0271100	Gasu_43280	28.3333	22.8358
Os03g0271600	Gasu_45150	12.5448	21.875
Os03g0272300	Gasu_19590	20.7143	20.2797
Os03g0272300	Gasu_28500	22.8571	16.2025
Os03g0273800	Gasu_64460	33.2155	36.7188
Os03g0274000	Gasu_06430	27.6458	28.8939
Os03g0275500	Gasu_07900	17.9724	17.6205
Os03g0275500	Gasu_56530	14.1321	14.2857
Os03g0275500	Gasu_61490	16.5899	16.6154
Os03g0276900	Gasu_08820	19.1542	21.0959
Os03g0276900	Gasu_25810	20.6468	17.5476
Os03g0276900	Gasu_29830	19.6517	15.2216
Os03g0276900	Gasu_48630	21.1443	18.2013
Os03g0276900	Gasu_53640	21.393	15.7798
Os03g0277000	Gasu_14400	53.6913	51.1727
Os03g0278000	Gasu_46450	59.7143	60.7558
Os03g0278000	Gasu_59080	58	63.2399
Os03g0278300	Gasu_42960	24.5421	31.1628
Os03g0278400	Gasu_13750	20.3091	21.8527
Os03g0278800	Gasu_32310	24.2775	39.6226
Os03g0279000	Gasu_36540	55.2632	70
Os03g0279000	Gasu_59660	55.9211	70.8333
Os03g0279000	Gasu_63250	55.9211	71.4286
Os03g0279200	Gasu_36530	55.3459	72.7273
Os03g0279200	Gasu_63240	55.3459	73.9496
Os03g0279400	Gasu_05650	46.2203	44.3064
Os03g0279900	Gasu_08310	27.2131	28.7197
Os03g0279950	Gasu_00090	19.7674	13.9918
Os03g0280800	Gasu_46450	49.4033	60.1744
Os03g0280800	Gasu_59080	48.21	62.9283
Os03g0281900	Gasu_34860	23.1258	28
Os03g0282100	Gasu_34860	18.6684	22
Os03g0283600	Gasu_01450	16.4134	36.2416
Os03g0284400	Gasu_51460	18.6364	22.5275
Os03g0284500	Gasu_36740	26.7352	26.6667
Os03g0284600	Gasu_30200	19.1235	25.5319
Os03g0285700	Gasu_32860	50.8	43.7931
Os03g0285700	Gasu_33520	52.4	41.195
Os03g0285800	Gasu_30110	49.5935	45.0739
Os03g0285900	Gasu_33180	35.4545	45.3488
Os03g0286200	Gasu_15490	38.5965	49.8382
Os03g0286300	Gasu_21170	21.7391	21.2766
Os03g0287100	Gasu_31730	37.037	14.5985
Os03g0288600	Gasu_11840	21.789	21.5909
Os03g0288700	Gasu_44130	29.4643	30.9859
Os03g0289100	Gasu_05080	22.2628	14.0391
Os03g0289100	Gasu_30650	45.438	49.7006
Os03g0289100	Gasu_35670	43.2482	51.86
Os03g0289100	Gasu_44250	23.1752	14.4154
Os03g0289200	Gasu_30280	29.6875	36.3636
Os03g0290300	Gasu_25760	39.8551	30.4709
Os03g0290500	Gasu_07850	25.2087	24.4337
Os03g0291500	Gasu_31420	44.3709	47.9428
Os03g0292100	Gasu_15930	20.7161	21.6
Os03g0292800	Gasu_53080	33.0144	35.7513
Os03g0292900	Gasu_57010	22.2222	7.17949
Os03g0294200	Gasu_45440	30.781	41.5289
Os03g0294200	Gasu_55220	29.8622	41.2262
Os03g0294600	Gasu_43610	36.1186	15.5272
Os03g0294900	Gasu_42920	38.8246	41.8828
Os03g0295500	Gasu_00670	41.8182	35.9375
Os03g0296300	Gasu_62480	36.5269	35.8824
Os03g0296400	Gasu_54400	48.0826	52.4116
Os03g0296800	Gasu_14130	38.4146	36.7347
Os03g0296800	Gasu_45200	38.1098	38.9408
Os03g0297100	Gasu_18810	44.7917	42.7861
Os03g0297300	Gasu_18810	40	19.9005
Os03g0297400	Gasu_00730	29.199	29.8153
Os03g0298400	Gasu_37940	71.5556	77.9661
Os03g0298800	Gasu_21510	40.9483	38
Os03g0299900	Gasu_26260	54.5259	55.1198
Os03g0300200	Gasu_06360	26.0143	28.6089
Os03g0301500	Gasu_18820	12.1718	14.011
Os03g0301500	Gasu_56630	12.4105	18.705
Os03g0301800	Gasu_36290	27.6471	11.4448
Os03g0305500	Gasu_05180	25.6991	42.1397
Os03g0305700	Gasu_44210	32.4786	37.6238
Os03g0306200	Gasu_27120	19.0909	3.5
Os03g0306302	Gasu_27120	13.4454	1.33333
Os03g0306400	Gasu_21000	28.7671	1.70871
Os03g0306800	Gasu_25600	30.5344	31.0078
Os03g0307100	Gasu_24970	35.9275	34.9948
Os03g0308000	Gasu_08010	16.2939	2.2261
Os03g0308100	Gasu_53360	45.0355	43.3447
Os03g0308500	Gasu_39650	29.6104	38.8416
Os03g0308800	Gasu_56860	15.8147	19.112
Os03g0311300	Gasu_54160	1.51844	2.82258
Os03g0312600	Gasu_60420	33.3333	37.6068
Os03g0313000	Gasu_53520	26.0116	37.8151
Os03g0313300	Gasu_03250	24.7253	23.1164
Os03g0314100	Gasu_22500	59.0426	47.4359
Os03g0314700	Gasu_16210	30.3571	15.1111
Os03g0315800	Gasu_43070	32.5641	24.283
Os03g0318500	Gasu_04100	29.4118	34.7744
Os03g0318500	Gasu_42750	36.566	38.3333
Os03g0319100	Gasu_56710	22.0339	19.0616
Os03g0319300	Gasu_46430	75.8389	69.3252
Os03g0319400	Gasu_10050	29.6214	28.178
Os03g0320900	Gasu_30030	24.9123	33.6493
Os03g0321000	Gasu_09400	29.8429	31.6667
Os03g0321400	Gasu_31910	0	0
Os03g0321900	Gasu_23950	43.1694	42.4731
Os03g0322500	Gasu_18530	45.7364	31.5508
Os03g0322800	Gasu_38750	22.082	23.0263
Os03g0322800	Gasu_51360	21.7666	24.1259
Os03g0323200	Gasu_12900	66.4823	41.7361
Os03g0323800	Gasu_23460	35.0148	36.7601
Os03g0325000	Gasu_48930	45.8333	39.6
Os03g0326000	Gasu_01110	18.9189	3.05677
Os03g0328300	Gasu_09910	18.1818	11.1111
Os03g0328300	Gasu_10150	21.6783	13.0252
Os03g0328400	Gasu_30430	20.4545	1.98238
Os03g0330200	Gasu_04140	39.4265	38.2609
Os03g0332400	Gasu_21860	52.3256	50.7519
Os03g0332500	Gasu_57260	54.0084	60.3774
Os03g0333100	Gasu_09100	34.5763	37.7079
Os03g0333300	Gasu_27750	43.7037	42.1429
Os03g0333400	Gasu_35550	25.4545	21.7617
Os03g0334000	Gasu_13570	34.375	36.0262
Os03g0334700	Gasu_01110	26.9095	16.6667
Os03g0335100	Gasu_18830	18.5379	12.611
Os03g0336500	Gasu_43830	33.617	42.246
Os03g0336700	Gasu_22070	11.7874	8.64023
Os03g0337600	Gasu_52210	52.3077	49.7561
Os03g0337700	Gasu_56150	42.2642	48.6957
Os03g0337800	Gasu_39740	58.1731	62.3711
Os03g0337900	Gasu_00620	60.9562	61.3226
Os03g0338600	Gasu_19830	24.031	19.3448
Os03g0339100	Gasu_49960	49.5763	45.9725
Os03g0340001	Gasu_52210	37.9487	18.0488
Os03g0340500	Gasu_03810	13.8443	13.4293
Os03g0340900	Gasu_20370	29.9327	25.5747
Os03g0340900	Gasu_36990	28.9238	33.2474
Os03g0341100	Gasu_46480	59.893	58.9474
Os03g0343300	Gasu_57110	17.1946	23.0303
Os03g0343400	Gasu_26950	35.2941	36.4865
Os03g0343500	Gasu_16560	49.6183	45.4545
Os03g0343700	Gasu_17460	27.7778	33.7838
Os03g0344300	Gasu_53310	20.8134	14.2623
Os03g0344700	Gasu_49400	19.6129	34.7032
Os03g0344900	Gasu_05450	30.2053	37.4545
Os03g0345200	Gasu_56200	54.878	54.878
Os03g0345200	Gasu_62450	54.878	60
Os03g0347200	Gasu_52090	20.8766	22.1001
Os03g0347800	Gasu_43080	29.0323	25.5924
Os03g0350100	Gasu_39490	47.8873	52.8155
Os03g0350300	Gasu_39490	47.7113	52.6214
Os03g0351300	Gasu_04150	25.3817	25
Os03g0351300	Gasu_29320	25.7634	25.8126
Os03g0351800	Gasu_45150	13.7809	24.375
Os03g0352300	Gasu_22370	46.3768	48.4848
Os03g0352400	Gasu_51410	42.4299	41.6514
Os03g0352450	Gasu_26570	11.329	2.9148
Os03g0352500	Gasu_26570	18.2243	2.1861
Os03g0352800	Gasu_17290	42.963	34.7305
Os03g0355200	Gasu_11920	37.5954	37.8846
Os03g0355400	Gasu_11920	37.5954	37.8846
Os03g0355800	Gasu_02030	46.3504	60.4762
Os03g0356470	Gasu_07800	9.72222	3.91061
Os03g0356582	Gasu_33320	23.0464	27.1451
Os03g0356596	Gasu_33320	29.8729	21.9969
Os03g0358100	Gasu_56810	37.8698	30.7692
Os03g0358200	Gasu_46630	27.0701	27.6873
Os03g0359700	Gasu_44580	35.7143	31.6623
Os03g0366000	Gasu_36070	55.102	54
Os03g0366200	Gasu_23590	20.0692	12.8319
Os03g0366200	Gasu_23640	23.1834	14.6288
Os03g0366800	Gasu_27360	20.3279	18.3976
Os03g0366800	Gasu_29480	22.2951	13.5729
Os03g0367900	Gasu_33700	36.9369	35.9649
Os03g0370000	Gasu_13110	49.589	43.8257
Os03g0370200	Gasu_01300	5.82121	16.3265
Os03g0370500	Gasu_30000	51.9459	63.299
Os03g0374900	Gasu_23570	29.697	21.3043
Os03g0374900	Gasu_35110	28.4848	19.3814
Os03g0375300	Gasu_23570	18.4644	21.9565
Os03g0375300	Gasu_35110	19.3784	21.8557
Os03g0375900	Gasu_23570	18.3575	8.26087
Os03g0375900	Gasu_35110	23.6715	10.1031
Os03g0375966	Gasu_23570	33.3333	22.6087
Os03g0375966	Gasu_35110	30.1282	19.3814
Os03g0376000	Gasu_09910	21.9828	21.7949
Os03g0376000	Gasu_10150	23.7069	23.1092
Os03g0376100	Gasu_58810	50.4098	22.2022
Os03g0377300	Gasu_07800	12.6722	8.56611
Os03g0377500	Gasu_07800	23.7473	20.298
Os03g0379500	Gasu_07200	63.4615	34.1969
Os03g0381000	Gasu_04050	27.6596	24.4706
Os03g0381100	Gasu_08410	39.0313	31.6397
Os03g0381300	Gasu_57530	36.4162	36
Os03g0386000	Gasu_34280	33.0846	27.0876
Os03g0386000	Gasu_52800	20.1493	23.9645
Os03g0386500	Gasu_25840	36.129	30.3523
Os03g0386500	Gasu_55870	34.8387	26.8657
Os03g0387000	Gasu_58640	36.6667	16.1527
Os03g0387100	Gasu_27920	59.5745	59.5745
Os03g0388000	Gasu_28130	41.9512	40.7583
Os03g0389700	Gasu_22040	41.6216	43.6673
Os03g0389700	Gasu_45380	41.6216	44.2529
Os03g0390000	Gasu_34220	66.1225	68.3544
Os03g0390400	Gasu_14390	29.5858	58.8235
Os03g0390600	Gasu_59640	95.5882	95.5882
Os03g0390700	Gasu_60720	11.6766	33.0508
Os03g0390900	Gasu_56140	15.8654	8.46154
Os03g0392300	Gasu_63500	32.5123	31.5789
Os03g0392300	Gasu_64960	33.4975	32.2275
Os03g0395000	Gasu_19790	27.8788	30.4636
Os03g0396900	Gasu_34160	12.029	32.9365
Os03g0397400	Gasu_28220	31.8078	33.5749
Os03g0397500	Gasu_27660	32.4607	42.2727
Os03g0401300	Gasu_03810	14.3382	14.0288
Os03g0402000	Gasu_28800	45.9893	45.0262
Os03g0403100	Gasu_46620	53.0736	52.9361
Os03g0404800	Gasu_22080	32.3308	23.7569
Os03g0405000	Gasu_22080	25.3119	39.2265
Os03g0405100	Gasu_33940	14.5511	21.659
Os03g0406100	Gasu_57230	14.5749	18.6528
Os03g0406100	Gasu_60790	22.6721	22.8571
Os03g0406200	Gasu_19580	35.8407	34.4681
Os03g0406900	Gasu_01250	20.9503	27.1709
Os03g0408300	Gasu_01330	66.4384	65.9864
Os03g0408500	Gasu_29460	23.6607	29.4444
Os03g0409100	Gasu_45600	21.6393	22.0736
Os03g0409400	Gasu_14090	28.5714	32.8638
Os03g0410900	Gasu_07880	45	47.3684
Os03g0412800	Gasu_04100	40.9012	44.3609
Os03g0412800	Gasu_42750	45.9272	44.1667
Os03g0415500	Gasu_16990	42.3077	44.2211
Os03g0415600	Gasu_16990	13.1356	15.5779
Os03g0415700	Gasu_16990	1.18577	1.50754
Os03g0416500	Gasu_43900	27.027	23.1884
Os03g0417900	Gasu_16510	24.7863	24.4039
Os03g0418800	Gasu_50850	16.826	18.6441
Os03g0421700	Gasu_27240	37.037	16.4609
Os03g0421700	Gasu_60660	36.1111	18.5714
Os03g0423200	Gasu_37380	44.8276	9.88593
Os03g0424500	Gasu_20930	48.6301	47.973
Os03g0424800	Gasu_20930	48.6301	47.973
Os03g0425200	Gasu_25170	23.913	20.4244
Os03g0425600	Gasu_50150	58.2121	57.4949
Os03g0425600	Gasu_58190	58.0042	58.7368
Os03g0426900	Gasu_24310	52.9652	54.1841
Os03g0427900	Gasu_42450	26.1583	24.0035
Os03g0429800	Gasu_62880	32.6516	42.0113
Os03g0431200	Gasu_05770	0	0
Os03g0432200	Gasu_48680	11.3208	7.05882
Os03g0434400	Gasu_11300	24.8344	30.2419
Os03g0440200	Gasu_09220	24.8299	24.4693
Os03g0448600	Gasu_57510	39.9417	39.3678
Os03g0452300	Gasu_40350	27.9141	18.4211
Os03g0563300	Gasu_63150	51.3253	57.5676
Os03g0565200	Gasu_60510	37.8125	40.1993
Os03g0565500	Gasu_04930	54.2933	54.4371
Os03g0566800	Gasu_58920	73.5149	73.8806
Os03g0569800	Gasu_20210	17.7019	12.3243
Os03g0569800	Gasu_22730	15.2174	14.3485
Os03g0570300	Gasu_49210	35.814	41.7344
Os03g0576400	Gasu_17930	25.4545	6.61939
Os03g0576600	Gasu_19770	27.7419	36.1345
Os03g0576700	Gasu_35130	59.1346	58.8517
Os03g0576900	Gasu_23570	24.5455	29.3478
Os03g0576900	Gasu_35110	25.2727	28.6598
Os03g0577000	Gasu_36510	74.5614	74.8899
Os03g0577100	Gasu_00260	16.1826	16.8831
Os03g0577200	Gasu_14090	35.9813	36.1502
Os03g0579000	Gasu_42720	32.2115	28.8172
Os03g0579300	Gasu_39740	57.767	61.3402
Os03g0586300	Gasu_17840	8.98876	8.51064
Os03g0586600	Gasu_47150	45.0704	44.4444
Os03g0587000	Gasu_30540	33.7079	34.0909
Os03g0588400	Gasu_47850	30.9659	12.8994
Os03g0593200	Gasu_25820	27.6131	29.0164
Os03g0597200	Gasu_20210	18.3288	14.7027
Os03g0597200	Gasu_22730	14.9596	16.2518
Os03g0597600	Gasu_36430	35.3312	35.5556
Os03g0598700	Gasu_43130	22.0657	17.0909
Os03g0598700	Gasu_46340	23.0047	23.2227
Os03g0598800	Gasu_57270	66.0287	67.6471
Os03g0600400	Gasu_37050	5.55556	2.41935
Os03g0603800	Gasu_16870	16.122	26.7148
Os03g0604200	Gasu_50150	56.0166	55.4415
Os03g0604200	Gasu_58190	57.6763	58.5263
Os03g0607600	Gasu_18690	18.5855	30.5405
Os03g0609200	Gasu_55480	26.6055	15.6757
Os03g0611200	Gasu_32460	13.3333	47.3684
Os03g0611200	Gasu_32470	19.7531	40.201
Os03g0611200	Gasu_41010	46.6667	50.8064
Os03g0616300	Gasu_62750	27.5527	31.6574
Os03g0617900	Gasu_25400	46.2651	45.933
Os03g0619400	Gasu_59210	65.7143	65.0943
Os03g0620800	Gasu_10790	32.4238	29.9259
Os03g0622700	Gasu_21170	12.8964	18.541
Os03g0625900	Gasu_36440	25.636	29.5045
Os03g0627300	Gasu_09560	38.3117	18.9103
Os03g0628900	Gasu_06520	39.6825	38.4615
Os03g0634000	Gasu_42040	20.5882	21.0843
Os03g0634400	Gasu_10050	27.0694	25.6356
Os03g0638300	Gasu_31190	35.3982	7.38007
Os03g0638300	Gasu_56040	31.8584	8.10811
Os03g0638800	Gasu_08840	24.2744	29.9674
Os03g0638800	Gasu_62740	21.372	27.4576
Os03g0639700	Gasu_43690	41.4352	45.202
Os03g0639800	Gasu_27990	31.441	33.6449
Os03g0640100	Gasu_48070	52.3364	52.7059
Os03g0643300	Gasu_27980	45.666	49.7696
Os03g0645100	Gasu_40520	64.8318	66.25
Os03g0645200	Gasu_25540	24.6667	10.2778
Os03g0646100	Gasu_20120	44.2478	50
Os03g0646100	Gasu_21120	46.6814	43.4156
Os03g0646800	Gasu_64760	39.4872	25.5814
Os03g0647500	Gasu_50760	28.7456	37.415
Os03g0648400	Gasu_13240	52.7578	51.4019
Os03g0648400	Gasu_16810	49.4005	49.4005
Os03g0650700	Gasu_63370	37.1234	35.2074
Os03g0651100	Gasu_16430	27.9279	18.3976
Os03g0652100	Gasu_16160	28.3878	33.75
Os03g0654600	Gasu_03130	2.04082	3.34928
Os03g0654700	Gasu_21200	16.3889	26.9406
Os03g0655100	Gasu_21200	17.608	24.2009
Os03g0655200	Gasu_38430	22.541	26.0664
Os03g0655300	Gasu_57530	27.673	25.1429
Os03g0655500	Gasu_04570	8.99281	19.9203
Os03g0655700	Gasu_35310	52.4631	48.8532
Os03g0657000	Gasu_55060	57.1429	56.3107
Os03g0659400	Gasu_18830	13.7733	17.0515
Os03g0659900	Gasu_63440	17.1687	24.7288
Os03g0661300	Gasu_07660	76.2332	76.7494
Os03g0661300	Gasu_13780	72.6457	72.973
