Gene stable ID	Trifolium pratense gene stable ID	%id. target Trifolium pratense gene identical to query gene	%id. query gene identical to target Trifolium pratense gene
Os01g0214300	Tp57577_TGAC_v2_gene30388	39.759	6.59341
Os01g0214400	Tp57577_TGAC_v2_gene11579	37.7953	22.6415
Os01g0214500	Tp57577_TGAC_v2_gene11482	68.8312	68.8312
Os01g0214600	Tp57577_TGAC_v2_gene24775	38.3954	35.7333
Os01g0214800	Tp57577_TGAC_v2_gene24775	38.9785	38.6667
Os01g0215000	Tp57577_TGAC_v2_gene24775	36.6234	37.6
Os01g0215100	Tp57577_TGAC_v2_gene1323	49.5935	13.3479
Os01g0215100	Tp57577_TGAC_v2_gene38350	52.8455	8.20707
Os01g0215500	Tp57577_TGAC_v2_gene24775	39.1447	31.7333
Os01g0215700	Tp57577_TGAC_v2_gene24775	40.7407	41.0667
Os01g0216000	Tp57577_TGAC_v2_gene24775	34.2569	36.2667
Os01g0216300	Tp57577_TGAC_v2_gene24775	36.2694	37.3333
Os01g0216400	Tp57577_TGAC_v2_gene24775	38.4817	39.2
Os01g0216500	Tp57577_TGAC_v2_gene24775	39.1534	39.4667
Os01g0216900	Tp57577_TGAC_v2_gene24775	32.6087	36
Os01g0217000	Tp57577_TGAC_v2_gene11512	43.7975	47.2678
Os01g0217000	Tp57577_TGAC_v2_gene11739	45.3165	49.7222
Os01g0217000	Tp57577_TGAC_v2_gene13043	38.481	43.0595
Os01g0217000	Tp57577_TGAC_v2_gene13091	44.557	48.8889
Os01g0217000	Tp57577_TGAC_v2_gene13539	37.7215	46.8553
Os01g0217000	Tp57577_TGAC_v2_gene16354	27.5949	53.4314
Os01g0217000	Tp57577_TGAC_v2_gene23529	45.3165	48.7738
Os01g0217000	Tp57577_TGAC_v2_gene25913	29.6203	39.661
Os01g0217000	Tp57577_TGAC_v2_gene3838	43.7975	49.0085
Os01g0217000	Tp57577_TGAC_v2_gene3854	40.5063	45.4545
Os01g0218032	Tp57577_TGAC_v2_gene10256	30.584	33.767
Os01g0218032	Tp57577_TGAC_v2_gene2504	29.0471	30.0636
Os01g0218032	Tp57577_TGAC_v2_gene5703	30.2254	27.6735
Os01g0218100	Tp57577_TGAC_v2_gene11549	34.4569	36.9478
Os01g0218100	Tp57577_TGAC_v2_gene11700	31.4607	32.3077
Os01g0218100	Tp57577_TGAC_v2_gene23528	33.7079	34.3511
Os01g0218200	Tp57577_TGAC_v2_gene11577	41.2202	50
Os01g0218200	Tp57577_TGAC_v2_gene30901	55.9524	53.4851
Os01g0218500	Tp57577_TGAC_v2_gene6052	44.9275	71.2644
Os01g0218700	Tp57577_TGAC_v2_gene3637	58.2361	59.7074
Os01g0219000	Tp57577_TGAC_v2_gene2667	25.9109	40
Os01g0219100	Tp57577_TGAC_v2_gene20018	65.0602	66.6667
Os01g0219200	Tp57577_TGAC_v2_gene15352	30.4556	40.4459
Os01g0219200	Tp57577_TGAC_v2_gene3009	14.8681	26.7241
Os01g0219600	Tp57577_TGAC_v2_gene3386	59.375	60.7029
Os01g0220100	Tp57577_TGAC_v2_gene3386	61.4062	62.7796
Os01g0220200	Tp57577_TGAC_v2_gene15350	55.3719	18.4573
Os01g0220300	Tp57577_TGAC_v2_gene10852	19.863	29
Os01g0220300	Tp57577_TGAC_v2_gene21379	52.7397	52.381
Os01g0220300	Tp57577_TGAC_v2_gene31501	54.1096	54.4828
Os01g0220500	Tp57577_TGAC_v2_gene3422	16.0714	18.9474
Os01g0221300	Tp57577_TGAC_v2_gene33314	20.7364	17.7446
Os01g0221400	Tp57577_TGAC_v2_gene11271	41.7722	31.1321
Os01g0221400	Tp57577_TGAC_v2_gene36484	45.5696	49.3151
Os01g0221400	Tp57577_TGAC_v2_gene4728	43.038	48.5714
Os01g0221700	Tp57577_TGAC_v2_gene6643	53.869	43.7198
Os01g0221900	Tp57577_TGAC_v2_gene11473	0	0
Os01g0221900	Tp57577_TGAC_v2_gene3408	38.1818	20.1923
Os01g0222300	Tp57577_TGAC_v2_gene16464	32.6648	11.7043
Os01g0222500	Tp57577_TGAC_v2_gene3385	67.5325	65
Os01g0222500	Tp57577_TGAC_v2_gene6684	69.697	70
Os01g0222700	Tp57577_TGAC_v2_gene26303	55.9249	48.4962
Os01g0222800	Tp57577_TGAC_v2_gene18078	15.0943	11.3208
Os01g0222900	Tp57577_TGAC_v2_gene18078	3.83142	4.71698
Os01g0223000	Tp57577_TGAC_v2_gene24775	34.8958	35.7333
Os01g0223200	Tp57577_TGAC_v2_gene24775	35.3562	35.7333
Os01g0223500	Tp57577_TGAC_v2_gene24775	34.4828	16
Os01g0223600	Tp57577_TGAC_v2_gene33348	55.2846	34.2138
Os01g0223600	Tp57577_TGAC_v2_gene33872	57.1138	45.6169
Os01g0223600	Tp57577_TGAC_v2_gene3407	58.1301	43.6641
Os01g0223600	Tp57577_TGAC_v2_gene6619	38.6179	34.1727
Os01g0223700	Tp57577_TGAC_v2_gene18078	2.53623	3.30189
Os01g0223800	Tp57577_TGAC_v2_gene18078	13.6253	52.8302
Os01g0223900	Tp57577_TGAC_v2_gene18078	13.2841	50.9434
Os01g0224000	Tp57577_TGAC_v2_gene18078	13.913	52.8302
Os01g0224100	Tp57577_TGAC_v2_gene33297	25.7895	28.0802
Os01g0224100	Tp57577_TGAC_v2_gene3402	25	29.5031
Os01g0224100	Tp57577_TGAC_v2_gene5692	30.2632	31.6804
Os01g0224100	Tp57577_TGAC_v2_gene6706	19.4737	27.5093
Os01g0224200	Tp57577_TGAC_v2_gene33305	36.4706	25
Os01g0224300	Tp57577_TGAC_v2_gene3446	48.5714	50
Os01g0224400	Tp57577_TGAC_v2_gene17284	52.1739	14.5455
Os01g0224400	Tp57577_TGAC_v2_gene32555	18.4783	16.3462
Os01g0224400	Tp57577_TGAC_v2_gene4782	47.8261	12.6801
Os01g0224400	Tp57577_TGAC_v2_gene9389	34.7826	20.2532
Os01g0224500	Tp57577_TGAC_v2_gene14060	20.1835	38.5965
Os01g0224500	Tp57577_TGAC_v2_gene26917	33.945	40.884
Os01g0224500	Tp57577_TGAC_v2_gene29301	34.8624	41.9889
Os01g0224700	Tp57577_TGAC_v2_gene12066	54.4419	54.4419
Os01g0224700	Tp57577_TGAC_v2_gene13715	48.0638	51.2136
Os01g0224700	Tp57577_TGAC_v2_gene1387	54.4419	55.5814
Os01g0225000	Tp57577_TGAC_v2_gene17678	45.0311	60.6695
Os01g0225000	Tp57577_TGAC_v2_gene37152	48.4472	52.5253
Os01g0225100	Tp57577_TGAC_v2_gene21171	17.0213	9.02256
Os01g0225300	Tp57577_TGAC_v2_gene27774	18.7713	32.1637
Os01g0225300	Tp57577_TGAC_v2_gene9175	13.3106	48.1481
Os01g0225300	Tp57577_TGAC_v2_gene9177	27.6451	22.3757
Os01g0225400	Tp57577_TGAC_v2_gene28287	65.942	25.9259
Os01g0225400	Tp57577_TGAC_v2_gene28294	50	27.1654
Os01g0225400	Tp57577_TGAC_v2_gene37181	65.2174	25.641
Os01g0225500	Tp57577_TGAC_v2_gene28287	7.76942	8.83191
Os01g0225500	Tp57577_TGAC_v2_gene28294	1.50376	2.3622
Os01g0225500	Tp57577_TGAC_v2_gene37181	7.26817	8.26211
Os01g0226200	Tp57577_TGAC_v2_gene7735	17.3913	31.1688
Os01g0226300	Tp57577_TGAC_v2_gene18171	61.7978	41.6667
Os01g0226300	Tp57577_TGAC_v2_gene20842	22.4719	72.7273
Os01g0226300	Tp57577_TGAC_v2_gene3377	47.191	39.6226
Os01g0226300	Tp57577_TGAC_v2_gene7734	52.809	37.4502
Os01g0226400	Tp57577_TGAC_v2_gene3418	66.7857	66.3905
Os01g0226400	Tp57577_TGAC_v2_gene6664	66.6667	67.6329
Os01g0226500	Tp57577_TGAC_v2_gene34211	47.5862	49.7596
Os01g0226600	Tp57577_TGAC_v2_gene36626	47.8659	51.0569
Os01g0226700	Tp57577_TGAC_v2_gene21683	22	18.0328
Os01g0227100	Tp57577_TGAC_v2_gene35643	66.0714	41.573
Os01g0227200	Tp57577_TGAC_v2_gene10039	27.4707	55.0336
Os01g0227300	Tp57577_TGAC_v2_gene17679	93.2367	56.9322
Os01g0227300	Tp57577_TGAC_v2_gene37270	92.2705	92.2705
Os01g0227500	Tp57577_TGAC_v2_gene10733	37.4332	40.856
Os01g0227500	Tp57577_TGAC_v2_gene12010	23.7077	41.9558
Os01g0227500	Tp57577_TGAC_v2_gene12024	36.8984	41.4
Os01g0227500	Tp57577_TGAC_v2_gene12061	37.0766	39.9232
Os01g0227500	Tp57577_TGAC_v2_gene12120	37.2549	25.9305
Os01g0227500	Tp57577_TGAC_v2_gene2723	33.6898	35.8634
Os01g0227500	Tp57577_TGAC_v2_gene33079	20.6774	34.3195
Os01g0227500	Tp57577_TGAC_v2_gene33080	37.4332	40.3071
Os01g0227500	Tp57577_TGAC_v2_gene35607	33.6898	30.0955
Os01g0227500	Tp57577_TGAC_v2_gene37443	32.9768	34.3228
Os01g0227500	Tp57577_TGAC_v2_gene37509	32.4421	34.0824
Os01g0227500	Tp57577_TGAC_v2_gene37536	36.8984	38.9831
Os01g0227500	Tp57577_TGAC_v2_gene8433	38.3244	40.9524
Os01g0227700	Tp57577_TGAC_v2_gene10733	38.961	40.856
Os01g0227700	Tp57577_TGAC_v2_gene12010	24.1187	41.0095
Os01g0227700	Tp57577_TGAC_v2_gene12024	38.2189	41.2
Os01g0227700	Tp57577_TGAC_v2_gene12061	39.5176	40.8829
Os01g0227700	Tp57577_TGAC_v2_gene12120	40.0742	26.799
Os01g0227700	Tp57577_TGAC_v2_gene2723	36.3636	37.1917
Os01g0227700	Tp57577_TGAC_v2_gene33079	22.0779	35.2071
Os01g0227700	Tp57577_TGAC_v2_gene33080	38.59	39.9232
Os01g0227700	Tp57577_TGAC_v2_gene35607	37.1058	31.8471
Os01g0227700	Tp57577_TGAC_v2_gene37443	34.5084	34.5084
Os01g0227700	Tp57577_TGAC_v2_gene37509	35.6215	35.9551
Os01g0227700	Tp57577_TGAC_v2_gene37536	39.7032	40.3013
Os01g0227700	Tp57577_TGAC_v2_gene8433	40.4453	41.5238
Os01g0227800	Tp57577_TGAC_v2_gene10733	38.7037	40.6615
Os01g0227800	Tp57577_TGAC_v2_gene12010	23.3333	39.7476
Os01g0227800	Tp57577_TGAC_v2_gene12024	38.5185	41.6
Os01g0227800	Tp57577_TGAC_v2_gene12061	38.8889	40.3071
Os01g0227800	Tp57577_TGAC_v2_gene12120	39.0741	26.1787
Os01g0227800	Tp57577_TGAC_v2_gene2723	36.4815	37.3814
Os01g0227800	Tp57577_TGAC_v2_gene33079	21.2963	34.0237
Os01g0227800	Tp57577_TGAC_v2_gene33080	37.4074	38.7716
Os01g0227800	Tp57577_TGAC_v2_gene35607	36.8519	31.6879
Os01g0227800	Tp57577_TGAC_v2_gene37443	35.1852	35.2505
Os01g0227800	Tp57577_TGAC_v2_gene37509	36.2963	36.7041
Os01g0227800	Tp57577_TGAC_v2_gene37536	38.8889	39.548
Os01g0227800	Tp57577_TGAC_v2_gene8433	38.5185	39.619
Os01g0228300	Tp57577_TGAC_v2_gene12070	40.0901	60.1351
Os01g0228300	Tp57577_TGAC_v2_gene23442	54.0541	53.8117
Os01g0228300	Tp57577_TGAC_v2_gene32527	24.7748	64.7059
Os01g0228500	Tp57577_TGAC_v2_gene10038	43.6364	46.3022
Os01g0228500	Tp57577_TGAC_v2_gene37246	51.8182	55.3398
Os01g0228600	Tp57577_TGAC_v2_gene17680	47.1519	63.1356
Os01g0228600	Tp57577_TGAC_v2_gene17692	63.2911	63.8978
Os01g0228600	Tp57577_TGAC_v2_gene37266	59.1772	40.8297
Os01g0228800	Tp57577_TGAC_v2_gene10037	19.6507	16.7702
Os01g0229100	Tp57577_TGAC_v2_gene1330	68.906	70.1172
Os01g0229200	Tp57577_TGAC_v2_gene1343	44.3038	35.8362
Os01g0229200	Tp57577_TGAC_v2_gene24513	39.6624	39.0042
Os01g0229400	Tp57577_TGAC_v2_gene28417	78.972	80.8612
Os01g0229700	Tp57577_TGAC_v2_gene23456	40.9283	14.1296
Os01g0229800	Tp57577_TGAC_v2_gene11195	21.4286	20.3704
Os01g0229800	Tp57577_TGAC_v2_gene24752	50	23.1231
Os01g0229800	Tp57577_TGAC_v2_gene24753	50	23.3333
Os01g0229800	Tp57577_TGAC_v2_gene27885	24.6753	24.0506
Os01g0229800	Tp57577_TGAC_v2_gene34422	20.7792	43.2432
Os01g0229800	Tp57577_TGAC_v2_gene39490	9.74026	6.97674
Os01g0229800	Tp57577_TGAC_v2_gene7243	43.5065	26.2745
Os01g0229900	Tp57577_TGAC_v2_gene18534	15.8088	50.5882
Os01g0229900	Tp57577_TGAC_v2_gene22144	2.20588	6.81818
Os01g0229900	Tp57577_TGAC_v2_gene26255	19.8529	11.6129
Os01g0229900	Tp57577_TGAC_v2_gene38944	24.6324	11.2416
Os01g0229900	Tp57577_TGAC_v2_gene38960	21.6912	13.5011
Os01g0229900	Tp57577_TGAC_v2_gene38975	23.5294	6.76533
Os01g0229900	Tp57577_TGAC_v2_gene39007	22.0588	15.8311
Os01g0229900	Tp57577_TGAC_v2_gene39009	21.3235	14.7959
Os01g0229900	Tp57577_TGAC_v2_gene39021	11.0294	13.1579
Os01g0229900	Tp57577_TGAC_v2_gene40091	26.1029	9.41645
Os01g0229900	Tp57577_TGAC_v2_gene5070	20.5882	10.7692
Os01g0229900	Tp57577_TGAC_v2_gene9731	17.6471	13.8728
Os01g0230200	Tp57577_TGAC_v2_gene23488	31.2808	36.8116
Os01g0230200	Tp57577_TGAC_v2_gene37167	31.2808	38.024
Os01g0230200	Tp57577_TGAC_v2_gene6023	18.4729	51.7241
Os01g0231000	Tp57577_TGAC_v2_gene23467	49.4297	43.1894
Os01g0231000	Tp57577_TGAC_v2_gene37237	55.1331	44.3425
Os01g0231500	Tp57577_TGAC_v2_gene23445	65.1163	66.0377
Os01g0231500	Tp57577_TGAC_v2_gene28832	65.814	64.0272
Os01g0231600	Tp57577_TGAC_v2_gene1352	52.7473	11.6788
Os01g0231700	Tp57577_TGAC_v2_gene6298	57.1429	57.1429
Os01g0231800	Tp57577_TGAC_v2_gene37234	49.7925	21.6607
Os01g0231900	Tp57577_TGAC_v2_gene37234	43.9425	38.6282
Os01g0232000	Tp57577_TGAC_v2_gene15209	37.0518	60
Os01g0232000	Tp57577_TGAC_v2_gene24533	43.0279	62.069
Os01g0232000	Tp57577_TGAC_v2_gene24545	60.5578	59.144
Os01g0232100	Tp57577_TGAC_v2_gene15209	30.4688	50.3226
Os01g0232100	Tp57577_TGAC_v2_gene24533	35.9375	52.8736
Os01g0232100	Tp57577_TGAC_v2_gene24545	51.9531	51.751
Os01g0232200	Tp57577_TGAC_v2_gene1389	36.5714	40.3361
Os01g0232300	Tp57577_TGAC_v2_gene37248	50.5682	19.3059
Os01g0232400	Tp57577_TGAC_v2_gene14825	49.6392	48.7943
Os01g0232500	Tp57577_TGAC_v2_gene18534	12.5773	71.7647
Os01g0232500	Tp57577_TGAC_v2_gene22144	11.5464	63.6364
Os01g0232500	Tp57577_TGAC_v2_gene26255	22.4742	23.4409
Os01g0232500	Tp57577_TGAC_v2_gene38944	32.5773	26.5101
Os01g0232500	Tp57577_TGAC_v2_gene38960	30.1031	33.4096
Os01g0232500	Tp57577_TGAC_v2_gene38975	33.8144	17.3362
Os01g0232500	Tp57577_TGAC_v2_gene39007	32.9897	42.2164
Os01g0232500	Tp57577_TGAC_v2_gene39009	31.5464	39.0306
Os01g0232500	Tp57577_TGAC_v2_gene39021	24.5361	52.193
Os01g0232500	Tp57577_TGAC_v2_gene40091	38.7629	24.9337
Os01g0232500	Tp57577_TGAC_v2_gene5070	37.9381	35.3846
Os01g0232500	Tp57577_TGAC_v2_gene9731	24.1237	33.815
Os01g0232700	Tp57577_TGAC_v2_gene26361	43.5518	68.2119
Os01g0232700	Tp57577_TGAC_v2_gene39866	22.4101	77.3723
Os01g0232800	Tp57577_TGAC_v2_gene2748	67.8261	58.8679
Os01g0233000	Tp57577_TGAC_v2_gene31382	44.6078	41.9355
Os01g0233100	Tp57577_TGAC_v2_gene13460	55.3971	52.2073
Os01g0233100	Tp57577_TGAC_v2_gene13474	29.9389	35.4217
Os01g0233400	Tp57577_TGAC_v2_gene24709	60.119	64.7436
Os01g0233400	Tp57577_TGAC_v2_gene6322	59.5238	64.1026
Os01g0233500	Tp57577_TGAC_v2_gene13460	55.1181	53.7428
Os01g0233500	Tp57577_TGAC_v2_gene13474	31.2992	38.3133
Os01g0233800	Tp57577_TGAC_v2_gene28375	53.3835	54.9323
Os01g0233800	Tp57577_TGAC_v2_gene3604	58.4586	49.6805
Os01g0233900	Tp57577_TGAC_v2_gene18534	13.1183	71.7647
Os01g0233900	Tp57577_TGAC_v2_gene22144	12.2581	64.7727
Os01g0233900	Tp57577_TGAC_v2_gene26255	22.7957	22.7957
Os01g0233900	Tp57577_TGAC_v2_gene38944	33.1183	25.8389
Os01g0233900	Tp57577_TGAC_v2_gene38960	31.6129	33.6384
Os01g0233900	Tp57577_TGAC_v2_gene38975	32.6882	16.0677
Os01g0233900	Tp57577_TGAC_v2_gene39007	33.9785	41.6887
Os01g0233900	Tp57577_TGAC_v2_gene39009	32.6882	38.7755
Os01g0233900	Tp57577_TGAC_v2_gene39021	25.5914	52.193
Os01g0233900	Tp57577_TGAC_v2_gene40091	37.8495	23.3422
Os01g0233900	Tp57577_TGAC_v2_gene5070	31.6129	28.2692
Os01g0233900	Tp57577_TGAC_v2_gene9731	22.1505	29.7688
Os01g0234100	Tp57577_TGAC_v2_gene10254	18.9899	28.9231
Os01g0234100	Tp57577_TGAC_v2_gene25995	9.89899	27.2222
Os01g0234100	Tp57577_TGAC_v2_gene551	15.9596	26.9625
Os01g0234200	Tp57577_TGAC_v2_gene22438	48.2185	14.5207
Os01g0234200	Tp57577_TGAC_v2_gene27843	49.4062	13.941
Os01g0234300	Tp57577_TGAC_v2_gene12001	39.6373	24.9592
Os01g0234300	Tp57577_TGAC_v2_gene19383	38.8601	26.5957
Os01g0234499	Tp57577_TGAC_v2_gene27415	26.2745	33.8384
Os01g0234700	Tp57577_TGAC_v2_gene30941	30.5019	41.3613
Os01g0234700	Tp57577_TGAC_v2_gene37939	27.027	36.4583
Os01g0234800	Tp57577_TGAC_v2_gene16679	86.3014	57.7982
Os01g0234850	Tp57577_TGAC_v2_gene16804	47.9121	42.0039
Os01g0234850	Tp57577_TGAC_v2_gene19366	46.5934	36.6149
Os01g0234850	Tp57577_TGAC_v2_gene3441	48.5714	38.3016
Os01g0234850	Tp57577_TGAC_v2_gene37935	2.1978	7.29927
Os01g0234850	Tp57577_TGAC_v2_gene38030	42.6374	35.0814
Os01g0234850	Tp57577_TGAC_v2_gene4712	39.5604	32.0285
Os01g0234900	Tp57577_TGAC_v2_gene16821	70.0288	78.8961
Os01g0234900	Tp57577_TGAC_v2_gene19375	74.928	81.5047
Os01g0234900	Tp57577_TGAC_v2_gene31523	42.3631	70.3349
Os01g0234900	Tp57577_TGAC_v2_gene4696	66.5706	74.5161
Os01g0234900	Tp57577_TGAC_v2_gene7481	65.9942	91.2351
Os01g0235100	Tp57577_TGAC_v2_gene3427	38.2022	32.8502
Os01g0235200	Tp57577_TGAC_v2_gene19386	10.2871	48.3146
Os01g0235200	Tp57577_TGAC_v2_gene3709	41.3876	39.8618
Os01g0235200	Tp57577_TGAC_v2_gene4753	39.2345	47.1264
Os01g0235300	Tp57577_TGAC_v2_gene23134	40.1869	40.566
Os01g0235300	Tp57577_TGAC_v2_gene37498	52.8037	50.6726
Os01g0235300	Tp57577_TGAC_v2_gene37579	51.4019	49.5495
Os01g0235350	Tp57577_TGAC_v2_gene15931	19	31.3679
Os01g0235350	Tp57577_TGAC_v2_gene26020	6.71429	31.1258
Os01g0235350	Tp57577_TGAC_v2_gene2672	26.5714	27.7198
Os01g0235350	Tp57577_TGAC_v2_gene32551	21.8571	28.4387
Os01g0235350	Tp57577_TGAC_v2_gene50	7.71429	29.0323
Os01g0235350	Tp57577_TGAC_v2_gene7321	5.28571	28.0303
Os01g0235400	Tp57577_TGAC_v2_gene20226	49.8155	27.7778
Os01g0235400	Tp57577_TGAC_v2_gene33518	31.5498	23.1707
Os01g0235700	Tp57577_TGAC_v2_gene20237	42.9498	41.536
Os01g0235700	Tp57577_TGAC_v2_gene4747	39.5462	41.9244
Os01g0235800	Tp57577_TGAC_v2_gene12375	44.0171	30.8383
Os01g0235900	Tp57577_TGAC_v2_gene3373	27.8772	31.2321
Os01g0236300	Tp57577_TGAC_v2_gene1711	45.4936	46.8336
Os01g0236300	Tp57577_TGAC_v2_gene20232	43.9199	44.883
Os01g0236300	Tp57577_TGAC_v2_gene5639	46.2089	48.1371
Os01g0236400	Tp57577_TGAC_v2_gene12056	37.224	36.646
Os01g0236400	Tp57577_TGAC_v2_gene18774	38.8013	36.8263
Os01g0236700	Tp57577_TGAC_v2_gene26977	48.8273	46.7347
Os01g0236700	Tp57577_TGAC_v2_gene8150	44.9893	41.4132
Os01g0236800	Tp57577_TGAC_v2_gene3434	49.8233	51.3661
Os01g0237000	Tp57577_TGAC_v2_gene27502	26.5432	28.8591
Os01g0237100	Tp57577_TGAC_v2_gene16530	55.7756	57.0946
Os01g0237366	Tp57577_TGAC_v2_gene2351	34.5029	19.1558
Os01g0237366	Tp57577_TGAC_v2_gene2386	35.6725	19.8052
Os01g0237366	Tp57577_TGAC_v2_gene2388	35.0877	19.4805
Os01g0237366	Tp57577_TGAC_v2_gene32046	1.16959	1.16279
Os01g0237366	Tp57577_TGAC_v2_gene7087	0.584795	0.961538
Os01g0238500	Tp57577_TGAC_v2_gene7955	65.3614	63.0814
Os01g0238800	Tp57577_TGAC_v2_gene6482	40	32.7586
Os01g0238900	Tp57577_TGAC_v2_gene22970	64.2599	19.9105
Os01g0238900	Tp57577_TGAC_v2_gene30494	62.8159	37.1795
Os01g0239000	Tp57577_TGAC_v2_gene6385	37.8479	47.6636
Os01g0239000	Tp57577_TGAC_v2_gene9350	36.7347	46.2617
Os01g0239100	Tp57577_TGAC_v2_gene6466	58.4527	56.9832
Os01g0239200	Tp57577_TGAC_v2_gene19915	71.223	73.6973
Os01g0241000	Tp57577_TGAC_v2_gene27593	12.5326	18.0451
Os01g0241100	Tp57577_TGAC_v2_gene36765	10.661	48.5437
Os01g0241400	Tp57577_TGAC_v2_gene11794	38.2353	40.625
Os01g0241400	Tp57577_TGAC_v2_gene6497	36.0294	32.8859
Os01g0242200	Tp57577_TGAC_v2_gene14263	44.8193	38.9121
Os01g0242200	Tp57577_TGAC_v2_gene28581	31.3253	68.0628
Os01g0242400	Tp57577_TGAC_v2_gene27869	16.4659	13.8047
Os01g0242400	Tp57577_TGAC_v2_gene29324	19.2771	25.9459
Os01g0242500	Tp57577_TGAC_v2_gene31857	67.2316	60.4061
Os01g0242600	Tp57577_TGAC_v2_gene29673	44.8071	39.5806
Os01g0242900	Tp57577_TGAC_v2_gene6847	49.359	48.4277
Os01g0243000	Tp57577_TGAC_v2_gene12658	46.2396	19.4836
Os01g0243000	Tp57577_TGAC_v2_gene12692	53.4819	49.2308
Os01g0243000	Tp57577_TGAC_v2_gene16781	54.039	46.3007
Os01g0243100	Tp57577_TGAC_v2_gene18240	48.4144	21.7062
Os01g0243200	Tp57577_TGAC_v2_gene16570	52.093	44.5328
Os01g0243700	Tp57577_TGAC_v2_gene6838	46.281	43.4109
Os01g0246100	Tp57577_TGAC_v2_gene19978	18.9655	21.3592
Os01g0246100	Tp57577_TGAC_v2_gene20615	7.21003	50.5494
Os01g0246100	Tp57577_TGAC_v2_gene9664	28.2915	25.4764
Os01g0246400	Tp57577_TGAC_v2_gene17433	14.3564	59.1837
Os01g0246400	Tp57577_TGAC_v2_gene18915	40.099	35.5263
Os01g0246400	Tp57577_TGAC_v2_gene26125	42.0792	45.4545
Os01g0246500	Tp57577_TGAC_v2_gene16762	16.1905	23.9437
Os01g0246700	Tp57577_TGAC_v2_gene13055	34.1404	24.2685
Os01g0247500	Tp57577_TGAC_v2_gene6868	47.1429	55.3691
Os01g0247700	Tp57577_TGAC_v2_gene19732	41.7867	36.0697
Os01g0247700	Tp57577_TGAC_v2_gene31199	47.8386	44.7439
Os01g0247700	Tp57577_TGAC_v2_gene37021	39.4813	45.5149
Os01g0247700	Tp57577_TGAC_v2_gene4640	45.5331	40.9326
Os01g0247900	Tp57577_TGAC_v2_gene12501	52.6316	57.3248
Os01g0247900	Tp57577_TGAC_v2_gene22002	54.386	58.125
Os01g0248000	Tp57577_TGAC_v2_gene1175	23.7037	19.6319
Os01g0248000	Tp57577_TGAC_v2_gene1196	22.963	22.3022
Os01g0248000	Tp57577_TGAC_v2_gene13073	31.8519	31.6176
Os01g0248000	Tp57577_TGAC_v2_gene13107	31.1111	31.5789
Os01g0248000	Tp57577_TGAC_v2_gene13153	31.1111	30.8824
Os01g0248000	Tp57577_TGAC_v2_gene14428	31.8519	27.3885
Os01g0248000	Tp57577_TGAC_v2_gene24073	22.963	16.3158
Os01g0248000	Tp57577_TGAC_v2_gene33768	28.8889	21.3115
Os01g0248000	Tp57577_TGAC_v2_gene38961	27.4074	23.4177
Os01g0248000	Tp57577_TGAC_v2_gene39028	32.5926	30.7692
Os01g0248400	Tp57577_TGAC_v2_gene3636	85.0242	84.6154
Os01g0248600	Tp57577_TGAC_v2_gene2804	67.7725	68.0952
Os01g0248900	Tp57577_TGAC_v2_gene26370	60.5578	59.375
Os01g0249100	Tp57577_TGAC_v2_gene26370	57.3395	48.8281
Os01g0249200	Tp57577_TGAC_v2_gene3056	60.7929	62.7273
Os01g0249200	Tp57577_TGAC_v2_gene34900	63.4361	66.055
Os01g0249200	Tp57577_TGAC_v2_gene35722	59.9119	63.2558
Os01g0249300	Tp57577_TGAC_v2_gene39202	52.381	43.4211
Os01g0249900	Tp57577_TGAC_v2_gene11149	27.2436	22.0779
Os01g0249900	Tp57577_TGAC_v2_gene6965	28.8462	20.7373
Os01g0250600	Tp57577_TGAC_v2_gene2591	72	75
Os01g0250900	Tp57577_TGAC_v2_gene12594	69.0846	60.9756
Os01g0251000	Tp57577_TGAC_v2_gene31846	48.3801	46.5696
Os01g0251100	Tp57577_TGAC_v2_gene18850	61.442	65.9933
Os01g0251100	Tp57577_TGAC_v2_gene2257	59.2477	63.6364
Os01g0251200	Tp57577_TGAC_v2_gene4074	39.6201	33.9535
Os01g0252100	Tp57577_TGAC_v2_gene4006	39.951	87.6344
Os01g0252200	Tp57577_TGAC_v2_gene2616	36.5269	41.7808
Os01g0252200	Tp57577_TGAC_v2_gene2644	34.1317	43.1818
Os01g0252900	Tp57577_TGAC_v2_gene4094	54.1818	30.2231
Os01g0253000	Tp57577_TGAC_v2_gene12951	58.3524	30.1063
Os01g0253000	Tp57577_TGAC_v2_gene6912	57.4371	28.5877
Os01g0253100	Tp57577_TGAC_v2_gene38589	40.2542	60.8974
Os01g0253100	Tp57577_TGAC_v2_gene4033	59.887	58.0027
Os01g0253300	Tp57577_TGAC_v2_gene35125	9.12547	57.8313
Os01g0253300	Tp57577_TGAC_v2_gene36405	10.6464	70
Os01g0253400	Tp57577_TGAC_v2_gene27702	25.9259	29.9611
Os01g0253400	Tp57577_TGAC_v2_gene27704	26.936	30.5344
Os01g0253600	Tp57577_TGAC_v2_gene20467	56.6038	56.0748
Os01g0253600	Tp57577_TGAC_v2_gene23346	48.1132	47.6636
Os01g0253600	Tp57577_TGAC_v2_gene2466	55.6604	41.844
Os01g0253600	Tp57577_TGAC_v2_gene762	55.6604	55.1402
Os01g0253800	Tp57577_TGAC_v2_gene2633	25.1429	26.506
Os01g0253900	Tp57577_TGAC_v2_gene19782	45.686	45.5571
