Gene stable ID	Arabidopsis lyrata gene stable ID	%id. target Arabidopsis lyrata gene identical to query gene	%id. query gene identical to target Arabidopsis lyrata gene
Os02g0445100	fgenesh2_kg.7__612__AT4G34760.1	55.2083	49.5327
Os02g0445100	scaffold_303940.1	53.125	47.6636
Os02g0445100	scaffold_304129.1	52.0833	44.6429
Os02g0445100	scaffold_400034.1	53.125	49.0385
Os02g0445100	scaffold_700078.1	57.2917	52.381
Os02g0445600	fgenesh2_kg.1__2161__AT1G19830.1	51.5464	42.735
Os02g0445600	fgenesh2_kg.2__1835__AT1G75580.1	54.6392	49.0741
Os02g0445600	fgenesh2_kg.7__453__AT4G36110.1	53.6082	50
Os02g0445600	fgenesh2_kg.7__612__AT4G34760.1	63.9175	57.9439
Os02g0445600	scaffold_303940.1	58.7629	53.271
Os02g0445600	scaffold_304129.1	56.701	49.1071
Os02g0445600	scaffold_400034.1	54.6392	50.9615
Os02g0445600	scaffold_700078.1	57.732	53.3333
Os02g0448000	fgenesh2_kg.4__2454__AT2G42940.1	40.5063	49.2308
Os02g0448000	fgenesh2_kg.5__2553__AT3G60870.1	47.7848	57.197
Os02g0448000	fgenesh2_kg.6__3158__AT4G12050.1	53.7975	51.3595
Os02g0448000	fgenesh2_kg.7__2021__AT4G22810.1	53.1646	52.6646
Os02g0448000	scaffold_403488.1	55.0633	54.717
Os02g0448400	fgenesh2_kg.4__11__AT2G20990.1	68.7732	69.4184
Os02g0448600	fgenesh1_pg.C_scaffold_6002890	24.6094	24.5136
Os02g0450000	fgenesh2_kg.2__195__AT1G62870.1	49.0123	51.8277
Os02g0450000	scaffold_101355.1	48.5185	49.6212
Os02g0452500	fgenesh1_pm.C_scaffold_6002560	60	10.423
Os02g0452500	fgenesh2_kg.1__1338__AT1G12360.1	73.913	12.782
Os02g0452500	fgenesh2_kg.1__28__AT1G02010.1	64.3478	11.1614
Os02g0452500	scaffold_103321.1	1.73913	3.0303
Os02g0452500	scaffold_103324.1	1.73913	3.0303
Os02g0452500	scaffold_600430.1	0.869565	0.806452
Os02g0453400	Al_scaffold_0001_1456	26.875	12.5364
Os02g0453400	Al_scaffold_0001_1457	29.375	9.19765
Os02g0453400	Al_scaffold_0003_3402	26.875	8.05243
Os02g0453400	fgenesh1_pm.C_scaffold_1001189	28.125	4
Os02g0453400	fgenesh2_kg.3__3107__AT2G15390.2	26.875	8.06754
Os02g0453400	fgenesh2_kg.5__218__AT2G03210.1	29.375	8.71985
Os02g0453400	fgenesh2_kg.5__219__AT2G03220.1	30	8.55615
Os02g0453600	fgenesh2_kg.1__317__AT1G03880.1	28.8538	16.044
Os02g0453600	fgenesh2_kg.1__318__AT1G03890.1	30.0395	16.8142
Os02g0453600	fgenesh2_kg.7__1346__AT4G28520.1	32.0158	15.4286
Os02g0453600	fgenesh2_kg.8__396__AT5G44120.3	31.6206	16.9492
Os02g0454500	fgenesh2_kg.1__3556__AT1G34490.1	33.5227	35.4354
Os02g0454500	fgenesh2_kg.5__1548__AT3G51970.1	34.0909	34.9854
Os02g0454500	fgenesh2_kg.8__1433__AT5G55320.1	19.3182	41.7178
Os02g0454500	fgenesh2_kg.8__1434__AT5G55330.1	31.8182	33.3333
Os02g0454500	fgenesh2_kg.8__1435__AT5G55340.1	35.7955	37.6119
Os02g0454500	fgenesh2_kg.8__1436__AT5G55350.1	38.3523	39.1304
Os02g0454500	fgenesh2_kg.8__1437__AT5G55380.1	35.5114	36.1272
Os02g0454700	fgenesh2_kg.1__3556__AT1G34490.1	27.1875	26.1261
Os02g0454700	fgenesh2_kg.5__1548__AT3G51970.1	26.25	24.4898
Os02g0454700	fgenesh2_kg.8__1433__AT5G55320.1	15.9375	31.2883
Os02g0454700	fgenesh2_kg.8__1434__AT5G55330.1	24.375	23.2143
Os02g0454700	fgenesh2_kg.8__1435__AT5G55340.1	28.125	26.8657
Os02g0454700	fgenesh2_kg.8__1436__AT5G55350.1	30	27.8261
Os02g0454700	fgenesh2_kg.8__1437__AT5G55380.1	28.4375	26.3006
Os02g0455400	fgenesh2_kg.1__1335__AT1G12320.1	30.2239	38.0282
Os02g0455400	fgenesh2_kg.4__2733__AT2G45360.1	35.4478	42.9864
Os02g0455400	fgenesh2_kg.5__2542__AT3G60780.1	30.9701	38.0734
Os02g0456000	fgenesh2_kg.6__3570__AT4G01400.1	54.3672	26.2478
Os02g0456100	fgenesh2_kg.1__317__AT1G03880.1	27.2189	20.2198
Os02g0456100	fgenesh2_kg.1__318__AT1G03890.1	27.8107	20.7965
Os02g0456100	fgenesh2_kg.7__1346__AT4G28520.1	28.4024	18.2857
Os02g0456100	fgenesh2_kg.8__396__AT5G44120.3	30.1775	21.6102
Os02g0456500	fgenesh2_kg.1__1976__AT1G18070.1	62.5483	30.394
Os02g0457100	fgenesh1_pm.C_scaffold_2001522	68.4564	43.2203
Os02g0457100	fgenesh2_kg.3__2903__AT1G13370.1	68.4564	75
Os02g0457100	fgenesh2_kg.6__2856__AT1G13370.1	68.4564	75
Os02g0457300	fgenesh1_pm.C_scaffold_2001522	57.971	50.8475
Os02g0457300	fgenesh2_kg.3__2903__AT1G13370.1	57.971	88.2353
Os02g0457300	fgenesh2_kg.6__2856__AT1G13370.1	58.4541	88.9706
Os02g0458100	fgenesh1_pg.C_scaffold_5001392	28.6445	20.1077
Os02g0459300	scaffold_300576.1	38.3333	28.6902
Os02g0459300	scaffold_300580.1	30	13.4831
Os02g0459600	fgenesh2_kg.8__637__AT5G42120.1	36.4029	36.7199
Os02g0460200	scaffold_801238.1	55.7377	63.5514
Os02g0461000	fgenesh2_kg.3__1326__AT3G12660.1	20.6573	17.5299
Os02g0461000	fgenesh2_kg.4__361__AT2G24450.1	26.2911	20.0717
Os02g0461000	fgenesh2_kg.7__1038__AT4G31370.1	22.0657	16.9675
Os02g0461200	fgenesh2_kg.7__1476__AT4G27510.1	19.4257	15.6889
Os02g0461500	fgenesh2_kg.3__1326__AT3G12660.1	29.2763	35.4582
Os02g0461500	fgenesh2_kg.4__361__AT2G24450.1	37.8289	41.2186
Os02g0461500	fgenesh2_kg.7__1038__AT4G31370.1	32.5658	35.7401
Os02g0461600	fgenesh2_kg.8__1653__AT5G57370.1	42.7313	44.0909
Os02g0461900	scaffold_304324.1	35.2941	50.3817
Os02g0462900	fgenesh2_kg.3__2935__AT2G07340.1	60.274	34.375
Os02g0464400	scaffold_800275.1	47.2637	50.1319
Os02g0464900	scaffold_802279.1	0	0
Os02g0465000	fgenesh1_pm.C_scaffold_6001276	1.08696	0.746269
Os02g0465400	fgenesh2_kg.1__4124__AT1G50430.1	79.1111	82.4074
Os02g0465500	fgenesh2_kg.4__631__AT2G26970.1	52.6316	58.296
Os02g0465500	scaffold_100241.1	14.9798	56.9231
Os02g0465600	fgenesh2_kg.1__2555__AT1G23390.1	25.187	26.0982
Os02g0465900	fgenesh2_kg.7__1047__AT4G31290.1	68.5185	65.1982
Os02g0465900	scaffold_602753.1	66.6667	66.055
Os02g0466400	fgenesh2_kg.6__1667__AT5G16760.1	37.6923	45.9375
Os02g0467700	scaffold_603852.1	21.3115	18.705
Os02g0467700	scaffold_702792.1	66.3934	46.2857
Os02g0468100	fgenesh2_kg.1__3556__AT1G34490.1	26.5092	30.3303
Os02g0468100	fgenesh2_kg.5__1548__AT3G51970.1	24.9344	27.6968
Os02g0468100	fgenesh2_kg.8__1433__AT5G55320.1	17.5853	41.1043
Os02g0468100	fgenesh2_kg.8__1434__AT5G55330.1	24.4094	27.6786
Os02g0468100	fgenesh2_kg.8__1435__AT5G55340.1	27.5591	31.3433
Os02g0468100	fgenesh2_kg.8__1436__AT5G55350.1	29.1339	32.1739
Os02g0468100	fgenesh2_kg.8__1437__AT5G55380.1	28.084	30.9249
Os02g0468200	fgenesh2_kg.4__1480__AT2G34570.1	44.0433	43.4164
Os02g0468400	fgenesh1_pm.C_scaffold_1003589	37.7011	42.5974
Os02g0468500	fgenesh2_kg.6__1861__AT5G18475.1	38.1423	38.0671
Os02g0469200	scaffold_802399.1	66.0297	32.9101
Os02g0469300	fgenesh2_kg.7__1773__AT4G24970.1	42.5903	48.237
Os02g0469300	fgenesh2_kg.8__956__AT5G50780.1	43.0884	43.0348
Os02g0469600	scaffold_702884.1	64.8794	64.8794
Os02g0469900	fgenesh2_kg.1__427__AT1G04880.1	35.1178	36.6071
Os02g0470000	fgenesh2_kg.1__1055__AT1G09900.1	25.2696	27.4247
Os02g0470400	fgenesh2_kg.1__3899__AT1G48090.1	68.9278	7.58488
Os02g0470600	fgenesh2_kg.1__3899__AT1G48090.1	56.063	8.57212
Os02g0471300	fgenesh1_pg.C_scaffold_7002364	40.0955	41.1765
Os02g0471300	scaffold_702953.1	42.7208	45.0882
Os02g0471500	fgenesh2_kg.3__218__AT3G02750.2	44.5946	47.1429
Os02g0471500	fgenesh2_kg.7__3095__AT5G36250.1	41.1197	47.651
Os02g0472500	Al_scaffold_0001_4259	25.3275	49.5727
Os02g0472500	Al_scaffold_0003_3311	27.5109	39.1304
Os02g0472500	Al_scaffold_0003_3312	28.821	40.7407
Os02g0472500	fgenesh2_kg.1__4096__AT1G50060.1	26.6376	37.8882
Os02g0472500	fgenesh2_kg.746__1__AT4G33710.1	28.3843	39.1566
Os02g0472500	fgenesh2_kg.7__741__AT4G33720.1	29.2576	43.2258
Os02g0472500	fgenesh2_kg.7__742__AT4G33710.1	27.9476	38.5542
Os02g0472500	scaffold_302328.1	30.131	42.8571
Os02g0472500	scaffold_700778.1	26.6376	35.4651
Os02g0472500	scaffold_74600001.1	27.9476	38.5542
Os02g0472566	Al_scaffold_0001_4259	20.8738	36.7521
Os02g0472566	Al_scaffold_0003_3311	28.1553	36.0248
Os02g0472566	Al_scaffold_0003_3312	29.1262	37.037
Os02g0472566	fgenesh2_kg.1__4096__AT1G50060.1	22.8155	29.1925
Os02g0472566	fgenesh2_kg.746__1__AT4G33710.1	27.1845	33.7349
Os02g0472566	fgenesh2_kg.7__741__AT4G33720.1	24.2718	32.2581
Os02g0472566	fgenesh2_kg.7__742__AT4G33710.1	26.699	33.1325
Os02g0472566	scaffold_302328.1	27.1845	34.7826
Os02g0472566	scaffold_700778.1	22.8155	27.3256
Os02g0472566	scaffold_74600001.1	26.699	33.1325
Os02g0473000	Al_scaffold_0005_1547	68.5714	58.0311
Os02g0473200	fgenesh2_kg.1__549__AT1G05840.1	52.834	53.9256
Os02g0474300	fgenesh1_pg.C_scaffold_7000873	25.6881	2.11321
Os02g0474700	fgenesh2_kg.4__1151__AT2G31660.1	73.6296	47.6054
Os02g0474700	fgenesh2_kg.5__2355__AT3G59020.2	70.963	46.5049
Os02g0475400	fgenesh2_kg.3__2741__AT3G25410.1	63.1206	62.9717
Os02g0477700	fgenesh1_pm.C_scaffold_4002114	56.1404	7.4883
Os02g0477700	fgenesh2_kg.1__520__AT1G05630.1	54.9708	8.03419
Os02g0477700	fgenesh2_kg.2__787__AT1G65580.1	60.8187	9.42883
Os02g0477700	fgenesh2_kg.4__1166__AT2G31830.1	53.2164	7.95455
Os02g0478500	scaffold_300878.1	35.2617	54.4681
Os02g0478700	Al_scaffold_0004_3257	89.5349	89.5349
Os02g0478700	Al_scaffold_0005_3035	81.3953	81.3953
Os02g0478700	fgenesh2_kg.5__2573__AT3G61110.1	90.6977	90.6977
Os02g0478700	scaffold_801014.1	89.5349	91.6667
Os02g0478900	fgenesh2_kg.8__2445__AT5G64270.1	83.2794	61.076
Os02g0480900	fgenesh2_kg.1__4503__AT1G54170.1	37.0558	37.3083
Os02g0480900	scaffold_301629.1	36.7174	36.3484
Os02g0481000	fgenesh2_kg.8__1841__AT5G52370.1	44	46.1538
Os02g0481700	fgenesh2_kg.3__761__AT3G07400.1	52.7668	26.6201
Os02g0483000	fgenesh2_kg.3__1326__AT3G12660.1	30.9353	17.1315
Os02g0483000	fgenesh2_kg.4__361__AT2G24450.1	31.6547	15.7706
Os02g0483000	fgenesh2_kg.7__1038__AT4G31370.1	26.6187	13.3574
Os02g0488600	fgenesh2_kg.267__3__AT3G07360.1	48.4634	44.5652
Os02g0488600	scaffold_300868.1	32.3877	44.3366
Os02g0489400	fgenesh2_kg.8__1848__AT5G59240.1	82.7273	86.6667
Os02g0489400	scaffold_602125.1	82.7273	82.7273
Os02g0489500	fgenesh2_kg.8__2308__AT5G63100.1	40.8669	40.1216
Os02g0489800	scaffold_302867.1	47.9933	21.9084
Os02g0489800	scaffold_703220.1	46.4883	21.6006
Os02g0490500	Al_scaffold_0001_3548	42.7126	43.2377
Os02g0490500	fgenesh1_pg.C_scaffold_1002043	42.7126	43.2377
Os02g0490500	fgenesh1_pm.C_scaffold_1001901	37.6518	43.662
Os02g0490500	fgenesh1_pm.C_scaffold_1001903	44.9393	45.2138
Os02g0490500	fgenesh1_pm.C_scaffold_3002372	42.915	41.8146
Os02g0490500	fgenesh2_kg.1__2430__AT1G22360.2	42.3077	44.5629
Os02g0490500	fgenesh2_kg.1__2432__AT1G22370.2	37.0445	38.6892
Os02g0490500	fgenesh2_kg.1__2434__AT1G22400.1	45.3441	46.0905
Os02g0490500	fgenesh2_kg.2__2124__AT1G78270.1	40.081	41.7722
Os02g0491400	fgenesh2_kg.3__2734__AT3G25230.1	57.0381	70.5989
Os02g0491400	fgenesh2_kg.8__735__AT5G48570.1	56.8915	68.0702
Os02g0491400	scaffold_800929.1	24.1935	47.2779
Os02g0491600	Al_scaffold_0007_2861	60.1852	58.5586
Os02g0491600	Al_scaffold_0007_3813	58.3333	56.5022
Os02g0491600	Al_scaffold_0007_3814	61.5741	59.9099
Os02g0491600	Al_scaffold_0007_3815	61.5741	59.9099
Os02g0491600	Al_scaffold_0007_3816	61.5741	59.9099
Os02g0491600	Al_scaffold_0007_3833	61.5741	59.6413
Os02g0491600	Al_scaffold_0007_3836	61.5741	59.6413
Os02g0491600	Al_scaffold_0007_3837	57.8704	56.5611
Os02g0491600	Al_scaffold_0007_3938	61.1111	59.4595
Os02g0491600	fgenesh2_kg.3__593__AT3G05950.1	59.2593	55.8952
Os02g0491600	fgenesh2_kg.549__1__AT3G05950.1	54.1667	59.3909
Os02g0491600	fgenesh2_kg.7__3506__AT5G39130.1	57.8704	56.3063
Os02g0491600	fgenesh2_kg.7__3519__AT5G38940.1	61.1111	59.1928
Os02g0491700	Al_scaffold_0007_2861	60.0897	60.3604
Os02g0491700	Al_scaffold_0007_3813	57.8475	57.8475
Os02g0491700	Al_scaffold_0007_3814	59.6413	59.9099
Os02g0491700	Al_scaffold_0007_3815	59.6413	59.9099
Os02g0491700	Al_scaffold_0007_3816	60.0897	60.3604
Os02g0491700	Al_scaffold_0007_3833	60.5381	60.5381
Os02g0491700	Al_scaffold_0007_3836	60.5381	60.5381
Os02g0491700	Al_scaffold_0007_3837	56.0538	56.5611
Os02g0491700	Al_scaffold_0007_3938	59.6413	59.9099
Os02g0491700	fgenesh2_kg.3__593__AT3G05950.1	59.6413	58.0786
Os02g0491700	fgenesh2_kg.549__1__AT3G05950.1	54.2601	61.4213
Os02g0491700	fgenesh2_kg.7__3506__AT5G39130.1	57.8475	58.1081
Os02g0491700	fgenesh2_kg.7__3519__AT5G38940.1	60.5381	60.5381
Os02g0491800	Al_scaffold_0007_2861	59.6413	59.9099
Os02g0491800	Al_scaffold_0007_3813	57.3991	57.3991
Os02g0491800	Al_scaffold_0007_3814	59.6413	59.9099
Os02g0491800	Al_scaffold_0007_3815	60.0897	60.3604
Os02g0491800	Al_scaffold_0007_3816	60.0897	60.3604
Os02g0491800	Al_scaffold_0007_3833	60.5381	60.5381
Os02g0491800	Al_scaffold_0007_3836	59.6413	59.6413
Os02g0491800	Al_scaffold_0007_3837	56.5022	57.0136
Os02g0491800	Al_scaffold_0007_3938	59.1928	59.4595
Os02g0491800	fgenesh2_kg.3__593__AT3G05950.1	60.0897	58.5153
Os02g0491800	fgenesh2_kg.549__1__AT3G05950.1	53.3632	60.4061
Os02g0491800	fgenesh2_kg.7__3506__AT5G39130.1	57.3991	57.6577
Os02g0491800	fgenesh2_kg.7__3519__AT5G38940.1	60.5381	60.5381
Os02g0494600	fgenesh2_kg.7__2609__AT4G17010.1	25.0909	43.125
Os02g0494700	fgenesh2_kg.4__1689__AT2G36490.1	13.5632	4.12011
Os02g0494700	fgenesh2_kg.6__373__AT5G04560.2	14.4828	3.15473
Os02g0494700	scaffold_402268.1	13.1034	3.52069
Os02g0495900	fgenesh2_kg.2__2234__AT1G79390.1	62.0438	67.4603
Os02g0496100	fgenesh2_kg.7__2946__AT4G13980.1	46.1053	46.9957
Os02g0496500	fgenesh1_pg.C_scaffold_7000597	20.464	23.041
Os02g0496900	fgenesh2_kg.8__418__AT5G43970.1	56.9892	53.5354
Os02g0496900	scaffold_100363.1	44.086	43.617
Os02g0497500	fgenesh1_pg.C_scaffold_4001300	54.3329	32.0097
Os02g0497500	scaffold_8000008.1	23.2462	90.8602
Os02g0497700	fgenesh1_pg.C_scaffold_3000679	26.875	20.6731
Os02g0497700	fgenesh2_kg.8__743__AT5G48650.1	32.0833	33.7719
Os02g0497700	scaffold_2600002.1	42.2917	41.7695
Os02g0497700	scaffold_300853.1	26.4583	16.7546
Os02g0498300	fgenesh2_kg.7__2967__AT4G13800.1	50.3817	58.9286
Os02g0498300	scaffold_302899.1	51.3995	59.9407
Os02g0498700	fgenesh2_kg.26__1__AT3G25140.1	66.2289	63.1485
Os02g0500700	Al_scaffold_0005_3026	38.8679	19.8842
Os02g0500700	fgenesh1_pg.C_scaffold_4002708	43.7736	22.6562
Os02g0500700	fgenesh1_pm.C_scaffold_4002268	41.8868	21.6374
Os02g0500700	fgenesh2_kg.5__2562__AT3G61040.1	43.0189	23.3607
Os02g0502300	Al_scaffold_0004_3241	29.6482	19.3443
Os02g0502500	fgenesh1_pg.C_scaffold_4002236	63.0835	63.8054
Os02g0503400	fgenesh2_kg.4__2018__AT2G39390.1	82.9268	82.9268
Os02g0503400	fgenesh2_kg.5__1932__AT3G55170.2	84.5528	84.5528
Os02g0503400	fgenesh2_kg.6__174__AT5G02610.1	82.1138	82.1138
Os02g0503500	fgenesh2_kg.1__2863__AT1G24360.1	64.1026	62.6959
Os02g0503500	fgenesh2_kg.6__2740__AT1G24360.1	58.3333	62.543
Os02g0503500	scaffold_702243.1	18.2692	65.5172
Os02g0504000	fgenesh2_kg.7__322__AT4G37310.1	28.6486	10.2119
Os02g0504100	fgenesh1_pg.C_scaffold_4001965	9.44056	11.7904
Os02g0504100	fgenesh1_pg.C_scaffold_4001968	23.4266	18.306
Os02g0504100	fgenesh2_kg.5__1821__AT3G54310.1	25.1748	20.0557
Os02g0504800	fgenesh2_kg.3__205__AT3G02630.1	60.559	49.2424
Os02g0504800	scaffold_403271.1	60.2484	48.3791
Os02g0504800	scaffold_601661.1	57.4534	46.4824
Os02g0504900	scaffold_201559.1	54.8052	56.117
Os02g0505400	fgenesh2_kg.8__919__AT5G50380.1	47.4601	48.0882
Os02g0505500	fgenesh2_kg.6__1346__AT5G13880.1	23.9631	26.943
Os02g0505500	fgenesh2_kg.8__654__AT5G47920.1	28.5714	36.4706
Os02g0506100	fgenesh2_kg.6__2216__AT5G22310.1	22.9358	20.3252
Os02g0506400	fgenesh2_kg.631__1__AT5G50450.1	30.0792	37.377
Os02g0506400	fgenesh2_kg.8__928__AT5G50450.1	33.2454	40.5145
Os02g0506400	scaffold_201543.1	37.9947	38.4
Os02g0506500	fgenesh2_kg.1__489__AT1G05350.1	73.6342	69.3512
Os02g0506600	scaffold_800742.1	39.1667	48.4536
Os02g0507400	fgenesh2_kg.1__2896__AT1G27385.1	52.6882	48.5149
Os02g0507600	fgenesh2_kg.6__1259__AT5G13090.1	26.8657	26.3736
Os02g0507900	fgenesh1_pm.C_scaffold_7002480	30	30.2419
Os02g0507900	scaffold_105489.1	27.6	28.8703
Os02g0507900	scaffold_201233.1	30	29.7619
Os02g0508000	fgenesh2_kg.5__1215__AT3G48680.1	71.3178	71.875
Os02g0508000	fgenesh2_kg.8__2354__AT5G63510.1	70.155	71.8254
Os02g0508801	fgenesh2_kg.3__19__AT3G01940.1	62.8571	62.8571
Os02g0508801	scaffold_500615.1	68.5714	69.5652
Os02g0508801	scaffold_703863.1	67.1429	68.1159
Os02g0509500	fgenesh1_pm.C_scaffold_5000374	76.8116	37.3239
Os02g0509500	fgenesh2_kg.7__3312__AT5G40970.1	71.0145	73.1343
Os02g0509600	fgenesh2_kg.1__2880__AT1G27300.1	23.2227	25.3886
Os02g0510000	fgenesh2_kg.8__1202__AT5G53150.1	34.7411	36.4286
Os02g0510100	fgenesh2_kg.5__2437__AT3G59810.1	75.2475	83.5165
Os02g0510100	scaffold_403286.1	74.2574	82.4176
Os02g0510200	fgenesh2_kg.5__1206__AT3G48560.1	68.1677	66.1145
Os02g0510200	scaffold_600207.1	5.74534	48.6842
Os02g0510600	Al_scaffold_0063_5	26.0062	50.9091
Os02g0510600	fgenesh2_kg.386__2__AT5G63530.2	48.2972	45.8824
Os02g0510600	fgenesh2_kg.8__2357__AT5G63530.2	48.2972	45.8824
Os02g0510600	fgenesh2_kg.8__952__AT5G50740.1	43.6533	49.6479
Os02g0511100	fgenesh1_pm.C_scaffold_5000893	33.3333	39.1586
Os02g0511100	fgenesh1_pm.C_scaffold_8000804	30.854	38.0952
Os02g0511100	fgenesh2_kg.8__946__AT5G50600.1	41.8733	43.553
Os02g0511100	scaffold_501660.1	20.9366	35.3488
Os02g0511100	scaffold_801505.1	14.0496	38.0597
Os02g0511400	fgenesh1_pm.C_scaffold_5000893	30.1266	38.5113
Os02g0511400	fgenesh1_pm.C_scaffold_8000804	29.1139	39.1156
Os02g0511400	fgenesh2_kg.8__946__AT5G50600.1	39.4937	44.6991
Os02g0511400	scaffold_501660.1	19.4937	35.814
Os02g0511400	scaffold_801505.1	13.9241	41.0448
Os02g0511500	scaffold_301705.1	22.1264	39.0863
Os02g0511900	scaffold_100851.1	74.1557	22.5346
Os02g0511900	scaffold_401057.1	72.3935	23.0589
Os02g0511900	scaffold_401079.1	72.3935	23.113
Os02g0511901	scaffold_100851.1	49.5251	16.2874
Os02g0511901	scaffold_401057.1	50.2035	17.3059
Os02g0511901	scaffold_401079.1	50.882	17.5809
Os02g0512000	fgenesh2_kg.8__955__AT5G50760.1	30.7229	28.3333
Os02g0512300	scaffold_801547.1	58.9595	26.0204
Os02g0512400	fgenesh2_kg.3__11__AT3G02000.1	61.4815	61.0294
Os02g0512400	fgenesh2_kg.6__1373__AT5G14070.1	60	57.8571
Os02g0513000	scaffold_601325.1	62.5475	72.1491
Os02g0513100	Al_scaffold_0728_1	25.0784	43.956
Os02g0513100	fgenesh1_pm.C_scaffold_4001657	36.9906	45.7364
Os02g0513100	fgenesh2_kg.5__1220__AT3G48740.1	43.5737	48.0969
Os02g0513100	fgenesh2_kg.5__944__AT5G23660.1	42.9467	48.0702
Os02g0513100	fgenesh2_kg.6__1267__AT5G13170.1	43.5737	47.1186
Os02g0513100	fgenesh2_kg.7__1770__AT4G25010.1	40.7523	46.4286
Os02g0513100	fgenesh2_kg.8__957__AT5G50790.1	41.6928	46.0208
Os02g0513100	fgenesh2_kg.91__1__AT5G50800.1	41.6928	45.2381
Os02g0513100	scaffold_801508.1	41.6928	45.2381
Os02g0514500	fgenesh2_kg.7__3302__AT5G41080.1	58.427	41.6
Os02g0514500	scaffold_800729.1	54.6816	39.2473
Os02g0514700	fgenesh2_kg.7__1541__AT4G26910.1	68.3417	58.6207
Os02g0514700	fgenesh2_kg.8__1406__AT5G55070.1	70.8543	60.9071
Os02g0515000	fgenesh2_kg.8__762__AT5G48830.1	19.4805	8.98204
Os02g0515125	fgenesh2_kg.2__1488__AT1G72300.1	37.6147	22.4453
Os02g0515125	scaffold_101917.1	35.1682	31.3351
Os02g0515200	fgenesh2_kg.4__1355__AT2G33490.1	40.1284	40.0641
Os02g0515200	fgenesh2_kg.5__468__AT3G26910.2	35.1525	35.5519
Os02g0515200	scaffold_703850.1	34.5104	36.6894
Os02g0515600	fgenesh2_kg.6__1268__AT5G13190.1	55.8442	64.1791
Os02g0516400	fgenesh2_kg.1__2961__AT1G28070.1	22.9927	35.5932
Os02g0516400	scaffold_401926.1	25.9124	38.7978
Os02g0516600	fgenesh2_kg.5__438__AT3G26730.1	42.6075	41.7105
Os02g0516800	scaffold_401930.1	16.5919	23.2704
Os02g0517300	Al_scaffold_0002_2620	39.3865	40.736
Os02g0517300	fgenesh2_kg.3__2441__AT3G22270.1	42.9448	44.757
Os02g0517300	scaffold_101848.1	38.5276	40.7792
Os02g0517300	scaffold_703073.1	42.8221	44.2893
Os02g0517366	fgenesh2_kg.4__2551__AT2G43760.3	26.1438	20.202
Os02g0517531	Al_scaffold_0006_655	40.6593	45.3735
Os02g0517531	scaffold_802845.1	40.6593	45.072
Os02g0518100	fgenesh2_kg.5__426__AT3G26670.2	64.1827	60.5442
Os02g0518100	scaffold_800843.1	15.8654	50
Os02g0518600	Al_scaffold_0009_14	54.1779	51.2102
Os02g0518600	Al_scaffold_0009_16	54.9865	52.1073
Os02g0518600	fgenesh1_pg.C_scaffold_9000014	44.6092	51.3178
Os02g0519100	Al_scaffold_0009_14	53.2798	50.7006
Os02g0519100	Al_scaffold_0009_16	54.083	51.5964
Os02g0519100	fgenesh1_pg.C_scaffold_9000014	43.909	50.8527
Os02g0519300	Al_scaffold_0005_574	25.6917	39.8773
Os02g0519300	Al_scaffold_0008_1479	11.4625	35.8025
Os02g0519300	Al_scaffold_0008_3040	47.8261	26.2473
Os02g0519300	fgenesh2_kg.6__960__AT5G10010.1	51.3834	30.0231
Os02g0519300	scaffold_802062.1	24.9012	26.25
Os02g0519300	scaffold_802237.1	4.34783	12.3596
Os02g0520000	fgenesh2_kg.1__1396__AT1G12890.1	27.1967	29.148
Os02g0520000	fgenesh2_kg.1__2978__AT1G28160.1	34.3096	33.8843
Os02g0520100	fgenesh2_kg.1__1395__AT1G12880.1	49.5098	49.7537
Os02g0520100	scaffold_500569.1	49.0196	49.505
Os02g0520750	fgenesh2_kg.1__2902__AT1G27440.1	77.4194	81.5534
Os02g0520750	fgenesh2_kg.8__2168__AT5G61840.1	78.5714	81.7746
Os02g0520800	fgenesh2_kg.6__1297__AT5G13440.1	70.9559	70.438
Os02g0520800	scaffold_601353.1	72.0588	72.0588
Os02g0521300	fgenesh2_kg.6__689__AT5G07300.1	57.363	57.0698
Os02g0521300	fgenesh2_kg.8__2174__AT5G61900.1	58.3904	58.9965
Os02g0521700	fgenesh2_kg.4__933__AT2G29590.1	40.6593	48.6842
Os02g0523300	fgenesh2_kg.1__2241__AT1G20570.1	45.3049	47.7064
Os02g0523300	fgenesh2_kg.2__2357__AT1G80260.1	45.6922	47.725
Os02g0523500	scaffold_600738.1	62.069	61.8182
Os02g0523500	scaffold_802828.1	61.0548	61.2411
Os02g0523800	fgenesh2_kg.6__696__AT5G07370.2	47.7966	49.1289
Os02g0523800	fgenesh2_kg.8__2158__AT5G61760.1	50.1695	49.3333
Os02g0524300	scaffold_301916.1	32.3232	31.068
Os02g0524300	scaffold_601203.1	68.6869	30.2222
Os02g0524600	fgenesh2_kg.5__422__AT3G26640.1	62.2871	73.9884
Os02g0524600	scaffold_101437.1	66.18	78.6127
Os02g0525400	scaffold_802053.1	50.365	29.7414
Os02g0525900	fgenesh1_pm.C_scaffold_7002472	81.5603	77.389
Os02g0526000	fgenesh2_kg.8__651__AT5G47900.1	58.5973	59.9537
Os02g0526400	fgenesh2_kg.8__989__AT5G51070.1	63.9903	55.6025
Os02g0526500	fgenesh2_kg.5__1304__AT3G49560.1	43.7956	23.0769
Os02g0526600	scaffold_801050.1	45.5959	42.2062
Os02g0526700	fgenesh2_kg.3__708__AT3G06868.1	29.6629	35.4839
