Gene stable ID	Aegilops tauschii gene stable ID	%id. target Aegilops tauschii gene identical to query gene	%id. query gene identical to target Aegilops tauschii gene
Os03g0596900	F775_07603	48.5064	30.6655
Os03g0597200	F775_06585	69.6766	80.2795
Os03g0598100	F775_05852	79.4702	67.0391
Os03g0598200	F775_01391	70.614	67.7895
Os03g0598700	F775_00521	45.5399	28.9552
Os03g0598700	F775_08696	51.6432	42.8016
Os03g0598800	F775_30257	75.5981	86.3388
Os03g0598800	F775_32291	83.2536	66.6667
Os03g0598900	F775_32418	58.9354	71.4286
Os03g0599800	F775_30141	94.2308	93.2065
Os03g0600400	F775_28038	61.1111	20.2454
Os03g0602300	F775_06577	68.8699	77.2727
Os03g0602300	F775_20793	83.7953	83.617
Os03g0602300	F775_20794	84.0085	83.2981
Os03g0602300	F775_20795	82.9424	84.7495
Os03g0602300	F775_22963	80.3838	77.8926
Os03g0602600	F775_09742	72.326	55.0388
Os03g0603600	F775_09604	72.3785	69.5332
Os03g0603600	F775_30771	71.3555	78.1513
Os03g0603800	F775_18079	41.8301	73.8462
Os03g0604200	F775_10459	81.1203	83.3689
Os03g0604200	F775_18281	43.1535	58.9235
Os03g0604600	F775_03630	63.2721	37.0841
Os03g0605300	F775_52727	78.4314	83.3333
Os03g0606100	F775_19135	73.6364	93.1034
Os03g0606200	F775_09785	74.1379	78.1818
Os03g0606600	F775_21870	20.1835	14.1479
Os03g0607500	F775_07629	72.6776	34.456
Os03g0607600	F775_31781	35.6908	59.9448
Os03g0608700	F775_01333	26.7148	28.1369
Os03g0608700	F775_01912	23.8267	29.5964
Os03g0608700	F775_02307	22.3827	34.8315
Os03g0608700	F775_02314	27.4368	34.2342
Os03g0608700	F775_09372	38.2671	18.9624
Os03g0608700	F775_10697	10.4693	23.7705
Os03g0608700	F775_12689	34.657	34.0426
Os03g0608700	F775_16073	29.9639	33.7398
Os03g0608700	F775_17522	38.6282	23.8839
Os03g0608700	F775_17550	36.1011	41.3223
Os03g0608700	F775_19546	38.2671	37.5887
Os03g0608800	F775_08518	36.2283	51.4085
Os03g0609200	F775_05704	61.4679	24.7232
Os03g0609200	F775_17213	60.5505	29.5964
Os03g0609800	F775_21770	75.552	65.3479
Os03g0610650	F775_08575	69.9495	69.7733
Os03g0610650	F775_14740	68.1818	73.3696
Os03g0610650	F775_15050	31.3131	78.481
Os03g0610650	F775_26207	70.202	69.6742
Os03g0610650	F775_31319	70.4545	70.1005
Os03g0610650	F775_31803	54.0404	81.3688
Os03g0610700	F775_08575	64.6789	35.5164
Os03g0610700	F775_14740	58.2569	34.5109
Os03g0610700	F775_15050	50.9174	70.2532
Os03g0610700	F775_26207	63.7615	34.8371
Os03g0610700	F775_31319	66.5138	36.4322
Os03g0610700	F775_31803	74.3119	61.597
Os03g0610800	F775_08575	66.4198	67.7582
Os03g0610800	F775_14740	64.4444	70.9239
Os03g0610800	F775_15050	28.642	73.4177
Os03g0610800	F775_26207	66.4198	67.4185
Os03g0610800	F775_31319	66.6667	67.8392
Os03g0610800	F775_31803	49.6296	76.4259
Os03g0610900	F775_25568	30.3867	56.1224
Os03g0610900	F775_31802	95.3039	84.9754
Os03g0611200	F775_05845	83.7037	84.3284
Os03g0611700	F775_31083	40.7895	24.4094
Os03g0612400	F775_33210	17.1285	86.076
Os03g0612600	F775_27698	41.7143	49.3243
Os03g0616400	F775_14795	77.7348	48.9038
Os03g0616500	F775_02320	75.4868	54.7342
Os03g0616500	F775_04404	62.4284	48.574
Os03g0616700	F775_10041	78.479	47.2249
Os03g0617500	F775_31358	59.5745	66.4688
Os03g0617900	F775_27627	92.7711	82.9741
Os03g0618300	F775_09607	84.0909	85.0575
Os03g0619400	F775_29362	94.4762	94.4762
Os03g0619400	F775_30175	93.7143	72.4595
Os03g0619600	F775_06996	32.6493	15.5694
Os03g0619800	F775_06996	27.5728	12.6335
Os03g0619850	F775_06996	24.1107	5.42705
Os03g0620400	F775_01285	26.1146	28.3737
Os03g0620400	F775_16402	45.2229	22.0497
Os03g0620400	F775_21319	35.9873	24.1453
Os03g0620400	F775_23008	38.2166	9.59233
Os03g0620500	F775_01285	1.8018	0.692042
Os03g0620500	F775_16402	65.7658	11.3354
Os03g0620500	F775_21319	45.9459	10.8974
Os03g0620500	F775_23008	65.7658	5.83533
Os03g0620800	F775_43004	35.7945	72.6384
Os03g0621400	F775_00019	46.3476	33.0935
Os03g0621600	F775_23237	15.1737	24.7024
Os03g0621600	F775_23597	16.819	23.7113
Os03g0621600	F775_23598	15.3565	25
Os03g0621650	F775_23237	0.606061	0.297619
Os03g0621650	F775_23597	0.606061	0.257732
Os03g0621650	F775_23598	0.606061	0.297619
Os03g0621900	F775_23237	48.951	20.8333
Os03g0621900	F775_23597	47.5524	17.5258
Os03g0621900	F775_23598	48.2517	20.5357
Os03g0622100	F775_22542	49.7382	53.9773
Os03g0622200	F775_22542	51.8519	55.6818
Os03g0622700	F775_18179	35.518	34.1463
Os03g0623100	F775_27446	40.3226	49.0196
Os03g0624000	F775_23188	50.5494	25.2055
Os03g0624600	F775_05949	61.9195	71.6846
Os03g0624800	F775_19414	75.9465	75.6098
Os03g0625300	F775_43289	18.4762	66.4384
Os03g0625700	F775_08154	70.1219	29.8314
Os03g0625800	F775_19368	58.5185	66.9492
Os03g0625900	F775_05391	65.1663	67.5456
Os03g0625933	F775_19366	57.1429	35.206
Os03g0626100	F775_14877	46.4912	48.5348
Os03g0626500	F775_03023	84.1772	79.8799
Os03g0626700	F775_03841	55.1363	77.8107
Os03g0626700	F775_12857	51.782	77.4295
Os03g0626700	F775_19002	57.8616	80.7018
Os03g0626800	F775_27893	71.5556	87.5
Os03g0627100	F775_23075	73.7226	35.3147
Os03g0627300	F775_07823	7.79221	6.06061
Os03g0627500	F775_32710	20.9804	55.4404
Os03g0628800	F775_10064	62.9562	69.8381
Os03g0628900	F775_28596	89.6825	89.6825
Os03g0632800	F775_32926	53.9352	51.4349
Os03g0633100	F775_21850	0	0
Os03g0633400	F775_21850	72.9167	65.1596
Os03g0633800	F775_30995	67.2566	70.6977
Os03g0633900	F775_03750	61.0932	46.2287
Os03g0634000	F775_30996	19.4118	61.1111
Os03g0635000	F775_08823	58.3174	82.6558
Os03g0635800	F775_11075	34.9206	47.8261
Os03g0635800	F775_23763	5.02645	13.3803
Os03g0636700	F775_43128	49.4407	46.723
Os03g0637600	F775_21578	80.7107	82.5974
Os03g0637800	F775_07105	88.4573	83.9831
Os03g0637900	F775_21577	77.2093	22.1333
Os03g0638200	F775_07419	70.4167	63.2959
Os03g0638800	F775_29048	87.0712	82.7068
Os03g0639800	F775_06331	82.9694	50
Os03g0640100	F775_12493	49.5327	62.5369
Os03g0640100	F775_27779	46.9626	90.1345
Os03g0640100	F775_28578	82.9439	84.1232
Os03g0640400	F775_28579	85.3659	83.3333
Os03g0640800	F775_09568	94.2957	93.9675
Os03g0641200	F775_21033	82.3529	16.4706
Os03g0641700	F775_32393	75	69.9153
Os03g0642900	F775_09643	57.8182	46.4912
Os03g0642900	F775_21034	67.2727	52.2599
Os03g0643000	F775_09643	55.2846	19.883
Os03g0643000	F775_21034	52.8455	18.3616
Os03g0643100	F775_22863	53.2688	54.4554
Os03g0643250	F775_09643	59.6154	54.386
Os03g0643250	F775_21034	71.1538	62.7119
Os03g0643300	F775_26838	85.8351	85.8351
Os03g0644000	F775_31299	68.2635	80.6604
Os03g0644200	F775_01730	71.9156	71.567
Os03g0644400	F775_30855	67.6533	71.1111
Os03g0645900	F775_05318	51.4803	92.0588
Os03g0646100	F775_30427	82.3009	81.4004
Os03g0646200	F775_26297	32.7354	76.8421
Os03g0646300	F775_11010	37.2126	71.3499
Os03g0646900	F775_07103	93.6387	30.1887
Os03g0647500	F775_26421	80.662	76.1513
Os03g0647600	F775_07647	62.7119	66.4671
Os03g0647800	F775_31788	48.5714	71.6867
Os03g0648100	F775_31787	82.8729	84.2697
Os03g0648300	F775_15358	64.7727	69.0073
Os03g0648400	F775_28892	93.0456	92.1615
Os03g0648500	F775_15357	43.662	46.2687
Os03g0648600	F775_02718	33.1551	38.9937
Os03g0649000	F775_11088	72.5765	76.9959
Os03g0650300	F775_52541	32.2727	31.6964
Os03g0650400	F775_01555	57.2852	59.5084
Os03g0650700	F775_52197	73.7609	74.8521
Os03g0650800	F775_12620	36.2	61.5646
Os03g0650900	F775_27307	84.3658	84.1176
Os03g0651300	F775_12622	77.0186	81.2227
Os03g0652000	F775_10393	63.5071	46.0481
Os03g0652100	F775_05022	76.986	75.8343
Os03g0653900	F775_11203	20.1465	30.5556
Os03g0653900	F775_25366	28.5714	24.5283
Os03g0654400	F775_10398	74.3349	74.2188
Os03g0654500	F775_25910	53.0612	68.5851
Os03g0654600	F775_07720	68.5131	61.6798
Os03g0655200	F775_16251	58.1967	67.9426
Os03g0655200	F775_26582	17.623	79.6296
Os03g0655300	F775_24477	35.8491	23.75
Os03g0655300	F775_24500	76.7296	48.996
Os03g0655700	F775_20378	62.069	78.5047
Os03g0655700	F775_42837	11.33	57.5
Os03g0656201	F775_28441	53.3784	47.8788
Os03g0656500	F775_43191	38.087	60.4972
Os03g0656800	F775_17028	69.3089	75.7778
Os03g0657100	F775_19100	54.8544	73.3766
Os03g0657400	F775_42487	58.4507	61.0294
Os03g0658800	F775_03285	63.0303	67.5325
Os03g0658800	F775_17320	67.4747	69.5833
Os03g0658800	F775_19009	64.4444	64.0562
Os03g0658800	F775_20755	57.1717	65.358
Os03g0659266	EPlATAG00000010043	97.4359	97.4359
Os03g0659300	F775_19132	75.1773	79.6992
Os03g0659400	F775_31198	45.0502	42.4324
Os03g0659900	F775_05632	88.253	65.8427
Os03g0660300	F775_42744	46.2264	41.8803
Os03g0660400	F775_42744	55.7692	49.5727
Os03g0660500	F775_42744	55.6604	50.4273
Os03g0661300	F775_31289	84.7534	94.9749
Os03g0661500	F775_16737	28.103	36.2538
Os03g0661600	F775_27927	61.5658	74.2489
Os03g0661800	F775_24809	4.31779	14.6199
Os03g0662000	F775_32881	68.2927	10.0719
Os03g0663100	F775_24809	3.80435	12.2807
Os03g0663700	F775_12854	74.2268	38.2979
Os03g0663800	F775_32759	38	16.696
Os03g0663900	F775_23754	28.8973	29.2308
Os03g0664300	F775_01156	14.5299	29.3103
Os03g0664600	F775_19023	50.2092	39.2157
Os03g0664700	F775_03854	57.0667	79.5539
Os03g0665000	F775_19024	63.0841	66.1765
Os03g0665200	F775_19025	52.649	69.7368
Os03g0665700	F775_32745	81.3559	75.5906
Os03g0665800	F775_10076	80.1724	72.9412
Os03g0666100	F775_21529	89.678	84.3168
Os03g0666200	F775_32702	70.4	78.3964
Os03g0666300	F775_01542	27.11	39.1144
Os03g0666500	F775_27277	90.1478	61.8243
Os03g0666700	F775_27278	86.8421	86.8421
Os03g0667100	F775_06091	76.4007	75.5034
Os03g0667201	EPlATAG00000010071	100	100
Os03g0667300	F775_06092	67.5676	67.7507
Os03g0667300	F775_28449	37.2973	79.3103
Os03g0667400	F775_14311	86.8571	34.0807
Os03g0667400	F775_27281	85.7143	44.9102
Os03g0667500	F775_06092	72.1925	73.1707
Os03g0667500	F775_28449	39.0374	83.908
Os03g0667700	F775_22901	73.4748	60.3486
Os03g0667800	F775_27682	90.2439	90.2439
Os03g0668100	F775_01944	18.9723	27.7457
Os03g0668400	F775_14311	81.0458	55.6054
Os03g0668400	F775_27281	69.281	63.4731
Os03g0668900	F775_01543	33.4559	63.1944
Os03g0669000	F775_18779	68.2203	73.516
Os03g0669000	F775_18809	76.0593	70.6693
Os03g0669100	F775_08178	25.641	36.7647
Os03g0669100	F775_24423	25.1282	17.2535
Os03g0669100	F775_24470	21.5385	11.3208
Os03g0669100	F775_24626	25.1282	39.2
Os03g0669100	F775_24645	27.1795	46.9027
Os03g0669100	F775_25213	30.2564	28.0952
Os03g0669100	F775_28542	22.0513	55.8442
Os03g0669200	F775_27280	79.4737	82.967
Os03g0669300	F775_12576	56.8966	77.8761
Os03g0669800	F775_27392	57.4034	52.2461
Os03g0669900	F775_13396	20.2	31.761
Os03g0669900	F775_16143	27.8	28.0808
Os03g0669900	F775_22295	19.2	36.2264
Os03g0671800	F775_01181	19.4805	54.3478
Os03g0671800	F775_03506	28.0519	49.3151
Os03g0671800	F775_10654	26.2338	46.5438
Os03g0672300	F775_11636	67.3358	72.9249
Os03g0672400	F775_01182	38.1323	40.7767
Os03g0672500	F775_01180	40.8284	57.0248
Os03g0672700	F775_02845	48.9362	7.35412
Os03g0672900	F775_12349	74.4709	81.3584
Os03g0673500	F775_16990	33.4302	41.0714
Os03g0673500	F775_16991	34.8837	40.678
Os03g0673800	F775_16853	78.022	34.7188
Os03g0674300	F775_29805	80.8511	27.7879
Os03g0674700	F775_32835	57.9812	73.0769
Os03g0674900	F775_13328	39.4737	38.7097
Os03g0675300	F775_08652	12.1495	13.4715
Os03g0677101	F775_42805	25.8503	32.2034
Os03g0678400	F775_14159	82.4034	71.1111
Os03g0678950	F775_22899	41.8699	33.7705
Os03g0679000	F775_09489	92.2018	92.2018
Os03g0679100	F775_26379	72.4138	13.8158
Os03g0679800	F775_00169	50.7426	24.5803
Os03g0680100	F775_00169	55.5556	13.789
Os03g0680200	F775_00169	0.238663	0.119904
Os03g0680300	F775_00169	54.6358	19.7842
Os03g0680600	F775_02532	28.7179	52.3364
Os03g0680600	F775_10105	67.9487	43.7294
Os03g0680600	F775_13847	9.23077	29.5082
Os03g0680800	F775_15470	69.1852	65.5899
Os03g0681700	F775_10514	94.3038	94.3038
Os03g0681900	F775_25959	83.7662	81.1321
Os03g0682100	F775_14489	50.33	73.1415
Os03g0682200	F775_17182	79.5699	37.7551
Os03g0682600	F775_52173	63.7216	46.9428
Os03g0683700	F775_17073	0	0
Os03g0683700	F775_29956	71.9231	33.0973
Os03g0683800	F775_11870	82.9132	82.6816
Os03g0683866	F775_01265	84.4208	47.4196
Os03g0684000	F775_05698	40.7523	56.0345
Os03g0684100	F775_01264	34.1936	52.2167
Os03g0684100	F775_04678	37.0968	52.1542
Os03g0684300	F775_11869	50.8571	28.254
Os03g0684400	F775_26702	63.7131	82.0652
Os03g0684500	F775_11758	75.0337	79.3153
Os03g0684700	F775_05642	74	76.4463
Os03g0685100	F775_05087	61.1765	53.0612
Os03g0685500	F775_28624	81.8841	59.4737
Os03g0685600	F775_02402	51.5228	71.9858
Os03g0685600	F775_04630	78.934	52.8014
Os03g0685750	F775_05805	58.0808	6.19612
Os03g0685900	F775_26908	84.0426	83.1579
Os03g0686300	F775_16020	83.969	76.0094
Os03g0686900	F775_06205	46.6919	58.6698
Os03g0687000	F775_27418	84.6678	85.3952
Os03g0687200	F775_01647	14.8472	14.978
Os03g0687700	F775_43376	20.4918	51.0204
Os03g0688000	F775_43376	7.50853	22.449
Os03g0688200	F775_02142	39.9142	21.3548
Os03g0688200	F775_06861	44.206	23.7054
Os03g0688300	F775_07147	64.9826	86.1432
Os03g0688600	F775_43376	21.0046	46.9388
Os03g0689100	F775_28757	81.2261	87.3326
Os03g0689300	F775_14999	93.0962	91.8473
Os03g0689833	F775_23356	25.4753	39.645
Os03g0689900	F775_02372	56.6038	70.1299
Os03g0690000	F775_28756	86.2069	83.3333
Os03g0690500	F775_10720	52.1411	66.5595
Os03g0690600	F775_08186	80.1642	77.2068
Os03g0691400	F775_05849	67.0732	63.2184
Os03g0691400	F775_15645	37.1951	62.2449
Os03g0691400	F775_15757	71.3415	73.125
Os03g0691500	F775_07451	67.3416	63.3278
Os03g0691800	F775_08583	78.0802	74.8626
Os03g0692000	F775_16159	27.6169	61.6915
Os03g0692000	F775_16160	33.6303	56.9811
Os03g0692000	F775_16162	37.4165	64.8649
Os03g0692000	F775_18494	40.0891	50
Os03g0692400	F775_02108	79.6545	80.5825
Os03g0692700	F775_28269	52.8736	56.4417
Os03g0692700	F775_28270	56.3218	56
Os03g0693000	F775_05993	70.9497	87.3853
Os03g0693600	F775_52689	39.8058	56.6298
Os03g0693700	F775_08759	74.0088	75
Os03g0693700	F775_08769	74.4493	75.4464
Os03g0693700	F775_18662	72.6872	73.6607
Os03g0693700	F775_18663	72.2467	73.2143
Os03g0693700	F775_18664	66.5198	73.301
Os03g0693700	F775_25681	43.1718	60.8696
Os03g0693700	F775_30906	60.7929	79.7688
Os03g0693700	F775_30907	74.0088	75
Os03g0693700	F775_30908	75.3304	76.3393
Os03g0693700	F775_30909	74.8899	76.2332
Os03g0693700	F775_43214	52.8634	77.9221
Os03g0693800	F775_08759	75.5459	77.2321
Os03g0693800	F775_08769	75.9825	77.6786
Os03g0693800	F775_18662	74.2358	75.8929
Os03g0693800	F775_18663	74.2358	75.8929
Os03g0693800	F775_18664	68.1223	75.7282
Os03g0693800	F775_25681	43.6681	62.1118
Os03g0693800	F775_30906	61.1354	80.9249
Os03g0693800	F775_30907	75.9825	77.6786
Os03g0693800	F775_30908	76.8559	78.5714
Os03g0693800	F775_30909	75.9825	78.0269
Os03g0693800	F775_43214	53.2751	79.2208
Os03g0693900	F775_08759	76.2115	77.2321
Os03g0693900	F775_08769	76.2115	77.2321
Os03g0693900	F775_18662	74.4493	75.4464
Os03g0693900	F775_18663	74.0088	75
Os03g0693900	F775_18664	69.6035	76.699
Os03g0693900	F775_25681	44.0529	62.1118
Os03g0693900	F775_30906	62.1145	81.5029
Os03g0693900	F775_30907	75.7709	76.7857
Os03g0693900	F775_30908	76.652	77.6786
Os03g0693900	F775_30909	76.2115	77.5785
Os03g0693900	F775_43214	54.185	79.8701
Os03g0694000	F775_08759	75.9825	77.6786
Os03g0694000	F775_08769	76.8559	78.5714
Os03g0694000	F775_18662	74.6725	76.3393
Os03g0694000	F775_18663	74.6725	76.3393
Os03g0694000	F775_18664	68.559	76.2136
Os03g0694000	F775_25681	43.6681	62.1118
Os03g0694000	F775_30906	61.5721	81.5029
Os03g0694000	F775_30907	76.4192	78.125
Os03g0694000	F775_30908	77.2926	79.0179
Os03g0694000	F775_30909	76.4192	78.4753
Os03g0694000	F775_43214	53.7118	79.8701
Os03g0694500	F775_12965	70.5882	71.5385
Os03g0694700	F775_24052	73.3333	44.2529
Os03g0694800	F775_06211	92.9825	92.9825
Os03g0694900	F775_09403	77.4194	74.9311
Os03g0694900	F775_20662	26.3757	72.2078
Os03g0695400	F775_30643	25.9259	6.93069
Os03g0695500	F775_25972	39.4472	91.8129
Os03g0695600	F775_05079	85.8491	86.2559
Os03g0695700	F775_05078	84.3866	26.9276
Os03g0697833	F775_00386	31.0789	44.8837
Os03g0698350	F775_02203	73.4554	56.2172
Os03g0698800	F775_21000	62.9581	90.5838
Os03g0698900	F775_32371	88.716	64.4068
Os03g0699200	F775_32372	67.8808	75.3676
Os03g0699300	F775_21001	76.2781	84.3891
Os03g0699300	F775_21002	39.8773	77.6892
Os03g0699400	F775_32373	82.1839	87.7301
Os03g0699600	F775_43649	12.6126	11.0672
Os03g0700800	F775_01402	62.6636	56.6852
Os03g0701000	F775_28924	59.6273	30.1887
Os03g0701100	F775_15431	39.3082	38.4615
Os03g0701200	F775_28925	73.1884	72.1429
Os03g0701300	F775_42981	23.2323	21.9048
Os03g0701400	F775_20621	63.2783	78.5489
Os03g0701500	F775_07776	56.2724	76.5854
Os03g0701700	F775_30162	91.3522	91.4961
Os03g0701800	F775_30163	80.1394	30.9556
Os03g0701900	F775_08216	59.387	44.0341
Os03g0702000	F775_42849	47.8355	42.9126
Os03g0702700	F775_27895	86.9048	57.0312
Os03g0702800	F775_27894	94.0503	94.0503
Os03g0702900	F775_03137	44.2396	64.8649
Os03g0703000	F775_30000	74.8016	74.0668
Os03g0703100	F775_28736	73.2394	76.3303
Os03g0703300	F775_27071	51.756	29.3501
Os03g0703900	F775_07410	62.8159	82.0755
Os03g0704100	F775_29032	54.3796	52.8369
Os03g0704200	F775_07411	66.6667	25.054
Os03g0704400	F775_15593	51.9568	60.4396
Os03g0705300	F775_14098	56.3611	89.9563
Os03g0705800	F775_12429	27.1889	30.3342
Os03g0706500	F775_01449	37.8866	56.7568
Os03g0706900	F775_27200	70.1903	69.3111
Os03g0707200	F775_14955	51.8337	45.4936
Os03g0707300	F775_03707	74.2115	70.1754
Os03g0707300	F775_33135	16.5121	54.2683
Os03g0707900	F775_09074	87.884	58.9245
Os03g0708000	F775_12186	58.8957	61.1465
Os03g0708100	F775_05856	73.6655	82.8
Os03g0708200	F775_03632	34.9246	61.7778
Os03g0708400	F775_08977	57.3883	86.9792
Os03g0708500	F775_52043	61.9048	80.4124
Os03g0708600	F775_08976	72.8261	91.7808
Os03g0708700	F775_16063	78.032	44.9868
Os03g0708800	F775_07664	18.4	39.4286
Os03g0708900	F775_03401	44.6429	30.9491
Os03g0709000	F775_08407	81.0811	81.0811
Os03g0709000	F775_08629	79.0541	79.0541
Os03g0709000	F775_31463	84.4595	69.4444
Os03g0709300	F775_31464	75.969	79.0323
Os03g0710100	F775_00425	33.5013	41.8239
Os03g0710100	F775_24706	27.0781	39.4495
Os03g0710700	F775_17060	62.5	57.0866
Os03g0710800	F775_32025	96.5385	85.9589
Os03g0710900	F775_09571	81.8571	78.4931
Os03g0711100	F775_08552	46.5558	51.4436
Os03g0711200	F775_03512	0	0
Os03g0711200	F775_18112	87.5639	37.1925
Os03g0711300	F775_05983	73.2394	73.5849
Os03g0711300	F775_07969	64.554	53.2946
Os03g0711400	F775_07673	94.0066	94.0838
Os03g0711500	F775_07673	90.7826	42.8924
Os03g0712100	F775_31049	69.0236	74.8175
Os03g0712200	F775_03788	51.0516	59.0708
Os03g0712300	F775_31050	87.5776	39.8305
Os03g0712700	F775_28447	86.9416	89.3993
Os03g0712800	F775_28448	84.8649	86.7403
Os03g0712900	F775_03203	78.6932	40.7953
Os03g0713000	F775_03503	57.8073	61.3757
Os03g0713100	F775_30654	92.9624	95.302
Os03g0713400	F775_30653	72.8246	78.0488
Os03g0713600	F775_11918	80.6338	67.9525
Os03g0714400	F775_31236	83.8346	91.7695
Os03g0716200	F775_12135	53.3716	60.2917
Os03g0717000	F775_14951	77.791	78.2557
Os03g0717200	F775_11515	50.8772	70.7317
Os03g0717600	F775_14619	82.2485	78.0899
Os03g0717600	F775_26209	84.6154	87.1951
Os03g0717700	F775_11514	75.4229	75.4229
Os03g0717900	F775_30852	65.7143	60.6491
Os03g0718100	F775_43941	95.4907	67.6692
Os03g0718600	F775_28327	77.459	80.7692
Os03g0718800	F775_27824	74.7967	79.3103
Os03g0719000	F775_09589	65.4661	58.8571
Os03g0719100	F775_03586	52.8905	41.4658
Os03g0719100	F775_07617	57.9336	61.3281
Os03g0719300	F775_32091	89.899	82.2804
Os03g0719400	F775_29670	46.1735	69.6154
Os03g0719500	F775_07346	90.7738	50.1233
Os03g0719800	F775_15473	82.9787	83.7959
Os03g0719900	F775_02533	88.1956	53.641
Os03g0720300	F775_30465	88.8211	88.2828
Os03g0720800	F775_03445	60	85.4651
Os03g0721300	F775_20569	52.0833	70.4225
Os03g0721400	F775_09630	84.689	88.9447
Os03g0721900	F775_25616	37.8205	61.4583
Os03g0722000	F775_14230	41.543	69.6517
Os03g0722100	F775_26319	65.9813	45.3145
Os03g0722400	F775_00302	18.2568	30.8765
Os03g0722400	F775_09814	68.9046	66.4773
Os03g0722400	F775_19161	61.2485	69.4259
Os03g0722400	F775_25226	18.9635	36.9266
Os03g0722400	F775_26491	67.1378	73.3591
Os03g0722600	F775_27823	65.8537	78.4504
Os03g0723400	F775_28543	25.4335	47.8261
Os03g0723600	F775_31498	39.9582	68.2143
Os03g0724100	F775_06900	45.485	75.5556
Os03g0724100	F775_07406	65.5518	71.0145
Os03g0724100	F775_15581	73.913	75.6849
Os03g0724300	F775_18448	56.2423	75.5814
Os03g0724600	F775_31439	45.4545	35.2113
Os03g0724700	F775_01852	36.9565	56.9378
Os03g0724700	F775_07574	37.2671	68.9655
Os03g0725000	F775_08263	93.2039	82.0513
Os03g0725100	F775_08060	65.6581	38.75
Os03g0725200	F775_29921	40.5172	48.4536
Os03g0725300	F775_08059	75.43	75.43
Os03g0725400	F775_11042	62.6543	75.1852
Os03g0725800	F775_11371	66.0167	70.7463
Os03g0726100	F775_26616	96.8958	96.8958
Os03g0726200	F775_09466	75.07	77.907
Os03g0726300	F775_20222	73.6205	77.3692
Os03g0726400	F775_05323	63.9024	61.3583
Os03g0726500	F775_26300	67.1579	83.2898
Os03g0726800	F775_06059	20.7792	30.303
Os03g0726800	F775_25057	27.013	60.1156
Os03g0726800	F775_29373	76.1039	43.2153
Os03g0727000	F775_31062	31.5789	94.2149
Os03g0727100	F775_05758	75.4717	74.0741
Os03g0727600	F775_11986	85.0103	84.3177
Os03g0727800	F775_12502	23.9278	43.9834
Os03g0727800	F775_14490	34.0858	42.4157
Os03g0727800	F775_21213	24.3792	59.6685
Os03g0727900	F775_09909	69.3662	59.4268
Os03g0728100	F775_31913	62.605	77.6042
Os03g0728200	F775_09497	52.9412	84.949
Os03g0728500	F775_03899	40.8898	32.437
Os03g0728500	F775_04466	42.3729	34.5423
Os03g0728500	F775_05288	40.0424	19.5046
Os03g0728800	F775_02056	44.3284	72.973
Os03g0728800	F775_28178	33.5821	80.6452
Os03g0728900	F775_28179	78.5185	57.4526
Os03g0729300	F775_19229	51.3514	52.7778
Os03g0729500	F775_27966	78.0702	75.9062
Os03g0729700	F775_04831	62.1212	80.3922
Os03g0730000	F775_17636	64.5161	82.6446
Os03g0730400	F775_07721	36.4764	45.6522
Os03g0730400	F775_21104	45.9057	49.8652
Os03g0730400	F775_23385	53.3499	49.6536
Os03g0730500	F775_07721	34.4828	40.3727
Os03g0730500	F775_21104	42.1751	42.8571
Os03g0730500	F775_23385	49.8674	43.418
Os03g0730700	F775_07721	45.2769	43.1677
Os03g0730700	F775_21104	46.5798	38.5445
Os03g0730700	F775_23385	58.3062	41.3395
Os03g0730800	F775_04646	90	55.1724
Os03g0731050	F775_00930	57.0093	91.7293
Os03g0731100	F775_26283	72.5806	27.1903
Os03g0731500	F775_04844	31.8343	60.0446
Os03g0731500	F775_32771	44.2604	80.2575
