Gene stable ID	Physcomitrella patens gene stable ID	%id. target Physcomitrella patens gene identical to query gene	%id. query gene identical to target Physcomitrella patens gene
Os03g0241600	PP1S226_111V6	37.7301	26.5086
Os03g0241600	PP1S242_29V6	34.0491	28.7193
Os03g0241600	PP1S249_93V6	35.4294	28.7313
Os03g0241600	PP1S36_280V6	33.589	22.8363
Os03g0241900	PP1S12_270V6	31.7427	32.1429
Os03g0241900	PP1S1_95V6	29.8755	25.6684
Os03g0241900	PP1S2_329V6	34.0249	31.7829
Os03g0241900	PP1S25_303V6	33.4025	28.1961
Os03g0241900	PP1S253_35V6	32.1577	29.6935
Os03g0241900	PP1S464_13V6	30.9129	32.3913
Os03g0242900	PP1S170_22V6	46.9231	44.908
Os03g0242900	PP1S19_223V6	48.0769	48.2005
Os03g0242900	PP1S28_90V6	50.641	49.6855
Os03g0243200	PP1S199_68V6	32.8125	7.44681
Os03g0243300	PP1S14_318V6	62.6866	60.8696
Os03g0243600	PP1S22_375V6	12.6538	23.301
Os03g0243600	PP1S326_16V6	12.8295	16.6287
Os03g0243600	PP1S39_429V6	13.0053	25.784
Os03g0243600	PP1S407_22V6	4.04218	16.1972
Os03g0243600	PP1S81_188V6	12.1265	15.5756
Os03g0243700	PP1S121_107V6	33.4158	12.7238
Os03g0243700	PP1S299_60V6	33.4158	12.5815
Os03g0243800	PP1S4_414V6	39.0805	35.7895
Os03g0243900	PP1S113_128V6	34.8214	47.1774
Os03g0243900	PP1S412_14V6	38.0952	40.8946
Os03g0243900	PP1S81_16V6	37.5	49.0272
Os03g0244000	PP1S301_31V6	53.2468	47.3988
Os03g0244000	PP1S71_89V6	51.2987	55.2448
Os03g0244200	PP1S113_128V6	36.747	49.1936
Os03g0244200	PP1S412_14V6	37.0482	39.2971
Os03g0244200	PP1S81_16V6	37.6506	48.6381
Os03g0244600	PP1S211_67V6	61.2595	66.5975
Os03g0244600	PP1S213_89V6	58.2061	62.7572
Os03g0244600	PP1S279_43V6	53.626	59.2827
Os03g0244600	PP1S90_46V6	61.2595	66.5975
Os03g0244700	PP1S173_117V6	34.0557	33.7423
Os03g0244700	PP1S198_63V6	35.4489	35.559
Os03g0244700	PP1S397_8V6	35.1393	34.8694
Os03g0244700	PP1S84_63V6	36.3777	35.8232
Os03g0245100	PP1S189_77V6	49.8462	45.7627
Os03g0245700	PP1S268_29V6	42.4812	42.243
Os03g0245700	PP1S416_17V6	43.609	42.029
Os03g0245800	PP1S38_338V6	35.4167	35.124
Os03g0245800	PP1S97_106V6	40.4167	39.4309
Os03g0246500	PP1S101_108V6	27.9808	23.7357
Os03g0246500	PP1S137_223V6	25.7692	25.6459
Os03g0246500	PP1S140_74V6	25.0962	23.923
Os03g0246500	PP1S166_50V6	26.6346	25.1818
Os03g0246500	PP1S187_93V6	25.6731	24.7222
Os03g0246500	PP1S217_26V6	21.3462	20.5556
Os03g0246500	PP1S224_95V6	29.3269	26.1578
Os03g0246500	PP1S405_35V6	23.75	23.4791
Os03g0246500	PP1S49_212V6	28.2692	25.2577
Os03g0246800	PP1S11_55V6	58.7079	23.5626
Os03g0246800	PP1S264_74V6	58.7079	23.5759
Os03g0246900	PP1S157_25V6	35.2727	23.7745
Os03g0246900	PP1S190_23V6	29.8182	23.4957
Os03g0246900	PP1S261_2V6	34.5455	23.0024
Os03g0246900	PP1S35_338V6	34.9091	22.4824
Os03g0246900	PP1S42_9V6	29.0909	47.619
Os03g0246900	PP1S61_286V6	28.3636	29.771
Os03g0247000	PP1S12_85V6	40.0862	37.3494
Os03g0247000	PP1S33_311V6	37.931	34.375
Os03g0247100	PP1S202_32V6	15.2778	8.6766
Os03g0247900	PP1S112_267V6	39.5928	39.2377
Os03g0247900	PP1S188_63V6	38.914	37.9691
Os03g0247900	PP1S35_319V6	38.6878	38.255
Os03g0247900	PP1S70_261V6	38.009	37.5
Os03g0248000	PP1S243_64V6	35.0333	35.9909
Os03g0248000	PP1S58_262V6	35.6984	35.3846
Os03g0248250	PP1S14_35V6	25.1462	14.0984
Os03g0248250	PP1S144_115V6	25.1462	12.0787
Os03g0248600	PP1S133_85V6	41.7978	70.1887
Os03g0248600	PP1S1_526V6	83.8202	83.8202
Os03g0248600	PP1S1_527V6	83.8202	83.8202
Os03g0249100	PP1S10_63V6	7.19101	23.5294
Os03g0249100	PP1S118_33V6	13.9326	7.86802
Os03g0249100	PP1S16_297V6	11.4607	10.2616
Os03g0249100	PP1S377_2V6	15.2809	10.2256
Os03g0249100	PP1S381_36V6	14.382	7.86241
Os03g0249100	PP1S49_11V6	12.1348	10.0935
Os03g0249100	PP1S65_150V6	15.7303	12.3675
Os03g0249100	PP1S69_132V6	14.8315	10.1695
Os03g0249100	PP1S7_259V6	15.7303	8.81612
Os03g0249100	PP1S80_65V6	13.9326	12.3016
Os03g0249100	PP1S81_58V6	14.8315	10.3125
Os03g0249200	PP1S370_60V6	52.8634	51.9481
Os03g0249300	PP1S15_59V6	37.069	39.4495
Os03g0249300	PP1S41_93V6	37.069	39.2694
Os03g0249400	PP1S257_105V6	79.5276	51.0101
Os03g0249400	PP1S271_9V6	78.7402	82.6446
Os03g0249400	PP1S409_45V6	77.9528	81.8182
Os03g0249500	PP1S11_253V6	52.8926	54.7009
Os03g0249500	PP1S114_82V6	53.5124	57.5556
Os03g0249500	PP1S219_17V6	51.4463	55.3333
Os03g0249500	PP1S2_497V6	53.3058	55.1282
Os03g0249500	PP1S298_54V6	49.3802	50.6356
Os03g0249500	PP1S38_222V6	52.2727	44.386
Os03g0249500	PP1S46_116V6	52.686	56.6667
Os03g0249500	PP1S52_81V6	53.719	58.296
Os03g0249500	PP1S91_143V6	52.686	58.6207
Os03g0249900	PP1S107_180V6	24.2138	20.8672
Os03g0249900	PP1S1_779V6	26.7296	23.743
Os03g0250000	PP1S218_100V6	32.8767	27.1186
Os03g0250200	PP1S103_49V6	29.7297	26.8293
Os03g0250200	PP1S126_150V6	25.8258	23.9554
Os03g0250200	PP1S15_16V6	26.1261	31.1828
Os03g0250200	PP1S186_66V6	30.9309	29.7688
Os03g0250200	PP1S257_47V6	29.1291	37.0229
Os03g0250200	PP1S51_202V6	13.5135	19.6507
Os03g0251350	PP1S409_32V6	46.748	36.859
Os03g0251350	PP1S51_318V6	46.3415	35.514
Os03g0251425	PP1S68_62V6	27.0833	9.35252
Os03g0251500	PP1S296_63V6	3.78049	52.5424
Os03g0251600	PP1S16_198V6	42.9924	44.5098
Os03g0251600	PP1S44_81V6	36.9318	40.2062
Os03g0251600	PP1S62_94V6	42.2348	43.6399
Os03g0251700	PP1S133_38V6	34.3195	29.5541
Os03g0251700	PP1S140_12V6	36.0947	31.7295
Os03g0251800	PP1S1_420V6	39.2789	38.2625
Os03g0252100	PP1S540_9V6	21.49	17.6056
Os03g0252800	PP1S311_79V6	52.9897	53.9916
Os03g0253100	PP1S77_144V6	52.9297	54.3086
Os03g0253500	PP1S283_81V6	18.9252	20.8763
Os03g0253800	PP1S358_19V6	49.434	40.5573
Os03g0254200	PP1S138_69V6	22.4599	8.41683
Os03g0254400	PP1S14_331V6	38.806	41.9355
Os03g0254400	PP1S64_166V6	38.3795	41.4747
Os03g0254700	PP1S316_34V6	70.4325	68.9119
Os03g0254700	PP1S99_260V6	70.0794	68.5665
Os03g0254800	PP1S28_168V6	65.9817	62.0172
Os03g0254900	PP1S131_9V6	37.0062	40.2715
Os03g0254900	PP1S66_183V6	34.5114	40.0966
Os03g0255100	PP1S189_65V6	42.6778	48.227
Os03g0255100	PP1S24_113V6	44.7699	49.252
Os03g0255500	PP1S133_10V6	73.6048	73.0539
Os03g0255500	PP1S159_52V6	73.7557	73.6446
Os03g0255500	PP1S1_815V6	73.0015	72.8916
Os03g0255500	PP1S60_266V6	73.0015	72.6727
Os03g0256400	PP1S43_232V6	65.3169	60.1297
Os03g0256800	PP1S271_62V6	46.9758	25.2712
Os03g0256800	PP1S78_26V6	46.5726	24.4703
Os03g0257000	PP1S85_36V6	45.2632	28.8591
Os03g0257900	PP1S44_276V6	55.4348	57.3034
Os03g0258000	PP1S116_173V6	31.5476	23.6607
Os03g0258000	PP1S130_71V6	20.6349	16.3009
Os03g0258000	PP1S13_43V6	24.8016	22.3214
Os03g0258000	PP1S155_56V6	30.754	19.695
Os03g0258000	PP1S2_640V6	21.627	21.499
Os03g0258000	PP1S293_76V6	31.9444	20.9363
Os03g0258000	PP1S31_29V6	20.8333	23.1788
Os03g0258000	PP1S56_57V6	22.619	20.7273
Os03g0258000	PP1S61_46V6	27.7778	17.7215
Os03g0258000	PP1S9_214V6	27.5794	15.1251
Os03g0258200	PP1S297_21V6	31.0627	32.853
Os03g0258500	PP1S257_71V6	46.9613	48.7572
Os03g0258500	PP1S51_193V6	46.9613	48.4791
Os03g0258900	PP1S12_143V6	43.0851	44.834
Os03g0258900	PP1S143_112V6	48.5816	50.6469
Os03g0259300	PP1S20_318V6	47.5504	58.2011
Os03g0259700	PP1S227_96V6	56.4465	44.9312
Os03g0259700	PP1S46_193V6	50.1572	49.3808
Os03g0259900	PP1S145_106V6	14.1111	14.2217
Os03g0259900	PP1S30_187V6	11.2222	13.0829
Os03g0259900	PP1S36_104V6	11.1111	14.4718
Os03g0259900	PP1S59_246V6	11.1111	12.3916
Os03g0259900	PP1S81_121V6	11.4444	14.7353
Os03g0259900	PP1S88_191V6	11.5556	13.8667
Os03g0260000	PP1S153_24V6	37.0206	37.7444
Os03g0260000	PP1S153_2V6	37.3156	34.8485
Os03g0260000	PP1S153_30V6	37.1681	34.7107
Os03g0260000	PP1S153_32V6	36.5782	38.75
Os03g0260000	PP1S153_48V6	30.236	43.8034
Os03g0260000	PP1S153_49V6	30.531	41.0714
Os03g0260000	PP1S153_5V6	36.5782	37.1257
Os03g0260100	PP1S184_136V6	33.526	7.34177
Os03g0260100	PP1S44_327V6	0	0
Os03g0260100	PP1S49_13V6	33.526	7.60157
Os03g0261100	PP1S325_6V6	30.719	24.4792
Os03g0261100	PP1S342_8V6	28.7582	24.7191
Os03g0261500	PP1S360_33V6	59.0604	72.1311
Os03g0261900	PP1S143_122V6	54.6012	16.9685
Os03g0261950	PP1S143_122V6	48.7805	5.71973
Os03g0262100	PP1S115_59V6	39.819	47.8261
Os03g0262200	PP1S136_5V6	37.3534	29.3808
Os03g0262200	PP1S31_252V6	36.3484	28.4031
Os03g0262200	PP1S68_168V6	15.2429	41.9355
Os03g0262300	PP1S223_114V6	16.56	15.5639
Os03g0262300	PP1S91_215V6	16.16	16.07
Os03g0262400	PP1S60_180V6	27.7533	78.75
Os03g0262400	PP1S6_173V6	66.0793	52.4476
Os03g0262500	PP1S11_27V6	15.508	6.35965
Os03g0262500	PP1S63_91V6	16.0428	7.19424
Os03g0262500	PP1S75_111V6	0	0
Os03g0262500	PP1S75_119V6	16.0428	7.17703
Os03g0262700	PP1S65_137V6	25.6303	27.3543
Os03g0262900	PP1S49_250V6	46.0417	40.1818
Os03g0263000	PP1S1_34V6	22.4806	30.8511
Os03g0263000	PP1S199_50V6	23.6434	32.1053
Os03g0263000	PP1S240_84V6	22.093	28.6432
Os03g0263000	PP1S26_306V6	24.031	32.8042
Os03g0263000	PP1S45_159V6	21.7054	22.0472
Os03g0263000	PP1S61_230V6	24.4186	32.9843
Os03g0263000	PP1S83_10V6	22.8682	20.4861
Os03g0263400	PP1S2_600V6	24.7863	7.61155
Os03g0263400	PP1S2_605V6	25.641	6.0241
Os03g0263400	PP1S308_15V6	29.0598	8.74036
Os03g0263400	PP1S61_113V6	25.641	7.93651
Os03g0263400	PP1S61_90V6	25.641	7.91557
Os03g0263500	PP1S138_127V6	9.96885	26.2295
Os03g0263500	PP1S29_139V6	64.7975	56.5217
Os03g0263500	PP1S318_71V6	68.5358	58.9812
Os03g0263500	PP1S480_6V6	17.757	39.5833
Os03g0263600	PP1S36_129V6	33.4895	33.3333
Os03g0263700	PP1S5_220V6	43.9252	44.3396
Os03g0263800	PP1S129_90V6	27.4854	24.5431
Os03g0263800	PP1S170_99V6	26.6082	23.6364
Os03g0263800	PP1S3_307V6	25.4386	22.9551
Os03g0263800	PP1S4_427V6	28.3626	18.0633
Os03g0263800	PP1S71_30V6	27.4854	24.4156
Os03g0263900	PP1S22_381V6	50.1179	49.5916
Os03g0263900	PP1S38_190V6	50.9434	52.237
Os03g0264000	PP1S137_212V6	53.5211	52.4138
Os03g0264000	PP1S83_104V6	44.7183	42.7609
Os03g0264300	PP1S13_309V6	32.9082	31.5403
Os03g0264300	PP1S149_106V6	34.949	34.596
Os03g0264300	PP1S15_312V6	26.5306	20.8417
Os03g0264300	PP1S175_105V6	37.5	19.1157
Os03g0264300	PP1S18_345V6	38.0102	17.5294
Os03g0264300	PP1S21_157V6	39.2857	18.1818
Os03g0264300	PP1S22_36V6	35.9694	17.8255
Os03g0264300	PP1S267_90V6	39.5408	26.4957
Os03g0264300	PP1S307_67V6	21.1735	11.4641
Os03g0264300	PP1S32_319V6	37.2449	16.4045
Os03g0264300	PP1S51_326V6	37.5	16.388
Os03g0264300	PP1S51_330V6	39.7959	16.8285
Os03g0264300	PP1S53_183V6	40.3061	17.4009
Os03g0264300	PP1S54_23V6	40.8163	19.975
Os03g0264300	PP1S69_6V6	36.9898	34.3602
Os03g0264300	PP1S76_92V6	37.7551	43.9169
Os03g0264300	PP1S81_41V6	39.2857	18.8957
Os03g0264400	PP1S154_130V6	59.571	58.6039
Os03g0264400	PP1S154_79V6	60.066	59.187
Os03g0264400	PP1S77_252V6	57.4257	56.8627
Os03g0264600	PP1S18_217V6	23.176	25.7757
Os03g0264600	PP1S294_7V6	24.0343	26.6667
Os03g0264700	PP1S8_304V6	27.6507	29.2308
Os03g0264800	PP1S2_25V6	34.1369	32.4176
Os03g0265100	PP1S24_194V6	59.2771	47.4903
Os03g0265100	PP1S83_95V6	39.5181	43.1579
Os03g0265200	PP1S142_131V6	40.5941	41.8367
Os03g0265300	PP1S252_86V6	60.1744	49.8795
Os03g0265300	PP1S277_18V6	57.2674	52.2546
Os03g0265300	PP1S302_60V6	39.5349	52.3077
Os03g0265300	PP1S90_152V6	58.4302	53.4574
Os03g0265400	PP1S134_66V6	43.0341	45.1299
Os03g0265400	PP1S16_82V6	43.0341	45.1299
Os03g0265400	PP1S196_122V6	45.2012	49.4915
Os03g0265500	PP1S140_66V6	40.2377	38.5366
Os03g0265500	PP1S187_72V6	34.1256	30.1349
Os03g0265500	PP1S211_131V6	41.5959	41.3153
Os03g0265500	PP1S24_60V6	37.8608	38.1849
Os03g0265500	PP1S277_20V6	40.747	40.5405
Os03g0265500	PP1S49_196V6	35.3141	30.0144
Os03g0265500	PP1S90_156V6	21.0526	31.5522
Os03g0265600	PP1S21_218V6	55.2	31.7972
Os03g0265600	PP1S234_5V6	54.4	29.5652
Os03g0265600	PP1S27_120V6	54.4	24.7273
Os03g0265600	PP1S3_167V6	53.6	24.3636
Os03g0265700	PP1S206_101V6	58.9817	52.1222
Os03g0265800	PP1S104_14V6	47.4138	49.1071
Os03g0265800	PP1S29_47V6	47.4138	39.5683
Os03g0265900	PP1S114_70V6	35.1852	33.5294
Os03g0265900	PP1S82_104V6	29.0123	27.1676
Os03g0266000	PP1S208_169V6	49.1071	47.4138
Os03g0266300	PP1S380_17V6	40.9938	42.5806
Os03g0266700	PP1S132_197V6	36.5482	31.929
Os03g0266700	PP1S170_84V6	35.2792	37.2654
Os03g0266700	PP1S197_167V6	44.9239	48.6264
Os03g0266700	PP1S214_67V6	42.132	45.6044
Os03g0266700	PP1S3_352V6	32.9949	32.9949
Os03g0266800	PP1S103_74V6	48.8215	45.8136
Os03g0266800	PP1S197_83V6	52.5253	45.481
Os03g0266800	PP1S201_135V6	55.0505	50.8554
Os03g0266800	PP1S54_105V6	32.8283	57.5221
Os03g0266800	PP1S91_127V6	44.2761	44.8805
Os03g0266900	PP1S380_17V6	43.5065	43.2258
Os03g0267000	PP1S380_17V6	40.3727	41.9355
Os03g0267200	PP1S380_17V6	40.8805	41.9355
Os03g0267300	PP1S153_72V6	71.9212	68.7059
Os03g0267300	PP1S20_373V6	69.9507	67.2986
Os03g0267300	PP1S31_5V6	46.3054	58.3851
Os03g0267700	PP1S183_53V6	36.1272	54.1126
Os03g0267700	PP1S59_238V6	60.1156	57.9387
Os03g0267800	PP1S115_135V6	41.3174	38.5475
Os03g0267800	PP1S194_154V6	46.7066	42.7007
Os03g0267800	PP1S231_3V6	41.517	38.806
Os03g0267800	PP1S265_4V6	45.9082	41.7423
Os03g0267800	PP1S371_43V6	41.517	38.0256
Os03g0267800	PP1S38_127V6	41.3174	37.8428
Os03g0267800	PP1S38_163V6	46.507	42.4408
Os03g0267800	PP1S395_19V6	46.9062	43.8433
Os03g0267800	PP1S5_213V6	42.1158	38.018
Os03g0268000	PP1S22_185V6	83.5404	83.0247
Os03g0268000	PP1S283_48V6	82.6087	82.866
Os03g0268000	PP1S39_109V6	81.9876	82.243
Os03g0268000	PP1S97_286V6	83.5404	83.8006
Os03g0268100	PP1S139_46V6	32.809	31.9475
Os03g0268200	PP1S191_16V6	36.9748	36.4641
Os03g0268200	PP1S33_270V6	35.5742	35.376
Os03g0268200	PP1S517_5V6	34.874	35.4701
Os03g0268400	PP1S114_202V6	81.1634	81.1634
Os03g0268400	PP1S323_19V6	82.8255	82.8255
Os03g0268600	PP1S311_75V6	38.3663	26.0504
Os03g0268600	PP1S80_9V6	39.8515	27.4276
Os03g0268900	PP1S457_13V6	61.1111	61.1111
Os03g0269000	PP1S457_13V6	61.5023	48.5185
Os03g0269100	PP1S457_13V6	52.9221	60.3704
Os03g0269300	PP1S118_23V6	37.6761	25.3554
Os03g0269300	PP1S134_145V6	35.7394	26.8164
Os03g0269300	PP1S145_144V6	38.0282	25.6228
Os03g0269300	PP1S160_128V6	39.0845	22.7459
Os03g0269300	PP1S83_193V6	36.6197	25.9675
Os03g0269601	PP1S115_99V6	37.7926	21.2406
Os03g0269601	PP1S1_317V6	37.4582	20.3636
Os03g0269601	PP1S14_121V6	34.7826	20.155
Os03g0269601	PP1S149_250V6	36.1204	20.6501
Os03g0269601	PP1S153_112V6	37.1237	20.2925
Os03g0269601	PP1S161_117V6	34.4482	20.3557
Os03g0269601	PP1S90_194V6	35.4515	19.4495
Os03g0269700	PP1S115_99V6	27.5591	13.1579
Os03g0269700	PP1S1_317V6	28.3465	13.0909
Os03g0269700	PP1S14_121V6	24.4094	12.0155
Os03g0269700	PP1S149_250V6	29.1339	14.1491
Os03g0269700	PP1S153_112V6	27.1654	12.6143
Os03g0269700	PP1S161_117V6	30.315	15.2174
Os03g0269700	PP1S90_194V6	28.7402	13.3945
Os03g0269900	PP1S115_99V6	35.8634	35.5263
Os03g0269900	PP1S1_317V6	36.2429	34.7273
Os03g0269900	PP1S14_121V6	33.2068	33.9147
Os03g0269900	PP1S149_250V6	34.3454	34.608
Os03g0269900	PP1S153_112V6	36.0531	34.7349
Os03g0269900	PP1S161_117V6	34.7249	36.166
Os03g0269900	PP1S90_194V6	33.7761	32.6605
Os03g0270000	PP1S28_226V6	41.8605	37.5
Os03g0270000	PP1S45_204V6	42.6357	38.5965
Os03g0270000	PP1S485_11V6	44.186	36.6559
Os03g0270000	PP1S58_127V6	42.2481	37.9791
Os03g0270000	PP1S7_185V6	39.5349	35.2941
Os03g0270000	PP1S79_150V6	42.2481	37.9791
Os03g0270200	PP1S181_116V6	29.5238	32.5033
Os03g0270200	PP1S55_128V6	30.4762	34.0426
Os03g0270500	PP1S158_45V6	29.3706	13.3758
Os03g0270500	PP1S25_243V6	27.972	12.9241
Os03g0270700	PP1S189_114V6	16.129	9.46644
Os03g0270700	PP1S24_276V6	14.6628	8.38926
Os03g0271100	PP1S28_82V6	32.037	29.3718
Os03g0271100	PP1S28_86V6	26.1111	31.9728
Os03g0271100	PP1S34_387V6	33.1481	30.9154
Os03g0271100	PP1S7_296V6	28.8889	27.4648
Os03g0271200	PP1S23_111V6	55.814	54.2857
Os03g0271200	PP1S2_62V6	57.0379	53.3181
Os03g0271200	PP1S317_51V6	56.3036	56.4417
Os03g0271400	PP1S154_54V6	48.4375	50.1348
Os03g0271400	PP1S81_237V6	48.6979	50.2688
Os03g0271600	PP1S161_109V6	29.3907	18.427
Os03g0271600	PP1S223_128V6	28.3154	18.0365
Os03g0271600	PP1S37_80V6	29.7491	18.4855
Os03g0271900	PP1S24_95V6	21.7002	19.246
Os03g0272300	PP1S124_89V6	54.6429	53.3101
Os03g0272300	PP1S90_225V6	50.7143	49.1349
Os03g0273200	PP1S206_49V6	42.0415	42.1875
Os03g0273200	PP1S77_246V6	46.3668	46.9352
Os03g0273800	PP1S164_92V6	46.2898	47.6364
Os03g0273800	PP1S279_65V6	20.1413	47.1074
Os03g0274000	PP1S148_87V6	66.5227	66.9565
Os03g0274300	PP1S98_6V6	13.2948	47.6684
Os03g0274800	PP1S207_2V6	58.8235	51.5222
Os03g0274800	PP1S31_254V6	59.3583	51.5081
Os03g0275400	PP1S3_488V6	25.0836	18.7032
Os03g0275500	PP1S302_54V6	43.1644	41.568
Os03g0275500	PP1S7_214V6	43.0108	41.4815
Os03g0275500	PP1S83_157V6	43.0108	41.6048
Os03g0275900	PP1S148_106V6	41.7355	44.1048
Os03g0275900	PP1S156_145V6	38.4298	42.145
Os03g0275900	PP1S9_333V6	38.843	43.1193
Os03g0276300	PP1S12_364V6	6.47482	2.29008
Os03g0276300	PP1S170_42V6	7.19424	2.24719
Os03g0276500	PP1S2_216V6	88.6154	88.8889
Os03g0276500	PP1S351_21V6	90	90
Os03g0276500	PP1S526_2V6	88.4615	88.7346
Os03g0276500	PP1S97_279V6	89.2308	89.3683
Os03g0276600	PP1S391_65V6	33.871	28.9256
Os03g0276800	PP1S1_213V6	41.6071	26.2683
Os03g0277100	PP1S156_36V6	20.6612	13.2626
Os03g0277100	PP1S403_50V6	45.0413	22.2904
Os03g0277100	PP1S9_138V6	44.2149	22.0619
Os03g0277800	PP1S103_65V6	21.4592	25.641
Os03g0277800	PP1S41_68V6	20.6009	25.6684
Os03g0277800	PP1S64_4V6	22.7468	26.7677
Os03g0278000	PP1S189_118V6	77.7143	80.236
Os03g0278200	PP1S184_121V6	6.96296	60.2564
Os03g0278200	PP1S194_128V6	77.7778	72.6141
Os03g0278200	PP1S195_8V6	77.9259	74.7159
Os03g0278200	PP1S263_3V6	77.6296	75.2874
Os03g0278200	PP1S307_6V6	33.9259	76.3333
Os03g0278200	PP1S307_8V6	33.9259	76.3333
Os03g0278200	PP1S88_1V6	78.2222	75.8621
Os03g0278300	PP1S390_26V6	47.619	45.7746
Os03g0278300	PP1S4_67V6	52.381	47.9866
Os03g0278300	PP1S57_186V6	49.0842	47.1831
Os03g0278300	PP1S77_164V6	48.3517	47.6534
Os03g0278400	PP1S150_22V6	48.1236	45.2282
Os03g0278400	PP1S51_64V6	30.2428	49.4585
Os03g0278700	PP1S120_75V6	12.8286	15.5612
Os03g0278700	PP1S138_166V6	8.6225	14.6429
Os03g0278700	PP1S412_30V6	17.7708	13.5634
Os03g0278700	PP1S42_75V6	16.1935	17.4208
Os03g0278700	PP1S444_4V6	15.142	16.1616
Os03g0278700	PP1S50_31V6	17.8759	13.5243
Os03g0278700	PP1S58_70V6	14.6162	15.7062
Os03g0278700	PP1S79_220V6	14.7213	15.4696
Os03g0278900	PP1S103_66V6	40.7583	28.1046
Os03g0278900	PP1S15_26V6	43.128	36.4
Os03g0278900	PP1S186_83V6	43.128	35.9684
Os03g0279000	PP1S117_2V6	73.0263	81.6176
Os03g0279000	PP1S201_81V6	72.3684	81.4815
Os03g0279000	PP1S256_64V6	69.7368	79.6992
Os03g0279000	PP1S34_255V6	74.3421	83.0882
Os03g0279000	PP1S37_236V6	71.7105	81.3433
Os03g0279000	PP1S56_226V6	71.7105	80.7407
Os03g0279000	PP1S98_232V6	73.0263	62.3596
Os03g0279000	PP1S98_235V6	73.6842	81.1594
Os03g0279000	PP1S98_237V6	74.3421	83.0882
Os03g0279200	PP1S117_154V6	66.0377	70.9459
Os03g0279200	PP1S72_85V6	66.0377	70.9459
Os03g0279200	PP1S72_86V6	65.4088	70.2703
Os03g0279400	PP1S90_220V6	61.1231	54.4231
Os03g0279600	PP1S190_105V6	20.6478	33.3333
Os03g0279600	PP1S224_127V6	22.6721	25.3394
Os03g0279600	PP1S89_32V6	21.4575	23.8739
Os03g0279900	PP1S220_53V6	66.8852	66.8852
Os03g0279900	PP1S258_12V6	64.918	64.918
Os03g0279950	PP1S30_39V6	27.907	19.6721
Os03g0280400	PP1S245_41V6	35.8974	6.49652
Os03g0280400	PP1S338_26V6	35.8974	6.37813
Os03g0280800	PP1S120_28V6	68.7351	65.7534
Os03g0280800	PP1S120_29V6	67.7804	64.5455
Os03g0280800	PP1S209_52V6	68.9737	66.2844
Os03g0281500	PP1S24_5V6	38.975	41.4449
Os03g0281500	PP1S29_343V6	41.8355	40.2523
Os03g0281500	PP1S44_178V6	40.7628	37.7483
Os03g0281500	PP1S44_215V6	41.9547	41.1696
Os03g0281600	PP1S248_28V6	66.7456	53.6632
Os03g0281600	PP1S78_99V6	66.9822	53.8535
Os03g0281600	PP1S80_36V6	65.3254	52.3223
Os03g0281900	PP1S114_161V6	43.7103	47.5795
Os03g0281900	PP1S9_229V6	47.6493	45.7875
Os03g0282100	PP1S114_161V6	28.329	30.0138
Os03g0282100	PP1S9_229V6	29.8956	27.9609
Os03g0282800	PP1S65_309V6	43.3036	43.1111
Os03g0282800	PP1S7_235V6	45.5357	45.3333
Os03g0282900	PP1S197_54V6	25.2101	22.5564
Os03g0283000	PP1S145_161V6	32.6531	29.003
Os03g0283100	PP1S145_161V6	45.4918	33.5347
Os03g0283200	PP1S145_161V6	46.0905	33.8369
Os03g0283300	PP1S123_152V6	29.3785	26.6667
Os03g0283600	PP1S2_610V6	42.5532	42.6829
Os03g0283600	PP1S61_105V6	13.9818	55.4217
Os03g0283600	PP1S61_97V6	44.3769	45.768
Os03g0283800	PP1S167_139V6	14.5408	6.41892
Os03g0283800	PP1S31_313V6	20.1531	10.0765
Os03g0283900	PP1S116_107V6	49.6124	36.9231
Os03g0283900	PP1S116_115V6	48.3204	34.5018
Os03g0283900	PP1S307_15V6	48.3204	38.7164
Os03g0283900	PP1S478_1V6	50.1292	36.8121
Os03g0284000	PP1S371_9V6	34.5382	30.8244
Os03g0284100	PP1S412_23V6	29.9329	24.5865
Os03g0284100	PP1S412_35V6	27.7852	23.2846
Os03g0284100	PP1S81_144V6	32.2148	26.1723
Os03g0284400	PP1S200_69V6	53.6364	53.3937
Os03g0284400	PP1S39_326V6	33.1818	64.6018
Os03g0284400	PP1S76_199V6	55.4545	54.2222
Os03g0284800	PP1S62_130V6	63.1222	64.5833
Os03g0284900	PP1S266_30V6	31.0134	27.1658
Os03g0284900	PP1S369_32V6	28.8156	25.2137
Os03g0285100	PP1S41_62V6	40.8	28.3333
Os03g0285700	PP1S152_82V6	68.8	68.8
Os03g0285700	PP1S152_86V6	63.6	64.3725
Os03g0285800	PP1S149_39V6	63.4146	62.4
Os03g0285900	PP1S65_286V6	51.8182	49.422
Os03g0285900	PP1S69_23V6	51.5152	36.6379
Os03g0285900	PP1S9_310V6	34.5455	46.5306
Os03g0286200	PP1S17_86V6	55.1378	51.4019
Os03g0286200	PP1S20_358V6	55.1378	51.5222
Os03g0286200	PP1S68_169V6	56.8922	52.3041
Os03g0286200	PP1S84_76V6	57.1429	53.7736
Os03g0286300	PP1S311_74V6	73.2919	76.129
Os03g0286300	PP1S80_12V6	72.6708	75.4839
Os03g0286500	PP1S126_15V6	32.5806	34.1216
Os03g0286500	PP1S51_262V6	32.5806	35.0694
Os03g0286900	PP1S20_72V6	75.9259	75.9259
