Gene stable ID	Chondrus crispus gene stable ID	%id. target Chondrus crispus gene identical to query gene	%id. query gene identical to target Chondrus crispus gene
Os03g0294200	CHC_T00009308001	30.1685	40.7025
Os03g0294600	CHC_T00002097001	34.2318	18.2997
Os03g0294900	CHC_T00010007001	38.2903	42.1156
Os03g0295500	CHC_T00008582001	34.5455	29.9213
Os03g0295600	CHC_T00001680001	0.844595	1.85185
Os03g0295600	CHC_T00005340001	2.87162	1.50309
Os03g0295600	CHC_T00008623001	4.89865	2.02091
Os03g0295600	CHC_T00009013001	3.04054	1.93548
Os03g0295600	CHC_T00009245001	3.20946	1.41474
Os03g0295700	CHC_T00000249001	15.3504	17.5127
Os03g0296300	CHC_T00004914001	20.3593	40.4762
Os03g0296400	CHC_T00009249001	50.4425	55.3398
Os03g0297400	CHC_T00008765001	33.3333	37.3913
Os03g0298400	CHC_1	18	16.5644
Os03g0298800	CHC_T00010258001	18.1034	39.2523
Os03g0299900	CHC_T00008432001	55.1724	57.6577
Os03g0300200	CHC_T00009284001	15.2745	19.5122
Os03g0301500	CHC_T00006877001	14.0811	10.461
Os03g0301800	CHC_T00009381001	26.6667	15.0276
Os03g0305500	CHC_T00004007001	26.3648	43.2314
Os03g0306200	CHC_T00000157001	14.0909	1.52409
Os03g0306302	CHC_T00000157001	0	0
Os03g0306400	CHC_T00009404001	42.4658	3.37691
Os03g0306800	CHC_T00008631001	28.2443	28.4615
Os03g0307100	CHC_T00003655001	23.1343	27.6786
Os03g0308000	CHC_T00005531001	32.9073	25.2451
Os03g0308100	CHC_T00003611001	23.4043	25.1908
Os03g0308100	CHC_T00008562001	46.4539	48.6989
Os03g0308100	CHC_T00008566001	41.4894	59.3909
Os03g0308500	CHC_T00007555001	26.1039	31.9048
Os03g0308800	CHC_T00008972001	14.0575	21.5686
Os03g0311300	CHC_T00008946001	1.51844	2.97872
Os03g0312600	CHC_T00003489001	31.0606	42.268
Os03g0313000	CHC_T00010290001	27.1676	36.1538
Os03g0313300	CHC_T00010036001	23.9927	19.2647
Os03g0314100	CHC_T00010308001	56.7376	41.6667
Os03g0314700	CHC_T00006226001	29.9107	19.1977
Os03g0315800	CHC_T00009227001	38.9744	39.1753
Os03g0318500	CHC_T00005901001	27.8219	23.4584
Os03g0319100	CHC_T00001628001	20.339	13.4529
Os03g0319400	CHC_T00008512001	33.6303	18.8986
Os03g0321000	CHC_T00005974001	24.6073	20
Os03g0321400	CHC_T00009294001	37.3494	7.90816
Os03g0321900	CHC_T00001334001	38.2514	43.4783
Os03g0322800	CHC_T00003457001	19.2429	19.6774
Os03g0323200	CHC_T00008422001	64.1593	41.7867
Os03g0323500	CHC_T00003722001	7.40741	6.52529
Os03g0323500	CHC_T00003977001	5.74074	4.54545
Os03g0324900	CHC_T00003966001	16.25	30.7692
Os03g0325000	CHC_T00008652001	45.6019	39.243
Os03g0326000	CHC_T00000225001	0	0
Os03g0326000	CHC_T00000226001	15.3153	14.8472
Os03g0326000	CHC_T00000505001	0	0
Os03g0326000	CHC_T00000723001	0	0
Os03g0326000	CHC_T00000829001	18.4685	5.38765
Os03g0326000	CHC_T00003061001	20.2703	6.01604
Os03g0326000	CHC_T00003209001	16.6667	2.96712
Os03g0326000	CHC_T00004261001	15.7658	7.77778
Os03g0326000	CHC_T00006146001	0.45045	0.167224
Os03g0326000	CHC_T00006675001	0	0
Os03g0326000	CHC_T00007060001	0.45045	0.46729
Os03g0328400	CHC_T00001236001	20.4545	2.04082
Os03g0330200	CHC_T00000449001	26.1649	40.2204
Os03g0330200	CHC_T00001519001	31.8996	28.0757
Os03g0330200	CHC_T00004201001	23.4767	44.863
Os03g0330200	CHC_T00007707001	36.5591	35.9155
Os03g0331600	CHC_85	19.3103	27.451
Os03g0332500	CHC_T00010048001	36.7089	68.5039
Os03g0332700	CHC_850	38.5852	48.1928
Os03g0333100	CHC_T00002933001	36.2712	36.9284
Os03g0333300	CHC_T00002100001	12.2222	35.4839
Os03g0333300	CHC_T00009562001	40.3704	20.9213
Os03g0334000	CHC_T00009113001	25.2083	24.4939
Os03g0334700	CHC_T00000225001	5.2879	36
Os03g0334700	CHC_T00000226001	9.63572	35.8079
Os03g0334700	CHC_T00000505001	20.329	25.0725
Os03g0334700	CHC_T00000723001	13.866	41.115
Os03g0334700	CHC_T00000829001	23.7368	26.544
Os03g0334700	CHC_T00003061001	22.5617	25.6684
Os03g0334700	CHC_T00003209001	30.9048	21.0906
Os03g0334700	CHC_T00004261001	19.7415	37.3333
Os03g0334700	CHC_T00006146001	16.3337	23.2441
Os03g0334700	CHC_T00006675001	16.4512	20.8644
Os03g0334700	CHC_T00007060001	10.4583	41.5888
Os03g0335100	CHC_T00001279001	17.2324	7.42407
Os03g0336500	CHC_T00004080001	24.6809	14.7583
Os03g0337600	CHC_T00008531001	50	60.3715
Os03g0337700	CHC_T00006919001	36.2264	43.2432
Os03g0337700	CHC_T00006920001	9.0566	40.678
Os03g0337800	CHC_T00006661001	66.8269	72.0207
Os03g0337900	CHC_T00008951001	57.5697	62.2845
Os03g0338600	CHC_T00006828001	16.2791	22.4
Os03g0338600	CHC_T00007304001	17.6357	10.2018
Os03g0339100	CHC_T00000378001	49.5763	47.0825
Os03g0340001	CHC_T00008531001	31.2821	18.8854
Os03g0340900	CHC_T00003835001	27.13	27.5626
Os03g0341100	CHC_T00004290001	58.8235	59.4595
Os03g0341200	CHC_T00000577001	19.3939	7.06402
Os03g0343300	CHC_T00003999001	20.362	22.9592
Os03g0343400	CHC_T00005368001	32.244	36.4532
Os03g0343500	CHC_T00010239001	52.6718	56.5574
Os03g0343700	CHC_T00005641001	31.9444	29.2621
Os03g0344300	CHC_T00000003001	14.5933	38.125
Os03g0344700	CHC_T00006479001	18.7097	35.1942
Os03g0344900	CHC_T00008800001	28.1525	35.6877
Os03g0345200	CHC_T00010312001	58.5366	58.5366
Os03g0347200	CHC_T00010155001	20.1845	22.5225
Os03g0350100	CHC_T00008488001	50.7042	50.087
Os03g0350300	CHC_T00008488001	50.7042	50.087
Os03g0351500	CHC_T00008473001	32.8947	24.7525
Os03g0351500	CHC_T00010182001	34.8684	17.9661
Os03g0351800	CHC_T00003966001	17.3145	28.9941
Os03g0352300	CHC_T00009207001	50	54.9801
Os03g0352400	CHC_T00003975001	43.1776	41.3238
Os03g0352450	CHC_T00003981001	11.7647	4.25532
Os03g0352500	CHC_T00003981001	19.1589	3.23089
Os03g0352800	CHC_T00009135001	41.4815	42.1053
Os03g0355200	CHC_T00010177001	27.2901	31.2227
Os03g0355400	CHC_T00010177001	27.2901	31.2227
Os03g0355800	CHC_T00008650001	54.0146	48.366
Os03g0356300	CHC_525	37.1681	47.191
Os03g0356470	CHC_T00007983001	5.09259	2.5
Os03g0356582	CHC_T00002812001	17.351	19.0684
Os03g0356596	CHC_T00002812001	23.9407	16.4483
Os03g0358100	CHC_T00005150001	24.8521	25.6098
Os03g0359000	CHC_T00003116001	17.4009	9.91217
Os03g0359700	CHC_T00007482001	36.3095	34.957
Os03g0360500	CHC_T00006914001	29.7753	25.1185
Os03g0360600	CHC_T00001864001	21.2625	11.9626
Os03g0360700	CHC_T00005364001	52.9412	36.5482
Os03g0363200	CHC_T00003524001	26.0753	32.3333
Os03g0363400	CHC_T00001341001	22.9508	30.6011
Os03g0366000	CHC_T00009161001	52.0408	50.495
Os03g0366200	CHC_T00008959001	25.9516	11.6641
Os03g0366200	CHC_T00009203001	24.9135	10.6509
Os03g0366800	CHC_T00010102001	24.2623	15.9483
Os03g0367000	CHC_T00003821001	11.2342	17.6617
Os03g0367800	CHC_T00005242001	32.5714	29.8429
Os03g0370000	CHC_T00008298001	44.6575	41.2658
Os03g0370500	CHC_T00009542001	51.6074	62.5
Os03g0376100	CHC_T00008547001	46.3115	22.2441
Os03g0377300	CHC_T00007983001	5.78512	4.77273
Os03g0377500	CHC_T00007983001	15.6863	16.3636
Os03g0379500	CHC_T00009065001	65.3846	35.2332
Os03g0381000	CHC_T00007314001	13.0319	32.0261
Os03g0381100	CHC_T00004120001	38.7464	26.1538
Os03g0386000	CHC_T00009429001	43.7811	23.913
Os03g0387000	CHC_T00010050001	33.5	14.2756
Os03g0387100	CHC_T00005235001	58.7234	58.7234
Os03g0388900	CHC_T00000832001	33.4239	28.6713
Os03g0388900	CHC_T00009075001	30.4348	30.2703
Os03g0389100	CHC_T00000832001	34.7682	24.4755
Os03g0389100	CHC_T00009075001	31.457	25.6757
Os03g0389501	CHC_T00000832001	34.1346	16.5501
Os03g0389501	CHC_T00009075001	30.7692	17.2973
Os03g0389700	CHC_T00006973001	26.4865	42.8571
Os03g0389700	CHC_T00009382001	41.2613	46.4503
Os03g0389700	CHC_T00009474001	40.3604	48.0687
Os03g0390000	CHC_T00001323001	60.4082	45.9627
Os03g0390200	CHC_T00009076001	25.4386	22.5974
Os03g0390400	CHC_T00009022001	26.6272	56.962
Os03g0390600	CHC_T00008319001	95.5882	95.5882
Os03g0390600	CHC_T00008476001	96.3235	96.3235
Os03g0390600	CHC_T00008783001	95.5882	95.5882
Os03g0390700	CHC_T00003729001	18.5629	34.0659
Os03g0390900	CHC_T00006107001	19.7115	9.60187
Os03g0391400	CHC_T00005313001	39.2694	20.0466
Os03g0391400	CHC_T00010222001	38.1279	18.5969
Os03g0392300	CHC_T00010132001	35.468	35.2941
Os03g0396900	CHC_T00007412001	11.8841	32.2835
Os03g0397400	CHC_T00003221001	32.7231	26.1905
Os03g0397500	CHC_T00006287001	37.3473	41.0749
Os03g0402000	CHC_T00008483001	51.8717	52.1505
Os03g0402400	CHC_T00010206001	47.3118	27.8481
Os03g0403100	CHC_T00008967001	55.0649	54.3126
Os03g0404800	CHC_T00003646001	26.3158	26.616
Os03g0405000	CHC_T00003646001	23.1729	49.4297
Os03g0406100	CHC_T00007455001	31.9838	15.8317
Os03g0408300	CHC_T00010205001	67.8082	67.3469
Os03g0409100	CHC_T00003469001	21.6393	19.186
Os03g0409400	CHC_T00002511001	40	46.0094
Os03g0410900	CHC_T00010037001	41.25	43.4211
Os03g0412800	CHC_T00005901001	38.9948	30.1609
Os03g0415500	CHC_T00007486001	37.9808	45.1429
Os03g0415600	CHC_T00007486001	15.678	21.1429
Os03g0415700	CHC_T00007486001	0.395257	0.571429
Os03g0416500	CHC_T00000675001	25.3378	33.4821
Os03g0417900	CHC_T00003511001	26.6382	25.7931
Os03g0421700	CHC_T00010274001	35.1852	15.6379
Os03g0423850	CHC_T00001025001	20.2454	36.6667
Os03g0423850	CHC_T00002364001	35.5828	16.338
Os03g0423850	CHC_T00003295001	34.3558	12.7273
Os03g0423850	CHC_T00006194001	35.5828	20.4947
Os03g0423850	CHC_T00006777001	34.3558	18.3007
Os03g0423850	CHC_T00007894001	31.9018	5.57342
Os03g0423850	CHC_T00008306001	32.5153	4.37655
Os03g0423850	CHC_T00008513001	34.9693	4.65686
Os03g0423850	CHC_T00008515001	34.9693	9.09091
Os03g0423850	CHC_T00008642001	29.4479	7.30594
Os03g0423850	CHC_T00008901001	34.9693	6.01266
Os03g0423850	CHC_T00010041001	36.1963	11.5686
Os03g0423850	CHC_T00010237001	34.9693	9.89583
Os03g0423850	CHC_T00010301001	32.5153	14.9718
Os03g0423850	CHC_T00010338001	36.1963	10.2431
Os03g0424500	CHC_T00005237001	53.4247	53.0612
Os03g0424800	CHC_T00005237001	53.4247	53.0612
Os03g0425600	CHC_T00008869001	61.9543	50.8532
Os03g0426900	CHC_T00007938001	48.5685	60.4326
Os03g0427900	CHC_T00006277001	25.8687	23.654
Os03g0429800	CHC_T00000194001	14.0979	50.7895
Os03g0429800	CHC_T00006216001	45.5077	44.6915
Os03g0429800	CHC_T00006932001	10.8108	53.0466
Os03g0431200	CHC_T00008357001	0	0
Os03g0439700	CHC_690	16.6667	31.5152
Os03g0440200	CHC_T00001778001	22.9025	7.82036
Os03g0440200	CHC_T00003946001	24.8299	15.4117
Os03g0448600	CHC_T00002586001	33.8192	33.7209
Os03g0452300	CHC_515	26.9939	50.2857
Os03g0563300	CHC_1190	57.5904	68.2857
Os03g0565200	CHC_T00008345001	41.875	50.9506
Os03g0565200	CHC_T00009579001	44.375	46.5574
Os03g0565500	CHC_T00009147001	54.2933	54.9465
Os03g0566800	CHC_T00003214001	33.6634	55.2846
Os03g0566800	CHC_T00006674001	15.3465	57.9439
Os03g0566800	CHC_T00010113001	57.4257	51.1013
Os03g0569800	CHC_T00000207001	18.9441	15.641
Os03g0569800	CHC_T00002161001	17.8571	14.9935
Os03g0569800	CHC_T00007940001	18.4783	16.9275
Os03g0569800	CHC_T00008166001	11.8012	11.0145
Os03g0569900	CHC_T00010143001	34.0796	20.3264
Os03g0570300	CHC_T00002961001	32.5581	33.4928
Os03g0576400	CHC_T00006272001	32.7273	8.03571
Os03g0576600	CHC_T00008546001	27.0968	31.8182
Os03g0576700	CHC_T00010286001	55.2885	54.2453
Os03g0577000	CHC_T00005966001	76.3158	75.6522
Os03g0577200	CHC_T00002511001	47.6636	47.8873
Os03g0579000	CHC_T00006720001	34.375	29.668
Os03g0579300	CHC_T00006661001	66.0194	70.4663
Os03g0583900	CHC_T00003182001	23.4752	18.6479
Os03g0586300	CHC_T00008403001	11.7978	7.24138
Os03g0586600	CHC_T00003644001	44.3662	48.0916
Os03g0588400	CHC_T00009163001	30.6818	16.2651
Os03g0593200	CHC_T00001034001	29.0172	36.9781
Os03g0597200	CHC_T00000207001	18.1941	17.3077
Os03g0597200	CHC_T00002161001	18.0593	17.4707
Os03g0597200	CHC_T00007940001	18.7332	19.7724
Os03g0597200	CHC_T00008166001	12.5337	13.4783
Os03g0597600	CHC_T00000306001	29.9685	27.6968
Os03g0598200	CHC_T00005549001	15.1316	21.1982
Os03g0598700	CHC_T00001366001	18.3099	25
Os03g0598800	CHC_T00010309001	66.0287	63.8889
Os03g0603800	CHC_T00004351001	19.1721	17.154
Os03g0604200	CHC_T00008869001	59.5436	48.9761
Os03g0606600	CHC_T00001331001	26.6055	11.5768
Os03g0607400	CHC_T00001331001	26.8519	11.5768
Os03g0610900	CHC_T00009076001	26.2431	24.6753
Os03g0611200	CHC_T00000573001	37.037	35.2941
Os03g0611200	CHC_T00003588001	39.7531	47.7745
Os03g0611200	CHC_T00005083001	40	43.0851
Os03g0616400	CHC_T00006343001	34.1723	35.4418
Os03g0616500	CHC_T00002032001	20.0458	11.2685
Os03g0617900	CHC_T00009278001	47.4699	51.1688
Os03g0619400	CHC_T00003679001	65.1429	63.5688
Os03g0620800	CHC_T00004972001	36.5971	33.3333
Os03g0620800	CHC_T00005606001	30.0161	29.7771
Os03g0622700	CHC_T00006110001	7.61099	13.3829
Os03g0625900	CHC_T00000097001	19.1781	39.0438
Os03g0626500	CHC_T00007836001	6.32911	3.28407
Os03g0628800	CHC_T00004749001	21.3504	17.4107
Os03g0634000	CHC_T00003934001	19.4118	23.2394
Os03g0634400	CHC_T00008512001	29.3065	16.3955
Os03g0638200	CHC_T00000628001	30	24.4898
Os03g0638800	CHC_T00008548001	14.248	4.53782
Os03g0638800	CHC_T00008638001	23.4828	28.8961
Os03g0639800	CHC_T00001358001	30.131	30.8036
Os03g0640100	CHC_T00009311001	56.3084	54.0359
Os03g0642900	CHC_T00000881001	27.6364	20.3753
Os03g0643000	CHC_T00000881001	26.0163	8.57909
Os03g0643250	CHC_T00000881001	29.8077	24.933
Os03g0643300	CHC_T00002893001	41.8605	35.4204
Os03g0645100	CHC_730	66.9725	67.3846
Os03g0647500	CHC_T00002034001	32.0557	31.1337
Os03g0647500	CHC_T00005403001	24.5645	19.0798
Os03g0648400	CHC_T00003603001	46.0432	47.6427
Os03g0650700	CHC_T00010336001	36.7347	36.4865
Os03g0651100	CHC_T00003635001	31.5315	19.4444
Os03g0652100	CHC_T00006986001	27.2196	36.7508
Os03g0654600	CHC_T00004615001	4.08163	4.22961
Os03g0655500	CHC_T00001108001	7.73381	8.90269
Os03g0655500	CHC_T00006488001	21.9424	12.2122
Os03g0657000	CHC_T00008163001	49.7537	72.1429
Os03g0659233	CHC_1170	68.6747	67.8571
Os03g0659266	CHC_1165	66.6667	59.0909
Os03g0659400	CHC_T00001279001	13.6298	10.6862
Os03g0659900	CHC_T00005928001	18.0723	28.777
Os03g0661300	CHC_T00004301001	64.3498	63.3554
Os03g0661300	CHC_T00008909001	67.4888	66.0088
Os03g0662000	CHC_T00010287001	41.4634	6.86869
Os03g0663700	CHC_T00005773001	10.6529	3.71257
Os03g0664700	CHC_T00000104001	20.2667	16.8142
Os03g0666100	CHC_T00004666001	24.2775	16.8772
Os03g0667201	CHC_1160	78.9474	78.9474
Os03g0667800	CHC_T00010312001	57.3171	57.3171
Os03g0669000	CHC_T00003761001	50	49.0644
Os03g0669100	CHC_T00002427001	6.66667	5.9633
Os03g0670100	CHC_T00007676001	35.694	34.4262
Os03g0672300	CHC_T00008530001	33.2117	26.8041
Os03g0673800	CHC_T00005333001	21.7033	9.97475
Os03g0673800	CHC_T00006169001	18.6813	15.5251
Os03g0674300	CHC_T00005074001	29.7872	7.54717
Os03g0678400	CHC_T00005498001	27.4678	27.1186
Os03g0679000	CHC_T00006786001	45.4128	40.4082
Os03g0679100	CHC_T00004360001	34.4828	6.30915
Os03g0679300	CHC_T00007109001	22.8916	3.28436
Os03g0679700	CHC_T00008819001	69.0141	71.5909
Os03g0680700	CHC_T00007649001	18.2081	13.5193
Os03g0680800	CHC_T00007649001	12.7407	18.4549
Os03g0681400	CHC_T00006794001	46.5839	52.4476
Os03g0683866	CHC_T00003204001	24.6338	30.3777
Os03g0684500	CHC_T00008916001	13.2254	18.2156
Os03g0684500	CHC_T00009229001	11.471	17.1371
Os03g0685000	CHC_T00006428001	35.5191	26.8595
Os03g0685100	CHC_T00007476001	21.7647	24.8322
Os03g0685600	CHC_T00008617001	35.533	30.0429
Os03g0688300	CHC_T00008959001	23.5192	20.9953
Os03g0688300	CHC_T00009203001	22.6481	19.2308
Os03g0689100	CHC_T00001956001	11.0153	38.206
Os03g0690000	CHC_T00007587001	50.5747	30.5556
Os03g0691800	CHC_T00002689001	15.4728	22.9299
Os03g0692000	CHC_T00000714001	22.2717	24.0964
Os03g0692000	CHC_T00005911001	19.8218	24.8603
Os03g0692000	CHC_T00008436001	19.5991	20.5128
Os03g0692000	CHC_T00008553001	21.6036	21.7002
Os03g0692000	CHC_T00008592001	17.5947	19.9495
Os03g0692000	CHC_T00008814001	17.1492	19.5929
Os03g0692000	CHC_T00009017001	20.2673	21.7703
Os03g0692000	CHC_T00010079001	21.1581	22.8916
Os03g0692000	CHC_T00010247001	20.49	23.0576
Os03g0692300	CHC_T00008648001	38.6401	49.3644
Os03g0695700	CHC_T00001610001	20.4461	6.7734
Os03g0695700	CHC_T00002062001	13.7546	4.27252
Os03g0695700	CHC_T00007738001	16.3569	5.8745
Os03g0697200	CHC_T00001062001	17.284	20.6897
Os03g0699200	CHC_T00004328001	35.4305	31.0145
Os03g0699300	CHC_T00009314001	44.9898	51.4019
Os03g0699400	CHC_T00008552001	48.8506	48.5714
Os03g0700800	CHC_T00008480001	9.00693	20.5986
Os03g0701000	CHC_T00002177001	33.9545	14.735
Os03g0701100	CHC_T00005846001	19.8113	16.7109
Os03g0701500	CHC_T00009032001	31.8996	30.3754
Os03g0701800	CHC_T00002812001	15.6794	6.55022
Os03g0702700	CHC_T00006110001	18.6508	17.4721
Os03g0702800	CHC_T00008673001	67.2769	66.6667
Os03g0704000	CHC_500	29.2398	39.6825
Os03g0704000	CHC_T00004711001	23.9766	33.3333
Os03g0704400	CHC_T00008396001	16.4642	31.0433
Os03g0704400	CHC_T00008654001	16.1943	30.6905
Os03g0704400	CHC_T00008906001	18.7584	33.2536
Os03g0704400	CHC_T00009392001	11.8758	32.9588
Os03g0704400	CHC_T00009394001	14.305	38.5455
Os03g0705300	CHC_T00002812001	17.7839	18.9229
Os03g0707200	CHC_T00003383001	21.5159	19.2982
Os03g0707900	CHC_T00009426001	10.5802	3.50481
Os03g0707900	CHC_T00009441001	14.3345	18.3406
Os03g0708100	CHC_T00003462001	35.2313	33.7884
Os03g0708400	CHC_T00009080001	53.6082	48.1481
Os03g0708500	CHC_T00005215001	24.6032	18.2891
Os03g0708600	CHC_T00010142001	36.413	41.7445
Os03g0709000	CHC_T00008331001	32.4324	34.7826
Os03g0709000	CHC_T00009312001	37.8378	40.8759
Os03g0710500	CHC_T00006407001	59.9402	60.0299
Os03g0710800	CHC_T00009044001	65.7692	64.0449
Os03g0710800	CHC_T00009475001	68.8462	70.4724
Os03g0710900	CHC_T00002404001	10.8571	11.9122
Os03g0711300	CHC_T00008896001	23.2394	15.9677
Os03g0711400	CHC_T00008629001	47.4548	45.5477
Os03g0711500	CHC_T00008629001	32.5217	14.736
Os03g0712000	CHC_T00005737001	21.8623	8.9404
Os03g0712300	CHC_T00008715001	45.9627	49.6644
Os03g0712700	CHC_T00002564001	50.5155	43.5556
Os03g0712800	CHC_T00005451001	57.5676	60.3399
Os03g0712800	CHC_T00005454001	54.5946	59.2375
Os03g0712800	CHC_T00010135001	51.6216	39.7089
Os03g0713000	CHC_T00007475001	41.6944	23.6347
Os03g0713400	CHC_T00000309001	27.4431	39.0476
Os03g0713500	CHC_T00008752001	19.2225	23.1169
Os03g0713500	CHC_T00008994001	18.7905	16.5085
Os03g0714400	CHC_T00006919001	36.8421	44.1441
Os03g0714400	CHC_T00006920001	9.02256	40.678
Os03g0715332	CHC_T00007287001	7.35294	0.988142
Os03g0715400	CHC_T00007287001	23.4375	23.7154
Os03g0717600	CHC_T00001866001	31.3609	33.4737
Os03g0718000	CHC_155	28.2051	40.9574
Os03g0718100	CHC_T00008795001	66.8435	67.5603
Os03g0718100	CHC_T00008840001	70.8223	71.5818
Os03g0718600	CHC_T00004335001	40.9836	32.2581
Os03g0719100	CHC_T00002848001	10.2091	11.5278
Os03g0719300	CHC_T00009570001	32.6599	32.7703
Os03g0719400	CHC_T00001533001	17.602	22.6974
Os03g0719400	CHC_T00003275001	24.2347	26.2431
Os03g0720800	CHC_T00007941001	22.449	11.0887
Os03g0720800	CHC_T00008608001	20.4082	14.3266
Os03g0721200	CHC_T00001180001	30.2141	14.2377
Os03g0721400	CHC_T00002767001	22.0096	24.0838
Os03g0722600	CHC_T00000163001	18.9024	25.4098
Os03g0725000	CHC_T00007518001	36.8932	17.3516
Os03g0725300	CHC_T00010026001	42.0147	33.8614
Os03g0725400	CHC_T00003852001	52.4691	50.5952
Os03g0726100	CHC_T00008699001	73.3925	74.0492
Os03g0726100	CHC_T00008870001	74.9446	75.6152
Os03g0726300	CHC_T00005333001	15.074	14.1414
Os03g0726300	CHC_T00006169001	9.82503	16.6667
Os03g0726900	CHC_T00000123001	16.5333	16.3588
Os03g0728600	CHC_T00002288001	32.3529	11.6197
Os03g0728800	CHC_T00002063001	31.0448	28.0323
Os03g0729000	CHC_T00005137001	19.7952	16.9343
Os03g0729700	CHC_T00006177001	24.2424	25.974
Os03g0730800	CHC_T00008559001	50.1562	31.8452
Os03g0731900	CHC_T00008841001	53.8126	55.3812
Os03g0732000	CHC_T00008841001	45.4357	49.1031
Os03g0732100	CHC_T00007649001	12.1519	20.6009
Os03g0733800	CHC_T00004331001	34.8101	35.4839
Os03g0734400	CHC_T00007217001	38.2857	29.386
Os03g0734700	CHC_T00001980001	37.7358	36.5854
Os03g0736000	CHC_T00006992001	13.4247	10.4255
Os03g0736400	CHC_T00007305001	27.9743	27.2727
Os03g0736500	CHC_T00005391001	20.5788	18.7134
Os03g0736500	CHC_T00008294001	18.328	20.9559
Os03g0736500	CHC_T00009462001	22.508	18.8172
Os03g0737000	CHC_T00003368001	39.1304	22.4377
Os03g0738200	CHC_T00003906001	9.2511	0.824176
Os03g0738400	CHC_T00009460001	62.1832	64.5749
Os03g0740600	CHC_T00005094001	26.4	50.7692
Os03g0740600	CHC_T00005095001	18.9333	58.6777
Os03g0742400	CHC_T00004326001	30.5221	13.8686
Os03g0742800	CHC_T00009231001	45.3104	44.8953
Os03g0743400	CHC_T00008850001	68.6131	63.0872
Os03g0743900	CHC_T00008316001	53.4591	49.2278
Os03g0744650	CHC_T00008588001	18.0055	6.00185
Os03g0744675	CHC_T00008588001	1.13422	1.10803
Os03g0745000	CHC_T00010102001	23.8806	6.89655
Os03g0745700	CHC_T00008548001	11.3022	3.86555
Os03g0745700	CHC_T00008638001	21.1302	27.9221
Os03g0746800	CHC_T00000670001	14.4828	25.0996
Os03g0747800	CHC_T00008705001	60.9231	60.7362
Os03g0748400	CHC_T00007870001	39.3643	25.3543
Os03g0748700	CHC_T00004440001	35.5042	33.4653
Os03g0748800	CHC_T00010330001	28.1739	24.0178
Os03g0749800	CHC_T00009063001	39.233	38.3285
Os03g0750100	CHC_T00002253001	16.7139	18.2663
Os03g0750800	CHC_T00007964001	24.3386	11.5966
Os03g0750800	CHC_T00008009001	26.1023	25.2129
Os03g0751400	CHC_525	37.1681	47.191
Os03g0752300	CHC_T00000252001	20.4611	18.9333
Os03g0755700	CHC_T00003724001	40.1515	26.7677
Os03g0756000	CHC_T00003724001	49.0291	51.0101
Os03g0756200	CHC_T00008456001	9.72355	19.2817
Os03g0757900	CHC_T00008869001	63.75	52.2184
Os03g0758100	CHC_T00008988001	44.4072	45.6847
Os03g0758700	CHC_T00002586001	20.4082	17.4419
Os03g0758800	CHC_T00009569001	36.646	38.5621
Os03g0760600	CHC_T00007688001	33.1034	27.3504
Os03g0760700	CHC_T00009423001	23.4667	24.3094
Os03g0762000	CHC_T00008756001	49.6552	19.6185
Os03g0763000	CHC_T00008756001	51.9608	57.7657
Os03g0764450	CHC_T00003973001	12.8421	21.5548
Os03g0764450	CHC_T00005230001	14.1053	21.4058
Os03g0764800	CHC_T00009076001	24.2588	23.3766
Os03g0765000	CHC_T00008947001	51.4563	55.9859
Os03g0765200	CHC_T00001989001	19.5745	35.5212
Os03g0769000	CHC_T00002401001	12.5749	13.4831
Os03g0769100	CHC_480	31.8386	51.8248
Os03g0769600	CHC_150	23.4043	29.3333
Os03g0773600	CHC_T00009001001	18.7755	12.9944
Os03g0774200	CHC_T00003883001	61.8834	63.5945
Os03g0774300	CHC_T00008300001	30.58	36.5546
Os03g0775000	CHC_T00002410001	23.1884	26.2295
Os03g0776000	CHC_T00008268001	56.4374	54.8885
Os03g0776000	CHC_T00009370001	60.3175	61.8445
Os03g0778100	CHC_25	39.8305	50.2674
Os03g0780400	CHC_T00000738001	24.8276	25.7143
Os03g0780400	CHC_T00004393001	26.8966	26.7123
Os03g0780500	CHC_T00009518001	41.6667	38.5338
Os03g0780600	CHC_T00004301001	65.7658	64.4592
Os03g0780600	CHC_T00008909001	69.1441	67.3246
Os03g0780800	CHC_T00008384001	36.2869	23.3696
Os03g0783700	CHC_T00008415001	38.5093	48.4375
Os03g0784800	CHC_T00009471001	58.4848	67.4825
Os03g0784850	CHC_T00010265001	47.0588	10.3896
Os03g0785200	CHC_T00001864001	23.5484	13.6449
