Gene stable ID	Lupinus angustifolius gene stable ID	%id. target Lupinus angustifolius gene identical to query gene	%id. query gene identical to target Lupinus angustifolius gene
Os01g0967200	TanjilG_31129	61.6279	33.758
Os01g0967900	TanjilG_19208	65.5238	65.3992
Os01g0968000	TanjilG_16279	31.2757	27.5862
Os01g0968800	TanjilG_19768	35.1598	41.3979
Os01g0969100	TanjilG_16263	41.206	66.9388
Os01g0970400	TanjilG_11387	64.3172	63.4783
Os01g0971400	TanjilG_05390	60.5479	71.2903
Os01g0971500	TanjilG_08446	64.4444	64.9254
Os01g0971600	TanjilG_14566	74.0741	62.8019
Os01g0971600	TanjilG_20881	68.3761	76.1905
Os01g0971800	TanjilG_29750	50.4202	41.5225
Os01g0972000	TanjilG_11328	42.8144	41.2104
Os01g0972200	TanjilG_11326	56.25	58.5799
Os01g0972800	TanjilG_12755	29.5122	38.2911
Os01g0973000	TanjilG_12756	55.8719	52.1595
Os01g0973000	TanjilG_14430	56.2278	52.3179
Os01g0973200	TanjilG_15785	25.7971	30.3754
Os01g0973500	TanjilG_11320	62.7451	64.1604
Os01g0973500	TanjilG_14423	63.2353	62.3188
Os01g0974900	TanjilG_24220	39.7727	9.06736
Os01g0975300	TanjilG_11309	33.8095	29.2181
Os01g0975900	TanjilG_03721	72.619	72.619
Os01g0975900	TanjilG_12076	73.4127	73.4127
Os01g0976100	TanjilG_12075	75.4613	30.2515
Os01g0976300	TanjilG_11306	33.3333	34.6939
Os01g0976300	TanjilG_32706	37.7451	27.5
Os01g0976500	TanjilG_13868	30.4942	31.8681
Os01g0976500	TanjilG_17731	27.4448	27.5607
Os01g0976600	TanjilG_01156	70.068	67.541
Os01g0976700	TanjilG_06234	59.0426	60.4905
Os01g0976700	TanjilG_14630	57.9787	58.445
Os01g0976700	TanjilG_18656	58.7766	59.2493
Os01g0976900	TanjilG_22669	38.7879	27.6757
Os01g0977100	TanjilG_25040	46.5116	49.2958
Os01g0977200	TanjilG_18730	66.6667	60.6557
Os01g0977400	TanjilG_31827	45.2	46.8232
Os01g0977600	TanjilG_32147	40.8641	42.2043
Os02g0100100	TanjilG_11280	58.6146	59.246
Os02g0100700	TanjilG_18052	70.6134	68.5596
Os02g0101000	TanjilG_01192	47.1103	59.6452
Os02g0101000	TanjilG_07624	44.8336	51.6129
Os02g0101000	TanjilG_14190	37.6532	49.5392
Os02g0101400	TanjilG_17672	39.0071	42.8016
Os02g0101500	TanjilG_01807	84.456	84.456
Os02g0101800	TanjilG_05436	30.1552	30.9795
Os02g0102000	TanjilG_21955	30.4348	30.9148
Os02g0102000	TanjilG_21956	30.4348	30.9148
Os02g0102300	TanjilG_16382	45.9854	46.3235
Os02g0102400	TanjilG_12786	51.6966	51.2871
Os02g0102700	TanjilG_05411	71.2121	80.3419
Os02g0102900	TanjilG_24857	82.107	81.9699
Os02g0103500	TanjilG_11415	4.24403	4.45682
Os02g0103600	TanjilG_11415	39.6601	38.9972
Os02g0103700	TanjilG_10758	81.7708	81.7708
Os02g0103700	TanjilG_32202	81.7708	81.7708
Os02g0104500	TanjilG_10120	22.5	18.3362
Os02g0104800	TanjilG_20949	20.0717	18.1818
Os02g0104800	TanjilG_25197	29.0323	30.916
Os02g0105100	TanjilG_25838	23.4524	13.844
Os02g0105100	TanjilG_25839	24.2857	14.3359
Os02g0105200	TanjilG_14648	62.7737	49.0728
Os02g0105200	TanjilG_26768	61.4963	62.0626
Os02g0105900	TanjilG_12799	87.5472	86.5672
Os02g0106100	TanjilG_19363	53.0211	54.2504
Os02g0106300	TanjilG_16459	64.0479	64.0479
Os02g0106700	TanjilG_12835	36.214	44.1103
Os02g0107000	TanjilG_24839	72.9592	13.0952
Os02g0107200	TanjilG_14338	78.1915	35
Os02g0108700	TanjilG_24839	68.5714	3.2967
Os02g0109100	TanjilG_14338	71.9715	72.1429
Os02g0109800	TanjilG_05498	59.4324	63.5714
Os02g0110000	TanjilG_16190	19.6468	30.5842
Os02g0110200	TanjilG_24159	48.6653	49.5816
Os02g0110600	TanjilG_11272	46.9388	45.2459
Os02g0110700	TanjilG_11270	13.6069	2.96192
Os02g0110700	TanjilG_20440	6.47948	2.18182
Os02g0111700	TanjilG_16324	88.2979	87.3684
Os02g0111700	TanjilG_21117	89.3617	88.4211
Os02g0111800	TanjilG_03549	56.25	31.084
Os02g0111800	TanjilG_27248	56.0577	59.7949
Os02g0111900	TanjilG_09890	52.6429	38.9155
Os02g0114000	TanjilG_03452	38.2504	11.7989
Os02g0114000	TanjilG_19386	1.54374	1.16732
Os02g0114033	TanjilG_03452	21.1561	9.68254
Os02g0114033	TanjilG_19386	32.6012	36.5759
Os02g0114100	TanjilG_08172	65.0259	68.0217
Os02g0114100	TanjilG_17053	55.4404	63.1268
Os02g0114100	TanjilG_27333	55.4404	64.0719
Os02g0114100	TanjilG_31030	50.7772	56.4841
Os02g0114200	TanjilG_00377	19.8	69.7183
Os02g0114200	TanjilG_00378	16.8	60
Os02g0114200	TanjilG_11263	63	64.8148
Os02g0114600	TanjilG_15328	42.2222	41.5301
Os02g0114700	TanjilG_26688	47.3958	43.6102
Os02g0115600	TanjilG_07643	34.5432	37.9121
Os02g0116000	TanjilG_19219	35.3448	9.73872
Os02g0116500	TanjilG_31000	65.75	69.7613
Os02g0116700	TanjilG_16463	23.8679	41.8182
Os02g0117100	TanjilG_01162	67.6393	64.3939
Os02g0117400	TanjilG_24206	79.0087	79.7059
Os02g0117500	TanjilG_03785	50.8475	51.3919
Os02g0117500	TanjilG_05399	54.661	55.6034
Os02g0117500	TanjilG_16524	51.0593	51.3312
Os02g0117700	TanjilG_22692	81.3705	81.1966
Os02g0117800	TanjilG_24082	48.4211	52.7221
Os02g0118400	TanjilG_06474	70.3872	69.9095
Os02g0119000	TanjilG_06474	51.6483	21.267
Os02g0119100	TanjilG_19489	48.289	29.5349
Os02g0119200	TanjilG_17980	59.8949	61.7329
Os02g0119400	TanjilG_07739	67.2414	68.1223
Os02g0119400	TanjilG_18739	68.1034	68.1034
Os02g0119400	TanjilG_23769	68.1034	68.1034
Os02g0119600	TanjilG_05415	33.3333	13.9918
Os02g0119600	TanjilG_05416	33.3333	8.6514
Os02g0119800	TanjilG_00116	60.4113	56.2201
Os02g0120100	TanjilG_11524	58.1475	57.1669
Os02g0120100	TanjilG_18019	56.6038	57.3913
Os02g0120100	TanjilG_29412	39.6226	47.7273
Os02g0120200	TanjilG_05423	21.5385	24.2574
Os02g0120600	TanjilG_14078	89.8649	89.8649
Os02g0120600	TanjilG_18255	89.8649	89.8649
Os02g0120800	TanjilG_18027	89.8477	89.8477
Os02g0120900	TanjilG_15768	62.5337	76.0656
Os02g0120900	TanjilG_23703	60.9164	74.0984
Os02g0121000	TanjilG_14253	67.9012	69.6203
Os02g0121200	TanjilG_19297	45.9227	58.4699
Os02g0121300	TanjilG_16406	77.3256	81.5951
Os02g0121700	TanjilG_11367	26.2185	28.5714
Os02g0121900	TanjilG_03749	38.7821	38.6581
Os02g0122100	TanjilG_31050	59.4005	29.904
Os02g0122300	TanjilG_16110	59.3074	53.5156
Os02g0122300	TanjilG_30996	59.7403	54.7619
Os02g0122400	TanjilG_31034	49.5449	47.9245
Os02g0122600	TanjilG_05493	44.2177	54.6218
Os02g0122600	TanjilG_18076	47.619	56.4516
Os02g0122800	TanjilG_13849	55.914	60.9375
Os02g0122800	TanjilG_14783	50.8961	52.9851
Os02g0123100	TanjilG_09154	65.1596	83.0508
Os02g0123100	TanjilG_14377	65.9574	84.3537
Os02g0123100	TanjilG_18109	64.8936	67.033
Os02g0123200	TanjilG_14776	17.7177	34.104
Os02g0123400	TanjilG_18678	29.3286	17.5661
Os02g0123400	TanjilG_24377	1.76678	5.84795
Os02g0124400	TanjilG_20926	45.5172	22.7194
Os02g0124400	TanjilG_29246	47.931	27.5248
Os02g0124599	TanjilG_20926	54.8673	10.6713
Os02g0124599	TanjilG_29246	57.5221	12.8713
Os02g0124600	TanjilG_20926	48.125	26.506
Os02g0124600	TanjilG_29246	39.375	24.9505
Os02g0124700	TanjilG_08503	46.7972	13.8348
Os02g0125000	TanjilG_16345	36.3636	38.2022
Os02g0125100	TanjilG_04921	78.2101	77.907
Os02g0125200	TanjilG_06629	37.8747	43.7107
Os02g0125200	TanjilG_08353	33.515	39.0476
Os02g0125200	TanjilG_09096	35.4223	36.4146
Os02g0125200	TanjilG_15097	34.8774	39.1437
Os02g0125200	TanjilG_17691	32.6975	33.9943
Os02g0125200	TanjilG_20271	37.6022	40.2332
Os02g0125200	TanjilG_21762	38.4196	43.9252
Os02g0125300	TanjilG_25854	57.0281	58.1967
Os02g0125700	TanjilG_21089	56.4	54.2308
Os02g0125800	TanjilG_12087	21.4533	43.0556
Os02g0126300	TanjilG_15098	46.5116	36.4656
Os02g0126300	TanjilG_17692	46.5116	26.694
Os02g0126400	TanjilG_18033	76.2452	43.5449
Os02g0126800	TanjilG_10032	63.9676	55.2448
Os02g0126800	TanjilG_10033	63.9676	55.2448
Os02g0126800	TanjilG_25203	27.1255	73.6264
Os02g0126800	TanjilG_25204	39.2713	64.2384
Os02g0127000	TanjilG_29278	65.4605	65.894
Os02g0127700	TanjilG_14260	78.0303	77.0574
Os02g0127900	TanjilG_28671	36.8098	30.7692
Os02g0128100	TanjilG_25889	36.6864	41.0596
Os02g0128200	TanjilG_03758	50.4323	45.6919
Os02g0129600	TanjilG_16533	55.2356	32.5617
Os02g0129900	TanjilG_05119	59.9349	59.3548
Os02g0130600	TanjilG_20509	37.2928	52.5292
Os02g0130600	TanjilG_28719	46.9613	47.619
Os02g0131200	TanjilG_25118	66.4384	67.8322
Os02g0131300	TanjilG_14104	63.75	32.6226
Os02g0131600	TanjilG_04626	52.9412	41.2844
Os02g0131600	TanjilG_21196	50.5882	43.4343
Os02g0132100	TanjilG_00437	48.5836	39.7912
Os02g0132200	TanjilG_20855	11.3707	43.1953
Os02g0132200	TanjilG_20858	24.6106	34.6491
Os02g0132200	TanjilG_21001	26.6355	29.331
Os02g0132300	TanjilG_24137	63.6029	63.6029
Os02g0132500	TanjilG_05112	42.3313	42.8571
Os02g0132500	TanjilG_05368	34.3558	36.6013
Os02g0132500	TanjilG_24230	36.8098	37.9747
Os02g0132500	TanjilG_30533	42.3313	44.2308
Os02g0132500	TanjilG_31020	37.4233	39.1026
Os02g0132600	TanjilG_11656	37.963	10.2398
Os02g0133100	TanjilG_08190	59.3381	41.0131
Os02g0133100	TanjilG_31017	58.3924	39.9031
Os02g0133200	TanjilG_05111	43.8291	32.937
Os02g0133200	TanjilG_05369	41.1392	52.3139
Os02g0133200	TanjilG_07649	49.2089	33.191
Os02g0133800	TanjilG_08194	70.7407	66.5505
Os02g0133800	TanjilG_27326	69.6296	65.7343
Os02g0133900	TanjilG_07650	37.8947	36.9231
Os02g0134300	TanjilG_27412	67.619	81.6092
Os02g0134500	TanjilG_23729	28.3636	28.7823
Os02g0135200	TanjilG_06122	68.1275	29.1312
Os02g0135200	TanjilG_08763	74.1036	31.2605
Os02g0135200	TanjilG_21957	73.3068	30.5648
Os02g0135300	TanjilG_06283	48.8462	50.9018
Os02g0135600	TanjilG_28265	39.4659	41.6928
Os02g0135700	TanjilG_13032	46.8966	47.5155
Os02g0135800	TanjilG_18114	13.4426	69.4915
Os02g0136900	TanjilG_06535	39.3759	33.6294
Os02g0136900	TanjilG_11723	37.5929	32.4775
Os02g0136900	TanjilG_13071	34.7697	34.8214
Os02g0136933	TanjilG_07005	16.1765	5.74113
Os02g0137000	TanjilG_07005	51.1936	40.2923
Os02g0137500	TanjilG_25006	83.0428	21.9706
Os02g0137600	TanjilG_15726	50.4587	53.012
Os02g0137700	TanjilG_25007	62.8763	64.9396
Os02g0137800	TanjilG_07912	26.6667	32.7869
Os02g0139200	TanjilG_07911	65.4854	68.9935
Os02g0139400	TanjilG_07608	35.1064	27.4238
Os02g0139400	TanjilG_10066	46.8085	29.8643
Os02g0139400	TanjilG_11000	44.3262	27.5938
Os02g0139400	TanjilG_21825	43.9716	28.1179
Os02g0139500	TanjilG_07235	70.0565	32.5459
Os02g0139500	TanjilG_20978	20.339	53.7313
Os02g0139700	TanjilG_07235	74.7036	74.4094
Os02g0139700	TanjilG_20978	9.48617	53.7313
Os02g0140400	TanjilG_07235	56.1772	31.6273
Os02g0140400	TanjilG_20978	0.2331	0.746269
Os02g0140500	TanjilG_07235	39.3258	4.59318
Os02g0140500	TanjilG_20978	4.49438	2.98507
Os02g0141300	TanjilG_07930	64.3574	71.3014
Os02g0141300	TanjilG_15718	68.2731	72.3404
Os02g0142500	TanjilG_08782	31.6017	4.88948
Os02g0142950	TanjilG_08782	25	2.27729
Os02g0143100	TanjilG_10826	52.2459	57.2539
Os02g0143100	TanjilG_10827	52.7187	58.0729
Os02g0143200	TanjilG_10535	45.0242	48.2402
Os02g0143200	TanjilG_14769	47.1498	47.7963
Os02g0143400	TanjilG_15715	48.4615	35.7955
Os02g0143400	TanjilG_26042	54.6154	39.6648
Os02g0143400	TanjilG_26772	49.2308	35.9551
Os02g0146400	TanjilG_14872	96.3687	27.4245
Os02g0146600	TanjilG_09060	92.5121	92.7361
Os02g0146600	TanjilG_13835	92.7536	92.9782
Os02g0146600	TanjilG_15314	92.9952	93.2203
Os02g0146700	TanjilG_06558	66.2584	74.005
Os02g0146700	TanjilG_11687	13.8085	75.1515
Os02g0146700	TanjilG_11688	74.9443	75.8737
Os02g0147100	TanjilG_10755	38.796	27.23
Os02g0147300	TanjilG_14872	48.6486	7.15421
Os02g0147700	TanjilG_10755	38.0117	30.5164
Os02g0148100	TanjilG_08187	81.8919	81.4516
Os02g0148100	TanjilG_24229	78.3784	78.8043
Os02g0148100	TanjilG_31019	82.7027	82.2581
Os02g0148300	TanjilG_15720	45.9283	4.28311
Os02g0148400	TanjilG_24448	56.3452	52.3585
Os02g0149600	TanjilG_01776	47.2973	42.8571
Os02g0149600	TanjilG_06689	42.7928	43.2473
Os02g0149600	TanjilG_25767	47.2973	44.0559
Os02g0149700	TanjilG_02518	40.2878	35.84
Os02g0149700	TanjilG_19335	57.554	46.6472
Os02g0149900	TanjilG_03524	18.5484	46.4646
Os02g0150100	TanjilG_29311	86.3043	67.517
Os02g0150700	TanjilG_07922	27.3011	31.9927
Os02g0150900	TanjilG_07917	47.5	49.6732
Os02g0151600	TanjilG_11671	87.0968	13.8699
Os02g0151600	TanjilG_27361	58.0645	72
Os02g0151600	TanjilG_31841	84.9462	13.5043
Os02g0152600	TanjilG_13937	44.484	45.7875
Os02g0152800	TanjilG_21059	48.5656	12.7763
Os02g0153100	TanjilG_08521	47.1931	45.3382
Os02g0153200	TanjilG_08521	46.5714	44.6984
Os02g0153400	TanjilG_08521	48.3537	46.9835
Os02g0153500	TanjilG_08521	46.7112	44.7898
Os02g0153700	TanjilG_08521	47.3734	45.3382
Os02g0153900	TanjilG_08521	47.4786	45.6124
Os02g0154000	TanjilG_08521	47.5143	45.4296
Os02g0154200	TanjilG_08521	48.1411	46.1609
Os02g0155400	TanjilG_08521	40.7153	27.0567
Os02g0155600	TanjilG_08521	42.6009	26.0512
Os02g0155700	TanjilG_08521	37.3554	20.6581
Os02g0156000	TanjilG_00092	32.4324	25.2252
Os02g0156200	TanjilG_08521	40.1099	26.691
Os02g0156400	TanjilG_08521	39.6936	26.0512
Os02g0156600	TanjilG_08521	41.1268	26.691
Os02g0156633	TanjilG_08521	38.8646	24.4058
Os02g0157200	TanjilG_08521	38.0223	24.9543
Os02g0157900	TanjilG_01652	17.4807	28.3333
Os02g0158100	TanjilG_02542	19.337	64.8148
Os02g0158100	TanjilG_19490	74.0331	74.8603
Os02g0158300	TanjilG_02764	65.6977	65.3179
Os02g0158400	TanjilG_06778	44.7368	44.7368
Os02g0158500	TanjilG_13119	31.6327	37.8049
Os02g0158600	TanjilG_08218	47.7528	51.5152
Os02g0159200	TanjilG_16320	18.963	29.2906
Os02g0159200	TanjilG_25783	15.1111	30.3571
Os02g0159200	TanjilG_25787	15.1111	30.5389
Os02g0159200	TanjilG_30739	26.2222	27.0229
Os02g0160000	TanjilG_11911	0	0
Os02g0160000	TanjilG_20176	90.6977	2.91916
Os02g0160250	TanjilG_13062	33.2827	38.2867
Os02g0160250	TanjilG_21665	33.7386	38.2759
Os02g0160400	TanjilG_00442	49.6154	49.711
Os02g0160400	TanjilG_06759	49.6154	50.4892
Os02g0160400	TanjilG_21666	50.3846	50.4817
Os02g0160400	TanjilG_31965	48.0769	49.7018
Os02g0160900	TanjilG_03638	36.3636	35.9551
Os02g0160900	TanjilG_03639	36.3636	34.4086
Os02g0160900	TanjilG_07189	40.9091	40.9091
Os02g0160900	TanjilG_11730	40.9091	40.9091
Os02g0160900	TanjilG_11731	40.9091	40.9091
Os02g0160900	TanjilG_11742	34.0909	34.0909
Os02g0160900	TanjilG_11743	37.5	19.186
Os02g0160900	TanjilG_11744	36.3636	35.9551
Os02g0161100	TanjilG_01112	33.2577	31.27
Os02g0161100	TanjilG_06300	35.5278	35.8534
Os02g0161100	TanjilG_06524	34.3927	34.6682
Os02g0161100	TanjilG_26458	32.9171	35.6704
Os02g0161200	TanjilG_07207	29.5775	27.8761
Os02g0161800	TanjilG_26449	48.2759	51.6923
Os02g0161900	TanjilG_31153	94.2149	99.7812
Os02g0162000	TanjilG_16273	67.1642	67.1642
Os02g0162200	TanjilG_11658	17.7083	26.8421
Os02g0162200	TanjilG_11660	17.7083	26.8421
Os02g0162200	TanjilG_19666	24.6528	33.4906
Os02g0162500	TanjilG_19191	91.3333	91.3333
Os02g0162500	TanjilG_20229	91.3333	91.3333
Os02g0162733	TanjilG_14944	74.0385	6.01562
Os02g0162766	TanjilG_14944	36.9925	9.60938
Os02g0164900	TanjilG_11379	65.4185	64.6355
Os02g0164900	TanjilG_31620	59.6916	65.3012
Os02g0165100	TanjilG_15180	55.1546	52.5799
Os02g0165100	TanjilG_18679	39.1753	53.9007
Os02g0165100	TanjilG_24841	61.0825	61.7188
Os02g0165500	TanjilG_24356	30.7882	37.5375
Os02g0165500	TanjilG_24382	33.7438	38.0556
Os02g0166800	TanjilG_09153	43.9791	46.6667
Os02g0166800	TanjilG_18110	59.1623	50
Os02g0167500	TanjilG_16555	55.3814	50.2846
Os02g0168300	TanjilG_09885	24.1645	21.267
Os02g0168400	TanjilG_23086	38.3721	23.913
Os02g0168500	TanjilG_23087	53.5147	55.792
Os02g0168600	TanjilG_20955	68.75	67.8414
Os02g0168700	TanjilG_28143	42.723	44.1748
Os02g0168800	TanjilG_17984	66.2011	61.0825
Os02g0168900	TanjilG_10655	44.7205	47.3684
Os02g0169300	TanjilG_12207	84.8259	85.0374
Os02g0169400	TanjilG_31003	53.5388	43.2258
Os02g0169700	TanjilG_23284	57.5342	54.1936
Os02g0169700	TanjilG_28148	58.2192	57.4324
Os02g0169900	TanjilG_14838	59.6154	72.8188
Os02g0170000	TanjilG_01815	59.0618	48.5114
Os02g0170100	TanjilG_23284	75.3165	76.7742
Os02g0170100	TanjilG_28148	65.8228	70.2703
Os02g0171100	TanjilG_12209	75.6691	73.1765
Os02g0173100	TanjilG_22929	72.5044	70.8904
Os02g0173500	TanjilG_14623	57.4603	75.7322
Os02g0173700	TanjilG_06641	70.0272	57.6233
Os02g0173800	TanjilG_06642	65.7143	70.3364
Os02g0173800	TanjilG_12218	65.4286	48.62
Os02g0173900	TanjilG_12219	64.8387	40.7708
Os02g0174100	TanjilG_07608	28.6853	19.9446
Os02g0174100	TanjilG_10066	36.6534	20.8145
Os02g0174100	TanjilG_11000	32.6693	18.1015
Os02g0174100	TanjilG_21825	33.8645	19.2744
Os02g0175000	TanjilG_11350	19.3974	50.4902
Os02g0175100	TanjilG_24194	39.3502	32.4405
Os02g0175400	TanjilG_02418	76.8116	90.1701
Os02g0175400	TanjilG_02419	89.211	88.9246
Os02g0175400	TanjilG_24461	89.8551	89.5666
Os02g0175400	TanjilG_26759	89.211	88.9246
Os02g0175500	TanjilG_19342	54.8718	56.0209
Os02g0175700	TanjilG_16170	55.4031	54.2857
Os02g0175800	TanjilG_16168	41.0526	46.4286
Os02g0176100	TanjilG_06535	48.0503	48.4772
Os02g0176100	TanjilG_11723	46.4151	47.3684
Os02g0176100	TanjilG_13071	38.239	45.2381
Os02g0176700	TanjilG_16163	68.5807	58.7744
Os02g0176700	TanjilG_24451	17.0098	58.1481
Os02g0176700	TanjilG_24452	52.6544	59.3407
Os02g0177300	TanjilG_10002	22.4359	32.5077
Os02g0177300	TanjilG_25194	18.8034	33.0827
Os02g0177500	TanjilG_11637	45.3488	50.6493
Os02g0177600	TanjilG_26758	58.4838	60.223
Os02g0177800	TanjilG_13065	63.141	62.7389
Os02g0178500	TanjilG_19321	60.8629	64.0194
Os02g0178800	TanjilG_15160	64.0127	63.8095
Os02g0179100	TanjilG_29900	50.8772	62.7027
Os02g0179200	TanjilG_27611	46.8227	56.4516
Os02g0179400	TanjilG_24139	32.2034	18.2442
Os02g0179500	TanjilG_18801	50.2183	31.6804
Os02g0179600	TanjilG_02787	54.7256	55.3159
Os02g0179600	TanjilG_16154	48.9329	49.1577
Os02g0179900	TanjilG_03761	66.6667	17.1306
Os02g0180000	TanjilG_01166	70.7182	71.3092
Os02g0180000	TanjilG_07241	68.7845	72.3837
Os02g0180100	TanjilG_10160	63.2219	66.4537
Os02g0180400	TanjilG_25173	39.1924	42.7461
Os02g0180500	TanjilG_15733	40.3922	46.3964
Os02g0181300	TanjilG_24141	37.069	42.2951
Os02g0181700	TanjilG_07849	12.1622	8.30769
Os02g0181800	TanjilG_10085	63.2716	63.8629
Os02g0181800	TanjilG_21922	63.2716	64.4654
Os02g0182500	TanjilG_12092	88.7255	88.7255
Os02g0182500	TanjilG_13638	87.2549	87.2549
Os02g0182800	TanjilG_18777	51.7572	50.4673
Os02g0183000	TanjilG_06973	53.5865	64.7959
Os02g0184000	TanjilG_06977	63.1498	64.4306
Os02g0184200	TanjilG_21844	14.6497	53.4884
Os02g0184500	TanjilG_02199	46.2264	34.507
Os02g0184600	TanjilG_14036	44.375	29.2784
Os02g0184700	TanjilG_14036	41.6185	44.5361
Os02g0184900	TanjilG_14036	40.4669	42.8866
Os02g0185200	TanjilG_14036	41.8288	44.3299
Os02g0185300	TanjilG_14036	40.499	43.5052
Os02g0185400	TanjilG_07534	11.3497	29.3651
Os02g0185500	TanjilG_14036	41.4784	41.6495
Os02g0185900	TanjilG_14036	43.1818	43.0928
Os02g0186100	TanjilG_07534	17.9104	38.0952
Os02g0186200	TanjilG_14036	37.4768	41.6495
Os02g0186500	TanjilG_02200	51.7241	70.9091
Os02g0186800	TanjilG_14036	41.2574	43.299
Os02g0186900	TanjilG_14036	40.7336	43.5052
Os02g0187000	TanjilG_14036	41.1594	29.2784
Os02g0187400	TanjilG_18784	47.6529	44.6667
Os02g0187600	TanjilG_18370	29.4118	39.801
Os02g0187800	TanjilG_18374	65.0138	71.2991
Os02g0188500	TanjilG_07873	18.2099	22.2642
Os02g0189000	TanjilG_14581	39.0411	33.1395
Os02g0189100	TanjilG_08867	55.6522	54.7009
Os02g0189200	TanjilG_13629	33.9523	45.7143
Os02g0189200	TanjilG_18115	43.5013	50.9317
Os02g0189300	TanjilG_13629	39.011	50.7143
Os02g0189300	TanjilG_18115	43.956	49.6894
Os02g0190600	TanjilG_20329	27.6074	48.3871
Os02g0190800	TanjilG_07568	28.0206	44.6721
Os02g0190800	TanjilG_08387	59.6401	56.8627
Os02g0190800	TanjilG_23258	61.1825	62.6316
Os02g0190800	TanjilG_29968	55.7841	57.4074
Os02g0190900	TanjilG_29969	61.9835	58.1395
Os02g0191300	TanjilG_08392	61.4379	61.1714
Os02g0191300	TanjilG_23259	60.3486	59.8272
Os02g0191300	TanjilG_29970	60.1307	60.6593
Os02g0191300	TanjilG_32443	59.2593	59.9119
Os02g0192100	TanjilG_26705	52	30.9524
Os02g0192100	TanjilG_32436	47.6	28.6058
Os02g0192200	TanjilG_29174	14.1667	38.7833
Os02g0192400	TanjilG_13145	26.9841	12.8399
Os02g0192700	TanjilG_30890	55.5556	54.1126
Os02g0193100	TanjilG_12975	15.7895	24.812
Os02g0193200	TanjilG_12975	16	24.0602
Os02g0193300	TanjilG_12975	17.1875	24.812
Os02g0193600	TanjilG_07146	48.995	51.3158
Os02g0194100	TanjilG_20207	66.1017	72.7273
Os02g0194200	TanjilG_18240	56.3333	56.1462
Os02g0194700	TanjilG_12121	48.1641	52.4706
Os02g0195300	TanjilG_18730	66.5966	64.959
Os02g0195600	TanjilG_10554	58.9595	59.3023
Os02g0195600	TanjilG_19831	58.3815	58.7209
Os02g0195800	TanjilG_10553	64.1844	65.5797
Os02g0196600	TanjilG_14232	66.2577	67.9245
Os02g0196900	TanjilG_03553	76.1506	37.6812
Os02g0197600	TanjilG_14621	75.4647	73.5507
Os02g0197700	TanjilG_17962	31.9853	39.3665
Os02g0197700	TanjilG_22953	28.6765	43.3333
Os02g0197800	TanjilG_18116	56.0284	70.5357
Os02g0197900	TanjilG_23738	53.4826	37.9859
Os02g0198300	TanjilG_24273	62.1875	62.776
Os02g0198600	TanjilG_13747	73.253	75.0617
Os02g0198700	TanjilG_06456	46.8085	48.3204
Os02g0198700	TanjilG_17710	46.5582	47.5096
Os02g0198700	TanjilG_28880	53.8173	55.9168
Os02g0198800	TanjilG_24013	33.0645	42.8571
Os02g0198800	TanjilG_32190	32.5269	39.934
Os02g0198800	TanjilG_32194	32.7957	40.264
Os02g0199300	TanjilG_13755	50.237	45.2991
Os02g0199800	TanjilG_15786	8.64086	39.0244
Os02g0199900	TanjilG_17044	92.5	92.9648
Os02g0199900	TanjilG_31023	92.75	93.2161
Os02g0200000	TanjilG_11627	66.055	64.095
Os02g0200300	TanjilG_07007	51.1792	38.6809
Os02g0200800	TanjilG_07876	36.4557	31.1688
Os02g0200800	TanjilG_15745	31.3924	28.1179
Os02g0200800	TanjilG_15746	31.3924	28.1179
Os02g0200800	TanjilG_24119	35.6962	31.8284
Os02g0200900	TanjilG_07013	46.8182	48.8924
Os02g0200900	TanjilG_07877	43.0303	44.8657
Os02g0200900	TanjilG_15747	45.4545	47.0219
Os02g0200900	TanjilG_24120	43.7879	45.2978
Os02g0201000	TanjilG_21170	26.484	27.619
Os02g0201500	TanjilG_02428	63.2759	73.5471
Os02g0201500	TanjilG_06314	62.7586	72.6547
Os02g0201500	TanjilG_12182	55.3448	65.7787
Os02g0201500	TanjilG_29345	52.931	65.3191
Os02g0201900	TanjilG_19279	57.0896	58.2857
Os02g0202000	TanjilG_07016	62.9268	54.4304
Os02g0202000	TanjilG_18196	59.0244	56.5421
Os02g0202000	TanjilG_24122	42.9268	44.4444
Os02g0202200	TanjilG_15748	48.5714	52.7132
Os02g0202250	TanjilG_02931	45.5446	34.5865
Os02g0202250	TanjilG_14855	52.3927	35.0635
Os02g0202300	TanjilG_02931	55.665	14.1604
Os02g0202300	TanjilG_14855	59.1133	13.2523
Os02g0202400	TanjilG_07883	50.3529	52.1951
Os02g0202400	TanjilG_15750	48.7059	56.5574
Os02g0202400	TanjilG_24130	50.8235	52.9412
Os02g0202500	TanjilG_16300	78.2609	41.2214
Os02g0203300	TanjilG_10993	25.5446	27.8618
Os02g0203700	TanjilG_07887	62.6506	61.9048
Os02g0204000	TanjilG_16563	34.2975	38.6047
Os02g0204000	TanjilG_17728	38.4298	41.5179
Os02g0204000	TanjilG_28463	34.2975	44.8649
Os02g0204500	TanjilG_07890	29.5122	29.6569
Os02g0204500	TanjilG_24135	31.4634	17.7198
Os02g0205000	TanjilG_03634	49.5495	47.8261
Os02g0205300	TanjilG_24462	88.4434	89.7129
Os02g0205400	TanjilG_18754	24.5614	65.1163
Os02g0205500	TanjilG_13992	66.2813	67.8501
