Gene stable ID	Glycine max gene stable ID	%id. target Glycine max gene identical to query gene	%id. query gene identical to target Glycine max gene
Os03g0374900	GLYMA_08G113400	44.8485	30.6418
Os03g0374900	GLYMA_08G272300	3.33333	5.06912
Os03g0374900	GLYMA_14G177500	49.0909	33.6798
Os03g0375200	GLYMA_10G261000	34.1593	36.8321
Os03g0375200	GLYMA_20G130300	36.1062	38.6364
Os03g0375300	GLYMA_02G209400	33.4552	38.9362
Os03g0375300	GLYMA_05G155500	30.713	34.8548
Os03g0375300	GLYMA_08G113400	30.8958	34.9896
Os03g0375300	GLYMA_08G272300	5.85009	14.7465
Os03g0375300	GLYMA_14G177500	33.638	38.2536
Os03g0375900	GLYMA_02G209400	47.8261	21.0638
Os03g0375900	GLYMA_05G155500	49.7585	21.3693
Os03g0375900	GLYMA_08G113400	49.2754	21.118
Os03g0375900	GLYMA_08G272300	43.9614	41.9355
Os03g0375900	GLYMA_14G177500	45.4106	19.5426
Os03g0375966	GLYMA_02G209400	53.8462	35.7447
Os03g0375966	GLYMA_05G155500	50.9615	32.9876
Os03g0375966	GLYMA_08G113400	50.9615	32.9193
Os03g0375966	GLYMA_08G272300	3.84615	5.52995
Os03g0375966	GLYMA_14G177500	54.1667	35.1351
Os03g0376000	GLYMA_02G1110001	15.9483	50.6849
Os03g0376000	GLYMA_02G1110002	31.0345	50.3497
Os03g0376000	GLYMA_07G228100	57.7586	60.6335
Os03g0376000	GLYMA_13G061200	56.4655	60.6481
Os03g0376000	GLYMA_15G247000	19.3966	57.6923
Os03g0376000	GLYMA_18G262100	46.5517	49.5413
Os03g0376000	GLYMA_19G025300	56.4655	60.6481
Os03g0376000	GLYMA_20G031400	55.6034	58.6364
Os03g0376100	GLYMA_05G113800	2.04918	2.14592
Os03g0376100	GLYMA_09G235400	72.1311	32.8358
Os03g0376100	GLYMA_18G261600	71.7213	32.7103
Os03g0376600	GLYMA_10G058500	54.3396	52.3636
Os03g0376600	GLYMA_13G145200	55.0943	52.3298
Os03g0376900	GLYMA_09G236000	69.181	64.7177
Os03g0376900	GLYMA_11G152800	48.0603	53.6058
Os03g0376900	GLYMA_18G261000	69.181	64.7177
Os03g0376900	GLYMA_19G024300	38.1466	50.5714
Os03g0377100	GLYMA_01G050100	64.7727	68.4
Os03g0377100	GLYMA_02G109100	64.7727	68.4
Os03g0377100	GLYMA_04G167800	62.8788	66.9355
Os03g0377100	GLYMA_06G195000	63.2576	67.0683
Os03g0377100	GLYMA_07G229000	64.3939	68.5484
Os03g0377100	GLYMA_09G236200	62.5	62.2642
Os03g0377100	GLYMA_17G101400	60.6061	59.9251
Os03g0377100	GLYMA_18G260900	63.6364	63.3962
Os03g0377100	GLYMA_19G024200	60.2273	61.39
Os03g0377100	GLYMA_20G033900	64.3939	64.1509
Os03g0377300	GLYMA_02G277200	29.4766	18.1664
Os03g0377300	GLYMA_14G037400	1.10193	1.86916
Os03g0377300	GLYMA_14G038000	29.7521	18.3362
Os03g0377500	GLYMA_02G277200	48.5839	37.8608
Os03g0377500	GLYMA_14G037400	24.8366	53.271
Os03g0377500	GLYMA_14G038000	48.8017	38.0306
Os03g0377600	GLYMA_01G048700	24.4131	22.7074
Os03g0377600	GLYMA_02G108300	26.2911	18.4818
Os03g0378000	GLYMA_01G047100	47.0472	44.3414
Os03g0378000	GLYMA_02G107700	45.8661	43.3892
Os03g0378200	GLYMA_01G095400	28.913	56.5957
Os03g0378200	GLYMA_08G270900	55.6522	55.2916
Os03g0379100	GLYMA_01G046700	69.2308	69.687
Os03g0379100	GLYMA_02G106900	70.3764	70.8402
Os03g0379100	GLYMA_04G170300	65.6301	66.1716
Os03g0379100	GLYMA_06G193300	61.0475	64.5329
Os03g0379100	GLYMA_08G300700	69.0671	69.4079
Os03g0379100	GLYMA_18G119600	68.9034	69.2434
Os03g0379300	GLYMA_05G027600	32.5397	36.9369
Os03g0379300	GLYMA_17G098900	34.127	38.2222
Os03g0379400	GLYMA_01G045300	47.5728	48.1967
Os03g0379400	GLYMA_02G105700	48.2201	47.91
Os03g0379500	GLYMA_04G171400	75.9615	40.1015
Os03g0379500	GLYMA_05G028000	77.8846	41.1168
Os03g0379500	GLYMA_06G192500	75.9615	40.1015
Os03g0379500	GLYMA_17G098600	77.8846	41.1168
Os03g0380700	GLYMA_01G048700	25.5319	20.9607
Os03g0380700	GLYMA_02G108300	25	15.5116
Os03g0381000	GLYMA_04G172800	47.6064	50.4225
Os03g0381000	GLYMA_05G028400	44.1489	49.4048
Os03g0381000	GLYMA_06G191500	47.3404	50.4249
Os03g0381000	GLYMA_09G239800	48.6702	49.3261
Os03g0381000	GLYMA_13G064200	45.7447	46.8665
Os03g0381000	GLYMA_17G098400	48.1383	51.567
Os03g0381000	GLYMA_18G257700	48.1383	48.7871
Os03g0381000	GLYMA_19G020700	46.0106	47.0109
Os03g0381100	GLYMA_10G220000	61.5385	50.7042
Os03g0381100	GLYMA_20G171700	61.5385	50.7042
Os03g0381200	GLYMA_04G140500	28.9683	54.0741
Os03g0381200	GLYMA_06G212500	38.0952	58.8957
Os03g0381200	GLYMA_09G074800	30.9524	68.4211
Os03g0381200	GLYMA_10G219900	74.6032	73.1517
Os03g0381200	GLYMA_16G101900	15.4762	52.7027
Os03g0381200	GLYMA_20G1718001	50	70.3911
Os03g0381200	GLYMA_20G1718002	19.4444	74.2424
Os03g0381200	GLYMA_U028400	30.9524	65
Os03g0381300	GLYMA_02G077100	53.1792	48.1675
Os03g0381300	GLYMA_16G159900	53.7572	49.2063
Os03g0382100	GLYMA_10G291700	46.0385	44.5135
Os03g0382100	GLYMA_12G075100	53.1049	52.6539
Os03g0382100	GLYMA_13G331600	53.9615	53.277
Os03g0382100	GLYMA_15G042500	53.3191	52.9787
Os03g0382100	GLYMA_20G240900	40.4711	41.2664
Os03g0382100	GLYMA_U033000	53.3191	48.6328
Os03g0383600	GLYMA_10G291700	41.3136	40.3727
Os03g0383600	GLYMA_12G075100	44.0678	44.1614
Os03g0383600	GLYMA_13G331600	46.3983	46.3002
Os03g0383600	GLYMA_15G042500	46.6102	46.8085
Os03g0383600	GLYMA_20G240900	37.9237	39.083
Os03g0383600	GLYMA_U033000	43.8559	40.4297
Os03g0383800	GLYMA_11G237500	38.3217	38.8652
Os03g0383800	GLYMA_18G019700	38.042	38.4181
Os03g0383900	GLYMA_05G181500	59.8726	61.4379
Os03g0383900	GLYMA_08G139200	59.8726	61.4379
Os03g0383900	GLYMA_11G238000	55.414	56.129
Os03g0383900	GLYMA_18G019300	54.7771	54.7771
Os03g0385301	GLYMA_13G087000	54.321	57.1429
Os03g0385301	GLYMA_14G169200	54.321	57.1429
Os03g0385900	GLYMA_09G152000	27.7108	27.9635
Os03g0385900	GLYMA_16G202700	27.4096	26.7647
Os03g0386000	GLYMA_04G104200	65.4229	58.8367
Os03g0386000	GLYMA_06G105200	64.4279	62.4096
Os03g0386500	GLYMA_12G146200	19.3548	63.1579
Os03g0386700	GLYMA_13G028500	54	55.102
Os03g0386700	GLYMA_13G028800	48	45.1128
Os03g0386700	GLYMA_13G029200	52.6	53.8934
Os03g0386700	GLYMA_14G080500	51.6	51.8072
Os03g0386700	GLYMA_17G244900	52.2	52.3046
Os03g0386700	GLYMA_20G056200	52.4	54.2443
Os03g0386800	GLYMA_13G028500	52.1739	48.9796
Os03g0386800	GLYMA_13G028800	47.8261	41.3534
Os03g0386800	GLYMA_13G029200	50.8696	47.9508
Os03g0386800	GLYMA_14G080500	51.5217	47.5904
Os03g0386800	GLYMA_17G244900	50.4348	46.493
Os03g0386800	GLYMA_20G056200	50.8696	48.4472
Os03g0387000	GLYMA_18G082500	0.166667	0.568182
Os03g0387100	GLYMA_01G105500	74.0426	74.0426
Os03g0387100	GLYMA_03G073300	73.617	73.617
Os03g0387100	GLYMA_08G167600	74.0426	74.0426
Os03g0387100	GLYMA_15G260000	73.617	73.617
Os03g0387800	GLYMA_04G103000	55.8621	57.8571
Os03g0387800	GLYMA_05G178800	44.8276	43.0464
Os03g0387800	GLYMA_06G104200	55.5172	56.4912
Os03g0387800	GLYMA_08G136300	44.8276	43.6242
Os03g0387800	GLYMA_11G240000	52.7586	50.8306
Os03g0387800	GLYMA_18G017400	53.1034	50.8251
Os03g0387900	GLYMA_05G118300	18.3566	17.8571
Os03g0387900	GLYMA_08G073300	18.3566	19.3015
Os03g0387900	GLYMA_08G179400	20.2797	19.6944
Os03g0387900	GLYMA_15G053000	20.1049	19.5578
Os03g0388100	GLYMA_08G179000	27.1739	31.8471
Os03g0388100	GLYMA_15G053500	26.087	32
Os03g0388366	GLYMA_05G178600	37.6623	26.1261
Os03g0388366	GLYMA_08G135700	38.961	26.5487
Os03g0388366	GLYMA_18G017100	40.2597	17.6136
Os03g0388500	GLYMA_05G117000	54.8822	14.9816
Os03g0388500	GLYMA_05G178200	57.5758	15.2406
Os03g0388500	GLYMA_08G072100	54.8822	15.1066
Os03g0388500	GLYMA_08G135200	57.9125	15.608
Os03g0388500	GLYMA_08G178900	51.8519	14.2461
Os03g0388500	GLYMA_15G053600	54.5455	14.8897
Os03g0388800	GLYMA_05G177400	49.7041	53.3333
Os03g0388800	GLYMA_08G134500	47.6331	51.6026
Os03g0388800	GLYMA_08G178600	44.6746	46.8944
Os03g0388800	GLYMA_13G089500	45.5621	47.8261
Os03g0388800	GLYMA_15G053900	44.0828	46.2733
Os03g0388800	GLYMA_18G016300	47.6331	47.3529
Os03g0388900	GLYMA_08G071500	26.9022	46.2617
Os03g0388900	GLYMA_08G071600	42.3913	40.8377
Os03g0388900	GLYMA_08G071700	32.0652	28.6408
Os03g0388900	GLYMA_08G178500	41.8478	41.5094
Os03g0388900	GLYMA_13G044200	44.5652	42.8198
Os03g0388900	GLYMA_13G044300	39.1304	37.2093
Os03g0388900	GLYMA_13G044400	24.1848	35.4582
Os03g0388900	GLYMA_15G054000	33.1522	27.7904
Os03g0388900	GLYMA_15G054100	33.9674	31.5657
Os03g0389100	GLYMA_08G071500	29.1391	41.1215
Os03g0389100	GLYMA_08G071600	45.6954	36.1257
Os03g0389100	GLYMA_08G071700	36.755	26.9417
Os03g0389100	GLYMA_08G178500	42.7152	34.7709
Os03g0389100	GLYMA_13G044200	44.702	35.248
Os03g0389100	GLYMA_13G044300	45.0331	35.1421
Os03g0389100	GLYMA_13G044400	30.7947	37.0518
Os03g0389100	GLYMA_15G054000	37.0861	25.5125
Os03g0389100	GLYMA_15G054100	38.0795	29.0404
Os03g0389501	GLYMA_08G071500	32.2115	31.3084
Os03g0389501	GLYMA_08G071600	38.9423	21.2042
Os03g0389501	GLYMA_08G071700	35.0962	17.7184
Os03g0389501	GLYMA_08G178500	39.9038	22.372
Os03g0389501	GLYMA_13G044200	41.3462	22.4543
Os03g0389501	GLYMA_13G044300	39.9038	21.447
Os03g0389501	GLYMA_13G044400	23.0769	19.1235
Os03g0389501	GLYMA_15G054000	35.5769	16.8565
Os03g0389501	GLYMA_15G054100	36.5385	19.1919
Os03g0389700	GLYMA_02G208400	72.6126	75.7519
Os03g0389700	GLYMA_06G101700	67.7477	72.8682
Os03g0389700	GLYMA_14G176600	70.991	77.4067
Os03g0389700	GLYMA_15G054700	68.1081	76.3636
Os03g0389900	GLYMA_06G101600	52.9906	52.0619
Os03g0390000	GLYMA_04G128200	21.6327	54.6392
Os03g0390200	GLYMA_02G208500	79.8246	80.7692
Os03g0390200	GLYMA_05G176100	69.883	75.873
Os03g0390200	GLYMA_08G133600	79.2398	78.5507
Os03g0390200	GLYMA_14G176700	79.2398	80.1775
Os03g0390400	GLYMA_02G208900	53.2544	51.7241
Os03g0390400	GLYMA_14G177100	54.4379	52.5714
Os03g0390700	GLYMA_03G093200	55.6886	56.0241
Os03g0390700	GLYMA_16G080700	56.5868	56.9277
Os03g0391000	GLYMA_09G244800	54.8523	53.4979
Os03g0391000	GLYMA_18G248400	55.0633	53.8144
Os03g0391100	GLYMA_02G210600	17.4713	19.6891
Os03g0391100	GLYMA_02G210700	22.9885	26.738
Os03g0391100	GLYMA_03G239900	22.9885	27.3224
Os03g0391100	GLYMA_04G098100	20.4598	26.1765
Os03g0391100	GLYMA_06G099800	21.3793	27.8443
Os03g0391100	GLYMA_10G156500	22.5287	27.298
Os03g0391100	GLYMA_14G178200	19.5402	21.6837
Os03g0391100	GLYMA_14G178400	23.4483	26.9129
Os03g0391100	GLYMA_19G236800	22.7586	26.4
Os03g0391100	GLYMA_20G231900	22.5287	29.1667
Os03g0391700	GLYMA_02G212300	2.0649	13.2075
Os03g0391700	GLYMA_04G093000	2.0649	13.2075
Os03g0391700	GLYMA_06G094800	2.0649	13.2075
Os03g0391700	GLYMA_07G181100	1.76991	11.3208
Os03g0391700	GLYMA_08G069600	1.76991	11.3208
Os03g0391700	GLYMA_14G180100	2.0649	13.2075
Os03g0391700	GLYMA_15G056700	1.76991	11.3208
Os03g0392000	GLYMA_01G024700	38.6179	26.3158
Os03g0392000	GLYMA_02G040500	34.9594	35.3909
Os03g0392000	GLYMA_02G212400	41.8699	28.8515
Os03g0392000	GLYMA_04G092800	35.7724	25
Os03g0392000	GLYMA_06G094600	39.0244	27.2727
Os03g0392000	GLYMA_08G280600	36.5854	26.0116
Os03g0392000	GLYMA_14G180300	41.4634	28.7324
Os03g0392000	GLYMA_18G145600	37.8049	25.9777
Os03g0392050	GLYMA_03G171300	84.2105	86.4865
Os03g0392050	GLYMA_19G172400	84.2105	86.4865
Os03g0392300	GLYMA_13G208600	72.4138	72.0588
Os03g0392300	GLYMA_15G104200	73.399	73.0392
Os03g0392400	GLYMA_07G181500	26.9136	23.1423
Os03g0392400	GLYMA_08G068300	26.6667	23.7363
Os03g0392400	GLYMA_13G257100	25.1852	20.4409
Os03g0392400	GLYMA_15G057800	27.1605	22.1328
Os03g0392600	GLYMA_11G191200	56.8085	58.2969
Os03g0392600	GLYMA_12G083100	56.383	57.7342
Os03g0392600	GLYMA_12G179400	24.2553	52.5346
Os03g0392600	GLYMA_13G321200	55.1064	56.7982
Os03g0392600	GLYMA_13G321700	54.6809	56.1135
Os03g0393300	GLYMA_11G191200	38.4259	18.1223
Os03g0393300	GLYMA_12G083100	38.8889	18.3007
Os03g0393300	GLYMA_12G179400	5.09259	5.06912
Os03g0393300	GLYMA_13G321200	37.037	17.5439
Os03g0393300	GLYMA_13G321700	37.5	17.6856
Os03g0393700	GLYMA_11G191200	55.3191	56.7686
Os03g0393700	GLYMA_12G083100	55.1064	56.427
Os03g0393700	GLYMA_12G179400	23.8298	51.6129
Os03g0393700	GLYMA_13G321200	54.4681	56.1404
Os03g0393700	GLYMA_13G321700	54.0426	55.4585
Os03g0394900	GLYMA_01G185200	51.3812	54.5455
Os03g0394900	GLYMA_02G134300	55.8011	58.7209
Os03g0394900	GLYMA_04G037200	51.3812	55.3571
Os03g0394900	GLYMA_05G084200	51.3812	52.9915
Os03g0394900	GLYMA_06G037800	40.3315	49.8294
Os03g0394900	GLYMA_07G210900	56.0773	59.0116
Os03g0394900	GLYMA_11G057000	51.105	54.2522
Os03g0394900	GLYMA_14G080900	48.895	51.7544
Os03g0394900	GLYMA_17G176100	50.8287	51.9774
Os03g0394900	GLYMA_17G244500	49.1713	52.0468
Os03g0395000	GLYMA_14G081000	36.3636	43.0108
Os03g0395000	GLYMA_17G244400	19.697	50.7812
Os03g0395100	GLYMA_04G038000	61.4865	63.6364
Os03g0395100	GLYMA_06G039000	62.3874	64.5688
Os03g0395100	GLYMA_14G082200	62.1622	64.486
Os03g0395100	GLYMA_17G243100	61.7117	64.0187
Os03g0395200	GLYMA_04G038300	36.5591	35.7895
Os03g0395200	GLYMA_06G039300	39.7849	38.9474
Os03g0395200	GLYMA_06G039400	39.7849	38.9474
Os03g0395200	GLYMA_17G242800	39.7849	31.3559
Os03g0395300	GLYMA_04G038600	43.6856	34.8407
Os03g0395300	GLYMA_06G039600	43.6856	35.5719
Os03g0395300	GLYMA_08G266500	29.3814	38.9078
Os03g0395300	GLYMA_14G082600	43.0412	33.0693
Os03g0395300	GLYMA_16G095000	32.4742	40.9756
Os03g0395600	GLYMA_05G096000	42.6121	13.7681
Os03g0395600	GLYMA_17G175000	43.5356	13.9771
Os03g0395900	GLYMA_01G186000	67.42	65.8088
Os03g0395900	GLYMA_11G056000	65.1601	63.1387
Os03g0396000	GLYMA_01G186100	36.3171	34.9754
Os03g0396000	GLYMA_11G055900	36.5729	34.7087
Os03g0396000	GLYMA_17G174600	19.9488	36.2791
Os03g0396200	GLYMA_18G085900	48.4163	40.7878
Os03g0396900	GLYMA_14G083400	32.6087	31.4246
Os03g0396900	GLYMA_17G241700	24.3478	24
Os03g0397300	GLYMA_07G047100	54.0643	52.7675
Os03g0397300	GLYMA_16G015100	54.8204	53.211
Os03g0397400	GLYMA_13G372100	71.6247	71.6247
Os03g0397400	GLYMA_15G001600	70.2517	70.7373
Os03g0397500	GLYMA_10G192200	73.1239	72.2414
Os03g0397500	GLYMA_20G198200	72.7749	72.5217
Os03g0397600	GLYMA_13G115700	56.5923	56.3636
Os03g0397600	GLYMA_17G044100	55.9838	55.7576
Os03g0397700	GLYMA_03G262700	42.6641	30.109
Os03g0397700	GLYMA_07G046800	45.1737	32.8191
Os03g0397700	GLYMA_16G015400	44.9807	32.5874
Os03g0397700	GLYMA_19G261700	43.0502	30.9293
Os03g0399000	GLYMA_09G076100	35.1575	36.9983
Os03g0399000	GLYMA_13G115200	36.4842	43.0528
Os03g0399000	GLYMA_15G183700	38.6401	35.6269
Os03g0399000	GLYMA_17G044700	38.9718	38.9718
Os03g0399400	GLYMA_04G058200	43.8725	43.3414
Os03g0399400	GLYMA_06G058900	43.8725	43.3414
Os03g0399400	GLYMA_14G105800	45.3431	45.4545
Os03g0399400	GLYMA_17G220600	45.8333	45.9459
Os03g0399532	GLYMA_07G045600	55.1919	26.7945
Os03g0399532	GLYMA_13G114800	53.0474	25.9382
Os03g0399532	GLYMA_16G013500	55.1919	26.9421
Os03g0399532	GLYMA_17G045200	53.386	26.6329
Os03g0400200	GLYMA_06G307300	26.9663	26.5193
Os03g0400200	GLYMA_06G307400	26.4045	25.4054
Os03g0400200	GLYMA_07G239900	25.8427	25.5556
Os03g0400200	GLYMA_12G097400	24.7191	24.4444
Os03g0400200	GLYMA_17G033500	26.4045	26.1111
Os03g0400700	GLYMA_16G013200	29.8851	27.957
Os03g0400800	GLYMA_04G165400	43.8247	30.303
Os03g0400800	GLYMA_05G024000	44.7543	29.1775
Os03g0400800	GLYMA_06G197600	44.2231	29.9191
Os03g0400800	GLYMA_17G103400	45.0199	31.0724
Os03g0400901	GLYMA_12G067300	28.744	26.5033
Os03g0401200	GLYMA_04G196300	36.4973	33.5793
Os03g0401200	GLYMA_04G237600	43.4492	46.9653
Os03g0401200	GLYMA_06G126400	43.1818	46.6763
Os03g0401200	GLYMA_06G169500	35.5615	33.5435
Os03g0401200	GLYMA_09G155400	42.246	38.9163
Os03g0401200	GLYMA_13G042000	40.7754	39.559
Os03g0401200	GLYMA_14G161200	40.9091	39.7403
Os03g0401200	GLYMA_16G205900	42.3797	40.6932
Os03g0401300	GLYMA_09G073600	73.0392	73.5802
Os03g0401300	GLYMA_13G114000	74.6324	75.6522
Os03g0401300	GLYMA_15G182600	73.652	74.5658
Os03g0401300	GLYMA_17G045800	74.5098	75.528
Os03g0402000	GLYMA_06G269400	83.4225	83.871
Os03g0402000	GLYMA_12G135200	83.4225	83.871
Os03g0402400	GLYMA_07G043800	69.8925	41.9355
Os03g0402400	GLYMA_08G159800	66.129	32.4538
Os03g0402400	GLYMA_15G267100	66.129	39.5498
Os03g0402400	GLYMA_16G012200	69.8925	41.8006
Os03g0402800	GLYMA_01G204400	30.2632	35.3846
Os03g0402800	GLYMA_04G013800	33.7719	38.3085
Os03g0402800	GLYMA_06G013700	28.0702	40
Os03g0402800	GLYMA_07G041400	27.193	26.7241
Os03g0402800	GLYMA_09G071600	36.8421	32.5581
Os03g0402800	GLYMA_11G038600	20.1754	22.6601
Os03g0402800	GLYMA_13G112000	35.9649	33.8843
Os03g0402800	GLYMA_15G179600	36.4035	32.1705
Os03g0402800	GLYMA_16G010000	26.7544	26.5217
Os03g0402800	GLYMA_17G047700	36.8421	34.7107
Os03g0403100	GLYMA_01G006500	68.2251	67.5236
Os03g0403100	GLYMA_07G125300	68.9177	68.3262
Os03g0404800	GLYMA_03G002500	49.6241	23.4458
Os03g0404800	GLYMA_06G058200	48.8722	32.419
Os03g0404800	GLYMA_07G107800	50	23.6655
Os03g0404800	GLYMA_07G143400	0	0
Os03g0404800	GLYMA_12G159100	0	0
Os03g0405000	GLYMA_03G002500	57.9323	57.7265
Os03g0405000	GLYMA_06G058200	44.385	62.0948
Os03g0405000	GLYMA_07G107800	57.9323	57.8292
Os03g0405000	GLYMA_07G143400	8.3779	54.6512
Os03g0405000	GLYMA_12G159100	10.5169	66.2921
Os03g0405100	GLYMA_13G111700	50.4644	53.268
Os03g0405100	GLYMA_17G048000	49.5356	54.9828
Os03g0405500	GLYMA_08G285900	52.3726	52.2807
Os03g0405900	GLYMA_08G285900	50.9466	51.9298
Os03g0406100	GLYMA_01G135500	57.8947	54.7893
Os03g0406100	GLYMA_03G032400	57.085	53.8168
Os03g0406200	GLYMA_04G195100	73.8938	72.6087
Os03g0406200	GLYMA_06G170900	74.7788	73.4783
Os03g0406200	GLYMA_09G063800	35.8407	62.7907
Os03g0406900	GLYMA_09G071000	52.2678	55
Os03g0406900	GLYMA_15G178900	45.5724	53.1486
Os03g0407000	GLYMA_07G040600	46.9444	22.3545
Os03g0407000	GLYMA_09G070900	43.3333	20.5534
Os03g0407000	GLYMA_13G111500	46.6667	22.2812
Os03g0407000	GLYMA_15G178800	35.5556	24.8544
Os03g0407000	GLYMA_16G009200	45.5556	24.6617
Os03g0407000	GLYMA_17G048100	47.2222	22.5464
Os03g0407000	GLYMA_20G063300	0	0
Os03g0407100	GLYMA_03G051800	23.5294	28.3688
Os03g0407100	GLYMA_04G057100	29.4118	30.4878
Os03g0407100	GLYMA_06G057500	28.8235	33.1081
Os03g0407100	GLYMA_07G040400	31.7647	33.75
Os03g0407100	GLYMA_13G111200	31.7647	36.2416
Os03g0407100	GLYMA_14G106700	29.4118	33.3333
Os03g0407100	GLYMA_16G009000	32.3529	33.7423
Os03g0407100	GLYMA_17G048300	32.9412	37.5839
Os03g0407100	GLYMA_17G219500	29.4118	33.3333
Os03g0407100	GLYMA_18G166900	24.1176	29.927
Os03g0407400	GLYMA_07G040200	12.069	17.6101
Os03g0407400	GLYMA_09G070100	16.8103	17.9724
Os03g0407400	GLYMA_13G110900	19.3966	19.1489
Os03g0407400	GLYMA_15G178100	15.5172	16.7442
Os03g0407400	GLYMA_17G048600	19.3966	19.7368
Os03g0407900	GLYMA_04G056900	44	57.8947
Os03g0407900	GLYMA_06G057300	44.8	59.893
Os03g0407900	GLYMA_07G039700	44	47.5162
Os03g0407900	GLYMA_09G069900	49.8	53.7797
Os03g0407900	GLYMA_13G110700	50.2	55.6541
Os03g0407900	GLYMA_14G107300	43	55.2699
Os03g0407900	GLYMA_15G177900	50.4	55.0218
Os03g0407900	GLYMA_16G008500	43.8	48.5588
Os03g0407900	GLYMA_17G048900	50.8	55.7018
Os03g0407900	GLYMA_17G219200	43	55.6995
Os03g0408300	GLYMA_01G026100	80.137	79.0541
Os03g0408300	GLYMA_02G038700	80.8219	79.7297
Os03g0408300	GLYMA_04G187500	79.4521	78.9116
Os03g0408300	GLYMA_05G040900	79.4521	79.4521
Os03g0408300	GLYMA_06G178300	79.4521	78.9116
Os03g0408300	GLYMA_17G085400	78.7671	78.7671
Os03g0408500	GLYMA_02G277500	44.1964	55
Os03g0408500	GLYMA_07G236200	47.7679	61.4943
Os03g0408500	GLYMA_17G037200	49.1071	62.1469
Os03g0408600	GLYMA_07G039400	40.3442	38.9299
Os03g0408600	GLYMA_16G008200	39.9618	38.4899
Os03g0409400	GLYMA_09G069000	66.5306	75.814
Os03g0409400	GLYMA_15G177000	65.7143	74.8837
Os03g0410700	GLYMA_07G036000	52.9221	52.2436
Os03g0410700	GLYMA_16G005300	52.5974	51.9231
Os03g0410900	GLYMA_03G197100	86.25	87.3418
Os03g0410900	GLYMA_11G086200	86.25	87.3418
Os03g0410900	GLYMA_19G195100	86.25	87.3418
Os03g0411000	GLYMA_07G036600	34.3709	30.7068
Os03g0411000	GLYMA_16G006000	33.8521	30.3488
Os03g0411100	GLYMA_07G036200	32.8076	29.8851
Os03g0411100	GLYMA_09G068400	27.1293	37.7193
Os03g0411100	GLYMA_13G107900	25.8675	35.1931
Os03g0411100	GLYMA_15G027400	26.4984	28.2828
Os03g0411100	GLYMA_15G173300	26.183	36.4035
Os03g0411100	GLYMA_16G005500	29.3375	29.1536
Os03g0411100	GLYMA_17G051400	24.9211	37.0892
Os03g0411300	GLYMA_08G232400	47.4684	54.7445
Os03g0411300	GLYMA_15G217700	46.2025	53.2847
Os03g0411500	GLYMA_11G119300	60.2317	57.1429
Os03g0411500	GLYMA_12G044500	59.4595	56.4103
Os03g0411600	GLYMA_01G174700	47.8528	46.7066
Os03g0411600	GLYMA_02G057900	42.3313	43.125
Os03g0411600	GLYMA_04G032800	37.4233	39.3548
Os03g0411600	GLYMA_06G0327002	32.5153	48.6239
Os03g0411600	GLYMA_11G066800	47.2393	44.7674
Os03g0411600	GLYMA_12G133900	40.4908	31.2796
Os03g0411600	GLYMA_14G075900	41.1043	41.6149
Os03g0411600	GLYMA_17G249800	17.7914	30.2083
Os03g0411800	GLYMA_08G328000	56.4246	57.8797
Os03g0411800	GLYMA_13G338200	26.8156	48
Os03g0411800	GLYMA_13G338300	53.6313	54.8571
Os03g0411800	GLYMA_15G036200	53.0726	55.0725
Os03g0411800	GLYMA_15G036300	53.6313	56.1404
Os03g0411800	GLYMA_18G078600	56.9832	56.6667
Os03g0412200	GLYMA_02G300000	32.8244	31.3869
Os03g0412200	GLYMA_14G013900	30.5344	28.169
Os03g0413100	GLYMA_01G064600	68.3628	68.3628
Os03g0413100	GLYMA_02G122500	69.0266	69.0266
Os03g0413400	GLYMA_04G159200	62.4769	63.2959
Os03g0413400	GLYMA_05G018500	63.9556	64.5522
Os03g0413400	GLYMA_06G205900	62.4769	63.2959
Os03g0413400	GLYMA_17G081400	64.5102	65.1119
Os03g0414400	GLYMA_19G034200	49.5495	50
Os03g0415200	GLYMA_08G248200	38.6111	63.1818
Os03g0415200	GLYMA_18G269700	68.3333	67.5824
Os03g0415200	GLYMA_19G032800	64.1667	62.9428
Os03g0415200	GLYMA_19G032900	67.2222	66.4835
Os03g0415500	GLYMA_01G007700	53.8462	56
Os03g0415500	GLYMA_16G078500	53.8462	56
Os03g0415500	GLYMA_20G017300	53.8462	52.5822
Os03g0415600	GLYMA_01G007700	17.7966	21
Os03g0415600	GLYMA_16G078500	17.7966	21
Os03g0415600	GLYMA_20G017300	18.2203	20.1878
Os03g0415700	GLYMA_01G007700	3.16206	4
Os03g0415700	GLYMA_16G078500	2.7668	3.5
Os03g0415700	GLYMA_20G017300	3.55731	4.22535
Os03g0416200	GLYMA_04G160000	60.0427	61.3537
Os03g0416200	GLYMA_06G205500	59.6154	60.917
Os03g0416200	GLYMA_08G249800	65.812	71.4617
Os03g0416200	GLYMA_13G053200	27.3504	71.9101
Os03g0416200	GLYMA_18G272100	65.812	71.4617
Os03g0416200	GLYMA_19G033600	64.9573	70.5336
Os03g0416300	GLYMA_05G019100	24.4541	53.5885
Os03g0416500	GLYMA_01G062000	61.1486	69.3487
Os03g0416500	GLYMA_02G120200	60.473	68.5824
Os03g0417700	GLYMA_01G061100	56.1165	55.5769
Os03g0417700	GLYMA_02G119600	55.534	55.4264
Os03g0417700	GLYMA_05G019200	54.5631	53.1191
