Gene stable ID	Oryza glumaepatula gene stable ID	%id. target Oryza glumaepatula gene identical to query gene	%id. query gene identical to target Oryza glumaepatula gene
Os02g0469900	OGLUM02G16420	99.5717	97.4843
Os02g0470000	OGLUM02G16430	98.151	96.2236
Os02g0470400	OGLUM02G16440	96.9365	10.8339
Os02g0470600	OGLUM02G16440	89.7638	13.9398
Os02g0471300	OGLUM02G16470	99.5227	99.5227
Os02g0471500	OGLUM02G16490	86.8726	99.3377
Os02g0472500	OGLUM02G16480	68.1223	82.1053
Os02g0472700	OGLUM02G16510	96.5418	38.1115
Os02g0473000	OGLUM02G16520	91.2245	77.069
Os02g0473200	OGLUM02G16530	98.3806	98.7805
Os02g0474000	OGLUM02G16570	90.7928	86.165
Os02g0474700	OGLUM02G16630	98.6667	65.1663
Os02g0475101	OGLUM05G21290	24.0876	22.449
Os02g0475300	OGLUM02G16680	99.6845	94.4694
Os02g0475400	OGLUM02G16700	97.3995	90.9492
Os02g0475500	OGLUM02G16710	74.0032	54.7816
Os02g0476901	OGLUM02G16770	76.8116	33.3333
Os02g0477700	OGLUM02G16810	90.0585	18.4211
Os02g0478050	OGLUM01G11090	6.43275	12.6437
Os02g0478300	OGLUM02G16870	85.4227	36.4428
Os02g0478500	OGLUM02G16900	82.6446	99.6678
Os02g0478600	OGLUM02G16910	100	100
Os02g0478700	OGLUM02G16920	100	100
Os02g0478900	OGLUM02G16930	98.1661	73.6842
Os02g0479300	OGLUM02G16950	80	69.7674
Os02g0479700	OGLUM02G12850	6.25	1.97842
Os02g0480466	OGLUM02G16960	42.8571	9.48276
Os02g0480800	OGLUM02G16980	86.0294	83.5714
Os02g0480900	OGLUM02G16990	98.9848	81.25
Os02g0481000	OGLUM02G17000	99.3333	99.3333
Os02g0481700	OGLUM02G17020	99.6047	55.3846
Os02g0481900	OGLUM02G17030	87.2263	98.0848
Os02g0482400	OGLUM02G17040	54.267	57.8089
Os02g0483000	OGLUM06G24630	81.295	39.1003
Os02g0483500	OGLUM02G17070	98.7705	98.5685
Os02g0483800	OGLUM02G17110	24.3564	83.6735
Os02g0486400	OGLUM07G08930	46.1538	39.2857
Os02g0487300	OGLUM02G17200	97.9695	97.9695
Os02g0488600	OGLUM02G17240	99.7636	90.364
Os02g0489400	OGLUM02G17260	100	100
Os02g0489500	OGLUM02G17270	90.0929	90.9375
Os02g0489550	OGLUM02G17280	82.5688	58.0021
Os02g0489800	OGLUM02G17290	99.4983	55.9211
Os02g0490000	OGLUM02G17310	99.4881	99.4881
Os02g0490500	OGLUM02G17330	99.1903	99.1903
Os02g0491300	OGLUM02G17350	99.3139	99.3139
Os02g0491400	OGLUM02G17360	92.3754	99.6835
Os02g0491600	OGLUM02G17370	99.537	99.537
Os02g0491800	OGLUM02G17390	97.3094	97.3094
Os02g0491900	OGLUM02G17400	13.7931	62.9213
Os02g0492500	OGLUM02G17410	55.8635	99.6198
Os02g0492600	OGLUM02G17420	80.791	52
Os02g0492800	OGLUM02G17430	99.115	91.8033
Os02g0492900	OGLUM02G17420	1.31234	1.81818
Os02g0493050	OGLUM02G17420	25.4808	38.5455
Os02g0493100	OGLUM02G17450	72.9412	54.007
Os02g0493300	OGLUM02G17460	90.1566	93.0716
Os02g0494000	OGLUM02G17480	44.4068	46.2898
Os02g0494400	OGLUM02G17490	98.9218	95.5729
Os02g0494600	OGLUM02G17500	55.6364	98.7097
Os02g0495400	OGLUM02G17520	97.1642	95.8763
Os02g0495900	OGLUM02G17540	99.2701	99.2701
Os02g0496100	OGLUM02G17550	98.5263	98.9429
Os02g0496300	OGLUM02G17580	85.7143	47.8088
Os02g0496500	OGLUM02G17590	86.8268	99.0548
Os02g0496900	OGLUM02G17610	98.9247	100
Os02g0497500	OGLUM02G17630	89.4085	44.8585
Os02g0497700	OGLUM02G17640	99.375	99.1684
Os02g0498300	OGLUM02G17670	71.7557	66.3529
Os02g0498700	OGLUM02G17690	99.8124	99.8124
Os02g0499000	OGLUM02G17700	93.2432	98.5714
Os02g0499300	OGLUM04G01670	35.0365	27.1186
Os02g0500700	OGLUM02G17740	86.7924	98.7124
Os02g0501350	OGLUM11G10770	72.8814	59.7222
Os02g0502500	OGLUM02G17770	100	100
Os02g0503100	OGLUM02G17750	39.1003	95.7627
Os02g0503100	OGLUM02G17760	20.5882	44.7368
Os02g0503400	OGLUM02G17780	100	100
Os02g0503500	OGLUM02G17790	99.359	99.359
Os02g0504100	OGLUM02G17840	91.2587	62.7404
Os02g0504200	OGLUM02G17850	99.2242	99.2242
Os02g0504500	OGLUM02G17870	99.5169	99.5169
Os02g0504700	OGLUM02G17880	45.6522	27.2727
Os02g0504800	OGLUM02G17890	84.7826	77.3371
Os02g0504900	OGLUM02G17900	94.026	99.4505
Os02g0505400	OGLUM02G17910	99.7097	99.7097
Os02g0505500	OGLUM02G17920	99.5392	99.5392
Os02g0506100	OGLUM02G17940	66.9725	59.1093
Os02g0506400	OGLUM02G17970	98.9446	94.2211
Os02g0506500	OGLUM02G17980	99.7625	99.7625
Os02g0506600	OGLUM02G17990	100	100
Os02g0507400	OGLUM02G18010	100	100
Os02g0507600	OGLUM02G18020	84.7015	84.3866
Os02g0507900	OGLUM02G18040	98	98
Os02g0508000	OGLUM02G18050	99.2248	99.2248
Os02g0508100	OGLUM02G18060	100	100
Os02g0508500	OGLUM11G21620	0	0
Os02g0508801	OGLUM02G18070	100	100
Os02g0509500	OGLUM02G18080	100	100
Os02g0509600	OGLUM02G18090	96.6825	91.4798
Os02g0510000	OGLUM02G18100	98.9101	98.9101
Os02g0510100	OGLUM02G18110	90.099	91.9192
Os02g0510200	OGLUM02G18120	99.3789	99.3789
Os02g0510300	OGLUM02G18130	99.0625	97.8395
Os02g0510600	OGLUM02G18140	99.3808	97.8659
Os02g0511400	OGLUM02G18150	94.4304	64.3103
Os02g0511500	OGLUM02G18160	99.7126	43.1592
Os02g0511600	OGLUM02G18170	99.2424	99.2424
Os02g0511800	OGLUM02G18180	83.9888	82.3691
Os02g0511900	OGLUM02G18190	97.6505	30.8442
Os02g0511901	OGLUM02G18190	98.6432	33.7199
Os02g0512000	OGLUM02G18200	90.9639	89.3491
Os02g0512300	OGLUM02G18230	71.0983	32.3684
Os02g0512400	OGLUM02G18240	100	100
Os02g0513000	OGLUM02G18250	99.4297	99.4297
Os02g0513100	OGLUM02G18260	99.0596	99.0596
Os02g0513400	OGLUM02G18290	89.3939	95.1613
Os02g0513800	OGLUM02G18310	78.9474	77.7202
Os02g0514500	OGLUM02G18320	100	57.1734
Os02g0514700	OGLUM02G18340	81.1558	84.555
Os02g0514800	OGLUM02G18360	75.4717	88.8889
Os02g0515125	OGLUM02G18380	92.2018	52.6638
Os02g0515200	OGLUM02G18390	96.6292	96.6292
Os02g0515600	OGLUM02G18410	100	100
Os02g0516400	OGLUM02G18430	72.9927	68.7285
Os02g0516600	OGLUM02G18440	99.1936	99.1936
Os02g0516800	OGLUM02G18450	57.3991	67.3684
Os02g0517300	OGLUM02G18470	99.7546	99.7546
Os02g0517531	OGLUM02G18510	97.1029	94.9219
Os02g0517564	OGLUM02G18520	65.0943	90
Os02g0517700	OGLUM02G18540	99.4652	99.4652
Os02g0517750	OGLUM02G18550	65.1613	65.5844
Os02g0517900	OGLUM04G01270	55.9767	56.1404
Os02g0518000	OGLUM02G18580	98.5423	99.705
Os02g0518100	OGLUM02G18590	58.8942	89.7436
Os02g0518500	OGLUM02G18620	99.7967	99.7967
Os02g0518600	OGLUM02G18630	99.7305	99.7305
Os02g0518800	OGLUM02G18640	65.493	23.4257
Os02g0519100	OGLUM02G18660	98.7952	94.9807
Os02g0519300	OGLUM02G18680	62.0553	94.012
Os02g0519401	OGLUM02G33700	67.3077	20.1149
Os02g0519900	OGLUM02G18710	100	100
Os02g0520000	OGLUM02G18720	97.0711	97.8903
Os02g0520100	OGLUM02G18730	99.5098	99.5098
Os02g0520500	OGLUM02G18740	96.3235	94.2446
Os02g0520750	OGLUM02G18750	100	100
Os02g0520800	OGLUM02G18760	99.6324	99.6324
Os02g0521100	OGLUM02G18780	87.037	30.3226
Os02g0521300	OGLUM02G18790	96.4041	99.646
Os02g0521500	OGLUM02G18800	78.3626	32.5243
Os02g0521600	OGLUM02G18810	89.7338	52.4444
Os02g0521700	OGLUM02G18820	100	100
Os02g0522700	OGLUM02G18850	92.5	50.2262
Os02g0522800	OGLUM02G18860	74.2647	35.1916
Os02g0523100	OGLUM02G18870	98.0296	100
Os02g0523300	OGLUM02G18880	94.4821	97.3081
Os02g0523500	OGLUM02G18890	99.4929	99.4929
Os02g0523800	OGLUM02G18910	96.2712	89.0282
Os02g0524300	OGLUM02G18920	96.9697	82.7586
Os02g0524600	OGLUM02G18950	99.7567	99.7567
Os02g0525100	OGLUM02G18960	98.1481	98.1481
Os02g0525400	OGLUM02G18970	86.1314	49.8943
Os02g0525600	OGLUM02G18980	100	49.1379
Os02g0525900	OGLUM02G19000	99.8582	99.8582
Os02g0526000	OGLUM02G19010	98.4163	99.7706
Os02g0526400	OGLUM02G19020	99.2701	90.9699
Os02g0526500	OGLUM02G19030	98.5401	42.9936
Os02g0526600	OGLUM02G19040	99.4819	96.4824
Os02g0526700	OGLUM02G19050	98.6517	98.2103
Os02g0527100	OGLUM02G19060	94.321	77.4063
Os02g0527200	OGLUM02G19080	99	99
Os02g0527300	OGLUM02G19090	99.1968	99.1968
Os02g0527500	OGLUM02G19100	98.4733	98.4733
Os02g0527600	OGLUM02G19110	96.5429	92.0635
Os02g0527650	OGLUM02G19120	87.5	93.3333
Os02g0527900	OGLUM02G19140	98.2759	98.2759
Os02g0528000	OGLUM02G19150	84.8485	86.8217
Os02g0528100	OGLUM02G19170	87.3563	91.018
Os02g0528200	OGLUM02G19180	97.0909	99.5031
Os02g0529400	OGLUM02G19250	99.835	99.835
Os02g0529500	OGLUM02G19260	100	100
Os02g0529600	OGLUM02G19270	100	100
Os02g0529700	OGLUM02G19280	100	100
Os02g0529800	OGLUM02G19290	99.0253	99.0253
Os02g0529900	OGLUM02G19300	99.4917	99.4917
Os02g0530100	OGLUM06G06030	23.2394	54.0984
Os02g0530300	OGLUM02G19340	100	100
Os02g0530500	OGLUM02G19360	100	100
Os02g0530600	OGLUM02G19370	96.5102	96.2785
Os02g0531200	OGLUM02G19390	93.3806	98.0149
Os02g0531450	OGLUM02G19410	18.4466	5.57185
Os02g0531600	OGLUM02G19420	99.422	99.422
Os02g0531600	OGLUM04G11450	47.3988	93.1818
Os02g0531600	OGLUM04G11460	37.5723	84.4156
Os02g0532300	OGLUM02G19430	99.7312	99.7312
Os02g0532500	OGLUM02G19440	99.5633	99.5633
Os02g0532800	OGLUM02G19450	97.9487	98.9637
Os02g0533000	OGLUM02G19470	94.3074	95.5769
Os02g0533200	OGLUM02G19480	95.8188	95.4861
Os02g0533700	OGLUM02G19550	53.7383	97.4576
Os02g0533800	OGLUM02G19530	98.9796	39.7541
Os02g0533900	OGLUM02G19490	43.1894	100
Os02g0534000	OGLUM02G19500	98.4127	96.875
Os02g0534400	OGLUM02G19560	67.9376	98.9899
Os02g0534700	OGLUM02G19570	96.0674	96.0674
Os02g0534800	OGLUM02G19580	86.0927	93.5252
Os02g0535000	OGLUM02G19600	91.7197	90.566
Os02g0535300	OGLUM02G19590	50.7389	69.5946
Os02g0535400	OGLUM02G19610	100	78.355
Os02g0535700	OGLUM02G19640	93.1272	63.466
Os02g0535901	OGLUM02G19650	95.2532	95.2532
Os02g0536100	OGLUM02G19660	87.7358	93
Os02g0536400	OGLUM02G19670	99.0854	90.1526
Os02g0536500	OGLUM02G19680	91.0569	79.4326
Os02g0536800	OGLUM02G19690	71.2871	37.3057
Os02g0537400	OGLUM02G19720	97.2603	52.142
Os02g0537500	OGLUM02G19730	77.8947	97.1129
Os02g0537700	OGLUM02G19750	86.9732	66.7647
Os02g0537800	OGLUM02G19760	87.7551	50.7674
Os02g0537900	OGLUM02G19770	97.622	99.6169
Os02g0538000	OGLUM02G19780	99.4065	96.8208
Os02g0538400	OGLUM02G19790	51.3995	65.9054
Os02g0538700	OGLUM02G19810	100	100
Os02g0538900	OGLUM02G19820	99.3865	99.6923
Os02g0539100	OGLUM02G19840	99.2519	98.1504
Os02g0539200	OGLUM02G19850	100	100
Os02g0539500	OGLUM02G19860	99.6364	99.6364
Os02g0539600	OGLUM02G19870	99.697	37.7727
Os02g0539900	OGLUM02G19880	94.6004	65.3731
Os02g0540700	OGLUM02G19910	86.7327	94.1936
Os02g0541325	OGLUM02G19930	100	81.4815
Os02g0541500	OGLUM02G19940	93.8967	99.0099
Os02g0541700	OGLUM02G19950	100	48.9362
Os02g0541900	OGLUM02G19960	82.3129	94.5312
Os02g0542400	OGLUM02G19990	99.2683	98.3092
Os02g0542500	OGLUM02G20000	91.4557	91.4557
Os02g0543000	OGLUM02G20030	94.2857	95.1923
Os02g0543100	OGLUM02G20040	95.5157	94.4568
Os02g0543200	OGLUM02G20060	87.8296	94.9561
Os02g0543300	OGLUM02G20070	92.5373	86.5116
Os02g0543400	OGLUM02G20080	99.6678	99.3377
Os02g0543800	OGLUM12G11770	7.63889	10.7843
Os02g0543900	OGLUM07G08520	9.44444	7.09812
Os02g0546600	OGLUM02G20200	58.7045	45.4545
Os02g0548100	OGLUM02G20220	43.0137	70.4036
Os02g0548700	OGLUM02G20240	71.4628	98.6755
Os02g0548900	OGLUM02G33830	60.7843	30.2439
Os02g0549200	OGLUM02G20250	99.6047	100
Os02g0549600	OGLUM02G20280	99.4536	99.4536
Os02g0549700	OGLUM01G47300	49.2424	43.9189
Os02g0549900	OGLUM02G20400	88.4615	27.7881
Os02g0550000	OGLUM02G20390	99.8762	99.6296
Os02g0550100	OGLUM02G20350	100	100
Os02g0550300	OGLUM02G20370	99.2924	99.0588
Os02g0550400	OGLUM02G20380	98.7879	98.4894
Os02g0550600	OGLUM02G20300	99.8221	99.8221
Os02g0550700	OGLUM02G20320	99.2405	86.918
Os02g0550800	OGLUM02G20340	100	100
Os02g0551100	OGLUM02G20410	99.726	99.726
Os02g0551400	OGLUM02G20470	99.5828	99.5828
Os02g0551600	OGLUM02G20480	99.0741	99.0741
Os02g0551700	OGLUM02G20500	97.8836	55.0595
Os02g0551900	OGLUM02G20510	97.9592	99.115
Os02g0552000	OGLUM02G20520	98.8136	99.8288
Os02g0552100	OGLUM02G20530	99.1468	98.6418
Os02g0552150	OGLUM02G20540	98.7654	31.6206
Os02g0552200	OGLUM02G20550	97.0501	97.0501
Os02g0552600	OGLUM02G20560	86.5385	99.723
Os02g0553000	OGLUM02G20600	87.5	21.5877
Os02g0553500	OGLUM02G20620	89.3281	52.9274
Os02g0554000	OGLUM02G20630	98.5251	31.215
Os02g0554100	OGLUM02G20640	100	100
Os02g0554200	OGLUM02G20650	98.5981	98.5981
Os02g0554300	OGLUM02G20660	90.2848	71.8667
Os02g0554800	OGLUM02G20680	96.1373	94.5148
Os02g0554900	OGLUM02G20690	95.9633	96.1397
Os02g0555000	OGLUM02G20700	94.4079	99.6528
Os02g0555100	OGLUM02G20710	99.3289	99.3289
Os02g0555300	OGLUM02G20740	97.0588	86.087
Os02g0555600	OGLUM02G20750	97.921	81.7708
Os02g0555700	OGLUM02G20760	99.2042	100
Os02g0555900	OGLUM02G20770	90.3766	94.8755
Os02g0556000	OGLUM02G20780	89.4578	97.2177
Os02g0556100	OGLUM02G20790	99.6575	99.6575
Os02g0556400	OGLUM02G20800	95.625	95.4262
Os02g0556600	OGLUM02G20810	97.6546	98.9201
Os02g0556700	OGLUM02G20830	97.1698	97.4205
Os02g0556800	OGLUM02G20840	91.2863	92.0502
Os02g0556900	OGLUM02G20850	94.3274	99.4872
Os02g0557000	OGLUM02G20860	95.4545	97.9592
Os02g0557100	OGLUM02G20870	100	100
Os02g0557200	OGLUM02G20880	95.1327	99.3837
Os02g0557300	OGLUM02G20890	100	100
Os02g0557500	OGLUM02G20900	99.5134	57.0432
Os02g0557600	OGLUM02G20910	97.0149	88.9058
Os02g0557700	OGLUM02G20920	96.8889	97.3214
Os02g0557800	OGLUM02G20930	83.3333	100
Os02g0558100	OGLUM02G20940	100	100
Os02g0558300	OGLUM02G20950	70.6349	83.9623
Os02g0558500	OGLUM02G20430	92.9178	84.3188
Os02g0558600	OGLUM02G20970	93.9292	92.0661
Os02g0558700	OGLUM02G20980	100	100
Os02g0559300	OGLUM02G21000	97.2565	93.9073
Os02g0559400	OGLUM02G21010	88.9163	92.3274
Os02g0560450	OGLUM02G21020	75.2809	94.3662
Os02g0561500	OGLUM02G21030	86.3118	59.7368
Os02g0561900	OGLUM02G21040	58.0547	30.7074
Os02g0562100	OGLUM02G21050	100	99.3151
Os02g0562300	OGLUM02G21060	99.2331	99.2331
Os02g0562400	OGLUM02G21070	99.5833	66.1134
Os02g0562700	OGLUM02G21090	99.6587	99.6587
Os02g0563000	OGLUM02G21100	78.2609	97.7636
Os02g0563800	OGLUM02G21120	99.7735	99.7735
Os02g0564000	OGLUM02G21130	85.654	86.7521
Os02g0564100	OGLUM02G21140	99.6255	99.2537
Os02g0564200	OGLUM02G21150	100	100
Os02g0564300	OGLUM02G21160	55.3968	90.6494
Os02g0564400	OGLUM02G21170	97.2093	99.2089
Os02g0564500	OGLUM02G21180	79.5322	97.1429
Os02g0564600	OGLUM08G17500	39.5604	34.2857
Os02g0564700	OGLUM02G21200	91.7939	90.5838
Os02g0565000	OGLUM02G20450	77.0883	99.0798
Os02g0565100	OGLUM02G21210	75.6906	97.1631
Os02g0565150	OGLUM02G21220	90.9836	92.5
Os02g0565200	OGLUM02G21230	97.9058	97.9058
Os02g0565300	OGLUM02G21240	54.7703	100
Os02g0565400	OGLUM02G21250	86.4621	88.2136
Os02g0565500	OGLUM02G21260	92.562	89.8396
Os02g0565600	OGLUM02G21270	97.4212	86.076
Os02g0566400	OGLUM02G21280	99.3318	99.5536
Os02g0566500	OGLUM02G21290	99.1713	99.1713
Os02g0566700	OGLUM02G21300	99.0868	99.0868
Os02g0566800	OGLUM02G21310	94.8586	92.25
Os02g0566900	OGLUM02G21340	56.338	100
Os02g0567000	OGLUM02G21350	97.9452	97.9452
Os02g0567100	OGLUM02G21360	99.0654	99.0654
Os02g0567200	OGLUM02G21370	100	86.4971
Os02g0567800	OGLUM02G21380	99.375	98.7578
Os02g0567900	OGLUM02G21390	99.2278	59.3533
Os02g0568200	OGLUM02G21410	97.5066	99.5979
Os02g0568600	OGLUM02G21420	85.7924	88.7006
Os02g0568700	OGLUM02G21430	93.7743	91.8095
Os02g0569000	OGLUM02G21440	98.6028	98.4064
Os02g0569400	OGLUM02G21470	99.2	99.2
Os02g0569900	OGLUM02G21480	99.7996	99.7996
Os02g0570300	OGLUM09G00660	65.2893	29.4776
Os02g0570400	OGLUM02G21500	98.7937	98.6747
Os02g0570500	OGLUM02G21510	85.3755	96.4286
Os02g0570700	OGLUM02G21520	95.3668	96.1089
Os02g0570900	OGLUM02G21540	98.1366	40.4092
Os02g0571100	OGLUM02G21540	96.8571	43.3504
Os02g0571800	OGLUM02G21550	87.3325	78.4464
Os02g0571900	OGLUM02G21560	91.4062	91.945
Os02g0572050	OGLUM02G21580	70	46.473
Os02g0572200	OGLUM02G20460	98.5673	98.8506
Os02g0572300	OGLUM02G21600	84.2105	48.4182
Os02g0572600	OGLUM02G21620	99.1919	90.0917
Os02g0572900	OGLUM02G21630	96.875	96.6234
Os02g0573200	OGLUM02G21650	98.7465	98.6092
Os02g0573300	OGLUM02G21660	77.0701	30.5556
Os02g0573400	OGLUM02G21670	99.2771	99.2771
Os02g0573500	OGLUM02G21680	100	100
Os02g0574000	OGLUM02G21690	96.7391	64.7273
Os02g0574500	OGLUM02G21710	91.7275	95.9288
Os02g0574600	OGLUM02G21730	99.3548	99.3548
Os02g0574900	OGLUM02G21760	99.5652	90.873
Os02g0575000	OGLUM02G21770	100	100
Os02g0575200	OGLUM02G21780	95.0156	99.6732
Os02g0575500	OGLUM02G21800	99.6068	88.1671
Os02g0575700	OGLUM02G21820	99.2366	98.3359
Os02g0575800	OGLUM02G21830	97.3545	98.3957
Os02g0575900	OGLUM10G09690	49	51.194
Os02g0576400	OGLUM02G21850	95.7983	95.7983
Os02g0576600	OGLUM02G21870	99.8131	99.8131
Os02g0576700	OGLUM02G21880	100	100
Os02g0576900	OGLUM02G21890	81.8182	60.4027
Os02g0577100	OGLUM02G21900	100	100
Os02g0577300	OGLUM02G21920	98.5646	96.4119
Os02g0577501	OGLUM02G21930	100	100
Os02g0577700	OGLUM02G21940	98.5916	96.6469
Os02g0577900	OGLUM02G21950	66.6667	81.6327
Os02g0578300	OGLUM02G21970	97.1602	97.955
Os02g0578366	OGLUM02G22010	99.5025	99.5025
Os02g0578400	OGLUM02G22020	55.5556	88.0282
Os02g0578800	OGLUM02G22000	95.7219	94.709
Os02g0579000	OGLUM02G22030	99.4203	91.7112
Os02g0579600	OGLUM02G22050	90.4167	92.3404
Os02g0579800	OGLUM02G22060	99.3827	99.3827
Os02g0580000	OGLUM02G22080	96.0265	100
Os02g0580100	OGLUM02G22090	91.7782	89.3855
Os02g0580300	OGLUM02G22100	100	100
Os02g0580400	OGLUM02G22120	99.4975	99.4975
Os02g0580500	OGLUM02G22130	98.9362	98.9362
Os02g0580600	OGLUM02G22140	95.7356	87.6953
Os02g0580700	OGLUM02G22150	96.5636	98.9437
Os02g0580800	OGLUM02G22160	89.3082	79.7753
Os02g0580900	OGLUM02G22170	97.0443	86.9118
Os02g0581000	OGLUM02G22180	97.7011	60.9007
Os02g0581100	OGLUM02G22190	99.1597	99.1597
Os02g0581200	OGLUM02G22200	100	100
Os02g0581300	OGLUM02G22220	99.0291	99.0291
Os02g0581400	OGLUM02G22230	89.426	17.4528
Os02g0581500	OGLUM02G22230	87.9479	15.9198
Os02g0581700	OGLUM02G22240	90.4762	90.4762
Os02g0581800	OGLUM02G22250	100	100
Os02g0582100	OGLUM02G22260	99.5726	99.5726
Os02g0582200	OGLUM02G22270	98.827	98.2507
Os02g0582300	OGLUM02G22290	95.6213	98.0583
Os02g0582400	OGLUM02G22300	97.4576	97.4576
Os02g0582600	OGLUM02G22310	98.7805	98.7805
Os02g0582800	OGLUM02G22330	100	100
Os02g0582900	OGLUM02G22340	100	100
Os02g0583000	OGLUM02G22350	100	100
Os02g0583300	OGLUM07G08520	7.60456	4.17537
Os02g0583500	OGLUM10G10760	43.5323	35.2823
Os02g0583700	OGLUM02G22360	100	100
Os02g0584200	OGLUM02G22370	95.8904	95.8904
Os02g0584800	OGLUM02G22380	62.8099	83.5165
Os02g0585100	OGLUM02G22390	99.0826	99.0826
Os02g0585200	OGLUM02G22400	99.2481	96.3504
Os02g0585700	OGLUM02G22410	90.9091	88.8889
Os02g0586400	OGLUM02G22450	100	100
Os02g0586500	OGLUM02G22460	82.4561	92.1569
Os02g0586500	OGLUM04G15500	77.193	79.2793
Os02g0586600	OGLUM02G22470	98.2595	98.8854
Os02g0586700	OGLUM02G22480	20.8333	21.5827
Os02g0586800	OGLUM02G22490	97.4922	79.1349
Os02g0586900	OGLUM02G22500	97.1154	97.1154
Os02g0587000	OGLUM02G22510	98.3333	98.3333
Os02g0587300	OGLUM02G22520	77.8689	93.1373
Os02g0587600	OGLUM02G22530	89.1026	97.2028
Os02g0587800	OGLUM02G22540	94.964	97.7778
Os02g0588300	OGLUM02G22570	97.3254	99.2424
Os02g0588500	OGLUM02G22580	77.4366	67.9157
Os02g0588600	OGLUM02G22590	90.4459	75.1323
Os02g0588700	OGLUM02G22600	99.1525	99.1525
Os02g0589000	OGLUM02G22620	95.8621	82.0866
Os02g0589400	OGLUM02G22630	99.3039	98.3908
Os02g0589700	OGLUM02G22640	71.6923	59.5908
Os02g0589900	OGLUM02G22660	46.729	44.2478
Os02g0590400	OGLUM02G22680	80	87.5622
Os02g0590700	OGLUM02G22710	84.7059	32.1429
Os02g0590800	OGLUM02G22720	80.0344	94.898
Os02g0591000	OGLUM03G24840	42.623	16.9935
Os02g0591500	OGLUM02G22730	96.5957	89.3701
Os02g0591600	OGLUM02G22740	89.0977	84.6429
Os02g0591700	OGLUM02G22760	99.0868	99.0868
Os02g0591800	OGLUM02G22770	95.7704	95.4819
Os02g0591900	OGLUM02G22780	94.7526	97.3806
Os02g0592000	OGLUM02G22790	100	100
Os02g0592200	OGLUM02G22800	94.2731	98.3908
Os02g0592300	OGLUM02G22810	93.2828	99.7682
Os02g0592400	OGLUM02G22820	100	100
Os02g0592500	OGLUM02G22830	100	100
Os02g0592700	OGLUM02G22850	98.0769	98.0769
Os02g0592833	OGLUM02G22860	96.8254	96.8254
Os02g0593100	OGLUM02G22880	33.9056	26.5546
Os02g0593500	OGLUM02G22870	98.951	98.951
Os02g0593600	OGLUM02G22890	100	99.0119
Os02g0593700	OGLUM02G22900	99.4083	99.4083
Os02g0593900	OGLUM02G22920	99.6575	99.6575
Os02g0594100	OGLUM02G22930	99.7159	92.8571
Os02g0594300	OGLUM02G22950	98.8406	98.8406
Os02g0594800	OGLUM02G22980	99.4911	99.4911
Os02g0594900	OGLUM02G22990	99.4885	99.4885
Os02g0595100	OGLUM02G23010	94.5946	70
Os02g0595200	OGLUM02G23020	66.2857	81.1189
Os02g0595300	OGLUM02G23030	98.0583	52.6042
Os02g0595400	OGLUM02G23040	99.0099	98.0392
Os02g0595500	OGLUM02G23050	99.4709	99.4709
Os02g0595700	OGLUM02G23060	100	100
Os02g0595800	OGLUM02G23070	91.9075	73.839
Os02g0596000	OGLUM02G23080	93.4931	100
Os02g0596100	OGLUM02G23090	86.2776	99.4545
Os02g0596200	OGLUM02G23100	100	69.7205
Os02g0596300	OGLUM02G23110	98.3539	87.2263
Os02g0596500	OGLUM02G23120	93.133	95.1754
Os02g0596700	OGLUM02G23150	33.557	28.2486
Os02g0596900	OGLUM02G23170	100	94.6903
Os02g0597000	OGLUM02G23180	96.0894	84.0391
Os02g0597300	OGLUM02G23190	89.1678	57.3005
Os02g0597700	OGLUM02G23200	98.2143	98.2143
Os02g0597800	OGLUM02G23210	99.6581	99.6581
Os02g0597900	OGLUM02G23220	100	18.7692
Os02g0598200	OGLUM02G23240	99.4275	97.2923
Os02g0598300	OGLUM02G23250	98.3713	10.3142
Os02g0598400	OGLUM02G23270	76.2447	33.4791
Os02g0598600	OGLUM02G23280	98.4085	98.1481
Os02g0598800	OGLUM02G23270	55.5773	35.4778
Os02g0598900	OGLUM02G23280	98.4085	98.1481
Os02g0599100	OGLUM02G23270	76.2447	33.4791
Os02g0599400	OGLUM02G23300	94.0217	38.1057
Os02g0599500	OGLUM02G24010	88.5135	82.9114
Os02g0599700	OGLUM02G23310	59.9099	29.1028
Os02g0600033	OGLUM02G23310	83.3333	85.3392
Os02g0600100	OGLUM02G23320	100	100
Os02g0600200	OGLUM02G23330	87.9699	92.8571
Os02g0600400	OGLUM02G23350	94.971	95.7115
Os02g0601000	OGLUM02G23380	95.4545	95.4545
Os02g0601100	OGLUM02G23390	99.1525	33.0508
Os02g0601300	OGLUM02G23410	100	100
Os02g0601500	OGLUM02G23530	42.5	78.6127
Os02g0601600	OGLUM02G23430	97.2	97.2
Os02g0601700	OGLUM02G23440	99.7211	99.7211
Os02g0601800	OGLUM02G23450	93.6975	95.4351
Os02g0602000	OGLUM02G23470	97.9412	97.9412
Os02g0602100	OGLUM02G23480	99.7114	99.7114
Os02g0602400	OGLUM02G23490	99.262	50.2804
Os02g0602500	OGLUM02G23500	100	100
Os02g0602600	OGLUM02G23510	98.1865	90.6699
Os02g0602800	OGLUM02G23550	100	100
Os02g0602900	OGLUM02G23560	10	6.19469
Os02g0603000	OGLUM02G23570	99.7763	99.7763
Os02g0603100	OGLUM02G23580	98.8691	98.8691
Os02g0603600	OGLUM02G23590	86.4407	55.6364
