Gene stable ID	Hordeum vulgare gene stable ID	%id. target Hordeum vulgare gene identical to query gene	%id. query gene identical to target Hordeum vulgare gene
Os02g0318400	HORVU5Hr1G001870	29.3103	12.6866
Os02g0318400	HORVU5Hr1G001910	21.2644	26.4286
Os02g0318400	HORVU5Hr1G006510	27.0115	11.6625
Os02g0318400	HORVU5Hr1G006520	15.5172	7.2
Os02g0319300	HORVU6Hr1G011120	92.2078	16.0998
Os02g0319800	HORVU2Hr1G011560	59.867	77.8098
Os02g0320000	HORVU2Hr1G118410	64.5933	52.9412
Os02g0320100	HORVU7Hr1G073570	79.697	55.0209
Os02g0320300	HORVU1Hr1G000430	61.7857	63.8376
Os02g0320600	HORVU5Hr1G071470	38.9163	44.6328
Os02g0320600	HORVU6Hr1G085750	39.4089	38.4615
Os02g0321000	HORVU1Hr1G025910	64.7601	62.0141
Os02g0321500	HORVU0Hr1G022240	83.5249	83.2061
Os02g0321600	HORVU0Hr1G022230	41.958	31.5789
Os02g0321800	HORVU7Hr1G091920	86.7257	88.2883
Os02g0321900	HORVU3Hr1G084310	93.0556	83.75
Os02g0322400	HORVU0Hr1G038670	48.6607	48.0176
Os02g0324300	HORVU1Hr1G008620	87.0968	68.8775
Os02g0324400	HORVU1Hr1G008580	53.4351	47.9452
Os02g0324500	HORVU4Hr1G055230	56.6372	28.0702
Os02g0324700	HORVU5Hr1G018240	53.4759	64.9351
Os02g0325100	HORVU2Hr1G014000	94.0334	96.0976
Os02g0325300	HORVU1Hr1G055890	24.4565	11.9681
Os02g0325600	HORVU2Hr1G020140	69.9029	55.706
Os02g0326000	HORVU6Hr1G025780	77.5801	77.0318
Os02g0326000	HORVU7Hr1G045810	58.0071	75.1152
Os02g0326200	HORVU7Hr1G045830	42.8571	45.6274
Os02g0326600	HORVU3Hr1G017750	80.3213	80.9717
Os02g0327000	HORVU0Hr1G039050	79.3939	77.5148
Os02g0327100	HORVU5Hr1G002120	91.3513	66.5354
Os02g0327100	HORVU5Hr1G004340	91.8919	71.4286
Os02g0327500	HORVU1Hr1G085240	56.2642	52.5532
Os02g0327500	HORVU1Hr1G085260	40.5467	74.1667
Os02g0327700	HORVU5Hr1G013550	68.4116	68.784
Os02g0328300	HORVU0Hr1G002340	72.4739	68.8742
Os02g0328300	HORVU6Hr1G050740	43.554	44.0141
Os02g0329300	HORVU2Hr1G093150	82.7057	84.1135
Os02g0329300	HORVU2Hr1G093160	82.7057	84.1135
Os02g0329300	HORVU5Hr1G034570	83.8215	84.1737
Os02g0329800	HORVU2Hr1G108070	78.2686	77.8559
Os02g0329800	HORVU3Hr1G005040	73.1449	58.2278
Os02g0329933	HORVU3Hr1G023280	27.8107	21.0762
Os02g0329933	HORVU4Hr1G010040	17.7515	13.8249
Os02g0329933	HORVU6Hr1G015200	24.8521	24.1379
Os02g0330200	HORVU1Hr1G080720	78.5592	78.6942
Os02g0331200	HORVU2Hr1G106610	51.7857	53.1568
Os02g0331200	HORVU6Hr1G076340	77.1825	74.9518
Os02g0332200	HORVU7Hr1G034140	92.3221	92.3221
Os02g0435000	HORVU6Hr1G048550	83.6021	86.8715
Os02g0436400	HORVU1Hr1G021120	82.5073	70.0495
Os02g0436400	HORVU4Hr1G073970	15.4519	67.0886
Os02g0437200	HORVU7Hr1G008760	61.0738	37.9167
Os02g0437800	HORVU2Hr1G062800	91.8871	82.9618
Os02g0438900	HORVU5Hr1G063610	33.5526	58.6207
Os02g0439700	HORVU6Hr1G045130	66.2132	73.183
Os02g0440000	HORVU6Hr1G022170	39.1837	93.6585
Os02g0440000	HORVU6Hr1G022220	44.6939	77.9359
Os02g0440900	HORVU2Hr1G082530	77.7592	80.3109
Os02g0445300	HORVU4Hr1G022780	77.7778	50.8064
Os02g0448000	HORVU6Hr1G037630	86.7089	88.6731
Os02g0448000	HORVU6Hr1G037640	86.7089	88.6731
Os02g0452500	HORVU6Hr1G043390	86.9565	16.7224
Os02g0454500	HORVU7Hr1G037320	74.7159	62.4703
Os02g0455400	HORVU5Hr1G082620	55.9701	73.5294
Os02g0455800	HORVU6Hr1G066190	27.3408	17.8484
Os02g0455900	HORVU6Hr1G066190	27.5735	18.3374
Os02g0456000	HORVU3Hr1G098260	70.7665	53.9402
Os02g0456800	HORVU7Hr1G120540	72.36	71.2477
Os02g0457100	HORVU5Hr1G109790	63.0872	68.1159
Os02g0457300	HORVU5Hr1G109790	53.6232	80.4348
Os02g0458900	HORVU1Hr1G065930	13.2432	12.3116
Os02g0459300	HORVU1Hr1G072820	61.6667	59.2
Os02g0459600	HORVU1Hr1G070040	72.9496	74.1228
Os02g0461000	HORVU3Hr1G001890	56.8075	55.7604
Os02g0461200	HORVU1Hr1G081050	43.5811	41.1483
Os02g0461200	HORVU1Hr1G081120	37.3311	42.3372
Os02g0461500	HORVU2Hr1G065310	62.5	67.8571
Os02g0462300	HORVU3Hr1G020580	20	12.8134
Os02g0462401	HORVU3Hr1G020580	49.7959	33.9833
Os02g0462900	HORVU2Hr1G057210	72.6027	41.0853
Os02g0463401	HORVU5Hr1G021070	54.321	56.4103
Os02g0464500	HORVU4Hr1G023030	26.2843	36.1248
Os02g0465400	HORVU3Hr1G107040	87.5556	73.7828
Os02g0465500	HORVU1Hr1G022150	13.7652	37.7778
Os02g0465500	HORVU2Hr1G055410	13.3603	40.7407
Os02g0465500	HORVU4Hr1G057150	13.3603	35.8696
Os02g0465500	HORVU6Hr1G092560	70.8502	66.5399
Os02g0465900	HORVU6Hr1G012320	86.1111	85.3211
Os02g0466400	HORVU1Hr1G077420	58.2051	52.1839
Os02g0466400	HORVU7Hr1G033170	51.5385	58.4302
Os02g0467000	HORVU7Hr1G093630	75.8735	82.6087
Os02g0467300	HORVU1Hr1G039410	19.774	13.5659
Os02g0467300	HORVU3Hr1G065040	12.4294	36.0656
Os02g0467600	HORVU7Hr1G093630	85.9287	82.971
Os02g0467700	HORVU2Hr1G066400	76.2295	54.0698
Os02g0467700	HORVU4Hr1G075560	72.9508	28.9902
Os02g0468200	HORVU5Hr1G018740	74.3682	56.4384
Os02g0468200	HORVU6Hr1G093770	67.87	77.686
Os02g0468500	HORVU7Hr1G036170	75.6917	75.9921
Os02g0468800	HORVU0Hr1G009930	58.7065	58.9018
Os02g0468800	HORVU5Hr1G008310	68.8226	67.5896
Os02g0469000	HORVU6Hr1G017370	60.9562	54.6429
Os02g0469200	HORVU5Hr1G114510	82.1656	40.566
Os02g0469600	HORVU4Hr1G082210	54.9598	78.2443
Os02g0469600	HORVU5Hr1G082810	86.5952	85.6764
Os02g0469600	HORVU7Hr1G069280	55.7641	83.871
Os02g0469600	HORVU7Hr1G074340	52.0107	80.1653
Os02g0469900	HORVU6Hr1G046980	63.1692	64.1304
Os02g0470000	HORVU3Hr1G107710	60.2465	62.1622
Os02g0470400	HORVU6Hr1G047650	91.2473	18.9891
Os02g0470600	HORVU6Hr1G047650	0	0
Os02g0471500	HORVU6Hr1G043680	73.9382	74.3689
Os02g0473000	HORVU6Hr1G091240	89.3878	68.5446
Os02g0474000	HORVU2Hr1G102490	18.1586	26.0073
Os02g0475300	HORVU0Hr1G016050	80.2839	82.6299
Os02g0475400	HORVU6Hr1G016070	77.0686	74.9425
Os02g0477700	HORVU0Hr1G008620	75.4386	11.6637
Os02g0478500	HORVU1Hr1G058580	50.9642	83.3333
Os02g0478900	HORVU0Hr1G014020	16.8285	34.6667
Os02g0479300	HORVU2Hr1G066970	10	7.35294
Os02g0480900	HORVU6Hr1G003890	73.4349	67.3913
Os02g0481000	HORVU6Hr1G003800	20.6667	55.3571
Os02g0481000	HORVU7Hr1G030280	64.6667	51.3228
Os02g0481700	HORVU6Hr1G045890	34.585	77.4336
Os02g0483500	HORVU1Hr1G002890	47.541	50.989
Os02g0483500	HORVU4Hr1G009300	51.0246	53.2051
Os02g0483500	HORVU4Hr1G072840	49.1803	48.6815
Os02g0483800	HORVU1Hr1G002890	43.3663	48.1319
Os02g0483800	HORVU4Hr1G009300	47.7228	51.4957
Os02g0483800	HORVU4Hr1G072840	45.3465	46.4503
Os02g0484200	HORVU1Hr1G002890	35.9447	34.2857
Os02g0484200	HORVU4Hr1G009300	41.9355	38.8889
Os02g0484200	HORVU4Hr1G072840	38.0184	33.4686
Os02g0485000	HORVU1Hr1G002890	45.9459	26.1538
Os02g0485000	HORVU4Hr1G009300	51.7375	28.6325
Os02g0485000	HORVU4Hr1G072840	49.4208	25.9635
Os02g0485800	HORVU1Hr1G002890	44.5736	25.2747
Os02g0485800	HORVU4Hr1G009300	46.124	25.4274
Os02g0485800	HORVU4Hr1G072840	46.5116	24.3408
Os02g0486500	HORVU1Hr1G002890	41.2308	29.4506
Os02g0486500	HORVU4Hr1G009300	44.6154	30.9829
Os02g0486500	HORVU4Hr1G072840	43.0769	28.3976
Os02g0489500	HORVU5Hr1G063600	67.8019	68.4375
Os02g0489550	HORVU2Hr1G067320	79.052	53.9666
Os02g0490000	HORVU5Hr1G081160	45.9044	45.0586
Os02g0491300	HORVU1Hr1G043080	39.1081	32.4786
Os02g0491300	HORVU5Hr1G008960	46.8268	49.1892
Os02g0491300	HORVU5Hr1G010240	47.5129	55.4
Os02g0491300	HORVU5Hr1G010360	44.7684	58.7838
Os02g0491600	HORVU1Hr1G010600	81.4815	81.8605
Os02g0491600	HORVU1Hr1G010640	74.537	75.2336
Os02g0491600	HORVU1Hr1G010710	81.0185	77.7778
Os02g0491600	HORVU1Hr1G010740	82.4074	80.9091
Os02g0491800	HORVU7Hr1G101990	73.5426	73.2143
Os02g0491800	HORVU7Hr1G102000	74.8879	75.5656
Os02g0492000	HORVU2Hr1G094410	60.7261	42.6914
Os02g0492500	HORVU5Hr1G082050	31.7697	27.5416
Os02g0494000	HORVU1Hr1G073070	50.5085	35.7314
Os02g0494000	HORVU4Hr1G005710	46.1017	38.8571
Os02g0494400	HORVU1Hr1G073070	44.7439	39.8082
Os02g0494400	HORVU4Hr1G005710	40.4313	42.8571
Os02g0495900	HORVU5Hr1G106970	81.7518	65.4971
Os02g0496100	HORVU6Hr1G017910	74.1053	77.0241
Os02g0496500	HORVU3Hr1G003060	46.8103	54.1707
Os02g0496900	HORVU7Hr1G064180	70.9677	62.2642
Os02g0497400	HORVU1Hr1G013660	53.5948	54.3046
Os02g0497500	HORVU5Hr1G020580	79.7799	44.0395
Os02g0498300	HORVU6Hr1G042410	57.7608	65.6069
Os02g0498700	HORVU7Hr1G039260	88.5553	83.9858
Os02g0499000	HORVU6Hr1G042680	82.4324	67.033
Os02g0502500	HORVU5Hr1G044990	87.2702	83.4912
Os02g0503100	HORVU2Hr1G119210	20.0692	32.312
Os02g0503400	HORVU2Hr1G068120	95.1219	81.8182
Os02g0503700	HORVU6Hr1G076250	24.6914	69.6517
Os02g0503800	HORVU6Hr1G076250	69.2308	71.6418
Os02g0503850	HORVU6Hr1G076250	2.97619	2.48756
Os02g0504100	HORVU6Hr1G026800	53.1469	34.7826
Os02g0504200	HORVU5Hr1G074600	27.851	55.1459
Os02g0504200	HORVU5Hr1G115270	31.5749	50.2469
Os02g0504500	HORVU6Hr1G016460	89.372	90.0243
Os02g0504800	HORVU5Hr1G039730	61.4907	51.4286
Os02g0504800	HORVU5Hr1G123110	60.2484	48.6216
Os02g0504900	HORVU3Hr1G096780	80.5195	80.5195
Os02g0505400	HORVU7Hr1G028060	84.18	87.218
Os02g0505500	HORVU7Hr1G110380	60.3687	64.2157
Os02g0507900	HORVU4Hr1G018720	26.8	42.9487
Os02g0507900	HORVU4Hr1G018760	61.2	65.3846
Os02g0508000	HORVU6Hr1G044700	89.1473	88.8031
Os02g0508100	HORVU4Hr1G073500	91.3043	91.3043
Os02g0509600	HORVU2Hr1G084420	53.0806	58.3333
Os02g0510200	HORVU6Hr1G072320	88.1988	84.0237
Os02g0510300	HORVU1Hr1G067290	62.1875	59.5808
Os02g0511500	HORVU2Hr1G123070	80.7471	34.1849
Os02g0511600	HORVU7Hr1G032360	69.697	64.7887
Os02g0511900	HORVU1Hr1G036500	91.4831	28.5387
Os02g0511901	HORVU1Hr1G036500	89.1452	30.0962
Os02g0512000	HORVU7Hr1G084790	57.8313	57.1429
Os02g0512300	HORVU5Hr1G106170	71.6763	31.4721
Os02g0513100	HORVU7Hr1G030160	73.3542	74.7604
Os02g0513800	HORVU2Hr1G038150	11.7105	22.7621
Os02g0514500	HORVU3Hr1G079900	82.397	55.6962
Os02g0514700	HORVU4Hr1G011850	81.407	68.0672
Os02g0515000	HORVU4Hr1G031120	54.9784	24.5174
Os02g0515200	HORVU3Hr1G086400	62.2793	63.8158
Os02g0515600	HORVU2Hr1G013200	79.2208	66.6667
Os02g0516600	HORVU5Hr1G043380	70.6989	70.227
Os02g0516800	HORVU5Hr1G106480	21.5247	30.9677
Os02g0517300	HORVU3Hr1G074770	77.3006	77.0171
Os02g0517366	HORVU1Hr1G075190	26.7974	23.6994
Os02g0517366	HORVU2Hr1G059460	19.6078	23.622
Os02g0517366	HORVU5Hr1G057780	38.5621	26.1062
Os02g0517366	HORVU5Hr1G057790	38.5621	24.5833
Os02g0517366	HORVU6Hr1G015170	27.451	24.2775
Os02g0517366	HORVU6Hr1G019950	26.1438	25.974
Os02g0517366	HORVU6Hr1G061970	17.6471	25.2336
Os02g0517366	HORVU6Hr1G063660	24.183	38.9474
Os02g0517531	HORVU2Hr1G071240	58.4416	62.234
Os02g0517700	HORVU2Hr1G090060	52.9412	56.25
Os02g0518000	HORVU7Hr1G007540	41.3994	48.9655
Os02g0518100	HORVU6Hr1G046910	87.2596	84.4186
Os02g0518600	HORVU1Hr1G066970	79.9191	79.9191
Os02g0518600	HORVU3Hr1G104870	82.0755	79.9213
Os02g0519100	HORVU1Hr1G066970	78.8487	79.3801
Os02g0519100	HORVU3Hr1G104870	78.9826	77.4278
Os02g0519700	HORVU7Hr1G115670	26.6129	55.9322
Os02g0519900	HORVU3Hr1G057880	95.255	95.255
Os02g0519900	HORVU3Hr1G057890	95.255	95.255
Os02g0519900	HORVU5Hr1G116580	94.6619	94.6619
Os02g0519900	HORVU5Hr1G116710	59.9051	86.0307
Os02g0520500	HORVU1Hr1G063350	47.7941	42.4837
Os02g0520750	HORVU5Hr1G078500	88.4793	89.0951
Os02g0520800	HORVU6Hr1G051210	72.4265	71.6364
Os02g0521300	HORVU6Hr1G041140	84.4178	76.5528
Os02g0521500	HORVU2Hr1G038150	9.35672	4.09207
Os02g0521600	HORVU2Hr1G038150	27.3764	18.4143
Os02g0521700	HORVU4Hr1G027080	59.8901	59.5628
Os02g0521700	HORVU4Hr1G027140	40.6593	60.6557
Os02g0522700	HORVU2Hr1G038150	28.3333	17.3913
Os02g0522800	HORVU2Hr1G038150	41.9118	14.578
Os02g0523300	HORVU3Hr1G107630	10.8422	58.9474
Os02g0523300	HORVU3Hr1G107640	15.0048	81.5789
Os02g0523300	HORVU3Hr1G107700	79.09	78.5577
Os02g0523300	HORVU5Hr1G015110	51.5973	77.924
Os02g0523500	HORVU4Hr1G005100	88.0325	83.3013
Os02g0523800	HORVU7Hr1G098410	70.5085	64
Os02g0524300	HORVU4Hr1G043660	90.9091	40
Os02g0524600	HORVU6Hr1G044360	77.129	75.1185
Os02g0525400	HORVU7Hr1G027500	68.6131	39.5789
Os02g0525900	HORVU6Hr1G090810	91.773	91.773
Os02g0525900	HORVU6Hr1G090960	91.773	91.773
Os02g0526400	HORVU5Hr1G081860	81.2652	87.4346
Os02g0526500	HORVU3Hr1G006500	43.7956	46.1538
Os02g0526500	HORVU3Hr1G006540	78.8321	38.7097
Os02g0527100	HORVU2Hr1G052670	6.91358	93.3333
Os02g0527500	HORVU6Hr1G037000	70.229	24.5989
Os02g0527900	HORVU7Hr1G095930	70.6897	73.3598
Os02g0527950	HORVU2Hr1G083730	61.4286	50
Os02g0528000	HORVU5Hr1G121280	33.7121	29.8658
Os02g0528200	HORVU2Hr1G077120	81.0909	80.6996
Os02g0529500	HORVU3Hr1G088590	71.0425	69.962
Os02g0529600	HORVU6Hr1G040960	46.875	93.75
Os02g0529900	HORVU6Hr1G066600	74.8412	73.2587
Os02g0530600	HORVU1Hr1G077820	79.5427	80.2184
Os02g0530600	HORVU1Hr1G090960	18.2912	73.43
Os02g0530600	HORVU5Hr1G036380	16.7268	75.1351
Os02g0531200	HORVU3Hr1G030520	40.6619	65.1515
Os02g0531200	HORVU4Hr1G050290	72.104	77.0202
Os02g0532300	HORVU6Hr1G033060	76.3441	76.9648
Os02g0532500	HORVU6Hr1G005420	85.5895	85.9649
Os02g0532900	HORVU3Hr1G067280	80.3069	73.7089
Os02g0533000	HORVU6Hr1G047040	56.7362	81.0298
Os02g0533200	HORVU7Hr1G041080	74.9129	62.8655
Os02g0533300	HORVU5Hr1G075780	57.8947	76.2376
Os02g0533900	HORVU5Hr1G006730	90.0332	90.0332
Os02g0534000	HORVU5Hr1G006600	28.5714	26.4706
Os02g0534000	HORVU5Hr1G006720	45.5026	29.8611
Os02g0534400	HORVU4Hr1G086300	81.9757	77.541
Os02g0534700	HORVU5Hr1G006340	52.809	53.7143
Os02g0534700	HORVU5Hr1G006620	51.6854	52.5714
Os02g0535000	HORVU6Hr1G047770	57.0064	58.6885
Os02g0535400	HORVU2Hr1G097800	79.558	50.8834
Os02g0535901	HORVU3Hr1G081740	55.3797	69.17
Os02g0535901	HORVU5Hr1G113290	54.7468	55.9871
Os02g0537000	HORVU2Hr1G103150	46.4481	35.4167
Os02g0537400	HORVU6Hr1G063810	2.51142	3.90071
Os02g0537500	HORVU0Hr1G038470	70.1053	72.7074
Os02g0537900	HORVU6Hr1G083160	93.1164	93.1164
Os02g0538000	HORVU6Hr1G070790	80.8605	78.6436
Os02g0538400	HORVU4Hr1G008750	30.916	9.40039
Os02g0538700	HORVU2Hr1G040910	81.6964	76.8908
Os02g0538700	HORVU5Hr1G114220	79.0179	81.9444
Os02g0538900	HORVU6Hr1G051110	78.8344	79.8137
Os02g0539200	HORVU6Hr1G089560	71.4932	70.0665
Os02g0539200	HORVU6Hr1G089590	71.7195	70.1327
Os02g0539500	HORVU5Hr1G007670	52	59.5833
Os02g0539600	HORVU0Hr1G015830	59.3939	48.2759
Os02g0539600	HORVU0Hr1G015840	0	0
Os02g0539600	HORVU6Hr1G046420	75.1515	28.7703
Os02g0541325	HORVU2Hr1G074220	90.1515	76.6094
Os02g0541700	HORVU6Hr1G048080	88.4058	57.0093
Os02g0542500	HORVU5Hr1G061040	27.8481	51.462
Os02g0543100	HORVU7Hr1G037840	77.13	78.3599
Os02g0543200	HORVU4Hr1G064940	11.359	25.5708
Os02g0543200	HORVU4Hr1G064970	19.8783	24.1975
Os02g0543300	HORVU1Hr1G009320	41.2935	46.4206
Os02g0543400	HORVU0Hr1G027010	88.0399	73.8162
Os02g0543400	HORVU6Hr1G063000	88.0399	83.3333
Os02g0543900	HORVU4Hr1G073100	20.2778	70.8738
Os02g0543900	HORVU6Hr1G056320	16.9444	64.2105
Os02g0548900	HORVU6Hr1G077440	42.1569	15.1943
Os02g0549200	HORVU2Hr1G027940	56.917	67.2897
Os02g0549600	HORVU0Hr1G004700	90.1639	76.0369
Os02g0549900	HORVU2Hr1G016070	52.071	13.5385
Os02g0550000	HORVU0Hr1G038650	47.7723	48.9227
Os02g0550300	HORVU6Hr1G059710	69.5755	65.8482
Os02g0550400	HORVU6Hr1G059720	76.9697	74.269
Os02g0550600	HORVU6Hr1G043010	93.5943	94.0966
Os02g0550700	HORVU6Hr1G027570	82.5316	72.7679
Os02g0550700	HORVU7Hr1G105370	82.0253	72.3214
Os02g0551400	HORVU6Hr1G083320	51.7385	40.8791
Os02g0551400	HORVU7Hr1G053780	55.7719	47.3995
Os02g0552000	HORVU6Hr1G048600	89.661	86.8637
Os02g0552100	HORVU5Hr1G079090	58.3618	75.8315
Os02g0552400	HORVU1Hr1G044530	63.1579	50.4202
Os02g0552600	HORVU3Hr1G013740	73.3173	72.619
Os02g0553000	HORVU5Hr1G017760	60.4167	56.9869
Os02g0553000	HORVU5Hr1G047840	64.8148	24.8007
Os02g0553000	HORVU5Hr1G101770	65.2778	24.8021
Os02g0553200	HORVU2Hr1G002010	26.569	79.8742
Os02g0553200	HORVU6Hr1G076260	37.2385	70.3557
Os02g0553600	HORVU5Hr1G079060	52.4752	46.9027
Os02g0554000	HORVU2Hr1G000940	68.8791	25.7726
Os02g0554100	HORVU6Hr1G030600	78.3664	80.3167
Os02g0554200	HORVU0Hr1G021540	52.8037	46.3115
Os02g0554300	HORVU1Hr1G088110	81.407	73.9726
Os02g0555000	HORVU3Hr1G061900	87.5	86.3636
Os02g0555100	HORVU5Hr1G042320	76.8456	69.3939
Os02g0555600	HORVU6Hr1G059520	61.7464	63.3262
Os02g0555700	HORVU7Hr1G072610	83.5544	68.7773
Os02g0556100	HORVU5Hr1G073450	81.8493	81.2925
Os02g0556400	HORVU2Hr1G108320	85.8333	78.327
Os02g0556400	HORVU3Hr1G023160	84.5833	80.2372
Os02g0556700	HORVU6Hr1G033490	63.9794	68.315
Os02g0556800	HORVU1Hr1G070200	58.9212	63.3929
Os02g0556800	HORVU1Hr1G070290	58.9212	63.3929
Os02g0557000	HORVU4Hr1G079880	75.5682	78.2353
Os02g0557100	HORVU2Hr1G019360	79.697	79.697
Os02g0557300	HORVU6Hr1G050490	59.6567	61.2335
Os02g0557500	HORVU5Hr1G103280	26.5207	19.7107
Os02g0557600	HORVU3Hr1G015570	82.5871	83.557
Os02g0557600	HORVU6Hr1G042320	28.0265	68.1452
Os02g0558500	HORVU6Hr1G047910	37.1105	38.1924
Os02g0558600	HORVU6Hr1G033310	56.9983	56.4274
Os02g0559300	HORVU6Hr1G046160	72.2908	75.2857
Os02g0559800	HORVU3Hr1G003100	27.6923	46.1538
Os02g0559800	HORVU7Hr1G089530	44.3077	48.8136
Os02g0560200	HORVU3Hr1G003100	27.6923	46.1538
Os02g0560200	HORVU7Hr1G089530	44.3077	48.8136
Os02g0560450	HORVU2Hr1G071210	53.9326	50
Os02g0560450	HORVU2Hr1G077200	83.1461	43.5294
Os02g0560450	HORVU2Hr1G085290	79.7753	85.5422
Os02g0560450	HORVU2Hr1G085350	79.7753	85.5422
Os02g0560600	HORVU3Hr1G003100	27.6923	46.1538
Os02g0560600	HORVU7Hr1G089530	44.3077	48.8136
Os02g0561000	HORVU3Hr1G003100	27.6923	46.1538
Os02g0561000	HORVU7Hr1G089530	44.3077	48.8136
Os02g0561400	HORVU3Hr1G003100	27.6923	46.1538
Os02g0561400	HORVU7Hr1G089530	44.3077	48.8136
Os02g0561800	HORVU3Hr1G003100	27.6923	46.1538
Os02g0561800	HORVU7Hr1G089530	44.3077	48.8136
Os02g0561900	HORVU3Hr1G003100	25.5319	43.0769
Os02g0561900	HORVU7Hr1G089530	27.0517	30.1695
Os02g0562100	HORVU6Hr1G046290	74.8276	57.4074
Os02g0562300	HORVU6Hr1G046540	85.4295	85.1682
Os02g0562700	HORVU6Hr1G029370	93.1741	77.1186
Os02g0563800	HORVU1Hr1G084960	18.9128	50.6061
Os02g0563800	HORVU7Hr1G030130	12.4575	46.4135
Os02g0564000	HORVU5Hr1G012160	76.7933	65.942
Os02g0564200	HORVU6Hr1G015900	86.3636	61.9565
Os02g0564300	HORVU6Hr1G009280	32.8571	43.3962
Os02g0564400	HORVU6Hr1G044030	83.1008	78.3626
Os02g0564500	HORVU6Hr1G048290	88.8889	58.9147
Os02g0564600	HORVU7Hr1G092980	45.0549	42.268
Os02g0565000	HORVU6Hr1G050140	73.747	73.9234
Os02g0565100	HORVU7Hr1G090750	56.3536	72.3404
Os02g0565100	HORVU7Hr1G090780	37.0166	67
Os02g0565400	HORVU1Hr1G012440	82.3105	76.5101
Os02g0565500	HORVU1Hr1G094240	91.4601	91.2088
Os02g0565600	HORVU1Hr1G082910	33.5244	37.3802
Os02g0566700	HORVU6Hr1G051440	58.1431	60.7313
Os02g0566800	HORVU6Hr1G052140	87.6607	72.3991
Os02g0567000	HORVU2Hr1G102120	67.1233	53.2609
Os02g0567100	HORVU2Hr1G124800	66.3551	59.4142
Os02g0567200	HORVU6Hr1G048180	89.3665	73.4201
Os02g0567800	HORVU3Hr1G022640	71.875	63.0137
Os02g0567900	HORVU6Hr1G048390	90.3475	56.1151
Os02g0568200	HORVU6Hr1G015480	77.9528	81.2586
Os02g0572300	HORVU3Hr1G098880	52.3923	63.8484
Os02g0572300	HORVU5Hr1G106000	50.9569	62.0991
Os02g0572400	HORVU6Hr1G051560	81.736	84.486
Os02g0572600	HORVU7Hr1G099090	58.5859	59.6708
Os02g0573200	HORVU6Hr1G049950	81.8941	82.3529
Os02g0573300	HORVU6Hr1G049910	77.0701	34.6705
Os02g0573400	HORVU6Hr1G050090	71.8072	73.0392
Os02g0573500	HORVU1Hr1G013480	80.4554	80.916
Os02g0574500	HORVU2Hr1G107660	57.9075	43.1159
Os02g0574900	HORVU6Hr1G052010	80.2174	80.2174
Os02g0575000	HORVU6Hr1G011850	55.6818	52.1277
Os02g0575000	HORVU6Hr1G011860	59.0909	57.7778
Os02g0575500	HORVU6Hr1G049050	86.3696	83.1021
Os02g0575700	HORVU6Hr1G051860	69.771	70.1997
Os02g0575800	HORVU7Hr1G034070	76.455	79.6143
Os02g0576600	HORVU2Hr1G112080	74.3925	71.3262
Os02g0576700	HORVU6Hr1G051930	89.6825	89.3281
Os02g0577300	HORVU6Hr1G059800	74.4817	75.3226
Os02g0577501	HORVU6Hr1G051070	78.0142	78.5714
Os02g0578201	HORVU7Hr1G019570	28.9773	35.4167
Os02g0578300	HORVU5Hr1G081310	76.8763	73.8791
Os02g0578400	HORVU6Hr1G051650	79.1111	82.4074
Os02g0578800	HORVU3Hr1G095850	80.2139	57.2519
Os02g0578800	HORVU4Hr1G072070	26.738	39.6825
Os02g0578800	HORVU6Hr1G080940	36.3636	61.2613
Os02g0580100	HORVU6Hr1G052250	77.0555	78.865
Os02g0580300	HORVU0Hr1G004990	74.8092	82.0084
Os02g0580500	HORVU6Hr1G047300	85.461	69.6532
Os02g0580600	HORVU4Hr1G072260	55.6503	51.992
Os02g0580600	HORVU4Hr1G089360	54.371	50
Os02g0580600	HORVU5Hr1G078450	31.5565	52.8571
Os02g0580900	HORVU2Hr1G065480	28.7356	77.7778
Os02g0580900	HORVU5Hr1G099170	79.6388	79.5082
Os02g0581000	HORVU6Hr1G051760	88.5057	55.1125
Os02g0581100	HORVU6Hr1G015770	55.4622	62.2642
Os02g0581200	HORVU7Hr1G115360	63.75	27.4194
Os02g0581400	HORVU6Hr1G048850	58.3082	11.1561
Os02g0581500	HORVU6Hr1G048850	68.4039	12.1387
Os02g0581800	HORVU4Hr1G076470	49.5238	34.8993
Os02g0582400	HORVU6Hr1G051740	76.6949	73.8775
Os02g0586400	HORVU6Hr1G051470	99.0476	99.0476
Os02g0586500	HORVU6Hr1G051450	95.614	76.2238
Os02g0586600	HORVU6Hr1G082750	30.3797	28.5714
Os02g0586800	HORVU6Hr1G018610	68.9655	64.1399
Os02g0588300	HORVU6Hr1G052360	82.9123	82.3009
Os02g0588500	HORVU6Hr1G052420	73.6983	72.1569
Os02g0589000	HORVU2Hr1G120980	46.2069	47.4057
Os02g0589100	HORVU2Hr1G120980	40	9.43396
Os02g0589400	HORVU1Hr1G002710	49.42	48.5194
Os02g0589700	HORVU2Hr1G120980	46.4615	35.6132
Os02g0590000	HORVU2Hr1G120980	40.6504	11.7925
Os02g0590200	HORVU2Hr1G120980	47.2222	16.0377
Os02g0590400	HORVU2Hr1G120980	44.3182	45.9906
Os02g0590800	HORVU6Hr1G052500	71.4286	78.4499
Os02g0591500	HORVU6Hr1G052810	51.9149	51.2605
Os02g0591600	HORVU6Hr1G052660	61.8421	69.8514
Os02g0591700	HORVU6Hr1G041750	85.8447	78.9916
