Gene stable ID	Brachypodium distachyon gene stable ID	%id. target Brachypodium distachyon gene identical to query gene	%id. query gene identical to target Brachypodium distachyon gene
Os02g0133800	BRADI3G03040	88.8889	84.8057
Os02g0133900	BRADI3G03050	72.1053	72.1053
Os02g0134000	BRADI3G03060	71.0145	44.3439
Os02g0134200	BRADI3G03070	45.4902	43.4457
Os02g0134400	BRADI3G03080	79.0698	85.5705
Os02g0134500	BRADI3G03090	65.8182	52.0115
Os02g0135300	BRADI3G03112	65.7692	66.2791
Os02g0135500	BRADI3G03120	76.4948	74.0519
Os02g0135600	BRADI3G03130	77.4481	77.9104
Os02g0135700	BRADI3G03140	76.3985	76.1069
Os02g0135800	BRADI2G07030	95.082	95.082
Os02g0135850	BRADI3G03150	61.6883	60.1266
Os02g0135900	BRADI3G03160	69.281	72.1088
Os02g0136000	BRADI3G03170	52.8846	51.7473
Os02g0136800	BRADI5G14520	38.7464	37.9888
Os02g0136900	BRADI3G03200	53.4918	58.7276
Os02g0136933	BRADI3G03250	64.4118	17.776
Os02g0137000	BRADI3G03250	87.6658	53.6526
Os02g0137100	BRADI3G03260	85.1064	83.8323
Os02g0137200	BRADI3G03270	76.2774	81.9608
Os02g0137400	BRADI3G03317	94.4056	65.9609
Os02g0137500	BRADI3G03330	94.1363	34.8183
Os02g0137600	BRADI3G03340	78.6697	79.7674
Os02g0137800	BRADI3G03350	54.6667	58.9928
Os02g0138000	BRADI3G03370	60.6628	62.8358
Os02g0138100	BRADI3G03390	42.2222	34.3891
Os02g0138200	BRADI3G03550	67.3913	63.3731
Os02g0138900	BRADI3G03544	76.0956	41.6122
Os02g0139000	BRADI3G03538	61.8844	67.5234
Os02g0139100	BRADI3G03532	78.7129	80.303
Os02g0139200	BRADI3G03526	90.1387	86.1561
Os02g0139300	BRADI3G03520	79.3456	79.1837
Os02g0139400	BRADI3G03510	70.922	41.2371
Os02g0139500	BRADI3G03497	83.6158	40.7714
Os02g0139700	BRADI3G03490	87.747	87.6316
Os02g0140101	BRADI4G19960	82.6923	52.439
Os02g0140200	BRADI3G03467	72.7273	48.8467
Os02g0140800	BRADI3G03450	54.6318	66.2824
Os02g0140800	BRADI3G11160	12.114	41.129
Os02g0141000	BRADI3G03420	76.4706	71.3415
Os02g0141100	BRADI3G03407	80.8244	79.0535
Os02g0141300	BRADI3G03620	91.4659	92.4873
Os02g0141500	BRADI3G03627	68.8596	68.8596
Os02g0142250	BRADI3G03700	71.7949	24.5184
Os02g0142500	BRADI3G03637	75.3247	11.4323
Os02g0142800	BRADI5G14520	39.7695	38.5475
Os02g0142950	BRADI3G03637	79.4118	7.09593
Os02g0143100	BRADI1G55300	86.052	86.2559
Os02g0143200	BRADI3G03650	65.8937	70.2369
Os02g0143300	BRADI3G03660	66.3934	55.102
Os02g0143400	BRADI3G03670	82.3077	82.9457
Os02g0146400	BRADI1G59560	98.6034	27.6646
Os02g0146400	BRADI3G03690	98.6034	27.5997
Os02g0146500	BRADI3G03700	70.4762	25.9194
Os02g0146600	BRADI3G03710	96.3768	96.3768
Os02g0146700	BRADI3G03720	91.0913	91.0913
Os02g0147100	BRADI3G03740	66.8896	54.7945
Os02g0147300	BRADI1G59560	75.6757	10.9718
Os02g0147300	BRADI3G03690	76.7568	11.1024
Os02g0147700	BRADI3G03740	69.2982	64.9315
Os02g0147800	BRADI3G03747	54.4787	50.4076
Os02g0148000	BRADI3G03770	71.3376	70.8861
Os02g0148100	BRADI3G03780	96.2162	96.477
Os02g0148300	BRADI3G03790	85.6678	9.68336
Os02g0148500	BRADI3G03800	50.9146	46.648
Os02g0148500	BRADI3G03810	35.3659	44.4444
Os02g0148600	BRADI3G03830	72.2656	73.7052
Os02g0149500	BRADI2G41080	18.1818	9.52381
Os02g0149600	BRADI3G03840	55.8559	51.8828
Os02g0149700	BRADI3G03860	81.4748	70.5607
Os02g0149800	BRADI3G03870	75	75.4335
Os02g0149900	BRADI3G03970	40.7258	47.1963
Os02g0150100	BRADI3G03990	93.6957	70.31
Os02g0150200	BRADI3G04000	36.7347	4.87805
Os02g0150300	BRADI3G04010	83.8906	77.095
Os02g0150700	BRADI3G04020	57.7223	63.7931
Os02g0150800	BRADI3G04040	86.3563	87.1961
Os02g0150900	BRADI3G04050	84.0625	84.0625
Os02g0151300	BRADI3G04080	76.9663	73.9209
Os02g0152300	BRADI3G04100	60.3871	59.6939
Os02g0152500	BRADI3G04140	75.3004	74.702
Os02g0152600	BRADI3G04150	54.8043	82.3529
Os02g0152800	BRADI4G45065	87.0902	21.7503
Os02g0152900	BRADI3G04160	53.9394	86.4078
Os02g0153000	BRADI3G04170	83.2599	63.8514
Os02g0153100	BRADI3G04180	73.0733	73.6338
Os02g0153100	BRADI3G04280	47.8592	55.4576
Os02g0153100	BRADI3G04300	41.7697	62.6248
Os02g0153200	BRADI3G04180	71.8095	72.2915
Os02g0153200	BRADI3G04280	47.619	55.1268
Os02g0153200	BRADI3G04300	42.4762	63.6234
Os02g0153400	BRADI1G28590	27.7516	61.4583
Os02g0153400	BRADI3G04187	72.9069	73.1132
Os02g0153500	BRADI3G04290	46.1392	67.8822
Os02g0153500	BRADI3G04320	26.9781	60.2128
Os02g0153700	BRADI3G04200	58.9303	63.8716
Os02g0153700	BRADI3G04210	71.9198	71.3068
Os02g0153700	BRADI3G04217	65.9981	68.5516
Os02g0153700	BRADI3G04227	69.341	68.4906
Os02g0153700	BRADI3G04240	30.7545	59.0826
Os02g0153700	BRADI3G04260	38.1089	61.7647
Os02g0154000	BRADI3G04200	58.0306	62.8364
Os02g0154000	BRADI3G04210	69.2161	68.5606
Os02g0154000	BRADI3G04217	63.9579	66.369
Os02g0154000	BRADI3G04227	67.3996	66.5094
Os02g0154000	BRADI3G04240	31.0707	59.633
Os02g0154000	BRADI3G04260	37.8585	61.3003
Os02g0154200	BRADI3G04290	45.8532	67.4614
Os02g0154200	BRADI3G04320	26.7874	59.7872
Os02g0154600	BRADI1G69910	82.4742	84.6561
Os02g0154600	BRADI1G69925	64.9485	84.5638
Os02g0154600	BRADI3G31990	82.2165	86.2162
Os02g0155600	BRADI3G04200	51.8685	35.9213
Os02g0155600	BRADI3G04210	64.1256	40.625
Os02g0155600	BRADI3G04217	55.3064	36.7063
Os02g0155600	BRADI3G04227	61.7339	38.9623
Os02g0155600	BRADI3G04240	44.843	55.0459
Os02g0155600	BRADI3G04260	52.1674	54.0248
Os02g0155700	BRADI3G04350	36.6942	43.787
Os02g0156000	BRADI1G03277	50.5792	31.6808
Os02g0156000	BRADI1G03360	50.1931	34.0314
Os02g0156400	BRADI3G04180	66.156	45.5417
Os02g0156400	BRADI3G04280	61.1421	48.4013
Os02g0156400	BRADI3G04300	56.6852	58.0599
Os02g0157600	BRADI4G03320	57.8947	57.037
Os02g0158100	BRADI3G04420	90.7919	90.4587
Os02g0158300	BRADI3G04440	92.7326	91.9308
Os02g0158400	BRADI3G04450	78.9474	77.9221
Os02g0158500	BRADI3G04460	52.8061	68.0921
Os02g0158600	BRADI3G04467	77.5281	78.4091
Os02g0158800	BRADI3G04480	89.0052	89.6309
Os02g0158900	BRADI3G04490	70.3088	67.5799
Os02g0159200	BRADI3G04500	69.3333	65.272
Os02g0159250	BRADI3G04510	68.254	60.5634
Os02g0159800	BRADI3G37750	58.5542	57.9952
Os02g0160000	BRADI3G04550	93.0233	2.91333
Os02g0160200	BRADI3G04560	73.3333	75.625
Os02g0160400	BRADI3G04580	84.6154	84.13
Os02g0160900	BRADI3G04585	62.5	66.2651
Os02g0161000	BRADI3G04630	79.1075	83.871
Os02g0161100	BRADI3G04640	68.4449	71.3609
Os02g0161200	BRADI3G04650	79.108	77.6498
Os02g0161300	BRADI2G14340	81.0176	20.029
Os02g0161500	BRADI1G37570	49.1979	36.2681
Os02g0161800	BRADI3G04717	75.5747	75.3582
Os02g0162000	BRADI3G04757	79.1045	79.1045
Os02g0162500	BRADI3G04790	98.6667	98.6667
Os02g0162600	BRADI3G04800	34.9315	45.5357
Os02g0162733	BRADI3G04836	76.9231	15.0517
Os02g0162733	BRADI3G04842	0.480769	0.0868056
Os02g0162766	BRADI3G04836	0.300752	0.188147
Os02g0162766	BRADI3G04842	74.1353	42.7951
Os02g0164300	BRADI3G04860	93.4066	41.6667
Os02g0164400	BRADI3G04870	48.4127	38.125
Os02g0164600	BRADI3G04890	75.4202	76.0593
Os02g0164800	BRADI3G04900	85.5422	34.1346
Os02g0164900	BRADI3G04920	85.022	83.8219
Os02g0165100	BRADI3G04940	81.701	79.25
Os02g0165500	BRADI3G04947	63.5468	64.3391
Os02g0166800	BRADI3G04960	81.1518	56.9853
Os02g0167000	BRADI2G08160	73.3871	72.6064
Os02g0167000	BRADI3G04970	75.5376	73.9474
Os02g0167100	BRADI3G04987	72.9642	65.8824
Os02g0167200	BRADI3G05000	85.3612	55.7764
Os02g0167300	BRADI1G32430	93.2886	95.8621
Os02g0167500	BRADI2G43127	76.3845	73.6895
Os02g0167700	BRADI1G17710	93.5961	93.5193
Os02g0168000	BRADI3G05050	70.5479	80.1556
Os02g0168100	BRADI3G05060	92.0502	50.4587
Os02g0168300	BRADI3G05100	56.2982	48.3444
Os02g0168400	BRADI3G05110	78.7375	45.4458
Os02g0168500	BRADI3G05130	80.4989	80.4989
Os02g0168600	BRADI3G05140	84.375	84.375
Os02g0168700	BRADI3G05150	70.892	73.301
Os02g0168800	BRADI3G05160	88.8268	89.0756
Os02g0168900	BRADI3G05170	76.3975	77.8481
Os02g0169000	BRADI3G05210	79.1444	76.6839
Os02g0169300	BRADI3G05220	94.0299	94.2643
Os02g0169800	BRADI1G17710	85.0318	21.9032
Os02g0169900	BRADI3G05226	83.7912	85.4342
Os02g0170000	BRADI3G05232	64.8188	83.0601
Os02g0170100	BRADI3G05240	86.076	86.076
Os02g0170200	BRADI3G05246	82.0988	82.0988
Os02g0170300	BRADI3G05260	77.6923	76.2264
Os02g0170500	BRADI3G05270	85.3282	86.6667
Os02g0170701	BRADI3G05280	37.2093	51.2
Os02g0171100	BRADI3G05300	90.9976	89.6882
Os02g0172000	BRADI3G05330	46.2687	31.9588
Os02g0172300	BRADI3G05330	44.6809	43.299
Os02g0172600	BRADI3G05340	88.3117	88.755
Os02g0172800	BRADI3G05380	73.029	74.5763
Os02g0173000	BRADI3G05390	40.1408	18.6885
Os02g0173100	BRADI3G05400	85.289	85.5888
Os02g0173200	BRADI3G05410	63.3188	60.9244
Os02g0173500	BRADI3G05420	80	79.2453
Os02g0173600	BRADI3G05430	64.5833	23.9382
Os02g0173700	BRADI3G05437	88.8283	72.7679
Os02g0173800	BRADI3G05450	81.1429	81.3754
Os02g0173900	BRADI3G05490	80.6452	47.259
Os02g0174100	BRADI3G05510	63.3466	48.3283
Os02g0174200	BRADI3G05520	88.5986	88.1797
Os02g0174300	BRADI3G05530	52.6882	53.406
Os02g0174400	BRADI2G52120	15.0266	43.1298
Os02g0174800	BRADI3G05560	55.9633	62.5641
Os02g0175000	BRADI3G05570	69.3032	70.9056
Os02g0175100	BRADI3G05577	71.8412	63.7821
Os02g0175400	BRADI3G05590	93.2367	93.2367
Os02g0175500	BRADI3G05600	87.9487	87.7238
Os02g0175600	BRADI1G60160	88.8889	86.4865
Os02g0175800	BRADI3G05620	67.3684	72.7273
Os02g0175900	BRADI3G05640	66.8235	67.7804
Os02g0176000	BRADI3G05660	63.964	65.4378
Os02g0176100	BRADI3G05670	83.0189	83.8628
Os02g0176400	BRADI3G05690	94.1748	94.1748
Os02g0176700	BRADI3G05697	85.5905	73.0805
Os02g0176900	BRADI3G05710	75.6329	69.2754
Os02g0177300	BRADI3G05720	47.8632	46.3768
Os02g0177500	BRADI1G31330	98.8372	98.8372
Os02g0177500	BRADI3G05740	97.6744	97.6744
Os02g0177600	BRADI3G05750	85.9206	86.076
Os02g0177800	BRADI3G05760	84.9359	86.3192
Os02g0177900	BRADI3G05767	82.7957	58.891
Os02g0177900	BRADI3G05780	87.6344	57.0928
Os02g0178000	BRADI3G05790	76.6055	73.5683
Os02g0178100	BRADI3G05800	69.4864	60.686
Os02g0178200	BRADI3G06270	53.2075	54.3353
Os02g0178500	BRADI3G05830	86.7488	87.017
Os02g0178600	BRADI3G05840	80	29.1971
Os02g0178800	BRADI3G05880	83.2803	83.5463
Os02g0179000	BRADI3G05890	59.0361	55.1802
Os02g0179100	BRADI3G05900	85.0877	79.8354
Os02g0179200	BRADI3G05910	56.1873	55.4455
Os02g0179300	BRADI3G05920	78.8618	79.0761
Os02g0179500	BRADI3G05940	82.5328	51.6393
Os02g0179600	BRADI3G05960	75.7622	75.8779
Os02g0179800	BRADI3G05970	74.2105	74.2105
Os02g0179900	BRADI3G05977	67.0833	17.0551
Os02g0179900	BRADI3G31900	71.6667	18.1243
Os02g0180000	BRADI3G05990	85.3591	83.0645
Os02g0180100	BRADI3G06000	84.1945	84.7095
Os02g0180200	BRADI3G06010	79.4595	70.6731
Os02g0180400	BRADI3G06020	74.3468	72.4537
Os02g0180500	BRADI3G06050	79.6078	80.5556
Os02g0180700	BRADI3G06060	86.0465	86.0465
Os02g0181400	BRADI1G27070	53.4722	41.3979
Os02g0181400	BRADI1G56750	38.8889	45.5285
Os02g0181400	BRADI2G11390	46.875	23.9787
Os02g0181800	BRADI3G06080	86.1111	88.5714
Os02g0181900	BRADI3G06107	90.1322	89.767
Os02g0182100	BRADI3G06120	76.9968	78.374
Os02g0182300	BRADI3G06130	38.6598	47.1698
Os02g0182500	BRADI3G06140	94.1176	94.1176
Os02g0182600	BRADI3G06150	83.7209	15.2866
Os02g0182700	BRADI3G06160	56.2249	58.3333
Os02g0182800	BRADI3G06170	92.0128	91.1392
Os02g0182900	BRADI3G06180	77.3305	75.1029
Os02g0183000	BRADI3G06190	93.2489	93.2489
Os02g0183500	BRADI3G06197	41.8919	40.3346
Os02g0184000	BRADI3G06210	84.7095	87.6582
Os02g0184400	BRADI3G06217	88.4273	92.7386
Os02g0184500	BRADI3G06250	71.6981	53.9007
Os02g0184700	BRADI3G06240	69.7495	70.9804
Os02g0185400	BRADI4G09000	36.1963	45.7364
Os02g0186100	BRADI4G09000	31.3433	32.5581
Os02g0186400	BRADI3G06260	68.021	70.7085
Os02g0186500	BRADI3G06290	85.4111	87.2629
Os02g0186700	BRADI3G06280	63.4703	78.9773
Os02g0186800	BRADI3G06320	74.2633	73.5409
Os02g0186800	BRADI3G06330	73.2809	72.8516
Os02g0186900	BRADI3G06300	70.6564	71.345
Os02g0186900	BRADI4G04940	64.0927	63.8462
Os02g0187000	BRADI3G06340	60.8696	40.0763
Os02g0187100	BRADI3G06350	51.6364	50
Os02g0187100	BRADI3G06380	53.4545	52.3132
Os02g0187200	BRADI3G06390	89.801	89.1358
Os02g0187300	BRADI3G06396	80.5556	8.01105
Os02g0187400	BRADI2G18800	61.0242	57.5839
Os02g0187400	BRADI3G06402	67.9943	63.7333
Os02g0187600	BRADI3G06460	81.25	80.3636
Os02g0187700	BRADI3G06470	70.7641	78.3088
Os02g0187800	BRADI3G06480	88.1543	88.8889
Os02g0188000	BRADI3G06487	78.0374	68.866
Os02g0188500	BRADI3G06500	47.8395	57.4074
Os02g0188600	BRADI3G06510	53.1532	51.7544
Os02g0189000	BRADI3G06530	72.6027	74.6479
Os02g0189100	BRADI3G06540	76.5217	76.5217
Os02g0189300	BRADI3G06550	76.0989	74.6631
Os02g0189400	BRADI3G06556	53.0822	54.386
Os02g0190500	BRADI3G06590	87.4652	87.8322
Os02g0190600	BRADI3G06597	82.8221	82.4847
Os02g0190800	BRADI3G06620	86.6324	86.1893
Os02g0190900	BRADI3G06630	87.6033	84.8
Os02g0191200	BRADI1G34572	79.4355	79.6496
Os02g0191300	BRADI3G06640	91.5033	91.5033
Os02g0191500	BRADI3G06660	19.2	29.1498
Os02g0191700	BRADI3G06680	82.7899	83.5466
Os02g0191800	BRADI3G06690	55.4054	31.0606
Os02g0192001	BRADI3G06695	41.3793	41.8605
Os02g0192100	BRADI3G06700	72.8	37.3717
Os02g0192200	BRADI3G06710	84.0278	84.0278
Os02g0192300	BRADI3G06720	45.9459	47.4104
Os02g0192400	BRADI3G06727	72.5926	74.2424
Os02g0192500	BRADI3G06740	90.0192	90.5405
Os02g0192700	BRADI3G06750	78.2222	77.193
Os02g0193200	BRADI3G06790	61.5	62.4365
Os02g0193200	BRADI3G06800	63	63
Os02g0193300	BRADI3G06790	63.0208	61.4213
Os02g0193300	BRADI3G06800	64.5833	62
Os02g0193500	BRADI3G06830	71.2329	71.2329
Os02g0193600	BRADI3G06840	68.3417	69.0355
Os02g0193800	BRADI3G06847	79.5745	11.3816
Os02g0193900	BRADI3G06860	90	91.2442
Os02g0194000	BRADI3G06870	68.0693	55.332
Os02g0194100	BRADI3G06930	90.2542	90.2542
Os02g0194200	BRADI3G06940	79.3333	79.3333
Os02g0194200	BRADI3G06950	69.3333	40.2321
Os02g0194200	BRADI3G06957	45	38.6819
Os02g0194400	BRADI3G06980	60.7926	65.224
Os02g0194600	BRADI3G06990	69.2542	62.5
Os02g0194700	BRADI3G07000	74.73	77.146
Os02g0194700	BRADI3G07010	72.7862	75.3073
Os02g0194800	BRADI3G07020	81.3472	82.9225
Os02g0194900	BRADI3G07030	28.6863	36.2712
Os02g0195000	BRADI3G07040	82.5137	81.4016
Os02g0195300	BRADI2G62730	85.2941	86.9379
Os02g0195500	BRADI3G07047	79.1246	79.8414
Os02g0195600	BRADI3G07060	83.815	84.7953
Os02g0195800	BRADI3G07070	85.1064	84.507
Os02g0196000	BRADI3G07080	87.6812	87.6812
Os02g0196300	BRADI3G07090	90.4611	86.6058
Os02g0196600	BRADI3G07110	89.9796	89.7044
Os02g0196800	BRADI3G07130	86.9464	87.7647
Os02g0196900	BRADI3G07140	94.1423	48.913
Os02g0197200	BRADI3G07150	84.456	65.7258
Os02g0197300	BRADI3G07160	61.435	66.9927
Os02g0197400	BRADI3G07170	78.6885	72.7273
Os02g0197500	BRADI3G07180	77.9487	34.8624
Os02g0197600	BRADI3G07190	86.9888	86.9888
Os02g0197700	BRADI3G07200	61.0294	68.0328
Os02g0197750	BRADI1G70067	50	18.7713
Os02g0197900	BRADI3G07220	76.6169	61.6
Os02g0198000	BRADI2G02630	38.6842	34.9169
Os02g0198000	BRADI2G02640	38.4211	34.2723
Os02g0198200	BRADI3G07230	89.0351	76.6038
Os02g0198300	BRADI3G07237	79.6875	83.3333
Os02g0198400	BRADI3G07260	71.2707	74.6384
Os02g0198500	BRADI3G07275	63.5294	67.5
Os02g0198600	BRADI3G07286	86.747	87.8049
Os02g0198700	BRADI3G07280	66.8335	68.4615
Os02g0198800	BRADI3G07292	50.5376	57.4924
Os02g0198900	BRADI3G07300	87.0466	87.5
Os02g0199200	BRADI3G07315	44.8544	56.7568
Os02g0199300	BRADI3G07320	64.455	63.2558
Os02g0199500	BRADI3G07330	58.4862	61.2981
Os02g0199600	BRADI3G07340	63.5135	21.4123
Os02g0199800	BRADI3G07360	73.8974	75.8079
Os02g0199900	BRADI3G07370	96.75	96.75
Os02g0200000	BRADI3G07380	88.0734	88.0734
Os02g0200300	BRADI3G07385	66.7453	64.6119
Os02g0200900	BRADI3G07397	82.2727	82.9008
Os02g0201300	BRADI3G07440	52.5547	58.5366
Os02g0201900	BRADI3G07457	82.2761	81.8182
Os02g0202000	BRADI3G07450	83.9024	81.5166
Os02g0202200	BRADI3G07470	69.6429	69.1489
Os02g0202250	BRADI3G07490	84.2409	55.9759
Os02g0202300	BRADI3G07490	85.9606	19.1338
Os02g0202400	BRADI3G07500	68.9412	65.6951
Os02g0202500	BRADI3G07520	82.6087	39.8601
Os02g0202600	BRADI3G07530	89.8246	88.2759
Os02g0203000	BRADI3G07540	67.3367	85.8974
Os02g0203300	BRADI3G07557	42.3762	44.1237
Os02g0203500	BRADI3G07580	83.2692	83.1094
Os02g0203700	BRADI3G07610	79.5181	68.75
Os02g0204000	BRADI3G07630	78.9256	83.0435
Os02g0204400	BRADI3G07660	85.6624	86.2888
Os02g0204500	BRADI3G07670	66.5854	71.0938
Os02g0204700	BRADI3G07690	82.5853	81.9964
Os02g0205000	BRADI1G36880	68.018	69.5853
Os02g0205000	BRADI3G43320	69.8198	73.1132
Os02g0205300	BRADI1G36830	94.3396	94.7867
Os02g0205300	BRADI3G07700	94.5755	95.933
Os02g0205500	BRADI3G07730	80.5395	80.5395
Os02g0206100	BRADI3G07740	65.7841	63.5827
Os02g0206100	BRADI3G07770	66.3951	65.4618
Os02g0206400	BRADI3G07740	62.5483	31.8898
Os02g0206400	BRADI3G07770	64.8649	33.7349
Os02g0206700	BRADI3G07750	62.6747	64.2127
Os02g0207100	BRADI3G07750	33.4495	39.2638
Os02g0207400	BRADI3G07750	57.3034	62.5767
Os02g0208100	BRADI3G07830	85.873	86.8379
Os02g0208200	BRADI3G07840	43.662	8.85714
Os02g0208500	BRADI3G07860	76.6667	42.9907
Os02g0208600	BRADI3G07877	69.8795	58.3715
Os02g0208900	BRADI3G07910	71.7033	74.1477
Os02g0209000	BRADI3G07920	82.493	66.629
Os02g0209000	BRADI3G07926	87.1148	67.462
Os02g0209900	BRADI3G07970	75.2412	74.5223
Os02g0210800	BRADI3G07997	70.5882	23.5294
Os02g0210900	BRADI3G08010	60.1399	61.4286
Os02g0213700	BRADI3G48567	46.3235	13.4615
Os02g0214300	BRADI3G08030	80.1325	79.085
Os02g0214400	BRADI3G08035	65.0224	69.0476
Os02g0214900	BRADI3G08060	78.4314	77.2201
Os02g0215000	BRADI3G08040	66.0763	68.2138
Os02g0215200	BRADI3G08060	78.9784	77.6062
Os02g0215900	BRADI3G08070	74.772	21.3172
Os02g0216000	BRADI3G08075	72.8289	71.9626
Os02g0216300	BRADI3G02450	18.0095	31.6667
Os02g0216300	BRADI3G02460	14.6919	36.9048
Os02g0216300	BRADI3G02470	24.1706	31.4815
Os02g0216300	BRADI3G02480	20.8531	24.8588
Os02g0217500	BRADI3G08080	89.5833	87.9545
Os02g0217600	BRADI3G08090	96.4169	96.732
Os02g0217800	BRADI3G08100	79.802	79.9603
Os02g0218200	BRADI3G08120	87.6993	87.6993
Os02g0218400	BRADI3G08127	83.2877	83.6314
Os02g0218600	BRADI3G08150	71.6253	33.0368
Os02g0218700	BRADI3G08160	72.6	70.6226
Os02g0218800	BRADI3G08160	73.1373	72.5681
Os02g0219200	BRADI3G08180	88.4	61.0497
Os02g0219400	BRADI3G08190	86.3861	87.0324
Os02g0219800	BRADI3G08200	89.2593	89.5911
Os02g0219900	BRADI3G08210	60.199	67.2222
Os02g0220000	BRADI3G08220	61.2903	71.4602
Os02g0220000	BRADI3G08230	74.9526	74.2481
Os02g0220100	BRADI3G08220	9.75177	12.1681
Os02g0220100	BRADI3G08230	9.75177	10.3383
Os02g0220400	BRADI3G08240	68.5552	69.9422
Os02g0220500	BRADI3G08250	89.372	88.729
Os02g0220600	BRADI3G08250	87.3206	87.53
Os02g0220700	BRADI3G08260	72.0755	67.1747
Os02g0221100	BRADI3G08280	44.6677	46.3884
Os02g0221300	BRADI3G08300	29.9659	64.7059
Os02g0221500	BRADI3G08380	86.1461	84.8635
Os02g0221600	BRADI1G66250	90.2128	90.2128
Os02g0221800	BRADI3G08370	69.1076	80.1061
Os02g0221900	BRADI3G08360	69.5256	71.7514
Os02g0222100	BRADI3G08350	78.5714	29.1391
Os02g0223700	BRADI3G08317	50.8621	59
Os02g0224100	BRADI3G08390	72.4936	77.0492
Os02g0224200	BRADI3G08400	86.4762	76.5599
Os02g0224300	BRADI3G08410	73.3967	44.6532
Os02g0224400	BRADI3G08420	85.9684	86.6534
Os02g0224800	BRADI3G08430	93.1034	93.1034
Os02g0224900	BRADI3G31520	48.5232	38.206
Os02g0225000	BRADI1G69370	87.0523	87.0523
Os02g0225300	BRADI3G34310	57.3333	21.1823
Os02g0225900	BRADI3G08450	61.6092	61.7512
Os02g0225900	BRADI3G08460	63.908	66.8269
Os02g0225900	BRADI3G08470	63.2184	65.3207
Os02g0226000	BRADI3G08480	85.8537	88.4422
Os02g0226200	BRADI3G08530	66.2162	61.8297
Os02g0226300	BRADI3G08557	72.8291	77.1513
Os02g0226600	BRADI3G08570	46.3822	48.6381
Os02g0226801	BRADI3G08580	75.2381	66.1088
Os02g0226900	BRADI3G08590	88.697	88.697
Os02g0227000	BRADI3G08610	68.8766	71.5105
Os02g0227100	BRADI3G08620	44.6903	55.4945
Os02g0227200	BRADI3G08630	80.2083	79.3814
Os02g0227400	BRADI3G08637	77.7049	68.1034
Os02g0227500	BRADI3G16700	30.4348	34.2508
Os02g0227500	BRADI3G16710	23.913	28.3871
Os02g0227500	BRADI3G16730	32.337	35.9517
Os02g0227500	BRADI3G16740	34.2391	38.2979
Os02g0227500	BRADI3G16750	32.337	36.6154
Os02g0227500	BRADI3G16760	24.7283	17.8782
Os02g0227500	BRADI3G16790	32.8804	36.8902
Os02g0227500	BRADI3G16800	30.7065	33.9339
Os02g0227500	BRADI3G16810	14.9457	50.4587
Os02g0227500	BRADI3G16860	31.5217	35.8025
Os02g0227500	BRADI3G16870	14.9457	29.2553
Os02g0227600	BRADI3G08340	33.7165	20.3704
Os02g0227700	BRADI3G08647	64.9402	65.2
Os02g0227700	BRADI3G08660	58.3665	56.0766
Os02g0227900	BRADI3G08340	24.4792	21.7593
Os02g0228000	BRADI3G16700	36.6279	19.2661
Os02g0228000	BRADI3G16710	37.7907	20.9677
Os02g0228000	BRADI3G16730	40.1163	20.8459
Os02g0228000	BRADI3G16740	39.5349	20.6687
Os02g0228000	BRADI3G16750	40.6977	21.5385
Os02g0228000	BRADI3G16760	28.4884	9.62672
Os02g0228000	BRADI3G16790	39.5349	20.7317
Os02g0228000	BRADI3G16800	41.8605	21.6216
Os02g0228000	BRADI3G16810	4.65116	7.33945
Os02g0228000	BRADI3G16860	37.2093	19.7531
Os02g0228000	BRADI3G16870	24.4186	22.3404
Os02g0228300	BRADI3G08647	57.1148	58.2
Os02g0228300	BRADI3G08660	65.3582	63.7321
Os02g0228900	BRADI3G08667	67.3333	73.7226
Os02g0229000	BRADI3G08680	91.3043	90.6475
Os02g0229200	BRADI1G75770	42.6752	25.4753
Os02g0229400	BRADI3G08690	89.9464	89.5861
Os02g0229600	BRADI3G08710	35.9571	18.6284
Os02g0229800	BRADI3G08740	39.661	51.7699
Os02g0229900	BRADI3G08750	60.5263	63.1868
Os02g0230000	BRADI3G08757	83.908	82.9545
Os02g0230100	BRADI3G08770	86.1862	84.6608
Os02g0230200	BRADI3G08830	77.5568	78.2235
Os02g0230300	BRADI3G08820	83.3333	29.5455
Os02g0231600	BRADI3G08840	69.8492	70.7379
Os02g0231700	BRADI4G11740	56.1517	64.3008
Os02g0232100	BRADI3G08880	82.8383	85.0847
Os02g0232300	BRADI3G08890	48.1081	48.9011
Os02g0232400	BRADI3G08910	90.4	89.3281
Os02g0232900	BRADI3G08930	84.507	85.7143
Os02g0233100	BRADI3G08960	74.9533	76.381
Os02g0233200	BRADI3G08967	64.1026	61.6438
Os02g0233333	BRADI4G27376	90.9722	65.8291
Os02g0234200	BRADI3G08990	82.5558	82.8921
Os02g0234300	BRADI3G09000	82.4441	65.5267
Os02g0234450	BRADI3G09005	76.6746	77.5091
Os02g0234500	BRADI3G09010	86.201	85.3288
Os02g0234700	BRADI3G09013	57.732	60.2151
Os02g0234800	BRADI1G01530	89.7887	90.106
Os02g0235000	BRADI3G09037	78.2313	56.3725
Os02g0235600	BRADI3G09030	92.8571	93.8889
Os02g0235900	BRADI3G35067	77.2487	76.1739
Os02g0236000	BRADI3G09050	92.8241	93.2558
Os02g0236100	BRADI3G09060	88.0645	87.36
Os02g0236200	BRADI3G09067	87.7805	89.5674
Os02g0236600	BRADI3G09080	77.8816	77.6398
