Gene stable ID	Solanum lycopersicum gene stable ID	%id. target Solanum lycopersicum gene identical to query gene	%id. query gene identical to target Solanum lycopersicum gene
Os01g0946700	Solyc11g065290.1	30.5031	39.5918
Os01g0947000	Solyc01g008610.2	24.0506	43.6782
Os01g0947000	Solyc01g008620.2	23.1013	43.4524
Os01g0947000	Solyc01g059980.2	24.0506	42.2222
Os01g0947000	Solyc01g060010.1	16.2975	39.6154
Os01g0947000	Solyc01g060020.2	24.0506	42.2222
Os01g0947000	Solyc02g086700.2	25	45.7971
Os01g0947000	Solyc04g016470.2	21.519	39.4203
Os01g0947000	Solyc10g079860.1	23.5759	43.314
Os01g0947000	Solyc11g065280.1	22.3101	41.716
Os01g0947000	Solyc11g065290.1	15.1899	39.1837
Os01g0948100	Solyc01g068340.2	31.0606	39.8058
Os01g0948100	Solyc01g068350.2	18.0303	55.6075
Os01g0948200	Solyc01g008910.2	52.0362	48.3193
Os01g0948200	Solyc12g099900.1	54.7511	51.7094
Os01g0948300	Solyc04g040200.2	58.1028	58.8
Os01g0948400	Solyc02g068640.2	65.614	67.7536
Os01g0948500	Solyc01g068490.2	52.8274	41.2311
Os01g0948900	Solyc05g018160.1	44.8071	53.9286
Os01g0949060	Solyc09g007430.1	26.3291	26.8734
Os01g0949300	Solyc04g018110.1	32.3529	27.2727
Os01g0949300	Solyc10g079420.1	35.2941	35.122
Os01g0949400	Solyc01g008930.2	58.4718	51.462
Os01g0949500	Solyc01g005370.2	45.4054	48.8372
Os01g0949500	Solyc04g008000.2	48.1081	46.5969
Os01g0950800	Solyc01g068450.2	33.8095	35.1485
Os01g0950866	Solyc10g006240.2	73.7705	74.0741
Os01g0950900	Solyc01g068500.2	53.6377	53.3333
Os01g0951000	Solyc08g067040.2	50.53	18.7173
Os01g0951100	Solyc08g043140.2	57.4803	55.443
Os01g0951200	Solyc11g068830.1	71.2788	71.2788
Os01g0951400	Solyc11g068830.1	68.4211	68.1342
Os01g0951800	Solyc10g079550.1	61.3497	58.1395
Os01g0951800	Solyc11g065100.1	66.8712	64.1176
Os01g0951800	Solyc12g099770.1	68.0982	66.4671
Os01g0952000	Solyc01g102380.2	56.5022	56.25
Os01g0952000	Solyc01g102390.2	56.0538	56.8182
Os01g0952000	Solyc01g102400.2	56.0538	56.8182
Os01g0952100	Solyc01g102380.2	46.8085	49.1071
Os01g0952100	Solyc01g102390.2	47.6596	50.9091
Os01g0952100	Solyc01g102400.2	47.234	50.4545
Os01g0952200	Solyc11g005250.1	55.7781	52.6163
Os01g0952300	Solyc11g065120.1	70.6037	71.4792
Os01g0952300	Solyc12g099740.1	62.9046	70.1463
Os01g0952600	Solyc08g014480.2	60.0716	60.4505
Os01g0952700	Solyc08g014470.2	46.3158	62.7078
Os01g0952800	Solyc10g079650.1	30.3644	30
Os01g0952800	Solyc10g079660.1	31.9838	11.3343
Os01g0952800	Solyc10g079680.1	22.2672	28.4974
Os01g0952900	Solyc04g057830.1	35.7798	37.8641
Os01g0953500	Solyc11g064840.1	39.2947	40.1028
Os01g0953600	Solyc01g096420.2	60.4061	61.658
Os01g0953600	Solyc01g096430.2	64.9746	65.9794
Os01g0954000	Solyc01g096420.2	52.7094	55.4404
Os01g0954000	Solyc01g096430.2	59.6059	62.3711
Os01g0954400	Solyc01g008810.2	44.2857	52.1008
Os01g0954400	Solyc11g064830.1	48.2143	55.102
Os01g0954500	Solyc11g064800.1	47.0588	42.2164
Os01g0954900	Solyc01g096450.2	48.5393	48.7585
Os01g0955000	Solyc01g008790.2	57.5	66.8904
Os01g0955600	Solyc03g058440.1	10.1064	29.2308
Os01g0955700	Solyc12g099810.1	58.9977	56.9231
Os01g0956075	Solyc01g096460.2	41.3374	43.7299
Os01g0956200	Solyc04g016180.2	33.8086	31.9846
Os01g0956200	Solyc10g080010.1	32.3829	30.7544
Os01g0956600	Solyc09g090420.2	24.3421	13.3937
Os01g0957000	Solyc01g008560.2	64.2857	64.4068
Os01g0957100	Solyc09g098290.2	57.4215	52.3715
Os01g0957200	Solyc11g065490.1	58.0977	54.7215
Os01g0957800	Solyc01g008640.2	35.5433	39.1481
Os01g0957800	Solyc01g008650.2	36.4641	39.2857
Os01g0957800	Solyc01g008670.2	36.2799	39.798
Os01g0957800	Solyc02g062030.1	36.4641	39.3638
Os01g0957800	Solyc02g082070.2	36.6483	39.4841
Os01g0957800	Solyc02g092250.2	38.3057	41.3519
Os01g0957800	Solyc04g083140.1	36.4641	39.521
Os01g0957800	Solyc06g060190.2	38.8582	41.9483
Os01g0957800	Solyc06g066230.2	34.9908	37.6984
Os01g0957800	Solyc06g066240.2	36.0958	38.2066
Os01g0957800	Solyc07g007460.1	34.6225	38.843
Os01g0957800	Solyc07g052370.2	35.5433	38.2937
Os01g0957800	Solyc08g005650.2	32.0442	34.3874
Os01g0957800	Solyc08g074260.2	35.175	37.8968
Os01g0957800	Solyc08g076250.1	37.3849	40.6814
Os01g0957800	Solyc09g066370.1	32.4125	35.0598
Os01g0957800	Solyc09g066400.1	33.3333	36.0558
Os01g0957800	Solyc10g017510.2	37.5691	39.7661
Os01g0957800	Solyc10g084590.2	37.2007	39.6857
Os01g0957800	Solyc10g087010.1	36.6483	39.0196
Os01g0957800	Solyc10g087030.1	36.6483	38.9432
Os01g0957800	Solyc11g007980.1	35.5433	37.9921
Os01g0957900	Solyc04g015940.2	30.7823	31.1532
Os01g0958000	Solyc06g073630.2	79.922	81.0277
Os01g0958100	Solyc01g091580.2	71.6253	70.6522
Os01g0958200	Solyc07g055690.1	37.149	38.3929
Os01g0958400	Solyc09g005270.2	49.4005	56.2842
Os01g0958400	Solyc12g014280.1	49.4005	49.8789
Os01g0958500	Solyc11g044470.1	41.2903	49.0421
Os01g0958700	Solyc01g103490.2	64.4737	65.2246
Os01g0958700	Solyc04g048950.2	58.3882	59.8651
Os01g0958800	Solyc01g007790.2	55.7214	35.6688
Os01g0958900	Solyc04g045660.2	66.8508	66.4835
Os01g0959000	Solyc10g005590.2	55.3241	57.4519
Os01g0959100	Solyc04g071580.2	54.1667	45.614
Os01g0959100	Solyc04g071590.1	55.2083	49.0741
Os01g0959100	Solyc04g071600.2	54.1667	48.1481
Os01g0959100	Solyc04g071610.2	55.2083	48.1818
Os01g0959200	Solyc04g071580.2	50.8621	51.7544
Os01g0959200	Solyc04g071590.1	48.2759	51.8519
Os01g0959200	Solyc04g071600.2	48.2759	51.8519
Os01g0959200	Solyc04g071610.2	54.3103	57.2727
Os01g0959800	Solyc01g104880.2	74.321	46.4506
Os01g0959900	Solyc11g006020.1	56.7073	58.125
Os01g0960000	Solyc06g016760.1	26.9231	36.8421
Os01g0960200	Solyc06g060270.2	38.4328	10.1578
Os01g0960300	Solyc01g068290.2	75.3138	76.3791
Os01g0960400	Solyc09g055570.2	59.4538	60.8602
Os01g0960500	Solyc09g065870.2	62.5323	57.619
Os01g0960800	Solyc06g068820.2	62.8319	62.2807
Os01g0960800	Solyc08g006120.2	63.7168	63.1579
Os01g0960800	Solyc08g069210.1	50.4425	25.9091
Os01g0960900	Solyc06g075440.1	39.3502	20.5273
Os01g0960900	Solyc06g075450.1	42.9603	21.7949
Os01g0960900	Solyc06g075460.2	0	0
Os01g0960900	Solyc06g075480.2	42.2383	21.1191
Os01g0960900	Solyc06g075490.1	41.1552	20.765
Os01g0960900	Solyc06g075500.2	42.5993	21.7311
Os01g0960900	Solyc11g072560.1	36.1011	19.4553
Os01g0960900	Solyc11g072570.1	44.0433	21.8247
Os01g0960900	Solyc11g072580.1	42.2383	21.3115
Os01g0961200	Solyc12g032950.1	60.0375	58.9319
Os01g0962100	Solyc08g075150.2	28.3217	23.4104
Os01g0962200	Solyc01g104080.2	65.9864	67.3611
Os01g0962300	Solyc02g084360.2	84.2424	84.2424
Os01g0962300	Solyc04g081090.2	83.0303	83.0303
Os01g0962300	Solyc10g054560.1	83.0303	83.5366
Os01g0962300	Solyc10g054570.1	83.0303	83.5366
Os01g0962300	Solyc10g054590.1	83.0303	83.5366
Os01g0962400	Solyc08g075780.2	84.3137	87.7551
Os01g0962400	Solyc12g096120.1	84.3137	86.8687
Os01g0962500	Solyc01g074020.2	26.1343	38.6059
Os01g0962600	Solyc01g099670.2	82.6816	81.3187
Os01g0962600	Solyc12g096540.1	81.0056	80.5556
Os01g0962700	Solyc04g071890.2	47.4801	51.4368
Os01g0962700	Solyc04g071900.2	48.0106	51.567
Os01g0963000	Solyc04g071890.2	52.2472	53.4483
Os01g0963000	Solyc04g071900.2	48.3146	49.0028
Os01g0963300	Solyc12g089150.1	36.3248	65.8915
Os01g0963400	Solyc04g071560.2	65.5738	45.977
Os01g0964000	Solyc07g005200.2	71.028	76.3819
Os01g0964133	Solyc01g104770.2	95.4907	95.4907
Os01g0964133	Solyc03g078400.2	96.817	96.817
Os01g0964133	Solyc04g071260.2	92.0424	92.0424
Os01g0964133	Solyc11g005330.1	96.2865	96.2865
Os01g0964800	Solyc04g071040.2	67.5302	34.7247
Os01g0964900	Solyc04g071010.2	36.7292	38.4831
Os01g0965000	Solyc01g096390.2	36.7979	33.969
Os01g0965400	Solyc03g078080.2	61.5385	66.2577
Os01g0965500	Solyc11g005730.1	64.2405	52.3196
Os01g0965600	Solyc06g074130.2	48.289	36.7052
Os01g0965700	Solyc08g078120.1	4.34783	2.20588
Os01g0965900	Solyc11g006510.1	48.2927	47.3684
Os01g0966000	Solyc09g010560.1	80.5887	79.8896
Os01g0966100	Solyc04g055120.2	73.5484	16.9643
Os01g0966200	Solyc02g021000.2	41.6244	44.8087
Os01g0966400	Solyc11g068690.1	45.7883	41.0058
Os01g0966500	Solyc09g010170.2	59.7633	79.5276
Os01g0966900	Solyc01g109460.2	52.8302	56.9316
Os01g0967000	Solyc09g075130.2	71.8447	67.8899
Os01g0967100	Solyc11g006960.1	32.9317	31.5385
Os01g0967200	Solyc09g009970.2	61.2403	29.8677
Os01g0967900	Solyc11g007090.1	60	77.0171
Os01g0968000	Solyc06g074400.2	28.1893	24.8188
Os01g0968300	Solyc01g107710.2	44.8485	37
Os01g0968300	Solyc01g107720.2	44.8485	37.7551
Os01g0968300	Solyc06g034130.2	44.5455	37.5959
Os01g0968300	Solyc08g066590.2	44.2424	30.0412
Os01g0968300	Solyc11g073150.1	44.5455	44.6809
Os01g0968400	Solyc01g107710.2	41.0557	35
Os01g0968400	Solyc01g107720.2	39.8827	34.6939
Os01g0968400	Solyc06g034130.2	40.176	35.0384
Os01g0968400	Solyc08g066590.2	40.4692	28.3951
Os01g0968400	Solyc11g073150.1	38.4164	39.8176
Os01g0968600	Solyc10g085600.1	36.037	36.4486
Os01g0968700	Solyc11g066960.1	50.4329	49.8929
Os01g0968800	Solyc01g009440.1	46.1187	48.0952
Os01g0969100	Solyc01g009420.2	80.402	82.9016
Os01g0969100	Solyc06g074670.2	81.6583	84.1969
Os01g0969100	Solyc11g066720.1	81.407	83.9378
Os01g0970400	Solyc02g021550.2	55.0661	67.5676
Os01g0970400	Solyc03g005870.2	63.4361	62.3377
Os01g0970600	Solyc01g079800.2	55.6962	57.5163
Os01g0970700	Solyc03g005000.2	68.5015	71.3376
Os01g0970900	Solyc03g112190.2	40.1396	31.0811
Os01g0971100	Solyc03g112160.2	34.1584	31.9444
Os01g0971100	Solyc06g071780.2	32.1782	30.8057
Os01g0971400	Solyc04g082710.2	58.3562	69.8361
Os01g0971400	Solyc12g094700.1	60.8219	67.0695
Os01g0971500	Solyc06g007930.2	72.5926	72.5926
Os01g0971500	Solyc06g083440.2	77.037	78.1955
Os01g0971500	Solyc09g061230.2	74.0741	75.188
Os01g0971600	Solyc02g067930.2	77.7778	73.9837
Os01g0971700	Solyc01g068620.2	38.806	35.8621
Os01g0971800	Solyc06g005680.2	52.521	46.9925
Os01g0971800	Solyc06g076350.2	50.8403	37.5776
Os01g0971900	Solyc04g011580.2	57.3825	50.0977
Os01g0971900	Solyc06g005670.2	53.6913	50.7937
Os01g0971900	Solyc06g005730.2	7.71812	85.1852
Os01g0971900	Solyc06g005740.1	8.94855	61.5385
Os01g0971900	Solyc06g076340.2	54.698	49.2447
Os01g0972000	Solyc04g011610.1	45.2096	38.2278
Os01g0972000	Solyc06g005650.2	20.3593	34
Os01g0972200	Solyc06g005620.2	57.3864	59.9407
Os01g0972200	Solyc07g065380.2	52.8409	53.1429
Os01g0972800	Solyc09g010960.2	26.3415	37.2414
Os01g0972900	Solyc06g043150.2	70.2929	67.3347
Os01g0973000	Solyc05g011880.1	51.2456	54.3396
Os01g0973000	Solyc06g076300.2	41.2811	56.8627
Os01g0973000	Solyc09g010940.2	54.4484	52.2184
Os01g0973200	Solyc03g112550.2	30.4348	33.2278
Os01g0973200	Solyc06g071600.2	26.9565	29.6178
Os01g0973300	Solyc06g043030.2	48.4358	39.4552
Os01g0973400	Solyc06g030570.2	43.5768	67.0543
Os01g0973400	Solyc06g030580.2	29.2191	64.0884
Os01g0973500	Solyc04g011520.2	61.7647	63.9594
Os01g0973500	Solyc05g053930.2	60.7843	60.6357
Os01g0973500	Solyc06g005500.2	65.4412	65.602
Os01g0973500	Solyc09g010850.2	64.4608	63.2212
Os01g0973500	Solyc10g084770.1	64.4608	63.6804
Os01g0973600	Solyc06g005480.2	43.0267	46.4744
Os01g0974000	Solyc02g082030.2	60.5405	57.732
Os01g0974300	Solyc06g042950.2	51.3812	14.554
Os01g0974300	Solyc06g042960.1	1.65746	0.589391
Os01g0974400	Solyc06g076050.2	56.278	56.1521
Os01g0974400	Solyc11g066020.1	56.7265	56.7265
Os01g0974500	Solyc10g086480.1	48.8372	50
Os01g0974900	Solyc07g009140.2	45.4545	10.3627
Os01g0975000	Solyc04g010330.2	24.5614	26.6667
Os01g0975000	Solyc06g075690.2	32.1637	25.4042
Os01g0975000	Solyc11g073110.1	30.4094	26.8041
Os01g0975300	Solyc06g005310.2	21.9048	26.7442
Os01g0975300	Solyc06g005330.2	33.3333	29.661
Os01g0975300	Solyc06g075660.2	24.2857	31.2883
Os01g0975300	Solyc11g073120.1	32.8571	31.7972
Os01g0975900	Solyc06g075650.2	80.1587	79.8419
Os01g0976000	Solyc03g115810.2	63.6684	58.5089
Os01g0976100	Solyc04g010310.2	69.7417	29.4163
Os01g0976200	Solyc11g073200.1	63.9257	67.6966
Os01g0976200	Solyc11g073210.1	62.5995	66.2921
Os01g0976300	Solyc10g085910.1	31.3725	21.5488
Os01g0976300	Solyc11g073020.1	34.8039	27.5194
Os01g0976450	Solyc06g036700.1	16.9713	32.0197
Os01g0976500	Solyc04g014380.2	30.0736	32.0988
Os01g0976500	Solyc04g076350.1	30.7045	17.9361
Os01g0976500	Solyc05g051390.2	30.5994	31.7686
Os01g0976500	Solyc11g010630.2	32.9127	28.3258
Os01g0976600	Solyc01g081470.2	73.1292	73.6301
Os01g0976700	Solyc05g055980.2	52.1277	62.4204
Os01g0976700	Solyc09g007080.2	62.234	61.9048
Os01g0976700	Solyc10g084410.1	63.0319	63.0319
Os01g0976800	Solyc01g060490.2	32.3944	26.9006
Os01g0976800	Solyc01g100220.2	39.4366	37.5839
Os01g0976800	Solyc05g054400.2	43.662	31.4721
Os01g0976800	Solyc09g075610.2	33.8028	53.9326
Os01g0976800	Solyc12g099370.1	45.7746	38.6905
Os01g0976900	Solyc09g007280.2	38.9394	27.694
Os01g0976900	Solyc12g039080.1	6.51515	14.527
Os01g0977100	Solyc04g049080.2	33.5548	46.1187
Os01g0977200	Solyc09g007630.2	65.5405	59.1463
Os01g0977400	Solyc10g007940.1	50.2667	46.8905
Os01g0977600	Solyc09g055260.2	41.8532	42.9029
Os01g0978100	Solyc08g014340.2	72.8426	74.3523
Os01g0978400	Solyc01g102730.2	57.4924	57.6687
Os02g0100100	Solyc04g049450.2	56.6607	56.6607
Os02g0100100	Solyc06g075210.2	49.3783	50.6375
Os02g0100100	Solyc11g069400.1	56.3055	54.6552
Os02g0100200	Solyc07g053190.2	25.7951	27.7215
Os02g0100300	Solyc08g079260.2	66.4216	64.218
Os02g0100700	Solyc02g084690.2	71.4693	71.8795
Os02g0101000	Solyc03g063030.2	27.8459	67.6596
Os02g0101000	Solyc03g063040.2	11.9089	55.2846
Os02g0101000	Solyc03g063050.1	20.3152	43.609
Os02g0101000	Solyc11g008440.1	56.3923	58.018
Os02g0101100	Solyc01g111720.2	27.7457	27.5862
Os02g0101400	Solyc04g081770.2	42.1986	34.8974
Os02g0101400	Solyc04g081780.2	37.234	30.6122
Os02g0101400	Solyc04g081790.2	41.844	33.7143
Os02g0101400	Solyc04g081800.1	38.6525	30.4469
Os02g0101400	Solyc06g048670.2	42.1986	33.711
Os02g0101400	Solyc12g089350.1	42.1986	34.4928
Os02g0101500	Solyc01g111630.2	89.1192	89.1192
Os02g0101700	Solyc01g111530.2	67.688	26.129
Os02g0101700	Solyc10g055450.1	66.8524	26.0022
Os02g0101800	Solyc08g042030.1	30.0443	38.7143
Os02g0102000	Solyc08g083270.1	29.8137	29.3578
Os02g0102300	Solyc02g083730.2	51.8248	55.0388
Os02g0102400	Solyc11g008710.1	59.481	59.3625
Os02g0102600	Solyc08g005910.2	65.0602	63.9053
Os02g0102600	Solyc12g096260.1	44.5783	57.8125
Os02g0102700	Solyc02g062240.2	82.5758	82.5758
Os02g0102700	Solyc02g084020.2	82.5758	82.5758
Os02g0102700	Solyc03g033600.2	81.8182	81.8182
Os02g0102900	Solyc01g028810.2	81.2709	81.1352
Os02g0102900	Solyc03g120850.2	78.2609	77.3554
Os02g0103200	Solyc01g088580.1	17.6796	19.8758
Os02g0103200	Solyc01g088590.2	25.9669	25.2688
Os02g0103200	Solyc08g077400.1	19.8895	22.0859
Os02g0103500	Solyc01g066850.2	4.50928	4.31472
Os02g0103500	Solyc04g007590.1	4.50928	4.89914
Os02g0103500	Solyc12g099580.1	5.03979	5.27778
Os02g0103600	Solyc01g066850.2	41.3598	37.0558
Os02g0103600	Solyc04g007590.1	35.694	36.3112
Os02g0103600	Solyc12g099580.1	40.5099	39.7222
Os02g0103700	Solyc06g034380.1	41.6667	60.6061
Os02g0103700	Solyc06g073310.2	80.7292	79.8969
Os02g0103700	Solyc08g014550.2	81.7708	80.9278
Os02g0103700	Solyc12g017290.1	40.1042	59.6899
Os02g0103700	Solyc12g096700.1	80.7292	79.8969
Os02g0103800	Solyc02g062130.2	74.8634	75.6906
Os02g0103800	Solyc02g083810.2	68.8525	68.1081
Os02g0103900	Solyc02g032920.2	50.7289	53.3742
Os02g0104100	Solyc03g008000.1	7.77778	9.85915
Os02g0104100	Solyc06g036250.1	8.51852	11.0048
Os02g0104200	Solyc03g008000.1	43.0493	45.0704
Os02g0104200	Solyc06g036250.1	41.704	44.4976
Os02g0104500	Solyc08g061910.2	5.41667	10.4
Os02g0104700	Solyc03g093240.2	61.2431	59.8214
Os02g0104800	Solyc01g090770.2	29.7491	31.203
Os02g0105000	Solyc08g067820.2	56.8182	54.3478
Os02g0105100	Solyc08g007340.2	23.9286	14.1053
Os02g0105100	Solyc08g007360.2	24.881	14.2274
Os02g0105200	Solyc07g006790.2	62.4088	61.8445
Os02g0105400	Solyc08g007420.2	59.6939	67.4352
Os02g0105400	Solyc08g078850.2	60.7143	68
Os02g0105500	Solyc03g083970.2	32.6633	32.9114
Os02g0105900	Solyc02g070320.2	86.7924	87.1212
Os02g0105900	Solyc02g070330.2	87.1698	87.5
Os02g0105900	Solyc02g070340.2	87.1698	87.5
Os02g0105900	Solyc02g070350.2	87.1698	87.5
Os02g0105900	Solyc02g070360.2	87.1698	87.5
Os02g0105900	Solyc04g016350.1	80	84.8
Os02g0105900	Solyc06g007360.2	88.3019	88.6364
Os02g0106100	Solyc03g083910.2	51.8127	52.9321
Os02g0106100	Solyc08g079080.2	52.4169	53.2209
Os02g0106300	Solyc05g010620.1	63.1158	63.7954
Os02g0106700	Solyc06g072970.2	41.9753	48.227
Os02g0106900	Solyc07g062170.1	29.803	26.7699
Os02g0106900	Solyc12g005450.1	27.3399	32.3615
Os02g0106966	Solyc06g082110.1	0.362319	1.85185
Os02g0107000	Solyc06g065300.2	50	29.742
Os02g0107200	Solyc04g009650.2	73.4043	33.0144
Os02g0107200	Solyc11g007020.1	72.8723	32.4645
Os02g0107900	Solyc06g070950.1	62.6556	16.9473
Os02g0108700	Solyc06g065300.2	59.0476	9.40819
Os02g0109100	Solyc04g009650.2	67.2209	67.7033
Os02g0109100	Solyc11g007020.1	68.4086	68.2464
Os02g0109200	Solyc08g081520.1	28.777	29.6296
Os02g0109400	Solyc02g081010.1	31.4815	14.7826
Os02g0109501	Solyc02g081010.1	36.9565	27.4534
Os02g0109800	Solyc08g008460.2	49.5826	74.6231
Os02g0109900	Solyc03g006280.2	31.4286	35.0442
Os02g0110000	Solyc02g077330.2	28.4768	35.8333
Os02g0110200	Solyc07g049690.2	47.8439	48.9496
Os02g0110400	Solyc12g019290.1	43.5074	44.4596
Os02g0110600	Solyc11g069590.1	40.8163	49.2813
Os02g0110700	Solyc06g010200.2	18.3585	5.26968
Os02g0110700	Solyc06g010210.2	0	0
Os02g0110700	Solyc10g011940.1	11.879	4.69283
Os02g0111600	Solyc09g015230.1	24.0163	45.0382
Os02g0111600	Solyc09g015240.1	41.2483	39.7906
Os02g0111700	Solyc03g120780.2	86.1702	85.2632
Os02g0111700	Solyc06g066660.2	85.1064	85.1064
Os02g0111700	Solyc08g068180.2	85.1064	84.2105
Os02g0111700	Solyc11g040220.1	37.234	45.4545
Os02g0111800	Solyc04g050170.2	55.1923	56.7194
Os02g0111800	Solyc09g064520.2	58.9423	60.098
Os02g0111900	Solyc03g114780.2	53.1823	40.3437
Os02g0112100	Solyc06g010250.2	62.6642	67.0683
Os02g0112100	Solyc06g074990.1	65.666	66.5399
Os02g0112100	Solyc11g069740.1	42.2139	43.5203
Os02g0112100	Solyc11g069750.1	66.7917	67.8095
Os02g0112100	Solyc11g069760.1	24.2026	70.4918
Os02g0112600	Solyc06g010250.2	62.6642	67.0683
Os02g0112600	Solyc06g074990.1	65.666	66.5399
Os02g0112600	Solyc11g069740.1	42.2139	43.5203
Os02g0112600	Solyc11g069750.1	66.7917	67.8095
Os02g0112600	Solyc11g069760.1	24.2026	70.4918
Os02g0112900	Solyc07g043310.2	62.3188	58.4466
Os02g0112900	Solyc08g014610.2	59.4203	62.6638
Os02g0112900	Solyc12g006450.1	62.94	58.9147
Os02g0112900	Solyc12g006470.1	59.4203	62.6638
Os02g0114000	Solyc01g094800.2	36.3636	9.48122
Os02g0114033	Solyc01g094800.2	47.052	18.2021
Os02g0114100	Solyc04g080940.2	63.4715	63.6364
Os02g0114200	Solyc05g041540.2	58.8	59.8778
Os02g0114200	Solyc06g017860.1	65.4	64.881
Os02g0114200	Solyc06g074850.2	64	64.7773
Os02g0114200	Solyc11g066250.1	60.6	60.7214
Os02g0114400	Solyc01g094700.2	50.4386	22.9541
Os02g0114600	Solyc01g094520.2	41.6667	37.594
Os02g0114700	Solyc08g007990.2	49.4792	44.3925
Os02g0115600	Solyc08g007950.2	34.7935	31.4836
Os02g0115700	Solyc12g094620.1	68.6992	68.6992
Os02g0116000	Solyc10g077110.1	37.931	11.828
Os02g0116300	Solyc02g005340.2	40.9884	43.1853
Os02g0116300	Solyc05g053110.1	32.7035	38.7931
Os02g0116300	Solyc09g074960.1	37.5	42.5743
Os02g0116400	Solyc02g005340.2	50.1441	53.2925
Os02g0116400	Solyc05g053110.1	40.4899	48.4483
Os02g0116400	Solyc09g074960.1	46.5418	53.3003
Os02g0116500	Solyc03g098460.2	65.25	67.7922
Os02g0116700	Solyc01g008140.2	44.1509	48.3971
Os02g0116800	Solyc01g008180.2	51.9608	50.7663
Os02g0117100	Solyc06g068480.2	63.9257	63.089
Os02g0117200	Solyc04g082590.2	54.3011	46.5438
Os02g0117400	Solyc01g008820.2	77.551	78.6982
Os02g0117400	Solyc11g064790.1	79.3003	80.236
Os02g0117500	Solyc02g082480.2	52.3305	51.5658
Os02g0117500	Solyc04g082610.2	54.5551	55.4957
Os02g0117600	Solyc04g082660.2	52.8926	57.6577
Os02g0117700	Solyc01g081520.2	37.4732	28.8303
Os02g0117700	Solyc05g054060.2	81.1563	79.4549
Os02g0117700	Solyc11g011960.1	82.227	80.5031
Os02g0117800	Solyc02g036380.2	47.6316	43.3014
Os02g0117800	Solyc06g043140.2	43.1579	48.2353
Os02g0117900	Solyc01g106370.2	55.8313	56.5327
Os02g0118000	Solyc02g070010.1	40.9465	43.6404
Os02g0118200	Solyc01g112220.2	59.0164	61.4634
Os02g0118200	Solyc03g032150.2	60.6557	61.9617
Os02g0118200	Solyc04g082500.2	51.0539	52.7845
Os02g0118400	Solyc03g097780.2	69.9317	68.6801
Os02g0119000	Solyc03g097780.2	53.2967	21.7002
Os02g0119100	Solyc12g005050.1	47.9087	29.5082
Os02g0119200	Solyc02g061740.1	15.7618	49.1803
Os02g0119200	Solyc02g082870.2	55.8669	53.9763
Os02g0119200	Solyc02g082880.2	54.1156	51.4143
Os02g0119200	Solyc03g032210.2	55.8669	54.2517
Os02g0119200	Solyc06g008920.2	60.5954	63.1387
Os02g0119200	Solyc07g043630.1	54.641	52.0868
Os02g0119200	Solyc07g043640.2	54.9912	53.2203
Os02g0119200	Solyc07g043650.1	36.9527	46.4758
Os02g0119200	Solyc07g043660.2	54.641	52.349
Os02g0119200	Solyc08g075800.1	57.7933	59.8911
Os02g0119200	Solyc08g075810.2	61.4711	63.1295
Os02g0119200	Solyc10g012100.1	16.9877	51.5957
Os02g0119300	Solyc04g082340.2	55.4023	54.8975
Os02g0119400	Solyc10g081060.1	58.1897	60.5381
Os02g0119600	Solyc04g082280.2	40.1961	9.27602
Os02g0119600	Solyc12g094550.1	41.1765	9.375
Os02g0119700	Solyc02g082970.1	38.9646	30.4904
Os02g0119800	Solyc05g010430.2	10.7969	60.8696
Os02g0119800	Solyc05g010440.1	18.509	75
Os02g0120000	Solyc10g055700.1	28.8306	31.1547
Os02g0120100	Solyc01g111880.2	59.1767	61.2789
Os02g0120100	Solyc02g083290.2	55.5746	57.6512
Os02g0120100	Solyc10g055720.1	58.1475	60.2131
Os02g0120100	Solyc12g094410.1	51.458	52.7241
Os02g0120200	Solyc02g061850.2	22.3077	23.8824
Os02g0120200	Solyc02g083340.2	22.3077	23.4411
Os02g0120200	Solyc04g082000.2	23.2967	25.2682
Os02g0120300	Solyc02g061950.2	60.0791	63.0705
Os02g0120400	Solyc04g081850.2	65.2778	41.9643
Os02g0120500	Solyc08g062780.1	32.4275	30.0336
Os02g0120600	Solyc02g083570.2	89.1892	89.1892
Os02g0120600	Solyc03g033410.2	87.8378	87.8378
Os02g0120800	Solyc02g062020.2	92.8934	92.8934
Os02g0120800	Solyc02g083580.2	91.8782	91.8782
Os02g0120800	Solyc03g033420.2	81.7259	81.7259
Os02g0120900	Solyc01g094280.2	65.7682	66.3043
Os02g0121000	Solyc01g112290.2	71.0758	70.7018
Os02g0121200	Solyc01g098460.2	59.2275	56.3265
Os02g0121300	Solyc01g111170.2	77.907	78.3626
Os02g0121300	Solyc10g054910.1	75.5814	75.5814
Os02g0121700	Solyc02g079910.1	6.72269	24.2424
Os02g0121900	Solyc03g095200.1	39.1026	34.3662
Os02g0122000	Solyc05g047690.2	73.0263	71.1538
Os02g0122100	Solyc01g094000.2	60.7629	28.7742
Os02g0122200	Solyc01g110280.2	55.5556	47.5763
Os02g0122300	Solyc02g079060.2	61.9048	64.4144
Os02g0122400	Solyc04g081070.2	52.9259	49.6947
Os02g0122500	Solyc01g096240.2	60.5735	61.2319
Os02g0122600	Solyc10g009340.1	44.2177	52.8455
Os02g0122700	Solyc03g082860.2	62.1993	50.7003
Os02g0122800	Solyc01g091750.2	50.5376	64.6789
Os02g0122800	Solyc03g026240.2	59.4982	48.3965
