Gene stable ID	Arabidopsis thaliana gene stable ID	%id. target Arabidopsis thaliana gene identical to query gene	%id. query gene identical to target Arabidopsis thaliana gene	Arabidopsis thaliana orthology confidence [0 low, 1 high]
Os01g0584200	AT5G20490	50.6747	22.0771	
Os01g0584800	AT4G30990	34.2857	0.914634	
Os01g0584900	AT2G21900	20.7317	25.2475	
Os01g0584900	AT5G26170	24.7967	35.2601	
Os01g0584900	AT5G64810	26.8293	34.0206	
Os01g0585100	AT5G35460	71.4286	69.5538	
Os01g0585300	AT1G74730	62.0321	58.5859	
Os01g0585600	AT2G34670	35.7664	35.3026	
Os01g0585700	AT1G30470	53.2009	29.7164	
Os01g0586000	AT1G30470	75.5319	8.75462	
Os01g0586600	AT1G69800	61.5385	28.5714	
Os01g0587000	AT3G28710	89.7436	89.7436	
Os01g0587000	AT3G28715	89.7436	89.7436	
Os01g0587300	AT1G74720	60	59.9445	
Os01g0587400	AT2G19130	46.8057	43.3575	
Os01g0588100	AT5G62740	51.9108	56.993	
Os01g0588200	AT5G37610	16.3636	27.6074	
Os01g0588500	AT3G01300	65.3846	65.9184	
Os01g0588500	AT3G28690	63.1579	65.5462	
Os01g0588500	AT5G15080	66.3968	66.5314	
Os01g0588700	AT1G17130	56.6667	55.3254	
Os01g0588800	AT3G28700	66.4683	71.1253	
Os01g0588900	AT5G06300	63.2231	70.5069	
Os01g0589000	AT1G71720	48.8584	42.8	
Os01g0589100	AT5G53650	33.7662	36.1111	
Os01g0589200	AT1G55450	28.2738	29.6875	
Os01g0589200	AT3G54150	27.6786	28.7926	
Os01g0589200	AT3G61210	28.869	37.1647	
Os01g0589200	AT4G22530	36.6071	47.1264	
Os01g0589200	AT5G10830	36.6071	47.1264	
Os01g0589300	AT1G49950	51.3333	51.3333	
Os01g0589500	AT4G09830	44.5	46.5969	
Os01g0589500	AT5G64780	32	36.5714	
Os01g0589700	AT1G22790	41.0628	39.3519	
Os01g0589700	AT1G34010	34.2995	28.7449	
Os01g0589800	AT1G34000	81.1594	32.5581	
Os01g0589900	AT5G09950	48.0556	52.1608	
Os01g0590700	AT5G53170	24.4409	18.9826	
Os01g0590900	AT4G32660	71.134	69	
Os01g0591000	AT3G24503	67.5299	67.6647	
Os01g0591300	AT3G24503	65.4832	66.2675	
Os01g0592900	AT1G79950	46.3511	45.1923	
Os01g0593000	AT2G25730	65.8537	7.59952	
Os01g0593100	AT1G59600	39.726	26.8519	
Os01g0593200	AT1G79970	22.3077	24.1667	
Os01g0593200	AT2G25690	28.8462	23.1481	
Os01g0593200	AT5G11460	33.8462	25.5814	
Os01g0593500	AT4G23620	58.3026	57.0397	
Os01g0593600	AT1G79985	64.4737	64.4737	
Os01g0593700	AT5G19600	51.5933	53.6278	
Os01g0594300	AT3G24480	41.5789	47.9757	
Os01g0594300	AT4G13340	50	37.5	
Os01g0594300	AT4G18670	48.4211	32.2054	
Os01g0594300	AT5G25550	36.1404	47.5751	
Os01g0594800	AT5G67290	24.9071	16.5025	
Os01g0595100	AT1G15280	28.4058	33.5043	
Os01g0595100	AT1G80000	31.4493	35.8678	
Os01g0595400	AT5G19590	40.625	43.0464	
Os01g0595600	AT3G24420	34.106	37.7289	
Os01g0597800	AT2G15480	38.4306	38.664	
Os01g0597800	AT2G15490	38.6318	39.6694	
Os01g0597800	AT4G34131	37.2233	38.4615	
Os01g0597800	AT4G34135	37.4245	38.5093	
Os01g0597800	AT4G34138	39.839	40.5738	
Os01g0598000	AT2G15480	43.8406	24.4939	
Os01g0598000	AT2G15490	44.2029	25.2066	
Os01g0598000	AT4G34131	42.3913	24.3243	
Os01g0598000	AT4G34135	44.2029	25.2588	
Os01g0598000	AT4G34138	43.8406	24.7951	
Os01g0598200	AT5G24270	60.5505	59.4595	
Os01g0598600	AT1G01300	53.2	54.8454	
Os01g0598600	AT3G61820	51	52.795	
Os01g0598900	AT1G76170	74.4615	66.3014	
Os01g0598900	AT2G44270	77.5385	70.9859	
Os01g0599900	AT4G23950	30.9524	27.758	
Os01g0600000	AT2G19680	65.5738	65.5738	
Os01g0600000	AT4G26210	64.7541	64.7541	
Os01g0600000	AT4G29480	65.5738	65.5738	
Os01g0600200	AT1G17720	74.7534	75.6487	
Os01g0600300	AT5G11780	25.9542	26.9841	
Os01g0600500	AT1G17710	46.3158	31.5412	
Os01g0600500	AT1G73010	47.3684	30.5085	
Os01g0600900	AT1G29910	88.5057	86.5169	
Os01g0600900	AT1G29920	88.5057	86.5169	
Os01g0600900	AT1G29930	88.5057	86.5169	
Os01g0600900	AT2G34420	88.8889	87.5472	
Os01g0600900	AT2G34430	89.272	87.594	
Os01g0601000	AT1G29820	51.2238	54.2593	
Os01g0601000	AT1G29830	47.5524	47.8873	
Os01g0601000	AT2G42950	49.4755	56.487	
Os01g0601625	AT2G34930	26.4184	32.9282	
Os01g0601675	AT2G34930	32.8437	34.5856	
Os01g0601700	AT2G34930	31.8462	22.8729	
Os01g0602200	AT1G17060	5.20446	4.47284	
Os01g0602200	AT3G14610	52.4164	27.5391	
Os01g0602200	AT3G14620	57.2491	29.9029	
Os01g0602200	AT3G14630	56.1338	26.8206	
Os01g0602200	AT3G14640	54.2751	27.2388	
Os01g0602200	AT3G14650	54.2751	28.5156	
Os01g0602200	AT3G14660	53.1599	27.9297	
Os01g0602200	AT3G14680	55.7621	29.2969	
Os01g0602200	AT3G14690	54.2751	26.691	
Os01g0602400	AT1G17060	21.1215	36.1022	
Os01g0602400	AT3G14610	46.3551	48.4375	
Os01g0602400	AT3G14620	48.0374	49.9029	
Os01g0602400	AT3G14630	46.9159	44.5826	
Os01g0602400	AT3G14640	47.2897	47.2015	
Os01g0602400	AT3G14650	48.0374	50.1953	
Os01g0602400	AT3G14660	47.6636	49.8047	
Os01g0602400	AT3G14680	49.9065	52.1484	
Os01g0602400	AT3G14690	48.4112	47.3492	
Os01g0602500	AT1G17060	27.3196	33.8658	
Os01g0602500	AT3G14610	42.5258	32.2266	
Os01g0602500	AT3G14620	44.0722	33.2039	
Os01g0602500	AT3G14630	43.0412	29.6625	
Os01g0602500	AT3G14640	44.0722	31.903	
Os01g0602500	AT3G14650	45.1031	34.1797	
Os01g0602500	AT3G14660	44.5876	33.7891	
Os01g0602500	AT3G14680	46.134	34.9609	
Os01g0602500	AT3G14690	46.134	32.7239	
Os01g0602800	AT1G55200	57.4099	63.6095	
Os01g0602800	AT3G13690	65.5541	65.2058	
Os01g0603000	AT4G16830	46.2963	49.2958	
Os01g0603000	AT4G17520	40.2116	42.2222	
Os01g0603000	AT5G47210	41.7989	44.2577	
Os01g0603800	AT2G34930	33.0097	26.2983	
Os01g0604500	AT1G18530	38.1526	60.5096	
Os01g0604500	AT3G25600	38.5542	59.6273	
Os01g0604700	AT3G02420	61.2994	62.3563	
Os01g0605100	AT2G18190	45.9161	42.1053	
Os01g0605100	AT2G18193	46.5784	42.6263	
Os01g0605100	AT5G17730	45.0331	43.4043	
Os01g0605100	AT5G17740	43.4879	36.9606	
Os01g0605100	AT5G17750	35.9823	41.5816	
Os01g0605100	AT5G17760	47.0199	42.1782	
Os01g0605300	AT3G24515	30.3957	38.9401	
Os01g0605400	AT5G16020	33.281	33.0733	
Os01g0605500	AT1G18550	57.3454	61.3793	
Os01g0605650	AT1G48950	31.6005	38.8889	
Os01g0605700	AT3G28007	53.1496	53.7849	
Os01g0605700	AT5G40260	43.3071	46.0251	
Os01g0605700	AT5G62850	47.6378	50.4167	
Os01g0606000	AT3G28007	52.1236	53.7849	
Os01g0606000	AT5G40260	43.2432	46.8619	
Os01g0606000	AT5G62850	47.4903	51.25	
Os01g0606050	AT1G14990	80.3279	74.2424	
Os01g0606133	AT2G01410	34.9398	29.9742	
Os01g0607200	AT2G01170	68.609	70.7364	
Os01g0607300	AT1G68185	28.8136	26.0536	
Os01g0607800	AT5G55740	29.0801	11.8072	
Os01g0607900	AT2G26730	53.655	55.7751	
Os01g0609200	AT1G15520	66.0519	67.955	
Os01g0609200	AT3G30842	53.6202	55.3597	
Os01g0609300	AT1G15520	69.9149	63.5278	
Os01g0609300	AT3G30842	56.7672	51.763	
Os01g0609900	AT1G15520	66.4986	64.863	
Os01g0609900	AT3G30842	54.1787	53.0324	
Os01g0610100	AT2G25610	86.3636	66.9604	
Os01g0610100	AT4G32530	86.3636	72.381	
Os01g0610300	AT3G15605	22.5549	23.4927	
Os01g0610400	AT5G11340	67.0391	73.1707	
Os01g0610500	AT3G05280	68.4931	71.1744	
Os01g0610500	AT5G27490	70.2055	72.695	
Os01g0610600	AT5G11350	29.5681	35.3642	
Os01g0610700	AT1G11020	64.4013	61.9938	
Os01g0611000	AT4G32460	62.7346	64.1096	
Os01g0611000	AT5G11420	63.2708	64.4809	
Os01g0611000	AT5G25460	62.4665	63.1436	
Os01g0611100	AT5G20010	94.1176	94.1176	
Os01g0611100	AT5G20020	94.5701	94.5701	
Os01g0611100	AT5G55190	95.9276	95.9276	
Os01g0611900	AT2G39230	33.25	30.6805	
Os01g0611900	AT3G54980	33.75	31.7274	
Os01g0612000	AT5G25480	61.8474	40.2089	
Os01g0612200	AT1G52710	30.1775	56.6667	
Os01g0612200	AT1G80230	44.3787	43.8596	
Os01g0612200	AT3G15640	49.1124	47.1591	
Os01g0612500	AT1G47780	21.8107	41.0853	
Os01g0612500	AT1G47786	27.9835	36.5591	
Os01g0612500	AT1G51300	39.5062	34.2857	
Os01g0612500	AT1G52440	25.9259	31.5	
Os01g0612500	AT1G52460	32.5103	34.3478	
Os01g0612500	AT1G52470	27.9835	28.9362	
Os01g0612500	AT1G52695	36.214	38.0952	
Os01g0612500	AT1G52700	63.3745	60.3922	
Os01g0612500	AT3G15650	64.1975	56.9343	
Os01g0612500	AT5G20060	59.6708	57.5397	
Os01g0612600	AT1G15430	25.7669	32.4324	
Os01g0612600	AT1G80220	23.6196	30.1961	
Os01g0612600	AT2G26050	21.4724	31.6742	
Os01g0612600	AT3G25910	35.5828	31.1828	
Os01g0612700	AT4G21610	6.60592	37.4194	
Os01g0612800	AT1G75125	44.3478	48.5714	
Os01g0612900	AT1G28570	41.6667	43.7018	
Os01g0612900	AT1G28580	41.1765	43.0769	
Os01g0612900	AT1G28590	42.1569	42.6799	
Os01g0612900	AT1G28600	42.1569	43.7659	
Os01g0612900	AT1G28610	39.2157	41.7755	
Os01g0612900	AT1G28640	40.6863	42.6735	
Os01g0612900	AT1G28650	39.4608	41.8182	
Os01g0612900	AT1G28660	37.7451	40.2089	
Os01g0612900	AT1G28670	38.9706	41.4062	
Os01g0612900	AT1G31550	40.4412	41.8782	
Os01g0612900	AT2G27360	41.9118	43.401	
Os01g0613100	AT4G18540	43.9189	50	
Os01g0613300	AT1G29040	47.1154	49.4949	
Os01g0613500	AT1G29080	35.5556	36.9942	
Os01g0613500	AT1G29090	38.0556	38.5915	
Os01g0613500	AT1G29110	31.6667	34.1317	
Os01g0613500	AT2G27420	37.2222	38.5057	
Os01g0613500	AT2G34080	37.7778	39.4203	
Os01g0613500	AT3G19400	33.8889	33.7017	
Os01g0613500	AT3G43960	34.1667	32.7128	
Os01g0613500	AT3G49340	37.2222	39.2962	
Os01g0613800	AT1G29080	34.5404	35.8382	
Os01g0613800	AT1G29090	37.0474	37.4648	
Os01g0613800	AT1G29110	32.8691	35.3293	
Os01g0613800	AT2G27420	34.2618	35.3448	
Os01g0613800	AT2G34080	35.6546	37.1014	
Os01g0613800	AT3G19400	31.7549	31.4917	
Os01g0613800	AT3G43960	30.9192	29.5213	
Os01g0613800	AT3G49340	33.9833	35.7771	
Os01g0613900	AT2G34090	64.8421	60.8696	
Os01g0614300	AT3G54260	27.3486	34.5646	
Os01g0614500	AT3G15010	44.9664	49.7525	
Os01g0614700	AT3G58600	58.3871	59.9338	
Os01g0614900	AT5G45900	34.8369	52.0803	
Os01g0615500	AT1G53270	49.9184	51.8644	
Os01g0616100	AT1G22870	51.4286	41.402	
Os01g0616100	AT1G71410	52.2449	42.2442	
Os01g0616400	AT3G12680	46.1039	40.6489	
Os01g0616500	AT1G52370	49.2806	50.9294	
Os01g0616500	AT4G28360	49.6403	50.9225	
Os01g0616600	AT2G18520	24.0741	21.7703	
Os01g0616600	AT4G36680	25.6614	23.5437	
Os01g0616900	AT1G30820	66.9528	78	
Os01g0616900	AT2G34890	57.9399	67.8392	
Os01g0616900	AT3G12670	67.6681	80.0338	
Os01g0616900	AT4G20320	62.3748	73.0318	
Os01g0617500	AT1G80410	68.7569	68.6059	
Os01g0617600	AT4G33495	40.1961	50.1222	
Os01g0617700	AT1G15660	15.1732	18.0142	
Os01g0617800	AT1G71430	37.9121	42.0732	
Os01g0617900	AT5G11450	52.381	52.381	
Os01g0618400	AT5G08610	61.6162	43.0588	
Os01g0618400	AT5G08620	55.5556	58.6146	
Os01g0618400	AT5G63630	62.1212	51.5363	
Os01g0618500	AT5G08610	65.8582	41.5294	
Os01g0618500	AT5G08620	61.194	58.2593	
Os01g0618500	AT5G63630	65.2985	48.8827	
Os01g0618700	AT3G61680	49.2424	20.0308	
Os01g0618800	AT5G53170	81.8182	31.2655	
Os01g0618900	AT4G23820	65.9574	48.8739	
Os01g0618900	AT5G41870	62.9179	46.1025	
Os01g0619000	AT5G53180	49.4585	63.8695	
Os01g0619800	AT4G01040	44.3902	21.1628	
Os01g0620100	AT1G64350	57.0988	56.7485	
Os01g0621200	AT5G41800	61.6766	68.3628	
Os01g0621300	AT2G46380	22.8005	23.9583	
Os01g0621300	AT3G61670	22.6766	23.1646	
Os01g0621600	AT1G01450	29.0647	42.9787	
Os01g0621600	AT1G64300	41.5827	40.3068	
Os01g0621600	AT5G41730	40.2878	39.3812	
Os01g0621700	AT5G53310	47.2973	50	
Os01g0621900	AT1G64140	50	50	
Os01g0622000	AT4G01210	54	7.85645	
Os01g0622300	AT3G14930	66.9154	64.3541	
Os01g0622600	AT4G23650	73.5521	72.0227	
Os01g0622700	AT2G46225	46.0784	42.8571	
Os01g0623000	AT1G80080	45.749	45.5645	
Os01g0623200	AT4G27970	42.8571	54.3353	
Os01g0623200	AT5G24030	47.2644	48.9764	
Os01g0623600	AT1G65570	42.5837	44.8363	
Os01g0623600	AT2G43860	43.5407	44.9383	
Os01g0623600	AT2G43870	46.89	51.0417	
Os01g0623600	AT3G59850	47.3684	45.8333	
Os01g0624000	AT1G07380	66.6242	67.0513	
Os01g0624000	AT2G38010	68.9172	68.3081	
Os01g0624000	AT5G58980	63.4395	67.94	
Os01g0624400	AT1G01470	31.7881	31.7881	
Os01g0624400	AT2G46140	35.7616	32.5301	
Os01g0624500	AT4G11260	72.0339	23.743	
Os01g0624500	AT4G23570	71.1864	23.9316	
Os01g0625200	AT3G16060	52.7508	23.8304	
Os01g0625300	AT3G24520	30.3835	31.2121	
Os01g0625900	AT5G19650	16.3934	27.1493	
Os01g0626100	AT5G11490	62.6214	15.1765	
Os01g0626200	AT5G11490	54.717	3.41176	
Os01g0626300	AT1G64220	46.25	48.0519	
Os01g0626300	AT5G41685	52.5	56	
Os01g0626400	AT1G29860	27.7045	37.234	
Os01g0626400	AT2G47260	29.5515	33.2344	
Os01g0626400	AT3G62340	21.372	29.2419	
Os01g0626400	AT4G18170	27.7045	33.0189	
Os01g0626400	AT5G46350	27.4406	31.9018	
Os01g0626400	AT5G49520	28.496	27.0677	
Os01g0627400	AT1G17060	20.0361	35.4633	
Os01g0627400	AT3G14610	45.1264	48.8281	
Os01g0627400	AT3G14620	44.0433	47.3786	
Os01g0627400	AT3G14630	48.7365	47.9574	
Os01g0627400	AT3G14640	46.9314	48.5075	
Os01g0627400	AT3G14650	47.1119	50.9766	
Os01g0627400	AT3G14660	48.917	52.9297	
Os01g0627400	AT3G14680	47.8339	51.7578	
Os01g0627400	AT3G14690	47.2924	47.8976	
Os01g0627500	AT1G17060	23.327	38.9776	
Os01g0627500	AT3G14610	51.8164	52.9297	
Os01g0627500	AT3G14620	47.8011	48.5437	
Os01g0627500	AT3G14630	50.2868	46.714	
Os01g0627500	AT3G14640	52.9637	51.6791	
Os01g0627500	AT3G14650	52.9637	54.1016	
Os01g0627500	AT3G14660	53.1549	54.2969	
Os01g0627500	AT3G14680	53.3461	54.4922	
Os01g0627500	AT3G14690	54.3021	51.9196	
Os01g0627600	AT1G17060	25.5422	33.8658	
Os01g0627600	AT3G14610	41.6867	33.7891	
Os01g0627600	AT3G14620	41.2048	33.2039	
Os01g0627600	AT3G14630	40	29.4849	
Os01g0627600	AT3G14640	43.8554	33.9552	
Os01g0627600	AT3G14650	42.8916	34.7656	
Os01g0627600	AT3G14660	43.6145	35.3516	
Os01g0627600	AT3G14680	43.8554	35.5469	
Os01g0627600	AT3G14690	44.3373	33.638	
Os01g0627800	AT1G17060	19.4757	33.2268	
Os01g0627800	AT3G14610	48.6891	50.7812	
Os01g0627800	AT3G14620	47.191	48.932	
Os01g0627800	AT3G14630	49.0637	46.5364	
Os01g0627800	AT3G14640	50	49.8134	
Os01g0627800	AT3G14650	50.3745	52.5391	
Os01g0627800	AT3G14660	51.1236	53.3203	
Os01g0627800	AT3G14680	49.6255	51.7578	
Os01g0627800	AT3G14690	49.6255	48.4461	
Os01g0627933	AT1G17060	22.5108	33.2268	
Os01g0627933	AT3G14610	38.3117	34.5703	
Os01g0627933	AT3G14620	40.0433	35.9223	
Os01g0627933	AT3G14630	39.6104	32.5044	
Os01g0627933	AT3G14640	39.1775	33.7687	
Os01g0627933	AT3G14650	40.0433	36.1328	
Os01g0627933	AT3G14660	40.2597	36.3281	
Os01g0627933	AT3G14680	39.3939	35.5469	
Os01g0627933	AT3G14690	40.4762	34.1865	
Os01g0628700	AT1G17060	21.4689	36.4217	
Os01g0628700	AT3G14610	49.3409	51.1719	
Os01g0628700	AT3G14620	46.8927	48.3495	
Os01g0628700	AT3G14630	48.2109	45.4707	
Os01g0628700	AT3G14640	50.0942	49.6269	
Os01g0628700	AT3G14650	50.2825	52.1484	
Os01g0628700	AT3G14660	49.1525	50.9766	
Os01g0628700	AT3G14680	50.0942	51.9531	
Os01g0628700	AT3G14690	50.2825	48.8117	
Os01g0628900	AT1G17060	20.4545	34.5048	
Os01g0628900	AT3G14610	45.6439	47.0703	
Os01g0628900	AT3G14620	45.6439	46.7961	
Os01g0628900	AT3G14630	45.6439	42.8064	
Os01g0628900	AT3G14640	46.5909	45.8955	
Os01g0628900	AT3G14650	47.5379	49.0234	
Os01g0628900	AT3G14660	47.7273	49.2188	
Os01g0628900	AT3G14680	48.2955	49.8047	
Os01g0628900	AT3G14690	46.7803	45.1554	
Os01g0629400	AT4G18140	59.322	23.5426	
Os01g0629400	AT5G46410	61.0169	23.6842	
Os01g0629600	AT1G15000	43.5841	44.3694	
Os01g0629900	AT1G53510	62.6841	62.2764	
Os01g0629900	AT2G42880	69.8854	70.462	
Os01g0629900	AT3G14720	64.3208	65.7191	
Os01g0630200	AT5G64410	70.7285	73.251	
Os01g0631100	AT1G29890	74.5826	68.8356	
Os01g0631100	AT2G34410	75.3247	75.1852	
Os01g0631100	AT5G46340	72.9128	72.7778	
Os01g0631200	AT5G40850	68.7273	51.2195	
Os01g0631400	AT1G06520	41.5152	23.4188	
Os01g0631500	AT1G29380	31.5412	27.9365	
Os01g0631700	AT2G42960	62.279	64.17	
Os01g0631700	AT3G59110	62.8684	62.5	
Os01g0631900	AT4G04460	48.3066	53.3465	
Os01g0633000	AT1G75350	36.2963	34.0278	
Os01g0633100	AT1G27680	56.7568	56.7568	
Os01g0633100	AT2G21590	55.7915	55.2581	
Os01g0633100	AT4G39210	54.8263	54.5106	
Os01g0633500	AT5G42800	56.4669	46.8586	
Os01g0634300	AT1G75310	13.1638	12.1296	
Os01g0634300	AT4G36520	17.3523	16.3151	
Os01g0634500	AT5G03260	71.7803	68.0431	
Os01g0634600	AT2G21610	46.4615	42.2969	
Os01g0634900	AT1G47271	25	44.5596	
Os01g0635400	AT1G15850	25.8721	63.5714	
Os01g0635400	AT1G80670	75.8721	74.7851	
Os01g0636400	AT2G18360	54.3027	58.4665	
Os01g0636400	AT4G36610	53.4125	56.7823	
Os01g0636500	AT1G10640	55.7621	56.391	
Os01g0636500	AT1G60590	55.7621	55.5556	
Os01g0636500	AT5G14650	48.513	60	
Os01g0636600	AT5G14660	46.4684	45.7875	
Os01g0636700	AT5G63950	25.7996	11.1009	
Os01g0637100	AT3G09560	48.7805	4.42478	
Os01g0637500	AT1G10640	64.497	40.9774	
Os01g0637500	AT1G60590	65.3846	40.9259	
Os01g0637500	AT5G14650	60.355	46.8966	
Os01g0637600	AT5G14660	52.7881	52.0147	
Os01g0637800	AT3G01530	30.5755	41.2621	
Os01g0637800	AT3G27810	33.0935	40.708	
Os01g0637800	AT5G40350	32.0144	41.5888	
Os01g0638000	AT2G15480	40.3259	40.081	
Os01g0638000	AT2G15490	40.1222	40.7025	
Os01g0638000	AT4G34131	38.0855	38.8773	
Os01g0638000	AT4G34135	38.0855	38.7164	
Os01g0638000	AT4G34138	39.3075	39.5492	
Os01g0638600	AT2G15480	38.5081	38.664	
Os01g0638600	AT2G15490	38.7097	39.6694	
Os01g0638600	AT4G34131	37.9032	39.0852	
Os01g0638600	AT4G34135	36.2903	37.2671	
Os01g0638600	AT4G34138	38.9113	39.5492	
Os01g0638800	AT3G01516	32.3353	28.877	
Os01g0638800	AT5G14690	28.1437	21.659	
Os01g0639100	AT1G51380	70.297	72.449	
Os01g0639100	AT3G19760	85.6436	84.8039	
Os01g0639200	AT5G14700	43.7995	45.1087	
Os01g0639600	AT1G23710	23.3871	19.661	
Os01g0639600	AT1G70420	25	22.7941	
Os01g0639600	AT3G27880	25.4032	26.0331	
Os01g0639600	AT5G62770	27.4194	25.3731	
Os01g0639900	AT1G23730	40.0735	42.2481	
Os01g0639900	AT1G70410	42.6471	41.4286	
Os01g0639900	AT3G01500	44.4853	34.8703	
Os01g0639900	AT5G14740	44.8529	36.858	
Os01g0640000	AT1G23730	34.1772	31.3953	
Os01g0640000	AT1G70410	36.2869	30.7143	
Os01g0640000	AT3G01500	38.8186	26.513	
Os01g0640000	AT5G14740	38.8186	27.7946	
Os01g0640600	AT4G16745	49.9002	42.4448	
Os01g0640700	AT2G36330	18.2898	27.2085	
Os01g0640700	AT5G40300	15.9145	24.8148	
Os01g0640700	AT5G62820	17.8147	25.2525	
Os01g0640800	AT1G60230	67.1605	59.3886	
Os01g0641000	AT3G01490	76.5464	72.2628	
Os01g0641100	AT1G26160	63.0189	64.7287	
Os01g0641700	AT3G02420	50.5576	39.0805	
Os01g0641800	AT2G18190	33.6484	36.0324	
Os01g0641800	AT2G18193	33.2703	35.5556	
Os01g0641800	AT5G17730	34.0265	38.2979	
Os01g0641800	AT5G17740	32.7032	32.4578	
Os01g0641800	AT5G17750	27.9773	37.7551	
Os01g0641800	AT5G17760	36.1059	37.8218	
Os01g0642000	AT1G26120	61.5385	43.6975	
Os01g0642000	AT3G02410	62.7219	50.237	
Os01g0642000	AT5G15860	62.7219	49.6487	
Os01g0642600	AT3G25640	42.3453	44.3686	
Os01g0642600	AT5G23100	42.671	47.2924	
Os01g0642700	AT2G19130	36.7206	19.2029	
Os01g0642900	AT3G18580	50.4464	52.0737	
Os01g0643300	AT1G23080	64.4013	64.2973	
Os01g0643300	AT1G70940	66.8285	64.5312	
Os01g0643300	AT2G01420	63.5922	63.7987	
Os01g0643600	AT1G70920	47.1616	52.4272	
Os01g0643600	AT2G01430	52.4017	43.6364	
Os01g0643800	AT1G18150	72.4551	61.6299	
Os01g0643800	AT1G73670	71.2575	61.9792	
Os01g0643800	AT2G01450	64.0719	66.0494	
Os01g0643800	AT3G18040	72.6547	56.1728	
Os01g0643900	AT1G48990	29.7619	29.5858	
Os01g0643900	AT3G18570	33.9286	34.3373	
Os01g0644200	AT3G03341	67.5676	69.4444	
Os01g0645000	AT1G66810	35.9882	39.3548	
Os01g0645000	AT1G68200	34.2183	37.6623	
Os01g0645200	AT2G26900	72.315	74.0831	
Os01g0645400	AT4G32540	57.8818	56.4904	
Os01g0645400	AT5G11320	60.5911	59.854	
Os01g0645900	AT1G80310	62.635	62.5	
Os01g0647000	AT5G19970	34.9282	36.3184	
Os01g0647100	AT1G15500	64.9533	67.4757	
Os01g0647100	AT1G80300	64.6417	66.5064	
Os01g0647700	AT1G15490	54.3077	54.4753	
Os01g0647700	AT1G52750	47.3846	48.6572	
Os01g0647700	AT1G80280	54.4615	54.7141	
Os01g0648000	AT2G25600	52.1925	54.955	
Os01g0648000	AT2G26650	57.5401	62.7771	
Os01g0648000	AT4G32500	51.7647	55	
Os01g0648500	AT1G55300	48.4694	39.749	
Os01g0648600	AT5G20050	28.6561	32.0796	
Os01g0648700	AT1G06230	36.5546	11.3577	
Os01g0649000	AT1G15420	17.1334	37.4101	
Os01g0649100	AT1G53240	81.4706	81.2317	
Os01g0649100	AT3G15020	82.9412	82.6979	
Os01g0649100	AT3G53910	10.5882	33.3333	
Os01g0649400	AT1G28570	40.1042	39.5887	
Os01g0649400	AT1G28580	39.3229	38.7179	
Os01g0649400	AT1G28590	41.6667	39.7022	
Os01g0649400	AT1G28600	41.4062	40.458	
Os01g0649400	AT1G28610	38.5417	38.6423	
Os01g0649400	AT1G28640	37.2396	36.7609	
Os01g0649400	AT1G28650	37.7604	37.6623	
Os01g0649400	AT1G28660	36.7188	36.8146	
Os01g0649400	AT1G28670	36.9792	36.9792	
Os01g0649400	AT1G31550	39.0625	38.0711	
Os01g0649400	AT2G27360	40.8854	39.8477	
Os01g0649900	AT1G28570	40.5	41.6452	
Os01g0649900	AT1G28580	39.75	40.7692	
Os01g0649900	AT1G28590	41.5	41.1911	
Os01g0649900	AT1G28600	41.25	41.9847	
Os01g0649900	AT1G28610	39.25	40.9922	
Os01g0649900	AT1G28640	38.5	39.5887	
Os01g0649900	AT1G28650	39	40.5195	
Os01g0649900	AT1G28660	37.25	38.9034	
Os01g0649900	AT1G28670	38	39.5833	
Os01g0649900	AT1G31550	39.25	39.8477	
Os01g0649900	AT2G27360	40.75	41.3706	
Os01g0650200	AT1G28570	37.9661	28.7918	
Os01g0650200	AT1G28580	36.9492	27.9487	
Os01g0650200	AT1G28590	37.2881	27.2953	
Os01g0650200	AT1G28600	37.2881	27.9898	
Os01g0650200	AT1G28610	33.8983	26.1097	
Os01g0650200	AT1G28640	36.6102	27.7635	
Os01g0650200	AT1G28650	38.3051	29.3506	
Os01g0650200	AT1G28660	35.5932	27.4151	
Os01g0650200	AT1G28670	36.9492	28.3854	
Os01g0650200	AT1G31550	35.2542	26.3959	
Os01g0650200	AT2G27360	35.2542	26.3959	
Os01g0650900	AT1G28570	30.3571	30.5913	
Os01g0650900	AT1G28580	29.8469	30	
Os01g0650900	AT1G28590	30.3571	29.5285	
Os01g0650900	AT1G28600	30.3571	30.2799	
Os01g0650900	AT1G28610	29.3367	30.0261	
Os01g0650900	AT1G28640	29.8469	30.0771	
Os01g0650900	AT1G28650	30.3571	30.9091	
Os01g0650900	AT1G28660	28.0612	28.7206	
Os01g0650900	AT1G28670	29.3367	29.9479	
Os01g0650900	AT1G31550	30.8673	30.7107	
Os01g0650900	AT2G27360	29.5918	29.4416	
Os01g0651000	AT1G28570	0.27027	0.257069	
Os01g0651000	AT1G28580	0.27027	0.25641	
Os01g0651000	AT1G28590	0.540541	0.496278	
Os01g0651000	AT1G28600	0.540541	0.508906	
Os01g0651000	AT1G28610	0	0	
Os01g0651000	AT1G28640	0.27027	0.257069	
Os01g0651000	AT1G28650	0	0	
Os01g0651000	AT1G28660	0	0	
Os01g0651000	AT1G28670	0	0	
Os01g0651000	AT1G31550	0	0	
Os01g0651000	AT2G27360	0.810811	0.761421	
Os01g0651100	AT5G52630	56.5844	46.7687	
Os01g0651500	AT1G34490	27.5281	29.0801	
