Gene stable ID	Gossypium raimondii gene stable ID	%id. target Gossypium raimondii gene identical to query gene	%id. query gene identical to target Gossypium raimondii gene
Os03g0645900	B456_013G177100	62.6645	64.6859
Os03g0646200	B456_002G216300	35.426	37.1765
Os03g0646200	B456_004G024300	33.8565	29.0944
Os03g0646300	B456_009G056700	62.2126	58.1208
Os03g0646300	B456_009G123300	61.7816	57.6408
Os03g0646300	B456_013G215800	61.0632	57.2005
Os03g0646400	B456_005G150000	38.5542	38.5542
Os03g0646400	B456_008G172900	26.506	26.506
Os03g0646400	B456_008G173000	31.9277	31.5476
Os03g0646400	B456_008G173100	37.9518	37.5
Os03g0646900	B456_004G011600	93.8931	36.4265
Os03g0646900	B456_006G116600	94.9109	36.7488
Os03g0646900	B456_009G082300	95.4198	36.9095
Os03g0647400	B456_007G326500	30.6122	39.2157
Os03g0647600	B456_002G234400	33.6158	36.0606
Os03g0647600	B456_007G363800	28.8136	32.4841
Os03g0647600	B456_009G394400	21.1864	30.2419
Os03g0647800	B456_002G234200	62.8571	63.3745
Os03g0648100	B456_009G082200	51.105	51.8207
Os03g0648100	B456_011G228800	53.3149	53.3149
Os03g0648100	B456_N007600	44.4751	47.7745
Os03g0648300	B456_006G116900	45.9091	46.3303
Os03g0648300	B456_009G082100	46.8182	47.3563
Os03g0648400	B456_009G302500	88.9688	88.756
Os03g0648400	B456_N007500	80.5755	80.3828
Os03g0648500	B456_009G016300	25.3521	21.1765
Os03g0648500	B456_009G016400	26.0563	21.6374
Os03g0648500	B456_009G016500	30.2817	25.4438
Os03g0648500	B456_009G131500	30.2817	21.5
Os03g0648500	B456_010G062500	23.2394	23.4043
Os03g0648500	B456_010G062600	30.2817	22.2798
Os03g0648500	B456_013G234400	33.0986	8.68762
Os03g0648500	B456_013G234500	31.6901	12.6404
Os03g0648800	B456_006G148100	27.1605	36.3636
Os03g0648800	B456_009G394600	26.5432	30.4965
Os03g0648800	B456_013G003000	34.2593	31.7143
Os03g0648900	B456_009G302300	59.6045	59.9432
Os03g0649000	B456_002G234100	54.3367	57.0281
Os03g0649000	B456_006G148000	51.4031	53.877
Os03g0649000	B456_007G363300	53.0612	55.1724
Os03g0649000	B456_010G141900	39.4133	53.0928
Os03g0650000	B456_001G127000	56.4516	57.377
Os03g0650000	B456_006G117800	56.9892	57.2973
Os03g0650400	B456_001G049900	24.4085	27.6836
Os03g0650400	B456_007G068100	11.7061	20.7506
Os03g0650700	B456_008G251100	60.5442	60.6621
Os03g0650800	B456_002G154100	33	35.1812
Os03g0650800	B456_002G233200	33.4	32.0537
Os03g0650800	B456_006G146900	33	31.8533
Os03g0650900	B456_007G362900	59.292	59.292
Os03g0651000	B456_001G024500	45.7516	49.2958
Os03g0651100	B456_006G146200	68.018	37.0098
Os03g0651300	B456_004G252400	29.8137	35.0365
Os03g0651300	B456_007G254200	30.2277	32.5167
Os03g0651800	B456_004G044700	56.3063	56.3063
Os03g0651800	B456_004G148000	56.3063	57.3395
Os03g0651800	B456_004G217000	56.3063	57.6037
Os03g0651800	B456_007G118700	44.5946	57.2254
Os03g0651800	B456_008G133400	53.6036	55.0926
Os03g0651800	B456_012G068300	29.2793	47.7941
Os03g0651800	B456_013G131800	56.7568	58.0645
Os03g0652000	B456_004G252500	47.6303	20.0399
Os03g0652000	B456_013G196200	44.0758	19.1358
Os03g0652100	B456_007G287600	61.215	59.0755
Os03g0652100	B456_013G123000	59.9299	57.9661
Os03g0654400	B456_007G255700	66.1972	65.8878
Os03g0654400	B456_007G255800	61.0329	60.7477
Os03g0654400	B456_013G195800	63.5368	63.2399
Os03g0654500	B456_007G256200	37.2913	40.7708
Os03g0654500	B456_013G195700	39.5176	40.0376
Os03g0654600	B456_011G226100	65.8892	63.662
Os03g0654700	B456_004G251900	23.6111	30.1418
Os03g0654700	B456_007G256700	24.4444	27.5
Os03g0655100	B456_004G251900	35.5482	37.9433
Os03g0655100	B456_007G256700	40.5316	38.125
Os03g0655200	B456_007G256800	62.7049	68
Os03g0655300	B456_013G113500	62.8931	65.3595
Os03g0655500	B456_004G2516001	33.6331	48.9529
Os03g0655500	B456_007G257200	39.3885	46.6951
Os03g0655500	B456_008G0342001	41.187	51.4607
Os03g0655500	B456_013G195100	43.8849	45.1852
Os03g0655600	B456_003G140100	28.3302	34.3182
Os03g0655600	B456_004G227400	28.1426	34.0136
Os03g0655600	B456_011G224000	26.7355	33.2168
Os03g0655600	B456_012G021400	26.5478	32.9837
Os03g0655600	B456_012G137600	21.9512	42.623
Os03g0655600	B456_013G065300	28.5178	38.2872
Os03g0655700	B456_011G085100	74.6305	75
Os03g0656100	B456_004G012000	6.70732	5.16432
Os03g0656100	B456_004G251000	2.43902	2.13904
Os03g0656100	B456_004G251100	1.82927	1.875
Os03g0656100	B456_004G251300	3.04878	2.65957
Os03g0656100	B456_005G209500	13.4146	5.31401
Os03g0656100	B456_007G259500	3.65854	3.01508
Os03g0656100	B456_009G080600	7.31707	4.51128
Os03g0656100	B456_009G301700	7.92683	5.46218
Os03g0656100	B456_012G022900	7.31707	5.21739
Os03g0656100	B456_013G194400	4.26829	4.86111
Os03g0656201	B456_004G252300	46.6216	42.0732
Os03g0656201	B456_013G196100	49.3243	52.8986
Os03g0656800	B456_007G287700	62.3984	64.0919
Os03g0656800	B456_013G202800	61.5854	62.6033
Os03g0656900	B456_004G020300	50.1742	49.3151
Os03g0657000	B456_004G244700	93.1034	94.0299
Os03g0657000	B456_007G288000	93.1034	94.0299
Os03g0657000	B456_013G202900	90.1478	87.5598
Os03g0657100	B456_002G114600	53.1553	53.8745
Os03g0658800	B456_001G058600	37.5758	41.8919
Os03g0658800	B456_002G062200	37.5758	38.5892
Os03g0658800	B456_002G062400	36.9697	38.125
Os03g0658800	B456_003G125500	34.1414	35.8051
Os03g0659200	B456_006G239400	51.0204	48.7013
Os03g0659233	B456_007G243700	51.8072	49.4253
Os03g0659300	B456_002G024200	44.6809	44.3662
Os03g0659400	B456_009G359800	14.7776	31.2121
Os03g0659400	B456_010G097000	9.03874	10.9948
Os03g0659700	B456_002G104500	46.7213	32.5714
Os03g0659700	B456_009G149900	45.9016	32.7485
Os03g0659700	B456_010G170700	46.7213	33.5294
Os03g0659700	B456_011G051200	45.082	32.1637
Os03g0659800	B456_002G104700	4.58015	4.65116
Os03g0659800	B456_007G336300	67.9389	24.3169
Os03g0659900	B456_002G006000	54.0663	52.5622
Os03g0659900	B456_012G151900	56.1747	53.2857
Os03g0660700	B456_002G106100	25	19.7531
Os03g0660700	B456_011G052900	20.8333	16.8776
Os03g0660700	B456_013G141800	25.5208	17.2535
Os03g0661300	B456_006G191900	91.2556	91.4607
Os03g0661600	B456_003G160400	44.484	55.8036
Os03g0661600	B456_007G338200	48.7544	61.1607
Os03g0661600	B456_007G338500	48.0427	60.2679
Os03g0661600	B456_007G338600	49.4662	62.0536
Os03g0661600	B456_008G244700	38.4342	60
Os03g0661600	B456_008G244800	47.331	54.5082
Os03g0661600	B456_008G244900	47.331	54.9587
Os03g0661600	B456_008G245000	48.0427	56.7227
Os03g0662000	B456_005G069400	67.0732	10.8055
Os03g0663500	B456_003G160400	57.9909	56.6964
Os03g0663500	B456_007G338200	64.3836	62.9464
Os03g0663500	B456_007G338500	63.9269	62.5
Os03g0663500	B456_007G338600	65.2968	63.8393
Os03g0663500	B456_008G244700	52.5114	63.8889
Os03g0663500	B456_008G244800	61.6438	55.3279
Os03g0663500	B456_008G244900	61.6438	55.7851
Os03g0663500	B456_008G245000	63.0137	57.9832
Os03g0663700	B456_004G078100	56.3574	28.5714
Os03g0663700	B456_004G217200	44.6735	23.5507
Os03g0663700	B456_006G241200	53.9519	26.9297
Os03g0663700	B456_007G139100	53.6082	27.957
Os03g0663700	B456_008G003200	56.701	29.4118
Os03g0663700	B456_011G165500	56.3574	27.9863
Os03g0663800	B456_006G241000	32	13.2231
Os03g0663800	B456_006G241100	30.4	12.8814
Os03g0663800	B456_008G003300	29.6	13.6531
Os03g0664700	B456_005G044200	52.5333	47.6998
Os03g0664800	B456_005G044300	42.3645	46.2366
Os03g0664800	B456_005G0445001	27.0936	39.2857
Os03g0664800	B456_005G0445002	19.2118	61.9048
Os03g0665000	B456_005G044300	41.5888	47.8495
Os03g0665000	B456_005G0445001	28.0374	42.8571
Os03g0665000	B456_005G0445002	17.2897	58.7302
Os03g0665200	B456_004G078300	30.1325	36.5462
Os03g0665200	B456_006G240200	32.7815	35.4839
Os03g0665200	B456_007G138400	35.7616	37.6307
Os03g0665200	B456_008G003900	30.4636	38.1743
Os03g0665700	B456_006G240000	64.4068	55.0725
Os03g0665800	B456_012G080100	45.2586	51.9802
Os03g0666100	B456_006G013900	62.0149	51.4736
Os03g0666100	B456_012G051700	59.455	50.3497
Os03g0666100	B456_012G186300	75.3922	62.3634
Os03g0666200	B456_001G211100	65	64.8703
Os03g0666200	B456_004G063400	65.6	65.4691
Os03g0666300	B456_009G150000	22.7621	25.5014
Os03g0666300	B456_010G171500	22.2506	25.1445
Os03g0666300	B456_011G050400	22.2506	24.8571
Os03g0666500	B456_006G091700	74.8768	74.8768
Os03g0666500	B456_009G150100	82.266	83.5
Os03g0666500	B456_010G171600	78.3251	69.7368
Os03g0666500	B456_010G236900	81.7734	83
Os03g0666700	B456_006G009300	61.6541	59.4203
Os03g0666700	B456_007G070700	62.406	62.1723
Os03g0666700	B456_009G150200	63.1579	58.7413
Os03g0666700	B456_011G050300	66.5414	64.3636
Os03g0666700	B456_011G142900	27.4436	46.7949
Os03g0666700	B456_012G039200	63.5338	63.2959
Os03g0667100	B456_006G009000	43.1239	44.1739
Os03g0667100	B456_006G091900	49.4058	49.9142
Os03g0667100	B456_011G050200	50.0849	50.2555
Os03g0667201	B456_007G008800	94.7368	42.3529
Os03g0667201	B456_007G253400	97.3684	97.3684
Os03g0667300	B456_011G049700	51.6216	53.8028
Os03g0667300	B456_011G049900	53.2432	55.1821
Os03g0667400	B456_009G281200	62.2857	28.6089
Os03g0667400	B456_009G355600	62.2857	28.0206
Os03g0667500	B456_011G049700	50.8021	53.5211
Os03g0667500	B456_011G049900	53.2086	55.7423
Os03g0667700	B456_003G162800	44.2971	37.4439
Os03g0667700	B456_004G207600	41.3793	39.0977
Os03g0667800	B456_007G299700	79.2683	79.2683
Os03g0667800	B456_007G341600	80.4878	80.4878
Os03g0667800	B456_013G125500	63.4146	61.1765
Os03g0667800	B456_013G205400	79.2683	79.2683
Os03g0668400	B456_009G281200	53.9216	43.3071
Os03g0668400	B456_009G355600	55.2288	43.4447
Os03g0669000	B456_007G029000	39.4068	53.2951
Os03g0669000	B456_007G304300	59.1102	62.8378
Os03g0669000	B456_013G142600	59.7458	63.5135
Os03g0669100	B456_009G203100	60	51.0917
Os03g0669200	B456_002G2350001	6.05263	57.5
Os03g0669200	B456_005G243000	81.3158	81.9629
Os03g0669200	B456_013G037500	77.1053	77.7188
Os03g0669300	B456_005G243100	58.4052	55.9917
Os03g0669300	B456_006G090600	56.8966	58.9286
Os03g0669300	B456_009G202900	56.4655	53.3605
Os03g0669600	B456_008G068300	59.5506	50.9615
Os03g0669600	B456_011G102100	59.5506	50.9615
Os03g0669800	B456_010G253600	40.4506	32.4441
Os03g0669800	B456_011G019500	33.4764	30.2913
Os03g0670100	B456_004G261400	65.7224	66.4756
Os03g0670200	B456_001G088100	59.9099	61.4319
Os03g0670700	B456_005G243900	47.9592	62.6667
Os03g0670700	B456_013G036800	51.5306	59.7633
Os03g0672300	B456_008G019200	62.2263	59.0988
Os03g0672400	B456_005G229300	21.6602	19.8102
Os03g0672400	B456_013G052200	19.4553	23.622
Os03g0672500	B456_003G033800	24.8521	41.5842
Os03g0672500	B456_007G057500	25.4438	33.8583
Os03g0672500	B456_007G228200	27.2189	35.6589
Os03g0672500	B456_008G087000	24.8521	32.8125
Os03g0672500	B456_009G223800	23.0769	25
Os03g0672500	B456_010G029200	24.8521	31.3433
Os03g0672700	B456_011G014000	22.3404	2.85909
Os03g0673000	B456_005G098100	80.5195	20
Os03g0673000	B456_009G223200	84.4156	17.6152
Os03g0673000	B456_010G029000	84.4156	17.8571
Os03g0673400	B456_002G137200	35	50.9091
Os03g0673500	B456_005G098100	34.0116	37.7419
Os03g0673500	B456_009G223200	39.8256	37.1274
Os03g0673500	B456_010G029000	40.6977	38.4615
Os03g0673600	B456_008G051400	19.0909	7.83582
Os03g0673700	B456_002G137200	44.7761	54.5455
Os03g0673800	B456_002G137000	52.7473	23.7624
Os03g0673800	B456_009G222800	48.6264	24.1144
Os03g0673800	B456_010G028700	51.0989	24.5383
Os03g0674300	B456_002G212300	57.9787	25.7075
Os03g0674300	B456_003G032700	51.5957	23.2057
Os03g0674300	B456_005G262700	57.9787	22.8033
Os03g0674300	B456_008G043300	56.9149	25
Os03g0675700	B456_008G085000	34.1772	50
Os03g0676100	B456_013G051500	35.2	57.8947
Os03g0676300	B456_009G171900	45.122	46.8354
Os03g0676300	B456_010G150300	39.0244	42.6667
Os03g0678400	B456_002G129700	52.7897	52.1186
Os03g0678400	B456_003G017800	53.2189	54.386
Os03g0678400	B456_008G069900	53.2189	54.8673
Os03g0678400	B456_010G012500	52.3605	51.2605
Os03g0678800	B456_002G129800	57.5	53.6269
Os03g0678800	B456_003G017900	59.7222	59.3923
Os03g0678800	B456_005G106100	57.7778	58.9235
Os03g0678800	B456_007G207000	61.6667	63.2479
Os03g0678800	B456_008G070000	58.3333	59.1549
Os03g0678800	B456_009G205300	60.8333	61.8644
Os03g0678800	B456_009G274300	59.7222	59.8886
Os03g0678800	B456_010G012700	57.2222	57.7031
Os03g0679000	B456_012G105600	74.7706	74.7706
Os03g0679100	B456_001G132100	58.6207	10.7256
Os03g0679100	B456_004G121900	55.1724	10.6667
Os03g0679100	B456_006G121700	62.069	11.9205
Os03g0679100	B456_006G203000	48.2759	9.27152
Os03g0679100	B456_008G266300	55.1724	10.6667
Os03g0679700	B456_003G124300	82.7856	81.762
Os03g0680700	B456_009G198500	32.659	24.6187
Os03g0680700	B456_010G007700	29.4798	33.3333
Os03g0680800	B456_010G007800	30.2222	38.7833
Os03g0681000	B456_006G051100	41.3265	17.4569
Os03g0681000	B456_007G012400	38.7755	16.8142
Os03g0681201	B456_009G228700	64.8936	2.31763
Os03g0681201	B456_009G279000	44.6809	1.59817
Os03g0681300	B456_009G228700	63.6364	1.59574
Os03g0681300	B456_009G279000	42.4242	1.06545
Os03g0681400	B456_002G126400	90.0621	79.6703
Os03g0681400	B456_003G012200	89.441	89.441
Os03g0681400	B456_008G065100	88.8199	88.8199
Os03g0681400	B456_009G198400	88.8199	88.8199
Os03g0681700	B456_002G229900	84.8101	81.7073
Os03g0681900	B456_011G235100	52.9221	59.058
Os03g0682100	B456_004G231600	37.4587	48.1953
Os03g0682100	B456_004G231700	50.33	53.6028
Os03g0682100	B456_006G161500	52.9703	52.883
Os03g0682100	B456_006G161600	49.1749	50.5942
Os03g0682100	B456_009G111100	35.1485	50.2358
Os03g0682100	B456_009G111200	48.0198	50.6969
Os03g0682100	B456_009G310000	53.4653	52.2581
Os03g0682100	B456_011G234900	45.0495	52.1989
Os03g0682100	B456_011G235000	54.7855	54.3372
Os03g0682200	B456_006G103000	64.086	30.5015
Os03g0682200	B456_006G103100	60.8602	30.1384
Os03g0682600	B456_006G103000	53.1459	40.6346
Os03g0682600	B456_006G103100	49.9331	39.7231
Os03g0683700	B456_009G298800	65.7692	15.6022
Os03g0683800	B456_002G245100	59.3838	60.2273
Os03g0683866	B456_002G245000	62.4501	40.3614
Os03g0684000	B456_002G138300	36.3636	32.5843
Os03g0684000	B456_005G226000	32.2884	26.4103
Os03g0684000	B456_010G033400	39.4984	35
Os03g0684100	B456_001G118600	31.129	37.1154
Os03g0684300	B456_013G259000	27.4286	35.2941
Os03g0684400	B456_006G102800	54.6413	58.3333
Os03g0684400	B456_013G259100	59.7046	61.1231
Os03g0684500	B456_009G307300	55.6005	52.6181
Os03g0684700	B456_001G073800	53.6	55.3719
Os03g0685000	B456_008G227300	71.0383	66.3265
Os03g0685100	B456_007G232000	47.6471	46.5517
Os03g0685300	B456_005G226400	45.3925	54.2857
Os03g0685300	B456_012G145300	47.099	56.3265
Os03g0685300	B456_013G054600	43.3447	51.2097
Os03g0685500	B456_005G226300	73.913	71.3287
Os03g0685500	B456_010G033300	51.4493	50
Os03g0685500	B456_013G054700	73.913	68.9189
Os03g0685600	B456_006G187200	55.3299	56.1856
Os03g0685600	B456_010G129100	55.5838	55.8673
Os03g0685750	B456_001G024600	35.3535	3.53714
Os03g0685900	B456_005G167100	64.8936	64.8936
Os03g0686900	B456_005G189700	29.3006	29.5238
Os03g0687000	B456_003G094400	52.1295	51.8644
Os03g0687000	B456_008G190200	50.7666	49.584
Os03g0688200	B456_009G346800	35.1931	36.3636
Os03g0688200	B456_012G121700	34.5494	36.5909
Os03g0688300	B456_007G035100	67.5958	70.5455
Os03g0689100	B456_012G0557001	76.4368	79.1667
Os03g0689100	B456_012G0557002	2.10728	51.1628
Os03g0689300	B456_003G094300	89.3305	86.5248
Os03g0689300	B456_006G023600	88.0753	88.0753
Os03g0689900	B456_002G165100	55.1363	55.8386
Os03g0690000	B456_013G055100	43.6782	37.2549
Os03g0690600	B456_001G111500	44.186	42.1121
Os03g0690600	B456_001G111600	41.7237	38.8535
Os03g0690600	B456_003G130400	40.0821	45.8529
Os03g0690600	B456_003G130500	43.5021	41.8421
Os03g0690600	B456_003G130600	43.9124	41.7425
Os03g0690600	B456_004G005200	34.7469	45.1957
Os03g0690600	B456_007G376400	44.4596	51.2618
Os03g0690600	B456_009G098100	39.9453	44.6483
Os03g0690600	B456_009G098200	28.0438	48.0094
Os03g0690600	B456_010G201000	47.7428	48.4722
Os03g0690600	B456_011G266200	50.342	45.5446
Os03g0691400	B456_005G074000	56.0976	56.0976
Os03g0691500	B456_003G037800	14.5246	28.3505
Os03g0691500	B456_007G058900	25.6162	28.7266
Os03g0691500	B456_007G232500	27.3768	23.525
Os03g0691800	B456_003G071100	57.4499	58.0318
Os03g0691800	B456_003G098800	54.1547	57.5342
Os03g0691800	B456_006G023100	54.0115	56.1848
Os03g0692000	B456_006G025900	57.6837	59.9537
Os03g0692000	B456_007G078400	57.9065	60.0462
Os03g0692300	B456_002G050300	47.0978	59.6639
Os03g0692400	B456_003G146100	47.7927	47.2486
Os03g0692400	B456_004G232000	44.9136	44.5714
Os03g0692700	B456_009G341700	34.4828	28.5714
Os03g0693000	B456_009G346600	49.3482	53.1062
Os03g0693000	B456_012G120400	53.8175	54.1199
Os03g0693400	B456_004G094100	35.5932	33.1579
Os03g0693400	B456_013G005200	34.4633	34.2697
Os03g0693600	B456_001G101000	28.5437	36.2963
Os03g0693600	B456_001G226500	37.0874	41.978
Os03g0693600	B456_001G226600	38.6408	43.4498
Os03g0693600	B456_002G164900	36.5049	40.9586
Os03g0693600	B456_003G157800	37.6699	42.5439
Os03g0693600	B456_005G007900	36.699	40.9091
Os03g0693600	B456_005G008000	37.4757	41.7749
Os03g0693600	B456_005G008100	36.5049	40.6926
Os03g0693600	B456_009G328300	31.4563	41.4322
Os03g0693600	B456_009G344800	37.4757	41.8655
Os03g0693600	B456_011G131200	35.534	40.3084
Os03g0693600	B456_011G176600	21.9417	41.3919
Os03g0694500	B456_005G230600	58.444	57.8947
Os03g0694500	B456_008G019900	59.203	58.9792
Os03g0694500	B456_009G310700	52.1822	50.9259
Os03g0694700	B456_009G233700	52.381	50
Os03g0694800	B456_004G239500	78.0702	67.4242
Os03g0694900	B456_004G025700	68.6907	65.5204
Os03g0695400	B456_005G171800	40.7407	9.86547
Os03g0695400	B456_007G073900	37.6543	9.02367
Os03g0695400	B456_012G089300	40.1235	9.75976
Os03g0695500	B456_005G042600	28.6432	38.1271
Os03g0695500	B456_007G2854001	30.9045	44.2446
Os03g0695500	B456_007G2854002	27.3869	88.6179
Os03g0695500	B456_007G344700	53.0151	53.2828
Os03g0695600	B456_005G043600	69.3396	72.0588
Os03g0695600	B456_006G240900	71.6981	74.5098
Os03g0695700	B456_002G024000	69.145	21.5527
Os03g0695700	B456_011G168600	68.4015	22.4117
Os03g0696000	B456_001G004800	38.4956	40.6542
Os03g0696000	B456_009G133600	36.2832	36.6071
Os03g0696000	B456_010G069900	42.4779	41.7391
Os03g0696000	B456_010G229100	37.6106	35.7143
Os03g0696150	B456_002G147700	26.6667	39.5062
Os03g0696150	B456_006G137500	30	34.9515
Os03g0696300	B456_002G151800	40.3846	29.745
Os03g0696300	B456_003G093300	25.7692	40.3614
Os03g0696300	B456_004G066000	39.6154	33.8816
Os03g0696300	B456_004G172100	41.1538	37.4126
Os03g0696300	B456_013G251200	39.2308	32.381
Os03g0697200	B456_002G123800	32.0988	35.9447
Os03g0697200	B456_009G195500	32.5103	33.3333
Os03g0698350	B456_010G198300	68.1922	55.4935
Os03g0698800	B456_004G037500	53.0105	57.0423
Os03g0698900	B456_005G030300	75.8755	76.7717
Os03g0698900	B456_006G223300	71.5953	72.4409
Os03g0698900	B456_010G250600	73.1517	73.7255
Os03g0698900	B456_011G156200	73.1517	73.7255
Os03g0699000	B456_001G264500	43.0233	44.0476
Os03g0699000	B456_006G033000	41.2791	46.4052
Os03g0699000	B456_009G267600	38.9535	33.6683
Os03g0699000	B456_011G094900	37.2093	39.7516
Os03g0699100	B456_001G264600	36.7347	17.6817
Os03g0699100	B456_007G075500	38.3673	18.3953
Os03g0699100	B456_009G369300	0	0
Os03g0699100	B456_009G369500	0.816327	2.1978
Os03g0699200	B456_001G264700	60.4305	60.9349
Os03g0699300	B456_002G244800	71.5746	71.5746
Os03g0699400	B456_004G079400	89.0805	89.0805
Os03g0699400	B456_004G216300	88.5057	87.5
Os03g0699600	B456_004G241900	52.7027	45.1737
Os03g0699700	B456_004G241100	50.4056	52.7913
Os03g0699700	B456_004G241300	53.7659	54.0163
Os03g0699700	B456_004G241400	54.6929	54.9476
Os03g0699700	B456_005G041900	60.139	59.179
Os03g0699700	B456_006G238200	59.4438	57
Os03g0699700	B456_010G220400	16.3384	58.0247
Os03g0699700	B456_013G121100	17.4971	59.4488
Os03g0699700	B456_013G124500	59.3279	59.1908
Os03g0700700	B456_004G241100	49.7149	52.9126
Os03g0700700	B456_004G241300	54.618	55.7625
Os03g0700700	B456_004G241400	55.1881	56.3446
Os03g0700700	B456_005G041900	61.4595	61.4595
Os03g0700700	B456_006G238200	60.6613	59.1111
Os03g0700700	B456_010G220400	16.1916	58.4362
Os03g0700700	B456_013G121100	17.4458	60.2362
Os03g0700700	B456_013G124500	61.4595	62.3121
Os03g0700750	B456_002G183500	33.8843	50
Os03g0700800	B456_006G110900	8.39107	43.083
Os03g0700800	B456_006G166200	38.4142	38.1498
Os03g0700800	B456_007G373800	37.4904	37.9283
Os03g0700800	B456_009G416700	37.7983	38.0031
Os03g0701000	B456_007G260800	55.6936	23.9964
Os03g0701000	B456_010G125900	60.4555	26.33
Os03g0701000	B456_013G244400	57.971	25.248
Os03g0701100	B456_004G079300	39.3082	29.7619
Os03g0701100	B456_004G216400	39.6226	30.3614
Os03g0701100	B456_009G229700	8.80503	37.8378
Os03g0701100	B456_011G187700	8.49057	36.4865
Os03g0701200	B456_001G142800	48.913	47.0383
Os03g0701300	B456_007G137700	70.7071	42.6829
Os03g0701400	B456_001G264000	40.6607	43.956
Os03g0701400	B456_006G032200	40.5337	43.4605
Os03g0701500	B456_002G001100	41.2186	40.493
Os03g0701500	B456_002G209600	49.1039	50
Os03g0701500	B456_008G041800	39.7849	39.3617
Os03g0701600	B456_002G221500	34.8837	33.9623
Os03g0701600	B456_009G245200	34.8837	33.4572
Os03g0701600	B456_009G323800	13.1783	25.9542
Os03g0701600	B456_013G198200	13.5659	26.7176
Os03g0701700	B456_007G126300	74.5283	74.5283
Os03g0701700	B456_008G143100	74.5283	74.4113
Os03g0701800	B456_005G261500	49.4774	17.7057
Os03g0701800	B456_012G161300	47.3868	16.6056
Os03g0701900	B456_002G001300	57.0881	35.3919
Os03g0702000	B456_009G033100	32.9004	38.5787
