Gene stable ID	Populus trichocarpa gene stable ID	%id. target Populus trichocarpa gene identical to query gene	%id. query gene identical to target Populus trichocarpa gene
Os02g0759400	POPTR_0005s03900	23.7986	27.013
Os02g0759400	POPTR_0005s17460	21.7391	28.0236
Os02g0759400	POPTR_0013s02670	24.4851	27.7202
Os02g0759500	POPTR_0010s10890	44.5045	58.5308
Os02g0759700	POPTR_0002s10310	62.6374	62.8346
Os02g0759700	POPTR_0005s17580	62.3234	62.5197
Os02g0759800	POPTR_0001s29570	16.9687	50.7389
Os02g0759800	POPTR_0018s09310	73.8056	73.4426
Os02g0759900	POPTR_0005s19160	24.3902	19.9203
Os02g0760000	POPTR_0002s10410	35.865	61.1511
Os02g0760200	POPTR_0002s10430	64.7834	55.3055
Os02g0760300	POPTR_0007s03510	75.8929	75.8929
Os02g0760500	POPTR_0002s10490	75.9259	71.0983
Os02g0760500	POPTR_0005s17800	30.2469	68.0556
Os02g0761000	POPTR_0002s10570	19.2982	64.7059
Os02g0761000	POPTR_0002s10580	33.7719	46.9512
Os02g0761000	POPTR_0005s17950	35.0877	43.0108
Os02g0761000	POPTR_0007s03260	19.2982	39.2857
Os02g0761000	POPTR_0007s03270	19.2982	43.5644
Os02g0761000	POPTR_0007s03280	18.8596	38.3929
Os02g0761000	POPTR_0007s03290	17.9825	51.8987
Os02g0761000	POPTR_0007s03300	24.1228	34.5912
Os02g0761000	POPTR_0007s03310	18.4211	46.1538
Os02g0761000	POPTR_0007s14300	24.5614	71.7949
Os02g0761000	POPTR_0007s14310	34.6491	43.4066
Os02g0761000	POPTR_0017s07160	19.7368	35.7143
Os02g0761000	POPTR_0017s07170	18.8596	55.8442
Os02g0761000	POPTR_0017s07200	20.614	37.3016
Os02g0761100	POPTR_0004s15170	66.2531	72.1622
Os02g0761100	POPTR_0009s10940	68.7345	74.8649
Os02g0761200	POPTR_0004s15150	56.8035	57.0499
Os02g0761200	POPTR_0009s10930	55.5076	56.7329
Os02g0761200	POPTR_0011s06940	11.2311	40.9449
Os02g0761400	POPTR_0004s14960	77.2358	8.70761
Os02g0761400	POPTR_0009s10650	76.4228	9.34394
Os02g0761500	POPTR_0014s03180	37.5	42.5373
Os02g0761600	POPTR_0002s12910	20	44.2953
Os02g0761600	POPTR_0002s12920	41.2121	62.1005
Os02g0761600	POPTR_0014s03150	17.8788	47.9675
Os02g0761600	POPTR_0014s03160	33.9394	68.2927
Os02g0761700	POPTR_0005s18070	68.6487	72.5714
Os02g0761900	POPTR_0013s08350	82.1429	83.1325
Os02g0761900	POPTR_0019s08100	84.5238	80.226
Os02g0762200	POPTR_0010s10750	43.5185	49.8233
Os02g0762300	POPTR_0005s08520	74.6556	76.7705
Os02g0762600	POPTR_0004s14880	30.719	27.3256
Os02g0762600	POPTR_0007s11160	34.6405	30.2857
Os02g0762600	POPTR_0009s10560	28.1046	24.4318
Os02g0762800	POPTR_0004s14870	55.6122	63.2985
Os02g0763000	POPTR_0007s11140	49.7238	57.3248
Os02g0763000	POPTR_0012s09370	55.8011	54.8913
Os02g0764100	POPTR_0008s11600	25.6917	17.6152
Os02g0764100	POPTR_0010s13930	24.9012	15.7107
Os02g0764500	POPTR_0014s02960	63.9847	62.782
Os02g0764700	POPTR_0007s11080	22.314	26.087
Os02g0765400	POPTR_0002s12790	60.5023	62.7962
Os02g0765400	POPTR_0014s02940	59.1324	61.2293
Os02g0765400	POPTR_0515s00220	61.4155	63.5934
Os02g0765600	POPTR_0002s12790	60.8295	62.5592
Os02g0765600	POPTR_0014s02940	58.9862	60.5201
Os02g0765600	POPTR_0515s00220	61.5207	63.1206
Os02g0765800	POPTR_0002s12780	59.0164	58.5366
Os02g0765800	POPTR_0014s02930	54.918	54.4715
Os02g0765800	POPTR_0515s00230	59.0164	58.5366
Os02g0765900	POPTR_0004s14810	80.9352	38.2653
Os02g0765900	POPTR_0009s10440	68.705	40.8994
Os02g0766600	POPTR_0005s18130	41.6216	43.5028
Os02g0766600	POPTR_0007s11020	41.6216	42.0765
Os02g0766600	POPTR_0009s10410	31.8919	43.3824
Os02g0766700	POPTR_0002s12710	50.9804	39.9123
Os02g0766700	POPTR_0004s14790	50.4202	41.5704
Os02g0766700	POPTR_0009s10400	52.6611	44.3396
Os02g0766700	POPTR_0014s02810	51.8207	45.4545
Os02g0766900	POPTR_0002s18530	29.0398	29.8795
Os02g0766900	POPTR_0014s10570	4.68384	17.2414
Os02g0767000	POPTR_0002s12690	42.4063	36.1345
Os02g0767000	POPTR_0005s18170	32.7416	42.4552
Os02g0767000	POPTR_0014s02780	43.787	38.0137
Os02g0767100	POPTR_0002s12700	31.134	38.5204
Os02g0767100	POPTR_0014s02800	56.9072	34.6299
Os02g0767200	POPTR_0005s18200	45.6432	47.0085
Os02g0767200	POPTR_0007s10960	46.6805	47.7707
Os02g0767200	POPTR_0014s02730	49.7925	50.8475
Os02g0767200	POPTR_0014s02740	25.1037	59.6059
Os02g0767200	POPTR_0014s02750	50	51.0593
Os02g0767200	POPTR_0014s02760	15.7676	41.5301
Os02g0767200	POPTR_0014s02770	30.7054	55.0186
Os02g0767300	POPTR_0002s08720	54.9849	54.6547
Os02g0767300	POPTR_0004s14670	56.7976	56.1194
Os02g0767300	POPTR_0004s14680	57.7039	57.0149
Os02g0767300	POPTR_0019s01130	57.4018	56.7164
Os02g0767400	POPTR_0002s08700	44.5304	44.2857
Os02g0767400	POPTR_0019s01120	43.9779	47.1006
Os02g0767500	POPTR_0001s32950	78.8043	79.235
Os02g0767500	POPTR_0017s08780	78.8043	77.5401
Os02g0767600	POPTR_0012s14640	24.0854	25.2396
Os02g0767600	POPTR_0015s14750	23.7805	25.9136
Os02g0767700	POPTR_0002s08620	31.4642	57.3864
Os02g0767700	POPTR_0005s15840	52.0249	51.7028
Os02g0767800	POPTR_0002s08610	34.2193	48.1308
Os02g0767800	POPTR_0005s15830	33.2226	46.083
Os02g0767900	POPTR_0002s08570	51.4286	52.9412
Os02g0768000	POPTR_0001s21810	28.642	31.1828
Os02g0768200	POPTR_0001s21840	62.3853	63.2558
Os02g0768200	POPTR_0003s01360	62.3853	63.8498
Os02g0768300	POPTR_0002s08560	49.4792	49.6084
Os02g0768300	POPTR_0005s15810	49.7396	49.354
Os02g0768300	POPTR_0005s15820	46.875	49.5868
Os02g0768600	POPTR_0001s29370	68.3673	67.9054
Os02g0768600	POPTR_0009s08480	69.0476	68.3502
Os02g0768750	POPTR_0002s09000	4.52876	5.81761
Os02g0768750	POPTR_0005s16270	4.77356	6.13208
Os02g0769100	POPTR_0001s31380	46.875	56.6038
Os02g0769100	POPTR_0019s01610	46.875	57.1429
Os02g0769200	POPTR_0002s08530	51.1811	31.5534
Os02g0769200	POPTR_0005s19910	50.7874	31.3107
Os02g0769900	POPTR_0001s22530	43.833	52.6196
Os02g0770000	POPTR_0006s07750	73.5772	76.3713
Os02g0770000	POPTR_0018s14290	73.9837	76.7933
Os02g0770100	POPTR_0005s08530	24.0809	33.0808
Os02g0770100	POPTR_0005s08540	12.6838	35.9375
Os02g0770100	POPTR_0007s06490	33.6397	33.0325
Os02g0770300	POPTR_0001s32440	4.10959	1.65746
Os02g0770300	POPTR_0004s03860	15.0685	1.39594
Os02g0770300	POPTR_0011s04690	13.6986	1.26263
Os02g0770500	POPTR_0001s21580	28.6595	35.8382
Os02g0770600	POPTR_0001s21610	40.8333	43.2353
Os02g0770600	POPTR_0002s08940	38.6111	42.378
Os02g0770600	POPTR_0003s01620	43.8889	43.8889
Os02g0770600	POPTR_0005s16190	39.1667	44.7619
Os02g0770700	POPTR_0003s01590	0	0
Os02g0770700	POPTR_0003s01600	9.90741	21.8367
Os02g0770700	POPTR_0003s01610	24.537	37.1669
Os02g0770800	POPTR_0002s08930	66.1417	64.6865
Os02g0770800	POPTR_0005s16180	66.1417	65.406
Os02g0771100	POPTR_0004s00430	36.9343	62.3153
Os02g0771100	POPTR_0011s00900	60	67.7101
Os02g0771100	POPTR_0014s15740	68.4672	69.7917
Os02g0771700	POPTR_0002s21700	56.3525	58.5106
Os02g0771700	POPTR_0011s09660	56.5574	57.9832
Os02g0771700	POPTR_0014s15660	57.7869	60
Os02g0771800	POPTR_0002s21670	48.2609	49.4065
Os02g0771800	POPTR_0014s15640	48.8406	50
Os02g0772000	POPTR_0004s16940	54.9133	18.078
Os02g0772000	POPTR_0009s12720	54.6243	18.1382
Os02g0772300	POPTR_0012s03830	47.6562	48.8
Os02g0772300	POPTR_0015s05250	19.5312	33.7838
Os02g0772500	POPTR_0015s05160	48.11	47.138
Os02g0773200	POPTR_0004s07380	56.3636	57.4074
Os02g0773200	POPTR_0017s01470	53.9394	55.2795
Os02g0773300	POPTR_0012s03600	74.8052	65.0113
Os02g0773400	POPTR_0012s03570	47.6684	65.9498
Os02g0773400	POPTR_0012s03580	5.18135	22.3464
Os02g0773400	POPTR_0015s05060	50.6477	66.3837
Os02g0773400	POPTR_0015s05070	5.44041	22.1053
Os02g0773400	POPTR_0015s05080	16.4508	60.7655
Os02g0773400	POPTR_0015s05090	27.2021	61.7647
Os02g0773400	POPTR_0015s05100	5.95855	21.8009
Os02g0773600	POPTR_0006s20770	22.9167	19.242
Os02g0773600	POPTR_0006s20790	23.9583	19.6581
Os02g0773600	POPTR_0016s05840	24.3056	20.8333
Os02g0773600	POPTR_0016s05850	22.5694	19.0616
Os02g0773732	POPTR_0001s04810	36.5714	47.8505
Os02g0773732	POPTR_0006s20840	42.4286	48.6088
Os02g0773732	POPTR_0016s05930	41.8571	49.4932
Os02g0774100	POPTR_0016s05950	36.8421	32.4742
Os02g0774200	POPTR_0001s04780	34.6535	47.2973
Os02g0774200	POPTR_0001s23800	42.5743	39.4495
Os02g0774200	POPTR_0003s21570	34.6535	47.2973
Os02g0774200	POPTR_0009s02920	36.6337	40.2174
Os02g0774200	POPTR_0650s00210	35.6436	39.1304
Os02g0774300	POPTR_0001s29210	83.5052	83.0161
Os02g0774300	POPTR_0009s08320	83.7997	83.4311
Os02g0774500	POPTR_0016s06000	60.8392	66.9231
Os02g0775200	POPTR_0002s08170	76.4543	76.0331
Os02g0775200	POPTR_0005s20220	19.6676	72.449
Os02g0775400	POPTR_0006s20950	70.7495	38.2789
Os02g0775400	POPTR_0016s06040	69.287	37.0117
Os02g0775600	POPTR_0006s20970	33.3333	43.2558
Os02g0775600	POPTR_0016s06060	33.6918	40.5172
Os02g0776400	POPTR_0006s14740	36.2963	28.739
Os02g0776400	POPTR_0018s07220	32.5926	26.1128
Os02g0776700	POPTR_0001s17020	35.2657	33.1316
Os02g0776700	POPTR_0003s06240	33.4944	34.0426
Os02g0776800	POPTR_0006s14620	26.8293	61.9718
Os02g0776800	POPTR_0018s07150	55.9451	60.5611
Os02g0776900	POPTR_0001s16920	35.2645	41.4201
Os02g0776900	POPTR_0003s06360	33.2494	38.8235
Os02g0776900	POPTR_0006s14560	36.5239	40.8451
Os02g0776900	POPTR_0018s07140	36.7758	38.6243
Os02g0777100	POPTR_0006s14550	54.6875	56.7332
Os02g0777100	POPTR_0018s07130	19.9519	61.0294
Os02g0777400	POPTR_0006s23680	65.9955	33.1461
Os02g0777400	POPTR_0018s08390	56.1521	65.3646
Os02g0777700	POPTR_0006s23660	56.7901	55.7951
Os02g0777700	POPTR_0006s23670	0.137174	0.151286
Os02g0777800	POPTR_0001s16810	46.6667	18.6667
Os02g0777800	POPTR_0003s06450	47.2222	19.5853
Os02g0777800	POPTR_0006s14380	52.7778	20.8333
Os02g0777800	POPTR_0006s23590	46.1111	18.6937
Os02g0778200	POPTR_0008s22090	3.59168	40
Os02g0778200	POPTR_0008s22110	9.26276	70.5036
Os02g0778200	POPTR_0008s22120	14.9338	55.8304
Os02g0778200	POPTR_0010s01830	48.4877	67.0588
Os02g0778200	POPTR_0010s01840	4.06427	43.4343
Os02g0778200	POPTR_0169s00200	15.879	58.1315
Os02g0778300	POPTR_0018s04910	62.6404	62.6404
Os02g0778400	POPTR_0002s13570	71.9626	77.3869
Os02g0778400	POPTR_0014s04280	76.6355	82.4121
Os02g0778500	POPTR_0006s23620	43.5597	43.2558
Os02g0778500	POPTR_0018s08450	42.623	42.2274
Os02g0778600	POPTR_0006s23630	62.0758	66.1702
Os02g0779000	POPTR_0001s16750	42.7683	35.6218
Os02g0779000	POPTR_0003s06530	41.8351	34.7545
Os02g0779200	POPTR_0001s16750	58.5678	59.3264
Os02g0779200	POPTR_0003s06530	58.1841	58.7855
Os02g0779900	POPTR_0001s16750	48.8406	43.6529
Os02g0779900	POPTR_0003s06530	48.1159	42.8941
Os02g0780200	POPTR_0001s16750	46.4557	47.5389
Os02g0780200	POPTR_0003s06530	46.3291	47.2868
Os02g0780500	POPTR_0006s05060	44.5336	49.2786
Os02g0780500	POPTR_0016s05540	52.0562	50.8824
Os02g0780550	POPTR_0006s23550	40.8247	34.0792
Os02g0780550	POPTR_0018s08370	40.2062	33.4477
Os02g0780600	POPTR_0010s23930	64.6018	59.5109
Os02g0780700	POPTR_0003s06590	61.9482	62.4233
Os02g0780700	POPTR_0013s11700	6.84932	67.1642
Os02g0780800	POPTR_0005s10920	72.9814	31.25
Os02g0781000	POPTR_0006s14170	70.8772	40.7258
Os02g0781000	POPTR_0015s07830	23.5088	40.8537
Os02g0781000	POPTR_0018s07480	69.4737	40
Os02g0781300	POPTR_0006s14090	31.2796	32.8358
Os02g0781300	POPTR_0006s14100	33.6493	33.9713
Os02g0781300	POPTR_0006s23480	36.019	36.8932
Os02g0781300	POPTR_0018s08320	33.6493	35.8586
Os02g0781600	POPTR_0007s14350	48.9919	49.7441
Os02g0781700	POPTR_0002s10440	38.4615	48.1928
Os02g0781700	POPTR_0005s17760	39.1026	50.6224
Os02g0782100	POPTR_0006s14020	50.4829	45.1334
Os02g0782200	POPTR_0001s34900	62.701	58.7349
Os02g0782200	POPTR_0017s10470	60.7717	56.7568
Os02g0782300	POPTR_0001s16500	6.58683	9.90991
Os02g0782300	POPTR_0003s06830	28.7425	20.8696
Os02g0782500	POPTR_0001s16450	34.8837	62.5
Os02g0782500	POPTR_0003s06870	47.093	51.9231
Os02g0782600	POPTR_0001s16420	43.2432	19.6319
Os02g0782600	POPTR_0003s06890	42.973	19.2029
Os02g0782600	POPTR_0006s13860	35.1351	17.0157
Os02g0782600	POPTR_0018s07360	43.5135	18.8525
Os02g0782800	POPTR_0007s03710	52.0833	18.4775
Os02g0782900	POPTR_0001s16330	24.2424	22.8571
Os02g0782900	POPTR_0003s07000	22.7273	21.7391
Os02g0783000	POPTR_0014s14720	43.2014	43.2759
Os02g0783100	POPTR_0013s12100	61.8557	58.3658
Os02g0783625	POPTR_0006s13640	59.1837	31.9319
Os02g0783625	POPTR_0006s13650	58.8126	29.5985
Os02g0783700	POPTR_0006s13640	70.4453	17.4174
Os02g0783700	POPTR_0006s13650	68.8259	15.873
Os02g0784100	POPTR_0007s03710	62.7049	11.3082
Os02g0784900	POPTR_0014s15510	44.3038	49.6454
Os02g0785000	POPTR_0006s18480	25.3049	52.5316
Os02g0785000	POPTR_0018s10190	43.5976	44.6875
Os02g0785200	POPTR_0006s18480	16.7488	43.038
Os02g0785200	POPTR_0018s10190	29.5567	37.5
Os02g0785700	POPTR_0006s18480	21.4058	42.4051
Os02g0785700	POPTR_0018s10190	40.2556	39.375
Os02g0785800	POPTR_0008s05970	82.1429	82.1429
Os02g0785800	POPTR_0008s06370	81.25	81.25
Os02g0785800	POPTR_0010s20140	82.1429	82.1429
Os02g0785800	POPTR_0010s20700	83.0357	83.0357
Os02g0785900	POPTR_0004s03490	58.6207	11.2882
Os02g0786000	POPTR_0002s16350	61.3535	70.8848
Os02g0786000	POPTR_0014s08380	66.6964	69.0323
Os02g0786200	POPTR_0006s18610	33.9286	24.4485
Os02g0786200	POPTR_0018s10380	29.0816	23.75
Os02g0786400	POPTR_0006s18620	30.7339	36.7123
Os02g0786400	POPTR_0007s14630	29.8165	37.9009
Os02g0786400	POPTR_0018s10390	31.6514	37.7049
Os02g0786500	POPTR_0006s18700	46.5116	60.6061
Os02g0786500	POPTR_0018s10410	48.2558	49.4048
Os02g0786900	POPTR_0018s10430	44.7236	45.641
Os02g0787100	POPTR_0018s10440	45.5724	49.7642
Os02g0787200	POPTR_0006s07810	51.0363	57.3508
Os02g0787200	POPTR_0006s29380	55.5699	54.7194
Os02g0787200	POPTR_0007s15230	54.4041	55.409
Os02g0787200	POPTR_0014s00490	51.2953	54.8476
Os02g0787200	POPTR_0014s01190	50.9067	55.7447
Os02g0787200	POPTR_0018s04050	52.5907	62.6543
Os02g0787300	POPTR_0008s01030	59.8916	60.5479
Os02g0787300	POPTR_0010s25570	59.6206	62.5
Os02g0787600	POPTR_0006s18830	31.5789	40.7311
Os02g0787600	POPTR_0006s18880	28.7449	42.515
Os02g0787600	POPTR_0006s28400	36.2348	42.823
Os02g0787600	POPTR_0006s28420	40.587	43.3514
Os02g0787600	POPTR_0006s28440	35.4251	40.6977
Os02g0787600	POPTR_0006s28470	36.9433	43.0425
Os02g0787600	POPTR_0006s28490	27.4291	45.6229
Os02g0787600	POPTR_0006s28520	37.3482	43.5142
Os02g0787600	POPTR_0017s09280	38.1579	42.2172
Os02g0787600	POPTR_0017s09310	29.9595	43.4655
Os02g0787600	POPTR_0017s09380	28.4413	40.9025
Os02g0787600	POPTR_0017s09420	37.0445	43.5714
Os02g0787600	POPTR_0017s09430	37.1457	39.5901
Os02g0787600	POPTR_0018s00230	29.8583	43.1918
Os02g0787600	POPTR_0018s00250	26.5182	42.3263
Os02g0787600	POPTR_0018s03170	40.2834	44.2714
Os02g0787600	POPTR_0018s03190	37.753	44.5639
Os02g0787600	POPTR_0018s03210	35.9312	43.1349
Os02g0787600	POPTR_0018s03230	16.2955	39.4608
Os02g0787600	POPTR_0018s03260	38.3603	42.4888
Os02g0787600	POPTR_0018s03290	37.5506	42.7419
Os02g0787600	POPTR_0018s03300	19.0283	35.8779
Os02g0787600	POPTR_0018s03310	40.8907	41.9087
Os02g0787600	POPTR_0018s10550	36.9433	38.5835
Os02g0787600	POPTR_0089s00200	36.8421	37.6033
Os02g0787600	POPTR_0157s00210	36.6397	42.9419
Os02g0787600	POPTR_0637s00200	32.5911	39.8022
Os02g0787600	POPTR_0678s00200	18.4211	35.6164
Os02g0787800	POPTR_0006s18890	60.2459	60.7438
Os02g0787800	POPTR_0018s10570	61.6803	62.1901
Os02g0788133	POPTR_0002s24310	33.557	17.6056
Os02g0788300	POPTR_0008s06040	55.5932	55.9727
Os02g0788300	POPTR_0010s20650	56.2712	56.4626
Os02g0788400	POPTR_0008s06040	73.3564	72.3549
Os02g0788400	POPTR_0010s20650	73.3564	72.1088
Os02g0788500	POPTR_0006s09480	45.8333	55
Os02g0788500	POPTR_0016s09990	47.5	44.7059
Os02g0788600	POPTR_0006s18960	40.3769	28.626
Os02g0788600	POPTR_0018s10630	40.2423	28.5305
Os02g0788800	POPTR_0006s03700	48.2972	36.1949
Os02g0789100	POPTR_0006s28620	32.659	70.405
Os02g0789100	POPTR_0018s03380	64.3064	61.8056
Os02g0789100	POPTR_0018s10660	32.948	71.028
Os02g0789400	POPTR_0006s28720	68.1081	67.3797
Os02g0789400	POPTR_0018s03390	68.1081	63.6364
Os02g0789600	POPTR_0002s12800	64.3436	61.2654
Os02g0789600	POPTR_0004s14850	59.3193	57.8199
Os02g0789600	POPTR_0009s10480	59.3193	57.6378
Os02g0789600	POPTR_0515s00200	8.9141	33.7423
Os02g0790500	POPTR_0006s19000	62.9921	37.4707
Os02g0790500	POPTR_0018s10680	63.7795	38.2979
Os02g0791200	POPTR_0006s19070	60.452	63.3136
Os02g0791200	POPTR_0018s10750	60.452	63.0648
Os02g0791300	POPTR_0006s19110	30.0493	32.7957
Os02g0791300	POPTR_0018s10810	29.5567	32.4324
Os02g0791400	POPTR_0018s10890	52.3256	57.6923
Os02g0791500	POPTR_0006s19240	81.2357	82.3666
Os02g0791500	POPTR_0018s10940	81.9222	83.0626
Os02g0791700	POPTR_0001s07500	53.8462	54.3284
Os02g0791700	POPTR_0003s18550	42.4556	53.0499
Os02g0791800	POPTR_0018s11020	49.7326	52.2472
Os02g0792800	POPTR_0006s28310	62.1521	60.2518
Os02g0792800	POPTR_0018s02890	62.7087	61.5665
Os02g0792900	POPTR_0001s07520	80.6763	80.6763
Os02g0792900	POPTR_0003s18530	65.942	75
Os02g0793000	POPTR_0018s02840	59.7222	60.8081
Os02g0793100	POPTR_0001s34190	36.0485	77.6119
Os02g0793200	POPTR_0006s00830	31.2896	43.2749
Os02g0793200	POPTR_0016s01930	22.833	40.9091
Os02g0793300	POPTR_0003s18380	66.7526	68.7915
Os02g0793300	POPTR_0003s18430	46.6495	73.2794
Os02g0793700	POPTR_0006s28200	58.8235	60
Os02g0793700	POPTR_0018s02770	59.8039	61
Os02g0793800	POPTR_0001s03330	46.8966	26.6667
Os02g0793800	POPTR_0003s18310	22.069	18.2857
Os02g0793800	POPTR_0003s18320	27.931	38.2075
Os02g0793800	POPTR_0006s19420	47.5862	25.603
Os02g0793800	POPTR_0018s11180	46.5517	24.0642
Os02g0793900	POPTR_0001s03340	55.2381	52.4887
Os02g0793900	POPTR_0003s18300	55.2381	52.7273
Os02g0794300	POPTR_0006s19550	11.25	4.47761
Os02g0794300	POPTR_0006s19560	40.625	47.1014
Os02g0794300	POPTR_0018s11280	51.25	13.3117
Os02g0794400	POPTR_0006s19590	22.7679	37.7778
Os02g0794400	POPTR_0018s11300	53.125	42.8058
Os02g0794600	POPTR_0001s41070	54.4304	57.3333
Os02g0794600	POPTR_0011s11970	53.1646	56
Os02g0794700	POPTR_0006s19810	87.9747	58.159
Os02g0794700	POPTR_0018s11600	88.924	48.2818
Os02g0794900	POPTR_0006s19930	26.1059	39.517
Os02g0794900	POPTR_0018s11740	37.781	46.8947
Os02g0795000	POPTR_0006s19890	27.9325	34.8421
Os02g0795000	POPTR_0018s11680	27.8481	34.7734
Os02g0795200	POPTR_0006s27970	19.8276	21.5625
Os02g0795200	POPTR_0018s02510	20.6897	18.2278
Os02g0795300	POPTR_0001s07350	60.9756	61.9835
Os02g0795300	POPTR_0003s18860	61.7886	61.4555
Os02g0795800	POPTR_0013s03830	22.5	52.9412
Os02g0795900	POPTR_0004s16530	49.1363	63.6816
Os02g0795900	POPTR_0004s16550	12.476	54.1667
Os02g0796400	POPTR_0005s17540	22.0503	41.6058
Os02g0796500	POPTR_0006s27800	39.0988	39.4428
Os02g0796500	POPTR_0018s02330	35.9012	37.0315
Os02g0796600	POPTR_0006s20240	53.0303	64.5161
Os02g0796600	POPTR_0018s11970	78.4091	71.134
Os02g0796700	POPTR_0006s15790	48.9919	16.2325
Os02g0796900	POPTR_0006s20280	72	48
Os02g0796900	POPTR_0006s27670	72	70.5882
Os02g0796900	POPTR_0006s27690	70	46.0526
Os02g0796900	POPTR_0018s02260	72	70.5882
Os02g0796900	POPTR_0018s12030	72	34.6154
Os02g0797100	POPTR_0001s14720	52.907	50.2762
Os02g0797100	POPTR_0003s17830	53.4884	51.1111
Os02g0797100	POPTR_0006s27710	58.1395	51.2821
Os02g0797100	POPTR_0018s02280	59.3023	52.5773
Os02g0797200	POPTR_0006s20280	70.5882	48
Os02g0797200	POPTR_0006s27670	72.549	72.549
Os02g0797200	POPTR_0006s27690	70.5882	47.3684
Os02g0797200	POPTR_0018s02260	72.549	72.549
Os02g0797200	POPTR_0018s12030	72.549	35.5769
Os02g0797300	POPTR_0001s14700	77.9412	72.5263
Os02g0797300	POPTR_0003s17820	79.0724	71.5455
Os02g0797300	POPTR_0006s00770	83.4842	78.178
Os02g0797300	POPTR_0006s20290	84.0498	78.2929
Os02g0797300	POPTR_0018s12040	82.8054	77.1338
Os02g0797400	POPTR_0006s20300	74.6228	74.9311
Os02g0797400	POPTR_0018s12080	74.4856	74.7934
Os02g0797500	POPTR_0006s27650	80.5677	79.1845
Os02g0797500	POPTR_0018s02250	80.5677	79.1845
Os02g0797700	POPTR_0006s20360	77.8947	78.8432
Os02g0797700	POPTR_0018s12150	76.6917	77.6256
Os02g0798100	POPTR_0014s16520	59.1324	58.9977
Os02g0798200	POPTR_0006s20470	31.4286	32.6733
Os02g0798200	POPTR_0018s12240	34.7619	37.0558
Os02g0798600	POPTR_0002s14140	29	24.4211
Os02g0798600	POPTR_0006s20490	34.25	23.7847
Os02g0798600	POPTR_0014s05240	28.5	23.7996
Os02g0798600	POPTR_0018s12260	37.5	25.2101
Os02g0798700	POPTR_0018s02200	43.787	47.1338
Os02g0798800	POPTR_0001s32020	7.11744	10
Os02g0798800	POPTR_0017s08050	38.0783	22.9122
Os02g0798900	POPTR_0001s32020	34.2995	35.5
Os02g0798900	POPTR_0017s08050	51.2077	22.6981
Os02g0799000	POPTR_0006s05860	66.1017	60.7792
Os02g0799000	POPTR_0018s12300	65.2542	68.3432
Os02g0799100	POPTR_0004s22560	17.4349	28.7129
Os02g0799100	POPTR_0008s03250	10.8216	26.3415
Os02g0799100	POPTR_0009s01170	16.6333	27.3927
Os02g0799100	POPTR_0010s23580	18.8377	21.267
Os02g0799300	POPTR_0006s05960	54.7619	54.3636
Os02g0799300	POPTR_0006s27490	53.8462	53.7477
Os02g0799300	POPTR_0018s02150	51.4652	58.2988
Os02g0799300	POPTR_0018s12390	56.044	55.6364
Os02g0800000	POPTR_0001s20860	54.1387	65.4054
Os02g0800000	POPTR_0003s02420	67.7852	68.3973
Os02g0800100	POPTR_0006s26570	51.773	52.1429
Os02g0800100	POPTR_0017s13990	50.3546	50.7143
Os02g0800500	POPTR_0002s25720	12.5	4.51128
Os02g0800500	POPTR_0014s18680	12.5	4.6875
Os02g0801200	POPTR_0006s26570	49.0741	37.8571
Os02g0801200	POPTR_0017s13990	45.3704	35
Os02g0801300	POPTR_0002s25720	12.5	4.51128
Os02g0801300	POPTR_0014s18680	12.5	4.6875
Os02g0802200	POPTR_0006s06100	61.9224	59.6085
Os02g0802200	POPTR_0006s27360	9.24214	37.8788
Os02g0802200	POPTR_0018s02050	59.7043	57.3712
Os02g0802200	POPTR_0025s00410	60.6285	59.9634
Os02g0802400	POPTR_0003s02440	65.7143	65.7143
Os02g0802700	POPTR_0006s06210	63.7931	63.017
Os02g0802700	POPTR_0025s00590	64.0394	62.954
Os02g0803200	POPTR_0003s17720	35.123	33.4043
Os02g0803250	POPTR_0006s06370	53.3451	41.9668
Os02g0803250	POPTR_0018s12570	14.6127	36.2445
Os02g0803250	POPTR_0025s00790	52.2887	41.0788
Os02g0803300	POPTR_0006s06380	11.775	66.3366
Os02g0803300	POPTR_0006s06390	46.0457	61.215
Os02g0803300	POPTR_0018s12580	60.4569	60.7774
Os02g0803400	POPTR_0001s02950	65.4412	64.0288
Os02g0803400	POPTR_0003s08580	66.9118	65.942
Os02g0803600	POPTR_0006s27230	69.469	71.3636
Os02g0803600	POPTR_0018s01900	71.2389	73.1818
Os02g0803600	POPTR_0018s12620	63.7168	64.8649
Os02g0803700	POPTR_0005s02520	91.6084	92.9078
Os02g0803700	POPTR_0013s01750	91.8415	93.1442
Os02g0803900	POPTR_0001s06790	33.195	33.6842
Os02g0803900	POPTR_0003s18260	34.2324	34.8837
Os02g0803900	POPTR_0010s18980	35.2697	35.6394
Os02g0803900	POPTR_0010s18990	26.7635	41.6129
Os02g0803900	POPTR_0012s01130	33.4025	33.8947
Os02g0803900	POPTR_0018s13720	28.6307	32.8571
Os02g0804100	POPTR_0012s08850	100	100
Os02g0804100	POPTR_0014s14430	79.0323	52.6882
Os02g0804100	POPTR_0015s09620	100	100
Os02g0804300	POPTR_0001s36030	70.5085	71.9723
Os02g0804300	POPTR_0018s05510	70.5085	71.9723
Os02g0804400	POPTR_0001s20930	37.7049	30.6667
