Gene stable ID	Setaria italica gene stable ID	%id. target Setaria italica gene identical to query gene	%id. query gene identical to target Setaria italica gene
Os01g0604700	Si002044m.g	87.5706	88.8252
Os01g0605100	Si001222m.g	84.989	79.0554
Os01g0605300	Si000762m.g	64.3885	59.9665
Os01g0605400	Si004407m.g	58.2418	60.0324
Os01g0605500	Si000374m.g	80.9278	80.2043
Os01g0605650	Si000490m.g	63.8851	65.9604
Os01g0605700	Si002271m.g	70.4724	56.1129
Os01g0606000	Si002271m.g	69.4981	56.4263
Os01g0606050	Si003354m.g	91.8033	91.8033
Os01g0606050	Si004675m.g	90.9836	90.9836
Os01g0606133	Si002211m.g	73.1928	74.0854
Os01g0606900	Si003039m.g	64.9746	68.0851
Os01g0607200	Si005156m.g	17.1053	56.1728
Os01g0607300	Si002768m.g	52.9661	53.6481
Os01g0607400	Si000245m.g	88.8128	86.7336
Os01g0607600	Si000572m.g	42.9668	50.0745
Os01g0607800	Si000925m.g	56.3798	34.9908
Os01g0607900	Si000538m.g	80.2632	79.7965
Os01g0609200	Si000042m.g	84.0164	84.3621
Os01g0609300	Si000043m.g	88.3991	78.5027
Os01g0609300	Si000044m.g	84.4548	75.2584
Os01g0609300	Si032331m.g	83.604	74.6032
Os01g0609900	Si000046m.g	90.2738	86.5929
Os01g0610100	Si002552m.g	96.5909	63.4328
Os01g0610300	Si000947m.g	66.4671	61.7811
Os01g0610400	Si003092m.g	86.0335	87.0057
Os01g0610500	Si002440m.g	93.4931	93.4931
Os01g0610600	Si000272m.g	62.237	64.9711
Os01g0610700	Si002344m.g	73.4628	73.2258
Os01g0610800	Si002571m.g	76.8116	40
Os01g0611000	Si001055m.g	91.1528	65.764
Os01g0611100	Si002844m.g	94.5701	94.5701
Os01g0611900	Si000333m.g	69.375	68.1818
Os01g0612000	Si001993m.g	76.3052	53.0726
Os01g0612200	Si005404m.g	40.2367	90.6667
Os01g0612500	Si002647m.g	84.3621	80.7087
Os01g0612600	Si002270m.g	64.1104	65.5172
Os01g0612700	Si000307m.g	19.2483	20.2638
Os01g0612900	Si002094m.g	70.3431	83.9181
Os01g0613100	Si003967m.g	68.75	72.1631
Os01g0613300	Si003001m.g	65.3846	70.1031
Os01g0613900	Si001264m.g	78.7368	78.0793
Os01g0614300	Si005185m.g	64.9269	66.5953
Os01g0614500	Si001421m.g	88.1432	87.5556
Os01g0614700	Si002455m.g	73.871	79.2388
Os01g0614900	Si000183m.g	72.0729	77.4227
Os01g0614900	Si001044m.g	40.4031	81.2741
Os01g0615100	Si011456m.g	61.1111	47.8261
Os01g0615100	Si011531m.g	63.8889	63.0137
Os01g0615200	Si001730m.g	73.7668	82.4561
Os01g0615300	Si005552m.g	90.0943	90.0943
Os01g0615500	Si005204m.g	78.6297	78.6297
Os01g0616100	Si000192m.g	84.3537	64.5833
Os01g0616400	Si000968m.g	63.8528	55.0373
Os01g0616400	Si039240m.g	14.2857	53.2258
Os01g0616500	Si004084m.g	72.3022	77.6062
Os01g0616500	Si036474m.g	79.1367	64.5161
Os01g0616600	Si004822m.g	60.0529	60.2122
Os01g0616900	Si000739m.g	80.6867	92.7632
Os01g0617500	Si000281m.g	84.9285	89.9767
Os01g0617600	Si032383m.g	74.7059	83.3698
Os01g0617650	Si028057m.g	17.8125	26.3889
Os01g0617700	Si000412m.g	36.7981	40.7407
Os01g0617800	Si003041m.g	75.2747	73.262
Os01g0617900	Si002383m.g	75.2381	78.4768
Os01g0618000	Si022789m.g	55.5921	56.1462
Os01g0618000	Si030080m.g	50.9868	39.0428
Os01g0618000	Si030412m.g	50.3289	45
Os01g0618000	Si030738m.g	54.6053	59.2857
Os01g0618000	Si032981m.g	50.6579	45.2941
Os01g0618100	Si002084m.g	81.686	81.686
Os01g0618100	Si004311m.g	53.1977	80.9734
Os01g0618100	Si022559m.g	81.686	81.686
Os01g0618300	Si000188m.g	42.3404	41.2008
Os01g0618300	Si021467m.g	27.234	40.8293
Os01g0618300	Si024676m.g	5.21277	53.8462
Os01g0618400	Si000802m.g	83.67	85.2487
Os01g0618500	Si000861m.g	80.597	76.8683
Os01g0618700	Si000571m.g	82.197	32.3398
Os01g0618800	Si000384m.g	96.4286	38.1258
Os01g0618900	Si001461m.g	89.3617	66.2162
Os01g0619000	Si000863m.g	75.0903	74.1533
Os01g0619800	Si002099m.g	44.3902	26.6082
Os01g0620100	Si002244m.g	85.8025	86.0681
Os01g0620900	Si027809m.g	53.6232	24.3421
Os01g0621200	Si001355m.g	81.2375	88.2863
Os01g0621300	Si000363m.g	66.9145	68.1818
Os01g0621500	Si003297m.g	41.6058	41.3043
Os01g0621600	Si000543m.g	68.777	69.781
Os01g0621700	Si002870m.g	82.4324	84.3318
Os01g0621900	Si000616m.g	72.6006	72.3765
Os01g0622000	Si004079m.g	84	12.9763
Os01g0622300	Si001690m.g	86.3184	85.679
Os01g0622600	Si001025m.g	91.6988	90.9962
Os01g0622700	Si002391m.g	79.4118	81
Os01g0623000	Si004437m.g	78.9474	77.6892
Os01g0623200	Si000644m.g	73.8602	75.9375
Os01g0623500	Si000334m.g	62.931	62.7764
Os01g0623600	Si004836m.g	74.6412	75.5448
Os01g0623900	Si002348m.g	70.2206	61.8123
Os01g0624000	Si000371m.g	87.8981	87.7863
Os01g0624000	Si004913m.g	80.2548	83.004
Os01g0624400	Si003774m.g	47.0199	40.5714
Os01g0624500	Si001973m.g	89.8305	29.3629
Os01g0624700	Si001863m.g	62.6437	57.672
Os01g0625200	Si000503m.g	83.1715	36.6097
Os01g0625300	Si002292m.g	67.8466	72.5552
Os01g0625900	Si003943m.g	60.929	59.7855
Os01g0626100	Si000300m.g	86.8932	21.2337
Os01g0626200	Si000300m.g	96.2264	6.04982
Os01g0626300	Si003572m.g	63.75	62.1951
Os01g0626400	Si002019m.g	68.6016	73.2394
Os01g0626900	Si004142m.g	71.0204	70.4453
Os01g0627400	Si000981m.g	68.7726	71.7514
Os01g0627500	Si001001m.g	78.9675	78.6667
Os01g0627500	Si001047m.g	78.0115	78.7645
Os01g0627500	Si003904m.g	78.9675	78.6667
Os01g0627600	Si000992m.g	67.7108	53.2197
Os01g0627800	Si000913m.g	75.0936	73.1752
Os01g0627933	Si000992m.g	64.2857	56.25
Os01g0628700	Si000679m.g	80.4143	68.2109
Os01g0628700	Si000882m.g	73.4463	70.2703
Os01g0628700	Si008798m.g	60.452	72.1348
Os01g0628900	Si000997m.g	76.7045	76.9962
Os01g0629400	Si001362m.g	85.3107	32.8261
Os01g0629600	Si001435m.g	78.9823	79.6875
Os01g0629900	Si000725m.g	92.7987	92.7987
Os01g0630200	Si000409m.g	83.8411	83.2895
Os01g0630300	Si004767m.g	56.3218	57.6471
Os01g0630900	Si015385m.g	0.381679	0.680272
Os01g0630900	Si024957m.g	0	0
Os01g0631100	Si000954m.g	91.0946	91.0946
Os01g0631200	Si001666m.g	76.3636	51.597
Os01g0631400	Si002680m.g	7.87879	10.4839
Os01g0631500	Si002346m.g	70.6093	63.754
Os01g0631700	Si001097m.g	91.945	91.7647
Os01g0631900	Si000938m.g	70.2317	72.8281
Os01g0632000	Si004804m.g	40.6015	42.5197
Os01g0633000	Si003331m.g	85.1852	88.4615
Os01g0633100	Si001040m.g	79.5367	79.5367
Os01g0633200	Si000785m.g	71.0652	75.8913
Os01g0633200	Si001279m.g	58.8235	77.7311
Os01g0633400	Si002463m.g	46.9287	66.3194
Os01g0633500	Si005186m.g	71.6088	61.0215
Os01g0634300	Si000041m.g	51.7577	47.2355
Os01g0634500	Si000854m.g	87.3106	81.7376
Os01g0634500	Si004574m.g	83.7121	86.1598
Os01g0634600	Si004149m.g	73.5385	82.1306
Os01g0634900	Si004035m.g	52.6163	88.2927
Os01g0635000	Si003521m.g	54	59.3407
Os01g0635200	Si002888m.g	69.4118	27.5701
Os01g0635400	Si004881m.g	90.407	90.1449
Os01g0635600	Si005018m.g	1.00629	3.82775
Os01g0636400	Si002150m.g	81.8991	82.3881
Os01g0636400	Si004317m.g	79.5252	77.2334
Os01g0636400	Si026582m.g	79.5252	77.2334
Os01g0636500	Si000958m.g	85.6877	85.6877
Os01g0636600	Si002545m.g	62.4535	73.3624
Os01g0637500	Si000958m.g	88.7574	55.7621
Os01g0637600	Si002545m.g	71.3755	83.8428
Os01g0637800	Si003841m.g	47.8417	50.3788
Os01g0637800	Si003965m.g	48.5611	51.1364
Os01g0638000	Si001241m.g	76.7821	77.8926
Os01g0638600	Si021874m.g	65.121	65.7841
Os01g0638800	Si005081m.g	48.503	47.093
Os01g0639100	Si017376m.g	94.3069	93.6118
Os01g0639200	Si001854m.g	86.8074	86.8074
Os01g0639600	Si002472m.g	60.0806	52.0979
Os01g0639900	Si002140m.g	61.0294	49.4048
Os01g0639900	Si003882m.g	61.7647	69.4215
Os01g0640000	Si002669m.g	55.2743	52.4
Os01g0640600	Si004162m.g	81.2375	80.1181
Os01g0640700	Si001331m.g	61.2827	55.3648
Os01g0640800	Si001649m.g	83.7037	82.6829
Os01g0641000	Si001833m.g	88.9175	90.3141
Os01g0641100	Si002610m.g	83.0189	84.9421
Os01g0641700	Si002112m.g	85.8736	67.9412
Os01g0641800	Si001133m.g	73.1569	76.9384
Os01g0642000	Si001674m.g	80.7692	67.2414
Os01g0642200	Si003662m.g	79.3103	74.1936
Os01g0642600	Si003825m.g	78.8274	84.0278
Os01g0642900	Si002818m.g	76.3393	76
Os01g0643300	Si000693m.g	79.9353	79.6774
Os01g0643600	Si002823m.g	88.2096	90.1786
Os01g0643800	Si004793m.g	81.6367	85.2083
Os01g0644000	Si003328m.g	51.5385	51.145
Os01g0644600	Si004119m.g	64.4444	57.6159
Os01g0644900	Si005047m.g	47.1591	43.0052
Os01g0645000	Si002050m.g	65.4867	63.7931
Os01g0645200	Si001591m.g	81.6229	81.2352
Os01g0645400	Si004227m.g	68.9655	83.8323
Os01g0645900	Si001356m.g	89.2009	89.5879
Os01g0646300	Si001293m.g	74.1414	77.5899
Os01g0647000	Si001571m.g	83.4928	82.3113
Os01g0647100	Si000664m.g	86.4486	87.8165
Os01g0647700	Si000588m.g	79.8462	78.2805
Os01g0648000	Si000254m.g	76.8984	81.2429
Os01g0648500	Si002589m.g	77.0408	57.4144
Os01g0648600	Si005077m.g	48.8142	50.1014
Os01g0648600	Si005163m.g	50.7905	53.7657
Os01g0648700	Si002711m.g	55.8824	54.5082
Os01g0649000	Si002556m.g	28.9951	65.9176
Os01g0649100	Si002110m.g	93.2353	93.2353
Os01g0649200	Si003463m.g	42.6752	67
Os01g0649400	Si001738m.g	66.1458	63.6591
Os01g0649400	Si004792m.g	67.4479	52.7495
Os01g0649900	Si001738m.g	67.75	67.9198
Os01g0649900	Si004792m.g	69.25	56.4155
Os01g0650100	Si003463m.g	47.5806	59
Os01g0650200	Si001738m.g	63.3898	46.8672
Os01g0650200	Si004792m.g	63.7288	38.2892
Os01g0650900	Si001738m.g	32.6531	32.0802
Os01g0650900	Si004792m.g	33.1633	26.4766
Os01g0651000	Si001738m.g	0.540541	0.501253
Os01g0651000	Si004792m.g	1.89189	1.42566
Os01g0651100	Si004621m.g	89.5062	72.3794
Os01g0651500	Si004512m.g	75.2809	75.7062
Os01g0651800	Si001566m.g	76.6667	75.9434
Os01g0651932	Si000690m.g	75.2852	63.6656
Os01g0652000	Si000690m.g	89.6907	13.9871
Os01g0652100	Si001780m.g	80.3571	80.3571
Os01g0652600	Si000752m.g	92.5182	84.3594
Os01g0652700	Si004432m.g	89.7059	89.7059
Os01g0652800	Si001692m.g	90.099	89.8765
Os01g0653200	Si001150m.g	85.4871	86
Os01g0653300	Si003551m.g	46.0526	41.1765
Os01g0653500	Si038958m.g	42.5121	33.4601
Os01g0653700	Si035019m.g	82.3315	82.1818
Os01g0653700	Si035022m.g	82.878	82.878
Os01g0653800	Si000057m.g	89.833	89.6377
Os01g0654100	Si000703m.g	88.7043	86.4078
Os01g0654200	Si001954m.g	65.6805	60.989
Os01g0654300	Si002260m.g	89.0625	17.8125
Os01g0654450	Si002744m.g	64	26.8908
Os01g0654500	Si001642m.g	97.3301	97.3301
Os01g0655250	Si000146m.g	63.0705	14.4213
Os01g0655400	Si000072m.g	62.4444	66.5877
Os01g0655500	Si000637m.g	85.8462	86.7807
Os01g0655800	Si000602m.g	83.0882	86.2595
Os01g0656300	Si003377m.g	46.2264	42.2414
Os01g0656400	Si002203m.g	54.3796	45.4268
Os01g0656600	Si000029m.g	52.0744	22.807
Os01g0656600	Si005170m.g	53.7911	39.1259
Os01g0656900	Si004387m.g	18.2754	20.8824
Os01g0657000	Si004928m.g	84.058	82.8571
Os01g0657100	Si004288m.g	80.7207	79.4326
Os01g0657801	Si000807m.g	60.9929	29.6552
Os01g0658400	Si003246m.g	98.6395	98.6395
Os01g0658500	Si003089m.g	89.9441	90.9604
Os01g0658500	Si029748m.g	81.5642	31.1966
Os01g0658600	Si002567m.g	31.9853	32.7068
Os01g0658700	Si002304m.g	91.4013	91.1111
Os01g0658900	Si001929m.g	69.7222	68.2065
Os01g0659200	Si003188m.g	60.4348	87.4214
Os01g0659800	Si036334m.g	66.2162	54.5961
Os01g0659900	Si005187m.g	80.0487	81.0345
Os01g0660200	Si002419m.g	69.4352	70.8475
Os01g0660300	Si000796m.g	87.1935	54.7009
Os01g0660500	Si003730m.g	26.8542	47.7273
Os01g0660500	Si004205m.g	26.3427	50.2439
Os01g0660500	Si004843m.g	26.3427	45.9821
Os01g0660700	Si001808m.g	40.0978	42.3773
Os01g0660800	Si002776m.g	70.8543	61.039
Os01g0660800	Si004508m.g	61.3065	61.6162
Os01g0660900	Si002421m.g	80.4795	79.661
Os01g0661000	Si001820m.g	62.963	66.4062
Os01g0661400	Si002741m.g	89.1213	89.1213
Os01g0661500	Si002538m.g	72.8223	76.8382
Os01g0662300	Si003071m.g	90.1961	25.4144
Os01g0662600	Si003080m.g	85.3801	81.5642
Os01g0662700	Si002133m.g	90.9366	89.3175
Os01g0663051	Si003539m.g	74.7253	77.2727
Os01g0663051	Si003541m.g	74.7253	77.2727
Os01g0663300	Si001544m.g	72.7047	68.4579
Os01g0663400	Si001116m.g	82.9502	85.4043
Os01g0663500	Si003002m.g	67.8947	66.8394
Os01g0663800	Si000305m.g	71.9154	73.1183
Os01g0664000	Si001380m.g	75.705	76.3676
Os01g0664100	Si000874m.g	82.6165	82.6165
Os01g0664200	Si001192m.g	84.9594	84.9594
Os01g0664500	Si023126m.g	74.6479	45.2991
Os01g0665200	Si000788m.g	87.6271	87.7759
Os01g0665300	Si001474m.g	69.7039	69.2308
Os01g0665400	Si001978m.g	83.6512	85.0415
Os01g0665900	Si005357m.g	18.7845	72.3404
Os01g0666000	Si002484m.g	71.8644	74.9117
Os01g0666200	Si003021m.g	70.6767	49.2147
Os01g0666400	Si001788m.g	74.6429	53.4527
Os01g0666600	Si002268m.g	75.4011	44.0625
Os01g0666800	Si000263m.g	89.3665	90.389
Os01g0667000	Si004703m.g	31.1765	33.0218
Os01g0667100	Si003029m.g	78.9189	77.2487
Os01g0667200	Si002444m.g	77.7049	81.4433
Os01g0667400	Si004249m.g	33.9587	42.4883
Os01g0667600	Si002848m.g	87.0536	89.0411
Os01g0667700	Si001320m.g	66.4122	74.2004
Os01g0667800	Si004716m.g	83.0918	58.7031
Os01g0667900	Si003817m.g	72.7891	38.9091
Os01g0668000	Si011893m.g	84.1772	44.186
Os01g0668100	Si004062m.g	81.3765	81.3765
Os01g0668200	Si005050m.g	54.5946	16.2119
Os01g0668300	Si005050m.g	57.9003	29.2135
Os01g0668901	Si003767m.g	61.9718	70.0434
Os01g0669100	Si000341m.g	68.1319	69.0594
Os01g0669100	Si004094m.g	68.0098	69.4514
Os01g0670100	Si000341m.g	71.6216	72.1535
Os01g0670100	Si004094m.g	70.7617	71.8204
Os01g0670800	Si004598m.g	67.5487	72.7136
Os01g0672166	Si001272m.g	69.8148	78.8703
Os01g0672201	Si000028m.g	5.59701	0.933998
Os01g0672300	Si000028m.g	66.7464	17.3724
Os01g0672400	Si002697m.g	78.0488	78.3673
Os01g0672500	Si000023m.g	93.9076	25.1265
Os01g0672700	Si000826m.g	74.5675	75.2181
Os01g0672800	Si004042m.g	61.0989	55.9356
Os01g0673300	Si001808m.g	46.2916	46.77
Os01g0673500	Si001683m.g	88.5366	89.6296
Os01g0673600	Si003217m.g	100	100
Os01g0673800	Si001980m.g	85.7143	86.6667
Os01g0673900	Si004189m.g	55.814	10.3672
Os01g0674000	Si002238m.g	75.6024	77.4691
Os01g0674100	Si000364m.g	88.8889	89.899
Os01g0674400	Si003129m.g	60.2273	31.5476
Os01g0674500	Si002004m.g	88.2022	87.9552
Os01g0674700	Si000187m.g	67.002	68.8728
Os01g0674800	Si000603m.g	82.4324	46.5649
Os01g0675000	Si001271m.g	66.065	76.569
Os01g0675100	Si003163m.g	90.1235	90.1235
Os01g0675400	Si003770m.g	35	33.7621
Os01g0675500	Si001449m.g	83.6323	83.6323
Os01g0675700	Si002548m.g	76.3838	76.9517
Os01g0675800	Si001850m.g	38.2759	29.2105
Os01g0675800	Si032755m.g	30	20.9639
Os01g0676200	Si001938m.g	82.5726	54.2234
Os01g0676900	Si003189m.g	87.1166	89.3082
Os01g0677000	Si004698m.g	70.0321	70.0321
Os01g0677100	Si003174m.g	51.6556	48.4472
Os01g0677500	Si005171m.g	55.6522	43.3409
Os01g0678100	Si005035m.g	22.8542	58.7766
Os01g0678400	Si005035m.g	1.64835	2.39362
Os01g0678500	Si000424m.g	85.8653	87.2483
Os01g0678600	Si002825m.g	76.5306	67.2646
Os01g0678700	Si003799m.g	56.1224	69.9153
Os01g0679000	Si001120m.g	73.913	73.913
Os01g0679500	Si001124m.g	60.6481	25.9406
Os01g0679550	Si001124m.g	77.5316	48.5149
Os01g0679600	Si003141m.g	80.1136	84.4311
Os01g0679700	Si003514m.g	100	100
Os01g0679900	Si000726m.g	76.3547	76.2295
Os01g0680200	Si001774m.g	84.7545	83.4606
Os01g0680400	Si002942m.g	75.3555	76.8116
Os01g0680600	Si001953m.g	34.2193	28.2967
Os01g0680700	Si001815m.g	59.1133	62.3377
Os01g0680900	Si001920m.g	81.7204	82.3848
Os01g0681000	Si000956m.g	68.1733	67.2862
Os01g0681100	Si001198m.g	83.1522	31.1609
Os01g0681200	Si000590m.g	88.8722	89.2749
Os01g0681400	Si001146m.g	83	83
Os01g0681400	Si001248m.g	67	69.3582
Os01g0681600	Si001409m.g	74.3243	73.0089
Os01g0681800	Si003258m.g	49.6124	44.1379
Os01g0681800	Si005002m.g	40.3101	40.9449
Os01g0682001	Si000006m.g	83.4829	21.4979
Os01g0682200	Si000474m.g	79.1339	27.9944
Os01g0682500	Si004098m.g	77.0335	83.8542
Os01g0682500	Si006524m.g	81.8182	81.4286
Os01g0683100	Si001045m.g	93.0636	93.2432
Os01g0683400	Si004308m.g	77.8723	86.3208
Os01g0684800	Si024478m.g	60.678	40.2247
Os01g0684900	Si001172m.g	75.3564	74.7475
Os01g0684900	Si001186m.g	78.2077	78.0488
Os01g0684900	Si027825m.g	62.3218	69.3878
Os01g0685400	Si002350m.g	56.4103	42.8571
Os01g0685500	Si000039m.g	87.5969	7.62998
Os01g0685800	Si000682m.g	97.1275	86.56
Os01g0685800	Si000895m.g	92.9982	93.5018
Os01g0685800	Si021656m.g	95.6912	96.3834
Os01g0685900	Si000533m.g	86.0668	85.942
Os01g0686000	Si002956m.g	64.3617	59.0244
Os01g0686000	Si004930m.g	65.9574	60.7843
Os01g0686200	Si001341m.g	64.7887	59.4828
Os01g0686300	Si007900m.g	71.5481	64.2857
Os01g0686400	Si001723m.g	82.5	16.5
Os01g0686500	Si019306m.g	25.3769	22.1007
Os01g0686500	Si035658m.g	22.3618	19.7339
Os01g0686500	Si036399m.g	23.8693	27.1429
Os01g0686500	Si039058m.g	19.598	18.0556
Os01g0686500	Si039454m.g	24.8744	24.6883
Os01g0686500	Si039465m.g	10.3015	18.7215
Os01g0686500	Si040209m.g	18.3417	20.9169
Os01g0686500	Si040254m.g	25.8794	20.6
Os01g0686700	Si002559m.g	58.1197	25.4682
Os01g0686800	Si002164m.g	88.9222	88.9222
Os01g0687300	Si000480m.g	54.0576	57.8431
Os01g0687400	Si004596m.g	71.8543	71.1475
Os01g0687500	Si001981m.g	83.4254	83.8889
Os01g0687600	Si002080m.g	73.3524	74.4186
Os01g0687700	Si002277m.g	86.2069	86.478
Os01g0687800	Si016721m.g	80.4054	80.678
Os01g0688200	Si001858m.g	86.2694	87.8628
Os01g0688300	Si004945m.g	74.1071	71.1429
Os01g0688600	Si002912m.g	66.6667	65.4028
Os01g0689000	Si001734m.g	46.9388	28.8221
Os01g0689451	Si000080m.g	85.7605	86.5306
Os01g0689600	Si003253m.g	66.2069	65.7534
Os01g0689800	Si001922m.g	90.1099	88.8889
Os01g0690200	Si002600m.g	43.125	53.0769
Os01g0690600	Si001964m.g	39.1691	36.4641
Os01g0690600	Si004024m.g	36.7953	37.3494
Os01g0690600	Si005019m.g	32.9377	37
Os01g0690600	Si005189m.g	33.2344	37.4582
Os01g0690600	Si005199m.g	34.4214	36.3636
Os01g0690800	Si000662m.g	57.1429	59.3997
Os01g0690800	Si004385m.g	59.1185	61.1635
Os01g0690900	Si001964m.g	51.4925	19.0608
Os01g0690900	Si004024m.g	51.4925	20.7831
Os01g0690900	Si005019m.g	52.2388	23.3333
Os01g0690900	Si005189m.g	51.4925	23.0769
Os01g0690900	Si005199m.g	47.7612	20.0627
Os01g0691000	Si003958m.g	70.9497	37.854
Os01g0691050	Si003958m.g	76.3699	33.234
Os01g0691100	Si004295m.g	44.3548	54.4554
Os01g0691300	Si003492m.g	43.75	51.0417
Os01g0691400	Si011063m.g	65.8009	73.0769
Os01g0691500	Si001823m.g	89.4161	63.9687
Os01g0691500	Si011810m.g	73.7226	51.3995
Os01g0691600	Si000506m.g	82.5862	68.331
Os01g0691600	Si009434m.g	93.1034	70.5882
Os01g0691700	Si002371m.g	96.0396	96.0396
Os01g0692000	Si038125m.g	37.9845	44.1441
Os01g0692100	Si002748m.g	82.7004	82.3529
Os01g0692300	Si000605m.g	69.6223	64.9311
Os01g0692600	Si000747m.g	78.9902	80.298
Os01g0693100	Si004495m.g	48.9796	51.2821
Os01g0693300	Si002360m.g	80.4348	84.918
Os01g0693400	Si004045m.g	80.4071	79.798
Os01g0693800	Si000999m.g	89.1429	89.1429
Os01g0694000	Si000257m.g	70.4312	38.8009
Os01g0694100	Si000257m.g	45.953	19.9095
Os01g0694200	Si003901m.g	25.6522	63.7838
Os01g0694300	Si000067m.g	81.5603	8.90093
Os01g0694900	Si000612m.g	86.4437	75.4224
Os01g0695200	Si001809m.g	80.4408	75.4522
Os01g0695600	Si001669m.g	74.5033	55.2826
Os01g0695700	Si000069m.g	80.8208	80.3137
Os01g0695900	Si004316m.g	59.2727	58.6331
Os01g0696000	Si002309m.g	62.8289	60.828
Os01g0696100	Si001791m.g	75.5556	78.6632
Os01g0696800	Si026428m.g	46.3576	50.6024
Os01g0696800	Si027338m.g	45.2539	49.5169
Os01g0696800	Si027890m.g	45.0331	45.8427
Os01g0697100	Si001232m.g	77.4793	77.1605
Os01g0697250	Si008754m.g	48.9933	61.3445
Os01g0698000	Si002705m.g	32.5648	46.3115
Os01g0698100	Si000213m.g	69.0992	64.5367
Os01g0698300	Si000460m.g	80.7418	78.1768
Os01g0698900	Si037430m.g	33.5079	58.1818
Os01g0699100	Si004003m.g	66.5116	65
Os01g0699400	Si001317m.g	72.3301	63.5394
Os01g0699500	Si003823m.g	58.156	72.5664
Os01g0699500	Si004745m.g	74.2317	70.5618
Os01g0699600	Si005153m.g	59.7222	63.3907
Os01g0699900	Si003201m.g	92.9487	92.9487
Os01g0700000	Si002557m.g	55	53.5581
Os01g0700100	Si002478m.g	69.5652	56.1404
Os01g0700200	Si004081m.g	78.9272	78.2526
Os01g0700900	Si000975m.g	73.8462	18.0113
Os01g0700900	Si004997m.g	72.3077	17.5373
Os01g0701300	Si000975m.g	70.0787	16.6979
Os01g0701300	Si004997m.g	74.8031	17.7239
Os01g0701400	Si000975m.g	66.5835	50.0938
Os01g0701400	Si004997m.g	66.8329	50
Os01g0701500	Si000975m.g	73.2558	70.9193
Os01g0701500	Si004997m.g	71.7054	69.0299
Os01g0701700	Si001844m.g	89.4459	89.2105
Os01g0701900	Si000744m.g	64.8286	72.0199
Os01g0702000	Si002151m.g	83.0816	82.0896
Os01g0702300	Si004652m.g	59.9444	59.9444
Os01g0702400	Si000248m.g	64.4839	64.9162
Os01g0702400	Si004783m.g	62.4861	64.1961
Os01g0702450	Si000953m.g	81.5476	50.8349
Os01g0702700	Si005548m.g	83.0565	80.9062
Os01g0702900	Si012029m.g	62.7907	14.8897
Os01g0703300	Si002318m.g	91.4474	88.8179
Os01g0703400	Si002022m.g	91.2181	90.7042
Os01g0703600	Si001536m.g	98.8345	98.8345
Os01g0704000	Si005099m.g	54.1872	53.1401
Os01g0704100	Si004444m.g	84.4961	84.9902
Os01g0704200	Si001875m.g	80.914	80.0532
Os01g0704300	Si001607m.g	64.8829	46.3007
Os01g0704700	Si000453m.g	69.5513	29.7668
Os01g0705100	Si004450m.g	76.7857	78.5388
Os01g0705200	Si002813m.g	63.7209	60.6195
Os01g0705300	Si003015m.g	76.5027	72.9167
Os01g0705400	Si003612m.g	75.6757	75.6757
Os01g0705500	Si003657m.g	84.9057	71.4286
Os01g0705700	Si004795m.g	69.7826	75.3521
Os01g0706000	Si003073m.g	67.3913	68.5083
Os01g0706400	Si000104m.g	62.3978	58.5678
Os01g0706500	Si003261m.g	93.7931	93.7931
Os01g0706600	Si003505m.g	70.5882	64.5161
Os01g0706700	Si000596m.g	85.2632	86.1702
Os01g0706800	Si002968m.g	26.4925	34.9754
Os01g0706900	Si001375m.g	73.2456	72.9258
Os01g0707300	Si002836m.g	93.6652	93.6652
Os01g0707500	Si001743m.g	63.1043	62.3116
Os01g0708000	Si002467m.g	62.1711	65.8537
Os01g0708100	Si001512m.g	94.508	94.9425
Os01g0708300	Si002297m.g	77.7397	71.6088
Os01g0708500	Si002573m.g	87.8924	73.9623
Os01g0708600	Si023320m.g	97.9381	97.9381
Os01g0708700	Si001543m.g	75.2834	77.5701
Os01g0708900	Si002135m.g	88.4273	88.4273
Os01g0709000	Si002319m.g	78.1759	76.9231
Os01g0709400	Si001590m.g	78.7081	78.1473
Os01g0709500	Si000233m.g	81.25	65.5702
Os01g0710000	Si001403m.g	91.8322	91.8322
Os01g0710100	Si002732m.g	34.3243	52.9167
Os01g0710200	Si005192m.g	80.8594	80.8594
Os01g0710700	Si001370m.g	74.6237	75.5991
Os01g0711100	Si001093m.g	71.3513	25.8824
Os01g0711200	Si000586m.g	75.3049	74.5098
Os01g0711400	Si000068m.g	96.5839	24.1085
Os01g0711500	Si004544m.g	72.1805	78.0488
Os01g0711600	Si002730m.g	81.7427	81.7427
Os01g0711900	Si003857m.g	48.951	35.1759
Os01g0711900	Si004301m.g	48.2517	37.5
Os01g0712500	Si004254m.g	40.991	54.8193
Os01g0712500	Si004687m.g	37.8378	62.6866
Os01g0712600	Si002193m.g	91.0931	68.1818
Os01g0712700	Si002312m.g	83.0128	82.4841
Os01g0712800	Si003773m.g	77.5956	77.3842
Os01g0713600	Si004459m.g	64.3599	64.1379
Os01g0713800	Si004406m.g	73.6986	64.8193
Os01g0714100	Si000108m.g	78.7342	26.8799
Os01g0714225	Si039827m.g	0	0
Os01g0714800	Si004464m.g	47.7551	53.6697
Os01g0714900	Si002953m.g	96.1353	96.6019
Os01g0715100	Si004017m.g	62.9969	42.3868
Os01g0715400	Si000258m.g	77.3973	38.4354
Os01g0715500	Si002290m.g	71.7703	47.3186
Os01g0715600	Si003769m.g	60.5809	80.8864
