Gene stable ID	Selaginella moellendorffii gene stable ID	%id. target Selaginella moellendorffii gene identical to query gene	%id. query gene identical to target Selaginella moellendorffii gene
Os01g0693300	SELMODRAFT_116893	40.9938	54.7718
Os01g0693300	SELMODRAFT_117725	40.0621	48.1343
Os01g0693300	SELMODRAFT_57340	41.9255	58.4416
Os01g0693300	SELMODRAFT_79549	37.8882	46.7433
Os01g0693300	SELMODRAFT_84077	37.8882	49.7959
Os01g0693300	SELMODRAFT_96141	38.5093	47.6923
Os01g0693800	SELMODRAFT_121463	68.381	70.3922
Os01g0693800	SELMODRAFT_94334	68.381	70.3922
Os01g0693900	SELMODRAFT_37138	37.2	52.5424
Os01g0693900	SELMODRAFT_71323	36.8	51.9774
Os01g0694200	SELMODRAFT_415890	21.7391	16.835
Os01g0694200	SELMODRAFT_442214	21.9565	19.3858
Os01g0694300	SELMODRAFT_442688	50.3546	6.08398
Os01g0694900	SELMODRAFT_230819	55.2817	57.404
Os01g0694900	SELMODRAFT_268581	55.4577	56.962
Os01g0695100	SELMODRAFT_146547	61	12.3232
Os01g0695100	SELMODRAFT_270875	61	12.3232
Os01g0695200	SELMODRAFT_55735	40.4959	51.3986
Os01g0695200	SELMODRAFT_65497	41.0468	49.8328
Os01g0695200	SELMODRAFT_89551	41.5978	46.8944
Os01g0695200	SELMODRAFT_93066	41.8733	47.205
Os01g0695300	SELMODRAFT_113668	6.51466	35.7143
Os01g0695300	SELMODRAFT_114103	8.14332	43.8596
Os01g0695300	SELMODRAFT_127038	57.0033	46.7914
Os01g0695300	SELMODRAFT_159144	61.8893	52.3416
Os01g0695300	SELMODRAFT_173042	62.215	52.6171
Os01g0695300	SELMODRAFT_234027	23.7785	34.5972
Os01g0695300	SELMODRAFT_236261	57.329	51.312
Os01g0695300	SELMODRAFT_34984	14.3322	45.8333
Os01g0695300	SELMODRAFT_420677	18.241	23.5294
Os01g0695600	SELMODRAFT_110741	31.1258	22.9829
Os01g0695600	SELMODRAFT_44641	35.4305	32.622
Os01g0695600	SELMODRAFT_447400	27.4834	27.1242
Os01g0695600	SELMODRAFT_44845	28.1457	29.2096
Os01g0695600	SELMODRAFT_54681	36.0927	33.2317
Os01g0695600	SELMODRAFT_54813	18.543	23.6287
Os01g0695700	SELMODRAFT_123915	50.0395	49.9213
Os01g0695700	SELMODRAFT_123936	49.8816	50.8039
Os01g0695700	SELMODRAFT_154740	49.1713	48.332
Os01g0695700	SELMODRAFT_169182	49.1713	47.5936
Os01g0695700	SELMODRAFT_176522	49.3291	50.1605
Os01g0695700	SELMODRAFT_177681	49.5659	50.4418
Os01g0695700	SELMODRAFT_184079	49.9605	49.9605
Os01g0695700	SELMODRAFT_184091	50.0395	50.6795
Os01g0695700	SELMODRAFT_74892	48.382	45.0735
Os01g0695700	SELMODRAFT_87743	48.3031	46.1887
Os01g0695900	SELMODRAFT_127220	30.9091	66.4062
Os01g0695900	SELMODRAFT_98669	30.9091	66.4062
Os01g0696800	SELMODRAFT_13348	22.0751	30.1205
Os01g0696800	SELMODRAFT_406966	24.2826	23.7069
Os01g0696800	SELMODRAFT_54028	24.7241	31.1978
Os01g0696800	SELMODRAFT_54030	24.5033	30.9192
Os01g0698900	SELMODRAFT_102471	25.9162	46.2617
Os01g0698900	SELMODRAFT_232981	16.4921	48.8372
Os01g0699100	SELMODRAFT_408419	29.0698	24.8016
Os01g0699100	SELMODRAFT_73444	26.2791	40.5018
Os01g0699100	SELMODRAFT_74353	25.3488	40.0735
Os01g0699100	SELMODRAFT_86715	25.1163	39.7059
Os01g0699400	SELMODRAFT_408419	32.0388	26.1905
Os01g0699400	SELMODRAFT_73444	29.1262	43.0108
Os01g0699400	SELMODRAFT_74353	26.9417	40.8088
Os01g0699400	SELMODRAFT_86715	26.699	40.4412
Os01g0699500	SELMODRAFT_408419	28.8416	24.2063
Os01g0699500	SELMODRAFT_73444	26.2411	39.7849
Os01g0699500	SELMODRAFT_74353	23.6407	36.7647
Os01g0699500	SELMODRAFT_86715	23.4043	36.3971
Os01g0699600	SELMODRAFT_408419	28.0093	24.0079
Os01g0699600	SELMODRAFT_73444	25.9259	40.1434
Os01g0699600	SELMODRAFT_74353	23.1481	36.7647
Os01g0699600	SELMODRAFT_86715	22.9167	36.3971
Os01g0699900	SELMODRAFT_432371	34.6154	32.3353
Os01g0700100	SELMODRAFT_408391	42.6087	41.0042
Os01g0700100	SELMODRAFT_437420	43.0435	41.4226
Os01g0700200	SELMODRAFT_112120	43.1992	41.3761
Os01g0700200	SELMODRAFT_430894	41.8582	44.501
Os01g0700200	SELMODRAFT_431761	41.8582	44.0969
Os01g0700300	SELMODRAFT_109905	17.1717	19.883
Os01g0700300	SELMODRAFT_24064	15.9091	24.3243
Os01g0700300	SELMODRAFT_24414	16.1616	23.0216
Os01g0700300	SELMODRAFT_431950	17.1717	19.883
Os01g0700300	SELMODRAFT_439767	17.9293	19.5055
Os01g0700300	SELMODRAFT_67910	9.84848	31.7073
Os01g0700300	SELMODRAFT_75845	15.9091	23.4201
Os01g0700300	SELMODRAFT_86921	17.6768	20.4678
Os01g0700900	SELMODRAFT_96541	33.0769	8.39844
Os01g0700900	SELMODRAFT_97512	33.0769	8.39844
Os01g0701300	SELMODRAFT_96541	32.2835	8.00781
Os01g0701300	SELMODRAFT_97512	32.2835	8.00781
Os01g0701400	SELMODRAFT_96541	36.9077	28.9062
Os01g0701400	SELMODRAFT_97512	36.9077	28.9062
Os01g0701500	SELMODRAFT_96541	37.2093	37.5
Os01g0701500	SELMODRAFT_97512	37.2093	37.5
Os01g0701900	SELMODRAFT_11280	28.614	60.9524
Os01g0701900	SELMODRAFT_11788	26.8256	62.069
Os01g0701900	SELMODRAFT_11806	26.8256	62.069
Os01g0701900	SELMODRAFT_77842	28.9121	62.987
Os01g0701900	SELMODRAFT_93038	29.2101	53.9945
Os01g0701900	SELMODRAFT_94697	27.8689	63.6054
Os01g0702000	SELMODRAFT_46583	40.1813	52.7778
Os01g0702000	SELMODRAFT_46586	39.8792	52.381
Os01g0702300	SELMODRAFT_128873	41.1683	39.7315
Os01g0702300	SELMODRAFT_172478	42.9764	41.6442
Os01g0702300	SELMODRAFT_408319	42.1419	40.0794
Os01g0702300	SELMODRAFT_437460	42.1419	40.0794
Os01g0702300	SELMODRAFT_81842	41.1683	40.9405
Os01g0702300	SELMODRAFT_97661	43.2545	41.6332
Os01g0702400	SELMODRAFT_417287	28.8568	27.7185
Os01g0702450	SELMODRAFT_84969	56.5476	53.2213
Os01g0702450	SELMODRAFT_89685	56.25	52.9412
Os01g0702700	SELMODRAFT_437219	37.5415	33.7313
Os01g0702700	SELMODRAFT_84195	22.5914	51.1278
Os01g0702700	SELMODRAFT_89170	22.2591	50.3759
Os01g0703400	SELMODRAFT_113668	5.66572	35.7143
Os01g0703400	SELMODRAFT_114103	7.36544	45.614
Os01g0703400	SELMODRAFT_127038	55.2408	52.139
Os01g0703400	SELMODRAFT_159144	60.6232	58.9532
Os01g0703400	SELMODRAFT_173042	61.1898	59.5041
Os01g0703400	SELMODRAFT_234027	21.5297	36.019
Os01g0703400	SELMODRAFT_236261	54.3909	55.9767
Os01g0703400	SELMODRAFT_34984	13.0312	47.9167
Os01g0703400	SELMODRAFT_420677	20.1133	29.8319
Os01g0703600	SELMODRAFT_100170	86.014	85.6149
Os01g0703600	SELMODRAFT_91068	86.014	85.6149
Os01g0704100	SELMODRAFT_136730	52.5194	51.9157
Os01g0704100	SELMODRAFT_138351	52.5194	51.9157
Os01g0704100	SELMODRAFT_168278	55.2326	53.1716
Os01g0704100	SELMODRAFT_443813	55.2326	53.1716
Os01g0704200	SELMODRAFT_45975	26.6129	42.1277
Os01g0704200	SELMODRAFT_79960	15.8602	48.7603
Os01g0704700	SELMODRAFT_101001	34.6154	21.1765
Os01g0704700	SELMODRAFT_132382	34.6154	21.1765
Os01g0705100	SELMODRAFT_228450	41.0714	34.5865
Os01g0705100	SELMODRAFT_270502	41.0714	34.5865
Os01g0706000	SELMODRAFT_83446	35.8696	39.521
Os01g0706400	SELMODRAFT_124829	9.53679	55.2632
Os01g0706400	SELMODRAFT_91777	9.53679	55.2632
Os01g0706500	SELMODRAFT_164298	53.1034	55.7971
Os01g0706500	SELMODRAFT_270600	53.1034	55.7971
Os01g0706700	SELMODRAFT_447169	44.6617	45.6923
Os01g0706700	SELMODRAFT_97918	44.3609	43.7037
Os01g0706900	SELMODRAFT_104527	47.807	51.6588
Os01g0706900	SELMODRAFT_409459	48.0263	53.2847
Os01g0707300	SELMODRAFT_146421	60.6335	60.9091
Os01g0707300	SELMODRAFT_270868	60.6335	60.9091
Os01g0707300	SELMODRAFT_76204	45.7014	46.7593
Os01g0707300	SELMODRAFT_82719	46.1538	47.2222
Os01g0707500	SELMODRAFT_405220	22.3919	19.1721
Os01g0707500	SELMODRAFT_415047	22.1374	16.7308
Os01g0708000	SELMODRAFT_413266	31.9079	32.0132
Os01g0708000	SELMODRAFT_426759	31.9079	32.0132
Os01g0708000	SELMODRAFT_443975	28.9474	29.8305
Os01g0708000	SELMODRAFT_49296	14.8026	73.7705
Os01g0708000	SELMODRAFT_49297	14.8026	73.7705
Os01g0708000	SELMODRAFT_49312	13.8158	73.6842
Os01g0708100	SELMODRAFT_131915	64.7597	71.4646
Os01g0708100	SELMODRAFT_234338	64.7597	71.4646
Os01g0708500	SELMODRAFT_119617	59.6413	62.1495
Os01g0708500	SELMODRAFT_230940	64.574	65.4545
Os01g0708500	SELMODRAFT_402882	44.3946	41.0788
Os01g0708500	SELMODRAFT_412786	59.6413	62.1495
Os01g0708500	SELMODRAFT_73749	64.1256	65
Os01g0708500	SELMODRAFT_87192	25.5605	60.6383
Os01g0708600	SELMODRAFT_236676	78.866	78.866
Os01g0708600	SELMODRAFT_266777	79.3814	79.3814
Os01g0708700	SELMODRAFT_104616	21.7687	48.731
Os01g0708700	SELMODRAFT_68032	20.6349	50.5556
Os01g0708900	SELMODRAFT_148372	50.7418	53.605
Os01g0708900	SELMODRAFT_156440	50.7418	53.605
Os01g0709000	SELMODRAFT_84608	21.8241	76.1364
Os01g0709000	SELMODRAFT_89380	21.8241	76.1364
Os01g0709500	SELMODRAFT_103057	44.4293	48.4444
Os01g0709500	SELMODRAFT_142337	29.212	66.9782
Os01g0709500	SELMODRAFT_33807	31.3859	75.2443
Os01g0709500	SELMODRAFT_33809	31.25	74.9186
Os01g0710200	SELMODRAFT_121066	42.9688	40.146
Os01g0710200	SELMODRAFT_424911	43.1641	40.3285
Os01g0710700	SELMODRAFT_113737	29.2473	32.5359
Os01g0710700	SELMODRAFT_445229	29.2473	32.5359
Os01g0710700	SELMODRAFT_45085	21.9355	31.5789
Os01g0710700	SELMODRAFT_64753	21.2903	29.7297
Os01g0710700	SELMODRAFT_64764	22.7957	32.4159
Os01g0710700	SELMODRAFT_89846	25.5914	29.602
Os01g0710700	SELMODRAFT_97883	21.7204	31.5625
Os01g0711000	SELMODRAFT_182820	85.8607	87.2917
Os01g0711000	SELMODRAFT_269014	86.2705	87.7083
Os01g0711100	SELMODRAFT_146300	46.4865	17.4797
Os01g0711100	SELMODRAFT_158279	46.4865	17.4797
Os01g0711200	SELMODRAFT_10889	30.6402	33.5559
Os01g0711200	SELMODRAFT_132879	30.6402	33.7815
Os01g0711200	SELMODRAFT_134124	31.8598	32.1538
Os01g0711200	SELMODRAFT_269840	30.4878	33.557
Os01g0711400	SELMODRAFT_153563	79.5031	27.0613
Os01g0711400	SELMODRAFT_159459	79.5031	27.0613
Os01g0711600	SELMODRAFT_167877	49.3776	52.6549
Os01g0711600	SELMODRAFT_95873	49.3776	53.125
Os01g0711800	SELMODRAFT_74970	56.5657	50.1493
Os01g0711800	SELMODRAFT_87295	56.5657	48.1375
Os01g0712600	SELMODRAFT_106972	68.8259	75.5556
Os01g0712600	SELMODRAFT_150376	69.2308	58.7629
Os01g0712700	SELMODRAFT_73389	43.9103	45.0658
Os01g0712700	SELMODRAFT_87303	43.2692	44.4079
Os01g0712800	SELMODRAFT_122100	33.8798	28.8372
Os01g0712800	SELMODRAFT_14540	32.7869	39.604
Os01g0712800	SELMODRAFT_24753	33.0601	37.8125
Os01g0712800	SELMODRAFT_429447	32.7869	34.5821
Os01g0713200	SELMODRAFT_233178	41.1243	42.1212
Os01g0713200	SELMODRAFT_234579	40.5325	42.5466
Os01g0713200	SELMODRAFT_82448	39.645	38.7283
Os01g0713200	SELMODRAFT_88150	39.9408	39.0173
Os01g0713800	SELMODRAFT_107582	48.4931	51.0086
Os01g0713800	SELMODRAFT_268270	50.411	49.3298
Os01g0713900	SELMODRAFT_174533	67.4731	16.5023
Os01g0713900	SELMODRAFT_184226	67.4731	16.5023
Os01g0713900	SELMODRAFT_230820	67.7419	16.8224
Os01g0713900	SELMODRAFT_233981	67.4731	17.0169
Os01g0714100	SELMODRAFT_111808	35.443	26.0708
Os01g0714100	SELMODRAFT_134403	35.1899	25.8364
Os01g0714100	SELMODRAFT_444108	32.6582	10.1735
Os01g0714100	SELMODRAFT_446601	32.6582	10.1097
Os01g0714800	SELMODRAFT_18126	17.9592	54.321
Os01g0714800	SELMODRAFT_69405	17.9592	53.6585
Os01g0715500	SELMODRAFT_267998	45.933	34.5324
Os01g0715500	SELMODRAFT_271012	45.933	34.5324
Os01g0716200	SELMODRAFT_418617	20.2091	19.4631
Os01g0716200	SELMODRAFT_447354	20.2091	19.4631
Os01g0716300	SELMODRAFT_123957	15.2263	32.7434
Os01g0716300	SELMODRAFT_128442	15.2263	32.7434
Os01g0716400	SELMODRAFT_408066	47.8343	49.0347
Os01g0716400	SELMODRAFT_74963	46.1394	52.5751
Os01g0716500	SELMODRAFT_74069	28.5171	30.6122
Os01g0716500	SELMODRAFT_86924	30.4183	30.6513
Os01g0717000	SELMODRAFT_103062	51.9022	51.7615
Os01g0717000	SELMODRAFT_136490	51.9022	51.2064
Os01g0717400	SELMODRAFT_163364	37.732	39.6963
Os01g0717400	SELMODRAFT_406798	38.1443	40.1302
Os01g0717400	SELMODRAFT_423204	39.3814	41.1638
Os01g0717400	SELMODRAFT_75581	43.0928	40.0383
Os01g0717700	SELMODRAFT_163364	37.8099	39.6963
Os01g0717700	SELMODRAFT_406798	38.2231	40.1302
Os01g0717700	SELMODRAFT_423204	40.4959	42.2414
Os01g0717700	SELMODRAFT_75581	44.2149	40.9962
Os01g0718300	SELMODRAFT_10115	16.7707	29.8887
Os01g0718300	SELMODRAFT_134042	15.5219	33.3973
Os01g0718300	SELMODRAFT_20538	17.306	29.1729
Os01g0718300	SELMODRAFT_20778	17.9304	32.0574
Os01g0718300	SELMODRAFT_21372	13.2917	31.5678
Os01g0718300	SELMODRAFT_26015	8.20696	39.6552
Os01g0718300	SELMODRAFT_30948	17.5736	34.7443
Os01g0718300	SELMODRAFT_31646	13.6485	31.7427
Os01g0718300	SELMODRAFT_31754	16.5031	34.5149
Os01g0718300	SELMODRAFT_31808	16.5923	36.5422
Os01g0718300	SELMODRAFT_33492	11.8644	36.8421
Os01g0718300	SELMODRAFT_402612	18.8225	27.7267
Os01g0718300	SELMODRAFT_408261	18.9117	28.229
Os01g0718300	SELMODRAFT_409609	17.1276	27.4678
Os01g0718300	SELMODRAFT_415673	18.2872	29.1607
Os01g0718300	SELMODRAFT_421160	19.0901	30.7914
Os01g0718300	SELMODRAFT_427179	7.13649	31.1284
Os01g0718300	SELMODRAFT_432606	18.4657	27.5632
Os01g0718300	SELMODRAFT_54187	12.8457	35.8209
Os01g0718300	SELMODRAFT_54784	12.3996	35.1899
Os01g0718300	SELMODRAFT_75440	18.2872	27.2244
Os01g0718300	SELMODRAFT_77688	17.752	32.4104
Os01g0718300	SELMODRAFT_84896	18.9117	36.0544
Os01g0718300	SELMODRAFT_88811	14.1838	36.9767
Os01g0718300	SELMODRAFT_99634	15.4326	35.0202
Os01g0719100	SELMODRAFT_230701	54.6358	59.1398
Os01g0719100	SELMODRAFT_78412	54.9669	59.4982
Os01g0719300	SELMODRAFT_134130	43.8438	43.1315
Os01g0719300	SELMODRAFT_169988	42.4925	43.808
Os01g0719300	SELMODRAFT_175286	42.042	44.4444
Os01g0719300	SELMODRAFT_184750	43.994	43.2792
Os01g0719600	SELMODRAFT_29652	23.9437	53.9683
Os01g0719600	SELMODRAFT_29653	23.9437	53.9683
Os01g0719700	SELMODRAFT_185504	53.2051	15.4851
Os01g0719700	SELMODRAFT_91144	52.5641	16.1417
Os01g0719900	SELMODRAFT_105833	25.6131	28.3133
Os01g0719900	SELMODRAFT_105851	25.3406	28.012
Os01g0719900	SELMODRAFT_105916	25.3406	28.012
Os01g0719900	SELMODRAFT_106033	24.7956	27.4096
Os01g0719900	SELMODRAFT_112893	25.3406	28.012
Os01g0719900	SELMODRAFT_113020	25.3406	28.012
Os01g0719900	SELMODRAFT_416908	24.2507	26.5672
Os01g0719900	SELMODRAFT_416917	12.2616	23.6842
Os01g0719900	SELMODRAFT_416924	17.1662	19.6262
Os01g0719900	SELMODRAFT_420264	26.4305	20.2929
Os01g0719900	SELMODRAFT_420266	23.9782	26.9113
Os01g0719900	SELMODRAFT_443367	24.7956	26.9231
Os01g0720000	SELMODRAFT_124369	39.6861	41.844
Os01g0720000	SELMODRAFT_43971	38.7892	41.1905
Os01g0720000	SELMODRAFT_53966	37.2197	47.0255
Os01g0720000	SELMODRAFT_54048	38.1166	41.769
Os01g0720000	SELMODRAFT_64134	36.7713	45.9384
Os01g0720000	SELMODRAFT_64135	36.7713	45.9384
Os01g0720000	SELMODRAFT_64161	35.426	44.2577
Os01g0720000	SELMODRAFT_82470	36.3229	41.5385
Os01g0720000	SELMODRAFT_83230	39.6861	41.844
Os01g0720000	SELMODRAFT_93504	39.6861	36.646
Os01g0720400	SELMODRAFT_105861	39.4161	45.5696
Os01g0720400	SELMODRAFT_113032	39.781	45.9916
Os01g0720500	SELMODRAFT_449573	79.2453	77.2059
Os01g0720500	SELMODRAFT_87696	77.7358	78.327
Os01g0720600	SELMODRAFT_452998	24.8205	36.7781
Os01g0720700	SELMODRAFT_101485	65	4.60993
Os01g0720700	SELMODRAFT_132502	65	4.60993
Os01g0721900	SELMODRAFT_444118	32.8947	38.3436
Os01g0721900	SELMODRAFT_447366	32.8947	38.5802
Os01g0721900	SELMODRAFT_448524	38.1579	34.4418
Os01g0722100	SELMODRAFT_100175	54.1284	58.6093
Os01g0722100	SELMODRAFT_90530	54.4342	58.9404
Os01g0722700	SELMODRAFT_117919	48.6395	30.7527
Os01g0722700	SELMODRAFT_231902	50	31.681
Os01g0722700	SELMODRAFT_234446	50	31.2102
Os01g0722700	SELMODRAFT_269299	48.2993	29.3388
Os01g0722700	SELMODRAFT_269350	57.1429	32.7485
Os01g0722700	SELMODRAFT_441916	56.8027	32.5536
Os01g0722800	SELMODRAFT_133099	54.7619	56.7901
Os01g0722800	SELMODRAFT_133175	54.1667	56.1728
Os01g0723000	SELMODRAFT_411087	75.4982	76.4846
Os01g0723000	SELMODRAFT_418246	75.4982	76.5755
Os01g0723100	SELMODRAFT_111719	30.3342	29.2079
Os01g0723100	SELMODRAFT_135775	30.3342	29.4264
Os01g0723200	SELMODRAFT_185697	66.6667	66.6667
Os01g0723200	SELMODRAFT_227903	67.3913	67.3913
Os01g0723200	SELMODRAFT_228001	67.3913	67.3913
Os01g0723200	SELMODRAFT_271584	66.6667	66.6667
Os01g0723400	SELMODRAFT_142026	63.4526	68.9189
Os01g0723400	SELMODRAFT_183698	63.6081	69.0878
Os01g0723600	SELMODRAFT_268420	55.5012	71.3836
Os01g0723600	SELMODRAFT_268600	55.5012	71.3836
Os01g0723800	SELMODRAFT_103646	44.6515	45.2381
Os01g0723800	SELMODRAFT_229984	46.0292	48.8392
Os01g0723800	SELMODRAFT_233433	42.4635	43.0921
Os01g0723800	SELMODRAFT_235518	39.8703	42.0154
Os01g0723800	SELMODRAFT_419451	30.47	40.0426
Os01g0724500	SELMODRAFT_100783	0.487805	0.164204
Os01g0724500	SELMODRAFT_90769	0.487805	0.164204
Os01g0725600	SELMODRAFT_122484	7.54039	18.4211
Os01g0725600	SELMODRAFT_125311	7.54039	18.4211
Os01g0725600	SELMODRAFT_126683	3.7702	18.9189
Os01g0725600	SELMODRAFT_428897	5.386	15.2284
Os01g0727100	SELMODRAFT_268781	36.7537	37.0998
Os01g0727100	SELMODRAFT_269662	36.7537	37.0998
Os01g0727400	SELMODRAFT_109371	32.3144	37.9487
Os01g0727400	SELMODRAFT_120730	32.7511	38.4615
Os01g0727800	SELMODRAFT_132821	23.2558	33.4572
Os01g0727800	SELMODRAFT_25123	0	0
Os01g0727800	SELMODRAFT_444629	27.907	10.8871
Os01g0727840	SELMODRAFT_132821	0	0
Os01g0727840	SELMODRAFT_25123	6.41026	4.34783
Os01g0727840	SELMODRAFT_444629	25	3.93145
Os01g0728150	SELMODRAFT_179916	30.8333	37.9487
Os01g0728150	SELMODRAFT_405070	25.4167	39.1026
Os01g0728150	SELMODRAFT_406963	30.8333	37.9487
Os01g0728700	SELMODRAFT_144613	46	46.1847
Os01g0728700	SELMODRAFT_163927	45.6	44.5312
Os01g0729100	SELMODRAFT_126967	45.5975	54.9242
Os01g0729100	SELMODRAFT_133256	45.5975	53.7037
Os01g0729400	SELMODRAFT_126823	40.5286	42.7907
Os01g0729400	SELMODRAFT_137565	40.3084	42.5581
Os01g0729400	SELMODRAFT_233841	40.9692	48.3117
Os01g0729900	SELMODRAFT_107776	37.7049	64.3357
Os01g0729900	SELMODRAFT_124991	36.8852	66.1765
Os01g0730300	SELMODRAFT_117822	58.9977	59.7463
Os01g0730300	SELMODRAFT_184345	59.6811	58.8764
Os01g0730300	SELMODRAFT_80360	59.9089	62.1015
Os01g0730500	SELMODRAFT_136585	35.9649	63.7306
Os01g0730500	SELMODRAFT_138386	35.9649	63.7306
Os01g0730500	SELMODRAFT_29878	10.8187	67.2727
Os01g0730800	SELMODRAFT_129542	48.954	55.1887
Os01g0730800	SELMODRAFT_84921	49.7908	56.1321
Os01g0730900	SELMODRAFT_2943	17.5241	49.5455
Os01g0730900	SELMODRAFT_2945	17.3633	49.0909
Os01g0730900	SELMODRAFT_420117	30.5466	14.7173
Os01g0730900	SELMODRAFT_423688	30.5466	15.3102
Os01g0731000	SELMODRAFT_129453	61.9469	73.6842
Os01g0731000	SELMODRAFT_84425	61.9469	73.6842
Os01g0731100	SELMODRAFT_115305	17.6692	21.1712
Os01g0731100	SELMODRAFT_117244	17.6692	21.0762
Os01g0731100	SELMODRAFT_125190	16.5414	18.9655
Os01g0731100	SELMODRAFT_155441	17.2932	19.8276
Os01g0731100	SELMODRAFT_228781	17.6692	20.2586
Os01g0731600	SELMODRAFT_115305	21.4067	31.5315
Os01g0731600	SELMODRAFT_117244	22.63	33.1839
Os01g0731600	SELMODRAFT_125190	20.7951	29.3103
Os01g0731600	SELMODRAFT_155441	21.7125	30.6034
Os01g0731600	SELMODRAFT_228781	21.4067	30.1724
Os01g0732000	SELMODRAFT_59958	44.2857	51.6667
Os01g0732100	SELMODRAFT_228484	38.8235	44
Os01g0732100	SELMODRAFT_271126	38.8235	42.3077
Os01g0732200	SELMODRAFT_110012	40.1899	52.0492
Os01g0732200	SELMODRAFT_133692	40.1899	52.0492
Os01g0732300	SELMODRAFT_418142	14.8607	9.24856
Os01g0732300	SELMODRAFT_422693	20.4334	13.3333
Os01g0732300	SELMODRAFT_69626	7.43034	38.0952
Os01g0732700	SELMODRAFT_102211	48.19	52.7228
Os01g0732700	SELMODRAFT_23133	49.3213	56.4767
Os01g0732700	SELMODRAFT_64527	49.3213	56.4767
Os01g0732700	SELMODRAFT_75206	45.9276	45.2116
Os01g0732700	SELMODRAFT_80431	48.19	52.7228
Os01g0732700	SELMODRAFT_87220	45.2489	44.5434
Os01g0733001	SELMODRAFT_430353	21.1382	5.66449
Os01g0733001	SELMODRAFT_451161	49.5935	11.553
Os01g0733200	SELMODRAFT_107503	26.8	35.0785
Os01g0733200	SELMODRAFT_110881	23.2	50
Os01g0733600	SELMODRAFT_119211	51.278	53.5893
Os01g0733600	SELMODRAFT_73405	51.4377	53.7563
Os01g0734000	SELMODRAFT_18126	21.6535	67.9012
Os01g0734000	SELMODRAFT_69405	21.6535	67.0732
Os01g0734100	SELMODRAFT_227421	66.3934	68.0672
Os01g0734100	SELMODRAFT_271988	66.3934	68.0672
Os01g0736400	SELMODRAFT_114176	54	50
Os01g0736400	SELMODRAFT_92159	54	51.7021
Os01g0736500	SELMODRAFT_17211	21.0938	30.5085
Os01g0736500	SELMODRAFT_17213	21.0938	30.5085
Os01g0736600	SELMODRAFT_186618	37.0558	45.625
Os01g0736600	SELMODRAFT_59303	37.0558	49.6599
Os01g0736900	SELMODRAFT_113819	32.4111	34.3096
Os01g0736900	SELMODRAFT_136377	27.668	32.5581
Os01g0736900	SELMODRAFT_167511	33.2016	37.3333
Os01g0736900	SELMODRAFT_179628	32.8063	36.4035
Os01g0736900	SELMODRAFT_271164	32.8063	36.8889
Os01g0736900	SELMODRAFT_421735	32.4111	36.6071
Os01g0736900	SELMODRAFT_86151	32.4111	37.2727
Os01g0736900	SELMODRAFT_96839	27.2727	31.7972
Os01g0737300	SELMODRAFT_96946	25	43.299
Os01g0737300	SELMODRAFT_97307	25	43.299
Os01g0737401	SELMODRAFT_96946	64.8649	12.3711
Os01g0737401	SELMODRAFT_97307	64.8649	12.3711
Os01g0737800	SELMODRAFT_232856	44.7699	51.9417
Os01g0737800	SELMODRAFT_233552	44.7699	51.9417
Os01g0737900	SELMODRAFT_117463	3.64322	39.1892
Os01g0737900	SELMODRAFT_84746	3.64322	39.1892
Os01g0738100	SELMODRAFT_404271	13.8716	11.5517
Os01g0738100	SELMODRAFT_447685	12.6294	10.6087
Os01g0738300	SELMODRAFT_109804	33.234	56.3131
Os01g0738300	SELMODRAFT_133579	31.7437	54.0609
Os01g0738300	SELMODRAFT_133636	33.9791	56.7164
Os01g0738300	SELMODRAFT_159261	32.4888	58.1333
Os01g0738300	SELMODRAFT_177353	33.383	56.5657
Os01g0738300	SELMODRAFT_177358	33.9791	56.7164
Os01g0738300	SELMODRAFT_230241	30.2534	64.2405
Os01g0738600	SELMODRAFT_6338	9.87261	46.2687
Os01g0738600	SELMODRAFT_6340	9.87261	46.2687
Os01g0738600	SELMODRAFT_77462	17.0382	44.0329
Os01g0738600	SELMODRAFT_94875	16.879	43.6214
Os01g0739000	SELMODRAFT_420947	16.4329	31.6602
Os01g0739000	SELMODRAFT_430777	10.6212	36.3014
Os01g0739000	SELMODRAFT_448827	52.1042	50.7812
Os01g0739000	SELMODRAFT_92732	7.41483	46.8354
Os01g0739400	SELMODRAFT_130490	17.5277	35.9848
Os01g0739400	SELMODRAFT_134494	17.5277	35.9848
Os01g0739700	SELMODRAFT_102117	40.1623	42.2175
Os01g0739700	SELMODRAFT_76256	39.5538	47.561
Os01g0739700	SELMODRAFT_79527	39.9594	42.0043
Os01g0739700	SELMODRAFT_82513	39.5538	47.561
Os01g0740400	SELMODRAFT_111932	38.4106	26.6667
Os01g0740400	SELMODRAFT_135747	38.7417	26.8966
Os01g0740400	SELMODRAFT_230537	38.4106	26.6055
Os01g0740400	SELMODRAFT_234693	35.0993	21.8557
Os01g0740400	SELMODRAFT_440968	34.106	21.822
Os01g0740400	SELMODRAFT_77561	38.4106	26.6055
Os01g0741200	SELMODRAFT_132357	49.8829	63.964
Os01g0741200	SELMODRAFT_174208	52.9274	41.0909
Os01g0741300	SELMODRAFT_106380	54.0541	11.583
Os01g0741300	SELMODRAFT_126850	55.8559	11.1311
Os01g0741300	SELMODRAFT_130774	52.2523	10.6227
Os01g0741300	SELMODRAFT_131671	56.7568	11.3106
Os01g0741300	SELMODRAFT_135913	57.6577	11.9181
