Gene stable ID	Nicotiana attenuata str. UT gene stable ID	%id. target Nicotiana attenuata str. UT gene identical to query gene	%id. query gene identical to target Nicotiana attenuata str. UT gene
Os01g0609300	A4A49_23886	71.8484	63.9807
Os01g0609300	A4A49_38659	71.6937	65.007
Os01g0609300	A4A49_62654	70.6883	69.8777
Os01g0609900	A4A49_23886	70.1729	67.0799
Os01g0609900	A4A49_38659	69.1643	67.3212
Os01g0609900	A4A49_62654	65.7781	69.8012
Os01g0610100	A4A49_05327	86.9318	83.1522
Os01g0610100	A4A49_56846	88.6364	88.1356
Os01g0610400	A4A49_05329	69.2737	76.5432
Os01g0610400	A4A49_28378	66.4804	73.0061
Os01g0610500	A4A49_20539	66.0959	68.9286
Os01g0610600	A4A49_05331	31.2292	31.1602
Os01g0610700	A4A49_08441	65.0485	65.6863
Os01g0611100	A4A49_30152	94.1176	88.5106
Os01g0611100	A4A49_56719	94.1176	94.1176
Os01g0611900	A4A49_30869	37.375	34.6065
Os01g0612000	A4A49_14342	62.249	41.0053
Os01g0612200	A4A49_40107	50.2959	50.5952
Os01g0612500	A4A49_35587	59.6708	56.6406
Os01g0612500	A4A49_37344	65.0206	61.7188
Os01g0612600	A4A49_37342	30.3681	28.863
Os01g0612700	A4A49_11941	9.11162	16.4948
Os01g0612900	A4A49_40662	41.1765	43.5233
Os01g0613500	A4A49_15556	35.5556	37.6471
Os01g0613500	A4A49_33693	31.3889	21.2806
Os01g0613500	A4A49_33694	31.9444	22.7723
Os01g0613800	A4A49_15556	32.312	34.1176
Os01g0613800	A4A49_33693	28.4123	19.209
Os01g0613800	A4A49_33694	28.6908	20.396
Os01g0614300	A4A49_14876	38.6221	43.0233
Os01g0614500	A4A49_13275	47.651	46.9163
Os01g0614700	A4A49_14873	61.6129	66.5505
Os01g0615500	A4A49_07415	49.9184	50.8306
Os01g0615500	A4A49_23012	53.1811	52.5806
Os01g0616500	A4A49_15346	51.4389	52.7675
Os01g0616600	A4A49_19426	24.6032	22.6277
Os01g0616600	A4A49_42795	5.55556	13.4615
Os01g0616800	A4A49_29890	23.5294	22.7642
Os01g0616900	A4A49_34053	9.44206	57.8947
Os01g0616900	A4A49_61672	67.8112	78.8686
Os01g0617500	A4A49_00044	71.1771	71.9689
Os01g0617650	A4A49_41621	23.125	32.8889
Os01g0617800	A4A49_04829	36.2637	34.9206
Os01g0618100	A4A49_34308	63.9535	63.9535
Os01g0618400	A4A49_12498	61.7845	41.9429
Os01g0618500	A4A49_12498	65.8582	40.3429
Os01g0618700	A4A49_12501	50.7576	19.1155
Os01g0619000	A4A49_42320	41.5162	63.1868
Os01g0621300	A4A49_38577	23.2962	19.1446
Os01g0621600	A4A49_29186	39.4245	28.3351
Os01g0621600	A4A49_35996	38.9928	27.1271
Os01g0621700	A4A49_06243	54.0541	52.4017
Os01g0621700	A4A49_37035	55.4054	55.9091
Os01g0621900	A4A49_04889	50.3096	50
Os01g0621900	A4A49_34771	54.1796	51.4706
Os01g0622000	A4A49_33082	68	9.83607
Os01g0622300	A4A49_10869	65.1741	62.5298
Os01g0622600	A4A49_04890	72.973	73.5409
Os01g0622700	A4A49_34926	51.3072	51.3072
Os01g0623000	A4A49_31156	47.166	47.2617
Os01g0623200	A4A49_10915	11.0942	37.0558
Os01g0623200	A4A49_57478	5.0152	33.6735
Os01g0623600	A4A49_09952	48.5646	51.1335
Os01g0623600	A4A49_11981	46.6507	49.4924
Os01g0623600	A4A49_11982	46.1722	50.1299
Os01g0623600	A4A49_11983	46.6507	49.3671
Os01g0624000	A4A49_37871	70.9554	71.2276
Os01g0624400	A4A49_11090	33.1126	27.1739
Os01g0624400	A4A49_18712	33.7748	30.3571
Os01g0624500	A4A49_33738	77.1186	24.5946
Os01g0626400	A4A49_12253	27.9683	33.758
Os01g0626400	A4A49_12331	30.0792	32.5714
Os01g0626400	A4A49_20460	25.5937	27.9539
Os01g0626400	A4A49_26413	29.2876	37.2483
Os01g0626400	A4A49_27487	26.6491	29.8817
Os01g0627400	A4A49_09541	41.8773	45.0485
Os01g0627400	A4A49_21442	45.6679	49.2218
Os01g0627400	A4A49_23631	44.2238	45.539
Os01g0627400	A4A49_23694	46.5704	49.9033
Os01g0627400	A4A49_34397	48.0144	50.1887
Os01g0627500	A4A49_09541	46.4627	47.1845
Os01g0627500	A4A49_21442	49.3308	50.1946
Os01g0627500	A4A49_23631	51.0516	49.6283
Os01g0627500	A4A49_23694	52.5813	53.1915
Os01g0627500	A4A49_34397	55.4493	54.717
Os01g0627600	A4A49_09541	36.8675	29.7087
Os01g0627600	A4A49_21442	42.6506	34.4358
Os01g0627600	A4A49_23631	40.7229	31.4126
Os01g0627600	A4A49_23694	41.4458	33.2689
Os01g0627600	A4A49_34397	44.3373	34.717
Os01g0627800	A4A49_09541	44.7566	46.4078
Os01g0627800	A4A49_21442	47.191	49.0272
Os01g0627800	A4A49_23631	47.9401	47.5836
Os01g0627800	A4A49_23694	47.3783	48.9362
Os01g0627800	A4A49_34397	50	50.3774
Os01g0627933	A4A49_09541	36.5801	32.8155
Os01g0627933	A4A49_21442	38.961	35.0195
Os01g0627933	A4A49_23631	39.3939	33.829
Os01g0627933	A4A49_23694	39.1775	35.0097
Os01g0627933	A4A49_34397	42.2078	36.7925
Os01g0628700	A4A49_09541	43.8795	45.2427
Os01g0628700	A4A49_21442	45.951	47.4708
Os01g0628700	A4A49_23631	46.1394	45.539
Os01g0628700	A4A49_23694	47.646	48.9362
Os01g0628700	A4A49_34397	49.7175	49.8113
Os01g0628900	A4A49_09541	44.697	45.8252
Os01g0628900	A4A49_21442	46.9697	48.249
Os01g0628900	A4A49_23631	45.8333	44.9814
Os01g0628900	A4A49_23694	47.7273	48.7427
Os01g0628900	A4A49_34397	49.2424	49.0566
Os01g0629400	A4A49_42503	71.1864	33.9623
Os01g0629600	A4A49_02379	36.0619	41.5816
Os01g0629600	A4A49_07467	42.0354	40.9483
Os01g0629900	A4A49_17644	65.3028	66.1692
Os01g0629900	A4A49_26742	74.6318	73.1942
Os01g0629900	A4A49_39675	61.7021	65.2249
Os01g0630200	A4A49_15351	51.7881	74.053
Os01g0630200	A4A49_62442	15.2318	69.697
Os01g0631100	A4A49_12330	76.0668	75.6458
Os01g0631100	A4A49_59858	76.2523	75.8303
Os01g0631200	A4A49_21578	65.8182	48.2667
Os01g0631400	A4A49_26054	44.5455	26.9231
Os01g0631400	A4A49_30033	29.0909	20.8696
Os01g0631500	A4A49_35220	32.6165	36.6936
Os01g0631900	A4A49_05837	50.2674	55.2941
Os01g0631900	A4A49_27290	52.0499	57.0312
Os01g0633000	A4A49_39155	37.037	38.7597
Os01g0633100	A4A49_20582	57.9151	56.8182
Os01g0633100	A4A49_43425	56.9498	55.7656
Os01g0633100	A4A49_57020	56.9498	55.7656
Os01g0633500	A4A49_27764	52.0505	47.2779
Os01g0634300	A4A49_12783	16.38	14.465
Os01g0634500	A4A49_40447	73.4848	69.0391
Os01g0634600	A4A49_20577	51.3846	48.1268
Os01g0634600	A4A49_30377	49.8462	47.093
Os01g0634900	A4A49_01510	27.907	43.4389
Os01g0636400	A4A49_35199	27.003	44.6078
Os01g0636400	A4A49_35200	42.1365	46.1039
Os01g0636500	A4A49_00327	54.6468	58.1028
Os01g0637100	A4A49_38360	50	4.90431
Os01g0637500	A4A49_00327	65.6805	43.8735
Os01g0637800	A4A49_08988	34.5324	48.2412
Os01g0637800	A4A49_26356	32.7338	47.3958
Os01g0638000	A4A49_23136	40.7332	42.0168
Os01g0638000	A4A49_30897	31.3646	30.9859
Os01g0638000	A4A49_30898	36.0489	35.119
Os01g0638000	A4A49_34877	40.7332	41.2371
Os01g0638000	A4A49_34878	40.9369	41.7012
Os01g0638000	A4A49_38353	39.9185	40.8333
Os01g0638000	A4A49_57954	30.5499	42.0168
Os01g0638600	A4A49_23136	39.5161	41.1765
Os01g0638600	A4A49_30897	31.4516	31.3883
Os01g0638600	A4A49_30898	33.871	33.3333
Os01g0638600	A4A49_34877	38.9113	39.7938
Os01g0638600	A4A49_34878	38.7097	39.834
Os01g0638600	A4A49_38353	39.7177	41.0417
Os01g0638600	A4A49_57954	28.629	39.7759
Os01g0638800	A4A49_19085	26.9461	23.8095
Os01g0639100	A4A49_16502	31.6832	68.8172
Os01g0639100	A4A49_38791	88.1188	85.5769
Os01g0639200	A4A49_00966	24.0106	42.1296
Os01g0639200	A4A49_40475	9.49868	36.7347
Os01g0639600	A4A49_03662	29.8387	26.9091
Os01g0639600	A4A49_04398	29.0323	26.7658
Os01g0639600	A4A49_23342	22.9839	20.2847
Os01g0639600	A4A49_31596	29.0323	23.5294
Os01g0639900	A4A49_01536	43.0147	49.1597
Os01g0639900	A4A49_06476	43.0147	43.4944
Os01g0639900	A4A49_31213	46.6912	38.1381
Os01g0639900	A4A49_33216	44.1176	46.875
Os01g0639900	A4A49_62224	42.2794	45.098
Os01g0639900	A4A49_63866	33.4559	40.8072
Os01g0639900	A4A49_65039	43.3824	49.3724
Os01g0640000	A4A49_01536	37.9747	37.8151
Os01g0640000	A4A49_06476	39.6624	34.9442
Os01g0640000	A4A49_31213	41.3502	29.4294
Os01g0640000	A4A49_33216	38.8186	35.9375
Os01g0640000	A4A49_62224	38.8186	36.0784
Os01g0640000	A4A49_63866	32.4895	34.5291
Os01g0640000	A4A49_65039	37.1308	36.8201
Os01g0640600	A4A49_26532	53.8922	51.2334
Os01g0640700	A4A49_35395	18.7648	25.5663
Os01g0640700	A4A49_39658	20.19	23.6111
Os01g0640700	A4A49_42334	18.2898	22.5146
Os01g0640800	A4A49_42617	69.3827	60.5603
Os01g0641100	A4A49_35765	61.5094	59.707
Os01g0641800	A4A49_25650	32.8923	33.9181
Os01g0641800	A4A49_25651	34.2155	37.3967
Os01g0641800	A4A49_32189	32.1361	35.0515
Os01g0642000	A4A49_19323	60.0592	45.4139
Os01g0642000	A4A49_36674	63.9053	52.8117
Os01g0643300	A4A49_02382	68.4466	65.0769
Os01g0643800	A4A49_20483	65.6687	64.3836
Os01g0643800	A4A49_31660	74.0519	62.5632
Os01g0643900	A4A49_09956	26.1905	32.1168
Os01g0643900	A4A49_21847	36.9048	36.9048
Os01g0644200	A4A49_17537	70.2703	69.3333
Os01g0645000	A4A49_00143	36.2832	39.6774
Os01g0645200	A4A49_17574	72.0764	72.9469
Os01g0645900	A4A49_03939	65.4428	64.0592
Os01g0647100	A4A49_07879	66.5109	67.6704
Os01g0647100	A4A49_60304	64.6417	65.7686
Os01g0647700	A4A49_05810	54.6154	55.8176
Os01g0647700	A4A49_10683	55.0769	56.5561
Os01g0648000	A4A49_04651	54.9733	58.3428
Os01g0648000	A4A49_07244	58.3957	61.3483
Os01g0648000	A4A49_14627	59.4652	62.3318
Os01g0648600	A4A49_39920	30.2372	34.3049
Os01g0648700	A4A49_13282	34.874	12.26
Os01g0648700	A4A49_32758	35.7143	12.4633
Os01g0649000	A4A49_39076	35.4201	34.4
Os01g0649100	A4A49_13280	84.4118	84.1642
Os01g0649100	A4A49_62702	84.7059	83.237
Os01g0649400	A4A49_40662	41.4062	41.1917
Os01g0649900	A4A49_40662	42	43.5233
Os01g0650200	A4A49_40662	36.6102	27.9793
Os01g0650900	A4A49_40662	30.3571	30.829
Os01g0651000	A4A49_40662	0	0
Os01g0651500	A4A49_30652	30.3371	30.6818
Os01g0651500	A4A49_30653	30.618	27.665
Os01g0651500	A4A49_30654	15.7303	19.5804
Os01g0651800	A4A49_06523	49.0476	51.8892
Os01g0651800	A4A49_15553	49.2857	52.5381
Os01g0651800	A4A49_15555	52.1429	54.3424
Os01g0651800	A4A49_30803	49.2857	51.6209
Os01g0651800	A4A49_42852	48.8095	49.5169
Os01g0651932	A4A49_15925	52.2814	42.5697
Os01g0652000	A4A49_15925	67.0103	10.0619
Os01g0652100	A4A49_02423	52.0408	53.9683
Os01g0652100	A4A49_08914	47.449	52.8409
Os01g0652100	A4A49_15923	55.102	57.9088
Os01g0652100	A4A49_18388	49.2347	53.6111
Os01g0652100	A4A49_31417	41.5816	44.2935
Os01g0652100	A4A49_33559	53.5714	53.9846
Os01g0652100	A4A49_36261	49.7449	53.2787
Os01g0652100	A4A49_36427	44.1327	49.1477
Os01g0652100	A4A49_37908	42.8571	43.5233
Os01g0652100	A4A49_37944	34.6939	49.635
Os01g0652100	A4A49_40316	41.8367	46.9914
Os01g0652100	A4A49_59888	45.6633	49.0411
Os01g0652100	A4A49_61398	42.0918	47.2779
Os01g0652100	A4A49_63211	45.6633	49.3113
Os01g0652600	A4A49_12364	83.7591	78.1942
Os01g0652600	A4A49_22014	83.0292	76.9882
Os01g0652700	A4A49_39652	78.6765	78.6765
Os01g0652800	A4A49_16869	46.5347	35.8095
Os01g0652800	A4A49_16870	50.495	47.7752
Os01g0652800	A4A49_29717	27.9703	42.6415
Os01g0653100	A4A49_16871	14.1907	29.6296
Os01g0653200	A4A49_27335	56.66	59.499
Os01g0653350	A4A49_04323	33.6245	5.48824
Os01g0654100	A4A49_34053	10.6312	56.1404
Os01g0654100	A4A49_61672	75.5814	75.7072
Os01g0654200	A4A49_07317	35.2071	20.7317
Os01g0654400	A4A49_00626	50.6024	52.5
Os01g0654400	A4A49_38109	50.6024	53.1646
Os01g0655400	A4A49_34472	19.7037	21.5559
Os01g0655500	A4A49_02852	57.2308	55.2749
Os01g0655800	A4A49_12497	62.7941	64.8936
Os01g0655800	A4A49_22795	68.0882	70.4718
Os01g0655800	A4A49_34475	66.1765	68.4931
Os01g0656200	A4A49_17365	45.1613	43.2304
Os01g0656400	A4A49_08325	29.927	27.8912
Os01g0656400	A4A49_31384	33.5766	25.4848
Os01g0656400	A4A49_35285	28.1022	20.6989
Os01g0657400	A4A49_03112	32.8767	25.4642
Os01g0657400	A4A49_40092	33.2192	27.3239
Os01g0658400	A4A49_37034	92.517	91.8919
Os01g0658400	A4A49_58510	93.8775	93.2432
Os01g0658500	A4A49_27456	69.2737	67.7596
Os01g0658500	A4A49_65105	78.2123	78.2123
Os01g0658600	A4A49_26033	24.2647	24.2647
Os01g0658600	A4A49_28286	23.5294	23.8806
Os01g0658900	A4A49_02637	36.6667	31.1321
Os01g0659200	A4A49_36000	81.7391	81.3853
Os01g0659200	A4A49_60809	79.1304	79.476
Os01g0659200	A4A49_63706	82.1739	78.4232
Os01g0659800	A4A49_33085	22.6351	25.0936
Os01g0659900	A4A49_07713	60.0973	60.9877
Os01g0660500	A4A49_09366	20.2046	34.4978
Os01g0660500	A4A49_12495	20.4604	35.0877
Os01g0660500	A4A49_30680	23.0179	45
Os01g0660500	A4A49_30943	19.1816	38.0711
Os01g0660500	A4A49_37208	20.7161	37.8505
Os01g0660800	A4A49_09366	45.7286	39.738
Os01g0660800	A4A49_12495	45.2261	39.4737
Os01g0660800	A4A49_30680	45.7286	45.5
Os01g0660800	A4A49_30943	41.206	41.6244
Os01g0660800	A4A49_37208	47.7387	44.3925
Os01g0660900	A4A49_29051	65.0685	62.5
Os01g0661000	A4A49_35395	24.4444	32.0388
Os01g0661000	A4A49_39658	21.9753	24.7222
Os01g0661000	A4A49_42334	22.2222	26.3158
Os01g0661400	A4A49_37978	72.3849	72.0833
Os01g0661650	A4A49_19085	22.7907	25.9259
Os01g0662300	A4A49_08990	86.2745	23.4043
Os01g0662300	A4A49_11444	82.3529	22.5806
Os01g0662600	A4A49_31508	49.7076	73.2759
Os01g0662700	A4A49_29274	74.6224	73.2938
Os01g0662700	A4A49_37004	73.1118	71.1765
Os01g0662800	A4A49_32464	30.1653	30.0412
Os01g0663300	A4A49_39156	56.5757	54.4153
Os01g0663300	A4A49_43875	29.0323	49.7872
Os01g0663800	A4A49_39878	37.8378	37.7934
Os01g0664100	A4A49_27392	59.319	58.5841
Os01g0664100	A4A49_36670	58.2437	57.4205
Os01g0665200	A4A49_17644	66.4407	65.0083
Os01g0665200	A4A49_26742	70.8475	67.0947
Os01g0665200	A4A49_39675	60.5085	61.7647
Os01g0665400	A4A49_26231	59.9455	58.3554
Os01g0666200	A4A49_24109	52.6316	41.1765
Os01g0666400	A4A49_04446	33.2143	31.5254
Os01g0666500	A4A49_13782	49.4774	54.4061
Os01g0666600	A4A49_40012	42.246	42.4731
Os01g0666800	A4A49_02032	63.4615	66.548
Os01g0666800	A4A49_33793	55.7692	66.3526
Os01g0666800	A4A49_63246	14.1403	76.2195
Os01g0667400	A4A49_39450	25.8912	36.7021
Os01g0667600	A4A49_28529	73.6607	76.3889
Os01g0667700	A4A49_14753	22.5191	21.9739
Os01g0667700	A4A49_16231	21.374	20.9346
Os01g0667800	A4A49_09830	76.3285	57.2464
Os01g0667900	A4A49_18295	36.0544	38.4058
Os01g0667900	A4A49_41425	36.7347	31.9527
Os01g0667900	A4A49_61605	34.6939	37.2263
Os01g0668100	A4A49_30158	44.5344	43.6508
Os01g0668200	A4A49_13206	24.5045	7.68362
Os01g0668300	A4A49_13206	25.3446	13.5028
Os01g0668400	A4A49_03302	49.0566	48.5075
Os01g0668600	A4A49_03302	48.1807	47.7612
Os01g0668901	A4A49_03302	51.6005	50.1244
Os01g0669100	A4A49_03302	47.7411	48.6318
Os01g0670100	A4A49_03302	49.5086	50.1244
Os01g0670600	A4A49_03302	50.4575	48.0099
Os01g0670800	A4A49_23134	44.5682	43.3018
Os01g0672201	A4A49_08211	21.2687	11.0895
Os01g0672201	A4A49_25912	23.1343	12.4248
Os01g0672300	A4A49_08211	1.19617	0.972763
Os01g0672300	A4A49_25912	0.956938	0.801603
Os01g0672700	A4A49_21884	44.4637	49.5183
Os01g0672800	A4A49_00184	21.3187	17.963
Os01g0673500	A4A49_10729	70.4878	73.1646
Os01g0673500	A4A49_41408	69.0244	60.3412
Os01g0673700	A4A49_24184	12.1581	17.8571
Os01g0673700	A4A49_35213	11.8541	19.403
Os01g0673800	A4A49_18717	51.6483	54.8105
Os01g0673800	A4A49_39621	34.3407	50.6073
Os01g0674000	A4A49_32688	34.0361	39.5105
Os01g0674100	A4A49_22169	64.9189	65.8228
Os01g0674100	A4A49_27573	51.8102	56.0811
Os01g0674500	A4A49_31692	63.4831	57.2152
Os01g0674700	A4A49_23967	34.9095	46.2667
Os01g0674800	A4A49_24107	57.8378	29.5989
Os01g0674800	A4A49_28351	58.3784	30.4225
Os01g0674800	A4A49_31662	59.7297	31.3031
Os01g0675000	A4A49_21471	52.7076	52.8029
Os01g0675000	A4A49_26929	49.4585	54.5817
Os01g0675000	A4A49_33032	48.917	57.173
Os01g0675500	A4A49_00590	40.8072	41.1765
Os01g0675500	A4A49_35185	33.6323	43.8596
Os01g0675700	A4A49_02561	46.8635	41.3681
Os01g0675700	A4A49_42392	42.4354	42.7509
Os01g0675933	A4A49_12501	49.1071	7.84593
Os01g0676200	A4A49_20852	39.0042	42.7273
Os01g0677000	A4A49_02566	44.391	44.6055
Os01g0677500	A4A49_15123	46.6667	21.4096
Os01g0677500	A4A49_21883	49.5652	26.5941
Os01g0677500	A4A49_36133	46.9565	34.6895
Os01g0678600	A4A49_18338	39.7959	41.2698
Os01g0678600	A4A49_29620	40.8163	43.0108
Os01g0679000	A4A49_14570	38.7352	29.5626
Os01g0679600	A4A49_17994	58.5227	61.6766
Os01g0679700	A4A49_44514	95.6522	95.6522
Os01g0679700	A4A49_63341	78.2609	78.2609
Os01g0679700	A4A49_63729	78.2609	78.2609
Os01g0680200	A4A49_36755	44.9612	43.609
Os01g0680200	A4A49_60400	42.8941	45.6044
Os01g0680400	A4A49_20103	58.7678	54.8673
Os01g0680600	A4A49_02580	19.6013	20
Os01g0680600	A4A49_32980	20.598	20.7358
Os01g0680600	A4A49_42067	8.30565	13.6612
Os01g0680900	A4A49_25063	46.2366	44.2159
Os01g0680900	A4A49_26504	46.2366	43.8776
Os01g0681000	A4A49_17122	36.3465	37.9175
Os01g0681000	A4A49_17123	39.548	41.7495
Os01g0681000	A4A49_26502	38.0414	38.6233
Os01g0681000	A4A49_28581	36.1582	36.2264
Os01g0681000	A4A49_34834	35.7815	37.4753
Os01g0681000	A4A49_37630	36.1582	38.477
Os01g0681100	A4A49_25822	82.0652	24.7947
Os01g0681100	A4A49_28582	82.6087	24.959
Os01g0681200	A4A49_12497	68.2707	68.997
Os01g0681200	A4A49_22795	72.4812	73.3638
Os01g0681200	A4A49_34475	70.6767	71.5373
Os01g0681600	A4A49_15569	18.018	34.188
Os01g0682001	A4A49_35616	68.4022	17.2164
Os01g0682500	A4A49_38722	62.6794	57.7093
Os01g0683100	A4A49_21009	42.5819	49.0022
Os01g0683100	A4A49_23119	81.1175	81.1175
Os01g0683100	A4A49_33987	48.7476	39.1036
Os01g0683100	A4A49_36886	46.2428	72.7273
Os01g0683400	A4A49_23850	51.7021	57.9952
Os01g0683400	A4A49_62932	48.2979	55.6373
Os01g0683700	A4A49_43776	12.6984	36.3636
Os01g0684900	A4A49_18979	45.4175	56.599
Os01g0684900	A4A49_24104	50.5092	54.5055
Os01g0684900	A4A49_33615	42.3625	47.5973
Os01g0684900	A4A49_36559	50.7128	53.0917
Os01g0685200	A4A49_18977	36.8421	54.1063
Os01g0685500	A4A49_15784	65.8915	5.9775
Os01g0685800	A4A49_39571	89.9461	90.1079
Os01g0685800	A4A49_59243	89.228	88.75
Os01g0685800	A4A49_64604	88.5099	88.9892
Os01g0685900	A4A49_22726	62.119	58.1522
Os01g0685900	A4A49_39461	45.4282	65.2083
Os01g0686200	A4A49_12088	38.7324	34.0206
Os01g0686200	A4A49_28331	36.8545	30.9665
Os01g0686200	A4A49_59292	29.3427	30.1932
Os01g0686300	A4A49_12088	36.1925	35.6701
Os01g0686300	A4A49_28331	36.4017	34.3195
Os01g0686300	A4A49_59292	29.7071	34.2995
Os01g0686400	A4A49_31563	52.5	12.5373
Os01g0686600	A4A49_24896	38.8889	16.849
Os01g0686700	A4A49_22593	17.9487	8.75
Os01g0686700	A4A49_30533	35.0427	15.5894
Os01g0686800	A4A49_10830	73.6527	75
Os01g0686800	A4A49_37187	71.2575	73.0061
Os01g0686800	A4A49_39227	71.8563	73.8462
Os01g0687500	A4A49_05453	62.4309	62.259
Os01g0687700	A4A49_37446	57.9937	57.2755
Os01g0687800	A4A49_00591	57.0946	57.7778
Os01g0688300	A4A49_05720	37.2024	40.5844
Os01g0689000	A4A49_28020	22.0408	25.5924
Os01g0689000	A4A49_33475	22.0408	16.3636
Os01g0689451	A4A49_20071	60.5987	60.6478
Os01g0690800	A4A49_03503	35.5623	35.0825
Os01g0690800	A4A49_03506	37.0821	35.9352
Os01g0690800	A4A49_34464	27.5076	48.0106
Os01g0691100	A4A49_01899	33.871	45.1613
Os01g0691100	A4A49_09142	29.0323	38.2979
Os01g0691100	A4A49_14756	33.0645	42.268
Os01g0691100	A4A49_39904	25.8065	32.9897
Os01g0691100	A4A49_42821	29.8387	38.9474
Os01g0691100	A4A49_65334	31.4516	41.9355
Os01g0691400	A4A49_10852	46.3203	48.6364
Os01g0691700	A4A49_10967	93.0693	93.0693
Os01g0692300	A4A49_09626	17.8982	33.642
Os01g0692600	A4A49_06828	46.9055	49.7409
Os01g0692600	A4A49_38838	47.8827	48.1967
Os01g0693800	A4A49_31432	67.8095	71.2
Os01g0694000	A4A49_06475	36.1396	13.0274
Os01g0694000	A4A49_20324	40.6571	16.3772
Os01g0694000	A4A49_27550	28.3368	37.1968
Os01g0694000	A4A49_28840	37.3717	16.7126
Os01g0694000	A4A49_32116	42.2998	17.8664
Os01g0694000	A4A49_36378	35.729	22.5974
Os01g0694000	A4A49_43060	19.9179	13.2877
Os01g0694000	A4A49_54256	13.5524	40.4908
Os01g0694000	A4A49_57868	13.347	41.4013
Os01g0694000	A4A49_59633	42.7105	24.2424
Os01g0694000	A4A49_61424	40.2464	17.4844
Os01g0694000	A4A49_62278	42.7105	24.2424
Os01g0694100	A4A49_06475	0	0
Os01g0694100	A4A49_20324	36.0313	11.4144
Os01g0694100	A4A49_27550	0	0
Os01g0694100	A4A49_28840	34.7258	12.213
Os01g0694100	A4A49_32116	34.4648	11.4484
Os01g0694100	A4A49_36378	10.4439	5.19481
Os01g0694100	A4A49_43060	15.9269	8.35616
Os01g0694100	A4A49_54256	0	0
Os01g0694100	A4A49_57868	0	0
Os01g0694100	A4A49_59633	10.1828	4.54545
Os01g0694100	A4A49_61424	33.9426	11.5968
Os01g0694100	A4A49_62278	10.1828	4.54545
Os01g0694200	A4A49_27173	29.5652	27.2
Os01g0695100	A4A49_10935	67	13.6456
Os01g0695100	A4A49_36103	61	12.2984
Os01g0695300	A4A49_24015	68.7296	61.6959
Os01g0695300	A4A49_35707	66.4495	59.6491
Os01g0695600	A4A49_14930	49.0066	33.0357
Os01g0695700	A4A49_08956	53.8279	53.7008
Os01g0695700	A4A49_25017	56.9061	56.9061
Os01g0696600	A4A49_50278	25	31.4607
Os01g0698100	A4A49_29071	36.26	31.3919
Os01g0698900	A4A49_38481	28.2723	51.9231
Os01g0699100	A4A49_01231	31.3953	34.005
Os01g0699100	A4A49_01731	31.1628	32.2892
Os01g0699100	A4A49_11201	30.9302	34.456
Os01g0699100	A4A49_13516	30.6977	38.8235
Os01g0699400	A4A49_01231	34.466	35.7683
Os01g0699400	A4A49_01731	34.2233	33.9759
Os01g0699400	A4A49_11201	34.466	36.7876
Os01g0699400	A4A49_13516	33.0097	40
Os01g0699500	A4A49_01231	30.7329	32.7456
Os01g0699500	A4A49_01731	30.9693	31.5663
Os01g0699500	A4A49_11201	30.7329	33.6788
Os01g0699500	A4A49_13516	30.4965	37.9412
Os01g0699600	A4A49_01231	31.25	34.005
Os01g0699600	A4A49_01731	30.3241	31.5663
Os01g0699600	A4A49_11201	31.0185	34.715
Os01g0699600	A4A49_13516	30.787	39.1176
Os01g0699900	A4A49_08954	67.3077	66.0377
Os01g0699900	A4A49_34920	64.1026	62.8931
Os01g0700100	A4A49_17638	50.8696	49.3671
Os01g0700100	A4A49_17639	53.913	51.4523
Os01g0700100	A4A49_35288	54.3478	53.1915
Os01g0700200	A4A49_25034	54.1188	52.4119
Os01g0700500	A4A49_55431	11.0329	46.5347
Os01g0701900	A4A49_32434	47.9881	51.6026
Os01g0701900	A4A49_39970	47.2429	50.8013
Os01g0702300	A4A49_03475	44.3672	40.5852
Os01g0702300	A4A49_21026	44.5063	41.6667
Os01g0702400	A4A49_46703	35.96	24.9231
Os01g0702450	A4A49_41595	56.8452	56.5089
Os01g0702500	A4A49_29859	33.5106	26.8085
Os01g0702700	A4A49_11057	41.8605	35.694
Os01g0702700	A4A49_31933	41.196	34.349
Os01g0703300	A4A49_02008	54.9342	49.4083
Os01g0703400	A4A49_24015	69.1218	71.345
Os01g0703400	A4A49_35707	67.9887	70.1754
Os01g0703600	A4A49_09494	90.2098	90.8451
Os01g0703600	A4A49_27876	85.0816	85.2804
Os01g0704100	A4A49_08126	52.5194	68.7817
Os01g0704100	A4A49_08129	15.6977	56.6434
Os01g0704200	A4A49_24134	47.3118	48.2192
Os01g0704300	A4A49_35607	22.408	18.0593
Os01g0705200	A4A49_39075	32.093	41.5663
Os01g0705700	A4A49_14758	34.5652	33.5443
Os01g0706500	A4A49_23451	73.1034	74.1259
Os01g0706500	A4A49_64591	74.4828	75.5245
Os01g0706700	A4A49_24201	60.6015	60.5105
Os01g0706800	A4A49_35266	20.5224	26.3158
Os01g0707300	A4A49_03546	73.3032	73.3032
Os01g0707300	A4A49_23152	64.2534	64.2534
Os01g0707500	A4A49_11267	28.2443	26.0563
Os01g0708000	A4A49_42915	21.0526	41.5584
Os01g0708000	A4A49_59739	40.7895	44.7653
Os01g0708300	A4A49_30069	70.5479	59.8837
Os01g0708700	A4A49_38184	46.712	46.8182
Os01g0708900	A4A49_16567	66.4688	64.7399
Os01g0708900	A4A49_42601	19.5846	74.1573
Os01g0708900	A4A49_57884	19.2878	73.0337
