Gene stable ID	Triticum urartu gene stable ID	%id. target Triticum urartu gene identical to query gene	%id. query gene identical to target Triticum urartu gene
Os01g0621300	TRIUR3_22793	69.6406	67.3861
Os01g0621500	TRIUR3_18734	37.9562	59.7701
Os01g0621600	TRIUR3_32872	69.2086	72.4398
Os01g0621700	TRIUR3_29691	72.5225	87.5
Os01g0621900	TRIUR3_16406	74.9226	76.9475
Os01g0622000	TRIUR3_16407	83.3333	12.7681
Os01g0622300	TRIUR3_33831	73.3831	89.3939
Os01g0622600	TRIUR3_33137	63.8996	94.5714
Os01g0622700	TRIUR3_24588	73.2026	81.4545
Os01g0623000	TRIUR3_09997	29.1498	61.8026
Os01g0623200	TRIUR3_24589	72.7964	69.521
Os01g0623500	TRIUR3_30552	64.4089	33.939
Os01g0623550	TRIUR3_19819	54.2857	67.8571
Os01g0624000	TRIUR3_10256	81.0191	73.3564
Os01g0624000	TRIUR3_29289	78.0892	73.1504
Os01g0624400	TRIUR3_28940	50.9934	39.8964
Os01g0624500	TRIUR3_23876	88.983	28.3019
Os01g0624700	TRIUR3_23877	39.6552	71.134
Os01g0625300	TRIUR3_34250	66.6667	56.2189
Os01g0625900	TRIUR3_33001	27.8689	55.7377
Os01g0626100	TRIUR3_22202	83.4951	17.1315
Os01g0626200	TRIUR3_22202	79.2453	4.18327
Os01g0626300	TRIUR3_22203	66.25	51.9608
Os01g0626400	TRIUR3_35037	63.5884	69.8551
Os01g0627400	TRIUR3_11121	72.3827	70.3509
Os01g0627500	TRIUR3_25996	64.2447	77.7778
Os01g0627500	TRIUR3_25997	72.0841	71.1321
Os01g0627600	TRIUR3_10949	53.253	47.6293
Os01g0627600	TRIUR3_13911	46.988	48.5075
Os01g0627600	TRIUR3_22213	50.6024	47.836
Os01g0627600	TRIUR3_35087	60.241	47.5285
Os01g0627701	TRIUR3_06684	62.5731	66.0494
Os01g0627800	TRIUR3_15707	60.2996	81.519
Os01g0627916	TRIUR3_15709	42.6829	61.7647
Os01g0627933	TRIUR3_06683	39.1775	69.6154
Os01g0627933	TRIUR3_15708	63.2035	55.408
Os01g0627967	TRIUR3_15709	34.1637	56.4706
Os01g0628700	TRIUR3_00704	68.7382	79.6943
Os01g0628900	TRIUR3_00343	39.5833	77.1218
Os01g0628900	TRIUR3_10272	55.303	77.8667
Os01g0628900	TRIUR3_23541	69.697	74.0443
Os01g0629400	TRIUR3_21549	83.6158	26.8603
Os01g0629900	TRIUR3_21548	90.671	66.9891
Os01g0630101	TRIUR3_04101	45.4545	46.0526
Os01g0630101	TRIUR3_22905	54.5455	55.2632
Os01g0630900	TRIUR3_17930	3.05344	1.5873
Os01g0631200	TRIUR3_27586	72.7273	61.7284
Os01g0631400	TRIUR3_08573	37.2727	58.0189
Os01g0631400	TRIUR3_14154	51.2121	66.2745
Os01g0631500	TRIUR3_14153	58.0645	58.0645
Os01g0631700	TRIUR3_16379	82.9077	81.4672
Os01g0631800	TRIUR3_15147	54.902	46.281
Os01g0631800	TRIUR3_15148	51.9608	39.5522
Os01g0631800	TRIUR3_16380	48.0392	42.2414
Os01g0631900	TRIUR3_16381	67.2014	69.1743
Os01g0632000	TRIUR3_19835	54.5113	61.7021
Os01g0633000	TRIUR3_26998	80	79.4118
Os01g0633200	TRIUR3_02882	74.2448	60.5707
Os01g0633500	TRIUR3_03992	73.817	66.1017
Os01g0634300	TRIUR3_03993	54.3755	51.6702
Os01g0634600	TRIUR3_03994	64.6154	70.4698
Os01g0634900	TRIUR3_24553	50.2907	69.7581
Os01g0635200	TRIUR3_11453	65.8824	58.3333
Os01g0635200	TRIUR3_31391	63.5294	55.102
Os01g0635200	TRIUR3_33857	64.7059	55
Os01g0635400	TRIUR3_03996	89.8256	89.5652
Os01g0635600	TRIUR3_05382	18.239	41.5473
Os01g0636400	TRIUR3_25793	59.0504	80.2419
Os01g0636400	TRIUR3_30942	61.4243	86.9748
Os01g0636500	TRIUR3_18976	85.316	80.9524
Os01g0636600	TRIUR3_18977	57.6208	59.387
Os01g0637500	TRIUR3_18976	89.0533	53.0864
Os01g0637600	TRIUR3_18977	56.8773	58.6207
Os01g0637800	TRIUR3_25064	36.3309	87.069
Os01g0638000	TRIUR3_00852	61.9145	62.2951
Os01g0638000	TRIUR3_05641	63.7475	45.4942
Os01g0638000	TRIUR3_06796	61.5071	63.8478
Os01g0638000	TRIUR3_10739	55.3971	58.4946
Os01g0638000	TRIUR3_15301	72.0978	70.8
Os01g0638000	TRIUR3_16837	62.3218	63.2231
Os01g0638000	TRIUR3_23679	50.7128	64.3411
Os01g0638000	TRIUR3_29305	51.3238	70.7865
Os01g0638000	TRIUR3_32183	58.0448	64.6258
Os01g0638000	TRIUR3_32930	57.4338	63.2287
Os01g0638800	TRIUR3_25065	43.7126	39.2473
Os01g0639100	TRIUR3_01093	59.6535	90.9434
Os01g0639100	TRIUR3_25361	73.0198	91.0494
Os01g0639200	TRIUR3_27552	64.6438	64.4737
Os01g0639900	TRIUR3_25536	37.8676	70.5479
Os01g0639900	TRIUR3_25537	49.6324	74.5856
Os01g0639900	TRIUR3_28604	39.7059	48.2143
Os01g0640000	TRIUR3_15296	63.7131	54.1219
Os01g0640600	TRIUR3_15297	78.0439	77.8884
Os01g0640700	TRIUR3_15298	23.5154	47.5962
Os01g0640800	TRIUR3_18998	66.4198	87.3377
Os01g0641000	TRIUR3_13109	78.0928	71.1268
Os01g0641100	TRIUR3_13110	47.5472	69.2308
Os01g0641700	TRIUR3_13111	34.2007	55.0898
Os01g0641750	TRIUR3_05075	15.8385	20.8163
Os01g0641750	TRIUR3_14516	16.7702	21.1765
Os01g0641750	TRIUR3_17544	17.3913	21.875
Os01g0641750	TRIUR3_18601	0.310559	0.917431
Os01g0641750	TRIUR3_24381	16.7702	21.1765
Os01g0641800	TRIUR3_10202	50.4726	80.9091
Os01g0642000	TRIUR3_19699	46.1538	41.8231
Os01g0642200	TRIUR3_19698	70.6897	58.5714
Os01g0642600	TRIUR3_29944	31.5961	87.3874
Os01g0642900	TRIUR3_34231	37.9464	57.047
Os01g0643300	TRIUR3_26006	73.6246	71.5409
Os01g0643600	TRIUR3_27997	86.4629	66.443
Os01g0644000	TRIUR3_25822	54.6154	57.2581
Os01g0644200	TRIUR3_13862	55.4054	29.927
Os01g0644200	TRIUR3_13864	72.973	73.9726
Os01g0644200	TRIUR3_25823	86.4865	86.4865
Os01g0644600	TRIUR3_29804	50.3704	39.5349
Os01g0645000	TRIUR3_22562	24.7788	64.6154
Os01g0645200	TRIUR3_29400	86.3962	79.2123
Os01g0645400	TRIUR3_27398	45.0739	65.1246
Os01g0645900	TRIUR3_30170	47.5162	77.4648
Os01g0646700	TRIUR3_03328	72.7749	27.4162
Os01g0647000	TRIUR3_19556	85.6459	86.0577
Os01g0647100	TRIUR3_19557	70.2492	88.7795
Os01g0647700	TRIUR3_25704	74.6154	85.3873
Os01g0648000	TRIUR3_25705	61.6043	77.628
Os01g0648500	TRIUR3_28839	33.6735	39.759
Os01g0648700	TRIUR3_14219	49.1597	48.954
Os01g0648700	TRIUR3_32164	44.958	55.7292
Os01g0649000	TRIUR3_26907	50.4119	47.6636
Os01g0649100	TRIUR3_21621	65.8824	55.3086
Os01g0649400	TRIUR3_21620	66.1458	62.5616
Os01g0649900	TRIUR3_21620	68.75	67.734
Os01g0650200	TRIUR3_21620	60.678	44.0887
Os01g0650700	TRIUR3_11908	43.0622	50
Os01g0650700	TRIUR3_23605	64.5933	55.5556
Os01g0650900	TRIUR3_21620	33.6735	32.5123
Os01g0651000	TRIUR3_21620	0.810811	0.738916
Os01g0651500	TRIUR3_21613	70.2247	34.5781
Os01g0651800	TRIUR3_32910	62.8571	62.4113
Os01g0651932	TRIUR3_32730	28.327	44.0828
Os01g0652000	TRIUR3_32730	69.0722	19.8225
Os01g0652100	TRIUR3_18151	50.5102	71.7391
Os01g0652700	TRIUR3_29569	87.5	87.5
Os01g0652800	TRIUR3_31576	87.6238	84.4869
Os01g0653100	TRIUR3_29781	22.1729	26.0417
Os01g0653200	TRIUR3_19247	47.9125	89.2593
Os01g0653800	TRIUR3_19246	75.9622	77.3669
Os01g0654400	TRIUR3_33623	78.3133	79.2683
Os01g0654500	TRIUR3_28755	92.9612	90.7583
Os01g0654900	TRIUR3_13966	13.1313	6.59898
Os01g0655250	TRIUR3_33637	63.4855	14.5576
Os01g0655500	TRIUR3_25852	68.9231	50.3937
Os01g0655800	TRIUR3_28296	69.8529	76.244
Os01g0656250	TRIUR3_16180	88.0952	88.0952
Os01g0656400	TRIUR3_29889	55.8394	52.5773
Os01g0656600	TRIUR3_29898	54.0773	28.593
Os01g0656900	TRIUR3_16178	8.75161	20.059
Os01g0656900	TRIUR3_20307	16.9884	19.8198
Os01g0657100	TRIUR3_06655	67.027	76.701
Os01g0657250	TRIUR3_07464	46.0905	22.7181
Os01g0658400	TRIUR3_19137	95.2381	50.5415
Os01g0658500	TRIUR3_15540	82.1229	68.3721
Os01g0658500	TRIUR3_19136	78.771	85.9756
Os01g0659200	TRIUR3_27117	87.8261	88.9868
Os01g0659800	TRIUR3_30315	19.5946	36.0248
Os01g0659900	TRIUR3_33769	77.6156	62.0623
Os01g0660200	TRIUR3_23643	65.7807	80.4878
Os01g0660300	TRIUR3_23642	87.1935	53.2446
Os01g0660500	TRIUR3_33113	25.3197	40.9091
Os01g0660700	TRIUR3_20193	35.6968	47.4026
Os01g0660800	TRIUR3_13077	55.7789	64.9123
Os01g0660800	TRIUR3_25882	64.3216	54.7009
Os01g0660800	TRIUR3_30496	59.2965	36.646
Os01g0660900	TRIUR3_13076	60.9589	50.4249
Os01g0661000	TRIUR3_20010	35.3086	71.5
Os01g0661400	TRIUR3_20945	87.8661	87.8661
Os01g0661500	TRIUR3_20944	70.7317	72.5
Os01g0662300	TRIUR3_18615	82.3529	45.6522
Os01g0662600	TRIUR3_18614	53.2164	71.6535
Os01g0662700	TRIUR3_26938	92.7492	92.4699
Os01g0663051	TRIUR3_05647	72.5275	75
Os01g0663051	TRIUR3_05648	62.6374	57
Os01g0663051	TRIUR3_05649	75.8242	79.3103
Os01g0663051	TRIUR3_05650	74.7253	76.4045
Os01g0663051	TRIUR3_05651	76.9231	78.6517
Os01g0663051	TRIUR3_15905	73.6264	75.2809
Os01g0663051	TRIUR3_22122	64.8352	75.641
Os01g0663300	TRIUR3_25427	58.8089	74.0625
Os01g0663400	TRIUR3_25426	74.3295	77.1372
Os01g0663500	TRIUR3_20556	57.3684	87.2
Os01g0663500	TRIUR3_21628	55.2632	65.625
Os01g0663800	TRIUR3_20557	62.9847	46.0086
Os01g0664000	TRIUR3_24691	18.872	56.4935
Os01g0664100	TRIUR3_20242	81.0036	78.6087
Os01g0664200	TRIUR3_20243	81.7073	84.9894
Os01g0664500	TRIUR3_21597	71.1268	71.6312
Os01g0665200	TRIUR3_32310	83.3898	81.8636
Os01g0665300	TRIUR3_31251	71.754	51.8946
Os01g0666000	TRIUR3_17276	45.0847	50.5703
Os01g0666101	TRIUR3_22752	57.8947	62.2642
Os01g0666200	TRIUR3_17277	30.8271	68.3333
Os01g0666400	TRIUR3_17278	9.28571	16.8831
Os01g0666500	TRIUR3_20530	22.2997	68.8172
Os01g0666600	TRIUR3_26099	59.893	42.5856
Os01g0666800	TRIUR3_15430	25.1131	72.3127
Os01g0667000	TRIUR3_22118	26.7647	32.0423
Os01g0667200	TRIUR3_22119	67.2131	58.7393
Os01g0667550	TRIUR3_02198	50.3817	51.9685
Os01g0667600	TRIUR3_17690	86.1607	57.1006
Os01g0667700	TRIUR3_17691	73.2824	70.8487
Os01g0667800	TRIUR3_17692	81.1594	58.5366
Os01g0668200	TRIUR3_22666	29.7297	9.83313
Os01g0668300	TRIUR3_22666	59.9152	33.671
Os01g0668400	TRIUR3_22667	77.7358	76.0148
Os01g0668600	TRIUR3_13891	80.3011	81.2183
Os01g0668600	TRIUR3_24348	82.4341	82.5377
Os01g0668901	TRIUR3_24716	78.7452	78.7452
Os01g0669100	TRIUR3_20663	64.2247	65.9148
Os01g0669100	TRIUR3_24521	65.9341	68.7898
Os01g0669100	TRIUR3_35118	64.9573	66.5
Os01g0670100	TRIUR3_20663	65.602	66.9173
Os01g0670100	TRIUR3_24521	67.199	69.6815
Os01g0670100	TRIUR3_35118	65.8477	67
Os01g0670800	TRIUR3_24520	69.6379	72.9927
Os01g0672166	TRIUR3_20371	47.963	79.6923
Os01g0672201	TRIUR3_27262	38.0597	5.92335
Os01g0672300	TRIUR3_27262	66.5072	16.144
Os01g0672400	TRIUR3_33906	70.3252	77.9279
Os01g0672500	TRIUR3_31980	79.8319	25.0494
Os01g0673300	TRIUR3_20193	41.1765	52.2727
Os01g0673600	TRIUR3_31766	91.5033	80
Os01g0674100	TRIUR3_19078	27.0911	53.7129
Os01g0674700	TRIUR3_27064	7.64588	79.1667
Os01g0674700	TRIUR3_29300	42.7565	64.688
Os01g0674700	TRIUR3_29472	20.2213	75.2809
Os01g0674800	TRIUR3_13963	87.027	50
Os01g0675000	TRIUR3_13962	68.0505	72.3608
Os01g0675100	TRIUR3_13961	85.8025	85.8025
Os01g0675500	TRIUR3_34098	77.13	83.0918
Os01g0676900	TRIUR3_26713	52.1472	81.7308
Os01g0677000	TRIUR3_32646	55.9295	69.5219
Os01g0677500	TRIUR3_28701	60.5797	39.1386
Os01g0677900	TRIUR3_09578	34.5098	24.7191
Os01g0677900	TRIUR3_16735	18.1699	26.03
Os01g0677900	TRIUR3_27745	37.1242	33.3725
Os01g0678100	TRIUR3_09578	40.9514	37.0787
Os01g0678100	TRIUR3_16735	26.7839	48.5019
Os01g0678100	TRIUR3_27745	43.6401	49.5887
Os01g0678400	TRIUR3_09578	32.7839	16.7603
Os01g0678400	TRIUR3_16735	8.97436	9.17603
Os01g0678400	TRIUR3_27745	39.7436	25.4994
Os01g0678500	TRIUR3_09576	36.3276	69.4444
Os01g0678500	TRIUR3_09577	24.3065	92
Os01g0678600	TRIUR3_22278	75	51.5789
Os01g0678700	TRIUR3_22279	46.9388	57.7406
Os01g0678800	TRIUR3_10051	61.3793	35.1779
Os01g0679000	TRIUR3_10048	27.2727	77.095
Os01g0679500	TRIUR3_11983	0.925926	2.12766
Os01g0679550	TRIUR3_11983	24.3671	81.9149
Os01g0679600	TRIUR3_11982	77.2727	82.9268
Os01g0679700	TRIUR3_24969	80.4348	74.7475
Os01g0679900	TRIUR3_29191	73.5632	60.9524
Os01g0680200	TRIUR3_33999	46.5116	79.646
Os01g0680400	TRIUR3_27555	59.7156	81.8182
Os01g0680600	TRIUR3_20594	33.2226	25.9067
Os01g0680700	TRIUR3_20418	11.0837	88.2353
Os01g0680900	TRIUR3_27226	75.8064	80.1136
Os01g0681000	TRIUR3_31322	53.6723	56.8862
Os01g0681000	TRIUR3_34823	33.3333	63.6691
Os01g0681200	TRIUR3_33284	85.8647	82.7536
Os01g0681400	TRIUR3_19602	73.6	80.5252
Os01g0681600	TRIUR3_19603	51.8018	66.2824
Os01g0682001	TRIUR3_32001	17.9533	56.4972
Os01g0682200	TRIUR3_26151	63.3858	24.2836
Os01g0682500	TRIUR3_33344	75.8373	81.9121
Os01g0683100	TRIUR3_28304	91.7148	91.3628
Os01g0683400	TRIUR3_28541	51.7021	67.688
Os01g0684900	TRIUR3_27047	70.4684	58.8435
Os01g0684900	TRIUR3_33412	67.8208	83.4586
Os01g0685500	TRIUR3_26023	64.3411	16.4356
Os01g0685800	TRIUR3_03673	83.6625	86.1368
Os01g0685800	TRIUR3_35126	85.6373	89.3258
Os01g0685900	TRIUR3_15650	77.939	77.939
Os01g0686000	TRIUR3_15652	52.6596	59.6386
Os01g0686400	TRIUR3_09273	77.5	17.9191
Os01g0686500	TRIUR3_19328	25.8794	24.1218
Os01g0686700	TRIUR3_09274	35.8974	23.0769
Os01g0686800	TRIUR3_09275	65.5689	87.251
Os01g0687300	TRIUR3_03197	62.0419	63.2844
Os01g0687500	TRIUR3_03195	81.768	78.3069
Os01g0687600	TRIUR3_03194	32.0917	51.8519
Os01g0687700	TRIUR3_03192	75.8621	82.0339
Os01g0687800	TRIUR3_12722	60.9797	49.1156
Os01g0688200	TRIUR3_03191	75.9067	76.9029
Os01g0688900	TRIUR3_09784	50.2982	49.9014
Os01g0689451	TRIUR3_23038	12.6214	92.8571
Os01g0689800	TRIUR3_12112	59.0659	88.4774
Os01g0689900	TRIUR3_06248	14.3472	50.7614
Os01g0690200	TRIUR3_12115	42.5	51.9084
Os01g0690600	TRIUR3_06249	34.7181	38.2353
Os01g0690600	TRIUR3_12114	34.7181	31.7935
Os01g0690600	TRIUR3_29883	34.4214	35.0453
Os01g0690800	TRIUR3_06251	55.3191	65.3501
Os01g0690800	TRIUR3_06622	48.3283	55.8875
Os01g0690900	TRIUR3_06249	48.5075	21.2418
Os01g0690900	TRIUR3_12114	53.7313	19.5652
Os01g0690900	TRIUR3_29883	52.2388	21.148
Os01g0691000	TRIUR3_06623	32.1229	23.1388
Os01g0691050	TRIUR3_06623	71.5753	42.0523
Os01g0691100	TRIUR3_06624	50.8064	66.3158
Os01g0691400	TRIUR3_06625	72.7273	72.4138
Os01g0691500	TRIUR3_06626	85.0365	42.4408
Os01g0691600	TRIUR3_17425	89.3103	67.979
Os01g0691700	TRIUR3_17423	69.967	69.7368
Os01g0692000	TRIUR3_09334	39.5349	23.5023
Os01g0692100	TRIUR3_34091	58.6498	39.2655
Os01g0692300	TRIUR3_14695	67.1593	72.5177
Os01g0692600	TRIUR3_14694	68.5668	66.5087
Os01g0693300	TRIUR3_21200	37.5776	42.9078
Os01g0693800	TRIUR3_26602	74.0952	89.2202
Os01g0694900	TRIUR3_16843	83.6268	69.3431
Os01g0695625	TRIUR3_10013	15.3226	34.5455
Os01g0695700	TRIUR3_17657	76.0852	79.0164
Os01g0696000	TRIUR3_26509	49.3421	52.8169
Os01g0696100	TRIUR3_26508	79.0123	83.1169
Os01g0696600	TRIUR3_01628	48.2143	65.0602
Os01g0696600	TRIUR3_01917	39.2857	44.4444
Os01g0697100	TRIUR3_10085	65.7025	71.7833
Os01g0697250	TRIUR3_02868	35.5705	45.6897
Os01g0697250	TRIUR3_22161	34.8993	45.614
Os01g0697250	TRIUR3_30254	28.1879	37.8378
Os01g0697250	TRIUR3_30947	30.8725	42.9907
Os01g0697250	TRIUR3_35103	30.8725	42.9907
Os01g0698000	TRIUR3_27359	30.5476	49.0741
Os01g0698100	TRIUR3_08166	69.0992	41.4501
Os01g0698200	TRIUR3_04182	73.7931	62.3907
Os01g0698200	TRIUR3_08164	74.8276	64.9701
Os01g0698300	TRIUR3_08163	83.8802	83.6415
Os01g0698900	TRIUR3_19766	22.7749	50.289
Os01g0699100	TRIUR3_20263	50.9302	54.4776
Os01g0699900	TRIUR3_24049	69.2308	54
Os01g0700000	TRIUR3_06403	29.2308	22.6866
Os01g0700000	TRIUR3_25028	56.5385	57.6471
Os01g0700000	TRIUR3_34966	21.5385	40
Os01g0700100	TRIUR3_25029	82.1739	81.8182
Os01g0701700	TRIUR3_29332	86.5435	86.5435
Os01g0701900	TRIUR3_30889	60.6557	50.7481
Os01g0702000	TRIUR3_15917	72.5076	51.0638
Os01g0702300	TRIUR3_11710	52.8512	40.9924
Os01g0702400	TRIUR3_23290	29.3008	58.5366
Os01g0702400	TRIUR3_23291	25.6382	63.9889
Os01g0702400	TRIUR3_30622	50.0555	58.724
Os01g0702450	TRIUR3_25200	77.6786	60.1382
Os01g0702500	TRIUR3_25201	44.6809	43.9791
Os01g0702900	TRIUR3_04130	65.1163	17.2131
Os01g0703300	TRIUR3_26831	75.3289	60.4222
Os01g0703400	TRIUR3_17185	89.8017	89.548
Os01g0703600	TRIUR3_17184	84.1492	85.9524
Os01g0704000	TRIUR3_17183	33.9901	44.8052
Os01g0704100	TRIUR3_19398	83.9147	84.2412
Os01g0704200	TRIUR3_19399	60.2151	75.4209
Os01g0704300	TRIUR3_27088	55.8528	35.9914
Os01g0704700	TRIUR3_20484	65.0641	30.5723
Os01g0705200	TRIUR3_24891	62.3256	59.5556
Os01g0705300	TRIUR3_28652	62.2951	76.5101
Os01g0706000	TRIUR3_30405	54.3478	56.1798
Os01g0706400	TRIUR3_35035	51.4986	45.1074
Os01g0706900	TRIUR3_20358	57.2368	62.7404
Os01g0707300	TRIUR3_19403	90.0452	90.0452
Os01g0707500	TRIUR3_19402	58.0153	61.9565
Os01g0708100	TRIUR3_24442	67.7346	64.9123
Os01g0708300	TRIUR3_04137	57.8767	56.9024
Os01g0708500	TRIUR3_04139	57.3991	80
Os01g0708600	TRIUR3_22598	82.4742	98.7654
Os01g0708600	TRIUR3_24255	78.866	51
Os01g0708700	TRIUR3_04140	43.0839	73.3591
Os01g0708900	TRIUR3_25231	88.1306	81.8182
Os01g0709000	TRIUR3_25230	40.0651	90.4412
Os01g0709400	TRIUR3_09599	65.5502	80.5882
Os01g0709500	TRIUR3_09598	61.9565	86.692
Os01g0710000	TRIUR3_09596	87.638	74.7646
Os01g0710700	TRIUR3_32253	77.4194	70.5882
Os01g0711050	TRIUR3_14665	87.8049	67.5
Os01g0711100	TRIUR3_34750	29.1892	15.0838
Os01g0711200	TRIUR3_34113	68.1402	75.8913
Os01g0711400	TRIUR3_13021	95.6522	38.6935
Os01g0711600	TRIUR3_13020	77.1784	79.8283
Os01g0712500	TRIUR3_27560	25.6757	30.9783
Os01g0712800	TRIUR3_29854	50.5464	74
Os01g0713200	TRIUR3_03096	68.6391	68.8427
Os01g0713200	TRIUR3_03097	39.3491	70
Os01g0713200	TRIUR3_03310	62.426	69.1803
Os01g0713200	TRIUR3_03311	61.8343	70.3704
Os01g0713600	TRIUR3_32813	49.1349	51.4493
Os01g0713800	TRIUR3_06060	40	46.6454
Os01g0713800	TRIUR3_13014	69.863	65.3846
Os01g0713900	TRIUR3_09297	91.6667	45.7718
Os01g0713900	TRIUR3_09298	0	0
Os01g0713900	TRIUR3_09299	0	0
Os01g0714100	TRIUR3_09296	74.9367	21.3103
Os01g0714225	TRIUR3_15754	0.775194	0.694444
Os01g0714800	TRIUR3_33662	35.102	76.7857
Os01g0715400	TRIUR3_11156	69.4064	35.023
Os01g0715500	TRIUR3_11157	43.0622	53.2544
Os01g0715600	TRIUR3_11159	61.2033	82.6331
Os01g0715700	TRIUR3_22087	75.5267	78.8494
Os01g0715900	TRIUR3_22086	76.3158	64
Os01g0716200	TRIUR3_08391	64.2857	43.2591
Os01g0716300	TRIUR3_08390	21.3992	35.3741
Os01g0716400	TRIUR3_08389	78.1544	78.8973
Os01g0716500	TRIUR3_08388	82.1293	82.7586
Os01g0716800	TRIUR3_30353	69.2308	69.8507
Os01g0717000	TRIUR3_23734	79.6196	78.3422
Os01g0717400	TRIUR3_24415	54.6392	65.5941
Os01g0717601	TRIUR3_24414	26.6949	45.9854
Os01g0717700	TRIUR3_24415	58.0578	69.5545
Os01g0718000	TRIUR3_24414	60.1351	64.9635
Os01g0718300	TRIUR3_33396	65.8341	82.5503
Os01g0718900	TRIUR3_14160	43.4783	55.5556
Os01g0719000	TRIUR3_35140	67.5573	65.3137
Os01g0719100	TRIUR3_27248	79.8013	80.602
Os01g0719400	TRIUR3_20020	31.9307	20.1878
Os01g0719600	TRIUR3_20021	78.8732	44.8
Os01g0719700	TRIUR3_24327	66.6667	22.3656
Os01g0719900	TRIUR3_24326	37.3297	82.0359
Os01g0720300	TRIUR3_19609	71.3568	81.6092
Os01g0720400	TRIUR3_28554	35.4015	73.4848
Os01g0720500	TRIUR3_03906	35.8491	57.2289
Os01g0720500	TRIUR3_29711	92.0755	85.614
Os01g0720700	TRIUR3_06700	90	4.29594
Os01g0720800	TRIUR3_10228	48.0726	41.8972
Os01g0720800	TRIUR3_10229	46.4853	40.275
Os01g0720800	TRIUR3_10230	43.7642	38.2937
Os01g0720800	TRIUR3_11002	47.8458	41.6996
Os01g0720900	TRIUR3_10228	12.6168	10.6719
Os01g0720900	TRIUR3_10229	13.3178	11.1984
Os01g0720900	TRIUR3_10230	12.6168	10.7143
Os01g0720900	TRIUR3_11002	12.1495	10.2767
Os01g0721000	TRIUR3_10228	0	0
Os01g0721000	TRIUR3_10229	0	0
Os01g0721000	TRIUR3_10230	0	0
Os01g0721000	TRIUR3_11002	0	0
Os01g0721200	TRIUR3_10228	39.8821	40.1186
Os01g0721200	TRIUR3_10229	40.8644	40.8644
Os01g0721200	TRIUR3_10230	38.5069	38.8889
Os01g0721200	TRIUR3_11002	40.0786	40.3162
Os01g0721300	TRIUR3_25593	42	49.1803
Os01g0721400	TRIUR3_25593	40.0394	47.541
Os01g0721500	TRIUR3_25593	42.5403	49.4145
Os01g0721800	TRIUR3_25593	41.4201	49.1803
Os01g0721900	TRIUR3_33029	59.7368	76.6892
Os01g0722100	TRIUR3_25770	43.7309	57.6613
Os01g0722300	TRIUR3_05615	52.349	58.209
Os01g0722300	TRIUR3_25771	58.7248	60.7639
Os01g0722550	TRIUR3_16110	16.3724	61.4458
Os01g0722550	TRIUR3_19325	43.8202	44.0323
Os01g0722700	TRIUR3_10672	38.4354	31.044
Os01g0722800	TRIUR3_10623	93.4524	93.4524
Os01g0723000	TRIUR3_08810	6.44783	63.2184
Os01g0723100	TRIUR3_10673	46.2725	58.0645
Os01g0723200	TRIUR3_10674	88.4058	81.3333
Os01g0723400	TRIUR3_24312	81.9596	91.4931
Os01g0723500	TRIUR3_24313	52.9851	59.1667
Os01g0723600	TRIUR3_29211	68.4597	79.7721
Os01g0723700	TRIUR3_11727	60.2225	57.8104
Os01g0724400	TRIUR3_09748	18.3908	38.5542
Os01g0724450	TRIUR3_02935	27.7487	30.6358
Os01g0724700	TRIUR3_06858	35.1351	63.4146
Os01g0725400	TRIUR3_06860	38.7255	47.8788
Os01g0725600	TRIUR3_06861	82.2262	85.7678
Os01g0725800	TRIUR3_31747	63.0573	63.7681
Os01g0725900	TRIUR3_21399	69.186	70.8333
Os01g0726100	TRIUR3_21398	56.2212	60.396
Os01g0727100	TRIUR3_33899	70.1493	79.4926
Os01g0727400	TRIUR3_08945	82.5328	39.0496
Os01g0727500	TRIUR3_08946	50	52.8455
Os01g0727800	TRIUR3_08944	80.8786	78.0549
Os01g0727800	TRIUR3_08947	73.6434	51.259
Os01g0727840	TRIUR3_08944	0	0
Os01g0727840	TRIUR3_08947	67.9487	19.0647
Os01g0727900	TRIUR3_30633	61.3636	71.8085
Os01g0728150	TRIUR3_19697	62.5	11.7555
Os01g0728200	TRIUR3_34322	16.5468	7.82313
Os01g0728700	TRIUR3_26578	86.8	86.8
Os01g0729400	TRIUR3_29320	68.7225	54.0728
Os01g0729900	TRIUR3_18361	44.4672	63.4503
Os01g0730100	TRIUR3_18359	60.3604	59.0308
Os01g0730200	TRIUR3_31729	39.8329	36.6667
Os01g0730300	TRIUR3_23263	73.1207	65.1116
Os01g0730500	TRIUR3_27483	63.1579	81.203
Os01g0730800	TRIUR3_25264	41.0042	80.3279
Os01g0730900	TRIUR3_25265	56.4309	38.5714
Os01g0731000	TRIUR3_28938	88.4956	77.5194
Os01g0731100	TRIUR3_09224	42.1053	32.8446
Os01g0731600	TRIUR3_09224	47.0948	45.1613
Os01g0732000	TRIUR3_09226	55.7143	46.4286
Os01g0732200	TRIUR3_09227	39.8734	50.4
Os01g0732700	TRIUR3_19199	84.1629	85.1259
Os01g0733001	TRIUR3_26917	4.87805	3.0303
Os01g0733200	TRIUR3_19198	77.2	46.9586
Os01g0733500	TRIUR3_05844	50.3497	67.0807
Os01g0733500	TRIUR3_07593	82.0513	67.433
Os01g0733600	TRIUR3_07595	64.8562	75.1852
Os01g0734000	TRIUR3_07596	58.6614	67.1171
Os01g0734200	TRIUR3_20792	24.9211	9.81366
Os01g0734600	TRIUR3_14316	59.499	68.1818
