Gene stable ID	Vitis vinifera gene stable ID	%id. target Vitis vinifera gene identical to query gene	%id. query gene identical to target Vitis vinifera gene
Os03g0136800	VIT_03s0088g00390	45.9459	39.8827
Os03g0136900	VIT_00s0264g00030	78.8032	84.6405
Os03g0137300	VIT_03s0038g02670	68.1159	48.4536
Os03g0137400	VIT_00s0434g00060	44.0657	41.0588
Os03g0137400	VIT_00s0462g00010	9.4697	50
Os03g0137500	VIT_11s0052g01030	59.4203	59.2058
Os03g0137600	VIT_08s0007g05010	60.9562	58.8462
Os03g0137700	VIT_12s0034g02550	48.7356	46.7991
Os03g0137800	VIT_05s0029g00040	42.0814	35.9073
Os03g0137800	VIT_07s0005g06340	42.5339	43.1193
Os03g0138100	VIT_05s0049g01490	32.0373	20.999
Os03g0138200	VIT_07s0031g01660	39.6552	41.2351
Os03g0138200	VIT_07s0031g01670	37.7395	39.479
Os03g0138200	VIT_07s0031g01680	40.0383	41.2229
Os03g0138200	VIT_14s0006g01670	27.7778	34.1981
Os03g0138200	VIT_14s0006g01680	9.77011	51.5152
Os03g0138500	VIT_05s0049g01720	20.4433	25.4601
Os03g0138500	VIT_07s0005g03990	28.5714	27.0396
Os03g0138500	VIT_14s0036g01120	20.4433	26.7742
Os03g0138600	VIT_05s0049g01560	51.1	50.098
Os03g0138900	VIT_09s0054g00840	29.582	39.8268
Os03g0139100	VIT_07s0005g04150	77.7027	89.8438
Os03g0139200	VIT_05s0049g01820	32.4742	29.4393
Os03g0139600	VIT_07s0031g01660	43.2638	45.4183
Os03g0139600	VIT_07s0031g01670	42.1252	44.489
Os03g0139600	VIT_07s0031g01680	42.8843	44.5759
Os03g0139600	VIT_14s0006g01670	29.981	37.2642
Os03g0139600	VIT_14s0006g01680	8.91841	47.4747
Os03g0140100	VIT_07s0031g01660	47.8346	48.4064
Os03g0140100	VIT_07s0031g01670	45.2756	46.0922
Os03g0140100	VIT_07s0031g01680	48.0315	48.1262
Os03g0140100	VIT_14s0006g01670	32.874	39.3868
Os03g0140100	VIT_14s0006g01680	9.64567	49.4949
Os03g0140200	VIT_07s0031g01660	48.8987	22.1116
Os03g0140200	VIT_07s0031g01670	42.7313	19.4389
Os03g0140200	VIT_07s0031g01680	47.1366	21.1045
Os03g0140200	VIT_14s0006g01670	23.348	12.5
Os03g0140200	VIT_14s0006g01680	24.6696	56.5657
Os03g0140400	VIT_07s0031g01660	42.0074	45.0199
Os03g0140400	VIT_07s0031g01670	38.6617	41.6834
Os03g0140400	VIT_07s0031g01680	41.2639	43.787
Os03g0140400	VIT_14s0006g01670	30.6691	38.9151
Os03g0140400	VIT_14s0006g01680	9.47955	51.5152
Os03g0140500	VIT_05s0049g01860	50.3497	48.8136
Os03g0140500	VIT_07s0005g04220	43.007	39.4231
Os03g0140700	VIT_05s0049g01950	36.5782	23.3522
Os03g0140700	VIT_07s0005g04340	20.354	57.0248
Os03g0140900	VIT_07s0005g04560	19.5378	18.1996
Os03g0141000	VIT_01s0150g00520	92.5	45.122
Os03g0141000	VIT_08s0007g06890	92.5	44.8485
Os03g0141000	VIT_08s0007g07010	90	43.9024
Os03g0141200	VIT_05s0051g00010	56.0144	68.1223
Os03g0141200	VIT_05s0077g00280	64.991	63.1763
Os03g0142500	VIT_06s0004g02630	51.1527	48.6968
Os03g0142500	VIT_13s0019g04440	50.2882	49.1549
Os03g0142600	VIT_05s0049g02260	48.583	46.875
Os03g0142600	VIT_14s0083g01060	41.2955	41.2955
Os03g0142900	VIT_07s0005g04360	60.7664	53.28
Os03g0142900	VIT_14s0036g01450	59.4891	57.3944
Os03g0143100	VIT_07s0005g04410	62.069	63.4465
Os03g0143300	VIT_00s0265g00020	40.8759	10.9162
Os03g0143300	VIT_03s0017g01640	43.0657	11.501
Os03g0143400	VIT_05s0051g00340	87.175	87.4783
Os03g0143600	VIT_05s0051g00350	53.3597	57.4468
Os03g0143700	VIT_07s0005g04940	38.4018	34.9142
Os03g0143800	VIT_04s0043g00740	73.0171	74.4647
Os03g0143900	VIT_05s0051g00390	58.1818	64.257
Os03g0143900	VIT_05s0051g00400	58.9091	64.0316
Os03g0144000	VIT_05s0051g00490	30.1223	25.853
Os03g0144800	VIT_07s0005g04420	70.8609	57.6819
Os03g0145102	VIT_07s0005g04390	42.8283	29.9013
Os03g0145300	VIT_05s0051g00420	21.978	13.8889
Os03g0145500	VIT_07s0005g04510	39.1073	53.8012
Os03g0145600	VIT_00s0279g00070	5.8548	16.3399
Os03g0145600	VIT_03s0091g00920	6.79157	30.8511
Os03g0145600	VIT_03s0091g00940	35.1288	31.9829
Os03g0145600	VIT_04s0023g00220	34.6604	33.1839
Os03g0145600	VIT_10s0071g00410	34.8946	31.7697
Os03g0145600	VIT_10s0071g00460	29.9766	39.0244
Os03g0145600	VIT_10s0071g00490	34.6604	30.4527
Os03g0145600	VIT_10s0071g00520	34.6604	31.6239
Os03g0145600	VIT_10s0071g00570	33.4895	32.6484
Os03g0145600	VIT_13s0047g01130	33.9578	30.4622
Os03g0145600	VIT_16s0022g02520	6.79157	19.0789
Os03g0145600	VIT_16s0022g02530	5.62061	34.7826
Os03g0145600	VIT_16s0100g00320	37.0023	35.7466
Os03g0145800	VIT_08s0007g04760	59.3548	45.7711
Os03g0145900	VIT_06s0061g00710	42.5532	20.7612
Os03g0145900	VIT_08s0007g04790	41.844	20.4152
Os03g0146000	VIT_08s0007g04740	76.6667	76.3033
Os03g0146100	VIT_06s0061g00730	72.8	72.51
Os03g0146100	VIT_08s0007g04780	81.2	80.8765
Os03g0146300	VIT_06s0061g00810	87.7778	89.7727
Os03g0146400	VIT_06s0061g00790	70.8885	69.5733
Os03g0146500	VIT_13s0019g05380	68.2609	65.6904
Os03g0146600	VIT_08s0007g04630	27.2727	0.937012
Os03g0147700	VIT_16s0050g00820	50.9601	28.1633
Os03g0147900	VIT_08s0007g02180	54.4715	39.4118
Os03g0148000	VIT_16s0050g00840	38.6243	37.9221
Os03g0148300	VIT_15s0046g02320	46.1224	54.3269
Os03g0149000	VIT_07s0005g03030	49.1892	46.6667
Os03g0149100	VIT_07s0005g03020	48.2625	53.8793
Os03g0149200	VIT_05s0049g00200	62.4204	62.4204
Os03g0149200	VIT_05s0049g00210	70.0637	47.8261
Os03g0149300	VIT_05s0049g00450	56.1497	57.0652
Os03g0149300	VIT_07s0005g03080	52.4064	53.8462
Os03g0149700	VIT_07s0005g03120	23.1511	27.2727
Os03g0149800	VIT_07s0005g03120	20.3333	23.1061
Os03g0150200	VIT_05s0049g00500	48.9362	45.3947
Os03g0150200	VIT_07s0005g03220	50.3546	46.7105
Os03g0150500	VIT_05s0049g00920	72.0887	72.4907
Os03g0150500	VIT_05s0049g00930	71.1645	63.9535
Os03g0150500	VIT_05s0049g00940	73.0129	73.694
Os03g0150500	VIT_07s0005g03290	72.2736	74.4762
Os03g0150500	VIT_07s0005g03300	31.9778	74.8918
Os03g0150600	VIT_05s0049g00920	73.4345	71.9331
Os03g0150600	VIT_05s0049g00930	73.2448	64.1196
Os03g0150600	VIT_05s0049g00940	74.0038	72.7612
Os03g0150600	VIT_07s0005g03290	72.296	72.5714
Os03g0150600	VIT_07s0005g03300	31.4991	71.8615
Os03g0150800	VIT_05s0049g00920	74.053	72.6766
Os03g0150800	VIT_05s0049g00930	73.1061	64.1196
Os03g0150800	VIT_05s0049g00940	73.4848	72.3881
Os03g0150800	VIT_07s0005g03290	71.2121	71.619
Os03g0150800	VIT_07s0005g03300	30.1136	68.8312
Os03g0151100	VIT_01s0011g00870	71.3924	50.3571
Os03g0151300	VIT_13s0019g04520	54.1076	43.8073
Os03g0151300	VIT_13s0019g04530	5.38244	1.73675
Os03g0151600	VIT_13s0019g04540	47.1366	47.1366
Os03g0151600	VIT_13s0019g04570	39.6476	39.3013
Os03g0151700	VIT_08s0007g04690	61.2766	60.5042
Os03g0151800	VIT_06s0061g00340	79.11	83.6601
Os03g0151800	VIT_08s0040g01480	91.3473	91.6873
Os03g0151800	VIT_17s0000g08890	90.7293	90.172
Os03g0151900	VIT_13s0019g04680	82.4121	82
Os03g0152000	VIT_06s0061g00440	31.0345	34.5048
Os03g0152000	VIT_08s0040g01370	38.2184	38.5507
Os03g0152100	VIT_08s0040g01300	1.86916	1.73913
Os03g0152100	VIT_08s0040g01330	69.1589	20.7865
Os03g0152400	VIT_06s0061g00450	57.7899	58.6397
Os03g0152400	VIT_08s0007g05050	55.2536	57.5472
Os03g0152600	VIT_08s0007g05040	62.3431	64.2241
Os03g0152700	VIT_13s0019g04740	48.9157	51.6539
Os03g0152800	VIT_01s0026g01610	41.1356	46.0441
Os03g0152800	VIT_02s0087g00130	42.9896	44.8609
Os03g0152900	VIT_13s0019g04750	56.8254	54.2973
Os03g0153000	VIT_03s0038g02620	75.641	9.37997
Os03g0153000	VIT_07s0031g02020	58.9744	9.12698
Os03g0153100	VIT_03s0038g02610	48.4185	47.494
Os03g0153100	VIT_18s0001g01110	52.7981	52.6699
Os03g0153500	VIT_03s0038g02610	47.8964	35.3222
Os03g0153500	VIT_18s0001g01110	54.3689	40.7767
Os03g0153900	VIT_03s0038g02610	48.6486	47.2554
Os03g0153900	VIT_18s0001g01110	53.317	52.6699
Os03g0154000	VIT_03s0038g02610	45.6731	45.3461
Os03g0154000	VIT_18s0001g01110	47.8365	48.301
Os03g0154100	VIT_03s0038g02610	51.7241	50.1193
Os03g0154100	VIT_18s0001g01110	55.1724	54.3689
Os03g0154700	VIT_01s0026g02110	87.6923	86.802
Os03g0154700	VIT_14s0108g00460	88.2051	87.3096
Os03g0154700	VIT_17s0000g05970	88.2051	87.3096
Os03g0155000	VIT_03s0038g02610	46.4088	20.0477
Os03g0155000	VIT_18s0001g01110	49.1713	21.6019
Os03g0155300	VIT_18s0001g01130	68.8	67.1875
Os03g0155500	VIT_18s0001g01130	63.2231	59.7656
Os03g0155700	VIT_18s0001g01130	66.5158	57.4219
Os03g0155900	VIT_18s0001g01130	59.8394	58.2031
Os03g0156000	VIT_18s0001g01130	60.241	58.5938
Os03g0156300	VIT_18s0001g01130	59.5833	55.8594
Os03g0156500	VIT_00s0349g00060	25.3638	21.4789
Os03g0156500	VIT_18s0001g14900	24.3243	20.708
Os03g0156600	VIT_03s0038g02440	60.6452	60.6452
Os03g0156600	VIT_04s0023g03890	56.7742	55
Os03g0156600	VIT_04s0023g03910	47.0968	60.3306
Os03g0156700	VIT_03s0038g02470	53.9326	50.2618
Os03g0156700	VIT_18s0001g14840	52.5281	48.8251
Os03g0157300	VIT_00s0349g00020	70.8134	70.4762
Os03g0157400	VIT_08s0032g00790	67.1855	69.2513
Os03g0157500	VIT_08s0056g01620	63.6964	63.9073
Os03g0157600	VIT_06s0009g01090	20.6897	15.2381
Os03g0157600	VIT_08s0032g00100	22.4138	27.0833
Os03g0157600	VIT_13s0175g00050	21.9828	11.3082
Os03g0157700	VIT_08s0056g01350	47.1942	47.1942
Os03g0157800	VIT_08s0056g01320	39.5	33.9542
Os03g0157800	VIT_08s0056g01340	4.33333	11.1588
Os03g0157900	VIT_00s2579g00010	67.8404	67.6815
Os03g0157900	VIT_00s2607g00010	61.2676	75.8721
Os03g0158200	VIT_00s2262g00010	31.4851	65.1639
Os03g0158200	VIT_08s0007g04400	55.8416	54.9708
Os03g0158200	VIT_08s0007g04430	32.2772	52.4116
Os03g0158300	VIT_08s0007g07470	57.3816	58.0282
Os03g0158500	VIT_06s0004g00200	49.505	49.6454
Os03g0158500	VIT_08s0007g07450	48.6563	49.5677
Os03g0158600	VIT_18s0001g07780	26.3415	12.529
Os03g0158700	VIT_06s0004g00210	50.6866	52.5907
Os03g0159100	VIT_06s0004g00220	75.266	74.4737
Os03g0159200	VIT_05s0020g03460	41.3276	33.1615
Os03g0159400	VIT_05s0020g03520	28.5047	27.3543
Os03g0159600	VIT_07s0151g00840	51.087	52.0295
Os03g0159700	VIT_04s0008g03870	39.1198	38.0952
Os03g0159800	VIT_18s0001g00870	69.5122	40.7143
Os03g0159900	VIT_05s0020g03610	43.2099	29.0456
Os03g0160100	VIT_14s0030g01440	50.8358	52.4341
Os03g0160200	VIT_07s0151g00810	42.4731	40.3061
Os03g0160300	VIT_05s0020g03650	60.6383	47.5
Os03g0160400	VIT_05s0020g03760	54.2231	59.293
Os03g0160600	VIT_05s0020g03770	69.4444	70.5467
Os03g0160600	VIT_07s0151g00590	71.5278	73.8351
Os03g0161100	VIT_05s0020g03890	23.1651	32.7568
Os03g0161100	VIT_07s0151g00430	17.5841	35.061
Os03g0161200	VIT_05s0020g03930	64.4444	66.5138
Os03g0161200	VIT_05s0020g03970	61.1852	63.1498
Os03g0161200	VIT_07s0151g00340	68.4444	70.8589
Os03g0161200	VIT_07s0151g00410	65.037	67.8516
Os03g0161400	VIT_05s0020g03980	48.5366	42.8879
Os03g0161400	VIT_14s0030g01880	28.2927	29.6675
Os03g0161500	VIT_05s0020g04010	30.2158	19.8113
Os03g0161500	VIT_14s0030g01890	29.4964	19.9029
Os03g0161600	VIT_05s0020g04050	45.9016	38.6207
Os03g0161800	VIT_05s0020g04080	74.2424	73.8693
Os03g0161900	VIT_00s0179g00150	47.7573	50.1385
Os03g0161900	VIT_05s0020g04090	39.314	42.3295
Os03g0162200	VIT_00s0179g00340	89.1304	92.4812
Os03g0162500	VIT_00s0179g00360	43.3225	33.5013
Os03g0162500	VIT_05s0020g04500	43.9739	34.9741
Os03g0162650	VIT_00s0179g00380	0.738007	0.809717
Os03g0162650	VIT_07s0141g00030	31.7343	19.4131
Os03g0162650	VIT_07s0141g00060	30.9963	18.0258
Os03g0162650	VIT_07s0141g00070	27.3063	18.5
Os03g0162650	VIT_07s0141g00090	31.7343	20.0466
Os03g0162800	VIT_00s0179g00380	42.0195	52.2267
Os03g0162800	VIT_07s0141g00030	44.2997	30.6998
Os03g0162800	VIT_07s0141g00060	45.2769	29.8283
Os03g0162800	VIT_07s0141g00070	43.6482	33.5
Os03g0162800	VIT_07s0141g00090	48.5342	34.7319
Os03g0162900	VIT_05s0020g04580	47.7521	44.6084
Os03g0163100	VIT_05s0020g04630	53.1469	53.9007
Os03g0163300	VIT_07s0141g00390	69.9099	69.4097
Os03g0163500	VIT_08s0040g00840	59.3909	59.3156
Os03g0164700	VIT_07s0141g00830	57.6596	59.0414
Os03g0165000	VIT_04s0044g01570	71.3568	48.2173
Os03g0165100	VIT_06s0009g03510	41.4835	49.5895
Os03g0165266	VIT_03s0038g00030	36.9646	41.7455
Os03g0165266	VIT_03s0038g04290	10.3352	50.2262
Os03g0165266	VIT_06s0004g08480	32.9609	51.9824
Os03g0165300	VIT_18s0001g13150	38.4992	33.8109
Os03g0165400	VIT_03s0038g00150	70.0357	68.2503
Os03g0165400	VIT_04s0023g02690	70.1546	69.8225
Os03g0165400	VIT_18s0001g13230	71.8193	70.726
Os03g0165600	VIT_14s0066g02500	7.72277	3.7464
Os03g0165600	VIT_17s0000g05500	51.0891	16.0948
Os03g0165800	VIT_01s0011g01660	65.4709	66.0633
Os03g0165800	VIT_07s0005g05790	71.7489	73.0594
Os03g0165900	VIT_07s0005g05680	51.4286	54.5455
Os03g0165900	VIT_07s0005g05720	48.8889	51.8519
Os03g0165900	VIT_07s0005g05770	48.5714	51.6892
Os03g0165900	VIT_15s0107g00550	49.5238	53.4247
Os03g0166000	VIT_07s0005g05670	59.2233	75
Os03g0166600	VIT_01s0026g01210	52.1912	26.0437
Os03g0166600	VIT_14s0066g02150	54.5817	27.4549
Os03g0166800	VIT_08s0007g07020	78.4184	78.9386
Os03g0167000	VIT_06s0004g00880	41.7112	44.8276
Os03g0167000	VIT_06s0004g00910	40.107	43.8596
Os03g0167000	VIT_13s0156g00090	40.6417	40.4255
Os03g0167200	VIT_06s0004g00690	44.918	40.8955
Os03g0167200	VIT_08s0007g07190	44.2623	50.6567
Os03g0167400	VIT_08s0007g07110	48.6339	26.9697
Os03g0167500	VIT_18s0075g00220	48.9681	58.7838
Os03g0167600	VIT_08s0007g07100	52.7961	50.7911
Os03g0167800	VIT_06s0004g00860	70.5479	70.7094
Os03g0168200	VIT_01s0113g00560	55.8491	52.669
Os03g0168300	VIT_14s0108g01180	35	39.0438
Os03g0168400	VIT_14s0108g01050	33.2627	10.7534
Os03g0168500	VIT_17s0000g06370	27.1186	18.3908
Os03g0168550	VIT_14s0108g01060	59.8165	59.2727
Os03g0168600	VIT_01s0026g02700	66.5441	75.5741
Os03g0168700	VIT_10s0116g00080	45.3358	46.0227
Os03g0169100	VIT_17s0000g06450	77.0073	70.5686
Os03g0169300	VIT_14s0108g01150	48.6275	52.1008
Os03g0169400	VIT_12s0034g01020	50.8571	49.7207
Os03g0169800	VIT_17s0000g06320	61.4973	57.7889
Os03g0169900	VIT_07s0031g01630	40.5172	47.9592
Os03g0170100	VIT_02s0012g00890	44.5378	42.7419
Os03g0170300	VIT_14s0108g00350	62.8205	57.243
Os03g0170400	VIT_17s0000g05890	33.6032	27.2131
Os03g0170500	VIT_01s0026g01930	52.4324	48.2587
Os03g0170800	VIT_14s0108g00400	41.6149	29.7778
Os03g0170900	VIT_01s0026g01960	55.5762	49.7504
Os03g0171300	VIT_01s0026g02030	73.913	73.913
Os03g0171300	VIT_14s0108g00420	75	76.6667
Os03g0171300	VIT_17s0000g05900	79.3478	80.2198
Os03g0171600	VIT_01s0026g02080	57.7726	46.0259
Os03g0171600	VIT_17s0000g05920	59.6288	58.0135
Os03g0171900	VIT_07s0031g01330	75.3086	77.5424
Os03g0172000	VIT_09s0002g08940	43.1841	54.9367
Os03g0172200	VIT_10s0405g00020	64.2458	67.6471
Os03g0172200	VIT_12s0057g00410	55.3073	56.25
Os03g0173900	VIT_06s0004g01930	55.6	55.1587
Os03g0174100	VIT_06s0004g02040	72.5962	67.8652
Os03g0174200	VIT_13s0064g01020	30.6533	34.4633
Os03g0174300	VIT_08s0007g08120	67.7083	47.4453
Os03g0174400	VIT_08s0007g08150	42.7673	47.3868
Os03g0174500	VIT_08s0007g08130	71.9262	71.7791
Os03g0174600	VIT_06s0004g02080	64.3443	58.1481
Os03g0174800	VIT_08s0007g08170	53.2468	62.1212
Os03g0174900	VIT_09s0002g01590	35.8852	22.3214
Os03g0174900	VIT_11s0016g01480	43.0622	22.3325
Os03g0175200	VIT_04s0008g01660	60.7143	14.9123
Os03g0175600	VIT_04s0008g01690	77.4194	65.9341
Os03g0176100	VIT_02s0025g03930	50.3472	50.8772
Os03g0176100	VIT_04s0023g01190	31.25	50.5618
Os03g0176100	VIT_04s0023g01200	6.94444	35.7143
Os03g0176300	VIT_09s0002g01370	91.7647	28.9425
Os03g0176700	VIT_04s0008g01900	50.6493	64.2857
Os03g0176900	VIT_04s0008g01940	54.717	50
Os03g0177000	VIT_06s0009g01940	36.2745	38.5417
Os03g0177300	VIT_09s0002g01180	46.2963	44.757
Os03g0177400	VIT_12s0134g00190	15.8837	47.3333
Os03g0177900	VIT_12s0134g00190	15.8837	47.3333
Os03g0178000	VIT_12s0134g00190	15.8837	47.3333
Os03g0178100	VIT_04s0008g01960	62.8603	63.8514
Os03g0178200	VIT_04s0008g01950	47.479	44.8413
Os03g0178300	VIT_04s0008g02050	33.3333	28.8591
Os03g0178400	VIT_04s0008g02050	38.1098	41.9463
Os03g0178500	VIT_09s0002g01170	36.0606	35.3116
Os03g0179000	VIT_11s0016g01120	65.2229	59.1224
Os03g0179100	VIT_01s0026g00970	57.3333	58.371
Os03g0179400	VIT_04s0008g02070	58.5882	56.5909
Os03g0179400	VIT_09s0002g01110	51.7647	50
Os03g0179400	VIT_11s0016g01010	14.8235	37.5
Os03g0179400	VIT_11s0016g01060	62.8235	60.4072
Os03g0179700	VIT_11s0016g00930	56.4356	54.8077
Os03g0179900	VIT_00s0265g00170	35.9477	65.3465
Os03g0179900	VIT_09s0002g01080	63.8344	63.2147
Os03g0180000	VIT_09s0002g01020	62.4413	60.7306
Os03g0180000	VIT_11s0016g00910	54.7731	56.7261
Os03g0180100	VIT_09s0002g01000	25.1208	26.1307
Os03g0180100	VIT_11s0016g00890	20.7729	31.6176
Os03g0180300	VIT_04s0008g02100	38.4016	34.2609
Os03g0180400	VIT_09s0002g00980	85.3659	85.3659
Os03g0180700	VIT_18s0001g08980	66.5962	65.0826
Os03g0181400	VIT_04s0008g02210	51.2702	54.0146
Os03g0181500	VIT_04s0008g02250	70.4797	72.0755
Os03g0181500	VIT_09s0070g00300	53.5055	57.3123
Os03g0181750	VIT_00s0388g00070	4.87047	52.809
Os03g0181750	VIT_10s0003g02550	17.2021	30.4587
Os03g0181750	VIT_10s0003g02560	0.518135	3.67647
Os03g0181800	VIT_09s0002g00760	44.5026	48.2042
Os03g0182000	VIT_04s0008g02260	33.3935	35.3728
Os03g0182000	VIT_11s0016g00570	32.491	34.4828
Os03g0182700	VIT_11s0016g00450	79.646	78.6026
Os03g0182700	VIT_12s0028g01910	26.5487	46.875
Os03g0183100	VIT_07s0005g03510	33.3333	33.1565
Os03g0183600	VIT_09s0002g00340	71.1934	65.7795
Os03g0183800	VIT_09s0002g00150	63.0919	63.9831
Os03g0183900	VIT_09s0002g00130	75.8364	42.8571
Os03g0184000	VIT_09s0002g00100	75.7785	75.2577
Os03g0184300	VIT_18s0001g10580	53.0945	55.2542
Os03g0184400	VIT_03s0063g00510	52.4085	52.3077
Os03g0184500	VIT_03s0063g00620	44.7257	42.0635
Os03g0184500	VIT_18s0001g10710	40.9283	44.7005
Os03g0184550	VIT_18s0001g10720	64.2229	64.6018
Os03g0184600	VIT_18s0001g10720	61.8557	17.6991
Os03g0184700	VIT_18s0001g10740	49.0765	59.0476
Os03g0185000	VIT_00s0194g00120	48.1728	47.3856
Os03g0185000	VIT_19s0015g00130	50.4983	40.3183
Os03g0185200	VIT_07s0031g00830	39.9577	19.7286
Os03g0185500	VIT_18s0001g10990	0	0
Os03g0185500	VIT_18s0001g11030	63.308	27.2727
Os03g0185600	VIT_04s0069g00960	80.8	80.1587
Os03g0185700	VIT_11s0037g00570	22.5877	23.1461
Os03g0185700	VIT_11s0037g00580	21.7105	21.663
Os03g0185700	VIT_11s0103g00200	24.3421	24.3421
Os03g0186100	VIT_18s0001g11090	58.9404	58.5526
Os03g0186500	VIT_00s0804g00010	17.4312	34.0807
Os03g0186600	VIT_00s0313g00070	50.4032	55.0661
Os03g0186600	VIT_00s0729g00010	16.5323	66.129
Os03g0186600	VIT_03s0017g00360	17.7419	69.8413
Os03g0186600	VIT_03s0017g00440	22.1774	58.5106
Os03g0186600	VIT_03s0017g00450	16.9355	56
Os03g0186600	VIT_03s0167g00070	29.0323	39.3443
Os03g0186600	VIT_15s0024g01860	16.9355	64.6154
Os03g0186600	VIT_15s0024g02000	17.3387	50
Os03g0186600	VIT_15s0107g00120	37.5	51.6667
Os03g0186600	VIT_18s0001g07460	50.8064	39.375
Os03g0186800	VIT_08s0007g04470	60.9442	60.9442
Os03g0186900	VIT_18s0001g07340	52.2831	52.164
Os03g0186950	VIT_18s0001g07230	60.7955	56.6138
Os03g0187000	VIT_17s0000g06240	49.1379	48.5106
Os03g0187100	VIT_09s0002g02510	29.4776	18.9146
Os03g0187300	VIT_18s0001g07170	48.9736	19.1954
Os03g0187500	VIT_18s0001g07120	69.0476	29.2929
Os03g0187600	VIT_00s0199g00260	27.2727	54.5455
Os03g0187700	VIT_18s0001g07080	60.4839	56.391
Os03g0187800	VIT_18s0001g06300	29.5739	37.3418
Os03g0188200	VIT_14s0128g00120	24.9292	20.9524
Os03g0188200	VIT_18s0001g06670	22.6629	20.1005
Os03g0188400	VIT_07s0191g00240	48.9362	50
Os03g0188900	VIT_07s0191g00180	33.7621	31.3433
Os03g0188900	VIT_18s0001g06430	32.4759	35.1916
Os03g0189300	VIT_07s0191g00110	26.2055	18.4911
Os03g0189400	VIT_18s0001g06360	66.1417	65.1163
Os03g0189600	VIT_18s0001g06360	55.1451	54.0052
Os03g0190000	VIT_18s0001g06350	41.129	30.4478
Os03g0190100	VIT_03s0017g01330	56.3686	53.886
Os03g0190300	VIT_18s0001g05780	44.5513	40.5839
Os03g0190800	VIT_07s0141g00230	84.4262	83.7398
Os03g0190800	VIT_09s0070g00500	74.0437	75.6983
Os03g0190800	VIT_09s0070g00520	10.3825	79.1667
Os03g0190900	VIT_18s0001g05640	65.0728	54.3403
Os03g0191000	VIT_07s0141g00250	50.0486	38.0636
Os03g0191100	VIT_00s0665g00020	59.62	60.7748
Os03g0191100	VIT_10s0042g01030	18.7648	64.2276
Os03g0191100	VIT_18s0001g05620	68.6461	65.237
Os03g0191200	VIT_18s0001g05580	34.0164	39.3365
Os03g0191700	VIT_12s0142g00050	31.2147	28.6641
Os03g0191700	VIT_18s0001g05500	29.8023	29.1436
Os03g0191900	VIT_18s0001g05250	44.4444	35.9673
Os03g0192000	VIT_12s0121g00030	10.0233	32.5758
Os03g0192000	VIT_12s0178g00010	42.6573	56.3077
Os03g0192100	VIT_03s0063g00870	43.871	41.8033
Os03g0192100	VIT_18s0001g11100	44.9462	42.8279
Os03g0192100	VIT_18s0001g11110	36.7742	41.9118
Os03g0192300	VIT_00s0357g00090	43.4555	40.5868
Os03g0192400	VIT_07s0005g04970	80.9859	80.4196
Os03g0192500	VIT_12s0055g01130	38.1371	28.1088
Os03g0192600	VIT_12s0055g01140	32.2275	37.7778
Os03g0192700	VIT_07s0031g00920	89.8039	89.8039
Os03g0192800	VIT_04s0008g03170	71.7042	20.3839
Os03g0193000	VIT_00s0463g00020	53.0841	52.1101
Os03g0193075	VIT_00s2871g00010	54.5455	71.4286
Os03g0193225	VIT_14s0030g00690	13.6187	16.0183
Os03g0193225	VIT_17s0000g00850	13.2296	22.8188
Os03g0193225	VIT_19s0090g01700	17.5097	23.3766
Os03g0193225	VIT_19s0090g01710	12.0623	22.8782
Os03g0193400	VIT_01s0127g00750	50.9901	21.0634
Os03g0193400	VIT_01s0127g00770	0.49505	1.0989
Os03g0193400	VIT_01s0127g00780	50	20
Os03g0193400	VIT_01s0127g00800	51.4851	21.0101
Os03g0193700	VIT_00s0218g00180	3.66972	6.15385
Os03g0193700	VIT_12s0134g00150	5.50459	1.89274
Os03g0193700	VIT_15s0024g00080	5.50459	1.73913
Os03g0194100	VIT_12s0057g00470	43.0348	41.5865
Os03g0194100	VIT_19s0090g01610	45.0249	40.583
Os03g0194300	VIT_12s0057g00460	54.9161	54.9161
Os03g0194400	VIT_12s0057g00440	57.6744	63.5897
Os03g0194500	VIT_19s0090g01590	52.7094	52.1951
Os03g0195100	VIT_12s0055g00920	63.1818	67.8049
Os03g0195100	VIT_18s0001g04630	61.5909	58.5313
Os03g0195200	VIT_07s0031g01200	68.75	63.8225
Os03g0195300	VIT_07s0031g00940	58.3841	58.4733
Os03g0195300	VIT_18s0001g04890	59.9085	59.1867
Os03g0195450	VIT_07s0031g00940	50.5376	7.17557
Os03g0195450	VIT_18s0001g04890	53.7634	7.53012
Os03g0195500	VIT_07s0031g00940	54.7703	23.6641
Os03g0195500	VIT_18s0001g04890	56.1837	23.9458
Os03g0195800	VIT_12s0055g00940	69.9396	72.457
Os03g0195800	VIT_18s0001g04910	73.2628	73.7082
Os03g0195800	VIT_18s0001g04930	27.7946	75.102
Os03g0196000	VIT_12s0055g00940	65.1841	66.5102
Os03g0196000	VIT_18s0001g04910	67.638	67.0213
Os03g0196000	VIT_18s0001g04930	25.7669	68.5714
Os03g0196450	VIT_07s0005g02960	23.4973	10.0233
Os03g0196500	VIT_12s0057g00720	45.5056	47.6471
Os03g0196600	VIT_00s0194g00120	48.254	49.6732
Os03g0196600	VIT_19s0015g00130	51.1111	42.7056
Os03g0196800	VIT_19s0015g00140	56.7568	52.5
Os03g0196900	VIT_04s0023g01530	50.5085	27.5926
Os03g0197000	VIT_03s0063g02290	43.254	42.7451
