Gene stable ID	Ostreococcus lucimarinus gene stable ID	%id. target Ostreococcus lucimarinus gene identical to query gene	%id. query gene identical to target Ostreococcus lucimarinus gene
Os02g0717100	OSTLU_93502	30.9417	27.381
Os02g0717700	OSTLU_8888	40.7643	45.0704
Os02g0720700	OSTLU_37468	20.9451	30.7116
Os02g0722001	OSTLU_15823	38.674	40.1146
Os02g0722800	OSTLU_119295	15.1606	23.1735
Os02g0723300	OSTLU_29798	12.5523	20.4082
Os02g0723300	OSTLU_93190	12.5523	20.4082
Os02g0723600	OSTLU_35770	35.6667	29.7222
Os02g0724600	OSTLU_2054	37.2294	53.1959
Os02g0725200	OSTLU_34722	29.6813	28.4351
Os02g0725600	OSTLU_26008	24.4344	17.1429
Os02g0726600	OSTLU_16462	42.6471	32.9545
Os02g0726600	OSTLU_42552	38.2353	24.5283
Os02g0727100	OSTLU_28839	20.0893	12.0968
Os02g0728100	OSTLU_5654	5.78635	16.6667
Os02g0728300	OSTLU_30392	23.0159	25.5132
Os02g0728600	OSTLU_17769	44.186	44.4444
Os02g0728700	OSTLU_18243	21.3115	22.4784
Os02g0729400	OSTLU_32322	25.3776	23.9316
Os02g0730100	OSTLU_94220	25.8503	9.66921
Os02g0730500	OSTLU_7983	28.2051	41.3534
Os02g0731600	OSTLU_33157	51.8519	49.5575
Os02g0732500	OSTLU_43276	53.8043	53.2258
Os02g0732500	OSTLU_43397	53.8043	53.2258
Os02g0733800	OSTLU_40473	29.2181	29.0984
Os02g0734300	OSTLU_40358	36.25	34.1176
Os02g0736500	OSTLU_24970	19.076	23.1884
Os02g0736600	OSTLU_38526	34.3553	37.9011
Os02g0739000	OSTLU_50709	32.1459	35.9242
Os02g0739400	OSTLU_6525	21.9839	31.6602
Os02g0739600	OSTLU_29179	56.9231	62.0112
Os02g0739700	OSTLU_42726	28.3447	22.8938
Os02g0741100	OSTLU_3910	24.4344	32.4324
Os02g0741900	OSTLU_93648	33.1492	35.2941
Os02g0741900	OSTLU_94131	33.1492	35.2941
Os02g0742200	OSTLU_41392	46.2617	51.8325
Os02g0742500	OSTLU_31659	54.5455	7.63636
Os02g0742800	OSTLU_4049	0	0
Os02g0742900	OSTLU_4049	32.5658	33.1104
Os02g0743500	OSTLU_39208	15.6616	52.0958
Os02g0743800	OSTLU_34638	14.0056	27.027
Os02g0744100	OSTLU_43205	28.6689	46.4088
Os02g0744650	OSTLU_18489	36.1596	28.2101
Os02g0744900	OSTLU_119498	61.987	62.1212
Os02g0745000	OSTLU_12872	60.6061	48.4848
Os02g0746000	OSTLU_33783	43.75	40.9669
Os02g0747600	OSTLU_34044	27.2189	46.9388
Os02g0749300	OSTLU_10503	18.9744	21.7647
Os02g0749500	OSTLU_24673	10.3175	1.80556
Os02g0750100	OSTLU_32540	44	20.2765
Os02g0750400	OSTLU_31572	11.3208	4.47761
Os02g0750500	OSTLU_36712	23.9782	35.7724
Os02g0750500	OSTLU_41621	23.9782	35.7724
Os02g0751900	OSTLU_49318	25.9717	29.2247
Os02g0752000	OSTLU_5754	23.545	38.3621
Os02g0753000	OSTLU_43599	36.5123	44.3709
Os02g0753800	OSTLU_6061	21.9745	22.9236
Os02g0754000	OSTLU_34428	14.5604	32.1212
Os02g0754100	OSTLU_582	19.6813	39.0335
Os02g0754500	OSTLU_17396	32.137	34.2014
Os02g0754700	OSTLU_29417	51.54	61.9753
Os02g0754700	OSTLU_88696	43.9425	40.7619
Os02g0757900	OSTLU_7571	36.5741	54.8611
Os02g0758100	OSTLU_88968	27.3463	24.3165
Os02g0758100	OSTLU_89876	27.3463	24.3165
Os02g0759800	OSTLU_119541	19.7694	42.1053
Os02g0759900	OSTLU_33157	20	36.2832
Os02g0760000	OSTLU_9323	20.2532	48.9796
Os02g0760200	OSTLU_26967	19.774	18.5841
Os02g0760300	OSTLU_27975	47.3214	43.0894
Os02g0761200	OSTLU_119526	23.1102	22.4319
Os02g0761400	OSTLU_41654	59.3496	7.45659
Os02g0761900	OSTLU_8571	36.9048	45.5882
Os02g0762100	OSTLU_8571	41.0714	50.7353
Os02g0762200	OSTLU_92669	18.2099	16.6667
Os02g0762800	OSTLU_16586	43.9796	43.8454
Os02g0764500	OSTLU_31850	31.4176	44.3243
Os02g0764500	OSTLU_34554	30.6513	31.746
Os02g0765400	OSTLU_36075	41.0959	40.2685
Os02g0765600	OSTLU_36075	41.7051	40.4922
Os02g0765900	OSTLU_50765	57.1942	25.1185
Os02g0766900	OSTLU_3863	16.3934	19.943
Os02g0766900	OSTLU_4036	12.178	19.7719
Os02g0767100	OSTLU_16977	23.299	24.0938
Os02g0768200	OSTLU_33886	31.6514	37.7049
Os02g0768600	OSTLU_40612	50.3401	54.8148
Os02g0769700	OSTLU_41728	19.0909	13.0031
Os02g0770000	OSTLU_39514	41.4634	41.4634
Os02g0770000	OSTLU_43808	45.5285	48.2759
Os02g0770700	OSTLU_119551	13.7037	8.45714
Os02g0770800	OSTLU_37938	41.8448	42.9561
Os02g0772000	OSTLU_87576	28.9017	10.661
Os02g0772300	OSTLU_31107	19.1406	31.2102
Os02g0772500	OSTLU_28863	17.0962	22.1851
Os02g0774100	OSTLU_32597	15.2047	29.5455
Os02g0774300	OSTLU_31330	67.5994	68.1009
Os02g0775100	OSTLU_33926	48.0392	25.9259
Os02g0775200	OSTLU_119614	43.7673	47.5904
Os02g0776700	OSTLU_27356	13.3655	15.5431
Os02g0776700	OSTLU_30413	16.2641	20
Os02g0776800	OSTLU_43365	30.6402	30.9707
Os02g0776800	OSTLU_47438	30.7927	31.0769
Os02g0777100	OSTLU_37502	14.0625	39.1304
Os02g0777400	OSTLU_1531	3.3557	3.3557
Os02g0777700	OSTLU_40911	31.9616	16.0358
Os02g0778200	OSTLU_45389	48.5822	54.1623
Os02g0778400	OSTLU_40028	51.4019	52.381
Os02g0780550	OSTLU_33096	13.6082	23.6559
Os02g0780600	OSTLU_34792	21.5339	19.0104
Os02g0780700	OSTLU_24393	22.9833	21.7579
Os02g0781400	OSTLU_43488	34.5098	38.0952
Os02g0782100	OSTLU_27432	26.0755	22.0326
Os02g0782100	OSTLU_27511	25.4609	22.0365
Os02g0782200	OSTLU_8137	14.791	53.8012
Os02g0784700	OSTLU_29121	89.3617	39.1608
Os02g0785800	OSTLU_33191	56.25	57.7982
Os02g0786000	OSTLU_32955	20.3028	21.735
Os02g0787100	OSTLU_29432	21.1663	26.0638
Os02g0787300	OSTLU_27759	21.6802	24.6914
Os02g0787300	OSTLU_4731	22.7642	31.4607
Os02g0788133	OSTLU_15267	0	0
Os02g0788300	OSTLU_6420	42.7119	47.7273
Os02g0788400	OSTLU_6420	47.4048	51.8939
Os02g0788500	OSTLU_7291	18.75	31.4685
Os02g0788800	OSTLU_45915	23.2198	15.8228
Os02g0790500	OSTLU_51081	45.2756	27.4136
Os02g0791400	OSTLU_37791	41.8605	49.3151
Os02g0791500	OSTLU_14357	45.3089	55.1532
Os02g0791500	OSTLU_18839	42.3341	53.6232
Os02g0791700	OSTLU_2417	28.9941	55.3672
Os02g0791700	OSTLU_2504	28.9941	55.3672
Os02g0791800	OSTLU_41442	23.5294	34.6457
Os02g0792900	OSTLU_12272	34.5411	36.3868
Os02g0793300	OSTLU_26905	9.40722	33.7963
Os02g0793700	OSTLU_38393	47.0588	43.6364
Os02g0794400	OSTLU_34503	32.1429	40.678
Os02g0794600	OSTLU_43298	41.7722	50.7692
Os02g0794700	OSTLU_2836	59.4937	42.2472
Os02g0794700	OSTLU_94892	30.6962	30.8917
Os02g0794900	OSTLU_4622	4.56853	28.3784
Os02g0795000	OSTLU_5433	11.9831	44.9367
Os02g0795900	OSTLU_119483	23.9923	28.0269
Os02g0796000	OSTLU_6261	18.5714	31.4516
Os02g0796600	OSTLU_5113	32.5758	31.1594
Os02g0796700	OSTLU_30739	13.9113	4.95334
Os02g0796900	OSTLU_30656	54	52.9412
Os02g0797200	OSTLU_30656	54.902	54.902
Os02g0797400	OSTLU_37286	49.9314	51.3399
Os02g0799000	OSTLU_16113	37.5706	38.6628
Os02g0800000	OSTLU_3375	46.085	53.0928
Os02g0800100	OSTLU_32196	30.4965	31.3869
Os02g0800500	OSTLU_26150	6.94444	2.73224
Os02g0801200	OSTLU_32196	31.4815	24.8175
Os02g0801300	OSTLU_26150	6.94444	2.73224
Os02g0802400	OSTLU_8354	33.7143	40.6897
Os02g0802500	OSTLU_39838	51.5748	55.1192
Os02g0802700	OSTLU_119506	38.67	31.3373
Os02g0803250	OSTLU_26922	18.4859	15.0646
Os02g0803300	OSTLU_27074	20.5624	17.7542
Os02g0803700	OSTLU_32343	75.9907	76.7059
Os02g0804100	OSTLU_32924	77.4194	77.4194
Os02g0804300	OSTLU_38925	54.2373	56.9395
Os02g0804600	OSTLU_38170	22.379	41.4179
Os02g0804900	OSTLU_48569	73.7037	73.0722
Os02g0805000	OSTLU_24457	50.9202	30.0362
Os02g0805200	OSTLU_41357	66.9202	67.433
Os02g0805500	OSTLU_4650	37.7358	49.1803
Os02g0805800	OSTLU_40532	15.5047	32.4619
Os02g0805900	OSTLU_5662	1.85759	1.96721
Os02g0806600	OSTLU_34819	6.98413	33.3333
Os02g0806900	OSTLU_40179	29.106	37.234
Os02g0807000	OSTLU_38300	23.8754	25
Os02g0807000	OSTLU_38920	30.1038	27.3585
Os02g0807000	OSTLU_39729	30.1038	31.8681
Os02g0807100	OSTLU_48511	11.2903	6.17284
Os02g0810300	OSTLU_36765	51.3699	50.6757
Os02g0810300	OSTLU_94637	51.3699	50.6757
Os02g0810400	OSTLU_14134	46.7532	73.2203
Os02g0810450	OSTLU_6853	13.779	46.9767
Os02g0810500	OSTLU_26794	20.3747	20.5674
Os02g0812400	OSTLU_969	34.153	36.075
Os02g0813500	OSTLU_24082	57.8629	55.2987
Os02g0814200	OSTLU_26403	37.0079	37.8422
Os02g0814700	OSTLU_18267	67.7632	73.5714
Os02g0815000	OSTLU_32818	48.9362	74.1936
Os02g0815500	OSTLU_27414	67.4541	66.4083
Os02g0815600	OSTLU_43090	41.9831	44.0266
Os02g0815800	OSTLU_8172	30.9645	48.0315
Os02g0816000	OSTLU_24349	19.9199	20.3269
Os02g0816100	OSTLU_87850	36.4341	41.4097
Os02g0816300	OSTLU_16888	14.4198	16.9339
Os02g0816500	OSTLU_9756	40	44.4444
Os02g0816600	OSTLU_49684	51.5464	19.0355
Os02g0816800	OSTLU_26150	37.7451	42.0765
Os02g0816900	OSTLU_40911	44.602	38.9539
Os02g0817500	OSTLU_51237	23.1707	21.1111
Os02g0817700	OSTLU_40909	56.0268	60.1918
Os02g0817900	OSTLU_1824	42.1462	58.7852
Os02g0817900	OSTLU_47300	43.0793	55.9596
Os02g0818000	OSTLU_31796	17.3913	20.1005
Os02g0818700	OSTLU_28521	12.9747	17.9039
Os02g0819100	OSTLU_34299	33.0882	30
Os02g0819200	OSTLU_32597	17.5532	37.5
Os02g0819500	OSTLU_33951	25.6667	47.2393
Os02g0819500	OSTLU_7112	23.6667	50.7143
Os02g0819500	OSTLU_7447	13.3333	30.0752
Os02g0819700	OSTLU_28869	20.2128	36.5385
Os02g0820000	OSTLU_27323	68.9873	67.284
Os02g0820600	OSTLU_15687	21.5496	24.5856
Os02g0821800	OSTLU_32524	74.6939	75.3086
Os02g0822100	OSTLU_13038	17.7358	21.0291
Os02g0822200	OSTLU_12545	42.5982	46.5347
Os02g0822300	OSTLU_28758	38.0682	39.4118
Os02g0822500	OSTLU_18669	14.5631	24.8447
Os02g0822500	OSTLU_850	31.6748	39.426
Os02g0822600	OSTLU_29830	28.877	27.6923
Os02g0822800	OSTLU_27916	26.0116	23.3969
Os02g0823000	OSTLU_31074	28.4404	27.8276
Os02g0823200	OSTLU_33429	22.9167	22.541
Os02g0824700	OSTLU_15055	51.5385	55.8333
Os02g0826100	OSTLU_46542	23.9211	35.5963
Os02g0826200	OSTLU_18626	29.0221	35.249
Os02g0826500	OSTLU_1075	24.422	32.6255
Os02g0826500	OSTLU_43066	33.3815	36.6086
Os02g0826500	OSTLU_45085	30.7803	39.9625
Os02g0827100	OSTLU_6831	67.5	10.5882
Os02g0827300	OSTLU_119367	45.7045	47.0796
Os02g0827400	OSTLU_88941	34.3949	19.3548
Os02g0827500	OSTLU_93436	14.9758	12.253
Os02g0827600	OSTLU_9086	20.6522	40.4255
Os02g0829100	OSTLU_17803	23.6559	26.506
Os02g0830200	OSTLU_29755	25.1908	5.70934
Os02g0830200	OSTLU_41670	25.1908	5.70934
Os02g0830801	OSTLU_33418	13.2484	5.99769
Os02g0830900	OSTLU_33418	8.51064	1.84544
Os02g0831300	OSTLU_37801	37.5969	32.9932
Os02g0831800	OSTLU_10263	21.9577	31.3208
Os02g0832200	OSTLU_35457	15.6757	16.4773
Os02g0833300	OSTLU_86599	24.8756	25.3165
Os02g0834000	OSTLU_41392	55.3299	57.0681
Os02g0834700	OSTLU_38921	46.5181	44.7721
Os03g0100200	OSTLU_18600	26.601	25.1163
Os03g0100300	OSTLU_30744	5.13595	8.37438
Os03g0100300	OSTLU_93602	12.3867	1.91053
Os03g0100400	OSTLU_42450	34.7739	35.4872
Os03g0100800	OSTLU_42210	21.3402	28.6307
Os03g0101600	OSTLU_45840	36.5217	34.6154
Os03g0102200	OSTLU_119611	42.1053	38.7097
Os03g0102300	OSTLU_32751	1.81818	0.220022
Os03g0102333	OSTLU_32751	27.4725	5.50055
Os03g0102366	OSTLU_32751	39.5631	8.9659
Os03g0105600	OSTLU_12139	89.9329	89.9329
Os03g0105600	OSTLU_28827	87.9195	88.5135
Os03g0106000	OSTLU_87902	23.1552	21.4118
Os03g0106400	OSTLU_31397	47.1605	56.8452
Os03g0107300	OSTLU_13038	20.1271	21.2528
Os03g0107600	OSTLU_33354	28.7402	31.8777
Os03g0108400	OSTLU_8048	27.2727	44.0559
Os03g0108500	OSTLU_38826	26.6667	28.3688
Os03g0108600	OSTLU_38071	28.2371	41.9954
Os03g0108800	OSTLU_49332	29.0179	22.1843
Os03g0109300	OSTLU_119538	45.0237	48.9691
Os03g0109500	OSTLU_31424	65.2778	70.1493
Os03g0109600	OSTLU_119600	36.5714	51.6129
Os03g0109700	OSTLU_31309	32.4638	31.4607
Os03g0109700	OSTLU_31976	19.4203	29.386
Os03g0110400	OSTLU_14373	22.884	18.7902
Os03g0111100	OSTLU_16744	35.3791	40.3292
Os03g0111700	OSTLU_42662	10.3659	1.83983
Os03g0111800	OSTLU_13870	19.6844	23.6676
Os03g0112101	OSTLU_278	55.1282	22.1421
Os03g0112101	OSTLU_48152	55.8974	22.2676
Os03g0112800	OSTLU_18363	16.7927	19.8214
Os03g0112800	OSTLU_25626	22.3903	24.3021
Os03g0113100	OSTLU_14315	21.6607	30.6122
Os03g0113700	OSTLU_31330	66.8639	67.0623
Os03g0113800	OSTLU_33243	20.7469	22.3714
Os03g0114200	OSTLU_32230	33.5329	29.0155
Os03g0114300	OSTLU_2417	25.1012	52.5424
Os03g0114300	OSTLU_2504	25.1012	52.5424
Os03g0114400	OSTLU_32455	15.1052	22.3796
Os03g0114800	OSTLU_30525	57.3304	57.9646
Os03g0114900	OSTLU_7965	38.1443	46.25
Os03g0115200	OSTLU_35737	60.7929	60.5263
Os03g0115300	OSTLU_31572	14.6939	13.4328
Os03g0115400	OSTLU_38617	11.126	31.203
Os03g0115500	OSTLU_41681	30.2439	28.1818
Os03g0116000	OSTLU_40894	22.488	30.9211
Os03g0116500	OSTLU_30935	34.4671	34.1573
Os03g0117200	OSTLU_31325	20.5674	59.1837
Os03g0117800	OSTLU_41216	31.8713	45.4167
Os03g0118200	OSTLU_45749	26.9341	23.5
Os03g0118200	OSTLU_4844	18.9112	31.7308
Os03g0118400	OSTLU_49332	68.7117	38.2253
Os03g0118900	OSTLU_8464	7.77538	32.4324
Os03g0119000	OSTLU_33208	28.5156	34.7619
Os03g0119900	OSTLU_14029	99.0291	99.0291
Os03g0119900	OSTLU_44220	99.0291	99.0291
Os03g0120100	OSTLU_44624	36.4706	37.2372
Os03g0120300	OSTLU_43254	34.8754	31.6129
Os03g0121700	OSTLU_12381	30.3167	55.3719
Os03g0122000	OSTLU_41102	20.2454	44.4444
Os03g0122200	OSTLU_13461	44	66.8919
Os03g0122600	OSTLU_29140	16.087	31.8966
Os03g0123100	OSTLU_24651	53.75	49.711
Os03g0123100	OSTLU_33350	57.5	57.8616
Os03g0123200	OSTLU_15612	24.6032	20.462
Os03g0123300	OSTLU_13210	33.2696	75.6522
Os03g0123300	OSTLU_17898	14.3403	25
Os03g0123500	OSTLU_5313	21.0191	27.0492
Os03g0123600	OSTLU_7305	26.2774	40.678
Os03g0124000	OSTLU_27999	13.3672	21.8232
Os03g0125100	OSTLU_9013	30.8772	57.5163
Os03g0125300	OSTLU_28984	25.2604	23.5437
Os03g0125800	OSTLU_49610	26.2548	23.6111
Os03g0126000	OSTLU_32105	47.5949	50.8108
Os03g0126300	OSTLU_15982	21.4925	21.6867
Os03g0126800	OSTLU_41712	31.1715	33.5586
Os03g0127700	OSTLU_1531	14.1414	28.1879
Os03g0127900	OSTLU_119547	44.7489	14.6051
Os03g0128500	OSTLU_26670	35.8974	35.8974
Os03g0128800	OSTLU_93935	20.3704	26.1905
Os03g0129200	OSTLU_43971	39.0909	17.8794
Os03g0129300	OSTLU_28757	64.4144	70.4434
Os03g0129300	OSTLU_37993	59.4595	77.4194
Os03g0129900	OSTLU_29176	24.4898	45
Os03g0130400	OSTLU_88233	43.686	46.0432
Os03g0130500	OSTLU_31751	15.3558	23.1312
Os03g0131100	OSTLU_24740	13.5881	17.704
Os03g0131300	OSTLU_28268	32.0225	37.5
Os03g0131400	OSTLU_89537	17.0251	15.4976
Os03g0131500	OSTLU_30533	14.5161	25
Os03g0131500	OSTLU_38289	34.1398	41.9142
Os03g0131800	OSTLU_30708	34.0517	36.9159
Os03g0132300	OSTLU_33594	17.7083	29.1429
Os03g0133300	OSTLU_51183	33.5244	32.9577
Os03g0133300	OSTLU_52127	33.5244	32.9577
Os03g0133900	OSTLU_5580	43.7853	58.4906
Os03g0134300	OSTLU_28808	48.2673	50.5181
Os03g0136200	OSTLU_42420	36.6391	41.9558
Os03g0136800	OSTLU_92755	18.2432	29.1892
Os03g0137300	OSTLU_31838	34.2995	32.7189
Os03g0137700	OSTLU_40656	23.2184	24.9383
Os03g0138600	OSTLU_28866	14.7	16.0305
Os03g0139100	OSTLU_18267	69.5946	73.5714
Os03g0141000	OSTLU_27810	57.5	27.381
Os03g0143300	OSTLU_37953	40.146	11.0664
Os03g0143400	OSTLU_25997	68.2842	67.4658
Os03g0143600	OSTLU_27695	22.1344	26.0465
Os03g0145500	OSTLU_37502	13.2837	41.806
Os03g0145800	OSTLU_8045	32.2581	40
Os03g0146000	OSTLU_15391	53.3333	55.1724
Os03g0146300	OSTLU_35755	66.6667	80
Os03g0146400	OSTLU_26228	25.3308	20.0599
Os03g0146400	OSTLU_43309	30.4348	32.7236
Os03g0146500	OSTLU_33249	26.9565	31.7949
Os03g0147150	OSTLU_27143	33.1967	17.1975
Os03g0147150	OSTLU_29766	33.1967	17.1975
Os03g0147400	OSTLU_13038	18.1329	22.5951
Os03g0151300	OSTLU_32976	27.762	8.20771
Os03g0151700	OSTLU_311	36.9149	41.6567
Os03g0151800	OSTLU_29008	82.5711	83.0846
Os03g0152100	OSTLU_38105	29.9065	9.72644
Os03g0152700	OSTLU_10314	22.4096	40.4348
Os03g0152900	OSTLU_42344	13.7566	31.1005
Os03g0153000	OSTLU_42846	48.7179	7.36434
Os03g0153400	OSTLU_95454	26.25	38.5321
Os03g0154700	OSTLU_94716	72.3077	72.6804
Os03g0156500	OSTLU_41993	4.158	10.6383
Os03g0156700	OSTLU_43009	25.5618	39.0558
Os03g0157800	OSTLU_39090	2	6.81818
Os03g0157900	OSTLU_12357	50.4695	54.5685
Os03g0158200	OSTLU_50012	43.3663	44.7853
Os03g0160100	OSTLU_39208	17.1091	52.0958
Os03g0160400	OSTLU_37994	15.8498	29.1747
Os03g0160600	OSTLU_49318	28.2986	32.4056
Os03g0162200	OSTLU_119619	78.2609	75.5245
Os03g0163100	OSTLU_94483	9.67366	14.5359
Os03g0163200	OSTLU_94483	5.11727	4.20315
Os03g0164700	OSTLU_25086	32.3404	34.7032
Os03g0165000	OSTLU_33842	29.397	18.2527
Os03g0165300	OSTLU_27999	14.3556	24.3094
Os03g0165800	OSTLU_32248	46.6368	48.3721
Os03g0166100	OSTLU_37480	39.9015	24.5455
Os03g0166200	OSTLU_37480	36.859	34.8485
Os03g0166800	OSTLU_26071	45.14	47.4048
Os03g0167700	OSTLU_32588	68.4713	68.9103
Os03g0168500	OSTLU_7608	15.2542	19.708
Os03g0168700	OSTLU_25206	20.3358	22.8512
Os03g0169100	OSTLU_32100	63.1387	65.283
Os03g0169400	OSTLU_16290	17.7143	25.2033
Os03g0169500	OSTLU_18489	32.969	35.214
Os03g0169600	OSTLU_9704	10	66.6667
Os03g0170300	OSTLU_4482	29.2308	43.8462
Os03g0170500	OSTLU_9339	27.027	43.8596
Os03g0172200	OSTLU_49228	32.4022	35.474
Os03g0174500	OSTLU_19549	54.5082	62.1495
Os03g0174600	OSTLU_17350	43.0328	53.2995
Os03g0175200	OSTLU_88251	38.0952	9.78593
Os03g0176100	OSTLU_14806	20.8333	20.2703
Os03g0177000	OSTLU_23942	22.8758	20.2312
Os03g0177400	OSTLU_27060	41.6107	39.8287
Os03g0177400	OSTLU_27198	41.6107	39.8287
Os03g0177400	OSTLU_29711	41.6107	39.8287
Os03g0177900	OSTLU_27060	41.6107	39.8287
Os03g0177900	OSTLU_27198	41.6107	39.8287
Os03g0177900	OSTLU_29711	41.6107	39.8287
Os03g0178000	OSTLU_27060	41.6107	39.8287
Os03g0178000	OSTLU_27198	41.6107	39.8287
Os03g0178000	OSTLU_29711	41.6107	39.8287
Os03g0178100	OSTLU_611	39.1353	45.4897
Os03g0178200	OSTLU_10630	20.5882	64.4737
Os03g0180000	OSTLU_87097	22.8482	24.2123
Os03g0180000	OSTLU_94245	19.5618	21.9684
Os03g0180300	OSTLU_33096	12.6706	23.2975
Os03g0180400	OSTLU_41449	63.4146	63.4146
Os03g0180700	OSTLU_18368	36.9979	41.7661
Os03g0181675	OSTLU_48483	13.036	6.08
Os03g0182600	OSTLU_12355	56.3934	59.3103
Os03g0183600	OSTLU_30612	48.7654	50.1057
Os03g0184000	OSTLU_38345	48.2699	46.5776
Os03g0184000	OSTLU_47627	48.7889	51.087
Os03g0184700	OSTLU_4487	34.8285	41.7722
Os03g0185000	OSTLU_87889	43.1894	34.7594
Os03g0185600	OSTLU_27790	37.6	37.9032
Os03g0186100	OSTLU_5668	35.0993	42.5703
Os03g0187000	OSTLU_32668	24.569	28.5
Os03g0187700	OSTLU_32692	34.6774	29.2517
Os03g0190100	OSTLU_6184	30.3523	37.9661
Os03g0190800	OSTLU_3954	49.7268	52.907
Os03g0190900	OSTLU_2867	31.8087	37.5
Os03g0191000	OSTLU_26252	22.449	21.1345
Os03g0191100	OSTLU_33920	31.3539	35.9673
Os03g0191400	OSTLU_32675	66.0465	69.2683
Os03g0191700	OSTLU_2772	20.0565	43.5583
Os03g0192400	OSTLU_16353	47.1831	46.8531
Os03g0192700	OSTLU_36109	65.8824	63.5161
Os03g0193400	OSTLU_30946	11.8812	4.95868
Os03g0193600	OSTLU_43151	29.8701	23.5897
Os03g0193700	OSTLU_17209	18.3486	5.95238
Os03g0194400	OSTLU_7831	34.8837	45.1807
Os03g0195100	OSTLU_30412	48.8636	53.4826
Os03g0195200	OSTLU_7755	36.0294	53.5519
Os03g0196600	OSTLU_87889	42.8571	36.0963
Os03g0196800	OSTLU_30445	36.2162	49.2647
Os03g0197400	OSTLU_26807	29.5739	32.5967
Os03g0198300	OSTLU_24322	14.168	14.6758
Os03g0198400	OSTLU_3486	42.2472	43.2184
Os03g0200000	OSTLU_5299	27.9683	38.5455
Os03g0200500	OSTLU_28528	72.5191	73.0769
Os03g0200700	OSTLU_26726	16.9096	31.3514
Os03g0200800	OSTLU_43276	55.4348	54.8387
Os03g0200800	OSTLU_43397	55.4348	54.8387
Os03g0201100	OSTLU_7470	4.69799	3.16742
Os03g0201600	OSTLU_6322	34.3066	48.2051
Os03g0202001	OSTLU_19676	41.4545	52.0548
Os03g0202300	OSTLU_4583	37.6289	48.9933
Os03g0203700	OSTLU_164	37.1933	41.1957
Os03g0203700	OSTLU_40728	30.2257	33.2613
Os03g0203800	OSTLU_29226	17.971	22.7941
Os03g0205000	OSTLU_16474	17.9072	28.6701
Os03g0205400	OSTLU_3874	9.33852	44.2804
Os03g0206300	OSTLU_8108	22.9508	25.4545
Os03g0207250	OSTLU_92211	35.2941	30.8824
Os03g0207300	OSTLU_13142	75.6024	73.8235
Os03g0207900	OSTLU_9307	7.7193	37.931
Os03g0209400	OSTLU_31494	49.2857	50.365
Os03g0209500	OSTLU_10632	5.01672	56.6038
Os03g0209600	OSTLU_31516	33.0565	33.6717
Os03g0209600	OSTLU_36966	32.0598	33.6824
Os03g0210800	OSTLU_29204	6.52447	5.75221
Os03g0212700	OSTLU_29535	51.0319	62.3853
Os03g0213100	OSTLU_27583	77.6842	77.521
Os03g0213400	OSTLU_43137	0	0
Os03g0214000	OSTLU_1604	25.3659	28.9425
Os03g0214100	OSTLU_51766	30.9524	34.0314
Os03g0214400	OSTLU_17319	40.9664	42.8571
Os03g0214400	OSTLU_46154	35.7143	39.8126
Os03g0214600	OSTLU_29386	42.5974	41.206
Os03g0215000	OSTLU_18795	18.2292	23.2558
Os03g0215000	OSTLU_33750	18.75	24.5734
Os03g0215000	OSTLU_42112	20.3125	24.2236
Os03g0215000	OSTLU_5957	21.875	29.7872
Os03g0215800	OSTLU_41218	49.3333	53.6232
Os03g0215900	OSTLU_31572	16.4201	20.709
Os03g0216600	OSTLU_429	46.1717	48.8344
Os03g0219100	OSTLU_39956	14.8402	18.3616
Os03g0219300	OSTLU_26788	84.4098	84.7875
Os03g0219300	OSTLU_33239	86.4143	85.8407
Os03g0219700	OSTLU_3227	32.6353	44.9519
Os03g0219900	OSTLU_28269	39.924	47.2973
Os03g0222100	OSTLU_31696	17.7116	29.1237
Os03g0223200	OSTLU_13349	35.6021	39.8827
Os03g0223200	OSTLU_48780	33.7696	31.6176
Os03g0223800	OSTLU_17095	18.9189	0.980392
Os03g0223900	OSTLU_10320	23.9875	28.4133
Os03g0224200	OSTLU_5500	19.5369	50
Os03g0224300	OSTLU_51081	48.4127	43.6234
Os03g0225100	OSTLU_27759	23.0089	24.0741
Os03g0225100	OSTLU_4731	25.0737	31.8352
Os03g0225500	OSTLU_94099	15.4264	20.4103
Os03g0225600	OSTLU_37578	27.193	4.31755
Os03g0226400	OSTLU_33926	42.8212	44.9735
Os03g0227000	OSTLU_119532	46.1538	47.6959
Os03g0227300	OSTLU_5068	16.8646	30.4721
Os03g0228400	OSTLU_28054	43.3735	45
Os03g0229500	OSTLU_2943	15.2824	23.8342
Os03g0229500	OSTLU_3441	18.6047	26.988
Os03g0229500	OSTLU_47105	21.2625	26.556
Os03g0229600	OSTLU_119388	41.25	13.9831
Os03g0231600	OSTLU_31397	44.5783	55.0595
Os03g0231700	OSTLU_88065	49.0458	53.7657
Os03g0231800	OSTLU_88065	48.6792	53.9749
Os03g0232500	OSTLU_29397	30.5031	38.3399
Os03g0232500	OSTLU_6940	28.9308	45.7711
Os03g0232900	OSTLU_5299	26.5509	38.9091
Os03g0233000	OSTLU_26049	20	20.0573
Os03g0233800	OSTLU_29984	12.5817	22.1902
Os03g0234200	OSTLU_16428	71.4286	27.3438
Os03g0236300	OSTLU_9540	11.1748	40.2062
Os03g0236966	OSTLU_39911	35.7513	33.8235
Os03g0237000	OSTLU_29586	61.5126	58.6538
