Gene stable ID	Oryza barthii gene stable ID	%id. target Oryza barthii gene identical to query gene	%id. query gene identical to target Oryza barthii gene
Os01g0743732	OBART03G33190	62.7451	28.3186
Os01g0743800	OBART01G30510	100	100
Os01g0744000	OBART01G30530	97.4253	99.5789
Os01g0744200	OBART01G30540	98.5	98.5
Os01g0744300	OBART01G30550	99.8325	88.9552
Os01g0744400	OBART01G30560	95.3456	99.5582
Os01g0745000	OBART01G30570	99.4083	43.299
Os01g0745300	OBART01G30580	25.9542	94.4444
Os01g0745700	OBART01G30590	99.2248	99.2248
Os01g0746200	OBART01G30610	99.5907	99.5907
Os01g0746400	OBART01G30620	81.3708	91.502
Os01g0746700	OBART01G30630	99.5506	99.5506
Os01g0747400	OBART01G30670	99.2151	99.2151
Os01g0747500	OBART01G30690	100	99.7543
Os01g0747600	OBART01G30700	82.6873	99.0712
Os01g0747700	OBART01G30710	80	99.5918
Os01g0747800	OBART01G30720	93.9394	93.9394
Os01g0748000	OBART01G30740	99.635	99.635
Os01g0748100	OBART01G30750	43.5644	30.5556
Os01g0748150	OBART01G30760	98.7342	98.7342
Os01g0748200	OBART01G30770	84.7534	99.7361
Os01g0748300	OBART01G30780	75.4839	82.3944
Os01g0748500	OBART01G30800	100	88.3212
Os01g0748600	OBART01G30810	100	100
Os01g0748800	OBART01G30820	97.7778	48.8889
Os01g0748900	OBART01G30830	100	100
Os01g0748950	OBART01G30840	90.2062	99.4318
Os01g0749100	OBART01G30860	79.3177	97.6378
Os01g0749200	OBART01G30870	100	100
Os01g0749300	OBART01G30880	99.5455	99.5455
Os01g0749400	OBART01G30890	99.0142	99.6692
Os01g0749900	OBART01G30910	98.3015	99.1435
Os01g0750000	OBART01G30920	100	100
Os01g0750100	OBART01G30930	99.3671	99.3671
Os01g0750300	OBART01G30940	94.8433	97.6067
Os01g0750400	OBART01G30950	98.7903	58.1948
Os01g0750500	OBART01G30960	100	100
Os01g0750600	OBART01G30970	99.8534	99.1266
Os01g0750800	OBART01G30980	100	55.9055
Os01g0750900	OBART01G30990	96.8254	98.3871
Os01g0751300	OBART01G31010	79.5014	95.0331
Os01g0751400	OBART01G31020	100	100
Os01g0751600	OBART01G31030	99.7567	98.5577
Os01g0752100	OBART01G31040	98.1982	76.3573
Os01g0752200	OBART01G31050	100	100
Os01g0752300	OBART01G31060	100	100
Os01g0752400	OBART01G31070	46.0317	53.3742
Os01g0752600	OBART01G31080	99.3684	99.3684
Os01g0752700	OBART01G31090	97.0282	99.5427
Os01g0752800	OBART01G31100	29.5181	100
Os01g0753000	OBART01G31110	93.2584	89.5683
Os01g0753100	OBART01G31120	100	100
Os01g0753200	OBART01G31130	72.619	34.0149
Os01g0753300	OBART01G31140	98.4127	98.4127
Os01g0753400	OBART01G31150	97.5207	89.3939
Os01g0753500	OBART01G31160	95.896	89.1858
Os01g0753800	OBART01G31170	99.711	99.711
Os01g0754000	OBART01G31180	93.9394	97.8947
Os01g0754100	OBART01G31190	99.2857	96.5278
Os01g0754200	OBART01G31200	90.2793	99.8764
Os01g0754200	OBART01G31210	95.3073	99.6495
Os01g0754500	OBART01G31220	98.9899	98.9899
Os01g0754700	OBART01G31240	98.9442	99.0937
Os01g0754800	OBART01G31250	98.9474	98.9474
Os01g0755100	OBART01G31260	86.4652	89.2809
Os01g0755500	OBART01G31270	60.5381	100
Os01g0755700	OBART01G31280	99.5798	99.5798
Os01g0756000	OBART01G31290	66.0287	96.0557
Os01g0756101	OBART01G31300	49.4565	48.6631
Os01g0756200	OBART01G31310	83.3962	100
Os01g0756300	OBART01G31320	100	100
Os01g0756600	OBART01G31350	99.4987	99.4987
Os01g0756700	OBART01G31360	97.6096	99.7963
Os01g0757200	OBART01G31380	61.7737	88.5965
Os01g0757400	OBART01G31400	99.7409	89.9533
Os01g0757500	OBART01G31410	97.7876	97.7876
Os01g0757600	OBART01G31420	91.3979	67.2823
Os01g0757700	OBART01G31450	85.9155	62.0339
Os01g0757800	OBART01G31460	90.1869	91.1811
Os01g0757900	OBART01G31470	78.0612	46.789
Os01g0758000	OBART01G31480	99.3464	96.2025
Os01g0758200	OBART01G31500	95.7346	99.5074
Os01g0758300	OBART01G31510	99.7835	95.4451
Os01g0758400	OBART01G31520	83.3663	96.7816
Os01g0758500	OBART01G31530	98.9744	98.9744
Os01g0758900	OBART01G31570	87.5367	97.2313
Os01g0759000	OBART01G31580	50.3731	94.4056
Os01g0759100	OBART01G31590	98.913	98.645
Os01g0759200	OBART01G31660	98.9496	98.7421
Os01g0759400	OBART01G31670	99.2593	99.6283
Os01g0759700	OBART01G31690	83.9729	87.9433
Os01g0759900	OBART01G31700	97.7679	85.214
Os01g0760300	OBART01G31720	99.6161	82.1203
Os01g0760400	OBART01G31730	99.6008	99.6008
Os01g0760600	OBART01G31740	100	100
Os01g0760800	OBART07G12190	30.597	15.1292
Os01g0760900	OBART01G31760	98.8189	98.8189
Os01g0761000	OBART01G31770	99.3377	99.3377
Os01g0761100	OBART01G31780	91.5994	99.1259
Os01g0761300	OBART01G31790	83.1858	46.9218
Os01g0761400	OBART01G31800	99.3031	93.4426
Os01g0761500	OBART01G31810	99.661	99.661
Os01g0761900	OBART01G31830	97.546	64.898
Os01g0762000	OBART01G31840	89.1784	94.6809
Os01g0762400	OBART01G31870	57.0637	44.4924
Os01g0762500	OBART01G31860	99.1984	99.1984
Os01g0762900	OBART01G31880	99.0991	99.0991
Os01g0763000	OBART01G31890	99.4764	99.4764
Os01g0763100	OBART01G31900	73.4568	99.1667
Os01g0763200	OBART01G31910	90.228	88.2166
Os01g0763300	OBART01G31930	100	100
Os01g0763600	OBART01G31950	95.6522	82.3789
Os01g0763750	OBART01G31960	99.6678	99.6678
Os01g0763900	OBART01G31980	57.0048	69.0059
Os01g0764000	OBART01G31990	99.5349	99.5349
Os01g0764200	OBART01G32000	58.4746	57.5
Os01g0764300	OBART01G32010	84.555	78.0193
Os01g0764400	OBART01G32020	99.0415	99.0415
Os01g0764500	OBART08G04390	85.1852	21.9745
Os01g0764600	OBART01G32040	99.403	87.4016
Os01g0764700	OBART01G32050	94.382	67.4699
Os01g0764800	OBART01G32060	93.9739	100
Os01g0764950	OBART01G32080	98.3402	51.6903
Os01g0765000	OBART01G32100	57.6613	100
Os01g0765200	OBART01G32120	99.0719	37.2276
Os01g0765300	OBART01G32120	100	52.136
Os01g0765400	OBART01G32130	92.4574	99.7375
Os01g0765500	OBART01G32140	97.0339	99.5652
Os01g0765600	OBART01G32160	70.9091	100
Os01g0765900	OBART01G32170	98.8732	95.6403
Os01g0766000	OBART01G32180	87.3626	98.5537
Os01g0766200	OBART01G32190	37.377	68.2635
Os01g0766400	OBART01G32200	100	100
Os01g0766600	OBART01G32210	63.728	86.3481
Os01g0766900	OBART01G32240	100	37.6368
Os01g0767100	OBART01G32260	95.7447	97.2495
Os01g0767600	OBART01G32280	100	100
Os01g0767700	OBART01G32290	93.0499	93.5086
Os01g0767900	OBART01G32300	97.9528	99.6795
Os01g0768200	OBART01G32320	92.7273	100
Os01g0768300	OBART01G32330	100	100
Os01g0768333	OBART01G32340	68.8525	95.4545
Os01g0768700	OBART01G32350	100	26.7143
Os01g0769000	OBART01G32360	99.8764	99.8764
Os01g0769200	OBART01G32390	99.7644	99.7644
Os01g0769700	OBART01G32400	99.8884	99.8884
Os01g0769900	OBART01G32410	75.4991	98.3452
Os01g0770100	OBART01G32420	81.8182	60.6432
Os01g0770200	OBART01G32430	93.9962	99.2079
Os01g0770400	OBART01G32440	25	84.6154
Os01g0770500	OBART01G32450	92.674	96.9349
Os01g0770800	OBART01G32470	100	100
Os01g0771000	OBART01G32480	55.5066	100
Os01g0771100	OBART01G32490	98.3539	100
Os01g0771200	OBART01G32500	99.4949	99.4949
Os01g0771300	OBART01G32510	73.1183	94.4444
Os01g0771400	OBART01G32520	88.9216	82.3049
Os01g0771900	OBART01G32550	81.7496	97.6577
Os01g0772000	OBART01G32560	94.1043	92.4276
Os01g0772100	OBART01G32570	98.7755	98.7755
Os01g0772150	OBART01G32580	68.6391	67.6385
Os01g0772200	OBART01G32590	90.9747	96.5517
Os01g0772400	OBART01G32600	58.7549	100
Os01g0772500	OBART01G32610	92.0792	95.8763
Os01g0772600	OBART01G32620	99.8567	99.8567
Os01g0772700	OBART01G32630	80	74.883
Os01g0772800	OBART01G32640	99.7984	99.7984
Os01g0772900	OBART01G32650	99.6951	92.1127
Os01g0773000	OBART01G32660	98.8858	51.9006
Os01g0773100	OBART01G32670	96.2185	100
Os01g0773200	OBART01G32680	89.9408	25.8503
Os01g0773400	OBART01G32700	96.4039	94.8299
Os01g0773600	OBART01G32710	93.4211	97.1125
Os01g0773700	OBART01G32720	100	100
Os01g0773800	OBART01G32730	69.281	97.2477
Os01g0774100	OBART01G32760	65.0943	24.8201
Os01g0774400	OBART01G32770	100	21.6279
Os01g0774500	OBART01G32780	70.334	95.7219
Os01g0774500	OBART01G32800	99.6071	99.6071
Os01g0775100	OBART01G32810	98.9912	87.7095
Os01g0775300	OBART01G32830	94.551	98.1673
Os01g0775400	OBART01G32840	99.8127	99.8127
Os01g0775500	OBART01G32850	98.5673	43.2704
Os01g0776300	OBART01G32880	18.7291	81.1594
Os01g0776400	OBART01G32890	99.5816	99.7904
Os01g0776500	OBART01G06310	87.2629	91.7379
Os01g0776600	OBART01G06320	100	100
Os01g0776700	OBART01G32910	42	80.7692
Os01g0776800	OBART01G32920	92.7813	99.093
Os01g0777000	OBART01G32930	85.1456	94.7084
Os01g0777200	OBART01G32940	99.4048	99.4048
Os01g0777300	OBART01G32950	95.5742	99.7503
Os01g0777400	OBART01G32960	58.0645	37.3057
Os01g0777600	OBART01G32960	58.0645	37.3057
Os01g0777800	OBART01G32980	89.0274	92.9688
Os01g0778100	OBART01G33000	99.2405	97.0297
Os01g0778400	OBART01G33010	68.0412	97.0588
Os01g0778500	OBART01G33020	100	71.5152
Os01g0778700	OBART01G33040	89.9543	88.3408
Os01g0778800	OBART01G33050	85.7143	97.2028
Os01g0778900	OBART01G33060	78.481	98.4127
Os01g0779100	OBART01G33080	99.3023	88.4058
Os01g0779400	OBART01G33100	99.5928	96.6035
Os01g0779800	OBART01G33110	100	100
Os01g0780400	OBART01G33130	91.1694	38.6054
Os01g0780600	OBART01G33140	98.6343	99.0854
Os01g0780800	OBART01G33150	100	100
Os01g0780900	OBART06G27260	57.0201	44.2222
Os01g0781000	OBART01G33160	100	100
Os01g0781100	OBART01G33170	62.9222	63.1703
Os01g0781700	OBART01G33180	87.1262	81.3809
Os01g0782100	OBART01G33180	87.0543	87.1218
Os01g0782200	OBART01G33190	90.9789	98.5447
Os01g0782500	OBART01G33200	99.7494	99.7494
Os01g0782800	OBART01G33210	99.1085	95.1498
Os01g0782901	OBART01G33230	92.2414	93.8596
Os01g0783000	OBART01G33240	93.2432	70.4082
Os01g0783100	OBART01G33250	98.8304	98.8304
Os01g0783200	OBART01G33260	99.5893	99.5893
Os01g0783400	OBART01G33280	92.1659	42.5532
Os01g0783500	OBART01G33290	99.2366	82.0189
Os01g0783600	OBART01G33300	97.4747	95.5446
Os01g0783700	OBART01G33310	99.0991	99.0991
Os01g0784600	OBART01G33330	89.3064	86.3129
Os01g0784700	OBART01G33340	86.9461	96.0317
Os01g0784800	OBART01G33350	99.5074	99.5074
Os01g0785400	OBART01G33390	100	100
Os01g0785600	OBART01G33400	95.7983	95.7983
Os01g0785700	OBART01G33410	99.5392	99.5392
Os01g0785900	OBART01G33420	99.3814	98.7705
Os01g0786500	OBART01G33460	90.3704	98.7854
Os01g0786700	OBART01G33470	97.733	96.7581
Os01g0786800	OBART01G33480	99.7696	93.9262
Os01g0786900	OBART01G33490	99.6552	99.6552
Os01g0787300	OBART01G33510	29.3413	26.0638
Os01g0787400	OBART01G33520	81.3953	97.2222
Os01g0787600	OBART01G33530	98.8593	87.5421
Os01g0788400	OBART01G33570	85.1648	94.3205
Os01g0788500	OBART01G33580	99.2299	99.2299
Os01g0788700	OBART01G33590	99.0385	99.0385
Os01g0788800	OBART01G33600	99.0461	87.1329
Os01g0788900	OBART01G33610	97.6119	70.4741
Os01g0789000	OBART01G33620	94.4904	72.8238
Os01g0789100	OBART01G33630	93.3131	92.4699
Os01g0789200	OBART01G33640	99.1435	93.7247
Os01g0793100	OBART01G33650	88.8563	50.7538
Os01g0793200	OBART01G33660	93.5897	93.8303
Os01g0793300	OBART01G33670	91.6933	50.7965
Os01g0793600	OBART01G33680	75.1773	18.5639
Os01g0793800	OBART01G33690	100	100
Os01g0793900	OBART01G33700	100	100
Os01g0794100	OBART01G33710	65.7895	70.922
Os01g0794400	OBART01G33730	97.2081	92.0673
Os01g0794500	OBART01G33740	92.1739	66.25
Os01g0795300	OBART01G33760	49.5652	26.7606
Os01g0795400	OBART01G33750	94.4	24.2965
Os01g0795600	OBART01G33770	98.7654	98.7654
Os01g0795832	OBART01G33810	96.2025	96.2025
Os01g0795900	OBART01G33820	86.4865	65.9794
Os01g0796400	OBART01G33840	100	100
Os01g0796700	OBART01G33860	72.8016	55.4517
Os01g0797600	OBART01G33870	99.1489	99.1489
Os01g0798500	OBART01G33920	100	100
Os01g0798800	OBART01G33940	96.3663	77.6347
Os01g0798900	OBART01G33950	97.733	97.733
Os01g0799000	OBART01G33960	58.2137	89.2421
Os01g0799100	OBART01G33970	72.211	78.0702
Os01g0799500	OBART01G33980	98.2097	98.4615
Os01g0799900	OBART01G33990	98.801	98.801
Os01g0800000	OBART01G34000	74.6988	96.875
Os01g0800101	OBART01G34010	98.5507	75.5556
Os01g0800266	OBART01G34030	89.2405	62.8062
Os01g0800300	OBART01G34040	99.696	99.696
Os01g0800400	OBART01G34050	100	100
Os01g0800500	OBART01G34060	99.3651	99.3651
Os01g0800600	OBART01G34070	81.5603	93.4959
Os01g0800900	OBART01G34090	63.6691	24.5833
Os01g0801000	OBART01G34100	82.7655	52.0151
Os01g0801200	OBART01G34110	99.1202	99.1202
Os01g0801500	OBART01G34120	83.9763	99.6479
Os01g0801600	OBART01G34130	99.7859	99.7859
Os01g0801700	OBART01G34140	100	100
Os01g0801901	OBART01G34150	68.3036	93.865
Os01g0802000	OBART01G34160	99.0881	99.0881
Os01g0802100	OBART01G34170	99.7506	99.7506
Os01g0802200	OBART01G34180	99.2958	99.2958
Os01g0802700	OBART01G34190	99.7653	99.7653
Os01g0802850	OBART01G34200	99.446	99.446
Os01g0803200	OBART01G34210	100	100
Os01g0803300	OBART01G34220	100	81.7284
Os01g0804900	OBART01G34250	64.4928	10.1425
Os01g0805000	OBART01G34280	100	100
Os01g0805100	OBART01G34290	75.8824	99.6139
Os01g0805200	OBART01G34300	96.1722	85.8974
Os01g0805300	OBART01G34310	100	100
Os01g0805500	OBART01G34320	96.6427	44.629
Os01g0805600	OBART01G34330	99.375	59.887
Os01g0805700	OBART01G34340	99.5943	99.5943
Os01g0805800	OBART01G34350	99.5238	92.0705
Os01g0805900	OBART01G34360	100	100
Os01g0806000	OBART01G34370	62.5468	62.3134
Os01g0806200	OBART01G34380	49.1803	85.7143
Os01g0806400	OBART01G34390	28.2828	100
Os01g0807900	OBART01G34420	99.4434	99.4434
Os01g0808100	OBART01G34430	89.011	72.3214
Os01g0808400	OBART01G34440	64.0777	96.2099
Os01g0808900	OBART04G24390	39.1304	64.2857
Os01g0809000	OBART01G34460	96.0227	96.0227
Os01g0809300	OBART01G34710	86.385	86.7924
Os01g0809900	OBART01G34480	99.2788	99.2788
Os01g0810000	OBART01G34490	99.1266	69.6319
Os01g0810100	OBART01G34500	99.2495	95.1439
Os01g0810200	OBART01G34510	98.6726	92.9167
Os01g0810300	OBART01G34520	97.3262	97.3262
Os01g0810500	OBART01G34580	91.8108	30.5919
Os01g0811001	OBART01G34600	74.9084	22.7855
Os01g0811100	OBART01G34610	99.1968	71.8023
Os01g0811300	OBART01G34630	98.5054	98.5054
Os01g0811400	OBART01G34640	94.1441	41.8
Os01g0812000	OBART01G34660	99.8192	99.8192
Os01g0812050	OBART01G34670	96.4234	98.3619
Os01g0812100	OBART01G34680	89.6254	99.6795
Os01g0812200	OBART01G34690	99.7167	99.7167
Os01g0812600	OBART01G34750	98.1043	88.8412
Os01g0812800	OBART01G34760	99.1071	99.1071
Os01g0812900	OBART01G34770	99.7126	100
Os01g0813100	OBART01G34790	91.9075	92.4419
Os01g0813300	OBART01G34800	97.6378	41.7508
Os01g0813400	OBART01G34820	100	33.3948
Os01g0813500	OBART01G34830	55.9284	95.4198
Os01g0813500	OBART01G34840	59.9553	100
Os01g0813700	OBART01G34850	85.8	97.7221
Os01g0813800	OBART01G34860	80.6034	38.0081
Os01g0813900	OBART01G34870	92.759	95.0128
Os01g0814000	OBART01G34880	73.1707	94.6602
Os01g0814100	OBART01G34890	100	100
Os01g0814150	OBART01G34900	80.916	89.8305
Os01g0814200	OBART01G34910	95.3069	51.5625
Os01g0814300	OBART01G34920	98.6755	94.6032
Os01g0814400	OBART01G34930	88.5776	58.967
Os01g0814800	OBART01G34940	89.0306	99.7143
Os01g0814900	OBART01G34950	100	100
Os01g0815100	OBART01G34960	51.2941	100
Os01g0815400	OBART01G34970	98.9691	100
Os01g0815700	OBART01G34980	96.1053	79.9475
Os01g0816000	OBART01G35000	83.9623	99.1091
Os01g0816100	OBART01G35010	99.3711	100
Os01g0816400	OBART01G35020	95.6935	99.7911
Os01g0816500	OBART01G35030	95.5102	53.6697
Os01g0816600	OBART01G35050	96.5775	96.3714
Os01g0816700	OBART01G35060	92.5859	100
Os01g0817000	OBART01G35070	50.4918	100
Os01g0817100	OBART01G35080	98.8462	83.9869
Os01g0817400	OBART01G35090	88.0928	99.7714
Os01g0817700	OBART01G35110	100	100
Os01g0817700	OBART01G35120	100	100
Os01g0817800	OBART01G35100	99.1189	55.0122
Os01g0818000	OBART01G35130	98.8426	83.89
Os01g0818100	OBART01G35140	98.7097	98.7097
Os01g0818200	OBART01G35150	99.8366	99.8366
Os01g0818300	OBART01G35160	99.6466	96.9072
Os01g0818400	OBART01G35170	99.6255	99.6255
Os01g0818600	OBART01G35180	90.1887	49.4824
Os01g0818700	OBART01G35180	87.935	39.234
Os01g0819000	OBART01G35190	99.6546	99.6546
Os01g0819100	OBART01G35200	100	56.3579
Os01g0819400	OBART01G35220	71.519	100
Os01g0819700	OBART01G35240	100	80.819
Os01g0819800	OBART01G35250	64.7059	99.2874
Os01g0819900	OBART01G35260	99.8788	99.8788
Os01g0820000	OBART01G35270	36.036	37.1517
Os01g0820400	OBART01G35280	91.6981	92.3954
Os01g0820700	OBART01G35310	81.2721	99.5671
Os01g0821300	OBART01G35360	84.6561	51.2821
Os01g0821600	OBART01G35380	86.0714	98.7705
Os01g0821700	OBART01G35390	67.6829	93.2773
Os01g0821800	OBART01G35400	99.022	99.022
Os01g0821900	OBART01G35410	99.6129	81.5206
Os01g0822200	OBART01G35460	99.8155	99.8155
Os01g0822900	OBART01G35490	98.3333	96.7213
Os01g0823100	OBART01G35510	100	100
Os01g0823200	OBART01G35520	92.8571	48.0114
Os01g0823300	OBART01G35530	100	100
Os01g0823400	OBART01G35540	49.5868	95.7447
Os01g0823500	OBART01G35550	99.2084	99.7347
Os01g0823600	OBART01G35560	100	98.2659
Os01g0823700	OBART01G35570	99.5423	99.5423
Os01g0823900	OBART01G35590	98.3824	93.6975
Os01g0824500	OBART01G35620	91.9708	91.3043
Os01g0824600	OBART01G35630	97.4104	92.0904
Os01g0824700	OBART01G35640	95.1149	83.5859
Os01g0824800	OBART01G35660	99.75	99.75
Os01g0824900	OBART01G35670	100	100
Os01g0825000	OBART01G35680	100	100
Os01g0825500	OBART01G35690	99.8148	99.8148
Os01g0825700	OBART01G35710	92.6298	99.2819
Os01g0825800	OBART01G35720	92.7632	64.1882
Os01g0825900	OBART02G29300	11.4286	30.4569
Os01g0826000	OBART01G35740	100	100
Os01g0826000	OBART01G35750	100	100
Os01g0826400	OBART01G35770	99.4595	93.5593
Os01g0826900	OBART01G35800	99.8661	57.0336
Os01g0827300	OBART01G35810	99.8236	99.8236
Os01g0827500	OBART01G35820	100	95.3216
Os01g0827700	OBART01G35830	98.8571	98.8571
Os01g0827800	OBART01G35840	80.8594	99.5192
Os01g0828100	OBART01G35850	74.1379	46.8665
Os01g0828200	OBART01G35860	88.4297	86.6397
Os01g0828300	OBART01G35870	97.9229	99.6979
Os01g0828900	OBART01G35880	100	100
Os01g0829000	OBART01G35890	99.3691	94.8795
Os01g0829100	OBART01G35900	99.7653	99.7653
Os01g0829266	OBART01G35910	69.8795	46.7742
Os01g0829400	OBART01G35930	99.2157	99.2157
Os01g0829500	OBART01G35940	93.6508	56.7308
Os01g0829600	OBART01G35950	97.4684	99.7409
Os01g0829800	OBART01G35960	98.7374	95.599
Os01g0829900	OBART01G35970	99.5582	94.4134
Os01g0830000	OBART01G35980	100	100
Os01g0830100	OBART01G35990	98.6842	90.1804
Os01g0830200	OBART01G36000	100	100
Os01g0830500	OBART01G36020	99.4924	99.4924
Os01g0830700	OBART01G36030	99.8084	99.8084
Os01g0830900	OBART01G36040	100	100
Os01g0831000	OBART01G36050	99.5349	95.9641
Os01g0831200	OBART01G36060	98.855	87.5
Os01g0831900	OBART01G36070	99.2016	44.8556
Os01g0832000	OBART01G36090	76.8293	65.1724
Os01g0832100	OBART01G36100	98.9011	98.9011
Os01g0832200	OBART01G36110	98.7069	95.0207
Os01g0832300	OBART01G36120	81.6697	98.4683
Os01g0832600	OBART01G36130	100	100
Os01g0832900	OBART01G36140	99.8628	99.5896
Os01g0833000	OBART01G36150	98.9474	98.9474
Os01g0833100	OBART01G36160	99.6795	99.6795
Os01g0833150	OBART01G36170	63.0137	31.9444
Os01g0833400	OBART01G36180	100	100
Os01g0833500	OBART01G36190	92.511	91.3043
Os01g0833600	OBART01G36200	80	22.0994
Os01g0833700	OBART01G36210	94.0154	93.8343
Os01g0833800	OBART01G36220	94.8	100
Os01g0834100	OBART01G36250	99.7199	68.8588
Os01g0834200	OBART01G36260	98.6553	99.7528
Os01g0834400	OBART01G36280	89.3258	84.127
Os01g0834500	OBART01G36290	100	100
Os01g0834700	OBART01G36310	96.1749	99.7167
Os01g0834800	OBART01G36320	54.4828	100
Os01g0834900	OBART01G36330	56.9231	31.8966
Os01g0835000	OBART01G36340	99.8786	99.8786
Os01g0835500	OBART01G36360	100	100
Os01g0835600	OBART01G36370	99.2933	99.2933
Os01g0835700	OBART01G36380	96.1194	99.3827
Os01g0835800	OBART01G36390	99.6429	99.6429
Os01g0836400	OBART01G36410	97.046	89.1457
Os01g0836600	OBART01G36420	99.8665	99.8665
Os01g0836700	OBART01G36430	72.7273	85.1064
Os01g0836800	OBART01G36440	99.7773	100
Os01g0836900	OBART01G36450	99.7253	99.7253
Os01g0837000	OBART01G36460	100	99.8205
Os01g0837100	OBART01G36470	75.7869	91.2536
Os01g0837200	OBART01G36480	100	47.7912
Os01g0837300	OBART07G05000	100	100
Os01g0837500	OBART01G36490	80.4396	100
Os01g0837600	OBART01G36510	100	100
Os01g0837700	OBART01G36520	99.0476	99.0476
Os01g0837800	OBART01G36530	78.3133	100
Os01g0837900	OBART01G36540	100	100
Os01g0838200	OBART01G36550	98.9011	98.9011
Os01g0838600	OBART01G36580	86.1751	91.2195
Os01g0838800	OBART01G36590	98.8701	62.5
Os01g0839200	OBART01G36620	85.6448	97.2376
Os01g0839300	OBART01G36630	100	100
Os01g0839400	OBART01G36640	99.7807	99.7807
Os01g0839500	OBART01G36650	100	100
Os01g0839700	OBART01G36660	100	100
Os01g0839900	OBART01G36670	87.8542	99.5413
Os01g0840100	OBART01G36690	99.8457	99.8457
Os01g0840200	OBART01G36700	99.8081	99.8081
Os01g0841000	OBART01G36740	98.8806	98.8806
Os01g0841200	OBART01G36750	100	78.3951
Os01g0841400	OBART01G36760	52.7778	31.9328
Os01g0841500	OBART01G36770	95.0596	97.0435
Os01g0841600	OBART01G36780	99.2157	99.2157
Os01g0841700	OBART01G36790	99.359	97.4843
Os01g0841800	OBART01G36800	51.2774	52.1336
Os01g0842200	OBART01G36810	92.439	96.9309
Os01g0842400	OBART01G36820	99.4819	99.8267
Os01g0842500	OBART01G36830	99.4801	99.4801
Os01g0842600	OBART01G36860	94.1396	97.7979
Os01g0842801	OBART01G36870	91.7949	94.2105
Os01g0843300	OBART01G36930	91.1038	86.5415
Os01g0843700	OBART01G36950	100	55.6886
Os01g0843800	OBART01G36970	77.8846	69.7074
Os01g0844200	OBART01G36980	100	100
Os01g0844300	OBART01G36990	100	100
Os01g0844400	OBART01G37000	41.1972	66.4773
Os01g0844500	OBART01G37010	58.0357	99.6169
Os01g0844700	OBART01G37020	99.5745	99.5745
Os01g0844800	OBART01G37030	99.5283	99.5283
Os01g0844900	OBART01G37040	63.4703	97.8873
Os01g0845950	OBART01G37080	75.3521	46.7249
Os01g0846300	OBART01G37100	99.7585	99.7585
Os01g0846400	OBART01G37110	64.8438	83
Os01g0846450	OBART01G37120	92.233	30.5466
Os01g0846500	OBART01G37130	90.5512	67.3828
Os01g0846600	OBART01G37140	94.7598	94.6221
Os01g0846800	OBART01G37150	84.8649	32.438
Os01g0846900	OBART01G37160	99.631	99.4475
Os01g0847100	OBART01G37170	75.5814	82.2785
Os01g0847200	OBART01G37180	99.723	99.723
Os01g0847300	OBART01G37190	100	100
Os01g0847600	OBART01G37200	99.6785	99.6785
Os01g0847700	OBART01G37210	99.6785	99.6785
Os01g0847800	OBART01G37220	90.1316	88.3871
Os01g0847900	OBART01G37230	99.5215	81.25
Os01g0848200	OBART01G37240	93.4694	98.1429
Os01g0848300	OBART01G37250	99.8485	99.8485
Os01g0848400	OBART01G37260	87.7451	98.1718
Os01g0848700	OBART01G37280	100	100
Os01g0848900	OBART01G37290	75	75
Os01g0849000	OBART01G37300	78.3217	94.9153
Os01g0849100	OBART01G37310	91.3919	100
Os01g0849500	OBART01G37320	100	100
Os01g0849600	OBART01G37330	100	91.0112
Os01g0850000	OBART01G37360	95.5923	95.8564
Os01g0850100	OBART01G37370	99.6933	99.6933
