Gene stable ID	Musa acuminata gene stable ID	%id. target Musa acuminata gene identical to query gene	%id. query gene identical to target Musa acuminata gene
Os01g0923700	GSMUA_Achr4G15980_001	65.9824	67.6353
Os01g0923700	GSMUA_AchrUn_randomG08370_001	66.2757	69.5385
Os01g0923700	GSMUA_AchrUn_randomG10030_001	66.7644	68.4369
Os01g0923900	GSMUA_AchrUn_randomG00910_001	57.3363	65.974
Os01g0924000	GSMUA_AchrUn_randomG10040_001	56.9231	77.0833
Os01g0924200	GSMUA_Achr6G20620_001	28.1915	35.8108
Os01g0924300	GSMUA_Achr8G02220_001	65.9138	65.9138
Os01g0924400	GSMUA_AchrUn_randomG00900_001	35.9621	50.2203
Os01g0924600	GSMUA_Achr4G15970_001	26.9737	7.60198
Os01g0924600	GSMUA_Achr7G02660_001	23.9035	6.97823
Os01g0924600	GSMUA_AchrUn_randomG00610_001	26.3158	7.53296
Os01g0924800	GSMUA_Achr10G14200_001	89.8734	53.1835
Os01g0924800	GSMUA_Achr11G10270_001	91.1392	51.9856
Os01g0924800	GSMUA_Achr3G03600_001	89.8734	49.4774
Os01g0924800	GSMUA_Achr6G14640_001	91.1392	37.8947
Os01g0924800	GSMUA_Achr6G21550_001	90.5063	41.2104
Os01g0924900	GSMUA_Achr10G05790_001	43.8114	40.1079
Os01g0924900	GSMUA_Achr11G08490_001	43.222	40.367
Os01g0924933	GSMUA_Achr10G16960_001	46.7562	57.1038
Os01g0924933	GSMUA_Achr10G29110_001	51.6779	61.1111
Os01g0924933	GSMUA_Achr11G11410_001	47.2036	53.8265
Os01g0924933	GSMUA_Achr6G12200_001	51.4541	59.5855
Os01g0925000	GSMUA_Achr4G15940_001	20.6122	50
Os01g0925000	GSMUA_Achr8G17800_001	19.3878	46.798
Os01g0925200	GSMUA_Achr7G22470_001	62.543	62.9758
Os01g0925300	GSMUA_Achr11G15490_001	63.6804	62.619
Os01g0925300	GSMUA_Achr8G09220_001	64.891	62.3256
Os01g0925300	GSMUA_AchrUn_randomG01050_001	65.8596	65.5422
Os01g0925700	GSMUA_Achr8G00590_001	54.4474	29.1908
Os01g0925800	GSMUA_AchrUn_randomG01060_001	84.6154	84.1837
Os01g0926200	GSMUA_Achr4G00010_001	64.6288	64.3478
Os01g0926200	GSMUA_Achr7G22570_001	62.0087	63.1111
Os01g0926300	GSMUA_Achr2G21420_001	77.0833	67.5456
Os01g0926300	GSMUA_Achr6G10940_001	12.7315	53.9216
Os01g0926400	GSMUA_Achr1G27520_001	65.6398	66.4269
Os01g0926600	GSMUA_Achr1G27520_001	72.7711	72.4221
Os01g0926700	GSMUA_Achr1G27520_001	81.4286	54.6763
Os01g0926800	GSMUA_Achr4G15920_001	56.6802	53.2319
Os01g0927000	GSMUA_Achr8G00490_001	28.8084	52.7624
Os01g0927000	GSMUA_Achr8G00500_001	26.6968	64.8352
Os01g0927300	GSMUA_Achr11G10810_001	34.7518	49
Os01g0927300	GSMUA_Achr11G19600_001	36.1702	51
Os01g0927300	GSMUA_Achr8G00530_001	41.1348	58.5859
Os01g0927400	GSMUA_Achr11G10820_001	13.92	52.7273
Os01g0927500	GSMUA_Achr5G21380_001	53.3816	57.5521
Os01g0927600	GSMUA_Achr10G12070_001	53.8366	52.7913
Os01g0927600	GSMUA_Achr6G08090_001	55.0743	54.0049
Os01g0927600	GSMUA_Achr6G16450_001	54.8267	50.7446
Os01g0927600	GSMUA_AchrUn_randomG14770_001	53.3416	48.7557
Os01g0928000	GSMUA_Achr10G12060_001	46.4567	34.7741
Os01g0928000	GSMUA_Achr10G18380_001	49.3438	36.4341
Os01g0928000	GSMUA_Achr11G09640_001	45.1444	32.6996
Os01g0928000	GSMUA_Achr6G08070_001	42.7822	74.7706
Os01g0928100	GSMUA_Achr4G00070_001	62.1053	67.9463
Os01g0928300	GSMUA_Achr4G00090_001	49.5798	23.6948
Os01g0928400	GSMUA_Achr6G06180_001	23.6749	24.0143
Os01g0928400	GSMUA_Achr6G20570_001	23.6749	24.4526
Os01g0928600	GSMUA_Achr10G12010_001	75.7515	77.459
Os01g0928600	GSMUA_Achr6G06110_001	75.5511	76.9388
Os01g0928600	GSMUA_Achr6G08010_001	76.3527	77.9141
Os01g0928600	GSMUA_Achr6G16490_001	75.7515	77.3006
Os01g0928600	GSMUA_Achr9G29210_001	75.9519	77.3469
Os01g0928700	GSMUA_Achr10G12010_001	81.8913	83.4016
Os01g0928700	GSMUA_Achr6G06110_001	81.6901	82.8571
Os01g0928700	GSMUA_Achr6G08010_001	82.2938	83.6401
Os01g0928700	GSMUA_Achr6G16490_001	82.0926	83.4356
Os01g0928700	GSMUA_Achr9G29210_001	81.4889	82.6531
Os01g0928800	GSMUA_Achr10G12010_001	89.5705	89.7541
Os01g0928800	GSMUA_Achr6G06110_001	89.1616	88.9796
Os01g0928800	GSMUA_Achr6G08010_001	89.7751	89.7751
Os01g0928800	GSMUA_Achr6G16490_001	89.1616	89.1616
Os01g0928800	GSMUA_Achr9G29210_001	88.1391	87.9592
Os01g0929000	GSMUA_Achr3G02340_001	23.7705	44.1065
Os01g0929100	GSMUA_Achr3G25330_001	54.9356	49.8054
Os01g0929200	GSMUA_Achr10G05830_001	64.8352	63.7838
Os01g0929200	GSMUA_AchrUn_randomG01100_001	63.1868	61.1702
Os01g0929500	GSMUA_Achr4G15900_001	65.7576	68.6709
Os01g0930000	GSMUA_Achr10G08480_001	57.2414	50.6098
Os01g0930400	GSMUA_Achr10G17070_001	46.4789	53.5398
Os01g0930500	GSMUA_Achr1G27530_001	35.3448	39.0476
Os01g0930800	GSMUA_Achr11G05590_001	54.386	35.2718
Os01g0930800	GSMUA_Achr5G21420_001	56.3353	55.2581
Os01g0930800	GSMUA_Achr9G16420_001	54.5809	54.3689
Os01g0930800	GSMUA_Achr9G16470_001	55.1657	55.0584
Os01g0930900	GSMUA_Achr10G00490_001	45.1957	23.5622
Os01g0930900	GSMUA_Achr11G24060_001	46.9751	49.2537
Os01g0930900	GSMUA_Achr5G04560_001	46.6192	37.971
Os01g0930900	GSMUA_Achr6G34030_001	40.9253	31.768
Os01g0930900	GSMUA_Achr9G03420_001	46.2633	43.1894
Os01g0930900	GSMUA_Achr9G03430_001	41.2811	44.2748
Os01g0930900	GSMUA_Achr9G03440_001	43.4164	45.0185
Os01g0930900	GSMUA_Achr9G03450_001	46.2633	27.6008
Os01g0930900	GSMUA_Achr9G03470_001	45.5516	47.5836
Os01g0931000	GSMUA_Achr10G00490_001	17.7632	5.00928
Os01g0931000	GSMUA_Achr11G24060_001	16.4474	9.32836
Os01g0931000	GSMUA_Achr5G04560_001	18.4211	8.11594
Os01g0931000	GSMUA_Achr6G34030_001	13.8158	5.80111
Os01g0931000	GSMUA_Achr9G03420_001	17.7632	8.9701
Os01g0931000	GSMUA_Achr9G03430_001	13.1579	7.63359
Os01g0931000	GSMUA_Achr9G03440_001	13.1579	7.38007
Os01g0931000	GSMUA_Achr9G03450_001	17.1053	5.52017
Os01g0931000	GSMUA_Achr9G03470_001	17.7632	10.0372
Os01g0931100	GSMUA_Achr3G08090_001	69.6721	70.6861
Os01g0931200	GSMUA_Achr11G05630_001	57.0978	56.3863
Os01g0931200	GSMUA_Achr8G10110_001	57.0978	57.6433
Os01g0931300	GSMUA_Achr11G20470_001	48.5207	52.2293
Os01g0931400	GSMUA_Achr11G05640_001	68.1818	69.2308
Os01g0931400	GSMUA_Achr8G10100_001	65.5303	66.5385
Os01g0931600	GSMUA_Achr3G24000_001	38.8889	10.1695
Os01g0931700	GSMUA_Achr3G24000_001	26.2195	5.20581
Os01g0932550	GSMUA_Achr1G00780_001	75.9259	45.0549
Os01g0932550	GSMUA_Achr5G12840_001	68.5185	40.6593
Os01g0932550	GSMUA_AchrUn_randomG04080_001	72.2222	43.8202
Os01g0932600	GSMUA_AchrUn_randomG09810_001	48.6352	54.2185
Os01g0932950	GSMUA_Achr11G18350_001	43.2432	40.678
Os01g0932950	GSMUA_Achr11G25470_001	44.1441	41.1765
Os01g0932950	GSMUA_Achr1G26680_001	41.4414	42.9907
Os01g0932950	GSMUA_Achr2G01650_001	43.2432	34.5324
Os01g0932950	GSMUA_Achr3G23990_001	43.2432	39.0244
Os01g0932950	GSMUA_Achr5G27020_001	39.6396	38.2609
Os01g0932950	GSMUA_Achr7G03730_001	41.4414	38.6555
Os01g0932950	GSMUA_Achr8G06690_001	44.1441	41.1765
Os01g0933200	GSMUA_Achr11G05680_001	25.5952	35.9833
Os01g0933200	GSMUA_Achr11G15760_001	30.6548	31.8885
Os01g0933200	GSMUA_Achr1G24670_001	25.2976	29.0102
Os01g0933200	GSMUA_Achr5G21400_001	28.869	31.8033
Os01g0933200	GSMUA_Achr8G10080_001	29.7619	23.9234
Os01g0933400	GSMUA_Achr5G13450_001	20.339	3.8835
Os01g0933500	GSMUA_Achr11G15750_001	45.6693	74.359
Os01g0933500	GSMUA_Achr2G00880_001	44.0945	70
Os01g0933500	GSMUA_Achr8G30220_001	44.8819	73.0769
Os01g0933900	GSMUA_Achr11G20440_001	58.371	62.6214
Os01g0934000	GSMUA_Achr11G05690_001	53.8293	82
Os01g0934000	GSMUA_Achr8G10070_001	55.7987	42.2886
Os01g0934100	GSMUA_Achr11G15740_001	36.8715	50.9653
Os01g0934100	GSMUA_Achr5G21650_001	38.5475	63.8889
Os01g0934100	GSMUA_AchrUn_randomG17210_001	39.3855	53.8168
Os01g0934200	GSMUA_Achr10G02210_001	28.2738	70.8955
Os01g0934200	GSMUA_Achr10G02230_001	31.8452	69.9346
Os01g0934200	GSMUA_Achr8G22520_001	75.5952	76.7372
Os01g0934300	GSMUA_Achr11G11760_001	4.55005	43.6893
Os01g0934300	GSMUA_Achr11G11770_001	12.3357	42.9577
Os01g0934300	GSMUA_Achr11G11780_001	23.5592	32.6788
Os01g0934300	GSMUA_Achr1G11230_001	39.0293	39.876
Os01g0934350	GSMUA_Achr8G21900_001	40.1099	22.8125
Os01g0934400	GSMUA_Achr8G21900_001	68.8889	38.75
Os01g0934700	GSMUA_Achr11G11790_001	40.8397	48.6364
Os01g0934700	GSMUA_Achr3G08990_001	48.855	49.0421
Os01g0934700	GSMUA_Achr8G10050_001	28.2443	43.787
Os01g0934800	GSMUA_Achr11G11790_001	40.0763	47.7273
Os01g0934800	GSMUA_Achr3G08990_001	48.4733	48.659
Os01g0934800	GSMUA_Achr8G10050_001	28.626	44.3787
Os01g0934900	GSMUA_Achr11G11790_001	41.8251	50
Os01g0934900	GSMUA_Achr3G08990_001	51.3308	51.7241
Os01g0934900	GSMUA_Achr8G10050_001	30.7985	47.929
Os01g0935000	GSMUA_Achr11G05700_001	34.6639	39.8551
Os01g0935000	GSMUA_Achr8G10040_001	37.1849	39.5973
Os01g0935200	GSMUA_Achr11G05710_001	62.1469	66.2651
Os01g0935200	GSMUA_Achr5G17480_001	55.9322	61.4907
Os01g0935200	GSMUA_Achr8G10020_001	63.8418	64.5714
Os01g0935400	GSMUA_Achr11G05730_001	57.1038	63.142
Os01g0935400	GSMUA_Achr11G05740_001	64.2076	66.5722
Os01g0935500	GSMUA_Achr10G05360_001	51.5964	77.0992
Os01g0935500	GSMUA_Achr11G20420_001	69.2209	74.145
Os01g0935500	GSMUA_Achr5G08010_001	69.3487	76.6949
Os01g0935500	GSMUA_Achr8G10010_001	66.1558	70.9589
Os01g0935600	GSMUA_Achr11G15710_001	68.8474	29.4667
Os01g0935700	GSMUA_Achr1G09720_001	84.5395	84.2623
Os01g0935700	GSMUA_Achr1G18150_001	85.1974	84.3648
Os01g0935700	GSMUA_Achr7G05470_001	85.8553	84.466
Os01g0935800	GSMUA_Achr11G05770_001	65.6126	43.9153
Os01g0935800	GSMUA_Achr8G09980_001	66.0079	43.6031
Os01g0935900	GSMUA_Achr3G27660_001	27.4882	26.6055
Os01g0935900	GSMUA_Achr9G23220_001	42.654	42.0561
Os01g0936100	GSMUA_Achr10G05370_001	64.1548	73.9437
Os01g0936100	GSMUA_Achr2G06850_001	63.3401	70.2032
Os01g0936100	GSMUA_Achr3G08930_001	66.5988	76.2238
Os01g0936100	GSMUA_Achr8G00160_001	66.5988	78.2297
Os01g0936100	GSMUA_Achr8G21930_001	65.5804	68.3652
Os01g0936200	GSMUA_Achr11G11800_001	64.9485	35.694
Os01g0936200	GSMUA_Achr1G11280_001	64.9485	26.8657
Os01g0936800	GSMUA_Achr10G05390_001	43.4211	55
Os01g0936800	GSMUA_Achr3G08840_001	33.1579	52.5
Os01g0936800	GSMUA_Achr8G21990_001	44.7368	56.4784
Os01g0936900	GSMUA_Achr8G22010_001	33.4112	39.071
Os01g0937000	GSMUA_Achr8G22010_001	36.2025	39.071
Os01g0937050	GSMUA_Achr8G22010_001	19.3396	22.4044
Os01g0937100	GSMUA_Achr8G22010_001	33.1742	37.9781
Os01g0937200	GSMUA_Achr8G22010_001	43.7811	48.0874
Os01g0937500	GSMUA_Achr8G22010_001	28.2167	34.153
Os01g0937600	GSMUA_Achr8G22010_001	27.6018	33.3333
Os01g0937800	GSMUA_Achr8G22010_001	29.2627	34.6995
Os01g0938100	GSMUA_Achr11G21340_001	67.7778	67.033
Os01g0938100	GSMUA_Achr5G20510_001	63.8889	62.8415
Os01g0938200	GSMUA_Achr3G08820_001	66.9565	68.75
Os01g0938200	GSMUA_Achr5G08060_001	38.4783	72.8395
Os01g0938200	GSMUA_Achr5G08070_001	25.8696	58.6207
Os01g0938200	GSMUA_Achr9G17720_001	63.913	61.25
Os01g0938600	GSMUA_Achr11G20340_001	36.6472	45.8537
Os01g0938600	GSMUA_Achr1G11320_001	48.3431	51.4523
Os01g0938600	GSMUA_Achr1G13380_001	45.809	46.8127
Os01g0938600	GSMUA_Achr8G29490_001	49.3177	50
Os01g0938900	GSMUA_Achr10G01260_001	84.6535	85.5
Os01g0938900	GSMUA_Achr1G11330_001	81.6832	82.5
Os01g0938900	GSMUA_Achr5G17540_001	77.7228	65.6904
Os01g0939000	GSMUA_Achr5G19690_001	57.1429	52.381
Os01g0939100	GSMUA_Achr5G08080_001	56.6635	69.7757
Os01g0939100	GSMUA_Achr9G17740_001	54.1707	69.6671
Os01g0939300	GSMUA_Achr1G25910_001	30.4024	17.4658
Os01g0939300	GSMUA_Achr8G33630_001	24.4411	20.9719
Os01g0939400	GSMUA_Achr3G08770_001	39.6341	36.3129
Os01g0939400	GSMUA_Achr9G17750_001	34.7561	26.3889
Os01g0939500	GSMUA_Achr10G19530_001	58.0275	90.681
Os01g0939500	GSMUA_Achr10G19540_001	9.63303	42
Os01g0939600	GSMUA_Achr11G05910_001	89.2544	87.905
Os01g0939600	GSMUA_Achr8G09840_001	88.8158	87.473
Os01g0939700	GSMUA_Achr5G08110_001	20.2055	52.2124
Os01g0939700	GSMUA_Achr5G08120_001	16.7808	66.2162
Os01g0940000	GSMUA_Achr3G08760_001	65.7845	70.8758
Os01g0940000	GSMUA_Achr9G17760_001	66.5406	64.4689
Os01g0940100	GSMUA_Achr1G11390_001	73.3894	51.9841
Os01g0940100	GSMUA_Achr8G29510_001	71.4286	49.6109
Os01g0940600	GSMUA_Achr8G09830_001	45.5172	61.1111
Os01g0940700	GSMUA_Achr3G08030_001	56.3636	58.6751
Os01g0940700	GSMUA_Achr8G22430_001	39.697	57.4561
Os01g0940700	GSMUA_Achr8G22440_001	33.3333	45.6432
Os01g0940700	GSMUA_Achr8G22450_001	57.2727	60
Os01g0940800	GSMUA_Achr3G08030_001	51.2048	53.6278
Os01g0940800	GSMUA_Achr8G22430_001	38.253	55.7018
Os01g0940800	GSMUA_Achr8G22440_001	31.6265	43.5685
Os01g0940800	GSMUA_Achr8G22450_001	51.506	54.2857
Os01g0941200	GSMUA_Achr3G08030_001	50.2994	52.9968
Os01g0941200	GSMUA_Achr8G22430_001	39.8204	58.3333
Os01g0941200	GSMUA_Achr8G22440_001	31.1377	43.1535
Os01g0941200	GSMUA_Achr8G22450_001	50.5988	53.6508
Os01g0941500	GSMUA_Achr3G08030_001	45.245	49.5268
Os01g0941500	GSMUA_Achr8G22430_001	35.1585	53.5088
Os01g0941500	GSMUA_Achr8G22440_001	27.3775	39.4191
Os01g0941500	GSMUA_Achr8G22450_001	44.6686	49.2063
Os01g0941800	GSMUA_Achr1G11370_001	62.5654	63.3952
Os01g0942300	GSMUA_Achr3G08030_001	43.8849	19.2429
Os01g0942300	GSMUA_Achr8G22430_001	54.6763	33.3333
Os01g0942300	GSMUA_Achr8G22440_001	38.1295	21.9917
Os01g0942300	GSMUA_Achr8G22450_001	43.1655	19.0476
Os01g0943950	GSMUA_Achr10G20840_001	26.9737	9.60187
Os01g0943950	GSMUA_AchrUn_randomG03910_001	32.8947	11.4679
Os01g0944500	GSMUA_Achr3G08030_001	56.6524	41.6404
Os01g0944500	GSMUA_Achr8G22430_001	45.0644	46.0526
Os01g0944500	GSMUA_Achr8G22440_001	24.0343	23.2365
Os01g0944500	GSMUA_Achr8G22450_001	53.6481	39.6825
Os01g0944700	GSMUA_Achr3G08030_001	50.2994	52.9968
Os01g0944700	GSMUA_Achr8G22430_001	40.1198	58.7719
Os01g0944700	GSMUA_Achr8G22440_001	32.9341	45.6432
Os01g0944700	GSMUA_Achr8G22450_001	51.497	54.6032
Os01g0944800	GSMUA_Achr3G08030_001	47.7848	47.6341
Os01g0944800	GSMUA_Achr8G22430_001	37.6582	52.193
Os01g0944800	GSMUA_Achr8G22440_001	28.7975	37.7593
Os01g0944800	GSMUA_Achr8G22450_001	47.1519	47.3016
Os01g0945001	GSMUA_Achr1G11350_001	37.0732	54.0925
Os01g0945800	GSMUA_Achr2G14710_001	74.1047	74.9304
Os01g0945800	GSMUA_Achr4G24260_001	67.2176	74.1641
Os01g0946100	GSMUA_Achr11G05980_001	48.2599	55.914
Os01g0946300	GSMUA_Achr6G23060_001	41.8478	18.5542
Os01g0946300	GSMUA_AchrUn_randomG15470_001	41.8478	17.907
Os01g0946500	GSMUA_Achr3G08030_001	51.5723	51.735
Os01g0946500	GSMUA_Achr8G22430_001	41.8239	58.3333
Os01g0946500	GSMUA_Achr8G22440_001	31.1321	41.0788
Os01g0946500	GSMUA_Achr8G22450_001	50.9434	51.4286
Os01g0946700	GSMUA_Achr3G08030_001	52.2013	52.3659
Os01g0946700	GSMUA_Achr8G22430_001	41.8239	58.3333
Os01g0946700	GSMUA_Achr8G22440_001	31.1321	41.0788
Os01g0946700	GSMUA_Achr8G22450_001	50	50.4762
Os01g0947000	GSMUA_Achr3G08030_001	26.2658	52.3659
Os01g0947000	GSMUA_Achr8G22430_001	20.2532	56.1404
Os01g0947000	GSMUA_Achr8G22440_001	14.8734	39.0042
Os01g0947000	GSMUA_Achr8G22450_001	26.1076	52.381
Os01g0947700	GSMUA_Achr9G24910_001	22.8311	7.70416
Os01g0948100	GSMUA_Achr11G20260_001	48.0303	28.7659
Os01g0948200	GSMUA_Achr11G05840_001	61.5385	57.5053
Os01g0948200	GSMUA_Achr8G09690_001	62.2172	61.6592
Os01g0948300	GSMUA_Achr2G00860_001	62.4506	62.9482
Os01g0948400	GSMUA_Achr11G20240_001	73.6842	76.9231
Os01g0948500	GSMUA_Achr11G06020_001	62.3512	61.7084
Os01g0948900	GSMUA_Achr11G20250_001	77.1513	60.1852
Os01g0948900	GSMUA_Achr3G08710_001	76.5579	60.5634
Os01g0948900	GSMUA_Achr5G08160_001	76.8546	60.6557
Os01g0948900	GSMUA_Achr5G16220_001	67.6558	51.7007
Os01g0948900	GSMUA_Achr8G22070_001	71.2166	57.8313
Os01g0948900	GSMUA_AchrUn_randomG10930_001	66.7656	50.2232
Os01g0948900	GSMUA_AchrUn_randomG13330_001	73.8872	59.4272
Os01g0949060	GSMUA_Achr5G16250_001	18.7342	32.7434
Os01g0949300	GSMUA_Achr8G00110_001	42.1569	29.8611
Os01g0949300	GSMUA_Achr8G09680_001	42.6471	43.0693
Os01g0949400	GSMUA_Achr2G06910_001	60.7973	53.0435
Os01g0950866	GSMUA_Achr3G26580_001	79.0984	79.7521
Os01g0950900	GSMUA_Achr11G15680_001	38.9444	51.3158
Os01g0950900	GSMUA_Achr11G15690_001	13.98	53.5519
Os01g0951000	GSMUA_Achr4G29380_001	59.7173	23.7693
Os01g0951100	GSMUA_Achr5G16180_001	62.2047	64.5777
Os01g0951100	GSMUA_Achr8G09660_001	56.9554	62.536
Os01g0951200	GSMUA_Achr8G29590_001	62.6834	77.261
Os01g0951400	GSMUA_Achr8G29590_001	59.5789	73.1266
Os01g0951500	GSMUA_Achr8G29580_001	47.9853	50.1916
Os01g0951800	GSMUA_Achr5G08180_001	73.6196	73.1707
Os01g0952200	GSMUA_Achr11G06030_001	54.6995	57.6767
Os01g0952300	GSMUA_Achr5G08220_001	71.8285	74.6364
Os01g0952300	GSMUA_Achr8G00080_001	59.6675	72.9412
Os01g0952600	GSMUA_Achr11G20220_001	63.205	65.6744
Os01g0952700	GSMUA_Achr11G06050_001	65.0877	62.4579
Os01g0952800	GSMUA_Achr8G22120_001	36.0324	37.0833
Os01g0952800	GSMUA_AchrUn_randomG14860_001	33.6032	33.6032
Os01g0952900	GSMUA_Achr11G06060_001	44.9541	47.5728
Os01g0952900	GSMUA_Achr11G20190_001	48.1651	50.7246
Os01g0952900	GSMUA_Achr2G06940_001	47.7064	50.2415
Os01g0953400	GSMUA_Achr9G24910_001	34.8333	32.2034
Os01g0953600	GSMUA_Achr3G08670_001	58.8832	51.5556
Os01g0953600	GSMUA_AchrUn_randomG13400_001	70.5584	72.7749
Os01g0954000	GSMUA_Achr3G08670_001	56.1576	50.6667
Os01g0954000	GSMUA_AchrUn_randomG13400_001	63.5468	67.5393
Os01g0954400	GSMUA_Achr3G08650_001	18.5714	46.8468
Os01g0954400	GSMUA_Achr5G08250_001	50.3571	61.5721
Os01g0954500	GSMUA_Achr3G08640_001	51.7647	55.1724
Os01g0954500	GSMUA_Achr8G22130_001	42.6471	47.2313
Os01g0954500	GSMUA_AchrUn_randomG13420_001	56.7647	59.9379
Os01g0954900	GSMUA_Achr2G00870_001	53.9326	55.6845
Os01g0954900	GSMUA_Achr8G09610_001	42.6966	60.5096
Os01g0955000	GSMUA_Achr8G09600_001	58.4615	74.3276
Os01g0955100	GSMUA_Achr5G14250_001	55.7692	30.6338
Os01g0955400	GSMUA_Achr5G14250_001	54.3046	28.8732
Os01g0955500	GSMUA_Achr5G14250_001	58.9041	30.2817
Os01g0955600	GSMUA_Achr6G02540_001	32.4468	28.1106
Os01g0955700	GSMUA_Achr1G13330_001	58.7699	72.2689
Os01g0956075	GSMUA_Achr8G09590_001	54.7112	54.878
Os01g0956200	GSMUA_Achr9G18650_001	39.5112	41.189
Os01g0956600	GSMUA_Achr11G02610_001	20.3947	27.3128
Os01g0957000	GSMUA_Achr3G08590_001	71.4286	71.161
Os01g0957100	GSMUA_Achr6G06620_001	49.2958	57.4495
Os01g0957100	GSMUA_Achr6G27930_001	46.5872	59.1472
Os01g0957100	GSMUA_Achr9G01740_001	48.6457	58.3117
Os01g0957200	GSMUA_Achr8G00440_001	45.2442	82.243
Os01g0957200	GSMUA_Achr8G08530_001	62.982	65.1596
Os01g0957800	GSMUA_Achr6G30710_001	35.7274	42.4508
Os01g0957800	GSMUA_Achr6G30720_001	32.965	43.0288
Os01g0957800	GSMUA_Achr9G26660_001	42.3573	45.4545
Os01g0957800	GSMUA_AchrUn_randomG24190_001	41.9889	45.0593
Os01g0957800	GSMUA_AchrUn_randomG25270_001	30.0184	40.75
Os01g0957900	GSMUA_Achr11G06110_001	16.4116	47.1883
Os01g0958000	GSMUA_Achr5G05370_001	89.4737	88.9535
Os01g0958100	GSMUA_Achr11G07070_001	76.0331	72.2513
Os01g0958200	GSMUA_Achr6G14500_001	23.5421	25.1152
Os01g0958400	GSMUA_Achr3G16860_001	54.9161	51.2304
Os01g0958500	GSMUA_Achr10G10930_001	43.2258	49.4465
Os01g0958500	GSMUA_Achr3G21850_001	40.6452	48.0916
Os01g0958500	GSMUA_Achr6G17510_001	42.5806	48.8889
Os01g0958500	GSMUA_Achr6G24180_001	38.3871	17.8411
Os01g0958500	GSMUA_Achr8G08440_001	40.9677	49.0347
Os01g0958700	GSMUA_Achr8G29320_001	68.4211	68.0851
Os01g0958800	GSMUA_Achr6G07070_001	63.1841	33.4211
Os01g0958900	GSMUA_Achr5G16970_001	70.8564	70.8564
Os01g0959000	GSMUA_Achr3G16570_001	52.5463	64.4886
Os01g0959000	GSMUA_Achr6G29140_001	50	68.7898
Os01g0959100	GSMUA_Achr6G25740_001	60.4167	56.3107
Os01g0959200	GSMUA_Achr6G25740_001	52.5862	59.2233
Os01g0959800	GSMUA_Achr10G10810_001	79.5062	49.5385
Os01g0959900	GSMUA_Achr3G16510_001	54.2683	55.625
Os01g0960000	GSMUA_Achr9G08470_001	52.5641	57.7465
Os01g0960200	GSMUA_Achr3G19020_001	33.9552	11.0303
Os01g0960200	GSMUA_Achr9G08510_001	36.5672	12.532
Os01g0960300	GSMUA_Achr6G25900_001	76.9874	77.3109
Os01g0960400	GSMUA_Achr6G32410_001	68.3824	69.035
Os01g0960500	GSMUA_Achr10G09880_001	68.2171	69.1099
Os01g0960500	GSMUA_Achr5G25940_001	29.9742	53.4562
Os01g0960800	GSMUA_Achr4G28750_001	63.7168	69.9029
Os01g0960800	GSMUA_Achr6G25540_001	66.3717	75.7576
Os01g0960900	GSMUA_Achr10G12960_001	37.9061	22.0126
Os01g0960900	GSMUA_Achr6G15780_001	37.5451	20.8417
Os01g0961200	GSMUA_Achr2G08120_001	60.6004	59.4843
Os01g0961200	GSMUA_Achr6G07240_001	43.9024	46.8
Os01g0961200	GSMUA_Achr9G08700_001	57.7861	56.102
Os01g0962200	GSMUA_Achr6G25600_001	72.7891	75.0877
Os01g0962300	GSMUA_Achr3G19110_001	27.2727	86.5385
Os01g0962400	GSMUA_Achr10G09600_001	80.3922	81.1881
Os01g0962400	GSMUA_Achr6G07220_001	84.3137	86.8687
Os01g0962400	GSMUA_Achr6G18000_001	84.3137	92.4731
Os01g0962500	GSMUA_Achr11G12590_001	34.1198	48.329
Os01g0962600	GSMUA_Achr11G12000_001	62.5698	81.7518
Os01g0962600	GSMUA_Achr1G16990_001	83.7989	54.3478
Os01g0962600	GSMUA_Achr2G08200_001	63.6871	83.2117
Os01g0962600	GSMUA_Achr3G22420_001	84.9162	62.0408
Os01g0962600	GSMUA_Achr8G08040_001	82.6816	61.4108
Os01g0962600	GSMUA_AchrUn_randomG11600_001	81.0056	62.2318
Os01g0962700	GSMUA_Achr10G15890_001	44.5623	58.5366
Os01g0962700	GSMUA_Achr2G20510_001	52.7851	29.3078
Os01g0962700	GSMUA_Achr3G02950_001	49.6021	56.8389
Os01g0962700	GSMUA_AchrUn_randomG25180_001	20.6897	51.6556
Os01g0963000	GSMUA_Achr10G15890_001	44.382	55.0523
Os01g0963000	GSMUA_Achr2G20510_001	54.7753	28.7187
Os01g0963000	GSMUA_Achr3G02950_001	51.9663	56.231
Os01g0963000	GSMUA_AchrUn_randomG25180_001	19.9438	47.0199
Os01g0963300	GSMUA_Achr10G09540_001	11.9658	53.8462
Os01g0963300	GSMUA_Achr10G09550_001	38.4615	53.5714
Os01g0963300	GSMUA_Achr6G18060_001	72.2222	67.8715
Os01g0963300	GSMUA_Achr6G25690_001	66.6667	61.1765
Os01g0963400	GSMUA_Achr1G13230_001	59.8361	54.0741
Os01g0963400	GSMUA_Achr6G25720_001	70.4918	50.5882
Os01g0964000	GSMUA_Achr10G10410_001	75.7009	78.6408
Os01g0964000	GSMUA_AchrUn_randomG11590_001	72.8972	76.0976
Os01g0964400	GSMUA_Achr3G19280_001	32.7434	26.5233
Os01g0964800	GSMUA_Achr2G20470_001	58.7219	34.4478
