Gene stable ID	Phaseolus vulgaris gene stable ID	%id. target Phaseolus vulgaris gene identical to query gene	%id. query gene identical to target Phaseolus vulgaris gene
Os03g0203200	PHAVU_001G027400g	59.434	71.0526
Os03g0203800	PHAVU_002G011600g	29.5652	31.0976
Os03g0203800	PHAVU_009G071400g	28.4058	31.4103
Os03g0204100	PHAVU_002G011800g	47.1973	47.6784
Os03g0204100	PHAVU_003G235600g	46.9731	46.4523
Os03g0205000	PHAVU_009G071000g	43.5814	47.5854
Os03g0205150	PHAVU_001G0001001g	13.6364	10.3448
Os03g0205150	PHAVU_001G0001002g	20.4545	45
Os03g0205150	PHAVU_005G0041000g	39.7727	20.4678
Os03g0205300	PHAVU_007G044900g	23.1672	26.6892
Os03g0205400	PHAVU_008G152600g	42.4125	32.2295
Os03g0205500	PHAVU_006G002200g	67.9325	66.805
Os03g0205700	PHAVU_003G235700g	57.8512	55.7325
Os03g0205700	PHAVU_007G044300g	56.5289	54.8077
Os03g0205800	PHAVU_002G012000g	52.3457	52.2167
Os03g0205800	PHAVU_003G235800g	50.6173	50.995
Os03g0206300	PHAVU_003G276100g	30.3279	18.8776
Os03g0206400	PHAVU_004G022100g	34.0659	29.5238
Os03g0206600	PHAVU_004G083400g	64.6067	63.8889
Os03g0206900	PHAVU_007G042900g	26.8382	30.8017
Os03g0207200	PHAVU_001G026000g	34.3407	38.4615
Os03g0207200	PHAVU_009G070300g	36.5385	38.4393
Os03g0207250	PHAVU_003G238300g	81.5126	81.5126
Os03g0207250	PHAVU_010G124900g	78.1513	63.2653
Os03g0207300	PHAVU_002G012700g	87.9518	87.6877
Os03g0207300	PHAVU_003G237100g	88.253	72.5247
Os03g0207800	PHAVU_003G238100g	35.3607	42.8082
Os03g0207800	PHAVU_009G070000g	36.6337	40.981
Os03g0207900	PHAVU_003G276000g	56.6667	58.7273
Os03g0207900	PHAVU_008G161500g	58.9474	61.5385
Os03g0207900	PHAVU_011G184500g	39.8246	47.2917
Os03g0208500	PHAVU_002G014300g	67.1756	69.428
Os03g0208500	PHAVU_003G238600g	65.458	66.4729
Os03g0208500	PHAVU_009G069700g	63.9313	63.447
Os03g0208500	PHAVU_010G110500g	59.1603	55.9567
Os03g0208600	PHAVU_011G069000g	53.8606	57.2
Os03g0208700	PHAVU_001G025600g	28.6064	32.5
Os03g0208700	PHAVU_001G025700g	29.0954	34.0974
Os03g0208700	PHAVU_009G068900g	27.3839	32.3699
Os03g0208700	PHAVU_009G069000g	28.3619	33.8192
Os03g0208700	PHAVU_009G069100g	28.3619	33.0484
Os03g0208800	PHAVU_001G025600g	14.1058	15.5556
Os03g0208800	PHAVU_001G025700g	15.3652	17.4785
Os03g0208800	PHAVU_009G068900g	13.3501	15.3179
Os03g0208800	PHAVU_009G069000g	12.5945	14.5773
Os03g0208800	PHAVU_009G069100g	13.602	15.3846
Os03g0208900	PHAVU_004G022400g	80.241	80.4348
Os03g0208900	PHAVU_009G182400g	82.1687	82.1687
Os03g0209000	PHAVU_001G025400g	36.129	41.791
Os03g0209000	PHAVU_009G068700g	32.9032	30.7229
Os03g0209400	PHAVU_008G201300g	76.4286	76.4286
Os03g0209400	PHAVU_009G233000g	75	75
Os03g0209500	PHAVU_002G091400g	57.1906	54.6326
Os03g0209500	PHAVU_002G103600g	52.5084	50.8914
Os03g0209600	PHAVU_007G011800g	70.598	69.9013
Os03g0209700	PHAVU_004G033900g	55.3672	56
Os03g0209800	PHAVU_009G143700g	40.6977	37.961
Os03g0210100	PHAVU_003G084300g	35.8974	36.5217
Os03g0210100	PHAVU_006G142600g	35.0427	35.3448
Os03g0210200	PHAVU_003G084300g	28.777	34.7826
Os03g0210200	PHAVU_006G142600g	27.3381	32.7586
Os03g0210400	PHAVU_001G164500g	52.5982	50.1208
Os03g0210500	PHAVU_002G090100g	61.3861	34.4444
Os03g0210500	PHAVU_003G187400g	65.3465	37.931
Os03g0210600	PHAVU_002G168000g	6.33333	16.3793
Os03g0210700	PHAVU_002G069000g	30.1075	15.4696
Os03g0210800	PHAVU_006G112100g	31.995	19.0868
Os03g0210800	PHAVU_010G112700g	32.7478	19.6241
Os03g0210900	PHAVU_003G153300g	37.6471	28.5714
Os03g0211100	PHAVU_002G068700g	56.1538	56.1538
Os03g0211100	PHAVU_004G033200g	67.3077	66.0377
Os03g0211100	PHAVU_008G036100g	65.7692	64.2857
Os03g0211400	PHAVU_003G186900g	12.7108	17.193
Os03g0211400	PHAVU_004G033600g	18.5473	24.1147
Os03g0211400	PHAVU_008G035900g	13.0999	19.9605
Os03g0211500	PHAVU_002G068600g	22.4359	24.911
Os03g0211500	PHAVU_002G168100g	24.359	28.1481
Os03g0211600	PHAVU_008G024300g	35.7477	19.9219
Os03g0211700	PHAVU_002G087100g	29.0203	56.8841
Os03g0211700	PHAVU_003G186600g	56.3771	55.8608
Os03g0211800	PHAVU_004G034200g	62.3917	67.4157
Os03g0211800	PHAVU_008G035400g	65.6846	70.8411
Os03g0211900	PHAVU_002G081300g	68.6567	64.6067
Os03g0212000	PHAVU_003G097200g	33.8057	35.3066
Os03g0212000	PHAVU_003G097300g	31.3765	31.7623
Os03g0212000	PHAVU_003G097400g	33.4008	35.0318
Os03g0212000	PHAVU_008G130100g	19.8381	29.2537
Os03g0212000	PHAVU_008G131100g	24.2915	33.9943
Os03g0212000	PHAVU_010G101600g	32.3887	33.7553
Os03g0212000	PHAVU_010G101800g	32.7935	34.1772
Os03g0212200	PHAVU_009G193700g	51.4085	25.5245
Os03g0212600	PHAVU_004G034600g	47.4684	30.9917
Os03g0212600	PHAVU_004G034700g	49.0506	31.6327
Os03g0212700	PHAVU_008G133900g	69.2308	71.6505
Os03g0212700	PHAVU_010G024900g	70.5441	72.1689
Os03g0212800	PHAVU_002G102800g	68.714	71.173
Os03g0212800	PHAVU_003G043600g	59.501	68.4327
Os03g0213100	PHAVU_005G081100g	93.2632	93.0672
Os03g0213100	PHAVU_011G166200g	93.6842	93.4874
Os03g0213200	PHAVU_003G185700g	46.9388	45.5446
Os03g0213300	PHAVU_003G185600g	24.8528	21.3483
Os03g0213300	PHAVU_009G193100g	24.2642	21.0795
Os03g0213400	PHAVU_009G192100g	75.0658	41.0663
Os03g0213700	PHAVU_003G042500g	58.5526	18.7368
Os03g0213800	PHAVU_009G191500g	62.8726	64.986
Os03g0213900	PHAVU_008G033600g	31.5927	18.6154
Os03g0214000	PHAVU_003G042300g	66.0163	66.3399
Os03g0214000	PHAVU_003G055300g	69.2683	68.932
Os03g0214100	PHAVU_003G184400g	63.3333	64.6677
Os03g0214200	PHAVU_003G042000g	26.9327	26.601
Os03g0214200	PHAVU_003G184200g	8.4788	12.6394
Os03g0214200	PHAVU_008G032900g	28.4289	30.0792
Os03g0214200	PHAVU_009G202000g	17.7057	30.8696
Os03g0214400	PHAVU_008G069100g	62.8151	64.5788
Os03g0214600	PHAVU_002G134000g	77.4026	77.2021
Os03g0214600	PHAVU_004G155700g	76.6234	76.4249
Os03g0214900	PHAVU_009G202700g	21.2462	12.7373
Os03g0215000	PHAVU_010G007600g	66.6667	67.0157
Os03g0215200	PHAVU_003G039800g	52.551	59.5376
Os03g0215400	PHAVU_003G039300g	28.7938	40.6593
Os03g0215400	PHAVU_003G182800g	48.249	51.0288
Os03g0215700	PHAVU_003G086000g	42.7184	38.2609
Os03g0215700	PHAVU_006G140300g	42.3301	38.1786
Os03g0215800	PHAVU_008G278600g	68	72.5118
Os03g0215900	PHAVU_003G086100g	51.6272	49.5739
Os03g0215900	PHAVU_006G140000g	46.0059	43.4358
Os03g0215900	PHAVU_006G140100g	44.5266	42.5743
Os03g0216000	PHAVU_001G144900g	28.9562	32.0896
Os03g0216000	PHAVU_007G261500g	31.9865	34.7985
Os03g0216400	PHAVU_005G008100g	38.0102	28.5988
Os03g0216500	PHAVU_005G021800g	34.5714	34.1808
Os03g0216600	PHAVU_009G153400g	69.8376	65.6489
Os03g0216700	PHAVU_005G021900g	45.359	50.4873
Os03g0216700	PHAVU_011G211800g	43.0823	48.7129
Os03g0216700	PHAVU_011G211900g	48.3363	51.1111
Os03g0216800	PHAVU_001G135100g	43.8356	41.8301
Os03g0216800	PHAVU_005G022500g	45.4338	45.2273
Os03g0216800	PHAVU_007G2531001g	21.4612	54.023
Os03g0216800	PHAVU_011G015100g	44.7489	44.5455
Os03g0216900	PHAVU_011G021900g	23.8095	16.4609
Os03g0217000	PHAVU_011G012800g	30.7692	32.3529
Os03g0218400	PHAVU_002G046800g	81.165	80.0766
Os03g0218400	PHAVU_007G055100g	73.5922	74.7534
Os03g0218400	PHAVU_007G055200g	71.8447	74
Os03g0218400	PHAVU_007G055500g	66.9903	74.514
Os03g0218500	PHAVU_002G046600g	45.8478	60.9195
Os03g0219100	PHAVU_002G046000g	44.2922	58.4337
Os03g0219100	PHAVU_007G056700g	55.0228	59.6535
Os03g0219200	PHAVU_004G081000g	68.5185	69.375
Os03g0219300	PHAVU_001G111700g	90.2004	90.4018
Os03g0219400	PHAVU_005G043200g	50.7438	52.4786
Os03g0219400	PHAVU_005G045300g	54.3802	57.1181
Os03g0219500	PHAVU_004G141000g	67.6471	66.3462
Os03g0219700	PHAVU_005G041200g	61.082	62.9496
Os03g0219700	PHAVU_005G045400g	60.5585	62.298
Os03g0219900	PHAVU_007G027600g	54.3726	55.8594
Os03g0220100	PHAVU_003G031300g	76.5182	69.6133
Os03g0220100	PHAVU_007G027100g	78.3401	78.0242
Os03g0221200	PHAVU_003G036100g	62.766	54.2945
Os03g0221300	PHAVU_008G236600g	28.2963	29.0715
Os03g0221500	PHAVU_001G230000g	65.2778	66.0643
Os03g0221500	PHAVU_008G236700g	69.4444	70.2811
Os03g0221700	PHAVU_005G110300g	38.4342	44.6281
Os03g0221700	PHAVU_005G110400g	41.0439	43.6318
Os03g0221700	PHAVU_011G109100g	44.484	45.2352
Os03g0221800	PHAVU_002G331100g	39.6057	40.8881
Os03g0222100	PHAVU_004G088100g	58.3072	51.4523
Os03g0223000	PHAVU_002G331400g	55.5556	56.9909
Os03g0223000	PHAVU_004G149100g	52.2963	52.4517
Os03g0223000	PHAVU_008G236900g	53.1852	55.7453
Os03g0223200	PHAVU_002G144500g	51.3089	54.2936
Os03g0223200	PHAVU_002G144600g	48.1675	51.2535
Os03g0223200	PHAVU_002G144700g	52.356	55.8659
Os03g0223200	PHAVU_002G144800g	52.6178	55.5249
Os03g0223200	PHAVU_003G029500g	52.8796	56.2674
Os03g0223200	PHAVU_003G287400g	50.5236	53.6111
Os03g0223200	PHAVU_003G287500g	50.2618	53.7815
Os03g0223400	PHAVU_001G229500g	85.1541	85.3933
Os03g0223400	PHAVU_008G237400g	84.5938	84.8315
Os03g0223400	PHAVU_008G237500g	82.3529	82.5843
Os03g0223700	PHAVU_002G321100g	78.1997	77.3296
Os03g0223700	PHAVU_003G019400g	75.8087	74.7573
Os03g0223700	PHAVU_009G139600g	7.173	35.6643
Os03g0223800	PHAVU_002G321200g	41.8919	2.08614
Os03g0223900	PHAVU_003G019200g	53.5826	55.4839
Os03g0224200	PHAVU_003G0170001g	33.4298	38.4359
Os03g0224300	PHAVU_003G016300g	74.2064	65.1568
Os03g0224700	PHAVU_002G040500g	31.7073	27.957
Os03g0224700	PHAVU_002G138500g	33.4146	27.9592
Os03g0224700	PHAVU_003G283300g	34.6341	29.9578
Os03g0225200	PHAVU_003G016100g	36.0341	27.4797
Os03g0225300	PHAVU_011G001300g	25.3191	25.1055
Os03g0225500	PHAVU_008G284900g	48.3721	47.3445
Os03g0225600	PHAVU_002G121100g	62.2807	10.1429
Os03g0225700	PHAVU_002G023400g	49.5739	51.2482
Os03g0225700	PHAVU_003G249300g	49.1477	49.7842
Os03g0225900	PHAVU_003G010700g	53.9749	50.6876
Os03g0225900	PHAVU_007G055700g	51.4644	51.357
Os03g0225900	PHAVU_011G049600g	50	49.7917
Os03g0226200	PHAVU_011G048600g	60.355	64.9682
Os03g0226200	PHAVU_011G048700g	62.1302	57.377
Os03g0226300	PHAVU_001G144200g	67.8571	68.0441
Os03g0226300	PHAVU_007G261200g	69.7802	67.9144
Os03g0226400	PHAVU_006G080700g	70.7809	68.0387
Os03g0226400	PHAVU_008G244200g	72.0403	72.2222
Os03g0226600	PHAVU_001G144300g	34.1871	24.1732
Os03g0226600	PHAVU_007G261300g	33.9644	24.3805
Os03g0226700	PHAVU_001G144400g	37.0229	37.3077
Os03g0226800	PHAVU_002G113900g	40.6043	51.3126
Os03g0226800	PHAVU_004G176100g	42.3041	51.0832
Os03g0226901	PHAVU_002G029200g	43.892	48.9699
Os03g0226901	PHAVU_003G252900g	39.7727	47.619
Os03g0226901	PHAVU_009G024200g	43.608	49.5961
Os03g0227000	PHAVU_002G109800g	6.466	44.6154
Os03g0227000	PHAVU_009G024100g	81.0479	81.9617
Os03g0227000	PHAVU_011G046000g	82.2742	83.2018
Os03g0227300	PHAVU_003G296200g	60.8076	59.9532
Os03g0227400	PHAVU_001G014900g	54.5205	42.0719
Os03g0227400	PHAVU_009G024000g	56.9863	45.5142
Os03g0227400	PHAVU_011G045800g	55.3425	44.0087
Os03g0227700	PHAVU_002G029700g	64.6245	65.9274
Os03g0227700	PHAVU_003G253100g	57.1146	59.9585
Os03g0227900	PHAVU_008G059400g	48.0167	46.6531
Os03g0227900	PHAVU_010G103100g	49.2693	48.1633
Os03g0228400	PHAVU_003G073000g	39.1566	59.0909
Os03g0228400	PHAVU_003G253500g	63.8554	63.8554
Os03g0228500	PHAVU_003G214000g	35.1852	32.0675
Os03g0228800	PHAVU_002G007600g	62.6614	62.7861
Os03g0228800	PHAVU_003G231400g	62.1648	61.4931
Os03g0229100	PHAVU_002G007400g	22.7273	19.3452
Os03g0229100	PHAVU_002G007500g	24.8252	20.4023
Os03g0229100	PHAVU_003G231000g	27.6224	20.7895
Os03g0229100	PHAVU_003G231100g	27.2727	22.5434
Os03g0229100	PHAVU_003G231200g	27.2727	21.6667
Os03g0229100	PHAVU_005G181300g	23.4266	19.6481
Os03g0229100	PHAVU_005G181400g	21.6783	21.1604
Os03g0229100	PHAVU_008G050900g	12.9371	24.6667
Os03g0229100	PHAVU_010G042700g	21.6783	16.8022
Os03g0229100	PHAVU_010G043200g	23.4266	27.8008
Os03g0229100	PHAVU_010G043300g	22.7273	22.7273
Os03g0229100	PHAVU_010G043400g	20.979	18.6916
Os03g0229100	PHAVU_010G158200g	17.4825	23.8095
Os03g0229100	PHAVU_010G158300g	18.1818	20.0772
Os03g0229100	PHAVU_010G158400g	24.4755	22.5806
Os03g0229100	PHAVU_010G158500g	24.1259	22.8477
Os03g0229100	PHAVU_010G158600g	24.4755	19.8864
Os03g0230500	PHAVU_007G047700g	64.7564	66.6667
Os03g0230500	PHAVU_009G113600g	65.043	64.8571
Os03g0231600	PHAVU_002G217400g	51.5663	60.9687
Os03g0231600	PHAVU_002G217500g	47.7108	57.7259
Os03g0231600	PHAVU_009G075100g	54.9398	58.9147
Os03g0231700	PHAVU_001G031600g	74.4275	73.8636
Os03g0231700	PHAVU_006G029400g	67.7481	66.7293
Os03g0231700	PHAVU_009G074500g	74.6183	74.4762
Os03g0231800	PHAVU_001G031600g	75.8491	76.1364
Os03g0231800	PHAVU_006G029400g	67.7358	67.4812
Os03g0231800	PHAVU_009G074500g	75.0943	75.8095
Os03g0231900	PHAVU_002G050600g	33.6134	21.3904
Os03g0231900	PHAVU_002G079300g	26.8908	16.7539
Os03g0231950	PHAVU_001G031300g	31.25	22.1445
Os03g0232000	PHAVU_005G029000g	21.2632	26.0982
Os03g0232000	PHAVU_005G029200g	22.5263	21.8814
Os03g0232000	PHAVU_005G037100g	18.7368	24.93
Os03g0232000	PHAVU_007G047200g	24.4211	23.2932
Os03g0232200	PHAVU_001G031200g	50.9346	47.5983
Os03g0232200	PHAVU_002G009100g	40.9657	43.9799
Os03g0232200	PHAVU_003G232600g	45.7944	44.613
Os03g0232200	PHAVU_009G074300g	49.6885	48.554
Os03g0232500	PHAVU_002G228800g	57.8616	63.6678
Os03g0232600	PHAVU_003G233800g	57.5163	59.5937
Os03g0232600	PHAVU_009G073300g	52.2876	56.338
Os03g0232800	PHAVU_009G073200g	39.4009	38.6878
Os03g0232900	PHAVU_002G010000g	68.2382	71.0594
Os03g0232900	PHAVU_004G109600g	22.3325	69.2308
Os03g0232900	PHAVU_009G072600g	62.0347	54.7046
Os03g0233000	PHAVU_001G016300g	24	28.2828
Os03g0233000	PHAVU_001G016400g	34	35.9517
Os03g0233000	PHAVU_001G030400g	11.1429	16.6667
Os03g0233000	PHAVU_001G030500g	10.5714	14.6825
Os03g0233000	PHAVU_003G251400g	32	36.7213
Os03g0233000	PHAVU_009G056000g	30.8571	34.1772
Os03g0233200	PHAVU_001G016600g	44.5902	55.7377
Os03g0233200	PHAVU_001G016700g	44.2623	54.4355
Os03g0233300	PHAVU_002G025500g	37.9808	39.6985
Os03g0233500	PHAVU_011G048200g	60.1307	63.6678
Os03g0233800	PHAVU_002G024500g	40.3595	39.2063
Os03g0233800	PHAVU_003G250200g	38.8889	37.8981
Os03g0233800	PHAVU_011G048300g	34.1503	33.3333
Os03g0233900	PHAVU_011G048600g	58.4337	61.7834
Os03g0233900	PHAVU_011G048700g	63.253	57.377
Os03g0234000	PHAVU_011G048600g	59.1716	63.6943
Os03g0234000	PHAVU_011G048700g	59.7633	55.1913
Os03g0234100	PHAVU_011G048600g	56.2874	59.8726
Os03g0234100	PHAVU_011G048700g	57.485	52.459
Os03g0234200	PHAVU_001G191700g	95.9184	36.7188
Os03g0234200	PHAVU_009G049400g	95.9184	36.7188
Os03g0234500	PHAVU_001G143300g	55.988	56.4955
Os03g0234500	PHAVU_006G129200g	49.1018	46.1972
Os03g0234500	PHAVU_006G129300g	39.521	47.1429
Os03g0234500	PHAVU_006G129400g	50	47.9885
Os03g0234500	PHAVU_006G129500g	46.1078	42.6593
Os03g0234500	PHAVU_006G129600g	51.1976	48.4419
Os03g0234500	PHAVU_006G129700g	50	47.3088
Os03g0234500	PHAVU_006G129800g	47.6048	45.1705
Os03g0234500	PHAVU_006G129900g	48.503	46.1538
Os03g0234500	PHAVU_006G130000g	47.9042	48.1928
Os03g0234500	PHAVU_006G130100g	48.8024	46.5714
Os03g0234500	PHAVU_007G260700g	53.5928	53.5928
Os03g0234500	PHAVU_007G260800g	53.2934	53.2934
Os03g0234600	PHAVU_005G039900g	23.0189	21.4035
Os03g0234900	PHAVU_001G143300g	57.6577	58.006
Os03g0234900	PHAVU_006G129200g	54.955	51.5493
Os03g0234900	PHAVU_006G129300g	44.4444	52.8571
Os03g0234900	PHAVU_006G129400g	55.8559	53.4483
Os03g0234900	PHAVU_006G129500g	52.5526	48.4765
Os03g0234900	PHAVU_006G129600g	58.5586	55.2408
Os03g0234900	PHAVU_006G129700g	56.4565	53.2578
Os03g0234900	PHAVU_006G129800g	49.8498	47.1591
Os03g0234900	PHAVU_006G129900g	54.0541	51.2821
Os03g0234900	PHAVU_006G130000g	52.2523	52.4096
Os03g0234900	PHAVU_006G130100g	50.4505	48
Os03g0234900	PHAVU_007G260700g	55.8559	55.6886
Os03g0234900	PHAVU_007G260800g	56.7568	56.5868
Os03g0235100	PHAVU_006G189300g	75.2033	76.4463
Os03g0235200	PHAVU_005G140500g	55.5382	52.2761
Os03g0235300	PHAVU_010G0742000g	0.534759	0.884956
Os03g0235700	PHAVU_002G185600g	55.8974	55.9931
Os03g0235700	PHAVU_002G185700g	63.5897	63.6986
Os03g0236966	PHAVU_011G165500g	67.8756	73.0483
Os03g0237000	PHAVU_002G184900g	82.3529	82.7703
Os03g0237000	PHAVU_004G145000g	82.521	82.6599
Os03g0237000	PHAVU_008G239300g	74.1176	73.9933
Os03g0237100	PHAVU_007G253700g	49.0566	49.2114
Os03g0237100	PHAVU_008G015800g	50	50.9615
Os03g0237100	PHAVU_008G287200g	49.0566	49.6815
Os03g0237100	PHAVU_008G287300g	48.4277	49.0446
Os03g0237100	PHAVU_009G207700g	29.8742	48.9691
Os03g0237100	PHAVU_009G207800g	49.0566	49.5238
Os03g0237250	PHAVU_002G184700g	42.9224	43.8228
Os03g0237250	PHAVU_002G332500g	43.8356	48.6076
Os03g0237250	PHAVU_004G145900g	46.5753	43.6831
Os03g0237401	PHAVU_002G184500g	55.5556	7.30994
Os03g0237401	PHAVU_004G146000g	55.5556	8.83392
Os03g0237401	PHAVU_004G146100g	55.5556	8.83392
Os03g0237500	PHAVU_008G239100g	45.5814	51.8519
Os03g0237600	PHAVU_003G002000g	57.8689	58.7354
Os03g0237950	PHAVU_008G225800g	54.3478	12.5
Os03g0238300	PHAVU_002G181200g	47.0707	54.186
Os03g0238300	PHAVU_003G001800g	44.2424	49.3243
Os03g0238300	PHAVU_004G146600g	37.3737	46.8354
Os03g0238600	PHAVU_002G181300g	54.8673	55.6886
Os03g0238600	PHAVU_002G181500g	56.0472	56.5476
Os03g0238600	PHAVU_002G332000g	58.7021	61.0429
Os03g0238600	PHAVU_002G332100g	57.5221	59.816
Os03g0238600	PHAVU_003G014000g	55.4572	57.4924
Os03g0238700	PHAVU_002G181600g	51.8868	41.7722
Os03g0238800	PHAVU_002G181800g	37.386	36.6617
Os03g0238800	PHAVU_003G014200g	36.4742	34.7323
Os03g0239000	PHAVU_002G182000g	55.6213	56.6265
Os03g0239000	PHAVU_003G014400g	55.3254	55.3254
Os03g0239200	PHAVU_002G182200g	38.2393	34.5342
Os03g0239200	PHAVU_003G014700g	37.6891	32.9327
Os03g0239300	PHAVU_001G228400g	31.6667	29.6875
Os03g0239300	PHAVU_003G014800g	32.0833	34.0708
Os03g0239300	PHAVU_008G238700g	33.3333	32
Os03g0240400	PHAVU_011G090800g	26.8265	26.2864
Os03g0240500	PHAVU_001G101200g	59.633	62.3003
Os03g0240600	PHAVU_001G228500g	39.3258	39.2377
Os03g0240600	PHAVU_002G331800g	38.6517	38.7387
Os03g0240600	PHAVU_004G147500g	41.7978	42.5629
Os03g0240600	PHAVU_008G238500g	40.6742	41.4188
Os03g0240700	PHAVU_004G147600g	65.8915	65.8915
Os03g0240800	PHAVU_002G266900g	81.0606	81.6794
Os03g0240900	PHAVU_002G021300g	54.1156	54.021
Os03g0241001	PHAVU_002G021400g	30.5556	11.0831
Os03g0241001	PHAVU_003G012400g	30.5556	13.5385
Os03g0241001	PHAVU_003G246900g	31.9444	12.7424
Os03g0241001	PHAVU_003G293800g	36.8056	13.1841
Os03g0241200	PHAVU_008G269000g	91.4062	91.4062
Os03g0241600	PHAVU_011G035600g	45.3988	45.0533
Os03g0241800	PHAVU_004G101000g	50	49.3314
Os03g0242200	PHAVU_002G265300g	61.2426	61.976
Os03g0242900	PHAVU_009G120000g	61.5385	61.5385
Os03g0242900	PHAVU_011G034700g	62.5641	62.9677
Os03g0243100	PHAVU_009G120100g	75.5245	75.5245
Os03g0243100	PHAVU_011G034600g	77.6224	77.6224
Os03g0243200	PHAVU_002G285400g	39.0625	10.745
Os03g0243300	PHAVU_002G107500g	70.8955	70.3704
Os03g0243300	PHAVU_003G264300g	71.8905	71.8905
Os03g0243600	PHAVU_001G026200g	18.4534	25.4237
Os03g0243600	PHAVU_002G013000g	12.6538	23.9203
Os03g0243700	PHAVU_009G120500g	60.6436	43.8283
Os03g0243800	PHAVU_003G263600g	47.7011	52.8662
Os03g0243900	PHAVU_001G005100g	48.8095	53.0744
Os03g0243900	PHAVU_002G107800g	46.7262	47.8659
Os03g0243900	PHAVU_003G263400g	45.2381	49.3507
Os03g0243900	PHAVU_011G0342001g	45.5357	63.2231
Os03g0244000	PHAVU_001G007500g	70.7792	70.7792
Os03g0244200	PHAVU_001G005000g	54.2169	57.1429
Os03g0244200	PHAVU_002G107900g	49.6988	48.3871
Os03g0244200	PHAVU_009G017700g	51.506	51.8182
Os03g0244200	PHAVU_011G034100g	49.3976	52.9032
Os03g0244600	PHAVU_009G120700g	76.145	82.9522
Os03g0244600	PHAVU_011G034000g	79.3893	85.7732
Os03g0244700	PHAVU_009G025200g	51.3932	51.4729
Os03g0244950	PHAVU_002G108600g	34.5029	36.4198
Os03g0244950	PHAVU_003G261300g	25.731	29.1391
Os03g0244950	PHAVU_011G033800g	28.0702	45.7143
Os03g0245100	PHAVU_001G003100g	59.6923	56.3953
Os03g0245100	PHAVU_010G108900g	58.7692	55.5233
Os03g0245200	PHAVU_009G024900g	22.3629	19.6296
Os03g0245200	PHAVU_011G026700g	25.7384	15.8031
Os03g0245300	PHAVU_009G024900g	23.1076	21.4815
Os03g0245300	PHAVU_011G026700g	24.7012	16.0622
Os03g0245700	PHAVU_009G257100g	60.3383	61.1429
Os03g0245800	PHAVU_009G046500g	50.4167	52.381
Os03g0246100	PHAVU_L004500g	41.1628	43.1707
Os03g0246500	PHAVU_001G008000g	48.3654	46.7038
Os03g0246500	PHAVU_002G109900g	30.3846	41.6887
Os03g0246500	PHAVU_009G015700g	49.0385	47.2222
Os03g0246800	PHAVU_008G075600g	67.6966	27.0331
Os03g0246800	PHAVU_010G085000g	66.573	26.5398
Os03g0246900	PHAVU_008G075900g	48	58.6667
Os03g0246900	PHAVU_010G084900g	42.9091	55.6604
Os03g0247000	PHAVU_002G151400g	44.3966	44.0171
Os03g0247000	PHAVU_004G127000g	52.1552	51.7094
Os03g0247100	PHAVU_010G084800g	53.0864	56.2092
Os03g0247900	PHAVU_002G151300g	50.905	51.0204
Os03g0247900	PHAVU_003G216100g	51.1312	51.2472
Os03g0248000	PHAVU_001G159900g	49.1131	51.6919
Os03g0248000	PHAVU_007G194300g	45.7871	47.3081
Os03g0248200	PHAVU_003G005500g	43.8384	42.8008
Os03g0248200	PHAVU_007G106300g	41.2121	41.9753
Os03g0248200	PHAVU_010G012700g	37.9798	41.2281
Os03g0248250	PHAVU_009G058200g	34.5029	16.1202
Os03g0248600	PHAVU_004G127500g	89.6629	89.6629
Os03g0249100	PHAVU_002G325000g	35.9551	33.4728
Os03g0249200	PHAVU_003G215000g	60.7929	61.8834
Os03g0249300	PHAVU_011G004300g	46.1207	48.4163
Os03g0249500	PHAVU_003G214400g	58.8843	66.4336
Os03g0249700	PHAVU_009G000200g	50	50
Os03g0249700	PHAVU_011G026300g	46.9231	47.2868
Os03g0249900	PHAVU_009G017100g	26.4151	34.8548
Os03g0250000	PHAVU_009G000900g	51.0274	40.0538
Os03g0250000	PHAVU_011G025600g	54.4521	42.4
Os03g0250200	PHAVU_001G007300g	41.7417	41.1243
Os03g0250200	PHAVU_009G016200g	40.8408	49.8168
Os03g0251350	PHAVU_009G166000g	45.935	50.6726
Os03g0251425	PHAVU_003G000800g	42.3611	13.3479
Os03g0251500	PHAVU_002G179900g	70.8537	71.1138
Os03g0251500	PHAVU_011G041500g	73.5366	73.7164
Os03g0251600	PHAVU_008G074100g	61.3636	55.9585
Os03g0251600	PHAVU_010G086200g	61.7424	63.6719
Os03g0251700	PHAVU_004G124400g	41.1243	39.0449
Os03g0251700	PHAVU_007G064200g	35.2071	44.3203
Os03g0251700	PHAVU_010G086600g	44.6746	47.0405
Os03g0251800	PHAVU_003G083500g	46.4896	45.3704
Os03g0251800	PHAVU_006G143600g	46.4896	45.3704
Os03g0252100	PHAVU_010G086500g	34.384	39.2157
Os03g0252800	PHAVU_001G024100g	70.1031	68.5484
Os03g0253100	PHAVU_009G0553001g	65.0391	57.0205
Os03g0253200	PHAVU_005G054400g	45.2756	48.6258
Os03g0253500	PHAVU_003G004000g	36.4486	33.0508
Os03g0253500	PHAVU_003G026500g	36.4486	33.3333
Os03g0253600	PHAVU_003G003700g	39.403	40.9938
Os03g0253800	PHAVU_001G079900g	51.6981	59.8253
Os03g0254000	PHAVU_008G061300g	23.9083	24.442
Os03g0254400	PHAVU_007G094300g	53.9446	55.2402
