Gene stable ID	Leersia perrieri gene stable ID	%id. target Leersia perrieri gene identical to query gene	%id. query gene identical to target Leersia perrieri gene
Os02g0457300	LPERR02G12630	61.8358	92.0863
Os02g0457300	LPERR08G06690	58.4541	86.4286
Os02g0457500	LPERR02G12640	82.4516	81.9231
Os02g0459300	LPERR02G12700	80.8333	65.2466
Os02g0459600	LPERR02G12710	88.9209	89.9563
Os02g0460200	LPERR02G12730	90.1639	89.4309
Os02g0461000	LPERR02G12740	80.2817	81.8182
Os02g0461200	LPERR02G12750	55.7432	52.9695
Os02g0461500	LPERR02G12760	71.7105	72.6667
Os02g0461700	LPERR02G12770	73.2824	80
Os02g0461900	LPERR02G12790	81.8182	82.7027
Os02g0462200	LPERR02G12800	75.9174	35.0265
Os02g0462800	LPERR02G12820	68.3794	80.0926
Os02g0462900	LPERR02G12830	86.3014	48.8372
Os02g0463401	LPERR02G12880	80.2469	77.381
Os02g0463500	LPERR02G12890	66.4653	47.2103
Os02g0464400	LPERR12G01900	79.8507	38.3055
Os02g0464900	LPERR02G12900	68.7129	47.2109
Os02g0465400	LPERR02G12910	95.5556	94.2982
Os02g0465500	LPERR02G12920	86.2348	86.2348
Os02g0465600	LPERR02G12930	68.5786	67.9012
Os02g0465900	LPERR02G12940	96.2963	96.2963
Os02g0466400	LPERR02G12970	73.3333	82.659
Os02g0467000	LPERR02G12980	83.3611	94.1729
Os02g0467000	LPERR02G12990	83.5275	94.3609
Os02g0467600	LPERR02G12980	95.8724	96.0526
Os02g0467600	LPERR02G12990	95.8724	96.0526
Os02g0467700	LPERR02G13000	86.8852	61.6279
Os02g0468100	LPERR02G13030	29.1339	67.6829
Os02g0468100	LPERR02G13040	34.6457	75.4286
Os02g0468200	LPERR02G13050	89.8917	81.1075
Os02g0468400	LPERR02G13060	85.2874	86.8852
Os02g0468500	LPERR06G06830	50.5929	86.1953
Os02g0468800	LPERR02G13070	85.5721	85.7143
Os02g0469000	LPERR02G13080	82.4701	83.1325
Os02g0469200	LPERR02G13090	93.4183	50.6329
Os02g0469300	LPERR02G13110	80.8219	83.8501
Os02g0469600	LPERR02G13130	93.0295	93.0295
Os02g0469900	LPERR02G13140	73.0193	72.5532
Os02g0470000	LPERR02G13180	64.4068	89.6996
Os02g0470400	LPERR02G13210	96.9365	10.6747
Os02g0470600	LPERR02G13210	85.0394	13.012
Os02g0471300	LPERR02G13220	77.5656	80.2469
Os02g0471500	LPERR02G13230	78.5714	68.1742
Os02g0472700	LPERR02G13250	95.389	44.6092
Os02g0473200	LPERR02G13260	83.8057	39.1675
Os02g0474700	LPERR02G13280	84.8889	64.4544
Os02g0475101	LPERR05G16050	17.5182	20
Os02g0475300	LPERR02G13290	89.4322	91.3043
Os02g0475400	LPERR02G13300	83.4515	91.4508
Os02g0475500	LPERR02G13310	75.1196	48.1103
Os02g0477700	LPERR02G13330	84.7953	17.4279
Os02g0478300	LPERR02G13310	79.5918	27.8856
Os02g0478500	LPERR02G13340	66.6667	50.7338
Os02g0478700	LPERR02G13400	98.8372	72.0339
Os02g0478900	LPERR02G13420	57.9288	76.0623
Os02g0479300	LPERR02G13440	65.3333	56.3218
Os02g0480800	LPERR02G13450	85.2941	50
Os02g0480900	LPERR02G13490	85.11	65.2399
Os02g0481000	LPERR02G13500	82.6667	86.7133
Os02g0481700	LPERR02G13510	92.2925	46.6533
Os02g0482400	LPERR02G13520	19.256	48.3517
Os02g0483000	LPERR06G19440	73.3813	38.3459
Os02g0483500	LPERR02G13530	62.9098	42.9972
Os02g0483500	LPERR02G13540	66.8033	70.2586
Os02g0485000	LPERR01G13690	57.1429	33.945
Os02g0485000	LPERR02G13550	23.166	72.2892
Os02g0485000	LPERR02G13560	40.9266	36.4261
Os02g0485000	LPERR02G13570	6.94981	7.40741
Os02g0487300	LPERR02G13590	25.1269	25.1908
Os02g0488600	LPERR02G13620	91.9622	84.5652
Os02g0489400	LPERR02G13660	97.7273	97.7273
Os02g0489500	LPERR06G04760	61.3003	66.443
Os02g0489550	LPERR02G13670	87.7676	57.2283
Os02g0489800	LPERR02G13680	90.1338	46.7882
Os02g0490000	LPERR02G13690	61.0922	60.2694
Os02g0490500	LPERR02G13700	68.0162	31.8182
Os02g0491300	LPERR02G13730	74.4425	80.3704
Os02g0491400	LPERR02G13740	87.39	87.2621
Os02g0491600	LPERR02G13750	92.1296	92.1296
Os02g0491700	LPERR02G13760	90.1345	90.5405
Os02g0491900	LPERR02G13780	77.5862	66.4557
Os02g0492000	LPERR02G13790	71.2871	53.3333
Os02g0492600	LPERR02G13780	75.7062	28.27
Os02g0492900	LPERR02G13780	1.31234	1.05485
Os02g0493050	LPERR02G13780	53.3654	46.8354
Os02g0493100	LPERR06G11810	68.7059	40.2759
Os02g0494000	LPERR02G13830	76.6102	35.1477
Os02g0494400	LPERR02G13830	79.5148	45.8787
Os02g0494600	LPERR04G09740	48	85.1613
Os02g0494700	LPERR02G13840	35.4023	8.34688
Os02g0495900	LPERR02G13850	92.7007	92.7007
Os02g0496100	LPERR02G13860	88.6316	86.8041
Os02g0496500	LPERR02G13870	59.1549	76.7742
Os02g0496900	LPERR08G20740	89.2473	90.2174
Os02g0497500	LPERR02G13890	88.7208	49.8454
Os02g0497700	LPERR02G13900	89.1667	89.916
Os02g0498300	LPERR02G13910	72.7735	58.6066
Os02g0498700	LPERR02G13920	90.2439	92.1456
Os02g0499000	LPERR02G13930	85.5856	72.2433
Os02g0500700	LPERR02G13940	69.0566	45.0739
Os02g0502300	LPERR08G09380	37.6884	40.7609
Os02g0502500	LPERR02G13950	98.1612	98.1612
Os02g0503400	LPERR02G13970	95.1219	62.234
Os02g0503500	LPERR02G13980	81.0897	77.6074
Os02g0503900	LPERR02G14000	87.0229	34.7826
Os02g0504100	LPERR02G14030	67.1329	45.0704
Os02g0504500	LPERR02G14040	95.4106	95.4106
Os02g0504700	LPERR02G14050	39.6739	32.3009
Os02g0504800	LPERR02G14060	76.3975	58.9928
Os02g0504900	LPERR02G14070	90.9091	79.1855
Os02g0505400	LPERR02G14090	91.8723	90.9483
Os02g0505500	LPERR02G14100	63.5945	67.6471
Os02g0506100	LPERR02G14110	60.0917	52.4
Os02g0506400	LPERR02G14120	55.9367	63.2836
Os02g0506500	LPERR02G14130	84.5606	76.0684
Os02g0507400	LPERR02G14160	66.6667	75.1515
Os02g0507600	LPERR02G14170	67.1642	68.1818
Os02g0508000	LPERR02G14180	92.6357	93.7255
Os02g0508100	LPERR02G14190	98.5507	98.5507
Os02g0509500	LPERR02G14200	95.6522	95.6522
Os02g0509600	LPERR02G14210	72.0379	76.7677
Os02g0510000	LPERR02G14230	93.3242	93.5792
Os02g0510100	LPERR02G14240	88.1188	92.7083
Os02g0510200	LPERR02G14250	90.6832	89.4334
Os02g0510300	LPERR02G14260	45.9375	77.3684
Os02g0510600	LPERR02G14270	90.4025	89.0244
Os02g0511400	LPERR02G14290	77.7215	84.1096
Os02g0511500	LPERR02G14300	94.5402	37.6
Os02g0511600	LPERR02G14310	76.5152	73.7226
Os02g0511800	LPERR02G15560	32.5843	53.4562
Os02g0511900	LPERR02G14320	95.4479	31.25
Os02g0511901	LPERR02G14320	94.0299	33.3173
Os02g0512000	LPERR02G14330	68.6747	78.0822
Os02g0512300	LPERR02G14370	73.4104	33.5092
Os02g0512400	LPERR02G14380	92.5926	93.2836
Os02g0513000	LPERR02G14390	96.0076	97.4903
Os02g0513100	LPERR02G14400	83.0721	85.4839
Os02g0514500	LPERR02G14410	93.2584	65.6992
Os02g0514700	LPERR02G14420	84.1709	80.7229
Os02g0515100	LPERR02G03720	50	18.4369
Os02g0515125	LPERR02G14450	76.2997	68.4499
Os02g0515200	LPERR02G14460	81.0594	82.6514
Os02g0515600	LPERR02G14470	85.0649	92.2535
Os02g0516400	LPERR02G14480	80.292	83.6502
Os02g0516600	LPERR02G14490	89.5161	89.2761
Os02g0517531	LPERR02G14520	94.2058	93.8308
Os02g0517564	LPERR02G14830	39.3082	45.6204
Os02g0517700	LPERR02G14800	54.5455	57.3034
Os02g0517900	LPERR10G09190	51.312	48.4848
Os02g0518000	LPERR02G14750	63.2653	65.1652
Os02g0518100	LPERR02G14740	97.1154	96.42
Os02g0518500	LPERR02G14730	91.8699	92.2449
Os02g0518600	LPERR02G14710	87.8706	90.8078
Os02g0519100	LPERR02G14710	83.1325	86.4902
Os02g0519300	LPERR02G14700	82.2134	70.7483
Os02g0519900	LPERR02G14680	76.8683	98.9313
Os02g0519900	LPERR02G14690	12.8114	64.2857
Os02g0520000	LPERR02G14670	72.3849	73.617
Os02g0520100	LPERR02G14660	92.1569	91.7073
Os02g0520500	LPERR02G14650	61.7647	48.5549
Os02g0520750	LPERR02G14640	93.0876	92.8736
Os02g0520800	LPERR02G14630	90.8088	90.8088
Os02g0521300	LPERR02G14610	72.089	95.4649
Os02g0521700	LPERR02G14600	84.0659	84.5304
Os02g0523100	LPERR02G14850	56.1576	67.0588
Os02g0523300	LPERR07G23970	85.4792	86.3148
Os02g0523300	LPERR12G14930	77.1539	87.1038
Os02g0523500	LPERR02G14860	94.7262	95.0153
Os02g0523800	LPERR02G14870	86.7797	86.4865
Os02g0524600	LPERR02G14890	93.9173	94.3765
Os02g0525100	LPERR02G14900	53.7037	59.1837
Os02g0525400	LPERR02G14910	78.1022	45.4352
Os02g0525600	LPERR02G14920	87.7193	89.2857
Os02g0525900	LPERR02G14950	97.0213	97.0213
Os02g0526000	LPERR02G14960	89.5928	85.3448
Os02g0526400	LPERR02G14990	95.2555	82.9449
Os02g0526500	LPERR02G15000	16.7883	16.4286
Os02g0526600	LPERR02G15010	56.9948	88.7097
Os02g0526700	LPERR02G15020	66.2921	67.8161
Os02g0527100	LPERR02G15030	91.2346	64.1493
Os02g0527200	LPERR02G15040	68.5	61.435
Os02g0527300	LPERR02G15050	86.5462	86.0279
Os02g0527500	LPERR02G06910	69.4657	23.7598
Os02g0527600	LPERR02G15070	78.7452	84.2466
Os02g0527900	LPERR02G15090	80.0766	81.8004
Os02g0528000	LPERR02G15100	42.0455	43.1907
Os02g0528200	LPERR02G15110	91.5152	73.0174
Os02g0529400	LPERR02G15120	93.8944	93.2787
Os02g0529500	LPERR02G15130	80.695	82.2835
Os02g0529600	LPERR02G15140	93.5417	92.9607
Os02g0529700	LPERR02G15150	91.1504	91.1504
Os02g0529800	LPERR02G15160	77.193	77.3438
Os02g0529900	LPERR02G15170	87.4206	87.4206
Os02g0530300	LPERR02G15190	81.1688	84.4595
Os02g0530500	LPERR02G15200	69.7674	67.4157
Os02g0530600	LPERR02G15210	77.7377	87.6526
Os02g0531200	LPERR02G15220	85.8156	87.6812
Os02g0531600	LPERR02G15230	97.1098	97.1098
Os02g0532300	LPERR02G15240	85.2151	71.5576
Os02g0532500	LPERR02G15250	90.8297	91.2281
Os02g0532800	LPERR02G15260	52.3077	62.5767
Os02g0532900	LPERR02G15270	82.6087	85.4497
Os02g0533000	LPERR02G15280	86.907	92.1529
Os02g0533300	LPERR02G15290	82.3308	46.3002
Os02g0533700	LPERR02G15300	71.9626	69.6833
Os02g0533800	LPERR02G15310	80.6122	84.9462
Os02g0533900	LPERR02G15320	94.6844	95
Os02g0534000	LPERR02G15330	68.7831	63.4146
Os02g0534400	LPERR02G15360	89.2548	88.6403
Os02g0534700	LPERR03G20170	55.0562	55.3672
Os02g0534700	LPERR08G09650	56.1798	56.8182
Os02g0534800	LPERR02G15380	100	100
Os02g0535000	LPERR02G15390	81.5287	80
Os02g0535300	LPERR02G15400	52.2167	55.2083
Os02g0535400	LPERR02G15410	80.1105	61.9658
Os02g0535700	LPERR02G15420	88.6598	60.1399
Os02g0535901	LPERR02G15430	75.6329	77.5974
Os02g0536100	LPERR02G15440	76.4151	77.8846
Os02g0536300	LPERR02G15490	65.616	24.492
Os02g0536400	LPERR02G15470	73.9329	68.5997
Os02g0536500	LPERR02G15460	59.3496	64.6018
Os02g0537000	LPERR02G15500	76.5027	24.1379
Os02g0537200	LPERR02G15540	65.4321	33.2735
Os02g0537400	LPERR02G15570	82.6484	19.912
Os02g0537500	LPERR02G15580	72.2105	78.6697
Os02g0537700	LPERR02G15590	84.2912	85.6031
Os02g0537800	LPERR02G15600	52.0408	40.9968
Os02g0537900	LPERR02G15610	95.1189	96.0809
Os02g0538000	LPERR02G15660	88.1306	89.0555
Os02g0538900	LPERR02G15670	92.638	93.7888
Os02g0539100	LPERR02G15680	84.6633	87.0513
Os02g0539200	LPERR02G15690	75.3394	77.2622
Os02g0539500	LPERR02G15700	57.8182	65.4321
Os02g0539600	LPERR02G15710	91.2121	25.4008
Os02g0539900	LPERR02G15720	65.4428	24.24
Os02g0541325	LPERR02G15730	95.7071	79.1232
Os02g0541500	LPERR02G15740	68.5446	71.5686
Os02g0541900	LPERR04G14160	53.7415	54.1096
Os02g0542400	LPERR02G15770	70.7317	72.5
Os02g0542500	LPERR02G15780	50.9494	43.9891
Os02g0543100	LPERR02G15820	88.7892	90.205
Os02g0543200	LPERR02G15840	58.215	30.3704
Os02g0543300	LPERR02G15860	81.592	83.4181
Os02g0543400	LPERR02G15870	94.0199	94.9664
Os02g0546600	LPERR02G15930	37.247	41.0714
Os02g0548700	LPERR02G15960	59.7122	88.2979
Os02g0548900	LPERR02G27270	57.8431	30.2564
Os02g0549200	LPERR02G15970	88.5376	92.1811
Os02g0549600	LPERR02G15980	74.3169	98.5507
Os02g0549900	LPERR02G15990	68.6391	52.7273
Os02g0550000	LPERR02G16020	53.3416	71.8333
Os02g0550100	LPERR02G16030	99.4012	99.4012
Os02g0550300	LPERR02G16100	74.0566	88.2022
Os02g0550400	LPERR02G16110	80	81.2308
Os02g0550600	LPERR02G16120	96.9751	97.3214
Os02g0550700	LPERR02G16130	90.3797	80.0448
Os02g0550800	LPERR02G16140	94.7917	92.2921
Os02g0551100	LPERR02G16160	96.4384	96.1749
Os02g0551400	LPERR02G16170	77.1905	75.4076
Os02g0551600	LPERR02G16180	62.963	71.9577
Os02g0551700	LPERR02G16190	76.9841	45.7547
Os02g0551900	LPERR02G16200	86.2974	85.5491
Os02g0552000	LPERR02G16210	95.9322	96.4225
Os02g0552100	LPERR02G16220	85.1536	85.8864
Os02g0552200	LPERR02G16230	70.5015	72.8659
Os02g0552400	LPERR02G16240	76.8421	76.0417
Os02g0552600	LPERR02G16250	51.4423	95.5357
Os02g0553000	LPERR02G16290	79.8611	39.1156
Os02g0553200	LPERR02G16310	87.8661	89.3617
Os02g0553500	LPERR02G16320	69.17	83.3333
Os02g0553600	LPERR02G16330	88.1188	88.1188
Os02g0554000	LPERR02G16340	79.646	26.7194
Os02g0554100	LPERR02G16360	90.0662	91.4798
Os02g0554200	LPERR02G16370	61.215	62.9808
Os02g0554300	LPERR02G28010	91.4573	81.25
Os02g0554800	LPERR02G16380	51.9313	54.5045
Os02g0554900	LPERR02G16390	37.9817	73.1449
Os02g0554900	LPERR02G16420	73.7615	83.5759
Os02g0555000	LPERR02G16430	95.3947	95.3947
Os02g0555100	LPERR02G16440	88.0872	87.2093
Os02g0555300	LPERR02G16450	95.5882	95.5882
Os02g0555600	LPERR02G16460	84.1996	87.2845
Os02g0555700	LPERR02G16470	87.2679	92.6761
Os02g0555900	LPERR02G16480	66.3877	69.2868
Os02g0556000	LPERR02G16490	79.3675	79.6073
Os02g0556100	LPERR09G00010	85.6164	87.7193
Os02g0556400	LPERR02G16500	94.375	88.4766
Os02g0556600	LPERR02G16510	82.0896	78.4114
Os02g0556700	LPERR02G16520	80.789	86.7403
Os02g0556800	LPERR02G16530	71.3693	73.8197
Os02g0556900	LPERR02G16540	88.4927	90.2479
Os02g0557000	LPERR02G16550	81.5341	78.8462
Os02g0557100	LPERR02G16560	83.3333	69.9746
Os02g0557200	LPERR02G16580	78.1711	86.743
Os02g0557300	LPERR02G16590	79.3991	78.3898
Os02g0557500	LPERR02G16600	75.6691	41.9137
Os02g0557600	LPERR02G16610	78.7728	91.5222
Os02g0557700	LPERR02G16620	98.2222	88.4
Os02g0557800	LPERR02G16630	71.4286	80.7175
Os02g0558100	LPERR02G16640	83.9552	71.5801
Os02g0558300	LPERR02G16660	62.6984	59.3985
Os02g0558500	LPERR02G16680	50.7082	43.2367
Os02g0558600	LPERR02G16690	60.0337	73.4021
Os02g0558700	LPERR02G16700	48.3696	85.5769
Os02g0559300	LPERR02G16710	81.6187	81.1733
Os02g0559400	LPERR02G16720	82.7586	92.0548
Os02g0559800	LPERR02G16800	63.0769	70.6897
Os02g0560200	LPERR02G16800	63.0769	70.6897
Os02g0560450	LPERR02G16730	76.4045	56.6667
Os02g0560600	LPERR02G16800	63.0769	70.6897
Os02g0561000	LPERR02G16800	63.0769	70.6897
Os02g0561400	LPERR02G16800	63.0769	70.6897
Os02g0561800	LPERR02G16800	63.0769	70.6897
Os02g0561900	LPERR02G16800	36.1702	41.0345
Os02g0562100	LPERR02G16810	83.1034	83.9721
Os02g0562300	LPERR02G16830	95.092	86.2309
Os02g0562400	LPERR02G16840	90.4167	72.8188
Os02g0562600	LPERR06G11970	33.8095	21.4502
Os02g0562700	LPERR02G16880	97.9522	97.9522
Os02g0563000	LPERR02G16890	68.2864	72.5543
Os02g0563800	LPERR01G18330	75.0849	66.2338
Os02g0564000	LPERR02G16900	85.654	90.625
Os02g0564100	LPERR02G16910	93.2584	95.0382
Os02g0564200	LPERR02G16930	68.1818	73.7705
Os02g0564300	LPERR02G16940	75.0794	65.5125
Os02g0564400	LPERR02G16960	88.9922	89.5476
Os02g0564500	LPERR02G16970	89.4737	93.865
Os02g0564600	LPERR08G13860	40.6593	33.6364
Os02g0564700	LPERR02G17000	23.6641	27.4945
Os02g0565000	LPERR02G17010	87.5895	87.381
Os02g0565100	LPERR02G17020	86.7403	86.7403
Os02g0565150	LPERR02G17030	67.2131	70.0855
Os02g0565200	LPERR02G17040	81.6754	80.4124
Os02g0565400	LPERR02G17050	89.1697	90.6422
Os02g0565500	LPERR02G17060	90.0826	82.3678
Os02g0565600	LPERR02G17070	80.8023	79.661
Os02g0566400	LPERR02G17080	76.8374	70.6967
Os02g0566500	LPERR02G17090	88.3978	88.8889
Os02g0566700	LPERR02G17100	74.5814	74.5814
Os02g0566800	LPERR02G17110	92.545	90.2256
Os02g0566900	LPERR02G17120	51.4085	91.25
Os02g0567100	LPERR02G17130	60.7477	50
Os02g0567200	LPERR02G17140	94.3439	94.3439
Os02g0567800	LPERR02G17150	81.5625	80.3077
Os02g0567900	LPERR02G17170	96.139	58.4507
Os02g0568200	LPERR02G17180	78.7402	81.6327
Os02g0568600	LPERR02G17190	48.6339	49.4444
Os02g0568700	LPERR02G17210	74.3191	61.3162
Os02g0569000	LPERR02G17290	62.0758	62.3246
Os02g0569400	LPERR02G17230	69.4	69.4
Os02g0569900	LPERR02G17230	69.3387	69.2
Os02g0570400	LPERR02G17300	69.1194	72.7157
Os02g0570500	LPERR02G17630	67.5889	67.8571
Os02g0570700	LPERR02G17630	68.5328	70.4365
Os02g0570900	LPERR02G17320	84.1615	34.6991
Os02g0571100	LPERR02G17320	86	38.5403
Os02g0571900	LPERR02G17240	73.0469	74.3539
Os02g0572050	LPERR02G17300	48.75	9.89848
Os02g0572200	LPERR02G17330	77.6504	76.5537
Os02g0572300	LPERR02G17340	59.5694	72.807
Os02g0572400	LPERR02G17360	93.6709	93.6709
Os02g0572600	LPERR02G17370	75.5556	73.0469
Os02g0572900	LPERR02G17380	74.4792	68.9157
Os02g0573200	LPERR02G17390	94.0111	95.7447
Os02g0573300	LPERR02G17400	77.0701	42.0139
Os02g0573400	LPERR02G17410	87.2289	86.1905
Os02g0573500	LPERR02G17420	90.5123	90.6844
Os02g0574000	LPERR02G17430	82.0652	59.0998
Os02g0574100	LPERR02G17430	84.9421	86.1057
Os02g0574500	LPERR02G17440	82.2384	86.0051
Os02g0574600	LPERR02G17450	89.3548	89.9351
Os02g0574900	LPERR02G17470	93.0435	73.7931
Os02g0575000	LPERR02G17480	77.2727	81.9277
Os02g0575200	LPERR02G17490	91.2773	87.4627
Os02g0575500	LPERR02G17500	92.0052	92.6121
Os02g0575700	LPERR02G17510	79.8473	83.4131
Os02g0575800	LPERR02G17520	82.5397	72.7273
Os02g0575900	LPERR01G14590	76.5714	77.2334
Os02g0576600	LPERR02G17550	88.4112	68.75
Os02g0576700	LPERR02G17560	96.4286	97.5904
Os02g0576900	LPERR02G17570	80	85.4369
Os02g0577100	LPERR02G17580	98	96.0784
Os02g0577300	LPERR02G17600	80.0638	85.9589
Os02g0578366	LPERR02G17640	74.1294	75.2525
Os02g0578400	LPERR02G17660	54.6667	86.6197
Os02g0578800	LPERR02G17670	88.7701	92.2222
Os02g0579000	LPERR02G17680	78.8406	71.9577
Os02g0579600	LPERR02G17700	92.0833	97.7876
Os02g0579800	LPERR02G17720	85.1852	62.7273
Os02g0580100	LPERR02G17730	86.9981	87.8378
Os02g0580300	LPERR02G17740	99.2366	99.2366
Os02g0580400	LPERR02G17760	81.407	75.7009
Os02g0580500	LPERR02G17770	97.5177	97.5177
Os02g0580600	LPERR02G17780	71.6418	69.4215
Os02g0580700	LPERR02G17790	76.4605	79.1815
Os02g0580800	LPERR02G17800	83.0189	76.3006
Os02g0580900	LPERR02G17810	85.8785	89.5548
Os02g0581000	LPERR02G17820	92.2824	67.0644
Os02g0581100	LPERR02G17830	57.1429	61.2613
Os02g0581200	LPERR02G17840	83.75	78.8235
Os02g0581300	LPERR02G17850	96.1165	93.9873
Os02g0581400	LPERR02G17880	68.2779	13.2941
Os02g0581500	LPERR02G17880	76.5472	13.8235
Os02g0581800	LPERR02G17890	81.9048	86
Os02g0582100	LPERR02G17900	75	76.3043
Os02g0582200	LPERR02G17910	94.4282	94.4282
Os02g0582400	LPERR02G17920	87.7119	87.7119
Os02g0582600	LPERR02G17940	57.3171	56.6265
Os02g0582800	LPERR02G17950	47.7273	50
Os02g0585100	LPERR02G17990	67.8899	22.63
Os02g0585200	LPERR02G17990	78.9474	32.1101
Os02g0585700	LPERR02G18000	71.5909	55.2632
Os02g0585700	LPERR02G18010	69.3182	65.5914
Os02g0585700	LPERR02G18020	63.6364	61.5385
Os02g0585700	LPERR02G18030	57.9545	56.6667
Os02g0586000	LPERR02G18000	58.5106	48.2456
Os02g0586000	LPERR02G18010	57.4468	58.0645
Os02g0586000	LPERR02G18020	57.4468	59.3407
Os02g0586000	LPERR02G18030	50	52.2222
Os02g0586400	LPERR02G18040	99.5238	99.5238
Os02g0586500	LPERR04G12400	94.7368	94.7368
Os02g0586600	LPERR02G18060	44.3038	53.4351
Os02g0586800	LPERR02G18080	80.2508	82.5806
Os02g0587000	LPERR02G18090	72.5	76.3158
Os02g0587600	LPERR02G18110	42.9487	74.4444
Os02g0588300	LPERR02G18120	88.4101	88.5417
Os02g0588700	LPERR02G18140	69.4915	79.6116
Os02g0589400	LPERR02G15830	70.7657	70.6019
Os02g0589700	LPERR02G18150	64	60.8187
Os02g0590800	LPERR02G18160	80.895	88.3459
Os02g0591500	LPERR02G18180	71.0638	80.6763
Os02g0591600	LPERR02G18190	71.8045	85.4586
Os02g0591700	LPERR02G18200	95.4338	95.4338
Os02g0591800	LPERR02G18210	89.426	86.5497
Os02g0591900	LPERR02G18220	86.6567	88.6503
Os02g0592000	LPERR02G18230	51.0067	91.018
Os02g0592200	LPERR02G18240	86.5639	87.3333
Os02g0592300	LPERR02G18250	85.3738	86.4984
Os02g0592400	LPERR02G18260	87.8505	94.9495
Os02g0592500	LPERR02G18270	84.5118	85.3742
Os02g0592600	LPERR06G06300	49.047	59.3846
Os02g0592833	LPERR02G18280	73.0159	73.6
Os02g0593400	LPERR02G18300	97.9167	81.0345
Os02g0593500	LPERR02G18290	96.3287	82.3617
Os02g0593600	LPERR02G18310	87.0259	87.9032
Os02g0593700	LPERR02G18320	84.6154	83.1395
Os02g0593900	LPERR02G18330	89.726	89.4198
Os02g0594100	LPERR02G18340	82.6705	97.3244
Os02g0594100	LPERR06G01060	93.1818	86.7725
Os02g0594300	LPERR02G18350	67.8261	71.3415
Os02g0594800	LPERR02G18380	92.112	85.782
Os02g0594900	LPERR02G18390	95.1407	94.898
Os02g0595100	LPERR02G18400	96.2162	91.2821
Os02g0595200	LPERR02G18410	52	62.7586
Os02g0595300	LPERR02G18430	63.1068	58.0357
Os02g0595400	LPERR02G18440	93.0693	91.7073
Os02g0595500	LPERR02G18450	97.09	97.09
Os02g0595700	LPERR02G18460	92.5054	91.3319
Os02g0595800	LPERR02G18470	81.5029	79.9622
Os02g0595900	LPERR02G18480	80.5825	81.7734
Os02g0595900	LPERR03G13260	29.1262	44.1176
Os02g0596000	LPERR02G18490	85.6164	86.8056
Os02g0596100	LPERR02G18510	88.959	77.2603
Os02g0596200	LPERR02G18520	79.7327	62.3693
Os02g0596300	LPERR02G18540	80.8642	75.1434
Os02g0596500	LPERR02G18550	94.4206	96.4912
Os02g0596700	LPERR02G18560	28.1879	24.4898
Os02g0596900	LPERR02G18580	97.1963	96.7442
Os02g0597000	LPERR02G18590	85.8473	89.6887
Os02g0597700	LPERR02G18600	91.0714	93.865
Os02g0597800	LPERR02G18610	90.0855	90.0855
Os02g0597900	LPERR02G18620	100	18.7692
Os02g0598200	LPERR02G18630	55.2481	57.7844
Os02g0598300	LPERR02G18650	88.2736	15.2247
Os02g0598400	LPERR01G34080	73.3997	56.2704
Os02g0598600	LPERR09G06130	38.7268	52.1429
Os02g0598800	LPERR01G34080	81.0176	90.2944
Os02g0598900	LPERR09G06130	38.7268	52.1429
Os02g0599100	LPERR01G34080	72.5462	55.6161
Os02g0599400	LPERR09G06180	50.5435	27.193
Os02g0599500	LPERR02G19240	81.0811	75.4717
Os02g0600000	LPERR01G34080	67.8571	4.14395
Os02g0600100	LPERR02G18660	95.8763	43.4579
Os02g0600200	LPERR02G18670	87.594	89.9614
Os02g0600400	LPERR02G18690	94.971	78.4345
Os02g0601000	LPERR02G18720	55.6818	55.0562
Os02g0601100	LPERR02G18750	89.8305	20.7843
Os02g0601300	LPERR02G18760	97.3294	97.3294
Os02g0601600	LPERR02G18780	90.2	90.2
Os02g0601700	LPERR02G18790	88.424	87.6902
Os02g0601800	LPERR02G18800	86.2745	86.1538
Os02g0602100	LPERR02G18810	78.355	59.6048
Os02g0602300	LPERR02G18820	59.887	73.1034
Os02g0602400	LPERR02G18830	94.8339	52.3422
Os02g0602500	LPERR02G18840	98.7138	98.7138
Os02g0602600	LPERR02G18850	41.1917	71.6216
Os02g0603000	LPERR02G18880	81.4318	84.0647
Os02g0603100	LPERR02G18890	83.8449	89.0223
Os02g0603600	LPERR02G18900	77.9661	47.2603
Os02g0603800	LPERR02G18910	97.7151	97.7151
Os02g0604000	LPERR02G18930	60.8374	74.6224
Os02g0604100	LPERR02G18940	96.124	96.124
Os02g0604300	LPERR02G18960	98.2716	98.2716
Os02g0604600	LPERR02G18740	54.3175	57.1847
Os02g0604600	LPERR02G18970	48.1894	20.329
Os02g0604600	LPERR02G19110	47.3538	24.8175
Os02g0604700	LPERR02G18740	39.3519	49.8534
Os02g0604700	LPERR02G18970	34.2593	17.3913
Os02g0604700	LPERR02G19110	33.7963	21.3139
Os02g0604800	LPERR02G18740	52.2546	57.7713
Os02g0604800	LPERR02G18970	47.7454	21.1516
Os02g0604800	LPERR02G19110	45.3581	24.9635
Os02g0605000	LPERR02G18980	36.5471	62.2137
Os02g0605400	LPERR02G19090	84.8101	10.4851
Os02g0605500	LPERR02G19080	87.3239	87.3239
Os02g0605600	LPERR02G19070	94.7368	95.1923
Os02g0605900	LPERR02G19050	88.1919	69.2754
Os02g0606000	LPERR02G19040	93.6	63.9344
Os02g0606100	LPERR02G19030	93.0435	20.7767
Os02g0606300	LPERR02G19010	45.4545	18.7377
