Gene stable ID	Theobroma cacao gene stable ID	%id. target Theobroma cacao gene identical to query gene	%id. query gene identical to target Theobroma cacao gene
Os03g0606100	TCM_007179	72.2727	66.5272
Os03g0606100	TCM_034747	66.5909	64.6799
Os03g0606200	TCM_041879	63.7931	66.0714
Os03g0606600	TCM_000729	56.8807	24.3137
Os03g0606600	TCM_034751	55.9633	22.5508
Os03g0607500	TCM_007173	64.4809	29.7229
Os03g0607600	TCM_034759	32.0724	50
Os03g0607600	TCM_046719	27.6316	45.6522
Os03g0607700	TCM_000721	26.9388	34.0206
Os03g0607700	TCM_007169	26.5306	34.3915
Os03g0607700	TCM_034760	23.2653	30.6452
Os03g0609200	TCM_046979	29.3578	15.2381
Os03g0609800	TCM_000776	60.7256	61.8971
Os03g0609800	TCM_007212	60.7256	60.1562
Os03g0610400	TCM_000780	35.2941	36.0515
Os03g0610400	TCM_007214	39.0756	34.8315
Os03g0610400	TCM_034720	40.3361	36.3636
Os03g0610650	TCM_033920	59.3434	60.2564
Os03g0610650	TCM_033921	30.5556	49.187
Os03g0610700	TCM_033920	61.9266	34.6154
Os03g0610700	TCM_033921	21.1009	18.6992
Os03g0610800	TCM_033920	55.3086	57.4359
Os03g0610800	TCM_033921	27.9012	45.935
Os03g0610900	TCM_000556	83.1492	83.6111
Os03g0610900	TCM_006995	85.9116	84.0541
Os03g0611200	TCM_020900	70.8642	67.6887
Os03g0611700	TCM_033915	25.6579	13.2203
Os03g0612400	TCM_000560	26.1965	32.8076
Os03g0612600	TCM_000561	44.5714	32.9114
Os03g0616300	TCM_007231	55.9157	48.7977
Os03g0616400	TCM_000789	67.0862	68.4783
Os03g0616400	TCM_034712	67.2798	68.1373
Os03g0616500	TCM_000788	41.9244	29.6117
Os03g0616700	TCM_044572	76.8608	41.2685
Os03g0617500	TCM_000787	27.6596	29.7994
Os03g0617500	TCM_034713	30.3191	35.9621
Os03g0617900	TCM_006992	67.9518	70.5
Os03g0618300	TCM_006983	54.5455	55.4913
Os03g0618300	TCM_006984	52.2727	53.1792
Os03g0618300	TCM_006986	61.0795	58.9041
Os03g0619151	TCM_029001	23.4615	24.1107
Os03g0619400	TCM_034333	89.5238	89.1841
Os03g0619600	TCM_000513	13.6194	17.381
Os03g0619800	TCM_000513	9.70874	11.9048
Os03g0619850	TCM_000513	17.3913	10.4762
Os03g0620400	TCM_000513	12.7389	9.52381
Os03g0620500	TCM_000513	27.027	7.14286
Os03g0620800	TCM_006465	60.9952	61.0932
Os03g0621600	TCM_000513	8.22669	10.7143
Os03g0621650	TCM_000513	0.606061	0.238095
Os03g0621900	TCM_000513	27.972	9.52381
Os03g0622100	TCM_000513	18.8482	17.1429
Os03g0622200	TCM_000513	20.1058	18.0952
Os03g0624000	TCM_033940	39.011	21.6463
Os03g0624600	TCM_012350	44.2724	43.3333
Os03g0624800	TCM_025111	42.3163	34.4828
Os03g0625300	TCM_000509	34.0952	32.0215
Os03g0625300	TCM_033959	34.4762	38.8412
Os03g0625900	TCM_026899	53.4247	53.2164
Os03g0626200	TCM_035188	44.6429	46.2963
Os03g0626500	TCM_033974	60.7595	56.9733
Os03g0626600	TCM_007276	25.0509	33.0645
Os03g0626700	TCM_007278	59.1195	56.6265
Os03g0626800	TCM_030465	92.4444	92.0354
Os03g0626800	TCM_030580	90.2222	89.823
Os03g0627300	TCM_004166	55.8442	30.4965
Os03g0627500	TCM_026308	54.1176	55.3106
Os03g0627900	TCM_009007	34.9345	51.2821
Os03g0627900	TCM_009026	33.1878	46.9136
Os03g0627900	TCM_009052	37.9913	54.0373
Os03g0627900	TCM_013849	45.8515	42.5101
Os03g0627900	TCM_017880	47.1616	49.5413
Os03g0627900	TCM_017886	42.7948	31.3099
Os03g0627900	TCM_018216	37.9913	26.1261
Os03g0627900	TCM_024023	44.5415	49.2754
Os03g0627900	TCM_027768	26.2009	19.4805
Os03g0627900	TCM_032736	38.8646	30.3754
Os03g0627900	TCM_032818	12.2271	35.443
Os03g0627900	TCM_033221	43.6681	48.3092
Os03g0627900	TCM_035611	36.2445	49.7006
Os03g0627900	TCM_036439	47.1616	45
Os03g0628800	TCM_004179	53.2847	54.5794
Os03g0628800	TCM_020789	55.4745	58.4615
Os03g0628900	TCM_026319	76.1905	75.5906
Os03g0632800	TCM_004200	38.4259	38.6946
Os03g0632800	TCM_020781	34.9537	35.6132
Os03g0632800	TCM_026320	37.037	34.7826
Os03g0632800	TCM_037561	16.8981	17.8484
Os03g0633100	TCM_004210	38.835	13.289
Os03g0633400	TCM_004210	62.7976	35.0498
Os03g0633500	TCM_004212	56.2232	42.9508
Os03g0633500	TCM_020774	57.0815	52.3622
Os03g0633500	TCM_026343	58.7983	55.0201
Os03g0633800	TCM_004214	42.0354	23.399
Os03g0633800	TCM_020770	46.0177	54.1667
Os03g0633800	TCM_026344	42.9204	50.5208
Os03g0633900	TCM_004215	39.8714	42.9066
Os03g0634000	TCM_026347	37.0588	41.1765
Os03g0634400	TCM_020759	48.5459	48.1153
Os03g0635000	TCM_001877	44.7419	43.4944
Os03g0635800	TCM_004292	55.5556	42.3387
Os03g0635800	TCM_020692	60.0529	47.7895
Os03g0636700	TCM_020686	45.8613	38.3895
Os03g0636700	TCM_026385	26.8456	27.2109
Os03g0636800	TCM_004295	65.1085	63.7255
Os03g0636800	TCM_026384	67.4457	65.1613
Os03g0637600	TCM_020681	46.9543	48.1771
Os03g0637800	TCM_020044	65.1498	67.0091
Os03g0637900	TCM_004299	30.4651	7.13508
Os03g0637900	TCM_020679	28.6047	6.68115
Os03g0638300	TCM_026389	46.9027	7.51773
Os03g0638800	TCM_004301	72.2955	63.4259
Os03g0638800	TCM_020676	75.1979	59.7484
Os03g0638900	TCM_045258	15.9864	22.2749
Os03g0639600	TCM_026947	55.914	61.1765
Os03g0639700	TCM_032483	73.3796	65.3608
Os03g0639800	TCM_026946	72.4891	76.4977
Os03g0640000	TCM_027086	44.6712	46.2441
Os03g0640100	TCM_042342	85.7477	86.5566
Os03g0640300	TCM_018963	46.1538	19.9052
Os03g0640400	TCM_026904	52.0325	52.0325
Os03g0641200	TCM_006089	58.8235	11.5894
Os03g0641700	TCM_002578	63.1818	62.8959
Os03g0641700	TCM_006065	49.5455	35.2751
Os03g0642300	TCM_006072	49.8915	51.5695
Os03g0642600	TCM_035258	33.8594	28.8156
Os03g0642600	TCM_035261	34.5768	30.8184
Os03g0642600	TCM_035270	34.4333	32.2148
Os03g0642600	TCM_035274	31.4204	34.8172
Os03g0642600	TCM_035277	34.4333	31.8302
Os03g0642900	TCM_029414	58.9091	43.2
Os03g0643000	TCM_029414	48.7805	16
Os03g0643050	TCM_001656	43.3476	20.6967
Os03g0643050	TCM_012889	40.7725	23.399
Os03g0643250	TCM_029414	64.7436	53.8667
Os03g0643300	TCM_029451	69.556	68.8285
Os03g0643700	TCM_017689	42.6724	45
Os03g0644000	TCM_005158	61.6766	58.6338
Os03g0644200	TCM_034988	49.1883	48.871
Os03g0644400	TCM_042624	61.3108	66.5138
Os03g0645100	TCM_029464	88.0734	70.2439
Os03g0645200	TCM_012245	82	19.1589
Os03g0645200	TCM_019520	69.3333	14.71
Os03g0645900	TCM_029468	60.8553	60.3589
Os03g0645900	TCM_032343	62.3355	61.8271
Os03g0646200	TCM_006183	34.9776	36.9668
Os03g0646200	TCM_039792	34.0807	30.3393
Os03g0646300	TCM_027461	63.0747	58.3777
Os03g0646300	TCM_037043	61.3506	57.7808
Os03g0646400	TCM_011331	31.3253	39.0977
Os03g0646400	TCM_011332	40.3614	40.1198
Os03g0646900	TCM_041219	95.9288	36.9971
Os03g0647400	TCM_011650	28.5714	38.0952
Os03g0647400	TCM_031766	28.5714	43.75
Os03g0647600	TCM_022984	32.7684	35.3659
Os03g0647800	TCM_023045	63.6735	64.1975
Os03g0647800	TCM_041214	62.0408	61.5385
Os03g0648100	TCM_041213	51.3812	43.0556
Os03g0648100	TCM_044343	55.8011	56.4246
Os03g0648300	TCM_041212	45.2273	45.7471
Os03g0648400	TCM_044345	88.2494	88.2494
Os03g0648500	TCM_038110	32.3944	18.1102
Os03g0648500	TCM_038111	33.0986	15.4098
Os03g0648500	TCM_038112	27.4648	14.9425
Os03g0648500	TCM_038113	26.0563	22.9814
Os03g0648500	TCM_038114	28.169	25.641
Os03g0648500	TCM_044351	34.507	21.03
Os03g0648800	TCM_023064	27.4691	30.9028
Os03g0648800	TCM_044369	34.8765	29.8153
Os03g0648900	TCM_044373	62.1469	57.1429
Os03g0649000	TCM_023073	53.1888	54.1558
Os03g0650000	TCM_041175	57.5269	58.7912
Os03g0650400	TCM_001678	13.5741	20.2226
Os03g0650400	TCM_014884	27.1482	26.0143
Os03g0650700	TCM_001431	60.0583	60.1753
Os03g0650800	TCM_025066	35	33.1439
Os03g0650900	TCM_025064	58.7021	59.2262
Os03g0651000	TCM_037240	46.4052	50.7143
Os03g0651100	TCM_025040	69.8198	37.7129
Os03g0651300	TCM_025815	30.0207	32.5843
Os03g0651800	TCM_004977	54.955	55.7078
Os03g0651800	TCM_026861	54.955	56.2212
Os03g0651800	TCM_029135	39.1892	48.8764
Os03g0652000	TCM_025811	46.4455	19.6393
Os03g0652100	TCM_026449	61.3318	58.0752
Os03g0654400	TCM_025840	66.5102	66.4062
Os03g0654400	TCM_025843	61.9718	61.3953
Os03g0654500	TCM_025845	38.59	41.3519
Os03g0654600	TCM_044503	67.93	65.4494
Os03g0654700	TCM_025853	25.8333	32.4042
Os03g0655100	TCM_025853	41.196	43.2056
Os03g0655200	TCM_025855	61.0656	65.3509
Os03g0655300	TCM_025857	59.1195	42.7273
Os03g0655500	TCM_025861	44.6043	46.0967
Os03g0655600	TCM_007609	28.7054	38.6852
Os03g0655600	TCM_007610	21.4822	41.7122
Os03g0655600	TCM_034806	29.4559	42.1477
Os03g0655600	TCM_042009	28.7992	34.8073
Os03g0655600	TCM_044608	26.3602	32.7506
Os03g0655700	TCM_027344	75.3695	75.3695
Os03g0656100	TCM_007763	14.0244	6.16622
Os03g0656100	TCM_025886	1.21951	1.33333
Os03g0656100	TCM_025887	4.87805	3.9604
Os03g0656100	TCM_041155	6.70732	4.56432
Os03g0656100	TCM_041156	10.9756	6.16438
Os03g0656100	TCM_044426	9.14634	4.55927
Os03g0656201	TCM_025816	41.2162	34.2697
Os03g0656800	TCM_026450	61.1789	62.8392
Os03g0656900	TCM_038626	49.8258	49.3103
Os03g0657000	TCM_026453	86.6995	57.329
Os03g0657100	TCM_034416	53.1553	53.8745
Os03g0658800	TCM_006469	38.3838	40.0844
Os03g0658800	TCM_041700	35.5556	36.9748
Os03g0658800	TCM_041719	36.3636	37.6569
Os03g0658800	TCM_041721	37.7778	39.2857
Os03g0659200	TCM_020628	55.7823	36.6071
Os03g0659300	TCM_020634	46.8085	46.8085
Os03g0659700	TCM_029315	46.7213	33.3333
Os03g0659700	TCM_032557	44.2623	31.5789
Os03g0659800	TCM_032563	71.7557	26.3305
Os03g0659900	TCM_006921	56.3253	55.2437
Os03g0660700	TCM_029293	24.4792	22.2749
Os03g0660700	TCM_032952	26.0417	19.685
Os03g0661300	TCM_012758	92.6009	92.809
Os03g0661600	TCM_016204	49.1103	61.3333
Os03g0661600	TCM_016206	50.1779	62.9464
Os03g0661600	TCM_016207	23.4875	54.5455
Os03g0661600	TCM_016208	45.1957	56.6964
Os03g0661600	TCM_016209	47.331	55.4167
Os03g0661600	TCM_038848	18.1495	39.8438
Os03g0661600	TCM_046303	50.1779	57.551
Os03g0662000	TCM_021441	64.6341	10.4126
Os03g0663500	TCM_016204	65.7534	64
Os03g0663500	TCM_016206	66.21	64.7321
Os03g0663500	TCM_016207	33.79	61.157
Os03g0663500	TCM_016208	59.8174	58.4821
Os03g0663500	TCM_016209	60.274	55
Os03g0663500	TCM_038848	24.2009	41.4062
Os03g0663500	TCM_046303	68.4931	61.2245
Os03g0663700	TCM_004304	57.732	29.9465
Os03g0663700	TCM_020667	56.0137	28.152
Os03g0663800	TCM_004311	12.8	9.87654
Os03g0663800	TCM_020665	28.4	12.5442
Os03g0664700	TCM_020654	52.8	47.9419
Os03g0664800	TCM_020653	40.3941	44.086
Os03g0665000	TCM_020653	40.6542	46.7742
Os03g0665200	TCM_004326	36.0927	37.9791
Os03g0665200	TCM_020649	36.0927	37.7163
Os03g0665700	TCM_020647	65.2542	67.5439
Os03g0665800	TCM_042405	45.6897	55.7895
Os03g0666100	TCM_011636	74.8968	61.7847
Os03g0666100	TCM_018657	64.905	53.9835
Os03g0666200	TCM_001957	66.4	66.1355
Os03g0666300	TCM_029325	21.9949	21.5
Os03g0666500	TCM_029326	84.2365	85.5
Os03g0666600	TCM_007103	23.614	36.2776
Os03g0666600	TCM_035638	21.5606	36.4583
Os03g0666700	TCM_001939	64.2857	64.0449
Os03g0667100	TCM_001936	44.9915	45.4545
Os03g0667100	TCM_008042	8.9983	31.7365
Os03g0667100	TCM_029330	50.764	50.937
Os03g0667300	TCM_029353	53.2432	47.1292
Os03g0667400	TCM_032397	62.2857	27.7354
Os03g0667400	TCM_032412	56.5714	39.759
Os03g0667500	TCM_029353	52.9412	47.3684
Os03g0667700	TCM_016170	45.6233	38.565
Os03g0667800	TCM_026648	74.3902	76.25
Os03g0667800	TCM_033469	80.4878	80.4878
Os03g0667800	TCM_033475	80.4878	80.4878
Os03g0668400	TCM_032397	56.2092	43.7659
Os03g0668400	TCM_032412	27.451	33.7349
Os03g0669000	TCM_033030	58.8983	62.6126
Os03g0669100	TCM_034021	59.4872	58.2915
Os03g0669200	TCM_006901	80.7895	81.4324
Os03g0669300	TCM_006900	56.681	51.4677
Os03g0669300	TCM_034024	58.6207	58.4946
Os03g0669600	TCM_000403	61.7978	52.8846
Os03g0669800	TCM_030067	39.5923	28.0822
Os03g0670100	TCM_025277	64.3059	52.5463
Os03g0670200	TCM_019124	59.9099	61.2903
Os03g0670700	TCM_006886	50	58.3333
Os03g0672300	TCM_007269	56.9343	54.2609
Os03g0672400	TCM_007273	22.8275	20.394
Os03g0672500	TCM_000872	26.6272	35.1562
Os03g0672500	TCM_034622	24.8521	41.5842
Os03g0672700	TCM_030225	21.2766	2.73411
Os03g0673000	TCM_034627	84.4156	17.6152
Os03g0673500	TCM_034627	40.6977	37.9404
Os03g0673600	TCM_005982	18.1818	7.8125
Os03g0673800	TCM_034636	54.6703	27.4862
Os03g0674300	TCM_000853	54.2553	24.4019
Os03g0674300	TCM_006342	62.766	24.3802
Os03g0675700	TCM_000831	31.6456	46.2963
Os03g0676100	TCM_007257	35.2	34.6457
Os03g0676300	TCM_029956	35.3659	65.1685
Os03g0678400	TCM_000464	53.6481	55.5556
Os03g0678400	TCM_033981	48.927	39.7213
Os03g0678800	TCM_000465	61.3889	53.253
Os03g0678800	TCM_033980	61.1111	62.3229
Os03g0679000	TCM_021893	73.3945	74.4186
Os03g0679100	TCM_015475	55.1724	10.6667
Os03g0679100	TCM_041024	62.069	11.465
Os03g0679700	TCM_041663	82.7856	81.3846
Os03g0680700	TCM_034117	32.659	24.5652
Os03g0680800	TCM_034116	34.963	34.5029
Os03g0681000	TCM_015234	15.3061	8.57143
Os03g0681000	TCM_015235	40.3061	16.9528
Os03g0681201	TCM_034532	68.0851	2.44182
Os03g0681300	TCM_034532	68.1818	1.7169
Os03g0681400	TCM_000290	91.3043	91.3043
Os03g0681400	TCM_034118	90.0621	86.8263
Os03g0681700	TCM_024783	85.7595	85.489
Os03g0681900	TCM_043324	51.9481	57.971
Os03g0682100	TCM_022284	46.3696	51.0909
Os03g0682100	TCM_022288	53.9604	53.5188
Os03g0682100	TCM_042155	51.8152	48.6068
Os03g0682100	TCM_043319	55.6106	54.0064
Os03g0682100	TCM_043326	50	51.269
Os03g0682200	TCM_001023	64.086	30.4703
Os03g0682200	TCM_001025	62.1505	29.7938
Os03g0682200	TCM_041547	61.7204	29.0486
Os03g0682600	TCM_001023	51.1379	39.0593
Os03g0682600	TCM_001025	50.2008	38.6598
Os03g0682600	TCM_041547	50.2008	37.9555
Os03g0683700	TCM_044838	66.5385	15.7991
Os03g0683800	TCM_022373	59.6639	45.8064
Os03g0683866	TCM_022374	61.9174	39.9142
Os03g0684000	TCM_007358	30.721	27.762
Os03g0684000	TCM_034531	38.558	33.4239
Os03g0684100	TCM_041542	31.6129	37.6923
Os03g0684300	TCM_041541	27.4286	28.0702
Os03g0684400	TCM_041543	60.5485	62.8009
Os03g0684500	TCM_043454	56.8151	54.0436
Os03g0684700	TCM_013819	53.2	53.629
Os03g0685000	TCM_015737	67.2131	65.4255
Os03g0685100	TCM_000961	48.5294	46.3483
Os03g0685300	TCM_007353	44.7099	52.4
Os03g0685500	TCM_007354	71.7391	66.8919
Os03g0685500	TCM_034536	56.5217	53.0612
Os03g0685600	TCM_036629	56.0914	56.2341
Os03g0685600	TCM_040743	34.7716	41.018
Os03g0685750	TCM_037239	36.3636	3.62538
Os03g0685900	TCM_008865	62.766	64.1304
Os03g0686900	TCM_009955	30.6238	28.877
Os03g0687000	TCM_013796	52.1295	51.1706
Os03g0687000	TCM_013800	53.6627	53.5714
Os03g0687000	TCM_018337	56.0477	55.4806
Os03g0688200	TCM_010013	37.1245	38.1898
Os03g0688300	TCM_013784	67.4216	70.3636
Os03g0689300	TCM_013793	88.2845	52.5202
Os03g0689300	TCM_018330	87.8661	84.507
Os03g0689900	TCM_010030	56.8134	57.6596
Os03g0690000	TCM_007362	81.6092	77.1739
Os03g0690600	TCM_021920	52.1204	50.4636
Os03g0690600	TCM_041810	41.9973	43.5461
Os03g0690600	TCM_041812	39.8085	42.1739
Os03g0690600	TCM_041813	35.8413	39.3393
Os03g0690600	TCM_041814	44.87	41.519
Os03g0690600	TCM_041815	46.5116	41.0133
Os03g0690600	TCM_042705	49.9316	49.5251
Os03g0691400	TCM_021511	58.5366	37.5
Os03g0691500	TCM_000985	27.7289	26.7857
Os03g0691800	TCM_013721	47.4212	48.2507
Os03g0691800	TCM_013723	58.1662	58.8406
Os03g0691800	TCM_018324	54.8711	55.0287
Os03g0692000	TCM_018321	57.0156	59.2593
Os03g0692300	TCM_032003	9.2869	33.7349
Os03g0692400	TCM_042162	48.5605	42.8088
Os03g0692700	TCM_040161	36.2069	27.6316
Os03g0693000	TCM_010075	54.3762	53.9741
Os03g0693400	TCM_040152	37.2881	35.8696
Os03g0693600	TCM_002583	26.0194	42.9487
Os03g0693600	TCM_002589	39.0291	43.7908
Os03g0693600	TCM_002594	40.9709	45.9695
Os03g0693600	TCM_002602	38.4466	43.1373
Os03g0693600	TCM_010198	36.3107	40.4762
Os03g0693600	TCM_011281	39.2233	44.2013
Os03g0693600	TCM_011989	37.6699	42.5439
Os03g0693600	TCM_019571	34.9515	27.907
Os03g0693600	TCM_019796	35.534	41.4027
Os03g0693600	TCM_019800	35.3398	34.6667
Os03g0693600	TCM_019801	38.4466	43.5165
Os03g0693600	TCM_019803	38.0583	42.7948
Os03g0694500	TCM_007245	60.3416	60
Os03g0694500	TCM_019285	52.5617	51.0129
Os03g0694500	TCM_041137	36.2429	43.018
Os03g0694700	TCM_010596	56.1905	53.6364
Os03g0694800	TCM_026668	80.7018	38.9831
Os03g0694900	TCM_039322	68.5958	68.2076
Os03g0695400	TCM_010759	42.5926	10.2985
Os03g0695400	TCM_017087	41.9753	10.1949
Os03g0695500	TCM_020620	28.6432	28.2178
Os03g0695500	TCM_026403	58.2915	58.2915
Os03g0695600	TCM_004315	39.6226	54.5455
Os03g0695600	TCM_020662	70.7547	73.5294
Os03g0695700	TCM_020580	70.2602	23.5075
Os03g0696000	TCM_028721	37.6106	34.1365
Os03g0696000	TCM_028725	29.646	40.1198
Os03g0696000	TCM_037898	36.7257	34.1564
Os03g0696150	TCM_024712	33.3333	38.835
Os03g0696300	TCM_005875	39.6154	30.0292
Os03g0696300	TCM_024732	41.5385	29.9169
Os03g0696300	TCM_040712	41.1538	33.9683
Os03g0697200	TCM_034207	31.2757	31.6667
Os03g0698350	TCM_042518	67.0481	54.3599
Os03g0698800	TCM_005881	56.6754	58.9918
Os03g0698900	TCM_020275	74.3191	75.1969
Os03g0698900	TCM_030346	73.1517	73.7255
Os03g0699000	TCM_012191	36.6279	36
Os03g0699000	TCM_016949	45.3488	48.75
Os03g0699100	TCM_016954	37.551	17.9688
Os03g0699200	TCM_016956	61.5894	62.1035
Os03g0699300	TCM_024758	72.5971	72.5971
Os03g0699400	TCM_004357	86.7816	54.9091
Os03g0699600	TCM_026548	50.4505	43.4109
Os03g0699700	TCM_020589	46.5817	59.3796
Os03g0699700	TCM_026538	55.7358	57.0581
Os03g0699700	TCM_026539	23.4067	42.348
Os03g0699700	TCM_026540	55.8517	57.1768
Os03g0699700	TCM_026543	54.8088	56.6467
Os03g0699700	TCM_026544	55.1564	55.1564
Os03g0699700	TCM_026546	59.7914	59.5843
Os03g0700700	TCM_020589	48.0046	62.1861
Os03g0700700	TCM_026538	57.1266	59.4306
Os03g0700700	TCM_026539	24.0593	44.2348
Os03g0700700	TCM_026540	57.2406	59.5492
Os03g0700700	TCM_026543	55.4162	58.2036
Os03g0700700	TCM_026544	55.3022	56.1993
Os03g0700700	TCM_026546	62.0296	62.8176
Os03g0700800	TCM_022174	39.03	38.6728
Os03g0701000	TCM_025911	57.3499	24.1921
Os03g0701000	TCM_040022	60.6625	26.3964
Os03g0701100	TCM_004356	39.6226	30.3614
Os03g0701200	TCM_020592	51.087	54.8638
Os03g0701300	TCM_004348	69.697	34.3284
Os03g0701400	TCM_016936	43.3291	46.8407
Os03g0701500	TCM_006401	48.0287	49.8141
Os03g0701500	TCM_006402	40.8602	40.2827
Os03g0701600	TCM_035095	37.2093	27.8261
Os03g0701700	TCM_004726	74.3711	74.2543
Os03g0701800	TCM_006386	47.3868	16.9365
Os03g0701900	TCM_006427	56.705	34.6604
Os03g0702000	TCM_000968	29.6537	39.0313
Os03g0702000	TCM_000970	38.5281	33.271
Os03g0702000	TCM_034529	38.0952	37.7682
Os03g0702000	TCM_037607	36.1472	30.8118
Os03g0702000	TCM_037611	31.6017	34.2723
Os03g0702000	TCM_037612	36.1472	35.914
Os03g0702000	TCM_037614	37.4459	34.9495
Os03g0702500	TCM_000968	28.6017	38.4615
Os03g0702500	TCM_000970	38.9831	34.3925
Os03g0702500	TCM_034529	37.0763	37.5536
Os03g0702500	TCM_037607	34.9576	30.4428
Os03g0702500	TCM_037611	30.0847	33.3333
Os03g0702500	TCM_037612	34.9576	35.4839
Os03g0702500	TCM_037614	35.3814	33.7374
Os03g0702700	TCM_021487	74.6032	50.1333
Os03g0702800	TCM_003170	90.8467	91.055
Os03g0702800	TCM_013963	90.6179	90.6179
Os03g0702800	TCM_047036	93.5927	93.5927
Os03g0703000	TCM_001549	59.9206	53.7367
Os03g0703000	TCM_012568	59.5238	56.391
Os03g0703000	TCM_019272	59.127	58.317
Os03g0703000	TCM_019281	62.5	61.284
Os03g0703100	TCM_001549	55.9859	56.5836
Os03g0703100	TCM_012568	53.5211	57.1429
Os03g0703100	TCM_019272	53.8732	59.8826
Os03g0703100	TCM_019281	57.0423	63.035
Os03g0703400	TCM_035015	47.2477	52.3729
Os03g0703900	TCM_036365	65.704	65.4676
Os03g0704000	TCM_035027	59.6491	60.7143
Os03g0704100	TCM_006405	50	55.4656
Os03g0704100	TCM_006406	48.1752	51.3619
Os03g0704200	TCM_035036	48.2759	17.4636
Os03g0704200	TCM_035037	22.9885	35.0877
Os03g0704200	TCM_035038	37.931	18.4874
Os03g0704200	TCM_035039	0.574713	0.30303
Os03g0704200	TCM_035043	38.5057	13.8144
Os03g0704200	TCM_035044	39.6552	14.1104
Os03g0704400	TCM_035040	14.7099	45.9916
Os03g0704400	TCM_035045	45.614	41.6769
Os03g0705300	TCM_035031	66.3475	63.5649
Os03g0705800	TCM_041220	22.1198	12.749
Os03g0706500	TCM_012252	17.7835	18.1102
Os03g0706900	TCM_011872	65.7505	66.453
Os03g0706900	TCM_012254	68.9218	69.8073
Os03g0707200	TCM_010907	28.8509	53.6364
Os03g0707200	TCM_010909	16.1369	35.6757
Os03g0707200	TCM_012767	45.9658	40.1709
Os03g0707300	TCM_025689	39.1466	37.9496
Os03g0707600	TCM_010965	55.68	56.5854
Os03g0707900	TCM_012833	60.2389	59.8305
Os03g0708000	TCM_039586	48.4663	51.634
Os03g0708100	TCM_010886	66.1922	65.493
Os03g0708400	TCM_012726	80.756	76.5472
Os03g0708500	TCM_012717	61.1111	59.0038
Os03g0708600	TCM_020154	71.4674	76.5648
Os03g0708700	TCM_010975	45.7666	20.5128
Os03g0708700	TCM_019131	40.7323	18.2564
Os03g0708800	TCM_019150	29.0667	37.5862
Os03g0708900	TCM_012794	32.5397	36.8539
Os03g0709000	TCM_034917	59.4595	22.9167
Os03g0709100	TCM_006411	48.855	51.6129
Os03g0709100	TCM_035351	43.5115	44.8819
Os03g0709200	TCM_000292	27.2158	28.2468
Os03g0709200	TCM_006710	24.0876	24.1127
Os03g0709200	TCM_006713	25.0261	24.819
Os03g0709200	TCM_006716	24.609	24.2549
Os03g0709200	TCM_014469	27.633	29.7085
Os03g0709200	TCM_014828	25.8603	27.4033
Os03g0709200	TCM_018937	26.1731	26.9603
Os03g0709200	TCM_031634	25.0261	25.7787
Os03g0709200	TCM_031635	11.0532	29.9435
Os03g0709200	TCM_031636	14.4943	22.8243
Os03g0709200	TCM_031639	25.5474	25.5474
Os03g0709200	TCM_031641	14.4943	22.6016
Os03g0709200	TCM_042617	27.0073	27.9396
Os03g0709200	TCM_042618	27.3201	28.3857
Os03g0709200	TCM_042621	27.5287	26.5861
Os03g0709200	TCM_042673	14.7028	25.4513
Os03g0709200	TCM_042677	25.756	14.0421
Os03g0709200	TCM_042679	25.0261	26.0304
Os03g0709200	TCM_042680	25.756	26.8478
Os03g0709200	TCM_042681	20.0209	25.5319
Os03g0709200	TCM_042682	25.756	26.8187
Os03g0709200	TCM_043397	26.2774	27.451
Os03g0709200	TCM_043725	21.585	25.4926
Os03g0709200	TCM_043730	22.0021	25.2392
Os03g0709200	TCM_047010	25.4432	26.8132
Os03g0709300	TCM_006411	63.5659	66.129
Os03g0709300	TCM_035351	52.7132	53.5433
Os03g0710000	TCM_011830	42.8169	33.853
Os03g0710000	TCM_019471	38.8732	27.49
Os03g0710100	TCM_011829	34.3829	26.6082
Os03g0710600	TCM_012325	39.6985	37.2642
Os03g0710700	TCM_011825	55.1724	58.1818
Os03g0710800	TCM_040531	85	80.6569
Os03g0710900	TCM_012282	75.2857	77.1596
Os03g0711100	TCM_009901	42.0428	40.2273
Os03g0711100	TCM_012333	40.1425	39.2111
Os03g0711200	TCM_007300	81.2607	23.7195
Os03g0711300	TCM_041043	55.1643	57.8818
Os03g0711400	TCM_006812	78.3251	78.2609
Os03g0711400	TCM_006813	78.3251	78.2609
Os03g0711400	TCM_034144	78.7356	78.671
Os03g0711500	TCM_006812	69.7391	32.8958
Os03g0711500	TCM_006813	70.2609	33.1419
Os03g0711500	TCM_034144	72.6957	34.2904
Os03g0711700	TCM_034255	46.0317	48.7395
Os03g0711800	TCM_012919	64.3252	63.0317
Os03g0712000	TCM_019123	44.1296	24.2222
Os03g0712100	TCM_012934	50.1684	53.405
Os03g0712200	TCM_011035	43.021	41.5129
Os03g0712300	TCM_011026	80.7453	47.1014
Os03g0712400	TCM_045577	22.6667	48.5714
Os03g0712600	TCM_010881	16.5	7.41573
Os03g0712600	TCM_011999	6	3.52941
Os03g0712600	TCM_012896	11	4.18251
Os03g0712600	TCM_014528	9	6.79245
Os03g0712600	TCM_036408	16.5	6.06618
Os03g0712700	TCM_010981	85.2234	85.0772
Os03g0712800	TCM_012973	79.4595	82.5843
Os03g0712800	TCM_017447	79.7297	82.8652
Os03g0712900	TCM_005001	52.8409	23.0483
