Gene stable ID	Solanum tuberosum gene stable ID	%id. target Solanum tuberosum gene identical to query gene	%id. query gene identical to target Solanum tuberosum gene
Os02g0319100	PGSC0003DMG400003086	46.979	44.7709
Os02g0319100	PGSC0003DMG400017300	48.582	46.3529
Os02g0319100	PGSC0003DMG400021241	49.6917	47.4676
Os02g0319300	PGSC0003DMG400010333	85.7143	20.3077
Os02g0319800	PGSC0003DMG400032540	51.2195	52.9817
Os02g0320000	PGSC0003DMG400024609	44.0191	36.3636
Os02g0320100	PGSC0003DMG400022529	61.5152	50.75
Os02g0320300	PGSC0003DMG400007056	37.8571	38.6861
Os02g0320600	PGSC0003DMG400021255	17.734	20.1117
Os02g0320600	PGSC0003DMG400043590	13.3005	18.75
Os02g0320800	PGSC0003DMG400017421	25.4967	33.4783
Os02g0320800	PGSC0003DMG400019186	34.4371	37.0107
Os02g0320800	PGSC0003DMG400028505	42.3841	36.0563
Os02g0320800	PGSC0003DMG402019187	40.7285	35.4467
Os02g0321500	PGSC0003DMG400018166	65.5172	65.2672
Os02g0321600	PGSC0003DMG400021255	25.1748	20.1117
Os02g0321600	PGSC0003DMG400043590	18.1818	18.0556
Os02g0321800	PGSC0003DMG400013903	43.3628	44.7489
Os02g0321800	PGSC0003DMG400016468	48.2301	49.0991
Os02g0321800	PGSC0003DMG400016907	27.4336	42.1769
Os02g0321800	PGSC0003DMG400022061	46.9027	50.4762
Os02g0321800	PGSC0003DMG400033658	25.6637	21.0909
Os02g0321900	PGSC0003DMG400011712	71.7593	38.9447
Os02g0322400	PGSC0003DMG400015018	32.1429	43.1138
Os02g0322400	PGSC0003DMG400015019	32.3661	38.2586
Os02g0322400	PGSC0003DMG400015020	31.25	41.9162
Os02g0322400	PGSC0003DMG400015021	32.1429	42.8571
Os02g0322400	PGSC0003DMG400022210	32.3661	31.5904
Os02g0322400	PGSC0003DMG400033661	22.0982	49.2537
Os02g0322400	PGSC0003DMG400040547	30.5804	40.6528
Os02g0324300	PGSC0003DMG400000806	73.2258	75.4153
Os02g0324500	PGSC0003DMG400005385	49.5575	29.4737
Os02g0324500	PGSC0003DMG400005642	50.4425	29.8429
Os02g0324500	PGSC0003DMG400028781	51.3274	30.3665
Os02g0324700	PGSC0003DMG400006403	27.8075	38.2353
Os02g0324700	PGSC0003DMG400029478	26.2032	34.2657
Os02g0324700	PGSC0003DMG400030610	27.2727	40.1575
Os02g0325100	PGSC0003DMG400020571	15.2745	83.1169
Os02g0325300	PGSC0003DMG400004324	21.1957	12.4601
Os02g0325300	PGSC0003DMG400016539	19.5652	10.4956
Os02g0325300	PGSC0003DMG400026263	21.1957	11.3372
Os02g0325600	PGSC0003DMG400000828	41.0194	44.9468
Os02g0326000	PGSC0003DMG400007519	33.0961	38.9121
Os02g0326200	PGSC0003DMG400015575	30.7143	20.9756
Os02g0326600	PGSC0003DMG400001432	60.9438	42.837
Os02g0326600	PGSC0003DMG400028343	65.6627	45.1346
Os02g0326700	PGSC0003DMG400012677	31.0734	26.253
Os02g0327000	PGSC0003DMG400007759	45.4545	45.7317
Os02g0327000	PGSC0003DMG400014458	61.2121	55.8011
Os02g0327000	PGSC0003DMG400016338	40.6061	49.6296
Os02g0327000	PGSC0003DMG400023218	45.4545	44.9102
Os02g0327000	PGSC0003DMG400028799	57.5758	57.5758
Os02g0327000	PGSC0003DMG400030656	59.3939	59.3939
Os02g0327100	PGSC0003DMG400016795	45.4054	84.8485
Os02g0327100	PGSC0003DMG400029959	30.8108	71.25
Os02g0327100	PGSC0003DMG401020702	22.1622	66.129
Os02g0327500	PGSC0003DMG400005391	40.0911	42.7184
Os02g0327500	PGSC0003DMG400005648	37.8132	56.0811
Os02g0327500	PGSC0003DMG400014555	40.5467	46.2338
Os02g0327500	PGSC0003DMG400014556	26.4237	56.3107
Os02g0327700	PGSC0003DMG400005663	26.5343	31.3433
Os02g0327700	PGSC0003DMG400005664	26.7148	31.8966
Os02g0328300	PGSC0003DMG400030559	55.0523	52.3179
Os02g0329300	PGSC0003DMG400006971	63.7378	62.2616
Os02g0329300	PGSC0003DMG400020227	60.3905	59.7241
Os02g0329800	PGSC0003DMG400005663	27.0318	32.6226
Os02g0329800	PGSC0003DMG400005664	29.682	36.2069
Os02g0330200	PGSC0003DMG400005663	31.0463	38.5928
Os02g0330200	PGSC0003DMG400005664	32.59	40.9483
Os02g0331400	PGSC0003DMG400005740	59.6386	55.1532
Os02g0332200	PGSC0003DMG400005665	79.588	78.8497
Os02g0433600	PGSC0003DMG400001594	47.8134	49.1018
Os02g0435000	PGSC0003DMG400007339	54.5699	56.8627
Os02g0435000	PGSC0003DMG400010703	55.1075	56.9444
Os02g0436400	PGSC0003DMG400028592	57.4344	59.3373
Os02g0437200	PGSC0003DMG400024552	40.2685	19.6078
Os02g0437200	PGSC0003DMG400028324	32.8859	18.4906
Os02g0437200	PGSC0003DMG400033088	42.2819	20.5882
Os02g0438200	PGSC0003DMG400017127	26.8254	39.8585
Os02g0439700	PGSC0003DMG400001628	13.3787	38.0645
Os02g0440000	PGSC0003DMG400000737	69.1837	70.625
Os02g0440900	PGSC0003DMG400000719	52.8428	55.0523
Os02g0440900	PGSC0003DMG400008414	53.5117	52.9801
Os02g0440900	PGSC0003DMG400016902	51.6722	55.4758
Os02g0445100	PGSC0003DMG400001614	54.1667	51.4851
Os02g0445100	PGSC0003DMG400001615	52.0833	47.619
Os02g0445100	PGSC0003DMG400001653	54.1667	49.0566
Os02g0445100	PGSC0003DMG400001654	54.1667	48.1481
Os02g0445100	PGSC0003DMG400001667	51.0417	51.0417
Os02g0445100	PGSC0003DMG400001668	56.25	51.4286
Os02g0445100	PGSC0003DMG400003673	51.0417	48.5149
Os02g0445100	PGSC0003DMG400003773	56.25	50
Os02g0445100	PGSC0003DMG400022588	52.0833	50
Os02g0445100	PGSC0003DMG400026709	54.1667	47.7064
Os02g0445100	PGSC0003DMG400029190	54.1667	54.1667
Os02g0445100	PGSC0003DMG400036638	52.0833	45.4545
Os02g0445300	PGSC0003DMG400001904	53.0864	39.0909
Os02g0445300	PGSC0003DMG400002471	53.0864	37.7193
Os02g0445300	PGSC0003DMG400011949	32.0988	24.7619
Os02g0445300	PGSC0003DMG400011951	50.6173	35.9649
Os02g0445300	PGSC0003DMG400011952	50.6173	35.9649
Os02g0445300	PGSC0003DMG400011953	50.6173	36.6071
Os02g0445300	PGSC0003DMG400011954	53.0864	37.7193
Os02g0445300	PGSC0003DMG400011955	40.7407	29.2035
Os02g0445300	PGSC0003DMG400012837	51.8519	35.5932
Os02g0445300	PGSC0003DMG400012838	54.321	38.5965
Os02g0445300	PGSC0003DMG400012839	51.8519	36.8421
Os02g0445300	PGSC0003DMG400031236	51.8519	37.1681
Os02g0445300	PGSC0003DMG400040954	40.7407	29.2035
Os02g0445300	PGSC0003DMG401031237	54.321	37.931
Os02g0445300	PGSC0003DMG402031237	53.0864	36.4407
Os02g0445600	PGSC0003DMG400001614	59.7938	57.4257
Os02g0445600	PGSC0003DMG400001615	57.732	53.3333
Os02g0445600	PGSC0003DMG400001653	57.732	52.8302
Os02g0445600	PGSC0003DMG400001654	60.8247	54.6296
Os02g0445600	PGSC0003DMG400001667	54.6392	55.2083
Os02g0445600	PGSC0003DMG400001668	60.8247	56.1905
Os02g0445600	PGSC0003DMG400003673	51.5464	49.505
Os02g0445600	PGSC0003DMG400003773	60.8247	54.6296
Os02g0445600	PGSC0003DMG400022588	52.5773	51
Os02g0445600	PGSC0003DMG400026709	60.8247	54.1284
Os02g0445600	PGSC0003DMG400029190	51.5464	52.0833
Os02g0445600	PGSC0003DMG400036638	54.6392	48.1818
Os02g0448000	PGSC0003DMG400003920	54.4304	58.7031
Os02g0448000	PGSC0003DMG400012486	53.1646	54.0193
Os02g0448000	PGSC0003DMG400012769	57.9114	59.4156
Os02g0448000	PGSC0003DMG400017302	42.0886	52.988
Os02g0448000	PGSC0003DMG400017578	45.5696	65.1584
Os02g0448400	PGSC0003DMG400029335	70.0743	69.9443
Os02g0448600	PGSC0003DMG400003955	31.25	31.3725
Os02g0450000	PGSC0003DMG400003931	51.358	50.4242
Os02g0450000	PGSC0003DMG400031021	48.8889	52.4503
Os02g0452500	PGSC0003DMG400007771	0.869565	0.191571
Os02g0453600	PGSC0003DMG400010320	18.5771	12.6685
Os02g0453600	PGSC0003DMG400013452	23.3202	13.7209
Os02g0453600	PGSC0003DMG400017169	34.3874	16.7308
Os02g0454500	PGSC0003DMG400013276	24.7159	28.2468
Os02g0454500	PGSC0003DMG400013277	30.6818	30.3371
Os02g0454500	PGSC0003DMG400013347	23.0114	40.9091
Os02g0454500	PGSC0003DMG400016503	37.5	37.5
Os02g0454500	PGSC0003DMG400022198	33.2386	33.6207
Os02g0454500	PGSC0003DMG400022199	21.5909	31.9328
Os02g0454500	PGSC0003DMG401013278	15.625	29.1005
Os02g0454500	PGSC0003DMG402013278	33.5227	33.3333
Os02g0454700	PGSC0003DMG400013276	21.875	22.7273
Os02g0454700	PGSC0003DMG400013277	26.875	24.1573
Os02g0454700	PGSC0003DMG400013347	19.0625	30.8081
Os02g0454700	PGSC0003DMG400016503	31.875	28.9773
Os02g0454700	PGSC0003DMG400022198	27.8125	25.5747
Os02g0454700	PGSC0003DMG400022199	19.0625	25.6303
Os02g0454700	PGSC0003DMG401013278	15.625	26.455
Os02g0454700	PGSC0003DMG402013278	29.6875	26.8362
Os02g0455400	PGSC0003DMG400003957	34.3284	42.0091
Os02g0455400	PGSC0003DMG400009590	23.8806	33.8624
Os02g0455400	PGSC0003DMG400012483	29.4776	36.2385
Os02g0456000	PGSC0003DMG401031089	56.5062	43.0707
Os02g0456000	PGSC0003DMG402031089	2.13904	5.04202
Os02g0456100	PGSC0003DMG400010320	21.3018	19.407
Os02g0456100	PGSC0003DMG400013452	21.3018	16.7442
Os02g0456100	PGSC0003DMG400017169	31.3609	20.3846
Os02g0456500	PGSC0003DMG400005660	58.3012	30.7536
Os02g0457100	PGSC0003DMG400030832	67.7852	74.2647
Os02g0457300	PGSC0003DMG400030832	58.4541	88.9706
Os02g0458100	PGSC0003DMG400001914	31.4578	16.8724
Os02g0458100	PGSC0003DMG400003022	26.5985	20.9677
Os02g0458100	PGSC0003DMG400005595	33.2481	21.9595
Os02g0458100	PGSC0003DMG400006713	31.7136	22.2621
Os02g0458100	PGSC0003DMG400010585	29.156	27.2076
Os02g0458100	PGSC0003DMG400010587	32.7366	23.2305
Os02g0458100	PGSC0003DMG400010592	27.11	21.2425
Os02g0458100	PGSC0003DMG400011777	29.9233	21.4679
Os02g0458100	PGSC0003DMG400011783	29.4118	22.1154
Os02g0458100	PGSC0003DMG400012790	31.4578	22.2022
Os02g0458100	PGSC0003DMG400013034	31.7136	22.6277
Os02g0458100	PGSC0003DMG400013228	30.179	30.491
Os02g0458100	PGSC0003DMG400016905	16.624	19.9387
Os02g0458100	PGSC0003DMG400017924	16.1125	17.5
Os02g0458100	PGSC0003DMG400018245	31.7136	22.3423
Os02g0458100	PGSC0003DMG400018286	26.5985	33.4405
Os02g0458100	PGSC0003DMG400019773	31.9693	22.7273
Os02g0458100	PGSC0003DMG400019783	23.5294	21.3457
Os02g0458100	PGSC0003DMG400019784	25.3197	17.0984
Os02g0458100	PGSC0003DMG400020595	31.9693	26.3158
Os02g0458100	PGSC0003DMG400020680	27.3657	20.4589
Os02g0458100	PGSC0003DMG400020939	28.6445	21.8324
Os02g0458100	PGSC0003DMG400020941	26.5985	21.0101
Os02g0458100	PGSC0003DMG400020965	25.3197	21.5217
Os02g0458100	PGSC0003DMG400021868	27.3657	21.3147
Os02g0458100	PGSC0003DMG400024419	29.9233	23.3068
Os02g0458100	PGSC0003DMG400027337	12.2762	15.4341
Os02g0458100	PGSC0003DMG400029201	32.9923	23.4973
Os02g0458100	PGSC0003DMG400040094	18.1586	16.5888
Os02g0458100	PGSC0003DMG401031070	27.8772	21.0425
Os02g0458100	PGSC0003DMG402015022	20.9719	20.297
Os02g0458100	PGSC0003DMG402031070	12.2762	15.4341
Os02g0458900	PGSC0003DMG400010722	9.18919	22.8188
Os02g0459300	PGSC0003DMG401024742	38.0556	29.5896
Os02g0459600	PGSC0003DMG400000789	35.8273	36.6716
Os02g0460200	PGSC0003DMG400004638	56.5574	64.486
Os02g0460200	PGSC0003DMG400011345	59.8361	68.8679
Os02g0460200	PGSC0003DMG400011346	57.377	66.6667
Os02g0461000	PGSC0003DMG400009531	28.6385	22.5092
Os02g0461000	PGSC0003DMG400009537	25.3521	20.6107
Os02g0461000	PGSC0003DMG400026273	25.8216	16.7683
Os02g0461200	PGSC0003DMG400009266	21.2838	16.3001
Os02g0461500	PGSC0003DMG400009531	36.5132	40.9594
Os02g0461500	PGSC0003DMG400009537	35.5263	41.2214
Os02g0461500	PGSC0003DMG400026273	37.5	34.7561
Os02g0461600	PGSC0003DMG400004088	40.5286	42.7907
Os02g0461900	PGSC0003DMG400018757	36.8984	47.5862
Os02g0462900	PGSC0003DMG400013569	67.1233	37.9845
Os02g0464400	PGSC0003DMG400040378	48.0099	42.1397
Os02g0464900	PGSC0003DMG400004086	39.0099	18.9423
Os02g0465000	PGSC0003DMG400012654	61.9565	14.6154
Os02g0465000	PGSC0003DMG400024190	61.9565	14.7668
Os02g0465400	PGSC0003DMG400005931	73.3333	76.0369
Os02g0465400	PGSC0003DMG400014722	77.5556	80.4147
Os02g0465500	PGSC0003DMG400027664	54.251	58.2609
Os02g0465600	PGSC0003DMG400013488	24.1895	26.1456
Os02g0465900	PGSC0003DMG400009544	67.5926	64.3172
Os02g0465900	PGSC0003DMG400029373	67.5926	64.8889
Os02g0467000	PGSC0003DMG400013684	53.7438	72.7477
Os02g0467600	PGSC0003DMG400013684	61.1632	73.4234
Os02g0467700	PGSC0003DMG400030976	67.2131	46.0674
Os02g0467700	PGSC0003DMG402007838	69.6721	47.7528
Os02g0468100	PGSC0003DMG400013276	20.9974	25.974
Os02g0468100	PGSC0003DMG400013277	26.2467	28.0899
Os02g0468100	PGSC0003DMG400013347	19.1601	36.8687
Os02g0468100	PGSC0003DMG400016503	31.7585	34.375
Os02g0468100	PGSC0003DMG400022198	27.8215	30.4598
Os02g0468100	PGSC0003DMG400022199	18.8976	30.2521
Os02g0468100	PGSC0003DMG401013278	12.8609	25.9259
Os02g0468100	PGSC0003DMG402013278	28.6089	30.791
Os02g0468200	PGSC0003DMG400005779	45.4874	44.3662
Os02g0468200	PGSC0003DMG400011003	42.2383	41.7857
Os02g0468400	PGSC0003DMG400009197	33.5632	42.0749
Os02g0468500	PGSC0003DMG400012911	42.4901	42.0744
Os02g0469000	PGSC0003DMG400046163	21.5139	20.6107
Os02g0469600	PGSC0003DMG400003707	66.756	68.595
Os02g0469900	PGSC0003DMG400031288	31.6916	31.7597
Os02g0470000	PGSC0003DMG400014713	26.8105	27.9294
Os02g0470000	PGSC0003DMG400027357	20.4931	27.3663
Os02g0470400	PGSC0003DMG400002706	0	0
Os02g0470600	PGSC0003DMG400002706	12.2835	77.2277
Os02g0471500	PGSC0003DMG400010520	40.5405	51.4706
Os02g0471500	PGSC0003DMG400023473	42.0849	46.383
Os02g0472500	PGSC0003DMG400002027	27.0742	38.9937
Os02g0472500	PGSC0003DMG400002028	27.0742	38.9937
Os02g0472500	PGSC0003DMG400002029	27.0742	38.9937
Os02g0472500	PGSC0003DMG400005108	27.9476	39.5062
Os02g0472500	PGSC0003DMG400005109	29.2576	37.4302
Os02g0472500	PGSC0003DMG400005110	27.5109	37.7246
Os02g0472500	PGSC0003DMG400005111	29.6943	37.9888
Os02g0472500	PGSC0003DMG400005112	30.131	38.764
Os02g0472500	PGSC0003DMG400005113	19.214	39.2857
Os02g0472500	PGSC0003DMG400005114	28.821	40.2439
Os02g0472500	PGSC0003DMG400005115	27.5109	34.6154
Os02g0472500	PGSC0003DMG400005116	27.5109	34.6154
Os02g0472500	PGSC0003DMG400005117	29.2576	40.8537
Os02g0472500	PGSC0003DMG400023921	26.6376	38.3648
Os02g0472500	PGSC0003DMG400023922	24.8908	41.6058
Os02g0472500	PGSC0003DMG400037874	21.8341	42.0168
Os02g0472500	PGSC0003DMG400043736	21.8341	42.0168
Os02g0472566	PGSC0003DMG400002027	26.2136	33.9623
Os02g0472566	PGSC0003DMG400002028	26.2136	33.9623
Os02g0472566	PGSC0003DMG400002029	26.2136	33.9623
Os02g0472566	PGSC0003DMG400005108	25.7282	32.716
Os02g0472566	PGSC0003DMG400005109	27.6699	31.8436
Os02g0472566	PGSC0003DMG400005110	28.1553	34.7305
Os02g0472566	PGSC0003DMG400005111	28.6408	32.9609
Os02g0472566	PGSC0003DMG400005112	27.6699	32.0225
Os02g0472566	PGSC0003DMG400005113	26.2136	48.2143
Os02g0472566	PGSC0003DMG400005114	26.699	33.5366
Os02g0472566	PGSC0003DMG400005115	27.6699	31.3187
Os02g0472566	PGSC0003DMG400005116	27.1845	30.7692
Os02g0472566	PGSC0003DMG400005117	26.699	33.5366
Os02g0472566	PGSC0003DMG400023921	22.8155	29.5597
Os02g0472566	PGSC0003DMG400023922	24.2718	36.4963
Os02g0472566	PGSC0003DMG400037874	24.7573	42.8571
Os02g0472566	PGSC0003DMG400043736	25.2427	43.6975
Os02g0473000	PGSC0003DMG400010518	42.6531	53.7275
Os02g0473200	PGSC0003DMG400013076	51.0121	52.6096
Os02g0473200	PGSC0003DMG400021606	50.4049	51.875
Os02g0474300	PGSC0003DMG400012781	27.5229	3.37458
Os02g0475300	PGSC0003DMG400016603	57.7287	59.4156
Os02g0475400	PGSC0003DMG400028882	62.8842	64.4068
Os02g0477700	PGSC0003DMG400020375	60.8187	9.02778
Os02g0477700	PGSC0003DMG400025226	59.0643	8.67698
Os02g0477700	PGSC0003DMG400027358	2.33918	1.50943
Os02g0478600	PGSC0003DMG400014299	86.1538	98.2456
Os02g0478700	PGSC0003DMG400016367	89.5349	89.5349
Os02g0478700	PGSC0003DMG401028933	75.5814	68.4211
Os02g0478900	PGSC0003DMG400040134	7.22762	34.359
Os02g0480900	PGSC0003DMG400004888	13.0288	38.1188
Os02g0481000	PGSC0003DMG400030429	46	43.949
Os02g0482400	PGSC0003DMG400009959	26.6958	28.3063
Os02g0482400	PGSC0003DMG400024452	9.62801	18.7234
Os02g0482400	PGSC0003DMG400025628	10.5033	20.4255
Os02g0482400	PGSC0003DMG400031047	24.5077	27.2506
Os02g0483000	PGSC0003DMG400009531	28.0576	14.3911
Os02g0483000	PGSC0003DMG400009537	28.777	15.2672
Os02g0483000	PGSC0003DMG400026273	30.2158	12.8049
Os02g0488600	PGSC0003DMG400004510	30.7329	36.4146
Os02g0488600	PGSC0003DMG400006640	47.9905	45.2116
Os02g0488600	PGSC0003DMG400015113	38.7707	37.0203
Os02g0489400	PGSC0003DMG400020108	86.3636	85.9728
Os02g0489400	PGSC0003DMG400020637	87.2727	86.0987
Os02g0489400	PGSC0003DMG400020803	85.4545	83.9286
Os02g0489500	PGSC0003DMG400026990	35.2941	34.0299
Os02g0489550	PGSC0003DMG400015752	72.3242	48.3146
Os02g0489800	PGSC0003DMG400004673	47.1572	21.5761
Os02g0489800	PGSC0003DMG400016627	49.6656	35.4839
Os02g0490500	PGSC0003DMG400008557	41.9028	45.2954
Os02g0490500	PGSC0003DMG400012068	30.9717	37.046
Os02g0490500	PGSC0003DMG400012551	44.7368	45.6612
Os02g0490500	PGSC0003DMG400012578	44.1296	44.5808
Os02g0490500	PGSC0003DMG400030804	38.8664	40.678
Os02g0490500	PGSC0003DMG400030806	31.9838	37.8897
Os02g0490500	PGSC0003DMG400030823	43.5223	44.3299
Os02g0490500	PGSC0003DMG400030824	44.9393	46.0581
Os02g0490500	PGSC0003DMG402030822	44.5344	44.8065
Os02g0491300	PGSC0003DMG400019330	20.5832	33.5196
Os02g0491400	PGSC0003DMG400007177	35.3372	50.5241
Os02g0491400	PGSC0003DMG400020107	59.3842	70.5575
Os02g0491400	PGSC0003DMG400020802	57.6246	51.9841
Os02g0491400	PGSC0003DMG400031522	57.478	67.5862
Os02g0491600	PGSC0003DMG400011417	68.0556	67.7419
Os02g0491600	PGSC0003DMG400011418	67.5926	67.2811
Os02g0491600	PGSC0003DMG400013096	66.2037	62.7193
Os02g0491600	PGSC0003DMG400013099	67.1296	63.5965
Os02g0491600	PGSC0003DMG400015510	68.9815	65.3509
Os02g0491600	PGSC0003DMG400018214	62.963	59.1304
Os02g0491600	PGSC0003DMG400018215	63.8889	60
Os02g0491600	PGSC0003DMG400018252	65.7407	62.2807
Os02g0491600	PGSC0003DMG400018254	65.7407	62.2807
Os02g0491600	PGSC0003DMG400020709	64.8148	64.8148
Os02g0491600	PGSC0003DMG400020724	69.4444	65.7895
Os02g0491600	PGSC0003DMG400037420	68.9815	34.7319
Os02g0491700	PGSC0003DMG400011417	64.1256	65.8986
Os02g0491700	PGSC0003DMG400011418	64.1256	65.8986
Os02g0491700	PGSC0003DMG400013096	59.6413	58.3333
Os02g0491700	PGSC0003DMG400013099	60.5381	59.2105
Os02g0491700	PGSC0003DMG400015510	62.3318	60.9649
Os02g0491700	PGSC0003DMG400018214	61.435	59.5652
Os02g0491700	PGSC0003DMG400018215	61.8834	60
Os02g0491700	PGSC0003DMG400018252	61.435	60.0877
Os02g0491700	PGSC0003DMG400018254	60.5381	59.2105
Os02g0491700	PGSC0003DMG400020709	58.296	60.1852
Os02g0491700	PGSC0003DMG400020724	63.6771	62.2807
Os02g0491700	PGSC0003DMG400037420	65.4709	34.0326
Os02g0491800	PGSC0003DMG400011417	68.6099	70.5069
Os02g0491800	PGSC0003DMG400011418	67.2646	69.1244
Os02g0491800	PGSC0003DMG400013096	63.2287	61.8421
Os02g0491800	PGSC0003DMG400013099	62.7803	61.4035
Os02g0491800	PGSC0003DMG400015510	65.9193	64.4737
Os02g0491800	PGSC0003DMG400018214	62.3318	60.4348
Os02g0491800	PGSC0003DMG400018215	62.7803	60.8696
Os02g0491800	PGSC0003DMG400018252	63.2287	61.8421
Os02g0491800	PGSC0003DMG400018254	62.3318	60.9649
Os02g0491800	PGSC0003DMG400020709	61.435	63.4259
Os02g0491800	PGSC0003DMG400020724	65.9193	64.4737
Os02g0491800	PGSC0003DMG400037420	68.6099	35.6643
Os02g0494600	PGSC0003DMG400026249	25.4545	46.3576
Os02g0494600	PGSC0003DMG400026577	26.1818	49.6552
Os02g0494700	PGSC0003DMG400002719	15.6322	3.70774
Os02g0495900	PGSC0003DMG400011901	62.0438	66.9291
Os02g0496100	PGSC0003DMG400004662	47.5789	47.2803
Os02g0496500	PGSC0003DMG400028264	4.3082	46.8468
Os02g0496900	PGSC0003DMG400013457	48.3871	44.1176
Os02g0497700	PGSC0003DMG400020166	46.875	47.1698
Os02g0497700	PGSC0003DMG400020647	26.0417	48.8281
Os02g0497700	PGSC0003DMG400027944	42.9167	42.9167
Os02g0498300	PGSC0003DMG400004657	50.6361	60.1208
Os02g0498300	PGSC0003DMG400026431	48.855	58.1818
Os02g0498700	PGSC0003DMG400020103	64.1651	61.4004
Os02g0499000	PGSC0003DMG400017485	58.5586	54.8523
Os02g0500700	PGSC0003DMG400000741	43.0189	23.1237
Os02g0500700	PGSC0003DMG400000744	41.8868	22.561
Os02g0500700	PGSC0003DMG400000745	40.7547	21.9067
Os02g0500700	PGSC0003DMG400000746	43.3962	23.1388
Os02g0500700	PGSC0003DMG400000749	41.5094	22.4033
Os02g0500700	PGSC0003DMG400000758	42.2642	22.7642
Os02g0500700	PGSC0003DMG400000759	41.5094	22.2222
Os02g0500700	PGSC0003DMG400010072	41.5094	25.7611
Os02g0500700	PGSC0003DMG400016614	38.1132	23.4884
Os02g0500700	PGSC0003DMG400016618	38.1132	20.6544
Os02g0500700	PGSC0003DMG400016619	40.7547	21.9512
Os02g0500700	PGSC0003DMG400016621	37.7358	23.2558
Os02g0500700	PGSC0003DMG400016623	37.7358	20.3252
Os02g0500700	PGSC0003DMG400028652	41.1321	24.605
Os02g0500700	PGSC0003DMG401006074	40.3774	22.9614
Os02g0500700	PGSC0003DMG401010026	40.3774	25.908
Os02g0500700	PGSC0003DMG401010073	41.1321	22.0202
Os02g0500700	PGSC0003DMG401016617	41.8868	21.6374
Os02g0500700	PGSC0003DMG402006074	39.6226	21.2121
Os02g0500700	PGSC0003DMG402010026	38.4906	24.6973
Os02g0500700	PGSC0003DMG402010071	40.7547	21.8182
Os02g0502300	PGSC0003DMG400020468	16.0804	27.5862
Os02g0502300	PGSC0003DMG402016617	33.1658	19.186
Os02g0502500	PGSC0003DMG400007204	62.942	63.6624
Os02g0502500	PGSC0003DMG400028202	60.8204	61.3409
Os02g0503100	PGSC0003DMG400001144	29.7578	34.127
Os02g0503100	PGSC0003DMG400005580	30.6228	34.7741
Os02g0503100	PGSC0003DMG400006367	31.4879	35.9684
Os02g0503100	PGSC0003DMG400006368	28.3737	38.6792
Os02g0503100	PGSC0003DMG400013929	30.2768	34.8606
Os02g0503100	PGSC0003DMG400018064	30.1038	34.1847
Os02g0503100	PGSC0003DMG400022892	28.5467	40.9429
Os02g0503100	PGSC0003DMG400022893	35.6401	40.4715
Os02g0503400	PGSC0003DMG400019019	54.4715	67
Os02g0503400	PGSC0003DMG400023512	82.1138	82.1138
Os02g0503400	PGSC0003DMG400030185	82.9268	82.9268
Os02g0503400	PGSC0003DMG400030395	84.5528	84.5528
Os02g0503500	PGSC0003DMG400015249	49.359	66.9565
Os02g0503500	PGSC0003DMG400017459	62.5	59.4512
Os02g0503500	PGSC0003DMG401026981	67.3077	65.4206
Os02g0503700	PGSC0003DMG400011560	39.8589	44.4008
Os02g0503700	PGSC0003DMG400011561	22.7513	50.3906
Os02g0503700	PGSC0003DMG400015402	39.1534	43.3594
Os02g0503700	PGSC0003DMG400015403	28.7478	44.0541
Os02g0503700	PGSC0003DMG400021540	21.6931	31.0606
Os02g0503700	PGSC0003DMG400021541	35.9788	39.7661
Os02g0503700	PGSC0003DMG400021542	40.0353	44.685
Os02g0503800	PGSC0003DMG400011560	36.0577	14.7348
Os02g0503800	PGSC0003DMG400011561	0	0
Os02g0503800	PGSC0003DMG400015402	36.5385	14.8438
Os02g0503800	PGSC0003DMG400015403	7.21154	4.05405
Os02g0503800	PGSC0003DMG400021540	31.25	16.4141
Os02g0503800	PGSC0003DMG400021541	32.2115	13.0604
Os02g0503800	PGSC0003DMG400021542	34.6154	14.1732
Os02g0503850	PGSC0003DMG400011560	49.4048	16.3065
Os02g0503850	PGSC0003DMG400011561	48.8095	32.0312
Os02g0503850	PGSC0003DMG400015402	50	16.4062
Os02g0503850	PGSC0003DMG400015403	49.4048	22.4324
Os02g0503850	PGSC0003DMG400021540	4.16667	1.76768
Os02g0503850	PGSC0003DMG400021541	44.0476	14.425
Os02g0503850	PGSC0003DMG400021542	47.0238	15.5512
Os02g0503900	PGSC0003DMG400011560	43.7023	44.9902
Os02g0503900	PGSC0003DMG400011561	25.7634	52.7344
Os02g0503900	PGSC0003DMG400015402	43.1298	44.1406
Os02g0503900	PGSC0003DMG400015403	31.6794	44.8649
Os02g0503900	PGSC0003DMG400021540	25.1908	33.3333
Os02g0503900	PGSC0003DMG400021541	41.0305	41.9103
Os02g0503900	PGSC0003DMG400021542	42.5573	43.8976
Os02g0504000	PGSC0003DMG400024951	8.64865	4.03023
Os02g0504000	PGSC0003DMG400026684	1.08108	1.08696
Os02g0504100	PGSC0003DMG400005315	14.6853	20.7921
Os02g0504100	PGSC0003DMG400005316	29.3706	21.0526
Os02g0504100	PGSC0003DMG400020989	15.7343	13.3929
Os02g0504100	PGSC0003DMG400045282	24.8252	18.883
Os02g0504100	PGSC0003DMG400046883	18.8811	21.6
Os02g0504100	PGSC0003DMG400047079	19.2308	20.2952
Os02g0504100	PGSC0003DMG401010686	24.1259	24.7312
