Gene stable ID	Manihot esculenta gene stable ID	%id. target Manihot esculenta gene identical to query gene	%id. query gene identical to target Manihot esculenta gene
Os01g0710100	MANES_16G101500	18.3784	27.7551
Os01g0710200	MANES_03G033700	49.0234	45.1439
Os01g0710200	MANES_16G102100	48.2422	44.186
Os01g0710700	MANES_07G071300	43.4409	48.9104
Os01g0710700	MANES_10G077100	42.7957	45.9584
Os01g0711000	MANES_04G071200	95.082	95.082
Os01g0711000	MANES_11G097700	95.082	95.082
Os01g0711200	MANES_03G048300	41.1585	41.8605
Os01g0711200	MANES_S099200	40.0915	40.6492
Os01g0711400	MANES_16G080300	89.441	27.1442
Os01g0711500	MANES_11G027500	53.7594	57.6613
Os01g0711500	MANES_16G079800	61.6541	65.8635
Os01g0711600	MANES_03G047700	57.6763	59.6567
Os01g0711600	MANES_16G080000	57.6763	56.2753
Os01g0711800	MANES_03G035300	69.0236	56.0109
Os01g0711800	MANES_16G100800	71.0438	57.6503
Os01g0712600	MANES_03G032700	76.9231	62.0915
Os01g0712700	MANES_01G223600	47.7564	48.0645
Os01g0712700	MANES_05G000800	47.7564	48.2201
Os01g0712800	MANES_11G045000	44.2623	35.0649
Os01g0712800	MANES_11G046500	42.8962	37.2922
Os01g0713200	MANES_03G202900	50.2959	45.0928
Os01g0713200	MANES_08G054400	50.5917	49.422
Os01g0713600	MANES_04G091800	28.3737	26.1146
Os01g0713600	MANES_11G078400	26.9896	25.7426
Os01g0713800	MANES_06G172500	61.6438	58.7467
Os01g0714100	MANES_03G037600	47.8481	16.9355
Os01g0714100	MANES_03G051200	36.962	13.0707
Os01g0714100	MANES_16G098300	49.1139	17.446
Os01g0714225	MANES_12G085700	0.775194	0.591716
Os01g0714800	MANES_03G051300	24.4898	35.7143
Os01g0714800	MANES_12G143500	31.4286	35.9813
Os01g0714800	MANES_16G083400	26.9388	40.2439
Os01g0714900	MANES_02G185500	75.8454	84.8649
Os01g0714900	MANES_18G096300	82.1256	82.9268
Os01g0715400	MANES_01G189800	49.0868	23.9955
Os01g0715400	MANES_05G097100	49.7717	24.3304
Os01g0715500	MANES_14G074800	33.9713	28.5141
Os01g0715600	MANES_17G020700	43.361	57.8947
Os01g0715600	MANES_S018500	43.361	58.8732
Os01g0715700	MANES_01G162400	42.4635	35.4533
Os01g0715800	MANES_02G185600	45.3659	48.6911
Os01g0716200	MANES_05G098200	32.4042	33.0373
Os01g0716200	MANES_06G095300	36.5854	35.8362
Os01g0716200	MANES_14G076000	37.108	36.2862
Os01g0716300	MANES_02G185100	27.1605	27.1605
Os01g0716400	MANES_12G144300	61.0169	59.7786
Os01g0716500	MANES_12G157900	45.2471	45.9459
Os01g0716800	MANES_02G183900	50.4438	52.3006
Os01g0716800	MANES_18G095500	48.3728	53.6066
Os01g0717000	MANES_02G183800	60.5978	62.6404
Os01g0717000	MANES_11G008100	59.7826	62.5
Os01g0717400	MANES_02G183500	35.0515	48.1586
Os01g0717400	MANES_18G095100	47.6289	53.5963
Os01g0717400	MANES_18G102100	30.9278	51.3699
Os01g0717700	MANES_02G183500	36.157	49.5751
Os01g0717700	MANES_18G095100	48.1405	54.0603
Os01g0717700	MANES_18G102100	31.405	52.0548
Os01g0718300	MANES_12G144800	57.7163	54.1423
Os01g0718300	MANES_13G086700	58.6084	55.0251
Os01g0718700	MANES_16G069300	58.7131	34.7619
Os01g0718900	MANES_04G123200	23.913	23.839
Os01g0718900	MANES_04G123900	33.2298	26.8844
Os01g0718900	MANES_16G117400	28.5714	27.2189
Os01g0719000	MANES_04G123100	28.2443	19.3717
Os01g0719000	MANES_11G047700	27.8626	19.1601
Os01g0719000	MANES_16G069100	31.2977	20.098
Os01g0719100	MANES_03G064600	63.245	53.352
Os01g0719300	MANES_03G066400	24.3243	59.7786
Os01g0719300	MANES_16G070100	54.6547	57.1429
Os01g0719400	MANES_04G121800	29.9505	16.485
Os01g0719400	MANES_11G048500	29.2079	16.9054
Os01g0719700	MANES_16G070800	60.8974	17.2414
Os01g0719900	MANES_01G049800	49.0463	52.1739
Os01g0719900	MANES_02G009100	50.9537	54.0462
Os01g0720000	MANES_01G245800	43.9462	40.6639
Os01g0720000	MANES_05G022500	44.1704	41.5612
Os01g0720400	MANES_03G047200	44.8905	43.4629
Os01g0720400	MANES_04G138100	54.7445	54.3478
Os01g0720400	MANES_11G028100	56.5693	56.1594
Os01g0720500	MANES_15G118700	29.434	56.1151
Os01g0720500	MANES_17G066700	89.0566	89.3939
Os01g0720500	MANES_17G066800	90.1887	90.1887
Os01g0720500	MANES_17G066900	90.1887	90.1887
Os01g0720600	MANES_15G118600	54.1538	49.7644
Os01g0720700	MANES_03G031800	80	5.42373
Os01g0721900	MANES_01G086200	52.1053	54.0984
Os01g0721900	MANES_01G274200	51.8421	53.9726
Os01g0721900	MANES_02G043300	52.6316	54.6448
Os01g0721900	MANES_05G055400	50.7895	51.8817
Os01g0722300	MANES_16G076800	33.2215	33.9041
Os01g0722300	MANES_16G106000	32.2148	33.8028
Os01g0722700	MANES_03G026700	60.8844	35.4455
Os01g0722700	MANES_04G134700	55.102	32.7935
Os01g0722700	MANES_16G108900	0.680272	1.21212
Os01g0722700	MANES_16G109200	60.5442	35.743
Os01g0722800	MANES_12G005600	88.0952	89.1566
Os01g0723100	MANES_16G108400	47.0437	48.1579
Os01g0723200	MANES_03G179000	78.9855	79.562
Os01g0723200	MANES_08G127800	77.5362	78.1022
Os01g0723200	MANES_09G156500	79.7101	80.292
Os01g0723200	MANES_09G156600	79.7101	80.292
Os01g0723200	MANES_15G028900	35.5072	60.4938
Os01g0723200	MANES_16G124900	66.6667	71.875
Os01g0723400	MANES_04G133900	72.7838	72.7838
Os01g0723400	MANES_11G034000	72.6283	73.1975
Os01g0723400	MANES_16G073900	72.6283	70.6505
Os01g0723400	MANES_16G109900	73.0949	79.5262
Os01g0723500	MANES_05G168900	24.3781	16.3333
Os01g0723600	MANES_12G024200	66.7482	67.2414
Os01g0723800	MANES_16G108200	71.2318	71.1741
Os01g0724500	MANES_04G133800	60.9756	8.73515
Os01g0724500	MANES_11G034200	63.9024	8.76254
Os01g0724700	MANES_03G025600	18.018	27.972
Os01g0724700	MANES_03G059600	26.5766	17.1014
Os01g0725400	MANES_04G132400	43.1373	40.9302
Os01g0725400	MANES_11G035100	42.6471	40.6542
Os01g0725600	MANES_03G058900	55.2962	53.7522
Os01g0725800	MANES_03G109800	37.8981	36.3359
Os01g0725800	MANES_15G087200	54.2994	37.638
Os01g0726700	MANES_01G128300	18.429	40.1316
Os01g0726700	MANES_02G085300	3.62538	52.1739
Os01g0727100	MANES_02G085400	42.3507	42.8302
Os01g0727400	MANES_11G015100	76.4192	77.7778
Os01g0727900	MANES_17G062400	30	30.8411
Os01g0728100	MANES_15G115700	34.5455	18.5366
Os01g0728150	MANES_02G085700	43.75	67.3077
Os01g0728300	MANES_03G084000	48.9403	49.4163
Os01g0728300	MANES_03G084100	49.711	50.1946
Os01g0728300	MANES_03G084200	47.9769	48.2558
Os01g0728300	MANES_13G142300	47.9769	48.538
Os01g0728700	MANES_15G115300	61.6	62.3482
Os01g0728700	MANES_17G061700	50.8	51.2097
Os01g0729100	MANES_03G092700	61.0063	60.815
Os01g0729100	MANES_15G097700	58.4906	55.1929
Os01g0729400	MANES_01G128900	48.6784	48.0435
Os01g0729400	MANES_02G086800	48.0176	45.3222
Os01g0729500	MANES_16G043700	20.1299	30.6931
Os01g0729900	MANES_03G091700	54.3033	56.1441
Os01g0729900	MANES_15G097400	53.8934	55.8386
Os01g0730300	MANES_16G042700	71.1845	73.2708
Os01g0730500	MANES_02G088600	61.4035	63.253
Os01g0730800	MANES_02G088700	54.3933	57.0175
Os01g0730900	MANES_16G042500	50.9646	26.5717
Os01g0730900	MANES_17G059900	49.8392	25.9414
Os01g0731000	MANES_03G099800	72.5664	81.1881
Os01g0731000	MANES_15G096700	77.8761	77.193
Os01g0731100	MANES_18G088500	18.0451	20.1681
Os01g0731100	MANES_18G088600	18.797	20.9205
Os01g0731600	MANES_18G088500	22.9358	31.5126
Os01g0731600	MANES_18G088600	23.2416	31.7992
Os01g0731800	MANES_16G041700	49.359	20.5333
Os01g0731800	MANES_17G058000	46.1538	19.3029
Os01g0732000	MANES_12G104200	48.5714	45.9459
Os01g0732000	MANES_13G122700	51.4286	48.6486
Os01g0732100	MANES_04G088600	63.5294	76.0563
Os01g0732100	MANES_11G087000	61.1765	73.2394
Os01g0732200	MANES_16G066300	66.1392	65.7233
Os01g0732300	MANES_03G020900	20.743	22.3333
Os01g0732300	MANES_16G115800	21.9814	23.5099
Os01g0732700	MANES_03G020600	59.5023	61.3054
Os01g0732700	MANES_16G066500	64.9321	66.8998
Os01g0732700	MANES_16G116100	62.2172	63.3641
Os01g0732700	MANES_S080600	60.8597	65.6098
Os01g0733001	MANES_05G179600	56.0976	12.8731
Os01g0733001	MANES_12G109500	56.9106	13.5922
Os01g0733001	MANES_13G115900	56.9106	13.7795
Os01g0733200	MANES_03G020500	35.2	29.8305
Os01g0733200	MANES_16G116200	40	27.3973
Os01g0733500	MANES_03G020400	29.6037	42.9054
Os01g0733500	MANES_03G065700	10.0233	74.1379
Os01g0733500	MANES_03G066300	53.8462	57.8947
Os01g0733500	MANES_03G125200	22.3776	42.6667
Os01g0733500	MANES_03G125600	27.2727	42.0863
Os01g0733500	MANES_03G125700	26.5734	41.4545
Os01g0733500	MANES_03G125800	30.0699	40.3125
Os01g0733500	MANES_03G126100	29.8368	40.8946
Os01g0733500	MANES_03G128100	29.6037	41.6393
Os01g0733500	MANES_06G160100	28.4382	32.4468
Os01g0733500	MANES_06G160300	30.303	20.8333
Os01g0733500	MANES_06G160500	23.0769	25.7812
Os01g0733500	MANES_06G160600	30.0699	28.3516
Os01g0733500	MANES_06G160700	27.2727	20.9302
Os01g0733500	MANES_06G160800	30.303	29.5455
Os01g0733500	MANES_06G160900	26.1072	18.4514
Os01g0733500	MANES_16G066600	32.8671	44.6203
Os01g0733600	MANES_01G109200	61.6613	61.6613
Os01g0734000	MANES_01G252200	44.0945	59.893
Os01g0734000	MANES_02G016900	38.9764	54.3956
Os01g0734000	MANES_05G028900	41.7323	61.2717
Os01g0734100	MANES_03G095700	83.6066	81.6
Os01g0734200	MANES_02G016200	57.7287	19.3856
Os01g0734200	MANES_S089900	57.7287	19.2632
Os01g0734466	MANES_02G016200	78.5448	44.5975
Os01g0734466	MANES_S089900	78.5448	44.3158
Os01g0734600	MANES_10G133600	40.501	41.453
Os01g0734600	MANES_14G020800	43.6326	44.5629
Os01g0734600	MANES_18G104600	35.6994	36.383
Os01g0734600	MANES_S036400	37.5783	40.0891
Os01g0734600	MANES_S075200	34.238	41
Os01g0734600	MANES_S111200	24.4259	37.6206
Os01g0734800	MANES_10G133600	37.8661	38.6752
Os01g0734800	MANES_14G020800	39.9582	40.7249
Os01g0734800	MANES_18G104600	36.4017	37.0213
Os01g0734800	MANES_S036400	35.5649	37.8619
Os01g0734800	MANES_S075200	31.1715	37.25
Os01g0734800	MANES_S111200	21.9665	33.7621
Os01g0735300	MANES_10G133600	34.4196	36.1111
Os01g0735300	MANES_14G020800	36.6599	38.3795
Os01g0735300	MANES_18G104600	32.9939	34.4681
Os01g0735300	MANES_S036400	34.2159	37.4165
Os01g0735300	MANES_S075200	28.5132	35
Os01g0735300	MANES_S111200	24.8472	39.2283
Os01g0735900	MANES_10G133600	38.4937	39.3162
Os01g0735900	MANES_14G020800	41.2134	42.0043
Os01g0735900	MANES_18G104600	36.1925	36.8085
Os01g0735900	MANES_S036400	35.5649	37.8619
Os01g0735900	MANES_S075200	32.2176	38.5
Os01g0735900	MANES_S111200	21.7573	33.4405
Os01g0736100	MANES_10G133600	39.0295	39.5299
Os01g0736100	MANES_14G020800	41.7722	42.2175
Os01g0736100	MANES_18G104600	40.2954	40.6383
Os01g0736100	MANES_S036400	35.865	37.8619
Os01g0736100	MANES_S075200	33.5443	39.75
Os01g0736100	MANES_S111200	23.4177	35.6913
Os01g0736300	MANES_10G133600	42.0502	42.9487
Os01g0736300	MANES_14G020800	43.0962	43.9232
Os01g0736300	MANES_18G104600	37.4477	38.0851
Os01g0736300	MANES_S036400	39.5397	42.0935
Os01g0736300	MANES_S075200	36.8201	44
Os01g0736300	MANES_S111200	26.7782	41.1576
Os01g0736400	MANES_06G102500	62.8889	56.487
Os01g0736500	MANES_01G251900	32.0312	37.2727
Os01g0736500	MANES_02G016000	25.7812	30.2752
Os01g0736500	MANES_05G028600	31.6406	36.8182
Os01g0736600	MANES_01G251800	49.7462	47.1154
Os01g0736600	MANES_05G028500	52.2843	49.7585
Os01g0736900	MANES_01G251700	66.7984	66.7984
Os01g0736900	MANES_02G015500	69.9605	68.6047
Os01g0736900	MANES_05G028300	68.3794	68.3794
Os01g0736900	MANES_14G020500	62.0553	63.3064
Os01g0737300	MANES_15G094900	45.5357	38.539
Os01g0737401	MANES_15G094900	67.5676	6.29723
Os01g0737500	MANES_01G050800	55.1613	31.4338
Os01g0737500	MANES_02G015000	50.3226	28.5714
Os01g0737600	MANES_08G161800	44.7115	41.704
Os01g0737600	MANES_08G161900	43.2692	35.1562
Os01g0737600	MANES_11G141300	34.6154	28.9157
Os01g0737700	MANES_08G161800	37.6068	39.4619
Os01g0737700	MANES_08G161900	36.7521	33.5938
Os01g0737700	MANES_11G141300	29.9145	28.1124
Os01g0737800	MANES_16G043300	16.9456	50
Os01g0737800	MANES_17G121500	16.1088	39.4872
Os01g0737800	MANES_17G121600	55.8577	61.3793
Os01g0737900	MANES_01G231600	31.407	34.9162
Os01g0738100	MANES_12G029500	22.3602	19.708
Os01g0738100	MANES_13G030900	21.5321	18.7726
Os01g0738300	MANES_06G076000	50.5216	43.9689
Os01g0738300	MANES_14G095000	49.0313	46.0784
Os01g0738400	MANES_06G130900	28.8889	27.897
Os01g0738600	MANES_03G045900	41.7197	46.2898
Os01g0739000	MANES_03G029000	69.1383	67.9134
Os01g0739000	MANES_04G135300	69.5391	68.8492
Os01g0739000	MANES_11G031800	68.5371	67.8571
Os01g0739400	MANES_03G060700	53.8745	55.303
Os01g0739400	MANES_03G060800	0.184502	1.85185
Os01g0739400	MANES_16G073200	52.952	47.9132
Os01g0739500	MANES_03G027900	24	20.7921
Os01g0739500	MANES_04G135000	29.1429	26.5625
Os01g0739500	MANES_11G032500	30.8571	28.877
Os01g0739500	MANES_16G107900	25.1429	27.1605
Os01g0739700	MANES_03G028200	68.357	66.6008
Os01g0739700	MANES_16G107700	71.1968	70.3407
Os01g0740400	MANES_03G028600	48.0132	34.6062
Os01g0740400	MANES_16G107200	47.351	32.7231
Os01g0740500	MANES_03G027700	53.2148	55.0212
Os01g0740600	MANES_03G027700	58.6207	7.21358
Os01g0740650	MANES_03G027700	54.2035	34.6535
Os01g0741200	MANES_04G134300	68.8525	44.2105
Os01g0741200	MANES_11G033200	69.7892	44.5441
Os01g0741300	MANES_03G164600	54.0541	11.6732
Os01g0741300	MANES_03G164700	59.4595	12.3134
Os01g0741300	MANES_12G031900	63.964	13.2463
Os01g0741300	MANES_13G033400	63.0631	13.0597
Os01g0741300	MANES_13G033500	63.0631	13.2827
Os01g0741300	MANES_15G040200	59.4595	12.3134
Os01g0741300	MANES_15G040300	54.955	11.8447
Os01g0741300	MANES_15G056000	61.2613	12.7341
Os01g0741900	MANES_04G134400	41.4925	40.0576
Os01g0741900	MANES_11G033100	41.4925	39.7143
Os01g0741900	MANES_16G073600	37.3134	36.2319
Os01g0742000	MANES_16G108700	65.0307	17.5788
Os01g0742300	MANES_03G027000	66.4557	66.2461
Os01g0742400	MANES_03G026800	42.3077	45.01
Os01g0742400	MANES_03G060600	43.152	45.0098
Os01g0742400	MANES_16G073300	43.4334	45.3477
Os01g0742400	MANES_16G109000	41.3696	44.4109
Os01g0742500	MANES_03G026700	64.4269	64.5545
Os01g0742500	MANES_04G134700	63.834	65.3846
Os01g0742500	MANES_16G108900	21.3439	65.4545
Os01g0742500	MANES_16G109200	66.7984	67.8715
Os01g0742766	MANES_03G026600	30.3571	33.6634
Os01g0742766	MANES_13G078800	24.1071	34.6154
Os01g0743200	MANES_16G108100	70.0521	70.7895
Os01g0743300	MANES_03G027700	55.6319	57.2843
Os01g0743400	MANES_03G060100	75.6892	73.1235
Os01g0743600	MANES_16G073800	45.0467	46.4355
Os01g0743800	MANES_04G134100	58.9404	58.9404
Os01g0743800	MANES_11G033800	60.2649	60.6667
Os01g0743800	MANES_16G073700	57.6159	59.589
Os01g0744000	MANES_01G011700	51.6993	47.8095
Os01g0744000	MANES_01G060600	47.9918	43.1881
Os01g0744000	MANES_02G021900	50.7724	44.575
Os01g0744200	MANES_11G034300	27	29.589
Os01g0744300	MANES_03G060000	86.5997	75.9178
Os01g0744300	MANES_04G133400	79.8995	66.4345
Os01g0744300	MANES_11G034400	83.4171	68.7845
Os01g0744300	MANES_16G074100	86.7672	76.0646
Os01g0744400	MANES_16G110100	55.0071	54.8523
Os01g0744700	MANES_03G059400	30.9677	31.5789
Os01g0745000	MANES_03G059400	29.5858	32.8947
Os01g0745700	MANES_03G059100	44.186	47.2376
Os01g0745700	MANES_16G074900	45.9948	48.2385
Os01g0746200	MANES_16G075300	60.0273	60.6897
Os01g0746400	MANES_16G075700	68.5413	70.5244
Os01g0746700	MANES_13G146200	57.7528	58.2766
Os01g0746700	MANES_S001000	57.5281	56.6372
Os01g0747400	MANES_16G028700	38.1476	49.2901
Os01g0747400	MANES_17G046400	38.1476	48.8934
Os01g0747500	MANES_02G045100	68.4729	73.7401
Os01g0747600	MANES_11G141800	33.0749	29.1572
Os01g0747700	MANES_03G109500	62.2951	57.5758
Os01g0747800	MANES_03G109400	38.0952	27.8481
Os01g0747800	MANES_15G087700	33.3333	37.931
Os01g0747800	MANES_16G028900	39.8268	32.9749
Os01g0747800	MANES_17G046600	45.8874	40
Os01g0748000	MANES_07G014900	1.82482	16.129
Os01g0748200	MANES_01G128400	29.3722	38.1924
Os01g0748300	MANES_15G116100	29.0323	35.1562
Os01g0748300	MANES_17G062700	28.3871	34.375
Os01g0748500	MANES_15G115600	42.9752	44.6991
Os01g0748500	MANES_15G115800	42.6997	45.1895
Os01g0748500	MANES_15G115900	62.5344	61.8529
Os01g0748500	MANES_17G062100	46.0055	47.851
Os01g0748500	MANES_17G062200	46.281	45.9016
Os01g0748500	MANES_17G062300	62.259	61.413
Os01g0748600	MANES_02G086000	62.1795	63.8158
Os01g0748600	MANES_15G115400	61.9658	63.8767
Os01g0748600	MANES_17G061900	61.5385	63.4361
Os01g0748800	MANES_12G001600	58.8889	30.2857
Os01g0748800	MANES_13G000800	57.7778	29.7143
Os01g0748900	MANES_17G061500	62.0253	61.3596
Os01g0748950	MANES_05G169400	43.6426	45.7658
Os01g0748950	MANES_08G106700	43.4708	40.48
Os01g0748950	MANES_17G061600	56.701	56.314
Os01g0748950	MANES_18G035000	45.8763	46.2738
Os01g0749000	MANES_15G115300	58.7302	59.919
Os01g0749000	MANES_17G061700	50.7937	51.6129
Os01g0749100	MANES_05G164700	57.3561	57.1125
Os01g0749200	MANES_15G097600	67.8112	63.9676
Os01g0749300	MANES_01G129900	38.4091	40.8213
Os01g0749300	MANES_02G087400	35.6818	39.1521
Os01g0749300	MANES_17G060600	44.7727	48.7624
Os01g0749300	MANES_S044100	42.5	45.8333
Os01g0749400	MANES_16G042700	71.7415	76.7878
Os01g0749900	MANES_02G087500	55.414	49.8092
Os01g0750100	MANES_17G058900	37.3418	44.5283
Os01g0750100	MANES_S097400	36.076	43.346
Os01g0750300	MANES_16G042100	78.7664	79.6524
Os01g0750400	MANES_16G042000	47.1774	25.4902
Os01g0750400	MANES_17G058300	45.5645	24.7807
Os01g0750800	MANES_04G088600	76.0563	76.0563
Os01g0750800	MANES_11G087000	73.2394	73.2394
Os01g0751300	MANES_17G067700	45.9834	45.73
Os01g0751600	MANES_01G130400	55.2311	56.75
Os01g0751600	MANES_02G088200	53.0414	61.0644
Os01g0752200	MANES_01G130500	68.6375	66.75
Os01g0752300	MANES_15G120500	90.4494	90.4494
Os01g0752300	MANES_17G069000	89.8876	53.3333
Os01g0752400	MANES_13G139800	37.037	35.7143
Os01g0752500	MANES_17G051600	34.434	39.2473
Os01g0752600	MANES_14G110500	37.8947	48.2574
Os01g0752700	MANES_13G140000	78.6033	78.7202
Os01g0752800	MANES_03G104100	75.9036	79.7468
Os01g0752800	MANES_16G033800	76.506	77.439
Os01g0753000	MANES_12G092900	38.015	43.1915
Os01g0753000	MANES_16G033500	45.1311	50.104
Os01g0753000	MANES_17G050800	45.1311	50.3132
Os01g0753100	MANES_12G158400	71.2329	67.8851
Os01g0753200	MANES_09G099500	42.0635	42.0635
Os01g0753300	MANES_13G108700	40.7407	43.75
Os01g0753300	MANES_13G140400	42.328	44.6927
Os01g0753300	MANES_13G140500	40.2116	41.9889
Os01g0753300	MANES_13G140600	40.7407	42.5414
Os01g0753300	MANES_13G140700	29.3651	39.0845
Os01g0753300	MANES_13G140800	39.6825	41.4365
Os01g0753300	MANES_13G140900	40.2116	40.9704
Os01g0753300	MANES_16G033100	37.8307	40.1685
Os01g0753300	MANES_16G033200	42.328	44.8179
Os01g0753300	MANES_17G050500	38.3598	40.1662
Os01g0753300	MANES_17G050600	41.2698	43.454
Os01g0753300	MANES_S024100	33.3333	43.75
Os01g0753300	MANES_S024300	43.1217	46.1756
Os01g0753300	MANES_S024400	42.328	45.1977
Os01g0753300	MANES_S024500	36.2434	40.413
Os01g0753300	MANES_S024600	40.4762	42.2652
Os01g0753500	MANES_17G050300	38.7141	38.5034
Os01g0754000	MANES_13G142700	47.4747	43.1193
Os01g0754000	MANES_16G031200	45.4545	45.9184
Os01g0754000	MANES_17G048800	44.4444	45.3608
Os01g0754100	MANES_12G089400	67.8571	67.8571
Os01g0754100	MANES_13G142800	67.1429	67.1429
Os01g0754100	MANES_17G048700	77.1429	70.5882
Os01g0754200	MANES_13G146600	66.5922	67.2307
Os01g0754200	MANES_16G027400	61.9553	63.0114
Os01g0754200	MANES_17G045400	64.8045	65.4258
Os01g0754200	MANES_S000600	66.2011	66.8736
Os01g0754500	MANES_13G146700	32.8283	37.0019
Os01g0754500	MANES_S000400	33.5017	37.5472
Os01g0754700	MANES_13G138600	41.3273	41.3897
Os01g0755100	MANES_16G035700	23.3903	18.561
Os01g0756200	MANES_03G103800	49.0566	39.8773
Os01g0756200	MANES_15G090700	56.2264	44.7447
Os01g0756600	MANES_15G121000	64.1604	65.3061
Os01g0756600	MANES_17G069400	62.6566	63.9386
Os01g0756700	MANES_15G120900	63.1474	40.0759
Os01g0756700	MANES_17G069300	62.1514	39.5437
Os01g0757200	MANES_03G091000	55.0459	55.7276
Os01g0757200	MANES_15G101500	54.7401	54.4073
Os01g0757200	MANES_15G121600	55.3517	53.5503
Os01g0757200	MANES_17G070100	55.0459	52.9412
Os01g0757400	MANES_15G121700	76.4249	72.4816
Os01g0757500	MANES_15G121800	60.6195	62.5571
Os01g0757500	MANES_17G070300	64.1593	66.8203
Os01g0757600	MANES_15G101600	30.1075	21.9895
Os01g0757600	MANES_S052100	31.1828	22.4806
Os01g0757700	MANES_14G021300	56.8075	42.9078
Os01g0757800	MANES_03G074900	54.9844	50.5731
Os01g0757900	MANES_01G132700	44.3878	22.8346
Os01g0757900	MANES_01G133000	43.8776	22.5722
Os01g0758000	MANES_15G048400	47.7124	50.3448
Os01g0758000	MANES_17G055500	49.6732	51.0067
Os01g0758300	MANES_03G101900	87.3377	83.6269
Os01g0758300	MANES_15G093700	87.8788	84.1451
Os01g0758400	MANES_02G225700	57.0297	68.0851
Os01g0758400	MANES_03G136500	60.396	71.934
Os01g0758400	MANES_15G066300	61.3861	72.4299
Os01g0758500	MANES_16G040300	48.2051	51.9337
Os01g0758500	MANES_17G056100	49.7436	54.1899
Os01g0759000	MANES_15G095100	26.8657	19.6185
Os01g0759100	MANES_03G100600	52.4457	50.7895
Os01g0759100	MANES_15G095300	53.5326	51.706
Os01g0759200	MANES_17G057100	49.1597	51.5419
Os01g0759400	MANES_16G041200	57.7778	62.5251
Os01g0759400	MANES_17G057200	57.2222	64.7799
Os01g0759700	MANES_16G041300	41.3093	41.6856
Os01g0759700	MANES_17G057500	34.3115	45.7831
Os01g0759900	MANES_16G041400	80.3571	68.7023
Os01g0759900	MANES_17G057600	80.1339	68.5115
Os01g0760300	MANES_04G129800	51.4395	52.4462
Os01g0760300	MANES_11G038000	52.3992	58.5837
Os01g0760400	MANES_02G021100	56.986	57.2718
Os01g0760600	MANES_03G022400	76.5217	86.4865
Os01g0760600	MANES_03G061000	79.1304	81.982
Os01g0760600	MANES_03G061100	62.3913	69.6602
Os01g0760900	MANES_03G022600	29.9213	29.3436
Os01g0760900	MANES_16G114100	29.9213	25.3333
Os01g0761000	MANES_11G037700	43.7086	45.2055
Os01g0761100	MANES_03G023000	44.4265	46.2185
Os01g0761100	MANES_03G062000	33.1179	38.6792
Os01g0761100	MANES_16G071700	36.5105	37.4793
Os01g0761100	MANES_16G113800	44.1034	45.4243
Os01g0761300	MANES_11G037400	71.6814	39.1304
Os01g0761400	MANES_04G130700	39.7213	39.1081
Os01g0761400	MANES_07G057500	38.1533	37.6936
Os01g0761400	MANES_11G037200	42.1603	39.5425
Os01g0761400	MANES_16G072300	41.6376	41.6376
Os01g0761400	MANES_16G113300	44.9477	43.5811
Os01g0761500	MANES_04G130700	41.1864	41.681
Os01g0761500	MANES_07G057500	41.1864	41.8244
Os01g0761500	MANES_11G037200	44.4068	42.8105
Os01g0761500	MANES_16G072300	43.7288	44.9477
Os01g0761500	MANES_16G113300	50.339	50.1689
Os01g0761800	MANES_03G163900	37.4046	9.55166
Os01g0761800	MANES_12G032600	22.1374	6.98795
Os01g0761800	MANES_12G032700	37.4046	10.3594
Os01g0761800	MANES_12G043400	36.6412	10.148
Os01g0761800	MANES_13G034500	39.6947	10.9244
Os01g0761800	MANES_15G041100	0	0
Os01g0761800	MANES_15G041200	37.4046	9.74155
