Gene stable ID	Brassica oleracea gene stable ID	%id. target Brassica oleracea gene identical to query gene	%id. query gene identical to target Brassica oleracea gene
Os02g0635000	Bo00874s050	53.2213	54.2857
Os02g0635000	Bo2g013450	54.0616	53.7604
Os02g0635000	Bo2g023830	65.5462	65.5462
Os02g0635000	Bo3g020990	39.7759	62.5551
Os02g0635000	Bo4g173720	55.4622	56.5714
Os02g0635200	Bo00874s050	56.9061	58.8571
Os02g0635200	Bo2g013450	57.4586	57.9387
Os02g0635200	Bo2g023830	69.337	70.3081
Os02g0635200	Bo3g020990	40.6077	64.7577
Os02g0635200	Bo4g173720	58.0111	60
Os02g0635700	Bo2g009030	49.4048	55.3333
Os02g0636300	Bo8g064990	56.719	33.9603
Os02g0636400	Bo2g160960	53.5	26.0341
Os02g0636400	Bo7g097770	55	15.2778
Os02g0636600	Bo2g160930	37.9913	39.9083
Os02g0636600	Bo2g160940	38.8646	31.6726
Os02g0636600	Bo2g160950	38.8646	41.3953
Os02g0636600	Bo3g004880	39.3013	44.5545
Os02g0636600	Bo7g097710	39.738	42.723
Os02g0636600	Bo7g097740	39.3013	42.654
Os02g0636600	Bo7g097760	28.821	52.381
Os02g0636600	Bo9g014210	39.738	42.9245
Os02g0636700	Bo2g160930	40.5172	43.1193
Os02g0636700	Bo2g160940	40.0862	33.0961
Os02g0636700	Bo2g160950	40.0862	43.2558
Os02g0636700	Bo3g004880	39.2241	45.0495
Os02g0636700	Bo7g097710	40.5172	44.1315
Os02g0636700	Bo7g097740	40.0862	44.0758
Os02g0636700	Bo7g097760	30.1724	55.5556
Os02g0636700	Bo9g014210	40.0862	43.8679
Os02g0637700	Bo2g159230	73.2283	73.4211
Os02g0637800	Bo7g097680	45.6403	46.0798
Os02g0637900	Bo6g087820	22.7907	38.8889
Os02g0637900	Bo6g116750	37.6744	43.5484
Os02g0638000	Bo3g018880	17.5719	14.1753
Os02g0638200	Bo4g136360	28.5714	11.3712
Os02g0638300	Bo2g160910	39.5973	37.3418
Os02g0638400	Bo8g108680	11.6147	12.0944
Os02g0638650	Bo1g051230	24.9471	40.273
Os02g0638650	Bo7g111910	21.7759	39.4636
Os02g0638650	Bo8g054130	23.2558	39.4265
Os02g0638650	Bo8g102130	26.0042	39.2971
Os02g0638900	Bo3g022250	43.1472	31.9549
Os02g0638900	Bo5g127080	42.978	29.7076
Os02g0638900	Bo9g115150	42.8088	33.0287
Os02g0639000	Bo1g024360	44.1489	48.8235
Os02g0639000	Bo3g162440	46.4894	52.2103
Os02g0639000	Bo7g107490	51.4894	50.8403
Os02g0639500	Bo1g051330	64.751	63.7736
Os02g0639500	Bo7g003160	62.4521	61.5094
Os02g0639500	Bo7g111990	63.9847	63.0189
Os02g0639600	Bo9g076600	64.0244	75.2688
Os02g0639600	Bo9g076610	13.4146	72.1311
Os02g0639700	Bo1g128510	27.0492	27.7895
Os02g0639700	Bo5g127150	28.0738	28.3644
Os02g0639800	Bo1g049400	25.8741	31.3559
Os02g0639800	Bo1g051350	24.1259	35.3846
Os02g0639800	Bo7g112010	24.4755	35.8974
Os02g0639800	Bo8g052780	20.979	31.5789
Os02g0639800	Bo8g054180	22.7273	33.6788
Os02g0639800	Bo9g007620	26.9231	32.4895
Os02g0639900	Bo3g029710	47.3988	45.3039
Os02g0639900	Bo3g066780	17.9191	32.2917
Os02g0639900	Bo5g127170	43.3526	39.0625
Os02g0639900	Bo8g116000	41.0405	39.4444
Os02g0639900	Bo9g007630	47.3988	44.8087
Os02g0640000	Bo00795s060	58.7413	57.1429
Os02g0640000	Bo9g028920	58.042	56.4626
Os02g0640300	Bo9g104970	35.7357	54.5872
Os02g0640500	Bo1g016880	44.5104	45.7317
Os02g0640500	Bo2g100480	48.8131	49.1779
Os02g0640500	Bo2g116270	48.2196	48.2196
Os02g0640500	Bo3g031930	50.8902	50.8148
Os02g0640500	Bo3g052560	47.9228	47.8519
Os02g0640500	Bo4g030260	51.1869	51.263
Os02g0640500	Bo5g043660	43.6202	49.7462
Os02g0640500	Bo6g110780	45.4006	46.1538
Os02g0640500	Bo8g083150	49.1098	49.3294
Os02g0640500	Bo9g004180	45.4006	45.2663
Os02g0640500	Bo9g005760	46.1424	46.0741
Os02g0640500	Bo9g005770	47.181	47.6762
Os02g0640600	Bo4g101480	21.2366	38.1642
Os02g0640600	Bo8g095770	33.0645	41.5541
Os02g0640800	Bo4g101480	29.5238	44.9275
Os02g0640800	Bo8g095770	43.4921	46.2838
Os02g0641000	Bo9g034020	18.8312	22.4806
Os02g0641100	Bo7g084120	46.2857	25.4717
Os02g0641100	Bo9g008110	45.7143	29.1971
Os02g0641800	Bo4g197320	14.3701	37.8238
Os02g0641800	Bo8g051130	17.5197	49.1713
Os02g0641800	Bo8g107280	20.0787	36.9565
Os02g0641900	Bo4g101460	37.6667	42.0074
Os02g0641900	Bo6g077600	49.3333	52.4823
Os02g0641900	Bo8g095790	50.6667	51.7007
Os02g0642200	Bo4g024990	49.7537	52.6042
Os02g0642200	Bo4g195840	49.7537	51.7949
Os02g0642200	Bo8g095800	45.3202	47.9167
Os02g0642300	Bo2g048030	52.4272	22.9787
Os02g0642300	Bo7g110410	56.3107	24.6809
Os02g0642600	Bo3g023250	24.2165	26.4468
Os02g0642700	Bo7g097430	58.2278	51.5888
Os02g0642700	Bo8g077420	55.9072	48.4461
Os02g0643000	Bo3g037580	46.332	49.7925
Os02g0643000	Bo4g104920	47.4903	51.4644
Os02g0643000	Bo4g195390	46.332	50.2092
Os02g0643000	Bo6g074400	45.9459	40.4762
Os02g0643000	Bo6g077270	45.9459	40.6143
Os02g0643200	Bo3g037630	50.3906	43.8776
Os02g0643200	Bo4g195410	51.5625	56.6524
Os02g0643200	Bo6g073320	53.125	59.6491
Os02g0643200	Bo9g001130	47.6562	57.5472
Os02g0643500	Bo8g108310	71.8412	71.3262
Os02g0643600	Bo2g164090	42.7027	43.0518
Os02g0643600	Bo3g107700	42.1622	44.8276
Os02g0643600	Bo5g017120	51.8919	48.731
Os02g0643600	Bo8g062650	53.7838	51.2887
Os02g0643600	Bo8g108300	49.7297	54.4379
Os02g0643600	Bo9g014940	41.0811	44.9704
Os02g0643600	Bo9g036910	28.3784	35.7143
Os02g0643800	Bo1g028450	32.1053	38.3648
Os02g0643800	Bo2g104990	21.0526	46.5116
Os02g0643800	Bo3g037660	33.1579	39.1304
Os02g0643800	Bo3g045670	33.6842	38.7879
Os02g0643800	Bo3g153460	31.0526	36.875
Os02g0643800	Bo3g164490	23.6842	34.0909
Os02g0643800	Bo4g104850	37.3684	41.7647
Os02g0643800	Bo7g108050	31.0526	38.8158
Os02g0643800	Bo8g095400	35.7895	40
Os02g0643800	Bo9g079660	31.0526	36.875
Os02g0643900	Bo4g104840	35.5705	37.5887
Os02g0643900	Bo8g095420	35.5705	38.5455
Os02g0644000	Bo11155s010	7.66129	42.2222
Os02g0644000	Bo4g094370	63.3064	65.4167
Os02g0644000	Bo9g028610	64.1129	64.2424
Os02g0644100	Bo2g105000	69.7232	71.0758
Os02g0644100	Bo4g142500	7.61246	57.1429
Os02g0644100	Bo8g108290	49.827	63.5762
Os02g0644100	Bo9g028630	69.2042	71.3012
Os02g0644100	Bo9g036880	70.7612	68.0532
Os02g0644500	Bo3g109450	35.4779	33.3333
Os02g0644600	Bo4g076880	32.3194	21.3033
Os02g0644600	Bo5g017860	30.9886	18.8222
Os02g0644700	Bo5g009040	59.0604	42.7184
Os02g0644700	Bo8g055880	57.047	40.9639
Os02g0644700	Bo8g112430	57.3825	41.2048
Os02g0644900	Bo4g001210	53.304	22.5326
Os02g0645000	Bo2g133500	22.335	25.4335
Os02g0645000	Bo7g077750	21.3198	23.5955
Os02g0645000	Bo8g047240	23.8579	31.1258
Os02g0645600	Bo1g039780	34.8837	40.1786
Os02g0645600	Bo1g060480	31.2661	42.9078
Os02g0645600	Bo7g100740	31.7829	41.5541
Os02g0645600	Bo9g022010	33.8501	39.697
Os02g0646200	Bo1g002330	37.9182	42.6778
Os02g0646200	Bo2g084000	39.4052	34.9835
Os02g0646200	Bo3g149790	37.5465	41.7355
Os02g0646200	Bo6g086240	39.4052	32.0242
Os02g0646200	Bo6g119700	41.6357	34.7826
Os02g0646400	Bo9g022020	55.7252	53.6765
Os02g0646500	Bo1g005740	50.5133	51.1435
Os02g0646500	Bo3g154180	50.308	50.2049
Os02g0646500	Bo7g117850	50.7187	51.0331
Os02g0647300	Bo4g107880	30	31.5789
Os02g0647300	Bo6g076500	29.0909	31.3725
Os02g0647300	Bo9g023800	31.8182	36.1757
Os02g0647900	Bo1g005740	49.8982	50.9356
Os02g0647900	Bo3g154180	50.5092	50.8197
Os02g0647900	Bo7g117850	51.7312	52.4793
Os02g0648100	Bo6g049370	37.2603	39.1931
Os02g0648300	Bo2g091220	19.7279	20.3271
Os02g0648300	Bo2g091240	27.2109	24.0964
Os02g0648300	Bo6g083660	0	0
Os02g0648300	Bo6g083670	22.449	26.3298
Os02g0648300	Bo6g083690	30.1587	21.875
Os02g0648300	Bo6g120870	28.7982	22.8829
Os02g0648300	Bo6g120880	29.2517	22.6714
Os02g0649300	Bo4g007060	25.6705	26.378
Os02g0649300	Bo4g100070	24.1379	27.6316
Os02g0649300	Bo4g197260	23.3716	25.7384
Os02g0649300	Bo8g097390	23.7548	27.0742
Os02g0649700	Bo3g134190	63.2603	64.0394
Os02g0649700	Bo9g135680	65.0852	66.875
Os02g0649900	Bo04588s010	23.1454	70.9091
Os02g0649900	Bo1g037550	57.4184	57.3333
Os02g0649900	Bo2g044670	12.3145	45.8564
Os02g0649900	Bo3g154250	56.6766	56.6766
Os02g0649900	Bo7g096920	61.8694	62.6126
Os02g0649900	Bo7g109330	56.0831	56.3338
Os02g0649900	Bo9g111420	63.9466	63.9466
Os02g0650300	Bo04588s010	22.1726	67.7273
Os02g0650300	Bo1g037550	58.631	58.3704
Os02g0650300	Bo2g044670	12.6488	46.9613
Os02g0650300	Bo3g154250	57.7381	57.5668
Os02g0650300	Bo7g096920	61.6071	62.1622
Os02g0650300	Bo7g109330	56.25	56.3338
Os02g0650300	Bo9g111420	61.6071	61.4243
Os02g0650500	Bo2g132020	44.9462	51.861
Os02g0650500	Bo7g077270	45.8064	52.9851
Os02g0650500	Bo8g049630	41.5054	48.7374
Os02g0650500	Bo9g067050	44.5161	51.2376
Os02g0650800	Bo01211s010	32.444	30.7692
Os02g0650800	Bo08004s010	4.26894	41.6667
Os02g0650800	Bo5g005670	35.0053	20.4616
Os02g0650800	Bo7g030650	6.29669	33.3333
Os02g0650800	Bo7g033210	32.5507	29.3834
Os02g0650900	Bo2g008640	81.7518	81.7518
Os02g0650900	Bo3g004350	81.5085	81.5085
Os02g0650900	Bo7g093080	20.438	70.5882
Os02g0650900	Bo9g175480	81.9951	71.5499
Os02g0651000	Bo9g100010	57.4468	37.2414
Os02g0651300	Bo9g014710	65.0602	70.5882
Os02g0652000	Bo3g037370	41.9811	44.9495
Os02g0652000	Bo4g024030	41.0377	43.7186
Os02g0652000	Bo4g195150	41.5094	43.7811
Os02g0652000	Bo7g098920	41.0377	41.2322
Os02g0652000	Bo9g175490	43.3962	42.5926
Os02g0652100	Bo1g002540	28.2209	15.3846
Os02g0652100	Bo3g037400	38.0368	32.6316
Os02g0652100	Bo3g150120	28.8344	15.5629
Os02g0652100	Bo4g024050	38.0368	28.8372
Os02g0652100	Bo4g195160	38.6503	28.8991
Os02g0652100	Bo7g119200	26.9939	13.2931
Os02g0652300	Bo3g037410	45.7249	61.5
Os02g0652300	Bo4g105130	66.5427	69.9219
Os02g0652300	Bo4g195180	72.4907	73.3083
Os02g0652300	Bo6g076880	71.7472	71.7472
Os02g0652300	Bo8g095050	71.3755	70.8487
Os02g0652550	Bo2g132240	44.5693	54.5872
Os02g0652550	Bo7g077340	42.6966	53.0233
Os02g0652550	Bo9g069330	43.0712	52.2727
Os02g0652600	Bo7g077350	41.8803	44.7489
Os02g0652600	Bo8g049550	41.453	43.3036
Os02g0652600	Bo9g069340	41.453	45.3271
Os02g0652800	Bo1g017630	59.919	55.9546
Os02g0652800	Bo7g105180	59.7166	55.7656
Os02g0652800	Bo8g049540	59.3117	54.6642
Os02g0653200	Bo3g037420	33.9394	28.7179
Os02g0653200	Bo4g024070	34.5455	27.6699
Os02g0653200	Bo4g105120	35.1515	28.1553
Os02g0653200	Bo8g095060	36.9697	25.3112
Os02g0653400	Bo2g002770	23.1169	24.7911
Os02g0653400	Bo9g183300	25.1948	26.3587
Os02g0653800	Bo8g118280	89.1626	89.1626
Os02g0653900	Bo1g053130	41.7279	44.5098
Os02g0653900	Bo7g104790	41.7279	44.5098
Os02g0654000	Bo8g045960	59.5238	58.1395
Os02g0654100	Bo8g045960	59.3333	59.1362
Os02g0654300	Bo4g024130	59.1304	58.5366
Os02g0654300	Bo4g195210	56.5217	60.0924
Os02g0654400	Bo2g118110	32.5549	30.1144
Os02g0654400	Bo4g076720	10.3022	47.1698
Os02g0654400	Bo7g048670	18.956	21.6301
Os02g0654400	Bo7g065140	31.456	28.1327
Os02g0654500	Bo1g017600	57.6419	56.8966
Os02g0654500	Bo7g105150	60.262	58.9744
Os02g0654600	Bo3g037440	37.0184	27.4534
Os02g0654600	Bo4g105080	37.0184	30.5249
Os02g0654600	Bo8g095070	35.8459	29.558
Os02g0654700	Bo1g017590	38.2838	50.2164
Os02g0654700	Bo2g132270	33.9934	44.206
Os02g0654700	Bo7g077390	35.3135	48.1982
Os02g0654700	Bo8g049470	37.2937	44.3137
Os02g0654700	Bo9g069400	35.6436	45
Os02g0655100	Bo4g195230	15.3631	39.5683
Os02g0655200	Bo1g017580	25	32.3308
Os02g0655200	Bo2g008700	17.4419	31.746
Os02g0655200	Bo2g161480	21.5116	33.1839
Os02g0655200	Bo7g077410	25.2907	28.3388
Os02g0655200	Bo7g098850	18.314	31.8182
Os02g0655200	Bo7g098860	21.2209	28.5156
Os02g0655200	Bo8g049450	25.2907	30
Os02g0655200	Bo9g014660	18.8953	32.3383
Os02g0655200	Bo9g069410	25.8721	30.0676
Os02g0655200	Bo9g100030	23.8372	37.2727
Os02g0655200	Bo9g175610	18.8953	31.5534
Os02g0655300	Bo2g105260	8.56031	37.2881
Os02g0655300	Bo3g036360	54.8638	57.551
Os02g0655300	Bo3g185370	8.56031	52.381
Os02g0655300	Bo4g018580	53.3074	53.937
Os02g0655300	Bo4g018590	49.8054	49.6124
Os02g0655500	Bo7g077520	56.3725	47.3251
Os02g0655500	Bo7g105140	51.9608	49.3023
Os02g0655500	Bo8g049440	50.4902	46.3964
Os02g0655600	Bo2g127540	4.34783	6.59341
Os02g0655600	Bo9g100020	47.8261	18.6969
Os02g0655700	Bo9g001030	62.9752	66.8421
Os02g0655800	Bo3g004490	34.3066	41.2281
Os02g0655800	Bo7g098820	35.2798	40.39
Os02g0655800	Bo9g175630	35.5231	41.1268
Os02g0656200	Bo3g023780	41.0995	26.431
Os02g0656300	Bo1g074670	63.9866	65.8621
Os02g0656300	Bo8g076680	62.4791	64.4214
Os02g0656600	Bo3g037480	33.101	34.4203
Os02g0656600	Bo4g024220	34.1463	34.629
Os02g0656600	Bo4g195280	33.4495	34.2857
Os02g0656600	Bo6g077080	31.3589	37.037
Os02g0656600	Bo8g095240	32.4042	37.5
Os02g0657000	Bo3g037480	44.8889	36.5942
Os02g0657000	Bo4g024220	44.4444	35.3357
Os02g0657000	Bo4g195280	42.6667	34.2857
Os02g0657000	Bo6g077080	36.8889	34.1564
Os02g0657000	Bo8g095240	40.4444	36.6936
Os02g0657600	Bo4g111050	69.4158	59.2375
Os02g0657600	Bo8g091990	68.3849	57.6812
Os02g0657700	Bo1g039770	27.8287	26.1494
Os02g0657700	Bo8g050580	24.7706	22.7528
Os02g0658000	Bo1g051730	43.8095	11.4144
Os02g0658000	Bo1g053460	31.4286	7.53425
Os02g0658000	Bo7g077590	44.7619	11.6049
Os02g0658000	Bo7g105070	44.7619	5.88972
Os02g0658100	Bo1g051740	77.6699	64
Os02g0658100	Bo2g132360	77.1845	63.6
Os02g0658100	Bo7g077600	74.7573	55.3957
Os02g0658200	Bo8g095270	32	31.0078
Os02g0658200	Bo8g118220	37.6	34.058
Os02g0658300	Bo2g132370	53.9326	44.4444
Os02g0658300	Bo7g077610	51.6854	32.3944
Os02g0658500	Bo2g008750	39.3035	35.426
Os02g0658500	Bo3g023760	38.3085	31.3008
Os02g0658500	Bo9g001040	37.5622	35.867
Os02g0658500	Bo9g101050	38.806	32.1649
Os02g0658500	Bo9g175650	38.806	33.6933
Os02g0658900	Bo3g083150	36.0424	53.9683
Os02g0658900	Bo7g033250	57.5972	56.2069
Os02g0659100	Bo5g001300	13.8934	32.6996
Os02g0659100	Bo8g118200	14.0549	33.7209
Os02g0659500	Bo00875s050	18.7683	32.9897
Os02g0659500	Bo7g104570	19.6481	33.5
Os02g0659500	Bo8g044760	19.9413	32.5359
Os02g0659700	Bo9g051010	23.2877	33.6634
Os02g0660800	Bo9g051010	20.3822	31.6832
Os02g0661000	Bo3g057090	50	44.2177
Os02g0661000	Bo9g160130	50	45.7746
Os02g0661300	Bo1g028430	34.0517	28.6232
Os02g0661300	Bo7g108000	23.2759	15.7434
Os02g0661300	Bo7g108010	24.569	13.6691
Os02g0661300	Bo7g108030	22.8448	13.0221
Os02g0661600	Bo3g164410	32.6797	38.7597
Os02g0661600	Bo9g037200	33.0065	37.6866
Os02g0661600	Bo9g079550	34.9673	38.4892
Os02g0661800	Bo1g028390	41.4634	40.2844
Os02g0661800	Bo3g164400	24.878	34.4595
Os02g0661900	Bo3g054820	60.3774	27.1186
Os02g0662000	Bo07665s010	54.1353	54.1353
Os02g0662000	Bo13157s010	48.8722	42.4837
Os02g0662000	Bo3g045740	54.1353	43.3735
Os02g0662000	Bo3g045750	54.1353	54.1353
Os02g0662000	Bo4g050950	54.1353	43.3735
Os02g0662000	Bo4g050960	54.1353	54.1353
Os02g0662000	Bo9g079580	54.1353	42.6035
Os02g0662100	Bo07665s010	51.5625	49.6241
Os02g0662100	Bo13157s010	45.3125	37.9085
Os02g0662100	Bo3g045740	51.5625	39.759
Os02g0662100	Bo3g045750	51.5625	49.6241
Os02g0662100	Bo4g050950	51.5625	39.759
Os02g0662100	Bo4g050960	51.5625	49.6241
Os02g0662100	Bo9g079580	48.4375	36.6864
Os02g0662200	Bo8g044710	63.4783	65.1786
Os02g0662700	Bo3g037600	26.0931	30.8333
Os02g0662700	Bo4g104900	23.9774	30.1418
Os02g0662700	Bo6g074360	26.6573	31.3433
Os02g0662700	Bo9g001120	26.5162	33.6315
Os02g0663100	Bo3g037600	25.4545	30.3333
Os02g0663100	Bo4g104900	23.7762	30.1418
Os02g0663100	Bo6g074360	25.4545	30.1824
Os02g0663100	Bo9g001120	26.1538	33.4526
Os02g0663300	Bo4g024780	54.9151	47.2166
Os02g0663300	Bo4g102590	50.4145	46.0512
Os02g0663300	Bo8g095610	50.2566	46.0065
Os02g0663800	Bo9g002450	71.9424	71.9424
Os02g0663900	Bo9g175770	7.70218	42.5532
Os02g0664000	Bo2g108730	65.1261	67.6856
Os02g0664000	Bo9g092640	59.2437	82.4561
Os02g0664100	Bo01532s030	61.7811	62.949
Os02g0664100	Bo6g112790	35.9926	14.3597
Os02g0664200	Bo01532s030	0.413223	0.189036
Os02g0664200	Bo6g112790	82.2314	14.7298
Os02g0664300	Bo1g022530	62.3252	62.0059
Os02g0664300	Bo7g107190	62.1781	60.704
Os02g0664400	Bo1g003340	20.4396	26.3456
Os02g0664400	Bo4g150940	25.9341	10.424
Os02g0664400	Bo8g100920	26.5934	22.6592
Os02g0664700	Bo8g118030	28.2297	15.7333
Os02g0665000	Bo2g010580	69.3548	21.9388
Os02g0665000	Bo3g007180	68.2796	21.5986
Os02g0665000	Bo6g086090	65.0538	18.7306
Os02g0665000	Bo7g095660	69.8925	22.1088
Os02g0665200	Bo2g108820	32.2006	37.6894
Os02g0665500	Bo3g110870	38.4798	20.0247
Os02g0665500	Bo4g025080	51.0689	25.4739
Os02g0665500	Bo4g195910	55.1069	27.8511
Os02g0665500	Bo8g077500	41.5677	14.7306
Os02g0665800	Bo3g110870	15.343	10.5068
Os02g0665800	Bo4g025080	20.7581	13.6256
Os02g0665800	Bo4g195910	20.7581	13.8055
Os02g0665800	Bo8g077500	15.343	7.15488
Os02g0666300	Bo9g035400	52.2371	53.6782
Os02g0666500	Bo2g097650	43.4211	64.3454
Os02g0666500	Bo4g025120	65.9774	64.8799
Os02g0666500	Bo5g002380	68.797	65.9459
Os02g0666500	Bo8g117940	67.1053	66.4804
Os02g0666500	Bo9g002280	68.2331	64.9374
Os02g0666600	Bo2g024510	25.3807	25.1256
Os02g0666600	Bo5g008790	24.8731	23.6715
Os02g0666600	Bo8g010960	25.8883	24.4019
Os02g0666600	Bo8g112630	23.3503	22.2222
Os02g0666700	Bo3g002410	57.0632	52.8399
Os02g0666800	Bo7g114540	60.3448	60.6936
Os02g0667000	Bo8g030210	64.6341	65.4321
Os02g0667050	Bo8g030210	11.9266	16.0494
Os02g0667500	Bo2g113980	33.6391	20.9924
Os02g0667500	Bo3g091940	0.611621	1.49254
Os02g0667500	Bo3g091950	24.4648	33.6134
Os02g0667500	Bo7g016090	33.3333	24.0088
Os02g0667500	Bo9g024300	32.7217	23.991
Os02g0667600	Bo3g042470	35.6083	39.2157
Os02g0667600	Bo7g117260	27.003	31.7073
Os02g0668000	Bo2g093540	3.08008	31.5789
Os02g0668000	Bo2g093550	12.6283	24.3083
Os02g0668000	Bo3g066390	44.0452	50.9501
Os02g0668000	Bo3g091960	38.3984	45.5542
Os02g0668000	Bo3g091970	44.5585	48.2759
Os02g0668000	Bo3g184050	44.9692	50.6358
Os02g0668000	Bo6g031490	44.1478	50.5882
Os02g0668000	Bo7g016070	44.9692	48.5588
Os02g0668100	Bo1g001090	48.2456	51.2422
Os02g0668400	Bo5g030210	44.062	49.4208
Os02g0668400	Bo6g120150	43.8898	57.047
Os02g0668500	Bo1g006260	30.0429	34.4828
Os02g0669100	Bo11959s010	21.0345	50.4132
Os02g0669100	Bo5g030290	28.9655	30.9963
Os02g0669100	Bo6g120200	30	44.6154
Os02g0669100	Bo7g061580	25.5172	33.6364
Os02g0669500	Bo6g120270	29.9065	10.4918
Os02g0669700	Bo5g007140	36.8159	35.9223
Os02g0669900	Bo1g006630	42.8571	21.4035
Os02g0669900	Bo3g092210	42.1546	24.8276
Os02g0669900	Bo3g166980	42.3888	23.2947
Os02g0669900	Bo5g030380	28.3372	20.0997
Os02g0670000	Bo1g001030	59.3684	58.2645
Os02g0670000	Bo7g119800	58.5263	54.5098
Os02g0670100	Bo1g006330	47.619	51.1628
Os02g0670100	Bo2g089860	45.2381	45.8333
Os02g0670100	Bo3g155590	45.8874	50.237
Os02g0670100	Bo6g084980	46.5368	48.4234
Os02g0670100	Bo6g120390	44.8052	50.86
Os02g0670100	Bo7g014840	51.0823	57.561
Os02g0670100	Bo7g117520	48.0519	50.9174
Os02g0670100	Bo7g117530	43.29	51.2821
Os02g0670100	Bo9g024390	51.2987	57.2464
Os02g0670400	Bo1g006360	48.2759	49.6454
Os02g0670400	Bo5g030580	46.8966	46.5753
Os02g0670400	Bo7g014280	46.8966	49.635
Os02g0670400	Bo7g061420	45.5172	46.8085
Os02g0670400	Bo7g117500	46.8966	48.5714
Os02g0670400	Bo8g070350	47.5862	47.5862
Os02g0670500	Bo1g151560	34.4538	34.4538
Os02g0670500	Bo3g058950	36.9748	37.2881
Os02g0670500	Bo3g068450	41.1765	36.8421
Os02g0670500	Bo5g003500	34.4538	33.6066
Os02g0670500	Bo5g124840	38.6555	36.2205
Os02g0670500	Bo5g145350	34.4538	23.2955
Os02g0670500	Bo7g103990	40.3361	43.2432
Os02g0670500	Bo8g001200	33.6134	33.0578
Os02g0670500	Bo9g010480	35.2941	36.2069
Os02g0670900	Bo2g161410	49.8973	56.3805
Os02g0670900	Bo3g042490	50.308	60.3448
Os02g0670900	Bo7g120870	52.3614	57.5621
Os02g0671300	Bo2g121060	10.0604	32.2581
Os02g0671300	Bo5g065680	14.8893	43.787
Os02g0671300	Bo5g065690	3.82294	6.81004
Os02g0671800	Bo3g006890	15.035	21.883
Os02g0671800	Bo4g161150	7.69231	18.1818
Os02g0671800	Bo6g007070	11.1888	20.1893
Os02g0671800	Bo7g056310	10.6643	19.3651
Os02g0672100	Bo2g134910	33.4959	32.6984
Os02g0672100	Bo5g019790	26.8293	18.8141
Os02g0672100	Bo5g048370	22.439	30.3965
Os02g0672100	Bo7g080180	33.6585	35.0254
Os02g0672100	Bo7g080200	30.4065	36.7387
Os02g0672100	Bo8g066120	29.5935	38.7234
Os02g0672100	Bo8g106710	29.5935	38.9722
Os02g0672100	Bo9g071560	34.1463	35.7751
Os02g0672100	Bo9g071570	31.8699	39.2786
Os02g0672200	Bo5g072610	72.366	70.4137
Os02g0672200	Bo8g015090	73.3826	75.2607
Os02g0672400	Bo8g058300	41.2568	45.2096
Os02g0672500	Bo2g078980	39.4619	45.8333
Os02g0672500	Bo5g023870	30.4933	38.4181
Os02g0672500	Bo6g116160	37.6682	44.6809
Os02g0672500	Bo8g067290	36.7713	44.3243
Os02g0672600	Bo9g089640	55.6657	59.009
Os02g0672700	Bo3g017400	42.7273	45.6311
Os02g0672700	Bo8g117750	25.4545	19.4444
Os02g0672800	Bo6g066630	43.4641	48.0144
Os02g0673000	Bo2g099050	29.2035	13.6082
Os02g0673000	Bo3g053350	31.8584	15.0313
Os02g0673000	Bo9g003890	29.2035	14.0725
Os02g0673100	Bo2g099050	44.227	46.5979
Os02g0673100	Bo3g053350	46.184	49.2693
Os02g0673100	Bo9g003890	42.8571	46.6951
Os02g0673500	Bo9g031050	18.0556	30.042
Os02g0673500	Bo9g032140	20.4545	19.0813
Os02g0673600	Bo5g002620	81.5287	81.5287
Os02g0673600	Bo6g066640	77.0701	78.5714
Os02g0673600	Bo8g117780	78.3439	61.809
Os02g0673600	Bo9g032160	75.1592	76.129
Os02g0674700	Bo1g071060	24.8021	30.5195
Os02g0674700	Bo2g155030	18.9974	30.6383
Os02g0674700	Bo4g024950	50.3958	52.0436
Os02g0674700	Bo4g072050	18.9974	35.6436
Os02g0674700	Bo4g096580	48.285	57.7287
Os02g0674700	Bo7g089670	24.5383	32.9787
Os02g0674700	Bo8g064970	60.4222	58.1218
Os02g0674700	Bo8g095720	54.0897	54.9598
Os02g0674700	Bo8g107940	60.4222	59.6354
Os02g0674700	Bo9g028900	57.5198	63.3721
Os02g0674700	Bo9g092710	60.4222	58.5678
Os02g0675400	Bo5g016670	62.0833	63.1356
Os02g0675400	Bo8g107950	60.8333	61.8644
Os02g0675700	Bo2g098750	58.6687	61.0306
Os02g0675700	Bo4g024930	59.2879	56.994
Os02g0675700	Bo4g195770	57.4303	35.5024
Os02g0675800	Bo00834s020	49.1582	50.3448
Os02g0675800	Bo3g023330	48.1481	49.481
Os02g0675800	Bo4g102540	52.1886	54.386
Os02g0675800	Bo5g016700	51.8519	54.6099
Os02g0675800	Bo9g028840	51.8519	53.1034
Os02g0676000	Bo00834s030	70.3704	69.1649
Os02g0676000	Bo01004s030	29.4118	32.2196
Os02g0676000	Bo5g016740	69.281	68.3871
Os02g0676400	Bo15004s010	9.65392	45.6897
Os02g0676400	Bo1g033050	52.8233	57.0866
Os02g0676400	Bo2g048110	47.7231	51.5748
Os02g0676400	Bo3g023470	48.0874	51.7647
Os02g0676400	Bo6g018330	40.9836	44.1176
Os02g0676400	Bo7g108410	52.2769	56.0547
Os02g0676400	Bo9g104980	40.0729	41.5879
Os02g0676400	Bo9g104990	25.1366	48.4211
Os02g0676400	Bo9g150380	14.3898	34.0517
Os02g0676800	Bo2g048150	26.4368	42.8571
