Gene stable ID	Chlamydomonas reinhardtii gene stable ID	%id. target Chlamydomonas reinhardtii gene identical to query gene	%id. query gene identical to target Chlamydomonas reinhardtii gene
Os02g0816900	CHLREDRAFT_185104	43.9716	33.9623
Os02g0817200	CHLREDRAFT_177203	20	35.3774
Os02g0817500	CHLREDRAFT_122352	57.3171	55.9524
Os02g0817700	CHLREDRAFT_138637	64.7321	62.9067
Os02g0817900	CHLREDRAFT_196742	49.3002	48.6196
Os02g0817900	CHLREDRAFT_196744	38.7247	38.0153
Os02g0818700	CHLREDRAFT_146060	31.962	36.8613
Os02g0819100	CHLREDRAFT_133381	18.3824	32.4675
Os02g0819100	CHLREDRAFT_172747	15.0735	22.5275
Os02g0819300	CHLREDRAFT_123505	4.61957	10.828
Os02g0819500	CHLREDRAFT_173570	19	23.1707
Os02g0819500	CHLREDRAFT_205632	32.3333	20.6383
Os02g0819600	CHLREDRAFT_158976	23.4192	32.4675
Os02g0819700	CHLREDRAFT_193843	20.7447	35.1351
Os02g0820000	CHLREDRAFT_160030	76.5823	79.6053
Os02g0820600	CHLREDRAFT_141821	22.7603	23.0392
Os02g0820700	CHLREDRAFT_183904	28.6885	31.8182
Os02g0821200	CHLREDRAFT_153674	23.913	12.4294
Os02g0821800	CHLREDRAFT_186463	73.8775	57.4603
Os02g0822200	CHLREDRAFT_182375	48.9426	48.9426
Os02g0822300	CHLREDRAFT_191517	29.2614	30.4734
Os02g0822600	CHLREDRAFT_184123	35.2941	32.3529
Os02g0822800	CHLREDRAFT_141204	27.9383	23.6542
Os02g0822900	CHLREDRAFT_116959	14.6651	32.398
Os02g0823000	CHLREDRAFT_196785	31.7431	28.3142
Os02g0824700	CHLREDRAFT_182533	57.6923	61.9835
Os02g0826100	CHLREDRAFT_105835	20.0986	44.5355
Os02g0826100	CHLREDRAFT_151537	24.6609	32.4149
Os02g0826200	CHLREDRAFT_123563	44.795	42.6426
Os02g0826500	CHLREDRAFT_142024	26.0116	22.0049
Os02g0827100	CHLREDRAFT_114525	55	9.01639
Os02g0827100	CHLREDRAFT_138462	67.5	7.87172
Os02g0827100	CHLREDRAFT_138508	60	8.08081
Os02g0827100	CHLREDRAFT_190697	52.5	7.69231
Os02g0827300	CHLREDRAFT_123204	40.8935	53.6036
Os02g0827600	CHLREDRAFT_196285	27.1739	16.7411
Os02g0828200	CHLREDRAFT_170872	28.6396	34.5821
Os02g0828500	CHLREDRAFT_170872	32.1256	38.3285
Os02g0829100	CHLREDRAFT_186935	26.8817	25.6849
Os02g0829500	CHLREDRAFT_108123	12.5767	56.9444
Os02g0830100	CHLREDRAFT_187947	52.4675	55.4184
Os02g0830200	CHLREDRAFT_166515	35.8779	7.70492
Os02g0830801	CHLREDRAFT_145230	27.5159	7.56567
Os02g0830900	CHLREDRAFT_145230	23.1383	3.04729
Os02g0831300	CHLREDRAFT_111690	39.7287	44.181
Os02g0831700	CHLREDRAFT_186985	40.5797	39.4366
Os02g0831800	CHLREDRAFT_196926	48.9418	51.676
Os02g0832000	CHLREDRAFT_127871	43.4862	48.9669
Os02g0832100	CHLREDRAFT_178913	24.5495	8.76206
Os02g0833300	CHLREDRAFT_195569	33.0846	29.2952
Os02g0833400	CHLREDRAFT_116701	16.0714	54.5455
Os02g0834700	CHLREDRAFT_122924	43.7326	50.3205
Os03g0100040	CHLREDRAFT_137493	64.3979	58.0189
Os03g0100200	CHLREDRAFT_205901	29.5567	27.7778
Os03g0100300	CHLREDRAFT_166254	12.0846	13.3779
Os03g0100300	CHLREDRAFT_195452	5.43807	6.81818
Os03g0100400	CHLREDRAFT_169954	26.3317	41.3902
Os03g0100500	CHLREDRAFT_96162	24.5455	47.7876
Os03g0100800	CHLREDRAFT_182602	44.1237	39.593
Os03g0100900	CHLREDRAFT_128454	25.3061	44.6043
Os03g0101100	CHLREDRAFT_131913	29.7125	34.1912
Os03g0101200	CHLREDRAFT_116959	19.7386	38.5204
Os03g0102100	CHLREDRAFT_111421	31.6832	33.218
Os03g0102200	CHLREDRAFT_135424	42.1053	40.678
Os03g0102300	CHLREDRAFT_60751	0	0
Os03g0102333	CHLREDRAFT_60751	25.5494	6.45833
Os03g0102366	CHLREDRAFT_60751	35.9223	10.2778
Os03g0102400	CHLREDRAFT_147582	18.0498	22.4806
Os03g0102400	CHLREDRAFT_94881	9.54357	54.1176
Os03g0105600	CHLREDRAFT_129868	91.0515	91.8736
Os03g0105600	CHLREDRAFT_129876	91.0515	91.8736
Os03g0106000	CHLREDRAFT_105828	23.4097	30.4636
Os03g0106000	CHLREDRAFT_146674	20.6107	19.8529
Os03g0106000	CHLREDRAFT_153968	20.3562	13.3111
Os03g0106000	CHLREDRAFT_180771	21.6285	25.8359
Os03g0106000	CHLREDRAFT_181839	23.9186	22.7053
Os03g0106000	CHLREDRAFT_195314	13.2316	18.4397
Os03g0106000	CHLREDRAFT_81583	14.7583	23.2
Os03g0106400	CHLREDRAFT_187392	41.9753	45.3333
Os03g0106400	CHLREDRAFT_206169	42.963	38.1579
Os03g0107100	CHLREDRAFT_182602	21.957	8.51064
Os03g0107600	CHLREDRAFT_119724	20.4724	33.7662
Os03g0108400	CHLREDRAFT_113052	46.7532	49.0909
Os03g0108600	CHLREDRAFT_169389	20.2808	26.2097
Os03g0108800	CHLREDRAFT_127285	32.1429	22.0859
Os03g0109300	CHLREDRAFT_116096	42.1801	47.0899
Os03g0109500	CHLREDRAFT_195601	58.3333	60.4317
Os03g0109600	CHLREDRAFT_193614	51.4286	55.2147
Os03g0109700	CHLREDRAFT_143294	30.7246	28.5714
Os03g0111700	CHLREDRAFT_136266	15.2439	2.59875
Os03g0112101	CHLREDRAFT_195447	52.0513	21.3012
Os03g0113100	CHLREDRAFT_102571	32.13	45.641
Os03g0113700	CHLREDRAFT_137452	65.3846	72.8171
Os03g0113800	CHLREDRAFT_148178	26.556	24.2884
Os03g0114200	CHLREDRAFT_192348	35.3293	29.9492
Os03g0114300	CHLREDRAFT_127689	15.7895	42.5455
Os03g0114300	CHLREDRAFT_188280	15.3846	19.965
Os03g0114800	CHLREDRAFT_168698	48.3589	50.3417
Os03g0114800	CHLREDRAFT_82040	56.674	58.8636
Os03g0115200	CHLREDRAFT_148035	58.1498	62.5592
Os03g0115400	CHLREDRAFT_186990	12.0643	30.4054
Os03g0115500	CHLREDRAFT_134003	38.5366	36.4055
Os03g0116000	CHLREDRAFT_95928	11.7225	27.5281
Os03g0116400	CHLREDRAFT_149870	23.3846	20.3209
Os03g0116400	CHLREDRAFT_206025	27.3846	15.2397
Os03g0116500	CHLREDRAFT_194712	51.7007	54.8077
Os03g0117200	CHLREDRAFT_103066	18.9125	66.1157
Os03g0117800	CHLREDRAFT_180256	39.4737	46.0751
Os03g0118200	CHLREDRAFT_166262	24.3553	26.9841
Os03g0118400	CHLREDRAFT_127285	71.7791	35.8896
Os03g0118700	CHLREDRAFT_140509	19.4489	19.6399
Os03g0118800	CHLREDRAFT_118594	19.0065	45.1282
Os03g0118900	CHLREDRAFT_118166	14.4708	34.5361
Os03g0119000	CHLREDRAFT_172294	18.75	22.6415
Os03g0119900	CHLREDRAFT_100020	97.0874	97.0874
Os03g0119900	CHLREDRAFT_100611	97.0874	97.0874
Os03g0119900	CHLREDRAFT_100662	97.0874	97.0874
Os03g0119900	CHLREDRAFT_110341	97.0874	97.0874
Os03g0119900	CHLREDRAFT_112470	97.0874	97.0874
Os03g0119900	CHLREDRAFT_112559	97.0874	97.0874
Os03g0119900	CHLREDRAFT_112822	97.0874	97.0874
Os03g0119900	CHLREDRAFT_115475	97.0874	97.0874
Os03g0119900	CHLREDRAFT_120734	89.3204	89.3204
Os03g0119900	CHLREDRAFT_121757	97.0874	97.0874
Os03g0119900	CHLREDRAFT_121805	97.0874	97.0874
Os03g0119900	CHLREDRAFT_121845	97.0874	97.0874
Os03g0119900	CHLREDRAFT_124193	88.3495	96.8085
Os03g0119900	CHLREDRAFT_124889	97.0874	97.0874
Os03g0119900	CHLREDRAFT_144564	97.0874	97.0874
Os03g0119900	CHLREDRAFT_160490	93.2039	96.9697
Os03g0119900	CHLREDRAFT_167163	97.0874	97.0874
Os03g0119900	CHLREDRAFT_167195	97.0874	97.0874
Os03g0119900	CHLREDRAFT_579	97.0874	97.0874
Os03g0119900	CHLREDRAFT_653	97.0874	97.0874
Os03g0119900	CHLREDRAFT_796	92.233	95.9596
Os03g0119900	CHLREDRAFT_97581	97.0874	97.0874
Os03g0119900	CHLREDRAFT_97613	97.0874	97.0874
Os03g0119900	CHLREDRAFT_97616	97.0874	97.0874
Os03g0119900	CHLREDRAFT_97647	97.0874	97.0874
Os03g0119900	CHLREDRAFT_97742	97.0874	97.0874
Os03g0119900	CHLREDRAFT_98022	97.0874	97.0874
Os03g0119900	CHLREDRAFT_98181	97.0874	97.0874
Os03g0119900	CHLREDRAFT_99976	97.0874	97.0874
Os03g0120000	CHLREDRAFT_196738	18.3099	4.84171
Os03g0120100	CHLREDRAFT_118915	39.7059	38.0282
Os03g0120300	CHLREDRAFT_188728	50.1779	46.3816
Os03g0121700	CHLREDRAFT_122124	49.3213	64.881
Os03g0121800	CHLREDRAFT_173928	17.6314	17.2289
Os03g0122000	CHLREDRAFT_195647	24.6933	21.4953
Os03g0122200	CHLREDRAFT_195634	41.3333	52.8409
Os03g0123100	CHLREDRAFT_57440	68.125	68.5535
Os03g0123200	CHLREDRAFT_187814	30.1587	17.5115
Os03g0123200	CHLREDRAFT_51996	12.6984	35.1648
Os03g0123300	CHLREDRAFT_35396	41.109	48.2063
Os03g0123500	CHLREDRAFT_206298	19.1083	13.1868
Os03g0123600	CHLREDRAFT_119734	36.1314	50.5102
Os03g0123800	CHLREDRAFT_146695	8.96226	2.85714
Os03g0124900	CHLREDRAFT_173470	17.2489	14.4689
Os03g0125000	DAA00919	32.6165	48.6631
Os03g0125100	CHLREDRAFT_164400	45.9649	44.1077
Os03g0125300	CHLREDRAFT_189589	31.5104	25.3138
Os03g0125300	CHLREDRAFT_190178	23.6979	19.869
Os03g0125800	CHLREDRAFT_108792	33.9768	40.6467
Os03g0125800	CHLREDRAFT_114099	31.2741	39.9015
Os03g0125800	CHLREDRAFT_143478	28.7645	17.4065
Os03g0125800	CHLREDRAFT_144191	28.7645	18.0387
Os03g0125800	CHLREDRAFT_148687	26.0618	25.2336
Os03g0126000	CHLREDRAFT_126030	44.3038	44.8718
Os03g0126300	CHLREDRAFT_142662	22.3881	27.2727
Os03g0126300	CHLREDRAFT_142678	28.6567	28.6567
Os03g0127700	CHLREDRAFT_110032	11.6723	33.3333
Os03g0127900	CHLREDRAFT_178824	25.1142	10.1852
Os03g0128500	CHLREDRAFT_103391	40.3263	40.1392
Os03g0128700	CHLREDRAFT_127871	42.6199	47.7273
Os03g0128800	CHLREDRAFT_94979	18.254	31.5068
Os03g0128932	CHLREDRAFT_178913	15.5093	5.38585
Os03g0129300	CHLREDRAFT_129019	61.4865	72.9947
Os03g0130400	CHLREDRAFT_118113	35.1536	43.8298
Os03g0130750	CHLREDRAFT_100906	38.3562	31.4607
Os03g0131200	CHLREDRAFT_150104	74.7967	74.645
Os03g0131300	CHLREDRAFT_179183	28.0899	39.3701
Os03g0131500	CHLREDRAFT_178821	32.7957	31.3625
Os03g0131800	CHLREDRAFT_147728	37.5	37.8261
Os03g0131900	CHLREDRAFT_22212	28.6082	29.0576
Os03g0133900	CHLREDRAFT_205984	49.1525	36.25
Os03g0136200	CHLREDRAFT_161904	46.281	43.4109
Os03g0136400	CHLREDRAFT_133698	27.9468	26.25
Os03g0136400	CHLREDRAFT_135952	27.9468	26.4388
Os03g0136400	CHLREDRAFT_183357	27.3764	25.1309
Os03g0136400	CHLREDRAFT_189331	27.7567	25.5245
Os03g0136600	CHLREDRAFT_101586	26.4151	45.1613
Os03g0136800	CHLREDRAFT_12075	31.4189	19.2946
Os03g0137300	CHLREDRAFT_162260	32.8502	24.9084
Os03g0137500	CHLREDRAFT_127172	32.2464	32.2464
Os03g0137500	CHLREDRAFT_146232	27.5362	27.1429
Os03g0137600	CHLREDRAFT_173978	41.4343	48.3721
Os03g0137700	CHLREDRAFT_146163	18.3908	25.3968
Os03g0137700	CHLREDRAFT_180272	17.7011	15.493
Os03g0137700	CHLREDRAFT_186922	24.5977	12.3557
Os03g0139100	CHLREDRAFT_159282	75	79.2857
Os03g0140900	CHLREDRAFT_143212	9.03361	11.0825
Os03g0140900	CHLREDRAFT_193607	12.605	8.43882
Os03g0141000	CHLREDRAFT_24354	78.75	38.6503
Os03g0143300	CHLREDRAFT_153062	41.6058	8.94819
Os03g0143400	CHLREDRAFT_115081	60.4853	64.9907
Os03g0145500	CHLREDRAFT_174839	24.017	20.677
Os03g0145600	CHLREDRAFT_169764	15.9251	22.0779
Os03g0145900	CHLREDRAFT_123572	35.461	19.685
Os03g0146000	CHLREDRAFT_195518	37.619	34.4978
Os03g0146000	CHLREDRAFT_195872	45.2381	45.2381
Os03g0146000	CHLREDRAFT_24345	48.0952	50
Os03g0146300	CHLREDRAFT_182779	71.1111	72.7273
Os03g0146400	CHLREDRAFT_113560	25.1418	36.4384
Os03g0146400	CHLREDRAFT_115086	10.775	55.3398
Os03g0146400	CHLREDRAFT_195950	29.1115	27.3535
Os03g0146500	CHLREDRAFT_142225	42.6087	36.0294
Os03g0147700	CHLREDRAFT_146896	8.71492	48.3607
Os03g0147900	CHLREDRAFT_136408	38.2114	27.1676
Os03g0150500	CHLREDRAFT_133698	28.281	27.3214
Os03g0150500	CHLREDRAFT_135952	27.9113	27.1583
Os03g0150500	CHLREDRAFT_183357	27.5416	26.0035
Os03g0150500	CHLREDRAFT_189331	27.7264	26.2238
Os03g0150600	CHLREDRAFT_133698	28.8425	27.1429
Os03g0150600	CHLREDRAFT_135952	28.463	26.9784
Os03g0150600	CHLREDRAFT_183357	27.8937	25.6544
Os03g0150600	CHLREDRAFT_189331	28.0835	25.8741
Os03g0150800	CHLREDRAFT_133698	30.1136	28.3929
Os03g0150800	CHLREDRAFT_135952	29.5455	28.0576
Os03g0150800	CHLREDRAFT_183357	29.1667	26.8761
Os03g0150800	CHLREDRAFT_189331	29.3561	27.0979
Os03g0151700	CHLREDRAFT_127955	42.234	42.9654
Os03g0151800	CHLREDRAFT_134171	86.1557	85.3121
Os03g0152100	CHLREDRAFT_206363	37.3832	6.19195
Os03g0152600	CHLREDRAFT_159567	33.8912	41.3265
Os03g0152700	CHLREDRAFT_179001	13.494	23.8298
Os03g0153100	CHLREDRAFT_151618	20.438	28.4746
Os03g0153400	CHLREDRAFT_188814	31.875	23.6111
Os03g0153500	CHLREDRAFT_151618	26.2136	27.4576
Os03g0153900	CHLREDRAFT_151618	20.1474	27.7966
Os03g0154000	CHLREDRAFT_151618	19.9519	28.1356
Os03g0154100	CHLREDRAFT_151618	21.6749	29.8305
Os03g0154700	CHLREDRAFT_195593	78.9744	81.0526
Os03g0155000	CHLREDRAFT_151618	29.8343	18.3051
Os03g0156500	CHLREDRAFT_99865	8.73181	46.6667
Os03g0156700	CHLREDRAFT_173008	26.1236	38.4298
Os03g0157500	CHLREDRAFT_143692	16.8317	21.519
Os03g0157900	CHLREDRAFT_188476	52.1127	54.8148
Os03g0158200	CHLREDRAFT_100494	41.9802	51.9608
Os03g0160600	CHLREDRAFT_195668	24.8264	20.8759
Os03g0161800	CHLREDRAFT_137265	53.0303	51.2195
Os03g0161900	CHLREDRAFT_117914	17.1504	64.3564
Os03g0162200	CHLREDRAFT_187884	76.8116	73.6111
Os03g0162650	CHLREDRAFT_113103	16.6052	12.7841
Os03g0162650	CHLREDRAFT_145869	18.8192	8.76289
Os03g0162650	CHLREDRAFT_167816	21.0332	17.8683
Os03g0162650	CHLREDRAFT_167834	16.2362	14.2857
Os03g0162800	CHLREDRAFT_113103	30.9446	26.9886
Os03g0162800	CHLREDRAFT_145869	29.316	15.4639
Os03g0162800	CHLREDRAFT_167816	20.5212	19.7492
Os03g0162800	CHLREDRAFT_167834	29.9674	29.8701
Os03g0163300	CHLREDRAFT_191427	36.3964	47.4178
Os03g0164700	CHLREDRAFT_205628	35.9574	35.3556
Os03g0165600	CHLREDRAFT_144600	24.1584	4.86056
Os03g0165800	CHLREDRAFT_128777	43.0493	44.0367
Os03g0165800	CHLREDRAFT_136188	39.9103	40.6393
Os03g0165800	CHLREDRAFT_195403	53.8117	54.7945
Os03g0165800	CHLREDRAFT_195404	39.0135	39.5455
Os03g0166800	CHLREDRAFT_155138	44.3163	46.9459
Os03g0167500	CHLREDRAFT_177524	19.5122	28.8889
Os03g0167700	CHLREDRAFT_399	52.2293	66.6667
Os03g0167700	CHLREDRAFT_807	52.2293	66.6667
Os03g0168500	CHLREDRAFT_205754	19.209	13.6546
Os03g0168700	CHLREDRAFT_142738	23.8806	13.4313
Os03g0168700	CHLREDRAFT_142739	17.1642	18.254
Os03g0168700	CHLREDRAFT_142740	17.9104	19.7531
Os03g0169100	CHLREDRAFT_135614	66.7883	69.0566
Os03g0169400	CHLREDRAFT_196265	21.7143	26.2069
Os03g0169500	CHLREDRAFT_167152	25.6831	31.2639
Os03g0169600	CHLREDRAFT_205894	15.2273	10.7372
Os03g0170300	CHLREDRAFT_167688	18.4615	45.283
Os03g0170500	CHLREDRAFT_98339	14.0541	25.4902
Os03g0171900	CHLREDRAFT_133057	61.7284	61.4754
Os03g0172200	CHLREDRAFT_115432	36.3129	38.0117
Os03g0173900	CHLREDRAFT_161785	20.4	26.8421
Os03g0174300	CHLREDRAFT_13675	14.4097	13.2588
Os03g0174300	CHLREDRAFT_143550	12.5	14.1176
Os03g0174300	CHLREDRAFT_144509	6.59722	11.1437
Os03g0174300	CHLREDRAFT_147074	3.29861	7.53968
Os03g0174300	CHLREDRAFT_147523	18.0556	15.4532
Os03g0174300	CHLREDRAFT_147553	12.6736	20.5056
Os03g0174300	CHLREDRAFT_15136	13.0208	11.1276
Os03g0174300	CHLREDRAFT_15379	11.1111	6.30542
Os03g0174300	CHLREDRAFT_16652	19.0972	11.3754
Os03g0174300	CHLREDRAFT_169942	20.6597	14.6012
Os03g0174300	CHLREDRAFT_17088	19.7917	14.2145
Os03g0174300	CHLREDRAFT_172818	15.2778	13.3739
Os03g0174300	CHLREDRAFT_176731	13.8889	12.9032
Os03g0174300	CHLREDRAFT_180471	14.4097	16.9388
Os03g0174300	CHLREDRAFT_180472	11.6319	12.6894
Os03g0174300	CHLREDRAFT_186238	13.3681	12.5203
Os03g0174300	CHLREDRAFT_186240	13.5417	15.9509
Os03g0174300	CHLREDRAFT_18637	19.7917	11.789
Os03g0174300	CHLREDRAFT_186708	12.6736	17.096
Os03g0174300	CHLREDRAFT_190983	14.7569	9.62627
Os03g0174300	CHLREDRAFT_191232	14.2361	11.3731
Os03g0174300	CHLREDRAFT_192138	9.02778	4.06568
Os03g0174300	CHLREDRAFT_193010	21.0069	14.9383
Os03g0174300	CHLREDRAFT_196258	19.4444	18.7605
Os03g0174300	CHLREDRAFT_196807	13.8889	11.3798
Os03g0174300	CHLREDRAFT_205668	12.3264	11.6203
Os03g0174300	CHLREDRAFT_21310	10.0694	6.59841
Os03g0174300	CHLREDRAFT_21356	8.33333	12.2137
Os03g0174300	CHLREDRAFT_35571	20.3125	14.2509
Os03g0174300	CHLREDRAFT_7088	13.3681	9.80892
Os03g0174300	CHLREDRAFT_7341	12.1528	9.45946
Os03g0174300	CHLREDRAFT_8449	20.6597	16.9034
Os03g0174300	CHLREDRAFT_95408	10.2431	30.8901
Os03g0174300	CHLREDRAFT_95806	3.47222	10
Os03g0174500	CHLREDRAFT_196727	55.9426	58.9633
Os03g0174600	CHLREDRAFT_102762	42.623	56.9863
Os03g0175200	CHLREDRAFT_96857	40.4762	12.6394
Os03g0175600	CHLREDRAFT_114854	58.0645	65.4545
Os03g0176100	CHLREDRAFT_144686	15.2778	19.6429
Os03g0176700	CHLREDRAFT_206257	28.1385	23.8095
Os03g0177400	CHLREDRAFT_119338	16.7785	37.3134
Os03g0177900	CHLREDRAFT_119338	16.7785	37.3134
Os03g0178000	CHLREDRAFT_119338	16.7785	37.3134
Os03g0178100	CHLREDRAFT_165985	20.7317	37.1032
Os03g0178200	CHLREDRAFT_154497	26.8908	36.7816
Os03g0179900	CHLREDRAFT_144677	33.6601	28.1934
Os03g0180000	CHLREDRAFT_205918	23.0047	18.6785
Os03g0180400	CHLREDRAFT_128384	71.5447	70.6827
Os03g0180700	CHLREDRAFT_108570	43.5518	43.3684
Os03g0181500	CHLREDRAFT_138664	42.6199	40.885
Os03g0182000	CHLREDRAFT_143991	17.3285	14.3284
Os03g0182000	CHLREDRAFT_145075	12.2744	6.3197
Os03g0182000	CHLREDRAFT_149795	11.5523	9.49555
Os03g0182000	CHLREDRAFT_152142	18.5921	11.8664
Os03g0182000	CHLREDRAFT_193149	17.3285	7.36196
Os03g0182000	CHLREDRAFT_206143	17.87	17.9024
Os03g0182000	CHLREDRAFT_206144	17.509	12.8307
Os03g0182000	CHLREDRAFT_206146	16.426	8.8694
Os03g0182000	CHLREDRAFT_20994	16.787	8.094
Os03g0182400	CHLREDRAFT_102339	18.6462	38.8298
Os03g0182600	CHLREDRAFT_126059	56.7213	62.0072
Os03g0182700	CHLREDRAFT_140593	32.7434	33.79
Os03g0183000	CHLREDRAFT_205919	14.3713	30.3797
Os03g0183600	CHLREDRAFT_191703	41.9753	51.9084
Os03g0183900	CHLREDRAFT_182602	42.3792	21.0916
Os03g0184000	CHLREDRAFT_78128	59.5156	60.9929
Os03g0184550	CHLREDRAFT_144174	24.6334	18.0645
Os03g0184600	CHLREDRAFT_144174	23.7113	4.94624
Os03g0184700	CHLREDRAFT_172905	28.496	35.7616
Os03g0185000	CHLREDRAFT_205985	40.8638	31.3776
Os03g0185500	CHLREDRAFT_170805	17.1103	20.6422
Os03g0185600	CHLREDRAFT_134530	37.6	42.7273
Os03g0186100	CHLREDRAFT_195943	39.7351	40.404
Os03g0186950	CHLREDRAFT_182011	42.6136	30.4878
Os03g0187300	CHLREDRAFT_186304	25.2199	14.601
Os03g0187700	CHLREDRAFT_185010	29.8387	30.3279
Os03g0190800	CHLREDRAFT_126990	60.3825	63.1429
Os03g0190900	CHLREDRAFT_173818	18.0873	24.5763
Os03g0191100	CHLREDRAFT_149653	33.4917	28.2
Os03g0191400	CHLREDRAFT_195522	66.5116	67.7725
Os03g0191700	CHLREDRAFT_129834	17.6554	45.7875
Os03g0192100	CHLREDRAFT_119383	36.3441	39.486
Os03g0192400	CHLREDRAFT_194458	40.1408	40.1408
Os03g0192500	CHLREDRAFT_142396	18.9807	28.9544
Os03g0192700	CHLREDRAFT_188120	73.5294	73.9645
Os03g0192800	CHLREDRAFT_171763	32.4759	4.20483
Os03g0193400	CHLREDRAFT_173525	13.3663	4.86486
Os03g0193600	CHLREDRAFT_115221	31.8182	31.4103
Os03g0193700	CHLREDRAFT_190175	21.1009	6.80473
Os03g0194400	CHLREDRAFT_115555	37.6744	48.2143
Os03g0195100	CHLREDRAFT_129557	53.8636	53.7415
Os03g0195200	CHLREDRAFT_100576	34.9265	57.5758
Os03g0196600	CHLREDRAFT_205985	40.9524	32.9082
Os03g0196800	CHLREDRAFT_195637	31.3514	34.3195
Os03g0197400	CHLREDRAFT_176627	26.3158	45.0644
Os03g0198400	CHLREDRAFT_206186	42.2472	39.8305
Os03g0198500	CHLREDRAFT_128454	28.3401	50.3597
Os03g0199000	CHLREDRAFT_171760	23.6246	19.0104
Os03g0200000	CHLREDRAFT_128250	35.8839	34.6056
Os03g0200500	CHLREDRAFT_168484	73.2824	74.1313
Os03g0200700	CHLREDRAFT_153764	25.0729	22.1649
Os03g0200800	CHLREDRAFT_24097	62.5	60.8466
Os03g0201100	CHLREDRAFT_35795	4.69799	1.13086
Os03g0201600	CHLREDRAFT_107483	24.0876	19.4118
Os03g0202001	CHLREDRAFT_184419	44.7273	49.7976
Os03g0202200	CHLREDRAFT_127172	33.213	33.3333
Os03g0202200	CHLREDRAFT_146232	31.769	31.4286
Os03g0202300	CHLREDRAFT_136390	43.8144	45.4545
Os03g0205400	CHLREDRAFT_96792	6.22568	67.2269
Os03g0205500	CHLREDRAFT_149810	38.3966	33.4559
Os03g0206300	CHLREDRAFT_143915	31.9672	13.879
Os03g0207250	CHLREDRAFT_182279	45.3782	38.2979
Os03g0207900	CHLREDRAFT_147395	24.5614	33.4129
Os03g0208500	CHLREDRAFT_113049	27.8626	32.4444
Os03g0208500	CHLREDRAFT_128400	27.0992	27.6803
Os03g0208700	CHLREDRAFT_147453	23.7164	23.0404
Os03g0208800	CHLREDRAFT_147453	10.0756	9.50119
Os03g0209400	CHLREDRAFT_190973	45.7143	41.0256
Os03g0209500	CHLREDRAFT_186248	19.7324	21.0339
Os03g0209600	CHLREDRAFT_114761	46.0133	52.6616
Os03g0210400	CHLREDRAFT_193637	21.9265	36.3445
Os03g0210700	CHLREDRAFT_186741	15.0538	7.73481
Os03g0210800	CHLREDRAFT_190884	3.63864	4.58136
Os03g0211600	CHLREDRAFT_171673	21.028	5.86319
Os03g0211600	CHLREDRAFT_205934	22.6636	9.0824
Os03g0212700	CHLREDRAFT_138803	49.531	53.3333
Os03g0213100	CHLREDRAFT_188207	76.8421	76.6807
Os03g0213400	CHLREDRAFT_171830	19.403	42.7466
Os03g0213800	CHLREDRAFT_186637	15.9892	25.7642
Os03g0213900	CHLREDRAFT_148231	15.1436	9.91453
Os03g0214000	CHLREDRAFT_169578	23.4146	25.8065
Os03g0214000	CHLREDRAFT_193786	28.6179	25.3237
Os03g0214100	CHLREDRAFT_205634	26.1905	25.5023
Os03g0214400	CHLREDRAFT_196553	44.958	22.9122
Os03g0214600	CHLREDRAFT_56672	45.1948	43.2836
Os03g0215000	CHLREDRAFT_144907	27.0833	29.4618
Os03g0215000	CHLREDRAFT_149680	21.875	31.2268
Os03g0215000	CHLREDRAFT_193755	28.3854	31.5942
Os03g0215800	CHLREDRAFT_196485	51.1111	60.2094
Os03g0216600	CHLREDRAFT_128630	49.652	47.3976
Os03g0216700	CHLREDRAFT_145089	25.5692	22.3242
Os03g0216700	CHLREDRAFT_192277	18.0385	28.3747
Os03g0218500	CHLREDRAFT_190810	12.1107	17.9028
Os03g0219100	CHLREDRAFT_150775	14.6119	18.2857
Os03g0219100	CHLREDRAFT_179305	10.9589	12.1212
Os03g0219100	CHLREDRAFT_183333	16.21	16.6276
Os03g0219300	CHLREDRAFT_128523	86.1915	85.8093
Os03g0219300	CHLREDRAFT_186023	86.1915	85.8093
Os03g0219700	CHLREDRAFT_116132	8.90052	53.125
Os03g0219700	CHLREDRAFT_171348	26.3525	25.2087
Os03g0219800	CHLREDRAFT_167272	11.7647	7.14286
Os03g0219900	CHLREDRAFT_195635	38.403	41.9087
Os03g0220100	CHLREDRAFT_138664	52.4291	45.8407
Os03g0222100	CHLREDRAFT_192147	30.4075	27.596
Os03g0222600	CHLREDRAFT_116444	34.1667	39.0476
Os03g0222600	CHLREDRAFT_97658	35	44.9198
Os03g0223200	CHLREDRAFT_190503	46.5969	41.1085
Os03g0223200	CHLREDRAFT_190510	47.644	50.1377
Os03g0223400	CHLREDRAFT_133971	59.3838	55.4974
Os03g0223400	CHLREDRAFT_147468	33.3333	20.6239
Os03g0223700	CHLREDRAFT_152465	40.7876	44.0729
Os03g0223800	CHLREDRAFT_191024	8.10811	0.691244
Os03g0223900	CHLREDRAFT_177090	28.6604	9.58333
Os03g0224200	CHLREDRAFT_113139	18.6686	54.8936
Os03g0224300	CHLREDRAFT_131610	43.3862	37.4857
Os03g0224700	CHLREDRAFT_117914	14.878	60.396
Os03g0225100	CHLREDRAFT_187846	19.764	26.9076
Os03g0225600	CHLREDRAFT_143734	14.9123	1.55535
Os03g0225600	CHLREDRAFT_181010	36.8421	5.66802
