Gene stable ID	Prunus persica gene stable ID	%id. target Prunus persica gene identical to query gene	%id. query gene identical to target Prunus persica gene
Os01g0956075	PRUPE_2G038900	43.769	45.1411
Os01g0956200	PRUPE_7G055600	34.8269	32.6336
Os01g0956200	PRUPE_7G055700	33.1976	30.8712
Os01g0956600	PRUPE_1G045200	25	16.2047
Os01g0956800	PRUPE_3G054800	27.4247	28.211
Os01g0956800	PRUPE_3G080300	25.7525	26.2202
Os01g0956800	PRUPE_3G080600	25.641	26.1364
Os01g0956800	PRUPE_3G080800	25.864	26.1556
Os01g0956800	PRUPE_3G083200	25.9755	26.4472
Os01g0957000	PRUPE_4G254100	66.1654	62.1908
Os01g0957100	PRUPE_1G177000	58.2882	53.3201
Os01g0957200	PRUPE_4G253900	59.126	59.8958
Os01g0957800	PRUPE_1G492000	37.2007	39.0716
Os01g0957800	PRUPE_1G492100	32.5967	39.9549
Os01g0957800	PRUPE_2G073800	37.2007	38.2576
Os01g0957800	PRUPE_2G074300	37.0166	38.0682
Os01g0957800	PRUPE_3G306800	39.2265	40.7266
Os01g0957800	PRUPE_4G237900	28.7293	39.4937
Os01g0957800	PRUPE_4G238000	37.5691	42.9474
Os01g0957800	PRUPE_4G238600	39.4107	41.6342
Os01g0957800	PRUPE_4G239200	40.3315	42.6901
Os01g0957800	PRUPE_4G239300	29.8343	40.2985
Os01g0957900	PRUPE_7G058600	34.2687	34.4444
Os01g0958000	PRUPE_1G186900	84.4055	84.0777
Os01g0958100	PRUPE_2G157700	72.4518	72.0548
Os01g0958100	PRUPE_2G158000	69.146	72.9651
Os01g0958200	PRUPE_4G165500	22.8942	22.9935
Os01g0958200	PRUPE_4G165600	22.8942	24.4804
Os01g0958200	PRUPE_4G165700	13.6069	22.2615
Os01g0958200	PRUPE_4G166000	25.27	26.7735
Os01g0958200	PRUPE_4G166100	7.99136	29.1339
Os01g0958200	PRUPE_4G166200	11.2311	21.9409
Os01g0958200	PRUPE_4G166300	14.2549	29.5964
Os01g0958400	PRUPE_1G196500	50.8393	50.8393
Os01g0958500	PRUPE_8G001400	42.9032	45.7045
Os01g0958700	PRUPE_1G579600	68.5855	68.3607
Os01g0958700	PRUPE_4G285900	63.4868	62.5608
Os01g0958800	PRUPE_7G098300	58.209	34.2105
Os01g0958900	PRUPE_1G555900	65.7459	65.0273
Os01g0959000	PRUPE_4G139800	55.787	60.401
Os01g0959100	PRUPE_8G034100	53.125	26.4249
Os01g0959100	PRUPE_8G034200	51.0417	15.7556
Os01g0959200	PRUPE_8G034100	50.8621	30.5699
Os01g0959200	PRUPE_8G034200	47.4138	17.6849
Os01g0959600	PRUPE_1G554200	46.8339	48.9388
Os01g0959800	PRUPE_1G560600	78.0247	48.7654
Os01g0959900	PRUPE_6G157800	53.6585	55
Os01g0960000	PRUPE_4G271100	47.4359	52.4823
Os01g0960200	PRUPE_1G494000	35.8209	10.7263
Os01g0960300	PRUPE_5G002000	75.7322	74.3836
Os01g0960400	PRUPE_6G039100	64.4958	64.4958
Os01g0960400	PRUPE_6G297100	35.7143	49.8534
Os01g0960500	PRUPE_4G273300	63.5659	62.2785
Os01g0960800	PRUPE_5G141000	62.8319	61.2069
Os01g0960900	PRUPE_2G219800	39.7112	20.1097
Os01g0960900	PRUPE_2G219900	40.7942	20.8487
Os01g0960900	PRUPE_3G138100	26.3538	16.7816
Os01g0960900	PRUPE_4G208900	35.3791	18.3521
Os01g0960900	PRUPE_6G091800	44.0433	22.0217
Os01g0960900	PRUPE_6G091900	45.4874	22.3801
Os01g0961200	PRUPE_1G553500	59.4747	58.7037
Os01g0962100	PRUPE_5G014600	30.4196	23.6413
Os01g0962200	PRUPE_1G571000	67.0068	67.0068
Os01g0962300	PRUPE_1G370100	74.5455	63.0769
Os01g0962300	PRUPE_1G494900	84.2424	83.7349
Os01g0962300	PRUPE_7G166200	84.2424	83.7349
Os01g0962300	PRUPE_8G083200	84.2424	83.7349
Os01g0962400	PRUPE_1G503300	81.3726	84.6939
Os01g0962500	PRUPE_2G005000	29.7641	38.5882
Os01g0962600	PRUPE_1G534700	77.095	75.4098
Os01g0962600	PRUPE_1G534900	77.095	75.4098
Os01g0962600	PRUPE_2G037600	76.5363	74.8634
Os01g0962600	PRUPE_2G157900	41.3408	68.5185
Os01g0962700	PRUPE_8G038900	51.7241	54.6218
Os01g0963000	PRUPE_8G038900	51.9663	51.8207
Os01g0963300	PRUPE_4G214600	67.5214	64.7541
Os01g0963400	PRUPE_4G234300	50.8197	33.1551
Os01g0963400	PRUPE_8G033500	67.2131	46.3277
Os01g0964000	PRUPE_7G259700	70.0935	75.3769
Os01g0964133	PRUPE_6G163400	96.0212	96.0212
Os01g0964400	PRUPE_6G158700	30.7522	17.3317
Os01g0964400	PRUPE_6G158900	25.885	26.4706
Os01g0964400	PRUPE_6G164400	32.3009	18.8144
Os01g0964400	PRUPE_6G164900	32.7434	19.1462
Os01g0964400	PRUPE_6G165100	30.7522	17.2457
Os01g0964400	PRUPE_6G165300	30.7522	16.6867
Os01g0964400	PRUPE_6G165400	23.2301	14.7265
Os01g0964400	PRUPE_6G165500	29.646	16.4216
Os01g0964400	PRUPE_8G024600	31.1947	18.2171
Os01g0964800	PRUPE_8G024300	67.1848	34.9192
Os01g0964900	PRUPE_8G024200	52.0107	50
Os01g0965000	PRUPE_2G035500	35.9587	30.027
Os01g0965400	PRUPE_6G157900	62.3932	65.1786
Os01g0965600	PRUPE_7G038700	46.7681	47.4903
Os01g0965700	PRUPE_5G047900	4.83092	7.75194
Os01g0965700	PRUPE_5G059900	19.3237	7.63359
Os01g0965900	PRUPE_2G071800	52.6829	56.5445
Os01g0966000	PRUPE_2G098100	80.7478	80.1738
Os01g0966100	PRUPE_2G084100	76.129	17.6119
Os01g0966200	PRUPE_1G345500	42.6396	39.2523
Os01g0966400	PRUPE_6G137100	45.7883	43.002
Os01g0966500	PRUPE_7G101900	53.2544	79.646
Os01g0966900	PRUPE_3G071100	24.5283	46.732
Os01g0966900	PRUPE_8G100700	52.3156	57.7652
Os01g0966900	PRUPE_8G100900	38.422	56.8528
Os01g0966900	PRUPE_8G101000	53.1732	58.3804
Os01g0966900	PRUPE_8G101200	51.458	58.9391
Os01g0966900	PRUPE_8G101500	50.0858	57.4803
Os01g0966900	PRUPE_8G105300	51.2864	56.7362
Os01g0966900	PRUPE_8G105400	51.2864	56.7362
Os01g0966900	PRUPE_8G105500	51.2864	56.7362
Os01g0966900	PRUPE_8G105600	51.2864	56.7362
Os01g0967000	PRUPE_5G069500	29.1262	44.1176
Os01g0967000	PRUPE_7G149600	71.8447	69.1589
Os01g0967000	PRUPE_8G230200	71.8447	69.1589
Os01g0967100	PRUPE_2G075900	34.5382	32.8495
Os01g0967100	PRUPE_6G129000	31.8876	31.1862
Os01g0967200	PRUPE_7G104200	62.7907	30.566
Os01g0967900	PRUPE_2G079500	69.5238	68.8679
Os01g0968000	PRUPE_6G126500	32.5103	28.6232
Os01g0968300	PRUPE_4G282900	18.1818	40.2685
Os01g0968300	PRUPE_6G124900	46.0606	32.6882
Os01g0968300	PRUPE_6G125100	44.8485	45.3988
Os01g0968300	PRUPE_6G125200	44.5455	45.092
Os01g0968300	PRUPE_6G125400	44.5455	45.092
Os01g0968300	PRUPE_8G132700	48.1818	32.582
Os01g0968400	PRUPE_4G282900	15.8358	36.2416
Os01g0968400	PRUPE_6G124900	43.695	32.043
Os01g0968400	PRUPE_6G125100	41.349	43.2515
Os01g0968400	PRUPE_6G125200	41.349	43.2515
Os01g0968400	PRUPE_6G125400	41.349	43.2515
Os01g0968400	PRUPE_8G132700	44.868	31.3525
Os01g0968600	PRUPE_7G115000	38.193	38.5492
Os01g0968700	PRUPE_6G120800	51.2987	48.7654
Os01g0968800	PRUPE_7G115900	42.4658	46.2687
Os01g0969100	PRUPE_6G116900	83.1658	84.8718
Os01g0970400	PRUPE_4G072600	60.7929	59.2275
Os01g0970600	PRUPE_1G153600	55.9072	56.0254
Os01g0970700	PRUPE_3G305800	69.419	66.9617
Os01g0970900	PRUPE_5G165200	41.7103	42.3009
Os01g0971100	PRUPE_5G165100	31.6832	23.1047
Os01g0971400	PRUPE_8G181100	62.1918	64.4886
Os01g0971500	PRUPE_1G006400	72.5926	73.1343
Os01g0971500	PRUPE_8G202900	74.0741	73.5294
Os01g0971600	PRUPE_3G296200	76.0684	62.5293
Os01g0971700	PRUPE_3G000900	37.6866	32.4759
Os01g0971800	PRUPE_6G071400	56.3025	42.2713
Os01g0971900	PRUPE_2G238500	59.7315	50.2825
Os01g0971900	PRUPE_6G071600	58.3893	49.1525
Os01g0972000	PRUPE_2G238300	43.1138	36.9231
Os01g0972000	PRUPE_6G071800	30.5389	41.6327
Os01g0972200	PRUPE_4G240600	51.1364	55.5556
Os01g0972200	PRUPE_4G241000	53.125	53.8905
Os01g0972200	PRUPE_6G072000	58.5227	60.767
Os01g0972800	PRUPE_6G257500	30.9756	42.4749
Os01g0972900	PRUPE_2G237500	70.7113	67.0635
Os01g0973000	PRUPE_6G072700	50.5338	50.3546
Os01g0973000	PRUPE_6G072800	54.4484	56.25
Os01g0973000	PRUPE_6G257300	59.0747	52.3659
Os01g0973200	PRUPE_5G169600	26.087	29.0323
Os01g0973300	PRUPE_2G236800	48.1122	39.2606
Os01g0973400	PRUPE_2G236300	71.2846	68.523
Os01g0973500	PRUPE_2G236100	62.0098	63.0923
Os01g0973500	PRUPE_6G076200	67.6471	66.6667
Os01g0973500	PRUPE_6G255900	62.9902	64.899
Os01g0973600	PRUPE_2G235800	54.0059	60.066
Os01g0974000	PRUPE_1G198700	60.2703	60.1078
Os01g0974100	PRUPE_6G077600	57.5758	39.0411
Os01g0974300	PRUPE_2G231600	57.4586	8.46216
Os01g0974400	PRUPE_6G079100	58.7444	58.8764
Os01g0974500	PRUPE_6G254300	45.3488	48.0296
Os01g0974500	PRUPE_6G254500	52.3256	51.4874
Os01g0974701	PRUPE_6G082400	44.8276	49.0566
Os01g0974900	PRUPE_5G156700	43.1818	9.84456
Os01g0975000	PRUPE_6G084700	31.5789	24.5455
Os01g0975300	PRUPE_6G085000	35.2381	28.3525
Os01g0975900	PRUPE_2G229500	76.1905	76.1905
Os01g0975900	PRUPE_6G085200	77.7778	77.7778
Os01g0976000	PRUPE_6G102100	66.1376	61.4754
Os01g0976200	PRUPE_6G085800	66.0477	70.1408
Os01g0976200	PRUPE_6G085900	65.5172	69.5775
Os01g0976300	PRUPE_6G007500	36.2745	29.9595
Os01g0976300	PRUPE_6G247400	36.7647	24.3506
Os01g0976450	PRUPE_2G224300	41.2533	30.4432
Os01g0976500	PRUPE_1G532400	32.5973	31.3448
Os01g0976500	PRUPE_6G201900	34.7003	30.9859
Os01g0976600	PRUPE_1G079700	71.7687	73.0104
Os01g0976700	PRUPE_2G221800	69.1489	66.6667
Os01g0976700	PRUPE_6G245000	60.3723	61.3514
Os01g0976800	PRUPE_1G126000	43.662	45.5882
Os01g0976900	PRUPE_6G241900	39.8485	25.4106
Os01g0977100	PRUPE_2G215300	46.8439	50
Os01g0977200	PRUPE_6G238400	66.6667	60.6557
Os01g0977400	PRUPE_5G241400	55.3333	50.3641
Os01g0977600	PRUPE_6G045900	42.6861	42.9769
Os01g0978100	PRUPE_1G102600	74.8731	73.75
Os01g0978400	PRUPE_1G587500	48.318	53.9249
Os02g0100100	PRUPE_6G101200	59.1474	57.913
Os02g0100200	PRUPE_2G084200	26.5018	27.0433
Os02g0100300	PRUPE_5G077400	67.402	64.8585
Os02g0100700	PRUPE_7G163500	70.0428	70.6475
Os02g0101000	PRUPE_2G209900	60.5954	62.7949
Os02g0101100	PRUPE_8G167900	26.0116	29.9335
Os02g0101400	PRUPE_1G361600	42.5532	33.241
Os02g0101400	PRUPE_1G361700	38.2979	28.6472
Os02g0101400	PRUPE_1G361800	41.844	30.5699
Os02g0101400	PRUPE_1G361900	40.7801	29.563
Os02g0101400	PRUPE_1G362000	42.5532	30.2267
Os02g0101400	PRUPE_1G362100	46.4539	34.5646
Os02g0101400	PRUPE_7G172300	46.4539	35.7924
Os02g0101500	PRUPE_7G264000	84.9741	86.0892
Os02g0101500	PRUPE_8G166000	86.7876	86.7876
Os02g0101700	PRUPE_8G164700	67.8273	25.6857
Os02g0101800	PRUPE_1G363400	35.0333	33.942
Os02g0101800	PRUPE_8G272100	26.4967	39.5041
Os02g0102000	PRUPE_5G131800	32.6087	32.1101
Os02g0102200	PRUPE_8G164200	65.251	66.1448
Os02g0102300	PRUPE_3G190900	45.2555	45.9259
Os02g0102300	PRUPE_7G170100	44.5255	37.6543
Os02g0102400	PRUPE_2G329900	58.483	57.6772
Os02g0102600	PRUPE_5G018400	69.8795	69.4611
Os02g0102700	PRUPE_1G353900	82.5758	83.2061
Os02g0102900	PRUPE_6G002500	80.9365	80
Os02g0103200	PRUPE_2G115600	25.4144	24.0838
Os02g0103200	PRUPE_5G048600	28.7293	26.1307
Os02g0103200	PRUPE_5G048900	24.8619	24.5902
Os02g0103500	PRUPE_2G203500	4.77454	5.02793
Os02g0103500	PRUPE_5G135800	5.03979	5.17711
Os02g0103600	PRUPE_2G203500	41.0765	40.5028
Os02g0103600	PRUPE_5G135800	40.7932	39.2371
Os02g0103700	PRUPE_2G321000	82.2917	81.4433
Os02g0103700	PRUPE_5G136400	83.3333	82.4742
Os02g0103800	PRUPE_7G169200	77.0492	77.4725
Os02g0103900	PRUPE_4G224400	52.4781	54.7112
Os02g0104100	PRUPE_2G300400	7.77778	9.85915
Os02g0104200	PRUPE_2G300400	42.1525	44.1315
Os02g0104500	PRUPE_1G405000	30.8333	25.6944
Os02g0104700	PRUPE_2G276500	65.4479	63.0282
Os02g0104800	PRUPE_2G135800	30.1075	31.8182
Os02g0105000	PRUPE_4G221000	55.4545	53.0435
Os02g0105100	PRUPE_2G136900	25.3571	14.8951
Os02g0105100	PRUPE_5G070400	25.9524	15.3629
Os02g0105200	PRUPE_3G045200	62.7737	63.2353
Os02g0105400	PRUPE_1G339800	61.4796	68.4659
Os02g0105400	PRUPE_5G072700	61.2245	68.7679
Os02g0105400	PRUPE_6G054700	19.898	51.3158
Os02g0105500	PRUPE_2G277700	34.4221	34.4221
Os02g0105900	PRUPE_2G255500	89.0566	89.3939
Os02g0105900	PRUPE_4G120500	89.8113	90.1515
Os02g0105900	PRUPE_6G051000	89.8113	89.4737
Os02g0106100	PRUPE_2G277900	50.7553	52.5822
Os02g0106100	PRUPE_5G075600	55.4381	53.4985
Os02g0106300	PRUPE_1G297100	63.249	56.213
Os02g0106600	PRUPE_5G137200	32.4468	27.1111
Os02g0106700	PRUPE_2G322500	44.0329	46.8271
Os02g0106900	PRUPE_5G137800	32.0197	27.3684
Os02g0107000	PRUPE_3G238700	0.255102	0.269542
Os02g0107200	PRUPE_2G078500	17.0213	29.9065
Os02g0107200	PRUPE_2G078900	73.9362	33.1742
Os02g0108700	PRUPE_3G238700	0	0
Os02g0109100	PRUPE_2G078500	8.55107	33.6449
Os02g0109100	PRUPE_2G078900	69.1211	69.4511
Os02g0109200	PRUPE_5G105900	30.2158	32.1429
Os02g0109400	PRUPE_4G016300	33.8624	14.7636
Os02g0109501	PRUPE_4G016300	36.1204	24.9135
Os02g0109800	PRUPE_2G191200	62.6043	65.6743
Os02g0109800	PRUPE_5G125200	64.9416	65.0502
Os02g0109900	PRUPE_4G054700	36.3492	36.407
Os02g0110000	PRUPE_4G055800	34.6578	42.7793
Os02g0110200	PRUPE_3G213800	50.5133	50.1018
Os02g0110400	PRUPE_1G532500	44.3106	44.016
Os02g0110600	PRUPE_6G104400	49.6599	47.6346
Os02g0110700	PRUPE_6G104600	17.7106	3.18199
Os02g0111600	PRUPE_1G442500	42.1981	40.6005
Os02g0111600	PRUPE_4G091900	41.791	40.8488
Os02g0111600	PRUPE_4G092700	33.9213	33.7382
Os02g0111600	PRUPE_4G092900	37.0421	37.2951
Os02g0111600	PRUPE_4G093000	34.3284	38.8037
Os02g0111600	PRUPE_4G093100	39.213	36.7684
Os02g0111600	PRUPE_4G093200	41.1126	40.2926
Os02g0111600	PRUPE_4G093300	41.384	40.5585
Os02g0111600	PRUPE_4G093400	39.4844	38.9037
Os02g0111600	PRUPE_4G093500	42.7408	41.4474
Os02g0111600	PRUPE_4G093600	36.9064	39.0244
Os02g0111600	PRUPE_4G094100	39.6201	38.8298
Os02g0111600	PRUPE_4G094500	39.3487	37.2751
Os02g0111600	PRUPE_4G094600	39.3487	37.9085
Os02g0111600	PRUPE_6G358300	39.3487	40.8451
Os02g0111700	PRUPE_7G231700	81.9149	77
Os02g0111800	PRUPE_6G352100	55.9615	59.7536
Os02g0111800	PRUPE_8G215300	58.75	59.8433
Os02g0111900	PRUPE_5G209300	42.8263	46.5962
Os02g0111900	PRUPE_5G209800	51.0248	38.424
Os02g0112100	PRUPE_6G107400	75.985	76.4151
Os02g0112100	PRUPE_6G107500	75.6098	76.0377
Os02g0112600	PRUPE_6G107400	75.985	76.4151
Os02g0112600	PRUPE_6G107500	75.6098	76.0377
Os02g0112900	PRUPE_3G186500	63.5611	59.7276
Os02g0114000	PRUPE_2G172900	38.9365	9.9956
Os02g0114033	PRUPE_2G172900	48.7861	18.5821
Os02g0114100	PRUPE_1G371800	66.8394	63.0807
Os02g0114200	PRUPE_6G109600	61.8	61.0672
Os02g0114400	PRUPE_2G171400	49.5614	22.51
Os02g0114600	PRUPE_2G168500	23.0556	40.6863
Os02g0114600	PRUPE_2G169600	46.3889	46.5181
Os02g0114700	PRUPE_5G097400	52.6042	46.189
Os02g0115600	PRUPE_5G095700	34.2929	34.9045
Os02g0115700	PRUPE_5G011400	71.3415	69.3676
Os02g0116000	PRUPE_1G551600	43.1034	12.3153
Os02g0116000	PRUPE_7G229900	2.58621	0.946372
Os02g0116300	PRUPE_1G346200	44.186	43.4286
Os02g0116400	PRUPE_1G346200	55.4755	55
Os02g0116500	PRUPE_5G242400	67.75	71.8833
Os02g0116700	PRUPE_1G343200	47.2642	49.0695
Os02g0116700	PRUPE_1G343300	28.1132	42.6323
Os02g0116800	PRUPE_1G342800	57.451	57.0039
Os02g0117100	PRUPE_3G098800	65.5172	63.1714
Os02g0117200	PRUPE_5G008600	24.7312	54.7619
Os02g0117200	PRUPE_5G008700	54.8387	54.8387
Os02g0117400	PRUPE_1G452500	79.3003	79.7654
Os02g0117500	PRUPE_5G008300	56.4619	56.4021
Os02g0117500	PRUPE_7G106900	51.6949	52.9284
Os02g0117500	PRUPE_7G184100	25.5297	48.1038
Os02g0117500	PRUPE_7G184200	53.8136	54.2156
Os02g0117500	PRUPE_7G184300	45.5508	51.5588
Os02g0117500	PRUPE_7G184400	35.1695	49.1852
Os02g0117500	PRUPE_7G184500	45.339	52.3227
Os02g0117500	PRUPE_7G184600	53.9195	54.3223
Os02g0117500	PRUPE_7G223100	53.6017	54.2918
Os02g0117500	PRUPE_8G180200	23.8347	50.4484
Os02g0117500	PRUPE_8G180400	51.3771	51.8162
Os02g0117600	PRUPE_5G007000	55.7851	57.4468
Os02g0117700	PRUPE_2G107500	44.7537	34.0391
Os02g0117700	PRUPE_3G015000	83.2976	82.5902
Os02g0117800	PRUPE_1G579800	50	52.7778
Os02g0117900	PRUPE_8G076500	56.8238	57.25
Os02g0118000	PRUPE_5G010100	42.5926	43.215
Os02g0118200	PRUPE_5G010900	51.5222	51.8868
Os02g0118200	PRUPE_7G138400	47.541	25.827
Os02g0118200	PRUPE_7G181500	57.8454	59.6618
Os02g0118200	PRUPE_8G178900	58.3138	59.8558
Os02g0118400	PRUPE_5G144500	67.8815	68.1922
Os02g0119000	PRUPE_5G144500	49.4506	20.595
Os02g0119100	PRUPE_3G065100	48.289	29.3303
Os02g0119100	PRUPE_4G214200	44.8669	28.5024
Os02g0119200	PRUPE_7G179200	37.8284	51.9231
Os02g0119200	PRUPE_7G179300	58.4939	55.9464
Os02g0119200	PRUPE_8G032600	62.5219	64.4404
Os02g0119300	PRUPE_1G354500	56.7816	56.6514
Os02g0119400	PRUPE_7G022100	62.069	62.6087
Os02g0119600	PRUPE_1G355100	35.2941	8.07175
Os02g0119700	PRUPE_7G178400	39.2371	31.0345
Os02g0119800	PRUPE_7G262100	77.3779	77.3779
Os02g0119800	PRUPE_8G087200	74.036	68.5714
Os02g0120000	PRUPE_8G170200	30.2419	32.3276
Os02g0120100	PRUPE_1G358800	51.458	53.86
Os02g0120100	PRUPE_7G176000	57.6329	58.6387
Os02g0120100	PRUPE_8G170600	62.0926	62.9565
Os02g0120200	PRUPE_1G359000	23.4066	25.2969
Os02g0120200	PRUPE_7G175400	22.8571	24.2142
Os02g0120300	PRUPE_7G173600	58.498	62.7119
Os02g0120400	PRUPE_4G165400	70.1389	51.269
Os02g0120500	PRUPE_8G166800	37.3188	33.2258
Os02g0120500	PRUPE_8G166900	31.7029	27.3865
Os02g0120600	PRUPE_8G165100	91.8919	78.1609
Os02g0120800	PRUPE_1G362900	89.8477	89.8477
Os02g0120900	PRUPE_2G162600	69.8113	71.9444
Os02g0121000	PRUPE_8G016800	73.7213	73.0769
Os02g0121200	PRUPE_8G162700	60.515	46.7662
Os02g0121300	PRUPE_8G161100	79.0698	78.6127
Os02g0121700	PRUPE_4G030300	32.9412	36.6355
Os02g0121700	PRUPE_4G030400	33.6134	34.5423
Os02g0121900	PRUPE_2G122500	40.0641	33.7382
Os02g0122000	PRUPE_2G150900	73.6842	75.6757
Os02g0122000	PRUPE_5G087000	70.3947	63.6905
Os02g0122100	PRUPE_2G149800	60.4905	30.411
Os02g0122200	PRUPE_8G087100	57.4423	49.7278
Os02g0122200	PRUPE_8G087300	60.1677	48.8095
Os02g0122300	PRUPE_5G027300	58.8745	61.2613
Os02g0122400	PRUPE_1G370400	50.065	48.1852
Os02g0122500	PRUPE_2G193800	58.0645	59.7786
Os02g0122600	PRUPE_2G193100	47.619	55.5556
Os02g0122700	PRUPE_2G314600	65.2921	54.1311
Os02g0122800	PRUPE_2G154900	61.2903	52.454
Os02g0122800	PRUPE_2G290100	65.233	45.1613
Os02g0122900	PRUPE_2G154300	42.7481	15.5989
Os02g0122900	PRUPE_2G159600	25.9542	29.0598
Os02g0123100	PRUPE_2G084600	66.4894	85.034
Os02g0123200	PRUPE_2G152800	46.8468	42.623
Os02g0123400	PRUPE_1G071100	31.0954	21.2817
Os02g0123500	PRUPE_2G061100	67.2	81.5534
Os02g0123500	PRUPE_8G083400	51.4667	62.2581
Os02g0123600	PRUPE_7G263800	61.435	59.8253
Os02g0123700	PRUPE_5G131300	63.8171	64.5875
Os02g0124400	PRUPE_2G196400	47.5862	22.8477
Os02g0124599	PRUPE_2G196400	60.177	11.2583
Os02g0124600	PRUPE_2G196400	53.125	28.1457
Os02g0124700	PRUPE_2G197500	47.8648	14.0104
Os02g0125000	PRUPE_2G280700	35.2941	34.0206
Os02g0125100	PRUPE_1G049300	81.1284	81.9253
Os02g0125200	PRUPE_2G282300	34.8774	38.0952
Os02g0125200	PRUPE_5G081500	38.4196	44.3396
Os02g0125300	PRUPE_5G058500	60.241	60.4839
Os02g0125400	PRUPE_2G121600	35.1779	44.0594
Os02g0125400	PRUPE_2G271100	34.3874	42.439
Os02g0125400	PRUPE_6G140600	34.7826	43.3498
Os02g0125500	PRUPE_1G074800	38.2688	32.8125
Os02g0125700	PRUPE_5G057100	58	54.9242
Os02g0125800	PRUPE_1G500100	65.7439	64.1892
Os02g0126300	PRUPE_2G146300	40.2504	31.337
Os02g0126300	PRUPE_2G282400	48.3005	38.2979
Os02g0126400	PRUPE_7G168400	76.4368	71.6338
Os02g0126600	PRUPE_2G128200	30.6748	27.1739
Os02g0126700	PRUPE_1G094500	94.3182	94.3182
Os02g0126700	PRUPE_1G136300	62.5	73.3333
Os02g0126700	PRUPE_4G278600	94.3182	94.3182
Os02g0126800	PRUPE_2G140500	69.2308	71.25
Os02g0127000	PRUPE_6G340800	68.4211	68.8742
Os02g0127600	PRUPE_8G057300	36.3077	39.3771
Os02g0127700	PRUPE_2G110600	78.5354	77.3632
Os02g0127800	PRUPE_5G027800	54.7059	51.8106
Os02g0127900	PRUPE_5G029700	39.8773	33.5052
Os02g0128100	PRUPE_5G039100	44.9704	49.0323
Os02g0128200	PRUPE_5G027000	55.9078	47.4328
Os02g0128300	PRUPE_5G025700	18.1614	11.0505
Os02g0128800	PRUPE_6G012400	65.5844	65.5844
Os02g0128800	PRUPE_7G080800	66.5584	71.9298
Os02g0129000	PRUPE_1G266100	8.75912	20.8333
Os02g0129000	PRUPE_2G006600	10.073	20.9091
Os02g0129300	PRUPE_5G022700	13.253	3.38462
Os02g0129600	PRUPE_5G013400	52.6178	28.7554
Os02g0129900	PRUPE_2G106800	66.1238	63.8365
Os02g0130000	PRUPE_2G106900	55.7252	48.9933
Os02g0130100	PRUPE_6G100100	67.451	68.254
Os02g0130300	PRUPE_1G250200	38.484	38.5965
Os02g0130600	PRUPE_3G288000	40.884	45.122
Os02g0130600	PRUPE_5G171900	49.1713	46.9657
Os02g0130900	PRUPE_7G159100	35.1351	36.6843
Os02g0131200	PRUPE_1G247400	65.7534	62.8478
Os02g0131300	PRUPE_6G169300	67.0833	67.0833
Os02g0131600	PRUPE_1G047800	45.8824	40.2062
Os02g0131600	PRUPE_8G216100	52.9412	43.6893
Os02g0132100	PRUPE_8G178500	48.017	38.5227
Os02g0132200	PRUPE_2G264100	27.4143	29.6796
Os02g0132300	PRUPE_3G022100	63.6029	66.7954
Os02g0132500	PRUPE_1G374400	41.7178	40.9639
Os02g0132500	PRUPE_7G160600	39.8773	41.6667
Os02g0132500	PRUPE_8G091600	43.5583	45.2229
Os02g0132600	PRUPE_4G202300	45	28.6557
Os02g0133000	PRUPE_1G374900	31.6143	36.6234
Os02g0133100	PRUPE_1G375200	64.0662	43.4295
Os02g0133100	PRUPE_8G091900	61.9385	41.7197
Os02g0133200	PRUPE_7G160200	50.3165	51.2903
Os02g0133200	PRUPE_7G244900	31.4873	50.6361
Os02g0133200	PRUPE_8G092000	50.3165	53.4454
Os02g0133200	PRUPE_8G092100	42.7215	49.8155
Os02g0133200	PRUPE_8G092200	45.4114	55.1923
Os02g0133300	PRUPE_6G149900	85.2713	18.0921
Os02g0133400	PRUPE_6G149900	43.0493	7.89474
Os02g0133800	PRUPE_1G376700	70.3704	67.1378
Os02g0133900	PRUPE_7G157000	40.5263	38.1188
Os02g0134000	PRUPE_7G156900	53.6232	42.5287
Os02g0134300	PRUPE_4G054600	68.5714	80
Os02g0134400	PRUPE_3G285300	68.5271	68.3153
Os02g0134500	PRUPE_3G284200	36	31.1321
Os02g0134500	PRUPE_5G174700	30.1818	27.3927
Os02g0135200	PRUPE_1G325700	74.9004	31.9728
Os02g0135200	PRUPE_5G231400	73.3068	29.2994
Os02g0135300	PRUPE_8G256300	49.2308	48.6692
Os02g0135600	PRUPE_1G412500	42.1365	45.9547
Os02g0135700	PRUPE_8G075100	46.3602	47.3767
Os02g0135800	PRUPE_3G060800	78.3607	79.402
Os02g0135800	PRUPE_3G276700	82.2951	83.6667
Os02g0135900	PRUPE_7G052900	46.0784	47.1572
Os02g0136900	PRUPE_3G233500	41.159	35.019
Os02g0136900	PRUPE_4G039900	37.4443	33.7802
Os02g0136933	PRUPE_7G246700	44.4118	10.4282
Os02g0137000	PRUPE_7G246700	70.9549	36.9475
Os02g0137100	PRUPE_7G042200	49.848	50.774
Os02g0137200	PRUPE_2G107400	67.5182	67.029
Os02g0137400	PRUPE_2G226500	82.4009	58.3333
Os02g0137500	PRUPE_3G028200	84.3106	30.5923
Os02g0137500	PRUPE_7G015400	8.24089	37.9562
Os02g0137600	PRUPE_1G463000	55.0459	56.4706
Os02g0137700	PRUPE_3G028100	65.0502	62.945
Os02g0137800	PRUPE_1G462900	28	28.7671
