Gene stable ID	Corchorus capsularis gene stable ID	%id. target Corchorus capsularis gene identical to query gene	%id. query gene identical to target Corchorus capsularis gene
Os03g0136600	CCACVL1_09116	49.6855	50.641
Os03g0136600	CCACVL1_28068	46.5409	45.3988
Os03g0136800	CCACVL1_16615	42.5676	43.299
Os03g0136900	CCACVL1_27030	76.7748	84.1111
Os03g0137300	CCACVL1_16618	59.4203	46.9466
Os03g0137400	CCACVL1_27025	64.7727	63.9651
Os03g0137600	CCACVL1_03529	60.9562	58.3969
Os03g0137600	CCACVL1_03843	39.0438	79.0323
Os03g0137700	CCACVL1_16896	47.8161	45.5142
Os03g0137800	CCACVL1_06659	46.6063	47.4654
Os03g0138100	CCACVL1_05456	28.3048	15.3328
Os03g0138200	CCACVL1_16932	31.6092	17.6282
Os03g0138200	CCACVL1_24262	6.70498	23.9726
Os03g0138500	CCACVL1_04281	31.5271	29.2906
Os03g0138500	CCACVL1_04458	15.5172	27.2727
Os03g0138500	CCACVL1_10811	23.1527	23.2099
Os03g0138600	CCACVL1_05372	49.6	46.5291
Os03g0139100	CCACVL1_21598	93.9189	99.2857
Os03g0139200	CCACVL1_04472	30.9278	15.3846
Os03g0139600	CCACVL1_16932	32.0683	18.0556
Os03g0139600	CCACVL1_24262	8.15939	29.4521
Os03g0140100	CCACVL1_16932	35.4331	19.2308
Os03g0140100	CCACVL1_24262	9.05512	31.5068
Os03g0140200	CCACVL1_16932	38.7665	9.40171
Os03g0140200	CCACVL1_24262	1.76211	2.73973
Os03g0140400	CCACVL1_16932	34.9442	20.0855
Os03g0140400	CCACVL1_24262	7.99257	29.4521
Os03g0140500	CCACVL1_09556	48.951	46.3576
Os03g0140500	CCACVL1_10796	26.2238	40.9836
Os03g0140500	CCACVL1_21592	42.6573	41.4966
Os03g0140700	CCACVL1_06967	40.413	38.3754
Os03g0140700	CCACVL1_09565	23.0089	20.6349
Os03g0140900	CCACVL1_05378	23.1092	20.2206
Os03g0141000	CCACVL1_00276	82.5	40.2439
Os03g0141000	CCACVL1_27730	95	29.8039
Os03g0141200	CCACVL1_28322	65.1706	61.5254
Os03g0141800	CCACVL1_03574	20.6803	27.289
Os03g0141800	CCACVL1_15465	15.6463	28.75
Os03g0141800	CCACVL1_15468	16.5986	26.0684
Os03g0142200	CCACVL1_03574	23.4043	11.8492
Os03g0142200	CCACVL1_15465	13.4752	9.5
Os03g0142200	CCACVL1_15468	7.44681	4.48718
Os03g0142500	CCACVL1_09467	50.5764	48.5477
Os03g0142500	CCACVL1_20536	49.5677	24.1234
Os03g0142600	CCACVL1_28312	49.3927	44.2029
Os03g0142900	CCACVL1_03917	60.0365	43.984
Os03g0142900	CCACVL1_10791	54.1971	59.2814
Os03g0143300	CCACVL1_10738	42.3358	10.9848
Os03g0143300	CCACVL1_25915	45.9854	11.9772
Os03g0143300	CCACVL1_25921	43.7956	11.0092
Os03g0143400	CCACVL1_03867	86.8284	87.1304
Os03g0143600	CCACVL1_03865	49.8024	56.5022
Os03g0143700	CCACVL1_00174	35.6271	33.8608
Os03g0143800	CCACVL1_10747	71.6952	74.7164
Os03g0144000	CCACVL1_28944	32.8746	22.1878
Os03g0144800	CCACVL1_04324	70.0331	71.9388
Os03g0145102	CCACVL1_04320	51.0101	49.2203
Os03g0145102	CCACVL1_10788	50.5051	48.9716
Os03g0145200	CCACVL1_25895	23.2877	23.0769
Os03g0145300	CCACVL1_03861	24.1758	15.1724
Os03g0145500	CCACVL1_04100	46.1211	52.7339
Os03g0145600	CCACVL1_09884	34.4262	40.6077
Os03g0145600	CCACVL1_11059	33.9578	32.9545
Os03g0145600	CCACVL1_15990	6.08899	34.6667
Os03g0145600	CCACVL1_19978	34.192	33.1818
Os03g0145600	CCACVL1_23484	30.2108	10.1018
Os03g0145600	CCACVL1_25778	31.6159	37.0879
Os03g0145600	CCACVL1_28293	26.4637	34.7692
Os03g0145800	CCACVL1_12183	56.129	42.439
Os03g0145900	CCACVL1_11722	41.844	19.7987
Os03g0145900	CCACVL1_12189	42.5532	22.3048
Os03g0146000	CCACVL1_12182	58.0952	70.1149
Os03g0146100	CCACVL1_12187	77.6	76.9841
Os03g0146100	CCACVL1_12188	72.4	70.9804
Os03g0146300	CCACVL1_10826	87.7778	89.7727
Os03g0146400	CCACVL1_10832	69.3762	71.54
Os03g0146500	CCACVL1_09166	66.9565	64.7059
Os03g0146600	CCACVL1_12168	27.2727	1.05263
Os03g0147700	CCACVL1_00325	51.4032	30.6608
Os03g0147900	CCACVL1_10431	53.6585	39.2857
Os03g0148000	CCACVL1_07615	30.6878	36.7089
Os03g0148300	CCACVL1_14107	36.7347	45.4545
Os03g0148700	CCACVL1_14100	54.6512	53.653
Os03g0149000	CCACVL1_14377	51.3514	43.578
Os03g0149100	CCACVL1_14376	47.1042	50.8333
Os03g0149200	CCACVL1_27552	68.7898	68.7898
Os03g0149200	CCACVL1_27553	55.414	55.414
Os03g0150200	CCACVL1_27529	48.227	48.5714
Os03g0150500	CCACVL1_01486	72.6432	72.9128
Os03g0150500	CCACVL1_01489	73.0129	76.699
Os03g0150500	CCACVL1_01951	71.719	72.3881
Os03g0150500	CCACVL1_02565	73.5675	74.812
Os03g0150500	CCACVL1_22716	70.4251	70.8178
Os03g0150600	CCACVL1_01486	73.055	71.4286
Os03g0150600	CCACVL1_01489	72.1063	73.7864
Os03g0150600	CCACVL1_01951	72.296	71.0821
Os03g0150600	CCACVL1_02565	71.9165	71.2406
Os03g0150600	CCACVL1_22716	70.2087	68.7732
Os03g0150800	CCACVL1_01486	72.9167	71.4286
Os03g0150800	CCACVL1_01489	71.7803	73.5922
Os03g0150800	CCACVL1_01951	72.1591	71.0821
Os03g0150800	CCACVL1_02565	73.4848	72.9323
Os03g0150800	CCACVL1_22716	69.3182	68.0297
Os03g0151300	CCACVL1_04761	54.6742	12.2229
Os03g0151600	CCACVL1_04762	49.3392	47.6596
Os03g0151700	CCACVL1_12177	60.5319	58.9027
Os03g0151900	CCACVL1_18185	21.1055	71.1864
Os03g0151900	CCACVL1_21519	80.9045	80.0995
Os03g0152000	CCACVL1_17817	37.3563	36.4146
Os03g0152100	CCACVL1_17822	71.028	21.2885
Os03g0152400	CCACVL1_11759	34.2391	46.5517
Os03g0152400	CCACVL1_11760	55.4348	55.9415
Os03g0152400	CCACVL1_17826	53.2609	53.8462
Os03g0152600	CCACVL1_03531	59.8326	61.1111
Os03g0152700	CCACVL1_21508	50.6024	51.4706
Os03g0152800	CCACVL1_07423	46.6976	47.5797
Os03g0152900	CCACVL1_21503	57.8836	52.8502
Os03g0153000	CCACVL1_16624	67.9487	8.9527
Os03g0153000	CCACVL1_26916	64.1026	8.83392
Os03g0153100	CCACVL1_10048	45.2555	31.6865
Os03g0153100	CCACVL1_16625	44.2822	50.9804
Os03g0153100	CCACVL1_16626	48.9051	22.9977
Os03g0153500	CCACVL1_10048	45.6311	24.0204
Os03g0153500	CCACVL1_16625	52.1036	45.098
Os03g0153500	CCACVL1_16626	50.4854	17.849
Os03g0153900	CCACVL1_10048	46.9287	32.5383
Os03g0153900	CCACVL1_16625	44.7174	50.9804
Os03g0153900	CCACVL1_16626	50.1228	23.341
Os03g0154000	CCACVL1_10048	38.4615	27.2572
Os03g0154000	CCACVL1_16625	37.7404	43.9776
Os03g0154000	CCACVL1_16626	43.0288	20.4805
Os03g0154100	CCACVL1_10048	47.5369	32.879
Os03g0154100	CCACVL1_16625	46.3054	52.6611
Os03g0154100	CCACVL1_16626	53.202	24.714
Os03g0154700	CCACVL1_06960	85.1282	85.567
Os03g0154700	CCACVL1_06961	35.8974	92.1053
Os03g0154700	CCACVL1_13808	43.5897	29.4118
Os03g0155000	CCACVL1_10048	44.1989	13.6286
Os03g0155000	CCACVL1_16625	42.5414	21.5686
Os03g0155000	CCACVL1_16626	41.9889	8.69565
Os03g0156500	CCACVL1_09100	23.0769	21.8504
Os03g0156500	CCACVL1_27019	22.0374	19.9248
Os03g0156600	CCACVL1_16650	58.7097	59.0909
Os03g0156700	CCACVL1_16645	54.4944	50
Os03g0157300	CCACVL1_27011	71.5311	71.1905
Os03g0157400	CCACVL1_05622	60.3113	75.2427
Os03g0157500	CCACVL1_20233	64.0264	64.4518
Os03g0157600	CCACVL1_16029	12.069	11.4286
Os03g0157600	CCACVL1_18431	15.0862	14.7679
Os03g0157600	CCACVL1_18433	18.1034	18.1818
Os03g0157600	CCACVL1_20201	18.9655	22.1106
Os03g0157600	CCACVL1_20202	17.6724	26.9737
Os03g0157600	CCACVL1_24354	18.9655	12.7536
Os03g0157700	CCACVL1_20235	47.1942	48.5926
Os03g0157800	CCACVL1_20240	46.6667	29.5359
Os03g0157900	CCACVL1_27062	65.9624	65.9624
Os03g0158200	CCACVL1_01519	52.8713	53.1873
Os03g0158200	CCACVL1_12101	28.3168	38.9646
Os03g0158200	CCACVL1_12139	57.2277	57.6846
Os03g0158200	CCACVL1_15519	54.8515	49.7307
Os03g0158300	CCACVL1_22893	56.2674	57.2238
Os03g0158500	CCACVL1_00632	38.331	43.1529
Os03g0158500	CCACVL1_12609	46.3932	47.5362
Os03g0158500	CCACVL1_22891	31.6832	43.3269
Os03g0158600	CCACVL1_30243	23.4146	7.94702
Os03g0158700	CCACVL1_01800	50.8115	53.1332
Os03g0158700	CCACVL1_12608	9.11361	44.7853
Os03g0159200	CCACVL1_12788	40.257	26.3305
Os03g0159400	CCACVL1_12780	28.972	27.3128
Os03g0159600	CCACVL1_12779	51.087	57.085
Os03g0159600	CCACVL1_22907	50.3623	53.668
Os03g0159700	CCACVL1_20173	39.3643	38.7952
Os03g0159800	CCACVL1_09119	64.6341	53
Os03g0159900	CCACVL1_12775	45.0617	45.3416
Os03g0160100	CCACVL1_22905	49.7542	50.8032
Os03g0160200	CCACVL1_14897	42.4731	37.4408
Os03g0160300	CCACVL1_12772	62.766	53.6364
Os03g0160400	CCACVL1_12750	49.0094	56.6948
Os03g0160600	CCACVL1_14906	60.5903	73.3193
Os03g0160600	CCACVL1_27705	55.0347	68.913
Os03g0161100	CCACVL1_14912	22.7446	32.3721
Os03g0161100	CCACVL1_27691	21.1009	30.8036
Os03g0161100	CCACVL1_29251	0.917431	48
Os03g0161200	CCACVL1_14914	67.8519	69.3939
Os03g0161200	CCACVL1_27687	64.1481	66.5131
Os03g0161400	CCACVL1_27263	22.9268	29.7468
Os03g0161400	CCACVL1_27686	50.7317	41.2698
Os03g0161500	CCACVL1_27268	31.6547	24.0437
Os03g0161500	CCACVL1_27269	31.6547	24.0437
Os03g0161500	CCACVL1_27685	27.3381	17.9245
Os03g0161600	CCACVL1_27675	41.8033	44.3478
Os03g0161800	CCACVL1_27673	76.2626	75.5
Os03g0161900	CCACVL1_14929	48.8127	51.2465
Os03g0161900	CCACVL1_27672	43.5356	43.1937
Os03g0162200	CCACVL1_14439	90.5797	90.5797
Os03g0162500	CCACVL1_14435	41.0423	31.1881
Os03g0162500	CCACVL1_27643	42.671	34.3832
Os03g0162650	CCACVL1_27634	2.95203	3.05344
Os03g0162650	CCACVL1_27636	21.0332	16.1017
Os03g0162800	CCACVL1_27634	56.0261	65.6489
Os03g0162800	CCACVL1_27636	50.1629	43.5028
Os03g0162900	CCACVL1_27626	39.2467	43.1818
Os03g0163100	CCACVL1_27622	52.5641	61.8656
Os03g0163300	CCACVL1_04852	28.6486	58.8889
Os03g0163300	CCACVL1_14420	70.991	67.121
Os03g0163500	CCACVL1_10816	58.7563	58.9809
Os03g0163500	CCACVL1_25680	59.0102	58.9354
Os03g0164400	CCACVL1_19794	9.59147	16.6667
Os03g0164400	CCACVL1_30139	11.3677	12.3314
Os03g0164700	CCACVL1_14401	57.6596	56.1077
Os03g0165000	CCACVL1_03555	69.598	30.3063
Os03g0165100	CCACVL1_29909	20.467	42.8161
Os03g0165266	CCACVL1_16794	38.3613	29.096
Os03g0165266	CCACVL1_16795	36.3129	42.2994
Os03g0165266	CCACVL1_30417	32.5885	45.5729
Os03g0165300	CCACVL1_08973	35.3997	31.6327
Os03g0165600	CCACVL1_04877	50.8911	15.4447
Os03g0165800	CCACVL1_18923	70.4036	70.7207
Os03g0165900	CCACVL1_23615	49.2063	51.6667
Os03g0165900	CCACVL1_28906	24.4444	43.0168
Os03g0166000	CCACVL1_30430	55.0162	71.73
Os03g0166600	CCACVL1_07417	52.5896	26.0355
Os03g0166600	CCACVL1_13906	49.8008	15.7828
Os03g0166800	CCACVL1_27733	76.6063	77.2425
Os03g0167000	CCACVL1_10024	36.3636	37.5691
Os03g0167000	CCACVL1_12685	39.5722	38.7435
Os03g0167000	CCACVL1_27734	29.9465	33.9394
Os03g0167200	CCACVL1_06223	45.7377	44.8553
Os03g0167200	CCACVL1_06760	3.44262	43.75
Os03g0167200	CCACVL1_12649	44.918	42.3493
Os03g0167200	CCACVL1_29535	46.0656	44.5325
Os03g0167400	CCACVL1_29545	50.2732	49.4624
Os03g0167500	CCACVL1_30511	12.5704	55.8333
Os03g0167600	CCACVL1_01813	19.4079	43.3824
Os03g0167600	CCACVL1_27744	34.0461	48.5915
Os03g0167600	CCACVL1_27747	21.5461	43.3775
Os03g0167600	CCACVL1_27749	23.8487	41.7867
Os03g0167600	CCACVL1_29551	45.8882	54.386
Os03g0167600	CCACVL1_29553	12.5	43.9306
Os03g0167600	CCACVL1_29556	37.3355	45.3094
Os03g0167800	CCACVL1_12677	67.3516	62.766
Os03g0168200	CCACVL1_06545	58.4906	54.386
Os03g0168300	CCACVL1_13724	33.9286	32.646
Os03g0168400	CCACVL1_13750	13.5593	15.8416
Os03g0168500	CCACVL1_19604	27.1186	17.2043
Os03g0168600	CCACVL1_06565	59.5588	69.2308
Os03g0168700	CCACVL1_06562	44.5896	43.6131
Os03g0168900	CCACVL1_05131	30.0885	25.1852
Os03g0169100	CCACVL1_04011	84.3066	82.2064
Os03g0169400	CCACVL1_06584	52.5714	55.0898
Os03g0169800	CCACVL1_19152	62.5668	58.794
Os03g0169900	CCACVL1_26875	39.6552	47.4227
Os03g0170100	CCACVL1_15129	46.2185	44
Os03g0170300	CCACVL1_13819	62.5641	31.8123
Os03g0170500	CCACVL1_06597	51.3514	46.3415
Os03g0170800	CCACVL1_13815	44.4099	34.6247
Os03g0170900	CCACVL1_06599	56.5056	35.5556
Os03g0171300	CCACVL1_02220	70.6522	70.6522
Os03g0171300	CCACVL1_06600	78.2609	78.2609
Os03g0171300	CCACVL1_06791	80.4348	81.3187
Os03g0171600	CCACVL1_06601	57.0766	46.5909
Os03g0171600	CCACVL1_08245	52.9002	58.9147
Os03g0171600	CCACVL1_09191	56.8445	42.2414
Os03g0171900	CCACVL1_26845	75.9259	75
Os03g0172000	CCACVL1_29036	40.597	49.4545
Os03g0172200	CCACVL1_06039	49.7207	50.7122
Os03g0173900	CCACVL1_02277	51.6	53.3058
Os03g0174100	CCACVL1_12315	72.3558	71.327
Os03g0174200	CCACVL1_19280	27.8894	30.5785
Os03g0174200	CCACVL1_22474	20.603	34.7458
Os03g0174300	CCACVL1_22475	68.75	49.9369
Os03g0174400	CCACVL1_10526	9.1195	6.18337
Os03g0174500	CCACVL1_22477	74.5902	73.9837
Os03g0174600	CCACVL1_12309	61.6803	70.6573
Os03g0174800	CCACVL1_07746	46.7532	54.5455
Os03g0174900	CCACVL1_18766	40.1914	29.2683
Os03g0174900	CCACVL1_20692	39.7129	25.0755
Os03g0175200	CCACVL1_18768	67.8571	16.5217
Os03g0175200	CCACVL1_20865	66.6667	15.8192
Os03g0175600	CCACVL1_20860	77.4194	64.5161
Os03g0176100	CCACVL1_13652	31.9444	40.3509
Os03g0176100	CCACVL1_20319	50.6944	51.2281
Os03g0176300	CCACVL1_18743	92.9412	30.4432
Os03g0176700	CCACVL1_20847	53.2468	50.4098
Os03g0177300	CCACVL1_18738	43.1217	42.228
Os03g0177400	CCACVL1_17716	98.6577	98.6577
Os03g0177400	CCACVL1_17717	98.6577	86.3014
Os03g0177400	CCACVL1_18119	35.7942	84.2105
Os03g0177400	CCACVL1_18355	98.6577	98.6577
Os03g0177400	CCACVL1_28865	34.6756	92.2619
Os03g0177400	CCACVL1_29222	96.1969	95.7684
Os03g0177500	CCACVL1_04115	30.8725	36.3158
Os03g0177900	CCACVL1_17716	98.6577	98.6577
Os03g0177900	CCACVL1_17717	98.6577	86.3014
Os03g0177900	CCACVL1_18119	35.7942	84.2105
Os03g0177900	CCACVL1_18355	98.6577	98.6577
Os03g0177900	CCACVL1_28865	34.6756	92.2619
Os03g0177900	CCACVL1_29222	96.1969	95.7684
Os03g0178000	CCACVL1_17716	98.6577	98.6577
Os03g0178000	CCACVL1_17717	98.6577	86.3014
Os03g0178000	CCACVL1_18119	35.7942	84.2105
Os03g0178000	CCACVL1_18355	98.6577	98.6577
Os03g0178000	CCACVL1_28865	34.6756	92.2619
Os03g0178000	CCACVL1_29222	96.1969	95.7684
Os03g0178100	CCACVL1_20842	62.1951	62.2642
Os03g0178200	CCACVL1_20843	46.6387	43.3594
Os03g0178500	CCACVL1_18737	36.9697	36.9697
Os03g0179000	CCACVL1_20724	63.6943	60.6796
Os03g0179400	CCACVL1_18731	56.4706	52.6316
Os03g0179400	CCACVL1_20728	17.4118	56.9231
Os03g0179400	CCACVL1_20832	57.4118	56.4815
Os03g0179700	CCACVL1_20737	53.4653	51.6746
Os03g0179900	CCACVL1_15674	50.7625	52.1837
Os03g0180000	CCACVL1_18726	35.8372	57.9747
Os03g0180000	CCACVL1_20738	55.7121	56.2401
Os03g0180100	CCACVL1_18724	22.7053	29.5597
Os03g0180100	CCACVL1_20741	19.8068	27.3333
Os03g0180100	CCACVL1_20830	21.7391	31.9149
Os03g0180300	CCACVL1_20829	36.0624	31.9516
Os03g0180400	CCACVL1_20744	86.9919	86.9919
Os03g0180700	CCACVL1_25905	68.0761	69.0987
Os03g0181400	CCACVL1_20823	45.4965	53.8251
Os03g0181500	CCACVL1_20822	72.3247	73.271
Os03g0181750	CCACVL1_28676	3.00518	8.57988
Os03g0181800	CCACVL1_18801	38.2199	17.2713
Os03g0182000	CCACVL1_20770	32.3105	34.357
Os03g0182000	CCACVL1_20821	31.769	34.5776
Os03g0182700	CCACVL1_20783	68.5841	80.3109
Os03g0183100	CCACVL1_02577	29.8667	29.7082
Os03g0183600	CCACVL1_18833	69.9588	63.3147
Os03g0183800	CCACVL1_18851	63.3705	61.0738
Os03g0183900	CCACVL1_18853	22.4907	21.0069
Os03g0184000	CCACVL1_15986	75.2595	50.464
Os03g0184300	CCACVL1_13996	52.443	54.3002
Os03g0184400	CCACVL1_16954	52.6012	39.6226
Os03g0184500	CCACVL1_06206	49.3671	45.1737
Os03g0184500	CCACVL1_13977	48.1013	53.0233
Os03g0184550	CCACVL1_13976	64.2229	64.9852
Os03g0184600	CCACVL1_13976	61.8557	17.8042
Os03g0184700	CCACVL1_21257	60.4222	63.2597
Os03g0185000	CCACVL1_11257	31.8937	42.6667
Os03g0185500	CCACVL1_13963	63.308	19.2597
Os03g0186500	CCACVL1_26265	31.1927	27.2545
Os03g0186600	CCACVL1_26673	26.2097	45.7746
Os03g0186800	CCACVL1_12143	57.0815	57.3276
Os03g0186900	CCACVL1_30296	43.8356	50.9284
Os03g0186900	CCACVL1_30297	47.032	49.8789
Os03g0186950	CCACVL1_30319	58.5227	54.2105
Os03g0187000	CCACVL1_19174	45.2586	43.75
Os03g0187100	CCACVL1_18622	27.1144	17.6805
Os03g0187300	CCACVL1_08290	57.7713	26.2317
Os03g0187300	CCACVL1_26422	25.8065	53.6585
Os03g0187400	CCACVL1_08291	29	28.0193
Os03g0187500	CCACVL1_19596	68.6508	22.9139
Os03g0187600	CCACVL1_26691	52.2727	46.7797
Os03g0187700	CCACVL1_19592	63.7097	58.0882
Os03g0188200	CCACVL1_04939	24.6459	20.7637
Os03g0188200	CCACVL1_26705	22.3796	21.8232
Os03g0188200	CCACVL1_29787	27.4788	25.5937
Os03g0188400	CCACVL1_26709	43.769	43.9024
Os03g0188900	CCACVL1_04950	29.582	32.8571
Os03g0188900	CCACVL1_26716	31.8328	30.0912
Os03g0189300	CCACVL1_26725	25.5765	19.3651
Os03g0189400	CCACVL1_05977	33.0709	53.1646
Os03g0189600	CCACVL1_05977	30.343	48.5232
Os03g0190000	CCACVL1_05976	41.9355	30.1449
Os03g0190100	CCACVL1_10598	53.9295	51.8229
Os03g0190300	CCACVL1_05291	43.109	39.5007
Os03g0190800	CCACVL1_26755	84.153	83.4688
Os03g0190900	CCACVL1_06357	66.3202	63.6727
Os03g0191000	CCACVL1_26756	49.6599	46.7949
Os03g0191000	CCACVL1_26761	49.4655	45.9386
Os03g0191100	CCACVL1_06356	63.8955	64.0476
Os03g0191100	CCACVL1_26769	62.2328	60.0917
Os03g0191200	CCACVL1_06352	34.0164	34.5833
Os03g0191700	CCACVL1_06341	30.226	32.1805
Os03g0191700	CCACVL1_09335	30.6497	29.8487
Os03g0191800	CCACVL1_26793	24.3542	23.8267
Os03g0191900	CCACVL1_21646	46.1279	37.741
Os03g0192000	CCACVL1_09336	53.8462	50.6579
Os03g0192300	CCACVL1_26810	36.911	36.0614
Os03g0192400	CCACVL1_03869	80.2817	79.7203
Os03g0192400	CCACVL1_04840	24.6479	51.4706
Os03g0192500	CCACVL1_20044	34.2706	20.1446
Os03g0192600	CCACVL1_09994	22.7488	19.917
Os03g0192600	CCACVL1_20047	25.5924	24.6575
Os03g0192600	CCACVL1_20049	30.3318	35.3591
Os03g0192700	CCACVL1_01982	88.0392	88.0392
Os03g0192800	CCACVL1_23134	17.3633	31.7647
Os03g0192800	CCACVL1_23136	72.9904	20.1778
Os03g0193000	CCACVL1_15279	50.4673	49.2701
Os03g0193075	CCACVL1_15285	65.4545	63.7168
Os03g0193225	CCACVL1_11274	23.93	21.3542
Os03g0193400	CCACVL1_19303	32.6733	13.2797
Os03g0193600	CCACVL1_04551	36.3636	36.8421
Os03g0193600	CCACVL1_13731	37.3377	37.4593
Os03g0193600	CCACVL1_17352	37.013	37.377
Os03g0193600	CCACVL1_23863	25.6494	27.2414
Os03g0193700	CCACVL1_10664	44.0367	15.3355
Os03g0193700	CCACVL1_22630	43.1193	15.4098
Os03g0194100	CCACVL1_11278	50	41.2731
Os03g0194300	CCACVL1_04182	45.5635	58.4615
Os03g0194400	CCACVL1_04183	34.4186	66.6667
Os03g0194500	CCACVL1_11282	50.2463	48.3412
Os03g0194500	CCACVL1_11283	33.0049	36.8132
Os03g0194500	CCACVL1_11288	32.0197	30.5164
Os03g0195100	CCACVL1_10016	60.4545	58.4615
Os03g0195100	CCACVL1_20057	61.1364	62.413
Os03g0195200	CCACVL1_26832	59.5588	67.5
Os03g0195300	CCACVL1_09996	57.9268	57.4887
Os03g0195300	CCACVL1_26816	57.0122	58.1649
Os03g0195450	CCACVL1_09996	47.3118	6.65658
Os03g0195450	CCACVL1_26816	38.7097	5.59876
Os03g0195500	CCACVL1_09996	55.8304	23.9032
Os03g0195500	CCACVL1_26816	55.1237	24.2613
Os03g0195800	CCACVL1_01785	71.7523	71.9697
Os03g0195800	CCACVL1_20052	71.9033	72.3404
Os03g0195800	CCACVL1_20053	68.8822	69.3009
Os03g0196000	CCACVL1_01785	66.5644	65.7576
Os03g0196000	CCACVL1_20052	68.0982	67.4772
Os03g0196000	CCACVL1_20053	67.7914	67.1733
Os03g0196400	CCACVL1_15276	42.6605	27.9279
Os03g0196450	CCACVL1_14385	28.4153	12.381
Os03g0196500	CCACVL1_12472	46.0674	47.9532
Os03g0196600	CCACVL1_11257	32.381	45.3333
Os03g0196800	CCACVL1_11256	61.6216	60.3175
Os03g0196900	CCACVL1_26199	48.8136	27.2727
Os03g0197000	CCACVL1_17155	44.8413	44.3137
Os03g0197300	CCACVL1_14668	12.1795	40.6417
Os03g0197300	CCACVL1_26208	39.4231	38.8013
Os03g0197400	CCACVL1_08883	81.9549	87.2
Os03g0197800	CCACVL1_26206	45.2899	47.5285
Os03g0197900	CCACVL1_08890	20	16.6667
Os03g0197900	CCACVL1_26201	26.1818	19.8347
Os03g0198300	CCACVL1_08877	30.313	25.6625
Os03g0198400	CCACVL1_12963	58.8764	61.0723
Os03g0198400	CCACVL1_16221	69.2135	68.9038
Os03g0198400	CCACVL1_23653	39.3258	67.8295
Os03g0198500	CCACVL1_08876	64.7773	67.7966
Os03g0198600	CCACVL1_26215	39.3305	46.3054
Os03g0198900	CCACVL1_08869	42.8571	44.8529
Os03g0199000	CCACVL1_30244	44.9838	36.1979
Os03g0199100	CCACVL1_00163	47.4227	47.4227
Os03g0199100	CCACVL1_00655	65.4639	68.0965
Os03g0200200	CCACVL1_26541	37.2093	42.1053
Os03g0200500	CCACVL1_27259	83.2061	83.5249
Os03g0200500	CCACVL1_27690	82.8244	82.8244
Os03g0200600	CCACVL1_21727	52.0718	53.3994
Os03g0200700	CCACVL1_05225	29.7376	28.9773
Os03g0200800	CCACVL1_17098	76.087	84.8485
Os03g0200800	CCACVL1_26531	81.5217	85.2273
Os03g0201000	CCACVL1_12930	24.4648	25.0784
Os03g0201200	CCACVL1_26527	48.0687	36.7213
Os03g0201400	CCACVL1_18128	40.4523	41.8182
Os03g0201500	CCACVL1_17096	49.6516	25.9091
Os03g0201700	CCACVL1_13115	48.9583	49.8674
Os03g0201800	CCACVL1_17096	39.5189	20.9091
Os03g0201901	CCACVL1_17096	51.9298	26.9091
Os03g0202200	CCACVL1_17093	46.2094	42.953
Os03g0202200	CCACVL1_21733	58.4838	58.4838
Os03g0202200	CCACVL1_26518	61.3718	61.5942
Os03g0202300	CCACVL1_17091	71.6495	74.5308
Os03g0203000	CCACVL1_17092	28.9256	32.0122
Os03g0203100	CCACVL1_16713	33.0285	15.8459
Os03g0203200	CCACVL1_21735	63.2075	75.5639
Os03g0203800	CCACVL1_21737	29.5652	31.875
Os03g0203800	CCACVL1_26514	30.4348	30.9735
Os03g0204100	CCACVL1_26512	50.3363	49.1785
Os03g0205000	CCACVL1_21740	44.9838	46.1794
Os03g0205150	CCACVL1_26509	31.8182	29.4737
Os03g0205400	CCACVL1_08261	44.0467	32.3059
Os03g0205500	CCACVL1_30888	54.4304	67.1875
Os03g0205700	CCACVL1_17077	57.0248	55.2
Os03g0205700	CCACVL1_26505	59.3388	57.81
Os03g0205800	CCACVL1_26504	53.0864	51.5588
Os03g0206600	CCACVL1_17755	67.4157	67.0391
Os03g0206600	CCACVL1_20517	66.2921	63.4409
Os03g0206900	CCACVL1_17063	33.0882	32.491
Os03g0207200	CCACVL1_21763	38.4615	41.0557
Os03g0207250	CCACVL1_28834	79.8319	69.3431
Os03g0207300	CCACVL1_21754	87.3494	87.0871
Os03g0207300	CCACVL1_26488	87.9518	76.4398
Os03g0207800	CCACVL1_26473	16.6902	40.8304
Os03g0207900	CCACVL1_16036	59.8246	61.6637
Os03g0208500	CCACVL1_03020	15.458	72.973
Os03g0208500	CCACVL1_14083	66.2214	63.6697
Os03g0208600	CCACVL1_22081	50.0942	52.0548
Os03g0208700	CCACVL1_14079	29.5844	30.5556
Os03g0208700	CCACVL1_17050	20.0489	27.0627
Os03g0208800	CCACVL1_14079	16.6247	16.6667
Os03g0208800	CCACVL1_17050	9.82368	12.8713
Os03g0208900	CCACVL1_14968	85.0602	85.0602
Os03g0209000	CCACVL1_14075	38.7097	38.4615
Os03g0209500	CCACVL1_06529	53.01	53.9116
Os03g0209600	CCACVL1_25240	68.1063	72.9537
Os03g0209700	CCACVL1_17382	40.113	53.7879
Os03g0209800	CCACVL1_30305	40.6977	35.4251
Os03g0210400	CCACVL1_21588	52.5982	51.6169
Os03g0210500	CCACVL1_01599	65.3465	37.0787
Os03g0210500	CCACVL1_05687	71.2871	41.6185
Os03g0210800	CCACVL1_21869	34.5044	20.4613
Os03g0211100	CCACVL1_06513	55	54.3726
