Gene stable ID	Cucumis sativus gene stable ID	%id. query gene identical to target Cucumis sativus gene	%id. target Cucumis sativus gene identical to query gene	Cucumis sativus orthology confidence [0 low, 1 high]
Os02g0665000	Csa_3G444620	19.1654	66.6667	
Os02g0665000	Csa_7G452890	22.1831	67.7419	
Os02g0665200	Csa_5G153110	32.3965	35.4369	
Os02g0665300	Csa_5G157240	48.0537	45.2592	
Os02g0665300	Csa_5G157280	47.0027	43.6157	
Os02g0665500	Csa_3G122340	28.5714	59.3824	
Os02g0665500	Csa_3G182750	27.2099	46.7934	
Os02g0665500	Csa_6G004520	24.9692	48.2185	
Os02g0665800	Csa_3G122340	10.8571	17.148	
Os02g0665800	Csa_3G182750	8.70166	11.3718	
Os02g0665800	Csa_6G004520	13.5301	19.8556	
Os02g0666300	Csa_3G182770	55.1339	55.2573	
Os02g0666300	Csa_5G166980	56.5804	56.264	
Os02g0666500	Csa_5G153010	66.4122	65.4135	
Os02g0666500	Csa_6G004550	64.351	66.1654	
Os02g0666600	Csa_1G132720	28.4264	28.4264	
Os02g0666700	Csa_3G746620	51.7117	53.3457	
Os02g0666800	Csa_2G036710	61.8497	61.4943	
Os02g0667000	Csa_3G874410	69.1176	57.3171	
Os02g0667050	Csa_3G874410	13.2353	8.25688	
Os02g0667500	Csa_2G347100	30.491	36.0856	
Os02g0667500	Csa_2G347110	31.0588	40.367	
Os02g0667500	Csa_2G347120	0	0	
Os02g0667500	Csa_2G347130	39.5833	34.8624	
Os02g0667500	Csa_7G016600	29.2411	40.0612	
Os02g0667600	Csa_7G018790	40.9524	38.2789	
Os02g0668000	Csa_6G124170	51.4626	48.768	
Os02g0668000	Csa_7G017150	48.377	47.4333	
Os02g0668100	Csa_7G017680	52.2388	51.1696	
Os02g0668400	Csa_4G652870	55.684	49.7418	
Os02g0668500	Csa_2G348170	27.6699	24.4635	
Os02g0668500	Csa_3G002450	32.3383	27.897	
Os02g0669100	Csa_6G358710	46.1864	37.5862	
Os02g0669500	Csa_4G658480	9.53947	27.1028	
Os02g0669500	Csa_6G358130	6.64336	17.757	
Os02g0669700	Csa_6G013320	43.2161	42.7861	
Os02g0669900	Csa_6G127350	20.8333	37.4707	
Os02g0669900	Csa_6G358160	22.2411	30.6792	
Os02g0669900	Csa_7G023990	22.6002	43.5597	
Os02g0670000	Csa_7G024040	56.9328	57.0526	
Os02g0670100	Csa_3G001730	64.0152	36.5801	
Os02g0670100	Csa_3G001760	54.5679	47.8355	
Os02g0670100	Csa_6G356490	58.4746	44.8052	
Os02g0670100	Csa_7G024130	47.4333	50	
Os02g0670400	Csa_3G002290	45.8015	41.3793	
Os02g0670400	Csa_4G663680	40.1869	29.6552	
Os02g0670500	Csa_2G031140	39.6694	40.3361	
Os02g0670500	Csa_4G001640	30.3279	31.0924	
Os02g0670500	Csa_6G194150	42.3729	42.0168	
Os02g0670500	Csa_7G396340	34.8214	32.7731	
Os02g0670900	Csa_6G118340	57.8454	50.7187	
Os02g0670900	Csa_7G024670	49.3802	49.076	
Os02g0671300	Csa_5G269890	25.7778	23.34	
Os02g0672100	Csa_5G270900	43.5275	43.7398	
Os02g0672200	Csa_1G031900	77.8828	76.1553	
Os02g0672400	Csa_5G273440	46.087	43.4426	
Os02g0672500	Csa_1G690355	44.8087	36.7713	
Os02g0672500	Csa_7G450700	48.4211	41.2556	
Os02g0672600	Csa_3G002950	69.5391	49.1501	
Os02g0672600	Csa_3G002960	34.3537	14.3059	
Os02g0672700	Csa_3G844880	54.955	55.4545	
Os02g0672800	Csa_3G119370	42.1555	50.4902	
Os02g0672800	Csa_5G148620	44.4772	49.3464	
Os02g0673000	Csa_6G106810	15.7258	34.5133	
Os02g0673100	Csa_6G106810	45.7661	44.4227	
Os02g0673500	Csa_3G002970	29.4041	28.6616	
Os02g0673600	Csa_3G119410	85.3503	85.3503	
Os02g0673700	Csa_3G238150	37.3333	22.0472	
Os02g0673700	Csa_5G139210	43.5115	29.9213	
Os02g0674700	Csa_3G038740	60.3133	60.9499	
Os02g0674700	Csa_3G123190	55.3247	56.2005	
Os02g0675400	Csa_3G038790	65.032	63.5417	
Os02g0675400	Csa_3G845470	54.7771	53.75	
Os02g0675700	Csa_3G123720	67.1717	41.1765	
Os02g0675700	Csa_3G180380	64.5695	60.3715	
Os02g0675800	Csa_3G043900	54.6713	53.1987	
Os02g0675800	Csa_3G124230	55.3191	52.5253	
Os02g0675800	Csa_5G173520	49.481	48.1481	
Os02g0676000	Csa_3G043890	72.6293	73.4205	
Os02g0676400	Csa_3G180310	53.6937	54.2805	
Os02g0676400	Csa_5G155540	54.8689	53.3698	
Os02g0676500	Csa_6G074560	47.7833	44.0909	
Os02g0676800	Csa_3G042390	48.2353	31.4176	
Os02g0676800	Csa_3G180265	51.0417	37.5479	
Os02g0676800	Csa_5G155560	42.0635	40.613	
Os02g0677300	Csa_3G180260	48.8263	46.4286	
Os02g0677300	Csa_5G155570	39.1111	39.2857	
Os02g0677300	Csa_5G174570	53	47.3214	
Os02g0677600	Csa_3G180240	47.9167	44.9219	
Os02g0677700	Csa_3G842110	42.1296	53.3724	
Os02g0677800	Csa_3G035890	29.8013	40.9091	
Os02g0677800	Csa_5G158550	29.8013	40.9091	
Os02g0677800	Csa_6G077430	29.8013	40.9091	
Os02g0678200	Csa_5G156110	70.546	70.4448	
Os02g0678200	Csa_6G075110	59.6369	61.2626	
Os02g0678300	Csa_5G156120	59.5156	59.0051	
Os02g0678400	Csa_5G156140	83	80.0643	
Os02g0678400	Csa_5G522900	41.4634	10.9325	
Os02g0679200	Csa_1G045800	47.4104	48.4725	
Os02g0679500	Csa_3G118730	34.2314	44.7205	
Os02g0679700	Csa_1G168910	29.8246	18.1495	
Os02g0679700	Csa_3G778370	32.9341	19.573	
Os02g0679700	Csa_6G454395	32.0513	17.7936	
Os02g0680400	Csa_3G121680	82.3113	82.1176	
Os02g0680600	Csa_4G049620	64.3777	54.5455	
Os02g0680700	Csa_3G121640	54.4304	59.1065	
Os02g0681000	Csa_3G121740	37.62	38.4314	
Os02g0681200	Csa_3G121750	29.5699	25.9434	
Os02g0681200	Csa_5G152910	37.4302	31.6038	
Os02g0681200	Csa_6G006705	38.8889	29.717	
Os02g0681700	Csa_3G144110	23.1379	56.8093	
Os02g0681900	Csa_5G140530	35.6187	34.466	
Os02g0682200	Csa_6G076710	52.2581	64.8	
Os02g0682500	Csa_4G097650	62.7628	58.8732	
Os02g0682600	Csa_5G146860	68.9655	71.4286	
Os02g0682700	Csa_2G009360	13.9303	21.5385	
Os02g0684300	Csa_6G525230	22.604	49.6032	
Os02g0684500	Csa_6G192080	100	100	
Os02g0685600	Csa_3G806810	69.7436	70.2842	
Os02g0686100	Csa_3G000150	43.0939	41.2698	
Os02g0686100	Csa_4G664340	41.6216	40.7407	
Os02g0686300	Csa_1G031880	41.8421	40.458	
Os02g0686300	Csa_5G107050	53.1429	47.3282	
Os02g0686400	Csa_3G881580	67.156	66.6667	
Os02g0686500	Csa_3G238130	32.5153	66.25	
Os02g0686600	Csa_5G148600	69.3548	73.2955	
Os02g0686700	Csa_2G118280	35.4167	36.9565	
Os02g0686700	Csa_3G128930	25	39.1304	
Os02g0686800	Csa_2G118280	31.25	20.5479	
Os02g0686800	Csa_3G128930	25	24.6575	
Os02g0687200	Csa_2G118280	32.2917	29.2453	
Os02g0687200	Csa_3G128930	27.0833	36.7925	
Os02g0687500	Csa_3G016980	36.858	38.3648	
Os02g0687500	Csa_3G911260	39.3293	40.566	
Os02g0687900	Csa_4G643610	34.1176	32.3661	
Os02g0687900	Csa_4G643620	37.4732	39.0625	
Os02g0687900	Csa_4G644120	38.022	38.6161	
Os02g0688500	Csa_6G080410	57.7861	59.8058	
Os02g0688900	Csa_5G155530	33.5784	60.4857	
Os02g0689066	Csa_3G004500	6.32911	67.1642	
Os02g0689132	Csa_1G612900	11.7745	40.113	
Os02g0689200	Csa_6G079800	56.1308	53.5065	
Os02g0689500	Csa_3G128830	29.5455	31.3793	
Os02g0689500	Csa_6G079790	30.1493	34.8276	
Os02g0689700	Csa_3G127780	55.914	57.4586	
Os02g0689800	Csa_3G808390	23.9443	50	
Os02g0689900	Csa_3G015860	61.0649	60.1639	
Os02g0689900	Csa_3G127170	59.6315	58.3607	
Os02g0689900	Csa_3G904070	59.3023	58.5246	
Os02g0690500	Csa_3G011830	41.6974	56.8792	
Os02g0690600	Csa_3G127120	41.6867	40.7059	
Os02g0690600	Csa_6G079190	38.3592	40.7059	
Os02g0690700	Csa_3G902930	95.8904	95.8904	
Os02g0690800	Csa_3G902410	65.5963	64.5598	
Os02g0690800	Csa_3G902910	55.6561	55.5305	
Os02g0690800	Csa_3G902920	58.6605	57.3363	
Os02g0691500	Csa_3G901180	39.5639	34.0483	
Os02g0692700	Csa_2G445270	65.1982	57.5875	
Os02g0692700	Csa_3G009510	71.5596	60.7004	
Os02g0692700	Csa_3G902190	49.6815	60.7004	
Os02g0693000	Csa_3G009520	29.7778	33.8384	
Os02g0693500	Csa_3G901130	73.1225	72.549	
Os02g0693700	Csa_3G901080	74.0566	74.5253	
Os02g0694201	Csa_2G437100	5.26316	3.96825	
Os02g0694201	Csa_2G437110	13.3065	52.381	
Os02g0694800	Csa_3G915120	57.5179	58.6375	
Os02g0695050	Csa_2G382560	12.5	15.7692	
Os02g0695050	Csa_4G652140	14.8148	20	
Os02g0695700	Csa_2G120390	64.4444	65.1685	
Os02g0695800	Csa_3G893330	45.4913	67.1968	
Os02g0695800	Csa_4G179700	50.1355	73.5586	
Os02g0695900	Csa_3G893330	18.3042	66.6667	
Os02g0695900	Csa_4G179700	18.8347	68.1373	
Os02g0696500	Csa_3G900960	54.5977	54.1311	
Os02g0696700	Csa_3G008830	18.8723	34.6723	
Os02g0696700	Csa_3G901020	19.5155	30.6554	
Os02g0696900	Csa_3G194380	26.3982	31.9783	
Os02g0697200	Csa_3G008290	28.7234	23.4104	
Os02g0697300	Csa_2G035500	71.9697	72.7041	
Os02g0697400	Csa_2G433350	63.8604	54.6573	
Os02g0697500	Csa_3G895910	28.3828	53.5826	
Os02g0697600	Csa_2G432810	69.279	69.0625	
Os02g0697700	Csa_3G006710	59.4203	52.5641	
Os02g0697800	Csa_3G006700	68.0297	65.1246	
Os02g0698000	Csa_3G006690	75	75.9305	
Os02g0698000	Csa_3G638540	78.4689	81.3896	
Os02g0698800	Csa_6G526230	34.1748	34.7826	
Os02g0699400	Csa_4G092450	45.0142	58.0882	
Os02g0699433	Csa_3G825120	10.8696	5.43478	
Os02g0699433	Csa_5G077220	9.52381	14.1304	
Os02g0699433	Csa_5G169010	9.61539	13.587	
Os02g0699466	Csa_3G825120	3.26087	1.84049	
Os02g0699466	Csa_5G077220	4.0293	6.74847	
Os02g0699466	Csa_5G169010	3.84615	6.13497	
Os02g0699600	Csa_3G739040	92.7711	92.7711	
Os02g0699600	Csa_6G445170	92.1687	92.1687	
Os02g0699700	Csa_3G690290	46.4286	70.7113	
Os02g0700000	Csa_4G114200	25.661	19.9516	
Os02g0700000	Csa_4G114210	68.8525	5.0786	
Os02g0700100	Csa_3G702570	72.8477	70.3625	
Os02g0700100	Csa_5G141120	71.8681	69.7228	
Os02g0700300	Csa_3G637990	45.5939	41.3194	
Os02g0700500	Csa_3G636430	68.9723	65.725	
Os02g0700600	Csa_3G005580	48.8462	55.3377	
Os02g0700700	Csa_3G005590	49.8615	43.7956	
Os02g0701600	Csa_2G432780	61.9186	58.8398	
Os02g0701900	Csa_3G149900	63.4969	63.3028	
Os02g0702000	Csa_3G625100	44.3609	44.8101	
Os02g0702100	Csa_4G055350	17.8832	44.9541	
Os02g0702400	Csa_4G056500	63.5678	63.728	
Os02g0702500	Csa_5G172870	46.5213	47.7103	
Os02g0702600	Csa_4G669200	45.4874	46.4088	
Os02g0703300	Csa_4G056580	34.4444	30.6931	
Os02g0703300	Csa_4G247410	22.5	26.7327	
Os02g0703600	Csa_4G056600	58.4783	63.7441	
Os02g0703900	Csa_4G358750	56.3275	57.3232	
Os02g0704000	Csa_4G056640	56.8528	52.6646	
Os02g0704300	Csa_5G172850	25.4963	73.716	
Os02g0704500	Csa_6G502860	32.2034	34.5455	
Os02g0704600	Csa_6G502840	39.7802	39.693	
Os02g0704800	Csa_3G859690	67.7249	69.7548	
Os02g0704900	Csa_6G502810	79.9065	79.9065	
Os02g0704966	Csa_6G502800	36.376	36.6758	
Os02g0705000	Csa_2G248120	56.1688	56.5359	
Os02g0705100	Csa_4G046820	59.2493	53.9024	
Os02g0705300	Csa_3G859660	62.7737	60.2804	
Os02g0705300	Csa_4G046740	66.4251	64.2523	
Os02g0705300	Csa_6G502740	63.7681	61.6822	
Os02g0705400	Csa_2G247600	75.1412	72.2826	
Os02g0705500	Csa_7G000520	23.6842	29.9169	
Os02g0705600	Csa_4G046720	36.0434	34.5455	
Os02g0706500	Csa_6G502730	62.9393	63.961	
Os02g0706900	Csa_2G247580	40.264	35.9882	
Os02g0706900	Csa_4G046660	55.414	51.3274	
Os02g0707000	Csa_5G524740	37.6344	56.4516	
Os02g0707100	Csa_5G524740	71.6129	69.958	
Os02g0707200	Csa_1G046080	32.6848	29.1667	
Os02g0707200	Csa_6G517940	24.7899	20.4861	
Os02g0708100	Csa_5G585380	71.5278	65.3277	
Os02g0708200	Csa_1G014480	71.0843	72.3926	
Os02g0708300	Csa_1G597030	37.6068	57.1429	
Os02g0708300	Csa_2G000120	38.4615	58.4416	
Os02g0708400	Csa_1G004960	62.6359	64.8383	
Os02g0709000	Csa_5G630790	51.269	29.9703	
Os02g0709200	Csa_7G282400	73.0392	70.1176	
Os02g0709400	Csa_1G599520	53.3302	70.1338	
Os02g0709600	Csa_1G015810	44.6565	40.3448	
Os02g0709600	Csa_1G042090	42.2383	40.3448	
Os02g0709600	Csa_5G577380	47.5207	39.6552	
Os02g0709600	Csa_5G608220	42.2481	37.5862	
Os02g0709800	Csa_2G007450	62.2901	60.0884	
Os02g0710102	Csa_5G577400	1.96532	10.119	
Os02g0710102	Csa_5G643940	5.85326	42.2619	
Os02g0710300	Csa_5G420280	36.9718	35	
Os02g0710700	Csa_1G024950	30.4348	16.1383	
Os02g0710900	Csa_4G617390	62.3608	62.0843	
Os02g0711100	Csa_5G420290	41.6185	44.1718	
Os02g0711200	Csa_5G608290	21.4634	41.7062	
Os02g0711400	Csa_1G015870	23.6025	27.5362	
Os02g0711400	Csa_1G042160	24.0741	28.2609	
Os02g0712000	Csa_3G346140	16.129	1.76835	
Os02g0712000	Csa_3G346390	53.5519	8.6649	
Os02g0712000	Csa_3G346890	66.2295	35.7206	
Os02g0712600	Csa_7G029930	44.4284	41.8256	
Os02g0712700	Csa_7G029930	45.0072	41.6332	
Os02g0713400	Csa_3G000140	65.3061	77.3414	
Os02g0713400	Csa_6G510230	62.3116	74.9245	
Os02g0713700	Csa_7G029400	53.5398	36.0119	
Os02g0714000	Csa_6G401470	44.582	50.1742	
Os02g0714100	Csa_3G00090	57.27	57.1006	
Os02g0714300	Csa_3G000100	43.5294	45.679	
Os02g0714500	Csa_6G510220	30.7628	50.4121	
Os02g0714600	Csa_6G423440	79.4953	77.5385	
Os02g0715200	Csa_4G664460	66.5272	66.5272	
Os02g0715300	Csa_6G117780	44.6541	38.7978	
Os02g0715300	Csa_7G027010	42.9448	38.2514	
Os02g0716500	Csa_3G808360	73.2984	72.1649	
Os02g0716500	Csa_4G286350	57.2115	30.6701	
Os02g0716500	Csa_4G286360	57.485	24.7423	
Os02g0716800	Csa_1G605660	55.8064	59.2466	
Os02g0717100	Csa_1G605700	68.4444	69.0583	
Os02g0717200	Csa_1G605770	41.3043	42.2222	
Os02g0717300	Csa_3G809960	58.8608	62	
Os02g0717400	Csa_3G698540	60.4255	59.7475	
Os02g0717500	Csa_3G698530	71.3499	72.3464	
Os02g0717600	Csa_4G290230	52.1739	46.3235	
Os02g0717700	Csa_3G776930	47.1338	47.1338	
Os02g0717900	Csa_1G613520	55.6757	52.551	
Os02g0718000	Csa_7G428810	30.3704	40.796	
Os02g0718900	Csa_2G356660	79.4872	81.1518	
Os02g0719000	Csa_1G186660	54.8	36.3395	
Os02g0719000	Csa_7G037500	60.4167	38.4615	
Os02g0719100	Csa_3G063640	67.1033	65.2974	
Os02g0719100	Csa_5G027440	53.125	4.81586	
Os02g0719100	Csa_7G037520	67.147	66.0057	
Os02g0719600	Csa_5G313340	40.7407	28.9474	
Os02g0719600	Csa_6G503370	40.2703	39.2105	
Os02g0719600	Csa_6G503870	38.2749	37.3684	
Os02g0719600	Csa_6G503880	40.339	31.3158	
Os02g0719600	Csa_6G504380	44.2308	42.3684	
Os02g0719600	Csa_6G504400	40.9241	32.6316	
Os02g0719700	Csa_1G186630	28.0992	31.9249	
Os02g0719800	Csa_6G423430	55.6738	55.5425	
Os02g0719800	Csa_6G521100	53.6703	52.5943	
Os02g0720000	Csa_3G073800	3.79098	10.8504	
Os02g0720100	Csa_1G186640	34.0782	27.9817	
Os02g0720200	Csa_3G073820	60.7573	59.9321	
Os02g0720300	Csa_6G421700	53.3088	54.1045	
Os02g0720400	Csa_1G194720	24.6795	23.2628	
Os02g0720400	Csa_6G511780	25.9542	20.5438	
Os02g0720600	Csa_4G651750	44.9871	37.797	
Os02g0720700	Csa_3G044490	62.4365	62.8353	
Os02g0721600	Csa_3G055980	70.5618	70.4036	
Os02g0721700	Csa_7G047960	43.1034	44.9102	
Os02g0721700	Csa_7G186180	40.8284	41.3174	
Os02g0721700	Csa_7G186190	52.6627	53.2934	
Os02g0721800	Csa_7G186690	47.6499	48.0392	
Os02g0722001	Csa_5G153090	40.5685	43.3702	
Os02g0722300	Csa_6G115620	77.39	78.1011	
Os02g0722700	Csa_7G188690	74.3243	76.9231	
Os02g0722800	Csa_3G045180	47.1418	49.888	
Os02g0723200	Csa_6G495780	52.4775	52.1253	
Os02g0723300	Csa_6G510870	40.9091	37.6569	
Os02g0723600	Csa_3G047880	43.734	57	
Os02g0723700	Csa_3G171220	60	62.069	
Os02g0724000	Csa_6G113560	40.9594	54.5455	
Os02g0724000	Csa_7G031530	53.0713	53.0713	
Os02g0724500	Csa_3G047860	64.6753	62.8788	
Os02g0724600	Csa_7G132920	55.6897	46.6089	
Os02g0725000	Csa_1G175730	66.3921	68.5374	
Os02g0725000	Csa_6G510950	64.3791	67.0068	
Os02g0725100	Csa_7G132890	48.0549	48.6111	
Os02g0725200	Csa_7G031610	68.008	67.3307	
Os02g0725300	Csa_7G127380	54.2466	53.1544	
Os02g0725300	Csa_7G129380	50.4723	50.2013	
Os02g0725300	Csa_7G200810	51.7053	50.8725	
Os02g0725500	Csa_7G121850	25.1397	20.6422	
Os02g0725600	Csa_1G173210	27.6276	41.629	
Os02g0725700	Csa_3G048940	51.4706	27.5591	
Os02g0725700	Csa_3G049440	39.749	37.4016	
Os02g0725700	Csa_3G055940	30.7692	26.7717	
Os02g0726300	Csa_1G015610	25.4438	30.4965	
Os02g0726400	Csa_1G015590	51.1706	50.495	
Os02g0726400	Csa_5G606870	45.7338	44.2244	
Os02g0726500	Csa_1G015580	72.6214	73.3333	
Os02g0726500	Csa_1G039970	67.5573	69.4118	
Os02g0726500	Csa_4G125420	65.3697	65.8824	
Os02g0726600	Csa_3G047830	40.0943	62.5	
Os02g0727100	Csa_2G075300	60.6061	62.5	
Os02g0727300	Csa_5G607430	22.1429	9.5092	
Os02g0727300	Csa_5G607440	42.3323	27.0961	
Os02g0727500	Csa_3G640580	63.4615	35.8696	
Os02g0727700	Csa_5G642700	16.2037	22.508	
Os02g0728100	Csa_1G015030	64.7661	65.727	
Os02g0728300	Csa_5G137440	69.4805	56.6138	
Os02g0728600	Csa_1G041530	73.4177	67.4419	
Os02g0728700	Csa_5G290150	57.1429	30.6011	
Os02g0729100	Csa_3G270790	36.6071	39.4231	
Os02g0729100	Csa_5G643360	39.9093	42.3077	
Os02g0729100	Csa_5G643370	40.5797	40.3846	
Os02g0729200	Csa_3G270790	34.8214	37.5904	
Os02g0729200	Csa_5G643360	38.322	40.7229	
Os02g0729200	Csa_5G643370	38.6473	38.5542	
Os02g0729400	Csa_1G041560	43.9086	52.2659	
Os02g0729700	Csa_3G835890	46.9194	28.863	
Os02g0729700	Csa_5G630820	51.6588	31.7784	
Os02g0730000	Csa_1G005520	71.8978	71.2477	
Os02g0730000	Csa_2G010420	66.5541	71.2477	
Os02g0730100	Csa_5G602130	18.1818	59.8639	
Os02g0730300	Csa_3G835810	70.5577	70.6494	
Os02g0730300	Csa_5G602170	65.3503	66.6234	
Os02g0730300	Csa_5G630840	67.4419	67.7922	
Os02g0730500	Csa_6G094730	58.8832	59.4872	
Os02g0730600	Csa_1G022500	51.468	51.0274	
Os02g0730700	Csa_1G042250	44.9123	44.6771	
Os02g0730800	Csa_6G045080	47.4619	46.8672	
Os02g0731400	Csa_3G214580	45.1613	41.791	
Os02g0731400	Csa_3G214590	39.3701	37.3134	
Os02g0731400	Csa_3G215590	43.2	40.2985	
Os02g0731400	Csa_6G344240	44.697	44.0299	
Os02g0731900	Csa_5G609650	59.6774	59.0818	
Os02g0732200	Csa_5G571550	43.6364	30.1413	
Os02g0732500	Csa_5G424890	88.0435	88.0435	
Os02g0732700	Csa_5G564790	70.0103	41.7901	
Os02g0732700	Csa_5G565790	55.2581	17.8395	
Os02g0732800	Csa_3G303130	50	50.2688	
Os02g0732900	Csa_1G256740	52.9933	53.2294	
Os02g0733001	Csa_5G567290	57.4627	48.125	
Os02g0733300	Csa_5G567300	74.8466	72.0472	
Os02g0733400	Csa_1G042870	13.1528	35.7895	
Os02g0733800	Csa_5G561260	58.5921	58.2305	
Os02g0734300	Csa_5G412760	49.1892	56.875	
Os02g0734300	Csa_5G547610	50.5747	55	
Os02g0734400	Csa_5G628130	46.4646	39.1489	
Os02g0734500	Csa_5G628130	37.3737	35.2381	
Os02g0734600	Csa_5G628130	50	26.5416	
Os02g0734800	Csa_5G416260	35.8156	36.3309	
Os02g0734800	Csa_5G546590	30.4636	33.0935	
Os02g0734800	Csa_5G628140	34.9153	37.0504	
Os02g0734900	Csa_5G628640	76.9231	75.7576	
Os02g0735100	Csa_3G177990	49.5455	48.6607	
Os02g0735200	Csa_7G420690	86.7978	86.7978	
Os02g0735700	Csa_5G561770	60.7547	61.2167	
Os02g0735900	Csa_5G561780	30.8989	70.0637	
Os02g0736200	Csa_5G239140	40.4437	64.0541	
Os02g0736200	Csa_5G239640	40.3587	60.8108	
Os02g0736200	Csa_5G544050	60.0619	52.4324	
Os02g0736200	Csa_5G564290	38.4948	60.1351	
Os02g0736300	Csa_5G551250	52.5285	51.9355	
Os02g0736400	Csa_1G042970	79.0094	80.9179	
Os02g0736500	Csa_3G187260	58.0645	26.8256	
Os02g0736500	Csa_3G187280	64.7799	15.3502	
Os02g0736500	Csa_3G187300	34.9727	9.538	
Os02g0736600	Csa_7G405840	49.0552	51.022	
Os02g0738200	Csa_3G308190	38.914	37.7193	
Os02g0738200	Csa_5G023870	44.3694	43.2018	
Os02g0738400	Csa_5G256680	56.9182	53.6561	
Os02g0738400	Csa_5G549170	52.6725	53.5573	
Os02g0738600	Csa_3G073940	62.3679	53.3454	
Os02g0738900	Csa_2G401410	72.5	72.2644	
Os02g0738900	Csa_5G647440	75.431	75.8397	
Os02g0739000	Csa_5G484640	63.0993	62.5106	
Os02g0739400	Csa_5G603940	56.0526	57.1046	
Os02g0739600	Csa_5G603950	79.7403	78.7179	
Os02g0739600	Csa_6G404280	78.9474	80.7692	
Os02g0739700	Csa_1G006290	45.2778	36.9615	
Os02g0739700	Csa_1G045820	45.2316	37.6417	
Os02g0739900	Csa_1G007830	40.1274	41.1765	
Os02g0739900	Csa_6G401530	35.6707	38.2353	
Os02g0740300	Csa_6G512920	51.6239	49.4272	
Os02g0740600	Csa_1G005770	36.9048	33.6957	
Os02g0740700	Csa_5G484630	46.4481	45.6989	
Os02g0740900	Csa_1G045830	44.9086	42.2604	
Os02g0741100	Csa_5G467910	68.059	62.6697	
Os02g0741200	Csa_1G005720	37.971	29.1111	
Os02g0741200	Csa_1G045880	53.9157	39.7778	
Os02g0741200	Csa_3G829170	50	21.3333	
Os02g0741200	Csa_5G631510	50	26.2222	
Os02g0741300	Csa_1G005710	70.6087	69.4017	
Os02g0741400	Csa_7G251650	0	0	
Os02g0741400	Csa_7G252150	7.51825	20.0389	
Os02g0741500	Csa_7G251650	34.4937	43.513	
Os02g0741500	Csa_7G252150	0	0	
Os02g0741700	Csa_1G005650	30.8511	34.9398	
Os02g0741700	Csa_1G045900	28.0899	30.1205	
Os02g0741700	Csa_5G603290	37.2781	37.9518	
Os02g0741800	Csa_1G005640	79.2453	78.0669	
Os02g0741800	Csa_5G603280	79.588	78.9963	
Os02g0741900	Csa_5G603270	66.8508	66.8508	
Os02g0742000	Csa_1G005620	39.1331	37.8217	
Os02g0742000	Csa_3G829230	36.5288	34.8893	
Os02g0742100	Csa_1G005620	14.6749	28.6925	
Os02g0742100	Csa_3G829230	13.5338	26.1501	
Os02g0742200	Csa_1G005610	85.2381	83.6449	
Os02g0742500	Csa_1G045910	10.9215	83.1169	
Os02g0742700	Csa_5G602230	48.9011	52.9762	
Os02g0742800	Csa_4G641550	13.619	25.9528	
Os02g0742900	Csa_4G641550	18.0952	62.5	
Os02g0743100	Csa_1G045940	45.4802	40.6566	
Os02g0743100	Csa_5G602200	50.9749	46.2121	
Os02g0743100	Csa_5G630880	49.6	46.9697	
Os02g0743200	Csa_1G005570	34.2857	35.0877	
Os02g0743200	Csa_1G045950	36.1446	35.0877	
Os02g0743200	Csa_5G630870	42.1053	37.4269	
Os02g0743400	Csa_2G074270	53.3981	9.2437	
Os02g0743500	Csa_1G042730	54.0059	49.1449	
Os02g0743600	Csa_3G824890	15.1703	31.6129	
Os02g0743800	Csa_5G139440	31.4286	27.7311	
Os02g0743900	Csa_5G636650	55.914	51.7413	
Os02g0744000	Csa_1G009830	50.8475	49.7238	
Os02g0744100	Csa_5G606270	46.3722	50.1706	
Os02g0744100	Csa_5G606280	47.2313	49.4881	
Os02g0744200	Csa_1G009820	71.8254	62.1993	
Os02g0744900	Csa_1G009770	73.5484	73.8661	
Os02g0745000	Csa_5G622710	54.5232	84.4697	
Os02g0745100	Csa_3G826640	55.2083	53.3557	
Os02g0745100	Csa_3G826650	52.4904	45.9732	
Os02g0745400	Csa_4G119780	44	49.0872	
Os02g0745700	Csa_2G101090	68.9189	57.7358	
Os02g0745700	Csa_5G605020	68.3794	65.283	
Os02g0746000	Csa_3G827210	81.3097	80.9783	
Os02g0747400	Csa_1G033030	40.4682	29.5122	
Os02g0747500	Csa_1G009650	54.5946	52.6042	
Os02g0747500	Csa_1G033020	55.2941	48.9583	
Os02g0748100	Csa_7G071390	51.4031	51.5345	
Os02g0748300	Csa_1G032490	56.1644	57.7465	
Os02g0748300	Csa_5G604950	57.4713	58.6854	
Os02g0748800	Csa_3G827230	31.954	37.6694	
Os02g0748800	Csa_5G635440	33.5897	35.5014	
Os02g0749150	Csa_7G420680	22.5743	85.0746	
Os02g0749300	Csa_2G296130	28.4768	44.1026	
Os02g0749300	Csa_6G487590	29	44.6154	
Os02g0749500	Csa_6G052630	7.53247	46.0317	
Os02g0749700	Csa_7G058630	43.9024	24.8705	
Os02g0750100	Csa_6G016970	24.1667	58	
Os02g0750400	Csa_6G501290	22.9167	57.0755	
Os02g0750500	Csa_2G403730	58.8235	62.6703	
Os02g0751100	Csa_5G407090	44.7419	45	
Os02g0751100	Csa_6G500670	49.1139	37.3077	
Os02g0751300	Csa_4G030990	24.8276	24.4898	
Os02g0751300	Csa_4G378780	31.7881	32.6531	
Os02g0751300	Csa_5G396000	26.9504	25.8503	
Os02g0751300	Csa_6G500590	27.3885	29.2517	
