Gene stable ID	Sorghum bicolor gene stable ID	%id. target Sorghum bicolor gene identical to query gene	%id. query gene identical to target Sorghum bicolor gene
Os02g0321500	SORBI_3010G005600	74.7126	76.1719
Os02g0321600	SORBI_3002G221100	46.1538	32.3529
Os02g0321800	SORBI_3004G117300	74.3363	75.6757
Os02g0321900	SORBI_3003G363800	96.2963	67.3139
Os02g0323600	SORBI_3003G231300	64.881	63.3721
Os02g0324300	SORBI_3006G228500	91.9355	91.9355
Os02g0324400	SORBI_3003G019400	55.7252	58.871
Os02g0324500	SORBI_3001G403500	56.6372	33.3333
Os02g0325100	SORBI_3001G157800	86.3962	86.1905
Os02g0325300	SORBI_3001G296900	27.7174	14.6132
Os02g0325600	SORBI_3008G036900	65.2913	58.2251
Os02g0326000	SORBI_3010G008700	75.4448	74.1259
Os02g0326200	SORBI_3004G066300	61.4286	63.7037
Os02g0326600	SORBI_3001G301200	89.6586	62.6227
Os02g0326700	SORBI_3004G112100	42.0904	35.0588
Os02g0327000	SORBI_3003G225900	85.4545	84.9398
Os02g0327100	SORBI_3001G141200	94.0541	94.0541
Os02g0327500	SORBI_3004G114500	66.287	60.625
Os02g0327700	SORBI_3004G152200	68.7726	70.2952
Os02g0328300	SORBI_3004G151600	70.3833	68.0135
Os02g0329300	SORBI_3004G135400	85.2162	85.3352
Os02g0329800	SORBI_3004G007600	74.9117	74.2557
Os02g0330200	SORBI_3004G134100	77.7015	76.91
Os02g0331200	SORBI_3010G030900	71.627	72.3447
Os02g0331400	SORBI_3010G031300	53.012	48.8889
Os02g0332200	SORBI_3001G530800	94.9438	94.7664
Os02g0433600	SORBI_3003G221900	67.0554	72.7848
Os02g0435000	SORBI_3001G017200	84.9462	83.8196
Os02g0436400	SORBI_3007G171200	83.6735	83.6735
Os02g0437200	SORBI_3002G118600	57.7181	29.6552
Os02g0437800	SORBI_3007G120500	91.8871	91.8871
Os02g0438200	SORBI_3004G302600	60.6349	54.8063
Os02g0438900	SORBI_3002G398300	35.5263	51.9231
Os02g0439200	SORBI_3004G274800	54.4321	51.5072
Os02g0440000	SORBI_3008G038600	83.6735	83.8446
Os02g0440900	SORBI_3004G158100	80.1003	78.1403
Os02g0448000	SORBI_3004G110700	89.557	86.5443
Os02g0448600	SORBI_3005G175300	58.2031	37.8173
Os02g0452500	SORBI_3004G136300	86.9565	15.1286
Os02g0454500	SORBI_3001G527200	75.8523	76.9452
Os02g0455400	SORBI_3002G017800	52.9851	57.4899
Os02g0455800	SORBI_3004G280500	24.3446	14.977
Os02g0455900	SORBI_3004G280500	25.3676	15.8986
Os02g0456000	SORBI_3001G490500	89.4831	65.8793
Os02g0456800	SORBI_3010G276800	74.2883	75.4664
Os02g0457100	SORBI_3001G284800	63.7584	68.8406
Os02g0457100	SORBI_3001G297400	64.4295	69.0648
Os02g0457100	SORBI_3002G355700	64.4295	69.0648
Os02g0457300	SORBI_3001G284800	55.5556	83.3333
Os02g0457300	SORBI_3001G297400	54.5894	81.295
Os02g0457300	SORBI_3002G355700	55.5556	82.7338
Os02g0458100	SORBI_3004G153900	47.3146	35.7834
Os02g0459001	SORBI_3006G118850	50.5618	42.8571
Os02g0459300	SORBI_3004G278700	36.3889	39.939
Os02g0459300	SORBI_3005G114300	57.7778	55.914
Os02g0459300	SORBI_3009G120700	61.9444	55.75
Os02g0459600	SORBI_3004G118800	77.1223	78.9396
Os02g0461000	SORBI_3004G134600	62.9108	51.145
Os02g0461200	SORBI_3009G224300	42.9054	42.4749
Os02g0461500	SORBI_3004G137200	63.8158	65.5405
Os02g0461600	SORBI_3002G379300	63.4361	72.3618
Os02g0461700	SORBI_3004G137701	44.2748	36.478
Os02g0461900	SORBI_3004G137900	71.6578	72.8261
Os02g0462200	SORBI_3004G138100	52.7523	50.6608
Os02g0462800	SORBI_3004G138400	60.0791	50.8361
Os02g0462900	SORBI_3004G138800	80.8219	45.7364
Os02g0463401	SORBI_3004G139100	64.1975	50.9804
Os02g0463500	SORBI_3004G139700	64.3505	44.4676
Os02g0463725	SORBI_3005G193900	34.1772	15.2542
Os02g0464400	SORBI_3008G017100	75.1244	74.938
Os02g0464500	SORBI_3005G014300	51.4934	40.2052
Os02g0464900	SORBI_3004G139900	57.6238	36.9289
Os02g0465400	SORBI_3004G140300	92.4444	91.63
Os02g0465500	SORBI_3004G140600	72.0648	72.3577
Os02g0465900	SORBI_3004G141000	86.1111	85.3211
Os02g0466400	SORBI_3004G141100	53.0769	55.6452
Os02g0467000	SORBI_3004G141200	76.7055	86.9811
Os02g0467600	SORBI_3004G141200	87.9925	88.4906
Os02g0467700	SORBI_3004G141300	54.918	48.2014
Os02g0467700	SORBI_3008G110500	81.9672	58.1395
Os02g0468100	SORBI_3010G210900	55.643	60.3989
Os02g0468200	SORBI_3002G277200	75.4513	75.7246
Os02g0468400	SORBI_3004G141400	68.9655	73.3496
Os02g0468500	SORBI_3010G085900	76.4822	77.5551
Os02g0468800	SORBI_3004G141600	68.4909	68.6047
Os02g0469000	SORBI_3004G141700	64.1434	64.1434
Os02g0469200	SORBI_3004G141800	85.7749	42.437
Os02g0469300	SORBI_3004G142400	63.8854	63.7267
Os02g0469600	SORBI_3004G142800	87.1314	87.6011
Os02g0469900	SORBI_3004G143300	69.5931	71.4286
Os02g0470000	SORBI_3004G143100	42.3729	71.2435
Os02g0470400	SORBI_3004G143475	92.1225	9.98814
Os02g0470600	SORBI_3004G143475	87.5591	13.191
Os02g0471300	SORBI_3004G180700	57.0406	61.2821
Os02g0471300	SORBI_3004G181000	54.8926	52.3918
Os02g0471300	SORBI_3006G050800	52.7446	54.8387
Os02g0471300	SORBI_3010G162101	18.3771	42.0765
Os02g0471500	SORBI_3004G143700	73.3591	72.7969
Os02g0473000	SORBI_3004G144400	74.898	68.2156
Os02g0473200	SORBI_3004G144500	68.8259	69.3878
Os02g0474000	SORBI_3004G071500	58.312	52.4138
Os02g0474300	SORBI_3010G051700	36.6972	3.58102
Os02g0474300	SORBI_3010G116800	1.83486	0.581395
Os02g0474700	SORBI_3004G145000	89.7778	58.8921
Os02g0475300	SORBI_3004G145200	78.5489	81.3726
Os02g0477700	SORBI_3004G145500	78.3626	12.1048
Os02g0478500	SORBI_3004G145600	60.8815	73.6667
Os02g0478700	SORBI_3004G145701	87.2093	86.2069
Os02g0478700	SORBI_3004G145801	97.6744	97.6744
Os02g0478900	SORBI_3003G016900	85.0054	61.2277
Os02g0478900	SORBI_3004G039200	87.3786	63.2812
Os02g0479300	SORBI_3004G146200	58	50
Os02g0480800	SORBI_3004G146400	35.2941	51.0638
Os02g0480900	SORBI_3004G146500	75.2961	73.5537
Os02g0481000	SORBI_3006G266100	71.3333	74.8252
Os02g0481700	SORBI_3004G146600	82.4111	40.9225
Os02g0481900	SORBI_3005G022200	66.4234	67.8261
Os02g0482400	SORBI_3002G284000	40.919	43.8967
Os02g0482400	SORBI_3002G302100	40.7002	43.3566
Os02g0483000	SORBI_3010G215000	66.187	31.9444
Os02g0483500	SORBI_3002G041900	50.2049	51.0417
Os02g0483500	SORBI_3003G260000	49.7951	50.1031
Os02g0483500	SORBI_3010G238600	51.0246	51.9833
Os02g0483800	SORBI_3002G041900	45.5446	47.9167
Os02g0483800	SORBI_3003G260000	45.5446	47.4227
Os02g0483800	SORBI_3010G238600	45.9406	48.4342
Os02g0484200	SORBI_3002G041900	40.553	36.6667
Os02g0484200	SORBI_3003G260000	38.7097	34.6392
Os02g0484200	SORBI_3010G238600	40.0922	36.3257
Os02g0485000	SORBI_3002G041900	49.4208	26.6667
Os02g0485000	SORBI_3003G260000	51.3514	27.4227
Os02g0485000	SORBI_3010G238600	53.2819	28.81
Os02g0485800	SORBI_3002G041900	43.4109	23.3333
Os02g0485800	SORBI_3003G260000	44.9612	23.9175
Os02g0485800	SORBI_3010G238600	45.7364	24.6347
Os02g0486500	SORBI_3002G041900	44.6154	30.2083
Os02g0486500	SORBI_3003G260000	44.9231	30.1031
Os02g0486500	SORBI_3010G238600	45.8462	31.1065
Os02g0488600	SORBI_3004G146800	82.2695	75
Os02g0489500	SORBI_3004G033900	68.1115	71.6612
Os02g0489550	SORBI_3004G147500	85.1682	55.094
Os02g0490000	SORBI_3004G147600	46.0751	44.4079
Os02g0490000	SORBI_3004G149466	38.0546	35.1181
Os02g0491300	SORBI_3001G152400	49.5712	35.679
Os02g0491300	SORBI_3010G038400	53.0017	48.1308
Os02g0491400	SORBI_3004G147800	74.0469	70.7283
Os02g0491700	SORBI_3004G147900	80.2691	82.4885
Os02g0491700	SORBI_3004G148000	81.1659	83.4101
Os02g0491700	SORBI_3004G148100	80.2691	82.4885
Os02g0491700	SORBI_3004G148200	78.4753	80.6452
Os02g0491800	SORBI_3004G148300	68.1614	69.4064
Os02g0491800	SORBI_3004G148400	72.1973	74.1936
Os02g0491900	SORBI_3004G148600	58.6207	49.4803
Os02g0492500	SORBI_3001G186401	38.1663	39.8664
Os02g0492500	SORBI_3001G186500	38.1663	39.8664
Os02g0492500	SORBI_3001G186850	36.887	40.6103
Os02g0492500	SORBI_3001G186925	36.4606	46.7213
Os02g0492500	SORBI_3002G288400	37.9531	42.7885
Os02g0492500	SORBI_3002G288900	38.806	39.8249
Os02g0492500	SORBI_3002G289200	37.3134	43.75
Os02g0492600	SORBI_3004G148600	59.322	21.8295
Os02g0492900	SORBI_3004G148600	0.524934	0.4158
Os02g0493050	SORBI_3004G148600	52.1635	45.1143
Os02g0494600	SORBI_3006G082900	41.0909	75.3333
Os02g0494700	SORBI_3004G149800	42.9885	9.77011
Os02g0494700	SORBI_3008G085300	42.069	9.74441
Os02g0495900	SORBI_3004G150200	82.4818	82.4818
Os02g0496100	SORBI_3004G150400	73.2632	71.7526
Os02g0496500	SORBI_3006G224100	46.1475	53.5577
Os02g0496900	SORBI_3007G161700	83.871	83.871
Os02g0497400	SORBI_3004G150800	56.2092	56.2092
Os02g0497500	SORBI_3004G151000	74.4154	41.1407
Os02g0497700	SORBI_3004G151200	77.2917	77.131
Os02g0498300	SORBI_3004G151300	65.9033	79.9383
Os02g0498700	SORBI_3004G151400	87.8049	87.6404
Os02g0499000	SORBI_3004G151500	84.2342	75.4032
Os02g0502500	SORBI_3005G023800	84.8656	85.1064
Os02g0502500	SORBI_3005G023900	88.1188	88.2436
Os02g0503100	SORBI_3007G044900	47.4048	52.4904
Os02g0503400	SORBI_3004G152400	92.6829	92.6829
Os02g0503400	SORBI_3004G152700	92.6829	92.6829
Os02g0503500	SORBI_3004G152800	74.0385	73.1013
Os02g0503700	SORBI_3002G189300	67.3721	72.6236
Os02g0503800	SORBI_3002G189300	69.2308	27.3764
Os02g0503850	SORBI_3002G189300	68.4524	21.8631
Os02g0503900	SORBI_3001G369600	58.0153	42.9379
Os02g0504100	SORBI_3004G153000	62.9371	42.8571
Os02g0504200	SORBI_3004G153100	63.9255	65.5529
Os02g0504500	SORBI_3004G153200	92.5121	92.0673
Os02g0504700	SORBI_3006G049300	26.087	20.6009
Os02g0504800	SORBI_3004G153300	68.323	52.8846
Os02g0504900	SORBI_3004G153400	80.5195	80.9399
Os02g0505400	SORBI_3004G153600	82.148	82.9912
Os02g0505500	SORBI_3004G153700	50.6912	48.8889
Os02g0506100	SORBI_3004G153800	49.3119	34.5659
Os02g0506400	SORBI_3004G147300	23.7467	29.2208
Os02g0506500	SORBI_3004G154300	84.7981	73.1557
Os02g0506600	SORBI_3004G154400	72.5	80.5556
Os02g0507400	SORBI_3004G154800	67.7419	74.5562
Os02g0507600	SORBI_3004G154900	46.2687	45.7565
Os02g0507900	SORBI_3004G155000	56.4	59.7458
Os02g0508000	SORBI_3004G155100	93.4109	91.9847
Os02g0508100	SORBI_3004G155200	95.6522	95.6522
Os02g0509500	SORBI_3004G155300	91.3043	86.3014
Os02g0509600	SORBI_3004G155400	49.2891	48.3721
Os02g0510000	SORBI_3004G155600	76.4305	77.0604
Os02g0510100	SORBI_3004G155700	80.198	83.5052
Os02g0510200	SORBI_3004G155800	89.2857	89.7036
Os02g0510300	SORBI_3006G002500	57.1875	57.9114
Os02g0510600	SORBI_3004G155900	75.5418	76.0125
Os02g0511100	SORBI_3001G181600	71.3499	64.9123
Os02g0511400	SORBI_3001G181600	70.3797	69.6742
Os02g0511500	SORBI_3002G388500	76.7241	32.1687
Os02g0511600	SORBI_3006G053800	63.6364	35.7447
Os02g0511900	SORBI_3004G156200	77.533	25.1788
Os02g0511901	SORBI_3004G156200	89.5522	31.4735
Os02g0512000	SORBI_3004G156300	53.012	56.4103
Os02g0512300	SORBI_3004G156800	71.6763	32.1244
Os02g0512400	SORBI_3004G156900	91.8519	96.124
Os02g0513000	SORBI_3004G157000	89.1635	91.6016
Os02g0513100	SORBI_3004G157100	71.4734	67.8571
Os02g0513800	SORBI_3003G351401	15.9211	18.0867
Os02g0513800	SORBI_3004G010600	15.2632	27.3585
Os02g0513800	SORBI_3004G158500	16.3158	23.8921
Os02g0513800	SORBI_3004G158600	15.2632	26.4237
Os02g0514500	SORBI_3004G157300	86.8914	60.733
Os02g0515000	SORBI_3004G157600	57.1429	25.4826
Os02g0515100	SORBI_3004G044401	13.0435	30.3797
Os02g0515125	SORBI_3004G045100	53.8226	49.162
Os02g0515125	SORBI_3005G110532	51.3761	45.9644
Os02g0515125	SORBI_3005G156400	52.2936	46.8493
Os02g0515200	SORBI_3004G157700	63.8844	64.0902
Os02g0515600	SORBI_3004G157800	87.013	87.5817
Os02g0516400	SORBI_3004G158000	59.1241	62.069
Os02g0516600	SORBI_3004G158200	72.043	72.2372
Os02g0516800	SORBI_3004G158300	31.3901	40.1146
Os02g0517300	SORBI_3003G309200	80.4908	80.9877
Os02g0517366	SORBI_3004G037600	37.2549	28.3582
Os02g0517531	SORBI_3004G158400	82.018	82.347
Os02g0517700	SORBI_3004G160500	53.4759	48.5437
Os02g0517900	SORBI_3007G088500	38.7755	17.8763
Os02g0518000	SORBI_3004G160300	45.481	50
Os02g0518100	SORBI_3004G160200	88.9423	88.0952
Os02g0518500	SORBI_3004G160100	82.7236	82.8921
Os02g0518500	SORBI_3004G162700	79.8781	82.7368
Os02g0518600	SORBI_3004G160000	81.4016	82.1769
Os02g0519100	SORBI_3004G160000	80.0536	81.3605
Os02g0519300	SORBI_3001G205500	77.0751	55.0847
Os02g0519300	SORBI_3006G129000	81.0277	58.0737
Os02g0519401	SORBI_3003G371750	3.84615	1.02564
Os02g0519700	SORBI_3004G159733	30.6452	58.4615
Os02g0519900	SORBI_3001G021300	96.4413	96.4413
Os02g0519900	SORBI_3003G291500	96.4413	96.4413
Os02g0519900	SORBI_3K032900	37.7224	93.8053
Os02g0520000	SORBI_3004G159500	66.5272	57.6087
Os02g0520100	SORBI_3004G159400	78.4314	73.7327
Os02g0520500	SORBI_3004G159200	47.7941	26
Os02g0520750	SORBI_3004G159100	86.6359	87.037
Os02g0520800	SORBI_3004G159000	85.6618	85.6618
Os02g0521300	SORBI_3004G158700	85.4452	86.3322
Os02g0521500	SORBI_3003G351401	40.3509	10.3139
Os02g0521500	SORBI_3004G010600	38.0117	15.3302
Os02g0521500	SORBI_3004G158500	39.7661	13.1021
Os02g0521500	SORBI_3004G158600	38.5965	15.0342
Os02g0521600	SORBI_3003G351401	47.1483	18.5351
Os02g0521600	SORBI_3004G010600	49.4297	30.6604
Os02g0521600	SORBI_3004G158500	50.9506	25.8189
Os02g0521600	SORBI_3004G158600	50.1901	30.0683
Os02g0521700	SORBI_3005G232000	57.6923	58.9888
Os02g0522700	SORBI_3003G351401	22.9167	8.22123
Os02g0522700	SORBI_3004G010600	24.5833	13.9151
Os02g0522700	SORBI_3004G158500	26.25	12.1387
Os02g0522700	SORBI_3004G158600	22.9167	12.5285
Os02g0522800	SORBI_3003G351401	32.3529	6.57698
Os02g0522800	SORBI_3004G010600	35.2941	11.3208
Os02g0522800	SORBI_3004G158500	37.5	9.82659
Os02g0522800	SORBI_3004G158600	36.0294	11.1617
Os02g0523100	SORBI_3004G160600	39.4089	50
Os02g0523300	SORBI_3002G371600	75.8954	75.4572
Os02g0523500	SORBI_3004G160700	88.9452	88.9452
Os02g0523800	SORBI_3004G160800	75.5932	69.2547
Os02g0524300	SORBI_3007G012900	84.8485	35.5932
Os02g0524600	SORBI_3004G161600	89.5377	88.4615
Os02g0524600	SORBI_3004G161701	89.5377	88.4615
Os02g0525400	SORBI_3004G263800	71.8978	41.8259
Os02g0525400	SORBI_3010G055600	70.438	40.7173
Os02g0525900	SORBI_3004G161900	92.766	92.5035
Os02g0526000	SORBI_3004G162200	84.6154	85.1936
Os02g0526400	SORBI_3004G162400	89.0511	76.489
Os02g0526500	SORBI_3004G162500	78.1022	39.6296
Os02g0526600	SORBI_3004G162600	78.2383	76.6497
Os02g0526700	SORBI_3004G162900	57.5281	59.9532
Os02g0527100	SORBI_3004G163000	89.6296	70.8984
Os02g0527200	SORBI_3004G163100	56.5	48.0851
Os02g0527300	SORBI_3004G163200	76.9076	77.2177
Os02g0527500	SORBI_3004G086500	71.7557	25.2688
Os02g0527600	SORBI_3004G163300	79.2574	76.9901
Os02g0527900	SORBI_3004G163400	72.0307	73.7255
Os02g0528000	SORBI_3004G163500	32.5758	33.8583
Os02g0528100	SORBI_3004G163600	78.7356	76.1111
Os02g0528200	SORBI_3004G163700	81.697	83.9352
Os02g0528900	SORBI_3008G033700	62.5828	12.7016
Os02g0528900	SORBI_3008G033800	63.9073	12.6974
Os02g0529400	SORBI_3004G163800	89.2739	89.7181
Os02g0529500	SORBI_3004G163900	74.9035	74.3295
Os02g0529600	SORBI_3004G164000	88.9583	88.9583
Os02g0529700	SORBI_3006G067800	82.3009	83.0357
Os02g0529800	SORBI_3001G235500	55.1657	55.8185
Os02g0529800	SORBI_3001G362900	57.8947	56.0377
Os02g0529800	SORBI_3002G065700	54.9708	54.9708
Os02g0529800	SORBI_3002G065800	53.8012	54.0117
Os02g0529900	SORBI_3004G164100	74.0788	73.0576
Os02g0530300	SORBI_3004G164500	68.8312	70.6667
Os02g0530500	SORBI_3004G164700	58.1395	45.4545
Os02g0530600	SORBI_3004G164800	81.3478	81.0552
Os02g0531200	SORBI_3004G165000	75.4137	77.8049
Os02g0531200	SORBI_3009G237100	68.0851	70.7617
Os02g0531600	SORBI_3004G165100	92.4855	92.4855
Os02g0532300	SORBI_3004G165200	73.3871	74.3869
Os02g0532500	SORBI_3004G165300	82.0961	79.661
Os02g0532800	SORBI_3004G165500	43.0769	45.6522
Os02g0532900	SORBI_3004G165600	82.3529	78.7286
Os02g0533000	SORBI_3004G165700	82.9222	83.5564
Os02g0533200	SORBI_3004G165900	77.3519	75.2542
Os02g0533300	SORBI_3004G166000	74.0602	71.6364
Os02g0533700	SORBI_3004G166200	45.7944	43.3628
Os02g0533800	SORBI_3004G166400	76.5306	75
Os02g0533900	SORBI_3004G166500	92.3588	93.2886
Os02g0534000	SORBI_3004G166600	40.7407	37.0192
Os02g0534400	SORBI_3004G166700	81.6291	81.0671
Os02g0534700	SORBI_3004G168000	44.9438	47.0588
Os02g0535000	SORBI_3004G166900	73.5669	72.4138
Os02g0535300	SORBI_3004G167000	49.2611	34.8432
Os02g0535400	SORBI_3004G167100	82.3204	65.9292
Os02g0535700	SORBI_3004G167200	80.4124	54.8009
Os02g0535901	SORBI_3004G167300	69.3038	69.968
Os02g0536100	SORBI_3004G167400	72.6415	72.6415
Os02g0536400	SORBI_3004G167600	51.5244	52.4031
Os02g0536500	SORBI_3004G167500	53.6585	45.8333
Os02g0537000	SORBI_3004G167700	62.8415	60.8466
Os02g0537400	SORBI_3004G168200	69.4064	42.3398
Os02g0537400	SORBI_3006G080100	61.6438	41.7957
Os02g0537500	SORBI_3004G168300	66.1053	66.6667
Os02g0537700	SORBI_3004G168500	80.0766	80.3846
Os02g0537800	SORBI_3004G168600	47.7551	26.5909
Os02g0537900	SORBI_3008G157200	94.368	94.368
Os02g0538000	SORBI_3002G356900	85.1632	86.3158
Os02g0538400	SORBI_3001G110600	32.6972	9.79048
Os02g0538700	SORBI_3004G168700	74.5536	78.7736
Os02g0538900	SORBI_3004G168800	77.6074	78.3282
Os02g0539100	SORBI_3004G169000	79.1771	80.1768
Os02g0539200	SORBI_3004G169200	73.5294	76.1124
Os02g0539200	SORBI_3004G169300	73.0769	76.1792
Os02g0539600	SORBI_3004G070200	79.3939	29.7727
Os02g0539600	SORBI_3004G070400	70.6061	57.8164
Os02g0539900	SORBI_3004G169600	50.324	34.5697
Os02g0540700	SORBI_3004G169900	72.2772	80.574
Os02g0541325	SORBI_3004G170200	94.1919	75.5061
Os02g0541500	SORBI_3004G170300	67.1361	61.3734
Os02g0541700	SORBI_3004G170400	88.4058	88.4058
Os02g0541900	SORBI_3006G136700	33.3333	23.1132
Os02g0542400	SORBI_3004G170700	59.5122	59.6577
Os02g0542500	SORBI_3004G170800	26.2658	44.1489
Os02g0543000	SORBI_3004G171000	74.2857	72.8972
Os02g0543100	SORBI_3004G171100	77.13	77.3034
Os02g0543300	SORBI_3004G168900	52.4378	59.7506
Os02g0543400	SORBI_3004G171200	89.3688	88.7789
Os02g0546600	SORBI_3004G171300	33.6032	29.8561
Os02g0548700	SORBI_3004G171700	85.6115	87.715
Os02g0548900	SORBI_3004G305800	47.0588	13.8329
Os02g0549200	SORBI_3004G172100	81.0277	79.7665
Os02g0549600	SORBI_3006G081100	97.8142	97.2826
Os02g0549900	SORBI_3004G172400	49.7041	13.6919
Os02g0550000	SORBI_3004G172500	50.495	50.6203
Os02g0550100	SORBI_3008G051800	96.4072	97.5758
Os02g0550100	SORBI_3008G051900	96.4072	97.5758
Os02g0550100	SORBI_3009G006700	56.8862	78.5124
Os02g0550300	SORBI_3004G173600	78.3019	67.7551
Os02g0550400	SORBI_3004G172600	80.6061	80.6061
Os02g0550600	SORBI_3004G172700	95.1957	95.7066
Os02g0550700	SORBI_3004G173100	79.4937	69.9332
Os02g0550800	SORBI_3004G173200	64.7917	91.4706
Os02g0550900	SORBI_3004G173300	72.9585	76.0112
Os02g0551100	SORBI_3004G173500	91.5069	91.7582
Os02g0551400	SORBI_3002G320500	48.4006	42.439
Os02g0551600	SORBI_3004G174000	55.0926	57.767
Os02g0551700	SORBI_3004G174100	62.4339	34.6041
Os02g0551900	SORBI_3004G174400	74.0525	72.9885
Os02g0552000	SORBI_3004G174700	92.5424	93.3333
Os02g0552100	SORBI_3004G174800	78.4983	77.9661
Os02g0552200	SORBI_3004G175000	66.0767	70
Os02g0552400	SORBI_3004G175200	63.1579	54.0541
Os02g0552400	SORBI_3010G254500	65.2632	67.3913
Os02g0552600	SORBI_3004G175300	75.9615	76.5133
Os02g0553200	SORBI_3004G175500	82.636	83.3333
Os02g0553500	SORBI_3004G175600	62.8458	71.9457
Os02g0553600	SORBI_3004G175700	75.2475	75.2475
Os02g0554000	SORBI_3004G176000	69.174	24.6324
Os02g0554200	SORBI_3004G176100	56.5421	54.7511
Os02g0554300	SORBI_3004G176200	84.5896	84.4482
Os02g0554300	SORBI_3008G039100	83.7521	76.4526
Os02g0554800	SORBI_3006G085500	27.4678	29.7674
Os02g0555000	SORBI_3004G176400	92.1053	92.1053
Os02g0555000	SORBI_3010G180500	51.9737	84.9462
Os02g0555100	SORBI_3004G176500	74.6644	73.7977
Os02g0555300	SORBI_3004G176600	77.451	77.451
Os02g0555600	SORBI_3004G176700	73.8046	77.1739
Os02g0555700	SORBI_3004G176800	91.5119	88.4615
Os02g0555900	SORBI_3004G176900	45.4672	58.9512
Os02g0556000	SORBI_3004G177000	72.741	73.7405
Os02g0556100	SORBI_3003G166500	77.0548	55.2826
Os02g0556400	SORBI_3004G177100	86.0417	87.6858
Os02g0556600	SORBI_3004G177300	49.8934	79.8635
Os02g0556700	SORBI_3004G177400	67.9245	67.9245
Os02g0556800	SORBI_3004G177500	60.9958	63.0901
Os02g0556900	SORBI_3004G177600	74.3922	74.1519
Os02g0557000	SORBI_3002G139700	73.0114	74.4928
Os02g0557100	SORBI_3004G177700	78.4848	78.2477
Os02g0557200	SORBI_3004G178500	84.0708	84.8214
Os02g0557300	SORBI_3004G178400	70.8155	69.9153
Os02g0557500	SORBI_3004G178300	37.2263	19.9478
Os02g0557600	SORBI_3004G178200	74.461	69.1834
Os02g0557700	SORBI_3004G178100	83.1111	76.0163
Os02g0557800	SORBI_3004G178000	47.2222	70.8333
Os02g0558100	SORBI_3004G179300	91.791	90.5521
Os02g0558300	SORBI_3004G179600	53.1746	61.4679
Os02g0558500	SORBI_3004G179700	45.0425	44.2897
Os02g0558600	SORBI_3004G179800	53.2884	59.962
Os02g0558700	SORBI_3004G179900	74.4565	68.5
Os02g0559300	SORBI_3004G180200	74.3484	77.9856
Os02g0559400	SORBI_3004G180500	79.064	87.4659
Os02g0559800	SORBI_3004G181200	43.3846	48.2877
Os02g0559800	SORBI_3004G181300	45.2308	49.6622
Os02g0559800	SORBI_3004G181400	46.4615	36.9193
Os02g0560200	SORBI_3004G181200	43.3846	48.2877
Os02g0560200	SORBI_3004G181300	45.2308	49.6622
Os02g0560200	SORBI_3004G181400	46.4615	36.9193
Os02g0560450	SORBI_3004G180600	88.764	66.3866
Os02g0560600	SORBI_3004G181200	43.3846	48.2877
Os02g0560600	SORBI_3004G181300	45.2308	49.6622
Os02g0560600	SORBI_3004G181400	46.4615	36.9193
Os02g0561000	SORBI_3004G181200	43.3846	48.2877
Os02g0561000	SORBI_3004G181300	45.2308	49.6622
Os02g0561000	SORBI_3004G181400	46.4615	36.9193
Os02g0561400	SORBI_3004G181200	43.3846	48.2877
Os02g0561400	SORBI_3004G181300	45.2308	49.6622
Os02g0561400	SORBI_3004G181400	46.4615	36.9193
Os02g0561500	SORBI_3004G180700	47.1483	31.7949
Os02g0561500	SORBI_3004G181000	49.4297	29.6128
Os02g0561500	SORBI_3006G050800	45.6274	29.7767
Os02g0561500	SORBI_3010G162101	7.60456	10.929
Os02g0561800	SORBI_3004G181200	43.3846	48.2877
Os02g0561800	SORBI_3004G181300	45.2308	49.6622
Os02g0561800	SORBI_3004G181400	46.4615	36.9193
Os02g0561900	SORBI_3004G181200	30.3951	34.2466
Os02g0561900	SORBI_3004G181300	27.9635	31.0811
Os02g0561900	SORBI_3004G181400	30.0912	24.2054
Os02g0562100	SORBI_3004G181500	81.7241	74.5283
Os02g0562300	SORBI_3004G181600	85.4295	85.6923
Os02g0562300	SORBI_3004G181700	84.5092	85.0309
Os02g0562400	SORBI_3004G181900	76.0417	61.9694
Os02g0562700	SORBI_3004G182500	92.8328	92.2034
Os02g0563000	SORBI_3004G182700	62.4041	63.5417
Os02g0564000	SORBI_3004G182800	74.6835	79.0179
Os02g0564100	SORBI_3004G182900	85.0187	88.6719
Os02g0564200	SORBI_3004G183200	90.9091	90.9091
Os02g0564300	SORBI_3004G183300	46.5079	50.5172
Os02g0564400	SORBI_3004G183800	85.2713	85.9375
Os02g0564500	SORBI_3004G184000	90.6433	89.0805
Os02g0564600	SORBI_3004G184101	57.1429	25.8706
Os02g0564700	SORBI_3004G184200	54.0076	55.9289
Os02g0565000	SORBI_3004G184400	68.2578	67.7725
Os02g0565100	SORBI_3004G184500	77.9006	59.2437
Os02g0565400	SORBI_3004G184900	80.6859	79.3961
Os02g0565500	SORBI_3004G185000	92.011	91.7582
Os02g0565600	SORBI_3004G185200	55.3009	59.7523
Os02g0566400	SORBI_3004G185500	70.8241	56.5836
Os02g0566500	SORBI_3004G185600	74.8619	75.6983
Os02g0566700	SORBI_3004G185800	50.6849	48.0519
Os02g0566800	SORBI_3004G185900	90.7455	88.6935
