Gene stable ID	Zea mays gene stable ID	%id. target Zea mays gene identical to query gene	%id. query gene identical to target Zea mays gene
Os02g0258300	Zm00001d016081	71.2589	70.4225
Os02g0258300	Zm00001d053382	67.4584	68.8485
Os02g0258800	Zm00001d046055	62.766	71.9512
Os02g0258900	Zm00001d016866	80.4569	78.0788
Os02g0259100	Zm00001d016075	68.6212	68.4044
Os02g0259100	Zm00001d053378	66.7195	69.2434
Os02g0259600	Zm00001d016072	69.1589	62.7119
Os02g0259600	Zm00001d053377	70.5607	66.5198
Os02g0259850	Zm00001d005246	5.57769	3.60825
Os02g0259850	Zm00001d016070	60.1594	11.5798
Os02g0259850	Zm00001d045678	49.004	18.8073
Os02g0259850	Zm00001d046131	5.57769	4.69799
Os02g0259850	Zm00001d048489	0.398406	0.33557
Os02g0259900	Zm00001d005246	2.0316	2.31959
Os02g0259900	Zm00001d016070	28.8939	9.81595
Os02g0259900	Zm00001d045678	2.0316	1.37615
Os02g0259900	Zm00001d046131	0.902935	1.34228
Os02g0259900	Zm00001d048489	1.3544	2.01342
Os02g0260200	Zm00001d016066	79.1667	77.8313
Os02g0260200	Zm00001d053358	83.0882	83.7037
Os02g0260400	Zm00001d048599	64.5455	52.2059
Os02g0260500	Zm00001d053356	65.996	51.735
Os02g0260700	Zm00001d016063	86.3799	86.6907
Os02g0260700	Zm00001d053354	83.3333	86.5922
Os02g0261000	Zm00001d016062	49.8551	57.9125
Os02g0261000	Zm00001d053352	51.3043	58.6093
Os02g0264300	Zm00001d016061	72.0848	74.1818
Os02g0264300	Zm00001d053359	65.0177	68.1481
Os02g0264800	Zm00001d053367	82.1918	78.9474
Os02g0265200	Zm00001d016052	63.1579	59.53
Os02g0265200	Zm00001d053369	63.7119	62.3306
Os02g0265400	Zm00001d016049	75	81.9767
Os02g0265400	Zm00001d053371	97.8723	97.8723
Os02g0265700	Zm00001d016044	63.0682	15.767
Os02g0265700	Zm00001d053372	42.6136	11.1607
Os02g0265800	Zm00001d053373	67.6617	66.9951
Os02g0265900	Zm00001d016041	75.2174	75.2174
Os02g0266000	Zm00001d053374	69.0648	71.6418
Os02g0266100	Zm00001d053375	81.5789	68.1319
Os02g0266200	Zm00001d033742	78.1646	78.4127
Os02g0266200	Zm00001d037260	39.2405	55.481
Os02g0266300	Zm00001d053376	86.8041	83.0375
Os02g0266500	Zm00001d016037	42.6136	11.7925
Os02g0266800	Zm00001d015421	77.1812	69.4864
Os02g0267000	Zm00001d016036	70.1342	68.75
Os02g0267200	Zm00001d016035	61.0687	66.9456
Os02g0267700	Zm00001d016024	73.4127	69.0299
Os02g0267700	Zm00001d016025	73.4127	69.0299
Os02g0267700	Zm00001d016027	73.8095	69.145
Os02g0267900	Zm00001d016024	71.5827	74.2537
Os02g0267900	Zm00001d016025	71.5827	74.2537
Os02g0267900	Zm00001d016027	71.5827	73.9777
Os02g0268050	Zm00001d016024	72.4138	70.5224
Os02g0268050	Zm00001d016025	72.4138	70.5224
Os02g0268050	Zm00001d016027	72.7969	70.632
Os02g0268100	Zm00001d035700	46.8	48.4472
Os02g0268300	Zm00001d035700	46.8	48.4472
Os02g0268400	Zm00001d016024	72.4138	70.5224
Os02g0268400	Zm00001d016025	72.4138	70.5224
Os02g0268400	Zm00001d016027	72.7969	70.632
Os02g0268600	Zm00001d016024	71.8978	73.5075
Os02g0268600	Zm00001d016025	71.8978	73.5075
Os02g0268600	Zm00001d016027	71.8978	73.2342
Os02g0269000	Zm00001d007647	25.4296	51.3889
Os02g0269000	Zm00001d016021	77.3196	80.9352
Os02g0269000	Zm00001d025321	27.8351	56.25
Os02g0269200	Zm00001d016016	90.9091	75
Os02g0269600	Zm00001d007319	62.0482	54.3536
Os02g0269600	Zm00001d007517	63.1024	55.4233
Os02g0270200	Zm00001d007319	58.2661	38.1266
Os02g0270200	Zm00001d007517	57.8629	37.963
Os02g0270800	Zm00001d007319	56.3776	29.1557
Os02g0270800	Zm00001d007517	56.3776	29.2328
Os02g0270900	Zm00001d007319	58.6922	48.5488
Os02g0270900	Zm00001d007517	58.2137	48.2804
Os02g0271000	Zm00001d007319	60.4336	58.8391
Os02g0271000	Zm00001d007517	60.9756	59.5238
Os02g0271600	Zm00001d007319	59.1382	52.5066
Os02g0271600	Zm00001d007517	60.1783	53.5714
Os02g0271900	Zm00001d016000	33.0896	27.9753
Os02g0272100	Zm00001d014351	1.00251	1.16618
Os02g0272100	Zm00001d014352	1.00251	1.17302
Os02g0272100	Zm00001d014353	1.00251	1.17302
Os02g0272200	Zm00001d000445	60.9375	36.6197
Os02g0272200	Zm00001d049077	60.6771	29.5311
Os02g0272300	Zm00001d016001	84.7953	81.4607
Os02g0272300	Zm00001d053307	83.2359	88.4058
Os02g0272400	Zm00001d053306	85.4785	84.6405
Os02g0272600	Zm00001d016002	81.5261	80.5556
Os02g0272850	Zm00001d029231	0	0
Os02g0273000	Zm00001d054105	90.3885	80.6569
Os02g0273100	Zm00001d016006	75.3213	73.4336
Os02g0273700	Zm00001d016008	62.776	59.0504
Os02g0273800	Zm00001d015999	61.6134	60.1902
Os02g0274000	Zm00001d015997	71.0526	50.7042
Os02g0274100	Zm00001d015992	87.741	52.995
Os02g0274100	Zm00001d053308	87.4656	82.5748
Os02g0274600	Zm00001d015990	52.8604	43.5849
Os02g0274900	Zm00001d053334	82.3285	80
Os02g0275100	Zm00001d015988	87.5	87.5
Os02g0275200	Zm00001d053327	48.7521	61.5546
Os02g0276400	Zm00001d015986	88.5572	73.251
Os02g0276500	Zm00001d015985	77.234	74.8454
Os02g0276900	Zm00001d015984	66.9903	70.0508
Os02g0277600	Zm00001d053301	80.1603	74.9064
Os02g0278700	Zm00001d029648	57.5548	58.8443
Os02g0278700	Zm00001d032961	64.4752	62.809
Os02g0279600	Zm00001d030018	73.0769	74.2188
Os02g0279600	Zm00001d047058	74.6154	69.2857
Os02g0280100	Zm00001d052489	91.0345	92.093
Os02g0280400	Zm00001d053316	83.1731	81.2207
Os02g0280500	Zm00001d015975	90.2439	20.6128
Os02g0280500	Zm00001d015976	90.2439	20.6128
Os02g0280700	Zm00001d030548	61.2536	60.9065
Os02g0281000	Zm00001d053313	82.8729	83.0258
Os02g0281150	Zm00001d015974	77.5281	77.095
Os02g0282100	Zm00001d015973	76.3889	60.7735
Os02g0283800	Zm00001d015971	90.7743	89.1586
Os02g0284600	Zm00001d002253	96.3504	96.3504
Os02g0284600	Zm00001d014355	94.8905	50
Os02g0284600	Zm00001d026343	96.3504	96.3504
Os02g0284600	Zm00001d036570	94.8905	94.8905
Os02g0285300	Zm00001d015921	63.3621	61.5063
Os02g0285800	Zm00001d015929	89.9851	89.7168
Os02g0286200	Zm00001d053348	88.8252	89.8551
Os02g0286350	Zm00001d006915	41.9048	31.4286
Os02g0286350	Zm00001d008410	39.0476	26.7974
Os02g0286350	Zm00001d022195	38.0952	23.6686
Os02g0286850	Zm00001d032376	71.2468	26.975
Os02g0287000	Zm00001d028117	88.6029	92.6923
Os02g0287000	Zm00001d048157	88.9706	93.0769
Os02g0287000	Zm00001d048158	87.5	73.913
Os02g0287000	Zm00001d048159	87.8676	91.9231
Os02g0288200	Zm00001d015965	32.872	34.2342
Os02g0288200	Zm00001d053298	29.0657	30.3797
Os02g0288400	Zm00001d020665	13.2193	69.1057
Os02g0288400	Zm00001d020666	77.7605	75.9301
Os02g0288600	Zm00001d018830	51	17.2007
Os02g0288600	Zm00001d018837	50	19.0476
Os02g0288700	Zm00001d020665	14.4054	69.9187
Os02g0288700	Zm00001d020666	77.6382	70.3872
Os02g0289000	Zm00001d018830	21.7778	8.26307
Os02g0289000	Zm00001d018837	20.8889	8.95238
Os02g0290000	Zm00001d025468	68.2796	70.0883
Os02g0290300	Zm00001d004215	67.8117	57.4353
Os02g0290300	Zm00001d025111	71.5013	50.6306
Os02g0290400	Zm00001d017469	83.4507	82.8671
Os02g0290600	Zm00001d015962	87.4161	65.4523
Os02g0290900	Zm00001d015960	82.4561	83.715
Os02g0291000	Zm00001d053293	75.5869	82.9897
Os02g0291400	Zm00001d053293	72.3005	79.3814
Os02g0291500	Zm00001d053290	94.2408	41.0959
Os02g0292800	Zm00001d049564	77.6	62.7832
Os02g0293300	Zm00001d024598	68.2099	70.607
Os02g0293400	Zm00001d015952	86.2464	88.2698
Os02g0293400	Zm00001d053289	86.2464	86.7435
Os02g0293500	Zm00001d015948	83.6842	28.4436
Os02g0293800	Zm00001d045490	71.4579	49.8567
Os02g0293800	Zm00001d048911	0	0
Os02g0293800	Zm00001d053644	13.347	15.7385
Os02g0293900	Zm00001d031277	43.346	44.358
Os02g0293900	Zm00001d052815	44.8669	43.5424
Os02g0294600	Zm00001d035194	82.3529	82.3529
Os02g0294600	Zm00001d049621	82.1569	70.0669
Os02g0294700	Zm00001d015955	70.0581	60.9355
Os02g0295700	Zm00001d015955	68.3133	71.6814
Os02g0296800	Zm00001d002511	79.6748	46.2264
Os02g0297600	Zm00001d015968	92.02	92.02
Os02g0297600	Zm00001d050633	93.0175	86.7442
Os02g0299000	Zm00001d007843	46.5313	39.2297
Os02g0299200	Zm00001d015969	60.2062	58.0517
Os02g0299600	Zm00001d015970	92.8571	92.8571
Os02g0300700	Zm00001d015917	94.3662	94.3662
Os02g0301000	Zm00001d053397	83.7423	82.4773
Os02g0301100	Zm00001d015905	84.9421	87.3016
Os02g0301100	Zm00001d015912	76.4479	75.8621
Os02g0301100	Zm00001d015914	84.1699	85.4902
Os02g0301500	Zm00001d015893	99.0843	43.7702
Os02g0302900	Zm00001d053272	60.8889	60.8889
Os02g0303500	Zm00001d032410	74.7706	72.7679
Os02g0304800	Zm00001d041380	69.0741	69.5896
Os02g0304900	Zm00001d016442	68.5714	69.4215
Os02g0305600	Zm00001d053275	53.7037	53.2808
Os02g0305700	Zm00001d038917	75.4335	75.2161
Os02g0305700	Zm00001d049853	78.6127	80.9524
Os02g0305800	Zm00001d043337	64.0777	39.2857
Os02g0306100	Zm00001d017772	77.6786	36.8644
Os02g0306100	Zm00001d031641	75	35.5932
Os02g0306250	Zm00001d043337	66.6667	28.5714
Os02g0306401	Zm00001d016441	72.8745	81.8182
Os02g0306401	Zm00001d053281	72.6721	82.7189
Os02g0306550	Zm00001d008606	48.9583	55.7312
Os02g0306900	Zm00001d016440	84.5272	85.2601
Os02g0307000	Zm00001d015714	83.549	82.8598
Os02g0307200	Zm00001d042794	87.4346	37.5281
Os02g0307300	Zm00001d042793	44.4444	5.50585
Os02g0307800	Zm00001d015705	68.1319	65.2632
Os02g0308400	Zm00001d053288	55.0562	54.4444
Os02g0312700	Zm00001d016029	78.3898	74.2972
Os02g0312800	Zm00001d053751	58.5106	62.7854
Os02g0313400	Zm00001d015703	39.4834	27.7922
Os02g0313400	Zm00001d053286	86.3469	49.7872
Os02g0313700	Zm00001d053284	75.766	77.4929
Os02g0314600	Zm00001d006330	78.2101	78.8235
Os02g0314600	Zm00001d022078	77.4319	77.7344
Os02g0314600	Zm00001d040433	35.4086	50.9804
Os02g0315200	Zm00001d042978	46.3576	21.309
Os02g0316200	Zm00001d015698	63.2075	77.6812
Os02g0317300	Zm00001d010914	72.561	72.7829
Os02g0317300	Zm00001d024764	56.0976	51.5406
Os02g0317400	Zm00001d020783	92.3077	82.7586
Os02g0317500	Zm00001d024265	34.5455	38
Os02g0317800	Zm00001d050179	75.4839	78.5235
Os02g0318200	Zm00001d020067	26.7442	27.845
Os02g0318400	Zm00001d020067	27.5862	11.6223
Os02g0319300	Zm00001d008186	0	0
Os02g0319300	Zm00001d011958	98.7013	20.5962
Os02g0319300	Zm00001d025261	3.8961	1.32743
Os02g0319300	Zm00001d026659	10.3896	3.1746
Os02g0319300	Zm00001d032982	0	0
Os02g0319300	Zm00001d034224	3.8961	1.33333
Os02g0319300	Zm00001d036185	6.49351	1.89394
Os02g0319300	Zm00001d037838	5.19481	1.80995
Os02g0319300	Zm00001d038307	3.8961	1.14943
Os02g0319300	Zm00001d040359	5.19481	1.80995
Os02g0319300	Zm00001d040911	3.8961	1.10701
Os02g0319300	Zm00001d040912	0	0
Os02g0319300	Zm00001d052203	5.19481	1.80995
Os02g0319300	Zm00001d053190	0	0
Os02g0319800	Zm00001d000074	71.8404	72.809
Os02g0319800	Zm00001d000150	71.8404	72.809
Os02g0320000	Zm00001d026556	63.6364	40.4255
Os02g0320100	Zm00001d024709	77.2727	61.0048
Os02g0320300	Zm00001d016144	57.5	53.1353
Os02g0320600	Zm00001d033752	34.9754	31.4159
Os02g0321000	Zm00001d007226	53.69	50.0861
Os02g0321500	Zm00001d045573	39.8467	64.5963
Os02g0321500	Zm00001d045574	73.9464	37.5486
Os02g0321600	Zm00001d005873	41.958	42.5532
Os02g0321600	Zm00001d020681	48.2517	48.5915
Os02g0321800	Zm00001d016060	76.1062	78.1818
Os02g0321900	Zm00001d042772	88.8889	75.5906
Os02g0323600	Zm00001d044120	64.2857	65.587
Os02g0324300	Zm00001d026381	86.129	67.9389
Os02g0324400	Zm00001d008924	58.0153	54.2857
Os02g0324400	Zm00001d039367	48.855	48.855
Os02g0324500	Zm00001d028786	56.6372	33.3333
Os02g0324500	Zm00001d042323	56.6372	33.3333
Os02g0324500	Zm00001d047707	54.8673	32.2917
Os02g0324700	Zm00001d048449	52.4064	57.6471
Os02g0325100	Zm00001d015886	81.1456	62.7306
Os02g0325100	Zm00001d050616	95.4654	92.1659
Os02g0325300	Zm00001d000029	26.087	13.8329
Os02g0325600	Zm00001d023402	64.0777	57.5163
Os02g0325600	Zm00001d023411	63.3495	57.6159
Os02g0326000	Zm00001d045556	51.6014	67.4419
Os02g0326200	Zm00001d015519	55	60.1562
Os02g0326600	Zm00001d029910	87.8514	61.3604
Os02g0326600	Zm00001d047092	87.9518	61.6034
Os02g0326700	Zm00001d053412	49.435	38.8889
Os02g0327000	Zm00001d011396	81.8182	76.7045
Os02g0327000	Zm00001d044179	83.6364	68.6567
Os02g0327100	Zm00001d033414	93.5135	68.1102
Os02g0327500	Zm00001d016103	62.4146	61.435
Os02g0327500	Zm00001d053393	62.1868	60.8018
Os02g0327700	Zm00001d016544	63.3574	58.209
Os02g0328300	Zm00001d016542	63.0662	61.5646
Os02g0328500	Zm00001d003389	50	33.9744
Os02g0328500	Zm00001d004343	59.434	38.2979
Os02g0328500	Zm00001d004914	47.1698	33.1126
Os02g0328500	Zm00001d005850	12.7358	14.6739
Os02g0328500	Zm00001d007920	10.3774	10.0457
Os02g0328500	Zm00001d010962	26.8868	24.569
Os02g0328500	Zm00001d015281	18.8679	18.5185
Os02g0328500	Zm00001d016309	12.2642	13.8298
Os02g0328500	Zm00001d016357	43.8679	30.5921
Os02g0328500	Zm00001d016495	32.5472	24.7312
Os02g0328500	Zm00001d018570	63.2075	29.0672
Os02g0328500	Zm00001d018661	12.7358	13.9896
Os02g0328500	Zm00001d029541	0	0
Os02g0328500	Zm00001d030952	44.3396	33.935
Os02g0328500	Zm00001d031355	26.8868	23.6515
Os02g0328500	Zm00001d032523	52.8302	34.7826
Os02g0328500	Zm00001d033781	53.3019	49.5614
Os02g0328500	Zm00001d033824	62.7358	43.1818
Os02g0328500	Zm00001d035227	3.77358	6.15385
Os02g0328500	Zm00001d036126	63.6792	37.0879
Os02g0328500	Zm00001d037709	23.5849	44.6429
Os02g0328500	Zm00001d042384	50.4717	32.8221
Os02g0328500	Zm00001d043342	0	0
Os02g0328500	Zm00001d043513	52.8302	35.8974
Os02g0328500	Zm00001d046247	52.8302	34.7826
Os02g0328500	Zm00001d046283	31.1321	40.9938
Os02g0328500	Zm00001d046284	4.24528	6.87023
Os02g0328500	Zm00001d047165	23.5849	14.881
Os02g0328500	Zm00001d047320	25.4717	39.1304
Os02g0328500	Zm00001d051813	51.8868	38.4615
Os02g0328500	Zm00001d052538	51.4151	33.2317
Os02g0329300	Zm00001d015692	55.788	76.7754
Os02g0329300	Zm00001d015693	23.431	88.4211
Os02g0329800	Zm00001d014965	63.0742	64.3243
Os02g0329800	Zm00001d054066	74.3816	73.7303
Os02g0330200	Zm00001d053282	78.0446	76.3423
Os02g0331200	Zm00001d036122	68.8492	69.9597
Os02g0331400	Zm00001d036123	54.2169	50.2793
Os02g0332200	Zm00001d027371	94.382	94.2056
Os02g0332200	Zm00001d051742	93.8202	93.6449
Os02g0433600	Zm00001d044216	65.8892	71.519
Os02g0435000	Zm00001d012866	79.3011	75.641
Os02g0435000	Zm00001d034805	82.2581	75.7426
Os02g0436400	Zm00001d049956	80.1749	80.1749
Os02g0437200	Zm00001d019505	58.3893	30.6338
Os02g0437800	Zm00001d049522	92.0635	82.4645
Os02g0438200	Zm00001d017392	59.2063	56.8598
Os02g0438200	Zm00001d051291	60.1587	56.315
Os02g0438900	Zm00001d007057	36.1842	45.082
Os02g0440000	Zm00001d000153	78.3673	78.8501
Os02g0440000	Zm00001d023429	81.8367	82.1721
Os02g0440900	Zm00001d016601	78.9298	78.0165
Os02g0448000	Zm00001d016132	84.8101	86.7314
Os02g0448000	Zm00001d053429	85.443	84.375
Os02g0448600	Zm00001d048914	56.25	48.4848
Os02g0450000	Zm00001d015889	78.5185	80.2018
Os02g0450000	Zm00001d053254	73.5802	74.407
Os02g0452500	Zm00001d015890	86.087	14.5588
Os02g0454500	Zm00001d048476	72.4432	73.487
Os02g0455400	Zm00001d018712	51.4925	59.4828
Os02g0455800	Zm00001d017618	24.3446	15.4028
Os02g0455800	Zm00001d051471	24.7191	15.7143
Os02g0455900	Zm00001d017618	25.3676	16.3507
Os02g0455900	Zm00001d051471	25	16.1905
Os02g0456000	Zm00001d027845	88.4135	65.2632
Os02g0456000	Zm00001d048320	88.2353	65.046
Os02g0456800	Zm00001d014876	74.1047	75.2097
Os02g0457100	Zm00001d029394	67.7852	74.2647
Os02g0457300	Zm00001d029394	58.4541	88.9706
Os02g0458100	Zm00001d037092	54.9872	34.2357
Os02g0458100	Zm00001d045054	54.4757	35.5593
Os02g0458900	Zm00001d024117	10.2703	27.7372
Os02g0458900	Zm00001d044521	10.2703	27.7372
Os02g0459300	Zm00001d004892	31.1111	57.732
Os02g0459300	Zm00001d036047	35.5556	49.6124
Os02g0459300	Zm00001d038060	59.4444	51.074
Os02g0459600	Zm00001d015891	76.6907	78.1525
Os02g0461000	Zm00001d015901	63.3803	57.9399
Os02g0461200	Zm00001d038928	41.5541	40.1305
Os02g0461500	Zm00001d015899	66.4474	68.2432
Os02g0461600	Zm00001d022177	59.0308	68.3673
Os02g0461700	Zm00001d015900	43.5115	47.8992
Os02g0461900	Zm00001d015895	59.3583	64.9123
Os02g0462200	Zm00001d016444	45.8716	40.6504
Os02g0462200	Zm00001d050530	43.8073	45.5847
Os02g0462800	Zm00001d016457	58.498	45.5385
Os02g0462900	Zm00001d016458	79.4521	36.9427
Os02g0463401	Zm00001d047259	56.7901	36.5079
Os02g0463500	Zm00001d016459	9.96979	14.3478
Os02g0463500	Zm00001d016460	45.6193	56.5543
Os02g0464400	Zm00001d023235	73.3831	45.8075
Os02g0464500	Zm00001d052361	49.1039	37.5342
Os02g0464900	Zm00001d016461	56.0396	34.0554
Os02g0465400	Zm00001d016463	90	87.2845
Os02g0465500	Zm00001d016465	74.0891	73.494
Os02g0465900	Zm00001d010554	47.6852	65.1899
Os02g0465900	Zm00001d016469	87.963	87.156
Os02g0465900	Zm00001d051974	43.5185	49.2147
Os02g0465900	Zm00001d053364	53.7037	63.388
Os02g0465900	Zm00001d053365	47.2222	72.3404
Os02g0466400	Zm00001d016470	51.0256	53.2086
Os02g0467000	Zm00001d016471	73.8769	83.6158
Os02g0467600	Zm00001d016471	84.6154	84.9341
Os02g0467700	Zm00001d035298	81.9672	57.1429
Os02g0467700	Zm00001d036437	81.1475	55.9322
Os02g0468200	Zm00001d021313	72.5632	72.8261
Os02g0468400	Zm00001d003577	33.1034	64.574
Os02g0468400	Zm00001d016472	67.5862	72.0588
Os02g0468500	Zm00001d037190	75.0988	76.6129
Os02g0468800	Zm00001d016473	67.1642	67.2757
Os02g0469000	Zm00001d050608	60.1594	60.6426
Os02g0469000	Zm00001d050609	60.1594	61.1336
Os02g0469200	Zm00001d016452	84.5011	41.3292
Os02g0469300	Zm00001d053268	27.7709	42.3954
Os02g0469300	Zm00001d053269	20.4234	62.8353
Os02g0469600	Zm00001d016446	88.4718	88.9488
Os02g0469600	Zm00001d017233	29.4906	35.9477
Os02g0469600	Zm00001d020327	29.7587	74
Os02g0469900	Zm00001d016456	68.7366	70.8609
Os02g0469900	Zm00001d053265	66.8094	69.6429
Os02g0470000	Zm00001d016453	74.2681	71.8331
Os02g0470400	Zm00001d053260	0	0
Os02g0470400	Zm00001d053262	90.8096	15.4966
Os02g0470600	Zm00001d053260	79.2126	86.2779
Os02g0470600	Zm00001d053262	0	0
Os02g0471300	Zm00001d016841	55.6086	57.9602
Os02g0471300	Zm00001d016842	48.21	61.5854
Os02g0471300	Zm00001d016844	56.5632	55.7647
Os02g0471500	Zm00001d016474	71.6216	70.5323
Os02g0471500	Zm00001d053259	68.1467	70.6
Os02g0473000	Zm00001d016475	88.7755	69.8234
Os02g0473200	Zm00001d016476	61.9433	60.9562
Os02g0473200	Zm00001d016477	68.6235	65.444
Os02g0473200	Zm00001d050521	68.8259	67.5944
Os02g0474700	Zm00001d016479	88	51.8777
Os02g0474700	Zm00001d050526	87.4074	52.9148
Os02g0475300	Zm00001d016483	77.918	80.5873
Os02g0475300	Zm00001d050518	78.0757	80.8824
Os02g0477700	Zm00001d016486	76.6082	11.7806
Os02g0478500	Zm00001d016490	59.2286	71.6667
Os02g0478700	Zm00001d016491	97.6744	97.6744
Os02g0478700	Zm00001d053239	97.6744	97.6744
Os02g0478900	Zm00001d015248	87.1629	61.5854
Os02g0478900	Zm00001d053882	87.2708	63.2031
Os02g0479300	Zm00001d016493	55.3333	47.9769
Os02g0480900	Zm00001d016496	72.5888	65.6968
Os02g0480900	Zm00001d053245	74.4501	69.2913
Os02g0481000	Zm00001d001841	70	62.1302
Os02g0481000	Zm00001d026609	66.6667	68.9655
Os02g0481700	Zm00001d016500	0	0
Os02g0481700	Zm00001d051463	0	0
Os02g0481700	Zm00001d053247	70.5534	34.7614
Os02g0481900	Zm00001d025899	64.1119	65.1422
Os02g0483000	Zm00001d036699	63.3094	32
Os02g0483000	Zm00001d046914	64.7482	32.3741
Os02g0483500	Zm00001d014530	51.2295	48.9237
Os02g0483800	Zm00001d014530	46.1386	45.5969
Os02g0484200	Zm00001d014530	40.553	34.4423
Os02g0485000	Zm00001d014530	50.5792	25.636
Os02g0485800	Zm00001d014530	46.5116	23.4834
Os02g0486500	Zm00001d014530	46.7692	29.7456
Os02g0488600	Zm00001d016501	77.305	70.3226
Os02g0489500	Zm00001d015198	65.6347	68.6084
Os02g0489550	Zm00001d016506	83.3333	51.7569
Os02g0489550	Zm00001d031337	14.0673	74.7967
Os02g0490500	Zm00001d016910	34.0081	54.1936
Os02g0491300	Zm00001d036169	22.6415	71.7391
Os02g0491400	Zm00001d016512	73.607	62.9073
Os02g0491800	Zm00001d053249	71.7489	73.3945
Os02g0494600	Zm00001d025425	29.4545	60
Os02g0494700	Zm00001d016516	41.3793	10.1067
Os02g0494700	Zm00001d053251	42.5287	9.70619
Os02g0495400	Zm00001d016511	20.2985	25.6121
Os02g0496100	Zm00001d016520	71.3684	64.2045
Os02g0496500	Zm00001d016521	46.2303	51.7625
Os02g0496900	Zm00001d031852	81.7204	80.8511
Os02g0497400	Zm00001d016522	56.8627	57.6159
Os02g0497500	Zm00001d050612	71.9395	40.1074
Os02g0497700	Zm00001d016528	73.3333	73.3333
Os02g0497700	Zm00001d050610	75	75.4717
Os02g0498300	Zm00001d016530	66.1578	79.7546
Os02g0498700	Zm00001d016531	87.8049	89.8273
Os02g0499000	Zm00001d016535	83.3333	83.3333
Os02g0502500	Zm00001d005004	87.553	87.8014
Os02g0502500	Zm00001d052420	84.4413	84.4413
Os02g0502500	Zm00001d052421	31.1174	80.292
Os02g0503100	Zm00001d024574	47.2318	49.9086
Os02g0503400	Zm00001d004052	92.6829	73.5484
Os02g0503400	Zm00001d016549	92.6829	92.6829
Os02g0503400	Zm00001d025160	91.0569	91.0569
Os02g0503500	Zm00001d016550	74.359	70.5167
Os02g0503700	Zm00001d020340	62.2575	68.0154
Os02g0503800	Zm00001d020340	62.0192	24.8555
Os02g0503850	Zm00001d020340	61.3095	19.8459
Os02g0503900	Zm00001d029183	58.2061	58.3174
Os02g0503900	Zm00001d029194	58.2061	58.0952
Os02g0504100	Zm00001d050550	60.4895	40.1392
Os02g0504100	Zm00001d051060	61.5385	41.0256
Os02g0504100	Zm00001d051132	14.6853	20.2899
Os02g0504500	Zm00001d016552	89.8551	89.4231
Os02g0504500	Zm00001d050551	89.8551	83.0357
Os02g0504700	Zm00001d004022	26.6304	15.5063
Os02g0504700	Zm00001d025171	25	16.5468
Os02g0504800	Zm00001d050552	68.0124	49.7727
Os02g0504900	Zm00001d016553	76.8831	81.3187
Os02g0505400	Zm00001d000403	81.5675	82.7688
Os02g0505500	Zm00001d050553	49.7696	55.9585
Os02g0506100	Zm00001d000402	46.3303	36.8613
Os02g0506400	Zm00001d016505	31.6623	31.8302
Os02g0506500	Zm00001d016559	78.3848	36.7893
Os02g0506600	Zm00001d016561	73.3333	82.243
Os02g0506600	Zm00001d050557	72.5	82.8571
Os02g0507600	Zm00001d050558	48.1343	49.8069
Os02g0508000	Zm00001d016566	91.0853	79.3919
Os02g0508100	Zm00001d016567	97.1014	97.1014
Os02g0509500	Zm00001d016568	89.8551	89.8551
Os02g0509600	Zm00001d016570	47.3934	46.5116
Os02g0509600	Zm00001d050563	48.8152	50.9901
Os02g0510000	Zm00001d050565	66.7575	76.087
Os02g0510100	Zm00001d016569	41.5842	26.4151
Os02g0510100	Zm00001d016571	32.6733	76.7442
Os02g0510200	Zm00001d016572	86.646	87.4608
Os02g0510200	Zm00001d050567	86.3354	87.1473
Os02g0510300	Zm00001d004546	55	56.4103
Os02g0510300	Zm00001d024935	55.3125	52.994
Os02g0510600	Zm00001d016577	73.9938	75.873
Os02g0511100	Zm00001d033087	59.7796	66.3609
Os02g0511400	Zm00001d033087	59.2405	71.5596
Os02g0511500	Zm00001d042058	76.1494	31.8893
Os02g0511600	Zm00001d003930	56.8182	57.2519
Os02g0511600	Zm00001d025247	62.8788	57.2414
Os02g0511900	Zm00001d015562	13.2159	82.5688
Os02g0511901	Zm00001d015562	0.407056	2.75229
Os02g0512000	Zm00001d016582	55.4217	56.7901
Os02g0512300	Zm00001d016595	59.5376	26.4103
Os02g0512400	Zm00001d016593	90.3704	93.8462
Os02g0513000	Zm00001d016591	86.5019	89.391
Os02g0513000	Zm00001d050575	88.9734	90.3475
Os02g0513100	Zm00001d016590	66.1442	65.1235
Os02g0513100	Zm00001d050577	66.7712	70.0658
Os02g0513700	Zm00001d003693	53.3333	34.7826
Os02g0513700	Zm00001d008290	35.1724	29.0875
Os02g0513700	Zm00001d022170	34.023	33.4086
Os02g0513700	Zm00001d032816	30.3448	51.7647
Os02g0513700	Zm00001d040865	24.1379	26.25
Os02g0513700	Zm00001d041139	42.069	29.7078
Os02g0513700	Zm00001d052791	51.7241	37.5626
Os02g0513800	Zm00001d016607	14.8684	23.3954
