Gene stable ID	Medicago truncatula str. A17 gene stable ID	% identity	Medicago truncatula str. A17 % identity	Orthology confidence [0 low, 1 high]
OS03G0300300	MTR_4g120740	43	44	1
OS03G0300400	MTR_2g035100	26	27	1
OS03G0300400	MTR_2g035105	25	25	1
OS03G0300400	MTR_2g035120	26	26	1
OS03G0300400	MTR_2g035130	26	27	1
OS03G0300400	MTR_2g035150	28	28	1
OS03G0300400	MTR_2g035170	23	24	1
OS03G0300400	MTR_2g035190	23	24	1
OS03G0300400	MTR_2g035210	23	24	1
OS03G0300400	MTR_2g035220	23	23	1
OS03G0300400	MTR_2g035320	24	24	1
OS03G0300400	MTR_2g435310	33	33	1
OS03G0300400	MTR_4g120760	33	33	1
OS03G0300400	MTR_4g120950	24	24	1
OS03G0300400	MTR_4g120970	24	24	1
OS03G0300400	MTR_6g033450	24	24	1
OS03G0300500	MTR_1g083470	44	42	1
OS03G0300500	MTR_1g083490	42	40	1
OS03G0300500	MTR_1g083500	44	42	1
OS03G0300500	MTR_1g083510	43	41	1
OS03G0300500	MTR_2g436040	37	34	1
OS03G0300500	MTR_2g436050	39	39	1
OS03G0300500	MTR_4g005170	42	38	1
OS03G0300500	MTR_4g005180	40	40	1
OS03G0300500	MTR_4g120280	41	39	1
OS03G0300500	MTR_4g120290	40	38	1
OS03G0300500	MTR_7g112590	44	42	1
OS03G0300600	MTR_7g112360	49	50	0
OS03G0300900	MTR_7g109210	68	69	1
OS03G0301200	MTR_2g034950	48	50	1
OS03G0301200	MTR_4g121080	52	54	1
OS03G0301400	MTR_7g112320	42	40	1
OS03G0301700	MTR_1g083750	67	69	1
OS03G0301700	MTR_7g029240	55	56	1
OS03G0301700	MTR_7g112430	69	70	1
OS03G0301800	MTR_1g083770	46	25	1
OS03G0301800	MTR_1g087880	58	29	1
OS03G0301800	MTR_7g109130	56	28	1
OS03G0301800	MTR_7g112420	50	25	1
OS03G0301950	MTR_1g021995	43	42	0
OS03G0302000	MTR_1g021995	51	48	0
OS03G0302200	MTR_7g112410	25	22	1
OS03G0302700	MTR_4g007410	85	81	1
OS03G0302700	MTR_7g005900	77	84	1
OS03G0302800	MTR_1g087710	30	35	1
OS03G0302900	MTR_1g083850	22	27	1
OS03G0302900	MTR_2g034810	33	33	1
OS03G0302900	MTR_7g112030	29	30	1
OS03G0303100	MTR_1g083860	42	32	1
OS03G0304100	MTR_1g083900	31	34	1
OS03G0304100	MTR_2g034760	24	19	1
OS03G0304400	MTR_1g087290	28	31	1
OS03G0304500	MTR_1g038470	11	37	1
OS03G0304500	MTR_1g087270	42	48	1
OS03G0304500	MTR_3g102140	27	38	1
OS03G0304500	MTR_7g109360	43	50	1
OS03G0304800	MTR_2g034750	57	32	1
OS03G0305000	MTR_2g044180	71	71	1
OS03G0305000	MTR_4g121600	74	74	1
OS03G0305100	MTR_2g044180	68	69	1
OS03G0305100	MTR_4g121600	72	73	1
OS03G0305200	MTR_1g087230	31	34	1
OS03G0305200	MTR_7g109410	30	32	1
OS03G0305500	MTR_3g100220	70	70	1
OS03G0305600	MTR_2g034550	58	57	1
OS03G0305600	MTR_4g121900	64	64	1
OS03G0305700	MTR_7g112100	62	61	1
OS03G0306200	MTR_1g087120	45	6	0
OS03G0306200	MTR_2g034500	53	7	0
OS03G0306302	MTR_1g087120	50	3	0
OS03G0306302	MTR_2g034500	51	4	0
OS03G0306800	MTR_1g087030	47	47	0
OS03G0306800	MTR_7g109520	45	46	0
OS03G0306900	MTR_4g121940	51	51	1
OS03G0307000	MTR_1g084040	57	53	1
OS03G0307000	MTR_7g112110	54	63	1
OS03G0307000	MTR_7g112120	49	57	1
OS03G0307100	MTR_7g109530	74	72	1
OS03G0307200	MTR_1g084050	44	42	0
OS03G0307200	MTR_2g034240	38	44	0
OS03G0307200	MTR_2g070310	36	41	0
OS03G0307200	MTR_7g112130	43	44	0
OS03G0307300	MTR_1g084050	43	42	0
OS03G0307300	MTR_2g034240	38	45	0
OS03G0307300	MTR_2g070310	36	42	0
OS03G0307300	MTR_7g112130	42	44	0
OS03G0307400	MTR_1g086990	44	46	1
OS03G0307400	MTR_3g096580	13	34	1
OS03G0307700	MTR_7g109550	38	50	1
OS03G0307800	MTR_1g086980	48	51	1
OS03G0308000	MTR_4g121960	57	58	1
OS03G0308100	MTR_1g086940	68	63	0
OS03G0308100	MTR_7g109610	66	62	0
OS03G0308200	MTR_1g082810	6	62	1
OS03G0308200	MTR_1g082815	4	57	1
OS03G0308200	MTR_1g084090	49	48	1
OS03G0308500	MTR_7g109720	70	70	1
OS03G0308600	MTR_4g079460	20	24	1
OS03G0308600	MTR_4g079810	20	24	1
OS03G0308800	MTR_4g122060	55	51	0
OS03G0308850	MTR_4g122070	14	3	1
OS03G0308900	MTR_4g122070	16	7	1
OS03G0309000	MTR_1g086810	60	60	1
OS03G0309200	MTR_2g034040	73	68	1
OS03G0309400	MTR_2g033970	54	53	1
OS03G0309400	MTR_2g436600	48	48	1
OS03G0309800	MTR_4g123860	58	59	1
OS03G0310000	MTR_2g033920	51	51	1
OS03G0310000	MTR_2g033930	53	53	1
OS03G0310000	MTR_4g122200	60	60	1
OS03G0310400	MTR_4g122220	65	67	1
OS03G0310800	MTR_4g122260	45	47	1
OS03G0311300	MTR_7g112140	57	24	0
OS03G0311600	MTR_1g084160	34	36	1
OS03G0311600	MTR_2g033880	44	43	1
OS03G0311600	MTR_4g122500	39	39	1
OS03G0312300	MTR_7g052020	31	22	1
OS03G0312600	MTR_1g100240	68	68	1
OS03G0313000	MTR_6g053280	63	41	1
OS03G0313100	MTR_5g031880	42	36	1
OS03G0313100	MTR_8g068510	38	41	1
OS03G0313600	MTR_5g081750	48	55	1
OS03G0313600	MTR_7g092860	61	63	1
OS03G0314100	MTR_1g086640	84	65	1
OS03G0314100	MTR_3g052610	79	62	1
OS03G0314100	MTR_4g485610	72	60	1
OS03G0314200	MTR_4g122920	69	69	1
OS03G0314400	MTR_3g052720	48	27	1
OS03G0314700	MTR_7g109850	53	55	1
OS03G0314800	MTR_1g084610	64	67	1
OS03G0314800	MTR_3g015100	19	80	1
OS03G0314800	MTR_4g123030	65	61	1
OS03G0314800	MTR_7g111890	61	63	1
OS03G0315400	MTR_1g086510	40	49	0
OS03G0315400	MTR_1g086530	38	45	0
OS03G0315400	MTR_2g033170	44	44	0
OS03G0315400	MTR_4g123040	44	46	0
OS03G0315800	MTR_2g033020	65	62	0
OS03G0316200	MTR_1g084660	65	71	1
OS03G0316200	MTR_1g084670	69	72	1
OS03G0316200	MTR_4g132185	59	65	1
OS03G0316200	MTR_7g109920	70	71	1
OS03G0316200	MTR_7g111850	65	68	1
OS03G0316900	MTR_1g084720	79	76	1
OS03G0317100	MTR_7g074040	57	57	1
OS03G0318500	MTR_7g111760	57	59	1
OS03G0318600	MTR_7g089800	77	56	0
OS03G0318600	MTR_8g040120	83	59	0
OS03G0319100	MTR_5g088270	47	51	1
OS03G0319200	MTR_7g087970	22	31	1
OS03G0319400	MTR_5g088350	71	72	1
OS03G0320000	MTR_7g088310	46	48	1
OS03G0320400	MTR_3g011440	37	29	1
OS03G0320400	MTR_7g088370	35	26	1
OS03G0320400	MTR_8g042750	34	27	1
OS03G0320800	MTR_5g087780	43	23	1
OS03G0320900	MTR_2g021320	52	51	1
OS03G0321500	MTR_1g107440	7	50	0
OS03G0321800	MTR_1g106190	59	61	0
OS03G0321900	MTR_7g086830	65	67	1
OS03G0322000	MTR_1g116070	49	6	0
OS03G0322500	MTR_6g026810	81	69	1
OS03G0322600	MTR_4g052500	44	26	1
OS03G0322800	MTR_7g087440	67	66	1
OS03G0322900	MTR_1g061730	20	20	1
OS03G0322900	MTR_7g103280	25	25	1
OS03G0323500	MTR_6g027300	34	26	1
OS03G0323800	MTR_8g106010	66	72	1
OS03G0323800	MTR_8g106050	18	56	1
OS03G0323900	MTR_3g079210	37	36	1
OS03G0324600	MTR_3g024460	19	27	1
OS03G0324700	MTR_6g027310	52	48	0
OS03G0324700	MTR_7g087100	55	50	0
OS03G0324800	MTR_4g083250	41	33	1
OS03G0325000	MTR_4g083330	66	60	1
OS03G0325000	MTR_4g083340	70	61	1
OS03G0325000	MTR_7g100760	71	61	1
OS03G0325500	MTR_2g086450	54	49	1
OS03G0325500	MTR_6g032990	51	46	1
OS03G0325600	MTR_6g027390	36	42	0
OS03G0325600	MTR_7g086940	32	42	0
OS03G0326000	MTR_3g007240	60	11	1
OS03G0326000	MTR_8g044210	59	11	1
OS03G0326100	MTR_3g007240	58	23	1
OS03G0326100	MTR_8g044210	60	24	1
OS03G0326200	MTR_3g007240	46	30	1
OS03G0326200	MTR_8g044210	44	29	1
OS03G0326500	MTR_7g085310	55	21	1
OS03G0326600	MTR_7g085290	58	59	1
OS03G0327100	MTR_6g032770	42	40	1
OS03G0327100	MTR_7g085260	41	39	1
OS03G0328000	MTR_8g056900	95	15	0
OS03G0328501	MTR_1g011800	34	28	1
OS03G0328501	MTR_2g103170	32	27	1
OS03G0328900	MTR_0005s0130	40	41	1
OS03G0328900	MTR_3g436060	41	40	1
OS03G0328900	MTR_4g043660	40	41	1
OS03G0328900	MTR_5g008900	33	33	1
OS03G0329200	MTR_0005s0130	40	40	1
OS03G0329200	MTR_3g436060	43	42	1
OS03G0329200	MTR_4g043660	40	40	1
OS03G0329200	MTR_5g008900	33	33	1
OS03G0329500	MTR_2g028480	80	80	0
OS03G0329700	MTR_8g070880	62	63	1
OS03G0329700	MTR_8g070890	16	61	1
OS03G0329700	MTR_8g070910	39	62	1
OS03G0329900	MTR_1g053830	10	44	1
OS03G0329900	MTR_1g080330	34	38	1
OS03G0329900	MTR_7g098250	40	35	1
OS03G0329900	MTR_7g115530	34	33	1
OS03G0330000	MTR_7g074680	47	45	1
OS03G0330200	MTR_3g078643	8	51	1
OS03G0330300	MTR_3g093470	30	31	1
OS03G0331600	MTR_3g062920	48	32	1
OS03G0331700	MTR_7g074240	48	51	0
OS03G0331900	MTR_4g019160	39	27	1
OS03G0331900	MTR_5g081650	39	69	1
OS03G0332400	MTR_5g068440	77	77	0
OS03G0332500	MTR_2g090910	70	75	0
OS03G0332500	MTR_3g062600	70	76	0
OS03G0332500	MTR_3g094230	70	74	0
OS03G0332533	MTR_8g005410	25	49	1
OS03G0332533	MTR_8g005420	39	33	1
OS03G0332533	MTR_8g006575	27	33	1
OS03G0332533	MTR_8g006600	39	40	1
OS03G0332533	MTR_8g006690	39	40	1
OS03G0332533	MTR_8g013075	26	52	1
OS03G0332533	MTR_8g013080	26	52	1
OS03G0332533	MTR_8g013090	41	49	1
OS03G0332700	MTR_8g101390	54	59	1
OS03G0332900	MTR_3g062500	57	55	1
OS03G0332900	MTR_3g093710	53	53	1
OS03G0332900	MTR_5g068210	48	51	1
OS03G0332900	MTR_5g075630	57	55	1
OS03G0332900	MTR_7g073710	53	55	1
OS03G0333000	MTR_0279s0010	11	20	1
OS03G0333000	MTR_7g073700	29	14	1
OS03G0333100	MTR_4g068150	61	61	1
OS03G0333200	MTR_4g111925	47	60	1
OS03G0333200	MTR_7g073660	64	63	1
OS03G0333300	MTR_3g467620	74	74	1
OS03G0333300	MTR_5g075530	74	62	1
OS03G0333400	MTR_2g090200	55	54	1
OS03G0334000	MTR_7g073520	67	68	1
OS03G0334100	MTR_7g073510	38	22	0
OS03G0334700	MTR_7g073480	67	45	1
OS03G0334800	MTR_5g067670	71	65	1
OS03G0334800	MTR_8g005485	52	61	1
OS03G0334800	MTR_8g005790	63	61	1
OS03G0335200	MTR_0002s1250	16	19	1
OS03G0335200	MTR_2g075610	13	22	1
OS03G0335200	MTR_2g075680	17	18	1
OS03G0335200	MTR_2g075690	15	16	1
OS03G0335200	MTR_2g075700	18	18	1
OS03G0335200	MTR_2g075750	14	23	1
OS03G0335200	MTR_3g093830	17	17	1
OS03G0335200	MTR_5g067700	18	24	1
OS03G0335200	MTR_7g073380	19	20	1
OS03G0335200	MTR_7g073430	19	21	1
OS03G0335200	MTR_8g005750	19	22	1
OS03G0335200	MTR_8g032510	16	17	1
OS03G0335300	MTR_7g073350	67	67	0
OS03G0335300	MTR_8g005800	65	65	0
OS03G0335500	MTR_3g093930	59	58	1
OS03G0335500	MTR_4g028090	47	52	1
OS03G0335500	MTR_7g073290	55	56	1
OS03G0335600	MTR_1g101620	69	35	1
OS03G0336000	MTR_7g073260	30	28	0
OS03G0336100	MTR_2g093350	43	31	1
OS03G0336100	MTR_2g093390	42	30	1
OS03G0336100	MTR_2g093410	38	31	1
OS03G0336100	MTR_2g093520	12	17	1
OS03G0336100	MTR_2g093550	31	45	1
OS03G0336100	MTR_2g093590	41	30	1
OS03G0336100	MTR_2g093620	42	31	1
OS03G0336100	MTR_2g093630	32	45	1
OS03G0336100	MTR_4g060780	45	32	1
OS03G0336200	MTR_3g094020	42	44	1
OS03G0336200	MTR_3g467120	58	51	1
OS03G0336200	MTR_5g075390	54	50	1
OS03G0336300	MTR_3g466820	60	60	0
OS03G0336600	MTR_6g012460	39	40	1
OS03G0336700	MTR_3g094170	21	32	1
OS03G0336700	MTR_3g094210	20	33	1
OS03G0336700	MTR_5g075260	24	31	1
OS03G0337500	MTR_3g094090	60	65	1
OS03G0337600	MTR_3g072330	74	74	1
OS03G0337700	MTR_3g080040	79	79	1
OS03G0337800	MTR_1g087910	88	86	0
OS03G0337800	MTR_7g108955	86	82	0
OS03G0337900	MTR_1g087900	81	82	0
OS03G0338000	MTR_3g465800	64	65	1
OS03G0338000	MTR_7g072420	70	70	1
OS03G0338400	MTR_3g466150	37	39	1
OS03G0338400	MTR_5g083810	53	49	1
OS03G0338600	MTR_5g074620	46	49	1
OS03G0338600	MTR_5g074640	45	47	1
OS03G0339100	MTR_2g019400	41	71	0
OS03G0339100	MTR_2g436510	71	70	0
OS03G0339300	MTR_1g115900	52	50	1
OS03G0339300	MTR_3g466180	51	50	1
OS03G0339300	MTR_4g029190	53	50	1
OS03G0339300	MTR_4g029200	54	51	1
OS03G0339300	MTR_7g026990	45	45	1
OS03G0339300	MTR_7g072480	52	52	1
OS03G0339300	MTR_7g072510	51	52	1
OS03G0339400	MTR_3g072260	20	41	0
OS03G0339700	MTR_3g072350	32	30	1
OS03G0339700	MTR_4g029090	44	44	1
OS03G0339700	MTR_5g083980	32	32	1
OS03G0339700	MTR_7g072550	42	40	1
OS03G0339900	MTR_1g103760	49	49	1
OS03G0339900	MTR_3g072320	48	51	1
OS03G0339900	MTR_3g466400	59	57	1
OS03G0339900	MTR_4g029020	65	63	1
OS03G0339900	MTR_5g075060	59	56	1
OS03G0339900	MTR_7g072575	62	61	1
OS03G0340001	MTR_3g072330	47	24	1
OS03G0340500	MTR_1g088170	77	78	1
OS03G0340500	MTR_7g108930	78	78	1
OS03G0340700	MTR_4g120360	43	45	1
OS03G0340900	MTR_7g108940	61	62	1
OS03G0341100	MTR_1g083460	79	79	0
OS03G0341100	MTR_7g108805	80	80	0
OS03G0341100	MTR_7g112880	78	78	0
OS03G0341300	MTR_2g436310	29	30	0
OS03G0342900	MTR_1g083440	37	37	1
OS03G0342900	MTR_7g112860	35	37	1
OS03G0343300	MTR_3g113240	43	45	1
OS03G0343300	MTR_7g091790	35	45	1
OS03G0343300	MTR_7g108730	46	46	1
OS03G0343300	MTR_8g058740	20	46	1
OS03G0343400	MTR_1g088420	47	48	1
OS03G0343500	MTR_1g083430	81	85	0
OS03G0343500	MTR_1g088450	77	85	0
OS03G0343500	MTR_7g112770	79	84	0
OS03G0343700	MTR_4g075050	48	56	0
OS03G0343800	MTR_4g120020	53	60	1
OS03G0343900	MTR_1g015290	33	40	0
OS03G0343900	MTR_2g041260	34	43	0
OS03G0343900	MTR_3g104950	32	40	0
OS03G0343900	MTR_4g125600	30	38	0
OS03G0344100	MTR_1g083400	55	54	1
OS03G0344100	MTR_1g088180	51	33	1
OS03G0344100	MTR_7g108810	61	44	1
OS03G0344100	MTR_7g112760	59	58	1
OS03G0344100	MTR_8g058530	62	58	1
OS03G0344300	MTR_2g436660	41	37	1
OS03G0344300	MTR_4g119970	39	33	1
OS03G0344700	MTR_1g088730	61	38	1
OS03G0344700	MTR_1g088750	61	38	1
OS03G0344900	MTR_7g112640	49	52	1
OS03G0345100	MTR_7g113100	50	50	1
OS03G0345200	MTR_2g436800	76	77	0
OS03G0345200	MTR_7g076530	77	78	0
OS03G0346200	MTR_1g009900	48	42	1
OS03G0346700	MTR_1g083120	44	43	1
OS03G0346800	MTR_1g088870	57	58	1
OS03G0347200	MTR_7g083840	62	62	0
OS03G0347300	MTR_2g437350	27	15	0
OS03G0347300	MTR_2g437370	7	32	0
OS03G0347300	MTR_7g108330	31	17	0
OS03G0347500	MTR_5g092600	31	37	1
OS03G0347500	MTR_7g007490	36	43	1
OS03G0347700	MTR_1g088885	55	59	1
OS03G0347700	MTR_7g108290	53	53	1
OS03G0347800	MTR_8g085910	48	41	1
OS03G0348500	MTR_1g088960	32	13	1
OS03G0348500	MTR_2g020280	30	13	1
OS03G0348900	MTR_2g020040	63	62	1
OS03G0349000	MTR_2g103370	69	70	1
OS03G0350100	MTR_4g070910	68	70	1
OS03G0350100	MTR_5g010260	68	65	1
OS03G0350100	MTR_5g010290	15	56	1
OS03G0350300	MTR_4g070910	68	70	1
OS03G0350300	MTR_5g010260	68	65	1
OS03G0350300	MTR_5g010290	15	56	1
OS03G0351100	MTR_7g108150	21	23	1
OS03G0351200	MTR_2g020160	59	58	1
OS03G0351300	MTR_2g020240	37	36	1
OS03G0351400	MTR_1g088960	67	50	1
OS03G0351400	MTR_2g020280	72	54	1
OS03G0351500	MTR_7g114240	85	85	1
OS03G0351800	MTR_0067s0100	46	47	1
OS03G0351800	MTR_1g051105	39	43	1
OS03G0351800	MTR_5g088720	52	39	1
OS03G0352300	MTR_4g103790	67	70	1
OS03G0352400	MTR_2g079510	71	66	1
OS03G0352400	MTR_4g081850	71	67	1
OS03G0352450	MTR_7g039320	2	1	1
OS03G0352450	MTR_7g045505	2	1	1
OS03G0352800	MTR_7g080390	61	63	1
OS03G0353400	MTR_3g023110	36	34	0
OS03G0353400	MTR_7g090630	26	37	0
OS03G0353500	MTR_4g090910	34	39	1
OS03G0355200	MTR_3g045130	57	57	0
OS03G0355200	MTR_5g022690	55	59	0
OS03G0355400	MTR_3g045130	57	57	0
OS03G0355400	MTR_5g022690	55	59	0
OS03G0355600	MTR_4g076210	86	86	1
OS03G0355700	MTR_0047s0040	24	25	1
OS03G0355700	MTR_1g051810	24	29	1
OS03G0355700	MTR_7g114700	23	24	1
OS03G0355800	MTR_1g107520	44	66	1
OS03G0355800	MTR_3g113750	74	74	1
OS03G0355800	MTR_3g114210	31	58	1
OS03G0356300	MTR_0316s0010	58	80	0
OS03G0356400	MTR_1g051180	43	24	0
OS03G0356400	MTR_3g017490	41	30	0
OS03G0356400	MTR_7g090230	45	22	0
OS03G0356400	MTR_8g038440	44	35	0
OS03G0356414	MTR_3g017590	81	80	0
OS03G0356414	MTR_8g038370	77	64	0
OS03G0356470	MTR_5g088780	31	12	0
OS03G0356484	MTR_5g090010	58	59	1
OS03G0356484	MTR_7g090210	57	59	1
OS03G0356498	MTR_7g090370	58	19	1
OS03G0356526	MTR_3g045790	29	33	1
OS03G0356526	MTR_5g089820	32	39	1
OS03G0356582	MTR_1g050740	57	55	1
OS03G0356582	MTR_3g014650	54	53	1
OS03G0356582	MTR_7g089950	53	51	1
OS03G0356582	MTR_8g039100	57	57	1
OS03G0356596	MTR_1g050740	63	38	1
OS03G0356596	MTR_3g014650	62	38	1
OS03G0356596	MTR_7g089950	60	36	1
OS03G0356596	MTR_8g039100	62	39	1
OS03G0356638	MTR_5g089490	67	64	0
OS03G0356652	MTR_3g111440	45	51	0
OS03G0356652	MTR_5g066840	46	50	0
OS03G0356700	MTR_7g091460	64	63	0
OS03G0356900	MTR_2g075100	34	37	0
OS03G0356900	MTR_3g011590	35	38	0
OS03G0356900	MTR_3g019820	32	35	0
OS03G0356900	MTR_3g019900	35	37	0
OS03G0356900	MTR_3g019930	35	37	0
OS03G0356900	MTR_3g019980	35	37	0
OS03G0356900	MTR_3g020100	35	37	0
OS03G0356900	MTR_3g020155	35	37	0
OS03G0356900	MTR_3g020740	36	41	0
OS03G0356900	MTR_3g020760	34	37	0
OS03G0356900	MTR_6g045287	35	36	0
OS03G0356900	MTR_6g045293	35	36	0
OS03G0356900	MTR_7g024250	34	37	0
OS03G0356900	MTR_7g028880	34	37	0
OS03G0356900	MTR_7g407170	33	35	0
OS03G0357500	MTR_1g032050	15	26	1
OS03G0357500	MTR_1g032400	15	26	1
OS03G0357500	MTR_7g094650	22	34	1
OS03G0358000	MTR_1g072580	26	28	1
OS03G0358000	MTR_7g094580	24	25	1
OS03G0358100	MTR_1g072570	62	60	1
OS03G0358100	MTR_7g094600	69	69	1
OS03G0358200	MTR_1g095490	58	57	1
OS03G0358900	MTR_2g075100	33	36	0
OS03G0358900	MTR_3g011590	34	37	0
OS03G0358900	MTR_3g019820	30	33	0
OS03G0358900	MTR_3g019900	32	35	0
OS03G0358900	MTR_3g019930	33	35	0
OS03G0358900	MTR_3g019980	34	36	0
OS03G0358900	MTR_3g020100	33	36	0
OS03G0358900	MTR_3g020155	33	36	0
OS03G0358900	MTR_3g020740	34	39	0
OS03G0358900	MTR_3g020760	33	35	0
OS03G0358900	MTR_6g045287	33	35	0
OS03G0358900	MTR_6g045293	33	35	0
OS03G0358900	MTR_7g024250	32	35	0
OS03G0358900	MTR_7g028880	32	35	0
OS03G0358900	MTR_7g407170	31	34	0
OS03G0359000	MTR_2g021260	41	35	1
OS03G0359000	MTR_4g117570	48	36	1
OS03G0359100	MTR_8g036730	0	0	1
OS03G0359600	MTR_1g089820	65	64	1
OS03G0359600	MTR_4g118030	65	65	1
OS03G0359600	MTR_7g094230	63	62	1
OS03G0359700	MTR_0003s0650	52	51	1
OS03G0359700	MTR_2g021040	64	64	1
OS03G0360500	MTR_1g013660	70	70	1
OS03G0360600	MTR_2g067230	32	29	1
OS03G0360700	MTR_2g020900	61	56	1
OS03G0360800	MTR_1g089630	33	38	1
OS03G0360800	MTR_2g020860	31	33	1
OS03G0363200	MTR_3g091130	53	67	1
OS03G0363400	MTR_0016s0020	27	42	0
OS03G0363400	MTR_1g067330	31	44	0
OS03G0363500	MTR_2g020710	47	52	1
OS03G0363500	MTR_4g118610	49	53	1
OS03G0363500	MTR_7g094110	44	50	1
OS03G0363500	MTR_7g094450	43	48	1
OS03G0363600	MTR_2g020710	52	55	1
OS03G0363600	MTR_4g118610	51	54	1
OS03G0363600	MTR_7g094110	47	50	1
OS03G0363600	MTR_7g094450	46	49	1
OS03G0363700	MTR_5g094770	35	34	1
OS03G0363800	MTR_4g118630	39	30	1
OS03G0363900	MTR_7g114080	64	62	1
OS03G0364000	MTR_2g046160	65	60	1
OS03G0364400	MTR_5g026370	57	61	1
OS03G0365000	MTR_2g015580	39	32	1
OS03G0365000	MTR_2g015590	39	34	1
OS03G0365000	MTR_2g015630	37	31	1
OS03G0365800	MTR_2g015580	42	41	1
OS03G0365800	MTR_2g015590	41	42	1
OS03G0365800	MTR_2g015630	40	40	1
OS03G0365900	MTR_2g015580	43	25	1
OS03G0365900	MTR_2g015590	41	25	1
OS03G0365900	MTR_2g015630	42	25	1
OS03G0366000	MTR_3g077350	48	53	0
OS03G0366000	MTR_3g110030	64	65	0
OS03G0366000	MTR_7g089300	64	65	0
OS03G0366200	MTR_7g089480	77	37	1
OS03G0366700	MTR_8g106395	63	64	1
OS03G0366800	MTR_5g089170	43	52	0
OS03G0366900	MTR_1g033230	49	44	1
OS03G0366900	MTR_5g020340	31	14	1
OS03G0366900	MTR_5g020430	49	43	1
OS03G0367000	MTR_4g055500	66	67	1
OS03G0367800	MTR_3g465690	69	69	1
OS03G0367900	MTR_1g084740	66	65	1
OS03G0369100	MTR_4g076150	25	24	1
OS03G0369100	MTR_4g077180	25	25	1
OS03G0369700	MTR_2g015530	48	47	1
OS03G0369800	MTR_2g045960	69	72	1
OS03G0369800	MTR_4g123910	69	71	1
OS03G0370000	MTR_2g045490	70	70	1
OS03G0370000	MTR_7g024460	71	68	1
OS03G0370200	MTR_7g110390	13	27	0
OS03G0370200	MTR_7g111570	18	27	0
OS03G0370250	MTR_1g081560	19	21	1
OS03G0370250	MTR_1g081580	21	22	1
OS03G0370250	MTR_7g114600	22	21	1
OS03G0370400	MTR_2g020850	50	49	1
OS03G0370400	MTR_4g118470	45	39	1
OS03G0370400	MTR_4g118480	44	39	1
OS03G0370500	MTR_4g074160	66	63	0
OS03G0370600	MTR_7g111450	52	61	0
OS03G0370800	MTR_0027s0220	28	35	1
OS03G0370800	MTR_4g019870	26	35	1
OS03G0370800	MTR_4g064963	32	36	1
OS03G0370800	MTR_4g065123	26	33	1
OS03G0370800	MTR_4g065660	30	36	1
OS03G0370800	MTR_7g066070	31	39	1
OS03G0371000	MTR_3g079240	1	2	0
OS03G0371350	MTR_3g079240	20	29	0
OS03G0372500	MTR_1g085530	54	60	1
OS03G0372700	MTR_4g022890	41	40	1
OS03G0374100	MTR_1g085470	58	55	1
OS03G0374400	MTR_2g028450	52	48	1
OS03G0374400	MTR_3g064097	15	64	1
OS03G0374500	MTR_1g054735	44	45	1
OS03G0374500	MTR_3g083570	35	70	1
OS03G0374500	MTR_8g085900	50	44	1
OS03G0374575	MTR_1g054675	63	62	0
OS03G0374575	MTR_3g083550	57	50	0
OS03G0374900	MTR_5g064750	49	35	1
OS03G0374900	MTR_8g085630	46	31	1
OS03G0375200	MTR_1g107165	37	40	1
OS03G0375300	MTR_5g064750	32	38	1
OS03G0375300	MTR_8g085630	30	34	1
OS03G0375900	MTR_5g064750	41	18	1
OS03G0375900	MTR_8g085630	47	20	1
OS03G0375966	MTR_5g064750	53	35	1
OS03G0375966	MTR_8g085630	51	33	1
OS03G0376000	MTR_4g082315	55	59	1
OS03G0376000	MTR_5g042260	41	44	1
OS03G0376000	MTR_5g042270	35	44	1
OS03G0376000	MTR_5g042300	21	33	1
OS03G0376000	MTR_5g042320	37	38	1
OS03G0376000	MTR_6g012770	56	61	1
OS03G0376000	MTR_7g011490	50	55	1
OS03G0376100	MTR_6g012730	69	35	1
OS03G0376100	MTR_7g011230	71	33	1
OS03G0376600	MTR_1g064230	54	51	0
OS03G0376600	MTR_4g104450	17	43	0
OS03G0376800	MTR_6g012630	60	59	1
OS03G0376800	MTR_7g011080	59	56	1
OS03G0377300	MTR_5g088780	37	23	0
OS03G0377500	MTR_5g088780	48	37	0
OS03G0377600	MTR_5g041310	22	21	0
OS03G0377600	MTR_5g041330	20	19	0
OS03G0378000	MTR_5g040710	46	40	1
OS03G0378200	MTR_1g100910	29	51	1
OS03G0378200	MTR_8g066760	53	53	1
OS03G0379100	MTR_3g040370	64	65	1
OS03G0379100	MTR_5g040360	68	68	1
OS03G0379100	MTR_8g055840	69	69	1
OS03G0379300	MTR_4g108360	28	29	1
OS03G0379400	MTR_5g039440	49	51	1
OS03G0379500	MTR_1g068965	75	35	0
OS03G0379500	MTR_3g005430	76	40	0
OS03G0379500	MTR_3g005450	76	40	0
OS03G0379500	MTR_4g021290	76	40	0
OS03G0379500	MTR_7g067490	75	40	0
OS03G0380700	MTR_5g041310	23	19	0
OS03G0380700	MTR_5g041330	23	20	0
OS03G0381000	MTR_4g108260	44	49	1
OS03G0381000	MTR_6g011550	44	44	1
OS03G0381000	MTR_6g011560	45	45	1
OS03G0381000	MTR_7g009930	44	46	1
OS03G0381100	MTR_1g097390	54	43	1
OS03G0381200	MTR_1g097380	75	74	1
OS03G0381300	MTR_6g034550	47	43	1
OS03G0382100	MTR_1g115560	45	44	1
OS03G0382100	MTR_2g096210	50	49	1
OS03G0382100	MTR_4g062170	52	51	1
