Gene stable ID	Sorghum bicolor gene stable ID	% identity	Sorghum bicolor % identity	Orthology confidence [0 low, 1 high]
OS03G0621600	Sb01g014400	18	19	0
OS03G0621600	Sb01g014410	12	18	0
OS03G0621600	Sb01g014420	14	22	0
OS03G0621600	Sb01g014430	15	26	0
OS03G0621600	Sb01g014440	15	25	0
OS03G0621650	Sb01g014400	1	0	0
OS03G0621650	Sb01g014410	1	0	0
OS03G0621650	Sb01g014420	1	0	0
OS03G0621650	Sb01g014430	1	1	0
OS03G0621650	Sb01g014440	1	1	0
OS03G0621900	Sb01g014400	49	14	0
OS03G0621900	Sb01g014410	49	19	0
OS03G0621900	Sb01g014420	47	20	0
OS03G0621900	Sb01g014430	54	24	0
OS03G0621900	Sb01g014440	53	23	0
OS03G0622100	Sb01g014370	52	56	1
OS03G0622200	Sb01g014370	53	57	1
OS03G0622600	Sb01g014360	66	58	1
OS03G0622700	Sb08g001300	36	44	1
OS03G0623100	Sb08g023230	38	40	1
OS03G0624000	Sb01g014354	39	34	1
OS03G0624600	Sb01g014310	56	53	1
OS03G0624800	Sb07g005450	71	69	1
OS03G0624900	Sb01g044630	40	51	1
OS03G0625300	Sb01g014300	51	54	1
OS03G0625700	Sb01g014290	94	35	1
OS03G0625800	Sb01g014280	63	62	1
OS03G0625900	Sb01g013700	80	80	1
OS03G0625933	Sb01g014250	53	33	1
OS03G0626200	Sb01g014240	80	80	1
OS03G0626500	Sb01g014230	82	76	1
OS03G0626600	Sb01g014220	77	78	1
OS03G0626700	Sb01g014210	81	78	1
OS03G0627100	Sb10g001160	64	17	0
OS03G0627300	Sb01g007300	68	35	1
OS03G0627500	Sb01g014200	55	65	1
OS03G0627900	Sb06g004065	37	31	1
OS03G0628800	Sb01g014190	71	66	1
OS03G0628900	Sb01g014170	96	96	1
OS03G0632200	Sb03g033621	33	11	0
OS03G0632200	Sb03g033628	13	9	0
OS03G0632800	Sb01g014160	25	38	1
OS03G0633100	Sb01g014150	65	22	1
OS03G0633400	Sb01g014150	83	47	1
OS03G0633500	Sb01g014130	38	39	1
OS03G0633800	Sb01g014120	58	58	1
OS03G0633900	Sb01g014110	68	70	1
OS03G0634000	Sb01g014100	65	64	1
OS03G0634400	Sb01g014090	83	86	1
OS03G0635000	Sb01g014070	82	82	1
OS03G0635100	Sb01g014060	84	80	1
OS03G0635800	Sb01g014000	47	53	0
OS03G0636700	Sb01g013960	60	54	1
OS03G0636800	Sb01g013950	74	71	1
OS03G0637600	Sb01g013940	79	79	0
OS03G0637800	Sb08g003290	88	88	1
OS03G0637900	Sb01g013930	79	23	1
OS03G0638200	Sb01g013910	76	76	1
OS03G0638200	Sb01g013920	75	75	1
OS03G0638300	Sb01g013900	56	10	1
OS03G0638800	Sb01g013890	95	96	1
OS03G0638900	Sb01g013880	66	64	1
OS03G0639233	Sb03g020200	82	40	0
OS03G0639400	Sb02g028730	25	32	1
OS03G0639600	Sb01g013820	77	82	1
OS03G0639700	Sb01g013810	86	90	1
OS03G0639800	Sb01g013800	89	88	1
OS03G0640000	Sb01g013740	74	71	1
OS03G0640000	Sb01g013760	72	71	1
OS03G0640000	Sb01g013790	69	69	1
OS03G0640100	Sb01g013730	95	94	1
OS03G0640300	Sb06g016470	74	39	1
OS03G0640300	Sb06g033020	76	40	1
OS03G0640400	Sb01g013720	82	81	1
OS03G0640800	Sb01g013710	95	95	1
OS03G0641700	Sb07g015000	79	80	1
OS03G0642300	Sb01g013640	79	76	1
OS03G0642900	Sb06g015970	69	57	0
OS03G0642900	Sb06g015980	60	47	0
OS03G0643000	Sb06g015970	53	19	0
OS03G0643000	Sb06g015980	33	12	0
OS03G0643050	Sb03g028285	67	73	1
OS03G0643050	Sb09g022536	67	73	1
OS03G0643100	Sb03g028280	41	44	0
OS03G0643100	Sb04g003675	41	43	0
OS03G0643100	Sb09g022533	25	42	0
OS03G0643250	Sb06g015970	72	67	0
OS03G0643250	Sb06g015980	63	56	0
OS03G0643300	Sb01g013600	86	87	1
OS03G0643433	Sb08g016940	60	59	1
OS03G0643433	Sb08g018960	50	60	1
OS03G0643700	Sb01g013590	73	72	1
OS03G0644000	Sb03g031280	54	60	1
OS03G0644200	Sb01g027350	59	82	1
OS03G0644400	Sb02g000280	49	80	1
OS03G0644600	Sb01g013580	28	26	1
OS03G0645000	Sb01g013560	61	62	1
OS03G0645100	Sb01g013540	97	82	1
OS03G0645200	Sb01g013530	93	23	1
OS03G0645900	Sb01g013520	80	79	1
OS03G0646100	Sb06g033640	85	84	1
OS03G0646200	Sb01g013510	53	82	1
OS03G0646300	Sb01g013500	81	79	1
OS03G0646400	Sb02g009680	70	69	1
OS03G0646900	Sb01g013460	98	39	1
OS03G0647400	Sb01g013440	40	36	1
OS03G0647600	Sb01g013430	58	63	1
OS03G0647800	Sb01g013420	78	78	1
OS03G0648100	Sb01g013410	59	82	1
OS03G0648250	Sb01g009835	24	28	1
OS03G0648250	Sb01g043025	24	29	1
OS03G0648250	Sb02g007705	23	27	1
OS03G0648250	Sb04g016550	27	29	1
OS03G0648300	Sb01g013400	68	71	1
OS03G0648400	Sb01g013390	96	96	1
OS03G0648500	Sb01g013380	49	54	1
OS03G0648600	Sb01g013350	33	38	1
OS03G0648600	Sb01g013370	32	36	1
OS03G0648800	Sb01g013330	72	65	1
OS03G0648900	Sb01g013310	80	81	1
OS03G0649000	Sb01g013300	62	72	1
OS03G0650000	Sb01g013270	39	86	1
OS03G0650200	Sb02g003460	37	42	1
OS03G0650200	Sb02g003470	39	43	1
OS03G0650200	Sb08g018780	38	41	1
OS03G0650300	Sb01g013260	57	46	1
OS03G0650400	Sb01g013215	59	59	1
OS03G0650700	Sb01g013210	83	82	1
OS03G0650800	Sb01g013200	57	57	1
OS03G0650900	Sb01g013190	58	84	1
OS03G0651000	Sb01g013180	67	71	1
OS03G0651100	Sb01g013170	83	47	1
OS03G0651300	Sb01g013160	75	72	1
OS03G0651800	Sb03g045980	65	64	0
OS03G0651800	Sb03g045990	67	66	0
OS03G0652000	Sb01g013120	84	33	1
OS03G0652100	Sb01g013110	83	82	1
OS03G0652400	Sb06g028565	23	33	1
OS03G0653100	Sb06g028565	20	23	1
OS03G0654400	Sb01g013100	84	85	1
OS03G0654500	Sb01g013090	71	72	1
OS03G0654600	Sb01g013080	81	51	1
OS03G0654700	Sb01g013070	34	35	1
OS03G0655100	Sb01g013030	50	50	1
OS03G0655200	Sb01g013020	90	92	1
OS03G0655300	Sb01g013010	69	78	1
OS03G0655400	Sb01g013000	82	74	1
OS03G0655500	Sb01g012990	88	88	1
OS03G0655600	Sb01g012970	74	71	1
OS03G0655700	Sb06g033720	83	83	1
OS03G0656000	Sb01g012950	39	46	1
OS03G0656201	Sb01g012920	73	72	1
OS03G0656500	Sb01g012910	72	72	1
OS03G0656800	Sb01g012900	77	77	1
OS03G0656900	Sb01g012890	76	77	1
OS03G0657000	Sb08g022273	95	96	1
OS03G0657100	Sb04g038540	71	69	1
OS03G0657400	Sb01g012870	45	64	1
OS03G0658000	Sb05g022930	14	36	0
OS03G0658800	Sb0183s002020	52	61	1
OS03G0658800	Sb0183s002030	48	65	1
OS03G0658800	Sb01g012860	61	63	1
OS03G0658800	Sb01g014340	56	58	1
OS03G0658800	Sb01g014350	56	58	1
OS03G0659200	Sb01g012850	80	79	1
OS03G0659300	Sb01g012840	84	83	1
OS03G0659300	Sb01g045020	34	23	1
OS03G0659400	Sb01g012830	52	54	1
OS03G0659700	Sb05g000550	38	30	1
OS03G0659800	Sb01g012800	93	35	1
OS03G0659900	Sb01g012790	89	90	1
OS03G0660300	Sb01g012780	47	48	1
OS03G0660400	Sb01g012780	63	63	1
OS03G0660500	Sb01g012780	54	55	1
OS03G0660700	Sb01g012760	58	46	1
OS03G0661300	Sb01g012740	94	95	1
OS03G0661500	Sb01g012730	50	50	1
OS03G0661600	Sb01g012710	60	73	1
OS03G0661800	Sb04g035535	22	36	0
OS03G0663100	Sb04g035535	28	45	0
OS03G0663400	Sb01g012700	56	55	1
OS03G0663500	Sb01g012710	80	76	1
OS03G0663700	Sb01g012670	75	42	1
OS03G0663800	Sb01g012640	54	22	1
OS03G0663900	Sb06g017510	34	41	1
OS03G0664400	Sb01g012630	39	44	1
OS03G0664600	Sb01g012620	50	55	1
OS03G0664700	Sb01g012610	77	76	1
OS03G0664800	Sb01g012590	65	59	1
OS03G0665000	Sb01g012580	61	65	1
OS03G0665200	Sb01g012570	66	63	1
OS03G0665700	Sb01g012560	85	87	1
OS03G0665800	Sb01g012550	85	86	1
OS03G0665950	Sb01g012520	81	79	1
OS03G0666100	Sb01g012510	90	94	1
OS03G0666200	Sb01g012500	92	92	0
OS03G0666300	Sb01g012490	32	35	1
OS03G0666500	Sb01g012480	92	92	1
OS03G0666600	Sb06g013880	15	56	1
OS03G0666600	Sb06g031630	65	65	1
OS03G0666700	Sb01g012470	90	90	1
OS03G0667100	Sb01g012450	72	71	1
OS03G0667300	Sb01g012440	75	74	1
OS03G0667300	Sb01g013660	72	70	1
OS03G0667400	Sb01g012310	83	38	1
OS03G0667500	Sb01g012440	72	72	1
OS03G0667500	Sb01g013660	68	68	1
OS03G0667700	Sb06g025930	75	60	1
OS03G0667800	Sb01g011430	89	90	0
OS03G0667800	Sb01g035580	89	90	0
OS03G0668400	Sb01g012310	84	67	1
OS03G0668900	Sb01g012330	70	69	1
OS03G0669000	Sb01g049070	74	76	1
OS03G0669100	Sb01g012360	70	79	1
OS03G0669200	Sb01g012370	95	95	1
OS03G0669300	Sb01g012380	84	82	1
OS03G0669600	Sb01g012390	97	97	1
OS03G0669800	Sb03g046860	54	52	1
OS03G0669800	Sb04g024360	68	58	1
OS03G0670100	Sb02g011310	82	82	1
OS03G0670200	Sb02g011300	82	82	1
OS03G0670700	Sb01g012300	48	55	1
OS03G0670700	Sb08g022740	55	65	1
OS03G0671000	Sb2250s002010	14	9	1
OS03G0671800	Sb01g012250	39	39	1
OS03G0672300	Sb01g012240	86	87	1
OS03G0672400	Sb01g012230	48	46	1
OS03G0672400	Sb05g021620	8	32	1
OS03G0672500	Sb01g012220	43	59	0
OS03G0672700	Sb02g022810	59	9	1
OS03G0672700	Sb10g006170	58	9	1
OS03G0672900	Sb01g012210	79	80	0
OS03G0673000	Sb01g012200	97	22	1
OS03G0673400	Sb01g012195	53	56	1
OS03G0673500	Sb01g012200	56	57	1
OS03G0673600	Sb03g027950	35	17	1
OS03G0673700	Sb01g012195	61	55	1
OS03G0673800	Sb01g012190	74	34	1
OS03G0674300	Sb01g012180	75	33	1
OS03G0674700	Sb01g012170	67	65	1
OS03G0674900	Sb01g012160	45	39	1
OS03G0675300	Sb01g012150	59	39	1
OS03G0675300	Sb1102s002010	25	40	1
OS03G0675500	Sb01g012130	56	49	1
OS03G0676100	Sb01g012120	55	72	1
OS03G0676300	Sb01g012110	63	57	1
OS03G0676400	Sb01g012100	50	52	1
OS03G0677101	Sb03g033621	45	14	0
OS03G0677101	Sb03g033628	7	5	0
OS03G0678400	Sb01g012070	88	89	1
OS03G0678800	Sb01g012060	84	86	1
OS03G0678950	Sb03g006270	54	38	1
OS03G0679000	Sb03g006280	93	93	1
OS03G0679100	Sb05g025140	0	0	0
OS03G0679300	Sb03g000670	18	8	1
OS03G0679700	Sb01g012050	93	93	1
OS03G0679800	Sb01g012040	44	34	1
OS03G0680100	Sb01g012040	42	16	1
OS03G0680300	Sb01g012010	50	37	1
OS03G0680400	Sb01g012010	44	54	1
OS03G0680566	Sb01g012010	52	51	1
OS03G0680600	Sb01g012000	57	48	1
OS03G0680600	Sb01g012020	57	62	1
OS03G0680700	Sb01g011970	56	55	1
OS03G0680800	Sb01g011960	75	78	1
OS03G0681000	Sb10g000690	50	22	1
OS03G0681201	Sb01g011950	83	3	1
OS03G0681300	Sb01g011950	79	2	1
OS03G0681400	Sb01g011940	92	90	0
OS03G0681700	Sb05g023230	95	95	1
OS03G0681800	Sb01g011920	86	88	1
OS03G0681900	Sb01g011910	84	82	1
OS03G0682100	Sb01g011890	76	71	1
OS03G0682200	Sb01g011870	78	29	1
OS03G0682600	Sb01g011880	67	46	1
OS03G0683700	Sb09g018670	82	19	1
OS03G0683800	Sb01g011850	77	76	1
OS03G0683866	Sb01g011845	83	57	1
OS03G0684000	Sb01g011840	59	62	1
OS03G0684100	Sb01g011830	42	53	1
OS03G0684300	Sb01g011820	54	61	1
OS03G0684400	Sb01g011810	69	71	1
OS03G0684500	Sb01g011790	74	77	1
OS03G0684700	Sb01g011780	74	73	1
OS03G0685000	Sb01g011770	67	84	1
OS03G0685100	Sb01g011760	72	71	1
OS03G0685300	Sb01g011750	76	74	1
OS03G0685500	Sb01g011740	88	87	1
OS03G0685600	Sb06g025670	84	83	1
OS03G0685750	Sb01g011730	25	50	0
OS03G0685900	Sb01g011720	82	83	1
OS03G0686300	Sb03g026110	88	89	1
OS03G0686900	Sb01g011710	53	53	1
OS03G0687000	Sb01g011700	89	89	1
OS03G0687200	Sb01g011650	59	48	1
OS03G0687700	Sb06g000760	46	46	1
OS03G0688000	Sb06g000760	25	29	1
OS03G0688200	Sb01g011640	71	71	1
OS03G0688300	Sb01g011630	82	80	1
OS03G0688600	Sb06g000760	42	37	1
OS03G0689100	Sb01g011620	93	92	1
OS03G0689300	Sb01g011610	72	93	0
OS03G0689400	Sb01g002060	49	45	1
OS03G0689400	Sb01g011600	47	45	1
OS03G0689833	Sb01g002060	48	11	1
OS03G0689833	Sb01g011600	50	12	1
OS03G0689900	Sb01g011540	56	79	1
OS03G0690000	Sb01g011530	92	92	1
OS03G0690500	Sb08g016600	63	64	1
OS03G0690600	Sb01g039670	83	83	1
OS03G0691400	Sb01g011520	71	65	0
OS03G0691400	Sb08g023110	70	66	0
OS03G0691500	Sb01g011510	58	63	1
OS03G0691800	Sb01g011490	76	75	1
OS03G0692000	Sb01g011480	76	75	1
OS03G0692400	Sb01g011460	79	78	1
OS03G0692700	Sb01g011440	55	57	1
OS03G0693000	Sb01g011420	83	85	1
OS03G0693400	Sb01g011400	70	65	1
OS03G0693600	Sb01g011390	60	63	1
OS03G0693700	Sb01g011370	74	75	1
OS03G0693800	Sb01g011370	74	76	1
OS03G0693900	Sb01g011370	77	77	1
OS03G0694000	Sb01g011370	75	76	1
OS03G0694500	Sb01g011360	79	79	1
OS03G0694700	Sb01g011340	82	77	1
OS03G0694800	Sb01g011330	92	92	1
OS03G0695400	Sb04g025150	54	12	1
OS03G0695500	Sb01g011280	74	75	1
OS03G0695600	Sb01g011260	85	86	1
OS03G0695700	Sb01g011250	84	70	1
OS03G0696000	Sb01g011230	69	68	1
OS03G0696150	Sb01g011225	62	60	1
OS03G0696300	Sb01g011220	75	73	1
OS03G0697200	Sb01g011190	44	46	1
OS03G0698350	Sb01g011170	85	79	1
OS03G0698800	Sb01g011150	88	90	1
OS03G0698900	Sb01g011140	91	91	1
OS03G0699000	Sb01g011120	73	67	1
OS03G0699100	Sb01g011110	69	33	1
OS03G0699200	Sb01g011100	83	81	1
OS03G0699300	Sb01g011080	82	82	1
OS03G0699400	Sb01g011070	97	97	1
OS03G0699600	Sb01g011060	79	70	1
OS03G0700400	Sb01g011050	87	13	0
OS03G0700700	Sb01g011030	76	74	1
OS03G0700700	Sb01g011040	80	79	1
OS03G0700800	Sb01g011025	57	60	1
OS03G0701000	Sb01g011010	87	38	1
OS03G0701100	Sb01g011000	54	65	1
OS03G0701200	Sb01g010990	73	74	1
OS03G0701300	Sb01g010980	88	49	1
OS03G0701400	Sb01g010975	71	74	1
OS03G0701500	Sb01g010960	77	78	1
OS03G0701600	Sb01g010940	67	63	1
OS03G0701700	Sb01g010930	93	93	1
OS03G0701800	Sb01g010920	40	28	1
OS03G0701900	Sb01g010910	71	45	1
OS03G0702500	Sb01g010900	68	70	1
OS03G0702600	Sb01g010880	55	52	1
OS03G0702700	Sb01g010870	89	59	1
OS03G0702800	Sb01g010860	97	97	1
OS03G0702900	Sb01g010850	74	73	1
OS03G0703000	Sb01g010830	81	79	1
OS03G0703000	Sb01g010840	83	83	1
OS03G0703100	Sb01g010825	73	74	1
OS03G0703300	Sb01g010810	65	50	1
OS03G0703400	Sb01g010800	71	71	1
OS03G0703900	Sb01g010770	88	87	1
OS03G0704000	Sb01g010760	91	92	1
OS03G0704100	Sb01g010750	68	69	1
OS03G0704200	Sb01g010740	68	25	1
OS03G0704400	Sb01g010730	66	64	1
OS03G0705300	Sb01g010710	84	85	1
OS03G0705800	Sb01g010700	55	55	1
OS03G0706500	Sb01g010690	39	40	1
OS03G0706900	Sb01g010680	95	95	1
OS03G0707200	Sb01g010670	71	66	1
OS03G0707300	Sb10g027040	66	68	1
OS03G0707600	Sb01g010660	81	81	1
OS03G0707900	Sb01g010650	84	84	1
OS03G0708000	Sb01g010640	75	79	1
OS03G0708100	Sb01g010630	85	84	1
OS03G0708200	Sb01g010620	69	71	0
OS03G0708400	Sb01g010610	87	86	1
OS03G0708500	Sb01g010600	83	85	1
OS03G0708600	Sb01g010590	85	83	1
OS03G0708700	Sb01g010580	64	32	0
OS03G0708800	Sb01g010570	70	70	1
OS03G0708900	Sb01g010560	54	49	1
OS03G0709000	Sb01g010540	89	89	1
OS03G0709000	Sb01g010550	82	82	1
OS03G0709100	Sb01g010520	66	67	1
OS03G0709300	Sb01g010500	77	77	1
OS03G0709300	Sb01g010510	78	78	1
OS03G0710000	Sb01g010490	58	60	1
OS03G0710100	Sb07g015680	28	36	1
OS03G0710500	Sb01g010460	88	87	1
OS03G0710600	Sb01g010450	74	80	1
OS03G0710700	Sb01g010440	81	81	1
OS03G0710900	Sb01g010430	91	91	1
OS03G0711100	Sb01g010420	55	55	1
OS03G0711200	Sb01g010410	76	23	0
OS03G0711300	Sb01g010400	61	74	1
OS03G0711300	Sb06g023790	85	85	1
OS03G0711400	Sb01g010390	94	94	1
OS03G0711400	Sb03g002780	84	91	1
OS03G0711600	Sb01g010370	66	55	1
OS03G0711700	Sb01g010360	58	63	1
OS03G0711800	Sb01g010330	88	88	1
OS03G0712000	Sb01g010325	72	45	1
OS03G0712100	Sb01g010320	66	71	1
OS03G0712200	Sb01g010310	63	75	1
OS03G0712300	Sb01g010300	91	91	1
OS03G0712400	Sb01g010290	69	22	1
OS03G0712700	Sb01g010280	95	86	1
OS03G0712800	Sb01g010270	82	82	1
OS03G0712900	Sb01g010260	84	38	1
OS03G0713000	Sb01g010250	85	85	1
OS03G0713100	Sb01g010240	96	96	1
OS03G0713200	Sb01g010220	61	47	1
OS03G0713400	Sb01g010210	95	95	0
OS03G0713500	Sb01g010180	44	63	1
OS03G0713600	Sb01g010170	90	90	1
OS03G0714400	Sb01g010150	92	91	1
OS03G0715332	Sb01g010136	6	1	1
OS03G0715332	Sb10g006865	3	2	1
OS03G0715400	Sb01g010136	83	83	1
OS03G0715400	Sb10g006865	9	47	1
OS03G0715500	Sb01g010130	88	87	1
OS03G0716200	Sb01g010120	69	69	1
OS03G0717000	Sb01g010110	78	68	1
OS03G0717200	Sb01g010100	77	78	1
OS03G0717600	Sb03g031320	86	86	1
OS03G0717600	Sb06g018560	86	86	1
OS03G0717900	Sb01g010050	65	71	1
OS03G0718000	Sb01g010040	79	81	1
OS03G0718100	Sb01g010030	94	92	0
OS03G0718500	Sb01g010020	63	65	1
OS03G0718600	Sb01g010010	84	86	1
OS03G0718800	Sb01g009990	74	73	1
OS03G0719000	Sb01g009980	77	58	1
OS03G0719100	Sb05g000355	5	52	1
OS03G0719100	Sb05g000360	25	47	1
OS03G0719300	Sb01g009960	91	91	1
OS03G0719400	Sb01g009950	82	82	1
OS03G0719500	Sb01g009940	88	94	1
OS03G0719800	Sb01g009920	88	87	1
OS03G0719800	Sb01g009930	88	87	1
OS03G0719800	Sb0919s002010	22	90	1
OS03G0719850	Sb01g009910	79	88	1
OS03G0719900	Sb01g009890	81	82	1
OS03G0719900	Sb01g009900	84	85	1
OS03G0720300	Sb01g009880	96	96	1
OS03G0720800	Sb01g009870	69	70	1
OS03G0721200	Sb01g009860	85	44	0
OS03G0721300	Sb01g009850	70	69	1
OS03G0721400	Sb01g009840	88	91	1
OS03G0721400	Sb02g002055	44	79	1
OS03G0721400	Sb06g004765	44	75	1
OS03G0722000	Sb01g009810	77	77	1
OS03G0722100	Sb01g009800	37	22	1
OS03G0722500	Sb01g009770	78	79	1
OS03G0722600	Sb01g009760	75	91	1
OS03G0723000	Sb01g009740	78	82	1
OS03G0723400	Sb01g009730	66	65	1
OS03G0723600	Sb01g009710	72	72	1
OS03G0723700	Sb01g009700	54	47	1
OS03G0724100	Sb01g009680	78	78	1
OS03G0724100	Sb01g009685	68	66	1
OS03G0724100	Sb01g009690	45	67	1
OS03G0724300	Sb01g009670	75	77	1
OS03G0724500	Sb01g009660	76	81	0
OS03G0724600	Sb01g009650	47	43	1
OS03G0724700	Sb01g009640	45	59	1
OS03G0725000	Sb03g028260	92	92	1
OS03G0725000	Sb04g032200	90	90	1
OS03G0725100	Sb01g009630	12	12	1
OS03G0725100	Sb1676s002010	10	25	1
OS03G0725200	Sb01g009620	46	48	1
OS03G0725300	Sb01g009610	83	81	1
OS03G0725400	Sb01g009580	85	86	1
OS03G0725800	Sb01g009590	73	74	1
OS03G0726100	Sb01g009560	98	98	1
OS03G0726100	Sb01g009570	95	95	1
OS03G0726200	Sb01g009550	80	81	1
OS03G0726300	Sb01g009540	71	78	1
OS03G0726400	Sb01g009530	63	64	1
OS03G0726500	Sb01g009520	89	88	1
OS03G0726700	Sb01g009510	44	47	1
OS03G0726800	Sb01g009500	79	79	1
OS03G0726900	Sb01g009490	61	63	1
OS03G0727100	Sb01g009470	81	82	1
OS03G0727200	Sb01g009460	65	64	1
OS03G0727600	Sb01g009450	83	81	1
OS03G0727800	Sb01g009440	63	58	1
OS03G0727800	Sb03g018490	35	48	1
OS03G0727900	Sb01g009434	34	73	1
OS03G0728100	Sb01g009430	83	81	1
OS03G0728200	Sb01g009420	78	82	1
OS03G0728500	Sb01g009230	42	34	1
OS03G0728500	Sb09g004900	43	37	1
OS03G0728600	Sb01g009410	75	36	1
OS03G0728800	Sb01g009400	76	80	1
OS03G0728800	Sb07g022960	76	80	1
OS03G0728900	Sb01g009380	61	53	0
OS03G0729000	Sb01g009370	79	79	1
OS03G0729100	Sb01g009360	75	62	1
OS03G0729200	Sb01g009350	78	77	1
OS03G0729300	Sb01g009340	64	64	1
OS03G0729500	Sb01g009330	80	81	1
OS03G0729600	Sb01g009320	44	40	1
OS03G0729700	Sb01g009310	68	78	1
OS03G0729800	Sb01g009300	79	86	1
OS03G0729900	Sb01g009290	59	62	1
OS03G0730000	Sb01g009270	75	78	1
OS03G0730200	Sb01g009260	42	63	1
OS03G0730800	Sb01g009225	82	64	1
OS03G0731050	Sb01g009200	61	68	1
OS03G0731050	Sb01g009210	57	61	1
OS03G0731050	Sb01g009220	67	75	1
OS03G0731100	Sb01g009180	75	77	1
OS03G0731500	Sb01g009170	91	92	0
OS03G0731800	Sb01g009150	66	66	1
OS03G0731900	Sb01g009140	90	89	1
OS03G0732100	Sb01g009130	80	82	1
OS03G0733000	Sb01g009120	74	74	1
OS03G0733400	Sb02g043380	48	83	1
OS03G0733600	Sb01g009080	83	84	1
OS03G0733800	Sb01g009070	84	84	1
OS03G0733800	Sb03g005166	82	83	1
OS03G0733800	Sb03g005170	48	73	1
OS03G0733800	Sb03g009470	82	65	1
OS03G0733900	Sb01g009050	58	44	1
OS03G0734000	Sb01g009050	62	59	1
OS03G0734100	Sb01g009000	62	58	1
OS03G0734100	Sb01g009040	65	60	1
OS03G0734100	Sb01g009060	72	67	1
OS03G0734300	Sb01g008960	56	51	1
OS03G0734400	Sb01g008970	81	85	1
OS03G0734500	Sb01g008980	42	51	1
OS03G0734500	Sb01g008990	59	59	1
OS03G0734700	Sb01g009010	59	53	1
OS03G0734700	Sb01g009030	87	88	1
OS03G0734900	Sb01g008950	60	76	1
OS03G0735000	Sb01g008940	83	84	1
OS03G0735100	Sb01g008930	70	78	1
OS03G0735200	Sb09g001360	73	47	1
OS03G0735300	Sb01g008920	69	59	1
OS03G0735800	Sb01g008910	83	13	1
OS03G0735900	Sb01g008880	85	90	1
OS03G0736000	Sb04g035110	75	44	1
OS03G0736200	Sb01g008870	80	76	1
OS03G0736300	Sb01g008860	93	93	1
OS03G0736400	Sb01g008850	85	83	1
OS03G0736500	Sb01g008840	88	87	1
OS03G0736600	Sb01g008830	67	65	1
OS03G0736700	Sb01g008820	70	69	1
OS03G0736900	Sb01g008810	81	54	1
OS03G0737000	Sb01g008800	84	85	1
OS03G0737200	Sb01g008790	3	1	0
OS03G0737300	Sb01g008770	72	75	1
OS03G0737400	Sb01g008770	88	88	1
OS03G0737600	Sb01g008760	80	83	1
OS03G0737701	Sb01g008750	76	79	1
OS03G0737800	Sb01g008740	89	88	1
OS03G0737900	Sb01g008720	77	72	1
OS03G0738000	Sb01g008710	83	76	1
OS03G0738200	Sb01g008695	42	73	1
OS03G0738400	Sb01g008690	92	92	1
OS03G0738600	Sb03g042440	76	76	0
OS03G0738600	Sb03g042450	77	77	0
OS03G0738700	Sb01g008680	88	88	1
OS03G0738900	Sb01g008670	70	72	1
OS03G0739700	Sb01g008660	53	59	1
OS03G0740600	Sb01g008630	91	91	1
OS03G0740600	Sb07g001640	62	96	1
OS03G0740700	Sb01g008600	71	71	1
OS03G0740800	Sb01g008590	82	79	1
OS03G0741100	Sb01g008570	62	60	1
OS03G0741400	Sb01g008550	85	81	1
OS03G0741500	Sb08g003380	71	46	1
OS03G0741500	Sb08g003390	71	46	1
OS03G0741500	Sb08g003400	71	46	1
OS03G0741600	Sb01g008530	61	70	1
OS03G0741700	Sb01g008520	59	34	1
OS03G0742300	Sb01g008510	67	42	1
OS03G0742400	Sb01g008500	95	61	1
OS03G0742800	Sb01g006565	10	85	1
OS03G0742800	Sb01g008490	88	88	1
OS03G0742900	Sb01g008480	74	74	0
OS03G0743200	Sb01g008465	72	72	1
OS03G0743400	Sb05g022880	83	67	0
OS03G0743500	Sb01g008460	92	44	1
OS03G0743900	Sb01g008450	84	83	1
OS03G0744300	Sb01g008425	0	0	0
OS03G0744300	Sb01g008430	84	62	0
OS03G0744600	Sb01g008420	87	86	1
OS03G0744700	Sb01g008400	79	80	1
OS03G0744800	Sb01g008390	91	90	1
OS03G0745100	Sb01g008370	51	31	1
OS03G0745550	Sb01g009660	0	0	0
OS03G0745600	Sb01g008350	89	89	1
OS03G0745700	Sb01g008340	76	79	1
OS03G0746500	Sb01g008310	80	85	1
OS03G0746600	Sb01g008300	79	80	1
OS03G0746700	Sb01g008290	57	61	1
OS03G0746800	Sb01g008280	80	81	1
OS03G0746800	Sb10g025980	18	60	1
OS03G0746900	Sb01g008250	56	55	1
OS03G0747100	Sb01g008240	62	63	1
OS03G0747200	Sb01g008230	63	41	1
OS03G0747300	Sb01g008220	93	93	1
OS03G0747400	Sb01g021320	18	34	1
OS03G0747500	Sb01g008200	45	49	1
OS03G0747600	Sb01g008195	56	31	1
OS03G0747700	Sb01g008190	61	63	1
OS03G0747900	Sb01g008180	87	87	1
OS03G0748000	Sb01g008170	76	76	1
OS03G0748100	Sb01g032550	79	80	1
OS03G0748100	Sb02g022080	80	81	1
OS03G0748200	Sb01g008160	88	88	1
OS03G0748300	Sb01g008140	63	61	1
OS03G0748400	Sb01g008130	81	59	1
OS03G0748600	Sb01g008120	63	59	1
OS03G0748700	Sb01g008090	39	83	1
OS03G0748700	Sb01g008100	41	71	1
OS03G0748800	Sb01g008080	87	87	1
OS03G0748900	Sb01g008070	79	80	1
OS03G0749000	Sb01g008060	74	46	1
OS03G0749100	Sb01g008050	74	75	1
OS03G0749300	Sb01g008040	85	86	1
OS03G0749500	Sb01g008030	87	77	0
