Gene stable ID	Trifolium pratense gene stable ID	% identity	Trifolium pratense % identity	Orthology confidence [0 low, 1 high]
OS01G0913600	Tp57577_TGAC_v2_gene26568	60.3687	55.5085	1
OS01G0913800	Tp57577_TGAC_v2_gene22318	29.7741	23.6928	1
OS01G0914400	Tp57577_TGAC_v2_gene2024	35.7724	19.6429	0
OS01G0914400	Tp57577_TGAC_v2_gene26809	38.2114	29.0123	0
OS01G0914600	Tp57577_TGAC_v2_gene31326	37.1817	34.8172	0
OS01G0914700	Tp57577_TGAC_v2_gene15618	46.6539	45.4376	1
OS01G0914700	Tp57577_TGAC_v2_gene8890	44.5507	31.5291	1
OS01G0914800	Tp57577_TGAC_v2_gene10658	43.8247	47.0085	1
OS01G0914800	Tp57577_TGAC_v2_gene16616	54.3825	45.124	1
OS01G0915000	Tp57577_TGAC_v2_gene16456	31.058	30.1325	1
OS01G0915200	Tp57577_TGAC_v2_gene11834	32.9114	40	1
OS01G0915200	Tp57577_TGAC_v2_gene18086	30.3797	31.3725	1
OS01G0915400	Tp57577_TGAC_v2_gene31601	75.641	11.9675	0
OS01G0915401	Tp57577_TGAC_v2_gene11834	33.7838	38.4615	1
OS01G0915401	Tp57577_TGAC_v2_gene18086	29.7297	28.7582	1
OS01G0915600	Tp57577_TGAC_v2_gene16459	37.422	34.8837	0
OS01G0915600	Tp57577_TGAC_v2_gene29162	38.8773	35.7553	0
OS01G0915800	Tp57577_TGAC_v2_gene16436	64.557	68.9189	1
OS01G0916200	Tp57577_TGAC_v2_gene14264	64.133	55.0459	1
OS01G0916300	Tp57577_TGAC_v2_gene13802	47.5191	51.875	0
OS01G0916400	Tp57577_TGAC_v2_gene18226	10.5809	46.3636	0
OS01G0916600	Tp57577_TGAC_v2_gene17154	48	52.1739	0
OS01G0916800	Tp57577_TGAC_v2_gene12867	58.3683	52.5946	1
OS01G0916800	Tp57577_TGAC_v2_gene39728	2.39952	54.7945	1
OS01G0917200	Tp57577_TGAC_v2_gene6487	9.27273	46.3636	1
OS01G0917200	Tp57577_TGAC_v2_gene6488	23.0909	40.9677	1
OS01G0917300	Tp57577_TGAC_v2_gene14664	34.4	42.5743	1
OS01G0917300	Tp57577_TGAC_v2_gene30343	43.2	46.1538	1
OS01G0917400	Tp57577_TGAC_v2_gene14647	44.8747	55.3371	1
OS01G0917400	Tp57577_TGAC_v2_gene30345	56.7198	59.4272	1
OS01G0917500	Tp57577_TGAC_v2_gene14332	46.2275	30.7325	0
OS01G0917900	Tp57577_TGAC_v2_gene14818	22.6837	31.0044	1
OS01G0917900	Tp57577_TGAC_v2_gene24895	23.3227	22.6708	1
OS01G0918100	Tp57577_TGAC_v2_gene14528	35.8108	35.3333	1
OS01G0918100	Tp57577_TGAC_v2_gene17145	33.7838	33.4448	1
OS01G0918200	Tp57577_TGAC_v2_gene27020	61.3861	76.5432	1
OS01G0918200	Tp57577_TGAC_v2_gene27213	19.802	40	1
OS01G0918200	Tp57577_TGAC_v2_gene9771	34.6535	12.7737	1
OS01G0918200	Tp57577_TGAC_v2_gene9782	44.5545	22.0588	1
OS01G0918300	Tp57577_TGAC_v2_gene27020	63	77.7778	1
OS01G0918300	Tp57577_TGAC_v2_gene27213	22	44	1
OS01G0918300	Tp57577_TGAC_v2_gene9771	36	13.1387	1
OS01G0918300	Tp57577_TGAC_v2_gene9782	47	23.0392	1
OS01G0918400	Tp57577_TGAC_v2_gene17137	19.2118	17.2566	1
OS01G0919100	Tp57577_TGAC_v2_gene36474	7.07237	50	1
OS01G0919500	Tp57577_TGAC_v2_gene10645	22.8216	18.6441	1
OS01G0919500	Tp57577_TGAC_v2_gene21567	26.971	28.8889	1
OS01G0919500	Tp57577_TGAC_v2_gene27207	13.6929	40.2439	1
OS01G0919500	Tp57577_TGAC_v2_gene28623	16.5975	37.3832	1
OS01G0919600	Tp57577_TGAC_v2_gene14654	42.2989	45.3202	0
OS01G0919600	Tp57577_TGAC_v2_gene2129	46.6667	43.9394	0
OS01G0919700	Tp57577_TGAC_v2_gene17357	65.9631	64.1026	1
OS01G0919800	Tp57577_TGAC_v2_gene30357	60.0551	59.726	1
OS01G0919900	Tp57577_TGAC_v2_gene23534	75.5	74.938	1
OS01G0920000	Tp57577_TGAC_v2_gene28454	57.0312	51.6509	1
OS01G0920100	Tp57577_TGAC_v2_gene38258	27.7056	28.5714	1
OS01G0920100	Tp57577_TGAC_v2_gene7520	30.303	30.0429	1
OS01G0920200	Tp57577_TGAC_v2_gene38294	65.4867	30.7054	1
OS01G0920300	Tp57577_TGAC_v2_gene38314	59.434	37.7246	0
OS01G0920400	Tp57577_TGAC_v2_gene2891	62.5917	68.2667	1
OS01G0920400	Tp57577_TGAC_v2_gene31076	11.1247	63.1944	1
OS01G0920400	Tp57577_TGAC_v2_gene9509	65.7702	65.0544	1
OS01G0920500	Tp57577_TGAC_v2_gene39350	25	14.0468	1
OS01G0920700	Tp57577_TGAC_v2_gene39350	20.9567	30.7692	1
OS01G0921000	Tp57577_TGAC_v2_gene39350	22.5806	28.0936	1
OS01G0921100	Tp57577_TGAC_v2_gene39350	22.0159	27.7592	1
OS01G0921200	Tp57577_TGAC_v2_gene17069	53.555	55.2663	0
OS01G0921200	Tp57577_TGAC_v2_gene17087	56.422	52.9032	0
OS01G0921200	Tp57577_TGAC_v2_gene36369	4.58716	48.1928	0
OS01G0921300	Tp57577_TGAC_v2_gene17082	56.7506	57.8089	1
OS01G0921300	Tp57577_TGAC_v2_gene28282	55.3776	62.6943	1
OS01G0921500	Tp57577_TGAC_v2_gene19216	34.4828	26.6904	1
OS01G0921500	Tp57577_TGAC_v2_gene19230	11.954	46.8468	1
OS01G0921500	Tp57577_TGAC_v2_gene8684	8.96552	30	1
OS01G0921600	Tp57577_TGAC_v2_gene15198	55.9406	54.5894	0
OS01G0921600	Tp57577_TGAC_v2_gene28276	43.5644	43.7811	0
OS01G0921800	Tp57577_TGAC_v2_gene14224	12.1134	24.3523	1
OS01G0921800	Tp57577_TGAC_v2_gene17097	51.5464	52.4934	1
OS01G0921800	Tp57577_TGAC_v2_gene17788	52.3196	50	1
OS01G0921800	Tp57577_TGAC_v2_gene33495	32.4742	34.4262	1
OS01G0922100	Tp57577_TGAC_v2_gene13092	22.488	23.4414	1
OS01G0922100	Tp57577_TGAC_v2_gene37047	18.4211	35.9813	1
OS01G0922600	Tp57577_TGAC_v2_gene12937	27.3312	21.4646	0
OS01G0922600	Tp57577_TGAC_v2_gene14227	27.0096	22.3404	0
OS01G0922600	Tp57577_TGAC_v2_gene29064	25.7235	21.8579	0
OS01G0922800	Tp57577_TGAC_v2_gene39721	24.3902	55.5556	0
OS01G0923000	Tp57577_TGAC_v2_gene17100	28.2443	27.6119	1
OS01G0923000	Tp57577_TGAC_v2_gene17778	27.4809	26.2774	1
OS01G0923000	Tp57577_TGAC_v2_gene29062	27.4809	24.1611	1
OS01G0923200	Tp57577_TGAC_v2_gene24772	61.3333	65.7143	1
OS01G0923200	Tp57577_TGAC_v2_gene28562	62.6667	67.1429	1
OS01G0923200	Tp57577_TGAC_v2_gene28565	61.3333	65.7143	1
OS01G0923300	Tp57577_TGAC_v2_gene12801	66.8067	29.2818	1
OS01G0923600	Tp57577_TGAC_v2_gene17064	38.4966	34.8813	1
OS01G0923600	Tp57577_TGAC_v2_gene17790	36.3326	33.1946	1
OS01G0923700	Tp57577_TGAC_v2_gene17770	62.4818	43.4959	1
OS01G0923800	Tp57577_TGAC_v2_gene14218	27.1505	23.5157	1
OS01G0923800	Tp57577_TGAC_v2_gene17288	33.0645	34.6968	1
OS01G0923800	Tp57577_TGAC_v2_gene33390	9.94624	29.0196	1
OS01G0923800	Tp57577_TGAC_v2_gene5795	13.4409	35.7143	1
OS01G0923800	Tp57577_TGAC_v2_gene5826	28.3602	30.6241	1
OS01G0923900	Tp57577_TGAC_v2_gene17783	61.1738	58.5313	0
OS01G0924000	Tp57577_TGAC_v2_gene3837	43.5897	51.8293	1
OS01G0924200	Tp57577_TGAC_v2_gene28777	23.4043	20.6573	1
OS01G0924300	Tp57577_TGAC_v2_gene15067	54.6201	54.8454	1
OS01G0924400	Tp57577_TGAC_v2_gene8574	37.5394	40.0673	0
OS01G0924600	Tp57577_TGAC_v2_gene8567	21.9298	6.01323	1
OS01G0924800	Tp57577_TGAC_v2_gene21571	86.076	52.5097	0
OS01G0924800	Tp57577_TGAC_v2_gene8568	87.9747	50.5455	0
OS01G0924900	Tp57577_TGAC_v2_gene35259	35.7564	33.829	1
OS01G0924933	Tp57577_TGAC_v2_gene12977	50.1119	51.2586	0
OS01G0924933	Tp57577_TGAC_v2_gene35261	53.2438	54.5872	0
OS01G0924933	Tp57577_TGAC_v2_gene8556	54.8098	48.7078	0
OS01G0924966	Tp57577_TGAC_v2_gene12843	24.2775	26.7516	1
OS01G0924966	Tp57577_TGAC_v2_gene12855	25.4335	29.5302	1
OS01G0924966	Tp57577_TGAC_v2_gene12870	21.9653	39.5833	1
OS01G0924966	Tp57577_TGAC_v2_gene12886	23.1214	19.1388	1
OS01G0924966	Tp57577_TGAC_v2_gene12912	24.8555	27.7419	1
OS01G0924966	Tp57577_TGAC_v2_gene12961	24.8555	27.3885	1
OS01G0924966	Tp57577_TGAC_v2_gene15610	34.6821	35.0877	1
OS01G0924966	Tp57577_TGAC_v2_gene33003	20.8092	32.1429	1
OS01G0924966	Tp57577_TGAC_v2_gene35263	23.6994	27.8912	1
OS01G0925000	Tp57577_TGAC_v2_gene8549	32.449	27.8459	1
OS01G0925200	Tp57577_TGAC_v2_gene417	49.1409	51.8116	1
OS01G0925300	Tp57577_TGAC_v2_gene21587	51.5738	49.6503	1
OS01G0925700	Tp57577_TGAC_v2_gene12791	46.3612	30.9353	1
OS01G0925700	Tp57577_TGAC_v2_gene21574	46.0916	28.1713	1
OS01G0925800	Tp57577_TGAC_v2_gene21583	73.8462	75	1
OS01G0926300	Tp57577_TGAC_v2_gene9718	75.9259	74.2081	1
OS01G0926700	Tp57577_TGAC_v2_gene12789	90.7143	61.0577	1
OS01G0926700	Tp57577_TGAC_v2_gene12872	90.3571	59.2506	1
OS01G0926800	Tp57577_TGAC_v2_gene12741	50.6073	39.9361	1
OS01G0926800	Tp57577_TGAC_v2_gene25961	48.9879	46.0076	1
OS01G0927000	Tp57577_TGAC_v2_gene11024	12.2172	65.8537	0
OS01G0927000	Tp57577_TGAC_v2_gene12796	45.8522	41.0256	0
OS01G0927000	Tp57577_TGAC_v2_gene15415	38.4615	39.7816	0
OS01G0927000	Tp57577_TGAC_v2_gene26802	30.3167	44.0789	0
OS01G0927300	Tp57577_TGAC_v2_gene37625	22.695	28.3186	1
OS01G0927500	Tp57577_TGAC_v2_gene4541	46.1353	46.247	1
OS01G0927600	Tp57577_TGAC_v2_gene12902	50.495	46.2585	1
OS01G0927900	Tp57577_TGAC_v2_gene17455	6.84211	35.4545	0
OS01G0927900	Tp57577_TGAC_v2_gene17482	58.4211	64.9123	0
OS01G0927900	Tp57577_TGAC_v2_gene36674	66.3158	67.5	0
OS01G0928100	Tp57577_TGAC_v2_gene21593	58.2456	58.2456	1
OS01G0928100	Tp57577_TGAC_v2_gene28911	9.29825	76.8116	1
OS01G0928100	Tp57577_TGAC_v2_gene29687	9.82456	58.9474	1
OS01G0928300	Tp57577_TGAC_v2_gene29254	39.4958	25.6831	1
OS01G0928400	Tp57577_TGAC_v2_gene2909	22.2615	12.5498	1
OS01G0928600	Tp57577_TGAC_v2_gene36680	72.3447	73.8241	1
OS01G0928700	Tp57577_TGAC_v2_gene36680	76.8612	78.1186	1
OS01G0928800	Tp57577_TGAC_v2_gene36680	83.6401	83.6401	1
OS01G0929000	Tp57577_TGAC_v2_gene15419	67.418	55.5743	1
OS01G0929000	Tp57577_TGAC_v2_gene30898	62.7049	60.1179	1
OS01G0929100	Tp57577_TGAC_v2_gene4008	23.6052	38.4615	1
OS01G0929200	Tp57577_TGAC_v2_gene15413	57.967	49.6471	1
OS01G0929500	Tp57577_TGAC_v2_gene12743	15.1515	43.1034	1
OS01G0929500	Tp57577_TGAC_v2_gene12810	40.6061	67.6768	1
OS01G0929500	Tp57577_TGAC_v2_gene16924	55.4545	57.0093	1
OS01G0929500	Tp57577_TGAC_v2_gene36861	57.8788	60.443	1
OS01G0930400	Tp57577_TGAC_v2_gene16676	51.9846	52.0513	1
OS01G0930400	Tp57577_TGAC_v2_gene16678	49.2958	49.8705	1
OS01G0930400	Tp57577_TGAC_v2_gene6818	55.0576	38.5305	1
OS01G0930500	Tp57577_TGAC_v2_gene31652	33.6207	36.1111	1
OS01G0930500	Tp57577_TGAC_v2_gene31655	32.3276	35.2113	1
OS01G0930500	Tp57577_TGAC_v2_gene31661	31.0345	33.8028	1
OS01G0930500	Tp57577_TGAC_v2_gene31665	32.3276	34.7222	1
OS01G0931100	Tp57577_TGAC_v2_gene21323	12.5	42.6573	1
OS01G0931100	Tp57577_TGAC_v2_gene29182	63.3197	66.0256	1
OS01G0931100	Tp57577_TGAC_v2_gene33195	61.4754	64.5161	1
OS01G0931200	Tp57577_TGAC_v2_gene13831	47.6341	38.9175	1
OS01G0931200	Tp57577_TGAC_v2_gene23007	23.3438	47.4359	1
OS01G0931200	Tp57577_TGAC_v2_gene23009	10.7256	41.9753	1
OS01G0931300	Tp57577_TGAC_v2_gene33230	44.7732	46.5164	1
OS01G0931600	Tp57577_TGAC_v2_gene12813	32.8704	34.466	0
OS01G0931600	Tp57577_TGAC_v2_gene12849	33.3333	36.7347	0
OS01G0931600	Tp57577_TGAC_v2_gene12952	32.4074	35.533	0
OS01G0931600	Tp57577_TGAC_v2_gene39283	31.9444	34.6734	0
OS01G0931700	Tp57577_TGAC_v2_gene12813	24.3902	19.4175	0
OS01G0931700	Tp57577_TGAC_v2_gene12849	24.3902	20.4082	0
OS01G0931700	Tp57577_TGAC_v2_gene12952	22.561	18.7817	0
OS01G0931700	Tp57577_TGAC_v2_gene39283	23.1707	19.0955	0
OS01G0932550	Tp57577_TGAC_v2_gene21312	61.1111	37.931	1
OS01G0932600	Tp57577_TGAC_v2_gene3193	58.3127	48.8565	1
OS01G0932950	Tp57577_TGAC_v2_gene33206	41.4414	37.0968	1
OS01G0932950	Tp57577_TGAC_v2_gene39809	44.1441	38.8889	1
OS01G0932950	Tp57577_TGAC_v2_gene6043	43.2432	19.2771	1
OS01G0932950	Tp57577_TGAC_v2_gene9615	34.2342	31.9328	1
OS01G0933500	Tp57577_TGAC_v2_gene12062	55.9055	65.1376	1
OS01G0933900	Tp57577_TGAC_v2_gene33987	42.0814	42.2727	1
OS01G0933900	Tp57577_TGAC_v2_gene33991	41.1765	42.5234	1
OS01G0933900	Tp57577_TGAC_v2_gene33998	41.629	42.9907	1
OS01G0934000	Tp57577_TGAC_v2_gene33973	43.1072	51.0363	1
OS01G0934000	Tp57577_TGAC_v2_gene6103	54.4858	64.6753	1
OS01G0934000	Tp57577_TGAC_v2_gene9625	49.453	59.4737	1
OS01G0934100	Tp57577_TGAC_v2_gene26844	36.3129	50.9804	1
OS01G0934100	Tp57577_TGAC_v2_gene3220	19.5531	37.6344	1
OS01G0934200	Tp57577_TGAC_v2_gene26842	74.4048	75.3012	0
OS01G0934200	Tp57577_TGAC_v2_gene3201	75.5952	77.2036	0
OS01G0934300	Tp57577_TGAC_v2_gene9283	36.4004	32.9369	1
OS01G0934350	Tp57577_TGAC_v2_gene6036	36.2637	23.4875	1
OS01G0934400	Tp57577_TGAC_v2_gene6036	61.6667	39.5018	1
OS01G0934600	Tp57577_TGAC_v2_gene11356	27.8146	16.1538	1
OS01G0934600	Tp57577_TGAC_v2_gene11366	1.98676	2.77778	1
OS01G0934700	Tp57577_TGAC_v2_gene11356	41.2214	41.5385	1
OS01G0934700	Tp57577_TGAC_v2_gene11366	18.7023	45.3704	1
OS01G0934800	Tp57577_TGAC_v2_gene11356	38.5496	38.8462	1
OS01G0934800	Tp57577_TGAC_v2_gene11366	16.0305	38.8889	1
OS01G0934900	Tp57577_TGAC_v2_gene11356	38.7833	39.2308	1
OS01G0934900	Tp57577_TGAC_v2_gene11366	16.73	40.7407	1
OS01G0935200	Tp57577_TGAC_v2_gene34009	51.4124	53.5294	1
OS01G0935300	Tp57577_TGAC_v2_gene24842	14.3333	14.8276	0
OS01G0935400	Tp57577_TGAC_v2_gene36509	37.7049	55.4217	1
OS01G0935500	Tp57577_TGAC_v2_gene3438	57.8544	54.1866	1
OS01G0935600	Tp57577_TGAC_v2_gene9287	63.2399	25.5668	1
OS01G0935700	Tp57577_TGAC_v2_gene27478	21.3816	63.7255	1
OS01G0935700	Tp57577_TGAC_v2_gene7515	78.9474	82.1918	1
OS01G0936000	Tp57577_TGAC_v2_gene14629	44	44	1
OS01G0936000	Tp57577_TGAC_v2_gene1511	44.8	54.902	1
OS01G0936000	Tp57577_TGAC_v2_gene1535	46.4	56.8627	1
OS01G0936000	Tp57577_TGAC_v2_gene32293	40.8	50.495	1
OS01G0936000	Tp57577_TGAC_v2_gene32308	44	53.3981	1
OS01G0936000	Tp57577_TGAC_v2_gene32312	40.8	49.5146	1
OS01G0936000	Tp57577_TGAC_v2_gene33971	29.6	38.9474	1
OS01G0936000	Tp57577_TGAC_v2_gene33989	42.4	53.5354	1
OS01G0936000	Tp57577_TGAC_v2_gene34006	42.4	51.9608	1
OS01G0936000	Tp57577_TGAC_v2_gene34013	41.6	52.5253	1
OS01G0936000	Tp57577_TGAC_v2_gene9271	36	44.1176	1
OS01G0936100	Tp57577_TGAC_v2_gene15275	20.5703	55.4945	0
OS01G0936200	Tp57577_TGAC_v2_gene1488	51.5464	28.169	1
OS01G0936200	Tp57577_TGAC_v2_gene1524	52.0619	28.2913	1
OS01G0936800	Tp57577_TGAC_v2_gene14948	33.4211	43.1973	1
OS01G0936800	Tp57577_TGAC_v2_gene2712	35.2632	28.1513	1
OS01G0938100	Tp57577_TGAC_v2_gene5919	62.7778	59.7884	1
OS01G0938200	Tp57577_TGAC_v2_gene32281	65.8696	69.9769	1
OS01G0938600	Tp57577_TGAC_v2_gene23188	34.5029	34.8425	1
OS01G0938900	Tp57577_TGAC_v2_gene35949	18.3168	37.7551	1
OS01G0939100	Tp57577_TGAC_v2_gene19674	63.6625	64.1546	1
OS01G0939100	Tp57577_TGAC_v2_gene20244	62.6079	60.8007	1
OS01G0939100	Tp57577_TGAC_v2_gene6194	64.2378	64.6095	1
OS01G0939400	Tp57577_TGAC_v2_gene15470	20.7317	33.0097	1
OS01G0939500	Tp57577_TGAC_v2_gene20660	84.8624	84.6682	0
OS01G0939500	Tp57577_TGAC_v2_gene24075	84.633	84.633	0
OS01G0939500	Tp57577_TGAC_v2_gene24482	16.5138	81.8182	0
OS01G0939600	Tp57577_TGAC_v2_gene18244	83.9912	82.3656	1
OS01G0939700	Tp57577_TGAC_v2_gene19657	69.5205	71.2281	0
OS01G0939700	Tp57577_TGAC_v2_gene19661	41.7808	69.3182	0
OS01G0939700	Tp57577_TGAC_v2_gene23055	25	70.8738	0
OS01G0940000	Tp57577_TGAC_v2_gene20241	60.6805	60.2251	1
OS01G0940000	Tp57577_TGAC_v2_gene22210	11.9093	56.25	1
OS01G0940000	Tp57577_TGAC_v2_gene2759	61.6257	59.1652	1
OS01G0940000	Tp57577_TGAC_v2_gene30987	12.8544	63.5514	1
OS01G0940100	Tp57577_TGAC_v2_gene37960	68.3473	49.0946	1
OS01G0940600	Tp57577_TGAC_v2_gene2770	31.0345	31.4685	1
OS01G0940700	Tp57577_TGAC_v2_gene13754	49.697	50.6173	0
OS01G0940700	Tp57577_TGAC_v2_gene20282	16.6667	24.8869	0
OS01G0940700	Tp57577_TGAC_v2_gene22566	52.4242	52.2659	0
OS01G0940700	Tp57577_TGAC_v2_gene24685	48.7879	42.5926	0
OS01G0940700	Tp57577_TGAC_v2_gene25644	24.8485	32.5397	0
OS01G0940700	Tp57577_TGAC_v2_gene36197	24.5455	38.9423	0
OS01G0940700	Tp57577_TGAC_v2_gene39594	51.5152	49.8534	0
OS01G0940800	Tp57577_TGAC_v2_gene13754	47.2892	48.4568	0
OS01G0940800	Tp57577_TGAC_v2_gene20282	16.5663	24.8869	0
OS01G0940800	Tp57577_TGAC_v2_gene22566	49.0964	49.2447	0
OS01G0940800	Tp57577_TGAC_v2_gene24685	48.494	42.5926	0
OS01G0940800	Tp57577_TGAC_v2_gene25644	24.6988	32.5397	0
OS01G0940800	Tp57577_TGAC_v2_gene36197	24.0964	38.4615	0
OS01G0940800	Tp57577_TGAC_v2_gene39594	49.3976	48.0938	0
OS01G0941200	Tp57577_TGAC_v2_gene13754	46.7066	48.1481	0
OS01G0941200	Tp57577_TGAC_v2_gene20282	16.1677	24.4344	0
OS01G0941200	Tp57577_TGAC_v2_gene22566	49.1018	49.5468	0
OS01G0941200	Tp57577_TGAC_v2_gene24685	50.5988	44.709	0
OS01G0941200	Tp57577_TGAC_v2_gene25644	26.0479	34.5238	0
OS01G0941200	Tp57577_TGAC_v2_gene36197	24.8503	39.9038	0
OS01G0941200	Tp57577_TGAC_v2_gene39594	52.3952	51.3196	0
OS01G0941500	Tp57577_TGAC_v2_gene13754	42.9395	45.9877	0
OS01G0941500	Tp57577_TGAC_v2_gene20282	13.5447	21.267	0
OS01G0941500	Tp57577_TGAC_v2_gene22566	42.9395	45.0151	0
OS01G0941500	Tp57577_TGAC_v2_gene24685	39.7695	36.5079	0
OS01G0941500	Tp57577_TGAC_v2_gene25644	25.072	34.5238	0
OS01G0941500	Tp57577_TGAC_v2_gene36197	23.0548	38.4615	0
OS01G0941500	Tp57577_TGAC_v2_gene39594	45.5331	46.3343	0
OS01G0941800	Tp57577_TGAC_v2_gene13795	55.2356	55.9682	1
OS01G0941800	Tp57577_TGAC_v2_gene29527	17.0157	42.7632	1
OS01G0942300	Tp57577_TGAC_v2_gene13754	41.7266	17.9012	0
OS01G0942300	Tp57577_TGAC_v2_gene20282	4.31655	2.71493	0
OS01G0942300	Tp57577_TGAC_v2_gene22566	46.0432	19.3353	0
OS01G0942300	Tp57577_TGAC_v2_gene24685	46.0432	16.9312	0
OS01G0942300	Tp57577_TGAC_v2_gene25644	26.6187	14.6825	0
OS01G0942300	Tp57577_TGAC_v2_gene36197	12.9496	8.65385	0
OS01G0942300	Tp57577_TGAC_v2_gene39594	43.8849	17.8886	0
OS01G0943950	Tp57577_TGAC_v2_gene37140	26.3158	9.50119	1
OS01G0943950	Tp57577_TGAC_v2_gene38634	30.2632	10.1996	1
OS01G0944500	Tp57577_TGAC_v2_gene13754	48.0687	34.5679	0
OS01G0944500	Tp57577_TGAC_v2_gene20282	11.588	12.2172	0
OS01G0944500	Tp57577_TGAC_v2_gene22566	49.3562	34.7432	0
OS01G0944500	Tp57577_TGAC_v2_gene24685	46.3519	28.5714	0
OS01G0944500	Tp57577_TGAC_v2_gene25644	33.4764	30.9524	0
OS01G0944500	Tp57577_TGAC_v2_gene36197	29.6137	33.1731	0
OS01G0944500	Tp57577_TGAC_v2_gene39594	47.6395	32.5513	0
OS01G0944700	Tp57577_TGAC_v2_gene13754	47.9042	49.3827	0
OS01G0944700	Tp57577_TGAC_v2_gene20282	16.4671	24.8869	0
OS01G0944700	Tp57577_TGAC_v2_gene22566	49.4012	49.8489	0
OS01G0944700	Tp57577_TGAC_v2_gene24685	51.497	45.5026	0
OS01G0944700	Tp57577_TGAC_v2_gene25644	25.4491	33.7302	0
OS01G0944700	Tp57577_TGAC_v2_gene36197	23.9521	38.4615	0
OS01G0944700	Tp57577_TGAC_v2_gene39594	52.994	51.9062	0
OS01G0944800	Tp57577_TGAC_v2_gene13754	49.3671	48.1481	0
OS01G0944800	Tp57577_TGAC_v2_gene20282	16.4557	23.5294	0
OS01G0944800	Tp57577_TGAC_v2_gene22566	48.4177	46.2236	0
OS01G0944800	Tp57577_TGAC_v2_gene24685	49.3671	41.2698	0
OS01G0944800	Tp57577_TGAC_v2_gene25644	25.3165	31.746	0
OS01G0944800	Tp57577_TGAC_v2_gene36197	24.0506	36.5385	0
OS01G0944800	Tp57577_TGAC_v2_gene39594	54.1139	50.1466	0
OS01G0945001	Tp57577_TGAC_v2_gene32755	44.6341	46.5649	1
OS01G0945800	Tp57577_TGAC_v2_gene19074	67.4931	62.8205	1
OS01G0945800	Tp57577_TGAC_v2_gene30698	68.0441	60.0973	1
OS01G0946100	Tp57577_TGAC_v2_gene20243	48.4919	51.4778	1
OS01G0946500	Tp57577_TGAC_v2_gene13754	46.8553	45.9877	0
OS01G0946500	Tp57577_TGAC_v2_gene20282	17.9245	25.7919	0
OS01G0946500	Tp57577_TGAC_v2_gene22566	49.0566	47.1299	0
OS01G0946500	Tp57577_TGAC_v2_gene24685	48.4277	40.7407	0
OS01G0946500	Tp57577_TGAC_v2_gene25644	27.3585	34.5238	0
OS01G0946500	Tp57577_TGAC_v2_gene36197	27.3585	41.8269	0
OS01G0946500	Tp57577_TGAC_v2_gene39594	51.8868	48.3871	0
OS01G0946700	Tp57577_TGAC_v2_gene13754	48.1132	47.2222	0
OS01G0946700	Tp57577_TGAC_v2_gene20282	18.239	26.2443	0
OS01G0946700	Tp57577_TGAC_v2_gene22566	49.6855	47.7341	0
OS01G0946700	Tp57577_TGAC_v2_gene24685	48.7421	41.0053	0
OS01G0946700	Tp57577_TGAC_v2_gene25644	28.3019	35.7143	0
OS01G0946700	Tp57577_TGAC_v2_gene36197	27.9874	42.7885	0
OS01G0946700	Tp57577_TGAC_v2_gene39594	52.8302	49.2669	0
OS01G0947000	Tp57577_TGAC_v2_gene13754	23.4177	45.679	0
OS01G0947000	Tp57577_TGAC_v2_gene20282	8.38608	23.9819	0
OS01G0947000	Tp57577_TGAC_v2_gene22566	23.8924	45.6193	0
OS01G0947000	Tp57577_TGAC_v2_gene24685	23.4177	39.1534	0
OS01G0947000	Tp57577_TGAC_v2_gene25644	13.4494	33.7302	0
OS01G0947000	Tp57577_TGAC_v2_gene36197	13.2911	40.3846	0
OS01G0947000	Tp57577_TGAC_v2_gene39594	25.6329	47.5073	0
OS01G0948100	Tp57577_TGAC_v2_gene18800	41.2121	41.4634	0
OS01G0948200	Tp57577_TGAC_v2_gene18812	39.5928	38.5463	1
OS01G0948200	Tp57577_TGAC_v2_gene22563	54.9774	52.8261	1
OS01G0948200	Tp57577_TGAC_v2_gene31990	31.2217	37.0968	1
OS01G0948200	Tp57577_TGAC_v2_gene37966	57.9186	50.5929	1
OS01G0948300	Tp57577_TGAC_v2_gene30625	60.0791	60.3175	1
OS01G0948400	Tp57577_TGAC_v2_gene9312	63.5088	66.0584	1
OS01G0948500	Tp57577_TGAC_v2_gene3874	54.1667	44.5532	1
OS01G0948900	Tp57577_TGAC_v2_gene30633	67.0623	47.479	1
OS01G0948900	Tp57577_TGAC_v2_gene4378	2.37389	4.7619	1
OS01G0948900	Tp57577_TGAC_v2_gene4396	66.7656	67.3653	1
OS01G0949060	Tp57577_TGAC_v2_gene35494	27.0886	27.5064	1
OS01G0949300	Tp57577_TGAC_v2_gene32748	26.4706	30.5085	1
OS01G0949400	Tp57577_TGAC_v2_gene1255	55.4817	51.7028	1
OS01G0949500	Tp57577_TGAC_v2_gene27734	44.3243	43.1579	1
OS01G0950800	Tp57577_TGAC_v2_gene30506	31.9048	13.8144	1
OS01G0950800	Tp57577_TGAC_v2_gene3881	32.381	34.3434	1
OS01G0950866	Tp57577_TGAC_v2_gene14432	71.7213	71.7213	1
OS01G0950900	Tp57577_TGAC_v2_gene9861	45.6491	52.7183	1
OS01G0951100	Tp57577_TGAC_v2_gene17813	52.7559	48.4337	1
OS01G0951100	Tp57577_TGAC_v2_gene36869	52.231	53.6388	1
OS01G0951200	Tp57577_TGAC_v2_gene17794	57.4423	61.435	0
