Gene stable ID	Glycine max gene stable ID	% identity	Glycine max % identity	Orthology confidence [0 low, 1 high]
OS03G0200800	GLYMA11G05080	88	88	1
OS03G0200800	GLYMA20G27076	45	68	1
OS03G0201000	GLYMA06G41180	22	23	1
OS03G0201000	GLYMA12G34470	20	24	1
OS03G0201000	GLYMA13G36041	21	24	1
OS03G0201200	GLYMA05G22450	43	46	1
OS03G0201200	GLYMA17G17410	41	45	1
OS03G0201500	GLYMA10G40293	29	33	1
OS03G0201500	GLYMA10G40300	45	43	1
OS03G0201500	GLYMA11G11200	45	46	1
OS03G0201500	GLYMA11G11220	49	50	1
OS03G0201500	GLYMA20G27040	45	44	1
OS03G0201500	GLYMA20G27050	8	57	1
OS03G0201500	GLYMA20G27053	12	40	1
OS03G0201600	GLYMA11G20640	54	51	1
OS03G0201600	GLYMA12G07281	43	62	1
OS03G0201700	GLYMA02G39180	46	42	1
OS03G0201700	GLYMA14G37270	45	46	1
OS03G0201800	GLYMA10G40293	23	27	1
OS03G0201800	GLYMA10G40300	35	34	1
OS03G0201800	GLYMA11G11200	37	38	1
OS03G0201800	GLYMA11G11220	40	41	1
OS03G0201800	GLYMA20G27040	35	35	1
OS03G0201800	GLYMA20G27050	6	44	1
OS03G0201800	GLYMA20G27053	11	36	1
OS03G0201901	GLYMA10G40293	31	35	1
OS03G0201901	GLYMA10G40300	46	44	1
OS03G0201901	GLYMA11G11200	48	49	1
OS03G0201901	GLYMA11G11220	51	52	1
OS03G0201901	GLYMA20G27040	46	45	1
OS03G0201901	GLYMA20G27050	9	58	1
OS03G0201901	GLYMA20G27053	13	42	1
OS03G0202001	GLYMA05G22440	55	49	1
OS03G0202001	GLYMA11G05140	57	53	1
OS03G0202001	GLYMA17G17430	55	49	1
OS03G0202200	GLYMA0092S00210	55	48	1
OS03G0202200	GLYMA01G40140	65	65	1
OS03G0202200	GLYMA11G05170	65	65	1
OS03G0202200	GLYMA17G35396	24	34	1
OS03G0202200	GLYMA17G35403	21	60	1
OS03G0202300	GLYMA01G45360	41	58	1
OS03G0202300	GLYMA11G00390	64	66	1
OS03G0203000	GLYMA10G40310	23	29	1
OS03G0203000	GLYMA11G00400	20	29	1
OS03G0203000	GLYMA20G27030	23	29	1
OS03G0203100	GLYMA08G10450	30	14	1
OS03G0203100	GLYMA08G24860	15	12	1
OS03G0203100	GLYMA14G14181	4	45	1
OS03G0203200	GLYMA0092S00240	60	72	1
OS03G0203200	GLYMA17G35360	61	72	1
OS03G0203700	GLYMA01G40130	79	79	1
OS03G0203700	GLYMA04G04810	78	78	1
OS03G0203700	GLYMA05G22420	78	78	1
OS03G0203700	GLYMA06G04900	79	79	1
OS03G0203700	GLYMA11G05190	79	79	1
OS03G0203700	GLYMA17G17450	78	78	1
OS03G0203800	GLYMA01G40100	28	29	1
OS03G0203800	GLYMA04G04821	26	29	1
OS03G0203800	GLYMA06G04910	27	29	1
OS03G0203800	GLYMA11G05211	29	30	1
OS03G0204100	GLYMA01G40080	47	47	1
OS03G0204100	GLYMA05G22410	47	47	1
OS03G0204100	GLYMA11G05220	47	47	1
OS03G0204100	GLYMA17G17460	47	48	1
OS03G0205000	GLYMA04G04780	43	48	0
OS03G0205000	GLYMA06G04860	43	47	0
OS03G0205150	GLYMA04G12521	35	20	1
OS03G0205150	GLYMA06G48020	39	21	1
OS03G0205300	GLYMA04G04801	31	32	1
OS03G0205300	GLYMA14G09781	35	34	1
OS03G0205300	GLYMA17G35423	34	33	1
OS03G0205400	GLYMA01G16370	42	32	1
OS03G0205500	GLYMA13G10750	69	68	1
OS03G0205500	GLYMA20G15970	69	68	1
OS03G0205700	GLYMA05G22370	54	52	1
OS03G0205700	GLYMA05G22380	54	52	1
OS03G0205700	GLYMA10G40411	54	53	1
OS03G0205700	GLYMA17G17470	53	51	1
OS03G0205700	GLYMA17G17490	51	51	1
OS03G0205700	GLYMA20G26920	54	52	1
OS03G0205800	GLYMA01G40050	49	49	1
OS03G0205800	GLYMA05G22350	51	50	1
OS03G0205800	GLYMA11G05240	50	50	1
OS03G0205800	GLYMA17G17510	50	50	1
OS03G0206201	GLYMA14G09710	34	24	1
OS03G0206201	GLYMA17G35460	37	26	1
OS03G0206300	GLYMA13G26970	33	20	0
OS03G0206300	GLYMA15G38020	33	20	0
OS03G0206400	GLYMA13G04720	33	29	1
OS03G0206400	GLYMA19G01860	32	29	1
OS03G0206600	GLYMA11G20510	65	63	1
OS03G0206600	GLYMA12G08090	63	62	1
OS03G0206600	GLYMA16G27190	61	60	1
OS03G0206700	GLYMA01G39970	52	53	1
OS03G0206700	GLYMA05G22220	50	53	1
OS03G0206700	GLYMA11G05320	52	53	1
OS03G0206700	GLYMA17G17770	50	54	1
OS03G0206900	GLYMA10G40540	26	29	1
OS03G0206900	GLYMA20G26780	29	33	1
OS03G0207200	GLYMA04G04710	37	39	1
OS03G0207200	GLYMA06G04790	37	35	1
OS03G0207200	GLYMA17G35500	35	38	1
OS03G0207250	GLYMA05G21810	82	82	1
OS03G0207250	GLYMA07G04910	42	40	1
OS03G0207250	GLYMA17G17980	80	80	1
OS03G0207300	GLYMA01G39950	89	88	0
OS03G0207300	GLYMA05G22250	89	72	0
OS03G0207300	GLYMA11G05340	89	89	0
OS03G0207300	GLYMA17G17790	89	74	0
OS03G0207400	GLYMA01G39860	56	59	1
OS03G0207400	GLYMA10G40550	57	59	1
OS03G0207400	GLYMA11G05430	56	58	1
OS03G0207400	GLYMA20G26770	56	59	1
OS03G0207800	GLYMA01G39820	31	45	1
OS03G0207800	GLYMA04G04680	38	42	1
OS03G0207800	GLYMA05G21860	35	40	1
OS03G0207800	GLYMA11G05460	36	43	1
OS03G0207800	GLYMA17G17930	31	43	1
OS03G0207900	GLYMA04G16100	59	57	1
OS03G0207900	GLYMA05G13100	58	60	1
OS03G0207900	GLYMA06G47330	59	61	1
OS03G0207900	GLYMA08G24690	57	59	1
OS03G0207900	GLYMA13G18540	59	62	1
OS03G0208500	GLYMA01G39790	67	69	0
OS03G0208500	GLYMA04G04660	63	64	0
OS03G0208500	GLYMA05G21780	65	66	0
OS03G0208500	GLYMA06G04720	63	63	0
OS03G0208500	GLYMA07G06490	58	54	0
OS03G0208500	GLYMA11G05500	67	69	0
OS03G0208500	GLYMA16G03090	58	54	0
OS03G0208500	GLYMA17G18010	65	66	0
OS03G0208600	GLYMA02G01270	53	56	1
OS03G0208900	GLYMA04G34880	81	81	1
OS03G0208900	GLYMA06G19825	80	80	1
OS03G0208900	GLYMA19G06900	79	79	1
OS03G0208900	GLYMA19G17790	26	76	1
OS03G0209000	GLYMA04G04580	40	39	1
OS03G0209000	GLYMA06G04660	39	38	1
OS03G0209000	GLYMA14G09580	37	46	1
OS03G0209000	GLYMA17G35580	39	44	1
OS03G0209400	GLYMA02G44790	79	79	1
OS03G0209400	GLYMA07G35926	77	46	1
OS03G0209400	GLYMA14G03950	77	77	1
OS03G0209400	GLYMA20G08060	79	79	1
OS03G0209500	GLYMA01G06450	56	53	0
OS03G0209500	GLYMA02G12460	55	53	0
OS03G0209500	GLYMA07G35420	51	49	0
OS03G0209500	GLYMA20G03770	53	51	0
OS03G0209600	GLYMA10G43550	68	67	1
OS03G0209600	GLYMA20G23250	67	67	1
OS03G0209700	GLYMA13G05910	54	56	1
OS03G0209700	GLYMA19G03430	53	56	1
OS03G0209800	GLYMA04G09780	41	38	1
OS03G0209800	GLYMA06G09860	42	38	1
OS03G0210100	GLYMA04G10360	28	29	0
OS03G0210100	GLYMA07G39590	32	32	0
OS03G0210100	GLYMA09G01360	28	29	0
OS03G0210100	GLYMA09G16960	27	28	0
OS03G0210100	GLYMA11G06850	28	29	0
OS03G0210100	GLYMA15G12211	28	29	0
OS03G0210100	GLYMA19G39400	28	29	0
OS03G0210200	GLYMA04G10360	22	26	0
OS03G0210200	GLYMA07G39590	25	31	0
OS03G0210200	GLYMA09G01360	22	26	0
OS03G0210200	GLYMA09G16960	21	25	0
OS03G0210200	GLYMA11G06850	22	26	0
OS03G0210200	GLYMA15G12211	22	27	0
OS03G0210200	GLYMA19G39400	22	26	0
OS03G0210400	GLYMA03G32410	53	50	1
OS03G0210400	GLYMA19G35140	53	50	1
OS03G0210500	GLYMA01G06640	63	36	1
OS03G0210500	GLYMA02G12570	62	35	1
OS03G0210500	GLYMA05G00771	37	27	1
OS03G0210500	GLYMA17G11140	65	38	1
OS03G0210600	GLYMA07G35310	6	15	1
OS03G0210600	GLYMA20G03310	8	19	1
OS03G0210700	GLYMA01G06740	33	17	1
OS03G0210700	GLYMA02G12680	32	16	1
OS03G0210800	GLYMA07G06250	22	13	1
OS03G0210800	GLYMA16G02900	23	14	1
OS03G0210900	GLYMA17G07880	42	32	0
OS03G0211100	GLYMA01G06800	55	55	1
OS03G0211100	GLYMA02G12720	55	55	1
OS03G0211100	GLYMA08G26380	63	62	1
OS03G0211100	GLYMA13G05870	66	65	1
OS03G0211100	GLYMA18G49900	62	61	1
OS03G0211100	GLYMA19G03380	65	64	1
OS03G0211400	GLYMA08G26390	13	17	0
OS03G0211400	GLYMA13G05890	17	21	0
OS03G0211400	GLYMA18G49911	13	17	0
OS03G0211400	GLYMA19G03401	17	22	0
OS03G0211500	GLYMA01G06810	22	27	1
OS03G0211500	GLYMA02G12730	24	28	1
OS03G0211500	GLYMA04G32851	10	20	1
OS03G0211500	GLYMA06G21510	20	24	1
OS03G0211500	GLYMA07G35321	28	25	1
OS03G0211500	GLYMA17G08426	20	24	1
OS03G0211500	GLYMA20G03300	29	27	1
OS03G0211600	GLYMA08G28175	33	22	1
OS03G0211600	GLYMA18G51201	36	21	1
OS03G0211700	GLYMA04G32745	57	56	1
OS03G0211700	GLYMA05G00663	57	57	1
OS03G0211700	GLYMA06G21551	57	56	1
OS03G0211700	GLYMA06G40075	13	59	1
OS03G0211700	GLYMA10G27494	15	48	1
OS03G0211700	GLYMA17G08444	57	56	1
OS03G0211800	GLYMA08G26480	66	71	1
OS03G0211800	GLYMA13G05950	63	68	1
OS03G0211800	GLYMA18G49960	66	71	1
OS03G0211800	GLYMA19G03460	63	67	1
OS03G0211900	GLYMA01G06840	73	74	1
OS03G0211900	GLYMA02G12785	73	75	1
OS03G0212200	GLYMA04G32680	51	28	0
OS03G0212200	GLYMA06G21790	51	28	0
OS03G0212600	GLYMA08G26530	51	34	0
OS03G0212600	GLYMA13G06060	51	33	0
OS03G0212600	GLYMA18G50010	51	34	0
OS03G0212600	GLYMA19G03510	52	34	0
OS03G0212700	GLYMA08G46020	72	73	0
OS03G0212700	GLYMA16G10360	71	72	0
OS03G0212700	GLYMA18G31550	72	73	0
OS03G0212800	GLYMA01G06980	50	67	1
OS03G0212800	GLYMA20G03210	67	70	1
OS03G0213100	GLYMA06G32680	93	93	0
OS03G0213100	GLYMA12G17950	94	93	0
OS03G0213100	GLYMA12G35990	93	93	0
OS03G0213100	GLYMA13G34370	94	93	0
OS03G0213200	GLYMA05G00560	46	42	1
OS03G0213200	GLYMA17G08521	25	35	1
OS03G0213300	GLYMA04G32581	24	21	1
OS03G0213300	GLYMA05G00550	25	22	1
OS03G0213300	GLYMA06G21866	23	20	1
OS03G0213300	GLYMA17G08530	25	21	1
OS03G0213400	GLYMA06G21945	76	42	1
OS03G0213700	GLYMA01G07190	45	15	1
OS03G0213700	GLYMA02G13010	10	5	1
OS03G0213800	GLYMA04G32470	63	65	1
OS03G0213900	GLYMA08G26890	37	22	0
OS03G0213900	GLYMA18G50140	38	22	0
OS03G0214000	GLYMA02G13070	66	63	1
OS03G0214000	GLYMA08G40210	68	68	1
OS03G0214000	GLYMA18G17541	69	69	1
OS03G0214100	GLYMA05G00370	60	61	0
OS03G0214100	GLYMA17G08660	60	61	0
OS03G0214200	GLYMA01G07390	29	29	1
OS03G0214200	GLYMA02G13120	29	28	1
OS03G0214200	GLYMA08G27010	29	30	1
OS03G0214200	GLYMA18G50240	29	31	1
OS03G0214400	GLYMA09G39911	65	67	1
OS03G0214400	GLYMA14G29081	14	59	1
OS03G0214400	GLYMA18G46300	65	67	1
OS03G0214600	GLYMA01G01460	78	77	1
OS03G0214600	GLYMA09G34310	77	77	1
OS03G0214900	GLYMA04G32251	16	10	1
OS03G0214900	GLYMA06G22296	16	10	1
OS03G0215000	GLYMA01G27060	67	67	0
OS03G0215000	GLYMA03G14810	66	68	0
OS03G0215000	GLYMA03G14830	62	72	0
OS03G0215200	GLYMA01G08030	53	59	1
OS03G0215200	GLYMA02G13350	53	60	1
OS03G0215700	GLYMA07G39741	43	38	1
OS03G0215700	GLYMA09G01556	41	37	1
OS03G0215700	GLYMA15G12490	42	38	1
OS03G0215700	GLYMA17G01060	42	38	1
OS03G0215800	GLYMA02G46950	55	59	1
OS03G0215800	GLYMA14G01780	66	70	1
OS03G0215900	GLYMA07G39750	51	51	1
OS03G0215900	GLYMA09G01570	44	43	1
OS03G0215900	GLYMA09G01580	43	29	1
OS03G0215900	GLYMA09G01590	46	44	1
OS03G0215900	GLYMA1180S00200	44	30	1
OS03G0215900	GLYMA1180S00210	11	56	1
OS03G0215900	GLYMA15G12500	44	43	1
OS03G0215900	GLYMA15G12510	44	14	1
OS03G0215900	GLYMA17G01050	51	49	1
OS03G0216000	GLYMA03G30340	29	33	1
OS03G0216000	GLYMA09G16080	29	28	1
OS03G0216000	GLYMA19G33260	30	35	1
OS03G0216400	GLYMA13G31371	40	30	1
OS03G0216400	GLYMA15G07980	40	30	1
OS03G0216500	GLYMA15G43000	35	32	1
OS03G0216600	GLYMA04G38630	70	66	1
OS03G0216600	GLYMA06G16371	58	65	1
OS03G0216700	GLYMA09G15550	50	51	1
OS03G0216700	GLYMA12G36610	46	51	1
OS03G0216700	GLYMA12G36620	46	48	1
OS03G0216700	GLYMA13G27300	35	46	1
OS03G0216700	GLYMA15G43021	50	52	1
OS03G0216800	GLYMA02G31540	47	48	0
OS03G0216800	GLYMA03G29420	43	41	0
OS03G0216800	GLYMA09G35870	45	45	0
OS03G0216800	GLYMA10G11480	45	45	0
OS03G0216800	GLYMA10G17550	45	46	0
OS03G0216800	GLYMA12G01480	45	45	0
OS03G0216800	GLYMA15G43080	45	45	0
OS03G0216800	GLYMA19G32241	43	41	0
OS03G0216900	GLYMA11G09900	26	17	1
OS03G0216900	GLYMA12G02210	26	18	1
OS03G0217000	GLYMA12G01090	29	29	1
OS03G0218400	GLYMA01G44930	83	82	0
OS03G0218400	GLYMA10G39500	70	73	0
OS03G0218400	GLYMA10G39510	70	76	0
OS03G0218400	GLYMA11G00710	83	82	0
OS03G0218400	GLYMA20G28230	74	75	0
OS03G0218500	GLYMA01G44910	66	67	0
OS03G0219100	GLYMA10G39415	53	57	1
OS03G0219100	GLYMA20G28380	53	57	1
OS03G0219200	GLYMA16G27020	68	66	1
OS03G0219300	GLYMA16G04420	90	91	1
OS03G0219300	GLYMA16G27030	84	85	1
OS03G0219300	GLYMA19G28990	91	90	1
OS03G0219400	GLYMA08G16970	51	52	0
OS03G0219400	GLYMA08G17200	52	53	0
OS03G0219400	GLYMA15G41986	32	63	0
OS03G0219500	GLYMA09G29521	69	38	1
OS03G0219500	GLYMA16G34010	68	66	1
OS03G0219700	GLYMA08G17220	59	60	1
OS03G0219700	GLYMA15G41980	59	60	1
OS03G0219900	GLYMA10G42030	38	67	0
OS03G0219900	GLYMA20G24990	57	58	0
OS03G0220100	GLYMA08G30140	75	74	0
OS03G0220100	GLYMA10G42100	79	79	0
OS03G0220100	GLYMA20G24930	79	78	0
OS03G0221200	GLYMA08G30150	64	56	1
OS03G0221300	GLYMA14G39520	31	32	0
OS03G0221500	GLYMA02G07730	68	69	1
OS03G0221500	GLYMA02G41190	69	70	1
OS03G0221500	GLYMA05G34930	69	70	1
OS03G0221500	GLYMA08G04780	68	69	1
OS03G0221500	GLYMA11G33650	66	67	1
OS03G0221500	GLYMA14G39510	69	64	1
OS03G0221500	GLYMA16G26800	65	71	1
OS03G0221500	GLYMA18G04560	66	67	1
OS03G0221800	GLYMA01G29091	7	55	1
OS03G0221800	GLYMA05G33730	40	41	1
OS03G0221800	GLYMA08G05990	40	41	1
OS03G0222100	GLYMA02G08450	59	52	1
OS03G0222100	GLYMA16G27580	59	52	1
OS03G0223000	GLYMA02G41160	53	56	1
OS03G0223000	GLYMA05G33700	55	57	1
OS03G0223000	GLYMA07G11680	52	51	1
OS03G0223000	GLYMA08G06020	56	58	1
OS03G0223000	GLYMA09G30430	48	50	1
OS03G0223000	GLYMA14G39550	51	55	1
OS03G0223100	GLYMA03G27770	51	56	1
OS03G0223200	GLYMA01G02570	53	56	0
OS03G0223200	GLYMA01G02580	54	58	0
OS03G0223200	GLYMA07G28040	29	50	0
OS03G0223200	GLYMA08G37510	25	50	0
OS03G0223200	GLYMA08G38430	31	54	0
OS03G0223200	GLYMA09G33390	50	52	0
OS03G0223200	GLYMA16G19790	39	49	0
OS03G0223200	GLYMA18G38670	54	57	0
OS03G0223400	GLYMA02G41106	47	69	0
OS03G0223400	GLYMA02G41120	83	83	0
OS03G0223400	GLYMA07G11810	85	85	0
OS03G0223400	GLYMA09G30370	84	85	0
OS03G0223400	GLYMA11G33560	84	84	0
OS03G0223400	GLYMA14G39420	84	84	0
OS03G0223400	GLYMA15G21061	24	70	0
OS03G0223400	GLYMA18G04660	83	83	0
OS03G0223700	GLYMA02G09340	77	75	0
OS03G0223700	GLYMA05G34610	76	76	0
OS03G0223700	GLYMA06G41490	18	68	0
OS03G0223700	GLYMA07G26030	65	81	0
OS03G0223700	GLYMA08G05050	79	78	0
OS03G0223700	GLYMA10G08525	16	77	0
OS03G0223700	GLYMA15G21271	13	65	0
OS03G0223900	GLYMA02G09350	55	57	1
OS03G0223900	GLYMA13G33226	11	38	1
OS03G0223900	GLYMA13G44535	11	38	1
OS03G0224200	GLYMA02G09451	34	37	1
OS03G0224200	GLYMA05G34516	19	31	1
OS03G0224200	GLYMA05G34523	18	26	1
OS03G0224200	GLYMA07G26890	33	36	1
OS03G0224200	GLYMA08G05150	16	27	1
OS03G0224200	GLYMA08G05165	20	28	1
OS03G0224200	GLYMA19G06526	14	30	1
OS03G0224200	GLYMA19G06550	14	27	1
OS03G0224200	GLYMA19G06751	16	35	1
OS03G0224700	GLYMA05G34450	25	28	1
OS03G0224700	GLYMA08G05220	26	30	1
OS03G0225200	GLYMA02G09500	39	30	1
OS03G0225200	GLYMA07G27290	20	41	1
OS03G0225300	GLYMA08G26050	29	28	1
OS03G0225300	GLYMA15G41901	14	26	1
OS03G0225300	GLYMA15G41920	26	27	1
OS03G0225500	GLYMA02G47530	49	48	0
OS03G0225500	GLYMA14G01160	50	49	0
OS03G0225600	GLYMA01G09000	0	0	1
OS03G0225600	GLYMA01G35820	3	1	1
OS03G0225600	GLYMA10G11880	0	0	1
OS03G0225600	GLYMA11G09550	61	9	1
OS03G0225600	GLYMA20G21361	0	0	1
OS03G0225700	GLYMA01G38920	43	44	0
OS03G0225700	GLYMA02G06876	47	46	0
OS03G0225700	GLYMA04G03750	45	44	0
OS03G0225700	GLYMA06G03830	45	45	0
OS03G0225700	GLYMA11G06451	13	64	0
OS03G0225700	GLYMA16G25900	45	45	0
OS03G0225900	GLYMA07G21100	54	49	1
OS03G0225900	GLYMA11G13070	49	49	1
OS03G0226200	GLYMA11G12960	64	69	1
OS03G0226200	GLYMA11G12980	67	70	1
OS03G0226300	GLYMA03G30260	67	67	1
OS03G0226300	GLYMA09G16640	69	69	1
OS03G0226300	GLYMA19G33180	68	68	1
OS03G0226400	GLYMA02G40421	60	57	1
OS03G0226400	GLYMA03G30290	71	63	1
OS03G0226400	GLYMA14G38710	67	68	1
OS03G0226400	GLYMA18G05690	68	81	1
OS03G0226400	GLYMA19G33210	66	69	1
OS03G0226600	GLYMA02G28630	34	27	1
OS03G0226600	GLYMA03G30270	34	24	1
OS03G0226600	GLYMA09G16620	34	27	1
OS03G0226600	GLYMA09G34492	24	44	1
OS03G0226600	GLYMA19G33190	35	24	1
OS03G0226700	GLYMA03G30280	36	38	1
OS03G0226700	GLYMA19G33200	37	37	1
OS03G0226800	GLYMA01G01120	40	48	1
OS03G0226800	GLYMA01G36500	41	52	1
OS03G0226800	GLYMA11G08861	40	48	1
OS03G0226901	GLYMA01G38105	46	51	1
OS03G0226901	GLYMA02G06430	42	45	1
OS03G0226901	GLYMA04G01480	45	49	1
OS03G0226901	GLYMA11G07175	45	50	1
OS03G0226901	GLYMA16G25490	40	48	1
OS03G0227000	GLYMA04G01470	81	82	1
OS03G0227000	GLYMA06G01520	81	82	1
OS03G0227000	GLYMA11G12610	82	83	1
OS03G0227000	GLYMA12G04820	82	83	1
OS03G0227300	GLYMA02G15470	57	55	0
OS03G0227300	GLYMA07G33021	58	56	0
OS03G0227400	GLYMA04G01450	56	45	1
OS03G0227400	GLYMA06G01500	57	45	1
OS03G0227400	GLYMA12G04800	53	44	1
OS03G0227400	GLYMA14G08200	54	41	1
OS03G0227500	GLYMA01G38165	51	53	1
OS03G0227500	GLYMA11G07230	50	52	1
OS03G0227700	GLYMA01G38180	65	67	1
OS03G0227700	GLYMA02G06410	60	61	1
OS03G0227700	GLYMA11G07240	65	67	1
OS03G0227900	GLYMA05G23986	10	33	1
OS03G0228400	GLYMA02G06350	64	64	1
OS03G0228400	GLYMA16G25400	63	63	1
OS03G0228500	GLYMA17G14250	34	31	1
OS03G0228800	GLYMA01G40590	63	63	1
OS03G0228800	GLYMA05G23260	63	63	1
OS03G0228800	GLYMA11G04700	62	62	1
OS03G0228800	GLYMA17G16780	63	63	1
OS03G0229100	GLYMA01G40600	25	21	1
OS03G0229100	GLYMA01G40611	25	22	1
OS03G0229100	GLYMA01G40620	28	21	1
OS03G0229100	GLYMA03G25100	21	16	1
OS03G0229100	GLYMA03G25280	21	19	1
OS03G0229100	GLYMA05G23291	25	20	1
OS03G0229100	GLYMA05G23330	27	23	1
OS03G0229100	GLYMA05G23530	29	21	1
OS03G0229100	GLYMA07G03051	23	18	1
OS03G0229100	GLYMA07G03060	22	18	1
OS03G0229100	GLYMA07G03081	19	20	1
OS03G0229100	GLYMA07G03100	17	24	1
OS03G0229100	GLYMA07G13406	21	19	1
OS03G0229100	GLYMA07G13423	23	20	1
OS03G0229100	GLYMA07G13511	21	16	1
OS03G0229100	GLYMA07G30420	23	20	1
OS03G0229100	GLYMA08G23020	17	23	1
OS03G0229100	GLYMA08G23035	19	23	1
OS03G0229100	GLYMA08G23050	22	19	1
OS03G0229100	GLYMA08G23062	21	14	1
OS03G0229100	GLYMA09G38241	15	16	1
OS03G0229100	GLYMA09G38250	12	23	1
OS03G0229100	GLYMA11G04681	25	23	1
OS03G0229100	GLYMA11G04690	26	21	1
OS03G0229100	GLYMA13G32650	26	20	1
OS03G0229100	GLYMA13G44570	22	21	1
OS03G0229100	GLYMA13G44582	19	24	1
OS03G0229100	GLYMA13G44594	23	23	1
OS03G0229100	GLYMA15G00730	23	26	1
OS03G0229100	GLYMA15G00750	21	20	1
OS03G0229100	GLYMA15G06680	25	20	1
OS03G0229100	GLYMA17G16720	28	22	1
OS03G0229100	GLYMA17G16730	25	21	1
OS03G0229100	GLYMA17G16741	27	21	1
OS03G0229100	GLYMA18G48126	21	18	1
OS03G0229100	GLYMA18G48143	18	18	1
OS03G0230500	GLYMA04G09290	64	63	1
OS03G0230500	GLYMA06G09430	64	63	1
OS03G0230500	GLYMA10G40100	62	64	1
OS03G0230500	GLYMA20G27310	61	63	1
OS03G0231150	GLYMA0041S00350	41	14	0
OS03G0231150	GLYMA01G40450	49	18	0
OS03G0231150	GLYMA04G05200	41	15	0
OS03G0231150	GLYMA05G23150	51	18	0
OS03G0231150	GLYMA09G07051	37	17	0
OS03G0231150	GLYMA11G04840	50	19	0
OS03G0231150	GLYMA13G00310	30	15	0
OS03G0231150	GLYMA14G10370	42	15	0
OS03G0231150	GLYMA15G18320	36	17	0
OS03G0231150	GLYMA17G06380	26	13	0
OS03G0231150	GLYMA17G16930	52	18	0
OS03G0231600	GLYMA04G05190	55	60	1
OS03G0231600	GLYMA06G05280	54	49	1
OS03G0231600	GLYMA07G30500	49	57	1
OS03G0231600	GLYMA07G30510	51	59	1
OS03G0231600	GLYMA08G06751	46	54	1
OS03G0231600	GLYMA08G06766	49	55	1
OS03G0231600	GLYMA08G06773	49	58	1
OS03G0231700	GLYMA0041S00260	75	75	1
OS03G0231700	GLYMA04G05110	70	72	1
OS03G0231700	GLYMA04G05131	38	71	1
OS03G0231700	GLYMA06G05200	75	74	1
OS03G0231700	GLYMA07G30440	76	75	1
OS03G0231700	GLYMA08G06810	76	75	1
OS03G0231700	GLYMA13G32600	74	74	1
OS03G0231700	GLYMA14G10290	76	75	1
OS03G0231700	GLYMA15G06730	74	74	1
OS03G0231700	GLYMA18G14860	68	65	1
OS03G0231800	GLYMA0041S00260	75	76	1
OS03G0231800	GLYMA04G05110	70	72	1
OS03G0231800	GLYMA04G05131	39	73	1
OS03G0231800	GLYMA06G05200	75	76	1
OS03G0231800	GLYMA07G30440	76	75	1
OS03G0231800	GLYMA08G06810	75	76	1
OS03G0231800	GLYMA13G32600	75	75	1
OS03G0231800	GLYMA14G10290	76	77	1
OS03G0231800	GLYMA15G06730	75	75	1
OS03G0231800	GLYMA18G14860	68	66	1
OS03G0231950	GLYMA0041S00210	30	21	1
OS03G0231950	GLYMA04G05091	28	23	1
OS03G0231950	GLYMA06G05181	23	23	1
OS03G0231950	GLYMA14G10180	31	22	1
OS03G0232000	GLYMA10G40160	28	29	1
OS03G0232000	GLYMA20G27261	27	27	1
OS03G0232200	GLYMA0041S50	42	51	0
OS03G0232200	GLYMA01G40380	42	43	0
OS03G0232200	GLYMA04G05080	49	47	0
OS03G0232200	GLYMA05G22970	47	45	0
OS03G0232200	GLYMA06G05170	49	48	0
OS03G0232200	GLYMA11G04910	43	44	0
OS03G0232200	GLYMA14G10130	45	48	0
OS03G0232200	GLYMA17G17010	47	45	0
OS03G0232500	GLYMA07G31670	58	61	1
OS03G0232500	GLYMA13G24780	59	62	1
OS03G0232600	GLYMA01G40310	59	60	0
OS03G0232600	GLYMA04G04980	51	55	0
OS03G0232600	GLYMA05G22751	58	60	0
OS03G0232600	GLYMA06G05050	52	56	0
OS03G0232600	GLYMA06G42121	14	51	0
OS03G0232600	GLYMA11G04980	59	52	0
OS03G0232600	GLYMA14G09980	51	54	0
OS03G0232600	GLYMA17G35180	49	53	0
OS03G0232800	GLYMA04G04961	23	42	1
OS03G0232800	GLYMA06G05040	40	39	1
OS03G0232900	GLYMA01G40260	68	72	0
OS03G0232900	GLYMA04G04900	60	60	0
OS03G0232900	GLYMA06G05001	62	62	0
OS03G0232900	GLYMA11G05030	66	71	0
OS03G0233000	GLYMA01G38500	36	39	0
OS03G0233000	GLYMA02G06610	35	39	0
OS03G0233000	GLYMA11G06800	34	37	0
OS03G0233000	GLYMA14G08340	35	36	0
OS03G0233000	GLYMA16G25680	37	34	0
OS03G0233000	GLYMA17G36700	35	34	0
OS03G0233000	GLYMA17G36710	31	33	0
OS03G0233200	GLYMA04G03661	41	56	1
OS03G0233200	GLYMA14G08380	47	57	1
OS03G0233200	GLYMA14G08390	46	56	1
OS03G0233200	GLYMA17G36680	48	59	1
OS03G0233300	GLYMA01G38560	34	41	1
OS03G0233300	GLYMA11G06740	38	39	1
OS03G0233500	GLYMA11G12920	60	63	1
OS03G0233500	GLYMA12G05050	60	63	1
OS03G0233800	GLYMA01G38680	41	39	1
OS03G0233800	GLYMA02G06790	40	39	1
OS03G0233800	GLYMA11G06611	41	39	1
OS03G0233800	GLYMA11G12931	34	33	1
OS03G0233800	GLYMA12G05060	36	35	1
OS03G0233800	GLYMA16G25820	39	38	1
OS03G0233900	GLYMA11G12960	63	66	1
