Gene stable ID	Musa acuminata gene stable ID	% identity	Musa acuminata % identity	Orthology confidence [0 low, 1 high]
OS01G0584100	GSMUA_Achr4G08870_001	42	8	1
OS01G0584200	GSMUA_AchrUn_randomG01890_001	18	61	1
OS01G0584200	GSMUA_AchrUn_randomG01900_001	20	42	1
OS01G0584200	GSMUA_AchrUn_randomG01910_001	1	1	1
OS01G0584800	GSMUA_Achr5G02920_001	49	9	1
OS01G0584800	GSMUA_Achr5G02930_001	10	0	1
OS01G0585100	GSMUA_Achr6G35870_001	76	30	1
OS01G0585600	GSMUA_Achr5G00570_001	51	53	1
OS01G0585600	GSMUA_Achr9G30410_001	47	52	1
OS01G0585700	GSMUA_Achr11G14480_001	2	2	1
OS01G0585700	GSMUA_Achr11G14490_001	52	43	1
OS01G0585700	GSMUA_Achr2G01350_001	36	30	1
OS01G0585700	GSMUA_Achr8G07190_001	51	29	1
OS01G0586000	GSMUA_Achr11G14480_001	3	1	1
OS01G0586000	GSMUA_Achr11G14490_001	72	12	1
OS01G0586000	GSMUA_Achr2G01350_001	41	7	1
OS01G0586000	GSMUA_Achr8G07190_001	69	8	1
OS01G0586600	GSMUA_Achr7G23930_001	66	33	1
OS01G0586800	GSMUA_Achr10G06050_001	30	20	1
OS01G0586800	GSMUA_Achr11G08290_001	26	20	1
OS01G0586800	GSMUA_Achr1G10080_001	28	16	1
OS01G0586800	GSMUA_Achr2G05100_001	25	26	1
OS01G0586800	GSMUA_Achr3G13440_001	25	18	1
OS01G0586800	GSMUA_Achr7G05200_001	27	19	1
OS01G0587000	GSMUA_Achr1G11740_001	81	93	0
OS01G0587000	GSMUA_Achr6G35890_001	81	93	0
OS01G0587300	GSMUA_Achr1G14480_001	51	67	1
OS01G0587300	GSMUA_Achr8G04150_001	28	62	1
OS01G0587400	GSMUA_Achr1G26260_001	38	46	1
OS01G0588100	GSMUA_Achr8G26210_001	24	27	1
OS01G0588200	GSMUA_Achr3G20500_001	69	69	1
OS01G0588200	GSMUA_Achr7G00060_001	72	72	1
OS01G0588200	GSMUA_Achr7G23900_001	73	73	1
OS01G0588500	GSMUA_Achr3G26530_001	54	66	1
OS01G0588700	GSMUA_Achr3G26520_001	67	65	1
OS01G0588800	GSMUA_Achr8G04100_001	72	75	1
OS01G0588900	GSMUA_Achr2G08380_001	68	72	1
OS01G0588900	GSMUA_Achr6G35930_001	59	64	1
OS01G0588900	GSMUA_Achr8G04060_001	67	71	1
OS01G0589000	GSMUA_Achr3G20570_001	52	31	1
OS01G0589200	GSMUA_Achr4G08900_001	28	29	1
OS01G0589300	GSMUA_Achr2G13040_001	55	56	1
OS01G0589300	GSMUA_Achr6G30000_001	39	61	1
OS01G0589300	GSMUA_Achr6G31260_001	54	48	1
OS01G0589300	GSMUA_Achr7G01090_001	53	53	1
OS01G0589400	GSMUA_AchrUn_randomG11060_001	43	19	1
OS01G0589500	GSMUA_Achr6G35970_001	60	56	1
OS01G0589500	GSMUA_AchrUn_randomG23900_001	53	51	1
OS01G0589700	GSMUA_Achr3G20580_001	53	53	1
OS01G0589700	GSMUA_Achr6G35990_001	49	50	1
OS01G0589700	GSMUA_AchrUn_randomG16080_001	52	53	1
OS01G0589800	GSMUA_Achr5G09760_001	88	37	1
OS01G0589800	GSMUA_Achr6G36000_001	83	61	1
OS01G0589800	GSMUA_AchrUn_randomG16070_001	87	38	1
OS01G0589900	GSMUA_AchrUn_randomG09490_001	37	56	1
OS01G0590700	GSMUA_Achr4G08480_001	23	18	1
OS01G0590700	GSMUA_Achr4G15660_001	22	17	1
OS01G0590900	GSMUA_Achr8G04030_001	81	68	1
OS01G0591000	GSMUA_Achr3G26460_001	74	48	1
OS01G0591300	GSMUA_Achr3G26460_001	72	47	1
OS01G0592900	GSMUA_Achr3G20590_001	56	59	1
OS01G0593000	GSMUA_AchrUn_randomG28240_001	25	63	1
OS01G0593100	GSMUA_Achr2G06660_001	51	28	1
OS01G0593200	GSMUA_Achr10G27310_001	22	17	1
OS01G0593200	GSMUA_Achr7G09810_001	29	18	1
OS01G0593200	GSMUA_Achr7G13270_001	32	23	1
OS01G0593200	GSMUA_AchrUn_randomG03850_001	29	22	1
OS01G0593500	GSMUA_Achr2G08360_001	68	70	1
OS01G0593600	GSMUA_Achr1G05270_001	72	61	1
OS01G0593600	GSMUA_AchrUn_randomG16060_001	74	74	1
OS01G0594650	GSMUA_Achr4G22830_001	39	13	1
OS01G0594800	GSMUA_Achr6G31170_001	30	19	1
OS01G0595100	GSMUA_Achr6G34480_001	44	47	1
OS01G0595100	GSMUA_AchrUn_randomG16050_001	43	45	1
OS01G0595201	GSMUA_Achr1G14500_001	44	42	1
OS01G0595201	GSMUA_Achr8G26110_001	44	36	1
OS01G0595600	GSMUA_AchrUn_randomG17330_001	20	53	1
OS01G0597400	GSMUA_Achr6G35440_001	51	52	1
OS01G0597600	GSMUA_Achr6G35440_001	54	53	1
OS01G0597800	GSMUA_Achr10G20420_001	35	44	1
OS01G0597800	GSMUA_Achr7G25630_001	43	49	1
OS01G0598000	GSMUA_Achr10G20420_001	38	26	1
OS01G0598000	GSMUA_Achr7G25630_001	47	29	1
OS01G0598200	GSMUA_Achr1G13780_001	59	66	1
OS01G0598200	GSMUA_Achr1G13790_001	66	66	1
OS01G0598600	GSMUA_Achr3G31640_001	60	53	1
OS01G0598900	GSMUA_Achr7G03970_001	28	67	0
OS01G0598900	GSMUA_Achr7G03980_001	53	71	0
OS01G0599900	GSMUA_Achr8G27550_001	28	32	1
OS01G0600000	GSMUA_Achr1G13760_001	79	79	0
OS01G0600000	GSMUA_Achr2G09270_001	80	80	0
OS01G0600000	GSMUA_Achr5G09210_001	71	42	0
OS01G0600000	GSMUA_Achr6G22590_001	72	72	0
OS01G0600000	GSMUA_Achr6G26570_001	75	75	0
OS01G0600300	GSMUA_Achr2G09290_001	44	44	1
OS01G0600300	GSMUA_Achr6G26540_001	41	43	1
OS01G0600400	GSMUA_Achr9G05890_001	50	25	1
OS01G0600500	GSMUA_Achr9G05900_001	53	36	1
OS01G0600900	GSMUA_Achr10G15270_001	50	98	0
OS01G0600900	GSMUA_Achr2G09300_001	94	92	0
OS01G0600900	GSMUA_Achr4G07890_001	52	86	0
OS01G0600900	GSMUA_Achr5G09230_001	49	96	0
OS01G0601000	GSMUA_Achr6G26520_001	59	59	1
OS01G0601625	GSMUA_Achr4G29350_001	24	40	1
OS01G0601625	GSMUA_AchrUn_randomG09160_001	28	42	1
OS01G0601675	GSMUA_Achr4G29350_001	29	41	1
OS01G0601675	GSMUA_AchrUn_randomG09160_001	34	43	1
OS01G0601700	GSMUA_Achr4G29350_001	30	29	1
OS01G0601700	GSMUA_AchrUn_randomG09160_001	35	30	1
OS01G0602200	GSMUA_Achr3G31210_001	52	30	1
OS01G0602200	GSMUA_Achr3G31220_001	56	30	1
OS01G0602200	GSMUA_Achr3G31250_001	58	30	1
OS01G0602200	GSMUA_Achr3G31300_001	57	26	1
OS01G0602200	GSMUA_Achr4G02810_001	58	27	1
OS01G0602200	GSMUA_Achr4G02820_001	57	39	1
OS01G0602200	GSMUA_Achr4G02840_001	57	36	1
OS01G0602200	GSMUA_Achr4G02860_001	57	39	1
OS01G0602200	GSMUA_Achr4G02870_001	57	25	1
OS01G0602200	GSMUA_Achr4G02880_001	58	30	1
OS01G0602400	GSMUA_Achr3G31210_001	44	49	1
OS01G0602400	GSMUA_Achr3G31220_001	56	57	1
OS01G0602400	GSMUA_Achr3G31250_001	56	55	1
OS01G0602400	GSMUA_Achr3G31300_001	56	49	1
OS01G0602400	GSMUA_Achr4G02810_001	53	48	1
OS01G0602400	GSMUA_Achr4G02820_001	44	57	1
OS01G0602400	GSMUA_Achr4G02840_001	47	56	1
OS01G0602400	GSMUA_Achr4G02860_001	44	57	1
OS01G0602400	GSMUA_Achr4G02870_001	53	44	1
OS01G0602400	GSMUA_Achr4G02880_001	53	53	1
OS01G0602500	GSMUA_Achr3G31240_001	16	53	1
OS01G0602500	GSMUA_Achr3G31270_001	20	36	1
OS01G0602500	GSMUA_Achr3G31290_001	23	47	1
OS01G0602500	GSMUA_Achr7G25420_001	38	52	1
OS01G0602500	GSMUA_Achr7G25450_001	22	28	1
OS01G0602800	GSMUA_Achr1G04890_001	62	66	1
OS01G0602800	GSMUA_Achr6G26510_001	67	70	1
OS01G0602800	GSMUA_Achr9G05910_001	67	68	1
OS01G0603000	GSMUA_Achr2G16630_001	47	48	1
OS01G0603000	GSMUA_Achr4G08210_001	57	56	1
OS01G0603000	GSMUA_Achr4G15340_001	56	55	1
OS01G0603000	GSMUA_Achr6G26500_001	58	57	1
OS01G0603000	GSMUA_Achr7G25080_001	56	55	1
OS01G0603000	GSMUA_Achr9G05920_001	59	58	1
OS01G0603300	GSMUA_Achr5G09240_001	38	47	1
OS01G0603300	GSMUA_Achr9G05930_001	36	58	1
OS01G0604500	GSMUA_Achr1G25220_001	43	65	1
OS01G0604500	GSMUA_Achr8G29750_001	45	69	1
OS01G0604500	GSMUA_Achr9G21860_001	43	65	1
OS01G0604700	GSMUA_Achr7G17180_001	14	49	0
OS01G0605100	GSMUA_Achr5G10060_001	55	64	1
OS01G0605300	GSMUA_Achr3G28960_001	25	71	1
OS01G0605400	GSMUA_Achr3G28970_001	43	49	1
OS01G0605500	GSMUA_Achr6G13660_001	62	71	1
OS01G0605650	GSMUA_Achr4G00700_001	20	42	1
OS01G0605650	GSMUA_Achr4G00710_001	20	26	1
OS01G0605700	GSMUA_Achr10G20300_001	59	65	1
OS01G0605700	GSMUA_Achr6G09180_001	58	63	1
OS01G0606000	GSMUA_Achr10G20300_001	58	64	1
OS01G0606000	GSMUA_Achr6G09180_001	57	63	1
OS01G0606050	GSMUA_Achr7G17410_001	75	75	1
OS01G0606900	GSMUA_Achr3G29020_001	44	46	1
OS01G0606900	GSMUA_Achr4G06490_001	39	33	1
OS01G0607300	GSMUA_Achr4G11230_001	36	36	1
OS01G0607400	GSMUA_Achr7G08500_001	4	57	0
OS01G0607600	GSMUA_Achr7G08500_001	3	38	0
OS01G0607900	GSMUA_Achr3G20630_001	45	58	1
OS01G0607900	GSMUA_Achr4G08980_001	43	59	1
OS01G0607900	GSMUA_Achr5G09830_001	49	57	1
OS01G0609000	GSMUA_Achr1G14530_001	61	79	1
OS01G0609000	GSMUA_Achr6G34530_001	64	72	1
OS01G0609000	GSMUA_Achr9G02950_001	70	74	1
OS01G0609200	GSMUA_Achr1G14530_001	63	80	1
OS01G0609200	GSMUA_Achr6G34530_001	66	73	1
OS01G0609200	GSMUA_Achr9G02950_001	71	75	1
OS01G0609300	GSMUA_Achr1G14530_001	72	81	1
OS01G0609300	GSMUA_Achr6G34530_001	71	70	1
OS01G0609300	GSMUA_Achr9G02950_001	75	70	1
OS01G0609900	GSMUA_Achr1G14530_001	64	78	1
OS01G0609900	GSMUA_Achr6G34530_001	67	71	1
OS01G0609900	GSMUA_Achr9G02950_001	71	71	1
OS01G0610100	GSMUA_Achr10G27160_001	88	89	1
OS01G0610100	GSMUA_Achr4G30710_001	87	69	1
OS01G0610100	GSMUA_Achr7G09940_001	88	62	1
OS01G0610300	GSMUA_Achr10G28380_001	34	34	1
OS01G0610300	GSMUA_Achr6G17310_001	18	43	1
OS01G0610400	GSMUA_Achr6G34560_001	73	77	1
OS01G0610400	GSMUA_Achr9G02940_001	72	76	1
OS01G0610500	GSMUA_Achr3G20670_001	71	72	1
OS01G0610500	GSMUA_Achr9G02920_001	72	72	1
OS01G0610500	GSMUA_AchrUn_randomG18500_001	71	72	1
OS01G0610600	GSMUA_Achr1G14560_001	30	35	1
OS01G0610700	GSMUA_Achr1G11770_001	54	61	0
OS01G0610700	GSMUA_Achr4G00790_001	61	58	0
OS01G0610800	GSMUA_Achr6G01620_001	63	33	1
OS01G0610800	GSMUA_AchrUn_randomG07050_001	64	24	1
OS01G0611000	GSMUA_Achr1G14570_001	68	69	1
OS01G0611000	GSMUA_Achr2G08300_001	68	69	1
OS01G0611100	GSMUA_Achr1G05300_001	95	75	0
OS01G0611100	GSMUA_Achr1G11790_001	95	82	0
OS01G0611100	GSMUA_Achr1G14580_001	95	74	0
OS01G0611100	GSMUA_Achr4G00780_001	95	80	0
OS01G0611100	GSMUA_Achr5G09850_001	95	86	0
OS01G0611100	GSMUA_Achr6G01500_001	94	82	0
OS01G0611100	GSMUA_Achr6G01550_001	95	44	0
OS01G0611100	GSMUA_AchrUn_randomG07030_001	70	68	0
OS01G0611900	GSMUA_Achr5G05250_001	42	40	1
OS01G0612000	GSMUA_Achr8G18020_001	61	38	1
OS01G0612500	GSMUA_Achr5G09860_001	65	25	0
OS01G0612500	GSMUA_Achr6G01540_001	66	59	0
OS01G0612500	GSMUA_Achr6G01610_001	69	65	0
OS01G0612600	GSMUA_Achr1G05330_001	44	47	1
OS01G0612600	GSMUA_Achr5G09870_001	38	44	1
OS01G0612600	GSMUA_AchrUn_randomG07010_001	40	43	1
OS01G0612700	GSMUA_Achr7G24410_001	5	53	1
OS01G0612800	GSMUA_Achr2G08280_001	57	53	1
OS01G0612900	GSMUA_Achr5G21270_001	46	50	1
OS01G0612900	GSMUA_Achr8G10340_001	46	49	1
OS01G0612900	GSMUA_Achr8G30020_001	45	44	1
OS01G0613100	GSMUA_Achr3G15850_001	49	60	1
OS01G0613300	GSMUA_Achr4G09080_001	52	77	1
OS01G0613500	GSMUA_Achr6G14520_001	33	25	0
OS01G0613800	GSMUA_Achr6G14520_001	30	23	0
OS01G0613900	GSMUA_AchrUn_randomG11200_001	71	77	1
OS01G0614300	GSMUA_Achr4G08570_001	43	41	1
OS01G0614300	GSMUA_AchrUn_randomG11190_001	44	45	1
OS01G0614500	GSMUA_Achr5G09540_001	46	53	1
OS01G0614500	GSMUA_Achr5G09550_001	43	52	1
OS01G0614700	GSMUA_Achr6G21420_001	33	51	1
OS01G0614900	GSMUA_Achr2G06280_001	37	50	0
OS01G0615200	GSMUA_Achr10G14750_001	41	43	1
OS01G0615200	GSMUA_Achr11G05310_001	41	47	1
OS01G0615200	GSMUA_Achr1G14510_001	49	55	1
OS01G0615200	GSMUA_Achr6G01700_001	30	51	1
OS01G0615200	GSMUA_Achr6G01710_001	47	56	1
OS01G0615200	GSMUA_Achr6G01720_001	51	29	1
OS01G0615200	GSMUA_Achr6G01730_001	49	56	1
OS01G0615200	GSMUA_Achr8G15950_001	43	46	1
OS01G0615200	GSMUA_Achr9G03000_001	31	48	1
OS01G0615200	GSMUA_AchrUn_randomG16030_001	40	52	1
OS01G0615300	GSMUA_Achr10G14750_001	42	43	1
OS01G0615300	GSMUA_Achr11G05310_001	43	46	1
OS01G0615300	GSMUA_Achr1G14510_001	49	52	1
OS01G0615300	GSMUA_Achr6G01700_001	32	51	1
OS01G0615300	GSMUA_Achr6G01710_001	49	56	1
OS01G0615300	GSMUA_Achr6G01720_001	54	29	1
OS01G0615300	GSMUA_Achr6G01730_001	51	56	1
OS01G0615300	GSMUA_Achr8G15950_001	45	45	1
OS01G0615300	GSMUA_Achr9G03000_001	33	48	1
OS01G0615300	GSMUA_AchrUn_randomG16030_001	43	53	1
OS01G0615500	GSMUA_AchrUn_randomG11180_001	40	59	1
OS01G0616100	GSMUA_Achr3G25170_001	62	49	1
OS01G0616100	GSMUA_Achr8G04250_001	11	37	1
OS01G0616300	GSMUA_AchrUn_randomG11170_001	0	0	1
OS01G0616333	GSMUA_AchrUn_randomG11170_001	7	3	1
OS01G0616400	GSMUA_Achr1G28040_001	42	54	1
OS01G0616500	GSMUA_Achr9G30890_001	59	62	1
OS01G0616600	GSMUA_Achr1G01950_001	24	23	1
OS01G0617500	GSMUA_Achr9G02970_001	79	80	1
OS01G0617500	GSMUA_AchrUn_randomG02050_001	78	79	1
OS01G0617600	GSMUA_Achr11G06720_001	46	60	1
OS01G0617700	GSMUA_Achr6G34500_001	8	48	1
OS01G0617700	GSMUA_Achr9G02990_001	7	52	1
OS01G0617900	GSMUA_AchrUn_randomG21580_001	62	68	1
OS01G0618100	GSMUA_Achr9G10640_001	71	70	1
OS01G0618200	GSMUA_Achr10G14440_001	18	37	1
OS01G0618400	GSMUA_Achr8G04210_001	65	52	1
OS01G0618500	GSMUA_Achr8G04210_001	69	50	1
OS01G0618700	GSMUA_Achr3G25110_001	56	22	1
OS01G0618700	GSMUA_Achr8G04200_001	55	21	1
OS01G0618800	GSMUA_Achr4G08480_001	85	33	1
OS01G0618800	GSMUA_Achr4G15660_001	80	31	1
OS01G0618900	GSMUA_Achr4G08470_001	75	60	1
OS01G0618900	GSMUA_Achr4G15650_001	65	52	1
OS01G0619000	GSMUA_Achr11G09170_001	7	35	1
OS01G0619000	GSMUA_Achr7G24580_001	52	61	1
OS01G0619800	GSMUA_Achr3G25100_001	53	25	1
OS01G0620100	GSMUA_Achr2G06320_001	66	65	1
OS01G0621200	GSMUA_Achr3G15830_001	66	63	1
OS01G0621300	GSMUA_Achr3G25070_001	17	20	1
OS01G0621600	GSMUA_Achr4G00930_001	48	50	1
OS01G0621600	GSMUA_Achr4G09060_001	49	50	1
OS01G0621600	GSMUA_Achr7G24650_001	47	54	1
OS01G0621600	GSMUA_Achr8G25080_001	47	50	1
OS01G0621700	GSMUA_Achr10G14580_001	50	65	1
OS01G0621700	GSMUA_Achr1G28280_001	58	58	1
OS01G0621900	GSMUA_Achr6G22940_001	36	44	1
OS01G0622000	GSMUA_Achr4G08410_001	75	10	1
OS01G0622000	GSMUA_Achr4G15610_001	73	14	1
OS01G0622000	GSMUA_Achr9G05360_001	69	9	1
OS01G0622300	GSMUA_Achr11G12220_001	68	66	0
OS01G0622300	GSMUA_Achr6G21710_001	68	65	0
OS01G0622600	GSMUA_Achr1G05040_001	68	74	1
OS01G0622600	GSMUA_Achr2G06360_001	75	75	1
OS01G0622600	GSMUA_Achr6G31900_001	67	80	1
OS01G0622600	GSMUA_Achr9G05370_001	66	77	1
OS01G0622700	GSMUA_Achr3G15790_001	38	46	1
OS01G0622700	GSMUA_Achr3G31930_001	37	56	1
OS01G0622700	GSMUA_Achr6G31890_001	33	51	1
OS01G0622700	GSMUA_Achr7G24740_001	33	47	1
OS01G0622700	GSMUA_Achr9G05390_001	35	40	1
OS01G0623000	GSMUA_Achr7G24750_001	55	57	1
OS01G0623500	GSMUA_Achr9G05420_001	43	53	1
OS01G0623600	GSMUA_Achr11G11210_001	56	65	1
OS01G0624000	GSMUA_Achr4G08390_001	65	78	1
OS01G0624000	GSMUA_Achr7G24770_001	66	74	1
OS01G0624400	GSMUA_Achr1G13640_001	40	38	1
OS01G0624400	GSMUA_Achr1G13650_001	40	38	1
OS01G0624400	GSMUA_Achr5G09440_001	42	42	1
OS01G0624500	GSMUA_Achr4G15560_001	71	23	0
OS01G0624500	GSMUA_Achr7G10850_001	81	26	0
OS01G0624500	GSMUA_Achr7G14290_001	72	23	0
OS01G0624700	GSMUA_Achr10G01150_001	27	31	1
OS01G0624700	GSMUA_Achr10G14710_001	25	20	1
OS01G0624700	GSMUA_Achr10G22020_001	28	32	1
OS01G0624700	GSMUA_Achr1G05010_001	25	24	1
OS01G0624700	GSMUA_Achr5G09430_001	29	30	1
OS01G0624700	GSMUA_Achr6G31840_001	28	25	1
OS01G0624700	GSMUA_Achr7G14300_001	24	27	1
OS01G0624700	GSMUA_Achr8G19810_001	28	28	1
OS01G0624700	GSMUA_Achr9G05460_001	30	28	1
OS01G0625200	GSMUA_Achr7G14340_001	50	24	0
OS01G0625200	GSMUA_Achr8G15940_001	52	23	0
OS01G0625300	GSMUA_Achr3G15740_001	37	45	1
OS01G0625300	GSMUA_Achr3G31860_001	36	38	1
OS01G0625300	GSMUA_Achr7G24790_001	24	38	1
OS01G0625300	GSMUA_Achr8G27820_001	37	34	1
OS01G0625900	GSMUA_Achr1G04990_001	26	32	1
OS01G0625900	GSMUA_Achr9G05500_001	31	35	1
OS01G0626100	GSMUA_Achr1G13670_001	72	18	1
OS01G0626300	GSMUA_Achr6G31830_001	54	60	0
OS01G0626300	GSMUA_Achr9G05530_001	53	59	0
OS01G0626400	GSMUA_Achr1G04770_001	31	40	1
OS01G0626400	GSMUA_Achr3G31310_001	26	43	1
OS01G0626400	GSMUA_Achr4G02800_001	35	40	1
OS01G0626400	GSMUA_Achr4G07920_001	31	24	1
OS01G0626400	GSMUA_Achr4G14990_001	33	38	1
OS01G0626400	GSMUA_Achr6G22160_001	35	38	1
OS01G0626400	GSMUA_Achr6G27090_001	30	38	1
OS01G0626400	GSMUA_Achr7G25400_001	36	41	1
OS01G0626400	GSMUA_Achr9G06750_001	31	40	1
OS01G0627400	GSMUA_Achr3G31210_001	46	52	1
OS01G0627400	GSMUA_Achr3G31220_001	56	60	1
OS01G0627400	GSMUA_Achr3G31250_001	58	59	1
OS01G0627400	GSMUA_Achr3G31300_001	58	52	1
OS01G0627400	GSMUA_Achr4G02810_001	56	52	1
OS01G0627400	GSMUA_Achr4G02820_001	45	61	1
OS01G0627400	GSMUA_Achr4G02840_001	49	60	1
OS01G0627400	GSMUA_Achr4G02860_001	45	61	1
OS01G0627400	GSMUA_Achr4G02870_001	54	47	1
OS01G0627400	GSMUA_Achr4G02880_001	54	56	1
OS01G0627600	GSMUA_Achr3G31240_001	16	55	1
OS01G0627600	GSMUA_Achr3G31270_001	20	39	1
OS01G0627600	GSMUA_Achr3G31290_001	23	51	1
OS01G0627600	GSMUA_Achr7G25420_001	38	56	1
OS01G0627600	GSMUA_Achr7G25450_001	24	32	1
OS01G0627800	GSMUA_Achr3G31210_001	46	51	1
OS01G0627800	GSMUA_Achr3G31220_001	56	57	1
OS01G0627800	GSMUA_Achr3G31250_001	55	54	1
OS01G0627800	GSMUA_Achr3G31300_001	57	49	1
OS01G0627800	GSMUA_Achr4G02810_001	55	49	1
OS01G0627800	GSMUA_Achr4G02820_001	46	59	1
OS01G0627800	GSMUA_Achr4G02840_001	49	58	1
OS01G0627800	GSMUA_Achr4G02860_001	46	60	1
OS01G0627800	GSMUA_Achr4G02870_001	53	44	1
OS01G0627800	GSMUA_Achr4G02880_001	54	54	1
OS01G0627900	GSMUA_Achr3G31240_001	32	50	1
OS01G0627900	GSMUA_Achr3G31270_001	43	38	1
OS01G0627900	GSMUA_Achr3G31290_001	43	44	1
OS01G0627900	GSMUA_Achr7G25420_001	56	37	1
OS01G0627900	GSMUA_Achr7G25450_001	53	33	1
OS01G0627933	GSMUA_Achr3G31240_001	14	54	1
OS01G0627933	GSMUA_Achr3G31270_001	17	37	1
OS01G0627933	GSMUA_Achr3G31290_001	20	50	1
OS01G0627933	GSMUA_Achr7G25420_001	35	57	1
OS01G0627933	GSMUA_Achr7G25450_001	21	32	1
OS01G0628000	GSMUA_Achr3G31240_001	37	45	1
OS01G0628000	GSMUA_Achr3G31270_001	32	22	1
OS01G0628000	GSMUA_Achr3G31290_001	46	36	1
OS01G0628000	GSMUA_Achr7G25420_001	51	27	1
OS01G0628000	GSMUA_Achr7G25450_001	50	24	1
OS01G0628700	GSMUA_Achr3G31210_001	47	51	1
OS01G0628700	GSMUA_Achr3G31220_001	60	60	1
OS01G0628700	GSMUA_Achr3G31250_001	60	59	1
OS01G0628700	GSMUA_Achr3G31300_001	60	52	1
OS01G0628700	GSMUA_Achr4G02810_001	59	52	1
OS01G0628700	GSMUA_Achr4G02820_001	47	61	1
OS01G0628700	GSMUA_Achr4G02840_001	51	60	1
OS01G0628700	GSMUA_Achr4G02860_001	47	61	1
OS01G0628700	GSMUA_Achr4G02870_001	56	46	1
OS01G0628700	GSMUA_Achr4G02880_001	57	56	1
OS01G0628900	GSMUA_Achr3G31210_001	47	51	1
OS01G0628900	GSMUA_Achr3G31220_001	56	57	1
OS01G0628900	GSMUA_Achr3G31250_001	57	55	1
OS01G0628900	GSMUA_Achr3G31300_001	57	49	1
OS01G0628900	GSMUA_Achr4G02810_001	56	50	1
OS01G0628900	GSMUA_Achr4G02820_001	46	59	1
OS01G0628900	GSMUA_Achr4G02840_001	49	57	1
OS01G0628900	GSMUA_Achr4G02860_001	46	58	1
OS01G0628900	GSMUA_Achr4G02870_001	53	44	1
OS01G0628900	GSMUA_Achr4G02880_001	56	54	1
OS01G0629400	GSMUA_Achr3G31200_001	69	26	1
OS01G0629400	GSMUA_Achr4G14980_001	64	20	1
OS01G0629400	GSMUA_Achr8G27120_001	69	23	1
OS01G0629600	GSMUA_Achr1G27320_001	39	51	1
OS01G0629600	GSMUA_Achr6G22150_001	39	46	1
OS01G0629900	GSMUA_Achr1G11960_001	64	64	1
OS01G0630200	GSMUA_Achr4G21580_001	61	72	0
OS01G0630200	GSMUA_Achr8G14690_001	64	73	0
OS01G0630300	GSMUA_Achr4G02890_001	29	44	1
OS01G0631100	GSMUA_Achr1G13910_001	79	78	1
OS01G0631100	GSMUA_Achr6G27130_001	79	78	1
OS01G0631200	GSMUA_Achr6G27140_001	67	40	1
OS01G0631400	GSMUA_Achr3G16480_001	37	24	1
OS01G0631400	GSMUA_Achr8G27070_001	40	24	1
OS01G0631500	GSMUA_Achr3G31190_001	27	50	1
OS01G0631500	GSMUA_Achr4G14960_001	27	32	1
OS01G0631700	GSMUA_Achr4G02900_001	65	65	1
OS01G0631700	GSMUA_Achr4G10610_001	63	61	1
OS01G0631700	GSMUA_Achr6G27150_001	62	70	1
OS01G0631700	GSMUA_Achr7G25480_001	68	72	1
OS01G0631700	GSMUA_Achr9G06890_001	71	71	1
OS01G0631900	GSMUA_Achr1G27310_001	52	47	1
OS01G0631900	GSMUA_Achr3G31140_001	48	63	1
OS01G0631900	GSMUA_Achr4G01230_001	48	63	1
OS01G0631900	GSMUA_Achr7G25520_001	53	58	1
OS01G0631900	GSMUA_Achr8G27020_001	54	59	1
OS01G0633000	GSMUA_Achr4G01240_001	43	32	0
OS01G0633100	GSMUA_Achr4G02930_001	56	63	1
OS01G0633100	GSMUA_Achr4G10620_001	57	64	1
OS01G0633100	GSMUA_Achr6G27190_001	61	60	1
OS01G0633100	GSMUA_Achr9G06920_001	62	61	1
OS01G0633400	GSMUA_Achr2G09000_001	44	45	1
OS01G0633500	GSMUA_Achr3G31110_001	61	54	1
OS01G0633500	GSMUA_Achr4G10640_001	57	52	1
OS01G0634500	GSMUA_Achr3G15320_001	72	73	1
OS01G0634600	GSMUA_Achr6G27220_001	60	57	1
OS01G0634900	GSMUA_Achr2G11490_001	35	59	1
OS01G0635000	GSMUA_Achr10G20500_001	43	44	1
OS01G0635000	GSMUA_Achr2G08990_001	39	42	1
OS01G0635000	GSMUA_Achr2G22930_001	46	50	1
OS01G0635000	GSMUA_Achr2G23000_001	46	55	1
OS01G0635000	GSMUA_Achr4G07860_001	41	37	1
OS01G0635000	GSMUA_Achr4G14930_001	41	51	1
OS01G0635000	GSMUA_Achr6G22130_001	36	40	1
OS01G0635200	GSMUA_Achr10G20500_001	58	50	1
OS01G0635200	GSMUA_Achr2G08990_001	51	46	1
OS01G0635200	GSMUA_Achr2G22930_001	54	50	1
OS01G0635200	GSMUA_Achr2G23000_001	54	55	1
OS01G0635200	GSMUA_Achr4G07860_001	54	41	1
OS01G0635200	GSMUA_Achr4G14930_001	60	64	1
OS01G0635200	GSMUA_Achr6G22130_001	48	46	1
OS01G0635400	GSMUA_Achr6G30360_001	78	72	1
OS01G0635400	GSMUA_Achr6G30400_001	78	73	1
OS01G0635550	GSMUA_Achr3G31090_001	38	31	1
OS01G0635550	GSMUA_Achr4G07850_001	44	31	1
OS01G0635550	GSMUA_Achr4G14910_001	46	32	1
OS01G0635550	GSMUA_Achr6G22120_001	43	25	1
OS01G0635550	GSMUA_Achr6G27240_001	39	24	1
OS01G0635550	GSMUA_Achr7G25600_001	44	30	1
OS01G0635550	GSMUA_Achr8G27010_001	43	31	1
