Gene stable ID	Cyanidioschyzon merolae gene stable ID	% identity	Cyanidioschyzon merolae % identity	Orthology confidence [0 low, 1 high]
OS07G0209000	CMK108C	31	26	1
OS07G0211400	CMG113C	20	14	1
OS07G0212200	CML047C	32	29	1
OS07G0222300	CMS102C	19	15	1
OS07G0222800	CMS372C	40	41	1
OS07G0222900	CMP292C	20	6	1
OS07G0224900	CMQ382C	26	25	1
OS07G0227400	CMA075C	39	17	1
OS07G0229700	CMT501C	24	12	1
OS07G0229800	CMR476C	24	12	1
OS07G0229900	CMK118C	31	35	0
OS07G0230500	CMC047C	14	20	1
OS07G0231400	CMG103C	26	15	1
OS07G0232200	CMQ332C	22	31	1
OS07G0236800	CMB008C	39	27	1
OS07G0238700	CMS302C	25	3	1
OS07G0240300	CMT191C	25	23	1
OS07G0243100	CMG033C	34	35	1
OS07G0245100	CMO275C	37	35	1
OS07G0249200	CMC018C	20	18	1
OS07G0249200	CMH176C	23	23	1
OS07G0249600	CMM070C	17	15	1
OS07G0251301	CMG118C	37	35	0
OS07G0252000	CMQ257C	34	24	1
OS07G0258100	CML052C	8	7	1
OS07G0260300	CMP081C	38	37	1
OS07G0262200	CMD067C	55	53	1
OS07G0263400	CMQ289C	23	19	0
OS07G0264100	CMQ289C	19	21	0
OS07G0270900	CMT341C	37	31	1
OS07G0271000	CML223C	46	45	1
OS07G0271600	CMT341C	26	15	1
OS07G0274100	CML172C	17	17	1
OS07G0274800	CMF150C	47	31	1
OS07G0278400	CMG043C	55	15	1
OS07G0291100	CMN321C	32	24	1
OS07G0292800	CMT160C	39	32	1
OS07G0295000	CMR073C	40	36	0
OS07G0295800	CMR362C	23	20	1
OS07G0297500	CMN147C	15	23	1
OS07G0300900	CMJ016C	43	41	1
OS07G0405100	CML100C	40	40	1
OS07G0406300	CMR014C	45	43	1
OS07G0406600	CMP267C	5	1	1
OS07G0406800	CMK284C	30	26	1
OS07G0407300	CMT271C	22	11	1
OS07G0408700	CMP329C	43	42	1
OS07G0409500	CMP118C	30	34	1
OS07G0409700	CMJ253C	13	19	1
OS07G0409700	CMJ323C	7	33	1
OS07G0409900	CMF051C	23	27	1
OS07G0411200	CMS386C	60	59	1
OS07G0412400	CMI163C	36	35	1
OS07G0414200	CMJ023C	24	17	1
OS07G0416700	CMK291C	20	9	0
OS07G0416900	CMK291C	35	27	0
OS07G0417200	CMK291C	34	26	0
OS07G0418000	CMP136C	5	4	1
OS07G0425000	CMN318C	24	13	1
OS07G0435100	CMJ011C	27	26	1
OS07G0435300	CMV128C	42	35	1
OS07G0435400	CMP117C	35	35	0
OS07G0437500	CMP107C	21	17	0
OS07G0438700	CMB027C	22	10	1
OS07G0447800	CMC121C	44	39	1
OS07G0449100	CMB099C	43	39	0
OS07G0450000	CMC044C	67	67	1
OS07G0452500	CMQ020C	38	40	1
OS07G0454700	CML280C	38	38	0
OS07G0455100	CMG031C	20	17	1
OS07G0457550	CMQ405C	15	10	1
OS07G0459200	CMQ260C	25	14	0
OS07G0461900	CMQ064C	36	24	1
OS07G0463100	CMH017C	47	40	1
OS07G0463400	CMM012C	18	18	1
OS07G0464700	CMS319C	29	15	1
OS07G0467200	CMB155C	34	35	1
OS07G0467800	CMD119C	22	17	1
OS07G0470300	CMG118C	36	33	0
OS07G0471000	CMM326C	25	18	1
OS07G0472400	CMK182C	18	11	1
OS07G0474600	CMP046C	40	16	1
OS07G0475900	CMS469C	31	17	1
OS07G0476200	CMF035C	17	19	1
OS07G0477250	CMN227C	66	28	1
OS07G0479200	CMR100C	22	18	1
OS07G0479200	CMS442C	32	28	1
OS07G0484200	CMN147C	38	34	1
OS07G0484500	CMI099C	26	24	1
OS07G0485000	CMQ148C	15	14	1
OS07G0485400	CMR205C	50	17	1
OS07G0490700	CMI044C	21	6	1
OS07G0492000	CML110C	54	53	1
OS07G0492100	CMM102C	15	18	1
OS07G0492200	CML042C	34	27	0
OS07G0495100	CMM005C	49	43	0
OS07G0495200	CMN127C	34	38	1
OS07G0495400	CMN127C	18	10	1
OS07G0496000	CMQ122C	74	73	1
OS07G0496200	CMJ051C	37	37	0
OS07G0497000	CMQ215C	36	11	0
OS07G0497400	CMT048C	25	25	0
OS07G0501900	CMT604C	32	20	0
OS07G0503700	CMS102C	19	14	1
OS07G0504200	CML077C	9	12	1
OS07G0504500	CML077C	12	11	1
OS07G0507000	CMK117C	29	16	1
OS07G0507300	CMS345C	24	31	0
OS07G0508500	CMK144C	12	2	1
OS07G0509600	CME165C	38	37	1
OS07G0509700	CMD100C	29	22	1
OS07G0509800	CMT162C	36	57	0
OS07G0511900	CMB028C	5	3	1
OS07G0511900	CMB029C	8	3	1
OS07G0512000	CML204C	23	21	1
OS07G0513000	CMQ087C	44	43	1
OS07G0513100	CMF177C	12	24	1
OS07G0516200	CMO242C	36	19	1
OS07G0517000	CMT131C	23	18	1
OS07G0517300	CMI207C	15	14	1
OS07G0520900	CMT312C	13	27	1
OS07G0522500	CMD134C	27	17	1
OS07G0522900	CMG153C	38	21	1
OS07G0523100	CMC044C	67	67	1
OS07G0523150	CMC044C	67	67	1
OS07G0523300	CMC044C	68	63	1
OS07G0523500	CMC044C	68	63	1
OS07G0523700	CMC044C	68	63	1
OS07G0528900	CMI249C	27	9	1
OS07G0528900	CMK304C	32	9	1
OS07G0529800	CMT321C	53	54	1
OS07G0530100	CMT469C	20	22	1
OS07G0531600	CMA017C	46	31	1
OS07G0531600	CMK217C	45	25	1
OS07G0531700	CMS138C	25	28	1
OS07G0531700	CMS139C	11	41	1
OS07G0534000	CMP233C	43	24	1
OS07G0543100	CMJ087C	24	32	1
OS07G0543300	CMJ087C	23	7	1
OS07G0544900	CMJ238C	24	41	1
OS07G0545300	CMN170C	68	44	1
OS07G0545300	CMN174C	68	44	1
OS07G0545400	CMN170C	70	45	1
OS07G0545400	CMN174C	70	45	1
OS07G0546000	CMB062C	41	37	0
OS07G0546600	CME148C	41	36	1
OS07G0546700	CMJ170C	55	47	1
OS07G0549700	CMQ386C	9	2	1
OS07G0553700	CMB099C	32	22	0
OS07G0556200	CMI281C	51	48	1
OS07G0556200	CMO066C	50	47	1
OS07G0556200	CMQ165C	51	48	1
OS07G0558200	CMR198C	24	28	1
OS07G0558300	CMR198C	23	28	1
OS07G0558500	CME041C	24	21	1
OS07G0563700	CMM150C	17	19	1
OS07G0563800	CMJ165C	13	25	0
OS07G0565000	CMO287C	53	54	1
OS07G0565100	CMO287C	53	54	1
OS07G0565600	CMR079C	23	15	1
OS07G0565700	CMS228C	12	11	1
OS07G0567100	CMS319C	38	36	1
OS07G0570700	CMQ461C	36	31	1
OS07G0572050	CMI002C	20	8	1
OS07G0572050	CMS002C	20	8	1
OS07G0572050	CMT003C	20	9	1
OS07G0572100	CMI002C	27	19	1
OS07G0572100	CMS002C	27	19	1
OS07G0572100	CMT003C	27	19	1
OS07G0572900	CME054C	64	64	0
OS07G0572900	CMN168C	64	64	0
OS07G0573100	CMB151C	30	43	1
OS07G0573800	CMN110C	22	17	1
OS07G0574800	CMT504C	82	82	1
OS07G0575100	CMI255C	29	27	1
OS07G0575800	CMC183C	36	13	1
OS07G0576000	CMS413C	33	30	1
OS07G0577400	CMB015C	44	50	0
OS07G0577700	CMH132C	59	55	1
OS07G0578600	CMH212C	24	32	1
OS07G0578600	CMM112C	24	31	1
OS07G0580900	CMK058C	43	40	1
OS07G0581100	CMT427C	43	15	0
OS07G0584000	CMK012C	49	48	1
OS07G0585100	CMJ207C	35	27	1
OS07G0585600	CMB127C	3	2	1
OS07G0585800	CMO080C	36	32	1
OS07G0586500	CME143C	33	20	1
OS07G0587100	CMC104C	13	7	1
OS07G0587400	CMM111C	62	60	0
OS07G0589400	CMQ050C	30	27	1
OS07G0593400	CMI302C	31	23	1
OS07G0596300	CMF060C	19	9	0
OS07G0597000	CMS351C	47	47	1
OS07G0598100	CMT634C	21	10	1
OS07G0598300	CMR070C	16	22	1
OS07G0603200	CMJ206C	26	24	1
OS07G0603900	CMT481C	3	6	1
OS07G0604000	CMC120C	24	21	1
OS07G0604500	CMS471C	43	41	1
OS07G0604550	CMS471C	44	33	1
OS07G0606600	CMR350C	30	44	1
OS07G0607700	CMB126C	26	17	0
OS07G0607800	CMO169C	21	30	1
OS07G0608300	CMQ233C	36	23	1
OS07G0608300	CMT218C	39	39	1
OS07G0608500	CMN148C	73	65	0
OS07G0608800	CMT012C	24	21	1
OS07G0608900	CMT012C	10	3	1
OS07G0612500	CMO165C	11	17	1
OS07G0613200	CMD140C	64	62	1
OS07G0614100	CMN208C	36	33	1
OS07G0614500	CME120C	40	40	1
OS07G0614600	CMN086C	17	12	1
OS07G0614700	CMB074C	28	6	1
OS07G0615800	CMG169C	38	35	1
OS07G0616500	CMQ436C	48	45	1
OS07G0616600	CMT410C	50	51	1
OS07G0618500	CMQ278C	32	38	0
OS07G0621100	CMQ136C	18	14	1
OS07G0622100	CMT154C	62	63	1
OS07G0622200	CMQ120C	45	48	1
OS07G0622200	CMT165C	36	33	1
OS07G0623300	CML202C	18	25	0
OS07G0623400	CMJ060C	27	31	1
OS07G0624700	CMJ199C	30	21	0
OS07G0624900	CMP118C	33	39	1
OS07G0625400	CMP118C	22	27	1
OS07G0625500	CMP118C	35	36	1
OS07G0625600	CMP118C	35	36	1
OS07G0626100	CMR179C	40	30	1
OS07G0626600	CML102C	41	31	0
OS07G0626800	CMN162C	34	22	1
OS07G0627000	CMT204C	24	15	1
OS07G0627300	CMR098C	12	15	1
OS07G0627800	CMG124C	61	55	1
OS07G0627800	CMN324C	51	51	1
OS07G0631100	CMO247C	39	39	1
OS07G0632700	CMC072C	27	25	1
OS07G0633500	CMC036C	36	26	1
OS07G0636000	CMM044C	46	65	0
OS07G0637300	CMR225C	45	36	1
OS07G0638300	CMC039C	36	36	0
OS07G0638400	CMC039C	35	35	0
OS07G0639600	CMD144C	27	20	1
OS07G0639800	CMT351C	68	67	1
OS07G0639900	CML322C	32	38	1
OS07G0640200	CMB053C	39	38	1
OS07G0641700	CMF129C	50	49	1
OS07G0642300	CMG085C	45	38	1
OS07G0642900	CMM052C	36	27	1
OS07G0644000	CMO239C	21	19	1
OS07G0645100	CMO046C	26	5	1
OS07G0645200	CMO046C	38	3	1
OS07G0645400	CMJ185C	69	71	0
OS07G0646000	CMA130C	6	1	1
OS07G0646100	CMG203C	30	16	0
OS07G0647100	CMJ207C	32	25	1
OS07G0655900	CMD053C	25	20	1
OS07G0656500	CMO212C	60	29	1
OS07G0656500	CMO215C	13	13	1
OS07G0657200	CMR203C	22	19	1
OS07G0657500	CMG210C	16	15	1
OS07G0658200	CMQ175C	19	26	1
OS07G0658400	CMV060C	60	42	1
OS07G0659500	CMR484C	22	18	0
OS07G0660000	CMK083C	46	45	1
OS07G0660700	CMI236C	27	23	1
OS07G0660700	CMI237C	24	25	1
OS07G0661100	CMQ042C	43	43	1
OS07G0661300	CMP333C	27	21	1
OS07G0661800	CMQ185C	40	23	0
OS07G0662500	CME120C	39	38	1
OS07G0662600	CMH131C	24	22	1
OS07G0662900	CMP352C	38	38	1
OS07G0667100	CMJ087C	23	24	1
OS07G0669200	CMG146C	21	23	1
OS07G0670600	CMN108C	47	48	1
OS07G0673100	CMC134C	60	59	1
OS07G0674200	CMS080C	51	50	1
OS07G0674700	CMB018C	53	54	0
OS07G0678300	CML025C	25	6	1
OS07G0680500	CML287C	24	4	0
OS07G0680900	CMT297C	32	22	1
OS07G0681000	CMH061C	42	38	1
OS07G0681300	CMD096C	20	19	1
OS07G0685800	CMR042C	23	31	0
OS07G0687300	CMT021C	21	12	1
OS07G0687500	CMS316C	30	20	1
OS07G0688000	CMQ308C	34	27	1
OS07G0688300	CMT096C	36	24	0
OS07G0688500	CMQ424C	27	25	0
OS07G0688800	CML274C	42	42	1
OS07G0689300	CMQ097C	43	22	0
OS07G0689400	CMJ225C	24	4	1
OS07G0689400	CMJ226C	0	0	1
OS07G0691600	CMP126C	25	29	0
OS07G0691800	CMJ186C	71	71	0
OS07G0692800	CMN210C	46	48	1
OS07G0693500	CMI114C	40	42	1
OS07G0693900	CMF174C	17	16	1
OS07G0694600	CML204C	41	44	1
OS07G0695800	CMF068C	50	47	0
OS08G0100200	CMQ444C	27	25	1
OS08G0100400	CMT548C	20	13	1
OS08G0102000	CMK299C	23	18	1
OS08G0103400	CMF075C	26	30	1
OS08G0104600	CMV193C	40	57	0
OS08G0104900	CMK248C	25	21	1
OS08G0105000	CME142C	9	7	1
OS08G0107500	CMG027C	27	35	1
OS08G0108200	CMP030C	30	28	1
OS08G0109300	CMT571C	36	14	1
OS08G0110700	CMP267C	11	11	1
OS08G0113800	CMO210C	17	17	0
OS08G0116566	CMM176C	21	1	1
OS08G0116700	CMM176C	10	1	1
OS08G0117200	CME054C	65	68	0
OS08G0117200	CMN168C	65	68	0
OS08G0117300	CME054C	72	72	0
OS08G0117300	CMN168C	72	72	0
OS08G0118900	CMN150C	18	16	1
OS08G0118900	CMT384C	22	9	1
OS08G0119100	CMD107C	16	20	1
OS08G0119100	CMN056C	13	16	1
OS08G0119100	CMR394C	16	20	1
OS08G0119200	CMD107C	15	8	1
OS08G0119200	CMN056C	13	7	1
OS08G0119200	CMR394C	14	8	1
OS08G0119300	CMD107C	13	7	1
OS08G0119300	CMN056C	11	6	1
OS08G0119300	CMR394C	13	7	1
OS08G0120000	CMW002C	33	43	1
OS08G0120600	CME145C	60	60	1
OS08G0122000	CMF150C	45	30	1
OS08G0128300	CMS412C	26	11	0
OS08G0128500	CME175C	61	54	1
OS08G0129700	CMA041C	34	39	1
OS08G0130500	CMQ445C	43	42	1
OS08G0133000	CMH078C	23	20	1
OS08G0133700	CMH078C	23	20	1
OS08G0135100	CME147C	18	15	1
OS08G0135900	CMJ191C	62	57	1
OS08G0137100	CMK173C	34	22	1
OS08G0137200	CMR270C	34	29	1
OS08G0137250	CMK173C	26	22	1
OS08G0139200	CMQ350C	53	53	1
OS08G0140300	CMP107C	21	18	0
OS08G0140500	CMP107C	22	19	0
OS08G0141400	CMQ432C	32	20	1
OS08G0143700	CMT035C	1	1	0
OS08G0150800	CMJ139C	59	56	0
OS08G0151400	CMH215C	47	29	1
OS08G0151400	CMM109C	47	29	1
OS08G0151400	CMQ416C	47	17	1
OS08G0152800	CMH277C	24	22	1
OS08G0154600	CMM263C	32	41	1
OS08G0154700	CMB130C	44	41	1
OS08G0154900	CMH242C	30	20	0
OS08G0155000	CMQ071C	43	36	1
OS08G0156800	CMP012C	51	42	1
OS08G0157000	CMS295C	45	47	1
OS08G0157600	CMS371C	12	15	1
OS08G0158500	CMK220C	43	41	1
OS08G0158900	CMB146C	18	13	0
OS08G0159000	CMA124C	16	8	1
OS08G0161100	CMK220C	27	15	1
OS08G0161500	CMD098C	25	26	0
OS08G0161700	CMN320C	34	26	1
OS08G0162033	CMH224C	33	29	1
OS08G0162400	CME171C	13	20	1
OS08G0162800	CMP278C	41	40	1
OS08G0163200	CMA101C	23	14	0
OS08G0163300	CMT350C	21	14	1
OS08G0163400	CMQ213C	26	24	1
OS08G0165800	CMK040C	18	10	1
OS08G0171600	CMH117C	33	13	0
OS08G0174500	CMR350C	24	45	1
OS08G0175300	CMO270C	34	37	1
OS08G0175600	CMO270C	25	15	1
OS08G0176100	CMQ096C	31	33	1
OS08G0176800	CMI077C	43	36	0
OS08G0177600	CMB035C	30	23	1
OS08G0180000	CMP091C	41	41	1
OS08G0180300	CMI119C	21	22	1
OS08G0187900	CMF187C	30	21	1
OS08G0191200	CMJ084C	44	45	1
OS08G0191200	CMJ085C	16	41	1
OS08G0191433	CMM317C	10	10	1
OS08G0191700	CMP124C	26	19	0
OS08G0191800	CMJ139C	50	43	0
OS08G0197700	CMT579C	52	58	0
OS08G0199300	CME188C	58	57	1
OS08G0206600	CML194C	39	38	1
OS08G0207000	CMO287C	62	22	1
OS08G0223900	CMJ009C	33	33	1
OS08G0224300	CMV237C	17	26	1
OS08G0224700	CMQ283C	36	33	1
OS08G0224800	CMS052C	45	43	1
OS08G0225000	CMI240C	29	46	1
OS08G0237200	CML145C	60	60	1
OS08G0241600	CMD040C	30	21	1
OS08G0242800	CMQ213C	17	22	1
OS08G0243600	CMJ229C	6	7	0
OS08G0245400	CMG023C	36	36	1
OS08G0246400	CMK031C	24	26	1
OS08G0248900	CMT157C	54	56	1
OS08G0250300	CMG118C	37	36	0
OS08G0250700	CMB065C	32	28	1
OS08G0250700	CMB107C	32	28	1
OS08G0254500	CMV181C	20	32	1
OS08G0266300	CMH133C	27	26	1
OS08G0266700	CML311C	13	16	1
OS08G0278900	CML320C	35	28	1
OS08G0280100	CME135C	27	29	1
OS08G0280100	CMG168C	26	28	1
OS08G0280200	CMF060C	15	9	0
OS08G0282400	CMP229C	41	36	1
OS08G0282500	CMQ016C	24	19	1
OS08G0285200	CMQ016C	20	17	1
OS08G0288200	CMT571C	23	15	1
OS08G0288400	CMQ473C	37	38	1
OS08G0295300	CMS208C	48	49	1
OS08G0299000	CMP017C	41	27	1
OS08G0299400	CMI271C	37	22	1
OS08G0300300	CMQ133C	18	21	0
OS08G0304900	CMP170C	19	30	1
OS08G0307300	CMF111C	38	25	1
OS08G0308100	CMC064C	51	51	1
OS08G0309300	CMI263C	41	26	1
OS08G0310100	CMC132C	33	23	1
OS08G0310500	CMS251C	9	4	1
OS08G0314800	CMJ286C	46	31	0
OS08G0314800	CMJ288C	35	33	0
OS08G0320000	CMJ139C	54	22	0
OS08G0320100	CMR392C	23	29	0
OS08G0320400	CMJ081C	19	11	1
OS08G0320400	CMT240C	14	10	1
OS08G0322600	CMT588C	34	40	1
OS08G0323400	CMS181C	27	26	1
OS08G0326400	CML317C	54	56	1
OS08G0326600	CML167C	48	49	1
OS08G0327400	CMT381C	33	37	1
OS08G0338700	CML088C	28	29	1
OS08G0338900	CMD117C	2	2	1
OS08G0342400	CMN129C	34	30	1
OS08G0344100	CMJ129C	51	54	0
OS08G0344300	CMB099C	42	39	0
OS08G0344600	CMN328C	40	42	1
OS08G0345700	CMH052C	34	35	1
OS08G0347500	CMN290C	16	19	1
OS08G0359000	CMC040C	29	21	1
OS08G0359100	CMR054C	9	9	0
OS08G0359100	CMR488C	12	13	0
OS08G0359200	CMR054C	10	10	0
OS08G0359200	CMR488C	11	12	0
OS08G0359500	CMQ190C	27	24	1
OS08G0359600	CMS212C	38	16	1
OS08G0363800	CMF122C	37	21	0
OS08G0364900	CMR099C	36	39	0
OS08G0366000	CME095C	38	39	1
OS08G0367625	CMO202C	13	5	1
OS08G0368000	CMO202C	50	15	1
OS08G0369700	CMF122C	35	35	0
OS08G0374100	CME162C	32	36	0
OS08G0374800	CMA041C	48	55	1
OS08G0375500	CMP118C	38	38	1
OS08G0375700	CMP118C	38	38	1
OS08G0375900	CMS480C	26	13	1
OS08G0376200	CMS480C	21	5	1
OS08G0377400	CMT575C	28	18	0
OS08G0378900	CMN336C	18	3	1
OS08G0379300	CMT465C	12	13	1
OS08G0382400	CMK307C	39	37	1
OS08G0384500	CMD134C	26	26	1
OS08G0386300	CMR151C	49	40	0
OS08G0386800	CMS501C	23	21	1
OS08G0387200	CMH234C	18	13	1
OS08G0387200	CMJ184C	17	10	1
OS08G0387200	CMK237C	18	14	1
OS08G0387200	CMO114C	20	15	1
OS08G0388900	CMT588C	34	39	1
OS08G0389300	CMT588C	45	26	1
OS08G0389700	CMH234C	18	13	1
OS08G0389700	CMJ184C	17	10	1
OS08G0389700	CMK237C	19	14	1
OS08G0389700	CMO114C	19	15	1
OS08G0393600	CMR006C	9	3	1
OS08G0398000	CMJ039C	25	23	1
OS08G0398300	CMH235C	27	26	1
OS08G0398350	CMH235C	27	23	1
OS08G0398700	CMS341C	41	39	1
OS08G0399600	CMB051C	17	26	1
OS08G0401500	CMP087C	21	19	0
OS08G0404200	CMP308C	34	31	1
OS08G0404200	CMV035C	30	42	1
OS08G0404300	CMP308C	34	31	1
OS08G0404300	CMV035C	30	42	1
OS08G0404350	CMS358C	18	3	1
OS08G0407000	CMV025C	27	34	1
OS08G0408200	CMI014C	31	15	1
OS08G0411200	CML067C	31	25	1
OS08G0412200	CMI122C	27	34	1
OS08G0412600	CML175C	3	2	1
OS08G0413000	CML023C	56	59	0
OS08G0416100	CMO107C	25	25	1
OS08G0422000	CMC032C	36	33	1
OS08G0422200	CMT536C	22	6	0
OS08G0424200	CMT071C	50	26	0
OS08G0426000	CMH017C	11	21	1
OS08G0427500	CML097C	26	19	1
OS08G0427700	CMN170C	69	44	1
OS08G0427700	CMN174C	69	44	1
OS08G0429800	CMD096C	11	13	1
OS08G0430200	CMK054C	23	21	1
OS08G0431300	CMN233C	46	28	0
OS08G0431500	CMT552C	25	37	1
OS08G0432500	CML200C	27	16	1
OS08G0432500	CMM121C	28	24	1
OS08G0433350	CMV240C	57	74	1
OS08G0433600	CMN079C	27	26	1
OS08G0435700	CMK280C	22	11	1
OS08G0436600	CMQ405C	12	3	1
OS08G0436800	CMP012C	51	42	1
OS08G0439000	CMI162C	18	11	1
OS08G0439000	CMM196C	22	11	1
OS08G0440000	CMI250C	26	22	1
OS08G0440300	CMO135C	42	38	0
OS08G0440500	CML320C	34	27	1
OS08G0440800	CMT034C	54	55	1
OS08G0441600	CMQ210C	32	29	1
OS08G0442300	CMJ269C	37	34	1
OS08G0447000	CMC149C	41	40	1
OS08G0447300	CMT035C	1	1	0
OS08G0447900	CMM165C	18	17	0
OS08G0450900	CMJ282C	26	10	1
OS08G0450900	CMQ253C	29	13	1
OS08G0451000	CML034C	20	18	1
OS08G0457600	CMT625C	20	15	1
OS08G0463900	CMO186C	28	30	1
OS08G0464000	CMP323C	26	27	1
OS08G0465800	CMF072C	45	49	1
OS08G0466200	CMF073C	27	24	1
OS08G0467400	CMP282C	17	27	1
OS08G0468100	CMG019C	42	40	1
OS08G0468400	CMG078C	18	14	1
OS08G0468700	CMG019C	41	40	1
OS08G0469400	CMC072C	26	14	1
OS08G0469700	CMN333C	12	4	0
OS08G0471900	CMT309C	32	29	1
OS08G0474700	CMF170C	47	46	1
OS08G0480100	CME016C	31	29	0
OS08G0480400	CMH078C	25	21	1
OS08G0481950	CMP119C	48	47	0
OS08G0482100	CMG177C	13	14	1
OS08G0484400	CMG165C	25	19	1
OS08G0484500	CMQ120C	48	48	1
OS08G0484500	CMT165C	37	32	1
OS08G0484600	CMF139C	44	42	1
OS08G0485300	CMO268C	26	17	1
OS08G0485900	CMH042C	35	30	1
OS08G0486200	CML202C	19	28	0
OS08G0487900	CMD098C	24	27	0
OS08G0489800	CMM224C	21	16	1
OS08G0492100	CMR392C	17	26	0
OS08G0493900	CMS119C	23	23	1
OS08G0496900	CMQ473C	37	38	1
OS08G0497600	CMI014C	30	14	1
OS08G0499200	CML267C	23	24	1
OS08G0500100	CMK124C	24	27	1
OS08G0500800	CMF024C	13	30	1
OS08G0500900	CMT058C	28	29	1
OS08G0501132	CMT058C	32	21	1
OS08G0502700	CMS429C	50	49	1
OS08G0502800	CMM087C	15	15	1
OS08G0503700	CMP026C	19	18	0
OS08G0504400	CMH116C	36	17	1
OS08G0504800	CMT328C	31	27	1
OS08G0505300	CMP175C	44	25	1
OS08G0506000	CMJ174C	18	27	1
OS08G0506500	CMR425C	21	18	1
OS08G0510300	CMF073C	26	24	1
OS08G0510400	CMR373C	25	27	1
OS08G0510900	CMQ181C	14	15	1
OS08G0511900	CMA011C	24	16	0
OS08G0512300	CMT217C	46	40	0
OS08G0512600	CMH128C	46	41	1
OS08G0513100	CMR315C	31	16	1
OS08G0515700	CMH064C	11	11	1
OS08G0517200	CMQ379C	38	16	0
OS08G0517500	CMN110C	21	18	1
OS08G0517700	CML122C	24	18	1
OS08G0517900	CMG062C	34	39	1
OS08G0517900	CMT544C	34	39	1
OS08G0520000	CMM235C	23	20	1
OS08G0520900	CMI294C	38	27	1
OS08G0520900	CMS197C	42	32	1
OS08G0522600	CMJ043C	19	14	0
OS08G0524600	CMJ289C	57	18	1
OS08G0526300	CMS251C	20	19	1
OS08G0527100	CMR057C	13	20	1
OS08G0527300	CMR057C	9	8	1
OS08G0527400	CMR057C	11	8	1
OS08G0527600	CMR057C	14	9	1
OS08G0527800	CMR057C	14	3	1
OS08G0527900	CMR057C	15	17	1
OS08G0528000	CMR057C	14	16	1
OS08G0528100	CMR057C	13	18	1
OS08G0528500	CMS279C	36	23	1
OS08G0529100	CMT477C	49	44	1
OS08G0530000	CML265C	20	41	1
OS08G0530200	CMQ463C	56	49	1
OS08G0530400	CMR126C	38	31	0
OS08G0531000	CMR114C	19	21	1
OS08G0531300	CMC144C	26	29	1
OS08G0531900	CMA095C	17	6	1
OS08G0532200	CMP285C	61	58	1
OS08G0532300	CMT450C	49	46	1
OS08G0535600	CMI216C	52	41	1
OS08G0535700	CMI096C	21	10	1
OS08G0535700	CMR112C	22	13	1
OS08G0536000	CMS327C	57	55	1
OS08G0538000	CMC037C	43	46	1
OS08G0538700	CMT038C	17	19	1
OS08G0539100	CMF075C	24	28	1
OS08G0539600	CMT367C	2	3	0
OS08G0540100	CML210C	50	50	0
OS08G0541400	CMD070C	18	23	1
OS08G0542000	CMP247C	53	51	0
OS08G0542100	CMO310C	29	32	0
OS08G0542600	CMC057C	35	25	1
OS08G0544400	CMD134C	26	16	1
OS08G0544900	CMM189C	43	33	1
OS08G0545200	CMA009C	46	46	1
OS08G0545700	CMT494C	11	12	0
OS08G0547100	CMC120C	26	27	1
OS08G0548200	CMR190C	21	27	1
OS08G0548900	CMT379C	51	45	1
OS08G0550100	CML133C	34	26	1
OS08G0553800	CMV242C	29	38	1
OS08G0556200	CMF158C	34	34	1
OS08G0556600	CMJ245C	37	29	1
OS08G0557000	CMI267C	47	25	1
OS08G0557200	CMQ308C	34	28	1
OS08G0557400	CME061C	31	32	1
OS08G0557600	CMT414C	49	43	1
OS08G0557900	CMS084C	27	21	0
OS08G0558000	CMP179C	53	38	1
OS08G0558200	CMI219C	41	27	1
OS08G0558600	CMC018C	22	19	1
OS08G0558600	CMH176C	21	20	1
OS08G0558800	CMP179C	55	39	1
OS08G0559200	CMM240C	45	54	0
OS08G0559600	CMI142C	43	40	0
OS08G0560900	CMV144C	41	60	1
OS08G0562100	CMP193C	35	36	1
OS08G0562100	CMT611C	31	38	1
OS08G0562700	CMF182C	44	23	1
OS08G0564100	CMI264C	42	34	0
OS08G0564500	CML111C	32	39	0
OS08G0565800	CMT629C	23	21	1
OS08G0566400	CMS263C	34	30	1
OS08G0566600	CMT289C	39	35	1
OS08G0566900	CMG125C	27	15	1
OS08G0566900	CMO253C	26	22	1
OS08G0567100	CMJ133C	17	10	1
OS09G0103600	CMJ144C	15	27	0
OS09G0106700	CMJ282C	25	15	1
OS09G0106700	CMQ253C	21	15	1
OS09G0109500	CMG053C	31	29	1
OS09G0109800	CMJ093C	46	44	1
OS09G0110200	CMQ136C	11	11	1
OS09G0110750	CMV190C	32	9	1
OS09G0115400	CMJ286C	47	31	0
OS09G0115400	CMJ288C	34	33	0
OS09G0116050	CMN156C	19	9	1
OS09G0116400	CMC082C	22	21	0
OS09G0121000	CMA066C	39	4	1
OS09G0121050	CMA066C	18	8	1
OS09G0121900	CMN032C	22	8	1
OS09G0121900	CMS019C	22	8	1
OS09G0127800	CMD156C	42	36	0
OS09G0135100	CMT622C	9	0	1
OS09G0135700	CMS432C	37	50	1
OS09G0241100	CMS062C	20	15	1
OS09G0242300	CMA138C	39	36	1
OS09G0244900	CMN321C	32	24	1
OS09G0245500	CMR064C	13	10	1
OS09G0246200	CMJ257C	33	25	0
OS09G0246250	CMC141C	28	12	1
OS09G0247700	CMK159C	8	0	1
OS09G0249700	CMD050C	45	43	1
OS09G0249900	CMV226C	42	63	1
OS09G0250700	CMG075C	36	33	1
