Gene stable ID	Leersia perrieri gene stable ID	% identity	Leersia perrieri % identity	Orthology confidence [0 low, 1 high]
OS03G0645000	LPERR03G22710	86	72	1
OS03G0645100	LPERR03G22720	98	82	1
OS03G0645200	LPERR03G22730	89	22	1
OS03G0645900	LPERR03G22740	93	93	1
OS03G0646100	LPERR03G22750	89	87	1
OS03G0646200	LPERR03G22780	84	87	1
OS03G0646300	LPERR03G22790	93	91	1
OS03G0646400	LPERR03G22800	77	54	1
OS03G0646900	LPERR03G22820	97	38	1
OS03G0647400	LPERR03G22830	28	55	1
OS03G0647500	LPERR03G22840	87	59	1
OS03G0647800	LPERR03G22850	88	86	1
OS03G0648100	LPERR03G22860	90	91	1
OS03G0648250	LPERR04G01820	24	31	0
OS03G0648250	LPERR09G04220	22	36	0
OS03G0648300	LPERR03G22870	79	71	1
OS03G0648400	LPERR03G22880	75	94	1
OS03G0648600	LPERR03G22890	44	47	1
OS03G0648800	LPERR03G22900	47	71	1
OS03G0648900	LPERR03G22910	83	47	1
OS03G0649000	LPERR03G22950	87	92	1
OS03G0650000	LPERR03G22960	91	88	1
OS03G0650200	LPERR03G22970	41	45	1
OS03G0650300	LPERR03G22990	42	58	1
OS03G0650400	LPERR03G23000	76	79	1
OS03G0650700	LPERR03G23010	95	95	1
OS03G0650800	LPERR03G23050	71	81	1
OS03G0650900	LPERR03G23060	96	92	1
OS03G0651000	LPERR03G23070	81	79	1
OS03G0651100	LPERR03G23090	86	48	1
OS03G0651300	LPERR03G23100	90	90	1
OS03G0651800	LPERR01G38360	71	79	1
OS03G0651800	LPERR02G13150	66	76	1
OS03G0652000	LPERR03G23110	92	37	1
OS03G0652100	LPERR03G23120	91	92	1
OS03G0652400	LPERR03G20860	50	26	1
OS03G0652400	LPERR03G22940	56	32	1
OS03G0652400	LPERR03G23190	54	29	1
OS03G0653100	LPERR03G20860	50	21	1
OS03G0653100	LPERR03G22940	50	22	1
OS03G0653100	LPERR03G23190	51	22	1
OS03G0653900	LPERR03G20850	46	50	1
OS03G0654400	LPERR03G23200	90	91	1
OS03G0654500	LPERR03G23210	89	89	1
OS03G0654600	LPERR03G23220	90	52	1
OS03G0654700	LPERR03G23230	53	49	1
OS03G0655100	LPERR03G23240	75	75	1
OS03G0655200	LPERR03G23250	88	89	1
OS03G0655300	LPERR03G23260	87	90	1
OS03G0655400	LPERR03G23270	77	71	0
OS03G0655500	LPERR03G23280	75	92	1
OS03G0656000	LPERR03G23310	52	67	1
OS03G0656100	LPERR03G23320	41	22	0
OS03G0656201	LPERR03G23330	53	63	0
OS03G0656500	LPERR03G23340	85	85	1
OS03G0656800	LPERR03G23350	86	86	1
OS03G0657000	LPERR12G14180	97	92	1
OS03G0657100	LPERR03G23370	87	87	1
OS03G0657400	LPERR03G23380	68	72	1
OS03G0658800	LPERR03G23410	63	76	1
OS03G0659200	LPERR03G23420	84	86	1
OS03G0659300	LPERR03G23430	84	86	0
OS03G0659400	LPERR03G23440	37	50	0
OS03G0659800	LPERR03G23460	95	36	1
OS03G0659900	LPERR03G23470	96	96	1
OS03G0660300	LPERR03G23490	55	50	1
OS03G0660400	LPERR03G23490	63	57	1
OS03G0660500	LPERR03G23490	72	66	1
OS03G0660700	LPERR03G23500	61	57	1
OS03G0661300	LPERR03G23520	98	98	1
OS03G0661500	LPERR03G23530	70	69	1
OS03G0663500	LPERR03G23560	86	82	1
OS03G0663700	LPERR03G23570	79	42	1
OS03G0663800	LPERR03G23580	70	31	1
OS03G0663900	LPERR03G20950	41	79	1
OS03G0663900	LPERR03G23600	41	65	1
OS03G0664300	LPERR03G23640	70	57	1
OS03G0664600	LPERR03G23650	62	65	1
OS03G0664700	LPERR03G23660	89	96	1
OS03G0664800	LPERR03G23670	71	79	1
OS03G0665000	LPERR03G23680	69	77	1
OS03G0665200	LPERR03G23690	64	71	1
OS03G0665700	LPERR03G23710	92	94	1
OS03G0665800	LPERR03G23720	91	91	1
OS03G0666100	LPERR03G23730	96	82	1
OS03G0666200	LPERR03G23740	93	96	1
OS03G0666300	LPERR03G23750	35	41	1
OS03G0666500	LPERR03G23760	99	99	1
OS03G0666600	LPERR03G27090	68	69	1
OS03G0666700	LPERR03G23770	86	93	1
OS03G0667100	LPERR03G23780	77	76	1
OS03G0667300	LPERR03G23790	71	32	1
OS03G0667400	LPERR03G23800	93	38	1
OS03G0667500	LPERR03G23790	82	37	1
OS03G0667700	LPERR03G23810	86	81	1
OS03G0667800	LPERR03G14920	99	99	1
OS03G0667800	LPERR05G11120	98	98	1
OS03G0668000	LPERR03G24010	62	61	1
OS03G0668000	LPERR03G24020	62	63	1
OS03G0668000	LPERR10G08840	37	47	1
OS03G0668100	LPERR03G24010	55	30	1
OS03G0668100	LPERR03G24020	55	31	1
OS03G0668100	LPERR10G08840	24	17	1
OS03G0668900	LPERR03G23980	85	81	1
OS03G0669000	LPERR03G23970	88	86	1
OS03G0669000	LPERR07G01040	82	77	1
OS03G0669100	LPERR03G23960	77	68	1
OS03G0669200	LPERR03G23950	98	98	1
OS03G0669300	LPERR03G23940	92	81	1
OS03G0669600	LPERR03G23920	100	45	1
OS03G0669800	LPERR02G18070	87	72	1
OS03G0669900	LPERR03G23910	42	48	0
OS03G0670000	LPERR03G23890	80	81	1
OS03G0670100	LPERR03G23880	87	86	1
OS03G0670200	LPERR03G23870	91	92	1
OS03G0670700	LPERR03G23840	63	79	1
OS03G0671800	LPERR03G24050	54	63	0
OS03G0672300	LPERR03G24070	94	93	1
OS03G0672400	LPERR03G24080	74	75	1
OS03G0672500	LPERR03G24100	46	61	1
OS03G0672500	LPERR07G07110	47	62	1
OS03G0672700	LPERR06G08630	84	13	1
OS03G0672900	LPERR03G24110	84	85	1
OS03G0673000	LPERR03G24120	100	24	1
OS03G0673400	LPERR03G24130	63	68	1
OS03G0673500	LPERR03G24140	56	64	1
OS03G0673800	LPERR03G24160	79	33	1
OS03G0674300	LPERR03G24180	95	40	1
OS03G0674700	LPERR03G24200	81	70	1
OS03G0674900	LPERR03G24220	57	62	1
OS03G0675300	LPERR03G24230	67	46	1
OS03G0675500	LPERR03G24240	60	60	1
OS03G0675600	LPERR03G24250	67	68	1
OS03G0676100	LPERR03G24270	54	69	1
OS03G0676300	LPERR03G24280	74	73	1
OS03G0676400	LPERR03G24290	62	61	1
OS03G0677101	LPERR03G24350	60	20	1
OS03G0678400	LPERR03G24370	94	95	1
OS03G0678800	LPERR03G24380	82	84	1
OS03G0678950	LPERR01G02590	69	50	1
OS03G0679000	LPERR01G02580	97	97	0
OS03G0679100	LPERR11G16590	81	7	1
OS03G0679700	LPERR03G24390	60	97	1
OS03G0679700	LPERR07G09850	87	90	1
OS03G0680200	LPERR03G24400	68	34	1
OS03G0680300	LPERR03G24410	83	35	1
OS03G0680400	LPERR03G24410	66	46	1
OS03G0680566	LPERR03G24410	78	43	1
OS03G0680700	LPERR03G24420	71	73	1
OS03G0680800	LPERR03G24430	89	94	1
OS03G0681000	LPERR06G00430	58	28	1
OS03G0681201	LPERR03G24450	87	3	1
OS03G0681300	LPERR03G24450	95	2	1
OS03G0681400	LPERR03G24510	70	84	1
OS03G0681700	LPERR03G24520	89	76	1
OS03G0681700	LPERR11G06840	38	96	1
OS03G0681900	LPERR03G24530	93	89	0
OS03G0682100	LPERR03G24550	69	81	1
OS03G0682200	LPERR03G24560	85	20	1
OS03G0683300	LPERR07G12870	7	9	1
OS03G0683700	LPERR09G12720	88	23	1
OS03G0683800	LPERR03G24600	84	86	1
OS03G0683866	LPERR03G24610	86	60	1
OS03G0684000	LPERR03G24620	39	68	1
OS03G0684100	LPERR03G24630	76	75	1
OS03G0684300	LPERR03G24640	78	81	1
OS03G0684400	LPERR03G24650	75	76	1
OS03G0684500	LPERR03G24660	87	88	1
OS03G0684700	LPERR03G24670	66	79	1
OS03G0685000	LPERR03G24680	66	49	1
OS03G0685100	LPERR03G24690	54	86	1
OS03G0685100	LPERR03G24730	86	86	1
OS03G0685300	LPERR03G24740	85	87	1
OS03G0685500	LPERR03G24750	96	95	1
OS03G0685600	LPERR03G24760	93	93	1
OS03G0685600	LPERR11G11390	91	90	1
OS03G0685750	LPERR03G24770	76	7	1
OS03G0685900	LPERR03G24780	90	88	1
OS03G0686050	LPERR08G17700	42	18	1
OS03G0686300	LPERR03G24790	92	94	1
OS03G0686900	LPERR03G24800	69	62	1
OS03G0687000	LPERR03G24810	93	91	1
OS03G0687200	LPERR03G24820	73	54	1
OS03G0687700	LPERR03G24980	54	57	1
OS03G0688200	LPERR03G24840	81	82	1
OS03G0688300	LPERR03G24850	90	90	1
OS03G0688600	LPERR03G24980	38	36	1
OS03G0689100	LPERR03G24860	93	98	1
OS03G0689300	LPERR03G24870	97	96	1
OS03G0689400	LPERR03G24880	79	39	1
OS03G0689866	LPERR11G20300	38	26	0
OS03G0689900	LPERR03G24890	91	91	1
OS03G0690000	LPERR03G24900	94	49	1
OS03G0690500	LPERR03G24910	74	77	1
OS03G0690600	LPERR03G24920	91	91	0
OS03G0691400	LPERR03G24930	82	76	1
OS03G0691500	LPERR03G24940	82	83	0
OS03G0691800	LPERR03G24960	87	87	1
OS03G0692000	LPERR03G24970	80	80	1
OS03G0692100	LPERR03G25020	46	52	1
OS03G0692300	LPERR03G25030	66	85	1
OS03G0692400	LPERR03G25060	94	92	1
OS03G0692700	LPERR03G25100	73	75	1
OS03G0693000	LPERR03G25110	77	96	1
OS03G0693400	LPERR03G25140	82	74	1
OS03G0693600	LPERR03G25150	75	78	1
OS03G0693700	LPERR03G25180	84	83	1
OS03G0693800	LPERR03G25170	72	82	1
OS03G0693900	LPERR03G25170	74	84	1
OS03G0694000	LPERR03G25170	73	83	1
OS03G0694500	LPERR03G25190	84	93	1
OS03G0694700	LPERR03G25210	77	71	1
OS03G0694800	LPERR03G25220	94	95	1
OS03G0694900	LPERR03G00920	93	94	1
OS03G0695400	LPERR02G18790	54	12	1
OS03G0695500	LPERR03G25290	59	86	1
OS03G0695600	LPERR03G25300	92	94	1
OS03G0695700	LPERR03G25310	99	36	1
OS03G0696000	LPERR03G25320	75	76	1
OS03G0696150	LPERR03G25330	83	91	1
OS03G0696300	LPERR03G25340	88	87	1
OS03G0697200	LPERR03G25350	47	50	1
OS03G0697833	LPERR03G25360	53	33	0
OS03G0698350	LPERR03G25390	92	76	1
OS03G0698800	LPERR03G25410	45	96	1
OS03G0698900	LPERR03G25420	96	96	1
OS03G0699000	LPERR03G25430	81	77	1
OS03G0699100	LPERR03G25440	79	37	1
OS03G0699200	LPERR03G25450	94	94	1
OS03G0699300	LPERR03G25460	92	91	1
OS03G0699300	LPERR08G09110	32	78	1
OS03G0699400	LPERR03G25480	99	99	1
OS03G0699600	LPERR03G25490	88	89	1
OS03G0699800	LPERR03G25500	68	75	1
OS03G0699950	LPERR03G25510	60	59	1
OS03G0700100	LPERR03G25520	71	73	1
OS03G0700200	LPERR03G25520	75	78	1
OS03G0700400	LPERR03G25530	93	14	1
OS03G0700700	LPERR03G25590	92	92	1
OS03G0700800	LPERR03G25600	82	83	1
OS03G0701000	LPERR03G25610	82	38	1
OS03G0701100	LPERR03G25620	60	52	1
OS03G0701200	LPERR03G25630	91	92	1
OS03G0701300	LPERR03G25640	55	38	1
OS03G0701400	LPERR03G25650	86	86	1
OS03G0701500	LPERR03G25670	89	89	1
OS03G0701600	LPERR03G25690	87	87	1
OS03G0701700	LPERR03G25700	98	98	1
OS03G0701800	LPERR03G25710	93	32	1
OS03G0701900	LPERR03G25720	84	54	1
OS03G0702000	LPERR03G25730	84	86	1
OS03G0702000	LPERR03G25750	79	80	1
OS03G0702600	LPERR03G25760	62	68	1
OS03G0702700	LPERR03G25770	96	64	1
OS03G0702800	LPERR03G25780	99	99	1
OS03G0702900	LPERR03G25790	88	88	1
OS03G0703000	LPERR03G25800	91	89	1
OS03G0703100	LPERR03G25810	89	90	1
OS03G0703300	LPERR03G25830	82	75	1
OS03G0703400	LPERR03G25840	64	70	1
OS03G0703900	LPERR03G25860	94	94	1
OS03G0704000	LPERR03G25870	99	99	1
OS03G0704100	LPERR03G25880	67	74	1
OS03G0704200	LPERR03G25890	20	11	1
OS03G0704400	LPERR03G25900	87	83	1
OS03G0705300	LPERR03G25920	85	89	1
OS03G0705300	LPERR04G01230	22	82	1
OS03G0705800	LPERR03G25930	62	61	1
OS03G0706500	LPERR03G25950	30	32	1
OS03G0706900	LPERR03G25960	74	81	0
OS03G0707200	LPERR03G25980	83	73	1
OS03G0707300	LPERR03G25990	86	66	1
OS03G0707600	LPERR03G26000	89	89	1
OS03G0707900	LPERR03G26010	96	96	1
OS03G0708000	LPERR03G26020	74	75	1
OS03G0708100	LPERR03G26030	84	86	1
OS03G0708200	LPERR03G26040	83	83	1
OS03G0708400	LPERR03G26050	93	93	1
OS03G0708500	LPERR03G26060	90	89	1
OS03G0708600	LPERR03G26070	89	89	1
OS03G0708700	LPERR03G26080	65	30	0
OS03G0708800	LPERR03G26090	79	76	1
OS03G0708900	LPERR03G26100	69	71	1
OS03G0709000	LPERR03G26110	97	97	1
OS03G0709100	LPERR03G26120	84	85	1
OS03G0709200	LPERR12G11250	37	51	0
OS03G0709300	LPERR03G26130	85	88	1
OS03G0710000	LPERR03G26150	75	77	1
OS03G0710100	LPERR03G26170	44	59	1
OS03G0710500	LPERR03G26180	84	93	1
OS03G0710600	LPERR03G26190	90	90	1
OS03G0710700	LPERR03G26200	90	92	1
OS03G0710800	LPERR03G26210	98	98	1
OS03G0710900	LPERR03G26220	94	96	1
OS03G0711100	LPERR03G26230	65	66	1
OS03G0711200	LPERR03G26240	74	23	0
OS03G0711300	LPERR03G26250	96	96	1
OS03G0711400	LPERR03G26260	97	97	1
OS03G0711600	LPERR03G26270	42	93	1
OS03G0711800	LPERR03G26280	92	87	1
OS03G0712000	LPERR03G26300	72	41	1
OS03G0712100	LPERR03G26310	77	78	1
OS03G0712200	LPERR03G26320	83	83	1
OS03G0712300	LPERR03G26330	87	63	1
OS03G0712400	LPERR03G26340	92	30	1
OS03G0712600	LPERR11G20190	23	18	0
OS03G0712700	LPERR03G26400	97	97	1
OS03G0712800	LPERR03G26420	92	89	1
OS03G0712900	LPERR03G26430	91	42	1
OS03G0713000	LPERR03G26450	91	90	1
OS03G0713100	LPERR03G26460	91	95	1
OS03G0713200	LPERR03G26470	76	74	0
OS03G0713400	LPERR03G26480	95	98	1
OS03G0713500	LPERR03G26510	41	58	1
OS03G0713600	LPERR03G26520	96	84	1
OS03G0714100	LPERR03G26540	41	42	1
OS03G0714400	LPERR03G26570	98	81	1
OS03G0715332	LPERR03G26600	87	10	1
OS03G0715400	LPERR03G26600	80	70	1
OS03G0715500	LPERR03G26610	91	95	1
OS03G0716200	LPERR03G26620	79	80	1
OS03G0717000	LPERR03G26630	84	94	1
OS03G0717200	LPERR03G26640	86	86	1
OS03G0717600	LPERR03G26650	95	95	1
OS03G0717700	LPERR03G26660	93	94	1
OS03G0717900	LPERR03G26670	75	81	1
OS03G0718000	LPERR03G26680	81	80	1
OS03G0718100	LPERR03G26690	100	100	0
OS03G0718500	LPERR03G26720	63	64	1
OS03G0718600	LPERR03G26730	90	77	1
OS03G0718800	LPERR03G26750	86	85	1
OS03G0719000	LPERR03G26760	87	63	1
OS03G0719100	LPERR11G00290	73	73	1
OS03G0719100	LPERR12G00210	83	82	1
OS03G0719300	LPERR03G26780	96	94	1
OS03G0719400	LPERR03G26790	83	84	1
OS03G0719500	LPERR03G26800	97	58	1
OS03G0719800	LPERR03G26810	97	97	1
OS03G0719850	LPERR03G26820	86	88	1
OS03G0719900	LPERR03G26830	92	93	1
OS03G0720300	LPERR03G26840	96	96	1
OS03G0720400	LPERR11G14580	77	59	1
OS03G0720800	LPERR03G26860	78	76	1
OS03G0721200	LPERR03G26870	91	46	1
OS03G0721400	LPERR03G26880	92	93	1
OS03G0721900	LPERR04G03420	27	51	0
OS03G0722000	LPERR03G26910	87	85	1
OS03G0722100	LPERR03G26920	57	34	1
OS03G0722500	LPERR03G26940	88	87	1
OS03G0722600	LPERR03G26980	94	94	1
OS03G0722800	LPERR11G20190	19	34	0
OS03G0723000	LPERR03G26990	91	91	1
OS03G0723400	LPERR03G27000	80	81	1
OS03G0723600	LPERR03G27070	84	82	1
OS03G0723700	LPERR03G27080	73	60	1
OS03G0724100	LPERR03G27100	85	85	1
OS03G0724300	LPERR03G27110	55	93	1
OS03G0724500	LPERR03G27120	85	40	1
OS03G0724700	LPERR03G27130	55	64	1
OS03G0725000	LPERR03G27160	100	100	1
OS03G0725100	LPERR03G27170	87	44	1
OS03G0725200	LPERR03G27190	58	71	1
OS03G0725300	LPERR03G27200	87	81	1
OS03G0725400	LPERR03G27210	94	94	1
OS03G0725800	LPERR03G27220	74	79	1
OS03G0726100	LPERR03G27230	98	98	1
OS03G0726200	LPERR03G27240	88	89	1
OS03G0726300	LPERR03G27250	90	78	1
OS03G0726400	LPERR03G27260	74	79	1
OS03G0726500	LPERR03G27270	89	88	1
OS03G0726700	LPERR03G27280	53	58	1
OS03G0726800	LPERR03G27290	73	82	1
OS03G0726900	LPERR03G27300	54	83	1
OS03G0727100	LPERR03G27330	87	88	1
OS03G0727200	LPERR03G27340	48	71	1
OS03G0727600	LPERR03G27350	87	87	1
OS03G0727800	LPERR03G27370	79	78	1
OS03G0727900	LPERR03G27380	88	85	1
OS03G0728100	LPERR03G27390	88	88	1
OS03G0728200	LPERR03G27400	85	89	1
OS03G0728500	LPERR03G27410	77	77	1
OS03G0728600	LPERR03G27420	71	33	1
OS03G0728800	LPERR03G27430	90	92	1
OS03G0728900	LPERR03G27440	63	46	0
OS03G0729000	LPERR03G27450	79	58	1
OS03G0729200	LPERR03G27460	90	79	1
OS03G0729300	LPERR03G27470	72	74	1
OS03G0729500	LPERR03G27480	95	73	1
OS03G0729700	LPERR03G27490	56	43	0
OS03G0729800	LPERR03G27500	81	86	1
OS03G0729900	LPERR03G27510	81	77	1
OS03G0730000	LPERR03G27520	83	83	1
OS03G0730200	LPERR03G27530	85	87	1
OS03G0730400	LPERR03G27550	74	63	1
OS03G0730800	LPERR03G27570	96	63	1
OS03G0731050	LPERR03G27580	71	75	1
OS03G0731100	LPERR03G27590	87	84	1
OS03G0731500	LPERR03G27610	97	97	1
OS03G0731900	LPERR03G27620	95	72	1
OS03G0732100	LPERR03G27630	62	79	1
OS03G0733600	LPERR03G27660	92	91	1
OS03G0733800	LPERR03G27670	77	96	1
OS03G0733800	LPERR05G15090	75	82	1
OS03G0734100	LPERR03G27680	79	37	1
OS03G0734200	LPERR03G27690	75	74	1
OS03G0734300	LPERR03G27710	77	80	1
OS03G0734300	LPERR03G27720	74	74	1
OS03G0734400	LPERR03G27730	82	90	1
OS03G0734500	LPERR03G27740	75	80	1
OS03G0734700	LPERR03G27750	71	71	0
OS03G0735000	LPERR03G27770	86	85	1
OS03G0735100	LPERR03G27780	93	93	1
OS03G0735100	LPERR10G12780	7	89	1
OS03G0735200	LPERR03G27790	32	48	1
OS03G0735200	LPERR03G27800	40	56	1
OS03G0735200	LPERR10G12770	79	55	1
OS03G0735300	LPERR03G27810	36	35	0
OS03G0735800	LPERR03G27830	89	13	1
OS03G0735800	LPERR07G08630	89	13	1
OS03G0735900	LPERR03G27840	87	90	1
OS03G0736000	LPERR03G27850	83	48	1
OS03G0736000	LPERR06G02540	76	41	1
OS03G0736200	LPERR03G27870	86	81	1
OS03G0736300	LPERR03G27880	96	96	1
OS03G0736400	LPERR03G27890	81	86	1
OS03G0736500	LPERR03G27900	93	56	1
OS03G0736700	LPERR03G27910	69	73	1
OS03G0737000	LPERR03G27930	55	84	1
OS03G0737200	LPERR03G27940	90	18	0
OS03G0737400	LPERR03G27950	94	50	1
OS03G0737600	LPERR03G27960	93	87	1
OS03G0737701	LPERR03G27970	78	76	1
OS03G0737800	LPERR03G27980	92	91	1
OS03G0737900	LPERR03G27990	90	88	1
OS03G0738000	LPERR03G28000	83	78	1
OS03G0738400	LPERR03G28020	96	89	1
OS03G0738700	LPERR03G28040	95	93	1
OS03G0738900	LPERR03G28050	69	69	1
OS03G0739700	LPERR03G28070	65	67	1
OS03G0740200	LPERR03G28100	64	60	1
OS03G0740600	LPERR03G28110	83	90	0
OS03G0740700	LPERR03G28120	80	80	1
OS03G0740800	LPERR03G28130	85	85	1
OS03G0741100	LPERR03G28140	74	75	1
OS03G0741400	LPERR03G28150	95	82	1
OS03G0741500	LPERR03G28160	73	48	1
OS03G0741600	LPERR03G28170	65	88	1
OS03G0741700	LPERR03G28180	67	29	1
OS03G0742300	LPERR03G28190	88	79	1
OS03G0742400	LPERR03G28200	99	65	1
OS03G0742800	LPERR03G28210	89	88	1
OS03G0743200	LPERR03G28230	79	77	1
OS03G0743400	LPERR03G28250	100	100	1
OS03G0743800	LPERR03G28260	70	82	1
OS03G0743900	LPERR03G28270	86	86	1
OS03G0744300	LPERR03G28280	94	49	1
OS03G0744600	LPERR03G28290	94	94	1
OS03G0744700	LPERR03G28310	90	77	1
OS03G0744800	LPERR03G28320	92	91	1
OS03G0745100	LPERR03G28340	78	43	1
OS03G0745550	LPERR03G27120	51	16	1
OS03G0745600	LPERR03G28430	94	95	1
OS03G0745700	LPERR03G28440	91	92	1
OS03G0746500	LPERR03G28460	77	88	1
OS03G0746600	LPERR03G28470	93	93	1
OS03G0746700	LPERR03G28480	62	59	1
OS03G0746800	LPERR03G28500	91	88	1
OS03G0746900	LPERR03G28510	79	75	1
OS03G0746900	LPERR03G28520	60	84	1
OS03G0746900	LPERR03G28530	78	79	1
OS03G0747100	LPERR03G28540	68	68	1
OS03G0747200	LPERR03G28550	86	54	1
OS03G0747300	LPERR03G28560	96	75	1
OS03G0747500	LPERR03G28580	62	70	1
OS03G0747600	LPERR03G28590	72	40	1
OS03G0747700	LPERR03G28600	73	74	1
OS03G0747800	LPERR03G28610	94	94	1
OS03G0747900	LPERR03G28620	90	87	1
OS03G0748000	LPERR03G28630	77	84	1
OS03G0748100	LPERR03G28640	81	85	1
OS03G0748200	LPERR03G28650	93	75	1
OS03G0748300	LPERR03G28660	70	74	1
OS03G0748400	LPERR03G28670	85	63	1
OS03G0748500	LPERR03G28680	87	68	1
OS03G0748600	LPERR03G28690	82	84	1
OS03G0748700	LPERR03G28700	75	90	0
OS03G0748800	LPERR03G28710	94	93	1
OS03G0749000	LPERR03G28720	71	28	1
OS03G0749100	LPERR03G28730	81	83	1
OS03G0749300	LPERR03G28740	93	93	1
OS03G0749500	LPERR03G28750	91	91	1
OS03G0749800	LPERR03G28760	91	91	1
OS03G0749900	LPERR03G28770	89	88	1
OS03G0750100	LPERR03G28790	63	65	1
OS03G0750300	LPERR03G28800	52	27	1
OS03G0750500	LPERR03G28810	77	76	1
OS03G0750700	LPERR03G28830	91	92	1
OS03G0750800	LPERR03G28840	96	95	1
OS03G0750900	LPERR03G28850	74	50	1
OS03G0751000	LPERR03G28860	86	54	1
OS03G0751100	LPERR03G28890	92	94	1
OS03G0751400	LPERR03G28900	96	96	1
OS03G0751600	LPERR03G28910	69	67	1
OS03G0752100	LPERR03G28920	91	18	1
OS03G0752200	LPERR03G28930	83	77	1
OS03G0752300	LPERR03G28940	87	66	1
OS03G0752700	LPERR03G28960	78	79	1
OS03G0753500	LPERR03G28990	32	33	1
OS03G0754500	LPERR03G29030	85	41	1
OS03G0754800	LPERR03G29040	96	90	1
OS03G0755000	LPERR03G29050	86	93	1
OS03G0755100	LPERR03G29070	87	76	1
OS03G0755600	LPERR03G29080	56	43	1
OS03G0755700	LPERR03G29090	70	45	1
OS03G0755800	LPERR03G29080	77	25	1
OS03G0756000	LPERR03G29090	99	99	1
OS03G0756200	LPERR03G29100	74	77	1
OS03G0756300	LPERR03G29110	83	82	1
OS03G0756400	LPERR03G29120	90	90	1
OS03G0756500	LPERR03G29130	75	52	1
OS03G0756700	LPERR03G29140	74	73	1
OS03G0756800	LPERR03G29150	72	94	0
OS03G0757600	LPERR03G29160	54	12	1
OS03G0757900	LPERR03G29180	99	99	1
OS03G0758000	LPERR03G29190	54	34	1
OS03G0758100	LPERR03G29200	88	83	1
OS03G0758300	LPERR03G29210	94	79	1
OS03G0758400	LPERR03G29220	88	87	1
OS03G0758500	LPERR03G29230	71	70	1
OS03G0758600	LPERR03G29250	80	52	1
OS03G0758700	LPERR03G29260	56	52	1
OS03G0758800	LPERR03G29300	99	99	1
OS03G0758900	LPERR03G29310	80	75	0
OS03G0758900	LPERR08G11270	10	26	0
OS03G0758950	LPERR03G29330	53	55	1
OS03G0759000	LPERR03G29340	96	55	1
OS03G0759125	LPERR12G16250	16	33	1
OS03G0759500	LPERR03G29350	90	89	1
OS03G0759600	LPERR03G29360	89	94	1
OS03G0759700	LPERR03G29370	80	85	1
OS03G0760200	LPERR03G29380	82	44	1
OS03G0760200	LPERR08G09400	30	66	1
OS03G0760600	LPERR03G29390	92	92	1
OS03G0760700	LPERR03G29400	93	93	1
OS03G0761100	LPERR03G29410	92	80	1
OS03G0761200	LPERR03G29420	93	91	1
OS03G0761300	LPERR03G29430	86	91	1
OS03G0761500	LPERR03G29440	95	95	1
OS03G0761700	LPERR03G29450	87	87	1
OS03G0762000	LPERR03G29470	67	27	0
OS03G0762100	LPERR03G29480	61	64	1
OS03G0762700	LPERR03G29520	87	80	1
OS03G0762900	LPERR03G29530	91	90	1
OS03G0763000	LPERR03G29550	78	64	1
OS03G0764000	LPERR03G29560	79	81	1
OS03G0764100	LPERR03G29570	69	69	1
OS03G0764300	LPERR03G29590	56	59	1
OS03G0764450	LPERR03G29600	44	62	1
OS03G0764600	LPERR03G29610	83	83	1
OS03G0764800	LPERR03G29620	99	71	1
OS03G0764900	LPERR03G29630	80	78	1
OS03G0765000	LPERR03G29640	80	80	1
OS03G0765100	LPERR03G29650	90	46	1
OS03G0765200	LPERR03G29660	81	85	1
OS03G0765400	LPERR03G29670	74	32	1
OS03G0765500	LPERR03G29680	48	42	0
OS03G0765800	LPERR03G29690	90	92	1
OS03G0765900	LPERR03G29700	89	88	1
OS03G0766000	LPERR03G29710	91	63	1
OS03G0766100	LPERR03G29720	67	76	1
OS03G0766100	LPERR04G22010	74	77	1
OS03G0766100	LPERR08G10960	73	74	1
OS03G0766200	LPERR03G29720	60	34	1
OS03G0766200	LPERR04G22010	69	37	1
OS03G0766200	LPERR08G10960	69	35	1
OS03G0766350	LPERR03G29720	64	72	1
OS03G0766350	LPERR04G22010	69	73	1
OS03G0766350	LPERR08G10960	69	70	1
OS03G0766500	LPERR03G29730	59	62	0
OS03G0766600	LPERR03G29740	77	75	1
OS03G0766800	LPERR03G29750	71	71	1
OS03G0766900	LPERR03G29760	88	80	1
OS03G0767000	LPERR03G29770	89	90	1
OS03G0767500	LPERR03G29780	89	86	1
OS03G0767600	LPERR03G29790	81	82	1
OS03G0767700	LPERR03G29800	66	81	1
OS03G0767800	LPERR03G29810	97	78	1
OS03G0768900	LPERR03G29820	73	71	1
OS03G0769000	LPERR03G29830	92	95	1
OS03G0769050	LPERR03G29840	87	90	1
OS03G0769100	LPERR03G29850	84	86	1
OS03G0769400	LPERR03G29860	96	96	1
OS03G0769500	LPERR03G29870	68	69	1
OS03G0769600	LPERR03G29880	75	97	1
OS03G0769700	LPERR03G29890	78	76	1
OS03G0769900	LPERR03G29900	88	88	1
OS03G0770000	LPERR03G29910	50	58	1
OS03G0770700	LPERR03G29930	73	40	1
OS03G0770800	LPERR03G29940	96	82	1
OS03G0770900	LPERR03G29950	79	78	1
OS03G0771100	LPERR03G29970	84	84	1
OS03G0771500	LPERR03G29990	67	63	1
OS03G0772100	LPERR03G29990	39	46	1
OS03G0772600	LPERR07G17090	39	39	0
OS03G0772800	LPERR03G30020	95	92	1
OS03G0772900	LPERR03G30030	39	46	1
