Gene stable ID	Triticum urartu gene stable ID	% identity	Triticum urartu % identity	Orthology confidence [0 low, 1 high]
OS01G0812000	TRIUR3_27104	86	81	1
OS01G0812050	TRIUR3_28540	54	53	1
OS01G0812900	TRIUR3_12791	36	79	1
OS01G0813100	TRIUR3_12792	58	65	1
OS01G0813300	TRIUR3_16471	69	28	1
OS01G0813400	TRIUR3_25665	99	77	1
OS01G0813500	TRIUR3_25664	55	68	1
OS01G0814000	TRIUR3_28124	53	22	1
OS01G0814200	TRIUR3_31956	66	37	0
OS01G0814300	TRIUR3_05269	43	81	1
OS01G0814300	TRIUR3_05270	38	74	1
OS01G0814400	TRIUR3_05271	48	60	1
OS01G0814700	TRIUR3_05273	59	56	1
OS01G0814800	TRIUR3_05274	72	75	1
OS01G0815400	TRIUR3_23418	62	61	1
OS01G0815700	TRIUR3_04327	56	41	1
OS01G0815850	TRIUR3_04328	78	85	1
OS01G0816000	TRIUR3_04331	54	79	0
OS01G0816100	TRIUR3_04332	47	58	1
OS01G0816400	TRIUR3_25036	78	83	0
OS01G0816500	TRIUR3_25036	71	9	0
OS01G0816700	TRIUR3_10568	76	74	0
OS01G0816850	TRIUR3_10569	23	65	1
OS01G0817000	TRIUR3_10570	53	75	1
OS01G0817100	TRIUR3_10571	78	73	1
OS01G0817400	TRIUR3_11627	73	82	1
OS01G0817400	TRIUR3_34506	74	84	1
OS01G0817633	TRIUR3_22997	73	79	1
OS01G0817650	TRIUR3_13202	63	74	1
OS01G0817650	TRIUR3_22996	72	56	1
OS01G0817700	TRIUR3_31839	85	90	1
OS01G0817800	TRIUR3_29251	85	70	1
OS01G0818000	TRIUR3_15995	87	87	1
OS01G0818100	TRIUR3_15996	73	49	1
OS01G0818200	TRIUR3_15997	52	78	1
OS01G0818400	TRIUR3_03990	36	70	1
OS01G0818400	TRIUR3_23636	66	76	1
OS01G0818600	TRIUR3_23637	72	44	1
OS01G0818600	TRIUR3_25838	74	43	1
OS01G0818600	TRIUR3_25839	71	46	1
OS01G0818700	TRIUR3_23637	42	21	1
OS01G0818700	TRIUR3_25838	56	26	1
OS01G0818700	TRIUR3_25839	40	21	1
OS01G0819000	TRIUR3_18435	69	72	1
OS01G0819100	TRIUR3_18436	86	35	1
OS01G0819200	TRIUR3_15372	30	26	1
OS01G0819200	TRIUR3_15373	77	43	1
OS01G0819300	TRIUR3_15372	3	1	1
OS01G0819300	TRIUR3_15373	50	11	1
OS01G0819400	TRIUR3_27139	96	70	1
OS01G0819700	TRIUR3_29180	23	52	1
OS01G0819800	TRIUR3_16191	45	73	1
OS01G0819800	TRIUR3_25276	41	73	1
OS01G0819900	TRIUR3_16190	87	79	1
OS01G0820000	TRIUR3_18982	30	23	0
OS01G0820400	TRIUR3_27575	62	56	1
OS01G0821300	TRIUR3_16097	13	9	0
OS01G0821300	TRIUR3_31234	12	9	0
OS01G0821600	TRIUR3_17401	42	29	1
OS01G0821700	TRIUR3_17400	74	74	1
OS01G0821800	TRIUR3_17399	75	43	1
OS01G0821900	TRIUR3_26702	81	70	1
OS01G0822200	TRIUR3_24752	85	78	1
OS01G0823100	TRIUR3_16662	75	51	1
OS01G0823150	TRIUR3_16663	78	83	1
OS01G0823300	TRIUR3_24494	80	75	0
OS01G0823400	TRIUR3_16661	45	50	1
OS01G0823500	TRIUR3_18530	23	38	1
OS01G0823600	TRIUR3_18531	52	64	1
OS01G0823700	TRIUR3_18532	60	59	1
OS01G0824600	TRIUR3_20304	80	79	1
OS01G0824700	TRIUR3_24761	39	30	0
OS01G0824900	TRIUR3_20305	26	47	1
OS01G0825000	TRIUR3_34193	68	66	1
OS01G0825500	TRIUR3_31057	47	62	1
OS01G0825700	TRIUR3_23246	66	66	1
OS01G0825800	TRIUR3_26729	77	67	0
OS01G0825900	TRIUR3_17463	64	34	1
OS01G0826400	TRIUR3_17462	61	60	1
OS01G0826900	TRIUR3_07718	64	84	1
OS01G0827300	TRIUR3_14652	77	83	1
OS01G0827400	TRIUR3_14651	74	86	1
OS01G0827500	TRIUR3_02408	48	89	1
OS01G0827700	TRIUR3_02407	63	67	0
OS01G0828100	TRIUR3_02404	64	39	1
OS01G0828200	TRIUR3_02402	70	68	1
OS01G0828300	TRIUR3_02401	75	60	1
OS01G0829600	TRIUR3_16931	26	63	1
OS01G0829800	TRIUR3_23068	86	85	1
OS01G0829800	TRIUR3_35009	86	86	1
OS01G0829900	TRIUR3_08840	63	74	1
OS01G0830000	TRIUR3_06130	72	94	1
OS01G0830100	TRIUR3_06129	60	71	1
OS01G0830200	TRIUR3_06127	50	72	1
OS01G0830500	TRIUR3_06047	57	58	1
OS01G0830700	TRIUR3_29710	48	85	1
OS01G0831800	TRIUR3_27873	42	43	1
OS01G0832100	TRIUR3_30995	71	45	1
OS01G0832200	TRIUR3_27890	53	77	1
OS01G0832300	TRIUR3_33099	74	91	1
OS01G0832600	TRIUR3_08711	54	81	1
OS01G0832900	TRIUR3_08710	78	79	1
OS01G0833000	TRIUR3_02742	42	79	1
OS01G0833100	TRIUR3_08709	68	91	1
OS01G0833200	TRIUR3_05497	65	76	1
OS01G0833200	TRIUR3_08708	81	60	1
OS01G0833400	TRIUR3_05498	61	58	0
OS01G0833500	TRIUR3_05499	89	86	1
OS01G0833700	TRIUR3_05500	78	66	1
OS01G0833800	TRIUR3_05501	44	83	1
OS01G0834100	TRIUR3_32433	48	42	1
OS01G0834200	TRIUR3_13295	68	87	1
OS01G0834400	TRIUR3_13296	78	59	1
OS01G0834500	TRIUR3_13297	98	81	1
OS01G0834600	TRIUR3_13297	98	26	1
OS01G0834900	TRIUR3_15432	14	9	1
OS01G0835000	TRIUR3_22635	83	82	1
OS01G0835600	TRIUR3_18859	39	46	1
OS01G0835900	TRIUR3_04192	100	100	0
OS01G0835900	TRIUR3_13807	100	100	0
OS01G0836400	TRIUR3_21222	74	61	1
OS01G0836600	TRIUR3_09200	36	83	1
OS01G0836800	TRIUR3_09202	50	80	0
OS01G0836900	TRIUR3_24245	84	79	1
OS01G0837000	TRIUR3_24244	77	83	1
OS01G0837100	TRIUR3_21188	51	52	1
OS01G0837200	TRIUR3_21189	64	21	0
OS01G0837500	TRIUR3_03390	89	81	1
OS01G0837600	TRIUR3_18607	58	25	1
OS01G0837800	TRIUR3_18605	78	61	1
OS01G0837900	TRIUR3_15139	79	68	1
OS01G0838800	TRIUR3_11355	80	80	1
OS01G0839200	TRIUR3_32429	29	49	0
OS01G0839400	TRIUR3_05072	65	80	1
OS01G0839500	TRIUR3_04034	94	87	0
OS01G0839700	TRIUR3_24896	89	77	1
OS01G0840200	TRIUR3_08859	71	83	1
OS01G0840300	TRIUR3_08856	46	13	1
OS01G0840700	TRIUR3_31734	71	21	1
OS01G0841200	TRIUR3_23455	66	66	1
OS01G0841500	TRIUR3_33469	70	64	1
OS01G0841700	TRIUR3_10736	68	65	1
OS01G0841700	TRIUR3_10737	67	64	1
OS01G0841700	TRIUR3_10738	66	63	1
OS01G0841700	TRIUR3_30829	67	39	1
OS01G0841800	TRIUR3_25976	72	51	1
OS01G0842200	TRIUR3_23165	66	68	1
OS01G0842400	TRIUR3_17831	81	79	1
OS01G0842400	TRIUR3_19481	81	83	1
OS01G0842400	TRIUR3_23164	82	80	1
OS01G0842400	TRIUR3_26891	68	55	1
OS01G0842400	TRIUR3_31482	74	83	1
OS01G0842400	TRIUR3_35299	71	85	1
OS01G0842500	TRIUR3_18420	84	86	1
OS01G0842600	TRIUR3_18419	69	68	1
OS01G0842801	TRIUR3_34281	45	33	0
OS01G0843300	TRIUR3_01938	64	62	1
OS01G0844400	TRIUR3_33382	67	72	1
OS01G0844500	TRIUR3_26899	50	61	0
OS01G0844800	TRIUR3_09471	61	64	1
OS01G0846000	TRIUR3_17930	48	18	1
OS01G0846300	TRIUR3_29031	54	77	1
OS01G0846500	TRIUR3_14152	61	49	1
OS01G0846500	TRIUR3_32798	44	15	1
OS01G0846600	TRIUR3_14150	72	89	1
OS01G0846800	TRIUR3_24050	74	22	1
OS01G0846900	TRIUR3_18668	44	77	1
OS01G0846900	TRIUR3_24075	33	61	1
OS01G0847200	TRIUR3_10591	94	82	1
OS01G0847300	TRIUR3_10590	59	82	1
OS01G0847600	TRIUR3_07821	85	85	1
OS01G0847700	TRIUR3_07821	88	88	1
OS01G0847900	TRIUR3_07819	62	63	1
OS01G0848200	TRIUR3_07818	87	83	1
OS01G0848300	TRIUR3_07817	67	82	1
OS01G0848400	TRIUR3_18920	45	30	1
OS01G0848700	TRIUR3_30077	81	87	1
OS01G0848766	TRIUR3_24955	40	61	1
OS01G0848900	TRIUR3_20661	41	49	1
OS01G0849100	TRIUR3_20660	69	59	1
OS01G0849500	TRIUR3_27395	78	78	1
OS01G0850100	TRIUR3_08316	81	80	1
OS01G0850200	TRIUR3_08317	55	64	1
OS01G0850400	TRIUR3_08319	46	65	1
OS01G0850800	TRIUR3_04899	65	57	1
OS01G0851000	TRIUR3_04898	50	90	1
OS01G0851100	TRIUR3_04897	54	55	1
OS01G0851400	TRIUR3_35314	17	44	0
OS01G0851600	TRIUR3_34530	37	66	1
OS01G0851700	TRIUR3_15457	90	88	1
OS01G0851700	TRIUR3_22694	91	92	1
OS01G0852200	TRIUR3_15455	63	89	1
OS01G0852400	TRIUR3_33010	26	63	0
OS01G0852500	TRIUR3_21556	41	64	1
OS01G0852900	TRIUR3_13641	65	75	1
OS01G0853000	TRIUR3_13642	77	43	1
OS01G0853400	TRIUR3_35106	75	88	1
OS01G0853700	TRIUR3_28076	49	49	1
OS01G0854000	TRIUR3_15442	14	67	0
OS01G0854400	TRIUR3_30955	46	71	1
OS01G0854500	TRIUR3_26391	74	64	1
OS01G0854800	TRIUR3_27502	61	84	1
OS01G0855000	TRIUR3_16373	37	79	1
OS01G0855000	TRIUR3_16374	41	92	1
OS01G0855200	TRIUR3_30851	20	69	1
OS01G0855600	TRIUR3_20176	58	79	1
OS01G0856000	TRIUR3_27338	65	72	1
OS01G0856500	TRIUR3_23837	91	84	1
OS01G0856600	TRIUR3_23836	45	35	1
OS01G0856850	TRIUR3_11876	64	19	0
OS01G0856900	TRIUR3_15186	36	31	1
OS01G0857000	TRIUR3_15185	61	77	1
OS01G0857200	TRIUR3_16474	49	68	1
OS01G0857200	TRIUR3_18068	63	65	1
OS01G0857300	TRIUR3_16473	41	18	1
OS01G0857400	TRIUR3_16472	76	62	1
OS01G0857400	TRIUR3_20372	72	54	1
OS01G0857500	TRIUR3_15049	87	25	1
OS01G0857600	TRIUR3_15048	39	32	1
OS01G0857700	TRIUR3_31511	39	39	1
OS01G0857900	TRIUR3_25544	18	5	1
OS01G0858000	TRIUR3_25545	57	44	1
OS01G0858500	TRIUR3_30578	67	51	1
OS01G0858700	TRIUR3_27707	81	83	1
OS01G0859100	TRIUR3_30426	49	48	1
OS01G0859100	TRIUR3_33088	23	37	1
OS01G0859300	TRIUR3_25578	56	48	1
OS01G0859300	TRIUR3_29638	56	44	1
OS01G0859300	TRIUR3_31111	57	51	1
OS01G0859300	TRIUR3_33995	58	49	1
OS01G0859400	TRIUR3_12644	88	88	1
OS01G0859500	TRIUR3_12645	50	60	0
OS01G0859600	TRIUR3_12646	91	79	1
OS01G0860300	TRIUR3_09084	91	91	1
OS01G0860400	TRIUR3_08753	85	85	1
OS01G0860400	TRIUR3_08754	85	85	1
OS01G0860400	TRIUR3_08755	83	84	1
OS01G0860400	TRIUR3_09085	78	79	1
OS01G0860400	TRIUR3_09086	83	83	1
OS01G0860400	TRIUR3_09087	85	85	1
OS01G0860400	TRIUR3_16574	86	86	1
OS01G0860800	TRIUR3_16576	70	57	1
OS01G0861400	TRIUR3_19886	19	28	1
OS01G0861700	TRIUR3_22778	44	91	1
OS01G0861900	TRIUR3_22027	42	63	1
OS01G0861900	TRIUR3_22779	46	68	1
OS01G0862000	TRIUR3_22026	83	40	1
OS01G0862200	TRIUR3_16923	66	58	1
OS01G0862300	TRIUR3_16922	89	84	1
OS01G0862800	TRIUR3_34272	61	47	1
OS01G0863400	TRIUR3_14228	43	48	1
OS01G0863400	TRIUR3_28797	48	54	1
OS01G0864200	TRIUR3_27866	59	37	1
OS01G0864500	TRIUR3_20562	46	38	0
OS01G0864700	TRIUR3_34946	66	9	0
OS01G0865100	TRIUR3_32670	75	90	1
OS01G0865400	TRIUR3_04415	61	78	1
OS01G0865800	TRIUR3_30192	76	73	1
OS01G0866300	TRIUR3_12720	54	72	1
OS01G0866600	TRIUR3_07509	89	67	0
OS01G0866700	TRIUR3_07508	90	96	1
OS01G0866800	TRIUR3_07507	79	77	1
OS01G0867200	TRIUR3_15888	64	60	1
OS01G0867600	TRIUR3_13163	60	71	1
OS01G0867700	TRIUR3_32185	66	97	1
OS01G0867800	TRIUR3_22681	80	66	1
OS01G0868300	TRIUR3_27986	74	85	1
OS01G0868300	TRIUR3_31609	75	81	1
OS01G0868600	TRIUR3_03732	30	33	1
OS01G0868600	TRIUR3_22275	28	28	1
OS01G0868800	TRIUR3_11488	50	63	0
OS01G0869000	TRIUR3_32632	48	80	1
OS01G0869200	TRIUR3_24507	43	41	1
OS01G0869450	TRIUR3_12453	29	32	1
OS01G0869500	TRIUR3_13972	85	96	1
OS01G0869600	TRIUR3_13971	59	81	1
OS01G0869800	TRIUR3_13970	82	82	1
OS01G0869900	TRIUR3_24695	78	43	1
OS01G0870100	TRIUR3_24694	68	85	1
OS01G0870201	TRIUR3_31933	61	50	1
OS01G0871100	TRIUR3_29216	54	64	1
OS01G0871200	TRIUR3_13796	71	73	1
OS01G0871300	TRIUR3_13438	71	76	0
OS01G0871350	TRIUR3_13797	50	83	1
OS01G0871500	TRIUR3_13798	40	72	1
OS01G0871600	TRIUR3_21885	81	84	1
OS01G0871733	TRIUR3_03154	60	55	1
OS01G0871800	TRIUR3_09483	2	0	0
OS01G0871800	TRIUR3_21884	19	3	0
OS01G0871900	TRIUR3_09483	53	56	0
OS01G0871900	TRIUR3_21884	52	32	0
OS01G0872000	TRIUR3_09483	49	63	0
OS01G0872000	TRIUR3_21884	52	38	0
OS01G0872100	TRIUR3_09483	48	62	0
OS01G0872100	TRIUR3_21884	52	38	0
OS01G0872300	TRIUR3_09483	33	22	0
OS01G0872300	TRIUR3_21884	46	18	0
OS01G0872400	TRIUR3_09483	67	41	0
OS01G0872400	TRIUR3_21884	62	22	0
OS01G0872450	TRIUR3_09483	59	8	0
OS01G0872450	TRIUR3_21884	57	4	0
OS01G0872500	TRIUR3_09481	47	39	1
OS01G0872500	TRIUR3_09482	65	33	1
OS01G0872600	TRIUR3_09481	59	29	1
OS01G0872600	TRIUR3_09482	55	16	1
OS01G0872700	TRIUR3_03584	81	82	1
OS01G0872700	TRIUR3_24974	82	84	1
OS01G0873000	TRIUR3_07281	66	51	1
OS01G0873000	TRIUR3_20285	68	53	1
OS01G0873700	TRIUR3_23428	83	84	1
OS01G0873800	TRIUR3_23429	76	81	1
OS01G0873900	TRIUR3_32834	81	47	1
OS01G0874100	TRIUR3_22554	70	67	1
OS01G0874300	TRIUR3_22555	68	73	1
OS01G0874700	TRIUR3_20695	46	91	1
OS01G0874800	TRIUR3_20694	74	83	1
OS01G0875300	TRIUR3_10488	42	70	1
OS01G0875400	TRIUR3_10489	72	53	0
OS01G0875500	TRIUR3_10491	72	79	1
OS01G0875700	TRIUR3_18882	48	63	1
OS01G0875800	TRIUR3_18883	42	44	1
OS01G0876100	TRIUR3_13871	68	76	1
OS01G0876300	TRIUR3_26949	26	71	1
OS01G0876400	TRIUR3_25185	67	71	1
OS01G0876500	TRIUR3_25184	77	38	1
OS01G0876800	TRIUR3_16174	88	89	1
OS01G0877300	TRIUR3_12273	78	68	1
OS01G0877400	TRIUR3_12272	74	79	1
OS01G0877500	TRIUR3_17158	69	68	1
OS01G0877600	TRIUR3_17157	88	88	1
OS01G0878400	TRIUR3_20679	71	84	1
OS01G0878750	TRIUR3_23827	14	55	1
OS01G0878750	TRIUR3_25239	14	55	1
OS01G0878800	TRIUR3_07744	39	69	0
OS01G0878800	TRIUR3_34201	25	49	0
OS01G0878900	TRIUR3_07744	45	69	0
OS01G0878900	TRIUR3_34201	29	49	0
OS01G0879400	TRIUR3_16430	80	81	1
OS01G0879500	TRIUR3_17186	62	67	1
OS01G0879600	TRIUR3_31642	38	58	1
OS01G0880200	TRIUR3_28164	87	89	1
OS01G0880300	TRIUR3_12642	37	56	1
OS01G0880400	TRIUR3_12641	80	80	1
OS01G0880800	TRIUR3_19776	33	88	1
OS01G0880850	TRIUR3_14025	32	37	1
OS01G0880850	TRIUR3_15319	42	45	1
OS01G0880900	TRIUR3_19777	52	76	1
OS01G0881400	TRIUR3_26380	53	61	1
OS01G0881500	TRIUR3_26381	87	88	1
OS01G0881900	TRIUR3_08063	83	83	1
OS01G0882000	TRIUR3_11615	55	31	1
OS01G0882200	TRIUR3_33475	19	6	0
OS01G0882300	TRIUR3_05118	82	85	1
OS01G0882400	TRIUR3_05117	72	77	1
OS01G0882500	TRIUR3_05116	42	80	1
OS01G0882800	TRIUR3_05113	42	86	1
OS01G0882800	TRIUR3_22806	57	83	1
OS01G0882800	TRIUR3_30789	49	61	1
OS01G0882900	TRIUR3_23827	12	59	1
OS01G0882900	TRIUR3_25239	12	61	1
OS01G0883000	TRIUR3_15783	33	67	1
OS01G0883100	TRIUR3_15782	67	79	1
OS01G0883200	TRIUR3_32737	62	39	1
OS01G0883400	TRIUR3_17458	34	10	0
OS01G0883800	TRIUR3_13454	48	75	1
OS01G0883900	TRIUR3_13455	81	69	1
OS01G0884300	TRIUR3_14109	51	66	1
OS01G0884500	TRIUR3_14108	36	36	1
OS01G0884800	TRIUR3_02306	8	87	1
OS01G0884900	TRIUR3_02307	94	44	1
OS01G0885000	TRIUR3_02310	73	43	0
OS01G0885200	TRIUR3_02312	84	74	1
OS01G0885300	TRIUR3_23965	47	48	1
OS01G0885500	TRIUR3_12632	30	35	0
OS01G0885600	TRIUR3_24330	66	85	1
OS01G0886000	TRIUR3_24331	64	65	1
OS01G0886200	TRIUR3_24724	53	78	0
OS01G0886300	TRIUR3_13157	87	81	1
OS01G0886500	TRIUR3_13158	79	89	1
OS01G0886600	TRIUR3_13159	72	89	1
OS01G0888022	TRIUR3_12484	1	1	0
OS01G0888300	TRIUR3_28413	31	66	1
OS01G0888500	TRIUR3_12977	78	46	0
OS01G0888500	TRIUR3_22732	78	43	0
OS01G0888500	TRIUR3_30771	77	41	0
OS01G0888600	TRIUR3_15292	59	73	1
OS01G0888700	TRIUR3_15291	80	81	1
OS01G0889000	TRIUR3_17394	39	76	1
OS01G0889000	TRIUR3_17395	46	83	1
OS01G0889400	TRIUR3_32863	67	80	1
OS01G0889900	TRIUR3_29136	57	75	0
OS01G0890400	TRIUR3_07521	38	36	1
OS01G0890400	TRIUR3_10367	43	38	1
OS01G0890500	TRIUR3_07521	42	42	1
OS01G0890500	TRIUR3_10367	45	43	1
OS01G0890600	TRIUR3_14443	77	59	1
OS01G0890900	TRIUR3_25865	57	67	1
OS01G0891000	TRIUR3_25864	84	85	1
OS01G0891300	TRIUR3_06202	70	59	1
OS01G0891400	TRIUR3_20945	88	88	1
OS01G0891601	TRIUR3_06203	36	49	0
OS01G0891601	TRIUR3_06204	51	49	0
OS01G0891601	TRIUR3_06206	47	47	0
OS01G0891601	TRIUR3_12782	41	41	0
OS01G0891601	TRIUR3_12784	46	46	0
OS01G0891601	TRIUR3_35369	38	41	0
OS01G0891700	TRIUR3_06203	29	48	0
OS01G0891700	TRIUR3_06204	47	54	0
OS01G0891700	TRIUR3_06206	41	49	0
OS01G0891700	TRIUR3_12782	38	45	0
OS01G0891700	TRIUR3_12784	44	52	0
OS01G0891700	TRIUR3_35369	36	46	0
OS01G0892300	TRIUR3_06203	44	66	0
OS01G0892300	TRIUR3_06204	68	71	0
OS01G0892300	TRIUR3_06206	60	66	0
OS01G0892300	TRIUR3_12782	47	51	0
OS01G0892300	TRIUR3_12784	59	63	0
OS01G0892300	TRIUR3_35369	49	58	0
OS01G0892500	TRIUR3_01654	41	52	0
OS01G0892500	TRIUR3_01655	39	50	0
OS01G0892500	TRIUR3_01656	42	54	0
OS01G0892500	TRIUR3_01657	34	39	0
OS01G0892500	TRIUR3_01659	55	52	0
OS01G0892500	TRIUR3_31756	53	53	0
OS01G0892600	TRIUR3_01654	41	52	0
OS01G0892600	TRIUR3_01655	41	52	0
OS01G0892600	TRIUR3_01656	42	54	0
OS01G0892600	TRIUR3_01657	36	41	0
OS01G0892600	TRIUR3_01659	57	53	0
OS01G0892600	TRIUR3_31756	54	54	0
OS01G0894000	TRIUR3_16918	78	72	1
OS01G0894300	TRIUR3_16916	54	46	1
OS01G0894300	TRIUR3_31934	47	90	1
OS01G0894500	TRIUR3_30214	58	89	1
OS01G0894600	TRIUR3_20055	84	90	1
OS01G0895100	TRIUR3_21449	73	79	1
OS01G0895500	TRIUR3_12967	86	40	0
OS01G0895600	TRIUR3_12966	80	60	1
OS01G0896300	TRIUR3_34473	68	66	1
OS01G0896500	TRIUR3_12336	52	64	1
OS01G0896700	TRIUR3_10536	86	86	1
OS01G0896700	TRIUR3_20866	74	84	1
OS01G0896800	TRIUR3_10536	78	86	1
OS01G0896800	TRIUR3_20866	68	84	1
OS01G0897000	TRIUR3_06517	89	88	1
OS01G0897000	TRIUR3_21712	77	88	1
OS01G0897100	TRIUR3_12337	73	72	1
OS01G0897200	TRIUR3_12338	47	72	1
OS01G0897300	TRIUR3_24768	45	39	1
OS01G0897500	TRIUR3_02952	72	28	1
OS01G0897500	TRIUR3_09535	81	14	1
OS01G0897500	TRIUR3_24769	79	15	1
OS01G0897600	TRIUR3_09534	59	75	0
OS01G0897700	TRIUR3_09533	92	44	1
OS01G0897800	TRIUR3_09532	67	45	1
OS01G0898300	TRIUR3_21082	77	82	1
OS01G0898400	TRIUR3_09730	58	57	1
OS01G0898800	TRIUR3_21136	57	43	1
OS01G0898800	TRIUR3_21137	50	52	1
OS01G0898900	TRIUR3_30172	75	89	1
OS01G0899425	TRIUR3_02281	59	24	1
OS01G0899500	TRIUR3_12121	76	50	1
OS01G0899700	TRIUR3_12122	64	64	1
OS01G0899800	TRIUR3_12123	60	70	1
OS01G0900200	TRIUR3_16310	69	32	1
OS01G0900800	TRIUR3_33816	32	58	0
OS01G0901000	TRIUR3_17218	75	62	1
OS01G0901200	TRIUR3_21857	79	67	1
OS01G0901300	TRIUR3_21856	65	26	1
OS01G0901500	TRIUR3_24364	31	46	1
OS01G0901500	TRIUR3_24365	5	13	1
OS01G0901600	TRIUR3_24364	25	52	1
OS01G0901600	TRIUR3_24365	19	74	1
OS01G0901700	TRIUR3_17956	56	36	1
OS01G0901800	TRIUR3_17955	71	60	1
OS01G0901900	TRIUR3_17954	58	43	1
OS01G0902100	TRIUR3_30169	87	61	1
OS01G0902200	TRIUR3_35379	77	74	1
OS01G0902300	TRIUR3_25022	48	66	1
OS01G0902750	TRIUR3_09935	27	57	1
OS01G0903800	TRIUR3_12423	54	55	1
OS01G0903800	TRIUR3_18949	54	39	1
OS01G0903800	TRIUR3_19039	52	43	1
OS01G0904200	TRIUR3_12717	56	77	1
OS01G0904400	TRIUR3_27970	16	61	1
OS01G0905400	TRIUR3_30996	34	35	1
OS01G0905700	TRIUR3_22961	89	59	0
OS01G0906000	TRIUR3_29526	87	12	1
OS01G0906200	TRIUR3_26600	80	36	1
OS01G0906600	TRIUR3_26601	79	73	1
OS01G0907200	TRIUR3_25944	64	77	1
OS01G0907200	TRIUR3_25945	31	84	1
OS01G0907200	TRIUR3_28189	59	76	1
OS01G0907300	TRIUR3_10276	16	44	1
OS01G0907400	TRIUR3_10277	6	90	1
OS01G0907900	TRIUR3_34361	34	71	1
OS01G0908100	TRIUR3_19303	70	80	1
OS01G0908200	TRIUR3_25289	70	71	1
OS01G0908400	TRIUR3_26495	84	84	1
OS01G0908600	TRIUR3_15438	80	80	0
OS01G0908700	TRIUR3_15437	72	78	1
OS01G0909000	TRIUR3_01232	14	52	0
OS01G0909100	TRIUR3_01233	31	14	1
OS01G0909150	TRIUR3_01234	43	18	1
OS01G0909200	TRIUR3_01236	68	63	1
OS01G0909300	TRIUR3_01240	35	26	1
OS01G0909400	TRIUR3_01241	21	81	1
OS01G0909600	TRIUR3_14500	22	26	1
OS01G0910900	TRIUR3_14717	56	55	0
OS01G0911000	TRIUR3_04366	36	61	1
OS01G0911000	TRIUR3_07995	69	65	1
OS01G0911100	TRIUR3_29452	78	64	1
OS01G0911700	TRIUR3_22986	22	50	1
OS01G0911800	TRIUR3_23314	65	69	1
OS01G0911900	TRIUR3_23315	47	83	1
OS01G0912600	TRIUR3_15317	79	36	1
OS01G0912700	TRIUR3_12708	57	40	1
OS01G0913100	TRIUR3_12709	39	69	1
OS01G0913300	TRIUR3_23658	79	77	1
OS01G0913300	TRIUR3_31449	68	72	1
OS01G0913600	TRIUR3_21066	59	35	0
OS01G0914100	TRIUR3_04465	40	47	1
OS01G0914100	TRIUR3_04468	42	44	1
OS01G0914100	TRIUR3_10223	35	33	1
OS01G0914300	TRIUR3_04465	48	52	1
OS01G0914300	TRIUR3_04468	40	39	1
OS01G0914300	TRIUR3_10223	34	30	1
OS01G0914400	TRIUR3_10222	80	80	1
OS01G0914600	TRIUR3_10221	80	82	1
OS01G0914800	TRIUR3_27399	65	76	1
OS01G0915600	TRIUR3_06081	35	45	1
OS01G0915800	TRIUR3_20703	84	66	1
OS01G0916200	TRIUR3_06080	83	68	1
OS01G0916300	TRIUR3_06079	74	51	1
OS01G0916400	TRIUR3_04843	85	83	1
OS01G0916600	TRIUR3_20874	69	60	1
OS01G0916800	TRIUR3_20875	68	60	1
OS01G0916800	TRIUR3_31339	4	44	1
OS01G0917200	TRIUR3_13574	72	80	1
OS01G0917300	TRIUR3_13575	40	43	1
OS01G0917400	TRIUR3_13576	76	82	1
OS01G0917900	TRIUR3_26603	31	42	0
OS01G0918100	TRIUR3_13825	52	67	1
OS01G0918200	TRIUR3_13823	90	54	1
OS01G0918300	TRIUR3_13823	57	34	1
OS01G0918400	TRIUR3_11409	28	29	0
OS01G0919200	TRIUR3_05382	45	44	0
OS01G0919500	TRIUR3_27301	54	50	1
OS01G0919700	TRIUR3_05973	69	52	1
OS01G0919800	TRIUR3_05972	46	86	1
OS01G0919900	TRIUR3_20758	85	70	1
OS01G0920000	TRIUR3_32317	54	52	1
OS01G0920200	TRIUR3_16392	42	90	1
OS01G0920200	TRIUR3_16393	45	45	1
OS01G0920300	TRIUR3_27776	64	28	1
OS01G0920400	TRIUR3_11858	75	82	1
OS01G0920500	TRIUR3_04729	67	25	0
OS01G0921000	TRIUR3_04730	65	68	1
OS01G0921100	TRIUR3_04733	66	58	1
OS01G0921200	TRIUR3_33564	78	48	1
OS01G0921500	TRIUR3_13563	59	82	1
OS01G0921600	TRIUR3_13562	54	72	1
OS01G0922700	TRIUR3_22726	58	57	1
OS01G0922700	TRIUR3_23770	57	56	1
OS01G0922700	TRIUR3_23771	42	51	1
OS01G0922800	TRIUR3_19056	62	56	1
OS01G0922800	TRIUR3_20985	32	50	1
OS01G0922800	TRIUR3_27077	31	50	1
OS01G0922800	TRIUR3_28473	63	66	1
OS01G0922800	TRIUR3_30073	34	47	1
OS01G0922800	TRIUR3_30872	62	73	1
OS01G0923200	TRIUR3_17661	87	77	1
OS01G0923300	TRIUR3_32074	76	35	0
OS01G0923600	TRIUR3_22499	57	53	1
OS01G0923700	TRIUR3_22498	73	60	1
OS01G0923900	TRIUR3_20931	81	80	1
OS01G0924200	TRIUR3_17715	60	59	1
OS01G0924200	TRIUR3_17716	51	49	1
OS01G0924300	TRIUR3_03779	72	64	1
OS01G0924300	TRIUR3_20754	52	63	1
OS01G0924600	TRIUR3_24094	72	23	1
